Orthogroup	DELE.longest_only	DSUB.longest_only
OG0005164	LOC108146899|XP_017128629.1|DELE	LOC117894233|XP_034657041.1|DSUB
OG0005165	LOC108145109|XP_017125794.1|DELE	LOC117890303|XP_034650968.1|DSUB
OG0005166	LOC108137464|XP_017114659.1|DELE	LOC117899176|XP_034664928.1|DSUB
OG0005167	LOC108137470|XP_017114664.1|DELE	LOC117899181|XP_034664932.1|DSUB
OG0005168	LOC108146687|XP_017128232.1|DELE	LOC117893485|XP_034656008.1|DSUB
OG0005169	LOC108145957|XP_017127164.1|DELE	LOC117892986|XP_034655229.1|DSUB
OG0005170	LOC108145954|XP_017127157.1|DELE	LOC117892978|XP_034655211.1|DSUB
OG0005171	LOC108146130|XP_017127467.1|DELE	LOC117892983|XP_034655224.1|DSUB
OG0005172	LOC108145235|XP_017125990.1|DELE	LOC117891885|XP_034653573.1|DSUB
OG0005173	LOC108145059|XP_017125729.1|DELE	LOC117891423|XP_034652784.1|DSUB
OG0005174	LOC108143594|XP_017123603.1|DELE	LOC117892132|XP_034654059.1|DSUB
OG0005175	LOC108143506|XP_017123461.1|DELE	LOC117891623|XP_034653050.1|DSUB
OG0005176	LOC108145186|XP_017125916.1|DELE	LOC117891310|XP_034652611.1|DSUB
OG0005177	LOC108143539|XP_017123528.1|DELE	LOC117890818|XP_034651779.1|DSUB
OG0005178	LOC108147561|XP_017129638.1|DELE	LOC117895141|XP_034658456.1|DSUB
OG0005179	LOC108147434|XP_017129411.1|DELE	LOC117895408|XP_034658931.1|DSUB
OG0005180	LOC108145933|XP_017127126.1|DELE	LOC117895564|XP_034659171.1|DSUB
OG0005181	LOC108145575|XP_017126579.1|DELE	LOC117889629|XP_034649973.1|DSUB
OG0005182	LOC108143495|XP_017123440.1|DELE	LOC117889982|XP_034650454.1|DSUB
OG0005183	LOC108149746|XP_017133023.1|DELE	LOC117892066|XP_034653943.1|DSUB
OG0005184	LOC108149789|XP_017133139.1|DELE	LOC117892064|XP_034653940.1|DSUB
OG0005185	LOC108143416|XP_017123309.1|DELE	LOC117890661|XP_034651525.1|DSUB
OG0005186	LOC108144767|XP_017125363.1|DELE	LOC117889774|XP_034650126.1|DSUB
OG0005187	LOC108145058|XP_017125727.1|DELE	LOC117891415|XP_034652773.1|DSUB
OG0005188	LOC108138818|XP_017116809.1|DELE	LOC117890669|XP_034651536.1|DSUB
OG0005189	LOC108134846|XP_017110799.1|DELE	LOC117902233|XP_034669365.1|DSUB
OG0005190	LOC108135707|XP_017112040.1|DELE	LOC117894132|XP_034656917.1|DSUB
OG0005191	LOC108135104|XP_017111168.1|DELE	LOC117896111|XP_034660056.1|DSUB
OG0005192	LOC108144532|XP_017124977.1|DELE	LOC117891854|XP_034653499.1|DSUB
OG0005193	LOC108143459|XP_017123383.1|DELE	LOC117890659|XP_034651522.1|DSUB
OG0005194	LOC108143446|XP_017123363.1|DELE	LOC117892262|XP_034654268.1|DSUB
OG0005195	LOC108149601|XP_017132784.1|DELE	LOC117892539|XP_034654737.1|DSUB
OG0005196	LOC108142697|XP_017122196.1|DELE	LOC117894685|XP_034657755.1|DSUB
OG0005197	LOC108144507|XP_017124930.1|DELE	LOC117892715|XP_034655026.1|DSUB
OG0005198	LOC108146848|XP_017128542.1|DELE	LOC117894147|XP_034656933.1|DSUB
OG0005199	LOC108144717|XP_017125302.1|DELE	LOC117891667|XP_034653123.1|DSUB
OG0005200	LOC108144501|XP_017124922.1|DELE	LOC117890727|XP_034651670.1|DSUB
OG0005201	LOC108141312|XP_017120070.1|DELE	LOC117891641|XP_034653077.1|DSUB
OG0005202	LOC108149651|XP_017132880.1|DELE	LOC117892659|XP_034654936.1|DSUB
OG0005203	LOC108149735|XP_017132994.1|DELE	LOC117890695|XP_034651581.1|DSUB
OG0005204	LOC108150722|XP_017134508.1|DELE	LOC117900010|XP_034666085.1|DSUB
OG0005205	LOC108134722|XP_017110612.1|DELE	LOC117901290|XP_034667876.1|DSUB
OG0005206	LOC108143561|XP_017123558.1|DELE	LOC117889980|XP_034650452.1|DSUB
OG0005207	LOC108141379|XP_017120205.1|DELE	LOC117892151|XP_034654090.1|DSUB
OG0005208	LOC108141287|XP_017120044.1|DELE	LOC117890261|XP_034650909.1|DSUB
OG0005209	LOC108138969|XP_017117040.1|DELE	LOC117900326|XP_034666547.1|DSUB
OG0005210	LOC108138911|XP_017116955.1|DELE	LOC117901132|XP_034667664.1|DSUB
OG0005211	LOC108143216|XP_017123001.1|DELE	LOC117893631|XP_034656205.1|DSUB
OG0005212	LOC108144509|XP_017124933.1|DELE	LOC117892724|XP_034655037.1|DSUB
OG0005213	LOC108138509|XP_017116242.1|DELE	LOC117902148|XP_034669211.1|DSUB
OG0005214	LOC108138814|XP_017116799.1|DELE	LOC117902777|XP_034670264.1|DSUB
OG0005215	LOC108134743|XP_017110667.1|DELE	LOC117900186|XP_034666323.1|DSUB
OG0005216	LOC108138864|XP_017116877.1|DELE	LOC117901306|XP_034667907.1|DSUB
OG0005217	LOC108135230|XP_017111372.1|DELE	LOC117902466|XP_034669763.1|DSUB
OG0005218	LOC108142011|XP_017121168.1|DELE	LOC117902517|XP_034669832.1|DSUB
OG0005219	LOC108143550|XP_017123548.1|DELE	LOC117891771|XP_034653318.1|DSUB
OG0005220	LOC108146016|XP_017127279.1|DELE	LOC117893953|XP_034656636.1|DSUB
OG0005221	LOC108142105|XP_017121291.1|DELE	LOC117901685|XP_034668419.1|DSUB
OG0005222	LOC108150457|XP_017134111.1|DELE	LOC117900947|XP_034667406.1|DSUB
OG0005223	LOC108149542|XP_017132668.1|DELE	LOC117902238|XP_034669372.1|DSUB
OG0005224	LOC108141812|XP_017120878.1|DELE	LOC117902203|XP_034669310.1|DSUB
OG0005225	LOC108138793|XP_017116761.1|DELE	LOC117900942|XP_034667400.1|DSUB
OG0005226	LOC108138850|XP_017116851.1|DELE	LOC117902790|XP_034670289.1|DSUB
OG0005227	LOC108150424|XP_017134071.1|DELE	LOC117902062|XP_034669026.1|DSUB
OG0005228	LOC108150466|XP_017134145.1|DELE	LOC117902059|XP_034669022.1|DSUB
OG0005229	LOC108149237|XP_017132165.1|DELE	LOC117900820|XP_034667214.1|DSUB
OG0005230	LOC108134492|XP_017110300.1|DELE	LOC117900459|XP_034666723.1|DSUB
OG0005231	LOC108147815|XP_017130053.1|DELE	LOC117900090|XP_034666192.1|DSUB
OG0005232	LOC108148001|XP_017130313.1|DELE	LOC117900423|XP_034666675.1|DSUB
OG0005233	LOC108138982|XP_017117056.1|DELE	LOC117900805|XP_034667183.1|DSUB
OG0005234	LOC108139046|XP_017117152.1|DELE	LOC117901546|XP_034668230.1|DSUB
OG0005235	LOC108139024|XP_017117119.1|DELE	LOC117900567|XP_034666866.1|DSUB
OG0005236	LOC108134963|XP_017110977.1|DELE	LOC117902368|XP_034669575.1|DSUB
OG0005237	LOC108134971|XP_017110991.1|DELE	LOC117901118|XP_034667644.1|DSUB
OG0005238	LOC108134965|XP_017110981.1|DELE	LOC117902748|XP_034670226.1|DSUB
OG0005239	LOC108148041|XP_017130369.1|DELE	LOC117900232|XP_034666409.1|DSUB
OG0005240	LOC108142113|XP_017121300.1|DELE	LOC117901085|XP_034667600.1|DSUB
OG0005241	LOC108147959|XP_017130241.1|DELE	LOC117900685|XP_034667023.1|DSUB
OG0005242	LOC108135353|XP_017111534.1|DELE	LOC117900218|XP_034666393.1|DSUB
OG0005243	LOC108149214|XP_017132137.1|DELE	LOC117900819|XP_034667209.1|DSUB
OG0005244	LOC108135795|XP_017112152.1|DELE	LOC117898303|XP_034663466.1|DSUB
OG0005245	LOC108148308|XP_017130784.1|DELE	LOC117896402|XP_034660606.1|DSUB
OG0005246	LOC108137843|XP_017115258.1|DELE	LOC117902480|XP_034669782.1|DSUB
OG0005247	LOC108143521|XP_017123494.1|DELE	LOC117889977|XP_034650448.1|DSUB
OG0005248	LOC108135369|XP_017111551.1|DELE	LOC117899217|XP_034664981.1|DSUB
OG0005249	LOC108136824|XP_017113717.1|DELE	LOC117897348|XP_034662019.1|DSUB
OG0005250	LOC108138765|XP_017116675.1|DELE	LOC117901427|XP_034668060.1|DSUB
OG0005251	LOC108141987|XP_017121135.1|DELE	LOC117901581|XP_034668274.1|DSUB
OG0005252	LOC108138745|XP_017116628.1|DELE	LOC117902285|XP_034669449.1|DSUB
OG0005253	LOC108141792|XP_017120823.1|DELE	LOC117902004|XP_034668940.1|DSUB
OG0005254	LOC108138644|XP_017116473.1|DELE	LOC117901881|XP_034668729.1|DSUB
OG0005255	LOC108139007|XP_017117095.1|DELE	LOC117901388|XP_034668012.1|DSUB
OG0005256	LOC108143637|XP_017123639.1|DELE	LOC117900528|XP_034666818.1|DSUB
OG0005257	LOC108141807|XP_017120861.1|DELE	LOC117901038|XP_034667538.1|DSUB
OG0005258	LOC108141969|XP_017121108.1|DELE	LOC117902033|XP_034668984.1|DSUB
OG0005259	LOC108138833|XP_017116829.1|DELE	LOC117900372|XP_034666613.1|DSUB
OG0005260	LOC108138836|XP_017116833.1|DELE	LOC117900374|XP_034666617.1|DSUB
OG0005261	LOC108142008|XP_017121164.1|DELE	LOC117902164|XP_034669193.1|DSUB
OG0005262	LOC108149469|XP_017132569.1|DELE	LOC117902169|XP_034669200.1|DSUB
OG0005263	LOC108138909|XP_017116950.1|DELE	LOC117901042|XP_034667541.1|DSUB
OG0005264	LOC108140726|XP_017119184.1|DELE	LOC117897730|XP_034662649.1|DSUB
OG0005265	LOC108138910|XP_017116953.1|DELE	LOC117900606|XP_034666911.1|DSUB
OG0005266	LOC108138157|XP_017115735.1|DELE	LOC117900535|XP_034666825.1|DSUB
OG0005267	LOC108147999|XP_017130310.1|DELE	LOC117900154|XP_034666282.1|DSUB
OG0005268	LOC108147998|XP_017130308.1|DELE	LOC117900151|XP_034666277.1|DSUB
OG0005269	LOC108147987|XP_017130288.1|DELE	LOC117900058|XP_034666151.1|DSUB
OG0005270	LOC108134540|XP_017110378.1|DELE	LOC117902571|XP_034669921.1|DSUB
OG0005271	LOC108138891|XP_017116914.1|DELE	LOC117901232|XP_034667795.1|DSUB
OG0005272	LOC108138959|XP_017117028.1|DELE	LOC117901235|XP_034667799.1|DSUB
OG0005273	LOC108149528|XP_017132649.1|DELE	LOC117902346|XP_034669540.1|DSUB
OG0005274	LOC108134512|XP_017110339.1|DELE	LOC117900680|XP_034667017.1|DSUB
OG0005275	LOC108141959|XP_017121090.1|DELE	LOC117902376|XP_034669585.1|DSUB
OG0005276	LOC108134755|XP_017110686.1|DELE	LOC117900588|XP_034666889.1|DSUB
OG0005277	LOC108134764|XP_017110698.1|DELE	LOC117900185|XP_034666321.1|DSUB
OG0005278	LOC108143456|XP_017123377.1|DELE	LOC117892520|XP_034654698.1|DSUB
OG0005279	LOC108148196|XP_017130594.1|DELE	LOC117901730|XP_034668503.1|DSUB
OG0005280	LOC108148025|XP_017130349.1|DELE	LOC117902735|XP_034670201.1|DSUB
OG0005281	LOC108147979|XP_017130275.1|DELE	LOC117900893|XP_034667315.1|DSUB
OG0005282	LOC108148358|XP_017130866.1|DELE	LOC117897135|XP_034661696.1|DSUB
OG0005283	LOC108136952|XP_017113924.1|DELE	LOC117898470|XP_034663791.1|DSUB
OG0005284	LOC108149474|XP_017132577.1|DELE	LOC117900098|XP_034666209.1|DSUB
OG0005285	LOC108149440|XP_017132515.1|DELE	LOC117900097|XP_034666208.1|DSUB
OG0005286	LOC108147981|XP_017130279.1|DELE	LOC117902746|XP_034670222.1|DSUB
OG0005287	LOC108148030|XP_017130358.1|DELE	LOC117902739|XP_034670206.1|DSUB
OG0005288	LOC108138146|XP_017115706.1|DELE	LOC117902706|XP_034670152.1|DSUB
OG0005289	LOC108137685|XP_017115043.1|DELE	LOC117900979|XP_034667463.1|DSUB
OG0005290	LOC108137480|XP_017114681.1|DELE	LOC117898225|XP_034663351.1|DSUB
OG0005291	LOC108149379|XP_017132394.1|DELE	LOC117902423|XP_034669673.1|DSUB
OG0005292	LOC108149413|XP_017132458.1|DELE	LOC117899950|XP_034665993.1|DSUB
OG0005294	LOC108138187|XP_017115789.1|DELE	LOC117900864|XP_034667277.1|DSUB
OG0005295	LOC108149378|XP_017132379.1|DELE	LOC117902421|XP_034669671.1|DSUB
OG0005296	LOC108148265|XP_017130705.1|DELE	LOC117896224|XP_034660250.1|DSUB
OG0005297	LOC108141977|XP_017121118.1|DELE	LOC117902619|XP_034670026.1|DSUB
OG0005298	LOC108141904|XP_017121007.1|DELE	LOC117900144|XP_034666267.1|DSUB
OG0005299	LOC108148862|XP_017131651.1|DELE	LOC117897717|XP_034662633.1|DSUB
OG0005300	LOC108138529|XP_017116280.1|DELE	LOC117903375|XP_034671235.1|DSUB
OG0005301	LOC108141876|XP_017120969.1|DELE	LOC117902019|XP_034668960.1|DSUB
OG0005302	LOC108144716|XP_017125299.1|DELE	LOC117890726|XP_034651666.1|DSUB
OG0005303	LOC108138881|XP_017116901.1|DELE	LOC117900175|XP_034666311.1|DSUB
OG0005304	LOC108135255|XP_017111412.1|DELE	LOC117902339|XP_034669529.1|DSUB
OG0005305	LOC108143455|XP_017123376.1|DELE	LOC117892519|XP_034654697.1|DSUB
OG0005306	LOC108150476|XP_017134160.1|DELE	LOC117901515|XP_034668178.1|DSUB
OG0005307	LOC108134478|XP_017110281.1|DELE	LOC117900247|XP_034666436.1|DSUB
OG0005308	LOC108141843|XP_017120922.1|DELE	LOC117902320|XP_034669499.1|DSUB
OG0005309	LOC108138805|XP_017116786.1|DELE	LOC117901218|XP_034667776.1|DSUB
OG0005310	LOC108149510|XP_017132626.1|DELE	LOC117902801|XP_034670313.1|DSUB
OG0005311	LOC108138266|XP_017115905.1|DELE	LOC117900877|XP_034667296.1|DSUB
OG0005312	LOC108138117|XP_017115637.1|DELE	LOC117900351|XP_034666587.1|DSUB
OG0005313	LOC108142041|XP_017121206.1|DELE	LOC117901838|XP_034668664.1|DSUB
OG0005314	LOC108138197|XP_017115804.1|DELE	LOC117900378|XP_034666621.1|DSUB
OG0005315	LOC108149383|XP_017132399.1|DELE	LOC117900584|XP_034666885.1|DSUB
OG0005316	LOC108143457|XP_017123378.1|DELE	LOC117892521|XP_034654699.1|DSUB
OG0005317	LOC108150492|XP_017134190.1|DELE	LOC117900413|XP_034666662.1|DSUB
OG0005318	LOC108150555|XP_017134277.1|DELE, LOC108136152|XP_017112640.1|DELE	LOC117902104|XP_034669100.1|DSUB
OG0005319	LOC108138236|XP_017115849.1|DELE	LOC117900353|XP_034666591.1|DSUB
OG0005320	LOC108138992|XP_017117070.1|DELE	LOC117902632|XP_034670043.1|DSUB
OG0005321	LOC108134525|XP_017110356.1|DELE	LOC117900501|XP_034666781.1|DSUB
OG0005322	LOC108148021|XP_017130344.1|DELE	LOC117900511|XP_034666796.1|DSUB
OG0005323	LOC108141793|XP_017120826.1|DELE	LOC117900976|XP_034667455.1|DSUB
OG0005324	LOC108142012|XP_017121170.1|DELE	LOC117901225|XP_034667786.1|DSUB
OG0005325	LOC108139039|XP_017117141.1|DELE	LOC117902696|XP_034670128.1|DSUB
OG0005326	LOC108141719|XP_017120700.1|DELE	LOC117902182|XP_034669245.1|DSUB
OG0005327	LOC108142046|XP_017121214.1|DELE	LOC117901325|XP_034667925.1|DSUB
OG0005328	LOC108140751|XP_017119217.1|DELE	LOC117899386|XP_034665259.1|DSUB
OG0005329	LOC108142561|XP_017121991.1|DELE	LOC117895240|XP_034658640.1|DSUB
OG0005330	LOC108142560|XP_017121990.1|DELE	LOC117895238|XP_034658638.1|DSUB
OG0005331	LOC108147848|XP_017130095.1|DELE	LOC117900155|XP_034666283.1|DSUB
OG0005332	LOC108141828|XP_017120898.1|DELE	LOC117901810|XP_034668615.1|DSUB
OG0005333	LOC108138352|XP_017116012.1|DELE	LOC117901543|XP_034668225.1|DSUB
OG0005334	LOC108141689|XP_017120658.1|DELE	LOC117902332|XP_034669518.1|DSUB
OG0005335	LOC108149110|XP_017131999.1|DELE, LOC108136683|XP_017113494.1|DELE	LOC117891799|XP_034653364.1|DSUB
OG0005336	LOC108141377|XP_017120202.1|DELE	LOC117892675|XP_034654963.1|DSUB
OG0005337	LOC108144648|XP_017125182.1|DELE	LOC117891404|XP_034652741.1|DSUB
OG0005338	LOC108141962|XP_017121092.1|DELE	LOC117901204|XP_034667749.1|DSUB
OG0005339	LOC108141658|XP_017120617.1|DELE	LOC117902305|XP_034669478.1|DSUB
OG0005340	LOC108142022|XP_017121186.1|DELE	LOC117900887|XP_034667307.1|DSUB
OG0005341	LOC108145521|XP_017126494.1|DELE	LOC117890479|XP_034651236.1|DSUB
OG0005342	LOC108138280|XP_017115923.1|DELE	LOC117902070|XP_034669046.1|DSUB
OG0005343	LOC108149665|XP_017132899.1|DELE	LOC117890956|XP_034651988.1|DSUB
OG0005344	LOC108144271|XP_017124445.1|DELE	LOC117890290|XP_034650945.1|DSUB
OG0005345	LOC108135298|XP_017111472.1|DELE	LOC117900876|XP_034667293.1|DSUB
OG0005346	LOC108135198|XP_017111309.1|DELE	LOC117900249|XP_034666439.1|DSUB
OG0005347	LOC108149410|XP_017132459.1|DELE	LOC117901701|XP_034668453.1|DSUB
OG0005348	LOC108141964|XP_017121098.1|DELE	LOC117902327|XP_034669508.1|DSUB
OG0005349	LOC108142072|XP_017121247.1|DELE	LOC117901794|XP_034668596.1|DSUB
OG0005350	LOC108134530|XP_017110365.1|DELE	LOC117901354|XP_034667954.1|DSUB
OG0005351	LOC108135558|XP_017111803.1|DELE	LOC117895292|XP_034658736.1|DSUB
OG0005352	LOC108141925|XP_017121039.1|DELE	LOC117900747|XP_034667116.1|DSUB
OG0005353	LOC108144766|XP_017125362.1|DELE	LOC117890508|XP_034651299.1|DSUB
OG0005354	LOC108138762|XP_017116659.1|DELE	LOC117902688|XP_034670114.1|DSUB
OG0005355	LOC108148977|XP_017131811.1|DELE	LOC117899998|XP_034666061.1|DSUB
OG0005356	LOC108148950|XP_017131774.1|DELE	LOC117900002|XP_034666064.1|DSUB
OG0005357	LOC108138250|XP_017115879.1|DELE	LOC117900369|XP_034666610.1|DSUB
OG0005358	LOC108150695|XP_017134445.1|DELE	LOC117900132|XP_034666249.1|DSUB
OG0005359	LOC108149171|XP_017132059.1|DELE	LOC117890412|XP_034651114.1|DSUB
OG0005360	LOC108146388|XP_017127871.1|DELE	LOC117894668|XP_034657736.1|DSUB
OG0005361	LOC108135325|XP_017111503.1|DELE	LOC117900776|XP_034667148.1|DSUB
OG0005362	LOC108142002|XP_017121157.1|DELE	LOC117902284|XP_034669448.1|DSUB
OG0005363	LOC108137818|XP_017115227.1|DELE	LOC117900851|XP_034667262.1|DSUB
OG0005364	LOC108136494|XP_017113205.1|DELE, LOC108145526|XP_017126503.1|DELE	LOC117889948|XP_034650378.1|DSUB
OG0005365	LOC108141970|XP_017121109.1|DELE	LOC117900352|XP_034666588.1|DSUB
OG0005366	LOC108141921|XP_017121033.1|DELE	LOC117900149|XP_034666273.1|DSUB
OG0005367	LOC108141917|XP_017121028.1|DELE	LOC117900148|XP_034666272.1|DSUB
OG0005368	LOC108142958|XP_017122589.1|DELE	LOC117897893|XP_034662862.1|DSUB
OG0005369	LOC108147943|XP_017130217.1|DELE	LOC117901931|XP_034668790.1|DSUB
OG0005370	LOC108134490|XP_017110298.1|DELE	LOC117900456|XP_034666719.1|DSUB
OG0005371	LOC108134538|XP_017110374.1|DELE	LOC117901816|XP_034668624.1|DSUB
OG0005372	LOC108139194|XP_017117321.1|DELE	LOC117898115|XP_034663193.1|DSUB
OG0005373	LOC108149952|XP_017133356.1|DELE	LOC117900741|XP_034667107.1|DSUB
OG0005374	LOC108150495|XP_017134194.1|DELE	LOC117902768|XP_034670252.1|DSUB
OG0005375	LOC108150493|XP_017134191.1|DELE	LOC117902766|XP_034670249.1|DSUB
OG0005376	LOC108134961|XP_017110974.1|DELE	LOC117902736|XP_034670202.1|DSUB
OG0005377	LOC108145972|XP_017127190.1|DELE	LOC117895565|XP_034659172.1|DSUB
OG0005378	LOC108147946|XP_017130219.1|DELE	LOC117901023|XP_034667515.1|DSUB
OG0005379	LOC108147818|XP_017130061.1|DELE	LOC117900053|XP_034666140.1|DSUB
OG0005380	LOC108147982|XP_017130281.1|DELE	LOC117901452|XP_034668089.1|DSUB
OG0005381	LOC108149392|XP_017132411.1|DELE	LOC117900174|XP_034666310.1|DSUB
OG0005382	LOC108141787|XP_017120785.1|DELE	LOC117902485|XP_034669788.1|DSUB
OG0005383	LOC108135658|XP_017111980.1|DELE	LOC117895456|XP_034659019.1|DSUB
OG0005384	LOC108135043|XP_017111069.1|DELE	LOC117896115|XP_034660061.1|DSUB
OG0005385	LOC108143527|XP_017123501.1|DELE	LOC117891976|XP_034653742.1|DSUB
OG0005386	LOC108137989|XP_017115450.1|DELE	LOC117891001|XP_034652048.1|DSUB
OG0005387	LOC108143849|XP_017123894.1|DELE	LOC117896132|XP_034660084.1|DSUB
OG0005388	LOC108149500|XP_017132612.1|DELE	LOC117900112|XP_034666227.1|DSUB
OG0005389	LOC108138191|XP_017115793.1|DELE	LOC117902640|XP_034670055.1|DSUB
OG0005390	LOC108147804|XP_017130034.1|DELE	LOC117902719|XP_034670175.1|DSUB
OG0005391	LOC108147807|XP_017130037.1|DELE	LOC117902721|XP_034670177.1|DSUB
OG0005392	LOC108138771|XP_017116715.1|DELE	LOC117900903|XP_034667353.1|DSUB
OG0005393	LOC108150656|XP_017134412.1|DELE	LOC117897664|XP_034662553.1|DSUB
OG0005394	LOC108138839|XP_017116839.1|DELE	LOC117900899|XP_034667341.1|DSUB
OG0005395	LOC108149325|XP_017132278.1|DELE	LOC117900487|XP_034666763.1|DSUB
OG0005396	LOC108149371|XP_017132364.1|DELE	LOC117902789|XP_034670285.1|DSUB
OG0005397	LOC108149560|XP_017132687.1|DELE	LOC117902802|XP_034670314.1|DSUB
OG0005398	LOC108137468|XP_017114662.1|DELE	LOC117899179|XP_034664931.1|DSUB
OG0005399	LOC108145528|XP_017126511.1|DELE	LOC117891242|XP_034652478.1|DSUB
OG0005400	LOC108145529|XP_017126514.1|DELE	LOC117891109|XP_034652192.1|DSUB
OG0005401	LOC108149412|XP_017132456.1|DELE	LOC117900358|XP_034666598.1|DSUB
OG0005402	LOC108149492|XP_017132602.1|DELE	LOC117900357|XP_034666597.1|DSUB
OG0005403	LOC108149535|XP_017132657.1|DELE	LOC117902795|XP_034670304.1|DSUB
OG0005404	LOC108149536|XP_017132658.1|DELE	LOC117902796|XP_034670305.1|DSUB
OG0005405	LOC108137553|XP_017114767.1|DELE	LOC117890910|XP_034651915.1|DSUB
OG0005406	LOC108148550|XP_017131090.1|DELE	LOC117890901|XP_034651887.1|DSUB
OG0005407	LOC108149187|XP_017132096.1|DELE	LOC117890760|XP_034651712.1|DSUB
OG0005408	LOC108147798|XP_017130026.1|DELE	LOC117902225|XP_034669349.1|DSUB
OG0005409	LOC108138293|XP_017115938.1|DELE	LOC117901491|XP_034668150.1|DSUB
OG0005410	LOC108147813|XP_017130045.1|DELE	LOC117902230|XP_034669355.1|DSUB
OG0005411	LOC108137891|XP_017115319.1|DELE	LOC117890394|XP_034651090.1|DSUB
OG0005412	LOC108137943|XP_017115390.1|DELE	LOC117892377|XP_034654477.1|DSUB
OG0005413	LOC108145003|XP_017125654.1|DELE	LOC117891523|XP_034652912.1|DSUB
OG0005414	LOC108142226|XP_017121433.1|DELE	LOC117894114|XP_034656889.1|DSUB
OG0005415	LOC108137645|XP_017114959.1|DELE	LOC117903535|XP_034671612.1|DSUB
OG0005416	LOC108149645|XP_017132871.1|DELE	LOC117890878|XP_034651861.1|DSUB
OG0005417	LOC108138928|XP_017116987.1|DELE	LOC117901469|XP_034668122.1|DSUB
OG0005418	LOC108141996|XP_017121149.1|DELE	LOC117901595|XP_034668298.1|DSUB
OG0005419	LOC108141981|XP_017121125.1|DELE	LOC117901787|XP_034668587.1|DSUB
OG0005420	LOC108135259|XP_017111416.1|DELE	LOC117901633|XP_034668354.1|DSUB
OG0005421	LOC108138297|XP_017115941.1|DELE	LOC117902386|XP_034669598.1|DSUB
OG0005422	LOC108136559|XP_017113354.1|DELE	LOC117903455|XP_034671381.1|DSUB
OG0005423	LOC108141831|XP_017120901.1|DELE	LOC117902459|XP_034669750.1|DSUB
OG0005424	LOC108145432|XP_017126343.1|DELE	LOC117889757|XP_034650093.1|DSUB
OG0005425	LOC108134614|XP_017110481.1|DELE	LOC117903154|XP_034670881.1|DSUB
OG0005426	LOC108143441|XP_017123343.1|DELE	LOC117889856|XP_034650247.1|DSUB
OG0005427	LOC108138896|XP_017116923.1|DELE	LOC117900375|XP_034666618.1|DSUB
OG0005428	LOC108134583|XP_017110425.1|DELE	LOC117902491|XP_034669803.1|DSUB
OG0005429	LOC108135292|XP_017111466.1|DELE	LOC117902335|XP_034669523.1|DSUB
OG0005430	LOC108135254|XP_017111411.1|DELE	LOC117902337|XP_034669527.1|DSUB
OG0005431	LOC108135285|XP_017111455.1|DELE	LOC117901067|XP_034667570.1|DSUB
OG0005432	LOC108145049|XP_017125718.1|DELE	LOC117902188|XP_034669255.1|DSUB
OG0005433	LOC108144921|XP_017125575.1|DELE	LOC117890757|XP_034651709.1|DSUB
OG0005434	LOC108137945|XP_017115396.1|DELE	LOC117902446|XP_034669731.1|DSUB
OG0005435	LOC108136241|XP_017112771.1|DELE	LOC117902190|XP_034669257.1|DSUB
OG0005436	LOC108136543|XP_017113332.1|DELE	LOC117902189|XP_034669256.1|DSUB
OG0005437	LOC108135751|XP_017112083.1|DELE	LOC117896854|XP_034661273.1|DSUB
OG0005438	LOC108149380|XP_017132398.1|DELE	LOC117900817|XP_034667201.1|DSUB
OG0005439	LOC108147124|XP_017128905.1|DELE	LOC117899122|XP_034664806.1|DSUB
OG0005440	LOC108134737|XP_017110643.1|DELE	LOC117902400|XP_034669623.1|DSUB
OG0005441	LOC108138269|XP_017115909.1|DELE	LOC117900497|XP_034666777.1|DSUB
OG0005442	LOC108138642|XP_017116470.1|DELE	LOC117900122|XP_034666238.1|DSUB
OG0005443	LOC108141682|XP_017120648.1|DELE	LOC117901111|XP_034667635.1|DSUB
OG0005444	LOC108137827|XP_017115240.1|DELE, LOC108149065|XP_017131906.1|DELE	LOC117901155|XP_034667696.1|DSUB
OG0005445	LOC108135322|XP_017111499.1|DELE	LOC117901291|XP_034667877.1|DSUB
OG0005446	LOC108138682|XP_017116518.1|DELE	LOC117900842|XP_034667246.1|DSUB
OG0005447	LOC108138637|XP_017116464.1|DELE	LOC117902214|XP_034669331.1|DSUB
OG0005448	LOC108144362|XP_017124615.1|DELE	LOC117890208|XP_034650830.1|DSUB
OG0005449	LOC108134909|XP_017110910.1|DELE	LOC117896631|XP_034660968.1|DSUB
OG0005450	LOC108148780|XP_017131480.1|DELE	LOC117897451|XP_034662187.1|DSUB
OG0005451	LOC108149525|XP_017132645.1|DELE	LOC117899988|XP_034666048.1|DSUB
OG0005452	LOC108149186|XP_017132091.1|DELE	LOC117890707|XP_034651623.1|DSUB
OG0005453	LOC108142887|XP_017122452.1|DELE	LOC117898904|XP_034664478.1|DSUB
OG0005454	LOC108138298|XP_017115942.1|DELE	LOC117901706|XP_034668467.1|DSUB
OG0005455	LOC108144211|XP_017124374.1|DELE	LOC117892213|XP_034654204.1|DSUB
OG0005456	LOC108138984|XP_017117058.1|DELE	LOC117902288|XP_034669456.1|DSUB
OG0005457	LOC108139023|XP_017117118.1|DELE	LOC117902175|XP_034669208.1|DSUB
OG0005458	LOC108147986|XP_017130285.1|DELE	LOC117901568|XP_034668257.1|DSUB
OG0005459	LOC108138989|XP_017117065.1|DELE	LOC117902077|XP_034669058.1|DSUB
