Orthogroup	DELE.longest_only	DYAK.longest_only
OG0003652	LOC108146616|XP_017128151.1|DELE	LOC6533915|XP_002094615.1|DYAK
OG0003653	LOC108142844|XP_017122402.1|DELE	LOC6534890|XP_002095562.1|DYAK
OG0003654	LOC108146720|XP_017128301.1|DELE	LOC6534368|XP_002095046.2|DYAK
OG0003655	LOC108138942|XP_017117009.1|DELE	LOC6529720|XP_002090713.1|DYAK
OG0003656	LOC108146826|XP_017128507.1|DELE	LOC6533920|XP_002094620.2|DYAK
OG0003657	LOC108150203|XP_017133702.1|DELE	LOC6533625|XP_002094332.1|DYAK
OG0003658	LOC108139220|XP_017117367.1|DELE	LOC6536376|XP_002096958.3|DYAK
OG0003659	LOC108142841|XP_017122398.1|DELE	LOC6534858|XP_002095530.1|DYAK
OG0003660	LOC108146157|XP_017127520.1|DELE	LOC6532206|XP_015049226.2|DYAK
OG0003661	LOC108146140|XP_017127483.1|DELE	LOC6533490|XP_015050059.1|DYAK
OG0003662	LOC108142499|XP_017121885.1|DELE	LOC6539391|XP_002086283.2|DYAK
OG0003663	LOC108147558|XP_017129634.1|DELE	LOC6533111|XP_039230232.1|DYAK
OG0003664	LOC108147464|XP_017129485.1|DELE	LOC6533113|XP_039230223.1|DYAK
OG0003665	LOC108135006|XP_017111029.1|DELE	LOC6528895|XP_039226884.1|DYAK
OG0003666	LOC108145116|XP_017125816.1|DELE	LOC6528317|XP_002089370.1|DYAK
OG0003667	LOC108146045|XP_017127331.1|DELE	LOC6532792|XP_002093530.1|DYAK
OG0003668	LOC108140390|XP_017118623.1|DELE	LOC6539201|XP_002086102.1|DYAK
OG0003669	LOC108143315|XP_017123122.1|DELE	LOC6529364|XP_002090369.1|DYAK
OG0003670	LOC108143314|XP_017123121.1|DELE	LOC6529365|XP_002090370.1|DYAK
OG0003671	LOC108143425|XP_017123318.1|DELE	LOC6531867|XP_039228179.1|DYAK
OG0003672	LOC108144063|XP_017124198.1|DELE	LOC6538558|XP_002099080.1|DYAK
OG0003673	LOC108149063|XP_017131899.1|DELE	LOC26534846|XP_015051434.2|DYAK
OG0003674	LOC108141437|XP_017120314.1|DELE	LOC6531489|XP_039228016.1|DYAK
OG0003675	LOC108147039|XP_017128791.1|DELE	LOC6528515|XP_002089561.1|DYAK
OG0003676	LOC108147037|XP_017128785.1|DELE	LOC6528514|XP_039227128.1|DYAK
OG0003677	LOC108135401|XP_017111588.1|DELE	LOC26534636|XP_039233289.1|DYAK
OG0003678	LOC108146127|XP_017127461.1|DELE	LOC6532898|XP_002093634.3|DYAK
OG0003679	LOC108146453|XP_017127953.1|DELE	LOC6532892|XP_002093628.1|DYAK
OG0003680	LOC108144799|XP_017125408.1|DELE	LOC6531188|XP_002092017.1|DYAK
OG0003681	LOC108141269|XP_017120027.1|DELE	LOC6531520|XP_002092319.1|DYAK
OG0003682	LOC108134789|XP_017110727.1|DELE	LOC6536816|XP_002097386.2|DYAK
OG0003683	LOC108138693|XP_017116531.1|DELE	LOC6530010|XP_002090956.2|DYAK
OG0003684	LOC108150243|XP_017133793.1|DELE	LOC6532557|XP_002093302.1|DYAK
OG0003685	LOC108150320|XP_017133924.1|DELE	LOC6532646|XP_015049511.1|DYAK
OG0003686	LOC108141442|XP_017120329.1|DELE	LOC6528827|XP_002089859.1|DYAK
OG0003687	LOC108144526|XP_017124964.1|DELE	LOC6531212|XP_002092040.1|DYAK
OG0003688	LOC108137548|XP_017114762.1|DELE	LOC6531294|XP_002092098.1|DYAK
OG0003689	LOC108138375|XP_017116044.1|DELE	LOC6535175|XP_039229722.1|DYAK
OG0003690	LOC108135656|XP_017111977.1|DELE	LOC6534287|XP_002094968.3|DYAK
OG0003691	LOC108136023|XP_017112440.1|DELE	LOC6539615|XP_039229876.1|DYAK
OG0003692	LOC108149661|XP_017132896.1|DELE	LOC6528427|XP_002089473.1|DYAK
OG0003693	LOC108145996|XP_017127239.1|DELE	LOC6532196|XP_039229554.1|DYAK
OG0003694	LOC108146466|XP_017127969.1|DELE	LOC6535045|XP_002095710.1|DYAK
OG0003695	LOC108135645|XP_017111959.1|DELE	LOC6534332|XP_002095012.1|DYAK
OG0003696	LOC108144272|XP_017124447.1|DELE	LOC6530255|XP_002091189.2|DYAK
OG0003697	LOC108147051|XP_017128824.1|DELE	LOC6528873|XP_002089905.1|DYAK
OG0003698	LOC108150369|XP_017133995.1|DELE	LOC6532545|XP_002093291.1|DYAK
OG0003699	LOC108144600|XP_017125095.1|DELE	LOC6532067|XP_039227946.1|DYAK
OG0003700	LOC108144615|XP_017125127.1|DELE	LOC6532117|XP_002092893.1|DYAK
OG0003701	LOC108147805|XP_017130035.1|DELE	LOC6527644|XP_002088732.1|DYAK
OG0003702	LOC108146770|XP_017128398.1|DELE	LOC6534074|XP_002094760.1|DYAK
OG0003703	LOC108146489|XP_017128008.1|DELE	LOC6533417|XP_002094135.1|DYAK
OG0003704	LOC108135709|XP_017112042.1|DELE	LOC6534334|XP_002095014.1|DYAK
OG0003705	LOC108147050|XP_017128814.1|DELE	LOC6528524|XP_039227404.1|DYAK
OG0003706	LOC108147499|XP_017129553.1|DELE	LOC6533105|XP_002093831.1|DYAK
OG0003707	LOC108146241|XP_017127663.1|DELE	LOC6532339|XP_039230018.1|DYAK
OG0003708	LOC108145968|XP_017127187.1|DELE	LOC6535101|XP_015050997.1|DYAK
OG0003709	LOC108145020|XP_017125682.1|DELE	LOC6530032|XP_002090978.1|DYAK
OG0003710	LOC108145018|XP_017125681.1|DELE	LOC6530031|XP_002090977.1|DYAK
OG0003711	LOC108146478|XP_017127991.1|DELE	LOC6539696|XP_002086582.1|DYAK
OG0003712	LOC108149825|XP_017133186.1|DELE	LOC6530387|XP_002091313.1|DYAK
OG0003713	LOC108143548|XP_017123545.1|DELE	LOC6530787|XP_002091670.1|DYAK
OG0003714	LOC108143547|XP_017123544.1|DELE	LOC6530786|XP_002091669.1|DYAK
OG0003715	LOC108147396|XP_017129321.1|DELE	LOC6532734|XP_002093476.1|DYAK
OG0003716	LOC108146884|XP_017128606.1|DELE	LOC6533968|XP_002094666.1|DYAK
OG0003717	LOC108147000|XP_017128752.1|DELE	LOC6534422|XP_002095100.1|DYAK
OG0003718	LOC108147552|XP_017129627.1|DELE	LOC6532759|XP_002093501.1|DYAK
OG0003719	LOC108146901|XP_017128631.1|DELE	LOC6534069|XP_002094755.1|DYAK
OG0003720	LOC108144566|XP_017125043.1|DELE	LOC6526169|XP_002101979.1|DYAK
OG0003721	LOC108137554|XP_017114768.1|DELE	LOC6531289|XP_002092093.1|DYAK
OG0003722	LOC108142421|XP_017121765.1|DELE	LOC6533347|XP_039229625.1|DYAK
OG0003723	LOC108150246|XP_017133797.1|DELE	LOC6532561|XP_002093306.1|DYAK
OG0003725	LOC108146731|XP_017128320.1|DELE	LOC6533899|XP_015050323.1|DYAK
OG0003726	LOC108147548|XP_017129621.1|DELE	LOC6533055|XP_002093787.1|DYAK
OG0003727	LOC108142678|XP_017122172.1|DELE	LOC6539381|XP_039230450.1|DYAK
OG0003728	LOC108140610|XP_017119012.1|DELE	LOC6537077|XP_002097638.1|DYAK
OG0003729	LOC108145828|XP_017126922.1|DELE	LOC6532447|XP_015049357.1|DYAK
OG0003730	LOC108145818|XP_017126895.1|DELE	LOC6533469|XP_039229471.1|DYAK
OG0003731	LOC108146422|XP_017127916.1|DELE	LOC6532939|XP_002093674.1|DYAK
OG0003732	LOC108150123|XP_017133579.1|DELE	LOC6533648|XP_002094354.1|DYAK
OG0003733	LOC108145874|XP_017127002.1|DELE	LOC6532356|XP_015049295.1|DYAK
OG0003734	LOC108145832|XP_017126929.1|DELE	LOC6532242|XP_039229569.1|DYAK
OG0003735	LOC108144756|XP_017125350.1|DELE	LOC6531921|XP_002092707.1|DYAK
OG0003736	LOC108138849|XP_017116855.1|DELE	LOC6531064|XP_002091898.1|DYAK
OG0003737	LOC108149135|XP_017132030.1|DELE	LOC6531609|XP_002092406.1|DYAK
OG0003738	LOC108149162|XP_017132050.1|DELE	LOC6531334|XP_002092138.2|DYAK
OG0003739	LOC108149639|XP_017132863.1|DELE	LOC6528438|XP_002089484.1|DYAK
OG0003740	LOC108149668|XP_017132903.1|DELE	LOC6528432|XP_002089478.1|DYAK
OG0003741	LOC108145685|XP_017126731.1|DELE	LOC6532357|XP_002093117.1|DYAK
OG0003742	LOC108146362|XP_017127828.1|DELE	LOC6535009|XP_002095679.2|DYAK
OG0003743	LOC108147046|XP_017128808.1|DELE	LOC6528510|XP_002089556.2|DYAK
OG0003744	LOC108149622|XP_017132840.1|DELE	LOC6528434|XP_002089480.2|DYAK
OG0003745	LOC108137956|XP_017115405.1|DELE	LOC6530103|XP_002091049.1|DYAK
OG0003746	LOC108145469|XP_017126408.1|DELE	LOC6530717|XP_015051833.1|DYAK
OG0003747	LOC108147001|XP_017128753.1|DELE	LOC6533872|XP_002094572.1|DYAK
OG0003748	LOC108146962|XP_017128708.1|DELE	LOC6533870|XP_002094570.3|DYAK
OG0003749	LOC108146869|XP_017128588.1|DELE	LOC6533867|XP_002094567.1|DYAK
OG0003750	LOC108146885|XP_017128608.1|DELE	LOC6533869|XP_002094569.2|DYAK
OG0003751	LOC108146727|XP_017128313.1|DELE	LOC6533865|XP_039229917.1|DYAK
OG0003752	LOC108146807|XP_017128481.1|DELE	LOC6534377|XP_015050595.1|DYAK
OG0003753	LOC108142510|XP_017121912.1|DELE	LOC6533229|XP_002093955.1|DYAK
OG0003754	LOC108142509|XP_017121909.1|DELE	LOC6533227|XP_002093953.1|DYAK
OG0003755	LOC108146689|XP_017128235.1|DELE	LOC6534373|XP_002095051.2|DYAK
OG0003756	LOC108149600|XP_017132787.1|DELE	LOC6539199|XP_002086100.1|DYAK
OG0003757	LOC108144365|XP_017124620.1|DELE	LOC6532130|XP_002092906.1|DYAK
OG0003758	LOC108137013|XP_017114004.1|DELE, LOC108145163|XP_017125878.1|DELE	LOC6531042|XP_039227869.1|DYAK
OG0003759	LOC108147433|XP_017129400.1|DELE	LOC6532694|XP_039229783.1|DYAK
OG0003760	LOC108144662|XP_017125198.1|DELE	LOC6531235|XP_002092047.1|DYAK
OG0003761	LOC108147458|XP_017129477.1|DELE	LOC6532707|XP_002093449.1|DYAK
OG0003762	LOC108147459|XP_017129478.1|DELE	LOC6532705|XP_002093447.1|DYAK
OG0003763	LOC108142685|XP_017122181.1|DELE	LOC6533160|XP_015049826.1|DYAK
OG0003764	LOC108142606|XP_017122066.1|DELE	LOC6533155|XP_039229659.1|DYAK
OG0003765	LOC108149256|XP_017132188.1|DELE	LOC6527550|XP_002088640.1|DYAK
OG0003766	LOC108137197|XP_017114272.1|DELE	LOC6524186|XP_002100049.1|DYAK
OG0003767	LOC108141402|XP_017120249.1|DELE	LOC6531548|XP_002092346.1|DYAK
OG0003768	LOC108144834|XP_017125461.1|DELE	LOC6529280|XP_039228883.1|DYAK
OG0003769	LOC108144781|XP_017125381.1|DELE	LOC6529285|XP_002090290.2|DYAK
OG0003770	LOC108148306|XP_017130779.1|DELE	LOC6523765|XP_039232893.1|DYAK
OG0003771	LOC108147469|XP_017129503.1|DELE	LOC6532746|XP_002093488.1|DYAK
OG0003772	LOC108142363|XP_017121658.1|DELE	LOC6532612|XP_002093356.1|DYAK
OG0003773	LOC108141336|XP_017120124.1|DELE	LOC6528834|XP_002089866.1|DYAK
OG0003774	LOC108141452|XP_017120344.1|DELE	LOC6528828|XP_002089860.1|DYAK
OG0003775	LOC108148138|XP_017130481.1|DELE	LOC6525150|XP_002100988.2|DYAK
OG0003776	LOC108145064|XP_017125734.1|DELE	LOC6528341|XP_002089394.1|DYAK
OG0003777	LOC108145512|XP_017126469.1|DELE	LOC6528526|XP_002089572.1|DYAK
OG0003778	LOC108144790|XP_017125391.1|DELE	LOC6530284|XP_039228669.1|DYAK
OG0003779	LOC108143447|XP_017123365.1|DELE	LOC6530777|XP_002091665.2|DYAK
OG0003780	LOC108144502|XP_017124924.1|DELE	LOC6531652|XP_002092449.1|DYAK
OG0003781	LOC108145286|XP_017126089.1|DELE	LOC6523725|XP_002099600.1|DYAK
OG0003782	LOC108150394|XP_017134037.1|DELE	LOC6523940|XP_039227220.1|DYAK
OG0003783	LOC108140378|XP_017118571.1|DELE	LOC6538233|XP_002098760.1|DYAK
OG0003784	LOC108143438|XP_017123342.1|DELE	LOC6528703|XP_002089738.1|DYAK
OG0003785	LOC108137885|XP_017115316.1|DELE	LOC6539194|XP_002086095.1|DYAK
OG0003786	LOC108137962|XP_017115415.1|DELE	LOC6531131|XP_002091965.1|DYAK
OG0003787	LOC108137963|XP_017115418.1|DELE	LOC26535416|XP_015051130.1|DYAK
OG0003788	LOC108144863|XP_017125501.1|DELE	LOC6531947|XP_002092733.1|DYAK
OG0003789	LOC108149617|XP_017132821.1|DELE	LOC6528466|XP_015054353.1|DYAK
OG0003790	LOC108146946|XP_017128689.1|DELE	LOC6533293|XP_002094019.1|DYAK
OG0003791	LOC108148305|XP_017130777.1|DELE	LOC6537614|XP_002098160.1|DYAK
OG0003792	LOC108144889|XP_017125539.1|DELE	LOC6531231|XP_002092043.1|DYAK
OG0003793	LOC108144367|XP_017124627.1|DELE	LOC6532132|XP_002092908.1|DYAK
OG0003794	LOC108134633|XP_017110509.1|DELE	LOC6531275|XP_002092084.1|DYAK
OG0003795	LOC108143176|XP_017122914.1|DELE	LOC6534128|XP_039229883.1|DYAK
OG0003796	LOC108148818|XP_017131561.1|DELE	LOC6538015|XP_002098550.1|DYAK
OG0003797	LOC108138998|XP_017117082.1|DELE	LOC6528227|XP_002089289.1|DYAK
OG0003798	LOC108141534|XP_017120461.1|DELE	LOC6528765|XP_015054049.2|DYAK
OG0003799	LOC108137550|XP_017114765.1|DELE	LOC6531316|XP_002092120.3|DYAK
OG0003800	LOC108138956|XP_017117025.1|DELE	LOC6528234|XP_002089296.1|DYAK
OG0003801	LOC108139013|XP_017117104.1|DELE	LOC6529787|XP_015052434.1|DYAK
OG0003802	LOC108138149|XP_017115710.1|DELE	LOC6529796|XP_002090780.1|DYAK
OG0003803	LOC108148522|XP_017131049.1|DELE	LOC6538017|XP_002098552.1|DYAK
OG0003804	LOC108138741|XP_017116624.1|DELE	LOC6528252|XP_015054445.2|DYAK
OG0003805	LOC108145360|XP_017126245.1|DELE	LOC6526255|XP_002087377.2|DYAK
OG0003806	LOC108137699|XP_017115068.1|DELE	LOC6539123|XP_015045297.1|DYAK
OG0003807	LOC108137809|XP_017115206.1|DELE	LOC6528084|XP_002089151.1|DYAK
OG0003808	LOC108135606|XP_017111907.1|DELE	LOC6534300|XP_039229671.1|DYAK
OG0003809	LOC108138628|XP_017116404.1|DELE	LOC6529634|XP_002090628.1|DYAK
OG0003810	LOC108144622|XP_017125136.1|DELE	LOC6532072|XP_015051686.2|DYAK
OG0003811	LOC108143549|XP_017123547.1|DELE	LOC6530944|XP_002091785.1|DYAK
OG0003812	LOC108145301|XP_017126119.1|DELE	LOC6526267|XP_039226605.1|DYAK
OG0003813	LOC108141875|XP_017120960.1|DELE	LOC6527920|XP_002088988.2|DYAK
OG0003814	LOC108138124|XP_017115645.1|DELE	LOC6527387|XP_002088479.1|DYAK
OG0003815	LOC108136880|XP_017113820.1|DELE	LOC26535327|XP_015044848.2|DYAK
OG0003816	LOC108138825|XP_017116816.1|DELE	LOC6529722|XP_002090715.2|DYAK
OG0003817	LOC108141957|XP_017121088.1|DELE	LOC6527861|XP_002088933.1|DYAK
OG0003818	LOC108138640|XP_017116467.1|DELE	LOC6529627|XP_002090621.2|DYAK
OG0003819	LOC108134692|XP_017110579.1|DELE	LOC6526782|XP_002087885.1|DYAK
OG0003820	LOC108142975|XP_017122620.1|DELE	LOC6536311|XP_002096895.1|DYAK
OG0003821	LOC108149831|XP_017133194.1|DELE	LOC6530386|XP_002091312.1|DYAK
OG0003822	LOC108139037|XP_017117137.1|DELE	LOC6527094|XP_002088187.1|DYAK
OG0003823	LOC108147949|XP_017130223.1|DELE	LOC6526465|XP_002087584.1|DYAK
OG0003824	LOC108138733|XP_017116601.1|DELE	LOC6529731|XP_002090724.1|DYAK
OG0003825	LOC108142084|XP_017121265.1|DELE	LOC6527753|XP_002088833.1|DYAK
OG0003826	LOC108149334|XP_017132291.1|DELE	LOC6528160|XP_002089225.1|DYAK
OG0003827	LOC108141709|XP_017120681.1|DELE	LOC6527855|XP_002088927.1|DYAK
OG0003828	LOC108141839|XP_017120913.1|DELE	LOC6527859|XP_002088931.1|DYAK
OG0003829	LOC108138924|XP_017116980.1|DELE	LOC6528215|XP_002089277.1|DYAK
OG0003830	LOC108150694|XP_017134444.1|DELE	LOC6529224|XP_002090231.1|DYAK
OG0003831	LOC108144003|XP_017124112.1|DELE	LOC6537681|XP_002098226.1|DYAK
OG0003832	LOC108150733|XP_017134522.1|DELE	LOC6527032|XP_002088126.1|DYAK
OG0003833	LOC108150717|XP_017134495.1|DELE	LOC6527030|XP_002088124.1|DYAK
OG0003834	LOC108135291|XP_017111464.1|DELE	LOC6527015|XP_002088110.1|DYAK
OG0003835	LOC108138164|XP_017115743.1|DELE	LOC6528985|XP_015054145.1|DYAK
OG0003836	LOC108138892|XP_017116915.1|DELE	LOC6529656|XP_002090649.2|DYAK
OG0003837	LOC108138960|XP_017117029.1|DELE	LOC6529654|XP_002090647.1|DYAK
OG0003838	LOC108134699|XP_017110584.1|DELE	LOC6526743|XP_002087846.1|DYAK
OG0003839	LOC108149424|XP_017132480.1|DELE	LOC6527504|XP_002088594.2|DYAK
OG0003840	LOC108147038|XP_017128790.1|DELE	LOC6528513|XP_002089559.1|DYAK
OG0003841	LOC108148036|XP_017130365.1|DELE	LOC6526577|XP_002087685.1|DYAK
OG0003842	LOC108134513|XP_017110340.1|DELE	LOC6527224|XP_002088318.1|DYAK
OG0003843	LOC108149300|XP_017132237.1|DELE	LOC6527570|XP_002088660.1|DYAK
OG0003844	LOC108149464|XP_017132557.1|DELE	LOC6527502|XP_015053106.1|DYAK
OG0003845	LOC108138243|XP_017115870.1|DELE	LOC6529034|XP_002090065.2|DYAK
OG0003846	LOC108141899|XP_017121000.1|DELE	LOC6527879|XP_015053839.1|DYAK
OG0003847	LOC108141973|XP_017121113.1|DELE	LOC6527821|XP_015053822.1|DYAK
OG0003848	LOC108140381|XP_017118574.1|DELE	LOC6536660|XP_002097232.1|DYAK
OG0003849	LOC108136141|XP_017112628.1|DELE, LOC108149781|XP_017133125.1|DELE	LOC6528920|XP_002089952.2|DYAK
OG0003850	LOC108149316|XP_017132260.1|DELE	LOC6528196|XP_002089259.1|DYAK
OG0003851	LOC108143567|XP_017123566.1|DELE	LOC6530775|XP_002091663.1|DYAK
OG0003852	LOC108147956|XP_017130233.1|DELE	LOC6526527|XP_002087637.1|DYAK
OG0003853	LOC108141433|XP_017120306.1|DELE	LOC6531497|XP_015051352.1|DYAK
OG0003854	LOC108150475|XP_017134157.1|DELE	LOC6529517|XP_002090519.1|DYAK
OG0003855	LOC108150474|XP_017134156.1|DELE	LOC6529519|XP_002090521.3|DYAK
OG0003856	LOC108134487|XP_017110294.1|DELE	LOC6527234|XP_039227273.1|DYAK
OG0003857	LOC108150468|XP_017134150.1|DELE	LOC6528936|XP_002089968.1|DYAK
OG0003858	LOC108134854|XP_017110819.1|DELE	LOC6525187|XP_015046146.2|DYAK
OG0003859	LOC108138935|XP_017116999.1|DELE	LOC6529628|XP_002090622.1|DYAK
OG0003860	LOC108144713|XP_017125295.1|DELE	LOC6531208|XP_002092036.1|DYAK
OG0003861	LOC108148004|XP_017130321.1|DELE	LOC6526608|XP_002087716.1|DYAK
OG0003862	LOC108149853|XP_017133221.1|DELE	LOC6527130|XP_039226244.1|DYAK
OG0003863	LOC108141773|XP_017120760.1|DELE	LOC6527835|XP_002088908.1|DYAK
OG0003864	LOC108142106|XP_017121292.1|DELE	LOC6527834|XP_002088907.1|DYAK
OG0003865	LOC108147299|XP_017129211.1|DELE	LOC6538458|XP_002098982.1|DYAK
OG0003866	LOC108138968|XP_017117039.1|DELE	LOC6529215|XP_039228170.1|DYAK
OG0003867	LOC108145553|XP_017126546.1|DELE	LOC26535728|XP_015045201.1|DYAK
OG0003868	LOC108141668|XP_017120630.1|DELE	LOC6528019|XP_002089086.1|DYAK
OG0003869	LOC108134749|XP_017110679.1|DELE	LOC6526715|XP_002087818.1|DYAK
OG0003870	LOC108149324|XP_017132274.1|DELE	LOC6529585|XP_039229132.1|DYAK
OG0003871	LOC108138341|XP_017115999.1|DELE	LOC6527366|XP_002088458.1|DYAK
OG0003872	LOC108144816|XP_017125436.1|DELE	LOC6531263|XP_002092072.1|DYAK
OG0003873	LOC108149559|XP_017132686.1|DELE	LOC6529244|XP_002090250.1|DYAK
OG0003874	LOC108138853|XP_017116858.1|DELE	LOC6529221|XP_039228872.1|DYAK
OG0003875	LOC108141702|XP_017120675.1|DELE	LOC6527971|XP_002089038.1|DYAK
OG0003876	LOC108147940|XP_017130214.1|DELE	LOC6526437|XP_002087556.1|DYAK
OG0003877	LOC108138330|XP_017115982.1|DELE	LOC6528975|XP_002090007.1|DYAK
OG0003878	LOC108138934|XP_017116996.1|DELE	LOC6529629|XP_015052087.1|DYAK
OG0003879	LOC108146092|XP_017127409.1|DELE	LOC26535413|XP_015049206.1|DYAK
OG0003880	LOC108150247|XP_017133798.1|DELE	LOC6533639|XP_002094346.3|DYAK
OG0003881	LOC108144776|XP_017125374.1|DELE	LOC6532083|XP_002092860.1|DYAK
OG0003882	LOC108140490|XP_017118742.1|DELE	LOC6529107|XP_015054179.1|DYAK
OG0003883	LOC108136554|XP_017113350.1|DELE	LOC6525349|XP_002101185.1|DYAK
OG0003884	LOC108149416|XP_017132469.1|DELE	LOC6527547|XP_002088637.1|DYAK
OG0003885	LOC108135269|XP_017111435.1|DELE	LOC6527073|XP_002088166.1|DYAK
OG0003886	LOC108135301|XP_017111474.1|DELE	LOC6527074|XP_002088167.2|DYAK
OG0003887	LOC108148038|XP_017130367.1|DELE	LOC6526578|XP_002087686.1|DYAK
OG0003888	LOC108148819|XP_017131562.1|DELE	LOC6537778|XP_002098319.2|DYAK
OG0003889	LOC108148019|XP_017130342.1|DELE	LOC6526396|XP_002087515.1|DYAK
OG0003890	LOC108146393|XP_017127878.1|DELE	LOC6532822|XP_002093559.1|DYAK
OG0003891	LOC108149521|XP_017132639.1|DELE	LOC6527553|XP_002088643.1|DYAK
OG0003892	LOC108146508|XP_017128033.1|DELE	LOC6532444|XP_002093191.1|DYAK
OG0003893	LOC108138946|XP_017117014.1|DELE	LOC6529712|XP_002090705.1|DYAK
OG0003894	LOC108141695|XP_017120667.1|DELE	LOC6527132|XP_002088226.1|DYAK
OG0003895	LOC108145372|XP_017126255.1|DELE	LOC6530719|XP_002091610.1|DYAK
OG0003896	LOC108145525|XP_017126499.1|DELE	LOC6530722|XP_002091613.2|DYAK
OG0003897	LOC108144503|XP_017124925.1|DELE	LOC6531650|XP_002092447.1|DYAK
OG0003898	LOC108138748|XP_017116637.1|DELE	LOC6529681|XP_002090674.2|DYAK
OG0003899	LOC108137846|XP_017115261.1|DELE	LOC6526310|XP_002087432.1|DYAK
OG0003900	LOC108147966|XP_017130252.1|DELE	LOC6526376|XP_002087495.1|DYAK
OG0003901	LOC108150470|XP_017134152.1|DELE	LOC6528937|XP_002089969.1|DYAK
OG0003902	LOC108150715|XP_017134490.1|DELE	LOC6526982|XP_002088078.1|DYAK
OG0003903	LOC108138162|XP_017115741.1|DELE	LOC6527449|XP_002088541.1|DYAK
OG0003904	LOC108138161|XP_017115740.1|DELE	LOC6527450|XP_002088542.1|DYAK
OG0003905	LOC108142968|XP_017122607.1|DELE	LOC6538657|XP_002099177.1|DYAK
OG0003906	LOC108143717|XP_017123741.1|DELE	LOC6531589|XP_002092387.1|DYAK
OG0003907	LOC108149522|XP_017132644.1|DELE	LOC6526357|XP_002087479.1|DYAK
OG0003908	LOC108149207|XP_017132125.1|DELE	LOC6526358|XP_002087480.1|DYAK
OG0003909	LOC108144605|XP_017125110.1|DELE	LOC6529322|XP_039228886.1|DYAK
OG0003910	LOC108140962|XP_017119519.1|DELE	LOC6536021|XP_002096636.2|DYAK
OG0003911	LOC108139045|XP_017117151.1|DELE	LOC6526872|XP_002087972.1|DYAK
OG0003912	LOC108138323|XP_017115973.1|DELE	LOC6528986|XP_002090018.1|DYAK
OG0003913	LOC108149491|XP_017132599.1|DELE	LOC6527542|XP_015053096.1|DYAK
OG0003914	LOC108134520|XP_017110347.1|DELE	LOC6527246|XP_002088340.1|DYAK
OG0003915	LOC108137596|XP_017114817.1|DELE	LOC26536316|XP_015046301.1|DYAK
OG0003916	LOC108150509|XP_017134214.1|DELE	LOC6528929|XP_002089961.1|DYAK
OG0003917	LOC108149499|XP_017132611.1|DELE	LOC6528151|XP_002089217.3|DYAK
OG0003918	LOC108138023|XP_017115483.1|DELE	LOC6527328|XP_002088420.1|DYAK
OG0003919	LOC108138993|XP_017117071.1|DELE	LOC6526685|XP_002087791.1|DYAK
OG0003920	LOC108137546|XP_017114759.1|DELE	LOC6531293|XP_002092097.1|DYAK
OG0003921	LOC108142023|XP_017121188.1|DELE	LOC6530324|XP_002091251.1|DYAK
OG0003922	LOC108134491|XP_017110299.1|DELE	LOC6527236|XP_002088330.1|DYAK
OG0003923	LOC108145324|XP_017126191.1|DELE	LOC6523719|XP_002099594.1|DYAK
OG0003924	LOC108149099|XP_017131984.1|DELE	LOC6529982|XP_002090928.1|DYAK
OG0003925	LOC108147780|XP_017129999.1|DELE	LOC6527597|XP_002088685.1|DYAK
OG0003926	LOC108147792|XP_017130020.1|DELE	LOC6527590|XP_002088678.1|DYAK
OG0003927	LOC108148042|XP_017130372.1|DELE	LOC6526525|XP_002087635.1|DYAK
OG0003928	LOC108142068|XP_017121243.1|DELE	LOC6527754|XP_002088834.1|DYAK
OG0003929	LOC108134516|XP_017110342.1|DELE	LOC6527242|XP_002088336.1|DYAK
OG0003930	LOC108135241|XP_017111392.1|DELE	LOC6527001|XP_002088097.1|DYAK
OG0003931	LOC108135220|XP_017111332.1|DELE	LOC6527049|XP_015053589.1|DYAK
OG0003932	LOC108149899|XP_017133289.1|DELE	LOC6528676|XP_002089718.1|DYAK
OG0003933	LOC108139020|XP_017117113.1|DELE	LOC6526867|XP_002087967.1|DYAK
OG0003934	LOC108141678|XP_017120642.1|DELE	LOC6527776|XP_002088849.1|DYAK
OG0003935	LOC108141431|XP_017120304.1|DELE	LOC6531496|XP_002092295.1|DYAK
OG0003936	LOC108141432|XP_017120305.1|DELE	LOC6531495|XP_002092294.1|DYAK
OG0003937	LOC108149930|XP_017133334.1|DELE	LOC6528503|XP_002089549.2|DYAK
OG0003938	LOC108147781|XP_017130000.1|DELE	LOC6527604|XP_039227710.1|DYAK
OG0003939	LOC108148032|XP_017130360.1|DELE	LOC6528175|XP_002089238.1|DYAK
OG0003940	LOC108147794|XP_017130022.1|DELE	LOC6527610|XP_002088698.1|DYAK
OG0003941	LOC108147803|XP_017130033.1|DELE	LOC6527607|XP_002088695.1|DYAK
OG0003942	LOC108138301|XP_017115945.1|DELE	LOC6526890|XP_002087990.1|DYAK
OG0003943	LOC108147808|XP_017130039.1|DELE	LOC120320426|XP_039227717.1|DYAK
OG0003944	LOC108138343|XP_017116001.1|DELE	LOC6527380|XP_002088472.1|DYAK
OG0003945	LOC108143523|XP_017123496.1|DELE	LOC6531849|XP_002092636.1|DYAK
OG0003946	LOC108138930|XP_017116989.1|DELE	LOC6529697|XP_002090690.1|DYAK
OG0003947	LOC108138990|XP_017117067.1|DELE	LOC6529686|XP_002090679.1|DYAK
OG0003948	LOC108139074|XP_017117187.1|DELE	LOC6529451|XP_002090453.1|DYAK
