Orthogroup	DELE.longest_only	DGUA.longest_only
OG0003706	LOC108147499|XP_017129553.1|DELE	LOC117587368|XP_034133904.1|DGUA
OG0003707	LOC108146241|XP_017127663.1|DELE	LOC117586938|XP_034133193.1|DGUA
OG0003708	LOC108145968|XP_017127187.1|DELE	LOC117588922|XP_034136387.1|DGUA
OG0003709	LOC108145020|XP_017125682.1|DELE	LOC117578705|XP_034120243.1|DGUA
OG0003710	LOC108145018|XP_017125681.1|DELE	LOC117578699|XP_034120235.1|DGUA
OG0003711	LOC108146478|XP_017127991.1|DELE	LOC117579695|XP_034121576.1|DGUA
OG0003712	LOC108149825|XP_017133186.1|DELE	LOC117579606|XP_034121435.1|DGUA
OG0003713	LOC108143548|XP_017123545.1|DELE	LOC117587320|XP_034133845.1|DGUA
OG0003714	LOC108143547|XP_017123544.1|DELE	LOC117578844|XP_034120523.1|DGUA
OG0003715	LOC108147396|XP_017129321.1|DELE	LOC117586821|XP_034132992.1|DGUA
OG0003716	LOC108146884|XP_017128606.1|DELE	LOC117579339|XP_034121055.1|DGUA
OG0003717	LOC108147000|XP_017128752.1|DELE	LOC117588869|XP_034136267.1|DGUA
OG0003718	LOC108147552|XP_017129627.1|DELE	LOC117589427|XP_034137254.1|DGUA
OG0003719	LOC108146901|XP_017128631.1|DELE	LOC117579572|XP_034121390.1|DGUA
OG0003720	LOC108144566|XP_017125043.1|DELE	LOC117591011|XP_034139988.1|DGUA
OG0003721	LOC108137554|XP_017114768.1|DELE	LOC117586848|XP_034133037.1|DGUA
OG0003722	LOC108142421|XP_017121765.1|DELE	LOC117579851|XP_034121840.1|DGUA
OG0003723	LOC108150246|XP_017133797.1|DELE	LOC117580344|XP_034122741.1|DGUA
OG0003725	LOC108146731|XP_017128320.1|DELE	LOC117589359|XP_034137143.1|DGUA
OG0003726	LOC108147548|XP_017129621.1|DELE	LOC117580228|XP_034122533.1|DGUA
OG0003727	LOC108142678|XP_017122172.1|DELE	LOC117586814|XP_034132978.1|DGUA
OG0003728	LOC108140610|XP_017119012.1|DELE	LOC117586314|XP_034132190.1|DGUA
OG0003729	LOC108145828|XP_017126922.1|DELE	LOC117586907|XP_034133142.1|DGUA
OG0003730	LOC108145818|XP_017126895.1|DELE	LOC117579192|XP_034120851.1|DGUA
OG0003731	LOC108146422|XP_017127916.1|DELE	LOC117580258|XP_034122582.1|DGUA
OG0003732	LOC108150123|XP_017133579.1|DELE	LOC117586841|XP_034133023.1|DGUA
OG0003733	LOC108145874|XP_017127002.1|DELE	LOC117589053|XP_034136573.1|DGUA
OG0003734	LOC108145832|XP_017126929.1|DELE	LOC117587272|XP_034133743.1|DGUA
OG0003735	LOC108144756|XP_017125350.1|DELE	LOC117578419|XP_034119771.1|DGUA
OG0003736	LOC108138849|XP_017116855.1|DELE	LOC117582065|XP_034125515.1|DGUA
OG0003737	LOC108149135|XP_017132030.1|DELE	LOC117592389|XP_034141996.1|DGUA
OG0003738	LOC108149162|XP_017132050.1|DELE	LOC117587337|XP_034133870.1|DGUA
OG0003739	LOC108149639|XP_017132863.1|DELE	LOC117578593|XP_034120073.1|DGUA
OG0003740	LOC108149668|XP_017132903.1|DELE	LOC117578594|XP_034120074.1|DGUA
OG0003741	LOC108145685|XP_017126731.1|DELE	LOC117589063|XP_034136585.1|DGUA
OG0003742	LOC108146362|XP_017127828.1|DELE	LOC117579045|XP_034120631.1|DGUA
OG0003743	LOC108147046|XP_017128808.1|DELE	LOC117582872|XP_034126836.1|DGUA
OG0003744	LOC108149622|XP_017132840.1|DELE	LOC117578601|XP_034120082.1|DGUA
OG0003745	LOC108137956|XP_017115405.1|DELE	LOC117585398|XP_034130758.1|DGUA
OG0003746	LOC108145469|XP_017126408.1|DELE	LOC117592227|XP_034141874.1|DGUA
OG0003747	LOC108147001|XP_017128753.1|DELE	LOC117579947|XP_034121997.1|DGUA
OG0003748	LOC108146962|XP_017128708.1|DELE	LOC117580056|XP_034122186.1|DGUA
OG0003749	LOC108146869|XP_017128588.1|DELE	LOC117579110|XP_034120726.1|DGUA
OG0003750	LOC108146885|XP_017128608.1|DELE	LOC117579111|XP_034120727.1|DGUA
OG0003751	LOC108146727|XP_017128313.1|DELE	LOC117580143|XP_034122335.1|DGUA
OG0003752	LOC108146807|XP_017128481.1|DELE	LOC117587034|XP_034133351.1|DGUA
OG0003753	LOC108142510|XP_017121912.1|DELE	LOC117589234|XP_034136883.1|DGUA
OG0003754	LOC108142509|XP_017121909.1|DELE	LOC117589232|XP_034136880.1|DGUA
OG0003755	LOC108146689|XP_017128235.1|DELE	LOC117587039|XP_034133362.1|DGUA
OG0003756	LOC108149600|XP_017132787.1|DELE	LOC117578648|XP_034120155.1|DGUA
OG0003757	LOC108144365|XP_017124620.1|DELE	LOC117582465|XP_034126086.1|DGUA
OG0003758	LOC108137013|XP_017114004.1|DELE, LOC108145163|XP_017125878.1|DELE	LOC117590502|XP_034139103.1|DGUA
OG0003759	LOC108147433|XP_017129400.1|DELE	LOC117580200|XP_034122472.1|DGUA
OG0003760	LOC108144662|XP_017125198.1|DELE	LOC117579416|XP_034121190.1|DGUA
OG0003761	LOC108147458|XP_017129477.1|DELE	LOC117589327|XP_034137066.1|DGUA
OG0003762	LOC108147459|XP_017129478.1|DELE	LOC117589328|XP_034137068.1|DGUA
OG0003763	LOC108142685|XP_017122181.1|DELE	LOC117587418|XP_034133972.1|DGUA
OG0003764	LOC108142606|XP_017122066.1|DELE	LOC117587417|XP_034133966.1|DGUA
OG0003765	LOC108149256|XP_017132188.1|DELE	LOC117583895|XP_034128451.1|DGUA
OG0003766	LOC108137197|XP_017114272.1|DELE	LOC117590495|XP_034139047.1|DGUA
OG0003767	LOC108141402|XP_017120249.1|DELE	LOC117592269|XP_034141820.1|DGUA
OG0003768	LOC108144834|XP_017125461.1|DELE	LOC117578495|XP_034119920.1|DGUA
OG0003769	LOC108144781|XP_017125381.1|DELE	LOC117584596|XP_034129480.1|DGUA
OG0003770	LOC108148306|XP_017130779.1|DELE	LOC117590573|XP_034139205.1|DGUA
OG0003771	LOC108147469|XP_017129503.1|DELE	LOC117589209|XP_034136844.1|DGUA
OG0003772	LOC108142363|XP_017121658.1|DELE	LOC117586885|XP_034133109.1|DGUA
OG0003773	LOC108141336|XP_017120124.1|DELE	LOC117592402|XP_034142011.1|DGUA
OG0003774	LOC108141452|XP_017120344.1|DELE	LOC117578809|XP_034120449.1|DGUA
OG0003775	LOC108148138|XP_017130481.1|DELE	LOC117588750|XP_034136119.1|DGUA
OG0003776	LOC108145064|XP_017125734.1|DELE	LOC117578460|XP_034119882.1|DGUA
OG0003777	LOC108145512|XP_017126469.1|DELE	LOC117582002|XP_034125392.1|DGUA
OG0003778	LOC108144790|XP_017125391.1|DELE	LOC117578893|XP_034120589.1|DGUA
OG0003779	LOC108143447|XP_017123365.1|DELE	LOC117592254|XP_034141787.1|DGUA
OG0003780	LOC108144502|XP_017124924.1|DELE	LOC117591905|XP_034141186.1|DGUA
OG0003781	LOC108145286|XP_017126089.1|DELE	LOC117590656|XP_034139395.1|DGUA
OG0003782	LOC108150394|XP_017134037.1|DELE	LOC117588795|XP_034136193.1|DGUA
OG0003783	LOC108140378|XP_017118571.1|DELE	LOC117583587|XP_034127866.1|DGUA
OG0003784	LOC108143438|XP_017123342.1|DELE	LOC117581123|XP_034123943.1|DGUA
OG0003785	LOC108137885|XP_017115316.1|DELE	LOC117591931|XP_034141229.1|DGUA
OG0003786	LOC108137962|XP_017115415.1|DELE	LOC117580138|XP_034122330.1|DGUA
OG0003787	LOC108137963|XP_017115418.1|DELE	LOC117592503|XP_034142239.1|DGUA
OG0003788	LOC108144863|XP_017125501.1|DELE	LOC117578719|XP_034120263.1|DGUA
OG0003789	LOC108149617|XP_017132821.1|DELE	LOC117590398|XP_034138887.1|DGUA
OG0003790	LOC108146946|XP_017128689.1|DELE	LOC117580312|XP_034122698.1|DGUA
OG0003791	LOC108148305|XP_017130777.1|DELE	LOC117586169|XP_034131969.1|DGUA
OG0003792	LOC108144889|XP_017125539.1|DELE	LOC117587131|XP_034133531.1|DGUA
OG0003793	LOC108144367|XP_017124627.1|DELE	LOC117582513|XP_034126204.1|DGUA
OG0003794	LOC108134633|XP_017110509.1|DELE	LOC117591853|XP_034141117.1|DGUA
OG0003795	LOC108143176|XP_017122914.1|DELE	LOC117579534|XP_034121341.1|DGUA
OG0003796	LOC108148818|XP_017131561.1|DELE	LOC117585838|XP_034131470.1|DGUA
OG0003797	LOC108138998|XP_017117082.1|DELE	LOC117584612|XP_034129517.1|DGUA
OG0003798	LOC108141534|XP_017120461.1|DELE	LOC117582704|XP_034126515.1|DGUA
OG0003799	LOC108137550|XP_017114765.1|DELE	LOC117592084|XP_034141488.1|DGUA
OG0003800	LOC108138956|XP_017117025.1|DELE	LOC117590911|XP_034139833.1|DGUA
OG0003801	LOC108139013|XP_017117104.1|DELE	LOC117587629|XP_034134382.1|DGUA
OG0003802	LOC108138149|XP_017115710.1|DELE	LOC117588154|XP_034135142.1|DGUA
OG0003803	LOC108148522|XP_017131049.1|DELE	LOC117585844|XP_034131477.1|DGUA
OG0003804	LOC108138741|XP_017116624.1|DELE	LOC117590924|XP_034139849.1|DGUA
OG0003805	LOC108145360|XP_017126245.1|DELE	LOC117582483|XP_034126127.1|DGUA
OG0003806	LOC108137699|XP_017115068.1|DELE	LOC117587820|XP_034134668.1|DGUA
OG0003807	LOC108137809|XP_017115206.1|DELE	LOC117588198|XP_034135220.1|DGUA
OG0003808	LOC108135606|XP_017111907.1|DELE	LOC117586998|XP_034133289.1|DGUA
OG0003809	LOC108138628|XP_017116404.1|DELE	LOC117582042|XP_034125475.1|DGUA
OG0003810	LOC108144622|XP_017125136.1|DELE	LOC117578462|XP_034119888.1|DGUA
OG0003811	LOC108143549|XP_017123547.1|DELE	LOC117584996|XP_034130120.1|DGUA
OG0003812	LOC108145301|XP_017126119.1|DELE	LOC117584441|XP_034129246.1|DGUA
OG0003813	LOC108141875|XP_017120960.1|DELE	LOC117588106|XP_034135068.1|DGUA
OG0003814	LOC108138124|XP_017115645.1|DELE	LOC117582098|XP_034125554.1|DGUA
OG0003815	LOC108136880|XP_017113820.1|DELE	LOC117585323|XP_034130650.1|DGUA
OG0003816	LOC108138825|XP_017116816.1|DELE	LOC117588208|XP_034135235.1|DGUA
OG0003817	LOC108141957|XP_017121088.1|DELE	LOC117587728|XP_034134537.1|DGUA
OG0003818	LOC108138640|XP_017116467.1|DELE	LOC117582267|XP_034125783.1|DGUA
OG0003819	LOC108134692|XP_017110579.1|DELE	LOC117582270|XP_034125790.1|DGUA
OG0003820	LOC108142975|XP_017122620.1|DELE	LOC117586594|XP_034132662.1|DGUA
OG0003821	LOC108149831|XP_017133194.1|DELE	LOC117585568|XP_034130997.1|DGUA
OG0003822	LOC108139037|XP_017117137.1|DELE	LOC117587916|XP_034134792.1|DGUA
OG0003823	LOC108147949|XP_017130223.1|DELE	LOC117581961|XP_034125335.1|DGUA
OG0003824	LOC108138733|XP_017116601.1|DELE	LOC117583973|XP_034128571.1|DGUA
OG0003825	LOC108142084|XP_017121265.1|DELE	LOC117588086|XP_034135046.1|DGUA
OG0003826	LOC108149334|XP_017132291.1|DELE	LOC117582415|XP_034125998.1|DGUA
OG0003827	LOC108141709|XP_017120681.1|DELE	LOC117588187|XP_034135198.1|DGUA
OG0003828	LOC108141839|XP_017120913.1|DELE	LOC117587563|XP_034134273.1|DGUA
OG0003829	LOC108138924|XP_017116980.1|DELE	LOC117584418|XP_034129173.1|DGUA
OG0003830	LOC108150694|XP_017134444.1|DELE	LOC117587957|XP_034134852.1|DGUA
OG0003831	LOC108144003|XP_017124112.1|DELE	LOC117585174|XP_034130406.1|DGUA
OG0003832	LOC108150733|XP_017134522.1|DELE	LOC117587521|XP_034134211.1|DGUA
OG0003833	LOC108150717|XP_017134495.1|DELE	LOC117587692|XP_034134478.1|DGUA
OG0003834	LOC108135291|XP_017111464.1|DELE	LOC117584862|XP_034129899.1|DGUA
OG0003835	LOC108138164|XP_017115743.1|DELE	LOC117584124|XP_034128767.1|DGUA
OG0003836	LOC108138892|XP_017116915.1|DELE	LOC117587744|XP_034134560.1|DGUA
OG0003837	LOC108138960|XP_017117029.1|DELE	LOC117587741|XP_034134555.1|DGUA
OG0003838	LOC108134699|XP_017110584.1|DELE	LOC117581906|XP_034125266.1|DGUA
OG0003839	LOC108149424|XP_017132480.1|DELE	LOC117587810|XP_034134656.1|DGUA
OG0003840	LOC108147038|XP_017128790.1|DELE	LOC117582851|XP_034126814.1|DGUA
OG0003841	LOC108148036|XP_017130365.1|DELE	LOC117584367|XP_034129096.1|DGUA
OG0003842	LOC108134513|XP_017110340.1|DELE	LOC117584272|XP_034128976.1|DGUA
OG0003843	LOC108149300|XP_017132237.1|DELE	LOC117584689|XP_034129610.1|DGUA
OG0003844	LOC108149464|XP_017132557.1|DELE	LOC117587805|XP_034134648.1|DGUA
OG0003845	LOC108138243|XP_017115870.1|DELE	LOC117591556|XP_034140742.1|DGUA
OG0003847	LOC108141973|XP_017121113.1|DELE	LOC117588222|XP_034135258.1|DGUA
OG0003848	LOC108140381|XP_017118574.1|DELE	LOC117582849|XP_034126808.1|DGUA
OG0003849	LOC108136141|XP_017112628.1|DELE, LOC108149781|XP_017133125.1|DELE	LOC117591840|XP_034141097.1|DGUA
OG0003850	LOC108149316|XP_017132260.1|DELE	LOC117584319|XP_034129039.1|DGUA
OG0003851	LOC108143567|XP_017123566.1|DELE	LOC117592228|XP_034141756.1|DGUA
OG0003852	LOC108147956|XP_017130233.1|DELE	LOC117582360|XP_034125907.1|DGUA
OG0003853	LOC108141433|XP_017120306.1|DELE	LOC117587073|XP_034133419.1|DGUA
OG0003854	LOC108150475|XP_017134157.1|DELE	LOC117584390|XP_034129135.1|DGUA
OG0003855	LOC108150474|XP_017134156.1|DELE	LOC117584856|XP_034129888.1|DGUA
OG0003856	LOC108134487|XP_017110294.1|DELE	LOC117582505|XP_034126184.1|DGUA
OG0003857	LOC108150468|XP_017134150.1|DELE	LOC117584106|XP_034128745.1|DGUA
OG0003858	LOC108134854|XP_017110819.1|DELE	LOC117591517|XP_034140704.1|DGUA
OG0003859	LOC108138935|XP_017116999.1|DELE	LOC117582269|XP_034125789.1|DGUA
OG0003860	LOC108144713|XP_017125295.1|DELE	LOC117592583|XP_034142361.1|DGUA
OG0003861	LOC108148004|XP_017130321.1|DELE	LOC117584641|XP_034129554.1|DGUA
OG0003862	LOC108149853|XP_017133221.1|DELE	LOC117587560|XP_034134267.1|DGUA
OG0003863	LOC108141773|XP_017120760.1|DELE	LOC117588215|XP_034135245.1|DGUA
OG0003864	LOC108142106|XP_017121292.1|DELE	LOC117587868|XP_034134726.1|DGUA
OG0003865	LOC108147299|XP_017129211.1|DELE	LOC117591223|XP_034140289.1|DGUA
OG0003866	LOC108138968|XP_017117039.1|DELE	LOC117588147|XP_034135136.1|DGUA
OG0003867	LOC108145553|XP_017126546.1|DELE	LOC117588172|XP_034135175.1|DGUA
OG0003868	LOC108141668|XP_017120630.1|DELE	LOC117584736|XP_034129698.1|DGUA
OG0003869	LOC108134749|XP_017110679.1|DELE	LOC117581935|XP_034125308.1|DGUA
OG0003870	LOC108149324|XP_017132274.1|DELE	LOC117582173|XP_034125665.1|DGUA
OG0003871	LOC108138341|XP_017115999.1|DELE	LOC117582344|XP_034125887.1|DGUA
OG0003872	LOC108144816|XP_017125436.1|DELE	LOC117578863|XP_034120545.1|DGUA
OG0003873	LOC108149559|XP_017132686.1|DELE	LOC117584872|XP_034129914.1|DGUA
OG0003874	LOC108138853|XP_017116858.1|DELE	LOC117587614|XP_034134357.1|DGUA
OG0003875	LOC108141702|XP_017120675.1|DELE	LOC117587634|XP_034134393.1|DGUA
OG0003876	LOC108147940|XP_017130214.1|DELE	LOC117582408|XP_034125987.1|DGUA
OG0003877	LOC108138330|XP_017115982.1|DELE	LOC117584557|XP_034129405.1|DGUA
OG0003878	LOC108138934|XP_017116996.1|DELE	LOC117582265|XP_034125780.1|DGUA
OG0003879	LOC108146092|XP_017127409.1|DELE	LOC117587440|XP_034134014.1|DGUA
OG0003880	LOC108150247|XP_017133798.1|DELE	LOC117586975|XP_034133245.1|DGUA
OG0003881	LOC108144776|XP_017125374.1|DELE	LOC117587214|XP_034133662.1|DGUA
OG0003882	LOC108140490|XP_017118742.1|DELE	LOC117578748|XP_034120322.1|DGUA
OG0003883	LOC108136554|XP_017113350.1|DELE	LOC117590529|XP_034139138.1|DGUA
OG0003884	LOC108149416|XP_017132469.1|DELE	LOC117587569|XP_034134285.1|DGUA
OG0003885	LOC108135269|XP_017111435.1|DELE	LOC117584626|XP_034129539.1|DGUA
OG0003886	LOC108135301|XP_017111474.1|DELE	LOC117584099|XP_034128739.1|DGUA
OG0003887	LOC108148038|XP_017130367.1|DELE	LOC117584350|XP_034129074.1|DGUA
OG0003888	LOC108148819|XP_017131562.1|DELE	LOC117583210|XP_034127316.1|DGUA
OG0003889	LOC108148019|XP_017130342.1|DELE	LOC117582086|XP_034125536.1|DGUA
OG0003890	LOC108146393|XP_017127878.1|DELE	LOC117589151|XP_034136737.1|DGUA
OG0003891	LOC108149521|XP_017132639.1|DELE	LOC117584090|XP_034128729.1|DGUA
OG0003892	LOC108146508|XP_017128033.1|DELE	LOC117586912|XP_034133152.1|DGUA
OG0003893	LOC108138946|XP_017117014.1|DELE	LOC117587608|XP_034134350.1|DGUA
OG0003894	LOC108141695|XP_017120667.1|DELE	LOC117584496|XP_034129315.1|DGUA
OG0003895	LOC108145372|XP_017126255.1|DELE	LOC117578435|XP_034119848.1|DGUA
OG0003896	LOC108145525|XP_017126499.1|DELE	LOC117590217|XP_034138574.1|DGUA
OG0003897	LOC108144503|XP_017124925.1|DELE	LOC117592009|XP_034141353.1|DGUA
OG0003898	LOC108138748|XP_017116637.1|DELE	LOC117588003|XP_034134915.1|DGUA
OG0003899	LOC108137846|XP_017115261.1|DELE	LOC117582638|XP_034126410.1|DGUA
OG0003900	LOC108147966|XP_017130252.1|DELE	LOC117582530|XP_034126226.1|DGUA
OG0003901	LOC108150470|XP_017134152.1|DELE	LOC117584014|XP_034128637.1|DGUA
OG0003902	LOC108150715|XP_017134490.1|DELE	LOC117583966|XP_034128563.1|DGUA
OG0003903	LOC108138162|XP_017115741.1|DELE	LOC117584359|XP_034129088.1|DGUA
OG0003904	LOC108138161|XP_017115740.1|DELE	LOC117584358|XP_034129087.1|DGUA
OG0003905	LOC108142968|XP_017122607.1|DELE	LOC117582877|XP_034126841.1|DGUA
OG0003906	LOC108143717|XP_017123741.1|DELE	LOC117587617|XP_034134366.1|DGUA
OG0003907	LOC108149522|XP_017132644.1|DELE	LOC117582455|XP_034126071.1|DGUA
OG0003908	LOC108149207|XP_017132125.1|DELE	LOC117582463|XP_034126080.1|DGUA
OG0003909	LOC108144605|XP_017125110.1|DELE	LOC117583064|XP_034127130.1|DGUA
OG0003910	LOC108140962|XP_017119519.1|DELE	LOC117588801|XP_034136208.1|DGUA
OG0003911	LOC108139045|XP_017117151.1|DELE	LOC117582448|XP_034126062.1|DGUA
OG0003912	LOC108138323|XP_017115973.1|DELE	LOC117584175|XP_034128832.1|DGUA
OG0003913	LOC108149491|XP_017132599.1|DELE	LOC117588175|XP_034135180.1|DGUA
OG0003914	LOC108134520|XP_017110347.1|DELE	LOC117581761|XP_034125053.1|DGUA
OG0003915	LOC108137596|XP_017114817.1|DELE	LOC117590484|XP_034139031.1|DGUA
OG0003916	LOC108150509|XP_017134214.1|DELE	LOC117584674|XP_034129595.1|DGUA
OG0003917	LOC108149499|XP_017132611.1|DELE	LOC117584481|XP_034129297.1|DGUA
OG0003918	LOC108138023|XP_017115483.1|DELE	LOC117582301|XP_034125834.1|DGUA
OG0003919	LOC108138993|XP_017117071.1|DELE	LOC117584266|XP_034128968.1|DGUA
OG0003920	LOC108137546|XP_017114759.1|DELE	LOC117578808|XP_034120443.1|DGUA
OG0003921	LOC108142023|XP_017121188.1|DELE	LOC117582093|XP_034125547.1|DGUA
OG0003922	LOC108134491|XP_017110299.1|DELE	LOC117582502|XP_034126177.1|DGUA
OG0003923	LOC108145324|XP_017126191.1|DELE	LOC117590627|XP_034139328.1|DGUA
OG0003924	LOC108149099|XP_017131984.1|DELE	LOC117580392|XP_034122826.1|DGUA
OG0003925	LOC108147780|XP_017129999.1|DELE	LOC117584876|XP_034129918.1|DGUA
OG0003926	LOC108147792|XP_017130020.1|DELE	LOC117584679|XP_034129599.1|DGUA
OG0003927	LOC108148042|XP_017130372.1|DELE	LOC117582152|XP_034125628.1|DGUA
OG0003928	LOC108142068|XP_017121243.1|DELE	LOC117588090|XP_034135051.1|DGUA
OG0003929	LOC108134516|XP_017110342.1|DELE	LOC117581830|XP_034125169.1|DGUA
OG0003930	LOC108135241|XP_017111392.1|DELE	LOC117584306|XP_034129022.1|DGUA
OG0003931	LOC108135220|XP_017111332.1|DELE	LOC117584216|XP_034128879.1|DGUA
OG0003932	LOC108149899|XP_017133289.1|DELE	LOC117591813|XP_034141037.1|DGUA
OG0003933	LOC108139020|XP_017117113.1|DELE	LOC117582156|XP_034125638.1|DGUA
OG0003934	LOC108141678|XP_017120642.1|DELE	LOC117584759|XP_034129752.1|DGUA
OG0003935	LOC108141431|XP_017120304.1|DELE	LOC117587050|XP_034133381.1|DGUA
OG0003936	LOC108141432|XP_017120305.1|DELE	LOC117587163|XP_034133565.1|DGUA
OG0003937	LOC108149930|XP_017133334.1|DELE	LOC117584354|XP_034129086.1|DGUA
OG0003938	LOC108147781|XP_017130000.1|DELE	LOC117583940|XP_034128516.1|DGUA
OG0003939	LOC108148032|XP_017130360.1|DELE	LOC117582586|XP_034126324.1|DGUA
OG0003940	LOC108147794|XP_017130022.1|DELE	LOC117583944|XP_034128533.1|DGUA
OG0003941	LOC108147803|XP_017130033.1|DELE	LOC117583947|XP_034128536.1|DGUA
OG0003942	LOC108138301|XP_017115945.1|DELE	LOC117581924|XP_034125289.1|DGUA
OG0003943	LOC108147808|XP_017130039.1|DELE	LOC117583948|XP_034128537.1|DGUA
OG0003944	LOC108138343|XP_017116001.1|DELE	LOC117582015|XP_034125427.1|DGUA
OG0003945	LOC108143523|XP_017123496.1|DELE	LOC117591990|XP_034141325.1|DGUA
OG0003946	LOC108138930|XP_017116989.1|DELE	LOC117587639|XP_034134414.1|DGUA
OG0003947	LOC108138990|XP_017117067.1|DELE	LOC117587682|XP_034134465.1|DGUA
OG0003948	LOC108139074|XP_017117187.1|DELE	LOC117582200|XP_034125699.1|DGUA
OG0003949	LOC108138903|XP_017116941.1|DELE	LOC117582194|XP_034125689.1|DGUA
OG0003950	LOC108148256|XP_017130673.1|DELE	LOC117588126|XP_034135096.1|DGUA
OG0003951	LOC108148310|XP_017130789.1|DELE	LOC117587555|XP_034134253.1|DGUA
OG0003952	LOC108134475|XP_017110278.1|DELE	LOC117581945|XP_034125318.1|DGUA
OG0003953	LOC108135233|XP_017111381.1|DELE	LOC117584791|XP_034129795.1|DGUA
OG0003954	LOC108146469|XP_017127976.1|DELE	LOC117579701|XP_034121583.1|DGUA
OG0003955	LOC108141657|XP_017120616.1|DELE	LOC117584714|XP_034129650.1|DGUA
OG0003956	LOC108149427|XP_017132483.1|DELE	LOC117582172|XP_034125664.1|DGUA
OG0003957	LOC108147519|XP_017129589.1|DELE	LOC117589207|XP_034136837.1|DGUA
OG0003958	LOC108141618|XP_017120573.1|DELE	LOC117591038|XP_034140024.1|DGUA
OG0003959	LOC108145513|XP_017126470.1|DELE	LOC117579976|XP_034122048.1|DGUA
OG0003960	LOC108140924|XP_017119477.1|DELE	LOC117580785|XP_034123371.1|DGUA
OG0003961	LOC108138154|XP_017115730.1|DELE	LOC117581763|XP_034125055.1|DGUA
OG0003962	LOC108148073|XP_017130415.1|DELE	LOC117584680|XP_034129600.1|DGUA
OG0003963	LOC108138895|XP_017116922.1|DELE	LOC117587571|XP_034134288.1|DGUA
OG0003964	LOC108134766|XP_017110701.1|DELE	LOC117581860|XP_034125213.1|DGUA
OG0003965	LOC108138763|XP_017116663.1|DELE	LOC117584729|XP_034129690.1|DGUA
OG0003966	LOC108146845|XP_017128540.1|DELE	LOC117587587|XP_034134318.1|DGUA
OG0003967	LOC108143443|XP_017123347.1|DELE	LOC117592326|XP_034141897.1|DGUA
OG0003968	LOC108143471|XP_017123402.1|DELE	LOC117587719|XP_034134522.1|DGUA
OG0003969	LOC108144680|XP_017125232.1|DELE	LOC117591902|XP_034141179.1|DGUA
OG0003970	LOC108137833|XP_017115247.1|DELE	LOC117582636|XP_034126407.1|DGUA
OG0003971	LOC108142081|XP_017121258.1|DELE	LOC117584749|XP_034129732.1|DGUA
OG0003972	LOC108136062|XP_017112494.1|DELE	LOC117580196|XP_034122459.1|DGUA
OG0003973	LOC108144368|XP_017124628.1|DELE	LOC117582522|XP_034126216.1|DGUA
OG0003974	LOC108144733|XP_017125318.1|DELE	LOC117591940|XP_034141243.1|DGUA
OG0003975	LOC108141809|XP_017120864.1|DELE	LOC117583861|XP_034128373.1|DGUA
OG0003976	LOC108138905|XP_017116945.1|DELE	LOC117584634|XP_034129549.1|DGUA
OG0003977	LOC108149546|XP_017132671.1|DELE	LOC117588204|XP_034135229.1|DGUA
OG0003978	LOC108146299|XP_017127736.1|DELE	LOC117579634|XP_034121499.1|DGUA
OG0003979	LOC108142031|XP_017121197.1|DELE	LOC117584087|XP_034128725.1|DGUA
OG0003980	LOC108148373|XP_017130887.1|DELE	LOC117585984|XP_034131693.1|DGUA
OG0003981	LOC108138126|XP_017115648.1|DELE	LOC117582379|XP_034125939.1|DGUA
OG0003982	LOC108138643|XP_017116471.1|DELE	LOC117587899|XP_034134766.1|DGUA
OG0003983	LOC108138050|XP_017115514.1|DELE	LOC117584028|XP_034128656.1|DGUA
OG0003984	LOC108138971|XP_017117043.1|DELE	LOC117587739|XP_034134550.1|DGUA
OG0003985	LOC108138886|XP_017116907.1|DELE	LOC117588081|XP_034135036.1|DGUA
OG0003986	LOC108138055|XP_017115520.1|DELE	LOC117584145|XP_034128796.1|DGUA
OG0003987	LOC108138234|XP_017115847.1|DELE	LOC117584022|XP_034128648.1|DGUA
OG0003988	LOC108148014|XP_017130336.1|DELE	LOC117584777|XP_034129771.1|DGUA
OG0003989	LOC108138212|XP_017115820.1|DELE	LOC117581855|XP_034125203.1|DGUA
OG0003990	LOC108139050|XP_017117157.1|DELE	LOC117591538|XP_034140723.1|DGUA
OG0003991	LOC108138830|XP_017116823.1|DELE	LOC117583890|XP_034128444.1|DGUA
OG0003992	LOC108138786|XP_017116751.1|DELE	LOC117582314|XP_034125849.1|DGUA
OG0003993	LOC108134972|XP_017110992.1|DELE	LOC117582308|XP_034125843.1|DGUA
OG0003994	LOC108147228|XP_017129109.1|DELE	LOC117589722|XP_034137783.1|DGUA
OG0003995	LOC108149097|XP_017131982.1|DELE	LOC117583048|XP_034127142.1|DGUA
OG0003996	LOC108149683|XP_017132937.1|DELE	LOC117581760|XP_034125056.1|DGUA
OG0003997	LOC108138314|XP_017115960.1|DELE	LOC117584489|XP_034129305.1|DGUA
OG0003998	LOC108146862|XP_017128582.1|DELE, LOC108135459|XP_017111691.1|DELE	LOC117583896|XP_034128452.1|DGUA
OG0003999	LOC108141788|XP_017120793.1|DELE	LOC117587589|XP_034134323.1|DGUA
OG0004000	LOC108136535|XP_017113315.1|DELE	LOC117590204|XP_034138547.1|DGUA
OG0004001	LOC108144505|XP_017124928.1|DELE	LOC117588137|XP_034135162.1|DGUA
OG0004002	LOC108138225|XP_017115836.1|DELE	LOC117588160|XP_034135159.1|DGUA
OG0004003	LOC108134507|XP_017110327.1|DELE	LOC117582666|XP_034126487.1|DGUA
