Orthogroup	DELE.longest_only	DANA.longest_only
OG0005491	LOC108147921|XP_017130176.1|DELE	LOC6496841|XP_014761392.1|DANA
OG0005492	LOC108148023|XP_017130345.1|DELE	LOC6497413|XP_001962134.1|DANA
OG0005493	LOC108138659|XP_017116488.1|DELE	LOC6498283|XP_032307694.1|DANA
OG0005494	LOC108141371|XP_017120190.1|DELE	LOC6496136|XP_001960316.1|DANA
OG0005495	LOC108141316|XP_017120074.1|DELE	LOC6494380|XP_001960430.3|DANA
OG0005496	LOC108140736|XP_017119201.1|DELE	LOC6500768|XP_014766706.1|DANA
OG0005497	LOC108138148|XP_017115709.1|DELE	LOC6498261|XP_001962419.1|DANA
OG0005498	LOC108138150|XP_017115713.1|DELE	LOC6497273|XP_001962420.1|DANA
OG0005499	LOC108138147|XP_017115708.1|DELE	LOC6497271|XP_001962423.1|DANA
OG0005500	LOC108138151|XP_017115714.1|DELE	LOC6498264|XP_001962424.1|DANA
OG0005501	LOC108138961|XP_017117031.1|DELE	LOC6497513|XP_001961928.1|DANA
OG0005502	LOC108138962|XP_017117032.1|DELE	LOC6498029|XP_001961927.1|DANA
OG0005503	LOC108134498|XP_017110309.1|DELE	LOC6497586|XP_032307776.1|DANA
OG0005504	LOC108147969|XP_017130257.1|DELE	LOC6503512|XP_001965299.1|DANA
OG0005506	LOC108141868|XP_017120949.1|DELE	LOC6497378|XP_001962207.1|DANA
OG0005507	LOC108148936|XP_017131749.1|DELE	LOC6507125|XP_001965314.3|DANA
OG0005508	LOC108134527|XP_017110360.1|DELE	LOC6496886|XP_001963208.1|DANA
OG0005509	LOC108147876|XP_017130123.1|DELE	LOC6497443|XP_001962063.1|DANA
OG0005510	LOC108149418|XP_017132471.1|DELE	LOC116656088|XP_032311432.1|DANA
OG0005511	LOC108147650|XP_017129800.1|DELE	LOC6504609|XP_001966533.2|DANA
OG0005512	LOC108148966|XP_017131793.1|DELE	LOC6501623|XP_014767135.1|DANA
OG0005513	LOC108148129|XP_017130466.1|DELE	LOC6502196|XP_001966053.1|DANA
OG0005514	LOC108144018|XP_017124133.1|DELE	LOC6500844|XP_001954024.1|DANA
OG0005515	LOC108143451|XP_017123371.1|DELE	LOC6494331|XP_001960521.1|DANA
OG0005516	LOC108142127|XP_017121312.1|DELE	LOC6498581|XP_001963108.1|DANA
OG0005517	LOC108149339|XP_017132314.1|DELE	LOC6497230|XP_032307479.1|DANA
OG0005518	LOC108139001|XP_017117086.1|DELE	LOC6497313|XP_001962338.2|DANA
OG0005519	LOC108144700|XP_017125279.1|DELE	LOC6495149|XP_001958956.1|DANA
OG0005520	LOC108135335|XP_017111515.1|DELE	LOC6496894|XP_001963194.1|DANA
OG0005521	LOC108135355|XP_017111536.1|DELE	LOC6496895|XP_001963192.1|DANA
OG0005522	LOC108150108|XP_017133560.1|DELE	LOC6507191|XP_001956515.2|DANA
OG0005523	LOC108142095|XP_017121279.1|DELE	LOC6503763|XP_001965250.1|DANA
OG0005524	LOC108150718|XP_017134499.1|DELE	LOC6497772|XP_014761813.1|DANA
OG0005525	LOC108141720|XP_017120701.1|DELE	LOC6498048|XP_001961966.2|DANA
OG0005526	LOC108142136|XP_017121321.1|DELE	LOC6496941|XP_001963087.1|DANA
OG0005527	LOC108148387|XP_017130903.1|DELE	LOC26515324|XP_032308630.1|DANA
OG0005528	LOC108138263|XP_017115898.1|DELE	LOC6498665|XP_001963273.1|DANA
OG0005529	LOC108150711|XP_017134477.1|DELE	LOC6497146|XP_032311092.1|DANA
OG0005530	LOC108148047|XP_017130383.1|DELE	LOC6497727|XP_032307503.1|DANA
OG0005531	LOC108142405|XP_017121741.1|DELE	LOC6493150|XP_001957152.1|DANA
OG0005532	LOC108145420|XP_017126321.1|DELE	LOC6497680|XP_032307690.1|DANA
OG0005533	LOC108148071|XP_017130413.1|DELE	LOC6502734|XP_001967337.1|DANA
OG0005534	LOC108145739|XP_017126791.1|DELE	LOC6507668|XP_001956116.1|DANA
OG0005535	LOC108147952|XP_017130230.1|DELE	LOC6497423|XP_001962117.1|DANA
OG0005536	LOC108150525|XP_017134242.1|DELE	LOC6497596|XP_001961740.2|DANA
OG0005537	LOC108138119|XP_017115641.1|DELE	LOC6497048|XP_001962853.1|DANA
OG0005538	LOC108149490|XP_017132598.1|DELE	LOC6497665|XP_032307729.1|DANA
OG0005539	LOC108138670|XP_017116501.1|DELE	LOC6497470|XP_001962017.1|DANA
OG0005540	LOC108137864|XP_017115288.1|DELE	LOC6497691|XP_001961558.2|DANA
OG0005541	LOC108148826|XP_017131579.1|DELE	LOC6503426|XP_001965318.1|DANA
OG0005542	LOC108146057|XP_017127357.1|DELE	LOC6506548|XP_001957673.2|DANA
OG0005543	LOC108138862|XP_017116875.1|DELE	LOC6498648|XP_014762217.1|DANA
OG0005544	LOC108137836|XP_017115250.1|DELE	LOC6503362|XP_032311439.1|DANA
OG0005545	LOC108134539|XP_017110375.1|DELE	LOC6497588|XP_001961756.1|DANA
OG0005546	LOC108141974|XP_017121115.1|DELE	LOC6506786|XP_001965251.1|DANA
OG0005547	LOC108149229|XP_017132150.1|DELE	LOC6497452|XP_001962043.3|DANA
OG0005548	LOC108149429|XP_017132488.1|DELE	LOC6497455|XP_001962038.1|DANA
OG0005549	LOC108149493|XP_017132603.1|DELE	LOC6497456|XP_001962036.1|DANA
OG0005550	LOC108149449|XP_017132528.1|DELE	LOC6498326|XP_032307302.1|DANA
OG0005551	LOC108145194|XP_017125924.1|DELE	LOC6493987|XP_001961195.1|DANA
OG0005552	LOC108145179|XP_017125904.1|DELE	LOC6496582|XP_001961196.1|DANA
OG0005553	LOC108147968|XP_017130256.1|DELE	LOC6507039|XP_001965298.1|DANA
OG0005554	LOC108149313|XP_017132259.1|DELE	LOC6497833|XP_032307658.1|DANA
OG0005555	LOC108149504|XP_017132621.1|DELE	LOC6497866|XP_001961598.1|DANA
OG0005556	LOC108149479|XP_017132588.1|DELE	LOC6497674|XP_001961597.1|DANA
OG0005557	LOC108150418|XP_017134064.1|DELE	LOC6503556|XP_001965290.1|DANA
OG0005558	LOC108137661|XP_017114985.1|DELE	LOC6501966|XP_032308183.1|DANA
OG0005559	LOC108141827|XP_017120897.1|DELE	LOC6497379|XP_001962205.1|DANA
OG0005560	LOC108150496|XP_017134195.1|DELE	LOC6506995|XP_001965291.1|DANA
OG0005561	LOC108136629|XP_017113436.1|DELE	LOC6504963|XP_001965727.1|DANA
OG0005562	LOC108138859|XP_017116869.1|DELE	LOC6497239|XP_014761572.1|DANA
OG0005563	LOC108145332|XP_017126202.1|DELE	LOC6504554|XP_032312053.1|DANA
OG0005564	LOC108141837|XP_017120910.1|DELE	LOC6496949|XP_014761441.1|DANA
OG0005565	LOC108138828|XP_017116820.1|DELE	LOC6497919|XP_014761892.1|DANA
OG0005566	LOC108138829|XP_017116821.1|DELE	LOC6497614|XP_001961712.1|DANA
OG0005567	LOC108143045|XP_017122741.1|DELE	LOC6505693|XP_001964442.2|DANA
OG0005568	LOC108147785|XP_017130014.1|DELE	LOC6504213|XP_001965143.1|DANA
OG0005569	LOC108148043|XP_017130374.1|DELE	LOC6498116|XP_001962106.3|DANA
OG0005570	LOC108147964|XP_017130249.1|DELE	LOC6497558|XP_001961822.2|DANA
OG0005571	LOC108135379|XP_017111559.1|DELE	LOC6496153|XP_032307139.1|DANA
OG0005572	LOC108145215|XP_017125947.1|DELE	LOC6494961|XP_001959322.1|DANA
OG0005573	LOC108148790|XP_017131498.1|DELE	LOC6500860|XP_032305984.1|DANA
OG0005574	LOC108149612|XP_017132811.1|DELE	LOC6494573|XP_032307290.1|DANA
OG0005575	LOC108140529|XP_017118827.1|DELE	LOC6500316|XP_001952959.2|DANA
OG0005576	LOC108141412|XP_017120264.1|DELE	LOC6494721|XP_001959797.1|DANA
OG0005577	LOC108136144|XP_017112627.1|DELE	LOC6506327|XP_001958090.1|DANA
OG0005578	LOC108142603|XP_017122062.1|DELE	LOC6507108|XP_001956658.2|DANA
OG0005579	LOC108142604|XP_017122063.1|DELE	LOC26515581|XP_014765746.1|DANA
OG0005580	LOC108142364|XP_017121659.1|DELE	LOC6493724|XP_001958311.1|DANA
OG0005581	LOC108140784|XP_017119267.1|DELE	LOC6503023|XP_032308984.1|DANA
OG0005582	LOC108143255|XP_017123054.1|DELE	LOC6493798|XP_001958459.2|DANA
OG0005583	LOC108147537|XP_017129609.1|DELE	LOC6493039|XP_001956921.1|DANA
OG0005584	LOC108140344|XP_017118523.1|DELE	LOC6498211|XP_001962307.2|DANA
OG0005585	LOC108141070|XP_017119720.1|DELE	LOC6500441|XP_001953218.1|DANA
OG0005586	LOC108137500|XP_017114706.1|DELE	LOC6503459|XP_001967521.2|DANA
OG0005587	LOC108134532|XP_017110367.1|DELE	LOC6496877|XP_001963225.1|DANA
OG0005588	LOC108146231|XP_017127644.1|DELE	LOC6493525|XP_032309824.1|DANA
OG0005589	LOC108143095|XP_017122805.1|DELE	LOC6499371|XP_001954769.1|DANA
OG0005590	LOC108145121|XP_017125820.1|DELE	LOC6493935|XP_001961291.1|DANA
OG0005591	LOC108138563|XP_017116331.1|DELE	LOC6505256|XP_001965636.2|DANA
OG0005592	LOC108135525|XP_017111761.1|DELE	LOC6499856|XP_001953766.1|DANA
OG0005593	LOC108146322|XP_017127775.1|DELE	LOC6507476|XP_001955934.1|DANA
OG0005594	LOC108146785|XP_017128438.1|DELE	LOC6507422|XP_001956045.1|DANA
OG0005595	LOC108146784|XP_017128437.1|DELE	LOC6507633|XP_001956044.2|DANA
OG0005596	LOC108146463|XP_017127966.1|DELE	LOC6507465|XP_001955957.1|DANA
OG0005597	LOC108143982|XP_017124082.1|DELE	LOC6505638|XP_014760740.1|DANA
OG0005598	LOC108148841|XP_017131604.1|DELE	LOC6501568|XP_001955491.1|DANA
OG0005599	LOC108145214|XP_017125942.1|DELE	LOC6495657|XP_001959320.1|DANA
OG0005600	LOC108143750|XP_017123770.1|DELE	LOC6500502|XP_001953355.1|DANA
OG0005601	LOC108137705|XP_017115072.1|DELE	LOC6502925|XP_001963577.1|DANA
OG0005602	LOC108147293|XP_017129203.1|DELE	LOC6499303|XP_001954910.1|DANA
OG0005603	LOC108144174|XP_017124324.1|DELE	LOC6495168|XP_001958922.3|DANA
OG0005604	LOC108144630|XP_017125150.1|DELE	LOC6495474|XP_001958924.3|DANA
OG0005605	LOC108137939|XP_017115382.1|DELE	LOC6495689|XP_014763457.1|DANA
OG0005606	LOC108138198|XP_017115805.1|DELE	LOC6506106|XP_001965115.1|DANA
OG0005607	LOC108140809|XP_017119299.1|DELE	LOC6500935|XP_001954202.1|DANA
OG0005608	LOC108140414|XP_017118621.1|DELE	LOC6500936|XP_001954205.1|DANA
OG0005609	LOC108145675|XP_017126719.1|DELE	LOC6507015|XP_001956819.1|DANA
OG0005610	LOC108147488|XP_017129533.1|DELE	LOC6507724|XP_001956224.1|DANA
OG0005611	LOC108145846|XP_017126949.1|DELE	LOC6506839|XP_001957140.2|DANA
OG0005612	LOC108135115|XP_017111194.1|DELE	LOC6500012|XP_001953407.1|DANA
OG0005613	LOC108135170|XP_017111283.1|DELE	LOC6499313|XP_001954889.1|DANA
OG0005614	LOC108137458|XP_017114650.1|DELE	LOC6500493|XP_001953340.2|DANA
OG0005615	LOC108142999|XP_017122669.1|DELE	LOC6505905|XP_032305489.1|DANA
OG0005616	LOC108148380|XP_017130895.1|DELE	LOC6494350|XP_001965934.1|DANA
OG0005617	LOC108148309|XP_017130785.1|DELE	LOC6499448|XP_001954622.3|DANA
OG0005618	LOC108144161|XP_017124306.1|DELE	LOC6494657|XP_001959921.1|DANA
OG0005619	LOC108137003|XP_017113990.1|DELE	LOC6499705|XP_001954094.1|DANA
OG0005620	LOC108144335|XP_017124538.1|DELE	LOC6502974|XP_001963487.2|DANA
OG0005621	LOC108141434|XP_017120313.1|DELE	LOC6503608|XP_001964069.3|DANA
OG0005622	LOC108138514|XP_017116249.1|DELE	LOC6503540|XP_001964188.1|DANA
OG0005623	LOC108137146|XP_017114201.1|DELE	LOC6504619|XP_032309244.1|DANA
OG0005624	LOC108148307|XP_017130781.1|DELE	LOC6500429|XP_032305900.1|DANA
OG0005625	LOC108140563|XP_017118911.1|DELE	LOC6499270|XP_032307376.1|DANA
OG0005626	LOC108136563|XP_017113361.1|DELE	LOC6503683|XP_001963937.1|DANA
OG0005627	LOC108140652|XP_017119069.1|DELE	LOC6499410|XP_001954696.1|DANA
OG0005628	LOC108140676|XP_017119111.1|DELE	LOC6505647|XP_001964536.1|DANA
OG0005629	LOC108144547|XP_017125006.1|DELE	LOC6495248|XP_001958763.1|DANA
OG0005630	LOC108144603|XP_017125107.1|DELE	LOC6495363|XP_032306303.1|DANA
OG0005631	LOC108144939|XP_017125586.1|DELE	LOC6503182|XP_001963598.2|DANA
OG0005632	LOC108149975|XP_017133384.1|DELE	LOC6503580|XP_032309436.1|DANA
OG0005633	LOC108136777|XP_017113628.1|DELE	LOC6505790|XP_032305581.1|DANA
OG0005634	LOC108140585|XP_017118960.1|DELE	LOC6500607|XP_001953550.1|DANA
OG0005635	LOC108141991|XP_017121141.1|DELE	LOC6498557|XP_001963057.2|DANA
OG0005636	LOC108148345|XP_017130846.1|DELE	LOC6501136|XP_014766899.1|DANA
OG0005637	LOC108143861|XP_017123915.1|DELE	LOC6499128|XP_001955246.1|DANA
OG0005638	LOC108143573|XP_017123572.1|DELE	LOC6495114|XP_001959022.1|DANA
OG0005639	LOC108145244|XP_017126002.1|DELE	LOC6495816|XP_001959646.2|DANA
OG0005640	LOC108140626|XP_017119031.1|DELE	LOC6501164|XP_001954673.1|DANA
OG0005641	LOC108136612|XP_017113420.1|DELE	LOC6505305|XP_001965723.2|DANA
OG0005642	LOC108141096|XP_017119787.1|DELE	LOC6500047|XP_001953322.1|DANA
OG0005643	LOC108145672|XP_017126715.1|DELE	LOC6507688|XP_001956150.1|DANA
OG0005644	LOC108150360|XP_017133983.1|DELE	LOC6507302|XP_001956285.1|DANA
OG0005645	LOC108135916|XP_017112339.1|DELE	LOC6505300|XP_001965715.1|DANA
OG0005646	LOC108147697|XP_017129905.1|DELE	LOC6503639|XP_001964019.1|DANA
OG0005647	LOC108140345|XP_017118525.1|DELE	LOC6497330|XP_001962308.1|DANA
OG0005648	LOC108150255|XP_017133814.1|DELE	LOC6507200|XP_001956497.1|DANA
OG0005649	LOC108141131|XP_017119842.1|DELE	LOC6501678|XP_001955746.1|DANA
OG0005650	LOC108141144|XP_017119857.1|DELE	LOC6498887|XP_001955739.1|DANA
OG0005651	LOC108147646|XP_017129792.1|DELE	LOC6504486|XP_001966996.1|DANA
OG0005652	LOC108147191|XP_017129032.1|DELE	LOC6501488|XP_001955353.1|DANA
OG0005653	LOC108142134|XP_017121319.1|DELE	LOC6498605|XP_001963148.1|DANA
OG0005654	LOC108140995|XP_017119559.1|DELE	LOC6501126|XP_001954597.1|DANA
OG0005655	LOC108148277|XP_017130723.1|DELE	LOC6494285|XP_001965944.1|DANA
OG0005656	LOC108141113|XP_017119818.1|DELE	LOC6494567|XP_032312339.1|DANA
OG0005657	LOC108139222|XP_017117372.1|DELE	LOC6501702|XP_001955798.3|DANA
OG0005658	LOC108136957|XP_017113931.1|DELE	LOC6500147|XP_001953130.1|DANA
OG0005659	LOC108148850|XP_017131626.1|DELE	LOC6500058|XP_032305724.1|DANA
OG0005660	LOC108146680|XP_017128225.1|DELE	LOC6493398|XP_001957670.2|DANA
OG0005661	LOC108139271|XP_017117448.1|DELE	LOC6501252|XP_001954854.1|DANA
OG0005662	LOC108140507|XP_017118779.1|DELE	LOC6501161|XP_001954667.1|DANA
OG0005663	LOC108147706|XP_017129918.1|DELE	LOC6503642|XP_001964013.1|DANA
OG0005664	LOC108137378|XP_017114519.1|DELE	LOC6501462|XP_014767053.1|DANA
OG0005665	LOC108147209|XP_017129056.1|DELE	LOC6503424|XP_001967454.1|DANA
OG0005666	LOC108137279|XP_017114370.1|DELE	LOC6505082|XP_001965505.3|DANA
OG0005667	LOC108149875|XP_017133253.1|DELE	LOC6504151|XP_001964278.2|DANA
OG0005668	LOC108150226|XP_017133759.1|DELE	LOC6507872|XP_001956502.1|DANA
OG0005669	LOC108138196|XP_017115802.1|DELE	LOC6504480|XP_032311396.1|DANA
OG0005670	LOC108143770|XP_017123787.1|DELE, LOC108149002|XP_017131835.1|DELE, LOC108143734|XP_017123757.1|DELE	LOC6499726|XP_001954055.1|DANA
OG0005671	LOC108135149|XP_017111258.1|DELE	LOC6500633|XP_001953610.2|DANA
OG0005672	LOC108141988|XP_017121136.1|DELE	LOC6498569|XP_001963088.2|DANA
OG0005673	LOC108145886|XP_017127022.1|DELE	LOC6507477|XP_001955932.1|DANA
OG0005674	LOC108146854|XP_017128559.1|DELE	LOC6493269|XP_032309926.1|DANA
OG0005675	LOC108140739|XP_017119204.1|DELE	LOC6499272|XP_001954982.1|DANA
OG0005676	LOC108146273|XP_017127702.1|DELE	LOC6507718|XP_001956208.1|DANA
OG0005677	LOC108144686|XP_017125240.1|DELE	LOC6496563|XP_001961157.1|DANA
OG0005678	LOC108143023|XP_017122704.1|DELE	LOC6501206|XP_001954763.1|DANA
OG0005679	LOC108134515|XP_017110345.1|DELE	LOC6500618|XP_001953579.2|DANA
OG0005680	LOC108149399|XP_017132426.1|DELE	LOC6497835|XP_014761845.1|DANA
OG0005681	LOC108135458|XP_017111694.1|DELE	LOC6494686|XP_001965956.1|DANA
OG0005682	LOC108135448|XP_017111683.1|DELE	LOC6494209|XP_001965957.1|DANA
OG0005683	LOC108149984|XP_017133402.1|DELE	LOC6504085|XP_032309444.1|DANA
OG0005684	LOC108147545|XP_017129619.1|DELE	LOC6507334|XP_001956223.1|DANA
OG0005685	LOC108138401|XP_017116071.1|DELE	LOC6504703|XP_001966365.3|DANA
OG0005686	LOC108140807|XP_017119295.1|DELE	LOC6500609|XP_001953554.1|DANA
OG0005687	LOC108146543|XP_017128073.1|DELE	LOC6506296|XP_032310194.1|DANA
OG0005688	LOC108141516|XP_017120434.1|DELE	LOC6497581|XP_001961771.1|DANA, LOC6495985|XP_001959982.1|DANA
OG0005689	LOC108141441|XP_017120327.1|DELE	LOC6503941|XP_001963884.1|DANA
OG0005690	LOC108136770|XP_017113620.1|DELE	LOC6501652|XP_001955686.3|DANA
OG0005691	LOC108139235|XP_017117391.1|DELE	LOC6503450|XP_014759155.1|DANA
OG0005692	LOC108137857|XP_017115276.1|DELE	LOC6497838|XP_001961547.2|DANA
OG0005693	LOC108147551|XP_017129626.1|DELE	LOC6493329|XP_001957535.1|DANA
OG0005694	LOC108136854|XP_017113778.1|DELE	LOC6500423|XP_032308976.1|DANA
OG0005695	LOC108136781|XP_017113632.1|DELE	LOC6505724|XP_001964385.1|DANA
OG0005696	LOC108136783|XP_017113634.1|DELE	LOC6505792|XP_001964384.1|DANA
OG0005697	LOC108136776|XP_017113626.1|DELE	LOC6505725|XP_001964383.1|DANA
OG0005698	LOC108143482|XP_017123418.1|DELE	LOC6494820|XP_001959599.1|DANA
OG0005699	LOC108143868|XP_017123921.1|DELE	LOC6499723|XP_001954061.2|DANA
OG0005700	LOC108137134|XP_017114171.1|DELE	LOC6504626|XP_032309248.1|DANA
OG0005701	LOC108148074|XP_017130416.1|DELE	LOC6497987|XP_001961845.1|DANA
OG0005702	LOC108136616|XP_017113423.1|DELE	LOC6503467|XP_001964323.2|DANA
OG0005703	LOC108145251|XP_017126017.1|DELE	LOC6494799|XP_001959643.2|DANA
OG0005704	LOC108134859|XP_017110831.1|DELE	LOC6503120|XP_001963462.1|DANA
OG0005705	LOC108142762|XP_017122285.1|DELE	LOC6493722|XP_001958308.1|DANA
OG0005706	LOC108140638|XP_017119049.1|DELE	LOC6505877|XP_001964533.1|DANA
OG0005707	LOC108137642|XP_017114946.1|DELE	LOC6503727|XP_014761052.1|DANA
OG0005708	LOC108135909|XP_017112316.1|DELE	LOC6503700|XP_001963899.1|DANA
OG0005709	LOC108147259|XP_017129145.1|DELE	LOC6499068|XP_001955370.1|DANA
OG0005710	LOC108136933|XP_017113897.1|DELE	LOC6501034|XP_001954426.1|DANA
OG0005711	LOC108142271|XP_017121483.1|DELE	LOC6493712|XP_001958289.2|DANA
OG0005712	LOC108134745|XP_017110673.1|DELE	LOC6506059|XP_001965096.1|DANA
OG0005713	LOC108147311|XP_017129223.1|DELE	LOC6499302|XP_001954911.2|DANA
OG0005714	LOC108143022|XP_017122702.1|DELE	LOC6505826|XP_001964440.1|DANA
OG0005715	LOC108140584|XP_017118955.1|DELE	LOC6499963|XP_001953551.1|DANA
OG0005716	LOC108143860|XP_017123913.1|DELE	LOC6499125|XP_014765918.1|DANA
OG0005717	LOC108141155|XP_017119870.1|DELE	LOC6501692|XP_001955775.1|DANA
OG0005718	LOC108136015|XP_017112434.1|DELE	LOC6500610|XP_001953556.1|DANA
OG0005719	LOC108147193|XP_017129036.1|DELE	LOC6501020|XP_001954386.1|DANA
OG0005720	LOC108137021|XP_017114010.1|DELE	LOC6499544|XP_001954406.1|DANA
OG0005721	LOC108147241|XP_017129128.1|DELE	LOC6501281|XP_001954912.1|DANA
OG0005722	LOC108141136|XP_017119847.1|DELE	LOC6500095|XP_001953236.3|DANA
OG0005723	LOC108137498|XP_017114703.1|DELE	LOC6500496|XP_001953344.1|DANA
OG0005724	LOC108144971|XP_017125608.1|DELE	LOC6494614|XP_001960009.1|DANA
OG0005725	LOC108140717|XP_017119167.1|DELE	LOC6500595|XP_001953535.2|DANA
OG0005726	LOC108145595|XP_017126614.1|DELE	LOC6504259|XP_001967366.1|DANA
OG0005727	LOC108141108|XP_017119808.1|DELE	LOC6500442|XP_001953220.1|DANA
OG0005728	LOC108139307|XP_017117498.1|DELE	LOC6501256|XP_001954862.1|DANA
OG0005729	LOC108139228|XP_017117380.1|DELE	LOC6499941|XP_032305765.1|DANA
OG0005730	LOC108144038|XP_017124164.1|DELE	LOC6500477|XP_001953301.1|DANA
OG0005731	LOC108144037|XP_017124162.1|DELE	LOC6500059|XP_001953302.1|DANA
OG0005732	LOC108135119|XP_017111207.1|DELE	LOC6500622|XP_001953588.1|DANA
OG0005733	LOC108135118|XP_017111203.1|DELE	LOC6499940|XP_014766284.1|DANA
OG0005734	LOC108143852|XP_017123903.1|DELE	LOC6500340|XP_001953005.2|DANA
OG0005735	LOC108141134|XP_017119846.1|DELE	LOC6498891|XP_014765807.1|DANA
OG0005736	LOC108148266|XP_017130707.1|DELE	LOC6499136|XP_001955230.1|DANA
OG0005737	LOC108139309|XP_017117500.1|DELE	LOC6501179|XP_001954704.1|DANA
OG0005738	LOC108140540|XP_017118857.1|DELE	LOC6505706|XP_001964420.1|DANA
OG0005739	LOC108140618|XP_017119020.1|DELE	LOC6501152|XP_001954648.1|DANA
OG0005740	LOC108147244|XP_017129132.1|DELE	LOC6501496|XP_001955365.1|DANA
OG0005741	LOC108148390|XP_017130906.1|DELE	LOC6501416|XP_001955207.1|DANA
OG0005742	LOC108137006|XP_017113992.1|DELE	LOC6505800|XP_001964398.1|DANA
OG0005743	LOC108144067|XP_017124205.1|DELE	LOC6503395|XP_001967512.2|DANA
OG0005744	LOC108142899|XP_017122475.1|DELE	LOC6499370|XP_001954771.1|DANA
OG0005745	LOC108137444|XP_017114597.1|DELE	LOC6498859|XP_032312253.1|DANA
OG0005746	LOC108137438|XP_017114592.1|DELE	LOC6498857|XP_001955790.1|DANA
OG0005747	LOC108137497|XP_017114702.1|DELE	LOC6500036|XP_001953346.1|DANA
OG0005748	LOC108136894|XP_017113840.1|DELE	LOC26514800|XP_014767341.1|DANA
OG0005749	LOC108137676|XP_017115021.1|DELE	LOC6503594|XP_032308442.1|DANA
OG0005750	LOC108148368|XP_017130880.1|DELE	LOC6501421|XP_001955219.1|DANA
OG0005751	LOC108146608|XP_017128144.1|DELE	LOC6506555|XP_001957656.1|DANA
OG0005752	LOC108141360|XP_017120170.1|DELE	LOC6494153|XP_001960859.1|DANA
OG0005753	LOC108138831|XP_017116827.1|DELE	LOC6503994|XP_001965212.1|DANA
OG0005754	LOC108144435|XP_017124808.1|DELE	LOC6496276|XP_001960591.1|DANA
OG0005755	LOC108144811|XP_017125429.1|DELE	LOC6495729|XP_001959451.1|DANA
OG0005756	LOC108139261|XP_017117437.1|DELE	LOC6499330|XP_001954856.1|DANA
OG0005757	LOC108144066|XP_017124204.1|DELE	LOC6503454|XP_001967513.1|DANA
OG0005758	LOC108141140|XP_017119853.1|DELE	LOC6498866|XP_001955777.2|DANA
OG0005759	LOC108139258|XP_017117431.1|DELE	LOC6494415|XP_014760073.1|DANA
OG0005760	LOC108140712|XP_017119162.1|DELE	LOC6499412|XP_001954693.3|DANA
OG0005761	LOC108136851|XP_017113765.1|DELE	LOC6500141|XP_001953146.1|DANA
OG0005762	LOC108140599|XP_017118994.1|DELE	LOC6501294|XP_001954938.1|DANA
OG0005763	LOC108145080|XP_017125754.1|DELE	LOC6493927|XP_001961311.1|DANA
OG0005764	LOC108148297|XP_017130767.1|DELE	LOC6499144|XP_001955213.1|DANA
OG0005765	LOC108148295|XP_017130756.1|DELE	LOC6501418|XP_014767029.1|DANA
OG0005766	LOC108136762|XP_017113608.1|DELE	LOC6499540|XP_014766127.2|DANA
OG0005767	LOC108136878|XP_017113818.1|DELE	LOC6499473|XP_001954567.2|DANA
OG0005768	LOC108138557|XP_017116317.1|DELE	LOC6504112|XP_001964202.1|DANA
OG0005769	LOC108137489|XP_017114694.1|DELE	LOC6501432|XP_001955240.1|DANA
OG0005770	LOC108140521|XP_017118820.1|DELE	LOC6501079|XP_001954518.1|DANA
OG0005771	LOC108148548|XP_017131085.1|DELE	LOC6499121|XP_001955258.1|DANA
OG0005772	LOC108143960|XP_017124045.1|DELE	LOC6499004|XP_001955528.1|DANA
OG0005773	LOC108140428|XP_017118642.1|DELE	LOC6494773|XP_001965968.1|DANA
OG0005774	LOC108140505|XP_017118775.1|DELE	LOC6501147|XP_001954638.1|DANA
OG0005775	LOC108142379|XP_017121703.1|DELE	LOC6493710|XP_001958283.1|DANA
OG0005776	LOC108143267|XP_017123070.1|DELE	LOC6507238|XP_001956412.2|DANA
OG0005777	LOC108142069|XP_017121244.1|DELE	LOC6497192|XP_001962583.1|DANA
OG0005778	LOC108143831|XP_017123867.1|DELE	LOC6499625|XP_014766154.1|DANA
OG0005779	LOC108140644|XP_017119055.1|DELE	LOC6501074|XP_032306017.1|DANA
OG0005780	LOC108142634|XP_017122114.1|DELE	LOC6493266|XP_014764295.1|DANA
OG0005781	LOC108150159|XP_017133617.1|DELE	LOC6507875|XP_001956507.1|DANA
OG0005782	LOC108150228|XP_017133764.1|DELE	LOC6507873|XP_001956504.1|DANA
OG0005783	LOC108143570|XP_017123569.1|DELE	LOC6493949|XP_001961264.1|DANA
OG0005784	LOC108147264|XP_017129156.1|DELE	LOC6499572|XP_032310267.1|DANA
OG0005785	LOC108147277|XP_017129175.1|DELE	LOC6499573|XP_032309440.1|DANA
OG0005786	LOC108135116|XP_017111196.1|DELE	LOC6500534|XP_001953406.2|DANA
OG0005787	LOC108141212|XP_017119950.1|DELE	LOC6499458|XP_014766075.1|DANA
OG0005788	LOC108149805|XP_017133160.1|DELE	LOC6496324|XP_001960705.1|DANA
OG0005789	LOC108148458|XP_017130982.1|DELE	LOC26515043|XP_014760934.1|DANA
OG0005790	LOC108148547|XP_017131084.1|DELE	LOC6499122|XP_001955256.1|DANA
OG0005791	LOC108150708|XP_017134473.1|DELE	LOC6494697|XP_014760088.1|DANA
OG0005792	LOC108134502|XP_017110320.1|DELE	LOC6494198|XP_001965959.1|DANA
OG0005793	LOC108140756|XP_017119226.1|DELE	LOC6494752|XP_032312352.1|DANA
