Orthogroup	DELE.longest_only	DKIK.longest_only
OG0006605	LOC108141248|XP_017119996.1|DELE	LOC108080256|XP_017030404.1|DKIK
OG0006606	LOC108142247|XP_017121456.1|DELE	LOC108079018|XP_017028686.1|DKIK
OG0006607	LOC108150199|XP_017133699.1|DELE	LOC108073379|XP_017020446.1|DKIK
OG0006608	LOC108137439|XP_017114593.1|DELE	LOC108075653|XP_017023688.1|DKIK
OG0006609	LOC108143971|XP_017124064.1|DELE	LOC108084961|XP_017036866.1|DKIK
OG0006610	LOC108146148|XP_017127493.1|DELE	LOC108078717|XP_017028203.1|DKIK
OG0006611	LOC108146159|XP_017127530.1|DELE	LOC108075329|XP_017023225.1|DKIK
OG0006612	LOC108146161|XP_017127537.1|DELE	LOC108075112|XP_017022883.1|DKIK
OG0006613	LOC108146160|XP_017127536.1|DELE	LOC108075322|XP_017023217.1|DKIK
OG0006614	LOC108146445|XP_017127943.1|DELE	LOC108075084|XP_017022857.1|DKIK
OG0006615	LOC108146284|XP_017127714.1|DELE	LOC108075096|XP_017022869.1|DKIK
OG0006616	LOC108150205|XP_017133706.1|DELE	LOC108077503|XP_017026321.1|DKIK
OG0006617	LOC108135631|XP_017111940.1|DELE	LOC108071940|XP_017018394.1|DKIK
OG0006618	LOC108150220|XP_017133752.1|DELE	LOC108078794|XP_017028346.1|DKIK
OG0006619	LOC108146034|XP_017127315.1|DELE	LOC108075213|XP_017023041.1|DKIK
OG0006620	LOC108146397|XP_017127885.1|DELE	LOC108075296|XP_017023180.1|DKIK
OG0006621	LOC108146867|XP_017128583.1|DELE	LOC108071559|XP_017017827.1|DKIK
OG0006622	LOC108146223|XP_017127630.1|DELE	LOC108072763|XP_017019524.1|DKIK
OG0006623	LOC108146332|XP_017127787.1|DELE	LOC108072768|XP_017019534.1|DKIK
OG0006624	LOC108145093|XP_017125774.1|DELE	LOC108076337|XP_017024613.1|DKIK
OG0006625	LOC108145096|XP_017125777.1|DELE	LOC108076340|XP_017024616.1|DKIK
OG0006626	LOC108147016|XP_017128762.1|DELE	LOC108070930|XP_017017071.1|DKIK
OG0006627	LOC108145490|XP_017126436.1|DELE	LOC108078265|XP_017027502.1|DKIK
OG0006628	LOC108145438|XP_017126351.1|DELE	LOC108078104|XP_017027194.1|DKIK
OG0006629	LOC108145478|XP_017126420.1|DELE	LOC108078237|XP_017027432.1|DKIK
OG0006630	LOC108144208|XP_017124368.1|DELE	LOC108078027|XP_017027077.1|DKIK
OG0006631	LOC108135513|XP_017111747.1|DELE	LOC108070552|XP_017016567.1|DKIK
OG0006632	LOC108143408|XP_017123286.1|DELE	LOC108077994|XP_017027036.1|DKIK
OG0006633	LOC108146279|XP_017127708.1|DELE	LOC108079851|XP_017029848.1|DKIK
OG0006634	LOC108149258|XP_017132192.1|DELE	LOC108079084|XP_017028802.1|DKIK
OG0006635	LOC108147970|XP_017130259.1|DELE	LOC108081428|XP_017032100.1|DKIK
OG0006636	LOC108148174|XP_017130563.1|DELE	LOC108084495|XP_017036222.1|DKIK
OG0006637	LOC108142610|XP_017122073.1|DELE	LOC108079130|XP_017028868.1|DKIK
OG0006638	LOC108143520|XP_017123493.1|DELE	LOC108076297|XP_017024558.1|DKIK
OG0006639	LOC108143413|XP_017123292.1|DELE	LOC108078139|XP_017027254.1|DKIK
OG0006640	LOC108147061|XP_017128839.1|DELE	LOC108076795|XP_017025305.1|DKIK
OG0006641	LOC108141337|XP_017120125.1|DELE	LOC108078197|XP_017027362.1|DKIK
OG0006642	LOC108149181|XP_017132086.1|DELE	LOC108086132|XP_017038473.1|DKIK
OG0006643	LOC108144516|XP_017124945.1|DELE	LOC108072102|XP_017018605.1|DKIK
OG0006644	LOC108150328|XP_017133939.1|DELE	LOC108073955|XP_017021270.1|DKIK
OG0006645	LOC108138824|XP_017116814.1|DELE	LOC108082792|XP_017033826.1|DKIK
OG0006646	LOC108144596|XP_017125089.1|DELE	LOC108082515|XP_017033431.1|DKIK
OG0006647	LOC108145170|XP_017125890.1|DELE	LOC108082486|XP_017033389.1|DKIK
OG0006648	LOC108145720|XP_017126770.1|DELE	LOC108079730|XP_017029630.1|DKIK
OG0006649	LOC108145444|XP_017126363.1|DELE	LOC108076787|XP_017025283.1|DKIK
OG0006650	LOC108145091|XP_017125767.1|DELE	LOC108070523|XP_017016521.1|DKIK
OG0006651	LOC108142448|XP_017121800.1|DELE	LOC108080198|XP_017030339.1|DKIK
OG0006652	LOC108150120|XP_017133576.1|DELE	LOC108073591|XP_017020774.1|DKIK
OG0006653	LOC108145860|XP_017126970.1|DELE	LOC108075163|XP_017022941.1|DKIK
OG0006654	LOC108146502|XP_017128027.1|DELE	LOC108080651|XP_017030967.1|DKIK
OG0006655	LOC108145892|XP_017127032.1|DELE	LOC108079760|XP_017029671.1|DKIK
OG0006656	LOC108146118|XP_017127438.1|DELE	LOC108078746|XP_017028259.1|DKIK
OG0006657	LOC108145502|XP_017126451.1|DELE	LOC108076769|XP_017025261.1|DKIK
OG0006658	LOC108146129|XP_017127463.1|DELE	LOC108073465|XP_017020594.1|DKIK
OG0006659	LOC108146300|XP_017127737.1|DELE	LOC108073583|XP_017020759.1|DKIK
OG0006660	LOC108142684|XP_017122179.1|DELE	LOC108071572|XP_017017842.1|DKIK
OG0006661	LOC108142646|XP_017122133.1|DELE	LOC108071632|XP_017017903.1|DKIK
OG0006662	LOC108147963|XP_017130248.1|DELE	LOC108074422|XP_017021945.1|DKIK
OG0006663	LOC108142727|XP_017122240.1|DELE	LOC108079124|XP_017028856.1|DKIK
OG0006664	LOC108148967|XP_017131794.1|DELE	LOC108084207|XP_017035811.1|DKIK
OG0006665	LOC108146020|XP_017127285.1|DELE	LOC108078658|XP_017028080.1|DKIK
OG0006666	LOC108143555|XP_017123553.1|DELE	LOC108076771|XP_017025264.1|DKIK
OG0006667	LOC108142791|XP_017122329.1|DELE	LOC108083759|XP_017035171.1|DKIK
OG0006668	LOC108147033|XP_017128779.1|DELE	LOC108076625|XP_017025040.1|DKIK
OG0006669	LOC108146948|XP_017128692.1|DELE	LOC108073758|XP_017021013.1|DKIK
OG0006670	LOC108146934|XP_017128672.1|DELE	LOC108073849|XP_017021119.1|DKIK
OG0006671	LOC108146797|XP_017128455.1|DELE	LOC108073940|XP_017021240.1|DKIK
OG0006672	LOC108147430|XP_017129393.1|DELE	LOC108077505|XP_017026323.1|DKIK
OG0006673	LOC108147542|XP_017129616.1|DELE	LOC108070597|XP_017016656.1|DKIK
OG0006674	LOC108145683|XP_017126729.1|DELE	LOC108071521|XP_017017779.1|DKIK
OG0006675	LOC108146110|XP_017127431.1|DELE	LOC108072710|XP_017019448.1|DKIK
OG0006676	LOC108147471|XP_017129507.1|DELE	LOC108086004|XP_017038306.1|DKIK
OG0006677	LOC108147474|XP_017129511.1|DELE	LOC108078748|XP_017028261.1|DKIK
OG0006678	LOC108142814|XP_017122364.1|DELE	LOC108075209|XP_017023034.1|DKIK
OG0006679	LOC108145907|XP_017127056.1|DELE	LOC108075321|XP_017023216.1|DKIK
OG0006680	LOC108148693|XP_017131328.1|DELE	LOC108077650|XP_017026553.1|DKIK
OG0006681	LOC108146795|XP_017128453.1|DELE	LOC108073939|XP_017021236.1|DKIK
OG0006682	LOC108147521|XP_017129592.1|DELE	LOC108084424|XP_017036120.1|DKIK
OG0006683	LOC108147557|XP_017129632.1|DELE	LOC108084395|XP_017036079.1|DKIK
OG0006684	LOC108147472|XP_017129509.1|DELE	LOC108078747|XP_017028260.1|DKIK
OG0006685	LOC108141423|XP_017120290.1|DELE	LOC108078539|XP_017027940.1|DKIK
OG0006686	LOC108142434|XP_017121785.1|DELE	LOC108079074|XP_017028779.1|DKIK
OG0006687	LOC108136626|XP_017113434.1|DELE	LOC108082961|XP_017034072.1|DKIK
OG0006688	LOC108142686|XP_017122184.1|DELE	LOC108071592|XP_017017862.1|DKIK
OG0006689	LOC108145764|XP_017126821.1|DELE	LOC108079737|XP_017029638.1|DKIK
OG0006690	LOC108135257|XP_017111417.1|DELE	LOC108071412|XP_017017644.1|DKIK
OG0006691	LOC108146780|XP_017128417.1|DELE	LOC108073969|XP_017021301.1|DKIK
OG0006692	LOC108146276|XP_017127704.1|DELE	LOC108079848|XP_017029845.1|DKIK
OG0006693	LOC108145926|XP_017127101.1|DELE	LOC108075192|XP_017023016.1|DKIK
OG0006694	LOC108136304|XP_017112882.1|DELE	LOC108083535|XP_017034862.1|DKIK
OG0006695	LOC108147504|XP_017129560.1|DELE	LOC108078771|XP_017028303.1|DKIK
OG0006696	LOC108148398|XP_017130920.1|DELE	LOC108082892|XP_017033967.1|DKIK
OG0006697	LOC108150343|XP_017133960.1|DELE	LOC108078912|XP_017028534.1|DKIK
OG0006698	LOC108146892|XP_017128617.1|DELE	LOC108079869|XP_017029870.1|DKIK
OG0006699	LOC108146164|XP_017127549.1|DELE	LOC108079881|XP_017029887.1|DKIK
OG0006700	LOC108142578|XP_017122021.1|DELE	LOC108078564|XP_017027972.1|DKIK
OG0006701	LOC108149821|XP_017133182.1|DELE	LOC108074477|XP_017022038.1|DKIK
OG0006702	LOC108145839|XP_017126941.1|DELE	LOC108079093|XP_017028809.1|DKIK
OG0006703	LOC108146966|XP_017128712.1|DELE	LOC108078971|XP_017028629.1|DKIK
OG0006704	LOC108146967|XP_017128713.1|DELE	LOC108078972|XP_017028630.1|DKIK
OG0006705	LOC108145435|XP_017126346.1|DELE	LOC108077938|XP_017026965.1|DKIK
OG0006706	LOC108144757|XP_017125351.1|DELE	LOC108074654|XP_017022259.1|DKIK
OG0006707	LOC108143518|XP_017123491.1|DELE	LOC108076370|XP_017024664.1|DKIK
OG0006708	LOC108134865|XP_017110842.1|DELE	LOC108083579|XP_017034929.1|DKIK
OG0006709	LOC108137740|XP_017115129.1|DELE	LOC108076104|XP_017024317.1|DKIK
OG0006710	LOC108142501|XP_017121887.1|DELE	LOC108079103|XP_017028822.1|DKIK
OG0006711	LOC108142500|XP_017121886.1|DELE	LOC108079016|XP_017028683.1|DKIK
OG0006712	LOC108145963|XP_017127171.1|DELE	LOC108075178|XP_017022990.1|DKIK
OG0006713	LOC108150346|XP_017133964.1|DELE	LOC108073548|XP_017020722.1|DKIK
OG0006714	LOC108150345|XP_017133963.1|DELE	LOC108073547|XP_017020721.1|DKIK
OG0006715	LOC108142700|XP_017122204.1|DELE	LOC108079107|XP_017028834.1|DKIK
OG0006716	LOC108138752|XP_017116643.1|DELE	LOC108076188|XP_017024411.1|DKIK
OG0006717	LOC108146863|XP_017128578.1|DELE	LOC108070493|XP_017016476.1|DKIK
OG0006718	LOC108146937|XP_017128677.1|DELE	LOC108070479|XP_017016454.1|DKIK
OG0006719	LOC108146994|XP_017128748.1|DELE	LOC108078755|XP_017028277.1|DKIK
OG0006720	LOC108135700|XP_017112030.1|DELE	LOC108080640|XP_017030954.1|DKIK
OG0006721	LOC108146856|XP_017128561.1|DELE	LOC108070464|XP_017016434.1|DKIK
OG0006722	LOC108146399|XP_017127888.1|DELE	LOC108084439|XP_017036137.1|DKIK
OG0006723	LOC108135281|XP_017111451.1|DELE	LOC108077384|XP_017026167.1|DKIK
OG0006724	LOC108143065|XP_017122768.1|DELE	LOC108073530|XP_017020700.1|DKIK
OG0006725	LOC108142972|XP_017122611.1|DELE	LOC108073556|XP_017020731.1|DKIK
OG0006726	LOC108139215|XP_017117356.1|DELE	LOC108077866|XP_017026890.1|DKIK
OG0006727	LOC108142969|XP_017122608.1|DELE	LOC108073503|XP_017020660.1|DKIK
OG0006728	LOC108142911|XP_017122488.1|DELE	LOC108072014|XP_017018483.1|DKIK
OG0006729	LOC108149760|XP_017133064.1|DELE	LOC108078523|XP_017027921.1|DKIK
OG0006730	LOC108149758|XP_017133060.1|DELE	LOC108078521|XP_017027919.1|DKIK
OG0006731	LOC108135272|XP_017111439.1|DELE	LOC108075897|XP_017024002.1|DKIK
OG0006732	LOC108146381|XP_017127864.1|DELE	LOC108070546|XP_017016560.1|DKIK
OG0006733	LOC108142230|XP_017121437.1|DELE	LOC108079715|XP_017029613.1|DKIK, LOC108071879|XP_017018297.1|DKIK, LOC108071201|XP_017017367.1|DKIK
OG0006734	LOC108142734|XP_017122248.1|DELE	LOC108079806|XP_017029774.1|DKIK
OG0006735	LOC108147490|XP_017129534.1|DELE	LOC108072756|XP_017019517.1|DKIK
OG0006736	LOC108147544|XP_017129618.1|DELE	LOC108070598|XP_017016657.1|DKIK
OG0006737	LOC108135504|XP_017111737.1|DELE	LOC108071892|XP_017018308.1|DKIK
OG0006738	LOC108147590|XP_017129719.1|DELE	LOC108079819|XP_017029795.1|DKIK
OG0006739	LOC108147448|XP_017129465.1|DELE	LOC108083071|XP_017034198.1|DKIK
OG0006740	LOC108135560|XP_017111806.1|DELE	LOC108070585|XP_017016630.1|DKIK
OG0006741	LOC108135559|XP_017111804.1|DELE	LOC108070584|XP_017016628.1|DKIK
OG0006742	LOC108140558|XP_017118909.1|DELE	LOC108081095|XP_017031573.1|DKIK
OG0006743	LOC108148997|XP_017131833.1|DELE	LOC108086120|XP_017038457.1|DKIK
OG0006744	LOC108150338|XP_017133954.1|DELE	LOC108078888|XP_017028507.1|DKIK
OG0006745	LOC108135100|XP_017111165.1|DELE	LOC108070705|XP_017016785.1|DKIK
OG0006746	LOC108147465|XP_017129491.1|DELE	LOC108077536|XP_017026413.1|DKIK
OG0006747	LOC108147530|XP_017129603.1|DELE	LOC108071926|XP_017018378.1|DKIK
OG0006748	LOC108137317|XP_017114432.1|DELE	LOC108080368|XP_017030578.1|DKIK
OG0006749	LOC108146192|XP_017127591.1|DELE	LOC108079855|XP_017029852.1|DKIK
OG0006750	LOC108137647|XP_017114962.1|DELE	LOC108076116|XP_017024334.1|DKIK
OG0006752	LOC108145666|XP_017126708.1|DELE	LOC108072668|XP_017019392.1|DKIK
OG0006753	LOC108145731|XP_017126783.1|DELE	LOC108072670|XP_017019394.1|DKIK
OG0006754	LOC108146000|XP_017127243.1|DELE	LOC108079101|XP_017028818.1|DKIK
OG0006755	LOC108146151|XP_017127504.1|DELE	LOC108080641|XP_017030958.1|DKIK
OG0006756	LOC108142852|XP_017122409.1|DELE	LOC108071587|XP_017017858.1|DKIK
OG0006757	LOC108142311|XP_017121552.1|DELE	LOC108071605|XP_017017876.1|DKIK
OG0006758	LOC108146138|XP_017127481.1|DELE	LOC108075111|XP_017022882.1|DKIK
OG0006759	LOC108146137|XP_017127479.1|DELE	LOC108075155|XP_017022931.1|DKIK
OG0006760	LOC108142567|XP_017122006.1|DELE	LOC108085823|XP_017038065.1|DKIK
OG0006761	LOC108148397|XP_017130918.1|DELE	LOC108073224|XP_017020249.1|DKIK
OG0006762	LOC108144163|XP_017124314.1|DELE	LOC108074173|XP_017021597.1|DKIK
OG0006763	LOC108139066|XP_017117180.1|DELE	LOC108081147|XP_017031675.1|DKIK
OG0006764	LOC108149767|XP_017133084.1|DELE	LOC108072958|XP_017019875.1|DKIK
OG0006765	LOC108139016|XP_017117112.1|DELE	LOC108081148|XP_017031676.1|DKIK
OG0006766	LOC108146281|XP_017127710.1|DELE	LOC108079079|XP_017028792.1|DKIK
OG0006767	LOC108142418|XP_017121762.1|DELE	LOC108085830|XP_017038077.1|DKIK
OG0006768	LOC108142410|XP_017121749.1|DELE	LOC108085829|XP_017038072.1|DKIK
OG0006769	LOC108142804|XP_017122351.1|DELE	LOC108085832|XP_017038079.1|DKIK
OG0006770	LOC108147401|XP_017129327.1|DELE	LOC108084396|XP_017036080.1|DKIK
OG0006771	LOC108137658|XP_017114981.1|DELE	LOC108083419|XP_017034662.1|DKIK
OG0006772	LOC108149577|XP_017132700.1|DELE	LOC108084007|XP_017035512.1|DKIK
OG0006773	LOC108145965|XP_017127185.1|DELE	LOC108079780|XP_017029715.1|DKIK
OG0006774	LOC108145982|XP_017127206.1|DELE	LOC108083271|XP_017034478.1|DKIK
OG0006775	LOC108146717|XP_017128294.1|DELE	LOC108078796|XP_017028349.1|DKIK
OG0006776	LOC108146304|XP_017127745.1|DELE	LOC108072792|XP_017019564.1|DKIK
OG0006777	LOC108146723|XP_017128304.1|DELE	LOC108078799|XP_017028353.1|DKIK
OG0006778	LOC108146434|XP_017127927.1|DELE	LOC108075081|XP_017022852.1|DKIK
OG0006779	LOC108146180|XP_017127575.1|DELE	LOC108079112|XP_017028838.1|DKIK
OG0006780	LOC108142709|XP_017122217.1|DELE	LOC108078319|XP_017027609.1|DKIK
OG0006781	LOC108147509|XP_017129568.1|DELE	LOC108084670|XP_017036524.1|DKIK
OG0006782	LOC108145973|XP_017127191.1|DELE	LOC108079719|XP_017029617.1|DKIK
OG0006783	LOC108141263|XP_017120004.1|DELE	LOC108082419|XP_017033259.1|DKIK
OG0006784	LOC108146007|XP_017127252.1|DELE	LOC108078806|XP_017028364.1|DKIK
OG0006785	LOC108149128|XP_017132022.1|DELE	LOC108076805|XP_017025320.1|DKIK
OG0006786	LOC108138834|XP_017116835.1|DELE	LOC108081182|XP_017031730.1|DKIK
OG0006787	LOC108135643|XP_017111954.1|DELE	LOC108073981|XP_017021319.1|DKIK
OG0006788	LOC108135644|XP_017111956.1|DELE	LOC108073982|XP_017021321.1|DKIK
OG0006789	LOC108150031|XP_017133481.1|DELE	LOC108085974|XP_017038264.1|DKIK
OG0006790	LOC108147932|XP_017130204.1|DELE	LOC108086258|XP_017038631.1|DKIK
OG0006791	LOC108146888|XP_017128610.1|DELE	LOC108074015|XP_017021371.1|DKIK
OG0006792	LOC108150111|XP_017133564.1|DELE	LOC108078681|XP_017028116.1|DKIK
OG0006793	LOC108150207|XP_017133708.1|DELE	LOC108078936|XP_017028574.1|DKIK
OG0006794	LOC108145111|XP_017125803.1|DELE	LOC108070528|XP_017016535.1|DKIK
OG0006795	LOC108146354|XP_017127820.1|DELE	LOC108073567|XP_017020743.1|DKIK
OG0006796	LOC108146930|XP_017128669.1|DELE	LOC108083300|XP_017034527.1|DKIK
OG0006797	LOC108141690|XP_017120659.1|DELE	LOC108077234|XP_017025981.1|DKIK
OG0006798	LOC108150252|XP_017133806.1|DELE	LOC108077500|XP_017026317.1|DKIK
OG0006799	LOC108150195|XP_017133693.1|DELE	LOC108078751|XP_017028269.1|DKIK
OG0006800	LOC108146658|XP_017128192.1|DELE	LOC108075223|XP_017023057.1|DKIK
OG0006801	LOC108137408|XP_017114555.1|DELE	LOC108083956|XP_017035451.1|DKIK
OG0006802	LOC108144887|XP_017125535.1|DELE	LOC108076439|XP_017024783.1|DKIK
OG0006803	LOC108144583|XP_017125066.1|DELE	LOC108072150|XP_017018683.1|DKIK
OG0006804	LOC108150364|XP_017133990.1|DELE	LOC108078743|XP_017028255.1|DKIK
OG0006805	LOC108145026|XP_017125697.1|DELE	LOC108078172|XP_017027316.1|DKIK
OG0006806	LOC108146217|XP_017127624.1|DELE	LOC108071537|XP_017017802.1|DKIK
OG0006807	LOC108146052|XP_017127346.1|DELE	LOC108083292|XP_017034515.1|DKIK
OG0006808	LOC108143552|XP_017123550.1|DELE	LOC108076497|XP_017024879.1|DKIK
OG0006809	LOC108145665|XP_017126707.1|DELE	LOC108079702|XP_017029597.1|DKIK
OG0006810	LOC108146133|XP_017127473.1|DELE	LOC108078815|XP_017028386.1|DKIK
OG0006811	LOC108148986|XP_017131817.1|DELE	LOC108077669|XP_017026578.1|DKIK
OG0006812	LOC108147510|XP_017129570.1|DELE	LOC108071957|XP_017018415.1|DKIK
OG0006813	LOC108136754|XP_017113593.1|DELE	LOC108074085|XP_017021454.1|DKIK
OG0006814	LOC108146846|XP_017128537.1|DELE	LOC108073975|XP_017021307.1|DKIK
OG0006815	LOC108146019|XP_017127284.1|DELE	LOC108079792|XP_017029752.1|DKIK
OG0006816	LOC108146095|XP_017127411.1|DELE	LOC108079825|XP_017029807.1|DKIK
OG0006817	LOC108146372|XP_017127850.1|DELE	LOC108075036|XP_017022793.1|DKIK
OG0006818	LOC108146497|XP_017128018.1|DELE	LOC108073451|XP_017020573.1|DKIK
OG0006819	LOC108146006|XP_017127249.1|DELE	LOC108083274|XP_017034487.1|DKIK
OG0006820	LOC108146293|XP_017127727.1|DELE	LOC108083244|XP_017034439.1|DKIK
OG0006821	LOC108134519|XP_017110346.1|DELE	LOC108082049|XP_017032815.1|DKIK
OG0006822	LOC108143513|XP_017123475.1|DELE	LOC108076814|XP_017025334.1|DKIK
OG0006823	LOC108146879|XP_017128600.1|DELE	LOC108079813|XP_017029785.1|DKIK
OG0006824	LOC108147562|XP_017129639.1|DELE	LOC108085982|XP_017038272.1|DKIK
OG0006825	LOC108146881|XP_017128603.1|DELE	LOC108075106|XP_017022877.1|DKIK
OG0006826	LOC108146972|XP_017128718.1|DELE	LOC108079723|XP_017029622.1|DKIK
OG0006827	LOC108141193|XP_017119926.1|DELE	LOC108081238|XP_017031805.1|DKIK
OG0006828	LOC108142071|XP_017121246.1|DELE	LOC108077053|XP_017025697.1|DKIK
OG0006829	LOC108147540|XP_017129614.1|DELE	LOC108084421|XP_017036116.1|DKIK
OG0006830	LOC108146147|XP_017127492.1|DELE	LOC108079867|XP_017029868.1|DKIK
OG0006831	LOC108147502|XP_017129559.1|DELE	LOC108078770|XP_017028301.1|DKIK
OG0006832	LOC108147535|XP_017129608.1|DELE	LOC108077563|XP_017026443.1|DKIK
OG0006833	LOC108142373|XP_017121691.1|DELE	LOC108078837|XP_017028417.1|DKIK
OG0006834	LOC108143755|XP_017123774.1|DELE	LOC108073318|XP_017020367.1|DKIK
OG0006835	LOC108146267|XP_017127696.1|DELE	LOC108070574|XP_017016617.1|DKIK
OG0006836	LOC108146500|XP_017128025.1|DELE	LOC108075116|XP_017022888.1|DKIK
OG0006837	LOC108146334|XP_017127788.1|DELE	LOC108079858|XP_017029859.1|DKIK
OG0006838	LOC108150342|XP_017133959.1|DELE	LOC108078927|XP_017028563.1|DKIK
OG0006839	LOC108146423|XP_017127917.1|DELE	LOC108079887|XP_017029899.1|DKIK
OG0006840	LOC108135256|XP_017111413.1|DELE	LOC108082773|XP_017033795.1|DKIK
OG0006841	LOC108146124|XP_017127458.1|DELE	LOC108078577|XP_017027985.1|DKIK
OG0006842	LOC108146143|XP_017127487.1|DELE	LOC108079827|XP_017029813.1|DKIK
OG0006843	LOC108136271|XP_017112829.1|DELE	LOC108079406|XP_017029221.1|DKIK
OG0006844	LOC108140544|XP_017118870.1|DELE	LOC108084952|XP_017036841.1|DKIK
OG0006845	LOC108146691|XP_017128237.1|DELE	LOC108078922|XP_017028557.1|DKIK
OG0006846	LOC108142820|XP_017122370.1|DELE	LOC108079027|XP_017028696.1|DKIK
OG0006847	LOC108142745|XP_017122260.1|DELE	LOC108079110|XP_017028836.1|DKIK
OG0006848	LOC108145206|XP_017125936.1|DELE	LOC108074673|XP_017022280.1|DKIK
OG0006849	LOC108147512|XP_017129574.1|DELE	LOC108077538|XP_017026417.1|DKIK
OG0006850	LOC108147527|XP_017129600.1|DELE	LOC108077547|XP_017026428.1|DKIK
OG0006851	LOC108147444|XP_017129458.1|DELE	LOC108077550|XP_017026431.1|DKIK
OG0006852	LOC108149745|XP_017133019.1|DELE	LOC108074462|XP_017022011.1|DKIK
OG0006853	LOC108147391|XP_017129316.1|DELE	LOC108072671|XP_017019396.1|DKIK
OG0006854	LOC108141508|XP_017120425.1|DELE	LOC108077953|XP_017026982.1|DKIK
OG0006855	LOC108146905|XP_017128636.1|DELE	LOC108070443|XP_017016410.1|DKIK
OG0006856	LOC108138742|XP_017116629.1|DELE	LOC108081108|XP_017031592.1|DKIK
OG0006857	LOC108136896|XP_017113846.1|DELE	LOC108070628|XP_017016685.1|DKIK
OG0006858	LOC108135594|XP_017111886.1|DELE	LOC108070591|XP_017016639.1|DKIK
OG0006859	LOC108149606|XP_017132792.1|DELE	LOC108076695|XP_017025138.1|DKIK
OG0006860	LOC108149759|XP_017133061.1|DELE	LOC108078547|XP_017027951.1|DKIK
OG0006861	LOC108144989|XP_017125631.1|DELE	LOC108078290|XP_017027549.1|DKIK
OG0006862	LOC108142809|XP_017122359.1|DELE	LOC108078915|XP_017028539.1|DKIK
OG0006863	LOC108136660|XP_017113473.1|DELE	LOC108083602|XP_017034960.1|DKIK
OG0006864	LOC108144991|XP_017125639.1|DELE, LOC108137416|XP_017114567.1|DELE	LOC108081788|XP_017032494.1|DKIK
OG0006865	LOC108140681|XP_017119116.1|DELE	LOC108075396|XP_017023306.1|DKIK
OG0006866	LOC108137547|XP_017114760.1|DELE	LOC108078184|XP_017027339.1|DKIK
OG0006867	LOC108144192|XP_017124346.1|DELE	LOC108072900|XP_017019712.1|DKIK
OG0006868	LOC108144540|XP_017125000.1|DELE	LOC108072993|XP_017019929.1|DKIK
OG0006869	LOC108138702|XP_017116542.1|DELE	LOC108081013|XP_017031438.1|DKIK
OG0006870	LOC108149777|XP_017133117.1|DELE	LOC108078513|XP_017027905.1|DKIK
OG0006871	LOC108145464|XP_017126399.1|DELE	LOC108078109|XP_017027202.1|DKIK
OG0006872	LOC108149584|XP_017132708.1|DELE	LOC108078407|XP_017027753.1|DKIK
OG0006873	LOC108145228|XP_017125981.1|DELE	LOC108082606|XP_017033574.1|DKIK
OG0006874	LOC108138013|XP_017115475.1|DELE, LOC108135014|XP_017111036.1|DELE	LOC108081519|XP_017032226.1|DKIK
OG0006875	LOC108149448|XP_017132527.1|DELE	LOC108082814|XP_017033861.1|DKIK
OG0006876	LOC108144498|XP_017124919.1|DELE	LOC108072119|XP_017018633.1|DKIK
OG0006877	LOC108149276|XP_017132211.1|DELE	LOC108078923|XP_017028561.1|DKIK
OG0006878	LOC108148147|XP_017130509.1|DELE	LOC108075859|XP_017023940.1|DKIK
OG0006879	LOC108144655|XP_017125188.1|DELE	LOC108076429|XP_017024772.1|DKIK
OG0006880	LOC108150506|XP_017134211.1|DELE	LOC108072584|XP_017019281.1|DKIK
OG0006881	LOC108138812|XP_017116794.1|DELE	LOC108077448|XP_017026255.1|DKIK
OG0006882	LOC108149844|XP_017133210.1|DELE	LOC108078522|XP_017027920.1|DKIK
OG0006883	LOC108150557|XP_017134279.1|DELE	LOC108083418|XP_017034664.1|DKIK
OG0006884	LOC108138794|XP_017116762.1|DELE	LOC108075918|XP_017024041.1|DKIK
OG0006885	LOC108135346|XP_017111527.1|DELE	LOC108077041|XP_017025660.1|DKIK
OG0006886	LOC108148771|XP_017131466.1|DELE	LOC108071289|XP_017017471.1|DKIK
OG0006887	LOC108136245|XP_017112773.1|DELE	LOC108079203|XP_017028956.1|DKIK
OG0006888	LOC108141915|XP_017121024.1|DELE	LOC108077158|XP_017025880.1|DKIK
OG0006889	LOC108150559|XP_017134281.1|DELE	LOC108083443|XP_017034697.1|DKIK
OG0006890	LOC108139017|XP_017117109.1|DELE	LOC108080195|XP_017030340.1|DKIK
OG0006891	LOC108138311|XP_017115956.1|DELE	LOC108076357|XP_017024647.1|DKIK
OG0006892	LOC108149553|XP_017132683.1|DELE	LOC108079215|XP_017028983.1|DKIK
OG0006893	LOC108145351|XP_017126233.1|DELE	LOC108083974|XP_017035476.1|DKIK
OG0006894	LOC108145330|XP_017126205.1|DELE	LOC108083965|XP_017035464.1|DKIK
OG0006895	LOC108140792|XP_017119280.1|DELE	LOC108080318|XP_017030498.1|DKIK
OG0006896	LOC108138302|XP_017115946.1|DELE	LOC108075795|XP_017023853.1|DKIK
OG0006897	LOC108141880|XP_017120975.1|DELE	LOC108077147|XP_017025857.1|DKIK
OG0006898	LOC108149514|XP_017132630.1|DELE	LOC108082875|XP_017033944.1|DKIK
OG0006899	LOC108148048|XP_017130386.1|DELE	LOC108074499|XP_017022062.1|DKIK
OG0006900	LOC108149970|XP_017133378.1|DELE	LOC108079268|XP_017029048.1|DKIK
