Orthogroup	DMEL.longest_only	DEUG.longest_only
OG0005538	ncm|NP_609877.2|DMEL	LOC108105700|XP_017067898.1|DEUG
OG0005539	Nedd8|NP_609919.1|DMEL	LOC108106948|XP_017069705.1|DEUG
OG0005540	Eaat2|NP_001162844.1|DMEL	LOC108111079|XP_017075901.1|DEUG
OG0005541	Tbc1d15-17|NP_608503.1|DMEL	LOC108106098|XP_017068451.1|DEUG
OG0005542	Strip|NP_647806.2|DMEL	LOC108108030|XP_017071392.1|DEUG
OG0005543	CG10237|NP_609967.1|DMEL	LOC108106939|XP_017069692.1|DEUG
OG0005544	ush|NP_001259829.1|DMEL	LOC108110727|XP_017075402.1|DEUG
OG0005545	CG33695|NP_001027248.1|DMEL	LOC108111314|XP_017076201.1|DEUG
OG0005546	l_2_05287|NP_610086.3|DMEL	LOC108115504|XP_017082485.1|DEUG
OG0005547	Scgalpha|NP_001260246.1|DMEL	LOC108106075|XP_017068421.1|DEUG
OG0005548	CG7806|NP_609207.1|DMEL	LOC108106164|XP_017068565.1|DEUG
OG0005549	strat|NP_609209.2|DMEL	LOC108106180|XP_017068591.1|DEUG
OG0005550	Bsg25D|NP_001260093.1|DMEL	LOC108102632|XP_017063240.1|DEUG
OG0005551	CG15084|NP_611383.1|DMEL	LOC108112012|XP_017077239.1|DEUG
OG0005552	MetRS|NP_611382.1|DMEL	LOC108111951|XP_017077122.1|DEUG
OG0005553	CG17660|NP_608612.3|DMEL	LOC108110974|XP_017075768.1|DEUG
OG0005554	tutl|NP_001303307.1|DMEL	LOC108110716|XP_017075358.1|DEUG
OG0005555	RpL40|NP_476776.1|DMEL	LOC108111154|XP_017076014.1|DEUG
OG0005556	CG3702|NP_608819.1|DMEL	LOC108111133|XP_017075988.1|DEUG
OG0005557	Tsen2|NP_723994.2|DMEL	LOC108118444|XP_017086641.1|DEUG
OG0005558	CG34408|NP_001285078.1|DMEL	LOC108109694|XP_017073796.1|DEUG
OG0005559	brun|NP_610044.2|DMEL	LOC108115482|XP_017082455.1|DEUG
OG0005560	VhaSFD|NP_723992.1|DMEL	LOC108118441|XP_017086636.1|DEUG
OG0005561	CG12081|NP_572494.1|DMEL	LOC108118095|XP_017086138.1|DEUG
OG0005562	mxt|NP_001162874.1|DMEL	LOC108102583|XP_017063163.1|DEUG
OG0005563	Zyx|NP_652015.1|DMEL	LOC108102380|XP_017062800.1|DEUG
OG0005564	Ufd4|NP_609369.1|DMEL	LOC108110782|XP_017075490.1|DEUG
OG0005565	CG15141|NP_609837.1|DMEL	LOC108103064|XP_017063897.1|DEUG
OG0005566	Rsph9|NP_724049.1|DMEL	LOC108103065|XP_017063898.1|DEUG
OG0005567	Ets96B|NP_996290.1|DMEL	LOC108117468|XP_017085379.1|DEUG
OG0005568	CG14043|NP_608886.1|DMEL	LOC108102599|XP_017063192.1|DEUG
OG0005569	CG10874|NP_001259911.1|DMEL	LOC108111126|XP_017075969.1|DEUG
OG0005570	CG4629|NP_722676.3|DMEL	LOC108102606|XP_017063199.1|DEUG
OG0005571	side-V|NP_611765.2|DMEL	LOC108112983|XP_017078880.1|DEUG
OG0005572	CG30394|NP_611578.1|DMEL	LOC108109105|XP_017072980.1|DEUG
OG0005573	XNP|NP_651398.1|DMEL	LOC108113748|XP_017079930.1|DEUG
OG0005574	blow|NP_724580.1|DMEL	LOC108112591|XP_017078126.1|DEUG
OG0005575	CG12817|NP_001036701.1|DMEL	LOC108117492|XP_017085456.1|DEUG
OG0005576	CG30094|NP_725535.1|DMEL	LOC108113218|XP_017079243.1|DEUG
OG0005577	Pex3|NP_648753.1|DMEL	LOC108104301|XP_017065766.1|DEUG
OG0005578	gogo|NP_649200.2|DMEL	LOC108114599|XP_017081148.1|DEUG
OG0005579	CG17122|NP_730506.1|DMEL	LOC108114601|XP_017081150.1|DEUG
OG0005580	Dhpr|NP_523990.1|DMEL	LOC108108272|XP_017071735.1|DEUG
OG0005581	Ca-alpha1T|NP_001259267.1|DMEL	LOC108103196|XP_017064073.1|DEUG
OG0005582	CG7414|NP_649365.1|DMEL	LOC108108778|XP_017072437.1|DEUG
OG0005583	CG6983|NP_648227.1|DMEL	LOC108109795|XP_017073993.1|DEUG
OG0005584	WDR79|NP_001285665.1|DMEL	LOC108113473|XP_017079545.1|DEUG
OG0005585	Sas-4|NP_649701.2|DMEL	LOC108116212|XP_017083487.1|DEUG
OG0005586	Rheb|NP_730950.2|DMEL	LOC108115403|XP_017082331.1|DEUG
OG0005587	abo|NP_524784.1|DMEL	LOC108112441|XP_017077779.1|DEUG
OG0005588	Zn72D|NP_788510.1|DMEL	LOC108114310|XP_017080708.1|DEUG
OG0005589	Iru|NP_649859.1|DMEL	LOC108108337|XP_017071858.1|DEUG
OG0005590	Mccc2|NP_652724.1|DMEL	LOC108106639|XP_017069333.1|DEUG
OG0005591	mus101|NP_524909.1|DMEL	LOC108102992|XP_017063794.1|DEUG
OG0005592	CCT3|NP_650572.2|DMEL	LOC108111498|XP_017076501.1|DEUG
OG0005593	Mfap1|NP_647679.1|DMEL	LOC108114034|XP_017080273.1|DEUG
OG0005594	msl-3|NP_523951.1|DMEL	LOC108107898|XP_017071189.1|DEUG
OG0005595	form3|NP_001097527.1|DMEL	LOC108107897|XP_017071188.1|DEUG
OG0005596	Cdc37|NP_477006.1|DMEL	LOC108114209|XP_017080521.1|DEUG
OG0005597	mtg|NP_731221.2|DMEL	LOC108109517|XP_017073558.1|DEUG
OG0005598	RpS8|NP_651740.1|DMEL	LOC108111414|XP_017076360.1|DEUG
OG0005599	CG9485|NP_726062.2|DMEL	LOC108109104|XP_017072977.1|DEUG
OG0005600	pch2|NP_524282.4|DMEL	LOC108109514|XP_017073554.1|DEUG
OG0005601	AP-1-2beta|NP_523415.1|DMEL	LOC108105094|XP_017067017.1|DEUG
OG0005602	CG14551|NP_651462.1|DMEL	LOC108113611|XP_017079760.1|DEUG
OG0005603	CG11808|NP_611021.1|DMEL	LOC108106597|XP_017069277.1|DEUG
OG0005604	row|NP_001260992.1|DMEL	LOC108106688|XP_017069410.1|DEUG
OG0005605	garz|NP_610761.2|DMEL	LOC108106360|XP_017068830.1|DEUG
OG0005606	Rab3-GAP|NP_609544.2|DMEL	LOC108104123|XP_017065514.1|DEUG
OG0005607	RpL24-like|NP_650073.1|DMEL	LOC108116442|XP_017083840.1|DEUG
OG0005608	ninaG|NP_650070.1|DMEL	LOC108116277|XP_017083553.1|DEUG
OG0005609	CG32276|NP_728830.1|DMEL	LOC108107937|XP_017071255.1|DEUG
OG0005610	Uxs|NP_648182.1|DMEL	LOC108109851|XP_017074101.1|DEUG
OG0005611	kst|NP_001097492.2|DMEL	LOC108107784|XP_017070970.1|DEUG
OG0005612	GCC185|NP_001097755.1|DMEL	LOC108111782|XP_017076855.1|DEUG
OG0005613	mRpS33|NP_524380.1|DMEL	LOC108111490|XP_017076465.1|DEUG
OG0005614	PEK|NP_649538.1|DMEL	LOC108115302|XP_017082188.1|DEUG
OG0005615	pygo|NP_651872.1|DMEL	LOC108109370|XP_017073339.1|DEUG
OG0005616	CG14866|NP_001138057.1|DMEL	LOC108105611|XP_017067779.1|DEUG
OG0005617	CG9727|NP_001262317.1|DMEL	LOC108116135|XP_017083352.1|DEUG
OG0005618	rho-7|NP_523704.1|DMEL	LOC108106704|XP_017069425.1|DEUG
OG0005619	Gos28|NP_650739.2|DMEL	LOC108117001|XP_017084655.1|DEUG
OG0005620	sbr|NP_524660.1|DMEL	LOC108117597|XP_017085600.1|DEUG
OG0005621	CG42240|NP_001259269.1|DMEL	LOC108103270|XP_017064171.1|DEUG
OG0005622	ND-ASHI|NP_572338.1|DMEL	LOC108109746|XP_017073899.1|DEUG
OG0005623	boi|NP_001096868.3|DMEL	LOC108105426|XP_017067485.1|DEUG
OG0005624	CG1965|NP_649689.1|DMEL	LOC108116223|XP_017083503.1|DEUG
OG0005625	cv-d|NP_732076.1|DMEL	LOC108116410|XP_017083783.1|DEUG
OG0005626	CG10778|NP_572425.1|DMEL	LOC108117420|XP_017085320.1|DEUG
OG0005627	Sbf|NP_477401.2|DMEL	LOC108116445|XP_017083846.1|DEUG
OG0005628	CG5038|NP_650451.1|DMEL	LOC108105619|XP_017067789.1|DEUG
OG0005629	Tapdelta|NP_610679.1|DMEL	LOC108106630|XP_017069321.1|DEUG
OG0005630	Dyb|NP_001097287.1|DMEL	LOC108106662|XP_017069380.1|DEUG
OG0005631	CG2145|NP_572668.1|DMEL	LOC108117611|XP_017085626.1|DEUG
OG0005632	Pde9|NP_727644.3|DMEL	LOC108103833|XP_017065009.1|DEUG
OG0005633	l_3_05822|NP_652051.1|DMEL	LOC108105264|XP_017067232.1|DEUG
OG0005634	Mps1|NP_001262677.1|DMEL	LOC108111559|XP_017076572.1|DEUG
OG0005635	CG4908|NP_609358.1|DMEL	LOC108111107|XP_017075937.1|DEUG
OG0005636	gzl|NP_001097695.1|DMEL	LOC108109626|XP_017073691.1|DEUG
OG0005637	Mkk4|NP_477353.1|DMEL	LOC108109474|XP_017073487.1|DEUG
OG0005638	CG8929|NP_725957.2|DMEL	LOC108109090|XP_017072951.1|DEUG
OG0005639	CG4266|NP_001097394.1|DMEL	LOC108109182|XP_017073100.1|DEUG
OG0005640	CG14715|NP_650101.1|DMEL	LOC108116489|XP_017083911.1|DEUG
OG0005641	Caf1-180|NP_572495.1|DMEL	LOC108118094|XP_017086136.1|DEUG
OG0005642	AP-2sigma|NP_650961.2|DMEL	LOC108110207|XP_017074672.1|DEUG
OG0005643	Fdx2|NP_647889.2|DMEL	LOC108107914|XP_017071223.1|DEUG
OG0005644	CG14174|NP_648351.1|DMEL	LOC108114663|XP_017081231.1|DEUG
OG0005645	Mnt|NP_001162651.1|DMEL	LOC108118292|XP_017086386.1|DEUG
OG0005646	Rnp4F|NP_001096884.1|DMEL	LOC108104430|XP_017065975.1|DEUG
OG0005647	Arpc4|NP_608996.1|DMEL	LOC108113474|XP_017079546.1|DEUG
OG0005648	Ufd1-like|NP_524023.1|DMEL	LOC108114305|XP_017080698.1|DEUG
OG0005649	CG1129|NP_649498.1|DMEL	LOC108115032|XP_017081768.1|DEUG
OG0005650	CG14655|NP_649494.1|DMEL	LOC108115006|XP_017081737.1|DEUG
OG0005651	IntS4|NP_572488.1|DMEL	LOC108118073|XP_017086104.1|DEUG
OG0005652	woc|NP_001097946.1|DMEL	LOC108115836|XP_017082919.1|DEUG
OG0005653	Lrr47|NP_523539.2|DMEL	LOC108110494|XP_017075062.1|DEUG
OG0005654	Dlip2|NP_524224.2|DMEL	LOC108114990|XP_017081712.1|DEUG
OG0005655	ATPsynO|NP_524358.2|DMEL	LOC108105640|XP_017067817.1|DEUG
OG0005656	CG6236|NP_650446.2|DMEL	LOC108105631|XP_017067806.1|DEUG
OG0005657	CG8176|NP_001097723.1|DMEL	LOC108109606|XP_017073663.1|DEUG
OG0005658	CG6195|NP_650822.1|DMEL	LOC108117196|XP_017084988.1|DEUG
OG0005659	Dhap-at|NP_001262957.1|DMEL	LOC108113755|XP_017079938.1|DEUG
OG0005660	dsx-c73A|NP_730169.1|DMEL	LOC108114129|XP_017080390.1|DEUG
OG0005661	Vps45|NP_649909.1|DMEL	LOC108109880|XP_017074171.1|DEUG
OG0005662	CG14712|NP_650096.1|DMEL	LOC108116382|XP_017083726.1|DEUG
OG0005663	Cdk7|NP_511044.1|DMEL	LOC108104424|XP_017065968.1|DEUG
OG0005664	CG34353|NP_001287571.1|DMEL	LOC108115884|XP_017083015.1|DEUG
OG0005665	CG33970|NP_001287542.1|DMEL	LOC108113586|XP_017079720.1|DEUG
OG0005666	Ptpmeg2|NP_572576.1|DMEL	LOC108103137|XP_017063997.1|DEUG
OG0005667	CG33080|NP_788858.1|DMEL	LOC108103348|XP_017064276.1|DEUG
OG0005668	IRSp53|NP_729679.2|DMEL	LOC108114247|XP_017080625.1|DEUG
OG0005669	LanB1|NP_476618.1|DMEL	LOC108107065|XP_017069920.1|DEUG
OG0005670	Vps33B|NP_651395.1|DMEL	LOC108113785|XP_017079978.1|DEUG
OG0005671	Spn85F|NP_649965.2|DMEL	LOC108108365|XP_017071900.1|DEUG
OG0005672	CG4972|NP_609378.1|DMEL	LOC108110957|XP_017075743.1|DEUG
OG0005673	Cnb|NP_647680.1|DMEL	LOC108113734|XP_017079914.1|DEUG
OG0005674	Ptip|NP_729947.2|DMEL	LOC108106015|XP_017068351.1|DEUG
OG0005675	ND-23|NP_524719.1|DMEL	LOC108116499|XP_017083920.1|DEUG
OG0005676	LeuRS-m|NP_647932.1|DMEL	LOC108108130|XP_017071539.1|DEUG
OG0005677	CG8187|NP_611045.1|DMEL	LOC108112865|XP_017078680.1|DEUG
OG0005678	neur|NP_476652.1|DMEL	LOC108108335|XP_017071854.1|DEUG
OG0005679	Gyc88E|NP_001036711.1|DMEL	LOC108103742|XP_017064837.1|DEUG
OG0005680	Atet|NP_001097079.1|DMEL	LOC108110954|XP_017075739.1|DEUG
OG0005681	Rpb7|NP_731983.1|DMEL	LOC108103740|XP_017064834.1|DEUG
OG0005682	CG12241|NP_650432.1|DMEL	LOC108103737|XP_017064831.1|DEUG
OG0005683	rad|NP_001285176.1|DMEL	LOC108103870|XP_017065080.1|DEUG
OG0005684	Nmt|NP_523969.1|DMEL	LOC108109909|XP_017074206.1|DEUG
OG0005685	CG3655|NP_001259118.1|DMEL	LOC108118533|XP_017086771.1|DEUG
OG0005686	CG31360|NP_732261.1|DMEL	LOC108111556|XP_017076566.1|DEUG
OG0005687	CG6836|NP_649079.2|DMEL	LOC108108666|XP_017072260.1|DEUG
OG0005688	Prosalpha7|NP_724834.1|DMEL	LOC108104761|XP_017066485.1|DEUG
OG0005689	mldr|NP_572309.2|DMEL	LOC108103260|XP_017064161.1|DEUG
OG0005690	Spps|NP_001262902.1|DMEL	LOC108116585|XP_017084017.1|DEUG
OG0005691	ana1|NP_651268.1|DMEL	LOC108117511|XP_017085488.1|DEUG
OG0005692	CG2794|NP_608533.1|DMEL	LOC108111069|XP_017075888.1|DEUG
OG0005693	sinu|NP_647971.3|DMEL	LOC108108185|XP_017071619.1|DEUG
OG0005694	Nlg4|NP_001369025.1|DMEL	LOC108117180|XP_017084959.1|DEUG
OG0005695	eIF1A|NP_524728.2|DMEL	LOC108105280|XP_017067257.1|DEUG
OG0005696	CG14312|NP_650704.1|DMEL	LOC108105281|XP_017067258.1|DEUG
OG0005697	CG8064|NP_650705.1|DMEL	LOC108105262|XP_017067231.1|DEUG
OG0005698	Prp38|NP_610463.2|DMEL	LOC108104556|XP_017066187.1|DEUG
OG0005699	rha|NP_651390.2|DMEL	LOC108113714|XP_017079885.1|DEUG
OG0005700	CG2841|NP_001284821.1|DMEL	LOC108103297|XP_017064205.1|DEUG
OG0005701	Tgt|NP_608585.1|DMEL	LOC108102563|XP_017063126.1|DEUG
OG0005702	brn|NP_476901.1|DMEL	LOC108110405|XP_017074962.1|DEUG
OG0005703	Xpd|NP_726036.2|DMEL	LOC108109277|XP_017073258.1|DEUG
OG0005704	MKP-4|NP_608332.2|DMEL	LOC108105038|XP_017066927.1|DEUG
OG0005705	CG32032|NP_729454.1|DMEL	LOC108108278|XP_017071770.1|DEUG
OG0005706	Cog2|NP_524366.1|DMEL	LOC108105618|XP_017067788.1|DEUG
OG0005707	Cngl|NP_001245691.1|DMEL	LOC108110035|XP_017074376.1|DEUG
OG0005708	CG14770|NP_569907.1|DMEL	LOC108118512|XP_017086741.1|DEUG
OG0005709	CG11837|NP_651660.1|DMEL	LOC108115983|XP_017083131.1|DEUG
OG0005710	RpS25|NP_524315.2|DMEL	LOC108116375|XP_017083704.1|DEUG
OG0005711	Fibp|NP_001368936.1|DMEL	LOC108107944|XP_017071264.1|DEUG
OG0005712	Cog3|NP_608779.1|DMEL	LOC108111084|XP_017075908.1|DEUG
OG0005713	dysf|NP_733137.3|DMEL	LOC108113628|XP_017079785.1|DEUG
OG0005714	polybromo|NP_651288.1|DMEL	LOC108117541|XP_017085535.1|DEUG
OG0005715	alt|NP_650645.1|DMEL	LOC108111558|XP_017076569.1|DEUG
OG0005716	bel|NP_001262379.1|DMEL	LOC108109471|XP_017073482.1|DEUG
OG0005717	CG1116|NP_730894.2|DMEL	LOC108115012|XP_017081743.1|DEUG
OG0005718	CG3817|NP_650405.2|DMEL	LOC108116172|XP_017083401.1|DEUG
OG0005719	CG6073|NP_651468.1|DMEL	LOC108113615|XP_017079764.1|DEUG
OG0005720	DNaseII|NP_650672.1|DMEL	LOC108105304|XP_017067287.1|DEUG
OG0005721	CG31324|NP_733138.1|DMEL	LOC108113637|XP_017079795.1|DEUG
OG0005722	Gld|NP_001350861.1|DMEL	LOC108116206|XP_017083475.1|DEUG
OG0005723	CG2663|NP_730931.1|DMEL	LOC108115402|XP_017082330.1|DEUG
OG0005724	Hsl|NP_611463.1|DMEL	LOC108109214|XP_017073148.1|DEUG
OG0005725	sll|NP_524389.1|DMEL	LOC108107724|XP_017070884.1|DEUG
OG0005726	Sclp|NP_001259475.1|DMEL	LOC108102892|XP_017063583.1|DEUG
OG0005727	sas|NP_731141.1|DMEL	LOC108116218|XP_017083495.1|DEUG
OG0005728	P58IPK|NP_649916.1|DMEL	LOC108110232|XP_017074710.1|DEUG
OG0005729	CG8312|NP_649918.1|DMEL	LOC108109704|XP_017073827.1|DEUG
OG0005730	CAHbeta|NP_649849.1|DMEL	LOC108108352|XP_017071882.1|DEUG
OG0005731	RagA-B|NP_649850.1|DMEL	LOC108108351|XP_017071880.1|DEUG
OG0005732	aurA|NP_476749.1|DMEL	LOC108111791|XP_017076869.1|DEUG
OG0005733	CG12213|NP_001097754.1|DMEL	LOC108111790|XP_017076865.1|DEUG
OG0005734	Nup358|NP_001247302.1|DMEL	LOC108113739|XP_017079916.1|DEUG
OG0005735	Nep2|NP_001246914.1|DMEL	LOC108115015|XP_017081746.1|DEUG
OG0005736	Wdr33|NP_730982.1|DMEL	LOC108115296|XP_017082177.1|DEUG
OG0005737	Scm|NP_731385.1|DMEL	LOC108109982|XP_017074302.1|DEUG
OG0005738	CG6959|NP_001138037.1|DMEL	LOC108116464|XP_017083883.1|DEUG
OG0005739	CG10898|NP_650083.1|DMEL	LOC108116516|XP_017083942.1|DEUG
OG0005740	Cul5|NP_651665.2|DMEL	LOC108115975|XP_017083116.1|DEUG
OG0005741	PSMG1|NP_649590.1|DMEL	LOC108115398|XP_017082324.1|DEUG
OG0005742	CG7168|NP_650695.1|DMEL	LOC108105310|XP_017067292.1|DEUG
OG0005743	mRpS18A|NP_731252.1|DMEL	LOC108109515|XP_017073555.1|DEUG
OG0005744	CG11980|NP_649857.1|DMEL	LOC108108338|XP_017071859.1|DEUG
OG0005745	mtd|NP_001246928.1|DMEL	LOC108115283|XP_017082150.1|DEUG
OG0005746	CG11999|NP_649527.1|DMEL	LOC108115252|XP_017082098.1|DEUG
OG0005747	CG1172|NP_649534.1|DMEL	LOC108115395|XP_017082319.1|DEUG
OG0005748	CG7218|NP_650678.1|DMEL	LOC108105305|XP_017067288.1|DEUG
OG0005749	Pits|NP_001138192.1|DMEL	LOC108103855|XP_017065049.1|DEUG
OG0005750	Sym|NP_649580.1|DMEL	LOC108115385|XP_017082309.1|DEUG
OG0005751	Rpn12|NP_648904.1|DMEL	LOC108114696|XP_017081282.1|DEUG
OG0005752	mRpL34|NP_001036552.1|DMEL	LOC108112815|XP_017078602.1|DEUG
OG0005753	FIG4|NP_608841.1|DMEL	LOC108102615|XP_017063213.1|DEUG
OG0005754	ste24a|NP_611175.1|DMEL	LOC108112614|XP_017078194.1|DEUG
OG0005755	Alas|NP_477281.1|DMEL	LOC108107414|XP_017070432.1|DEUG
OG0005756	CG16790|NP_649911.1|DMEL	LOC108109903|XP_017074203.1|DEUG
OG0005757	CG31460|NP_731253.1|DMEL	LOC108110361|XP_017074890.1|DEUG
OG0005758	Kat60|NP_001262276.1|DMEL	LOC108115001|XP_017081730.1|DEUG
OG0005759	hyd|NP_001287262.1|DMEL	LOC108109967|XP_017074278.1|DEUG
OG0005760	l_3_neo38|NP_001262485.1|DMEL	LOC108116426|XP_017083808.1|DEUG
OG0005761	Ire1|NP_001097839.1|DMEL	LOC108117212|XP_017085017.1|DEUG
OG0005762	r-l|NP_524427.1|DMEL	LOC108110213|XP_017074677.1|DEUG
OG0005763	CG15908|NP_610220.1|DMEL	LOC108106406|XP_017068907.1|DEUG
OG0005764	jagn|NP_649585.1|DMEL	LOC108115400|XP_017082326.1|DEUG
OG0005765	Sec8|NP_730996.2|DMEL	LOC108115332|XP_017082234.1|DEUG
OG0005766	tinc|NP_788686.1|DMEL	LOC108105257|XP_017067225.1|DEUG
OG0005767	CG5191|NP_650893.2|DMEL	LOC108117232|XP_017085054.1|DEUG
OG0005768	CG14439|NP_572347.1|DMEL	LOC108109752|XP_017073909.1|DEUG
OG0005769	asl|NP_649557.2|DMEL	LOC108115361|XP_017082277.1|DEUG
OG0005770	obe|NP_650472.2|DMEL	LOC108105552|XP_017067680.1|DEUG
OG0005771	Vps16B|NP_651731.1|DMEL	LOC108111399|XP_017076323.1|DEUG
OG0005772	CG9630|NP_649777.1|DMEL	LOC108109534|XP_017073588.1|DEUG
OG0005773	CG5013|NP_650520.1|DMEL	LOC108116285|XP_017083560.1|DEUG
OG0005774	CG5281|NP_650076.1|DMEL	LOC108116271|XP_017083549.1|DEUG
OG0005775	Rab8|NP_524172.1|DMEL	LOC108107568|XP_017070616.1|DEUG
OG0005776	CG34039|NP_001034012.2|DMEL	LOC108106026|XP_017068364.1|DEUG
OG0005777	mRpL51|NP_609239.1|DMEL	LOC108111055|XP_017075872.1|DEUG
OG0005778	Pif1A|NP_001189195.2|DMEL	LOC108109488|XP_017073508.1|DEUG
OG0005779	Atx2|NP_732033.1|DMEL	LOC108105556|XP_017067685.1|DEUG
OG0005780	Sema5c|NP_611293.3|DMEL	LOC108108074|XP_017071444.1|DEUG
OG0005781	CG14142|NP_648447.2|DMEL	LOC108113979|XP_017080209.1|DEUG
OG0005782	Alg10|NP_729680.1|DMEL	LOC108114249|XP_017080631.1|DEUG
OG0005783	Lsm10|NP_610615.1|DMEL	LOC108112775|XP_017078533.1|DEUG
OG0005784	SppL|NP_001163740.1|DMEL	LOC108113634|XP_017079790.1|DEUG
OG0005785	Lnk|NP_001287536.1|DMEL	LOC108113627|XP_017079778.1|DEUG
OG0005786	DCAF12|NP_650145.1|DMEL	LOC108111783|XP_017076857.1|DEUG
OG0005787	MED31|NP_649483.1|DMEL	LOC108114991|XP_017081714.1|DEUG
OG0005788	Usp20-33|NP_610943.2|DMEL	LOC108106510|XP_017069093.1|DEUG
OG0005789	MED21|NP_001015223.1|DMEL	LOC108113824|XP_017080022.1|DEUG
OG0005790	ncd|NP_476651.1|DMEL	LOC108111434|XP_017076390.1|DEUG
OG0005791	SIDL|NP_650431.1|DMEL	LOC108103745|XP_017064841.1|DEUG
OG0005792	CG4210|NP_650430.1|DMEL	LOC108103746|XP_017064843.1|DEUG
OG0005793	pnr|NP_476685.1|DMEL	LOC108116369|XP_017083692.1|DEUG
OG0005794	ix|NP_610677.1|DMEL	LOC108106628|XP_017069319.1|DEUG
OG0005795	CG14883|NP_650547.1|DMEL	LOC108111496|XP_017076499.1|DEUG
OG0005796	Papss|NP_730460.1|DMEL	LOC108108098|XP_017071484.1|DEUG
OG0005797	ATPsynB|NP_524011.1|DMEL	LOC108114246|XP_017080624.1|DEUG
OG0005798	mRpL47|NP_788610.1|DMEL	LOC108109674|XP_017073753.1|DEUG
OG0005799	CG2747|NP_001262364.1|DMEL	LOC108115135|XP_017081914.1|DEUG
OG0005800	CG3223|NP_649758.1|DMEL	LOC108115151|XP_017081950.1|DEUG
OG0005801	CG10435|NP_649759.1|DMEL	LOC108115150|XP_017081949.1|DEUG
OG0005802	CG9593|NP_650493.2|DMEL	LOC108116380|XP_017083723.1|DEUG
OG0005803	mura|NP_731367.2|DMEL	LOC108109728|XP_017073866.1|DEUG
OG0005804	CG7785|NP_650673.1|DMEL	LOC108105307|XP_017067290.1|DEUG
OG0005805	Letm1|NP_611922.1|DMEL	LOC108107394|XP_017070401.1|DEUG
OG0005806	CG18528|NP_651251.3|DMEL	LOC108116539|XP_017083966.1|DEUG
OG0005807	CG17780|NP_732995.1|DMEL	LOC108116565|XP_017083994.1|DEUG
OG0005808	CG12398|NP_572985.1|DMEL	LOC108104329|XP_017065805.1|DEUG
OG0005809	CG13926|NP_647633.1|DMEL	LOC108102830|XP_017063509.1|DEUG
OG0005810	CG10903|NP_649762.1|DMEL	LOC108115142|XP_017081927.1|DEUG
OG0005811	CG11035|NP_649763.1|DMEL	LOC108115143|XP_017081928.1|DEUG
OG0005812	RhoL|NP_001247003.1|DMEL	LOC108110485|XP_017075055.1|DEUG
OG0005813	Art4|NP_649963.1|DMEL	LOC108108362|XP_017071896.1|DEUG
OG0005814	CG1239|NP_649577.1|DMEL	LOC108115368|XP_017082283.1|DEUG
OG0005815	sced|NP_001260728.1|DMEL	LOC108106635|XP_017069329.1|DEUG
OG0005816	Med|NP_524610.1|DMEL	LOC108109357|XP_017073313.1|DEUG
OG0005817	Mcm2|NP_477121.1|DMEL	LOC108109533|XP_017073586.1|DEUG
OG0005818	fid|NP_651453.3|DMEL	LOC108113641|XP_017079800.1|DEUG
OG0005819	CG10098|NP_649694.1|DMEL	LOC108116229|XP_017083509.1|DEUG
OG0005820	CG10068|NP_649695.1|DMEL	LOC108116231|XP_017083510.1|DEUG
OG0005821	Dpck|NP_649692.2|DMEL	LOC108116237|XP_017083517.1|DEUG
OG0005822	Coprox|NP_524777.1|DMEL	LOC108106981|XP_017069806.1|DEUG
OG0005823	CG5800|NP_573230.1|DMEL	LOC108105350|XP_017067351.1|DEUG
OG0005824	CycC|NP_476848.1|DMEL	LOC108116167|XP_017083392.1|DEUG
OG0005825	CG7394|NP_001137933.1|DMEL	LOC108113948|XP_017080149.1|DEUG
OG0005826	Alg-2|NP_001104459.2|DMEL	LOC108104984|XP_017066849.1|DEUG
OG0005827	CG4743|NP_651415.1|DMEL	LOC108113525|XP_017079607.1|DEUG
OG0005828	Sf3b6|NP_648037.1|DMEL	LOC108107961|XP_017071289.1|DEUG
OG0005829	CG8223|NP_649828.1|DMEL	LOC108109543|XP_017073601.1|DEUG
OG0005830	Ras64B|NP_523917.2|DMEL	LOC108108125|XP_017071535.1|DEUG
OG0005831	nab|NP_001014557.3|DMEL	LOC108108245|XP_017071703.1|DEUG
OG0005832	mas|NP_523919.1|DMEL	LOC108108218|XP_017071675.1|DEUG
OG0005833	CG43367|NP_001189048.2|DMEL	LOC108107841|XP_017071083.1|DEUG
OG0005834	Cpr64Ac|NP_647874.1|DMEL	LOC108107846|XP_017071089.1|DEUG
OG0005835	CG14997|NP_647877.1|DMEL	LOC108107594|XP_017070646.1|DEUG
OG0005836	CG18265|NP_648982.1|DMEL	LOC108108594|XP_017072180.1|DEUG
OG0005837	Golgin84|NP_651250.2|DMEL	LOC108116663|XP_017084144.1|DEUG
OG0005838	pasi1|NP_650655.1|DMEL	LOC108111563|XP_017076576.1|DEUG
OG0005839	Tnpo-SR|NP_001259961.1|DMEL	LOC108110663|XP_017075269.1|DEUG
OG0005840	mTerf5|NP_650693.1|DMEL	LOC108105285|XP_017067263.1|DEUG
OG0005841	Nlg3|NP_001036685.2|DMEL	LOC108115109|XP_017081848.1|DEUG
OG0005842	CG14812|NP_569946.1|DMEL	LOC108104396|XP_017065924.1|DEUG
OG0005843	dlp|NP_524071.2|DMEL	LOC108105998|XP_017068325.1|DEUG
OG0005844	Uggt|NP_524151.2|DMEL	LOC108108531|XP_017072092.1|DEUG
OG0005845	rtp|NP_649520.1|DMEL	LOC108115011|XP_017081742.1|DEUG
