Orthogroup	DMEL.longest_only	DKIK.longest_only
OG0004377	Dronc|NP_524017.1|DMEL	LOC108078908|XP_017028530.1|DKIK
OG0004378	chn|NP_001246331.1|DMEL	LOC108072426|XP_017019029.1|DKIK
OG0004379	mago|NP_476636.1|DMEL	LOC108078137|XP_017027252.1|DKIK
OG0004380	DCTN2-p50|NP_524690.1|DMEL	LOC108078525|XP_017027924.1|DKIK
OG0004381	Pxd|NP_001163633.1|DMEL	LOC108071448|XP_017017691.1|DKIK
OG0004382	CG8858|NP_610746.1|DMEL	LOC108074696|XP_017022326.1|DKIK
OG0004383	CysRS-m|NP_610930.1|DMEL	LOC108072988|XP_017019925.1|DKIK
OG0004384	CG13018|NP_652380.2|DMEL	LOC108072961|XP_017019880.1|DKIK
OG0004385	CG13192|NP_610702.1|DMEL	LOC108073122|XP_017020109.1|DKIK
OG0004386	jeb|NP_610726.1|DMEL	LOC108082332|XP_017033151.1|DKIK
OG0004387	cmb|NP_729901.1|DMEL	LOC108070431|XP_017016388.1|DKIK
OG0004388	CG8854|NP_610749.3|DMEL	LOC108074669|XP_017022277.1|DKIK
OG0004389	Ack|NP_647859.1|DMEL	LOC108072764|XP_017019526.1|DKIK
OG0004390	Pka-C3|NP_730083.2|DMEL	LOC108083765|XP_017035178.1|DKIK
OG0004391	CG15125|NP_001286618.1|DMEL	LOC108082135|XP_017032927.1|DKIK
OG0004392	brm|NP_001261906.1|DMEL	LOC108083655|XP_017035014.1|DKIK
OG0004393	Ntan1|NP_611355.2|DMEL	LOC108082593|XP_017033549.1|DKIK
OG0004394	CG4945|NP_788382.1|DMEL	LOC108076446|XP_017024803.1|DKIK
OG0004395	Cpr50Cb|NP_610901.1|DMEL	LOC108078772|XP_017028308.1|DKIK
OG0004396	CG14591|NP_610196.1|DMEL	LOC108071384|XP_017017611.1|DKIK
OG0004397	Fsn|NP_610849.1|DMEL	LOC108081823|XP_017032553.1|DKIK
OG0004398	CG17059|NP_652383.1|DMEL	LOC108081826|XP_017032555.1|DKIK
OG0004399	Rif1|NP_725497.1|DMEL	LOC108082547|XP_017033477.1|DKIK
OG0004400	CG8112|NP_731269.2|DMEL	LOC108085428|XP_017037506.1|DKIK
OG0004401	CG4797|NP_726368.2|DMEL	LOC108072201|XP_017018749.1|DKIK
OG0004402	Ssrp|NP_523830.2|DMEL	LOC108078367|XP_017027682.1|DKIK
OG0004403	ttv|NP_001356963.1|DMEL	LOC108076331|XP_017024604.1|DKIK
OG0004404	Ars2|NP_610203.2|DMEL	LOC108085106|XP_017037068.1|DKIK
OG0004405	rdgC|NP_536738.3|DMEL	LOC108075003|XP_017022737.1|DKIK
OG0004406	stv|NP_001097600.1|DMEL	LOC108084799|XP_017036639.1|DKIK
OG0004407	Spt|NP_610423.3|DMEL	LOC108082439|XP_017033297.1|DKIK
OG0004408	CG14105|NP_648644.1|DMEL	LOC108075129|XP_017022901.1|DKIK
OG0004409	Hcf|NP_524621.2|DMEL	LOC108076451|XP_017024820.1|DKIK
OG0004410	MESR4|NP_001097359.1|DMEL	LOC108078162|XP_017027303.1|DKIK
OG0004411	CG11523|NP_649386.1|DMEL	LOC108070468|XP_017016439.1|DKIK
OG0004412	Ddx1|NP_524212.2|DMEL	LOC108070467|XP_017016438.1|DKIK
OG0004413	ken|NP_523833.1|DMEL	LOC108072187|XP_017018732.1|DKIK
OG0004414	Rap2l|NP_477402.1|DMEL	LOC108071995|XP_017018459.1|DKIK
OG0004415	pcs|NP_611010.4|DMEL	LOC108072447|XP_017019064.1|DKIK
OG0004416	kappaB-Ras|NP_610278.1|DMEL	LOC108081830|XP_017032560.1|DKIK
OG0004417	Ude|NP_001262929.1|DMEL	LOC108073566|XP_017020742.1|DKIK
OG0004418	CG43066|NP_001246408.1|DMEL	LOC108081246|XP_017031817.1|DKIK
OG0004419	sns|NP_001036532.1|DMEL	LOC108078497|XP_017027883.1|DKIK
OG0004420	CG8778|NP_610805.1|DMEL	LOC108078383|XP_017027711.1|DKIK
OG0004421	Tsp74F|NP_524132.1|DMEL	LOC108080587|XP_017030881.1|DKIK
OG0004422	UQCR-Q|NP_648985.1|DMEL	LOC108071881|XP_017018298.1|DKIK
OG0004423	fat-spondin|NP_477435.1|DMEL	LOC108076356|XP_017024642.1|DKIK
OG0004424	prom|NP_001137754.1|DMEL	LOC108070861|XP_017016983.1|DKIK
OG0004425	CG5955|NP_649230.1|DMEL	LOC108075124|XP_017022896.1|DKIK
OG0004426	mRpL15|NP_524185.1|DMEL	LOC108075238|XP_017023083.1|DKIK
OG0004427	mRpS31|NP_524100.1|DMEL	LOC108078279|XP_017027525.1|DKIK
OG0004428	Task6|NP_650300.2|DMEL	LOC108074044|XP_017021400.1|DKIK
OG0004429	CG14015|NP_608937.1|DMEL	LOC108081388|XP_017032034.1|DKIK
OG0004430	mop|NP_648722.2|DMEL	LOC108072762|XP_017019523.1|DKIK
OG0004431	mRpL35|NP_651001.2|DMEL	LOC108073471|XP_017020604.1|DKIK
OG0004432	CG6028|NP_651002.3|DMEL	LOC108073470|XP_017020602.1|DKIK
OG0004433	CG32447|NP_996144.1|DMEL	LOC108070480|XP_017016455.1|DKIK
OG0004434	CG4646|NP_610848.1|DMEL	LOC108081824|XP_017032554.1|DKIK
OG0004435	Oseg6|NP_611426.1|DMEL	LOC108076808|XP_017025324.1|DKIK
OG0004436	mam|NP_525115.1|DMEL	LOC108072907|XP_017019720.1|DKIK
OG0004437	Kr|NP_523867.1|DMEL	LOC108072391|XP_017018988.1|DKIK
OG0004438	eIF3m|NP_610932.1|DMEL	LOC108072991|XP_017019928.1|DKIK
OG0004439	PRAS40|NP_001303349.1|DMEL	LOC108076454|XP_017024819.1|DKIK
OG0004440	RpL18A|NP_523774.1|DMEL	LOC108078164|XP_017027306.1|DKIK
OG0004441	Npc2a|NP_608637.1|DMEL	LOC108074505|XP_017022072.1|DKIK
OG0004442	CG10939|NP_524712.1|DMEL	LOC108078372|XP_017027689.1|DKIK
OG0004443	Pbgs|NP_648564.1|DMEL	LOC108073987|XP_017021328.1|DKIK
OG0004444	eEF1beta|NP_524808.3|DMEL	LOC108076283|XP_017024521.1|DKIK
OG0004445	CG16786|NP_611883.1|DMEL	LOC108071999|XP_017018463.1|DKIK
OG0004446	Alp4|NP_524601.2|DMEL	LOC108085320|XP_017037365.1|DKIK
OG0004447	Spase22-23|NP_651234.1|DMEL	LOC108084530|XP_017036256.1|DKIK
OG0004448	CG14483|NP_611235.1|DMEL	LOC108078028|XP_017027078.1|DKIK
OG0004449	fwe|NP_648804.1|DMEL	LOC108083134|XP_017034300.1|DKIK
OG0004450	mIF3|NP_001350856.1|DMEL	LOC108082512|XP_017033429.1|DKIK
OG0004451	CG8839|NP_610764.1|DMEL	LOC108082431|XP_017033290.1|DKIK
OG0004452	CG15120|NP_611428.1|DMEL	LOC108076577|XP_017024975.1|DKIK
OG0004453	Naus|NP_611299.2|DMEL	LOC108082484|XP_017033387.1|DKIK
OG0004454	Spt3|NP_650146.1|DMEL	LOC108085593|XP_017037748.1|DKIK
OG0004455	comm2|NP_648801.2|DMEL	LOC108082994|XP_017034106.1|DKIK
OG0004456	CG18273|NP_569843.2|DMEL	LOC108082922|XP_017034000.1|DKIK
OG0004457	CG7368|NP_001036599.1|DMEL	LOC108073913|XP_017021198.1|DKIK
OG0004458	CG6024|NP_001368949.1|DMEL	LOC108073999|XP_017021341.1|DKIK
OG0004459	CG42588|NP_648604.2|DMEL	LOC108070459|XP_017016428.1|DKIK
OG0004460	Sec3|NP_648976.2|DMEL	LOC108077552|XP_017026432.1|DKIK
OG0004461	Toll-6|NP_524081.1|DMEL	LOC108083105|XP_017034252.1|DKIK
OG0004462	CG3808|NP_649083.2|DMEL	LOC108085543|XP_017037668.1|DKIK
OG0004463	CG11241|NP_730741.2|DMEL	LOC108072778|XP_017019551.1|DKIK
OG0004464	Spt20|NP_001287062.1|DMEL	LOC108084797|XP_017036634.1|DKIK
OG0004465	Naxd|NP_649090.1|DMEL	LOC108083307|XP_017034532.1|DKIK
OG0004466	CG32204|NP_001369059.1|DMEL	LOC108085498|XP_017037608.1|DKIK
OG0004467	CG14185|NP_649175.1|DMEL	LOC108083149|XP_017034319.1|DKIK
OG0004468	Ir76b|NP_649176.1|DMEL	LOC108083027|XP_017034148.1|DKIK
OG0004469	CG7945|NP_730051.1|DMEL	LOC108083155|XP_017034328.1|DKIK
OG0004470	Socs36E|NP_523593.5|DMEL	LOC108082743|XP_017033742.1|DKIK
OG0004471	CG42390|NP_001369028.1|DMEL	LOC108075637|XP_017023670.1|DKIK
OG0004472	dap|NP_476948.1|DMEL	LOC108078268|XP_017027506.1|DKIK
OG0004473	CG43191|NP_001246272.1|DMEL	LOC108082509|XP_017033426.1|DKIK
OG0004474	128up|NP_536733.1|DMEL	LOC108082505|XP_017033423.1|DKIK
OG0004475	CG7488|NP_650248.1|DMEL	LOC108071385|XP_017017618.1|DKIK
OG0004476	CG7251|NP_608944.1|DMEL	LOC108073625|XP_017020813.1|DKIK
OG0004477	Rs1|NP_651970.1|DMEL	LOC108078409|XP_017027754.1|DKIK
OG0004478	Oaz|NP_001188929.1|DMEL	LOC108074764|XP_017022431.1|DKIK
OG0004479	CG3735|NP_611851.1|DMEL	LOC108072212|XP_017018762.1|DKIK
OG0004480	anox|NP_001027085.1|DMEL	LOC108074178|XP_017021603.1|DKIK
OG0004481	CG42518|NP_001163187.1|DMEL	LOC108076763|XP_017025252.1|DKIK
OG0004482	CG15544|NP_651828.2|DMEL	LOC108073716|XP_017020951.1|DKIK
OG0004483	CG5339|NP_611846.1|DMEL	LOC108072098|XP_017018600.1|DKIK
OG0004484	Hr83|NP_649647.1|DMEL	LOC108084003|XP_017035505.1|DKIK
OG0004485	Gr2a|NP_001162633.1|DMEL	LOC108076041|XP_017024188.1|DKIK
OG0004486	UQCR-6.4|NP_611233.1|DMEL	LOC108078203|XP_017027376.1|DKIK
OG0004487	Papst2|NP_648954.1|DMEL	LOC108078797|XP_017028351.1|DKIK
OG0004488	ppk25|NP_995766.1|DMEL	LOC108080714|XP_017031054.1|DKIK
OG0004489	CG13928|NP_647635.1|DMEL	LOC108079756|XP_017029666.1|DKIK
OG0004490	Obp49a|NP_610812.1|DMEL	LOC108078035|XP_017027085.1|DKIK
OG0004491	ppk7|NP_609016.2|DMEL	LOC108082671|XP_017033658.1|DKIK
OG0004492	CG42529|NP_001163471.1|DMEL, ms_3_76Ca|NP_649146.1|DMEL	LOC108083270|XP_017034477.1|DKIK
OG0004493	CG43894|NP_001261790.1|DMEL	LOC108086282|XP_017016312.1|DKIK
OG0004493	CG15140|NP_001097171.2|DMEL	LOC108076850|XP_017025369.1|DKIK
OG0004494	Cenp-C|NP_731254.2|DMEL	LOC108085475|XP_017037581.1|DKIK
OG0004495	CG42335|NP_732655.3|DMEL	LOC108073552|XP_017020725.1|DKIK
OG0004496	Cyp12d1-p|NP_610635.4|DMEL, Cyp12d1-d|NP_995812.1|DMEL	LOC108072209|XP_017018759.1|DKIK
OG0004497	MFS1|NP_726254.1|DMEL	LOC108076543|XP_017024944.1|DKIK
OG0004498	CG44142|NP_001262532.1|DMEL, CG45080|NP_001287312.1|DMEL	LOC108074060|XP_017021421.1|DKIK
OG0004499	CG43397|NP_001246249.1|DMEL	LOC108085158|XP_017037182.1|DKIK
OG0004500	CG18605|NP_001188974.1|DMEL	LOC108082358|XP_017033187.1|DKIK
OG0004501	cuff|NP_610709.1|DMEL	LOC108082575|XP_017033521.1|DKIK
OG0004502	CG42364|NP_001137732.2|DMEL	LOC108072318|XP_017018881.1|DKIK
OG0004502	CG42365|NP_726099.1|DMEL	LOC108072317|XP_017018880.1|DKIK
OG0004503	CG34303|NP_001356898.1|DMEL	LOC108085833|XP_017038080.1|DKIK, LOC108085834|XP_017038081.1|DKIK
OG0004504	CkIIalpha|NP_001036624.1|DMEL	LOC108077168|XP_017025896.1|DKIK
OG0004505	Abi|NP_001247091.1|DMEL	LOC108073925|XP_017021253.1|DKIK
OG0004506	CG4849|NP_651605.1|DMEL	LOC108077757|XP_017026726.1|DKIK
OG0004507	CG18048|NP_649646.3|DMEL	LOC108085659|XP_017037839.1|DKIK
OG0004508	beat-VII|NP_733162.2|DMEL	LOC108085557|XP_017037684.1|DKIK
OG0004509	PCID2|NP_648486.1|DMEL	LOC108073836|XP_017021106.1|DKIK
OG0004510	Rok|NP_536796.2|DMEL	LOC108084480|XP_017036191.1|DKIK
OG0004511	tnc|NP_651318.3|DMEL	LOC108073402|XP_017020483.1|DKIK
OG0004512	PlexA|NP_524637.2|DMEL	LOC108074893|XP_017022603.1|DKIK
OG0004513	onecut|NP_524842.2|DMEL	LOC108071861|XP_017018276.1|DKIK
OG0004514	Asator|NP_651924.2|DMEL	LOC108082648|XP_017033620.1|DKIK
OG0004515	yl|NP_996433.1|DMEL	LOC108079249|XP_017029026.1|DKIK
OG0004516	Rab40|NP_727611.1|DMEL	LOC108076075|XP_017024273.1|DKIK
OG0004517	CG7766|NP_001245588.1|DMEL	LOC108076778|XP_017025275.1|DKIK
OG0004518	tay|NP_001259585.1|DMEL	LOC108084203|XP_017035807.1|DKIK
OG0004519	eEF1gamma|NP_652000.1|DMEL	LOC108075747|XP_017023791.1|DKIK
OG0004520	Rhp|NP_511168.3|DMEL	LOC108071857|XP_017018263.1|DKIK
OG0004521	mle|NP_476641.1|DMEL	LOC108071381|XP_017017608.1|DKIK
OG0004522	Rbm13|NP_572508.1|DMEL	LOC108083780|XP_017035195.1|DKIK
OG0004523	CG12054|NP_651853.1|DMEL	LOC108082824|XP_017033876.1|DKIK
OG0004524	Spg7|NP_570017.1|DMEL	LOC108071840|XP_017018241.1|DKIK
OG0004525	Nadsyn|NP_572913.1|DMEL	LOC108084444|XP_017036145.1|DKIK
OG0004526	ovo|NP_726971.1|DMEL	LOC108076049|XP_017024212.1|DKIK
OG0004527	eIF2Bbeta|NP_570020.1|DMEL	LOC108078220|XP_017027401.1|DKIK
OG0004528	CG15456|NP_652292.1|DMEL	LOC108080133|XP_017030256.1|DKIK
OG0004529	CG42699|NP_572263.2|DMEL	LOC108070926|XP_017017070.1|DKIK
OG0004530	CDC50|NP_573128.2|DMEL	LOC108079967|XP_017030018.1|DKIK
OG0004531	CG13847|NP_651043.2|DMEL	LOC108084045|XP_017035552.1|DKIK
OG0004532	HDAC6|NP_001259569.1|DMEL	LOC108085065|XP_017037016.1|DKIK
OG0004533	CG2200|NP_572852.1|DMEL	LOC108079420|XP_017029236.1|DKIK
OG0004534	RpLP2|NP_523764.1|DMEL	LOC108076471|XP_017024847.1|DKIK
OG0004535	st|NP_524108.1|DMEL	LOC108071535|XP_017017796.1|DKIK
OG0004536	RhoGAP19D|NP_001285496.1|DMEL	LOC108080087|XP_017030173.1|DKIK
OG0004537	iav|NP_572353.1|DMEL	LOC108080375|XP_017030585.1|DKIK
OG0004538	CG5504|NP_995932.1|DMEL	LOC108076369|XP_017024660.1|DKIK
OG0004539	DPCoAC|NP_650891.1|DMEL	LOC108073216|XP_017020236.1|DKIK
OG0004540	BTBD9|NP_572649.1|DMEL	LOC108079273|XP_017029056.1|DKIK
OG0004541	Pcl|NP_476672.1|DMEL	LOC108082404|XP_017033238.1|DKIK
OG0004542	su_r_|NP_727320.1|DMEL	LOC108071828|XP_017018225.1|DKIK
OG0004543	CG42749|NP_001188545.1|DMEL	LOC108083896|XP_017035380.1|DKIK
OG0004544	ebo|NP_001284739.1|DMEL	LOC108082923|XP_017034001.1|DKIK
OG0004545	CG5380|NP_651029.1|DMEL	LOC108075595|XP_017023605.1|DKIK
OG0004546	fsd|NP_610851.2|DMEL	LOC108073019|XP_017019966.1|DKIK
OG0004547	eIF2Bepsilon|NP_569961.2|DMEL	LOC108079206|XP_017028958.1|DKIK
OG0004548	CG32536|NP_728237.1|DMEL	LOC108083566|XP_017034913.1|DKIK
OG0004549	Hmt4-20|NP_569853.1|DMEL	LOC108076062|XP_017024245.1|DKIK
OG0004550	Tbh|NP_788884.1|DMEL	LOC108079463|XP_017029293.1|DKIK
OG0004551	MED8|NP_722456.1|DMEL	LOC108076719|XP_017025175.1|DKIK
OG0004552	wupA|NP_728142.1|DMEL	LOC108083517|XP_017034827.1|DKIK
OG0004553	Cdc6|NP_648247.1|DMEL	LOC108077529|XP_017026385.1|DKIK
OG0004554	crm|NP_477105.2|DMEL	LOC108080142|XP_017030265.1|DKIK
OG0004555	Syx4|NP_525057.2|DMEL	LOC108080018|XP_017030074.1|DKIK
OG0004556	CG7332|NP_573338.1|DMEL	LOC108079004|XP_017028670.1|DKIK
OG0004557	CG42541|NP_996345.3|DMEL	LOC108079314|XP_017029096.1|DKIK
OG0004558	Cluap1|NP_608470.1|DMEL	LOC108079734|XP_017029634.1|DKIK
OG0004559	SdhD|NP_651181.1|DMEL	LOC108081035|XP_017031486.1|DKIK
OG0004560	eIF4B|NP_001015319.1|DMEL	LOC108083735|XP_017035135.1|DKIK
OG0004561	CG14853|NP_650376.1|DMEL	LOC108077630|XP_017026531.1|DKIK
OG0004562	CG6972|NP_001303445.1|DMEL	LOC108083755|XP_017035161.1|DKIK
OG0004563	CG6125|NP_732032.1|DMEL	LOC108081124|XP_017031630.1|DKIK
OG0004564	CG4770|NP_650848.1|DMEL	LOC108075820|XP_017023922.1|DKIK
OG0004565	CG3631|NP_731951.2|DMEL	LOC108075533|XP_017023519.1|DKIK
OG0004566	CG2124|NP_572638.1|DMEL	LOC108083868|XP_017035346.1|DKIK
OG0004567	UbcE2H|NP_572438.1|DMEL	LOC108074253|XP_017021711.1|DKIK
OG0004568	Nmdar2|NP_001014714.1|DMEL	LOC108079345|XP_017029139.1|DKIK
OG0004569	CG32944|NP_788574.3|DMEL	LOC108077733|XP_017026684.1|DKIK
OG0004570	Khc|NP_476590.1|DMEL	LOC108076371|XP_017024665.1|DKIK
OG0004571	Pgant7|NP_573301.2|DMEL	LOC108083547|XP_017034881.1|DKIK
OG0004572	CG15432|NP_608832.1|DMEL	LOC108077420|XP_017026211.1|DKIK
OG0004573	CG7702|NP_650740.1|DMEL	LOC108083933|XP_017035423.1|DKIK
OG0004574	MCTS1|NP_572288.1|DMEL	LOC108080242|XP_017030389.1|DKIK
OG0004575	CG5937|NP_001096888.2|DMEL	LOC108080227|XP_017030371.1|DKIK
OG0004576	COX7A|NP_001246986.1|DMEL	LOC108084908|XP_017036793.1|DKIK
OG0004577	CG9588|NP_650301.1|DMEL	LOC108074081|XP_017021449.1|DKIK
OG0004578	Dlic|NP_572694.1|DMEL	LOC108074127|XP_017021515.1|DKIK
OG0004579	GramD1B|NP_995623.2|DMEL	LOC108082175|XP_017032971.1|DKIK
OG0004580	CG34309|NP_001097771.1|DMEL	LOC108074115|XP_017021503.1|DKIK
OG0004581	Sra-1|NP_650447.1|DMEL	LOC108081036|XP_017031487.1|DKIK
OG0004582	Ptx1|NP_001138130.2|DMEL	LOC108073728|XP_017020975.1|DKIK
OG0004583	CG12121|NP_572545.1|DMEL	LOC108071839|XP_017018240.1|DKIK
OG0004584	U3-55K|NP_001014529.1|DMEL	LOC108074650|XP_017022254.1|DKIK
OG0004585	Capa|NP_524552.1|DMEL	LOC108077671|XP_017026581.1|DKIK
OG0004586	CG4041|NP_572197.4|DMEL	LOC108076051|XP_017024219.1|DKIK
OG0004587	chp|NP_001263137.1|DMEL	LOC108083188|XP_017034380.1|DKIK
OG0004588	CG1542|NP_651850.1|DMEL	LOC108083214|XP_017034416.1|DKIK
OG0004589	l_1_G0196|NP_001097041.2|DMEL	LOC108079786|XP_017029730.1|DKIK
OG0004590	kay|NP_001027577.2|DMEL	LOC108073384|XP_017020454.1|DKIK
OG0004591	yata|NP_651722.1|DMEL	LOC108073489|XP_017020637.1|DKIK
OG0004592	CG1461|NP_572953.1|DMEL	LOC108076994|XP_017025552.1|DKIK
OG0004593	sicily|NP_572765.1|DMEL	LOC108071710|XP_017018020.1|DKIK
OG0004594	Nrg|NP_001245581.1|DMEL	LOC108078983|XP_017028643.1|DKIK
OG0004595	Ahcy|NP_511164.2|DMEL	LOC108071747|XP_017018060.1|DKIK
OG0004596	ase|NP_476694.1|DMEL	LOC108082951|XP_017034056.1|DKIK
OG0004597	Spt7|NP_573248.2|DMEL	LOC108083469|XP_017034745.1|DKIK
OG0004598	Mo25|NP_524117.1|DMEL	LOC108079885|XP_017029894.1|DKIK
OG0004599	Spindly|NP_608791.2|DMEL	LOC108086174|XP_017038524.1|DKIK
OG0004600	Tango10|NP_572743.1|DMEL	LOC108079328|XP_017029118.1|DKIK
OG0004601	dy|NP_511130.2|DMEL	LOC108079342|XP_017029137.1|DKIK
OG0004602	ATPsyndelta|NP_572610.1|DMEL	LOC108080182|XP_017030319.1|DKIK
OG0004603	cold|NP_608536.1|DMEL	LOC108074331|XP_017021830.1|DKIK
OG0004604	CG12056|NP_572535.1|DMEL	LOC108071825|XP_017018221.1|DKIK
OG0004605	mgl|NP_001096924.2|DMEL	LOC108085762|XP_017037992.1|DKIK
OG0004606	Ask1|NP_477089.3|DMEL	LOC108076982|XP_017025565.1|DKIK
OG0004607	fd3F|NP_001356931.1|DMEL	LOC108074914|XP_017022631.1|DKIK
OG0004608	Nup153|NP_001097002.1|DMEL	LOC108084473|XP_017036176.1|DKIK
OG0004609	CG4239|NP_573122.1|DMEL	LOC108083852|XP_017035324.1|DKIK
OG0004610	CG2246|NP_001189321.1|DMEL	LOC108073724|XP_017020959.1|DKIK
OG0004611	aralar1|NP_001247368.1|DMEL	LOC108073726|XP_017020970.1|DKIK
OG0004612	CG2224|NP_651796.1|DMEL	LOC108073750|XP_017021007.1|DKIK
OG0004613	CG6218|NP_650448.1|DMEL	LOC108081039|XP_017031492.1|DKIK
OG0004614	DNAlig4|NP_572907.1|DMEL	LOC108083902|XP_017035387.1|DKIK
OG0004615	ec|NP_001096877.1|DMEL	LOC108079229|XP_017029001.1|DKIK
OG0004616	Ost48|NP_511096.2|DMEL	LOC108071770|XP_017018103.1|DKIK
OG0004617	CG9328|NP_610059.1|DMEL	LOC108074848|XP_017022546.1|DKIK
OG0004618	CG31156|NP_651070.3|DMEL	LOC108084195|XP_017035787.1|DKIK
OG0004619	CG13409|NP_651004.1|DMEL	LOC108073550|XP_017020723.1|DKIK
OG0004620	Nsun5|NP_650787.1|DMEL	LOC108073096|XP_017020076.1|DKIK
OG0004621	CG6962|NP_650124.1|DMEL	LOC108075624|XP_017023647.1|DKIK
OG0004622	CG15803|NP_001287388.1|DMEL	LOC108084294|XP_017035946.1|DKIK
OG0004623	Naa40|NP_651715.1|DMEL	LOC108077582|XP_017026468.1|DKIK
OG0004624	Pcmt|NP_536756.1|DMEL	LOC108075527|XP_017023513.1|DKIK
OG0004625	Rab3-GEF|NP_001259560.1|DMEL	LOC108071046|XP_017017235.1|DKIK
OG0004626	sdk|NP_001284756.1|DMEL	LOC108076000|XP_017024143.1|DKIK
OG0004627	ens|NP_001097498.1|DMEL	LOC108072708|XP_017019447.1|DKIK
OG0004628	Scgdelta|NP_525039.1|DMEL	LOC108079354|XP_017029150.1|DKIK
OG0004629	CG7530|NP_650387.1|DMEL	LOC108075490|XP_017023437.1|DKIK
OG0004630	CG34133|NP_001036772.2|DMEL	LOC108073407|XP_017020492.1|DKIK
OG0004631	CG7694|NP_001138076.1|DMEL	LOC108083936|XP_017035431.1|DKIK
OG0004632	fray|NP_001303449.2|DMEL	LOC108083935|XP_017035429.1|DKIK
OG0004633	CG15506|NP_651714.1|DMEL	LOC108077602|XP_017026491.1|DKIK
OG0004634	Obp99a|NP_651707.1|DMEL	LOC108074379|XP_017021893.1|DKIK, LOC108074377|XP_017021892.1|DKIK
OG0004635	CG42797|NP_572574.2|DMEL	LOC108074154|XP_017021546.1|DKIK
OG0004636	CG34401|NP_001356949.1|DMEL	LOC108079209|XP_017028965.1|DKIK
OG0004637	RhoGAP1A|NP_001284725.1|DMEL	LOC108080327|XP_017030513.1|DKIK
OG0004638	CG43759|NP_001259697.1|DMEL	LOC108082920|XP_017033999.1|DKIK
OG0004639	Cpr97Eb|NP_651530.1|DMEL	LOC108084927|XP_017036813.1|DKIK
OG0004640	CG14257|NP_651528.2|DMEL	LOC108084912|XP_017036796.1|DKIK
OG0004641	CG15743|NP_572869.1|DMEL	LOC108085036|XP_017036976.1|DKIK
OG0004642	CG3335|NP_648337.1|DMEL	LOC108080379|XP_017030590.1|DKIK
OG0004643	IscU|NP_649840.1|DMEL	LOC108080975|XP_017031391.1|DKIK
OG0004644	mRpS14|NP_728245.1|DMEL	LOC108079400|XP_017029215.1|DKIK
OG0004645	Tspo|NP_608531.1|DMEL	LOC108074346|XP_017021859.1|DKIK
OG0004646	Chchd3|NP_651838.1|DMEL	LOC108085323|XP_017037368.1|DKIK
OG0004647	dah|NP_511162.1|DMEL	LOC108085063|XP_017037014.1|DKIK
OG0004648	Nup35|NP_573314.1|DMEL	LOC108082956|XP_017034061.1|DKIK
OG0004649	be|NP_727817.1|DMEL	LOC108084463|XP_017036163.1|DKIK
OG0004650	Csl4|NP_609492.1|DMEL	LOC108082053|XP_017032818.1|DKIK
OG0004651	Hmx|NP_001262674.1|DMEL	LOC108075422|XP_017023335.1|DKIK
OG0004652	BOD1|NP_001263031.1|DMEL	LOC108084220|XP_017035831.1|DKIK
OG0004653	DNApol-eta|NP_649371.2|DMEL	LOC108075255|XP_017023105.1|DKIK
OG0004654	daed|NP_608655.3|DMEL	LOC108074565|XP_017022156.1|DKIK
OG0004655	CG13601|NP_001262890.1|DMEL	LOC108084581|XP_017036344.1|DKIK
OG0004656	betaCOP|NP_523400.1|DMEL	LOC108083555|XP_017034894.1|DKIK
OG0004657	HHEX|NP_650938.2|DMEL	LOC108084855|XP_017036724.1|DKIK
OG0004658	CG6293|NP_649994.1|DMEL	LOC108084958|XP_017036859.1|DKIK
OG0004659	Sec13|NP_651977.1|DMEL	LOC108081253|XP_017031836.1|DKIK
OG0004660	CG7071|NP_651027.1|DMEL	LOC108075592|XP_017023603.1|DKIK
OG0004661	l_3_07882|NP_652040.2|DMEL	LOC108075621|XP_017023644.1|DKIK
OG0004662	Der-2|NP_650553.1|DMEL	LOC108070639|XP_017016695.1|DKIK
OG0004663	NAAT1|NP_572219.1|DMEL	LOC108079347|XP_017029143.1|DKIK
OG0004664	spoon|NP_726992.2|DMEL	LOC108079416|XP_017029232.1|DKIK
OG0004665	CG15239|NP_570081.2|DMEL	LOC108079453|XP_017029277.1|DKIK
OG0004666	MED6|NP_001163577.1|DMEL	LOC108084202|XP_017035803.1|DKIK
OG0004667	RpS29|NP_649946.1|DMEL	LOC108084292|XP_017035944.1|DKIK
OG0004668	acj6|NP_524876.1|DMEL	LOC108085058|XP_017037007.1|DKIK
OG0004669	nop5|NP_477412.1|DMEL	LOC108075841|XP_017023905.1|DKIK
OG0004670	Tsp96F|NP_001262976.1|DMEL	LOC108077807|XP_017026814.1|DKIK
OG0004671	CG18549|NP_650203.3|DMEL	LOC108077688|XP_017026609.1|DKIK
OG0004672	Cad88C|NP_731930.3|DMEL	LOC108077592|XP_017026475.1|DKIK
OG0004673	sip3|NP_651894.3|DMEL	LOC108077740|XP_017026697.1|DKIK
OG0004674	Mlc1|NP_476639.1|DMEL	LOC108083714|XP_017035105.1|DKIK
OG0004675	Mtl|NP_524533.1|DMEL	LOC108083713|XP_017035104.1|DKIK
OG0004676	Gasp|NP_649611.2|DMEL	LOC108070692|XP_017016763.1|DKIK
OG0004677	Rox8|NP_732945.1|DMEL	LOC108084552|XP_017036291.1|DKIK
OG0004678	spas|NP_732941.2|DMEL	LOC108084610|XP_017036382.1|DKIK
OG0004679	CG6026|NP_650778.2|DMEL	LOC108084629|XP_017036407.1|DKIK
