Orthogroup	DMEL.longest_only	DSAN.longest_only
OG0005488	Ccdc85|NP_608734.2|DMEL	LOC120455480|XP_039497652.1|DSAN
OG0005489	Atg4a|NP_608563.1|DMEL	LOC120447996|XP_039485632.1|DSAN
OG0005490	ast|NP_523451.2|DMEL	LOC120444143|XP_039479645.1|DSAN
OG0005491	Wdr62|NP_001259886.1|DMEL	LOC120443874|XP_039479191.1|DSAN
OG0005492	Der-1|NP_608632.1|DMEL	LOC120449698|XP_039488251.1|DSAN
OG0005493	bsh|NP_477350.2|DMEL	LOC120445701|XP_039482194.1|DSAN
OG0005494	CG12848|NP_652307.1|DMEL	LOC120447038|XP_039484318.1|DSAN
OG0005495	Phk-3|NP_611990.1|DMEL	LOC120445457|XP_039481836.1|DSAN
OG0005496	Synd|NP_001262786.1|DMEL	LOC120452505|XP_039492689.1|DSAN
OG0005497	Pyroxd1|NP_610023.1|DMEL	LOC120444990|XP_039480955.1|DSAN
OG0005498	Taf13|NP_610024.1|DMEL	LOC120444994|XP_039480964.1|DSAN
OG0005499	neb|NP_476817.1|DMEL	LOC120444986|XP_039480951.1|DSAN
OG0005500	fok|NP_542444.1|DMEL	LOC120444995|XP_039480965.1|DSAN
OG0005501	Catsup|NP_524931.1|DMEL	LOC120446555|XP_039483506.1|DSAN
OG0005502	Ttc19|NP_609934.3|DMEL	LOC120446556|XP_039483507.1|DSAN
OG0005503	ab|NP_476562.1|DMEL	LOC120443870|XP_039479172.1|DSAN
OG0005504	cpb|NP_477005.1|DMEL	LOC120451973|XP_039491972.1|DSAN
OG0005506	CG31678|NP_724277.2|DMEL	LOC120444665|XP_039480443.1|DSAN
OG0005507	Rpp30|NP_524749.1|DMEL	LOC120454234|XP_039495275.1|DSAN
OG0005508	Dnz1|NP_477449.1|DMEL	LOC120444091|XP_039479552.1|DSAN
OG0005509	CG15390|NP_608676.2|DMEL	LOC120443754|XP_039478951.1|DSAN
OG0005510	Vajk1|NP_609688.3|DMEL	LOC120458061|XP_039501505.1|DSAN
OG0005511	arg|NP_524875.1|DMEL	LOC120455413|XP_039497492.1|DSAN
OG0005512	bond|NP_732761.1|DMEL	LOC120453098|XP_039493565.1|DSAN
OG0005513	CG32590|NP_727796.1|DMEL	LOC120455746|XP_039498102.1|DSAN
OG0005514	pit|NP_732694.2|DMEL	LOC120452638|XP_039492883.1|DSAN
OG0005515	CG33671|NP_001260922.1|DMEL	LOC120446634|XP_039483634.1|DSAN
OG0005516	gny|NP_609393.1|DMEL	LOC120449033|XP_039487254.1|DSAN
OG0005517	CG8475|NP_001260230.1|DMEL	LOC120443955|XP_039479349.1|DSAN
OG0005518	CG10348|NP_609904.2|DMEL	LOC120444846|XP_039480740.1|DSAN
OG0005519	CCT5|NP_523707.1|DMEL	LOC120446931|XP_039484115.1|DSAN
OG0005520	CG31869|NP_001137815.1|DMEL	LOC120457324|XP_039500765.1|DSAN
OG0005521	CG6724|NP_609452.1|DMEL	LOC120458511|XP_039502116.1|DSAN
OG0005522	Ir68a|NP_648455.2|DMEL	LOC120447597|XP_039485001.1|DSAN
OG0005523	CG9257|NP_610087.2|DMEL	LOC120457748|XP_039501181.1|DSAN
OG0005524	Caper|NP_609095.1|DMEL	LOC120449908|XP_039488537.1|DSAN
OG0005525	CG34183|NP_001097134.1|DMEL	LOC120451258|XP_039490724.1|DSAN
OG0005526	Usp14|NP_609377.1|DMEL	LOC120444118|XP_039479585.1|DSAN
OG0005527	pho|NP_524630.1|DMEL	LOC120454838|XP_039496251.1|DSAN
OG0005528	CG5973|NP_609120.1|DMEL	LOC120458128|XP_039501601.1|DSAN
OG0005529	Hr39|NP_476932.1|DMEL	LOC120457792|XP_039501223.1|DSAN
OG0005530	CG3104|NP_608724.1|DMEL	LOC120458279|XP_039501808.1|DSAN
OG0005531	Tsr1|NP_649304.1|DMEL	LOC120449342|XP_039487683.1|DSAN
OG0005532	Sam-S|NP_524923.1|DMEL	LOC120449522|XP_039487997.1|DSAN
OG0005533	HemK2|NP_001027221.1|DMEL	LOC120446893|XP_039484048.1|DSAN
OG0005534	Psf1|NP_612086.1|DMEL	LOC120448757|XP_039486876.1|DSAN
OG0005535	GlyP|NP_722762.1|DMEL	LOC120458925|XP_039502711.1|DSAN
OG0005536	CG31743|NP_609820.1|DMEL	LOC120445527|XP_039481923.1|DSAN
OG0005537	kmg|NP_609604.1|DMEL	LOC120458934|XP_039502723.1|DSAN
OG0005538	ncm|NP_609877.2|DMEL	LOC120445298|XP_039481535.1|DSAN
OG0005539	Nedd8|NP_609919.1|DMEL	LOC120446420|XP_039483313.1|DSAN
OG0005540	Eaat2|NP_001162844.1|DMEL	LOC120455138|XP_039496978.1|DSAN
OG0005541	Tbc1d15-17|NP_608503.1|DMEL	LOC120457061|XP_039500175.1|DSAN
OG0005542	Strip|NP_647806.2|DMEL	LOC120450191|XP_039488990.1|DSAN
OG0005543	CG10237|NP_609967.1|DMEL	LOC120446216|XP_039483004.1|DSAN
OG0005544	ush|NP_001259829.1|DMEL	LOC120443866|XP_039479165.1|DSAN
OG0005545	CG33695|NP_001027248.1|DMEL	LOC120458561|XP_039502180.1|DSAN
OG0005546	l_2_05287|NP_610086.3|DMEL	LOC120457754|XP_039501186.1|DSAN
OG0005547	Scgalpha|NP_001260246.1|DMEL	LOC120458002|XP_039501428.1|DSAN
OG0005548	CG7806|NP_609207.1|DMEL	LOC120458611|XP_039502253.1|DSAN
OG0005549	strat|NP_609209.2|DMEL	LOC120458619|XP_039502263.1|DSAN
OG0005550	Bsg25D|NP_001260093.1|DMEL	LOC120448515|XP_039486486.1|DSAN
OG0005551	CG15084|NP_611383.1|DMEL	LOC120444833|XP_039480723.1|DSAN
OG0005552	MetRS|NP_611382.1|DMEL	LOC120444831|XP_039480722.1|DSAN
OG0005553	CG17660|NP_608612.3|DMEL	LOC120451879|XP_039491858.1|DSAN
OG0005554	tutl|NP_001303307.1|DMEL	LOC120443772|XP_039479010.1|DSAN
OG0005555	RpL40|NP_476776.1|DMEL	LOC120458544|XP_039502159.1|DSAN
OG0005556	CG3702|NP_608819.1|DMEL	LOC120456172|XP_039498776.1|DSAN
OG0005557	Tsen2|NP_723994.2|DMEL	LOC120445761|XP_039482291.1|DSAN
OG0005558	CG34408|NP_001285078.1|DMEL	LOC120455431|XP_039497548.1|DSAN
OG0005559	brun|NP_610044.2|DMEL	LOC120447060|XP_039484384.1|DSAN
OG0005560	VhaSFD|NP_723992.1|DMEL	LOC120444514|XP_039480166.1|DSAN
OG0005561	CG12081|NP_572494.1|DMEL	LOC120456334|XP_039499038.1|DSAN
OG0005562	mxt|NP_001162874.1|DMEL	LOC120453755|XP_039494536.1|DSAN
OG0005563	Zyx|NP_652015.1|DMEL	LOC120454903|XP_039496509.1|DSAN
OG0005564	Ufd4|NP_609369.1|DMEL	LOC120443683|XP_039478856.1|DSAN
OG0005565	CG15141|NP_609837.1|DMEL	LOC120444619|XP_039480355.1|DSAN
OG0005566	Rsph9|NP_724049.1|DMEL	LOC120444620|XP_039480356.1|DSAN
OG0005567	Ets96B|NP_996290.1|DMEL	LOC120453069|XP_039493527.1|DSAN
OG0005568	CG14043|NP_608886.1|DMEL	LOC120456873|XP_039499908.1|DSAN
OG0005569	CG10874|NP_001259911.1|DMEL	LOC120458172|XP_039501664.1|DSAN
OG0005570	CG4629|NP_722676.3|DMEL	LOC120447986|XP_039485620.1|DSAN
OG0005571	side-V|NP_611765.2|DMEL	LOC120445396|XP_039481741.1|DSAN
OG0005572	CG30394|NP_611578.1|DMEL	LOC120445023|XP_039481028.1|DSAN
OG0005573	XNP|NP_651398.1|DMEL	LOC120451396|XP_039490997.1|DSAN
OG0005574	blow|NP_724580.1|DMEL	LOC120450660|XP_039489745.1|DSAN
OG0005575	CG12817|NP_001036701.1|DMEL	LOC120454484|XP_039495758.1|DSAN
OG0005576	CG30094|NP_725535.1|DMEL	LOC120447250|XP_039484711.1|DSAN
OG0005577	Pex3|NP_648753.1|DMEL	LOC120449212|XP_039487514.1|DSAN
OG0005578	gogo|NP_649200.2|DMEL	LOC120448349|XP_039486247.1|DSAN
OG0005579	CG17122|NP_730506.1|DMEL	LOC120448351|XP_039486251.1|DSAN
OG0005580	Dhpr|NP_523990.1|DMEL	LOC120450294|XP_039489159.1|DSAN
OG0005581	Ca-alpha1T|NP_001259267.1|DMEL	LOC120455038|XP_039496808.1|DSAN
OG0005582	CG7414|NP_649365.1|DMEL	LOC120448381|XP_039486297.1|DSAN
OG0005583	CG6983|NP_648227.1|DMEL	LOC120449177|XP_039487453.1|DSAN
OG0005584	WDR79|NP_001285665.1|DMEL	LOC120458154|XP_039501638.1|DSAN
OG0005585	Sas-4|NP_649701.2|DMEL	LOC120453451|XP_039494100.1|DSAN
OG0005586	Rheb|NP_730950.2|DMEL	LOC120454072|XP_039495017.1|DSAN
OG0005587	abo|NP_524784.1|DMEL	LOC120458121|XP_039501589.1|DSAN
OG0005588	Zn72D|NP_788510.1|DMEL	LOC120450581|XP_039489634.1|DSAN
OG0005589	Iru|NP_649859.1|DMEL	LOC120454220|XP_039495253.1|DSAN
OG0005590	Mccc2|NP_652724.1|DMEL	LOC120443951|XP_039479334.1|DSAN
OG0005591	mus101|NP_524909.1|DMEL	LOC120456854|XP_039499851.1|DSAN
OG0005592	CCT3|NP_650572.2|DMEL	LOC120452265|XP_039492328.1|DSAN
OG0005593	Mfap1|NP_647679.1|DMEL	LOC120447573|XP_039484970.1|DSAN
OG0005594	msl-3|NP_523951.1|DMEL	LOC120447760|XP_039485239.1|DSAN
OG0005595	form3|NP_001097527.1|DMEL	LOC120447759|XP_039485238.1|DSAN
OG0005596	Cdc37|NP_477006.1|DMEL	LOC120450137|XP_039488898.1|DSAN
OG0005597	mtg|NP_731221.2|DMEL	LOC120454196|XP_039495221.1|DSAN
OG0005598	RpS8|NP_651740.1|DMEL	LOC120451817|XP_039491719.1|DSAN
OG0005599	CG9485|NP_726062.2|DMEL	LOC120445010|XP_039481007.1|DSAN
OG0005600	pch2|NP_524282.4|DMEL	LOC120453099|XP_039493567.1|DSAN
OG0005601	AP-1-2beta|NP_523415.1|DMEL	LOC120455806|XP_039498200.1|DSAN
OG0005602	CG14551|NP_651462.1|DMEL	LOC120453567|XP_039494259.1|DSAN
OG0005603	CG11808|NP_611021.1|DMEL	LOC120446467|XP_039483403.1|DSAN
OG0005604	row|NP_001260992.1|DMEL	LOC120444582|XP_039480277.1|DSAN
OG0005605	garz|NP_610761.2|DMEL	LOC120446805|XP_039483899.1|DSAN
OG0005606	Rab3-GAP|NP_609544.2|DMEL	LOC120443815|XP_039479090.1|DSAN
OG0005607	RpL24-like|NP_650073.1|DMEL	LOC120453425|XP_039494062.1|DSAN
OG0005608	ninaG|NP_650070.1|DMEL	LOC120451301|XP_039490801.1|DSAN
OG0005609	CG32276|NP_728830.1|DMEL	LOC120449794|XP_039488372.1|DSAN
OG0005610	Uxs|NP_648182.1|DMEL	LOC120450079|XP_039488805.1|DSAN
OG0005611	kst|NP_001097492.2|DMEL	LOC120448925|XP_039487090.1|DSAN
OG0005612	GCC185|NP_001097755.1|DMEL	LOC120451200|XP_039490585.1|DSAN
OG0005613	mRpS33|NP_524380.1|DMEL	LOC120452309|XP_039492392.1|DSAN
OG0005614	PEK|NP_649538.1|DMEL	LOC120451628|XP_039491417.1|DSAN
OG0005615	pygo|NP_651872.1|DMEL	LOC120451426|XP_039491034.1|DSAN
OG0005616	CG14866|NP_001138057.1|DMEL	LOC120452907|XP_039493304.1|DSAN
OG0005617	CG9727|NP_001262317.1|DMEL	LOC120452108|XP_039492120.1|DSAN
OG0005618	rho-7|NP_523704.1|DMEL	LOC120445581|XP_039482006.1|DSAN
OG0005619	Gos28|NP_650739.2|DMEL	LOC120453265|XP_039493821.1|DSAN
OG0005620	sbr|NP_524660.1|DMEL	LOC120454979|XP_039496704.1|DSAN
OG0005621	CG42240|NP_001259269.1|DMEL	LOC120455205|XP_039497095.1|DSAN
OG0005622	ND-ASHI|NP_572338.1|DMEL	LOC120455632|XP_039497953.1|DSAN
OG0005623	boi|NP_001096868.3|DMEL	LOC120455338|XP_039497351.1|DSAN
OG0005624	CG1965|NP_649689.1|DMEL	LOC120451298|XP_039490795.1|DSAN
OG0005625	cv-d|NP_732076.1|DMEL	LOC120454611|XP_039496007.1|DSAN
OG0005626	CG10778|NP_572425.1|DMEL	LOC120456221|XP_039498838.1|DSAN
OG0005627	Sbf|NP_477401.2|DMEL	LOC120454239|XP_039495278.1|DSAN
OG0005628	CG5038|NP_650451.1|DMEL	LOC120451253|XP_039490711.1|DSAN
OG0005629	Tapdelta|NP_610679.1|DMEL	LOC120444716|XP_039480527.1|DSAN
OG0005630	Dyb|NP_001097287.1|DMEL	LOC120444999|XP_039480973.1|DSAN
OG0005631	CG2145|NP_572668.1|DMEL	LOC120456592|XP_039499436.1|DSAN
OG0005632	Pde9|NP_727644.3|DMEL	LOC120455139|XP_039496977.1|DSAN
OG0005633	l_3_05822|NP_652051.1|DMEL	LOC120452534|XP_039492732.1|DSAN
OG0005634	Mps1|NP_001262677.1|DMEL	LOC120450742|XP_039489798.1|DSAN
OG0005635	CG4908|NP_609358.1|DMEL	LOC120457902|XP_039501346.1|DSAN
OG0005636	gzl|NP_001097695.1|DMEL	LOC120452351|XP_039492458.1|DSAN
OG0005637	Mkk4|NP_477353.1|DMEL	LOC120450922|XP_039490122.1|DSAN
OG0005638	CG8929|NP_725957.2|DMEL	LOC120445885|XP_039482468.1|DSAN
OG0005639	CG4266|NP_001097394.1|DMEL	LOC120445015|XP_039481013.1|DSAN
OG0005640	CG14715|NP_650101.1|DMEL	LOC120452795|XP_039493124.1|DSAN
OG0005641	Caf1-180|NP_572495.1|DMEL	LOC120457134|XP_039500310.1|DSAN
OG0005642	AP-2sigma|NP_650961.2|DMEL	LOC120450974|XP_039490199.1|DSAN
OG0005643	Fdx2|NP_647889.2|DMEL	LOC120449850|XP_039488443.1|DSAN
OG0005644	CG14174|NP_648351.1|DMEL	LOC120448930|XP_039487101.1|DSAN
OG0005645	Mnt|NP_001162651.1|DMEL	LOC120455245|XP_039497163.1|DSAN
OG0005646	Rnp4F|NP_001096884.1|DMEL	LOC120454956|XP_039496669.1|DSAN
OG0005647	Arpc4|NP_608996.1|DMEL	LOC120458155|XP_039501639.1|DSAN
OG0005648	Ufd1-like|NP_524023.1|DMEL	LOC120448098|XP_039485835.1|DSAN
OG0005649	CG1129|NP_649498.1|DMEL	LOC120450902|XP_039490085.1|DSAN
OG0005650	CG14655|NP_649494.1|DMEL	LOC120452460|XP_039492624.1|DSAN
OG0005651	IntS4|NP_572488.1|DMEL	LOC120456607|XP_039499454.1|DSAN
OG0005652	woc|NP_001097946.1|DMEL	LOC120454283|XP_039495396.1|DSAN
OG0005653	Lrr47|NP_523539.2|DMEL	LOC120458591|XP_039502227.1|DSAN
OG0005654	Dlip2|NP_524224.2|DMEL	LOC120451135|XP_039490482.1|DSAN
OG0005655	ATPsynO|NP_524358.2|DMEL	LOC120451482|XP_039491138.1|DSAN
OG0005656	CG6236|NP_650446.2|DMEL	LOC120450980|XP_039490211.1|DSAN
OG0005657	CG8176|NP_001097723.1|DMEL	LOC120453685|XP_039494437.1|DSAN
OG0005658	CG6195|NP_650822.1|DMEL	LOC120452517|XP_039492707.1|DSAN
OG0005659	Dhap-at|NP_001262957.1|DMEL	LOC120454655|XP_039496091.1|DSAN
OG0005660	dsx-c73A|NP_730169.1|DMEL	LOC120450229|XP_039489041.1|DSAN
OG0005661	Vps45|NP_649909.1|DMEL	LOC120454490|XP_039495770.1|DSAN
OG0005662	CG14712|NP_650096.1|DMEL	LOC120454462|XP_039495710.1|DSAN
OG0005663	Cdk7|NP_511044.1|DMEL	LOC120455932|XP_039498393.1|DSAN
OG0005664	CG34353|NP_001287571.1|DMEL	LOC120452470|XP_039492641.1|DSAN
OG0005665	CG33970|NP_001287542.1|DMEL	LOC120451798|XP_039491687.1|DSAN
OG0005666	Ptpmeg2|NP_572576.1|DMEL	LOC120455219|XP_039497119.1|DSAN
OG0005667	CG33080|NP_788858.1|DMEL	LOC120457021|XP_039500111.1|DSAN
OG0005668	IRSp53|NP_729679.2|DMEL	LOC120448094|XP_039485828.1|DSAN
OG0005669	LanB1|NP_476618.1|DMEL	LOC120445382|XP_039481721.1|DSAN
OG0005670	Vps33B|NP_651395.1|DMEL	LOC120453528|XP_039494213.1|DSAN
OG0005671	Spn85F|NP_649965.2|DMEL	LOC120453408|XP_039494036.1|DSAN
OG0005672	CG4972|NP_609378.1|DMEL	LOC120447264|XP_039484717.1|DSAN
OG0005673	Cnb|NP_647680.1|DMEL	LOC120447571|XP_039484967.1|DSAN
OG0005674	Ptip|NP_729947.2|DMEL	LOC120447973|XP_039485599.1|DSAN
OG0005675	ND-23|NP_524719.1|DMEL	LOC120452894|XP_039493286.1|DSAN
OG0005676	LeuRS-m|NP_647932.1|DMEL	LOC120448175|XP_039485955.1|DSAN
OG0005677	CG8187|NP_611045.1|DMEL	LOC120444492|XP_039480134.1|DSAN
OG0005678	neur|NP_476652.1|DMEL	LOC120453321|XP_039493912.1|DSAN
OG0005679	Gyc88E|NP_001036711.1|DMEL	LOC120454312|XP_039495444.1|DSAN
OG0005680	Atet|NP_001097079.1|DMEL	LOC120449939|XP_039488576.1|DSAN
OG0005681	Rpb7|NP_731983.1|DMEL	LOC120452543|XP_039492751.1|DSAN
OG0005682	CG12241|NP_650432.1|DMEL	LOC120452542|XP_039492750.1|DSAN
OG0005683	rad|NP_001285176.1|DMEL	LOC120457189|XP_039500468.1|DSAN
OG0005684	Nmt|NP_523969.1|DMEL	LOC120449347|XP_039487692.1|DSAN
OG0005685	CG3655|NP_001259118.1|DMEL	LOC120457160|XP_039500368.1|DSAN
OG0005686	CG31360|NP_732261.1|DMEL	LOC120453445|XP_039494087.1|DSAN
OG0005687	CG6836|NP_649079.2|DMEL	LOC120449662|XP_039488193.1|DSAN
OG0005688	Prosalpha7|NP_724834.1|DMEL	LOC120458397|XP_039501954.1|DSAN
OG0005689	mldr|NP_572309.2|DMEL	LOC120457417|XP_039500949.1|DSAN
OG0005690	Spps|NP_001262902.1|DMEL	LOC120451655|XP_039491464.1|DSAN
OG0005691	ana1|NP_651268.1|DMEL	LOC120454299|XP_039495429.1|DSAN
OG0005692	CG2794|NP_608533.1|DMEL	LOC120443909|XP_039479270.1|DSAN
OG0005693	sinu|NP_647971.3|DMEL	LOC120449480|XP_039487890.1|DSAN
OG0005694	Nlg4|NP_001369025.1|DMEL	LOC120451813|XP_039491710.1|DSAN
OG0005695	eIF1A|NP_524728.2|DMEL	LOC120452538|XP_039492738.1|DSAN
OG0005696	CG14312|NP_650704.1|DMEL	LOC120452540|XP_039492741.1|DSAN
OG0005697	CG8064|NP_650705.1|DMEL	LOC120452533|XP_039492731.1|DSAN
OG0005698	Prp38|NP_610463.2|DMEL	LOC120443861|XP_039479160.1|DSAN
OG0005699	rha|NP_651390.2|DMEL	LOC120452214|XP_039492270.1|DSAN
OG0005700	CG2841|NP_001284821.1|DMEL	LOC120456840|XP_039499827.1|DSAN
OG0005701	Tgt|NP_608585.1|DMEL	LOC120458950|XP_039502750.1|DSAN
OG0005702	brn|NP_476901.1|DMEL	LOC120455034|XP_039496802.1|DSAN
OG0005703	Xpd|NP_726036.2|DMEL	LOC120445024|XP_039481031.1|DSAN
OG0005704	MKP-4|NP_608332.2|DMEL	LOC120455086|XP_039496893.1|DSAN
OG0005705	CG32032|NP_729454.1|DMEL	LOC120450292|XP_039489157.1|DSAN
OG0005706	Cog2|NP_524366.1|DMEL	LOC120451251|XP_039490707.1|DSAN
OG0005707	Cngl|NP_001245691.1|DMEL	LOC120455449|XP_039497589.1|DSAN
OG0005708	CG14770|NP_569907.1|DMEL	LOC120455109|XP_039496929.1|DSAN
OG0005709	CG11837|NP_651660.1|DMEL	LOC120452389|XP_039492538.1|DSAN
OG0005710	RpS25|NP_524315.2|DMEL	LOC120453225|XP_039493754.1|DSAN
OG0005711	Fibp|NP_001368936.1|DMEL	LOC120450551|XP_039489590.1|DSAN
OG0005712	Cog3|NP_608779.1|DMEL	LOC120454257|XP_039495326.1|DSAN
OG0005713	dysf|NP_733137.3|DMEL	LOC120453558|XP_039494245.1|DSAN
OG0005714	polybromo|NP_651288.1|DMEL	LOC120451548|XP_039491269.1|DSAN
OG0005715	alt|NP_650645.1|DMEL	LOC120450741|XP_039489793.1|DSAN
OG0005716	bel|NP_001262379.1|DMEL	LOC120452810|XP_039493147.1|DSAN
OG0005717	CG1116|NP_730894.2|DMEL	LOC120451412|XP_039491016.1|DSAN
OG0005718	CG3817|NP_650405.2|DMEL	LOC120451555|XP_039491289.1|DSAN
OG0005719	CG6073|NP_651468.1|DMEL	LOC120452520|XP_039492709.1|DSAN
OG0005720	DNaseII|NP_650672.1|DMEL	LOC120453626|XP_039494342.1|DSAN
OG0005721	CG31324|NP_733138.1|DMEL	LOC120453210|XP_039493735.1|DSAN
OG0005722	Gld|NP_001350861.1|DMEL	LOC120453208|XP_039493732.1|DSAN
OG0005723	CG2663|NP_730931.1|DMEL	LOC120453858|XP_039494697.1|DSAN
OG0005724	Hsl|NP_611463.1|DMEL	LOC120447209|XP_039484653.1|DSAN
OG0005725	sll|NP_524389.1|DMEL	LOC120453244|XP_039493780.1|DSAN
OG0005726	Sclp|NP_001259475.1|DMEL	LOC120457040|XP_039500142.1|DSAN
OG0005727	sas|NP_731141.1|DMEL	LOC120453448|XP_039494090.1|DSAN
OG0005728	P58IPK|NP_649916.1|DMEL	LOC120451918|XP_039491864.1|DSAN
OG0005729	CG8312|NP_649918.1|DMEL	LOC120451380|XP_039490970.1|DSAN
OG0005730	CAHbeta|NP_649849.1|DMEL	LOC120453339|XP_039493938.1|DSAN
OG0005731	RagA-B|NP_649850.1|DMEL	LOC120453336|XP_039493936.1|DSAN
OG0005732	aurA|NP_476749.1|DMEL	LOC120454354|XP_039495510.1|DSAN
OG0005733	CG12213|NP_001097754.1|DMEL	LOC120454352|XP_039495506.1|DSAN
OG0005734	Nup358|NP_001247302.1|DMEL	LOC120450732|XP_039489785.1|DSAN
OG0005735	Nep2|NP_001246914.1|DMEL	LOC120454370|XP_039495536.1|DSAN
OG0005736	Wdr33|NP_730982.1|DMEL	LOC120451997|XP_039491959.1|DSAN
OG0005737	Scm|NP_731385.1|DMEL	LOC120451526|XP_039491230.1|DSAN
OG0005738	CG6959|NP_001138037.1|DMEL	LOC120451647|XP_039491446.1|DSAN
OG0005739	CG10898|NP_650083.1|DMEL	LOC120454474|XP_039495740.1|DSAN
OG0005740	Cul5|NP_651665.2|DMEL	LOC120454554|XP_039495878.1|DSAN
OG0005741	PSMG1|NP_649590.1|DMEL	LOC120451211|XP_039490619.1|DSAN
OG0005742	CG7168|NP_650695.1|DMEL	LOC120451632|XP_039491423.1|DSAN
OG0005743	mRpS18A|NP_731252.1|DMEL	LOC120453100|XP_039493568.1|DSAN
OG0005744	CG11980|NP_649857.1|DMEL	LOC120452863|XP_039493242.1|DSAN
OG0005745	mtd|NP_001246928.1|DMEL	LOC120451040|XP_039490302.1|DSAN
OG0005746	CG11999|NP_649527.1|DMEL	LOC120453549|XP_039494235.1|DSAN
OG0005747	CG1172|NP_649534.1|DMEL	LOC120454548|XP_039495862.1|DSAN
OG0005748	CG7218|NP_650678.1|DMEL	LOC120451533|XP_039491245.1|DSAN
OG0005749	Pits|NP_001138192.1|DMEL	LOC120457144|XP_039500346.1|DSAN
OG0005750	Sym|NP_649580.1|DMEL	LOC120450844|XP_039489969.1|DSAN
OG0005751	Rpn12|NP_648904.1|DMEL	LOC120448281|XP_039486144.1|DSAN
OG0005752	mRpL34|NP_001036552.1|DMEL	LOC120445364|XP_039481671.1|DSAN
OG0005753	FIG4|NP_608841.1|DMEL	LOC120458033|XP_039501479.1|DSAN
OG0005754	ste24a|NP_611175.1|DMEL	LOC120447136|XP_039484504.1|DSAN
OG0005755	Alas|NP_477281.1|DMEL	LOC120444882|XP_039480798.1|DSAN
OG0005756	CG16790|NP_649911.1|DMEL	LOC120454498|XP_039495782.1|DSAN
OG0005757	CG31460|NP_731253.1|DMEL	LOC120451857|XP_039491791.1|DSAN
OG0005758	Kat60|NP_001262276.1|DMEL	LOC120451959|XP_039491916.1|DSAN
OG0005759	hyd|NP_001287262.1|DMEL	LOC120454427|XP_039495650.1|DSAN
OG0005760	l_3_neo38|NP_001262485.1|DMEL	LOC120452021|XP_039492002.1|DSAN
OG0005761	Ire1|NP_001097839.1|DMEL	LOC120450861|XP_039490009.1|DSAN
OG0005762	r-l|NP_524427.1|DMEL	LOC120450797|XP_039489898.1|DSAN
OG0005763	CG15908|NP_610220.1|DMEL	LOC120444822|XP_039480715.1|DSAN
OG0005764	jagn|NP_649585.1|DMEL	LOC120451212|XP_039490620.1|DSAN
OG0005765	Sec8|NP_730996.2|DMEL	LOC120451206|XP_039490597.1|DSAN
OG0005766	tinc|NP_788686.1|DMEL	LOC120453840|XP_039494668.1|DSAN
OG0005767	CG5191|NP_650893.2|DMEL	LOC120451650|XP_039491451.1|DSAN
OG0005768	CG14439|NP_572347.1|DMEL	LOC120455207|XP_039497098.1|DSAN
OG0005769	asl|NP_649557.2|DMEL	LOC120452678|XP_039492962.1|DSAN
OG0005770	obe|NP_650472.2|DMEL	LOC120450952|XP_039490171.1|DSAN
OG0005771	Vps16B|NP_651731.1|DMEL	LOC120453122|XP_039493603.1|DSAN
OG0005772	CG9630|NP_649777.1|DMEL	LOC120451758|XP_039491620.1|DSAN
OG0005773	CG5013|NP_650520.1|DMEL	LOC120452647|XP_039492899.1|DSAN
OG0005774	CG5281|NP_650076.1|DMEL	LOC120452595|XP_039492827.1|DSAN
OG0005775	Rab8|NP_524172.1|DMEL	LOC120448788|XP_039486913.1|DSAN
OG0005776	CG34039|NP_001034012.2|DMEL	LOC120449747|XP_039488315.1|DSAN
OG0005777	mRpL51|NP_609239.1|DMEL	LOC120454422|XP_039495645.1|DSAN
OG0005778	Pif1A|NP_001189195.2|DMEL	LOC120453910|XP_039494776.1|DSAN
OG0005779	Atx2|NP_732033.1|DMEL	LOC120451053|XP_039490342.1|DSAN
OG0005780	Sema5c|NP_611293.3|DMEL	LOC120448745|XP_039486860.1|DSAN
OG0005781	CG14142|NP_648447.2|DMEL	LOC120447942|XP_039485554.1|DSAN
OG0005782	Alg10|NP_729680.1|DMEL	LOC120447941|XP_039485553.1|DSAN
OG0005783	Lsm10|NP_610615.1|DMEL	LOC120446227|XP_039483028.1|DSAN
OG0005784	SppL|NP_001163740.1|DMEL	LOC120452680|XP_039492964.1|DSAN
OG0005785	Lnk|NP_001287536.1|DMEL	LOC120452301|XP_039492370.1|DSAN
OG0005786	DCAF12|NP_650145.1|DMEL	LOC120451201|XP_039490586.1|DSAN
OG0005787	MED31|NP_649483.1|DMEL	LOC120451136|XP_039490483.1|DSAN
OG0005788	Usp20-33|NP_610943.2|DMEL	LOC120447131|XP_039484498.1|DSAN
OG0005789	MED21|NP_001015223.1|DMEL	LOC120451162|XP_039490531.1|DSAN
OG0005790	ncd|NP_476651.1|DMEL	LOC120453119|XP_039493597.1|DSAN
OG0005791	SIDL|NP_650431.1|DMEL	LOC120450944|XP_039490149.1|DSAN
OG0005792	CG4210|NP_650430.1|DMEL	LOC120450947|XP_039490154.1|DSAN
OG0005793	pnr|NP_476685.1|DMEL	LOC120453241|XP_039493776.1|DSAN
OG0005794	ix|NP_610677.1|DMEL	LOC120444712|XP_039480524.1|DSAN
OG0005795	CG14883|NP_650547.1|DMEL	LOC120453733|XP_039494497.1|DSAN
OG0005796	Papss|NP_730460.1|DMEL	LOC120449018|XP_039487232.1|DSAN
