Orthogroup	DMEL.longest_only	DHYD.longest_only
OG0004804	CG31522|NP_001262254.1|DMEL	LOC111605475|XP_023179777.2|DHYD
OG0004805	CG16779|NP_649896.2|DMEL	LOC111593678|XP_023162338.2|DHYD
OG0004806	CG1764|NP_572871.1|DMEL	LOC111591982|XP_023159701.1|DHYD
OG0004807	CG11839|NP_733077.3|DMEL	LOC111600843|XP_023172916.1|DHYD
OG0004808	mtTFB2|NP_649971.1|DMEL	LOC111594620|XP_023163779.1|DHYD
OG0004809	CG17272|NP_650917.1|DMEL	LOC115483778|XP_030081880.1|DHYD, LOC111600697|XP_023172720.1|DHYD
OG0004810	CG17270|NP_650915.1|DMEL	LOC111600708|XP_023172732.1|DHYD
OG0004811	Psn|NP_524184.1|DMEL	LOC111596652|XP_023166719.1|DHYD
OG0004812	ps|NP_001262415.1|DMEL	LOC111593692|XP_023162359.2|DHYD
OG0004813	Ndc1|NP_651191.1|DMEL	LOC111603657|XP_023177109.2|DHYD
OG0004814	FBXO11|NP_649954.1|DMEL	LOC111605427|XP_023179704.2|DHYD
OG0004815	dtn|NP_001284933.1|DMEL	LOC111605129|XP_023179261.2|DHYD
OG0004816	CG11294|NP_572500.1|DMEL	LOC111603178|XP_023176427.2|DHYD
OG0004817	Ppt1|NP_727284.1|DMEL	LOC111603145|XP_023176389.2|DHYD
OG0004818	Arl2|NP_476886.1|DMEL	LOC111602769|XP_023175800.1|DHYD
OG0004819	Ublcp1|NP_651118.1|DMEL	LOC111599596|XP_023171047.2|DHYD
OG0004820	Fancl|NP_649974.1|DMEL	LOC111594622|XP_023163780.2|DHYD
OG0004821	CG7896|NP_651754.1|DMEL	LOC111596419|XP_023166398.2|DHYD
OG0004822	NK7.1|NP_650357.2|DMEL	LOC111601498|XP_023173855.2|DHYD
OG0004823	f-cup|NP_001262544.1|DMEL	LOC111594411|XP_023163455.2|DHYD
OG0004824	ninaB|NP_650307.2|DMEL	LOC111594412|XP_023163464.1|DHYD
OG0004825	myo|NP_726604.1|DMEL	LOC111594132|XP_023163060.1|DHYD
OG0004826	ECSIT|NP_649602.2|DMEL	LOC111595589|XP_023165171.2|DHYD
OG0004827	Skp2|NP_730815.2|DMEL	LOC111595699|XP_023165315.2|DHYD
OG0004828	CG10375|NP_651185.1|DMEL	LOC111602676|XP_023175658.1|DHYD
OG0004829	Slimp|NP_732958.1|DMEL	LOC111596501|XP_023166530.2|DHYD
OG0004830	CG34402|NP_001097756.1|DMEL	LOC111598547|XP_030080580.1|DHYD
OG0004831	CG10467|NP_648026.1|DMEL	LOC111600460|XP_023172329.1|DHYD
OG0004832	Snx3|NP_650214.1|DMEL	LOC111596086|XP_023165918.1|DHYD
OG0004833	noi|NP_477114.1|DMEL	LOC111598541|XP_023169598.1|DHYD
OG0004834	Rpn9|NP_651177.1|DMEL	LOC111602771|XP_023175805.1|DHYD, LOC115483790|XP_030081908.1|DHYD
OG0004835	nau|NP_476650.1|DMEL	LOC111601421|XP_023173764.2|DHYD
OG0004836	wda|NP_651136.1|DMEL	LOC111596604|XP_023166654.2|DHYD
OG0004837	CG4074|NP_649249.2|DMEL	LOC111605727|XP_023180187.1|DHYD
OG0004838	CG42633|NP_001163583.1|DMEL	LOC111601321|XP_023173619.2|DHYD
OG0004839	CG45076|NP_650015.3|DMEL	LOC111601292|XP_023173569.2|DHYD
OG0004840	Dis3|NP_651246.2|DMEL	LOC111593357|XP_030078671.1|DHYD
OG0004841	Rnmt|NP_523568.2|DMEL	LOC111598967|XP_023170227.1|DHYD
OG0004842	CG2006|NP_001189310.1|DMEL	LOC111604260|XP_023178022.1|DHYD
OG0004843	Wdr37|NP_650723.1|DMEL	LOC111592938|XP_023161167.1|DHYD
OG0004844	Ttc30|NP_001097155.2|DMEL	LOC111604951|XP_023178995.2|DHYD
OG0004845	CG12163|NP_730901.1|DMEL	LOC111604933|XP_023178971.1|DHYD
OG0004846	CG3246|NP_608781.2|DMEL	LOC111595013|XP_023164287.1|DHYD
OG0004847	Sec5|NP_608780.1|DMEL	LOC111595011|XP_023164285.2|DHYD
OG0004848	AdSL|NP_650586.2|DMEL	LOC111600938|XP_023173077.2|DHYD
OG0004849	PAPLA1|NP_609185.1|DMEL	LOC111595558|XP_023165120.2|DHYD
OG0004850	Antp|NP_996167.1|DMEL	LOC111596276|XP_023166206.1|DHYD
OG0004851	ftz|NP_477498.1|DMEL	LOC111595189|XP_030078617.1|DHYD
OG0004852	pb|NP_476669.3|DMEL	LOC111595676|XP_023165283.2|DHYD
OG0004853	CG9752|NP_611573.1|DMEL	LOC111594129|XP_023163056.2|DHYD
OG0004854	RhoGAP68F|NP_648552.1|DMEL	LOC111605196|XP_023179368.1|DHYD
OG0004855	Fuca|NP_648472.1|DMEL	LOC111592810|XP_023160989.2|DHYD
OG0004856	Clk|NP_001014576.1|DMEL	LOC111603064|XP_030081848.1|DHYD
OG0004857	Dbx|NP_647677.2|DMEL	LOC111601714|XP_023174200.2|DHYD
OG0004858	pbl|NP_523965.2|DMEL	LOC111603072|XP_023176297.2|DHYD
OG0004859	CG8111|NP_648162.2|DMEL	LOC111603073|XP_023176300.2|DHYD
OG0004860	RpL8|NP_524726.1|DMEL	LOC111602893|XP_023175997.1|DHYD
OG0004861	CG42268|NP_001261648.1|DMEL	LOC111598679|XP_023169808.2|DHYD
OG0004862	CG43897|NP_001261659.1|DMEL	LOC111598754|XP_030081508.1|DHYD
OG0004863	scny|NP_729092.1|DMEL	LOC111605644|XP_023180073.2|DHYD
OG0004864	PMP34|NP_728982.1|DMEL	LOC111598688|XP_023169820.1|DHYD
OG0004865	mRpS22|NP_524537.1|DMEL	LOC111594964|XP_023164230.2|DHYD
OG0004866	Cdc27|NP_648093.2|DMEL	LOC111605651|XP_023180081.2|DHYD
OG0004867	CG13185|NP_001097279.2|DMEL	LOC111603554|XP_023176959.2|DHYD
OG0004868	Pngl|NP_610192.1|DMEL	LOC111603234|XP_023176509.2|DHYD
OG0004869	Tdc1|NP_610226.2|DMEL	LOC111597637|XP_023168210.1|DHYD
OG0004870	Mob4|NP_001246151.1|DMEL	LOC111597642|XP_023168215.1|DHYD
OG0004871	CG11414|NP_611932.2|DMEL	LOC111604112|XP_023177787.2|DHYD
OG0004872	RpL19|NP_476631.1|DMEL	LOC111605377|XP_023179629.1|DHYD
OG0004873	CG7840|NP_609203.1|DMEL	LOC111596226|XP_023166111.2|DHYD
OG0004874	CG5948|NP_651440.1|DMEL	LOC111604246|XP_030080826.1|DHYD
OG0004875	htk|NP_573330.3|DMEL	LOC111594898|XP_023164152.2|DHYD
OG0004876	CG16989|NP_569860.3|DMEL	LOC111602826|XP_023175905.2|DHYD
OG0004877	CG10907|NP_648508.1|DMEL	LOC111598382|XP_023169359.2|DHYD
OG0004878	U2A|NP_610315.1|DMEL	LOC111604138|XP_023177824.1|DHYD
OG0004880	CG7519|NP_649318.1|DMEL	LOC111596665|XP_023166740.1|DHYD
OG0004881	Vps8|NP_648048.1|DMEL	LOC111592319|XP_023160204.2|DHYD
OG0004882	RpL18|NP_648091.1|DMEL	LOC111595644|XP_023165237.1|DHYD
OG0004883	CG1271|NP_647763.1|DMEL	LOC111597539|XP_023168096.2|DHYD
OG0004884	Khc-73|NP_001261000.1|DMEL	LOC111597708|XP_023168314.2|DHYD
OG0004885	Mos|NP_610817.1|DMEL	LOC111605210|XP_030081099.1|DHYD
OG0004886	CG8389|NP_725515.1|DMEL	LOC111594008|XP_023162873.1|DHYD
OG0004887	Ote|NP_476664.2|DMEL	LOC111597671|XP_023168265.1|DHYD
OG0004888	CG15099|NP_001261081.1|DMEL	LOC111598262|XP_030081015.1|DHYD
OG0004889	Pal1|NP_610537.2|DMEL	LOC111600629|XP_023172600.2|DHYD
OG0004890	CG8192|NP_611047.2|DMEL	LOC111600738|XP_023172785.1|DHYD
OG0004891	CG4645|NP_572841.1|DMEL	LOC111593445|XP_023161966.2|DHYD
OG0004892	Rgk2|NP_001286577.1|DMEL	LOC111594339|XP_023163354.1|DHYD
OG0004893	CG4610|NP_611677.1|DMEL	LOC111600600|XP_023172560.2|DHYD
OG0004894	SCCRO3|NP_610828.2|DMEL	LOC111603290|XP_023176581.1|DHYD
OG0004895	bw|NP_523824.1|DMEL	LOC111594116|XP_023163043.1|DHYD
OG0004896	Jabba|NP_001137703.1|DMEL	LOC111604305|XP_023178109.2|DHYD
OG0004897	Mctp|NP_001261078.1|DMEL	LOC111604281|XP_030080986.1|DHYD
OG0004898	14-3-3zeta|NP_476885.2|DMEL	LOC111593731|XP_023162487.1|DHYD
OG0004899	shn|NP_001260883.1|DMEL	LOC111599895|XP_030079706.1|DHYD
OG0004900	CG1371|NP_610551.1|DMEL	LOC111600711|XP_023172736.2|DHYD
OG0004901	egr|NP_724878.2|DMEL	LOC111600640|XP_023172615.2|DHYD
OG0004902	CG12024|NP_647670.3|DMEL	LOC111596938|XP_023167157.1|DHYD
OG0004903	Vps35|NP_726175.3|DMEL	LOC111603846|XP_023177396.1|DHYD
OG0004904	Mettl3|NP_651204.1|DMEL	LOC111602733|XP_023175746.2|DHYD
OG0004905	sax|NP_001246193.1|DMEL	LOC111593819|XP_023162617.1|DHYD
OG0004906	CG4022|NP_648307.1|DMEL	LOC111603736|XP_023177220.2|DHYD
OG0004907	mRpL50|NP_648092.1|DMEL	LOC111595652|XP_023165243.1|DHYD
OG0004908	fng|NP_524191.1|DMEL	LOC111592962|XP_023161220.2|DHYD
OG0004909	Pka-R1|NP_001189150.1|DMEL	LOC111592950|XP_023161198.1|DHYD
OG0004910	CG3618|NP_649262.1|DMEL	LOC111592955|XP_023161211.2|DHYD
OG0004911	Ythdc1|NP_647811.2|DMEL	LOC111601086|XP_023173281.1|DHYD
OG0004912	Cpr67B|NP_648306.1|DMEL	LOC111603691|XP_023177149.1|DHYD
OG0004913	DMAP1|NP_611503.1|DMEL	LOC111602144|XP_023174861.1|DHYD
OG0004914	Fem-1|NP_611508.1|DMEL	LOC111602100|XP_023174804.2|DHYD
OG0004915	CG13585|NP_611928.1|DMEL	LOC111604087|XP_023177746.2|DHYD
OG0004916	DAT|NP_001261026.1|DMEL	LOC111596626|XP_023166680.1|DHYD
OG0004917	Nf-YA|NP_648313.1|DMEL	LOC111595267|XP_023164681.1|DHYD
OG0004918	MTF-1|NP_001097560.1|DMEL	LOC111595264|XP_023164678.2|DHYD
OG0004919	CG11539|NP_651877.1|DMEL	LOC111594487|XP_023163563.1|DHYD
OG0004920	Grasp65|NP_649160.1|DMEL	LOC111604421|XP_023178245.2|DHYD
OG0004921	Sh3beta|NP_001189057.1|DMEL	LOC111602909|XP_030081141.1|DHYD
OG0004922	RpL14|NP_523975.1|DMEL	LOC111605162|XP_023179315.1|DHYD
OG0004923	TfIIEbeta|NP_523923.1|DMEL	LOC111595275|XP_023164690.1|DHYD
OG0004924	Prdm13|NP_648032.1|DMEL	LOC111600502|XP_023172398.2|DHYD
OG0004925	Trh|NP_612080.1|DMEL	LOC111600458|XP_023172327.1|DHYD
OG0004926	CG8519|NP_648054.2|DMEL	LOC111600506|XP_023172402.1|DHYD
OG0004927	Rdl|NP_001261617.1|DMEL	LOC111600520|XP_023172420.1|DHYD
OG0004928	tn|NP_001137707.1|DMEL	LOC111592425|XP_023160368.2|DHYD
OG0004929	Ptpmeg|NP_612031.3|DMEL	LOC111601078|XP_023173272.1|DHYD
OG0004930	MCPH1|NP_001163123.1|DMEL	LOC111603249|XP_023176528.2|DHYD
OG0004931	CG11110|NP_611501.1|DMEL	LOC111602146|XP_023174863.1|DHYD
OG0004932	Dis3l2|NP_728490.1|DMEL	LOC111600470|XP_023172345.2|DHYD
OG0004933	Cdk4|NP_477196.1|DMEL	LOC111593550|XP_023162172.1|DHYD
OG0004934	or|NP_536793.1|DMEL	LOC111600109|XP_023171839.1|DHYD
OG0004935	Dp1|NP_523781.2|DMEL	LOC111602220|XP_023174966.2|DHYD
OG0004936	Tie|NP_523928.1|DMEL	LOC111599659|XP_023171123.2|DHYD
OG0004937	CG7376|NP_648034.1|DMEL	LOC111595649|XP_023165241.2|DHYD
OG0004938	CG7457|NP_648150.1|DMEL	LOC111595086|XP_023164410.2|DHYD
OG0004939	fal|NP_001137974.1|DMEL	LOC111604523|XP_023178388.2|DHYD
OG0004940	CG32206|NP_788538.2|DMEL	LOC111605108|XP_023179218.2|DHYD
OG0004941	elg1|NP_996103.1|DMEL	LOC111600471|XP_023172347.2|DHYD
OG0004942	Msr-110|NP_729078.1|DMEL	LOC111593092|XP_023161456.2|DHYD
OG0004943	DNApol-alpha50|NP_523972.2|DMEL	LOC111601605|XP_023174038.1|DHYD
OG0004944	CG42304|NP_728769.2|DMEL	LOC111602926|XP_023176042.1|DHYD
OG0004945	CG15237|NP_610238.2|DMEL	LOC111601804|XP_023174402.1|DHYD
OG0004946	CG7611|NP_649326.1|DMEL	LOC111591866|XP_023159516.1|DHYD
OG0004947	RpL23A|NP_001356972.1|DMEL	LOC111595284|XP_023164704.1|DHYD
OG0004948	CG13930|NP_647645.1|DMEL	LOC111595286|XP_023164706.2|DHYD
OG0004949	CG7991|NP_647649.2|DMEL	LOC115482994|XP_030079494.1|DHYD, LOC111595305|XP_030079506.1|DHYD
OG0004950	CG34453|NP_001097458.2|DMEL	LOC111596271|XP_023166178.2|DHYD
OG0004951	mfrn|NP_651600.1|DMEL	LOC111603238|XP_023176511.1|DHYD
OG0004952	thoc6|NP_648557.1|DMEL	LOC111601715|XP_023174202.2|DHYD
OG0004953	PDCD-5|NP_648848.1|DMEL	LOC111600467|XP_023172341.1|DHYD
OG0004954	l_3_72Dn|NP_001261930.1|DMEL	LOC111600464|XP_023172337.2|DHYD
OG0004955	CG10075|NP_648064.1|DMEL	LOC111601022|XP_023173197.2|DHYD
OG0004956	oys|NP_610546.1|DMEL	LOC111599882|XP_023171467.2|DHYD
OG0004957	CG14964|NP_647779.2|DMEL	LOC111601697|XP_023174181.2|DHYD
OG0004958	Rh7|NP_524035.2|DMEL	LOC111605172|XP_030081499.1|DHYD
OG0004959	CG9760|NP_001261746.1|DMEL	LOC111605180|XP_023179345.1|DHYD
OG0004960	Nrx-IV|NP_729787.2|DMEL	LOC111605199|XP_023179374.2|DHYD
OG0004961	Caf1-105|NP_610589.2|DMEL	LOC111599378|XP_023170785.2|DHYD
OG0004962	CG10565|NP_649284.1|DMEL	LOC111597479|XP_023167998.1|DHYD
OG0004963	CG14073|NP_649060.1|DMEL	LOC111592323|XP_023160211.2|DHYD
OG0004964	CG8108|NP_648367.1|DMEL	LOC111598757|XP_023169932.2|DHYD
OG0004965	Srp19|NP_477135.2|DMEL	LOC111601048|XP_023173231.1|DHYD
OG0004966	qm|NP_523958.2|DMEL	LOC111601038|XP_023173218.1|DHYD
OG0004967	PGAP3|NP_610223.1|DMEL	LOC111597639|XP_023168212.2|DHYD
OG0004968	Syx17|NP_001261414.1|DMEL	LOC111591915|XP_023159605.1|DHYD
OG0004969	CG8366|NP_611068.3|DMEL	LOC111598808|XP_023169999.2|DHYD
OG0004970	slow|NP_647898.3|DMEL	LOC111591920|XP_030079638.1|DHYD
OG0004971	DopEcR|NP_647897.2|DMEL	LOC111591922|XP_023159617.1|DHYD
OG0004972	CG43781|NP_001261506.1|DMEL	LOC111601075|XP_023173269.1|DHYD
OG0004973	Tudor-SN|NP_612021.1|DMEL	LOC111596508|XP_023166539.1|DHYD
OG0004974	DEF8|NP_648549.1|DMEL	LOC111605195|XP_023179367.2|DHYD
OG0004975	CG15012|NP_001163347.1|DMEL	LOC111595273|XP_023164688.1|DHYD
OG0004976	CG10866|NP_647838.1|DMEL	LOC111596847|XP_023167039.1|DHYD
OG0004977	l_2_dtl|NP_524871.1|DMEL	LOC111599889|XP_023171480.1|DHYD
OG0004978	PIG-O|NP_611332.1|DMEL	LOC111602379|XP_023175163.2|DHYD
OG0004979	CG13670|NP_648207.1|DMEL	LOC111601588|XP_023174011.1|DHYD
OG0004980	AIMP2|NP_648782.2|DMEL	LOC111597274|XP_023167657.2|DHYD
OG0004981	Gem2|NP_649092.1|DMEL	LOC111592291|XP_023160162.2|DHYD
OG0004982	MESR6|NP_001262033.1|DMEL	LOC111592259|XP_023160115.2|DHYD
OG0004983	CG6674|NP_648377.1|DMEL	LOC111598733|XP_023169894.2|DHYD
OG0004984	axed|NP_001356975.1|DMEL	LOC111604786|XP_023178767.1|DHYD
OG0004985	ABCB7|NP_728642.2|DMEL	LOC111602886|XP_023175986.2|DHYD
OG0004986	CG5290|NP_649026.1|DMEL	LOC111599254|XP_023170621.1|DHYD
OG0004987	CG9674|NP_001246804.1|DMEL	LOC111605684|XP_023180119.2|DHYD
OG0004988	GC|NP_523885.2|DMEL	LOC111602887|XP_030081140.1|DHYD
OG0004989	nudC|NP_648923.1|DMEL	LOC111605670|XP_023180102.1|DHYD
OG0004990	CG34115|NP_001036564.1|DMEL	LOC111602122|XP_023174839.1|DHYD
OG0004991	Prp8|NP_610735.1|DMEL	LOC111602388|XP_023175175.1|DHYD
OG0004992	CG8407|NP_610734.1|DMEL	LOC111602389|XP_023175177.2|DHYD
OG0004993	CG11529|NP_648558.1|DMEL	LOC111601691|XP_023174169.2|DHYD
OG0004994	CG12017|NP_647798.1|DMEL	LOC111604489|XP_023178347.2|DHYD
OG0004995	enc|NP_001261376.1|DMEL	LOC111601595|XP_023174024.2|DHYD
OG0004996	CG4911|NP_648285.1|DMEL	LOC111592960|XP_023161218.1|DHYD
OG0004997	Ric|NP_477211.1|DMEL	LOC111594023|XP_023162898.1|DHYD
OG0004998	dup|NP_524878.1|DMEL	LOC111597728|XP_023168338.1|DHYD
OG0004999	AlaRS-m|NP_523932.2|DMEL	LOC111601649|XP_023174099.2|DHYD
OG0005000	trsn|NP_610591.1|DMEL	LOC111599397|XP_023170809.1|DHYD
OG0005001	CG13676|NP_648179.3|DMEL	LOC111601690|XP_023174167.2|DHYD
OG0005002	CG4115|NP_650179.1|DMEL	LOC111601481|XP_023173838.1|DHYD
OG0005003	UbcE2M|NP_648187.1|DMEL	LOC111592838|XP_023161029.1|DHYD
OG0005004	CG10064|NP_648065.1|DMEL	LOC111601028|XP_023173205.1|DHYD
OG0005005	CG14085|NP_649101.2|DMEL	LOC111604537|XP_023178404.2|DHYD
OG0005006	Herc4|NP_001261249.1|DMEL	LOC111595387|XP_023164853.1|DHYD
OG0005007	anchor|NP_001261995.1|DMEL	LOC111601110|XP_023173324.2|DHYD
OG0005008	cep290|NP_612064.1|DMEL	LOC111597469|XP_023167986.2|DHYD
OG0005009	QIL1|NP_648983.1|DMEL	LOC111604775|XP_023178748.1|DHYD
OG0005010	CG10361|NP_648509.1|DMEL	LOC111598383|XP_023169360.2|DHYD
OG0005011	CG3907|NP_611870.3|DMEL	LOC111600066|XP_023171764.2|DHYD
OG0005012	Sin|NP_524192.2|DMEL	LOC111597502|XP_023168035.2|DHYD
OG0005013	Rel|NP_477094.1|DMEL	LOC111604788|XP_023178769.2|DHYD
OG0005014	CG6709|NP_001097567.1|DMEL	LOC111598726|XP_023169885.1|DHYD
OG0005015	Kap-alpha1|NP_524167.1|DMEL	LOC111604440|XP_023178277.2|DHYD
OG0005016	Notum|NP_730096.2|DMEL	LOC111598699|XP_023169833.1|DHYD
OG0005017	Unr|NP_001137912.1|DMEL	LOC111602900|XP_023176004.2|DHYD
OG0005018	CG13893|NP_612042.3|DMEL	LOC111601073|XP_023173265.1|DHYD
OG0005019	Pgm1|NP_524675.1|DMEL	LOC111596939|XP_023167159.1|DHYD
OG0005020	CG12134|NP_001369072.1|DMEL	LOC111593871|XP_023162700.2|DHYD
OG0005021	CG5056|NP_609391.1|DMEL	LOC111594701|XP_023163890.2|DHYD
OG0005022	CG17249|NP_647638.1|DMEL	LOC111595294|XP_023164716.2|DHYD
OG0005023	CG30001|NP_724825.2|DMEL	LOC111600645|XP_023172630.1|DHYD
OG0005024	Cht2|NP_477298.2|DMEL	LOC111596969|XP_023167213.1|DHYD
OG0005025	mRRF1|NP_648302.2|DMEL	LOC111597494|XP_023168020.2|DHYD
OG0005026	CG7550|NP_648176.1|DMEL	LOC111601734|XP_023174226.2|DHYD
OG0005027	CG12605|NP_647845.2|DMEL	LOC111604485|XP_023178340.2|DHYD
OG0005028	CG5961|NP_650206.1|DMEL	LOC111605544|XP_023179874.1|DHYD
OG0005029	CycT|NP_524127.2|DMEL	LOC111601054|XP_023173238.2|DHYD
OG0005030	Gk1|NP_524655.1|DMEL	LOC111600511|XP_023172407.1|DHYD
OG0005031	simj|NP_001261685.1|DMEL	LOC111592969|XP_023161229.2|DHYD
OG0005032	CG10510|NP_649291.2|DMEL	LOC111594361|XP_023163392.1|DHYD
OG0005033	Blimp-1|NP_001261442.1|DMEL	LOC111593094|XP_030078950.1|DHYD
OG0005034	lin-28|NP_647983.1|DMEL	LOC111593106|XP_030081422.1|DHYD
OG0005035	park|NP_730600.1|DMEL	LOC111594380|XP_023163412.2|DHYD
OG0005036	CG16984|NP_647729.1|DMEL	LOC111602923|XP_023176038.1|DHYD
OG0005037	Cpsf5|NP_001036597.1|DMEL	LOC111603741|XP_023177226.1|DHYD
OG0005038	CG14971|NP_647817.2|DMEL	LOC111594858|XP_023164105.1|DHYD
OG0005039	Vps53|NP_608825.2|DMEL	LOC111599068|XP_023170359.2|DHYD
OG0005040	CG7324|NP_649305.1|DMEL	LOC111601647|XP_023174096.2|DHYD
OG0005041	ICA69|NP_649283.1|DMEL	LOC111597516|XP_023168053.2|DHYD
OG0005042	CG12093|NP_647747.1|DMEL	LOC111604763|XP_023178729.2|DHYD
OG0005043	mRpL54|NP_611541.1|DMEL	LOC111597956|XP_023168688.1|DHYD
OG0005044	cpa|NP_611539.1|DMEL	LOC111597952|XP_023168682.2|DHYD
OG0005045	ND-B14.7|NP_611538.1|DMEL	LOC111597999|XP_023168755.1|DHYD
OG0005046	CG5189|NP_611334.1|DMEL	LOC111602369|XP_023175151.1|DHYD
OG0005047	nst|NP_648588.1|DMEL	LOC111595072|XP_023164396.2|DHYD
OG0005048	eIF2beta|NP_524043.1|DMEL	LOC111595074|XP_023164399.1|DHYD
OG0005049	CG42337|NP_649286.2|DMEL	LOC111594384|XP_023163419.2|DHYD
OG0005050	CG8878|NP_610733.1|DMEL	LOC111602187|XP_023174915.2|DHYD
OG0005051	AcCoAS|NP_730611.1|DMEL	LOC111594356|XP_023163383.1|DHYD
OG0005052	CG12974|NP_730613.2|DMEL	LOC111594357|XP_023163384.1|DHYD
OG0005053	CG4364|NP_609305.1|DMEL	LOC111594673|XP_023163851.2|DHYD
OG0005054	RhoBTB|NP_001262107.1|DMEL	LOC111592254|XP_023160103.1|DHYD
OG0005055	Alr|NP_001259731.1|DMEL	LOC111605046|XP_023179153.1|DHYD
OG0005056	CG12964|NP_611040.2|DMEL	LOC111597656|XP_023168246.2|DHYD
OG0005057	CG7546|NP_001137904.1|DMEL	LOC115482742|XP_030079282.1|DHYD, LOC111593200|XP_023161592.2|DHYD
OG0005058	shep|NP_001246636.1|DMEL	LOC111601742|XP_023174233.1|DHYD
OG0005059	SiaT|NP_523853.1|DMEL	LOC111593949|XP_023162808.1|DHYD
OG0005060	Mmp1|NP_726473.2|DMEL	LOC111593840|XP_023162648.1|DHYD
OG0005061	epsilonCOP|NP_609037.1|DMEL	LOC111596293|XP_023166217.2|DHYD
OG0005062	SERCA|NP_726381.1|DMEL	LOC111600141|XP_030081193.1|DHYD
OG0005063	Yeti|NP_001137537.1|DMEL	LOC111604100|XP_023177768.2|DHYD
OG0005064	IntS9|NP_648838.3|DMEL	LOC111595098|XP_023164432.1|DHYD
OG0005065	Corin|NP_610297.2|DMEL	LOC111604189|XP_023177912.2|DHYD
OG0005066	Syn2|NP_788381.1|DMEL	LOC111596624|XP_023166678.1|DHYD
OG0005067	CG5819|NP_611660.1|DMEL	LOC111600898|XP_023173005.2|DHYD
OG0005068	geko|NP_524980.1|DMEL	LOC111599276|XP_023170642.1|DHYD
OG0005069	CG8726|NP_610341.2|DMEL	LOC111595622|XP_023165197.1|DHYD
OG0005070	Sox14|NP_476894.1|DMEL	LOC111600038|XP_023171724.2|DHYD
OG0005071	TfIIEalpha|NP_524026.1|DMEL	LOC111592798|XP_023160972.1|DHYD
OG0005072	CG12773|NP_569905.1|DMEL	LOC111601946|XP_023174570.1|DHYD
OG0005073	CG5721|NP_611306.1|DMEL	LOC111602226|XP_023174974.1|DHYD
OG0005074	Sarm|NP_001246662.1|DMEL	LOC111603043|XP_023176249.2|DHYD
OG0005075	eEFSec|NP_611584.1|DMEL	LOC111593577|XP_023162210.2|DHYD
OG0005076	Syx6|NP_995816.1|DMEL	LOC111599915|XP_023171512.1|DHYD
OG0005078	CG10357|NP_647821.2|DMEL	LOC111601586|XP_023174008.2|DHYD
OG0005079	CG12851|NP_611987.3|DMEL	LOC111605381|XP_023179636.2|DHYD
OG0005080	CG16753|NP_647764.1|DMEL	LOC111597541|XP_023168098.2|DHYD
OG0005081	vimar|NP_995767.1|DMEL	LOC111593878|XP_023162711.2|DHYD
OG0005082	CG12713|NP_648806.1|DMEL	LOC111593527|XP_023162088.1|DHYD
OG0005083	MED20|NP_001260223.1|DMEL	LOC111602872|XP_023175966.1|DHYD
OG0005084	CG17364|NP_788506.1|DMEL	LOC111604409|XP_023178233.2|DHYD
OG0005085	CG7638|NP_648439.1|DMEL	LOC111604415|XP_023178238.1|DHYD
OG0005086	CG11127|NP_610283.1|DMEL	LOC111599947|XP_023171567.1|DHYD
OG0005087	Ae2|NP_648357.1|DMEL	LOC111598681|XP_030081435.1|DHYD
OG0005088	CG13229|NP_610637.1|DMEL	LOC111599953|XP_023171593.1|DHYD
OG0005089	CG12391|NP_610639.1|DMEL	LOC111599951|XP_023171590.2|DHYD
OG0005090	CG11257|NP_611419.1|DMEL	LOC111593733|XP_023162490.2|DHYD
OG0005091	GLS|NP_001163129.1|DMEL	LOC111605230|XP_023179427.1|DHYD
OG0005092	CG7506|NP_648144.3|DMEL	LOC111595042|XP_023164335.1|DHYD
OG0005093	Deaf1|NP_524169.1|DMEL	LOC111604457|XP_023178303.1|DHYD
OG0005094	Eip63E|NP_001261373.1|DMEL	LOC111601607|XP_023174040.2|DHYD
OG0005095	NKAIN|NP_611975.3|DMEL	LOC111604487|XP_030081073.1|DHYD
OG0005096	Prx6005|NP_523463.2|DMEL	LOC111602231|XP_023174980.1|DHYD
OG0005097	CG10433|NP_611590.1|DMEL	LOC111592520|XP_023160539.1|DHYD
OG0005098	pio|NP_726461.1|DMEL	LOC111604125|XP_023177808.1|DHYD
OG0005099	ETH|NP_524699.1|DMEL	LOC111593797|XP_023162586.1|DHYD
OG0005100	Orc4|NP_477320.1|DMEL	LOC111593793|XP_023162580.1|DHYD
OG0005101	mdlc|NP_650865.1|DMEL	LOC111601470|XP_023173824.2|DHYD
OG0005102	RIC-3|NP_611537.2|DMEL	LOC111592947|XP_023161196.2|DHYD
OG0005103	mr|NP_611862.1|DMEL	LOC111600088|XP_023171796.2|DHYD
OG0005104	Chrac-14|NP_476646.2|DMEL	LOC111603960|XP_023177563.2|DHYD
OG0005105	tap|NP_524124.1|DMEL	LOC111605188|XP_023179354.2|DHYD
OG0005106	Shab|NP_001189037.1|DMEL	LOC111597452|XP_023167949.2|DHYD
OG0005107	CG32281|NP_728821.2|DMEL	LOC111601706|XP_023174193.2|DHYD
OG0005108	mRpS16|NP_523737.1|DMEL	LOC111592532|XP_023160581.1|DHYD
OG0005109	CG34348|NP_001096954.1|DMEL	LOC111603124|XP_023176365.2|DHYD
OG0005110	spd-2|NP_648906.1|DMEL	LOC111592431|XP_023160383.2|DHYD
OG0005111	PGRP-LD|NP_001137893.1|DMEL	LOC111605648|XP_023180078.2|DHYD
