Orthogroup	DMEL.longest_only	DERE.longest_only
OG0006627	Cul4|NP_610352.2|DMEL	LOC6541846|XP_001970515.1|DERE
OG0006628	Asap|NP_001014504.1|DMEL	LOC6541269|XP_001970513.1|DERE
OG0006629	CG9346|NP_611535.1|DMEL	LOC6547661|XP_001974988.1|DERE
OG0006630	CG13203|NP_610680.2|DMEL	LOC6546979|XP_026835652.1|DERE
OG0006631	Srp9|NP_648163.1|DMEL	LOC6543606|XP_001971392.1|DERE
OG0006632	ClC-b|NP_610798.1|DMEL	LOC6546793|XP_001975887.2|DERE
OG0006633	CG13920|NP_647639.1|DMEL	LOC6545683|XP_001971174.1|DERE
OG0006634	CG3862|NP_608550.1|DMEL	LOC6541314|XP_001968219.2|DERE
OG0006635	mRpL48|NP_608613.1|DMEL	LOC6543247|XP_001968309.1|DERE
OG0006636	ND-B18|NP_572993.1|DMEL	LOC6550643|XP_001978131.1|DERE
OG0006637	CG8270|NP_648047.2|DMEL	LOC6545434|XP_001972123.1|DERE
OG0006638	Cog6|NP_724783.1|DMEL	LOC6540763|XP_001970330.2|DERE
OG0006639	Pkn|NP_001097237.1|DMEL	LOC6540672|XP_015014558.1|DERE
OG0006640	CG2906|NP_001097225.1|DMEL	LOC6541447|XP_001970544.2|DERE
OG0006641	Mef2|NP_001260842.1|DMEL	LOC6541282|XP_026835519.1|DERE
OG0006642	nahoda|NP_523815.2|DMEL	LOC6547374|XP_001976319.1|DERE
OG0006643	HSPC300|NP_726400.1|DMEL	LOC6548396|XP_001976528.1|DERE
OG0006644	CG7600|NP_648453.1|DMEL	LOC6544243|XP_001972366.1|DERE
OG0006645	cyst|NP_001260588.1|DMEL	LOC6549204|XP_026835662.1|DERE
OG0006646	Zip48C|NP_610712.1|DMEL	LOC6547036|XP_001976013.1|DERE
OG0006647	CG15080|NP_611374.1|DMEL	LOC6547190|XP_001974737.1|DERE
OG0006648	CNMa|NP_647669.2|DMEL	LOC6546028|XP_015013522.1|DERE
OG0006649	CG34045|NP_001033961.2|DMEL	LOC6547335|XP_001974795.2|DERE
OG0006650	Epac|NP_001097202.2|DMEL	LOC6540983|XP_026834362.1|DERE
OG0006651	skd|NP_730591.2|DMEL	LOC6546226|XP_026833543.1|DERE
OG0006652	CG32075|NP_648428.1|DMEL	LOC6544012|XP_001972331.1|DERE
OG0006653	Spn|NP_001246578.1|DMEL	LOC6546240|XP_015013482.2|DERE
OG0006654	Rev1|NP_612047.1|DMEL	LOC6545084|XP_001971039.1|DERE
OG0006655	gry|NP_647785.3|DMEL	LOC6545415|XP_001971714.1|DERE
OG0006656	Src64B|NP_001286937.1|DMEL	LOC6544189|XP_026833229.1|DERE
OG0006657	galla-1|NP_611509.1|DMEL	LOC6547733|XP_001974947.1|DERE
OG0006658	dib|NP_524810.2|DMEL	LOC6543569|XP_001971829.1|DERE
OG0006659	CG1136|NP_647853.1|DMEL	LOC6543566|XP_001971826.1|DERE
OG0006660	l_3_mbn|NP_729143.2|DMEL	LOC6545188|XP_001972076.2|DERE
OG0006661	fmt|NP_001261470.1|DMEL	LOC6544916|XP_001972093.1|DERE
OG0006662	Vps29|NP_608575.1|DMEL	LOC6542040|XP_001968253.1|DERE
OG0006663	ple|NP_476898.1|DMEL	LOC6544948|XP_001971542.1|DERE
OG0006664	AP-2mu|NP_732744.1|DMEL	LOC6555175|XP_001982273.1|DERE
OG0006665	CG1233|NP_612034.1|DMEL	LOC6545157|XP_001971019.2|DERE
OG0006666	CG33786|NP_001027444.1|DMEL	LOC6547783|XP_001974938.1|DERE
OG0006667	CG3634|NP_649260.1|DMEL	LOC6546124|XP_001973541.1|DERE
OG0006668	Hey|NP_523657.1|DMEL	LOC6542436|XP_001970534.1|DERE
OG0006669	BBS1|NP_648080.1|DMEL	LOC6544768|XP_026832227.1|DERE
OG0006670	Acbp2|NP_729218.1|DMEL	LOC6544764|XP_001971494.1|DERE
OG0006671	melt|NP_523953.2|DMEL	LOC6544763|XP_026832365.1|DERE
OG0006672	rhea|NP_648238.1|DMEL	LOC6545869|XP_001971638.1|DERE
OG0006673	Prpk|NP_647948.1|DMEL	LOC6544044|XP_001971968.1|DERE
OG0006674	CG12038|NP_995949.1|DMEL	LOC6545129|XP_001971075.1|DERE
OG0006675	RfC4|NP_523915.1|DMEL	LOC6543637|XP_001971841.1|DERE
OG0006676	bc10|NP_647972.1|DMEL	LOC6544360|XP_026832841.1|DERE
OG0006677	Culd|NP_729364.1|DMEL	LOC6545663|XP_001971667.2|DERE
OG0006678	CG4186|NP_652281.1|DMEL	LOC6546298|XP_001973530.1|DERE
OG0006679	Snup|NP_001137877.1|DMEL	LOC26526636|XP_015014320.1|DERE
OG0006680	CG31036|NP_733329.1|DMEL	LOC6554474|XP_026839476.1|DERE
OG0006681	corn|NP_729220.2|DMEL	LOC6544715|XP_001971491.2|DERE
OG0006682	Bre1|NP_647989.2|DMEL	LOC6544634|XP_001972024.1|DERE
OG0006683	Tektin-C|NP_523940.2|DMEL	LOC6544635|XP_026833597.1|DERE
OG0006684	GAPcenA|NP_001097549.1|DMEL	LOC6545715|XP_001971668.1|DERE
OG0006685	Lsm11|NP_610522.1|DMEL	LOC6541507|XP_001969146.3|DERE
OG0006686	tow|NP_001261489.1|DMEL	LOC6544720|XP_026833200.1|DERE
OG0006687	Cyp308a1|NP_573320.1|DMEL	LOC6550299|XP_001977701.1|DERE
OG0006688	loj|NP_729140.2|DMEL	LOC6545283|XP_001972072.2|DERE
OG0006689	RabX5|NP_647644.2|DMEL	LOC6545971|XP_001971181.2|DERE
OG0006690	CG18622|NP_650579.1|DMEL	LOC6552359|XP_026839835.1|DERE
OG0006691	CG32099|NP_729788.1|DMEL	LOC26526418|XP_015014274.1|DERE
OG0006692	Vta1|NP_647640.1|DMEL	LOC6545684|XP_001971175.1|DERE
OG0006693	Jafrac2|NP_525002.1|DMEL	LOC6546463|XP_026833611.1|DERE
OG0006694	Vinc|NP_476820.1|DMEL	LOC6555499|XP_026837895.1|DERE
OG0006695	CG32354|NP_729380.1|DMEL	LOC6545675|XP_001971657.1|DERE
OG0006696	tctn|NP_608998.2|DMEL	LOC26526452|XP_026834496.1|DERE
OG0006697	CG3529|NP_648315.1|DMEL	LOC6545816|XP_015013880.1|DERE
OG0006698	Syx8|NP_524113.1|DMEL	LOC6544225|XP_001973041.1|DERE
OG0006699	Cht7|NP_647768.3|DMEL	LOC6546512|XP_001971343.1|DERE
OG0006700	CG32040|NP_729470.1|DMEL	LOC6545458|XP_001972141.1|DERE
OG0006701	Elp2|NP_610600.1|DMEL	LOC6547353|XP_001976186.1|DERE
OG0006702	miple1|NP_612022.1|DMEL	LOC6545134|XP_001971000.1|DERE
OG0006703	TSG101|NP_524120.1|DMEL	LOC6543627|XP_026832964.1|DERE
OG0006704	kud|NP_648925.1|DMEL	LOC6544151|XP_001973006.1|DERE
OG0006705	CG13743|NP_610444.2|DMEL	LOC6540923|XP_001970374.1|DERE
OG0006706	Reg-5|NP_477173.1|DMEL	LOC6548408|XP_001976674.1|DERE
OG0006707	Alg3|NP_523829.2|DMEL	LOC6547893|XP_001976452.1|DERE
OG0006708	Pstk|NP_608329.1|DMEL	LOC6550434|XP_001977794.1|DERE
OG0006709	CG1824|NP_572810.1|DMEL	LOC6551150|XP_026837509.1|DERE
OG0006710	MCU|NP_001246647.1|DMEL	LOC6545445|XP_026832197.1|DERE
OG0006711	jv|NP_001246649.1|DMEL	LOC6545446|XP_026832195.1|DERE
OG0006712	msn|NP_524679.3|DMEL	LOC6546242|XP_001971289.2|DERE
OG0006713	galla-2|NP_648416.1|DMEL	LOC6543773|XP_001972308.1|DERE
OG0006714	OXA1L|NP_648417.1|DMEL	LOC6543774|XP_001972309.1|DERE
OG0006715	Rexo5|NP_648050.1|DMEL	LOC6545449|XP_001972132.2|DERE
OG0006716	Sf3b2|NP_608739.1|DMEL	LOC6542155|XP_001968510.1|DERE
OG0006717	CG10646|NP_648581.1|DMEL	LOC6544926|XP_001972545.1|DERE
OG0006718	vih|NP_648582.1|DMEL	LOC6544927|XP_001972546.1|DERE
OG0006719	Cpr73D|NP_001097627.1|DMEL	LOC6544084|XP_026833658.1|DERE
OG0006720	CG13699|NP_649033.1|DMEL	LOC6546248|XP_026833020.1|DERE
OG0006721	CG10616|NP_001246734.1|DMEL	LOC6545008|XP_001972535.1|DERE
OG0006722	CG4998|NP_001036609.1|DMEL	LOC6545318|XP_026833078.1|DERE
OG0006723	snRNP-U1-70K|NP_477205.1|DMEL	LOC6543246|XP_001970105.1|DERE
OG0006724	RabX4|NP_733043.1|DMEL	LOC6554485|XP_001981930.1|DERE
OG0006725	CG34150|NP_001036756.2|DMEL	LOC6554489|XP_001981934.1|DERE
OG0006726	ATPsynE|NP_650356.1|DMEL	LOC6552526|XP_001979918.1|DERE
OG0006727	lili|NP_651290.1|DMEL	LOC6554490|XP_001981935.1|DERE
OG0006728	Ada|NP_649866.1|DMEL	LOC6552421|XP_001980866.1|DERE
OG0006729	CG7220|NP_001097261.1|DMEL	LOC6547556|XP_015011573.1|DERE
OG0006730	CG12338|NP_610603.2|DMEL	LOC6547557|XP_001976178.1|DERE
OG0006731	SA|NP_477268.2|DMEL	LOC6541735|XP_001970097.1|DERE
OG0006732	CG13675|NP_001261563.1|DMEL	LOC6543802|XP_001971361.2|DERE
OG0006733	croc|NP_524202.1|DMEL	LOC6543545|XP_001973629.1|DERE
OG0006734	Galphai|NP_477502.1|DMEL	LOC6544798|XP_001971517.1|DERE
OG0006735	MED24|NP_648185.1|DMEL	LOC6543741|XP_026832455.1|DERE
OG0006736	CG10674|NP_647950.1|DMEL	LOC6544042|XP_001971966.1|DERE
OG0006737	Vps60|NP_648997.1|DMEL	LOC6546192|XP_001972921.1|DERE
OG0006738	Uba3|NP_610913.1|DMEL	LOC6549271|XP_001975713.1|DERE
OG0006739	CG10576|NP_647984.1|DMEL	LOC6544679|XP_001972015.1|DERE
OG0006740	Arp3|NP_523968.1|DMEL	LOC6543675|XP_001971373.1|DERE
OG0006741	Nulp1|NP_648174.3|DMEL	LOC6543676|XP_001971374.1|DERE
OG0006742	CG4576|NP_650495.1|DMEL	LOC6553086|XP_001980105.1|DERE
OG0006743	Pi3K21B|NP_477270.2|DMEL	LOC6543312|XP_001968156.2|DERE
OG0006744	iPLA2-VIA|NP_729565.2|DMEL	LOC6546011|XP_015013218.1|DERE
OG0006745	pad|NP_650534.2|DMEL	LOC6553306|XP_001980172.1|DERE
OG0006746	foi|NP_001261584.1|DMEL	LOC6545773|XP_026832797.1|DERE
OG0006747	RecQ4|NP_652607.1|DMEL	LOC26526723|XP_026833126.1|DERE
OG0006748	Rbf|NP_525036.2|DMEL	LOC6555539|XP_001982431.2|DERE
OG0006749	CG13921|NP_001356973.1|DMEL	LOC6543765|XP_001971193.1|DERE
OG0006750	Tango4|NP_572778.1|DMEL	LOC6551298|XP_001978397.1|DERE
OG0006752	CG14985|NP_647846.2|DMEL	LOC6546336|XP_001971812.2|DERE
OG0006753	FoxL1|NP_523912.1|DMEL	LOC6546446|XP_001971815.2|DERE
OG0006754	mri|NP_612008.1|DMEL	LOC6544645|XP_015013598.1|DERE
OG0006755	CG3402|NP_612045.1|DMEL	LOC6545082|XP_001971037.1|DERE
OG0006756	ssp6|NP_648023.2|DMEL	LOC6545279|XP_001972068.1|DERE
OG0006757	CG6610|NP_648022.1|DMEL	LOC6545278|XP_001972067.1|DERE
OG0006758	CG14949|NP_647734.1|DMEL	LOC6546156|XP_001971299.1|DERE
OG0006759	MEP-1|NP_001137875.1|DMEL	LOC6546155|XP_026833530.1|DERE
OG0006760	ko|NP_524193.2|DMEL	LOC6546174|XP_001973575.2|DERE
OG0006761	Rpn5|NP_649588.1|DMEL	LOC6552601|XP_001978994.1|DERE
OG0006762	CG32521|NP_728397.1|DMEL	LOC6549918|XP_026837382.1|DERE
OG0006763	CG17669|NP_611336.1|DMEL	LOC6546930|XP_001974691.1|DERE
OG0006764	pea|NP_610928.1|DMEL	LOC6549373|XP_001975683.1|DERE
OG0006765	Prp19|NP_523783.1|DMEL	LOC6547160|XP_001974688.1|DERE
OG0006766	CG7879|NP_647626.1|DMEL	LOC6545601|XP_026833431.1|DERE
OG0006767	CG12975|NP_649293.1|DMEL	LOC6546272|XP_001973591.1|DERE
OG0006768	CG10508|NP_001246859.1|DMEL	LOC6546271|XP_001973590.1|DERE
OG0006769	Ilk|NP_525001.2|DMEL	LOC6546273|XP_001973592.1|DERE
OG0006770	CG13287|NP_001261454.1|DMEL	LOC6544405|XP_001972035.1|DERE
OG0006771	COX6B|NP_728294.1|DMEL	LOC6550480|XP_026838211.1|DERE
OG0006772	cn|NP_523651.4|DMEL	LOC6542000|XP_001970577.3|DERE
OG0006773	ND-30|NP_647775.1|DMEL	LOC6543757|XP_001971351.1|DERE
OG0006774	wnd|NP_649137.3|DMEL	LOC6545525|XP_026832593.1|DERE
OG0006775	scaf6|NP_001014589.1|DMEL	LOC6543902|XP_001972973.1|DERE
OG0006776	CG11594|NP_728918.1|DMEL	LOC6546448|XP_026833334.1|DERE
OG0006777	Pop5|NP_648955.1|DMEL	LOC6543697|XP_001972971.1|DERE
OG0006778	yellow-g|NP_523888.1|DMEL	LOC6546529|XP_001971264.1|DERE
OG0006779	CG12084|NP_612112.1|DMEL	LOC6545666|XP_001971141.1|DERE
OG0006780	ltl|NP_729265.1|DMEL	LOC6544070|XP_001971429.1|DERE
OG0006781	lama|NP_729060.2|DMEL	LOC6544327|XP_001971980.1|DERE
OG0006782	metl|NP_647636.3|DMEL	LOC6545424|XP_015013537.1|DERE
OG0006783	Zasp52|NP_001027420.2|DMEL	LOC6549004|XP_026837137.1|DERE
OG0006784	Cip4|NP_001097501.1|DMEL	LOC6543894|XP_026832317.1|DERE
OG0006785	ari-2|NP_477374.1|DMEL	LOC6548084|XP_001975175.1|DERE
OG0006786	CG5493|NP_611348.1|DMEL	LOC6547019|XP_026836311.1|DERE
OG0006787	Sugb|NP_648493.3|DMEL	LOC6544569|XP_015013923.1|DERE
OG0006788	Pldn|NP_648494.2|DMEL	LOC6544570|XP_001972421.2|DERE
OG0006789	CG4789|NP_573166.1|DMEL	LOC6550032|XP_001977498.2|DERE
OG0006790	HINT1|NP_608711.3|DMEL	LOC6542042|XP_001968464.1|DERE
OG0006791	Tsen54|NP_648559.1|DMEL	LOC6544595|XP_026832879.1|DERE
OG0006792	CG16717|NP_648343.1|DMEL	LOC6543974|XP_015013885.1|DERE
OG0006793	CG6761|NP_648346.1|DMEL	LOC6543963|XP_026832791.1|DERE
OG0006794	CG3420|NP_610234.3|DMEL	LOC6541810|XP_001970729.1|DERE
OG0006795	CG11593|NP_647851.3|DMEL	LOC6543564|XP_001971824.1|DERE
OG0006796	Rpn10|NP_524204.1|DMEL	LOC6543884|XP_001973643.1|DERE
OG0006797	CG4953|NP_609365.3|DMEL	LOC6541938|XP_001969431.1|DERE
OG0006798	CG13310|NP_648257.1|DMEL	LOC6544783|XP_001971603.1|DERE
OG0006799	Jarid2|NP_648324.1|DMEL	LOC6545767|XP_026832453.1|DERE
OG0006800	ssp2|NP_648672.1|DMEL	LOC6545561|XP_001972687.1|DERE
OG0006801	amx|NP_524644.1|DMEL	LOC6549819|XP_001977342.1|DERE
OG0006802	CG8195|NP_611049.1|DMEL	LOC6546600|XP_001975488.1|DERE
OG0006803	BBS4|NP_610636.1|DMEL	LOC6547254|XP_001976140.1|DERE
OG0006804	Naa60|NP_996032.1|DMEL	LOC6543971|XP_015013886.1|DERE
OG0006805	Nup188|NP_001246283.1|DMEL	LOC6546708|XP_001975869.2|DERE
OG0006806	roq|NP_648886.1|DMEL	LOC6545394|XP_026832606.1|DERE
OG0006807	Shal|NP_001097646.1|DMEL	LOC6545574|XP_015012984.1|DERE
OG0006808	Non1|NP_610484.1|DMEL	LOC6540618|XP_001970319.1|DERE
OG0006809	Ids|NP_647814.1|DMEL	LOC6546473|XP_001971754.1|DERE
OG0006810	ClC-c|NP_730105.3|DMEL	LOC6544861|XP_026832402.1|DERE
OG0006811	Pdf|NP_524517.1|DMEL	LOC6554252|XP_026839807.1|DERE
OG0006812	Cpsf6|NP_648206.1|DMEL	LOC6544770|XP_001971676.1|DERE
OG0006813	koko|NP_732338.1|DMEL	LOC6551846|XP_026831980.1|DERE
OG0006814	eIF3l|NP_648553.1|DMEL	LOC6544795|XP_001972502.1|DERE
OG0006815	sty|NP_523902.2|DMEL	LOC6546262|XP_015013349.1|DERE
OG0006816	eIF5B|NP_651974.1|DMEL	LOC6546263|XP_001971759.1|DERE
OG0006817	Oseg2|NP_647700.2|DMEL	LOC6546481|XP_026833165.1|DERE
OG0006818	CG12502|NP_612067.2|DMEL	LOC6545205|XP_001971066.2|DERE
OG0006819	Rcd7|NP_649125.1|DMEL	LOC6545570|XP_026833773.1|DERE
OG0006820	CG9231|NP_649128.1|DMEL	LOC6545575|XP_001973353.1|DERE
OG0006821	Nup160|NP_609493.1|DMEL	LOC6541360|XP_001969860.1|DERE
OG0006822	qsm|NP_652049.1|DMEL	LOC6547387|XP_001974926.1|DERE
OG0006823	eIF3e|NP_477385.1|DMEL	LOC6543631|XP_001973011.1|DERE
OG0006824	Pfdn4|NP_647961.1|DMEL	LOC6544335|XP_001971986.1|DERE
OG0006825	CG17672|NP_001036603.1|DMEL	LOC6544945|XP_001972618.1|DERE
OG0006826	Galphaf|NP_524118.1|DMEL	LOC6543938|XP_001973028.2|DERE
OG0006827	CG10055|NP_649703.1|DMEL	LOC6553197|XP_001979158.1|DERE
OG0006828	Ror|NP_476962.1|DMEL	LOC6543154|XP_001969425.1|DERE
OG0006829	QC|NP_729109.1|DMEL	LOC6545193|XP_001972039.1|DERE
OG0006830	CG13933|NP_647658.1|DMEL	LOC6543769|XP_001971197.1|DERE
OG0006831	Exo70|NP_648222.3|DMEL	LOC6545676|XP_001971658.1|DERE
OG0006832	Pex7|NP_001137914.1|DMEL	LOC6545390|XP_001971620.1|DERE
OG0006833	rgn|NP_001246866.1|DMEL	LOC6543731|XP_026833270.1|DERE
OG0006834	Fadd|NP_651006.1|DMEL	LOC6555409|XP_026835312.1|DERE
OG0006835	Cds|NP_524661.1|DMEL	LOC6543669|XP_001971367.1|DERE
OG0006836	spz5|NP_647753.1|DMEL	LOC6546375|XP_001971320.1|DERE
OG0006837	Ctl1|NP_647884.1|DMEL	LOC6543827|XP_001971877.1|DERE
OG0006838	CG6707|NP_648372.1|DMEL	LOC6546082|XP_015013215.1|DERE
OG0006839	CG1309|NP_647880.1|DMEL	LOC6543753|XP_001971871.1|DERE
OG0006840	CG31638|NP_723186.2|DMEL	LOC6540916|XP_001970026.2|DERE
OG0006841	CG15020|NP_647901.1|DMEL	LOC6544206|XP_001971899.2|DERE
OG0006842	dar1|NP_001097493.1|DMEL	LOC6546260|XP_001971772.1|DERE
OG0006843	mRpL16|NP_525041.1|DMEL	LOC6555720|XP_001982564.1|DERE
OG0006844	CG12818|NP_649996.1|DMEL	LOC6552037|XP_001980682.1|DERE
OG0006845	CG6664|NP_648944.1|DMEL	LOC6543910|XP_015014017.1|DERE
OG0006846	Rsph3|NP_648059.1|DMEL	LOC6544846|XP_026833512.1|DERE
OG0006847	vvl|NP_001303384.1|DMEL	LOC6544843|XP_001971533.2|DERE
OG0006848	BBS9|NP_001137727.2|DMEL	LOC6547837|XP_001975048.2|DERE
OG0006849	CG5989|NP_648242.1|DMEL	LOC6545737|XP_001971631.3|DERE
OG0006850	CG6282|NP_001261595.1|DMEL	LOC6545736|XP_001971630.2|DERE
OG0006851	GAPsec|NP_648245.2|DMEL	LOC6545733|XP_015013771.1|DERE
OG0006852	Cyp49a1|NP_610588.2|DMEL	LOC6542281|XP_026835414.1|DERE
OG0006853	CG7201|NP_648200.1|DMEL	LOC6545802|XP_015013782.1|DERE
OG0006854	CG1441|NP_610535.1|DMEL	LOC6541491|XP_026834486.1|DERE
OG0006855	Tsf2|NP_524044.1|DMEL	LOC6545312|XP_001972554.1|DERE
OG0006856	Ttd14|NP_001097366.1|DMEL	LOC6547157|XP_001974685.2|DERE
OG0006857	CG43366|NP_610188.2|DMEL	LOC6542839|XP_026834703.1|DERE
OG0006858	syd|NP_524652.1|DMEL	LOC6543607|XP_001971393.1|DERE
OG0006859	Nop17l|NP_610324.2|DMEL	LOC6541773|XP_026835280.1|DERE
OG0006860	Rab3|NP_001356961.1|DMEL	LOC6547347|XP_001976180.1|DERE
OG0006861	CG42663|NP_001188915.1|DMEL	LOC6546669|XP_015011629.1|DERE
OG0006862	Galk|NP_648276.1|DMEL	LOC6544979|XP_015013756.1|DERE
OG0006863	por|NP_476890.1|DMEL	LOC6550117|XP_001977654.1|DERE
OG0006864	Balat|NP_610823.1|DMEL	LOC6546628|XP_001975844.1|DERE
OG0006865	Dscam3|NP_996226.2|DMEL	LOC6552244|XP_001979756.2|DERE
OG0006866	CG3732|NP_611692.1|DMEL	LOC6546657|XP_001974500.1|DERE
OG0006867	CG6362|NP_611268.1|DMEL	LOC26526411|XP_015012800.2|DERE
OG0006868	fab1|NP_611269.1|DMEL	LOC6546666|XP_001974578.1|DERE
OG0006869	GLaz|NP_523727.2|DMEL	LOC6549520|XP_026835829.1|DERE
OG0006870	stan|NP_001260871.1|DMEL	LOC6547349|XP_001976182.3|DERE
OG0006871	Socs44A|NP_523659.1|DMEL	LOC6541868|XP_001970510.1|DERE
OG0006872	mRpL52|NP_610313.1|DMEL	LOC6542038|XP_001970591.1|DERE
OG0006873	Rgk3|NP_001286670.1|DMEL	LOC6547928|XP_015012228.1|DERE
OG0006874	CG40006|NP_001036401.1|DMEL	LOC26526761|XP_026838671.1|DERE
OG0006875	CG10376|NP_609899.1|DMEL	LOC6549233|XP_001974358.1|DERE
OG0006876	enok|NP_523838.1|DMEL	LOC6547952|XP_026837034.1|DERE
OG0006877	Clp|NP_477156.1|DMEL	LOC26526950|XP_015015582.1|DERE
OG0006878	lid|NP_523486.1|DMEL	LOC6540673|XP_026834135.1|DERE
OG0006879	CG5522|NP_725613.1|DMEL	LOC6548494|XP_026836247.1|DERE
OG0006880	Cyp303a1|NP_652070.1|DMEL	LOC6543080|XP_001969033.1|DERE
OG0006881	elB|NP_523566.4|DMEL	LOC6540632|XP_015015092.1|DERE
OG0006882	Mat1|NP_610605.1|DMEL	LOC6547555|XP_001976176.1|DERE
OG0006883	CG3651|NP_610133.3|DMEL	LOC6548600|XP_001973945.1|DERE
OG0006884	Bem46|NP_477372.1|DMEL	LOC113564054|XP_026834233.1|DERE
OG0006885	Trim9|NP_001188786.1|DMEL	LOC6541525|XP_015014899.1|DERE
OG0006886	Rad60|NP_651134.1|DMEL	LOC6554560|XP_001982164.1|DERE
OG0006887	Rbcn-3B|NP_569960.2|DMEL	LOC6555656|XP_001982569.2|DERE
OG0006888	Ip259|NP_477379.1|DMEL	LOC6541730|XP_001969478.1|DERE
OG0006889	CycK|NP_788082.1|DMEL	LOC6548599|XP_001973944.1|DERE
OG0006890	CG3008|NP_608871.1|DMEL	LOC6543523|XP_001968723.1|DERE
OG0006891	CG18787|NP_652664.2|DMEL, CG18789|NP_723704.1|DMEL	LOC6543304|XP_001969787.1|DERE
OG0006892	ninaA|NP_476656.1|DMEL	LOC6543219|XP_001968229.1|DERE
OG0006893	mRpL10|NP_523440.1|DMEL	LOC6540830|XP_001968135.1|DERE
OG0006894	CG11617|NP_608502.1|DMEL	LOC6540849|XP_026835084.1|DERE
OG0006895	raptor|NP_572294.2|DMEL	LOC26526319|XP_015011450.1|DERE
OG0006896	Tektin-A|NP_523577.1|DMEL	LOC6542977|XP_001968999.1|DERE, LOC6556019|XP_001982881.1|DERE
OG0006897	CG33298|NP_995666.1|DMEL	LOC6543004|XP_026835159.1|DERE
OG0006898	CG10338|NP_609897.2|DMEL	LOC6549235|XP_026835901.1|DERE
OG0006899	CG15385|NP_608654.1|DMEL	LOC6543090|XP_001968367.1|DERE
OG0006900	RPA3|NP_572737.1|DMEL	LOC6551308|XP_001977096.1|DERE
OG0006901	Stip1|NP_477354.1|DMEL	LOC6543189|XP_001968155.1|DERE
OG0006902	CG3603|NP_570046.1|DMEL	LOC6550324|XP_001976772.1|DERE
OG0006903	CG7568|NP_001263071.1|DMEL	LOC6554662|XP_001981342.3|DERE
OG0006904	CAH1|NP_523561.1|DMEL	LOC6540939|XP_001969581.1|DERE
OG0006905	BicD|NP_001260531.1|DMEL	LOC6549637|XP_001974443.1|DERE
OG0006906	tup|NP_476775.1|DMEL	LOC6549328|XP_001974333.1|DERE
OG0006907	Nhe2|NP_001137851.1|DMEL	LOC6548699|XP_026837049.1|DERE
OG0006908	CIAPIN1|NP_524938.1|DMEL	LOC6542294|XP_001968933.1|DERE
OG0006909	CG5037|NP_609382.1|DMEL	LOC6543396|XP_001969452.1|DERE
OG0006910	emb|NP_723391.2|DMEL	LOC6540668|XP_001970306.1|DERE
OG0006911	Nep3|NP_523417.2|DMEL	LOC6550446|XP_015011155.1|DERE
OG0006912	CG10132|NP_609979.2|DMEL	LOC6549202|XP_001974241.1|DERE
OG0006913	CG5149|NP_609110.1|DMEL	LOC6542749|XP_001970148.1|DERE
OG0006914	JMJD7|NP_648651.1|DMEL	LOC6544823|XP_001972659.1|DERE
OG0006915	Fign|NP_608763.2|DMEL	LOC6542512|XP_026835509.1|DERE
OG0006916	B4|NP_477325.2|DMEL	LOC6542390|XP_001969609.1|DERE
OG0006917	Gli|NP_476602.1|DMEL	LOC6542173|XP_026834050.1|DERE
OG0006918	ND-B17|NP_609765.1|DMEL	LOC6543206|XP_001968989.1|DERE
OG0006919	brwl|NP_609298.1|DMEL	LOC6541446|XP_026834444.1|DERE
OG0006920	Gyc32E|NP_001097148.1|DMEL	LOC6541707|XP_015014467.1|DERE
OG0006921	for|NP_477487.1|DMEL	LOC6540897|XP_026835321.1|DERE
OG0006922	CG9302|NP_609645.2|DMEL	LOC6541967|XP_001969630.1|DERE
OG0006923	CG3407|NP_608809.1|DMEL	LOC6542859|XP_001968623.1|DERE
OG0006924	Tim23|NP_001015387.1|DMEL	LOC6548269|XP_001973863.1|DERE
OG0006925	CG2310|NP_651694.1|DMEL	LOC6554631|XP_026831514.1|DERE
OG0006926	dpp|NP_477311.1|DMEL	LOC6542079|XP_015015274.1|DERE
OG0006927	CG9886|NP_608684.1|DMEL	LOC6542142|XP_001968415.1|DERE
OG0006928	CG18641|NP_608682.3|DMEL	LOC6541684|XP_001968411.2|DERE
OG0006929	Zir|NP_608489.2|DMEL	LOC6542288|XP_001968115.1|DERE
OG0006930	CG3294|NP_608857.2|DMEL	LOC6543475|XP_001968707.2|DERE
OG0006931	CG6712|NP_477479.1|DMEL	LOC6541461|XP_001969766.1|DERE
OG0006932	Cand1|NP_609389.1|DMEL	LOC6543056|XP_001969461.1|DERE
OG0006933	CG5022|NP_609384.1|DMEL	LOC6542526|XP_001969457.1|DERE
OG0006934	CG6621|NP_650036.2|DMEL	LOC6551920|XP_026832032.1|DERE
OG0006935	CG3793|NP_001246038.1|DMEL	LOC6541397|XP_015015364.1|DERE
OG0006936	CG11319|NP_001285682.1|DMEL	LOC6540848|XP_026835108.1|DERE
OG0006937	REPTOR-BP|NP_609363.1|DMEL	LOC6541319|XP_001969429.1|DERE
OG0006938	CG5885|NP_609321.1|DMEL	LOC6542074|XP_001969363.1|DERE
OG0006939	Mlc-c|NP_001245533.1|DMEL	LOC6550925|XP_001976980.1|DERE
OG0006940	muc|NP_609118.1|DMEL	LOC6542519|XP_001970156.2|DERE
OG0006941	Samuel|NP_525101.2|DMEL	LOC6542041|XP_026835254.1|DERE
OG0006942	whd|NP_001163111.1|DMEL	LOC6547459|XP_026836815.1|DERE
