Orthogroup	DMEL.longest_only	DELE.longest_only
OG0005662	CG14712|NP_650096.1|DMEL	LOC108140507|XP_017118779.1|DELE
OG0005663	Cdk7|NP_511044.1|DMEL	LOC108147706|XP_017129918.1|DELE
OG0005664	CG34353|NP_001287571.1|DMEL	LOC108137378|XP_017114519.1|DELE
OG0005665	CG33970|NP_001287542.1|DMEL	LOC108147209|XP_017129056.1|DELE
OG0005666	Ptpmeg2|NP_572576.1|DMEL	LOC108137279|XP_017114370.1|DELE
OG0005667	CG33080|NP_788858.1|DMEL	LOC108149875|XP_017133253.1|DELE
OG0005668	IRSp53|NP_729679.2|DMEL	LOC108150226|XP_017133759.1|DELE
OG0005669	LanB1|NP_476618.1|DMEL	LOC108138196|XP_017115802.1|DELE
OG0005670	Vps33B|NP_651395.1|DMEL	LOC108143770|XP_017123787.1|DELE, LOC108149002|XP_017131835.1|DELE, LOC108143734|XP_017123757.1|DELE
OG0005671	Spn85F|NP_649965.2|DMEL	LOC108135149|XP_017111258.1|DELE
OG0005672	CG4972|NP_609378.1|DMEL	LOC108141988|XP_017121136.1|DELE
OG0005673	Cnb|NP_647680.1|DMEL	LOC108145886|XP_017127022.1|DELE
OG0005674	Ptip|NP_729947.2|DMEL	LOC108146854|XP_017128559.1|DELE
OG0005675	ND-23|NP_524719.1|DMEL	LOC108140739|XP_017119204.1|DELE
OG0005676	LeuRS-m|NP_647932.1|DMEL	LOC108146273|XP_017127702.1|DELE
OG0005677	CG8187|NP_611045.1|DMEL	LOC108144686|XP_017125240.1|DELE
OG0005678	neur|NP_476652.1|DMEL	LOC108143023|XP_017122704.1|DELE
OG0005679	Gyc88E|NP_001036711.1|DMEL	LOC108134515|XP_017110345.1|DELE
OG0005680	Atet|NP_001097079.1|DMEL	LOC108149399|XP_017132426.1|DELE
OG0005681	Rpb7|NP_731983.1|DMEL	LOC108135458|XP_017111694.1|DELE
OG0005682	CG12241|NP_650432.1|DMEL	LOC108135448|XP_017111683.1|DELE
OG0005683	rad|NP_001285176.1|DMEL	LOC108149984|XP_017133402.1|DELE
OG0005684	Nmt|NP_523969.1|DMEL	LOC108147545|XP_017129619.1|DELE
OG0005685	CG3655|NP_001259118.1|DMEL	LOC108138401|XP_017116071.1|DELE
OG0005686	CG31360|NP_732261.1|DMEL	LOC108140807|XP_017119295.1|DELE
OG0005687	CG6836|NP_649079.2|DMEL	LOC108146543|XP_017128073.1|DELE
OG0005688	Prosalpha7|NP_724834.1|DMEL	LOC108141516|XP_017120434.1|DELE
OG0005689	mldr|NP_572309.2|DMEL	LOC108141441|XP_017120327.1|DELE
OG0005690	Spps|NP_001262902.1|DMEL	LOC108136770|XP_017113620.1|DELE
OG0005691	ana1|NP_651268.1|DMEL	LOC108139235|XP_017117391.1|DELE
OG0005692	CG2794|NP_608533.1|DMEL	LOC108137857|XP_017115276.1|DELE
OG0005693	sinu|NP_647971.3|DMEL	LOC108147551|XP_017129626.1|DELE
OG0005694	Nlg4|NP_001369025.1|DMEL	LOC108136854|XP_017113778.1|DELE
OG0005695	eIF1A|NP_524728.2|DMEL	LOC108136781|XP_017113632.1|DELE
OG0005696	CG14312|NP_650704.1|DMEL	LOC108136783|XP_017113634.1|DELE
OG0005697	CG8064|NP_650705.1|DMEL	LOC108136776|XP_017113626.1|DELE
OG0005698	Prp38|NP_610463.2|DMEL	LOC108143482|XP_017123418.1|DELE
OG0005699	rha|NP_651390.2|DMEL	LOC108143868|XP_017123921.1|DELE
OG0005700	CG2841|NP_001284821.1|DMEL	LOC108137134|XP_017114171.1|DELE
OG0005701	Tgt|NP_608585.1|DMEL	LOC108148074|XP_017130416.1|DELE
OG0005702	brn|NP_476901.1|DMEL	LOC108136616|XP_017113423.1|DELE
OG0005703	Xpd|NP_726036.2|DMEL	LOC108145251|XP_017126017.1|DELE
OG0005704	MKP-4|NP_608332.2|DMEL	LOC108134859|XP_017110831.1|DELE
OG0005705	CG32032|NP_729454.1|DMEL	LOC108142762|XP_017122285.1|DELE
OG0005706	Cog2|NP_524366.1|DMEL	LOC108140638|XP_017119049.1|DELE
OG0005707	Cngl|NP_001245691.1|DMEL	LOC108137642|XP_017114946.1|DELE
OG0005708	CG14770|NP_569907.1|DMEL	LOC108135909|XP_017112316.1|DELE
OG0005709	CG11837|NP_651660.1|DMEL	LOC108147259|XP_017129145.1|DELE
OG0005710	RpS25|NP_524315.2|DMEL	LOC108136933|XP_017113897.1|DELE
OG0005711	Fibp|NP_001368936.1|DMEL	LOC108142271|XP_017121483.1|DELE
OG0005712	Cog3|NP_608779.1|DMEL	LOC108134745|XP_017110673.1|DELE
OG0005713	dysf|NP_733137.3|DMEL	LOC108147311|XP_017129223.1|DELE
OG0005714	polybromo|NP_651288.1|DMEL	LOC108143022|XP_017122702.1|DELE
OG0005715	alt|NP_650645.1|DMEL	LOC108140584|XP_017118955.1|DELE
OG0005716	bel|NP_001262379.1|DMEL	LOC108143860|XP_017123913.1|DELE
OG0005717	CG1116|NP_730894.2|DMEL	LOC108141155|XP_017119870.1|DELE
OG0005718	CG3817|NP_650405.2|DMEL	LOC108136015|XP_017112434.1|DELE
OG0005719	CG6073|NP_651468.1|DMEL	LOC108147193|XP_017129036.1|DELE
OG0005720	DNaseII|NP_650672.1|DMEL	LOC108137021|XP_017114010.1|DELE
OG0005721	CG31324|NP_733138.1|DMEL	LOC108147241|XP_017129128.1|DELE
OG0005722	Gld|NP_001350861.1|DMEL	LOC108141136|XP_017119847.1|DELE
OG0005723	CG2663|NP_730931.1|DMEL	LOC108137498|XP_017114703.1|DELE
OG0005724	Hsl|NP_611463.1|DMEL	LOC108144971|XP_017125608.1|DELE
OG0005725	sll|NP_524389.1|DMEL	LOC108140717|XP_017119167.1|DELE
OG0005726	Sclp|NP_001259475.1|DMEL	LOC108145595|XP_017126614.1|DELE
OG0005727	sas|NP_731141.1|DMEL	LOC108141108|XP_017119808.1|DELE
OG0005728	P58IPK|NP_649916.1|DMEL	LOC108139307|XP_017117498.1|DELE
OG0005729	CG8312|NP_649918.1|DMEL	LOC108139228|XP_017117380.1|DELE
OG0005730	CAHbeta|NP_649849.1|DMEL	LOC108144038|XP_017124164.1|DELE
OG0005731	RagA-B|NP_649850.1|DMEL	LOC108144037|XP_017124162.1|DELE
OG0005732	aurA|NP_476749.1|DMEL	LOC108135119|XP_017111207.1|DELE
OG0005733	CG12213|NP_001097754.1|DMEL	LOC108135118|XP_017111203.1|DELE
OG0005734	Nup358|NP_001247302.1|DMEL	LOC108143852|XP_017123903.1|DELE
OG0005735	Nep2|NP_001246914.1|DMEL	LOC108141134|XP_017119846.1|DELE
OG0005736	Wdr33|NP_730982.1|DMEL	LOC108148266|XP_017130707.1|DELE
OG0005737	Scm|NP_731385.1|DMEL	LOC108139309|XP_017117500.1|DELE
OG0005738	CG6959|NP_001138037.1|DMEL	LOC108140540|XP_017118857.1|DELE
OG0005739	CG10898|NP_650083.1|DMEL	LOC108140618|XP_017119020.1|DELE
OG0005740	Cul5|NP_651665.2|DMEL	LOC108147244|XP_017129132.1|DELE
OG0005741	PSMG1|NP_649590.1|DMEL	LOC108148390|XP_017130906.1|DELE
OG0005742	CG7168|NP_650695.1|DMEL	LOC108137006|XP_017113992.1|DELE
OG0005743	mRpS18A|NP_731252.1|DMEL	LOC108144067|XP_017124205.1|DELE
OG0005744	CG11980|NP_649857.1|DMEL	LOC108142899|XP_017122475.1|DELE
OG0005745	mtd|NP_001246928.1|DMEL	LOC108137444|XP_017114597.1|DELE
OG0005746	CG11999|NP_649527.1|DMEL	LOC108137438|XP_017114592.1|DELE
OG0005747	CG1172|NP_649534.1|DMEL	LOC108137497|XP_017114702.1|DELE
OG0005748	CG7218|NP_650678.1|DMEL	LOC108136894|XP_017113840.1|DELE
OG0005749	Pits|NP_001138192.1|DMEL	LOC108137676|XP_017115021.1|DELE
OG0005750	Sym|NP_649580.1|DMEL	LOC108148368|XP_017130880.1|DELE
OG0005751	Rpn12|NP_648904.1|DMEL	LOC108146608|XP_017128144.1|DELE
OG0005752	mRpL34|NP_001036552.1|DMEL	LOC108141360|XP_017120170.1|DELE
OG0005753	FIG4|NP_608841.1|DMEL	LOC108138831|XP_017116827.1|DELE
OG0005754	ste24a|NP_611175.1|DMEL	LOC108144435|XP_017124808.1|DELE
OG0005755	Alas|NP_477281.1|DMEL	LOC108144811|XP_017125429.1|DELE
OG0005756	CG16790|NP_649911.1|DMEL	LOC108139261|XP_017117437.1|DELE
OG0005757	CG31460|NP_731253.1|DMEL	LOC108144066|XP_017124204.1|DELE
OG0005758	Kat60|NP_001262276.1|DMEL	LOC108141140|XP_017119853.1|DELE
OG0005759	hyd|NP_001287262.1|DMEL	LOC108139258|XP_017117431.1|DELE
OG0005760	l_3_neo38|NP_001262485.1|DMEL	LOC108140712|XP_017119162.1|DELE
OG0005761	Ire1|NP_001097839.1|DMEL	LOC108136851|XP_017113765.1|DELE
OG0005762	r-l|NP_524427.1|DMEL	LOC108140599|XP_017118994.1|DELE
OG0005763	CG15908|NP_610220.1|DMEL	LOC108145080|XP_017125754.1|DELE
OG0005764	jagn|NP_649585.1|DMEL	LOC108148297|XP_017130767.1|DELE
OG0005765	Sec8|NP_730996.2|DMEL	LOC108148295|XP_017130756.1|DELE
OG0005766	tinc|NP_788686.1|DMEL	LOC108136762|XP_017113608.1|DELE
OG0005767	CG5191|NP_650893.2|DMEL	LOC108136878|XP_017113818.1|DELE
OG0005768	CG14439|NP_572347.1|DMEL	LOC108138557|XP_017116317.1|DELE
OG0005769	asl|NP_649557.2|DMEL	LOC108137489|XP_017114694.1|DELE
OG0005770	obe|NP_650472.2|DMEL	LOC108140521|XP_017118820.1|DELE
OG0005771	Vps16B|NP_651731.1|DMEL	LOC108148548|XP_017131085.1|DELE
OG0005772	CG9630|NP_649777.1|DMEL	LOC108143960|XP_017124045.1|DELE
OG0005773	CG5013|NP_650520.1|DMEL	LOC108140428|XP_017118642.1|DELE
OG0005774	CG5281|NP_650076.1|DMEL	LOC108140505|XP_017118775.1|DELE
OG0005775	Rab8|NP_524172.1|DMEL	LOC108142379|XP_017121703.1|DELE
OG0005776	CG34039|NP_001034012.2|DMEL	LOC108143267|XP_017123070.1|DELE
OG0005777	mRpL51|NP_609239.1|DMEL	LOC108142069|XP_017121244.1|DELE
OG0005778	Pif1A|NP_001189195.2|DMEL	LOC108143831|XP_017123867.1|DELE
OG0005779	Atx2|NP_732033.1|DMEL	LOC108140644|XP_017119055.1|DELE
OG0005780	Sema5c|NP_611293.3|DMEL	LOC108142634|XP_017122114.1|DELE
OG0005781	CG14142|NP_648447.2|DMEL	LOC108150159|XP_017133617.1|DELE
OG0005782	Alg10|NP_729680.1|DMEL	LOC108150228|XP_017133764.1|DELE
OG0005783	Lsm10|NP_610615.1|DMEL	LOC108143570|XP_017123569.1|DELE
OG0005784	SppL|NP_001163740.1|DMEL	LOC108147264|XP_017129156.1|DELE
OG0005785	Lnk|NP_001287536.1|DMEL	LOC108147277|XP_017129175.1|DELE
OG0005786	DCAF12|NP_650145.1|DMEL	LOC108135116|XP_017111196.1|DELE
OG0005787	MED31|NP_649483.1|DMEL	LOC108141212|XP_017119950.1|DELE
OG0005788	Usp20-33|NP_610943.2|DMEL	LOC108149805|XP_017133160.1|DELE
OG0005789	MED21|NP_001015223.1|DMEL	LOC108148458|XP_017130982.1|DELE
OG0005790	ncd|NP_476651.1|DMEL	LOC108148547|XP_017131084.1|DELE
OG0005791	SIDL|NP_650431.1|DMEL	LOC108150708|XP_017134473.1|DELE
OG0005792	CG4210|NP_650430.1|DMEL	LOC108134502|XP_017110320.1|DELE
OG0005793	pnr|NP_476685.1|DMEL	LOC108140756|XP_017119226.1|DELE
OG0005794	ix|NP_610677.1|DMEL	LOC108144544|XP_017125004.1|DELE
OG0005795	CG14883|NP_650547.1|DMEL	LOC108135106|XP_017111171.1|DELE
OG0005796	Papss|NP_730460.1|DMEL	LOC108142378|XP_017121700.1|DELE
OG0005797	ATPsynB|NP_524011.1|DMEL	LOC108150216|XP_017133737.1|DELE
OG0005798	mRpL47|NP_788610.1|DMEL	LOC108139225|XP_017117378.1|DELE
OG0005799	CG2747|NP_001262364.1|DMEL	LOC108141049|XP_017119681.1|DELE
OG0005800	CG3223|NP_649758.1|DMEL	LOC108141241|XP_017119987.1|DELE
OG0005801	CG10435|NP_649759.1|DMEL	LOC108141218|XP_017119959.1|DELE
OG0005802	CG9593|NP_650493.2|DMEL	LOC108140570|XP_017118930.1|DELE
OG0005803	mura|NP_731367.2|DMEL	LOC108139218|XP_017117360.1|DELE
OG0005804	CG7785|NP_650673.1|DMEL	LOC108136997|XP_017113984.1|DELE
OG0005805	Letm1|NP_611922.1|DMEL	LOC108144640|XP_017125168.1|DELE
OG0005806	CG18528|NP_651251.3|DMEL	LOC108139371|XP_017117587.1|DELE
OG0005807	CG17780|NP_732995.1|DMEL	LOC108139139|XP_017117243.1|DELE
OG0005808	CG12398|NP_572985.1|DMEL	LOC108148103|XP_017130437.1|DELE
OG0005809	CG13926|NP_647633.1|DMEL	LOC108145859|XP_017126969.1|DELE
OG0005810	CG10903|NP_649762.1|DMEL	LOC108141052|XP_017119688.1|DELE
OG0005811	CG11035|NP_649763.1|DMEL	LOC108141053|XP_017119690.1|DELE
OG0005812	RhoL|NP_001247003.1|DMEL	LOC108139335|XP_017117538.1|DELE
OG0005813	Art4|NP_649963.1|DMEL	LOC108135029|XP_017111055.1|DELE
OG0005814	CG1239|NP_649577.1|DMEL	LOC108148357|XP_017130864.1|DELE
OG0005815	sced|NP_001260728.1|DMEL	LOC108145072|XP_017125744.1|DELE
OG0005816	Med|NP_524610.1|DMEL	LOC108142960|XP_017122592.1|DELE
OG0005817	Mcm2|NP_477121.1|DMEL	LOC108143957|XP_017124044.1|DELE
OG0005818	fid|NP_651453.3|DMEL	LOC108147297|XP_017129208.1|DELE
OG0005819	CG10098|NP_649694.1|DMEL	LOC108141185|XP_017119910.1|DELE
OG0005820	CG10068|NP_649695.1|DMEL	LOC108141186|XP_017119911.1|DELE
OG0005821	Dpck|NP_649692.2|DMEL	LOC108141204|XP_017119938.1|DELE
OG0005822	Coprox|NP_524777.1|DMEL	LOC108135295|XP_017111468.1|DELE
OG0005823	CG5800|NP_573230.1|DMEL	LOC108148172|XP_017130560.1|DELE
OG0005824	CycC|NP_476848.1|DMEL	LOC108135052|XP_017111085.1|DELE
OG0005825	CG7394|NP_001137933.1|DMEL	LOC108150352|XP_017133973.1|DELE
OG0005826	Alg-2|NP_001104459.2|DMEL	LOC108140457|XP_017118682.1|DELE
OG0005827	CG4743|NP_651415.1|DMEL	LOC108148937|XP_017131747.1|DELE
OG0005828	Sf3b6|NP_648037.1|DMEL	LOC108142384|XP_017121707.1|DELE
OG0005829	CG8223|NP_649828.1|DMEL	LOC108143969|XP_017124061.1|DELE
OG0005830	Ras64B|NP_523917.2|DMEL	LOC108146112|XP_017127432.1|DELE
OG0005831	nab|NP_001014557.3|DMEL	LOC108145673|XP_017126716.1|DELE
OG0005832	mas|NP_523919.1|DMEL	LOC108146480|XP_017127995.1|DELE
OG0005833	CG43367|NP_001189048.2|DMEL	LOC108145864|XP_017126989.1|DELE
OG0005834	Cpr64Ac|NP_647874.1|DMEL	LOC108145870|XP_017126997.1|DELE
OG0005835	CG14997|NP_647877.1|DMEL	LOC108145674|XP_017126718.1|DELE
OG0005836	CG18265|NP_648982.1|DMEL	LOC108135636|XP_017111946.1|DELE
OG0005837	Golgin84|NP_651250.2|DMEL	LOC108139249|XP_017117414.1|DELE
OG0005838	pasi1|NP_650655.1|DMEL	LOC108140765|XP_017119240.1|DELE
OG0005839	Tnpo-SR|NP_001259961.1|DMEL	LOC108147991|XP_017130295.1|DELE
OG0005840	mTerf5|NP_650693.1|DMEL	LOC108137032|XP_017114021.1|DELE
OG0005841	Nlg3|NP_001036685.2|DMEL	LOC108140982|XP_017119541.1|DELE
OG0005842	CG14812|NP_569946.1|DMEL	LOC108136173|XP_017112660.1|DELE
OG0005843	dlp|NP_524071.2|DMEL	LOC108143237|XP_017123024.1|DELE
OG0005844	Uggt|NP_524151.2|DMEL	LOC108146191|XP_017127590.1|DELE
OG0005845	rtp|NP_649520.1|DMEL	LOC108141154|XP_017119868.1|DELE
OG0005846	pyd|NP_001246998.1|DMEL	LOC108143816|XP_017123827.1|DELE
OG0005848	vap|NP_523361.1|DMEL	LOC108137664|XP_017115001.1|DELE
OG0005849	eag|NP_001036275.1|DMEL	LOC108148151|XP_017130524.1|DELE
OG0005850	dpr18|NP_573102.1|DMEL	LOC108134983|XP_017111004.1|DELE
OG0005851	CG13773|NP_609081.1|DMEL	LOC108135236|XP_017111387.1|DELE
OG0005852	Irbp|NP_536773.1|DMEL	LOC108140787|XP_017119268.1|DELE
OG0005853	CG32554|NP_728102.1|DMEL	LOC108135427|XP_017111648.1|DELE
OG0005854	ImpE3|NP_524908.1|DMEL	LOC108141051|XP_017119687.1|DELE
OG0005855	CG42594|NP_001162668.2|DMEL	LOC108137122|XP_017114144.1|DELE
OG0005856	shi|NP_001259588.1|DMEL	LOC108134855|XP_017110822.1|DELE
OG0005857	Surf6|NP_524408.1|DMEL	LOC108136769|XP_017113619.1|DELE
OG0005858	KLHL18|NP_650143.1|DMEL	LOC108135157|XP_017111268.1|DELE
OG0005859	CG5828|NP_608907.1|DMEL	LOC108148063|XP_017130405.1|DELE
OG0005860	lap|NP_001163538.1|DMEL	LOC108141087|XP_017119758.1|DELE
OG0005861	faf|NP_524612.2|DMEL	LOC108142964|XP_017122598.1|DELE
OG0005862	mtt|NP_001260806.1|DMEL	LOC108145355|XP_017126234.1|DELE
OG0005863	Pi3K59F|NP_477133.1|DMEL	LOC108143545|XP_017123542.1|DELE
OG0005864	CG8379|NP_996185.1|DMEL	LOC108144033|XP_017124153.1|DELE
OG0005865	Syx18|NP_524485.1|DMEL	LOC108139211|XP_017117349.1|DELE
OG0005866	CG13197|NP_610696.1|DMEL	LOC108144197|XP_017124355.1|DELE
OG0005867	CG13258|NP_001246041.1|DMEL	LOC108150445|XP_017134093.1|DELE
OG0005868	CG12863|NP_610973.3|DMEL	LOC108149832|XP_017133195.1|DELE
OG0005869	mRpL30|NP_525073.1|DMEL	LOC108137205|XP_017114285.1|DELE
OG0005870	CG3857|NP_996330.1|DMEL	LOC108136316|XP_017112903.1|DELE
OG0005871	CG15747|NP_727694.1|DMEL	LOC108136357|XP_017112954.1|DELE
OG0005872	ND-42|NP_524445.1|DMEL	LOC108143951|XP_017124035.1|DELE
OG0005873	beag|NP_649865.1|DMEL	LOC108142994|XP_017122657.1|DELE
OG0005874	Graf|NP_996441.2|DMEL	LOC108134905|XP_017110903.1|DELE
OG0005875	sand|NP_610349.1|DMEL	LOC108145533|XP_017126520.1|DELE
OG0005876	bi|NP_001259238.1|DMEL	LOC108137111|XP_017114125.1|DELE
OG0005877	eIF5|NP_573098.1|DMEL	LOC108148159|XP_017130545.1|DELE
OG0005878	hwt|NP_001259484.1|DMEL	LOC108137294|XP_017114404.1|DELE
OG0005879	Mvb12|NP_573268.1|DMEL	LOC108142444|XP_017121798.1|DELE
OG0005880	S1P|NP_649337.2|DMEL	LOC108146610|XP_017128146.1|DELE
OG0005881	NHP2|NP_651965.1|DMEL	LOC108136029|XP_017112450.1|DELE
OG0005882	CalpC|NP_573118.2|DMEL	LOC108141617|XP_017120572.1|DELE
OG0005883	DIP2|NP_612019.2|DMEL	LOC108145835|XP_017126932.1|DELE
OG0005884	CG10584|NP_649278.1|DMEL	LOC108142750|XP_017122265.1|DELE
OG0005885	CG8833|NP_648669.1|DMEL	LOC108146976|XP_017128721.1|DELE
OG0005886	Su_z_12|NP_730465.1|DMEL	LOC108142672|XP_017122166.1|DELE
OG0005887	Helz|NP_001261848.1|DMEL	LOC108136065|XP_017112498.1|DELE
OG0005888	jim|NP_001262221.1|DMEL	LOC108138369|XP_017116032.1|DELE
OG0005889	CG10948|NP_729844.1|DMEL	LOC108146916|XP_017128646.1|DELE
OG0005890	Pop1|NP_572236.3|DMEL	LOC108136318|XP_017112907.1|DELE
OG0005891	CG18815|NP_001261719.1|DMEL	LOC108135587|XP_017111872.1|DELE
OG0005892	mtTFB1|NP_648499.1|DMEL	LOC108135676|XP_017112003.1|DELE
OG0005893	Prp31|NP_648756.1|DMEL	LOC108136123|XP_017112601.1|DELE
OG0005894	CG7011|NP_648758.1|DMEL	LOC108136125|XP_017112602.1|DELE
OG0005895	CG6878|NP_648757.1|DMEL	LOC108136126|XP_017112603.1|DELE
OG0005896	l_3_77CDf|NP_649242.1|DMEL	LOC108142759|XP_017122283.1|DELE
OG0005897	CG10738|NP_729905.2|DMEL	LOC108146798|XP_017128458.1|DELE
OG0005898	CG6227|NP_573020.2|DMEL	LOC108137681|XP_017115029.1|DELE
OG0005899	Inos|NP_477405.1|DMEL	LOC108149664|XP_017132898.1|DELE
OG0005900	Ipk2|NP_608535.1|DMEL	LOC108137871|XP_017115299.1|DELE
OG0005901	PIG-M|NP_611600.1|DMEL	LOC108142003|XP_017121159.1|DELE
OG0005902	CG8531|NP_610945.1|DMEL	LOC108149747|XP_017133027.1|DELE
OG0005903	SdhC|NP_001262472.1|DMEL	LOC108136877|XP_017113817.1|DELE
OG0005904	CG10214|NP_651184.1|DMEL	LOC108135487|XP_017111722.1|DELE
OG0005905	Ac76E|NP_001246838.1|DMEL	LOC108142620|XP_017122093.1|DELE
OG0005906	fz2|NP_001262037.1|DMEL	LOC108145814|XP_017126893.1|DELE
OG0005907	CG14183|NP_649172.3|DMEL	LOC108142504|XP_017121899.1|DELE
OG0005908	Arl1|NP_524098.2|DMEL	LOC108142645|XP_017122132.1|DELE
OG0005909	CG43980|NP_001262185.1|DMEL	LOC108143245|XP_017123035.1|DELE
OG0005910	Lis-1|NP_477160.1|DMEL	LOC108141330|XP_017120100.1|DELE
OG0005911	CG8441|NP_611094.1|DMEL	LOC108141333|XP_017120105.1|DELE
OG0005912	CG44242|NP_001188957.1|DMEL	LOC108144224|XP_017124389.1|DELE
OG0005913	Gclm|NP_732780.1|DMEL	LOC108137374|XP_017114514.1|DELE
OG0005914	Sox15|NP_523739.2|DMEL	LOC108149838|XP_017133202.1|DELE
OG0005915	VGAT|NP_610938.1|DMEL	LOC108149826|XP_017133187.1|DELE
OG0005916	CG34396|NP_611547.2|DMEL	LOC108145492|XP_017126438.1|DELE
OG0005917	CG7137|NP_611400.1|DMEL	LOC108137055|XP_017114052.1|DELE
OG0005918	CG10932|NP_572414.1|DMEL	LOC108138588|XP_017116367.1|DELE
OG0005919	CG30340|NP_724812.2|DMEL	LOC108141349|XP_017120155.1|DELE
OG0005920	Mlf|NP_995847.1|DMEL	LOC108141425|XP_017120293.1|DELE
OG0005921	CG2021|NP_647660.1|DMEL	LOC108146509|XP_017128035.1|DELE
OG0005922	CG14803|NP_569950.1|DMEL	LOC108136309|XP_017112893.1|DELE
OG0005923	viaf|NP_524032.2|DMEL	LOC108142835|XP_017122389.1|DELE
OG0005924	endos|NP_648684.1|DMEL	LOC108146853|XP_017128557.1|DELE
OG0005925	Ent3|NP_648608.2|DMEL	LOC108146850|XP_017128547.1|DELE
OG0005926	GIIIspla2|NP_572454.2|DMEL	LOC108136661|XP_017113474.1|DELE
OG0005927	Rab23|NP_649574.1|DMEL	LOC108148381|XP_017130896.1|DELE
OG0005928	CG15309|NP_001096936.1|DMEL	LOC108137283|XP_017114379.1|DELE
OG0005929	Oseg4|NP_647653.1|DMEL	LOC108146377|XP_017127857.1|DELE
OG0005930	CG13196|NP_610695.1|DMEL	LOC108144391|XP_017124659.1|DELE
OG0005931	Debcl|NP_788278.1|DMEL	LOC108145124|XP_017125828.1|DELE
OG0005932	Synj|NP_569729.1|DMEL	LOC108143643|XP_017123644.1|DELE
OG0005933	CG8243|NP_610424.1|DMEL	LOC108149890|XP_017133276.1|DELE
OG0005934	Spred|NP_001260979.1|DMEL	LOC108149796|XP_017133150.1|DELE
OG0005935	SPoCk|NP_001262220.1|DMEL	LOC108138365|XP_017116024.1|DELE
OG0005936	Fgop2|NP_609084.1|DMEL	LOC108135294|XP_017111467.1|DELE
OG0005937	l_3_04053|NP_649414.1|DMEL	LOC108138376|XP_017116047.1|DELE
OG0005938	CG8910|NP_611167.2|DMEL	LOC108144553|XP_017125016.1|DELE
OG0005939	mRpS25|NP_511153.1|DMEL	LOC108135453|XP_017111686.1|DELE
OG0005940	CG10082|NP_726095.2|DMEL	LOC108141800|XP_017120848.1|DELE
OG0005941	GlyT|NP_611836.2|DMEL	LOC108141505|XP_017120422.1|DELE
OG0005942	Pld|NP_001137610.1|DMEL	LOC108149897|XP_017133285.1|DELE
OG0005943	jing|NP_001097200.1|DMEL	LOC108145104|XP_017125789.1|DELE
OG0005944	Trap1|NP_477439.2|DMEL	LOC108145085|XP_017125760.1|DELE
OG0005945	CG12325|NP_610618.1|DMEL	LOC108143542|XP_017123532.1|DELE
OG0005946	CG8646|NP_610807.3|DMEL	LOC108143510|XP_017123470.1|DELE
OG0005947	Alk|NP_652600.1|DMEL	LOC108144465|XP_017124855.1|DELE
OG0005948	mRpL21|NP_649095.2|DMEL	LOC108145669|XP_017126712.1|DELE
OG0005949	Atox1|NP_001262184.1|DMEL	LOC108143135|XP_017122870.1|DELE
OG0005950	CG6201|NP_609489.1|DMEL	LOC108134494|XP_017110304.1|DELE
OG0005951	dpr6|NP_001287018.1|DMEL	LOC108150239|XP_017133786.1|DELE
OG0005952	l_2_gd1|NP_001245976.1|DMEL	LOC108134493|XP_017110302.1|DELE
OG0005953	Mpp6|NP_523609.3|DMEL	LOC108149556|XP_017132682.1|DELE
OG0005954	CG9246|NP_610095.1|DMEL	LOC108149443|XP_017132523.1|DELE
OG0005955	Son|NP_649914.1|DMEL	LOC108139331|XP_017117531.1|DELE
OG0005956	Smurf|NP_523779.1|DMEL	LOC108144493|XP_017124913.1|DELE
OG0005957	CG13625|NP_651272.1|DMEL	LOC108139127|XP_017117229.1|DELE
OG0005958	CG5913|NP_651439.2|DMEL	LOC108147312|XP_017129224.1|DELE
OG0005959	CG4537|NP_001097135.1|DMEL	LOC108142100|XP_017121283.1|DELE
OG0005960	CG7326|NP_573335.1|DMEL	LOC108136557|XP_017113353.1|DELE
OG0005961	Shark|NP_524743.2|DMEL	LOC108144576|XP_017125057.1|DELE
OG0005962	CG34199|NP_001097380.1|DMEL	LOC108143369|XP_017123178.1|DELE
OG0005963	Cog8|NP_609503.2|DMEL	LOC108138310|XP_017115959.1|DELE
OG0005964	CngB|NP_611607.2|DMEL	LOC108141860|XP_017120941.1|DELE
OG0005965	CG30010|NP_724847.2|DMEL	LOC108141511|XP_017120428.1|DELE
OG0005966	ana3|NP_610765.1|DMEL	LOC108137959|XP_017115409.1|DELE
OG0005967	RpS18|NP_476964.1|DMEL	LOC108143530|XP_017123511.1|DELE
OG0005968	Ate1|NP_001261101.1|DMEL	LOC108144976|XP_017125613.1|DELE
OG0005969	alpha-Catr|NP_726389.4|DMEL	LOC108144849|XP_017125481.1|DELE
OG0005970	CG11811|NP_648408.1|DMEL	LOC108150329|XP_017133940.1|DELE
OG0005971	mRpL53|NP_725343.1|DMEL	LOC108147585|XP_017129713.1|DELE
OG0005972	fbl|NP_524870.1|DMEL	LOC108142594|XP_017122048.1|DELE
OG0005973	Prp3|NP_649156.1|DMEL	LOC108142341|XP_017121586.1|DELE
OG0005974	eRF1|NP_001262105.1|DMEL	LOC108142764|XP_017122287.1|DELE
OG0005975	CG5498|NP_730525.2|DMEL	LOC108142723|XP_017122234.1|DELE
OG0005976	Tgs1|NP_732316.2|DMEL	LOC108136798|XP_017113679.1|DELE
OG0005977	maf-S|NP_001286639.1|DMEL	LOC108143557|XP_017123555.1|DELE
