Orthogroup	DMEL.longest_only	DSIM.longest_only
OG0004591	yata|NP_651722.1|DMEL	LOC6730095|XP_002105388.1|DSIM
OG0004592	CG1461|NP_572953.1|DMEL	LOC6725937|XP_039152332.1|DSIM
OG0004593	sicily|NP_572765.1|DMEL	LOC6725638|XP_016039014.1|DSIM
OG0004594	Nrg|NP_001245581.1|DMEL	LOC6725460|XP_016038552.1|DSIM
OG0004595	Ahcy|NP_511164.2|DMEL	LOC6726022|XP_002107004.1|DSIM
OG0004596	ase|NP_476694.1|DMEL	LOC6724770|XP_016037529.1|DSIM
OG0004597	Spt7|NP_573248.2|DMEL	LOC27207152|XP_016039848.1|DSIM
OG0004598	Mo25|NP_524117.1|DMEL	LOC6738361|XP_002085171.1|DSIM
OG0004599	Spindly|NP_608791.2|DMEL	LOC6730883|XP_016023308.1|DSIM
OG0004600	Tango10|NP_572743.1|DMEL	LOC6725703|XP_002106706.1|DSIM
OG0004601	dy|NP_511130.2|DMEL	LOC6725714|XP_016038981.1|DSIM
OG0004602	ATPsyndelta|NP_572610.1|DMEL	LOC6739871|XP_016038754.1|DSIM
OG0004603	cold|NP_608536.1|DMEL	LOC6730477|XP_002077658.1|DSIM
OG0004604	CG12056|NP_572535.1|DMEL	LOC27209326|XP_039152768.1|DSIM
OG0004605	mgl|NP_001096924.2|DMEL	LOC6739860|XP_039153932.1|DSIM
OG0004606	Ask1|NP_477089.3|DMEL	LOC6727404|XP_016033952.1|DSIM
OG0004607	fd3F|NP_001356931.1|DMEL	LOC6725039|XP_016038007.2|DSIM, LOC120285376|XP_039153893.1|DSIM
OG0004608	Nup153|NP_001097002.1|DMEL	LOC6740169|XP_039153435.1|DSIM
OG0004609	CG4239|NP_573122.1|DMEL	LOC6726133|XP_016039649.1|DSIM
OG0004610	CG2246|NP_001189321.1|DMEL	LOC6739790|XP_016037019.1|DSIM
OG0004611	aralar1|NP_001247368.1|DMEL	LOC6730226|XP_039151724.1|DSIM
OG0004612	CG2224|NP_651796.1|DMEL	LOC6730227|XP_002105510.1|DSIM
OG0004613	CG6218|NP_650448.1|DMEL	LOC6727980|XP_016034572.1|DSIM
OG0004614	DNAlig4|NP_572907.1|DMEL	LOC27207332|XP_016039234.1|DSIM
OG0004615	ec|NP_001096877.1|DMEL	LOC6725043|XP_016038009.1|DSIM
OG0004616	Ost48|NP_511096.2|DMEL	LOC6725508|XP_002106521.1|DSIM
OG0004617	CG9328|NP_610059.1|DMEL	LOC6732996|XP_002080075.1|DSIM
OG0004618	CG31156|NP_651070.3|DMEL	LOC6729130|XP_016035774.1|DSIM
OG0004619	CG13409|NP_651004.1|DMEL	LOC6729044|XP_002104365.1|DSIM
OG0004620	Nsun5|NP_650787.1|DMEL	LOC6727483|XP_016034072.1|DSIM
OG0004621	CG6962|NP_650124.1|DMEL	LOC6728459|XP_002103804.1|DSIM
OG0004622	CG15803|NP_001287388.1|DMEL	LOC6727576|XP_039150631.1|DSIM
OG0004623	Naa40|NP_651715.1|DMEL	LOC6730086|XP_002105379.1|DSIM
OG0004624	Pcmt|NP_536756.1|DMEL	LOC6726824|XP_002102231.2|DSIM
OG0004625	Rab3-GEF|NP_001259560.1|DMEL	LOC27206591|XP_039153713.1|DSIM
OG0004626	sdk|NP_001284756.1|DMEL	LOC6724803|XP_039153022.1|DSIM
OG0004627	ens|NP_001097498.1|DMEL	LOC6736723|XP_016030346.1|DSIM
OG0004628	Scgdelta|NP_525039.1|DMEL	LOC6724879|XP_016037709.1|DSIM
OG0004629	CG7530|NP_650387.1|DMEL	LOC6728065|XP_016034683.1|DSIM
OG0004630	CG34133|NP_001036772.2|DMEL	LOC6730126|XP_016036886.1|DSIM
OG0004632	fray|NP_001303449.2|DMEL	LOC6727555|XP_016034136.1|DSIM
OG0004633	CG15506|NP_651714.1|DMEL	LOC6730083|XP_016036851.1|DSIM
OG0004634	Obp99a|NP_651707.1|DMEL	LOC6730072|XP_002105365.1|DSIM
OG0004635	CG42797|NP_572574.2|DMEL	LOC6725552|XP_016038695.1|DSIM
OG0004636	CG34401|NP_001356949.1|DMEL	LOC6740216|XP_039153519.1|DSIM
OG0004637	RhoGAP1A|NP_001284725.1|DMEL	LOC6724754|XP_039153833.1|DSIM
OG0004638	CG43759|NP_001259697.1|DMEL	LOC6740219|XP_039153979.1|DSIM
OG0004639	Cpr97Eb|NP_651530.1|DMEL	LOC6729819|XP_002105122.1|DSIM
OG0004640	CG14257|NP_651528.2|DMEL	LOC6729818|XP_039151750.1|DSIM
OG0004641	CG15743|NP_572869.1|DMEL	LOC27207114|XP_039152579.1|DSIM
OG0004642	CG3335|NP_648337.1|DMEL	LOC6737458|XP_016031227.1|DSIM
OG0004643	IscU|NP_649840.1|DMEL	LOC27207852|XP_016035563.1|DSIM
OG0004644	mRpS14|NP_728245.1|DMEL	LOC27209281|XP_016040012.1|DSIM
OG0004645	Tspo|NP_608531.1|DMEL	LOC6730473|XP_002077654.1|DSIM
OG0004646	Chchd3|NP_651838.1|DMEL	LOC6730298|XP_016037059.1|DSIM
OG0004647	dah|NP_511162.1|DMEL	LOC6726008|XP_002106990.1|DSIM
OG0004648	Nup35|NP_573314.1|DMEL	LOC6740208|XP_002077082.1|DSIM
OG0004649	be|NP_727817.1|DMEL	LOC6725978|XP_016039352.1|DSIM
OG0004650	Csl4|NP_609492.1|DMEL	LOC6731949|XP_002079084.1|DSIM
OG0004651	Hmx|NP_001262674.1|DMEL	LOC6727690|XP_039150956.1|DSIM
OG0004652	BOD1|NP_001263031.1|DMEL	LOC6739785|XP_016036659.1|DSIM
OG0004653	DNApol-eta|NP_649371.2|DMEL	LOC6739083|XP_002085876.1|DSIM
OG0004654	daed|NP_608655.3|DMEL	LOC6730665|XP_002077835.1|DSIM
OG0004655	CG13601|NP_001262890.1|DMEL	LOC6729304|XP_002104621.3|DSIM
OG0004656	betaCOP|NP_523400.1|DMEL	LOC6726342|XP_016039916.1|DSIM
OG0004657	HHEX|NP_650938.2|DMEL	LOC6727243|XP_002102635.1|DSIM
OG0004658	CG6293|NP_649994.1|DMEL	LOC6728655|XP_002103995.1|DSIM
OG0004659	Sec13|NP_651977.1|DMEL	LOC6729224|XP_002104545.1|DSIM
OG0004660	CG7071|NP_651027.1|DMEL	LOC6729078|XP_039151337.1|DSIM
OG0004661	l_3_07882|NP_652040.2|DMEL	LOC6727693|XP_002103055.2|DSIM
OG0004662	Der-2|NP_650553.1|DMEL	LOC6727809|XP_039151923.1|DSIM
OG0004663	NAAT1|NP_572219.1|DMEL	LOC6725159|XP_002106185.2|DSIM
OG0004664	spoon|NP_726992.2|DMEL	LOC6725160|XP_016038180.1|DSIM
OG0004665	CG15239|NP_570081.2|DMEL	LOC6725048|XP_016038022.1|DSIM
OG0004666	MED6|NP_001163577.1|DMEL	LOC27208284|XP_016035397.1|DSIM
OG0004667	RpS29|NP_649946.1|DMEL	LOC6728721|XP_002104057.1|DSIM
OG0004668	acj6|NP_524876.1|DMEL	LOC6726013|XP_039152952.1|DSIM
OG0004669	nop5|NP_477412.1|DMEL	LOC6731286|XP_002078443.1|DSIM
OG0004670	Tsp96F|NP_001262976.1|DMEL	LOC6729675|XP_002104981.2|DSIM
OG0004671	CG18549|NP_650203.3|DMEL	LOC6728346|XP_002103694.1|DSIM
OG0004672	Cad88C|NP_731930.3|DMEL	LOC6728073|XP_039151175.1|DSIM
OG0004673	sip3|NP_651894.3|DMEL	LOC6730375|XP_002105657.1|DSIM
OG0004674	Mlc1|NP_476639.1|DMEL	LOC6729868|XP_016036618.1|DSIM
OG0004675	Mtl|NP_524533.1|DMEL	LOC6729865|XP_016036604.1|DSIM
OG0004676	Gasp|NP_649611.2|DMEL	LOC6726916|XP_002102318.1|DSIM
OG0004677	Rox8|NP_732945.1|DMEL	LOC27208018|XP_016035968.1|DSIM
OG0004678	spas|NP_732941.2|DMEL	LOC6729329|XP_002104646.2|DSIM
OG0004679	CG6026|NP_650778.2|DMEL	LOC6727496|XP_016034084.1|DSIM
OG0004680	lute|NP_001262663.1|DMEL	LOC6727719|XP_016034293.1|DSIM
OG0004681	stck|NP_731242.1|DMEL	LOC6728939|XP_002104267.1|DSIM
OG0004682	mRpL27|NP_787971.1|DMEL	LOC6730973|XP_002078134.1|DSIM
OG0004683	pic|NP_650257.1|DMEL	LOC6728266|XP_002103615.2|DSIM
OG0004684	CG8507|NP_649950.1|DMEL	LOC6728728|XP_002104063.2|DSIM
OG0004685	FipoQ|NP_733291.1|DMEL	LOC6730054|XP_016036828.1|DSIM
OG0004686	CG11975|NP_649853.1|DMEL	LOC6728854|XP_002104188.1|DSIM
OG0004687	Dr|NP_477324.1|DMEL	LOC6730059|XP_002105352.1|DSIM
OG0004688	pug|NP_731489.2|DMEL	LOC6728628|XP_002103969.1|DSIM
OG0004689	CG10254|NP_651170.1|DMEL	LOC6729261|XP_002104581.2|DSIM
OG0004690	Taf1|NP_001246952.1|DMEL	LOC6726988|XP_002102389.2|DSIM
OG0004691	alpha-Man-Ib|NP_651667.1|DMEL	LOC6730005|XP_039151377.1|DSIM
OG0004692	CG33111|NP_788725.1|DMEL	LOC6729289|XP_016035930.1|DSIM
OG0004693	CG34355|NP_001247269.1|DMEL	LOC6729294|XP_016035935.1|DSIM
OG0004694	Clbn|NP_001163721.1|DMEL	LOC6729548|XP_016036219.1|DSIM
OG0004695	Tusp|NP_001263014.1|DMEL	LOC6729863|XP_016036600.1|DSIM
OG0004696	CG15696|NP_650921.1|DMEL	LOC27206451|XP_016033797.2|DSIM
OG0004697	CG8924|NP_573091.1|DMEL	LOC6726086|XP_016039543.1|DSIM
OG0004698	Sap30|NP_573162.1|DMEL	LOC27208427|XP_016039711.2|DSIM
OG0004699	CG14688|NP_001097740.1|DMEL	LOC27209195|XP_039151571.1|DSIM
OG0004700	Suv3|NP_649452.3|DMEL	LOC6726667|XP_016033156.1|DSIM
OG0004701	Rab11|NP_477170.1|DMEL	LOC6727237|XP_016033742.1|DSIM
OG0004702	GluProRS|NP_524471.2|DMEL	LOC6729316|XP_016035946.1|DSIM
OG0004703	CG10184|NP_651161.1|DMEL	LOC6729252|XP_016035905.1|DSIM
OG0004704	asp|NP_524488.3|DMEL	LOC6729456|XP_016036131.1|DSIM
OG0004705	CG18542|NP_649928.1|DMEL, CG32939|NP_788618.1|DMEL	LOC6728744|XP_002104079.2|DSIM
OG0004706	ERR|NP_648183.3|DMEL	LOC6737228|XP_002084068.2|DSIM
OG0004707	Rat1|NP_609082.1|DMEL	LOC6731282|XP_016023847.1|DSIM
OG0004708	EMC1|NP_649747.1|DMEL	LOC6727139|XP_002102532.1|DSIM
OG0004709	tsl|NP_524440.2|DMEL	LOC6729004|XP_016035667.1|DSIM
OG0004710	Afti|NP_001356916.1|DMEL	LOC6728105|XP_039151471.1|DSIM
OG0004711	ro|NP_524521.1|DMEL	LOC6729790|XP_002105095.2|DSIM
OG0004712	CG10841|NP_650299.1|DMEL	LOC6728200|XP_002103549.2|DSIM
OG0004713	Myo95E|NP_001027208.1|DMEL	LOC6729355|XP_016035992.1|DSIM
OG0004714	twin|NP_732964.1|DMEL	LOC6729368|XP_016036004.1|DSIM
OG0004715	l_2_34Fd|NP_609711.1|DMEL	LOC6732320|XP_016024982.1|DSIM
OG0004716	Root|NP_651216.2|DMEL	LOC6729344|XP_016035983.2|DSIM
OG0004717	RhoU|NP_001036266.1|DMEL	LOC6739885|XP_016038748.1|DSIM
OG0004718	CG15412|NP_001259996.1|DMEL	LOC6730856|XP_039146942.1|DSIM
OG0004719	cindr|NP_001263129.1|DMEL	LOC6730272|XP_039150349.1|DSIM
OG0004720	CG13603|NP_651200.1|DMEL	LOC6729320|XP_039151536.1|DSIM
OG0004721	mino|NP_651597.1|DMEL	LOC6729898|XP_002105200.2|DSIM
OG0004722	stg|NP_524547.1|DMEL	LOC6730038|XP_002105331.1|DSIM
OG0004723	CG9578|NP_608377.1|DMEL	LOC27207986|XP_016040120.1|DSIM
OG0004724	CG7718|NP_650751.3|DMEL	LOC6727532|XP_002102912.1|DSIM
OG0004725	T48|NP_524522.2|DMEL	LOC6729792|XP_016036480.2|DSIM
OG0004726	CG5639|NP_651570.1|DMEL	LOC6729859|XP_016036597.1|DSIM
OG0004727	CG10175|NP_001287487.1|DMEL	LOC6729240|XP_016035892.1|DSIM
OG0004728	CG12267|NP_650207.1|DMEL	LOC6728343|XP_016034969.1|DSIM
OG0004729	CG11103|NP_001033842.2|DMEL	LOC6725890|XP_002106885.1|DSIM
OG0004730	Aatf|NP_609066.1|DMEL	LOC6731256|XP_002078415.1|DSIM
OG0004731	Smu1|NP_650766.1|DMEL	LOC6727509|XP_016034089.1|DSIM
OG0004732	knk|NP_649981.1|DMEL	LOC6728675|XP_002104014.2|DSIM
OG0004733	m-cup|NP_650607.1|DMEL	LOC6727730|XP_002103092.1|DSIM
OG0004734	CG6678|NP_650996.1|DMEL	LOC6729028|XP_002104349.1|DSIM
OG0004735	RhoGAP100F|NP_001163786.1|DMEL	LOC6730386|XP_016037169.1|DSIM
OG0004736	spg|NP_733258.4|DMEL	LOC6729964|XP_039150895.1|DSIM
OG0004737	hkb|NP_524221.1|DMEL	LOC6726674|XP_016033168.1|DSIM
OG0004738	CG1090|NP_649459.4|DMEL	LOC6726675|XP_016033170.1|DSIM
OG0004739	RanBP3|NP_651178.1|DMEL	LOC6729275|XP_002104595.1|DSIM
OG0004740	sosie|NP_651295.1|DMEL	LOC6729477|XP_002104787.1|DSIM
OG0004741	gwl|NP_524860.2|DMEL	LOC6727531|XP_016034109.1|DSIM
OG0004742	bt|NP_001162825.1|DMEL	LOC6724724|XP_016037359.1|DSIM
OG0004743	GatA|NP_650775.2|DMEL	LOC6727501|XP_039150716.1|DSIM
OG0004744	Uxt|NP_609744.2|DMEL	LOC27206835|XP_016025064.1|DSIM
OG0004745	corto|NP_524231.2|DMEL	LOC27206454|XP_039151941.1|DSIM
OG0004746	CG31368|NP_996198.2|DMEL	LOC6728457|XP_016035076.1|DSIM
OG0004747	mthl5|NP_001287291.1|DMEL	LOC6728458|XP_016035077.1|DSIM
OG0004748	Cad87A|NP_731649.2|DMEL	LOC6728455|XP_016035070.1|DSIM
OG0004749	H|NP_732533.1|DMEL	LOC6727315|XP_016033849.1|DSIM
OG0004750	Cchl|NP_651003.1|DMEL	LOC6729042|XP_016035695.1|DSIM
OG0004751	Atg4b|NP_650452.1|DMEL	LOC6727974|XP_016034567.1|DSIM
OG0004752	CG31076|NP_733184.2|DMEL	LOC27208451|XP_016036494.1|DSIM
OG0004753	CG11089|NP_651305.1|DMEL	LOC6729491|XP_016036162.1|DSIM
OG0004754	Gp93|NP_651601.1|DMEL	LOC6729903|XP_002105205.2|DSIM
OG0004755	EloB|NP_524416.1|DMEL	LOC6727326|XP_002102712.1|DSIM
OG0004756	CG5412|NP_650895.1|DMEL	LOC6727327|XP_002102713.1|DSIM
OG0004757	CG7518|NP_731761.3|DMEL	LOC6728280|XP_039150912.1|DSIM
OG0004758	htl|NP_732286.1|DMEL	LOC6727626|XP_016034227.1|DSIM
OG0004759	Ada2b|NP_001027151.1|DMEL	LOC6728969|XP_016035646.1|DSIM
OG0004760	IFT54|NP_650353.1|DMEL	LOC27206989|XP_016034731.1|DSIM
OG0004761	Keap1|NP_732202.2|DMEL	LOC6727746|XP_002103108.1|DSIM
OG0004762	Ent2|NP_609049.1|DMEL	LOC6731233|XP_002078392.1|DSIM
OG0004763	gl|NP_001262708.1|DMEL	LOC6727571|XP_039150707.1|DSIM
OG0004764	twf|NP_650338.1|DMEL	LOC6728138|XP_016034747.1|DSIM
OG0004765	CG42331|NP_651282.2|DMEL	LOC6729461|XP_016036135.1|DSIM
OG0004766	ash2|NP_788735.1|DMEL	LOC6729441|XP_039151992.1|DSIM
OG0004767	CG1074|NP_649471.3|DMEL	LOC6726694|XP_002102105.1|DSIM
OG0004768	CG14650|NP_649473.1|DMEL	LOC6726696|XP_002102107.1|DSIM
OG0004769	CG9272|NP_610078.2|DMEL	LOC6733022|XP_002080101.1|DSIM
OG0004770	CG7215|NP_650680.1|DMEL	LOC6727616|XP_002102995.1|DSIM
OG0004771	CG7903|NP_651755.2|DMEL	LOC6730150|XP_016036915.1|DSIM
OG0004772	DppIII|NP_731237.1|DMEL	LOC6728942|XP_016035621.1|DSIM
OG0004773	CG31195|NP_732553.2|DMEL	LOC6727293|XP_002102680.1|DSIM
OG0004774	Syp|NP_001262783.1|DMEL	LOC6727291|XP_016033820.1|DSIM
OG0004775	Mpc1|NP_650762.1|DMEL	LOC6727513|XP_016034098.1|DSIM
OG0004776	CG30159|NP_610254.1|DMEL	LOC6733305|XP_016026231.1|DSIM
OG0004777	ND-MLRQ|NP_730777.1|DMEL	LOC27206634|XP_016025854.1|DSIM
OG0004778	mRpS23|NP_723847.1|DMEL	LOC6732266|XP_002079395.1|DSIM
OG0004779	Lsd-1|NP_732904.2|DMEL	LOC6729281|XP_016035923.1|DSIM
OG0004780	ND-B14.5B|NP_608750.1|DMEL	LOC6730825|XP_002077992.1|DSIM
OG0004781	Octbeta3R|NP_001034048.2|DMEL	LOC6728338|XP_039150771.1|DSIM
OG0004782	CG13604|NP_001262894.1|DMEL	LOC6729322|XP_016035957.1|DSIM
OG0004783	l_1_G0469|NP_001096980.2|DMEL	LOC6740126|XP_016039284.1|DSIM
OG0004784	Osi20|NP_649641.1|DMEL	LOC6726952|XP_002102354.1|DSIM
OG0004785	Osi9|NP_649628.2|DMEL	LOC6726938|XP_002102340.1|DSIM
OG0004786	Osi7|NP_649626.1|DMEL	LOC27207009|XP_039150983.1|DSIM
OG0004788	Osi4|NP_001262305.1|DMEL	LOC6726934|XP_016033431.1|DSIM
OG0004789	Osi3|NP_649622.2|DMEL	LOC6726933|XP_002102335.1|DSIM
OG0004790	CG5447|NP_001262986.1|DMEL	LOC6729741|XP_016036401.1|DSIM
OG0004791	Gprk2|NP_476867.1|DMEL	LOC6730338|XP_016037107.1|DSIM
OG0004792	mRpL55|NP_650780.1|DMEL	LOC6727494|XP_002102874.1|DSIM
OG0004793	ca|NP_733309.3|DMEL	LOC6730108|XP_039150382.1|DSIM
OG0004794	omd|NP_650303.1|DMEL	LOC6728190|XP_016034821.1|DSIM
OG0004795	TBC1D5|NP_731780.1|DMEL	LOC6728245|XP_002103594.3|DSIM
OG0004796	Past1|NP_731737.1|DMEL	LOC6728314|XP_002103663.1|DSIM
OG0004797	GABA-B-R2|NP_001287456.1|DMEL	LOC6729001|XP_016035665.1|DSIM
OG0004798	CG11882|NP_651676.1|DMEL	LOC6730017|XP_002105311.1|DSIM
OG0004799	puc|NP_524273.1|DMEL	LOC6728988|XP_002104310.1|DSIM
OG0004800	Npc2b|NP_650331.1|DMEL	LOC6728147|XP_016034756.1|DSIM
OG0004801	Sil1|NP_651356.1|DMEL	LOC6729564|XP_002104872.1|DSIM
OG0004802	Cdk2|NP_524420.1|DMEL	LOC6727300|XP_039150423.1|DSIM
OG0004803	CG10011|NP_651624.2|DMEL	LOC6729942|XP_016036702.1|DSIM
OG0004804	CG31522|NP_001262254.1|DMEL	LOC6726697|XP_039151580.1|DSIM
OG0004805	CG16779|NP_649896.2|DMEL	LOC6728787|XP_016035473.1|DSIM
OG0004806	CG1764|NP_572871.1|DMEL	LOC27207936|XP_016039172.1|DSIM
OG0004807	CG11839|NP_733077.3|DMEL	LOC6729533|XP_016036206.1|DSIM
OG0004808	mtTFB2|NP_649971.1|DMEL	LOC6728696|XP_002104032.1|DSIM
OG0004809	CG17272|NP_650917.1|DMEL	LOC6727283|XP_002102672.1|DSIM
OG0004810	CG17270|NP_650915.1|DMEL	LOC6727289|XP_002102676.1|DSIM
OG0004811	Psn|NP_524184.1|DMEL	LOC6738855|XP_016032674.1|DSIM
OG0004812	ps|NP_001262415.1|DMEL	LOC6728790|XP_039150548.1|DSIM
OG0004813	Ndc1|NP_651191.1|DMEL	LOC6729303|XP_002104620.2|DSIM
OG0004814	FBXO11|NP_649954.1|DMEL	LOC6728717|XP_039150605.1|DSIM
OG0004815	dtn|NP_001284933.1|DMEL	LOC6725264|XP_016038269.1|DSIM
OG0004816	CG11294|NP_572500.1|DMEL	LOC6725474|XP_016038582.1|DSIM
OG0004817	Ppt1|NP_727284.1|DMEL	LOC6725472|XP_002106488.2|DSIM
OG0004818	Arl2|NP_476886.1|DMEL	LOC6728945|XP_002104273.1|DSIM
OG0004819	Ublcp1|NP_651118.1|DMEL	LOC27207013|XP_016035839.1|DSIM
OG0004820	Fancl|NP_649974.1|DMEL	LOC6728693|XP_002104029.2|DSIM
OG0004821	CG7896|NP_651754.1|DMEL	LOC6730147|XP_016036912.1|DSIM
OG0004822	NK7.1|NP_650357.2|DMEL	LOC6728102|XP_016034715.1|DSIM
OG0004823	f-cup|NP_001262544.1|DMEL	LOC6739718|XP_016034814.1|DSIM
OG0004824	ninaB|NP_650307.2|DMEL	LOC6728187|XP_002103536.1|DSIM
OG0004825	myo|NP_726604.1|DMEL	LOC27207450|XP_016037326.1|DSIM
OG0004826	ECSIT|NP_649602.2|DMEL	LOC6726900|XP_002102302.1|DSIM
OG0004827	Skp2|NP_730815.2|DMEL	LOC6726672|XP_002102083.1|DSIM
OG0004828	CG10375|NP_651185.1|DMEL	LOC6729283|XP_002104603.1|DSIM
OG0004829	Slimp|NP_732958.1|DMEL	LOC6729351|XP_002104667.1|DSIM
OG0004830	CG34402|NP_001097756.1|DMEL	LOC6728372|XP_016034984.1|DSIM
OG0004831	CG10467|NP_648026.1|DMEL	LOC6736970|XP_002083817.1|DSIM
OG0004832	Snx3|NP_650214.1|DMEL	LOC6728332|XP_002103681.1|DSIM
OG0004833	noi|NP_477114.1|DMEL	LOC6726834|XP_002102241.1|DSIM
OG0004834	Rpn9|NP_651177.1|DMEL	LOC6729273|XP_002104593.1|DSIM
OG0004835	nau|NP_476650.1|DMEL	LOC6729270|XP_002104590.1|DSIM
OG0004836	wda|NP_651136.1|DMEL	LOC6729213|XP_002104534.1|DSIM
OG0004837	CG4074|NP_649249.2|DMEL	LOC6738899|XP_016032721.1|DSIM
OG0004838	CG42633|NP_001163583.1|DMEL	LOC27208934|XP_016035244.1|DSIM
OG0004839	CG45076|NP_650015.3|DMEL	LOC6728613|XP_016035247.1|DSIM
OG0004840	Dis3|NP_651246.2|DMEL	LOC6729392|XP_016036038.1|DSIM
OG0004841	Rnmt|NP_523568.2|DMEL	LOC6732385|XP_002079506.1|DSIM
OG0004842	CG2006|NP_001189310.1|DMEL	LOC6730050|XP_002105343.2|DSIM
OG0004843	Wdr37|NP_650723.1|DMEL	LOC6727563|XP_016034161.1|DSIM
OG0004844	Ttc30|NP_001097155.2|DMEL	LOC6732147|XP_016024834.1|DSIM
OG0004845	CG12163|NP_730901.1|DMEL	LOC6726777|XP_016033258.1|DSIM
OG0004846	CG3246|NP_608781.2|DMEL	LOC6730868|XP_002078032.1|DSIM
OG0004847	Sec5|NP_608780.1|DMEL	LOC6730867|XP_002078031.1|DSIM
OG0004848	AdSL|NP_650586.2|DMEL	LOC6727761|XP_002103123.1|DSIM
OG0004849	PAPLA1|NP_609185.1|DMEL	LOC6731441|XP_016024075.1|DSIM
OG0004850	Antp|NP_996167.1|DMEL	LOC6727020|XP_016033509.1|DSIM
OG0004851	ftz|NP_477498.1|DMEL	LOC6727018|XP_002102416.1|DSIM
OG0004852	pb|NP_476669.3|DMEL	LOC6727003|XP_016033495.1|DSIM
OG0004853	CG9752|NP_611573.1|DMEL	LOC6735528|XP_002082464.2|DSIM
OG0004854	RhoGAP68F|NP_648552.1|DMEL	LOC6737779|XP_016031557.1|DSIM
OG0004855	Fuca|NP_648472.1|DMEL	LOC6739636|XP_002076532.1|DSIM
OG0004856	Clk|NP_001014576.1|DMEL	LOC6737179|XP_039149968.1|DSIM
OG0004857	Dbx|NP_647677.2|DMEL	LOC6736433|XP_039149747.1|DSIM
OG0004858	pbl|NP_523965.2|DMEL	LOC6737184|XP_039150202.1|DSIM
OG0004859	CG8111|NP_648162.2|DMEL	LOC6737187|XP_002084033.1|DSIM
OG0004860	RpL8|NP_524726.1|DMEL	LOC6736502|XP_016030081.1|DSIM
OG0004861	CG42268|NP_001261648.1|DMEL	LOC6737484|XP_039150209.1|DSIM
OG0004862	CG43897|NP_001261659.1|DMEL	LOC6737495|XP_039149020.1|DSIM
OG0004863	scny|NP_729092.1|DMEL	LOC6736916|XP_016030565.1|DSIM
OG0004864	PMP34|NP_728982.1|DMEL	LOC6736768|XP_002083624.1|DSIM
OG0004865	mRpS22|NP_524537.1|DMEL	LOC6729892|XP_002105195.1|DSIM
OG0004866	Cdc27|NP_648093.2|DMEL	LOC6737103|XP_002083950.1|DSIM
OG0004867	CG13185|NP_001097279.2|DMEL	LOC6734053|XP_016027061.1|DSIM
OG0004868	Pngl|NP_610192.1|DMEL	LOC6733184|XP_016026068.1|DSIM
OG0004869	Tdc1|NP_610226.2|DMEL	LOC6733251|XP_002080314.1|DSIM
OG0004870	Mob4|NP_001246151.1|DMEL	LOC6733255|XP_016026130.1|DSIM
OG0004871	CG11414|NP_611932.2|DMEL	LOC6736085|XP_002082986.2|DSIM
OG0004872	RpL19|NP_476631.1|DMEL	LOC6736162|XP_002083062.1|DSIM
OG0004873	CG7840|NP_609203.1|DMEL	LOC6731473|XP_002078622.1|DSIM
OG0004874	CG5948|NP_651440.1|DMEL	LOC6729680|XP_002104986.1|DSIM
OG0004875	htk|NP_573330.3|DMEL	LOC6740215|XP_039153677.1|DSIM
OG0004876	CG16989|NP_569860.3|DMEL	LOC27208313|XP_016037594.1|DSIM
OG0004877	CG10907|NP_648508.1|DMEL	LOC6737716|XP_002084547.1|DSIM
OG0004878	U2A|NP_610315.1|DMEL	LOC6733416|XP_002080473.1|DSIM
OG0004879	CG4049|NP_611885.3|DMEL	LOC27208725|XP_016029402.1|DSIM
OG0004880	CG7519|NP_649318.1|DMEL	LOC6739005|XP_002085800.1|DSIM
OG0004881	Vps8|NP_648048.1|DMEL	LOC6737023|XP_002083870.1|DSIM
OG0004882	RpL18|NP_648091.1|DMEL	LOC6737099|XP_016030726.1|DSIM
OG0004883	CG1271|NP_647763.1|DMEL	LOC6736554|XP_016030132.1|DSIM
OG0004884	Khc-73|NP_001261000.1|DMEL	LOC6734626|XP_039148746.1|DSIM
OG0004885	Mos|NP_610817.1|DMEL	LOC6734215|XP_002081244.2|DSIM
OG0004886	CG8389|NP_725515.1|DMEL	LOC6734691|XP_016027888.1|DSIM
OG0004887	Ote|NP_476664.2|DMEL	LOC6735081|XP_002082058.1|DSIM
OG0004888	CG15099|NP_001261081.1|DMEL	LOC6735187|XP_016028473.2|DSIM
OG0004889	Pal1|NP_610537.2|DMEL	LOC6733797|XP_016026756.1|DSIM
OG0004890	CG8192|NP_611047.2|DMEL	LOC6734632|XP_002081640.2|DSIM
OG0004891	CG4645|NP_572841.1|DMEL	LOC27207938|XP_039152910.1|DSIM
OG0004892	Rgk2|NP_001286577.1|DMEL	LOC6735133|XP_016028414.1|DSIM
OG0004893	CG4610|NP_611677.1|DMEL	LOC6735711|XP_039148390.1|DSIM
OG0004894	SCCRO3|NP_610828.2|DMEL	LOC6734243|XP_016027293.1|DSIM
OG0004895	bw|NP_523824.1|DMEL	LOC6735891|XP_039148360.1|DSIM
OG0004896	Jabba|NP_001137703.1|DMEL	LOC6735172|XP_039148344.1|DSIM
OG0004897	Mctp|NP_001261078.1|DMEL	LOC6735176|XP_039148338.1|DSIM
OG0004898	14-3-3zeta|NP_476885.2|DMEL	LOC27208070|XP_039148223.1|DSIM
OG0004899	shn|NP_001260883.1|DMEL	LOC6733937|XP_039148228.1|DSIM
OG0004900	CG1371|NP_610551.1|DMEL	LOC6733818|XP_002080862.2|DSIM
