Orthogroup	DMEL.longest_only	DSEC.longest_only
OG0006369	tmod|NP_001247372.1|DMEL	LOC6612886|XP_032576295.1|DSEC
OG0006370	CG7058|NP_573327.2|DMEL	LOC116801989|XP_032580534.1|DSEC, LOC6614909|XP_002039326.2|DSEC
OG0006371	Cpr100A|NP_651829.1|DMEL	LOC6612917|XP_002037409.1|DSEC
OG0006372	Cpr97Ea|NP_651529.2|DMEL	LOC6617128|XP_002041455.1|DSEC
OG0006373	oc|NP_001356934.1|DMEL	LOC6619839|XP_032581642.1|DSEC
OG0006374	Upf2|NP_572434.1|DMEL	LOC6620157|XP_032580346.1|DSEC
OG0006375	shtd|NP_573025.2|DMEL	LOC6620482|XP_032580562.1|DSEC
OG0006376	c11.1|NP_652606.1|DMEL	LOC6620459|XP_002044666.2|DSEC
OG0006377	CG6617|NP_573315.1|DMEL	LOC6614890|XP_002039307.1|DSEC
OG0006378	Gnpnat|NP_001263081.1|DMEL	LOC6612734|XP_032578158.1|DSEC
OG0006379	CG5541|NP_996437.1|DMEL	LOC6619584|XP_032580950.1|DSEC
OG0006380	CG15912|NP_572168.1|DMEL	LOC6612498|XP_002037006.1|DSEC
OG0006381	l_1_G0007|NP_572947.1|DMEL	LOC6618511|XP_002042771.2|DSEC
OG0006382	lic|NP_477162.1|DMEL	LOC6618621|XP_002042880.1|DSEC
OG0006383	mew|NP_001285196.1|DMEL	LOC6618646|XP_032582362.1|DSEC
OG0006384	REG|NP_572866.1|DMEL	LOC6618645|XP_032582363.1|DSEC
OG0006385	Dcr-1|NP_524453.1|DMEL	LOC6621093|XP_032578931.1|DSEC
OG0006386	Galt|NP_609062.2|DMEL	LOC6611421|XP_002035965.1|DSEC
OG0006387	mRpS18C|NP_524593.1|DMEL	LOC6612860|XP_002037352.1|DSEC
OG0006388	nonC|NP_727132.1|DMEL	LOC6612198|XP_032581819.1|DSEC
OG0006389	mAChR-C|NP_572358.1|DMEL	LOC6612199|XP_002036716.1|DSEC
OG0006390	CG12320|NP_650699.1|DMEL	LOC6616633|XP_002040990.1|DSEC
OG0006391	CG8483|NP_650264.1|DMEL	LOC6606564|XP_002031365.1|DSEC
OG0006392	PGAP1|NP_572245.1|DMEL	LOC6612377|XP_032580397.1|DSEC
OG0006393	CG4278|NP_609790.1|DMEL	LOC6613689|XP_002038159.2|DSEC
OG0006394	Prx3|NP_524387.1|DMEL	LOC6621082|XP_002045273.1|DSEC
OG0006395	TrpRS|NP_524826.1|DMEL	LOC6607140|XP_002031926.1|DSEC
OG0006396	CG14231|NP_608347.1|DMEL	LOC6615044|XP_002039461.1|DSEC
OG0006397	CG2938|NP_570085.1|DMEL	LOC6612552|XP_002037060.1|DSEC
OG0006398	wuho|NP_572307.1|DMEL	LOC6612289|XP_002036799.2|DSEC
OG0006399	CG6299|NP_788906.1|DMEL	LOC6620486|XP_002044693.1|DSEC
OG0006400	CG6294|NP_573026.1|DMEL	LOC6620483|XP_002044692.1|DSEC
OG0006401	CG6865|NP_001246825.1|DMEL	LOC6618350|XP_002042621.2|DSEC
OG0006402	rtet|NP_524429.1|DMEL	LOC6620057|XP_002044269.1|DSEC
OG0006403	dmrt93B|NP_524428.1|DMEL	LOC6620064|XP_002044276.1|DSEC
OG0006404	Lk6|NP_651986.2|DMEL	LOC6606774|XP_002031571.1|DSEC
OG0006405	CG17687|NP_001368937.1|DMEL	LOC6605562|XP_032574864.1|DSEC
OG0006406	CG1951|NP_651655.1|DMEL	LOC6612636|XP_002037140.1|DSEC
OG0006407	CG1785|NP_572502.1|DMEL	LOC6619849|XP_032580096.1|DSEC
OG0006408	Peritrophin-A|NP_523418.1|DMEL	LOC6615100|XP_002039516.1|DSEC
OG0006409	p24-1|NP_572754.1|DMEL	LOC6619919|XP_032581747.1|DSEC
OG0006410	Ubc7|NP_524684.2|DMEL	LOC6617957|XP_032580011.1|DSEC
OG0006411	Lsm12a|NP_572777.2|DMEL	LOC6620311|XP_002044519.1|DSEC
OG0006412	amon|NP_477318.1|DMEL	LOC6617074|XP_002041402.1|DSEC
OG0006413	Yif1|NP_651498.1|DMEL	LOC6617076|XP_032576962.1|DSEC
OG0006414	CG8043|NP_649814.1|DMEL	LOC6607227|XP_032577930.1|DSEC
OG0006415	ZAP3|NP_001245607.1|DMEL	LOC6617513|XP_032580802.1|DSEC
OG0006416	Dok|NP_572391.1|DMEL	LOC6618976|XP_002043221.1|DSEC
OG0006417	Ts|NP_477367.1|DMEL	LOC6613177|XP_002037658.1|DSEC
OG0006418	CG13003|NP_001162779.1|DMEL	LOC6618004|XP_002042312.2|DSEC
OG0006419	CG11334|NP_651868.1|DMEL	LOC6612986|XP_032578310.1|DSEC
OG0006420	tst|NP_524465.1|DMEL	LOC6607627|XP_002032395.1|DSEC
OG0006421	CG7236|NP_608950.3|DMEL	LOC6613512|XP_002037980.1|DSEC
OG0006422	CG11147|NP_608954.1|DMEL	LOC6613519|XP_032583240.1|DSEC
OG0006423	Nop56|NP_651040.3|DMEL	LOC6607425|XP_002032194.1|DSEC
OG0006424	mats|NP_651041.3|DMEL	LOC6607426|XP_002032195.1|DSEC
OG0006425	CG13850|NP_651038.3|DMEL	LOC6607423|XP_032578699.1|DSEC
OG0006426	CG13855|NP_651037.1|DMEL	LOC6607422|XP_002032191.1|DSEC
OG0006427	Sce|NP_477509.1|DMEL	LOC6618701|XP_002042960.1|DSEC
OG0006428	hdly|NP_001097851.1|DMEL	LOC6620082|XP_002044294.1|DSEC
OG0006429	KrT95D|NP_524473.2|DMEL	LOC6607665|XP_032576818.1|DSEC
OG0006430	CG5059|NP_649239.1|DMEL	LOC6616327|XP_002040687.1|DSEC
OG0006431	Cad99C|NP_733314.1|DMEL	LOC6612757|XP_002037260.2|DSEC
OG0006432	cdi|NP_524401.2|DMEL	LOC6620511|XP_002044711.1|DSEC
OG0006433	Pli|NP_001097890.1|DMEL	LOC6607637|XP_002032402.1|DSEC
OG0006434	Hand|NP_609370.2|DMEL	LOC6611952|XP_002036469.1|DSEC
OG0006435	CG31064|NP_001287560.1|DMEL	LOC6621063|XP_032577780.1|DSEC
OG0006436	Rrp45|NP_573163.1|DMEL	LOC6617994|XP_002042302.1|DSEC
OG0006437	up|NP_001259522.1|DMEL	LOC6618428|XP_032582467.1|DSEC
OG0006438	CG13692|NP_608523.1|DMEL	LOC6617253|XP_002041580.1|DSEC
OG0006439	CG10345|NP_650563.2|DMEL	LOC6616857|XP_002041193.1|DSEC
OG0006440	CG14892|NP_650562.1|DMEL	LOC6616858|XP_002041194.1|DSEC
OG0006441	CG10280|NP_001246942.1|DMEL	LOC6614053|XP_002038507.2|DSEC
OG0006442	CG13634|NP_651285.1|DMEL	LOC6607799|XP_032576572.1|DSEC
OG0006443	CG1307|NP_649675.2|DMEL	LOC6614140|XP_002038593.1|DSEC
OG0006444	spn-A|NP_524583.1|DMEL	LOC6612812|XP_002037313.1|DSEC
OG0006445	tw|NP_569858.1|DMEL	LOC6615902|XP_032580932.1|DSEC
OG0006446	dan|NP_001262948.1|DMEL	LOC6619671|XP_032578033.1|DSEC
OG0006447	Bili|NP_651342.3|DMEL	LOC6619665|XP_032579578.1|DSEC
OG0006448	CG5515|NP_651227.2|DMEL	LOC6607702|XP_032577810.1|DSEC
OG0006449	CG13606|NP_001287498.1|DMEL	LOC6607699|XP_002032463.2|DSEC
OG0006450	Sgt|NP_609842.1|DMEL	LOC6614486|XP_002038919.1|DSEC
OG0006451	mei-P26|NP_001356936.1|DMEL	LOC6619779|XP_032582149.1|DSEC
OG0006452	CG11790|NP_651326.1|DMEL	LOC6619637|XP_002043852.1|DSEC
OG0006453	U4-U6-60K|NP_648990.1|DMEL	LOC6606097|XP_002030906.1|DSEC
OG0006454	CG3703|NP_569874.1|DMEL	LOC6615925|XP_002040293.2|DSEC
OG0006455	cpx|NP_001262248.1|DMEL	LOC6613801|XP_032577948.1|DSEC
OG0006456	Vps24|NP_649451.1|DMEL	LOC6613805|XP_002038274.1|DSEC
OG0006457	CG9799|NP_650284.2|DMEL	LOC6606535|XP_002031336.1|DSEC
OG0006458	eEF1delta|NP_609361.1|DMEL	LOC6611934|XP_002036451.1|DSEC
OG0006459	CG5346|NP_651058.1|DMEL	LOC6607446|XP_002032215.1|DSEC
OG0006460	SMC1|NP_651211.2|DMEL	LOC6607675|XP_032577655.1|DSEC
OG0006461	CG3337|NP_650957.1|DMEL	LOC6620035|XP_002044247.2|DSEC
OG0006462	prt|NP_001097887.1|DMEL	LOC6607605|XP_032578271.1|DSEC
OG0006463	CG6118|NP_001097806.1|DMEL	LOC6606250|XP_032578170.1|DSEC
OG0006465	PIG-K|NP_569968.2|DMEL	LOC6616069|XP_002040435.1|DSEC
OG0006466	HLH3B|NP_525055.1|DMEL	LOC6616173|XP_032582022.1|DSEC
OG0006467	ChT|NP_650743.1|DMEL	LOC6613731|XP_032577154.1|DSEC
OG0006468	mRpS24|NP_524476.1|DMEL	LOC6607696|XP_002032460.1|DSEC
OG0006469	parvin|NP_608352.2|DMEL	LOC6615058|XP_002039475.1|DSEC
OG0006470	IleRS-m|NP_648837.2|DMEL	LOC6605871|XP_032575361.1|DSEC
OG0006471	GatB|NP_651217.2|DMEL	LOC6607684|XP_002032448.1|DSEC
OG0006472	CG13607|NP_651215.1|DMEL	LOC6607681|XP_002032445.1|DSEC
OG0006473	Zasp67|NP_648358.2|DMEL	LOC6605100|XP_032574453.1|DSEC
OG0006474	CG15617|NP_611151.1|DMEL	LOC6609483|XP_002034168.1|DSEC
OG0006475	SmD2|NP_649645.1|DMEL	LOC6614100|XP_002038554.1|DSEC
OG0006476	xit|NP_572355.1|DMEL	LOC6612201|XP_002036718.1|DSEC
OG0006477	Ilp7|NP_570070.1|DMEL	LOC6612576|XP_002037081.1|DSEC
OG0006478	AP-1sigma|NP_651198.1|DMEL	LOC6607655|XP_002032420.2|DSEC
OG0006479	CG31140|NP_001262893.1|DMEL	LOC6607657|XP_032576814.1|DSEC
OG0006480	TTLL12|NP_610325.1|DMEL	LOC6608062|XP_002032810.1|DSEC
OG0006481	Ada1-1|NP_723707.1|DMEL, Ada1-2|NP_723703.1|DMEL	LOC6617689|XP_002042001.1|DSEC
OG0006482	yem|NP_001263054.1|DMEL	LOC6612655|XP_002037159.1|DSEC
OG0006483	CG11069|NP_651307.2|DMEL	LOC6607830|XP_032577706.1|DSEC
OG0006484	CG13643|NP_001262937.1|DMEL	LOC6607831|XP_032577704.1|DSEC
OG0006485	nac|NP_649782.1|DMEL	LOC6607287|XP_002032066.2|DSEC
OG0006486	TkR86C|NP_001097741.1|DMEL	LOC6606928|XP_032578091.1|DSEC
OG0006487	TAF1B|NP_649982.1|DMEL	LOC6606983|XP_032579464.1|DSEC
OG0006488	CG42553|NP_612060.2|DMEL	LOC6610235|XP_032573695.1|DSEC
OG0006489	Inx3|NP_524730.1|DMEL	LOC6612617|XP_002037121.1|DSEC
OG0006490	RhoGAP93B|NP_650939.2|DMEL	LOC6620062|XP_002044274.2|DSEC
OG0006491	tos|NP_477145.1|DMEL	LOC6614573|XP_002039001.1|DSEC
OG0006492	CG11000|NP_001097690.1|DMEL	LOC6614032|XP_002038486.2|DSEC
OG0006493	Fim|NP_728074.1|DMEL	LOC6618074|XP_002042372.1|DSEC
OG0006494	Top1|NP_511161.2|DMEL	LOC6620361|XP_032582206.1|DSEC
OG0006495	CG33172|NP_788911.2|DMEL	LOC6619976|XP_032580711.1|DSEC
OG0006496	Tsc1|NP_477415.1|DMEL	LOC6607685|XP_002032449.1|DSEC
OG0006497	Paip2|NP_524334.1|DMEL	LOC6606596|XP_002031397.1|DSEC
OG0006498	CG7381|NP_650242.1|DMEL	LOC6606598|XP_002031399.1|DSEC
OG0006499	CG34347|NP_001368952.1|DMEL	LOC6612974|XP_032576258.1|DSEC
OG0006500	CG4957|NP_609366.2|DMEL	LOC6611947|XP_002036464.2|DSEC
OG0006501	Tpi|NP_788764.1|DMEL	LOC6612821|XP_002037322.1|DSEC
OG0006502	CG31030|NP_001036775.1|DMEL	LOC6612826|XP_032577590.1|DSEC
OG0006503	Mlc2|NP_524586.1|DMEL	LOC6612828|XP_032576849.1|DSEC
OG0006504	CG1983|NP_651776.2|DMEL	LOC6612829|XP_002037330.1|DSEC
OG0006505	Rnb|NP_651726.1|DMEL	LOC6612745|XP_002037248.1|DSEC
OG0006506	CG32022|NP_729403.1|DMEL	LOC6604924|XP_002029767.1|DSEC
OG0006507	Lgr1|NP_524393.2|DMEL	LOC6616693|XP_032577888.1|DSEC
OG0006508	TyrRII|NP_650651.1|DMEL	LOC6616691|XP_032577003.1|DSEC
OG0006509	CG1504|NP_608382.2|DMEL	LOC6615107|XP_002039523.1|DSEC
OG0006510	cwo|NP_524775.1|DMEL	LOC6606956|XP_002031749.2|DSEC
OG0006511	CG31342|NP_001097763.1|DMEL	LOC6606594|XP_032576227.1|DSEC
OG0006512	Nep4|NP_650904.3|DMEL	LOC6619233|XP_002043452.1|DSEC
OG0006513	CtBP|NP_001262522.1|DMEL	LOC6606585|XP_032578793.1|DSEC
OG0006514	EMC6|NP_651320.1|DMEL	LOC6619630|XP_002043845.1|DSEC
OG0006515	CG6005|NP_650771.1|DMEL	LOC6620516|XP_002044720.1|DSEC
OG0006516	CG13627|NP_651279.1|DMEL	LOC6607788|XP_002032547.1|DSEC
OG0006517	Ppox|NP_651278.2|DMEL	LOC6607784|XP_002032543.1|DSEC
OG0006518	slo|NP_001262924.1|DMEL	LOC6607786|XP_032578491.1|DSEC
OG0006519	CG31126|NP_733027.2|DMEL	LOC6607783|XP_002032542.2|DSEC
OG0006520	CG7920|NP_651762.1|DMEL	LOC6612797|XP_032577454.1|DSEC
OG0006521	MetRS-m|NP_650348.1|DMEL	LOC6606419|XP_002031223.1|DSEC
OG0006522	Tace|NP_733334.1|DMEL	LOC6612793|XP_002037294.1|DSEC
OG0006523	Trs33|NP_650450.1|DMEL	LOC6606271|XP_002031076.1|DSEC
OG0006524	CG11070|NP_609060.1|DMEL	LOC6611418|XP_002035962.1|DSEC
OG0006525	kek5|NP_573382.1|DMEL	LOC6614987|XP_032581416.1|DSEC
OG0006526	Osi16|NP_731065.1|DMEL	LOC6614091|XP_002038545.2|DSEC
OG0006527	Osi15|NP_649636.1|DMEL	LOC6614089|XP_002038543.1|DSEC
OG0006528	Osi14|NP_649635.1|DMEL	LOC6614088|XP_002038542.1|DSEC
OG0006529	CG15594|NP_731062.1|DMEL	LOC6614086|XP_002038540.1|DSEC
OG0006530	Osi12|NP_649631.1|DMEL	LOC6614084|XP_002038538.1|DSEC
OG0006531	Osi8|NP_649627.1|DMEL	LOC6614080|XP_002038534.1|DSEC
OG0006532	Osi24|NP_649620.2|DMEL	LOC6614073|XP_002038527.2|DSEC
OG0006533	Loxl2|NP_523806.2|DMEL	LOC6615440|XP_002039822.1|DSEC
OG0006534	Trax|NP_732021.2|DMEL	LOC6606266|XP_002031071.1|DSEC
OG0006535	Atg6|NP_651209.1|DMEL	LOC6607671|XP_002032436.1|DSEC
OG0006536	disp|NP_524734.2|DMEL	LOC6614042|XP_002038496.1|DSEC
OG0006537	IntS12|NP_651507.1|DMEL	LOC6617090|XP_002041417.1|DSEC
OG0006538	side|NP_001247334.1|DMEL	LOC6617180|XP_032577351.1|DSEC
OG0006539	CG31051|NP_001263037.1|DMEL	LOC6618763|XP_032578304.1|DSEC
OG0006540	CG31431|NP_732672.1|DMEL	LOC6607346|XP_032576471.1|DSEC
OG0006541	CG11899|NP_652046.1|DMEL	LOC6612670|XP_002037174.1|DSEC
OG0006542	Mesh1|NP_651682.1|DMEL	LOC6612671|XP_002037175.1|DSEC
OG0006543	CG5521|NP_001163748.1|DMEL	LOC6617106|XP_032579180.1|DSEC
OG0006544	Cortactin|NP_524426.2|DMEL	LOC6620067|XP_032578064.1|DSEC
OG0006545	CG13365|NP_569849.1|DMEL	LOC6615876|XP_002040246.1|DSEC
OG0006546	sav|NP_788721.1|DMEL	LOC6607527|XP_032579387.1|DSEC
OG0006547	puf|NP_001262923.1|DMEL	LOC6607778|XP_032579414.1|DSEC
OG0006548	CG33977|NP_001034051.1|DMEL	LOC6606530|XP_002031331.1|DSEC
OG0006549	CG17565|NP_650540.1|DMEL	LOC6616886|XP_002041222.1|DSEC
OG0006550	CycG|NP_524609.2|DMEL	LOC6619504|XP_032578322.1|DSEC
OG0006551	phm|NP_573319.1|DMEL	LOC116802150|XP_032581365.1|DSEC
OG0006552	fu|NP_477499.1|DMEL	LOC6614893|XP_002039310.1|DSEC
OG0006553	CG5880|NP_651539.3|DMEL	LOC6617138|XP_002041465.1|DSEC
OG0006554	CG16791|NP_650967.2|DMEL	LOC6614375|XP_032576691.1|DSEC
OG0006555	DhpD|NP_649439.1|DMEL	LOC6613787|XP_002038256.1|DSEC
OG0006556	CG31469|NP_731853.2|DMEL	LOC6606490|XP_002031291.2|DSEC
OG0006557	CG5270|NP_731570.2|DMEL	LOC6606827|XP_002031624.1|DSEC
OG0006558	CG4467|NP_001036747.1|DMEL	LOC6607550|XP_032577243.1|DSEC
OG0006559	CG8500|NP_649948.1|DMEL	LOC6607033|XP_032577034.1|DSEC
OG0006560	CG7834|NP_651727.1|DMEL	LOC6612747|XP_002037250.1|DSEC
OG0006561	CG7789|NP_651728.1|DMEL	LOC6612748|XP_002037251.1|DSEC
OG0006562	Ser|NP_524527.3|DMEL	LOC6617149|XP_002041476.1|DSEC
OG0006563	CG33098|NP_788657.1|DMEL	LOC6621947|XP_032577194.1|DSEC
OG0006564	GstD11|NP_001138040.1|DMEL	LOC6606682|XP_002031482.2|DSEC
OG0006565	Cad89D|NP_650554.3|DMEL	LOC6616868|XP_032579512.1|DSEC
OG0006566	l_3_L1231|NP_650379.1|DMEL	LOC6606370|XP_032579306.1|DSEC
OG0006567	ATPsynCF6|NP_477194.1|DMEL	LOC6607567|XP_002032336.1|DSEC
OG0006568	DNApol-epsilon255|NP_524462.2|DMEL	LOC6607565|XP_002032334.2|DSEC
OG0006569	DNApol-epsilon58|NP_647995.1|DMEL	LOC6610932|XP_002035489.1|DSEC
OG0006570	Hph|NP_730906.1|DMEL	LOC6613920|XP_032576809.1|DSEC
OG0006571	Dph5|NP_524452.4|DMEL	LOC6607456|XP_002032225.1|DSEC
OG0006572	mRpL37|NP_524306.3|DMEL	LOC6606920|XP_032578899.1|DSEC
OG0006573	Neurochondrin|NP_649658.1|DMEL	LOC6614118|XP_002038572.1|DSEC
OG0006574	Rfx|NP_001247023.2|DMEL	LOC6606957|XP_032579045.1|DSEC
OG0006575	Spase12|NP_788760.1|DMEL	LOC6612694|XP_002037197.1|DSEC
OG0006576	HDAC11|NP_733048.1|DMEL	LOC6607817|XP_002032575.1|DSEC
OG0006577	mRpL1|NP_524275.1|DMEL	LOC6607288|XP_002032067.1|DSEC
OG0006578	Nct|NP_001262932.1|DMEL	LOC6607816|XP_032576364.1|DSEC
OG0006579	Uba4|NP_609240.2|DMEL	LOC6611714|XP_002036247.1|DSEC
OG0006580	CG5292|NP_650610.1|DMEL	LOC6616777|XP_002041114.1|DSEC
OG0006581	CG1113|NP_649522.1|DMEL	LOC6613916|XP_032579081.1|DSEC
OG0006582	CG7523|NP_650643.2|DMEL	LOC6616701|XP_032576672.1|DSEC
OG0006583	Sur-8|NP_001262665.1|DMEL	LOC6616762|XP_032578350.1|DSEC
OG0006584	CG12795|NP_001097074.1|DMEL	LOC6621135|XP_002045311.1|DSEC
OG0006585	CG43394|NP_001245938.1|DMEL	LOC6611623|XP_002036159.2|DSEC
OG0006586	CG15525|NP_651757.1|DMEL	LOC6612789|XP_002037290.1|DSEC
OG0006587	Sas-6|NP_651756.1|DMEL	LOC6612788|XP_032577455.1|DSEC
OG0006588	Abd-B|NP_524896.2|DMEL	LOC6616824|XP_002041161.1|DSEC
OG0006589	Scr|NP_001368995.1|DMEL	LOC6614169|XP_032577152.1|DSEC
OG0006590	Dfd|NP_477201.1|DMEL	LOC6614160|XP_002038613.1|DSEC
OG0006591	chb|NP_524651.2|DMEL	LOC6616402|XP_002040762.2|DSEC
OG0006592	CG11722|NP_649970.1|DMEL	LOC6607007|XP_002031796.1|DSEC
OG0006593	CG3909|NP_649969.1|DMEL	LOC6607008|XP_002031797.1|DSEC
OG0006594	CG3408|NP_648328.1|DMEL	LOC6605048|XP_002029890.1|DSEC
OG0006595	Asph|NP_001261020.1|DMEL	LOC6609374|XP_002034063.1|DSEC
OG0006596	sano|NP_001286595.1|DMEL	LOC6609878|XP_002034528.1|DSEC
OG0006597	dos|NP_523890.2|DMEL	LOC6610496|XP_002035076.1|DSEC
OG0006598	CG31717|NP_723543.1|DMEL	LOC6611939|XP_002036456.1|DSEC
OG0006599	CG6310|NP_648429.2|DMEL	LOC6605216|XP_002030054.1|DSEC
OG0006600	lqf|NP_729266.2|DMEL	LOC6611164|XP_032573513.1|DSEC
OG0006601	ND-SGDH|NP_652042.1|DMEL	LOC6605403|XP_002030236.1|DSEC
OG0006602	Atg12|NP_648551.3|DMEL	LOC6605402|XP_002030235.1|DSEC
OG0006603	CG5645|NP_648550.1|DMEL	LOC6605401|XP_002030234.1|DSEC
OG0006604	CG5895|NP_648828.3|DMEL	LOC6605861|XP_002030675.1|DSEC
OG0006605	CG4660|NP_572293.1|DMEL	LOC6612313|XP_002036823.1|DSEC
OG0006606	ndl|NP_523947.2|DMEL	LOC6611034|XP_002035591.2|DSEC
OG0006607	tna|NP_001368945.1|DMEL	LOC6605183|XP_002030022.2|DSEC
OG0006608	CG1161|NP_649528.2|DMEL	LOC6613929|XP_032579331.1|DSEC
OG0006609	Atg13|NP_649796.1|DMEL	LOC6607269|XP_002032048.1|DSEC
OG0006610	Taf4|NP_001137958.1|DMEL	LOC6605875|XP_032575353.1|DSEC
OG0006611	CG13937|NP_728689.2|DMEL	LOC6610420|XP_032574013.1|DSEC
OG0006612	Aprt|NP_476637.1|DMEL	LOC6610421|XP_002035003.1|DSEC
OG0006613	Tmhs|NP_647674.1|DMEL	LOC6610422|XP_002035004.1|DSEC
OG0006614	dsb|NP_001097477.1|DMEL	LOC6610423|XP_002035005.1|DSEC
OG0006615	CG5687|NP_647678.3|DMEL	LOC6610427|XP_002035008.1|DSEC
OG0006616	dally|NP_523983.1|DMEL	LOC6604947|XP_002029790.1|DSEC
OG0006617	Ndfip|NP_730291.1|DMEL	LOC6606112|XP_032573957.1|DSEC
OG0006618	I-2|NP_001097564.1|DMEL	LOC6605108|XP_002029949.1|DSEC
OG0006619	CG2034|NP_647704.1|DMEL	LOC6610463|XP_002035044.1|DSEC
OG0006620	ecd|NP_647707.1|DMEL	LOC6610466|XP_002035047.1|DSEC
OG0006621	CG14830|NP_648095.2|DMEL	LOC6611117|XP_032573465.1|DSEC
OG0006622	Sf3b3|NP_728546.1|DMEL	LOC6610229|XP_032573767.1|DSEC
OG0006623	emc|NP_523876.2|DMEL	LOC6610220|XP_002034826.1|DSEC
OG0006624	Tdc2|NP_724489.1|DMEL	LOC6607876|XP_002032630.1|DSEC
OG0006625	Rpp25|NP_724490.1|DMEL	LOC6607877|XP_002032631.2|DSEC
OG0006626	CG7791|NP_610183.1|DMEL	LOC6619128|XP_002043368.1|DSEC
OG0006627	Cul4|NP_610352.2|DMEL	LOC6608114|XP_032570467.1|DSEC
OG0006628	Asap|NP_001014504.1|DMEL	LOC6608117|XP_032570462.1|DSEC
OG0006629	CG9346|NP_611535.1|DMEL	LOC6615285|XP_002039689.1|DSEC
OG0006630	CG13203|NP_610680.2|DMEL	LOC6608662|XP_032571101.1|DSEC
OG0006631	Srp9|NP_648163.1|DMEL	LOC6604791|XP_002029642.1|DSEC
OG0006632	ClC-b|NP_610798.1|DMEL	LOC6608869|XP_032571318.1|DSEC
OG0006633	CG13920|NP_647639.1|DMEL	LOC6610365|XP_002034951.1|DSEC
OG0006634	CG3862|NP_608550.1|DMEL	LOC6617304|XP_032583500.1|DSEC
OG0006635	mRpL48|NP_608613.1|DMEL	LOC6617396|XP_002041721.1|DSEC
OG0006636	ND-B18|NP_572993.1|DMEL	LOC116802042|XP_032580952.1|DSEC
OG0006637	CG8270|NP_648047.2|DMEL	LOC6611026|XP_002035583.2|DSEC
OG0006638	Cog6|NP_724783.1|DMEL	LOC6608333|XP_002033070.1|DSEC
OG0006639	Pkn|NP_001097237.1|DMEL	LOC6608331|XP_032572670.1|DSEC
OG0006640	CG2906|NP_001097225.1|DMEL	LOC6608088|XP_002032836.1|DSEC
OG0006641	Mef2|NP_001260842.1|DMEL	LOC6608433|XP_032571956.1|DSEC
OG0006642	nahoda|NP_523815.2|DMEL	LOC6615622|XP_032570819.1|DSEC
OG0006643	HSPC300|NP_726400.1|DMEL	LOC6612996|XP_002037487.1|DSEC
OG0006644	CG7600|NP_648453.1|DMEL	LOC6605249|XP_002030087.1|DSEC
OG0006645	cyst|NP_001260588.1|DMEL	LOC6614699|XP_032583347.1|DSEC
OG0006646	Zip48C|NP_610712.1|DMEL	LOC6608730|XP_002033453.1|DSEC
OG0006647	CG15080|NP_611374.1|DMEL	LOC6609856|XP_032570443.1|DSEC
OG0006648	CNMa|NP_647669.2|DMEL	LOC6610413|XP_032575155.1|DSEC
OG0006649	CG34045|NP_001033961.2|DMEL	LOC6609921|XP_032571037.1|DSEC
OG0006650	Epac|NP_001097202.2|DMEL	LOC6607891|XP_032571652.1|DSEC
OG0006651	skd|NP_730591.2|DMEL	LOC6616388|XP_032575922.1|DSEC
OG0006652	CG32075|NP_648428.1|DMEL	LOC6605213|XP_002030051.1|DSEC
OG0006653	Spn|NP_001246578.1|DMEL	LOC6610492|XP_032575566.1|DSEC
OG0006654	Rev1|NP_612047.1|DMEL	LOC6610203|XP_032573502.1|DSEC
OG0006655	gry|NP_647785.3|DMEL	LOC6610589|XP_032573617.1|DSEC
OG0006656	Src64B|NP_001286937.1|DMEL	LOC6610805|XP_032574470.1|DSEC
OG0006657	galla-1|NP_611509.1|DMEL	LOC6610117|XP_002034726.1|DSEC
OG0006658	dib|NP_524810.2|DMEL	LOC6610708|XP_002035274.1|DSEC
OG0006659	CG1136|NP_647853.1|DMEL	LOC6610705|XP_002035271.1|DSEC
OG0006660	l_3_mbn|NP_729143.2|DMEL	LOC6610975|XP_002035532.1|DSEC
OG0006661	fmt|NP_001261470.1|DMEL	LOC6610994|XP_002035551.1|DSEC
OG0006662	Vps29|NP_608575.1|DMEL	LOC6617346|XP_002041671.1|DSEC
OG0006663	ple|NP_476898.1|DMEL	LOC6611046|XP_002035603.2|DSEC
OG0006664	AP-2mu|NP_732744.1|DMEL	LOC6607436|XP_002032205.1|DSEC
OG0006665	CG1233|NP_612034.1|DMEL	LOC6610181|XP_002034789.1|DSEC
OG0006666	CG33786|NP_001027444.1|DMEL	LOC116800487|XP_032571648.1|DSEC
OG0006667	CG3634|NP_649260.1|DMEL	LOC6616360|XP_002040720.1|DSEC
OG0006668	Hey|NP_523657.1|DMEL	LOC6608099|XP_002032847.2|DSEC
OG0006669	BBS1|NP_648080.1|DMEL	LOC6611099|XP_002035656.1|DSEC
OG0006670	Acbp2|NP_729218.1|DMEL	LOC6611103|XP_032574910.1|DSEC
OG0006671	melt|NP_523953.2|DMEL	LOC6611104|XP_032573444.1|DSEC
OG0006672	rhea|NP_648238.1|DMEL	LOC6604897|XP_032574865.1|DSEC
OG0006673	Prpk|NP_647948.1|DMEL	LOC6610855|XP_002035421.1|DSEC
OG0006674	CG12038|NP_995949.1|DMEL	LOC6610253|XP_002034848.1|DSEC
OG0006675	RfC4|NP_523915.1|DMEL	LOC6610721|XP_002035287.1|DSEC
OG0006676	bc10|NP_647972.1|DMEL	LOC6610887|XP_032575390.1|DSEC
OG0006677	Culd|NP_729364.1|DMEL	LOC6604867|XP_032574936.1|DSEC
