Orthogroup	DMEL.longest_only	DMAU.longest_only
OG0006097	MYPT-75D|NP_649049.1|DMEL	LOC117141736|XP_033161245.1|DMAU
OG0006098	CG3709|NP_608500.1|DMEL	LOC117135172|XP_033151129.1|DMAU
OG0006099	CG10257|NP_611008.2|DMEL	LOC117138289|XP_033156158.1|DMAU
OG0006100	twi|NP_523816.2|DMEL	LOC117137627|XP_033155049.1|DMAU
OG0006101	CG5096|NP_723576.1|DMEL	LOC117141939|XP_033161582.1|DMAU
OG0006102	Arl6|NP_611421.1|DMEL	LOC117138526|XP_033156555.1|DMAU
OG0006103	C901|NP_572673.1|DMEL	LOC117148791|XP_033172294.1|DMAU
OG0006104	Atg5|NP_572390.1|DMEL	LOC117146972|XP_033169532.1|DMAU
OG0006105	brk|NP_511069.3|DMEL	LOC117146965|XP_033169524.1|DMAU
OG0006106	Syn1|NP_524205.2|DMEL	LOC117140577|XP_033159470.1|DMAU
OG0006107	Tmtc3|NP_477246.2|DMEL	LOC117137113|XP_033154296.1|DMAU
OG0006108	Tsp2A|NP_525037.1|DMEL	LOC117148552|XP_033171877.1|DMAU
OG0006109	EMC4|NP_649424.1|DMEL	LOC117140547|XP_033159432.1|DMAU
OG0006110	Atg3|NP_649059.1|DMEL	LOC117139187|XP_033157245.1|DMAU
OG0006111	CG3295|NP_611536.1|DMEL	LOC117135756|XP_033152103.1|DMAU
OG0006112	RpL39|NP_477314.1|DMEL	LOC117138457|XP_033156475.1|DMAU
OG0006113	CG9951|NP_648929.1|DMEL	LOC117140992|XP_033160133.1|DMAU
OG0006114	eIF2D|NP_477481.1|DMEL	LOC117145731|XP_033167382.1|DMAU
OG0006115	CG17739|NP_610757.1|DMEL	LOC117137280|XP_033154542.1|DMAU
OG0006116	otk|NP_523705.2|DMEL	LOC117136272|XP_033152992.1|DMAU
OG0006117	CG44243|NP_611097.2|DMEL	LOC117138249|XP_033156095.1|DMAU
OG0006118	Cbp53E|NP_476838.1|DMEL	LOC117135813|XP_033152209.1|DMAU
OG0006119	Syngr|NP_610908.1|DMEL	LOC117135497|XP_033151610.1|DMAU
OG0006120	PIG-A|NP_611257.1|DMEL	LOC117135650|XP_033151925.1|DMAU
OG0006121	Alg11|NP_649340.1|DMEL	LOC117139152|XP_033157201.1|DMAU
OG0006122	CG31999|NP_726551.2|DMEL	LOC117146301|XP_033168224.1|DMAU
OG0006123	CG13579|NP_001261169.1|DMEL	LOC117137645|XP_033155071.1|DMAU
OG0006124	shps|NP_651239.1|DMEL	LOC117145686|XP_033167319.1|DMAU
OG0006125	Sap130|NP_729834.1|DMEL	LOC117139492|XP_033157705.1|DMAU
OG0006126	Cln7|NP_001261508.1|DMEL	LOC117141669|XP_033161154.1|DMAU
OG0006127	Tollo|NP_524757.1|DMEL	LOC117139381|XP_033157530.1|DMAU
OG0006128	gdl|NP_001261877.1|DMEL	LOC117139955|XP_033158538.1|DMAU
OG0006129	Pdi|NP_524079.1|DMEL	LOC117139163|XP_033157213.1|DMAU
OG0006130	CG16979|NP_648779.1|DMEL	LOC117141860|XP_033161431.1|DMAU
OG0006131	CG7739|NP_648776.1|DMEL	LOC117142125|XP_033161912.1|DMAU
OG0006132	yellow-k|NP_648772.1|DMEL	LOC117140668|XP_033159607.1|DMAU
OG0006133	mrn|NP_648780.1|DMEL	LOC117141861|XP_033161432.1|DMAU
OG0006134	Cep135|NP_001189108.1|DMEL	LOC117141785|XP_033161309.1|DMAU
OG0006135	dop|NP_648778.1|DMEL	LOC117139099|XP_033157118.1|DMAU
OG0006136	Sf3a2|NP_648603.1|DMEL	LOC117139494|XP_033157710.1|DMAU
OG0006137	Ocho|NP_536775.2|DMEL	LOC117141405|XP_033160719.1|DMAU
OG0006138	dpn|NP_476923.1|DMEL	LOC117137350|XP_033154640.1|DMAU
OG0006139	PAN2|NP_610427.2|DMEL	LOC117138200|XP_033156019.1|DMAU
OG0006140	SerT|NP_001369117.1|DMEL	LOC117136899|XP_033153904.1|DMAU
OG0006141	gprs|NP_725599.2|DMEL	LOC117136967|XP_033154027.1|DMAU
OG0006142	Mkp3|NP_001262031.1|DMEL	LOC117139227|XP_033157318.1|DMAU
OG0006143	AdenoK|NP_648624.1|DMEL	LOC117140651|XP_033159581.1|DMAU
OG0006144	Nprl3|NP_648680.2|DMEL	LOC117141103|XP_033160316.1|DMAU
OG0006145	Pfdn6|NP_649159.1|DMEL	LOC117141782|XP_033161305.1|DMAU
OG0006146	CG17294|NP_609219.1|DMEL	LOC117150823|XP_033173780.1|DMAU
OG0006147	CG18473|NP_731339.1|DMEL	LOC117144502|XP_033165582.1|DMAU
OG0006148	CG32225|NP_730511.1|DMEL	LOC117141757|XP_033161271.1|DMAU
OG0006149	RpS12|NP_729866.1|DMEL	LOC117141752|XP_033161265.1|DMAU
OG0006150	Zmynd10|NP_648625.1|DMEL	LOC117141749|XP_033161263.1|DMAU
OG0006151	CG4658|NP_788020.1|DMEL	LOC117150390|XP_033173182.1|DMAU
OG0006152	Mocs2B|NP_651340.1|DMEL	LOC117143632|XP_033164299.1|DMAU
OG0006153	PIG-V|NP_001286508.1|DMEL	LOC117137387|XP_033154694.1|DMAU
OG0006154	CG11852|NP_651357.1|DMEL	LOC117145903|XP_033167644.1|DMAU
OG0006155	CG34117|NP_001036690.1|DMEL	LOC117144590|XP_033165759.1|DMAU
OG0006156	CG32797|NP_726810.1|DMEL, aqz|NP_788602.1|DMEL	LOC117142258|XP_033162011.1|DMAU
OG0006157	CG10904|NP_611860.1|DMEL	LOC117138123|XP_033155875.1|DMAU
OG0006158	Adk1|NP_729792.1|DMEL	LOC117140632|XP_033159547.1|DMAU
OG0006159	phyl|NP_725394.1|DMEL	LOC117135501|XP_033151614.1|DMAU
OG0006160	CG3065|NP_611861.1|DMEL	LOC117138121|XP_033155873.1|DMAU
OG0006161	CG13954|NP_001260822.1|DMEL	LOC117135686|XP_033151979.1|DMAU
OG0006162	CG33978|NP_001245407.1|DMEL	LOC117146281|XP_033168172.1|DMAU
OG0006163	Obp50e|NP_610959.2|DMEL	LOC117137887|XP_033155508.1|DMAU
OG0006165	CG14567|NP_649357.1|DMEL	LOC117141402|XP_033160715.1|DMAU
OG0006165	CG33290|NP_996139.1|DMEL	LOC117142049|XP_033161813.1|DMAU
OG0006166	CG13114|NP_609297.2|DMEL	LOC117142242|XP_033161989.1|DMAU
OG0006167	Acox57D-p|NP_523802.1|DMEL	LOC117136748|XP_033153671.1|DMAU
OG0006168	CG6048|NP_572282.1|DMEL	LOC117146918|XP_033169436.1|DMAU
OG0006169	dhd|NP_511046.1|DMEL	LOC117148107|XP_033171216.1|DMAU
OG0006170	Panx|NP_611576.1|DMEL	LOC117137961|XP_033155622.1|DMAU
OG0006171	CG7707|NP_648962.1|DMEL	LOC117140430|XP_033159237.1|DMAU
OG0006172	CG32374|NP_729270.1|DMEL	LOC117139226|XP_033157317.1|DMAU
OG0006172	CG32376|NP_729271.1|DMEL	LOC117139229|XP_033157321.1|DMAU
OG0006173	CG5561|NP_608596.1|DMEL	LOC117150739|XP_033173664.1|DMAU
OG0006173	CG5556|NP_608595.2|DMEL	LOC117143961|XP_033164789.1|DMAU
OG0006174	CG7271|NP_649041.1|DMEL, term|NP_524882.2|DMEL	LOC117141554|XP_033160951.1|DMAU, LOC117139940|XP_033158515.1|DMAU
OG0006175	Cht12|NP_726022.1|DMEL	LOC117136306|XP_033153044.1|DMAU
OG0006176	CG31226|NP_732378.1|DMEL	LOC117144540|XP_033165665.1|DMAU
OG0006177	CG43880|NP_001261554.1|DMEL	LOC117140765|XP_033159739.1|DMAU
OG0006178	CG9897|NP_001286753.2|DMEL	LOC117137973|XP_033155636.1|DMAU
OG0006178	CG32834|NP_001188996.1|DMEL	LOC117137971|XP_033155634.1|DMAU
OG0006179	CG11459|NP_649608.1|DMEL	LOC117143418|XP_033164012.1|DMAU
OG0006181	nos|NP_476658.1|DMEL	LOC117142393|XP_033162230.1|DMAU
OG0006182	CG6937|NP_651066.2|DMEL	LOC117143147|XP_033163535.1|DMAU
OG0006183	Ipp|NP_731872.1|DMEL	LOC117144231|XP_033165190.1|DMAU
OG0006184	lsn|NP_650987.1|DMEL	LOC117144351|XP_033165357.1|DMAU
OG0006185	mRpL9|NP_524363.3|DMEL	LOC117143277|XP_033163747.1|DMAU
OG0006186	CG34148|NP_788708.2|DMEL	LOC117143167|XP_033163569.1|DMAU
OG0006187	Bet5|NP_651778.1|DMEL	LOC117145207|XP_033166662.1|DMAU
OG0006188	shf|NP_001284963.1|DMEL	LOC117146535|XP_033168697.1|DMAU
OG0006189	Coq7|NP_651967.2|DMEL	LOC117146536|XP_033168701.1|DMAU
OG0006190	CG31381|NP_733057.1|DMEL	LOC117142316|XP_033162113.1|DMAU
OG0006191	CG3368|NP_651555.1|DMEL	LOC117144899|XP_033166220.1|DMAU
OG0006192	CG14434|NP_001284969.1|DMEL	LOC117147345|XP_033170095.1|DMAU
OG0006193	mRpL38|NP_511152.2|DMEL	LOC117146795|XP_033169226.1|DMAU
OG0006194	eas|NP_523364.2|DMEL	LOC117147624|XP_033170478.1|DMAU
OG0006195	CG5599|NP_573000.1|DMEL	LOC117147853|XP_033170819.1|DMAU
OG0006196	FoxP|NP_001247011.1|DMEL	LOC117143489|XP_033164094.1|DMAU
OG0006197	NfI|NP_995592.2|DMEL	LOC117146294|XP_033168196.1|DMAU
OG0006198	Sh|NP_728123.1|DMEL	LOC117148944|XP_033172560.1|DMAU
OG0006199	CG11771|NP_651314.1|DMEL	LOC117143745|XP_033164446.1|DMAU
OG0006200	cysu|NP_650627.1|DMEL	LOC117144741|XP_033165985.1|DMAU
OG0006201	CrebB|NP_001334685.1|DMEL	LOC117146717|XP_033169034.1|DMAU
OG0006202	CG6106|NP_573287.1|DMEL	LOC117148022|XP_033171083.1|DMAU
OG0006203	baz|NP_001036283.1|DMEL	LOC117148742|XP_033172204.1|DMAU
OG0006204	Rad17|NP_650382.3|DMEL	LOC117143381|XP_033163952.1|DMAU
OG0006205	c12.2|NP_001259381.1|DMEL	LOC117146863|XP_033169336.1|DMAU
OG0006206	MSBP|NP_573087.1|DMEL	LOC117147761|XP_033170673.1|DMAU
OG0006207	Coq6|NP_608934.1|DMEL	LOC117135110|XP_033151017.1|DMAU
OG0006208	pyx|NP_612015.1|DMEL	LOC117142095|XP_033161869.1|DMAU
OG0006209	PIG-T|NP_572475.1|DMEL	LOC117148694|XP_033172128.1|DMAU
OG0006210	rdgA|NP_001259366.1|DMEL	LOC117148804|XP_033172310.1|DMAU
OG0006211	Acbp1|NP_609187.1|DMEL	LOC117150307|XP_033173023.1|DMAU
OG0006212	Rbsn-5|NP_609186.1|DMEL	LOC117150303|XP_033173017.1|DMAU
OG0006213	CG31516|NP_730784.1|DMEL	LOC117144071|XP_033164972.1|DMAU
OG0006214	CG9921|NP_001259608.1|DMEL	LOC117146700|XP_033168987.1|DMAU
OG0006215	Ubr3|NP_001259317.1|DMEL	LOC117148565|XP_033171910.1|DMAU
OG0006216	Tsp97E|NP_524524.1|DMEL	LOC117144163|XP_033165089.1|DMAU
OG0006217	stas|NP_573225.1|DMEL	LOC117147617|XP_033170465.1|DMAU
OG0006218	tam|NP_476821.1|DMEL	LOC117143603|XP_033164249.1|DMAU
OG0006219	hfw|NP_569933.2|DMEL	LOC117147894|XP_033170888.1|DMAU
OG0006220	CG5589|NP_649009.1|DMEL	LOC117141105|XP_033160318.1|DMAU
OG0006221	spn-F|NP_001263138.1|DMEL	LOC117142924|XP_033163112.1|DMAU
OG0006222	mRpL32|NP_524606.1|DMEL	LOC117142925|XP_033163114.1|DMAU
OG0006223	CG11710|NP_608393.1|DMEL	LOC117147275|XP_033169999.1|DMAU
OG0006224	Zdhhc8|NP_001259382.1|DMEL	LOC117146864|XP_033169339.1|DMAU
OG0006225	Grip|NP_572285.2|DMEL	LOC117147762|XP_033170677.1|DMAU
OG0006226	CG18004|NP_610625.1|DMEL	LOC117137801|XP_033155364.1|DMAU
OG0006227	Kap3|NP_727512.3|DMEL	LOC117147357|XP_033170112.1|DMAU
OG0006228	TBCB|NP_611425.1|DMEL	LOC117136410|XP_033153209.1|DMAU
OG0006229	CaMKII|NP_001162833.1|DMEL	LOC117146266|XP_033168132.1|DMAU
OG0006230	if|NP_523378.2|DMEL	LOC117147716|XP_033170606.1|DMAU
OG0006231	rdgB|NP_001259535.1|DMEL	LOC117146753|XP_033169133.1|DMAU
OG0006232	Lrp4|NP_727914.1|DMEL	LOC117147757|XP_033170659.1|DMAU
OG0006233	Lcch3|NP_996469.1|DMEL	LOC117146861|XP_033169329.1|DMAU
OG0006234	mRpL22|NP_523379.2|DMEL	LOC117147829|XP_033170778.1|DMAU
OG0006235	CG7990|NP_573361.1|DMEL	LOC117148844|XP_033172388.1|DMAU
OG0006236	CG9065|NP_572998.1|DMEL	LOC117147999|XP_033171046.1|DMAU
OG0006237	c12.1|NP_652605.1|DMEL	LOC117148230|XP_033171414.1|DMAU
OG0006238	Traf-like|NP_727976.1|DMEL	LOC117147506|XP_033170301.1|DMAU
OG0006239	CG17168|NP_001015254.1|DMEL	LOC117148913|XP_033172523.1|DMAU
OG0006240	sro|NP_651725.1|DMEL	LOC117145753|XP_033167409.1|DMAU
OG0006241	CG9609|NP_573161.1|DMEL	LOC117147827|XP_033170777.1|DMAU
OG0006242	inaF-D|NP_001096958.1|DMEL	LOC117148137|XP_033171255.1|DMAU
OG0006243	CG8412|NP_649939.1|DMEL	LOC117144678|XP_033165892.1|DMAU
OG0006244	Aduk|NP_731331.1|DMEL	LOC117144500|XP_033165577.1|DMAU
OG0006245	CG34376|NP_732741.1|DMEL	LOC117142808|XP_033162907.1|DMAU
OG0006246	CG18508|NP_652721.1|DMEL	LOC117148178|XP_033171337.1|DMAU
OG0006247	Atg10|NP_001097215.1|DMEL	LOC117136040|XP_033152567.1|DMAU
OG0006248	CG5466|NP_650901.2|DMEL	LOC117144595|XP_033165766.1|DMAU
OG0006249	l_2_k05819|NP_722974.1|DMEL	LOC117138602|XP_033156697.1|DMAU
OG0006250	CG9220|NP_996440.2|DMEL	LOC117146903|XP_033169403.1|DMAU
OG0006251	His2Av|NP_524519.1|DMEL	LOC117144978|XP_033166336.1|DMAU
OG0006252	SPARC|NP_651509.2|DMEL	LOC117144975|XP_033166331.1|DMAU
OG0006253	N|NP_476859.2|DMEL	LOC117148177|XP_033171336.1|DMAU
OG0006254	Cen|NP_610049.1|DMEL	LOC117143068|XP_033163420.1|DMAU
OG0006255	CG17141|NP_651094.2|DMEL	LOC117143607|XP_033164250.1|DMAU
OG0006256	CG9132|NP_996490.1|DMEL	LOC117146569|XP_033168760.1|DMAU
OG0006257	LysRS|NP_727353.1|DMEL	LOC117148114|XP_033171224.1|DMAU
OG0006258	CG10555|NP_572474.2|DMEL	LOC117148692|XP_033172127.1|DMAU
OG0006259	Orc2|NP_731873.1|DMEL	LOC117143258|XP_033163720.1|DMAU
OG0006260	Lst8|NP_572572.1|DMEL	LOC117148115|XP_033171226.1|DMAU
OG0006261	RpL7-like|NP_001097151.1|DMEL	LOC117138321|XP_033156249.1|DMAU
OG0006262	CG2972|NP_572603.1|DMEL	LOC117147701|XP_033170580.1|DMAU
OG0006263	RpL35|NP_572243.1|DMEL	LOC117147051|XP_033169692.1|DMAU
OG0006264	mip130|NP_569958.2|DMEL	LOC117146556|XP_033168745.1|DMAU
OG0006265	sotv|NP_725536.1|DMEL	LOC117135847|XP_033152255.1|DMAU
OG0006266	Edem1|NP_001259152.1|DMEL	LOC117146555|XP_033168744.1|DMAU
OG0006267	Neto|NP_001285211.1|DMEL	LOC117148103|XP_033171210.1|DMAU
OG0006268	mRpS29|NP_523811.1|DMEL	LOC117135989|XP_033152495.1|DMAU
OG0006269	Vps16A|NP_649877.1|DMEL	LOC117144546|XP_033165673.1|DMAU
OG0006270	CG33557|NP_001014730.1|DMEL	LOC117147927|XP_033170954.1|DMAU
OG0006271	Rrp46|NP_650001.2|DMEL	LOC117144685|XP_033165900.1|DMAU
OG0006272	g|NP_524785.2|DMEL	LOC117146368|XP_033168411.1|DMAU
OG0006273	ubl|NP_610239.1|DMEL	LOC117136514|XP_033153349.1|DMAU
OG0006274	Syt12|NP_572878.1|DMEL	LOC117148222|XP_033171403.1|DMAU
OG0006275	CG2701|NP_570025.1|DMEL	LOC117148513|XP_033171810.1|DMAU
OG0006276	Cdc5|NP_612033.1|DMEL	LOC117140121|XP_033158775.1|DMAU
OG0006277	Fancm|NP_650971.2|DMEL	LOC117143760|XP_033164467.1|DMAU
OG0006278	ppk23|NP_001097011.1|DMEL	LOC117147266|XP_033169981.1|DMAU
OG0006279	CG10353|NP_727578.3|DMEL	LOC117146664|XP_033168898.1|DMAU
OG0006280	CG17600|NP_001259778.1|DMEL	LOC117148729|XP_033172173.1|DMAU
OG0006281	CG17598|NP_608468.1|DMEL	LOC117148727|XP_033172170.1|DMAU
OG0006282	Nup205|NP_728308.1|DMEL	LOC117148010|XP_033171060.1|DMAU
OG0006283	PTPMT1|NP_651180.3|DMEL	LOC117145077|XP_033166485.1|DMAU
OG0006284	MED10|NP_648849.3|DMEL	LOC117140521|XP_033159390.1|DMAU
OG0006285	CG9804|NP_649472.1|DMEL	LOC117143047|XP_033163385.1|DMAU
OG0006286	WRNexo|NP_001163646.1|DMEL	LOC117143357|XP_033163921.1|DMAU
OG0006287	BORCS5|NP_572759.1|DMEL	LOC117148530|XP_033171835.1|DMAU
OG0006288	CG15546|NP_651831.1|DMEL	LOC117145594|XP_033167199.1|DMAU
OG0006289	Cpsf73|NP_650738.1|DMEL	LOC117143091|XP_033163460.1|DMAU
OG0006290	Moe|NP_727290.1|DMEL	LOC117146713|XP_033169023.1|DMAU
OG0006291	CG5439|NP_609607.1|DMEL	LOC117150264|XP_033172961.1|DMAU
OG0006292	CG42258|NP_572801.2|DMEL	LOC117146838|XP_033169280.1|DMAU
OG0006293	Pex10|NP_647624.1|DMEL	LOC117139465|XP_033157667.1|DMAU
OG0006294	CG42271|NP_996434.2|DMEL	LOC117146787|XP_033169215.1|DMAU
OG0006295	Cht11|NP_572361.1|DMEL	LOC117147324|XP_033170066.1|DMAU
OG0006296	rictor|NP_573371.1|DMEL	LOC117146914|XP_033169430.1|DMAU
OG0006297	chas|NP_001285381.1|DMEL	LOC117148793|XP_033172296.1|DMAU
OG0006298	Fbxl4|NP_572951.1|DMEL	LOC117146789|XP_033169218.1|DMAU
OG0006299	Tlk|NP_001138153.1|DMEL	LOC117147606|XP_033170446.1|DMAU
OG0006300	Ugalt|NP_001138149.1|DMEL	LOC117147396|XP_033170156.1|DMAU
OG0006301	CG9581|NP_608376.1|DMEL	LOC117148499|XP_033171792.1|DMAU
OG0006302	sev|NP_511114.2|DMEL	LOC117147059|XP_033169705.1|DMAU
OG0006303	Oda|NP_725104.1|DMEL	LOC117135651|XP_033151926.1|DMAU
OG0006304	CG1646|NP_733256.2|DMEL	LOC117142578|XP_033162537.1|DMAU
OG0006305	WASp|NP_651637.1|DMEL	LOC117142619|XP_033162595.1|DMAU
OG0006306	5PtaseI|NP_001138108.1|DMEL	LOC117143198|XP_033163629.1|DMAU
OG0006307	CG42233|NP_651899.2|DMEL	LOC117145780|XP_033167450.1|DMAU
OG0006308	Rcp|NP_996493.1|DMEL	LOC117148094|XP_033171197.1|DMAU
OG0006309	CG4678|NP_001138211.1|DMEL	LOC117147422|XP_033170190.1|DMAU
OG0006310	CG10979|NP_649591.1|DMEL	LOC117142735|XP_033162796.1|DMAU
OG0006311	CG2256|NP_572437.2|DMEL	LOC117147183|XP_033169875.1|DMAU
OG0006312	Ldsdh1|NP_572436.1|DMEL	LOC117148231|XP_033171415.1|DMAU
OG0006313	snz|NP_572421.1|DMEL	LOC117146411|XP_033168501.1|DMAU
OG0006314	Paf-AHalpha|NP_727895.1|DMEL	LOC117146749|XP_033169117.1|DMAU
OG0006315	mesh|NP_001163782.1|DMEL	LOC117144835|XP_033166114.1|DMAU
OG0006316	CG14618|NP_608464.1|DMEL	LOC117146495|XP_033168633.1|DMAU
OG0006317	Rab39|NP_572405.2|DMEL	LOC117148906|XP_033172505.1|DMAU
OG0006318	CG8034|NP_573376.2|DMEL	LOC117147394|XP_033170154.1|DMAU
OG0006319	Vamp7|NP_610524.1|DMEL	LOC117135805|XP_033152195.1|DMAU
OG0006320	CARPB|NP_572581.1|DMEL	LOC117147339|XP_033170085.1|DMAU
OG0006321	fh|NP_511094.1|DMEL	LOC117146957|XP_033169510.1|DMAU
OG0006322	Ir8a|NP_727328.1|DMEL	LOC117148723|XP_033172166.1|DMAU
OG0006323	AlkB|NP_001334682.1|DMEL	LOC117148463|XP_033171727.1|DMAU
OG0006324	wapl|NP_525042.2|DMEL	LOC117148156|XP_033171280.1|DMAU
OG0006325	KaiR1D|NP_650925.1|DMEL	LOC117143431|XP_033164028.1|DMAU
OG0006326	CG7857|NP_648769.2|DMEL	LOC117140835|XP_033159835.1|DMAU
OG0006327	gb|NP_651536.1|DMEL	LOC117142714|XP_033162764.1|DMAU
OG0006328	CG7029|NP_788719.1|DMEL	LOC117144547|XP_033165674.1|DMAU
OG0006329	HDAC4|NP_001259507.1|DMEL	LOC117148859|XP_033172414.1|DMAU
OG0006330	ssh|NP_733063.1|DMEL	LOC117142272|XP_033162039.1|DMAU
OG0006331	xmas|NP_001356948.1|DMEL	LOC117146528|XP_033168689.1|DMAU
OG0006332	CG42237|NP_572855.1|DMEL	LOC117146646|XP_033168871.1|DMAU
OG0006333	Tpst|NP_001259518.1|DMEL	LOC117148671|XP_033172078.1|DMAU
OG0006334	CG14435|NP_572359.2|DMEL	LOC117147151|XP_033169823.1|DMAU
OG0006335	Rassf|NP_651126.3|DMEL	LOC117145907|XP_033167651.1|DMAU
OG0006336	CG15211|NP_001096945.1|DMEL	LOC117146410|XP_033168500.1|DMAU
OG0006337	rtv|NP_572693.1|DMEL	LOC117147388|XP_033170149.1|DMAU
OG0006338	CG14647|NP_649465.6|DMEL	LOC117144310|XP_033165313.1|DMAU
OG0006339	CG8578|NP_573082.1|DMEL	LOC117147682|XP_033170552.1|DMAU
OG0006340	Rab10|NP_523419.1|DMEL	LOC117148577|XP_033171935.1|DMAU
OG0006341	CG1354|NP_001356937.1|DMEL	LOC117147226|XP_033169929.1|DMAU
OG0006342	Sp1|NP_001259388.1|DMEL	LOC117147509|XP_033170309.1|DMAU
OG0006343	btd|NP_511100.1|DMEL	LOC117148064|XP_033171146.1|DMAU
OG0006344	CG13005|NP_573168.1|DMEL	LOC117147681|XP_033170550.1|DMAU
OG0006345	Efa6|NP_001163691.2|DMEL	LOC117142446|XP_033162305.1|DMAU
OG0006346	Cisd2|NP_651684.1|DMEL	LOC117142365|XP_033162183.1|DMAU
OG0006347	jar|NP_001014650.2|DMEL	LOC117142850|XP_033162978.1|DMAU
OG0006348	w|NP_476787.1|DMEL	LOC117148666|XP_033172070.1|DMAU
OG0006349	arm|NP_476666.1|DMEL	LOC117146991|XP_033169554.1|DMAU
OG0006350	Pcd|NP_477360.2|DMEL	LOC117145625|XP_033167234.1|DMAU
OG0006351	Pmp70|NP_608354.1|DMEL	LOC117147569|XP_033170404.1|DMAU
OG0006352	Ciao1|NP_610996.1|DMEL	LOC117137272|XP_033154530.1|DMAU
OG0006353	AdoR|NP_651772.1|DMEL	LOC117145479|XP_033167045.1|DMAU
OG0006354	CG45049|NP_001287471.1|DMEL	LOC117143609|XP_033164253.1|DMAU
OG0006355	LPCAT|NP_001036265.1|DMEL	LOC117148700|XP_033172134.1|DMAU
OG0006356	CG4045|NP_569978.1|DMEL	LOC117146736|XP_033169074.1|DMAU
OG0006357	RhoGAPp190|NP_001259658.1|DMEL	LOC117146892|XP_033169381.1|DMAU
OG0006358	Bgb|NP_001261271.1|DMEL	LOC117142120|XP_033161906.1|DMAU
OG0006359	SerRS-m|NP_524365.1|DMEL	LOC117143273|XP_033163743.1|DMAU
OG0006360	CG14445|NP_001284934.1|DMEL	LOC117147289|XP_033170025.1|DMAU
OG0006361	Ass|NP_649674.1|DMEL	LOC117145417|XP_033166953.1|DMAU
OG0006362	egh|NP_525052.1|DMEL	LOC117147030|XP_033169614.1|DMAU
OG0006363	RhoGAP18B|NP_573352.2|DMEL	LOC117146744|XP_033169104.1|DMAU
OG0006364	Mt2|NP_001036355.1|DMEL	LOC117142916|XP_033163100.1|DMAU
OG0006365	run|NP_523424.2|DMEL	LOC117148205|XP_033171380.1|DMAU
OG0006366	RunxA|NP_001259747.1|DMEL	LOC117147515|XP_033170322.1|DMAU
OG0006367	lz|NP_511099.2|DMEL	LOC117147703|XP_033170582.1|DMAU
OG0006368	jdp|NP_651807.1|DMEL	LOC117144494|XP_033165571.1|DMAU
OG0006369	tmod|NP_001247372.1|DMEL	LOC117145798|XP_033167476.1|DMAU
OG0006370	CG7058|NP_573327.2|DMEL	LOC117148247|XP_033171441.1|DMAU
OG0006371	Cpr100A|NP_651829.1|DMEL	LOC117145445|XP_033166995.1|DMAU
OG0006372	Cpr97Ea|NP_651529.2|DMEL	LOC117145252|XP_033166725.1|DMAU
OG0006373	oc|NP_001356934.1|DMEL	LOC117147304|XP_033170042.1|DMAU
OG0006374	Upf2|NP_572434.1|DMEL	LOC117148522|XP_033171825.1|DMAU
OG0006375	shtd|NP_573025.2|DMEL	LOC117146610|XP_033168826.1|DMAU
OG0006376	c11.1|NP_652606.1|DMEL	LOC117147820|XP_033170764.1|DMAU
OG0006377	CG6617|NP_573315.1|DMEL	LOC117148803|XP_033172309.1|DMAU
OG0006378	Gnpnat|NP_001263081.1|DMEL	LOC117142306|XP_033162086.1|DMAU
OG0006379	CG5541|NP_996437.1|DMEL	LOC117148277|XP_033171481.1|DMAU
OG0006380	CG15912|NP_572168.1|DMEL	LOC117147463|XP_033170245.1|DMAU
OG0006381	l_1_G0007|NP_572947.1|DMEL	LOC117146788|XP_033169217.1|DMAU
OG0006382	lic|NP_477162.1|DMEL	LOC117146497|XP_033168638.1|DMAU
OG0006383	mew|NP_001285196.1|DMEL	LOC117148553|XP_033171879.1|DMAU
OG0006384	REG|NP_572866.1|DMEL	LOC117148554|XP_033171881.1|DMAU
OG0006385	Dcr-1|NP_524453.1|DMEL	LOC117143604|XP_033164246.1|DMAU
OG0006386	Galt|NP_609062.2|DMEL	LOC117146452|XP_033168575.1|DMAU
OG0006387	mRpS18C|NP_524593.1|DMEL	LOC117143824|XP_033164561.1|DMAU
OG0006388	nonC|NP_727132.1|DMEL	LOC117147146|XP_033169815.1|DMAU
OG0006389	mAChR-C|NP_572358.1|DMEL	LOC117147150|XP_033169822.1|DMAU
OG0006390	CG12320|NP_650699.1|DMEL	LOC117145414|XP_033166946.1|DMAU
OG0006391	CG8483|NP_650264.1|DMEL	LOC117144670|XP_033165881.1|DMAU
OG0006392	PGAP1|NP_572245.1|DMEL	LOC117147663|XP_033170530.1|DMAU
OG0006393	CG4278|NP_609790.1|DMEL	LOC117150508|XP_033173305.1|DMAU
OG0006394	Prx3|NP_524387.1|DMEL	LOC117145561|XP_033167154.1|DMAU
OG0006395	TrpRS|NP_524826.1|DMEL	LOC117144832|XP_033166108.1|DMAU
OG0006396	CG14231|NP_608347.1|DMEL	LOC117147539|XP_033170364.1|DMAU
OG0006397	CG2938|NP_570085.1|DMEL	LOC117147566|XP_033170400.1|DMAU
OG0006398	wuho|NP_572307.1|DMEL	LOC117148643|XP_033172035.1|DMAU
OG0006399	CG6299|NP_788906.1|DMEL	LOC117148604|XP_033171975.1|DMAU
OG0006400	CG6294|NP_573026.1|DMEL	LOC117148602|XP_033171974.1|DMAU
OG0006401	CG6865|NP_001246825.1|DMEL	LOC117140101|XP_033158747.1|DMAU
