Orthogroup	DMEL.longest_only	DGUA.longest_only
OG0005606	Rab3-GAP|NP_609544.2|DMEL	LOC117584826|XP_034129843.1|DGUA
OG0005607	RpL24-like|NP_650073.1|DMEL	LOC117586099|XP_034131849.1|DGUA
OG0005608	ninaG|NP_650070.1|DMEL	LOC117586082|XP_034131829.1|DGUA
OG0005609	CG32276|NP_728830.1|DMEL	LOC117579712|XP_034121597.1|DGUA
OG0005610	Uxs|NP_648182.1|DMEL	LOC117589201|XP_034136821.1|DGUA
OG0005611	kst|NP_001097492.2|DMEL	LOC117589145|XP_034136723.1|DGUA
OG0005612	GCC185|NP_001097755.1|DMEL	LOC117585992|XP_034131707.1|DGUA
OG0005613	mRpS33|NP_524380.1|DMEL	LOC117586732|XP_034132918.1|DGUA
OG0005614	PEK|NP_649538.1|DMEL	LOC117586760|XP_034132961.1|DGUA
OG0005615	pygo|NP_651872.1|DMEL	LOC117583702|XP_034128075.1|DGUA
OG0005616	CG14866|NP_001138057.1|DMEL	LOC117586311|XP_034132185.1|DGUA
OG0005617	CG9727|NP_001262317.1|DMEL	LOC117585974|XP_034131674.1|DGUA
OG0005618	rho-7|NP_523704.1|DMEL	LOC117584765|XP_034129761.1|DGUA
OG0005619	Gos28|NP_650739.2|DMEL	LOC117589772|XP_034137859.1|DGUA
OG0005620	sbr|NP_524660.1|DMEL	LOC117590809|XP_034139667.1|DGUA
OG0005621	CG42240|NP_001259269.1|DMEL	LOC117581024|XP_034123743.1|DGUA
OG0005622	ND-ASHI|NP_572338.1|DMEL	LOC117581626|XP_034124885.1|DGUA
OG0005623	boi|NP_001096868.3|DMEL	LOC117590755|XP_034139583.1|DGUA
OG0005624	CG1965|NP_649689.1|DMEL	LOC117586404|XP_034132327.1|DGUA
OG0005625	cv-d|NP_732076.1|DMEL	LOC117585887|XP_034131533.1|DGUA
OG0005626	CG10778|NP_572425.1|DMEL	LOC117581148|XP_034123971.1|DGUA
OG0005627	Sbf|NP_477401.2|DMEL	LOC117590161|XP_034138440.1|DGUA
OG0005628	CG5038|NP_650451.1|DMEL	LOC117583214|XP_034127322.1|DGUA
OG0005629	Tapdelta|NP_610679.1|DMEL	LOC117578510|XP_034119940.1|DGUA
OG0005630	Dyb|NP_001097287.1|DMEL	LOC117581414|XP_034124463.1|DGUA
OG0005631	CG2145|NP_572668.1|DMEL	LOC117591194|XP_034140224.1|DGUA, LOC117591195|XP_034140227.1|DGUA
OG0005632	Pde9|NP_727644.3|DMEL	LOC117591046|XP_034140033.1|DGUA
OG0005633	l_3_05822|NP_652051.1|DMEL	LOC117590121|XP_034138376.1|DGUA
OG0005634	Mps1|NP_001262677.1|DMEL	LOC117586619|XP_034132716.1|DGUA
OG0005635	CG4908|NP_609358.1|DMEL	LOC117584010|XP_034128631.1|DGUA
OG0005636	gzl|NP_001097695.1|DMEL	LOC117586190|XP_034132007.1|DGUA
OG0005637	Mkk4|NP_477353.1|DMEL	LOC117584914|XP_034129952.1|DGUA
OG0005638	CG8929|NP_725957.2|DMEL	LOC117578761|XP_034120354.1|DGUA
OG0005639	CG4266|NP_001097394.1|DMEL	LOC117585990|XP_034131742.1|DGUA
OG0005640	CG14715|NP_650101.1|DMEL	LOC117586192|XP_034132010.1|DGUA
OG0005641	Caf1-180|NP_572495.1|DMEL	LOC117581545|XP_034124751.1|DGUA
OG0005642	AP-2sigma|NP_650961.2|DMEL	LOC117589961|XP_034138152.1|DGUA
OG0005643	Fdx2|NP_647889.2|DMEL	LOC117588981|XP_034136461.1|DGUA
OG0005644	CG14174|NP_648351.1|DMEL	LOC117589375|XP_034137177.1|DGUA
OG0005645	Mnt|NP_001162651.1|DMEL	LOC117580653|XP_034123146.1|DGUA
OG0005646	Rnp4F|NP_001096884.1|DMEL	LOC117590815|XP_034139674.1|DGUA
OG0005647	Arpc4|NP_608996.1|DMEL	LOC117588031|XP_034134969.1|DGUA
OG0005648	Ufd1-like|NP_524023.1|DMEL	LOC117579647|XP_034121517.1|DGUA
OG0005649	CG1129|NP_649498.1|DMEL	LOC117585999|XP_034131717.1|DGUA
OG0005650	CG14655|NP_649494.1|DMEL	LOC117586234|XP_034132061.1|DGUA
OG0005651	IntS4|NP_572488.1|DMEL	LOC117581409|XP_034124453.1|DGUA
OG0005652	woc|NP_001097946.1|DMEL	LOC117583756|XP_034128171.1|DGUA
OG0005653	Lrr47|NP_523539.2|DMEL	LOC117584093|XP_034128732.1|DGUA
OG0005654	Dlip2|NP_524224.2|DMEL	LOC117585524|XP_034130923.1|DGUA
OG0005655	ATPsynO|NP_524358.2|DMEL	LOC117585986|XP_034131697.1|DGUA
OG0005656	CG6236|NP_650446.2|DMEL	LOC117585506|XP_034130896.1|DGUA
OG0005657	CG8176|NP_001097723.1|DMEL	LOC117586685|XP_034132830.1|DGUA
OG0005658	CG6195|NP_650822.1|DMEL	LOC117586242|XP_034132071.1|DGUA
OG0005659	Dhap-at|NP_001262957.1|DMEL	LOC117585819|XP_034131439.1|DGUA
OG0005660	dsx-c73A|NP_730169.1|DMEL	LOC117589251|XP_034136916.1|DGUA
OG0005661	Vps45|NP_649909.1|DMEL	LOC117586249|XP_034132079.1|DGUA
OG0005662	CG14712|NP_650096.1|DMEL	LOC117586270|XP_034132104.1|DGUA
OG0005663	Cdk7|NP_511044.1|DMEL	LOC117590558|XP_034139188.1|DGUA, LOC117590473|XP_034139019.1|DGUA
OG0005664	CG34353|NP_001287571.1|DMEL	LOC117583117|XP_034127194.1|DGUA
OG0005665	CG33970|NP_001287542.1|DMEL	LOC117585299|XP_034130618.1|DGUA
OG0005666	Ptpmeg2|NP_572576.1|DMEL	LOC117581507|XP_034124670.1|DGUA
OG0005667	CG33080|NP_788858.1|DMEL	LOC117590720|XP_034139513.1|DGUA
OG0005668	IRSp53|NP_729679.2|DMEL	LOC117579199|XP_034120861.1|DGUA
OG0005669	LanB1|NP_476618.1|DMEL	LOC117583935|XP_034128508.1|DGUA
OG0005670	Vps33B|NP_651395.1|DMEL	LOC117586317|XP_034132197.1|DGUA
OG0005671	Spn85F|NP_649965.2|DMEL	LOC117583179|XP_034127270.1|DGUA
OG0005672	CG4972|NP_609378.1|DMEL	LOC117584409|XP_034129164.1|DGUA
OG0005673	Cnb|NP_647680.1|DMEL	LOC117587015|XP_034133316.1|DGUA
OG0005674	Ptip|NP_729947.2|DMEL	LOC117579204|XP_034120863.1|DGUA
OG0005675	ND-23|NP_524719.1|DMEL	LOC117585902|XP_034131548.1|DGUA
OG0005676	LeuRS-m|NP_647932.1|DMEL	LOC117579812|XP_034121793.1|DGUA
OG0005677	CG8187|NP_611045.1|DMEL	LOC117588134|XP_034135120.1|DGUA
OG0005678	neur|NP_476652.1|DMEL	LOC117586591|XP_034132658.1|DGUA
OG0005679	Gyc88E|NP_001036711.1|DMEL	LOC117585811|XP_034131422.1|DGUA
OG0005680	Atet|NP_001097079.1|DMEL	LOC117581970|XP_034125346.1|DGUA
OG0005681	Rpb7|NP_731983.1|DMEL	LOC117586487|XP_034132476.1|DGUA
OG0005682	CG12241|NP_650432.1|DMEL	LOC117586483|XP_034132471.1|DGUA
OG0005683	rad|NP_001285176.1|DMEL	LOC117591027|XP_034140011.1|DGUA
OG0005684	Nmt|NP_523969.1|DMEL	LOC117589200|XP_034136820.1|DGUA
OG0005685	CG3655|NP_001259118.1|DMEL	LOC117590725|XP_034139525.1|DGUA
OG0005686	CG31360|NP_732261.1|DMEL	LOC117585516|XP_034130911.1|DGUA
OG0005687	CG6836|NP_649079.2|DMEL	LOC117579724|XP_034121611.1|DGUA
OG0005688	Prosalpha7|NP_724834.1|DMEL	LOC117591845|XP_034141101.1|DGUA
OG0005689	mldr|NP_572309.2|DMEL	LOC117590774|XP_034139614.1|DGUA
OG0005690	Spps|NP_001262902.1|DMEL	LOC117585653|XP_034131130.1|DGUA
OG0005691	ana1|NP_651268.1|DMEL	LOC117585776|XP_034131353.1|DGUA, LOC117585421|XP_034130785.1|DGUA
OG0005692	CG2794|NP_608533.1|DMEL	LOC117582278|XP_034125800.1|DGUA
OG0005693	sinu|NP_647971.3|DMEL	LOC117579787|XP_034121738.1|DGUA
OG0005694	Nlg4|NP_001369025.1|DMEL	LOC117586265|XP_034132099.1|DGUA
OG0005695	eIF1A|NP_524728.2|DMEL	LOC117586101|XP_034131853.1|DGUA
OG0005696	CG14312|NP_650704.1|DMEL	LOC117586103|XP_034131858.1|DGUA
OG0005697	CG8064|NP_650705.1|DMEL	LOC117586191|XP_034132009.1|DGUA
OG0005698	Prp38|NP_610463.2|DMEL	LOC117588783|XP_034136180.1|DGUA
OG0005699	rha|NP_651390.2|DMEL	LOC117586123|XP_034131878.1|DGUA
OG0005700	CG2841|NP_001284821.1|DMEL	LOC117581243|XP_034124121.1|DGUA
OG0005701	Tgt|NP_608585.1|DMEL	LOC117581977|XP_034125355.1|DGUA
OG0005702	brn|NP_476901.1|DMEL	LOC117580756|XP_034123342.1|DGUA
OG0005703	Xpd|NP_726036.2|DMEL	LOC117586493|XP_034132528.1|DGUA
OG0005704	MKP-4|NP_608332.2|DMEL	LOC117591375|XP_034140508.1|DGUA
OG0005705	CG32032|NP_729454.1|DMEL	LOC117586879|XP_034133072.1|DGUA
OG0005706	Cog2|NP_524366.1|DMEL	LOC117583212|XP_034127318.1|DGUA
OG0005707	Cngl|NP_001245691.1|DMEL	LOC117580830|XP_034123443.1|DGUA
OG0005708	CG14770|NP_569907.1|DMEL	LOC117588688|XP_034136029.1|DGUA
OG0005709	CG11837|NP_651660.1|DMEL	LOC117589724|XP_034137785.1|DGUA
OG0005710	RpS25|NP_524315.2|DMEL	LOC117585627|XP_034131084.1|DGUA
OG0005711	Fibp|NP_001368936.1|DMEL	LOC117580465|XP_034122930.1|DGUA
OG0005712	Cog3|NP_608779.1|DMEL	LOC117581853|XP_034125201.1|DGUA
OG0005713	dysf|NP_733137.3|DMEL	LOC117591107|XP_034140100.1|DGUA
OG0005714	polybromo|NP_651288.1|DMEL	LOC117582884|XP_034126848.1|DGUA
OG0005715	alt|NP_650645.1|DMEL	LOC117586618|XP_034132713.1|DGUA
OG0005716	bel|NP_001262379.1|DMEL	LOC117585677|XP_034131169.1|DGUA
OG0005717	CG1116|NP_730894.2|DMEL	LOC117586546|XP_034132599.1|DGUA
OG0005718	CG3817|NP_650405.2|DMEL	LOC117585485|XP_034130871.1|DGUA
OG0005719	CG6073|NP_651468.1|DMEL	LOC117585294|XP_034130613.1|DGUA
OG0005720	DNaseII|NP_650672.1|DMEL	LOC117585130|XP_034130347.1|DGUA
OG0005721	CG31324|NP_733138.1|DMEL	LOC117591110|XP_034140103.1|DGUA
OG0005722	Gld|NP_001350861.1|DMEL	LOC117586703|XP_034132861.1|DGUA
OG0005723	CG2663|NP_730931.1|DMEL	LOC117585970|XP_034131670.1|DGUA
OG0005724	Hsl|NP_611463.1|DMEL	LOC117582305|XP_034125842.1|DGUA
OG0005725	sll|NP_524389.1|DMEL	LOC117586290|XP_034132136.1|DGUA
OG0005726	Sclp|NP_001259475.1|DMEL	LOC117590364|XP_034138800.1|DGUA
OG0005727	sas|NP_731141.1|DMEL	LOC117586499|XP_034132491.1|DGUA
OG0005728	P58IPK|NP_649916.1|DMEL	LOC117586126|XP_034131882.1|DGUA
OG0005729	CG8312|NP_649918.1|DMEL	LOC117586018|XP_034131738.1|DGUA
OG0005730	CAHbeta|NP_649849.1|DMEL	LOC117585953|XP_034131641.1|DGUA
OG0005731	RagA-B|NP_649850.1|DMEL	LOC117585952|XP_034131640.1|DGUA
OG0005732	aurA|NP_476749.1|DMEL	LOC117586748|XP_034132945.1|DGUA
OG0005733	CG12213|NP_001097754.1|DMEL	LOC117586747|XP_034132941.1|DGUA
OG0005734	Nup358|NP_001247302.1|DMEL	LOC117586488|XP_034132477.1|DGUA
OG0005735	Nep2|NP_001246914.1|DMEL	LOC117585806|XP_034131413.1|DGUA
OG0005736	Wdr33|NP_730982.1|DMEL	LOC117585574|XP_034131000.1|DGUA
OG0005737	Scm|NP_731385.1|DMEL	LOC117590045|XP_034138253.1|DGUA
OG0005738	CG6959|NP_001138037.1|DMEL	LOC117590018|XP_034138198.1|DGUA
OG0005739	CG10898|NP_650083.1|DMEL	LOC117590006|XP_034138183.1|DGUA
OG0005740	Cul5|NP_651665.2|DMEL	LOC117589715|XP_034137771.1|DGUA
OG0005741	PSMG1|NP_649590.1|DMEL	LOC117585314|XP_034130634.1|DGUA
OG0005742	CG7168|NP_650695.1|DMEL	LOC117586095|XP_034131842.1|DGUA
OG0005743	mRpS18A|NP_731252.1|DMEL	LOC117586178|XP_034131981.1|DGUA
OG0005744	CG11980|NP_649857.1|DMEL	LOC117586609|XP_034132689.1|DGUA
OG0005745	mtd|NP_001246928.1|DMEL	LOC117586537|XP_034132561.1|DGUA
OG0005746	CG11999|NP_649527.1|DMEL	LOC117586553|XP_034132607.1|DGUA
OG0005747	CG1172|NP_649534.1|DMEL	LOC117585954|XP_034131643.1|DGUA
OG0005748	CG7218|NP_650678.1|DMEL	LOC117585219|XP_034130503.1|DGUA
OG0005749	Pits|NP_001138192.1|DMEL	LOC117581139|XP_034123962.1|DGUA
OG0005750	Sym|NP_649580.1|DMEL	LOC117585743|XP_034131282.1|DGUA
OG0005751	Rpn12|NP_648904.1|DMEL	LOC117589077|XP_034136604.1|DGUA
OG0005752	mRpL34|NP_001036552.1|DMEL	LOC117592415|XP_034142046.1|DGUA
OG0005753	FIG4|NP_608841.1|DMEL	LOC117584841|XP_034129870.1|DGUA
OG0005754	ste24a|NP_611175.1|DMEL	LOC117592059|XP_034141446.1|DGUA
OG0005755	Alas|NP_477281.1|DMEL	LOC117581911|XP_034125275.1|DGUA
OG0005756	CG16790|NP_649911.1|DMEL	LOC117586250|XP_034132080.1|DGUA
OG0005757	CG31460|NP_731253.1|DMEL	LOC117586179|XP_034131982.1|DGUA
OG0005758	Kat60|NP_001262276.1|DMEL	LOC117586543|XP_034132595.1|DGUA
OG0005759	hyd|NP_001287262.1|DMEL	LOC117585544|XP_034130952.1|DGUA
OG0005760	l_3_neo38|NP_001262485.1|DMEL	LOC117590057|XP_034138269.1|DGUA
OG0005761	Ire1|NP_001097839.1|DMEL	LOC117586338|XP_034132224.1|DGUA
OG0005762	r-l|NP_524427.1|DMEL	LOC117585099|XP_034130265.1|DGUA
OG0005763	CG15908|NP_610220.1|DMEL	LOC117592616|XP_034142392.1|DGUA
OG0005764	jagn|NP_649585.1|DMEL	LOC117585686|XP_034131192.1|DGUA
OG0005765	Sec8|NP_730996.2|DMEL	LOC117585681|XP_034131174.1|DGUA
OG0005766	tinc|NP_788686.1|DMEL	LOC117585116|XP_034130327.1|DGUA
OG0005767	CG5191|NP_650893.2|DMEL	LOC117585320|XP_034130645.1|DGUA
OG0005768	CG14439|NP_572347.1|DMEL	LOC117588327|XP_034135423.1|DGUA
OG0005769	asl|NP_649557.2|DMEL	LOC117585162|XP_034130389.1|DGUA
OG0005770	obe|NP_650472.2|DMEL	LOC117584904|XP_034129937.1|DGUA
OG0005771	Vps16B|NP_651731.1|DMEL	LOC117583522|XP_034127760.1|DGUA
OG0005772	CG9630|NP_649777.1|DMEL	LOC117585266|XP_034130576.1|DGUA
OG0005773	CG5013|NP_650520.1|DMEL	LOC117585971|XP_034131671.1|DGUA
OG0005774	CG5281|NP_650076.1|DMEL	LOC117590189|XP_034138503.1|DGUA
OG0005775	Rab8|NP_524172.1|DMEL	LOC117580473|XP_034122945.1|DGUA
OG0005776	CG34039|NP_001034012.2|DMEL	LOC117580419|XP_034122860.1|DGUA
OG0005777	mRpL51|NP_609239.1|DMEL	LOC117588092|XP_034135054.1|DGUA
OG0005778	Pif1A|NP_001189195.2|DMEL	LOC117586603|XP_034132677.1|DGUA
OG0005780	Sema5c|NP_611293.3|DMEL	LOC117580452|XP_034122908.1|DGUA
OG0005781	CG14142|NP_648447.2|DMEL	LOC117579911|XP_034121938.1|DGUA
OG0005782	Alg10|NP_729680.1|DMEL	LOC117579912|XP_034121939.1|DGUA
OG0005783	Lsm10|NP_610615.1|DMEL	LOC117591441|XP_034140641.1|DGUA
OG0005784	SppL|NP_001163740.1|DMEL	LOC117591222|XP_034140286.1|DGUA
OG0005785	Lnk|NP_001287536.1|DMEL	LOC117591210|XP_034140242.1|DGUA
OG0005786	DCAF12|NP_650145.1|DMEL	LOC117585994|XP_034131709.1|DGUA
OG0005787	MED31|NP_649483.1|DMEL	LOC117585903|XP_034131549.1|DGUA
OG0005788	Usp20-33|NP_610943.2|DMEL	LOC117592118|XP_034141547.1|DGUA
OG0005789	MED21|NP_001015223.1|DMEL	LOC117590159|XP_034138437.1|DGUA
OG0005790	ncd|NP_476651.1|DMEL	LOC117583150|XP_034127231.1|DGUA
OG0005791	SIDL|NP_650431.1|DMEL	LOC117586481|XP_034132468.1|DGUA
OG0005792	CG4210|NP_650430.1|DMEL	LOC117586486|XP_034132475.1|DGUA
OG0005793	pnr|NP_476685.1|DMEL	LOC117586057|XP_034131792.1|DGUA
OG0005794	ix|NP_610677.1|DMEL	LOC117578508|XP_034119937.1|DGUA
OG0005795	CG14883|NP_650547.1|DMEL	LOC117585533|XP_034130942.1|DGUA
OG0005796	Papss|NP_730460.1|DMEL	LOC117580455|XP_034122913.1|DGUA
OG0005797	ATPsynB|NP_524011.1|DMEL	LOC117589380|XP_034137185.1|DGUA
OG0005798	mRpL47|NP_788610.1|DMEL	LOC117586632|XP_034132743.1|DGUA
OG0005799	CG2747|NP_001262364.1|DMEL	LOC117585242|XP_034130535.1|DGUA
OG0005800	CG3223|NP_649758.1|DMEL	LOC117590004|XP_034138181.1|DGUA
OG0005801	CG10435|NP_649759.1|DMEL	LOC117590003|XP_034138180.1|DGUA
OG0005802	CG9593|NP_650493.2|DMEL	LOC117586728|XP_034132915.1|DGUA
OG0005803	mura|NP_731367.2|DMEL	LOC117585243|XP_034130541.1|DGUA
OG0005804	CG7785|NP_650673.1|DMEL	LOC117585135|XP_034130354.1|DGUA
OG0005805	Letm1|NP_611922.1|DMEL	LOC117581265|XP_034124170.1|DGUA
OG0005806	CG18528|NP_651251.3|DMEL	LOC117585477|XP_034130860.1|DGUA
OG0005807	CG17780|NP_732995.1|DMEL	LOC117585168|XP_034130400.1|DGUA
OG0005808	CG12398|NP_572985.1|DMEL	LOC117581033|XP_034123754.1|DGUA
OG0005809	CG13926|NP_647633.1|DMEL	LOC117579532|XP_034121340.1|DGUA
OG0005810	CG10903|NP_649762.1|DMEL	LOC117585247|XP_034130551.1|DGUA
OG0005811	CG11035|NP_649763.1|DMEL	LOC117585249|XP_034130553.1|DGUA
OG0005812	RhoL|NP_001247003.1|DMEL	LOC117586633|XP_034132744.1|DGUA
OG0005813	Art4|NP_649963.1|DMEL	LOC117583593|XP_034127874.1|DGUA
OG0005814	CG1239|NP_649577.1|DMEL	LOC117585748|XP_034131288.1|DGUA
OG0005815	sced|NP_001260728.1|DMEL	LOC117580130|XP_034122318.1|DGUA
OG0005816	Med|NP_524610.1|DMEL	LOC117583703|XP_034128077.1|DGUA
OG0005817	Mcm2|NP_477121.1|DMEL	LOC117585265|XP_034130575.1|DGUA
OG0005818	fid|NP_651453.3|DMEL	LOC117591102|XP_034140095.1|DGUA
OG0005819	CG10098|NP_649694.1|DMEL	LOC117586275|XP_034132118.1|DGUA
OG0005820	CG10068|NP_649695.1|DMEL	LOC117586276|XP_034132119.1|DGUA
OG0005821	Dpck|NP_649692.2|DMEL	LOC117586410|XP_034132337.1|DGUA
OG0005822	Coprox|NP_524777.1|DMEL	LOC117584302|XP_034129019.1|DGUA
OG0005823	CG5800|NP_573230.1|DMEL	LOC117581048|XP_034123774.1|DGUA
OG0005824	CycC|NP_476848.1|DMEL	LOC117589914|XP_034138082.1|DGUA
OG0005825	CG7394|NP_001137933.1|DMEL	LOC117579847|XP_034121837.1|DGUA
OG0005826	Alg-2|NP_001104459.2|DMEL	LOC117590155|XP_034138432.1|DGUA
OG0005827	CG4743|NP_651415.1|DMEL	LOC117585724|XP_034131253.1|DGUA
OG0005828	Sf3b6|NP_648037.1|DMEL	LOC117587115|XP_034133500.1|DGUA
OG0005829	CG8223|NP_649828.1|DMEL	LOC117586027|XP_034131753.1|DGUA
OG0005830	Ras64B|NP_523917.2|DMEL	LOC117580275|XP_034122619.1|DGUA
OG0005831	nab|NP_001014557.3|DMEL	LOC117579567|XP_034121380.1|DGUA
OG0005832	mas|NP_523919.1|DMEL	LOC117579816|XP_034121797.1|DGUA
OG0005833	CG43367|NP_001189048.2|DMEL	LOC117579389|XP_034121150.1|DGUA
OG0005834	Cpr64Ac|NP_647874.1|DMEL	LOC117579399|XP_034121170.1|DGUA
OG0005835	CG14997|NP_647877.1|DMEL	LOC117579781|XP_034121731.1|DGUA
OG0005836	CG18265|NP_648982.1|DMEL	LOC117588836|XP_034136218.1|DGUA
OG0005837	Golgin84|NP_651250.2|DMEL	LOC117585771|XP_034131344.1|DGUA
OG0005838	pasi1|NP_650655.1|DMEL	LOC117590095|XP_034138329.1|DGUA
OG0005839	Tnpo-SR|NP_001259961.1|DMEL	LOC117584639|XP_034129553.1|DGUA
OG0005840	mTerf5|NP_650693.1|DMEL	LOC117586084|XP_034131831.1|DGUA
OG0005841	Nlg3|NP_001036685.2|DMEL	LOC117586003|XP_034131722.1|DGUA
OG0005842	CG14812|NP_569946.1|DMEL	LOC117580792|XP_034123379.1|DGUA
OG0005843	dlp|NP_524071.2|DMEL	LOC117579929|XP_034121969.1|DGUA
OG0005844	Uggt|NP_524151.2|DMEL	LOC117580349|XP_034122754.1|DGUA
OG0005845	rtp|NP_649520.1|DMEL	LOC117586555|XP_034132609.1|DGUA
OG0005846	pyd|NP_001246998.1|DMEL	LOC117586461|XP_034132404.1|DGUA
OG0005847	Kcmf1|NP_731305.2|DMEL	LOC117586606|XP_034132681.1|DGUA
OG0005848	vap|NP_523361.1|DMEL	LOC117588779|XP_034136171.1|DGUA
OG0005849	eag|NP_001036275.1|DMEL	LOC117580925|XP_034123580.1|DGUA
OG0005850	dpr18|NP_573102.1|DMEL	LOC117591422|XP_034140569.1|DGUA
OG0005851	CG13773|NP_609081.1|DMEL	LOC117584868|XP_034129908.1|DGUA
OG0005852	Irbp|NP_536773.1|DMEL	LOC117586080|XP_034131827.1|DGUA
OG0005853	CG32554|NP_728102.1|DMEL	LOC117581237|XP_034124114.1|DGUA
OG0005854	ImpE3|NP_524908.1|DMEL	LOC117585246|XP_034130550.1|DGUA
OG0005855	CG42594|NP_001162668.2|DMEL	LOC117591386|XP_034140520.1|DGUA
OG0005856	shi|NP_001259588.1|DMEL	LOC117588721|XP_034136067.1|DGUA
OG0005857	Surf6|NP_524408.1|DMEL	LOC117586485|XP_034132473.1|DGUA
OG0005858	KLHL18|NP_650143.1|DMEL	LOC117586279|XP_034132123.1|DGUA
OG0005859	CG5828|NP_608907.1|DMEL	LOC117584776|XP_034129770.1|DGUA
OG0005860	lap|NP_001163538.1|DMEL	LOC117586500|XP_034132499.1|DGUA
OG0005861	faf|NP_524612.2|DMEL	LOC117585454|XP_034130828.1|DGUA
OG0005862	mtt|NP_001260806.1|DMEL	LOC117591858|XP_034141119.1|DGUA
OG0005863	Pi3K59F|NP_477133.1|DMEL	LOC117591976|XP_034141302.1|DGUA
OG0005864	CG8379|NP_996185.1|DMEL	LOC117586463|XP_034132420.1|DGUA
OG0005865	Syx18|NP_524485.1|DMEL	LOC117586727|XP_034132914.1|DGUA
OG0005866	CG13197|NP_610696.1|DMEL	LOC117592605|XP_034142379.1|DGUA
OG0005867	CG13258|NP_001246041.1|DMEL	LOC117583917|XP_034128486.1|DGUA
OG0005868	CG12863|NP_610973.3|DMEL	LOC117583995|XP_034128618.1|DGUA
OG0005869	mRpL30|NP_525073.1|DMEL	LOC117580741|XP_034123308.1|DGUA
OG0005870	CG3857|NP_996330.1|DMEL	LOC117581128|XP_034123945.1|DGUA
OG0005871	CG15747|NP_727694.1|DMEL	LOC117580957|XP_034123633.1|DGUA
OG0005872	ND-42|NP_524445.1|DMEL	LOC117583046|XP_034127099.1|DGUA
OG0005873	beag|NP_649865.1|DMEL	LOC117586450|XP_034132383.1|DGUA
OG0005874	Graf|NP_996441.2|DMEL	LOC117588778|XP_034136163.1|DGUA
OG0005875	sand|NP_610349.1|DMEL	LOC117578855|XP_034120535.1|DGUA
OG0005876	bi|NP_001259238.1|DMEL	LOC117590860|XP_034139758.1|DGUA
OG0005877	eIF5|NP_573098.1|DMEL	LOC117588715|XP_034136059.1|DGUA
OG0005878	hwt|NP_001259484.1|DMEL	LOC117581135|XP_034123951.1|DGUA
OG0005879	Mvb12|NP_573268.1|DMEL	LOC117580687|XP_034123204.1|DGUA
OG0005880	S1P|NP_649337.2|DMEL	LOC117589180|XP_034136794.1|DGUA
OG0005881	NHP2|NP_651965.1|DMEL	LOC117580297|XP_034122671.1|DGUA
OG0005882	CalpC|NP_573118.2|DMEL	LOC117591033|XP_034140018.1|DGUA
OG0005883	DIP2|NP_612019.2|DMEL	LOC117588985|XP_034136473.1|DGUA
OG0005884	CG10584|NP_649278.1|DMEL	LOC117580047|XP_034122176.1|DGUA
OG0005885	CG8833|NP_648669.1|DMEL	LOC117579659|XP_034121533.1|DGUA
OG0005886	Su_z_12|NP_730465.1|DMEL	LOC117580407|XP_034122845.1|DGUA
OG0005887	Helz|NP_001261848.1|DMEL	LOC117580294|XP_034122662.1|DGUA
OG0005888	jim|NP_001262221.1|DMEL	LOC117589409|XP_034137230.1|DGUA
OG0005889	CG10948|NP_729844.1|DMEL	LOC117580219|XP_034122509.1|DGUA
OG0005890	Pop1|NP_572236.3|DMEL	LOC117581469|XP_034124596.1|DGUA
OG0005891	CG18815|NP_001261719.1|DMEL	LOC117580269|XP_034122600.1|DGUA
OG0005892	mtTFB1|NP_648499.1|DMEL	LOC117580084|XP_034122228.1|DGUA
OG0005893	Prp31|NP_648756.1|DMEL	LOC117579355|XP_034121079.1|DGUA
OG0005894	CG7011|NP_648758.1|DMEL	LOC117579356|XP_034121080.1|DGUA
OG0005895	CG6878|NP_648757.1|DMEL	LOC117579357|XP_034121081.1|DGUA
OG0005896	l_3_77CDf|NP_649242.1|DMEL	LOC117580005|XP_034122100.1|DGUA
OG0005897	CG10738|NP_729905.2|DMEL	LOC117580104|XP_034122259.1|DGUA
OG0005898	CG6227|NP_573020.2|DMEL	LOC117580703|XP_034123243.1|DGUA
OG0005899	Inos|NP_477405.1|DMEL	LOC117578676|XP_034120193.1|DGUA
OG0005900	Ipk2|NP_608535.1|DMEL	LOC117582284|XP_034125811.1|DGUA
OG0005901	PIG-M|NP_611600.1|DMEL	LOC117590587|XP_034139235.1|DGUA
OG0005902	CG8531|NP_610945.1|DMEL	LOC117592126|XP_034141561.1|DGUA
OG0005903	SdhC|NP_001262472.1|DMEL	LOC117585088|XP_034130247.1|DGUA
OG0005904	CG10214|NP_651184.1|DMEL	LOC117585289|XP_034130607.1|DGUA
OG0005905	Ac76E|NP_001246838.1|DMEL	LOC117580063|XP_034122192.1|DGUA
OG0005906	fz2|NP_001262037.1|DMEL	LOC117579087|XP_034120689.1|DGUA
OG0005907	CG14183|NP_649172.3|DMEL	LOC117589263|XP_034136931.1|DGUA
OG0005908	Arl1|NP_524098.2|DMEL	LOC117580569|XP_034123063.1|DGUA
OG0005909	CG43980|NP_001262185.1|DMEL	LOC117580234|XP_034122546.1|DGUA
OG0005910	Lis-1|NP_477160.1|DMEL	LOC117583019|XP_034127064.1|DGUA
OG0005911	CG8441|NP_611094.1|DMEL	LOC117583034|XP_034127086.1|DGUA
OG0005912	CG44242|NP_001188957.1|DMEL	LOC117583600|XP_034127888.1|DGUA
OG0005913	Gclm|NP_732780.1|DMEL	LOC117589755|XP_034137827.1|DGUA
