Orthogroup	DMEL.longest_only	DSER.longest_only
OG0006742	CG4576|NP_650495.1|DMEL	LOC110191950|XP_020818630.1|DSER
OG0006743	Pi3K21B|NP_477270.2|DMEL	LOC110187562|XP_020812609.1|DSER
OG0006744	iPLA2-VIA|NP_729565.2|DMEL	LOC110190566|XP_020816798.1|DSER
OG0006745	pad|NP_650534.2|DMEL	LOC110191116|XP_020817520.1|DSER
OG0006746	foi|NP_001261584.1|DMEL	LOC110189918|XP_020815850.1|DSER
OG0006747	RecQ4|NP_652607.1|DMEL	LOC110185159|XP_020809523.1|DSER
OG0006748	Rbf|NP_525036.2|DMEL	LOC110179579|XP_020802829.1|DSER
OG0006749	CG13921|NP_001356973.1|DMEL	LOC110177568|XP_020799999.1|DSER
OG0006750	Tango4|NP_572778.1|DMEL	LOC110179680|XP_020802950.1|DSER
OG0006752	CG14985|NP_647846.2|DMEL	LOC110183662|XP_020807648.1|DSER
OG0006753	FoxL1|NP_523912.1|DMEL	LOC110183711|XP_020807718.1|DSER
OG0006754	mri|NP_612008.1|DMEL	LOC110178812|XP_020801730.1|DSER
OG0006755	CG3402|NP_612045.1|DMEL	LOC110183657|XP_020807644.1|DSER
OG0006756	ssp6|NP_648023.2|DMEL	LOC110184719|XP_020808997.1|DSER
OG0006757	CG6610|NP_648022.1|DMEL	LOC110184735|XP_020809021.1|DSER
OG0006758	CG14949|NP_647734.1|DMEL	LOC110188851|XP_020814416.1|DSER
OG0006759	MEP-1|NP_001137875.1|DMEL	LOC110188801|XP_020814333.1|DSER
OG0006760	ko|NP_524193.2|DMEL	LOC110189935|XP_020815879.1|DSER
OG0006761	Rpn5|NP_649588.1|DMEL	LOC110186496|XP_020811353.1|DSER
OG0006762	CG32521|NP_728397.1|DMEL	LOC110191970|XP_020818644.1|DSER
OG0006763	CG17669|NP_611336.1|DMEL	LOC110189351|XP_020815052.1|DSER
OG0006764	pea|NP_610928.1|DMEL	LOC110179266|XP_020802380.1|DSER
OG0006765	Prp19|NP_523783.1|DMEL	LOC110189370|XP_020815077.1|DSER
OG0006766	CG7879|NP_647626.1|DMEL	LOC110178730|XP_020801611.1|DSER
OG0006767	CG12975|NP_649293.1|DMEL	LOC110190268|XP_020816298.1|DSER
OG0006768	CG10508|NP_001246859.1|DMEL	LOC110190267|XP_020816291.1|DSER
OG0006769	Ilk|NP_525001.2|DMEL	LOC110189984|XP_020815932.1|DSER
OG0006770	CG13287|NP_001261454.1|DMEL	LOC110190758|XP_020817046.1|DSER
OG0006771	COX6B|NP_728294.1|DMEL	LOC110180103|XP_020803389.1|DSER
OG0006772	cn|NP_523651.4|DMEL	LOC110177735|XP_020800253.1|DSER
OG0006773	ND-30|NP_647775.1|DMEL	LOC110182805|XP_020806598.1|DSER
OG0006774	wnd|NP_649137.3|DMEL	LOC110190250|XP_020816273.1|DSER
OG0006775	scaf6|NP_001014589.1|DMEL	LOC110190371|XP_020816442.1|DSER
OG0006776	CG11594|NP_728918.1|DMEL	LOC110183640|XP_020807618.1|DSER
OG0006777	Pop5|NP_648955.1|DMEL	LOC110190000|XP_020815959.1|DSER
OG0006778	yellow-g|NP_523888.1|DMEL	LOC110188833|XP_020814383.1|DSER
OG0006779	CG12084|NP_612112.1|DMEL	LOC110178818|XP_020801742.1|DSER
OG0006780	ltl|NP_729265.1|DMEL	LOC110176750|XP_020798857.1|DSER
OG0006781	lama|NP_729060.2|DMEL	LOC110176195|XP_020798105.1|DSER
OG0006782	metl|NP_647636.3|DMEL	LOC110177634|XP_020800107.1|DSER
OG0006783	Zasp52|NP_001027420.2|DMEL	LOC110178313|XP_020801066.1|DSER
OG0006784	Cip4|NP_001097501.1|DMEL	LOC110189988|XP_020815943.1|DSER
OG0006785	ari-2|NP_477374.1|DMEL	LOC110182528|XP_020806240.1|DSER
OG0006786	CG5493|NP_611348.1|DMEL	LOC110189663|XP_020815467.1|DSER
OG0006787	Sugb|NP_648493.3|DMEL	LOC110178900|XP_020801835.1|DSER
OG0006788	Pldn|NP_648494.2|DMEL	LOC110178902|XP_020801838.1|DSER
OG0006789	CG4789|NP_573166.1|DMEL	LOC110181539|XP_020804980.1|DSER
OG0006790	HINT1|NP_608711.3|DMEL	LOC110182361|XP_020806062.1|DSER
OG0006791	Tsen54|NP_648559.1|DMEL	LOC110181256|XP_020804620.1|DSER
OG0006792	CG16717|NP_648343.1|DMEL	LOC110190535|XP_020816741.1|DSER
OG0006793	CG6761|NP_648346.1|DMEL	LOC110190524|XP_020816720.1|DSER
OG0006794	CG3420|NP_610234.3|DMEL	LOC110189346|XP_020815047.1|DSER
OG0006795	CG11593|NP_647851.3|DMEL	LOC110178611|XP_020801454.1|DSER
OG0006796	Rpn10|NP_524204.1|DMEL	LOC110190252|XP_020816275.1|DSER
OG0006797	CG4953|NP_609365.3|DMEL	LOC110183395|XP_020807324.1|DSER
OG0006798	CG13310|NP_648257.1|DMEL	LOC110190075|XP_020816040.1|DSER
OG0006799	Jarid2|NP_648324.1|DMEL	LOC110190764|XP_020817053.1|DSER
OG0006800	ssp2|NP_648672.1|DMEL	LOC110188943|XP_020814545.1|DSER
OG0006801	amx|NP_524644.1|DMEL	LOC110184218|XP_020808328.1|DSER
OG0006802	CG8195|NP_611049.1|DMEL	LOC110176375|XP_020798366.1|DSER
OG0006803	BBS4|NP_610636.1|DMEL	LOC110191679|XP_020818247.1|DSER
OG0006804	Naa60|NP_996032.1|DMEL	LOC110190545|XP_020816753.1|DSER
OG0006805	Nup188|NP_001246283.1|DMEL	LOC110182111|XP_020805779.1|DSER
OG0006806	roq|NP_648886.1|DMEL	LOC110188276|XP_020813626.1|DSER
OG0006807	Shal|NP_001097646.1|DMEL	LOC110190151|XP_020816143.1|DSER
OG0006808	Non1|NP_610484.1|DMEL	LOC110177040|XP_020799215.1|DSER
OG0006809	Ids|NP_647814.1|DMEL	LOC110177559|XP_020799991.1|DSER
OG0006810	ClC-c|NP_730105.3|DMEL	LOC110190529|XP_020816734.1|DSER
OG0006811	Pdf|NP_524517.1|DMEL	LOC110176495|XP_020798527.1|DSER
OG0006812	Cpsf6|NP_648206.1|DMEL	LOC110191083|XP_020817481.1|DSER
OG0006813	koko|NP_732338.1|DMEL	LOC110187835|XP_020812973.1|DSER
OG0006814	eIF3l|NP_648553.1|DMEL	LOC110187748|XP_020812868.1|DSER
OG0006815	sty|NP_523902.2|DMEL	LOC110177602|XP_020800057.1|DSER
OG0006816	eIF5B|NP_651974.1|DMEL	LOC110177569|XP_020800004.1|DSER
OG0006817	Oseg2|NP_647700.2|DMEL	LOC110188867|XP_020814439.1|DSER
OG0006818	CG12502|NP_612067.2|DMEL	LOC110178621|XP_020801464.1|DSER
OG0006819	Rcd7|NP_649125.1|DMEL	LOC110190409|XP_020816534.1|DSER
OG0006820	CG9231|NP_649128.1|DMEL	LOC110190207|XP_020816221.1|DSER
OG0006821	Nup160|NP_609493.1|DMEL	LOC110183144|XP_020806994.1|DSER
OG0006822	qsm|NP_652049.1|DMEL	LOC110182889|XP_020806692.1|DSER
OG0006823	eIF3e|NP_477385.1|DMEL	LOC110183560|XP_020807520.1|DSER
OG0006824	Pfdn4|NP_647961.1|DMEL	LOC110176170|XP_020798067.1|DSER
OG0006825	CG17672|NP_001036603.1|DMEL	LOC110191225|XP_020817650.1|DSER
OG0006826	Galphaf|NP_524118.1|DMEL	LOC110183573|XP_020807542.1|DSER
OG0006827	CG10055|NP_649703.1|DMEL	LOC110191742|XP_020818333.1|DSER
OG0006828	Ror|NP_476962.1|DMEL	LOC110183320|XP_020807226.1|DSER
OG0006829	QC|NP_729109.1|DMEL	LOC110190482|XP_020816653.1|DSER
OG0006830	CG13933|NP_647658.1|DMEL	LOC110177584|XP_020800027.1|DSER
OG0006831	Exo70|NP_648222.3|DMEL	LOC110190787|XP_020817084.1|DSER
OG0006832	Pex7|NP_001137914.1|DMEL	LOC110190077|XP_020816042.1|DSER
OG0006833	rgn|NP_001246866.1|DMEL	LOC110190772|XP_020817062.1|DSER
OG0006834	Fadd|NP_651006.1|DMEL	LOC110191152|XP_020817568.1|DSER
OG0006835	Cds|NP_524661.1|DMEL	LOC110189084|XP_020814714.1|DSER
OG0006836	spz5|NP_647753.1|DMEL	LOC110185340|XP_020809778.1|DSER
OG0006837	Ctl1|NP_647884.1|DMEL	LOC110183585|XP_020807557.1|DSER
OG0006838	CG6707|NP_648372.1|DMEL	LOC110190635|XP_020816890.1|DSER
OG0006839	CG1309|NP_647880.1|DMEL	LOC110183554|XP_020807514.1|DSER
OG0006840	CG31638|NP_723186.2|DMEL	LOC110180586|XP_020803937.1|DSER
OG0006841	CG15020|NP_647901.1|DMEL	LOC110190098|XP_020816064.1|DSER
OG0006842	dar1|NP_001097493.1|DMEL	LOC110177619|XP_020800084.1|DSER
OG0006843	mRpL16|NP_525041.1|DMEL	LOC110179522|XP_020802758.1|DSER
OG0006844	CG12818|NP_649996.1|DMEL	LOC110186916|XP_020811897.1|DSER
OG0006845	CG6664|NP_648944.1|DMEL	LOC110189905|XP_020815829.1|DSER
OG0006846	Rsph3|NP_648059.1|DMEL	LOC110178772|XP_020801674.1|DSER
OG0006847	vvl|NP_001303384.1|DMEL	LOC110178769|XP_020801666.1|DSER
OG0006848	BBS9|NP_001137727.2|DMEL	LOC110189640|XP_020815445.1|DSER
OG0006849	CG5989|NP_648242.1|DMEL	LOC110190339|XP_020816396.1|DSER
OG0006850	CG6282|NP_001261595.1|DMEL	LOC110190338|XP_020816395.1|DSER
OG0006851	GAPsec|NP_648245.2|DMEL	LOC110190206|XP_020816219.1|DSER
OG0006852	Cyp49a1|NP_610588.2|DMEL	LOC110189778|XP_020815661.1|DSER
OG0006853	CG7201|NP_648200.1|DMEL	LOC110183618|XP_020807595.1|DSER
OG0006854	CG1441|NP_610535.1|DMEL	LOC110188945|XP_020814544.1|DSER
OG0006855	Tsf2|NP_524044.1|DMEL	LOC110190481|XP_020816652.1|DSER
OG0006856	Ttd14|NP_001097366.1|DMEL	LOC110189707|XP_020815540.1|DSER
OG0006857	CG43366|NP_610188.2|DMEL	LOC110189373|XP_020815080.1|DSER
OG0006858	syd|NP_524652.1|DMEL	LOC110189062|XP_020814690.1|DSER
OG0006859	Nop17l|NP_610324.2|DMEL	LOC110191569|XP_020818111.1|DSER
OG0006860	Rab3|NP_001356961.1|DMEL	LOC110189445|XP_020815176.1|DSER
OG0006861	CG42663|NP_001188915.1|DMEL	LOC110177620|XP_020800088.1|DSER
OG0006862	Galk|NP_648276.1|DMEL	LOC110190643|XP_020816900.1|DSER
OG0006863	por|NP_476890.1|DMEL	LOC110175931|XP_020797769.1|DSER
OG0006864	Balat|NP_610823.1|DMEL	LOC110189494|XP_020815243.1|DSER
OG0006865	Dscam3|NP_996226.2|DMEL	LOC110187853|XP_020812997.1|DSER
OG0006866	CG3732|NP_611692.1|DMEL	LOC110176078|XP_020797968.1|DSER
OG0006867	CG6362|NP_611268.1|DMEL	LOC110177930|XP_020800568.1|DSER
OG0006868	fab1|NP_611269.1|DMEL	LOC110177929|XP_020800567.1|DSER
OG0006869	GLaz|NP_523727.2|DMEL	LOC110189513|XP_020815281.1|DSER
OG0006870	stan|NP_001260871.1|DMEL	LOC110189341|XP_020815043.1|DSER
OG0006871	Socs44A|NP_523659.1|DMEL	LOC110180712|XP_020804055.1|DSER
OG0006872	mRpL52|NP_610313.1|DMEL	LOC110191914|XP_020818563.1|DSER
OG0006873	Rgk3|NP_001286670.1|DMEL	LOC110179369|XP_020802545.1|DSER
OG0006874	CG40006|NP_001036401.1|DMEL	LOC110191706|XP_020818281.1|DSER
OG0006875	CG10376|NP_609899.1|DMEL	LOC110187517|XP_020812571.1|DSER
OG0006876	enok|NP_523838.1|DMEL	LOC110191543|XP_020818074.1|DSER
OG0006877	Clp|NP_477156.1|DMEL	LOC110178163|XP_020800856.1|DSER
OG0006878	lid|NP_523486.1|DMEL	LOC110185577|XP_020810166.1|DSER
OG0006879	CG5522|NP_725613.1|DMEL	LOC110178580|XP_020801420.1|DSER
OG0006880	Cyp303a1|NP_652070.1|DMEL	LOC110181183|XP_020804520.1|DSER
OG0006881	elB|NP_523566.4|DMEL	LOC110185710|XP_020810345.1|DSER
OG0006882	Mat1|NP_610605.1|DMEL	LOC110189217|XP_020814848.1|DSER
OG0006883	CG3651|NP_610133.3|DMEL	LOC110185070|XP_020809409.1|DSER
OG0006884	Bem46|NP_477372.1|DMEL	LOC110185559|XP_020810137.1|DSER
OG0006885	Trim9|NP_001188786.1|DMEL	LOC110183287|XP_020807176.1|DSER
OG0006886	Rad60|NP_651134.1|DMEL	LOC110190938|XP_020817264.1|DSER
OG0006887	Rbcn-3B|NP_569960.2|DMEL	LOC110187119|XP_020812188.1|DSER
OG0006888	Ip259|NP_477379.1|DMEL	LOC110183362|XP_020807283.1|DSER
OG0006889	CycK|NP_788082.1|DMEL	LOC110185072|XP_020809411.1|DSER
OG0006890	CG3008|NP_608871.1|DMEL	LOC110179157|XP_020802203.1|DSER
OG0006892	ninaA|NP_476656.1|DMEL	LOC110176892|XP_020799036.1|DSER
OG0006893	mRpL10|NP_523440.1|DMEL	LOC110178137|XP_020800823.1|DSER
OG0006894	CG11617|NP_608502.1|DMEL	LOC110178136|XP_020800822.1|DSER
OG0006895	raptor|NP_572294.2|DMEL	LOC110182073|XP_020805716.1|DSER
OG0006896	Tektin-A|NP_523577.1|DMEL	LOC110186044|XP_020810742.1|DSER
OG0006897	CG33298|NP_995666.1|DMEL	LOC110177093|XP_020799280.1|DSER
OG0006898	CG10338|NP_609897.2|DMEL	LOC110187504|XP_020812556.1|DSER
OG0006899	CG15385|NP_608654.1|DMEL	LOC110182253|XP_020805931.1|DSER
OG0006900	RPA3|NP_572737.1|DMEL	LOC110187144|XP_020812217.1|DSER
OG0006901	Stip1|NP_477354.1|DMEL	LOC110187588|XP_020812633.1|DSER
OG0006902	CG3603|NP_570046.1|DMEL	LOC110179752|XP_020803027.1|DSER
OG0006903	CG7568|NP_001263071.1|DMEL	LOC110186318|XP_020811113.1|DSER
OG0006904	CAH1|NP_523561.1|DMEL	LOC110185947|XP_020810622.1|DSER
OG0006905	BicD|NP_001260531.1|DMEL	LOC110184827|XP_020809131.1|DSER
OG0006906	tup|NP_476775.1|DMEL	LOC110176854|XP_020798984.1|DSER
OG0006907	Nhe2|NP_001137851.1|DMEL	LOC110187451|XP_020812499.1|DSER
OG0006908	CIAPIN1|NP_524938.1|DMEL	LOC110185833|XP_020810499.1|DSER
OG0006909	CG5037|NP_609382.1|DMEL	LOC110183311|XP_020807215.1|DSER
OG0006910	emb|NP_723391.2|DMEL	LOC110183850|XP_020807859.1|DSER
OG0006911	Nep3|NP_523417.2|DMEL	LOC110184201|XP_020808305.1|DSER
OG0006912	CG10132|NP_609979.2|DMEL	LOC110185867|XP_020810536.1|DSER
OG0006913	CG5149|NP_609110.1|DMEL	LOC110182692|XP_020806444.1|DSER
OG0006914	JMJD7|NP_648651.1|DMEL	LOC110179816|XP_020803081.1|DSER
OG0006915	Fign|NP_608763.2|DMEL	LOC110183750|XP_020807765.1|DSER
OG0006916	B4|NP_477325.2|DMEL	LOC110185123|XP_020809473.1|DSER
OG0006917	Gli|NP_476602.1|DMEL	LOC110185859|XP_020810527.1|DSER
OG0006918	ND-B17|NP_609765.1|DMEL	LOC110185767|XP_020810428.1|DSER
OG0006919	brwl|NP_609298.1|DMEL	LOC110176801|XP_020798895.1|DSER
OG0006920	Gyc32E|NP_001097148.1|DMEL	LOC110183154|XP_020807002.1|DSER
OG0006921	for|NP_477487.1|DMEL	LOC110182603|XP_020806320.1|DSER
OG0006922	CG9302|NP_609645.2|DMEL	LOC110185058|XP_020809393.1|DSER
OG0006923	CG3407|NP_608809.1|DMEL	LOC110178135|XP_020800821.1|DSER
OG0006924	Tim23|NP_001015387.1|DMEL	LOC110182820|XP_020806615.1|DSER
OG0006925	CG2310|NP_651694.1|DMEL	LOC110186648|XP_020811568.1|DSER
OG0006926	dpp|NP_477311.1|DMEL	LOC110184975|XP_020809284.1|DSER
OG0006927	CG9886|NP_608684.1|DMEL	LOC110184958|XP_020809265.1|DSER
OG0006928	CG18641|NP_608682.3|DMEL	LOC110184988|XP_020809299.1|DSER
OG0006929	Zir|NP_608489.2|DMEL	LOC110178101|XP_020800770.1|DSER
OG0006930	CG3294|NP_608857.2|DMEL	LOC110179168|XP_020802226.1|DSER
OG0006931	CG6712|NP_477479.1|DMEL	LOC110184994|XP_020809304.1|DSER
OG0006932	Cand1|NP_609389.1|DMEL	LOC110183277|XP_020807167.1|DSER
OG0006933	CG5022|NP_609384.1|DMEL	LOC110183379|XP_020807301.1|DSER
OG0006934	CG6621|NP_650036.2|DMEL	LOC110187617|XP_020812665.1|DSER
OG0006935	CG3793|NP_001246038.1|DMEL	LOC110185591|XP_020810185.1|DSER
OG0006936	CG11319|NP_001285682.1|DMEL	LOC110181457|XP_020804863.1|DSER, LOC110181461|XP_020804867.1|DSER, LOC110179851|XP_020803114.1|DSER
OG0006937	REPTOR-BP|NP_609363.1|DMEL	LOC110183298|XP_020807194.1|DSER
OG0006938	CG5885|NP_609321.1|DMEL	LOC110183199|XP_020807069.1|DSER
OG0006939	Mlc-c|NP_001245533.1|DMEL	LOC110187041|XP_020812065.1|DSER
OG0006940	muc|NP_609118.1|DMEL	LOC110182680|XP_020806426.1|DSER
OG0006941	Samuel|NP_525101.2|DMEL	LOC110183155|XP_020807003.1|DSER
OG0006942	whd|NP_001163111.1|DMEL	LOC110189259|XP_020814929.1|DSER
OG0006943	CG13272|NP_609811.1|DMEL	LOC110184936|XP_020809240.1|DSER
OG0006944	Eno|NP_722721.1|DMEL	LOC110181150|XP_020804483.1|DSER
OG0006945	CG10333|NP_609888.2|DMEL	LOC110187510|XP_020812563.1|DSER
OG0006946	grsm|NP_731749.3|DMEL	LOC110188126|XP_020813372.1|DSER
OG0006947	l_2_35Be|NP_609735.1|DMEL	LOC110185779|XP_020810440.1|DSER
OG0006948	pr|NP_724244.1|DMEL	LOC110186112|XP_020810818.1|DSER
OG0006949	Secp43|NP_608837.2|DMEL	LOC110185615|XP_020810222.1|DSER
OG0006950	CG8245|NP_610178.2|DMEL	LOC110185104|XP_020809452.1|DSER
OG0006951	Akap200|NP_787998.1|DMEL	LOC110183833|XP_020807844.1|DSER
OG0006952	Not10|NP_650215.1|DMEL	LOC110186528|XP_020811385.1|DSER
OG0006953	RNaseX25|NP_523966.2|DMEL	LOC110189072|XP_020814701.1|DSER
OG0006954	spict|NP_001260421.1|DMEL	LOC110183932|XP_020807955.1|DSER
OG0006955	Srp14|NP_650896.2|DMEL	LOC110188241|XP_020813562.1|DSER
OG0006956	CG17221|NP_608746.1|DMEL	LOC110187239|XP_020812296.1|DSER
OG0006957	Sos|NP_476597.2|DMEL	LOC110185794|XP_020810457.1|DSER
OG0006958	DCP1|NP_611842.1|DMEL	LOC110191498|XP_020818023.1|DSER
OG0006959	BORCS6|NP_612037.1|DMEL	LOC110179407|XP_020802591.1|DSER
OG0006960	Rcd4|NP_609221.1|DMEL	LOC110183829|XP_020807841.1|DSER
OG0006961	Sytalpha|NP_001188832.1|DMEL	LOC110187204|XP_020812262.1|DSER
OG0006962	CG2991|NP_608725.1|DMEL	LOC110186002|XP_020810688.1|DSER
OG0006963	CG34109|NP_001036351.2|DMEL	LOC110187349|XP_020812397.1|DSER
OG0006964	obst-B|NP_609339.1|DMEL	LOC110187358|XP_020812408.1|DSER
OG0006965	CG10336|NP_609895.2|DMEL	LOC110187513|XP_020812566.1|DSER
OG0006966	La|NP_477014.1|DMEL	LOC110182703|XP_020806458.1|DSER
OG0006967	CG11180|NP_611495.1|DMEL	LOC110182919|XP_020806741.1|DSER
OG0006968	CG9005|NP_001369081.1|DMEL	LOC110180257|XP_020803572.1|DSER
OG0006969	Aps|NP_648421.1|DMEL	LOC110178638|XP_020801487.1|DSER
OG0006970	pins|NP_524999.2|DMEL	LOC110177423|XP_020799800.1|DSER
OG0006971	l_2_10685|NP_608573.1|DMEL	LOC110185649|XP_020810266.1|DSER
OG0006972	SCAR|NP_001260368.1|DMEL	LOC110183401|XP_020807336.1|DSER
OG0006973	Ir21a|NP_001097043.1|DMEL	LOC110178081|XP_020800744.1|DSER, LOC110178191|XP_020800884.1|DSER
OG0006974	CG9547|NP_609040.1|DMEL	LOC110180581|XP_020803931.1|DSER
OG0006975	senju|NP_608902.1|DMEL	LOC110182346|XP_020806045.1|DSER
OG0006976	CG11030|NP_608956.1|DMEL	LOC110183122|XP_020806972.1|DSER
OG0006977	CG15097|NP_001261079.1|DMEL	LOC110184060|XP_020808096.1|DSER
OG0006978	cass|NP_477454.1|DMEL	LOC110187227|XP_020812283.1|DSER
OG0006979	CG4133|NP_608526.1|DMEL	LOC110187567|XP_020812615.1|DSER
OG0006980	CG9175|NP_608995.2|DMEL	LOC110185718|XP_020810355.1|DSER
OG0006981	CG16972|NP_609612.2|DMEL	LOC110185634|XP_020810250.1|DSER
OG0006983	CG11377|NP_608490.1|DMEL	LOC110176979|XP_020799146.1|DSER
OG0006984	grp|NP_477011.1|DMEL	LOC110181142|XP_020804474.1|DSER
OG0006985	CG8460|NP_609190.2|DMEL	LOC110176915|XP_020799065.1|DSER
OG0006986	CG15629|NP_608859.1|DMEL	LOC110179149|XP_020802197.1|DSER
OG0006987	CG9436|NP_610235.1|DMEL	LOC110189344|XP_020815046.1|DSER
OG0006988	CG10413|NP_609887.1|DMEL	LOC110178097|XP_020800765.1|DSER
OG0006989	CG6153|NP_609580.1|DMEL	LOC110183925|XP_020807946.1|DSER
OG0006990	CG9265|NP_610081.3|DMEL	LOC110187453|XP_020812501.1|DSER
OG0006991	Mccc1|NP_651896.1|DMEL	LOC110186385|XP_020811204.1|DSER
OG0006992	qtc|NP_523480.2|DMEL	LOC110182339|XP_020806030.1|DSER
OG0006994	mon2|NP_001033884.2|DMEL	LOC110182595|XP_020806309.1|DSER
OG0006995	Tap42|NP_723811.1|DMEL	LOC110185062|XP_020809398.1|DSER
OG0006996	CG31855|NP_001137822.1|DMEL	LOC110185057|XP_020809392.1|DSER
OG0006997	CG13744|NP_610439.1|DMEL	LOC110188999|XP_020814609.1|DSER
OG0006998	CG31111|NP_733074.1|DMEL	LOC110191313|XP_020817791.1|DSER
OG0006999	CG17712|NP_608619.1|DMEL	LOC110181144|XP_020804476.1|DSER
OG0007000	CG4213|NP_608520.1|DMEL	LOC110187593|XP_020812645.1|DSER
OG0007001	Cpr49Ab|NP_610769.1|DMEL	LOC110178225|XP_020800932.1|DSER
OG0007002	Pax|NP_001033913.1|DMEL	LOC110181404|XP_020804799.1|DSER
OG0007003	LamC|NP_001260974.1|DMEL	LOC110177890|XP_020800558.1|DSER
OG0007004	Axud1|NP_608673.1|DMEL	LOC110187286|XP_020812334.1|DSER
OG0007005	Oli|NP_523592.1|DMEL	LOC110187230|XP_020812286.1|DSER
OG0007006	CG9109|NP_001285650.1|DMEL	LOC110185887|XP_020810558.1|DSER
OG0007007	CG17768|NP_001188778.1|DMEL	LOC110183275|XP_020807166.1|DSER
OG0007008	CG33003|NP_001137790.1|DMEL	LOC110186074|XP_020810768.1|DSER
OG0007009	ClpP|NP_609388.1|DMEL	LOC110183278|XP_020807168.1|DSER
OG0007010	CG10283|NP_001163006.1|DMEL	LOC110178116|XP_020800791.1|DSER
OG0007011	RpII15|NP_731898.1|DMEL	LOC110186934|XP_020811924.1|DSER
OG0007012	CG14044|NP_608879.1|DMEL	LOC110182313|XP_020805998.1|DSER
OG0007013	rau|NP_608965.1|DMEL	LOC110183088|XP_020806939.1|DSER
OG0007014	TrissinR|NP_001097092.1|DMEL	LOC110183082|XP_020806927.1|DSER
OG0007015	Chd1|NP_001245851.1|DMEL	LOC110185568|XP_020810152.1|DSER
OG0007016	milt|NP_001245927.1|DMEL	LOC110186100|XP_020810801.1|DSER
OG0007017	NTPase|NP_001259972.1|DMEL	LOC110185987|XP_020810670.1|DSER
OG0007018	Pect|NP_723789.2|DMEL	LOC110185708|XP_020810338.1|DSER
OG0007019	Cht10|NP_001036422.1|DMEL	LOC110176567|XP_020798617.1|DSER
OG0007020	CG31612|NP_724363.1|DMEL	LOC110185051|XP_020809377.1|DSER
OG0007021	CG3662|NP_608549.2|DMEL	LOC110178161|XP_020800853.1|DSER
OG0007022	Reph|NP_722945.2|DMEL	LOC110178212|XP_020800912.1|DSER
OG0007023	Rsf1|NP_477001.2|DMEL	LOC110183297|XP_020807192.1|DSER
OG0007024	MED17|NP_650686.1|DMEL	LOC110189841|XP_020815709.1|DSER
OG0007025	CG12730|NP_572228.1|DMEL	LOC110187023|XP_020812046.1|DSER
OG0007026	ex|NP_476840.2|DMEL	LOC110187565|XP_020812613.1|DSER
OG0007027	cnir|NP_608745.1|DMEL	LOC110187247|XP_020812304.1|DSER
OG0007028	Plc21C|NP_995605.1|DMEL	LOC110187592|XP_020812636.1|DSER
OG0007029	CG13282|NP_609814.1|DMEL	LOC110184871|XP_020809177.1|DSER
OG0007030	CG7246|NP_572520.1|DMEL	LOC110181819|XP_020805374.1|DSER
OG0007031	Maf1|NP_001015167.2|DMEL	LOC110187186|XP_020812244.1|DSER
OG0007032	CycH|NP_524207.1|DMEL	LOC110177509|XP_020799922.1|DSER
OG0007033	Rab14|NP_788056.1|DMEL	LOC110185628|XP_020810237.1|DSER
OG0007034	Snapin|NP_722835.1|DMEL	LOC110182323|XP_020806013.1|DSER
OG0007035	CG11164|NP_572908.2|DMEL	LOC110181806|XP_020805350.1|DSER
OG0007036	CG6951|NP_649197.1|DMEL	LOC110178579|XP_020801417.1|DSER
OG0007037	CSN6|NP_524451.1|DMEL	LOC110188268|XP_020813616.1|DSER
OG0007038	PIP5K59B|NP_001369113.1|DMEL	LOC110176561|XP_020798612.1|DSER
OG0007039	RNaseZ|NP_724916.1|DMEL	LOC110178281|XP_020801010.1|DSER
OG0007040	CG6388|NP_609566.1|DMEL	LOC110184828|XP_020809132.1|DSER
OG0007041	Ac3|NP_610116.2|DMEL	LOC110185021|XP_020809332.1|DSER
OG0007042	CG9541|NP_001260273.1|DMEL	LOC110181446|XP_020804848.1|DSER
OG0007043	Hcs|NP_001287175.1|DMEL	LOC110177272|XP_020799584.1|DSER
OG0007044	Wnt6|NP_609108.3|DMEL	LOC110182670|XP_020806408.1|DSER
OG0007045	RhoGAP92B|NP_650844.1|DMEL	LOC110188280|XP_020813634.1|DSER
OG0007046	CG12007|NP_649512.1|DMEL	LOC110187787|XP_020812918.1|DSER
OG0007047	ND-13A|NP_608909.1|DMEL	LOC110187363|XP_020812413.1|DSER
OG0007048	Su_dx_|NP_476753.1|DMEL	LOC110182268|XP_020805944.1|DSER
OG0007049	Dim1|NP_608830.3|DMEL	LOC110185998|XP_020810685.1|DSER
OG0007050	gudu|NP_609111.1|DMEL	LOC110182668|XP_020806406.1|DSER
OG0007051	CG43707|NP_001260005.1|DMEL	LOC110178210|XP_020800907.1|DSER
OG0007052	Ucp4A|NP_573246.1|DMEL	LOC110181524|XP_020804961.1|DSER
OG0007053	CG6752|NP_650425.1|DMEL	LOC110188118|XP_020813353.1|DSER
OG0007054	CG3594|NP_523855.1|DMEL	LOC110189265|XP_020814938.1|DSER
OG0007055	Nox|NP_001097336.1|DMEL	LOC110182343|XP_020806046.1|DSER
OG0007056	nSMase|NP_647790.1|DMEL	LOC110182752|XP_020806522.1|DSER
OG0007057	CG15814|NP_573247.2|DMEL	LOC110181583|XP_020805034.1|DSER
OG0007058	CG2685|NP_570023.1|DMEL	LOC110179097|XP_020802141.1|DSER
OG0007059	CG7154|NP_609148.1|DMEL	LOC110176835|XP_020798947.1|DSER
OG0007060	CG7179|NP_723315.3|DMEL	LOC110177058|XP_020799235.1|DSER
