Orthogroup	DMEL.longest_only	DYAK.longest_only
OG0004740	sosie|NP_651295.1|DMEL	LOC6538652|XP_002099172.1|DYAK
OG0004741	gwl|NP_524860.2|DMEL	LOC6535608|XP_002096236.1|DYAK
OG0004742	bt|NP_001162825.1|DMEL	LOC6523744|XP_015046895.1|DYAK
OG0004743	GatA|NP_650775.2|DMEL	LOC6535637|XP_002096265.1|DYAK
OG0004744	Uxt|NP_609744.2|DMEL	LOC6529022|XP_002090054.1|DYAK
OG0004745	corto|NP_524231.2|DMEL	LOC6535358|XP_002096009.1|DYAK
OG0004746	CG31368|NP_996198.2|DMEL	LOC6537379|XP_002097935.1|DYAK
OG0004747	mthl5|NP_001287291.1|DMEL	LOC6537380|XP_015048306.1|DYAK
OG0004748	Cad87A|NP_731649.2|DMEL	LOC6537377|XP_002097933.1|DYAK
OG0004749	H|NP_732533.1|DMEL	LOC6535824|XP_002096445.1|DYAK
OG0004750	Cchl|NP_651003.1|DMEL	LOC6537687|XP_002098232.1|DYAK
OG0004751	Atg4b|NP_650452.1|DMEL	LOC6537190|XP_002097748.1|DYAK
OG0004752	CG31076|NP_733184.2|DMEL	LOC6538329|XP_002098856.1|DYAK
OG0004753	CG11089|NP_651305.1|DMEL	LOC6538637|XP_002099157.1|DYAK
OG0004754	Gp93|NP_651601.1|DMEL	LOC6538202|XP_002098730.1|DYAK
OG0004755	EloB|NP_524416.1|DMEL	LOC6535811|XP_002096433.1|DYAK
OG0004756	CG5412|NP_650895.1|DMEL	LOC6535810|XP_002096432.1|DYAK
OG0004757	CG7518|NP_731761.3|DMEL	LOC6536896|XP_015047990.1|DYAK
OG0004758	htl|NP_732286.1|DMEL	LOC6535500|XP_015047186.2|DYAK
OG0004759	Ada2b|NP_001027151.1|DMEL	LOC6536178|XP_002096769.1|DYAK
OG0004760	IFT54|NP_650353.1|DMEL	LOC6537325|XP_039231079.1|DYAK
OG0004761	Keap1|NP_732202.2|DMEL	LOC6536662|XP_002097234.1|DYAK
OG0004762	Ent2|NP_609049.1|DMEL	LOC6527070|XP_002088163.1|DYAK
OG0004763	gl|NP_001262708.1|DMEL	LOC6535557|XP_002096186.3|DYAK
OG0004764	twf|NP_650338.1|DMEL	LOC6537352|XP_002097909.1|DYAK
OG0004765	CG42331|NP_651282.2|DMEL	LOC6538667|XP_039231344.1|DYAK
OG0004766	ash2|NP_788735.1|DMEL	LOC6538683|XP_002099202.2|DYAK
OG0004767	CG1074|NP_649471.3|DMEL	LOC6535295|XP_002095951.1|DYAK
OG0004768	CG14650|NP_649473.1|DMEL	LOC6535297|XP_002095953.2|DYAK
OG0004769	CG9272|NP_610078.2|DMEL	LOC6529264|XP_002090269.1|DYAK
OG0004770	CG7215|NP_650680.1|DMEL	LOC6540275|XP_002087112.1|DYAK
OG0004771	CG7903|NP_651755.2|DMEL	LOC6537964|XP_002098501.1|DYAK
OG0004772	DppIII|NP_731237.1|DMEL	LOC6536210|XP_002096801.1|DYAK
OG0004773	CG31195|NP_732553.2|DMEL	LOC6535841|XP_002096462.1|DYAK
OG0004774	Syp|NP_001262783.1|DMEL	LOC6535844|XP_039232604.1|DYAK
OG0004775	Mpc1|NP_650762.1|DMEL	LOC6535625|XP_002096253.1|DYAK
OG0004776	CG30159|NP_610254.1|DMEL	LOC6528358|XP_002089407.1|DYAK
OG0004777	ND-MLRQ|NP_730777.1|DMEL	LOC6535224|XP_002095883.1|DYAK
OG0004778	mRpS23|NP_723847.1|DMEL	LOC6527560|XP_002088650.1|DYAK
OG0004779	Lsd-1|NP_732904.2|DMEL	LOC6537935|XP_015048573.1|DYAK
OG0004780	ND-B14.5B|NP_608750.1|DMEL	LOC6526680|XP_002087786.1|DYAK
OG0004781	Octbeta3R|NP_001034048.2|DMEL	LOC6536841|XP_015047965.1|DYAK
OG0004782	CG13604|NP_001262894.1|DMEL	LOC6538798|XP_002099311.3|DYAK
OG0004783	l_1_G0469|NP_001096980.2|DMEL	LOC6524704|XP_002100548.1|DYAK
OG0004784	Osi20|NP_649641.1|DMEL	LOC6537598|XP_002098144.1|DYAK
OG0004785	Osi9|NP_649628.2|DMEL	LOC6537580|XP_002098126.1|DYAK
OG0004786	Osi7|NP_649626.1|DMEL	LOC6537578|XP_002098124.1|DYAK
OG0004787	Osi5|NP_649624.1|DMEL	LOC6537576|XP_002098122.1|DYAK
OG0004788	Osi4|NP_001262305.1|DMEL	LOC6537575|XP_015048423.1|DYAK
OG0004789	Osi3|NP_649622.2|DMEL	LOC6537574|XP_002098120.1|DYAK
OG0004790	CG5447|NP_001262986.1|DMEL	LOC6538391|XP_002098915.3|DYAK
OG0004791	Gprk2|NP_476867.1|DMEL	LOC6539008|XP_002099510.1|DYAK
OG0004792	mRpL55|NP_650780.1|DMEL	LOC6535644|XP_002096272.1|DYAK
OG0004793	ca|NP_733309.3|DMEL	LOC6537998|XP_002098533.2|DYAK
OG0004794	omd|NP_650303.1|DMEL	LOC6536990|XP_002097559.1|DYAK
OG0004795	TBC1D5|NP_731780.1|DMEL	LOC6536931|XP_002097500.1|DYAK
OG0004796	Past1|NP_731737.1|DMEL	LOC6536866|XP_002097435.1|DYAK
OG0004797	GABA-B-R2|NP_001287456.1|DMEL	LOC6537643|XP_039231847.1|DYAK
OG0004798	CG11882|NP_651676.1|DMEL	LOC6538087|XP_002098621.1|DYAK
OG0004799	puc|NP_524273.1|DMEL	LOC6536158|XP_002096758.1|DYAK
OG0004800	Npc2b|NP_650331.1|DMEL	LOC6537362|XP_002097919.1|DYAK
OG0004801	Sil1|NP_651356.1|DMEL	LOC6538563|XP_002099085.1|DYAK
OG0004802	Cdk2|NP_524420.1|DMEL	LOC6535834|XP_002096455.1|DYAK
OG0004803	CG10011|NP_651624.2|DMEL	LOC6538158|XP_002098692.2|DYAK
OG0004804	CG31522|NP_001262254.1|DMEL	LOC6535298|XP_039232793.1|DYAK
OG0004805	CG16779|NP_649896.2|DMEL	LOC6536363|XP_002096945.1|DYAK
OG0004806	CG1764|NP_572871.1|DMEL	LOC6524591|XP_002100448.1|DYAK
OG0004807	CG11839|NP_733077.3|DMEL	LOC6538597|XP_002099119.2|DYAK
OG0004808	mtTFB2|NP_649971.1|DMEL	LOC6536465|XP_002097046.1|DYAK
OG0004809	CG17272|NP_650917.1|DMEL	LOC6535852|XP_002096471.2|DYAK
OG0004810	CG17270|NP_650915.1|DMEL	LOC6535846|XP_002096467.2|DYAK
OG0004811	Psn|NP_524184.1|DMEL	LOC6539739|XP_015045005.1|DYAK
OG0004812	ps|NP_001262415.1|DMEL	LOC6536360|XP_039232487.1|DYAK
OG0004813	Ndc1|NP_651191.1|DMEL	LOC6537956|XP_002098493.1|DYAK
OG0004814	FBXO11|NP_649954.1|DMEL	LOC6536444|XP_002097025.1|DYAK
OG0004815	dtn|NP_001284933.1|DMEL	LOC6524005|XP_002099877.2|DYAK
OG0004816	CG11294|NP_572500.1|DMEL	LOC6525277|XP_002101113.1|DYAK
OG0004817	Ppt1|NP_727284.1|DMEL	LOC6525279|XP_002101115.2|DYAK
OG0004818	Arl2|NP_476886.1|DMEL	LOC6536207|XP_002096798.1|DYAK
OG0004819	Ublcp1|NP_651118.1|DMEL	LOC6537839|XP_002098380.1|DYAK
OG0004820	Fancl|NP_649974.1|DMEL	LOC6536468|XP_002097049.1|DYAK
OG0004821	CG7896|NP_651754.1|DMEL	LOC6537967|XP_002098504.2|DYAK
OG0004822	NK7.1|NP_650357.2|DMEL	LOC6537316|XP_002097873.1|DYAK
OG0004823	f-cup|NP_001262544.1|DMEL	LOC6536993|XP_002097562.2|DYAK
OG0004824	ninaB|NP_650307.2|DMEL	LOC6536994|XP_002097563.1|DYAK
OG0004825	myo|NP_726604.1|DMEL	LOC6523742|XP_002099617.1|DYAK
OG0004826	ECSIT|NP_649602.2|DMEL	LOC6537547|XP_002098093.1|DYAK
OG0004827	Skp2|NP_730815.2|DMEL	LOC6535276|XP_002095932.1|DYAK
OG0004828	CG10375|NP_651185.1|DMEL	LOC6537937|XP_002098477.1|DYAK
OG0004829	Slimp|NP_732958.1|DMEL	LOC6538772|XP_002099286.1|DYAK
OG0004830	CG34402|NP_001097756.1|DMEL	LOC6536805|XP_002097375.3|DYAK
OG0004831	CG10467|NP_648026.1|DMEL	LOC6533157|XP_002093883.1|DYAK
OG0004832	Snx3|NP_650214.1|DMEL	LOC6536848|XP_002097417.1|DYAK
OG0004833	noi|NP_477114.1|DMEL	LOC6537480|XP_002098036.1|DYAK
OG0004834	Rpn9|NP_651177.1|DMEL	LOC6537927|XP_002098467.1|DYAK
OG0004835	nau|NP_476650.1|DMEL	LOC6537924|XP_002098464.1|DYAK
OG0004836	wda|NP_651136.1|DMEL	LOC6537864|XP_002098405.1|DYAK
OG0004837	CG4074|NP_649249.2|DMEL	LOC6534750|XP_002095425.2|DYAK
OG0004838	CG42633|NP_001163583.1|DMEL	LOC6536550|XP_015047827.1|DYAK
OG0004839	CG45076|NP_650015.3|DMEL	LOC6536548|XP_015047826.1|DYAK
OG0004840	Dis3|NP_651246.2|DMEL	LOC6538736|XP_002099251.1|DYAK
OG0004841	Rnmt|NP_523568.2|DMEL	LOC6528282|XP_002089335.1|DYAK
OG0004842	CG2006|NP_001189310.1|DMEL	LOC6538056|XP_002098591.1|DYAK
OG0004843	Wdr37|NP_650723.1|DMEL	LOC6535567|XP_002096196.1|DYAK
OG0004844	Ttc30|NP_001097155.2|DMEL	LOC6527439|XP_002088531.2|DYAK
OG0004845	CG12163|NP_730901.1|DMEL	LOC6535376|XP_002096026.1|DYAK
OG0004846	CG3246|NP_608781.2|DMEL	LOC6526725|XP_002087828.1|DYAK
OG0004847	Sec5|NP_608780.1|DMEL	LOC6526724|XP_002087827.1|DYAK
OG0004848	AdSL|NP_650586.2|DMEL	LOC6536675|XP_002097248.1|DYAK
OG0004849	PAPLA1|NP_609185.1|DMEL	LOC6527658|XP_002088744.1|DYAK
OG0004850	Antp|NP_996167.1|DMEL	LOC6536119|XP_039231245.1|DYAK
OG0004851	ftz|NP_477498.1|DMEL	LOC6536120|XP_002096728.1|DYAK
OG0004852	pb|NP_476669.3|DMEL	LOC6536137|XP_015047583.1|DYAK
OG0004853	CG9752|NP_611573.1|DMEL	LOC6530651|XP_002091549.3|DYAK
OG0004854	RhoGAP68F|NP_648552.1|DMEL	LOC6533850|XP_039230761.1|DYAK
OG0004855	Fuca|NP_648472.1|DMEL	LOC26536306|XP_015050225.1|DYAK
OG0004856	Clk|NP_001014576.1|DMEL	LOC6533364|XP_039229630.1|DYAK
OG0004857	Dbx|NP_647677.2|DMEL	LOC6532473|XP_002093220.2|DYAK
OG0004858	pbl|NP_523965.2|DMEL	LOC6533371|XP_039229626.1|DYAK
OG0004859	CG8111|NP_648162.2|DMEL	LOC6533373|XP_002094098.1|DYAK
OG0004860	RpL8|NP_524726.1|DMEL	LOC6533496|XP_002094207.1|DYAK
OG0004861	CG42268|NP_001261648.1|DMEL	LOC6533533|XP_015050112.1|DYAK
OG0004862	CG43897|NP_001261659.1|DMEL	LOC6533542|XP_039229889.1|DYAK
OG0004863	scny|NP_729092.1|DMEL	LOC6533100|XP_002093826.2|DYAK
OG0004864	PMP34|NP_728982.1|DMEL	LOC6532955|XP_002093690.1|DYAK
OG0004865	mRpS22|NP_524537.1|DMEL	LOC6538213|XP_002098740.1|DYAK
OG0004866	Cdc27|NP_648093.2|DMEL	LOC6533288|XP_002094014.1|DYAK
OG0004867	CG13185|NP_001097279.2|DMEL	LOC6530224|XP_039229146.1|DYAK
OG0004868	Pngl|NP_610192.1|DMEL	LOC6529086|XP_002090099.1|DYAK
OG0004869	Tdc1|NP_610226.2|DMEL	LOC6528305|XP_002089358.1|DYAK
OG0004870	Mob4|NP_001246151.1|DMEL	LOC6528310|XP_015054435.1|DYAK
OG0004871	CG11414|NP_611932.2|DMEL	LOC6532069|XP_002092846.1|DYAK
OG0004872	RpL19|NP_476631.1|DMEL	LOC6532150|XP_002092926.1|DYAK
OG0004873	CG7840|NP_609203.1|DMEL	LOC6527690|XP_002088774.1|DYAK
OG0004874	CG5948|NP_651440.1|DMEL	LOC6538452|XP_002098976.1|DYAK
OG0004875	htk|NP_573330.3|DMEL	LOC6525853|XP_039233355.1|DYAK
OG0004876	CG16989|NP_569860.3|DMEL	LOC6523841|XP_002099714.1|DYAK
OG0004877	CG10907|NP_648508.1|DMEL	LOC6533779|XP_002094482.1|DYAK
OG0004878	U2A|NP_610315.1|DMEL	LOC6528465|XP_002089511.1|DYAK
OG0004879	CG4049|NP_611885.3|DMEL	LOC6531987|XP_015051655.1|DYAK
OG0004880	CG7519|NP_649318.1|DMEL	LOC6534642|XP_002095317.1|DYAK
OG0004881	Vps8|NP_648048.1|DMEL	LOC6533208|XP_002093934.1|DYAK
OG0004882	RpL18|NP_648091.1|DMEL	LOC6533284|XP_015049887.1|DYAK
OG0004883	CG1271|NP_647763.1|DMEL	LOC6533441|XP_002094152.2|DYAK
OG0004884	Khc-73|NP_001261000.1|DMEL	LOC6531559|XP_039229252.1|DYAK
OG0004885	Mos|NP_610817.1|DMEL	LOC6530056|XP_002091002.1|DYAK
OG0004886	CG8389|NP_725515.1|DMEL	LOC6531493|XP_002092292.1|DYAK
OG0004887	Ote|NP_476664.2|DMEL	LOC6531115|XP_002091949.1|DYAK
OG0004888	CG15099|NP_001261081.1|DMEL	LOC6531015|XP_039229065.1|DYAK
OG0004889	Pal1|NP_610537.2|DMEL	LOC6528838|XP_015054077.1|DYAK
OG0004890	CG8192|NP_611047.2|DMEL	LOC6531553|XP_002092351.1|DYAK
OG0004891	CG4645|NP_572841.1|DMEL	LOC6524545|XP_002100402.1|DYAK
OG0004892	Rgk2|NP_001286577.1|DMEL	LOC6531069|XP_039227996.1|DYAK
OG0004893	CG4610|NP_611677.1|DMEL	LOC6531276|XP_002092085.1|DYAK
OG0004894	SCCRO3|NP_610828.2|DMEL	LOC6530030|XP_002090976.2|DYAK
OG0004895	bw|NP_523824.1|DMEL	LOC6531843|XP_002092630.1|DYAK
OG0004896	Jabba|NP_001137703.1|DMEL	LOC6531030|XP_015052796.1|DYAK
OG0004897	Mctp|NP_001261078.1|DMEL	LOC6531028|XP_039228973.1|DYAK
OG0004898	14-3-3zeta|NP_476885.2|DMEL	LOC6528869|XP_015054087.1|DYAK
OG0004899	shn|NP_001260883.1|DMEL	LOC6529326|XP_002090331.3|DYAK
OG0004900	CG1371|NP_610551.1|DMEL	LOC6528863|XP_002089895.1|DYAK
OG0004901	egr|NP_724878.2|DMEL	LOC6528864|XP_002089896.1|DYAK
OG0004902	CG12024|NP_647670.3|DMEL	LOC6532460|XP_002093207.1|DYAK
OG0004903	Vps35|NP_726175.3|DMEL	LOC6531590|XP_002092388.1|DYAK
OG0004904	Mettl3|NP_651204.1|DMEL	LOC6538794|XP_002099307.1|DYAK
OG0004905	sax|NP_001246193.1|DMEL	LOC6528482|XP_039226283.1|DYAK
OG0004906	CG4022|NP_648307.1|DMEL	LOC6532574|XP_002093318.1|DYAK
OG0004907	mRpL50|NP_648092.1|DMEL	LOC6533286|XP_002094012.1|DYAK
OG0004908	fng|NP_524191.1|DMEL	LOC6534718|XP_002095393.1|DYAK
OG0004909	Pka-R1|NP_001189150.1|DMEL	LOC6534728|XP_039230000.1|DYAK
OG0004910	CG3618|NP_649262.1|DMEL	LOC6534732|XP_002095407.2|DYAK
OG0004911	Ythdc1|NP_647811.2|DMEL	LOC6532820|XP_002093557.1|DYAK
OG0004912	Cpr67B|NP_648306.1|DMEL	LOC6532575|XP_002093319.1|DYAK
OG0004913	DMAP1|NP_611503.1|DMEL	LOC6530765|XP_002091653.1|DYAK
OG0004914	Fem-1|NP_611508.1|DMEL	LOC6530758|XP_002091648.2|DYAK
OG0004915	CG13585|NP_611928.1|DMEL	LOC6532065|XP_002092842.1|DYAK
OG0004916	DAT|NP_001261026.1|DMEL	LOC6531391|XP_002092194.1|DYAK
OG0004917	Nf-YA|NP_648313.1|DMEL	LOC6532564|XP_002093309.2|DYAK
OG0004918	MTF-1|NP_001097560.1|DMEL	LOC6532566|XP_002093311.1|DYAK
OG0004919	CG11539|NP_651877.1|DMEL	LOC6539024|XP_039232846.1|DYAK
OG0004920	Grasp65|NP_649160.1|DMEL	LOC6539713|XP_002086598.1|DYAK
OG0004921	Sh3beta|NP_001189057.1|DMEL	LOC6533309|XP_039230307.1|DYAK
OG0004922	RpL14|NP_523975.1|DMEL	LOC6532689|XP_002093433.2|DYAK
OG0004923	TfIIEbeta|NP_523923.1|DMEL	LOC6532949|XP_002093684.1|DYAK
OG0004924	Prdm13|NP_648032.1|DMEL	LOC6533176|XP_002093902.1|DYAK
OG0004925	Trh|NP_612080.1|DMEL	LOC6532314|XP_002093074.1|DYAK
OG0004926	CG8519|NP_648054.2|DMEL	LOC6533223|XP_002093949.1|DYAK
OG0004927	Rdl|NP_001261617.1|DMEL	LOC6532609|XP_015049463.1|DYAK
OG0004928	tn|NP_001137707.1|DMEL	LOC6530994|XP_015051763.1|DYAK
OG0004929	Ptpmeg|NP_612031.3|DMEL	LOC6532228|XP_015049252.1|DYAK
OG0004930	MCPH1|NP_001163123.1|DMEL	LOC6530217|XP_002091155.2|DYAK
OG0004931	CG11110|NP_611501.1|DMEL	LOC6530768|XP_002091656.1|DYAK
OG0004932	Dis3l2|NP_728490.1|DMEL	LOC6532198|XP_002092972.2|DYAK
OG0004933	Cdk4|NP_477196.1|DMEL	LOC6531386|XP_002092189.1|DYAK
OG0004934	or|NP_536793.1|DMEL	LOC6531943|XP_002092729.1|DYAK
OG0004935	Dp1|NP_523781.2|DMEL	LOC6531085|XP_002091919.1|DYAK
OG0004936	Tie|NP_523928.1|DMEL	LOC6532986|XP_002093721.1|DYAK
OG0004937	CG7376|NP_648034.1|DMEL	LOC6533178|XP_039230611.1|DYAK
OG0004938	CG7457|NP_648150.1|DMEL	LOC6533357|XP_002094082.1|DYAK
OG0004939	fal|NP_001137974.1|DMEL	LOC6539440|XP_039230705.1|DYAK
OG0004940	CG32206|NP_788538.2|DMEL	LOC6539435|XP_039230702.1|DYAK
OG0004941	elg1|NP_996103.1|DMEL	LOC6535104|XP_015051003.2|DYAK
OG0004942	Msr-110|NP_729078.1|DMEL	LOC6533074|XP_002093806.1|DYAK
OG0004943	DNApol-alpha50|NP_523972.2|DMEL	LOC6532731|XP_002093473.1|DYAK
OG0004944	CG42304|NP_728769.2|DMEL	LOC6533483|XP_002094194.2|DYAK
OG0004945	CG15237|NP_610238.2|DMEL	LOC6528328|XP_002089381.1|DYAK
OG0004946	CG7611|NP_649326.1|DMEL	LOC6534635|XP_002095310.1|DYAK
OG0004947	RpL23A|NP_001356972.1|DMEL	LOC6532423|XP_002093170.1|DYAK
OG0004948	CG13930|NP_647645.1|DMEL	LOC6532425|XP_002093172.1|DYAK
OG0004949	CG7991|NP_647649.2|DMEL	LOC6532430|XP_002093177.2|DYAK
OG0004950	CG34453|NP_001097458.2|DMEL	LOC6532205|XP_015049220.2|DYAK
OG0004951	mfrn|NP_651600.1|DMEL	LOC6538203|XP_002098731.1|DYAK
OG0004952	thoc6|NP_648557.1|DMEL	LOC6533860|XP_002094560.1|DYAK
OG0004953	PDCD-5|NP_648848.1|DMEL	LOC6535091|XP_002095755.1|DYAK
OG0004954	l_3_72Dn|NP_001261930.1|DMEL	LOC6535093|XP_002095757.2|DYAK
OG0004955	CG10075|NP_648064.1|DMEL	LOC6533244|XP_002093970.1|DYAK
OG0004956	oys|NP_610546.1|DMEL	LOC6528853|XP_002089885.1|DYAK
OG0004957	CG14964|NP_647779.2|DMEL	LOC6532767|XP_002093509.2|DYAK
OG0004958	Rh7|NP_524035.2|DMEL	LOC6533854|XP_002094554.1|DYAK
OG0004959	CG9760|NP_001261746.1|DMEL	LOC6533853|XP_039229487.1|DYAK
OG0004960	Nrx-IV|NP_729787.2|DMEL	LOC6533852|XP_002094552.2|DYAK
OG0004961	Caf1-105|NP_610589.2|DMEL	LOC6528919|XP_002089951.1|DYAK
OG0004962	CG10565|NP_649284.1|DMEL	LOC6534698|XP_002095373.1|DYAK
OG0004963	CG14073|NP_649060.1|DMEL	LOC6534184|XP_002094867.2|DYAK
OG0004964	CG8108|NP_648367.1|DMEL	LOC6533549|XP_002094259.1|DYAK
OG0004965	Srp19|NP_477135.2|DMEL	LOC6533304|XP_002094030.1|DYAK
OG0004966	qm|NP_523958.2|DMEL	LOC6533305|XP_002094031.1|DYAK
OG0004967	PGAP3|NP_610223.1|DMEL	LOC6528303|XP_002089356.1|DYAK
OG0004968	Syx17|NP_001261414.1|DMEL	LOC6532964|XP_002093699.3|DYAK
OG0004969	CG8366|NP_611068.3|DMEL	LOC6531505|XP_002092304.1|DYAK
OG0004970	slow|NP_647898.3|DMEL	LOC6532963|XP_039229950.1|DYAK
OG0004971	DopEcR|NP_647897.2|DMEL	LOC6532961|XP_039229645.1|DYAK
OG0004972	CG43781|NP_001261506.1|DMEL	LOC6533299|XP_002094025.1|DYAK
OG0004973	Tudor-SN|NP_612021.1|DMEL	LOC6532210|XP_002092984.1|DYAK
OG0004974	DEF8|NP_648549.1|DMEL	LOC6533846|XP_002094546.1|DYAK
OG0004975	CG15012|NP_001163347.1|DMEL	LOC6532951|XP_002093686.1|DYAK
OG0004976	CG10866|NP_647838.1|DMEL	LOC6532869|XP_002093605.2|DYAK
OG0004977	l_2_dtl|NP_524871.1|DMEL	LOC6531876|XP_002092663.1|DYAK
OG0004978	PIG-O|NP_611332.1|DMEL	LOC6531083|XP_002091917.1|DYAK
OG0004979	CG13670|NP_648207.1|DMEL	LOC6532736|XP_002093478.1|DYAK
OG0004980	AIMP2|NP_648782.2|DMEL	LOC6534505|XP_002095182.3|DYAK
OG0004981	Gem2|NP_649092.1|DMEL	LOC6534981|XP_002095651.1|DYAK
OG0004982	MESR6|NP_001262033.1|DMEL	LOC6534985|XP_002095655.1|DYAK
OG0004983	CG6674|NP_648377.1|DMEL	LOC6533563|XP_002094273.1|DYAK
OG0004984	axed|NP_001356975.1|DMEL	LOC6533218|XP_002093944.3|DYAK
OG0004985	ABCB7|NP_728642.2|DMEL	LOC6532402|XP_039230550.1|DYAK
OG0004986	CG5290|NP_649026.1|DMEL	LOC6534262|XP_002094943.2|DYAK
OG0004987	CG9674|NP_001246804.1|DMEL	LOC6534405|XP_039230163.1|DYAK
OG0004988	GC|NP_523885.2|DMEL	LOC6532403|XP_002093154.2|DYAK
OG0004989	nudC|NP_648923.1|DMEL	LOC6534403|XP_002095081.1|DYAK
OG0004990	CG34115|NP_001036564.1|DMEL	LOC6530726|XP_002091617.1|DYAK
OG0004991	Prp8|NP_610735.1|DMEL	LOC6530185|XP_002091123.1|DYAK
OG0004992	CG8407|NP_610734.1|DMEL	LOC6530186|XP_002091124.1|DYAK
OG0004993	CG11529|NP_648558.1|DMEL	LOC6533861|XP_002094561.1|DYAK
OG0004994	CG12017|NP_647798.1|DMEL	LOC6532799|XP_002093536.1|DYAK
OG0004995	enc|NP_001261376.1|DMEL	LOC6532854|XP_039229524.1|DYAK
OG0004996	CG4911|NP_648285.1|DMEL	LOC6532619|XP_002093363.1|DYAK
OG0004997	Ric|NP_477211.1|DMEL	LOC6531480|XP_002092279.1|DYAK
OG0004998	dup|NP_524878.1|DMEL	LOC6531578|XP_002092376.1|DYAK
OG0004999	AlaRS-m|NP_523932.2|DMEL	LOC6533042|XP_039230911.1|DYAK
OG0005000	trsn|NP_610591.1|DMEL	LOC6529400|XP_002090405.1|DYAK
OG0005001	CG13676|NP_648179.3|DMEL	LOC6533409|XP_002094127.1|DYAK
OG0005002	CG4115|NP_650179.1|DMEL	LOC6536790|XP_002097360.1|DYAK
OG0005003	UbcE2M|NP_648187.1|DMEL	LOC6532760|XP_002093502.1|DYAK
OG0005004	CG10064|NP_648065.1|DMEL	LOC6533247|XP_002093973.1|DYAK
OG0005005	CG14085|NP_649101.2|DMEL	LOC6539454|XP_002086344.2|DYAK
OG0005006	Herc4|NP_001261249.1|DMEL	LOC6532347|XP_015049289.1|DYAK
OG0005007	anchor|NP_001261995.1|DMEL	LOC6534306|XP_002094987.2|DYAK
OG0005008	cep290|NP_612064.1|DMEL	LOC6523846|XP_039230427.1|DYAK
OG0005009	QIL1|NP_648983.1|DMEL	LOC6534328|XP_002095008.1|DYAK
OG0005010	CG10361|NP_648509.1|DMEL	LOC6533781|XP_002094484.1|DYAK
OG0005011	CG3907|NP_611870.3|DMEL	LOC6531956|XP_002092742.1|DYAK
OG0005012	Sin|NP_524192.2|DMEL	LOC6534706|XP_039229691.1|DYAK
OG0005013	Rel|NP_477094.1|DMEL	LOC6536313|XP_002096897.1|DYAK
OG0005014	CG6709|NP_001097567.1|DMEL	LOC6533555|XP_002094265.1|DYAK
OG0005015	Kap-alpha1|NP_524167.1|DMEL	LOC6534892|XP_002095564.2|DYAK
OG0005016	Notum|NP_730096.2|DMEL	LOC6539522|XP_002086411.2|DYAK
OG0005017	Unr|NP_001137912.1|DMEL	LOC6532714|XP_039230625.1|DYAK
OG0005018	CG13893|NP_612042.3|DMEL	LOC6532246|XP_002093019.1|DYAK
OG0005019	Pgm1|NP_524675.1|DMEL	LOC6535107|XP_002095770.2|DYAK
OG0005020	CG12134|NP_001369072.1|DMEL	LOC6528842|XP_002089874.1|DYAK
OG0005021	CG5056|NP_609391.1|DMEL	LOC6528029|XP_002089096.1|DYAK
OG0005022	CG17249|NP_647638.1|DMEL	LOC6532410|XP_002093161.1|DYAK
OG0005023	CG30001|NP_724825.2|DMEL	LOC6528810|XP_002089842.1|DYAK
OG0005024	Cht2|NP_477298.2|DMEL	LOC6532440|XP_002093187.1|DYAK
OG0005025	mRRF1|NP_648302.2|DMEL	LOC6532589|XP_002093333.1|DYAK
OG0005026	CG7550|NP_648176.1|DMEL	LOC6533403|XP_002094121.1|DYAK
OG0005027	CG12605|NP_647845.2|DMEL	LOC6532876|XP_015049671.1|DYAK
OG0005028	CG5961|NP_650206.1|DMEL	LOC6536833|XP_002097403.1|DYAK
OG0005029	CycT|NP_524127.2|DMEL	LOC6534310|XP_002094990.1|DYAK
OG0005030	Gk1|NP_524655.1|DMEL	LOC6532193|XP_002092967.1|DYAK
OG0005031	simj|NP_001261685.1|DMEL	LOC6533612|XP_039229383.1|DYAK
OG0005032	CG10510|NP_649291.2|DMEL	LOC6539393|XP_002086288.1|DYAK
OG0005033	Blimp-1|NP_001261442.1|DMEL	LOC6533084|XP_039229580.1|DYAK
OG0005034	lin-28|NP_647983.1|DMEL	LOC26534955|XP_015049806.1|DYAK
OG0005035	park|NP_730600.1|DMEL	LOC26535330|XP_039229496.1|DYAK
OG0005036	CG16984|NP_647729.1|DMEL	LOC6533494|XP_002094205.1|DYAK
OG0005037	Cpsf5|NP_001036597.1|DMEL	LOC6532573|XP_015049437.1|DYAK
OG0005038	CG14971|NP_647817.2|DMEL	LOC6532829|XP_002093566.1|DYAK
OG0005039	Vps53|NP_608825.2|DMEL	LOC6526813|XP_002087915.1|DYAK
OG0005040	CG7324|NP_649305.1|DMEL	LOC6534667|XP_002095342.2|DYAK
OG0005041	ICA69|NP_649283.1|DMEL	LOC6539785|XP_002086665.2|DYAK
OG0005042	CG12093|NP_647747.1|DMEL	LOC6533473|XP_002094184.3|DYAK
OG0005043	mRpL54|NP_611541.1|DMEL	LOC6530707|XP_002091598.1|DYAK
OG0005044	cpa|NP_611539.1|DMEL	LOC6530709|XP_002091600.1|DYAK
OG0005045	ND-B14.7|NP_611538.1|DMEL	LOC6530711|XP_002091602.1|DYAK
OG0005046	CG5189|NP_611334.1|DMEL	LOC6531080|XP_002091914.1|DYAK
OG0005047	nst|NP_648588.1|DMEL	LOC6533903|XP_002094603.1|DYAK
