Orthogroup	DPER.longest_only	DMIR.longest_only
OG0004127	LOC6589021|XP_002014440.1|DPER	LOC108163179|XP_017153805.1|DMIR
OG0004128	LOC6591557|XP_002017106.1|DPER	LOC108155980|XP_017142657.1|DMIR
OG0004129	LOC6592300|XP_026842422.1|DPER	LOC117188426|XP_033248195.1|DMIR, LOC108159284|XP_033253007.1|DMIR
OG0004130	LOC6597322|XP_002022510.1|DPER	LOC108164954|XP_017156440.1|DMIR
OG0004131	LOC6594174|XP_002019444.2|DPER	LOC108156964|XP_017144232.1|DMIR
OG0004132	LOC6602843|XP_002027811.2|DPER	LOC108152925|XP_017138096.1|DMIR
OG0004133	LOC6595437|XP_002020858.1|DPER	LOC108162726|XP_017153083.1|DMIR
OG0004134	LOC6591337|XP_026850490.1|DPER	LOC108154074|XP_017139659.1|DMIR
OG0004135	LOC6594649|XP_026850398.1|DPER	LOC108155751|XP_033245993.1|DMIR
OG0004136	LOC6592021|XP_026850917.1|DPER	LOC108154654|XP_017140480.1|DMIR
OG0004137	LOC6592785|XP_002018436.1|DPER	LOC117192688|XP_033253309.1|DMIR, LOC108158964|XP_017147288.1|DMIR
OG0004138	LOC6599765|XP_002024885.1|DPER	LOC108151669|XP_017135896.1|DMIR
OG0004139	LOC6598566|XP_026846360.1|DPER	LOC108156817|XP_017144005.1|DMIR
OG0004140	LOC6599985|XP_026849184.1|DPER	LOC117192116|XP_033252699.1|DMIR, LOC108158086|XP_017145727.1|DMIR
OG0004141	LOC6593115|XP_026841062.1|DPER	LOC108160840|XP_017150582.1|DMIR
OG0004142	LOC6602567|XP_002027601.1|DPER	LOC108152879|XP_017137999.1|DMIR
OG0004143	LOC6598702|XP_002023881.1|DPER	LOC108155626|XP_017142047.1|DMIR
OG0004144	LOC6589710|XP_002014460.1|DPER	LOC108162051|XP_017152074.1|DMIR
OG0004145	LOC6599656|XP_002024583.1|DPER	LOC108151499|XP_017135627.1|DMIR
OG0004146	LOC6592101|XP_026840198.1|DPER	LOC108155189|XP_017141348.1|DMIR
OG0004147	LOC6589220|XP_002014445.1|DPER	LOC108162592|XP_017152898.1|DMIR
OG0004148	LOC113564872|XP_026850982.1|DPER	LOC108154525|XP_017140313.1|DMIR
OG0004149	LOC6591423|XP_026849343.1|DPER	LOC108157428|XP_017144966.1|DMIR
OG0004150	LOC6591773|XP_002017134.1|DPER	LOC108156110|XP_017142895.1|DMIR
OG0004151	LOC6588631|XP_002013180.2|DPER	LOC108156950|XP_017144208.1|DMIR
OG0004152	LOC6591404|XP_026840109.1|DPER	LOC108156120|XP_017142915.1|DMIR
OG0004153	LOC6591038|XP_002016630.1|DPER	LOC108159513|XP_017148362.1|DMIR
OG0004154	LOC6599719|XP_002024904.1|DPER	LOC108151153|XP_017135068.1|DMIR
OG0004155	LOC6591630|XP_002017197.1|DPER	LOC108154121|XP_017139738.1|DMIR
OG0004156	LOC6591622|XP_026847742.1|DPER	LOC108157700|XP_017145359.1|DMIR
OG0004157	LOC6597449|XP_026846452.1|DPER	LOC108165090|XP_017156631.1|DMIR
OG0004158	LOC6603281|XP_002028257.2|DPER	LOC108152186|XP_017136823.1|DMIR
OG0004159	LOC6591883|XP_002017081.1|DPER	LOC108154699|XP_017140537.1|DMIR
OG0004160	LOC6595863|XP_026845233.1|DPER	LOC117185868|XP_033242338.1|DMIR
OG0004161	LOC6594019|XP_026850384.1|DPER	LOC108155611|XP_017142025.1|DMIR
OG0004162	LOC6592149|XP_002017285.1|DPER	LOC108154110|XP_017139722.1|DMIR
OG0004163	LOC6594149|XP_026850658.1|DPER	LOC108155523|XP_017141859.1|DMIR
OG0004164	LOC6591975|XP_026851260.1|DPER	LOC108157621|XP_017145246.1|DMIR
OG0004165	LOC6592726|XP_026842051.1|DPER	LOC108159908|XP_017149027.1|DMIR, LOC117192337|XP_033252874.1|DMIR, LOC117192343|XP_033252880.1|DMIR
OG0004166	LOC6590496|XP_026841692.1|DPER	LOC117190627|XP_033251562.1|DMIR, LOC117187716|XP_033246353.1|DMIR
OG0004167	LOC6588647|XP_002013142.1|DPER	LOC108155716|XP_017142202.1|DMIR
OG0004168	LOC6595194|XP_002020229.1|DPER	LOC108156420|XP_017143357.1|DMIR
OG0004169	LOC6597539|XP_026849298.1|DPER	LOC108164555|XP_017155858.1|DMIR
OG0004170	LOC6599167|XP_026848253.1|DPER	LOC108158504|XP_017146341.1|DMIR
OG0004171	LOC6597505|XP_002022653.1|DPER	LOC108164551|XP_017155853.1|DMIR
OG0004172	LOC6599354|XP_002024477.2|DPER	LOC108158126|XP_017145799.1|DMIR
OG0004173	LOC6590701|XP_002016059.1|DPER	LOC117190593|XP_033251534.1|DMIR, LOC117190592|XP_033251533.1|DMIR, LOC108159565|XP_017148491.1|DMIR
OG0004174	LOC6592759|XP_026841006.1|DPER	LOC117190875|XP_033251785.1|DMIR, LOC108158947|XP_017147260.1|DMIR
OG0004175	LOC6590419|XP_002016432.1|DPER	LOC108159191|XP_017147735.1|DMIR, LOC117191292|XP_033252091.1|DMIR
OG0004176	LOC6601207|XP_002026303.1|DPER	LOC108151357|XP_017135404.1|DMIR
OG0004177	LOC6591620|XP_026840921.1|DPER	LOC108156877|XP_033244958.1|DMIR
OG0004178	LOC6594471|XP_026850691.1|DPER	LOC108155637|XP_017142065.1|DMIR
OG0004179	LOC6596889|XP_002022104.1|DPER	LOC108152379|XP_017137160.1|DMIR
OG0004180	LOC6594644|XP_026850412.1|DPER	LOC108156611|XP_017143647.1|DMIR
OG0004181	LOC6587766|XP_002013686.1|DPER	LOC117186992|XP_033244413.1|DMIR, LOC108155970|XP_017142636.1|DMIR
OG0004182	LOC6596154|XP_026845356.1|DPER	LOC108152995|XP_017138218.1|DMIR
OG0004183	LOC6596153|XP_002021165.1|DPER	LOC108153502|XP_017139042.1|DMIR
OG0004184	LOC6601878|XP_002026927.1|DPER	LOC108153159|XP_017138451.1|DMIR
OG0004185	LOC6602260|XP_026843391.1|DPER	LOC108162418|XP_017152633.2|DMIR
OG0004186	LOC6598375|XP_002023400.1|DPER	LOC108154538|XP_017140333.1|DMIR
OG0004187	LOC6591393|XP_002017363.1|DPER	LOC108157851|XP_017145544.1|DMIR
OG0004188	LOC6594454|XP_002019705.1|DPER	LOC108154806|XP_017140694.1|DMIR
OG0004189	LOC6594456|XP_002019707.1|DPER	LOC108154811|XP_017140700.1|DMIR
OG0004190	LOC6594197|XP_002019505.1|DPER	LOC108157019|XP_017144313.1|DMIR
OG0004191	LOC6594194|XP_002019502.2|DPER	LOC108155764|XP_017142297.1|DMIR
OG0004192	LOC6594046|XP_026850302.1|DPER	LOC108157000|XP_017144283.1|DMIR
OG0004193	LOC6599245|XP_026848309.1|DPER	LOC108165082|XP_033248994.1|DMIR
OG0004194	LOC6594180|XP_002019811.1|DPER	LOC108155837|XP_017142437.1|DMIR
OG0004195	LOC6600207|XP_002025307.1|DPER	LOC108158648|XP_017146626.2|DMIR, LOC117189442|XP_033250452.1|DMIR
OG0004196	LOC6587470|XP_002013655.1|DPER	LOC108156312|XP_017143191.1|DMIR
OG0004197	LOC6594544|XP_002019374.1|DPER	LOC108155497|XP_017141816.1|DMIR
OG0004198	LOC6591627|XP_002017194.1|DPER	LOC108154120|XP_017139737.1|DMIR
OG0004199	LOC6591942|XP_002017309.1|DPER	LOC108157630|XP_017145259.1|DMIR
OG0004200	LOC6592725|XP_002018092.1|DPER	LOC108159763|XP_017148811.1|DMIR, LOC117192342|XP_033252878.1|DMIR
OG0004201	LOC6587431|XP_002013037.1|DPER	LOC108154731|XP_017140585.1|DMIR
OG0004202	LOC6587697|XP_002012755.1|DPER	LOC108156448|XP_017143395.2|DMIR
OG0004203	LOC6594173|XP_002019443.1|DPER	LOC108156965|XP_017144234.1|DMIR
OG0004204	LOC6602357|XP_002027436.1|DPER	LOC108151211|XP_017135178.1|DMIR
OG0004205	LOC6596996|XP_002022243.2|DPER	LOC108151227|XP_017135213.1|DMIR
OG0004206	LOC6594412|XP_002019676.1|DPER	LOC108155532|XP_017141888.1|DMIR
OG0004207	LOC6594413|XP_002019677.1|DPER	LOC108155534|XP_017141891.1|DMIR
OG0004208	LOC6594125|XP_026842880.1|DPER	LOC108156378|XP_017143279.1|DMIR
OG0004209	LOC6595273|XP_026850017.1|DPER	LOC108156991|XP_017144272.1|DMIR
OG0004210	LOC6598798|XP_002023909.1|DPER	LOC108156085|XP_017142863.1|DMIR
OG0004211	LOC6589152|XP_002014759.1|DPER	LOC108162672|XP_017153004.1|DMIR
OG0004212	LOC6592147|XP_002017283.1|DPER	LOC108154114|XP_017139728.1|DMIR
OG0004213	LOC6594283|XP_002019609.2|DPER	LOC108156009|XP_017142702.1|DMIR
OG0004214	LOC6600815|XP_002025882.1|DPER	LOC108159875|XP_017148968.1|DMIR, LOC117193467|XP_033254118.1|DMIR, LOC117194055|XP_033254591.1|DMIR
OG0004215	LOC6601561|XP_026842008.1|DPER	LOC108158087|XP_033248166.1|DMIR, LOC117192525|XP_033253113.1|DMIR
OG0004216	LOC6601974|XP_026849616.1|DPER	LOC108153350|XP_017138801.1|DMIR
OG0004217	LOC6600334|XP_002025343.2|DPER	LOC108151475|XP_017135595.1|DMIR
OG0004218	LOC6597565|XP_002022782.1|DPER	LOC108154890|XP_017140827.1|DMIR
OG0004219	LOC6594559|XP_002019578.1|DPER	LOC108154856|XP_017140766.1|DMIR
OG0004220	LOC6591900|XP_026840390.1|DPER	LOC108155554|XP_017141922.1|DMIR
OG0004221	LOC6594543|XP_002019373.1|DPER	LOC108155499|XP_017141818.1|DMIR
OG0004222	LOC6591871|XP_026851159.1|DPER	LOC108155425|XP_017141721.1|DMIR
OG0004223	LOC6591874|XP_026851151.1|DPER	LOC108155420|XP_017141709.1|DMIR
OG0004224	LOC6592051|XP_002017164.1|DPER	LOC108155502|XP_017141827.1|DMIR
OG0004225	LOC6598570|XP_002023633.2|DPER	LOC108164781|XP_017156191.1|DMIR
OG0004226	LOC6592028|XP_026850988.1|DPER	LOC108155097|XP_017141211.1|DMIR
OG0004227	LOC6594176|XP_026850517.1|DPER	LOC108157127|XP_017144508.1|DMIR
OG0004228	LOC6594175|XP_002019445.1|DPER	LOC108157128|XP_017144513.1|DMIR
OG0004229	LOC6603159|XP_026842545.1|DPER	LOC117193781|XP_033254399.1|DMIR, LOC108159366|XP_017148079.1|DMIR
OG0004230	LOC6599120|XP_026849266.1|DPER	LOC108159168|XP_017147727.1|DMIR
OG0004231	LOC6601887|XP_002026936.2|DPER	LOC108152229|XP_017136903.1|DMIR
OG0004232	LOC6601891|XP_026849388.1|DPER	LOC108152232|XP_017136910.1|DMIR
OG0004233	LOC6601892|XP_026849386.1|DPER	LOC108152231|XP_017136908.1|DMIR
OG0004234	LOC6601900|XP_002026949.2|DPER	LOC108151535|XP_017135677.1|DMIR
OG0004235	LOC6599945|XP_002025135.2|DPER	LOC108153536|XP_017139093.1|DMIR
OG0004236	LOC6594184|XP_002019815.1|DPER	LOC108155836|XP_017142436.1|DMIR
OG0004237	LOC6594119|XP_026851013.1|DPER	LOC108157261|XP_017144728.1|DMIR
OG0004238	LOC6594245|XP_002019775.1|DPER	LOC108154210|XP_017139923.1|DMIR
OG0004239	LOC6594536|XP_026845705.1|DPER	LOC108155111|XP_017141239.1|DMIR
OG0004240	LOC6591814|XP_002017235.1|DPER	LOC108155255|XP_017141439.1|DMIR
OG0004241	LOC6591491|XP_026849970.1|DPER	LOC108154596|XP_017140398.1|DMIR
OG0004242	LOC6594694|XP_002019621.1|DPER	LOC108155210|XP_017141383.1|DMIR
OG0004243	LOC6599499|XP_002024719.1|DPER	LOC108151060|XP_017134926.1|DMIR
OG0004244	LOC6594181|XP_002019812.1|DPER	LOC108155839|XP_017142439.1|DMIR
OG0004245	LOC6601020|XP_002026142.1|DPER	LOC108151205|XP_017135168.1|DMIR
OG0004246	LOC6598859|XP_026847767.1|DPER	LOC108152986|XP_017138202.1|DMIR
OG0004247	LOC6600135|XP_002025252.1|DPER	LOC108160206|XP_017149535.1|DMIR
OG0004248	LOC6593241|XP_002018362.1|DPER	LOC108158427|XP_017146198.1|DMIR
OG0004249	LOC6601053|XP_002026108.1|DPER	LOC108151928|XP_033242274.1|DMIR
OG0004250	LOC6593586|XP_002018877.2|DPER	LOC108163368|XP_017154108.1|DMIR
OG0004251	LOC6602753|XP_026847723.1|DPER	LOC108160382|XP_017149855.2|DMIR
OG0004252	LOC6592144|XP_002017280.2|DPER	LOC108154097|XP_017139705.1|DMIR
OG0004253	LOC6594341|XP_026850566.1|DPER	LOC108157674|XP_017145328.1|DMIR
OG0004254	LOC6602895|XP_002027918.1|DPER	LOC108155292|XP_017141500.1|DMIR
OG0004255	LOC6596367|XP_026843726.1|DPER	LOC108164202|XP_017155321.1|DMIR
OG0004256	LOC6601625|XP_026842585.1|DPER	LOC108159654|XP_017148612.1|DMIR, LOC117192624|XP_033253231.1|DMIR
OG0004257	LOC6595011|XP_002020468.1|DPER	LOC108156522|XP_017143515.1|DMIR
OG0004258	LOC6594672|XP_026850223.1|DPER	LOC108156256|XP_017143102.1|DMIR
OG0004259	LOC6601628|XP_002026631.1|DPER	LOC117192883|XP_033253520.1|DMIR, LOC117192625|XP_033253237.1|DMIR, LOC108159656|XP_017148619.1|DMIR
OG0004260	LOC6591958|XP_026850815.1|DPER	LOC108155882|XP_017142506.2|DMIR
OG0004261	LOC6591341|XP_026842028.1|DPER	LOC108155503|XP_017141830.1|DMIR
OG0004262	LOC6592138|XP_002016819.1|DPER	LOC108157140|XP_017144530.1|DMIR
OG0004263	LOC6594106|XP_026850370.1|DPER	LOC108156309|XP_017143186.1|DMIR
OG0004264	LOC6594159|XP_002019568.2|DPER	LOC108155828|XP_017142422.1|DMIR
OG0004265	LOC6594191|XP_002019499.1|DPER	LOC108155757|XP_017142288.1|DMIR
OG0004266	LOC6594216|XP_002019451.1|DPER	LOC108155512|XP_017141842.2|DMIR
OG0004267	LOC6594317|XP_026851274.1|DPER	LOC108155117|XP_017141244.1|DMIR
OG0004268	LOC6600936|XP_026842226.1|DPER	LOC117185809|XP_033253847.1|DMIR, LOC108159826|XP_017148888.1|DMIR
OG0004269	LOC6593246|XP_002018367.1|DPER	LOC108158424|XP_017146193.1|DMIR
OG0004270	LOC113565124|XP_026841728.1|DPER	LOC108158114|XP_017145779.2|DMIR, LOC117188339|XP_033247933.1|DMIR
OG0004271	LOC6590538|XP_002016407.1|DPER	LOC108159039|XP_033248259.1|DMIR
OG0004272	LOC6594578|XP_002019829.1|DPER	LOC108155410|XP_017141696.1|DMIR
OG0004273	LOC6598729|XP_002023876.1|DPER	LOC108156848|XP_017144060.1|DMIR
OG0004274	LOC6600051|XP_002025066.1|DPER	LOC108159769|XP_017148819.1|DMIR
OG0004275	LOC6599974|XP_002025163.1|DPER	LOC108158786|XP_017146959.1|DMIR
OG0004276	LOC6599853|XP_002025002.2|DPER	LOC108153310|XP_017138710.1|DMIR, LOC108153092|XP_017138362.1|DMIR
OG0004277	LOC6600482|XP_002025673.1|DPER	LOC108151958|XP_017136386.1|DMIR
OG0004278	LOC6599313|XP_002024434.1|DPER	LOC117186433|XP_033243130.1|DMIR, LOC108158442|XP_017146217.1|DMIR
OG0004279	LOC6589105|XP_002015038.1|DPER	LOC108162774|XP_017153158.1|DMIR
OG0004280	LOC6597508|XP_026849287.1|DPER	LOC108164597|XP_033243854.1|DMIR
OG0004281	LOC6591068|XP_002015698.1|DPER	LOC108160008|XP_017149227.1|DMIR
OG0004282	LOC6592700|XP_002018503.1|DPER	LOC108158779|XP_017146942.1|DMIR, LOC117194023|XP_033254541.1|DMIR
OG0004283	LOC6592701|XP_002018504.1|DPER	LOC108158782|XP_017146948.1|DMIR, LOC117194025|XP_033254543.1|DMIR
OG0004284	LOC113565576|XP_026843806.1|DPER	LOC108161826|XP_017151674.2|DMIR
OG0004285	LOC6587371|XP_002013486.1|DPER	LOC108157308|XP_017144801.1|DMIR
OG0004286	LOC6602800|XP_002027851.2|DPER	LOC108152503|XP_017137375.1|DMIR
OG0004287	LOC6602801|XP_026847791.1|DPER	LOC108152505|XP_017137376.1|DMIR
OG0004288	LOC6602826|XP_002027860.1|DPER	LOC108152517|XP_017137401.1|DMIR
OG0004289	LOC6602401|XP_026848518.1|DPER	LOC108152023|XP_017136489.1|DMIR
OG0004290	LOC6600891|XP_002025955.2|DPER	LOC108158591|XP_017146532.1|DMIR
OG0004291	LOC6590941|XP_002016174.1|DPER	LOC117191040|XP_033251900.1|DMIR, LOC108160740|XP_033247723.1|DMIR
OG0004292	LOC113566606|XP_026848806.1|DPER	LOC108152066|XP_017136575.1|DMIR
OG0004293	LOC6596044|XP_002021228.1|DPER	LOC108153477|XP_017139006.1|DMIR
OG0004294	LOC6596997|XP_026845706.1|DPER	LOC108151225|XP_017135207.1|DMIR
OG0004295	LOC6596998|XP_002022245.2|DPER	LOC108152959|XP_017138148.1|DMIR
OG0004296	LOC6597001|XP_002022248.1|DPER	LOC108153060|XP_033242385.1|DMIR
OG0004297	LOC6601318|XP_002026369.1|DPER	LOC117194103|XP_033254635.1|DMIR, LOC108160911|XP_017150677.1|DMIR
OG0004298	LOC6590429|XP_026842444.1|DPER	LOC108159751|XP_017148784.1|DMIR
OG0004299	LOC6592336|XP_026840869.1|DPER	LOC108158501|XP_017146304.1|DMIR, LOC117189968|XP_033250941.1|DMIR
OG0004300	LOC6593243|XP_002018364.1|DPER	LOC108158429|XP_017146200.1|DMIR
OG0004301	LOC6602958|XP_002027969.2|DPER	LOC108151076|XP_017134948.1|DMIR
OG0004302	LOC6590516|XP_002016084.1|DPER	LOC117189879|XP_033250851.1|DMIR, LOC108159446|XP_017148225.1|DMIR
OG0004303	LOC6593089|XP_002017722.2|DPER	LOC117185694|XP_033246870.1|DMIR, LOC108159286|XP_017147936.2|DMIR
OG0004304	LOC6590026|XP_026842043.1|DPER	LOC108158389|XP_033246404.1|DMIR
OG0004305	LOC6590695|XP_026842196.1|DPER	LOC108159454|XP_017148234.1|DMIR, LOC117192552|XP_033253140.1|DMIR
OG0004306	LOC6592774|XP_002018016.2|DPER	LOC108159141|XP_017147625.1|DMIR, LOC117193642|XP_033254277.1|DMIR
OG0004307	LOC6602098|XP_002027143.1|DPER	LOC108158522|XP_017146392.1|DMIR, LOC117192569|XP_033253173.1|DMIR
OG0004308	LOC6590492|XP_026842074.1|DPER	LOC117187717|XP_033246354.1|DMIR
OG0004309	LOC6600582|XP_002025637.1|DPER	LOC108151803|XP_017136142.1|DMIR
OG0004310	LOC6592212|XP_026840772.1|DPER	LOC117193254|XP_033253886.1|DMIR, LOC108160130|XP_017149414.1|DMIR
OG0004311	LOC6596031|XP_002021030.1|DPER	LOC108152784|XP_017137855.1|DMIR
OG0004312	LOC6601338|XP_026842221.1|DPER, LOC113565094|XP_026841456.1|DPER	LOC117188225|XP_033247627.1|DMIR, LOC108160329|XP_033253296.1|DMIR
OG0004313	LOC6601355|XP_026841452.1|DPER	LOC108159266|XP_017147913.1|DMIR, LOC117192923|XP_033253546.1|DMIR
OG0004314	LOC6590459|XP_002015850.2|DPER	LOC108158986|XP_017147319.1|DMIR, LOC117191574|XP_033252293.1|DMIR
OG0004315	LOC6601291|XP_002026363.1|DPER	LOC117193764|XP_033254386.1|DMIR, LOC108159078|XP_017147521.1|DMIR
OG0004316	LOC6600972|XP_002026010.1|DPER	LOC117192960|XP_033253573.1|DMIR, LOC108158798|XP_017146974.1|DMIR
OG0004317	LOC6591067|XP_026841735.1|DPER	LOC117191771|XP_033252432.1|DMIR, LOC108160009|XP_017149228.1|DMIR
OG0004318	LOC6601331|XP_026841384.1|DPER	LOC108158933|XP_017147228.1|DMIR, LOC117185945|XP_033253151.1|DMIR
OG0004319	LOC6590801|XP_002015425.1|DPER	LOC108160304|XP_017149706.1|DMIR
OG0004320	LOC6587370|XP_026850773.1|DPER	LOC108156035|XP_017142776.1|DMIR
OG0004321	LOC6593795|XP_002018715.1|DPER	LOC108162611|XP_017152919.1|DMIR
OG0004322	LOC6588415|XP_002013813.1|DPER	LOC108157692|XP_017145350.1|DMIR
OG0004323	LOC6599519|XP_002024647.1|DPER	LOC108152806|XP_017137881.1|DMIR
OG0004324	LOC6593667|XP_002018614.1|DPER	LOC108162753|XP_017153122.1|DMIR
OG0004325	LOC6603194|XP_002028180.1|DPER	LOC108158610|XP_017146573.1|DMIR, LOC117194135|XP_033254684.1|DMIR
OG0004326	LOC6603195|XP_026842119.1|DPER	LOC108158607|XP_017146570.2|DMIR, LOC117185700|XP_033246495.1|DMIR
OG0004327	LOC6603701|XP_026846747.1|DPER	LOC117186275|XP_033242698.1|DMIR
OG0004328	LOC6592427|XP_002018239.1|DPER	LOC117193085|XP_033253701.1|DMIR
OG0004329	LOC6590407|XP_026841678.1|DPER	LOC108158584|XP_017146517.1|DMIR, LOC117189629|XP_033250642.1|DMIR, LOC117190550|XP_033251500.1|DMIR
OG0004330	LOC6592497|XP_002018399.1|DPER	LOC108159626|XP_017148572.1|DMIR
OG0004331	LOC6600946|XP_002026017.1|DPER	LOC117188162|XP_033247491.1|DMIR, LOC108158794|XP_017146968.2|DMIR
OG0004332	LOC6588671|XP_026844354.1|DPER	LOC108162964|XP_017153452.1|DMIR
OG0004333	LOC6589756|XP_002014729.1|DPER	LOC108161941|XP_017151864.1|DMIR
OG0004334	LOC6588906|XP_002014612.2|DPER	LOC108162015|XP_017151996.1|DMIR
OG0004335	LOC6600807|XP_002025978.1|DPER	LOC108159919|XP_017149044.1|DMIR
OG0004336	LOC6592348|XP_002018295.1|DPER	LOC108160043|XP_017149276.1|DMIR, LOC117193091|XP_033253708.1|DMIR
OG0004337	LOC6588884|XP_002014853.1|DPER	LOC108162792|XP_017153181.1|DMIR
OG0004338	LOC6599634|XP_002024744.1|DPER	LOC108153002|XP_017138232.1|DMIR
OG0004339	LOC6590870|XP_002016162.1|DPER	LOC108160923|XP_017150695.1|DMIR
OG0004340	LOC6590300|XP_002016161.1|DPER	LOC117191480|XP_033252227.1|DMIR, LOC108160922|XP_017150694.1|DMIR
OG0004341	LOC6590461|XP_002015852.1|DPER	LOC108158990|XP_017147326.1|DMIR, LOC117190033|XP_033251013.1|DMIR, LOC117190541|XP_033251491.1|DMIR
OG0004342	LOC6592503|XP_026841924.1|DPER	LOC117193363|XP_033253971.1|DMIR, LOC108159846|XP_017148924.1|DMIR
OG0004343	LOC6592499|XP_026841925.1|DPER	LOC117192996|XP_033253617.1|DMIR, LOC108159847|XP_017148925.1|DMIR
OG0004344	LOC6592538|XP_002018313.1|DPER	LOC117185787|XP_033253874.1|DMIR, LOC108160875|XP_017150628.1|DMIR
OG0004345	LOC6593947|XP_002019011.1|DPER	LOC108162303|XP_017152459.1|DMIR
OG0004346	LOC6601313|XP_026842479.1|DPER	LOC108160907|XP_033254104.1|DMIR, LOC117188010|XP_033247016.1|DMIR
OG0004347	LOC6601315|XP_002026367.1|DPER	LOC108160398|XP_017149878.2|DMIR, LOC117188011|XP_033247019.1|DMIR
OG0004348	LOC113565251|XP_026842852.1|DPER	LOC117188316|XP_033247856.1|DMIR, LOC117191625|XP_033252330.1|DMIR
OG0004349	LOC6589961|XP_026840714.1|DPER	LOC117185707|XP_033250460.1|DMIR, LOC108158889|XP_017147154.1|DMIR
OG0004350	LOC6592747|XP_002017809.1|DPER	LOC108160781|XP_017150474.1|DMIR
OG0004351	LOC6592637|XP_002017858.1|DPER	LOC117192018|XP_033252627.1|DMIR, LOC108159004|XP_017147362.1|DMIR
OG0004352	LOC113567472|XP_026851276.1|DPER	LOC108156388|XP_017143294.1|DMIR
OG0004353	LOC6594923|XP_002020021.1|DPER	LOC108156259|XP_017143111.1|DMIR
OG0004354	LOC6594820|XP_026842299.1|DPER	LOC108155126|XP_017141257.1|DMIR
OG0004355	LOC6591970|XP_026842405.1|DPER	LOC108155338|XP_017141576.1|DMIR
OG0004356	LOC6593255|XP_026841142.1|DPER	LOC108159852|XP_017148933.1|DMIR, LOC117192613|XP_033253228.1|DMIR
OG0004357	LOC6589970|XP_026842515.1|DPER	LOC108160595|XP_017150181.2|DMIR
OG0004358	LOC6590452|XP_002016378.1|DPER	LOC108159261|XP_017147891.1|DMIR, LOC117185950|XP_033251540.1|DMIR
OG0004359	LOC6592454|XP_026840948.1|DPER	LOC117185931|XP_033254365.1|DMIR, LOC108158776|XP_017146898.1|DMIR
OG0004360	LOC6595816|XP_026845518.1|DPER	LOC108151417|XP_017135497.1|DMIR
OG0004361	LOC6594144|XP_002019770.1|DPER	LOC108154209|XP_017139921.1|DMIR
OG0004362	LOC6602794|XP_002027845.1|DPER	LOC108151796|XP_017136135.1|DMIR
OG0004363	LOC6599309|XP_026847162.1|DPER	LOC108159458|XP_017148250.1|DMIR
OG0004364	LOC6590531|XP_026841829.1|DPER	LOC108160980|XP_017150771.1|DMIR
OG0004365	LOC6600864|XP_002025899.1|DPER	LOC117192331|XP_033252869.1|DMIR, LOC108159595|XP_017148538.1|DMIR
OG0004366	LOC6589107|XP_002015040.1|DPER	LOC108162776|XP_017153161.1|DMIR
OG0004367	LOC6603340|XP_026848058.1|DPER	LOC108151373|XP_017135424.1|DMIR
OG0004368	LOC6596169|XP_002021146.1|DPER	LOC108151431|XP_017135515.1|DMIR
OG0004369	LOC6591082|XP_026841910.1|DPER	LOC108158999|XP_017147352.1|DMIR, LOC117191610|XP_033252319.1|DMIR
OG0004370	LOC6592702|XP_026840616.1|DPER	LOC117188313|XP_033247850.1|DMIR, LOC108158781|XP_017146944.2|DMIR
OG0004371	LOC6596897|XP_002021858.1|DPER	LOC108151709|XP_017135968.1|DMIR
OG0004372	LOC6601320|XP_026841642.1|DPER	LOC117192788|XP_033253430.1|DMIR, LOC108160098|XP_017149371.1|DMIR
OG0004373	LOC6590887|XP_002015428.1|DPER	LOC108159531|XP_017148394.1|DMIR, LOC117191929|XP_033252566.1|DMIR
OG0004374	LOC6590637|XP_026841260.1|DPER	LOC108159016|XP_033247766.1|DMIR
OG0004375	LOC6602951|XP_002027962.1|DPER	LOC108151078|XP_017134950.1|DMIR
OG0004376	LOC6595748|XP_002021365.2|DPER	LOC108153550|XP_017139107.1|DMIR
OG0004377	LOC6600243|XP_002025408.1|DPER	LOC108151999|XP_017136457.1|DMIR
OG0004378	LOC6592955|XP_026841480.1|DPER	LOC108159659|XP_017148621.2|DMIR, LOC117187984|XP_033246940.1|DMIR
OG0004379	LOC6600862|XP_002025897.1|DPER	LOC108159596|XP_017148539.1|DMIR, LOC117193204|XP_033253845.1|DMIR
OG0004380	LOC6592213|XP_002017773.1|DPER	LOC108160631|XP_017150247.2|DMIR, LOC117188196|XP_033247567.1|DMIR
OG0004381	LOC6587318|XP_002014189.2|DPER	LOC108156344|XP_017143231.1|DMIR
OG0004382	LOC6590688|XP_002015825.1|DPER	LOC117189846|XP_033250810.1|DMIR, LOC108159098|XP_017147558.1|DMIR
OG0004383	LOC6591247|XP_002015790.1|DPER	LOC108159791|XP_017148843.1|DMIR, LOC117189953|XP_033250926.1|DMIR
OG0004384	LOC6591245|XP_002015788.1|DPER	LOC117190657|XP_033251602.1|DMIR
OG0004385	LOC6600933|XP_002026036.1|DPER	LOC108159954|XP_017149109.2|DMIR, LOC117185811|XP_033246891.1|DMIR
OG0004386	LOC6592798|XP_002017829.1|DPER	LOC108160741|XP_017150422.1|DMIR, LOC117190417|XP_033251385.1|DMIR
OG0004387	LOC6602206|XP_002027214.1|DPER	LOC108151362|XP_017135410.1|DMIR
OG0004388	LOC6590682|XP_026841898.1|DPER	LOC108159796|XP_017148848.1|DMIR
OG0004389	LOC6601877|XP_026849331.1|DPER	LOC117186827|XP_033244010.1|DMIR, LOC108151901|XP_017136299.2|DMIR
