Orthogroup	DPER.longest_only	DMEL.longest_only
OG0005443	LOC113565547|XP_026843658.1|DPER	CG4995|NP_609380.1|DMEL
OG0005444	LOC6589567|XP_002014599.1|DPER	Ent1|NP_722628.1|DMEL
OG0005445	LOC6596649|XP_002021657.2|DPER	CG6431|NP_001188790.1|DMEL
OG0005446	LOC6589117|XP_026844794.1|DPER	CG7367|NP_609175.2|DMEL
OG0005447	LOC6596311|XP_002021481.1|DPER	Marcal1|NP_608883.1|DMEL
OG0005448	LOC6591256|XP_026842589.1|DPER	CG8155|NP_611029.3|DMEL
OG0005449	LOC6603505|XP_002028483.1|DPER	Myb|NP_511170.1|DMEL
OG0005450	LOC6587916|XP_002013329.1|DPER	Noa36|NP_651622.2|DMEL
OG0005451	LOC6595714|XP_002020750.2|DPER	rdo|NP_001286024.1|DMEL
OG0005452	LOC6600843|XP_026840629.1|DPER	YME1L|NP_001246473.1|DMEL
OG0005453	LOC6594693|XP_002019620.1|DPER	tgo|NP_731308.1|DMEL
OG0005454	LOC6589683|XP_002014768.2|DPER	SC35|NP_652612.1|DMEL
OG0005455	LOC6600856|XP_002025993.1|DPER	CG13587|NP_611939.1|DMEL
OG0005456	LOC6598069|XP_002023128.1|DPER	l_2_37Cd|NP_609947.1|DMEL
OG0005457	LOC6598066|XP_002023125.1|DPER	l_2_37Cc|NP_724165.1|DMEL
OG0005458	LOC6589083|XP_026844577.1|DPER	Rim2|NP_608615.1|DMEL
OG0005459	LOC6589531|XP_026844415.1|DPER	jet|NP_608880.2|DMEL
OG0005460	LOC6593709|XP_002018633.1|DPER	Vps52|NP_608931.1|DMEL
OG0005461	LOC6594005|XP_002019057.1|DPER	Rpn3|NP_477300.1|DMEL
OG0005462	LOC6594003|XP_002019055.1|DPER	CG10470|NP_609936.1|DMEL
OG0005463	LOC6597094|XP_002022285.1|DPER	CG5048|NP_648712.1|DMEL
OG0005464	LOC6593811|XP_002019058.1|DPER	Phlpp|NP_609938.1|DMEL
OG0005465	LOC6598065|XP_002023124.1|DPER	Ddc|NP_724163.1|DMEL
OG0005466	LOC6598068|XP_002023127.2|DPER	l_2_37Cb|NP_609946.1|DMEL
OG0005467	LOC6587740|XP_002012760.1|DPER	CCAP|NP_651083.2|DMEL
OG0005468	LOC6588886|XP_002014855.1|DPER	CG8419|NP_609193.1|DMEL
OG0005469	LOC6593837|XP_026843452.1|DPER	CG13390|NP_609218.1|DMEL
OG0005470	LOC6593839|XP_026843817.1|DPER	AlaRS|NP_523511.2|DMEL
OG0005471	LOC6589754|XP_026844585.1|DPER	AspRS-m|NP_001260520.2|DMEL
OG0005472	LOC6589755|XP_026844589.1|DPER	mdy|NP_609813.1|DMEL
OG0005473	LOC6593703|XP_026842954.1|DPER	Hel25E|NP_723089.1|DMEL
OG0005474	LOC6589420|XP_026844103.1|DPER	Patsas|NP_001356957.1|DMEL
OG0005475	LOC6589418|XP_026844492.1|DPER	Ced-12|NP_609548.1|DMEL
OG0005476	LOC6590469|XP_002016655.2|DPER	PIG-X|NP_001286172.1|DMEL
OG0005477	LOC6598975|XP_002024063.1|DPER	CG6216|NP_996042.1|DMEL
OG0005478	LOC6595522|XP_002020627.1|DPER	morgue|NP_608833.1|DMEL
OG0005479	LOC6595521|XP_002020626.1|DPER	Elp3|NP_608834.1|DMEL
OG0005480	LOC6595520|XP_002020625.1|DPER	MFS18|NP_608835.1|DMEL
OG0005481	LOC6588717|XP_002014990.1|DPER	LeuRS|NP_787968.1|DMEL
OG0005482	LOC6588719|XP_026844947.1|DPER	tim|NP_001334730.1|DMEL
OG0005483	LOC6587722|XP_002014056.1|DPER	Ccm3|NP_650459.1|DMEL
OG0005484	LOC6596409|XP_002021594.1|DPER	wor|NP_476601.1|DMEL
OG0005485	LOC6590272|XP_026842470.1|DPER	Dh31-R|NP_001260951.1|DMEL
OG0005486	LOC6590008|XP_026842486.1|DPER	CG8230|NP_610431.1|DMEL
OG0005487	LOC6589687|XP_002015200.1|DPER	CG17264|NP_608736.2|DMEL
OG0005488	LOC6589688|XP_002015201.1|DPER	Ccdc85|NP_608734.2|DMEL
OG0005489	LOC6595480|XP_002020652.1|DPER	Atg4a|NP_608563.1|DMEL
OG0005490	LOC6595479|XP_026844218.1|DPER	ast|NP_523451.2|DMEL
OG0005491	LOC6589356|XP_026844732.1|DPER	Wdr62|NP_001259886.1|DMEL
OG0005492	LOC6589362|XP_002015367.1|DPER	Der-1|NP_608632.1|DMEL
OG0005493	LOC6593384|XP_002019083.1|DPER	bsh|NP_477350.2|DMEL
OG0005494	LOC6592355|XP_002018427.1|DPER	CG12848|NP_652307.1|DMEL
OG0005495	LOC6591160|XP_002015686.1|DPER	Phk-3|NP_611990.1|DMEL
OG0005496	LOC6587664|XP_002013702.2|DPER	Synd|NP_001262786.1|DMEL
OG0005497	LOC6596532|XP_026843347.1|DPER	Pyroxd1|NP_610023.1|DMEL
OG0005498	LOC6596533|XP_002021730.1|DPER	Taf13|NP_610024.1|DMEL
OG0005499	LOC6596536|XP_002021733.2|DPER	neb|NP_476817.1|DMEL
OG0005500	LOC6596537|XP_002021734.1|DPER	fok|NP_542444.1|DMEL
OG0005501	LOC6589554|XP_002014512.1|DPER	Catsup|NP_524931.1|DMEL
OG0005502	LOC6589553|XP_002014511.1|DPER	Ttc19|NP_609934.3|DMEL
OG0005503	LOC6589736|XP_002015140.1|DPER	ab|NP_476562.1|DMEL
OG0005504	LOC6589155|XP_002014762.1|DPER	cpb|NP_477005.1|DMEL
OG0005506	LOC6589368|XP_026844856.1|DPER	CG31678|NP_724277.2|DMEL
OG0005507	LOC6593604|XP_002018659.1|DPER	Rpp30|NP_524749.1|DMEL
OG0005508	LOC6589582|XP_002014291.1|DPER	Dnz1|NP_477449.1|DMEL
OG0005509	LOC6589433|XP_002014860.1|DPER	CG15390|NP_608676.2|DMEL
OG0005510	LOC6598009|XP_026843329.1|DPER	Vajk1|NP_609688.3|DMEL
OG0005511	LOC6598150|XP_002023487.2|DPER	arg|NP_524875.1|DMEL
OG0005512	LOC6594869|XP_026851033.1|DPER	bond|NP_732761.1|DMEL
OG0005513	LOC6588956|XP_002014339.1|DPER	CG32590|NP_727796.1|DMEL
OG0005514	LOC6588617|XP_026842155.1|DPER	pit|NP_732694.2|DMEL
OG0005515	LOC6590390|XP_002015656.1|DPER	CG33671|NP_001260922.1|DMEL
OG0005516	LOC6588957|XP_002014340.1|DPER	gny|NP_609393.1|DMEL
OG0005517	LOC6596521|XP_026843867.1|DPER	CG8475|NP_001260230.1|DMEL
OG0005518	LOC6589770|XP_002014929.2|DPER	CG10348|NP_609904.2|DMEL
OG0005519	LOC6591180|XP_002015438.1|DPER	CCT5|NP_523707.1|DMEL
OG0005520	LOC6596582|XP_026843731.1|DPER	CG31869|NP_001137815.1|DMEL
OG0005521	LOC6596580|XP_002021667.1|DPER	CG6724|NP_609452.1|DMEL
OG0005522	LOC6598876|XP_002024049.1|DPER	Ir68a|NP_648455.2|DMEL
OG0005523	LOC6593463|XP_002018601.1|DPER	CG9257|NP_610087.2|DMEL
OG0005524	LOC6593689|XP_026843758.1|DPER	Caper|NP_609095.1|DMEL
OG0005525	LOC6588673|XP_002014468.1|DPER	CG34183|NP_001097134.1|DMEL
OG0005526	LOC6588713|XP_026844115.1|DPER	Usp14|NP_609377.1|DMEL
OG0005527	LOC113566260|XP_026846900.1|DPER	pho|NP_524630.1|DMEL
OG0005528	LOC6593637|XP_026843454.1|DPER	CG5973|NP_609120.1|DMEL
OG0005529	LOC6596347|XP_026843655.1|DPER, LOC113565617|XP_026843879.1|DPER	Hr39|NP_476932.1|DMEL
OG0005530	LOC6596428|XP_026843198.1|DPER	CG3104|NP_608724.1|DMEL
OG0005531	LOC6601152|XP_002026284.1|DPER	Tsr1|NP_649304.1|DMEL
OG0005532	LOC6595585|XP_002020962.1|DPER	Sam-S|NP_524923.1|DMEL
OG0005533	LOC6596377|XP_002021562.1|DPER	HemK2|NP_001027221.1|DMEL
OG0005534	LOC6601080|XP_002026073.1|DPER	Psf1|NP_612086.1|DMEL
OG0005535	LOC6588849|XP_002014904.1|DPER	GlyP|NP_722762.1|DMEL
OG0005536	LOC6595433|XP_002020854.1|DPER	CG31743|NP_609820.1|DMEL
OG0005537	LOC6602246|XP_002027276.1|DPER	kmg|NP_609604.1|DMEL
OG0005538	LOC6588851|XP_026844283.1|DPER	ncm|NP_609877.2|DMEL
OG0005539	LOC6589210|XP_002015294.1|DPER	Nedd8|NP_609919.1|DMEL
OG0005540	LOC6595452|XP_002020588.2|DPER	Eaat2|NP_001162844.1|DMEL
OG0005541	LOC6593314|XP_002018653.1|DPER	Tbc1d15-17|NP_608503.1|DMEL
OG0005542	LOC6601067|XP_026847280.1|DPER	Strip|NP_647806.2|DMEL
OG0005543	LOC6597961|XP_002023164.1|DPER	CG10237|NP_609967.1|DMEL
OG0005544	LOC6589669|XP_026844320.1|DPER	ush|NP_001259829.1|DMEL
OG0005545	LOC6589006|XP_026844262.1|DPER	CG33695|NP_001027248.1|DMEL
OG0005546	LOC6593461|XP_002018599.2|DPER	l_2_05287|NP_610086.3|DMEL
OG0005547	LOC6588752|XP_002014839.1|DPER	Scgalpha|NP_001260246.1|DMEL
OG0005548	LOC6589601|XP_026844252.1|DPER	CG7806|NP_609207.1|DMEL
OG0005549	LOC6589118|XP_002015274.1|DPER	strat|NP_609209.2|DMEL
OG0005550	LOC6588990|XP_026844402.1|DPER	Bsg25D|NP_001260093.1|DMEL
OG0005551	LOC6590901|XP_002016268.1|DPER	CG15084|NP_611383.1|DMEL
OG0005552	LOC6590920|XP_002015762.1|DPER	MetRS|NP_611382.1|DMEL
OG0005553	LOC6589154|XP_002014761.2|DPER	CG17660|NP_608612.3|DMEL
OG0005554	LOC6595613|XP_026843964.1|DPER	tutl|NP_001303307.1|DMEL
OG0005555	LOC6595588|XP_002020936.1|DPER	RpL40|NP_476776.1|DMEL
OG0005556	LOC6595591|XP_002020939.1|DPER	CG3702|NP_608819.1|DMEL
OG0005557	LOC6589077|XP_002014752.1|DPER	Tsen2|NP_723994.2|DMEL
OG0005558	LOC6597387|XP_026846376.1|DPER	CG34408|NP_001285078.1|DMEL
OG0005559	LOC6588768|XP_002015254.1|DPER	brun|NP_610044.2|DMEL
OG0005560	LOC6589078|XP_002014753.1|DPER	VhaSFD|NP_723992.1|DMEL
OG0005561	LOC6602677|XP_026845819.1|DPER	CG12081|NP_572494.1|DMEL
OG0005562	LOC6589645|XP_026844033.1|DPER	mxt|NP_001162874.1|DMEL
OG0005563	LOC6602546|XP_026846816.1|DPER	Zyx|NP_652015.1|DMEL
OG0005564	LOC6589249|XP_026844209.1|DPER	Ufd4|NP_609369.1|DMEL
OG0005565	LOC6589840|XP_002014797.1|DPER	CG15141|NP_609837.1|DMEL
OG0005566	LOC6589841|XP_002014798.1|DPER	Rsph9|NP_724049.1|DMEL
OG0005567	LOC6595271|XP_026839971.1|DPER	Ets96B|NP_996290.1|DMEL
OG0005568	LOC6596314|XP_002021484.2|DPER	CG14043|NP_608886.1|DMEL
OG0005569	LOC6589371|XP_026844167.1|DPER	CG10874|NP_001259911.1|DMEL
OG0005570	LOC6595481|XP_026843895.1|DPER	CG4629|NP_722676.3|DMEL
OG0005571	LOC6589925|XP_026841114.1|DPER	side-V|NP_611765.2|DMEL
OG0005572	LOC6590139|XP_026842862.1|DPER	CG30394|NP_611578.1|DMEL
OG0005573	LOC6594013|XP_002019635.1|DPER	XNP|NP_651398.1|DMEL
OG0005574	LOC6602063|XP_026840775.1|DPER	blow|NP_724580.1|DMEL
OG0005575	LOC6588141|XP_002012890.2|DPER	CG12817|NP_001036701.1|DMEL
OG0005576	LOC6600974|XP_002026012.2|DPER	CG30094|NP_725535.1|DMEL
OG0005577	LOC6596939|XP_002022221.1|DPER	Pex3|NP_648753.1|DMEL
OG0005578	LOC6596040|XP_026845413.1|DPER	gogo|NP_649200.2|DMEL
OG0005579	LOC113566010|XP_026845491.1|DPER	CG17122|NP_730506.1|DMEL
OG0005580	LOC6603003|XP_002028030.1|DPER	Dhpr|NP_523990.1|DMEL
OG0005581	LOC6603116|XP_026847135.1|DPER	Ca-alpha1T|NP_001259267.1|DMEL
OG0005582	LOC6595895|XP_026845336.1|DPER	CG7414|NP_649365.1|DMEL
OG0005583	LOC6601411|XP_002026481.1|DPER	CG6983|NP_648227.1|DMEL
OG0005584	LOC113565777|XP_026844697.1|DPER	WDR79|NP_001285665.1|DMEL
OG0005585	LOC6594398|XP_002019488.1|DPER	Sas-4|NP_649701.2|DMEL
OG0005586	LOC6591856|XP_002017154.1|DPER	Rheb|NP_730950.2|DMEL
OG0005587	LOC6589056|XP_002014308.1|DPER	abo|NP_524784.1|DMEL
OG0005588	LOC6596119|XP_002020967.1|DPER	Zn72D|NP_788510.1|DMEL
OG0005589	LOC6594698|XP_002019625.1|DPER	Iru|NP_649859.1|DMEL
OG0005590	LOC6590276|XP_002015516.1|DPER	Mccc2|NP_652724.1|DMEL
OG0005591	LOC6598516|XP_002023555.1|DPER	mus101|NP_524909.1|DMEL
OG0005592	LOC6588355|XP_026848688.1|DPER	CCT3|NP_650572.2|DMEL
OG0005593	LOC6595830|XP_002021419.1|DPER	Mfap1|NP_647679.1|DMEL
OG0005594	LOC6595944|XP_002021072.1|DPER	msl-3|NP_523951.1|DMEL
OG0005595	LOC6595945|XP_026845757.1|DPER	form3|NP_001097527.1|DMEL
OG0005596	LOC6595880|XP_002021393.1|DPER	Cdc37|NP_477006.1|DMEL
OG0005597	LOC6587513|XP_026850826.1|DPER	mtg|NP_731221.2|DMEL
OG0005598	LOC6602743|XP_002027770.1|DPER, LOC6595293|XP_026851220.1|DPER	RpS8|NP_651740.1|DMEL
OG0005599	LOC6590563|XP_026842860.1|DPER	CG9485|NP_726062.2|DMEL
OG0005600	LOC6591705|XP_002017406.1|DPER	pch2|NP_524282.4|DMEL
OG0005601	LOC6599138|XP_026849247.1|DPER	AP-1-2beta|NP_523415.1|DMEL
OG0005602	LOC6591502|XP_002016886.1|DPER	CG14551|NP_651462.1|DMEL
OG0005603	LOC6590327|XP_002016216.1|DPER	CG11808|NP_611021.1|DMEL
OG0005604	LOC6590329|XP_002016218.1|DPER	row|NP_001260992.1|DMEL
OG0005605	LOC6591291|XP_026840662.1|DPER	garz|NP_610761.2|DMEL
OG0005606	LOC6595404|XP_002020877.1|DPER	Rab3-GAP|NP_609544.2|DMEL
OG0005607	LOC6594572|XP_002019823.1|DPER	RpL24-like|NP_650073.1|DMEL
OG0005608	LOC6594574|XP_026850397.1|DPER	ninaG|NP_650070.1|DMEL
OG0005609	LOC6596209|XP_026845226.1|DPER	CG32276|NP_728830.1|DMEL
OG0005610	LOC6599486|XP_002024606.1|DPER	Uxs|NP_648182.1|DMEL
OG0005611	LOC6601684|XP_026847692.1|DPER	kst|NP_001097492.2|DMEL
OG0005612	LOC6592154|XP_002017340.1|DPER	GCC185|NP_001097755.1|DMEL
OG0005613	LOC6592029|XP_002017301.1|DPER	mRpS33|NP_524380.1|DMEL
OG0005614	LOC6591403|XP_002017178.1|DPER	PEK|NP_649538.1|DMEL
OG0005615	LOC6588484|XP_026850765.1|DPER	pygo|NP_651872.1|DMEL
OG0005616	LOC6594460|XP_002019711.2|DPER	CG14866|NP_001138057.1|DMEL
OG0005617	LOC6592035|XP_026843770.1|DPER	CG9727|NP_001262317.1|DMEL
OG0005618	LOC6602083|XP_002027161.1|DPER	rho-7|NP_523704.1|DMEL
OG0005619	LOC6587215|XP_002013851.1|DPER	Gos28|NP_650739.2|DMEL
OG0005620	LOC6596926|XP_026849902.1|DPER	sbr|NP_524660.1|DMEL
OG0005621	LOC6604587|XP_002029471.2|DPER	CG42240|NP_001259269.1|DMEL
OG0005622	LOC6600226|XP_002025224.1|DPER	ND-ASHI|NP_572338.1|DMEL
OG0005623	LOC6596849|XP_026845948.1|DPER	boi|NP_001096868.3|DMEL
OG0005624	LOC6591463|XP_002016949.1|DPER	CG1965|NP_649689.1|DMEL
OG0005625	LOC6592099|XP_002017033.1|DPER	cv-d|NP_732076.1|DMEL
OG0005626	LOC6600428|XP_002025533.1|DPER	CG10778|NP_572425.1|DMEL
OG0005627	LOC6594466|XP_002019411.1|DPER	Sbf|NP_477401.2|DMEL
OG0005628	LOC6594817|XP_002020012.1|DPER	CG5038|NP_650451.1|DMEL
OG0005629	LOC6591042|XP_002016634.1|DPER	Tapdelta|NP_610679.1|DMEL
OG0005630	LOC6592190|XP_026842451.1|DPER	Dyb|NP_001097287.1|DMEL
OG0005631	LOC6600785|XP_026848596.1|DPER	CG2145|NP_572668.1|DMEL
OG0005632	LOC6602603|XP_026846038.1|DPER	Pde9|NP_727644.3|DMEL
OG0005633	LOC6594152|XP_026842472.1|DPER	l_3_05822|NP_652051.1|DMEL
OG0005634	LOC6592163|XP_002017449.1|DPER	Mps1|NP_001262677.1|DMEL
OG0005635	LOC6589332|XP_002014357.2|DPER	CG4908|NP_609358.1|DMEL
OG0005636	LOC6592039|XP_026840743.1|DPER	gzl|NP_001097695.1|DMEL
OG0005637	LOC6588025|XP_026842606.1|DPER	Mkk4|NP_477353.1|DMEL
OG0005638	LOC6593108|XP_026841941.1|DPER	CG8929|NP_725957.2|DMEL
OG0005639	LOC6600819|XP_026840806.1|DPER	CG4266|NP_001097394.1|DMEL
OG0005640	LOC6591603|XP_002017098.1|DPER	CG14715|NP_650101.1|DMEL
OG0005641	LOC113566192|XP_026846521.1|DPER	Caf1-180|NP_572495.1|DMEL
OG0005642	LOC6598796|XP_002023907.1|DPER	AP-2sigma|NP_650961.2|DMEL
OG0005643	LOC6602782|XP_002027839.1|DPER	Fdx2|NP_647889.2|DMEL
OG0005644	LOC6602781|XP_002027838.1|DPER	CG14174|NP_648351.1|DMEL
OG0005645	LOC6599331|XP_026850171.1|DPER	Mnt|NP_001162651.1|DMEL
OG0005646	LOC6596905|XP_002021866.1|DPER	Rnp4F|NP_001096884.1|DMEL
OG0005647	LOC6589864|XP_002014206.1|DPER	Arpc4|NP_608996.1|DMEL
OG0005648	LOC113566455|XP_026847883.1|DPER	Ufd1-like|NP_524023.1|DMEL
OG0005649	LOC6591699|XP_002017270.1|DPER	CG1129|NP_649498.1|DMEL
OG0005650	LOC6591704|XP_002017275.1|DPER	CG14655|NP_649494.1|DMEL
OG0005651	LOC6602667|XP_002027707.2|DPER	IntS4|NP_572488.1|DMEL
OG0005652	LOC6587847|XP_026840112.1|DPER	woc|NP_001097946.1|DMEL
OG0005653	LOC6596621|XP_002021629.1|DPER	Lrr47|NP_523539.2|DMEL
OG0005654	LOC6591629|XP_026851179.1|DPER	Dlip2|NP_524224.2|DMEL
OG0005655	LOC6594503|XP_002019702.1|DPER	ATPsynO|NP_524358.2|DMEL
OG0005656	LOC6594463|XP_002019714.1|DPER	CG6236|NP_650446.2|DMEL
OG0005657	LOC6592143|XP_026840123.1|DPER	CG8176|NP_001097723.1|DMEL
OG0005658	LOC6594452|XP_026850280.1|DPER	CG6195|NP_650822.1|DMEL
OG0005659	LOC6591777|XP_002017138.2|DPER	Dhap-at|NP_001262957.1|DMEL
OG0005660	LOC6599716|XP_026847366.1|DPER	dsx-c73A|NP_730169.1|DMEL
OG0005661	LOC6591947|XP_026843803.1|DPER	Vps45|NP_649909.1|DMEL
OG0005662	LOC6591740|XP_026846487.1|DPER	CG14712|NP_650096.1|DMEL
OG0005663	LOC6596912|XP_002021873.2|DPER	Cdk7|NP_511044.1|DMEL
OG0005664	LOC6594930|XP_002020027.2|DPER	CG34353|NP_001287571.1|DMEL
OG0005665	LOC6591910|XP_002016867.1|DPER	CG33970|NP_001287542.1|DMEL
OG0005666	LOC6597909|XP_026846912.1|DPER	Ptpmeg2|NP_572576.1|DMEL
OG0005667	LOC6596877|XP_002022092.2|DPER	CG33080|NP_788858.1|DMEL
OG0005668	LOC6598974|XP_002024062.2|DPER	IRSp53|NP_729679.2|DMEL
OG0005669	LOC113565379|XP_026842956.1|DPER	LanB1|NP_476618.1|DMEL
OG0005670	LOC6594032|XP_002019642.2|DPER	Vps33B|NP_651395.1|DMEL
OG0005671	LOC6598619|XP_026849315.1|DPER	Spn85F|NP_649965.2|DMEL
OG0005672	LOC6589251|XP_002014388.1|DPER	CG4972|NP_609378.1|DMEL
OG0005673	LOC6595832|XP_002021421.2|DPER	Cnb|NP_647680.1|DMEL
OG0005674	LOC6599737|XP_026847244.1|DPER	Ptip|NP_729947.2|DMEL
OG0005675	LOC6592095|XP_002017029.1|DPER	ND-23|NP_524719.1|DMEL
OG0005676	LOC6599680|XP_002024783.1|DPER	LeuRS-m|NP_647932.1|DMEL
OG0005677	LOC6602116|XP_002027130.1|DPER	CG8187|NP_611045.1|DMEL
OG0005678	LOC6594692|XP_002019619.1|DPER	neur|NP_476652.1|DMEL
OG0005679	LOC6591639|XP_002017130.1|DPER	Gyc88E|NP_001036711.1|DMEL
OG0005680	LOC6595610|XP_026844135.1|DPER	Atet|NP_001097079.1|DMEL
OG0005681	LOC6594521|XP_002019463.1|DPER	Rpb7|NP_731983.1|DMEL
OG0005682	LOC6594520|XP_002019462.1|DPER	CG12241|NP_650432.1|DMEL
OG0005683	LOC6602595|XP_026845982.1|DPER	rad|NP_001285176.1|DMEL
OG0005684	LOC6599458|XP_002024607.1|DPER	Nmt|NP_523969.1|DMEL
OG0005685	LOC6596653|XP_002021991.1|DPER	CG3655|NP_001259118.1|DMEL
OG0005686	LOC6591556|XP_002017105.1|DPER	CG31360|NP_732261.1|DMEL
OG0005687	LOC6601507|XP_026847993.1|DPER	CG6836|NP_649079.2|DMEL
OG0005688	LOC6600945|XP_002026016.1|DPER	Prosalpha7|NP_724834.1|DMEL
OG0005689	LOC6596860|XP_002022064.2|DPER	mldr|NP_572309.2|DMEL
OG0005690	LOC6588373|XP_002013420.1|DPER	Spps|NP_001262902.1|DMEL
OG0005691	LOC6592137|XP_002016818.1|DPER	ana1|NP_651268.1|DMEL
OG0005692	LOC6589593|XP_002014566.1|DPER	CG2794|NP_608533.1|DMEL
OG0005693	LOC6600304|XP_026849058.1|DPER	sinu|NP_647971.3|DMEL
OG0005694	LOC6594655|XP_026850369.1|DPER	Nlg4|NP_001369025.1|DMEL
OG0005695	LOC6591606|XP_002017101.1|DPER	eIF1A|NP_524728.2|DMEL
OG0005696	LOC6591605|XP_002017100.1|DPER	CG14312|NP_650704.1|DMEL
OG0005697	LOC6591604|XP_026843645.1|DPER	CG8064|NP_650705.1|DMEL
OG0005698	LOC6592647|XP_002017983.1|DPER	Prp38|NP_610463.2|DMEL
OG0005699	LOC6594646|XP_002019651.1|DPER	rha|NP_651390.2|DMEL
OG0005700	LOC6604138|XP_026845091.1|DPER	CG2841|NP_001284821.1|DMEL
OG0005701	LOC6595637|XP_002020680.1|DPER	Tgt|NP_608585.1|DMEL
OG0005702	LOC6602768|XP_002027772.1|DPER	brn|NP_476901.1|DMEL
OG0005703	LOC6600814|XP_002025881.1|DPER	Xpd|NP_726036.2|DMEL
OG0005704	LOC6602898|XP_026849670.1|DPER	MKP-4|NP_608332.2|DMEL
OG0005705	LOC6603013|XP_002028034.1|DPER	CG32032|NP_729454.1|DMEL
OG0005706	LOC6594814|XP_002020009.1|DPER	Cog2|NP_524366.1|DMEL
OG0005707	LOC6597624|XP_026848914.1|DPER	Cngl|NP_001245691.1|DMEL
OG0005708	LOC6596741|XP_026846003.1|DPER	CG14770|NP_569907.1|DMEL
OG0005709	LOC6587645|XP_002013651.1|DPER	CG11837|NP_651660.1|DMEL
OG0005710	LOC6594421|XP_002019753.1|DPER	RpS25|NP_524315.2|DMEL
OG0005711	LOC6602293|XP_026848532.1|DPER	Fibp|NP_001368936.1|DMEL
OG0005712	LOC6589059|XP_002014547.1|DPER	Cog3|NP_608779.1|DMEL
OG0005713	LOC6591501|XP_002016885.2|DPER	dysf|NP_733137.3|DMEL
OG0005714	LOC6595268|XP_002020207.2|DPER	polybromo|NP_651288.1|DMEL
OG0005715	LOC6592061|XP_026840489.1|DPER	alt|NP_650645.1|DMEL
OG0005716	LOC6588113|XP_002014109.2|DPER	bel|NP_001262379.1|DMEL
OG0005717	LOC6591373|XP_026845965.1|DPER	CG1116|NP_730894.2|DMEL
OG0005718	LOC6591558|XP_002017107.1|DPER	CG3817|NP_650405.2|DMEL
OG0005719	LOC6591494|XP_026850681.1|DPER	CG6073|NP_651468.1|DMEL
OG0005720	LOC6594082|XP_002019788.1|DPER	DNaseII|NP_650672.1|DMEL
OG0005721	LOC6591500|XP_026850820.1|DPER	CG31324|NP_733138.1|DMEL
OG0005722	LOC6594196|XP_026850654.1|DPER	Gld|NP_001350861.1|DMEL
OG0005723	LOC6591539|XP_002017183.1|DPER	CG2663|NP_730931.1|DMEL
OG0005724	LOC6593171|XP_002018185.1|DPER	Hsl|NP_611463.1|DMEL
OG0005725	LOC6591471|XP_002017462.2|DPER	sll|NP_524389.1|DMEL
OG0005726	LOC6599407|XP_026847093.1|DPER	Sclp|NP_001259475.1|DMEL
OG0005727	LOC6594507|XP_026843853.1|DPER	sas|NP_731141.1|DMEL
OG0005728	LOC6591625|XP_002017192.1|DPER	P58IPK|NP_649916.1|DMEL
OG0005729	LOC6591546|XP_026851170.1|DPER	CG8312|NP_649918.1|DMEL
OG0005730	LOC6591542|XP_002017186.1|DPER	CAHbeta|NP_649849.1|DMEL
OG0005731	LOC6591543|XP_002017187.1|DPER	RagA-B|NP_649850.1|DMEL
OG0005732	LOC6591690|XP_002017327.1|DPER	aurA|NP_476749.1|DMEL
OG0005733	LOC6591691|XP_026851096.1|DPER	CG12213|NP_001097754.1|DMEL
OG0005734	LOC6594618|XP_002019841.2|DPER	Nup358|NP_001247302.1|DMEL
OG0005735	LOC6591963|XP_026848013.1|DPER	Nep2|NP_001246914.1|DMEL
OG0005736	LOC6588253|XP_026850865.1|DPER	Wdr33|NP_730982.1|DMEL
OG0005737	LOC113566386|XP_026847531.1|DPER	Scm|NP_731385.1|DMEL
OG0005738	LOC6594314|XP_026850487.1|DPER	CG6959|NP_001138037.1|DMEL
OG0005739	LOC6594594|XP_026841211.1|DPER	CG10898|NP_650083.1|DMEL
OG0005740	LOC6587489|XP_002013657.1|DPER	Cul5|NP_651665.2|DMEL
OG0005741	LOC6588412|XP_002014154.2|DPER	PSMG1|NP_649590.1|DMEL
OG0005742	LOC6594187|XP_026850431.1|DPER	CG7168|NP_650695.1|DMEL
OG0005743	LOC6591706|XP_002017407.1|DPER	mRpS18A|NP_731252.1|DMEL
OG0005744	LOC6594700|XP_002019627.1|DPER	CG11980|NP_649857.1|DMEL
OG0005745	LOC6591770|XP_026840566.1|DPER	mtd|NP_001246928.1|DMEL
OG0005746	LOC6591767|XP_002017223.1|DPER	CG11999|NP_649527.1|DMEL
OG0005747	LOC6591541|XP_002017185.1|DPER	CG1172|NP_649534.1|DMEL
OG0005748	LOC113567253|XP_026850254.1|DPER	CG7218|NP_650678.1|DMEL
OG0005749	LOC6597021|XP_026845449.1|DPER	Pits|NP_001138192.1|DMEL
OG0005750	LOC6588287|XP_002014143.1|DPER	Sym|NP_649580.1|DMEL
OG0005751	LOC6599764|XP_002024884.1|DPER	Rpn12|NP_648904.1|DMEL
OG0005752	LOC6593122|XP_002017621.1|DPER	mRpL34|NP_001036552.1|DMEL
OG0005753	LOC6595359|XP_002020832.2|DPER, LOC113565827|XP_026844912.1|DPER	FIG4|NP_608841.1|DMEL
OG0005754	LOC6590045|XP_002016439.1|DPER	ste24a|NP_611175.1|DMEL
OG0005755	LOC6590983|XP_002016548.1|DPER	Alas|NP_477281.1|DMEL
OG0005756	LOC6591431|XP_002017489.2|DPER	CG16790|NP_649911.1|DMEL
