Orthogroup	DPER.longest_only	DGUA.longest_only
OG0004893	LOC6591283|XP_002016499.2|DPER	LOC117589406|XP_034137228.1|DGUA
OG0004894	LOC6592967|XP_002017702.1|DPER	LOC117578708|XP_034120249.1|DGUA
OG0004895	LOC6592405|XP_002018150.1|DPER	LOC117591942|XP_034141245.1|DGUA
OG0004896	LOC6590966|XP_026840912.1|DPER	LOC117581141|XP_034123967.1|DGUA
OG0004897	LOC6591229|XP_026842025.1|DPER	LOC117585900|XP_034131551.1|DGUA
OG0004898	LOC6593012|XP_026840895.1|DPER	LOC117592432|XP_034142076.1|DGUA
OG0004899	LOC6601268|XP_026841734.1|DPER	LOC117583041|XP_034127097.1|DGUA
OG0004900	LOC6590151|XP_002016318.1|DPER	LOC117586150|XP_034131943.1|DGUA
OG0004901	LOC6592565|XP_002018247.1|DPER	LOC117592426|XP_034142066.1|DGUA
OG0004902	LOC6595861|XP_026845231.1|DPER	LOC117587121|XP_034133508.1|DGUA
OG0004903	LOC6593133|XP_002018107.1|DPER	LOC117578659|XP_034120170.1|DGUA
OG0004904	LOC113566243|XP_026846827.1|DPER	LOC117585593|XP_034131029.1|DGUA
OG0004905	LOC6590839|XP_026841051.1|DPER	LOC117581315|XP_034124285.1|DGUA
OG0004906	LOC6599630|XP_026849542.1|DPER	LOC117579247|XP_034120925.1|DGUA
OG0004907	LOC6596111|XP_002021264.1|DPER	LOC117579732|XP_034121621.1|DGUA
OG0004908	LOC6604426|XP_026845682.1|DPER	LOC117580045|XP_034122173.1|DGUA
OG0004909	LOC6597127|XP_026845591.1|DPER	LOC117580216|XP_034122501.1|DGUA
OG0004910	LOC6597128|XP_002022316.1|DPER	LOC117580213|XP_034122497.1|DGUA
OG0004911	LOC6601680|XP_026847532.1|DPER	LOC117589147|XP_034136733.1|DGUA
OG0004912	LOC6599629|XP_002024739.1|DPER	LOC117579249|XP_034120926.1|DGUA
OG0004913	LOC6592483|XP_002017925.1|DPER	LOC117592265|XP_034141819.1|DGUA
OG0004914	LOC6592478|XP_026841675.1|DPER	LOC117585449|XP_034130831.1|DGUA
OG0004915	LOC6601296|XP_026841669.1|DPER	LOC117585244|XP_034130549.1|DGUA
OG0004916	LOC6590142|XP_026842863.1|DPER	LOC117578529|XP_034119982.1|DGUA
OG0004917	LOC113566362|XP_026847462.1|DPER	LOC117579589|XP_034121410.1|DGUA
OG0004918	LOC6599778|XP_002024865.2|DPER	LOC117579586|XP_034121406.1|DGUA
OG0004919	LOC6588454|XP_002012979.1|DPER	LOC117583732|XP_034128140.1|DGUA
OG0004920	LOC6599076|XP_002024209.1|DPER	LOC117579610|XP_034121436.1|DGUA
OG0004921	LOC6597133|XP_026845421.1|DPER	LOC117580113|XP_034122283.1|DGUA
OG0004923	LOC6599786|XP_002024873.1|DPER	LOC117579160|XP_034120809.1|DGUA
OG0004924	LOC6601425|XP_002026461.1|DPER	LOC117587349|XP_034133879.1|DGUA
OG0004925	LOC6603951|XP_026847991.1|DPER	LOC117589245|XP_034136907.1|DGUA
OG0004926	LOC6601667|XP_002026732.1|DPER	LOC117589037|XP_034136555.1|DGUA
OG0004927	LOC6602732|XP_026849499.1|DPER	LOC117586882|XP_034133088.1|DGUA
OG0004928	LOC6590074|XP_026842526.1|DPER	LOC117592262|XP_034141799.1|DGUA
OG0004929	LOC6601070|XP_026847308.1|DPER	LOC117587229|XP_034133683.1|DGUA
OG0004930	LOC6600951|XP_026842503.1|DPER	LOC117578824|XP_034120472.1|DGUA
OG0004931	LOC6592485|XP_002017927.1|DPER	LOC117592292|XP_034141853.1|DGUA
OG0004932	LOC6601094|XP_002026059.2|DPER	LOC117588987|XP_034136475.1|DGUA
OG0004933	LOC6591061|XP_002015692.1|DPER	LOC117592431|XP_034142074.1|DGUA
OG0004934	LOC6590984|XP_002016549.1|DPER	LOC117581939|XP_034125315.1|DGUA
OG0004935	LOC6592326|XP_026841185.1|DPER	LOC117587487|XP_034134126.1|DGUA
OG0004936	LOC6599741|XP_026847407.1|DPER	LOC117579407|XP_034121176.1|DGUA
OG0004937	LOC6601428|XP_002026464.2|DPER	LOC117587108|XP_034133493.1|DGUA
OG0004938	LOC6596118|XP_002020966.1|DPER	LOC117586860|XP_034133046.1|DGUA
OG0004939	LOC6602363|XP_002027394.2|DPER	LOC117579636|XP_034121502.1|DGUA
OG0004940	LOC6602372|XP_002027403.1|DPER	LOC117579629|XP_034121486.1|DGUA
OG0004941	LOC6599800|XP_026847349.1|DPER	LOC117588875|XP_034136272.1|DGUA
OG0004942	LOC6600308|XP_002025362.1|DPER	LOC117580159|XP_034122369.1|DGUA
OG0004943	LOC6601208|XP_026848069.1|DPER	LOC117586816|XP_034132984.1|DGUA
OG0004944	LOC6604287|XP_002029201.2|DPER	LOC117589117|XP_034136686.1|DGUA
OG0004945	LOC6590053|XP_002015526.1|DPER	LOC117578489|XP_034119913.1|DGUA
OG0004946	LOC6603336|XP_026848059.1|DPER	LOC117589016|XP_034136531.1|DGUA
OG0004947	LOC6600268|XP_002025385.1|DPER	LOC117579462|XP_034121241.1|DGUA
OG0004948	LOC6600330|XP_002025383.1|DPER	LOC117579231|XP_034120903.1|DGUA
OG0004949	LOC6600326|XP_026849042.1|DPER	LOC117579230|XP_034120902.1|DGUA
OG0004950	LOC6601099|XP_026847433.1|DPER	LOC117588844|XP_034136229.1|DGUA
OG0004951	LOC6588436|XP_002012969.1|DPER	LOC117583688|XP_034128055.1|DGUA
OG0004952	LOC6596071|XP_002021102.1|DPER	LOC117580146|XP_034122346.1|DGUA
OG0004953	LOC6599792|XP_002024962.1|DPER	LOC117588947|XP_034136417.1|DGUA
OG0004954	LOC6599794|XP_002024964.2|DPER	LOC117588925|XP_034136392.1|DGUA
OG0004955	LOC6602987|XP_002028014.1|DPER	LOC117587514|XP_034134203.1|DGUA
OG0004956	LOC6590034|XP_002016308.1|DPER	LOC117586228|XP_034132058.1|DGUA
OG0004957	LOC6596217|XP_026845569.1|DPER	LOC117579487|XP_034121277.1|DGUA
OG0004958	LOC6596132|XP_002021096.1|DPER	LOC117580327|XP_034122716.1|DGUA
OG0004959	LOC6596130|XP_002021094.1|DPER	LOC117580330|XP_034122719.1|DGUA
OG0004960	LOC6596129|XP_026845207.1|DPER	LOC117580326|XP_034122712.1|DGUA
OG0004961	LOC6592734|XP_026841517.1|DPER	LOC117591833|XP_034141087.1|DGUA
OG0004962	LOC6600515|XP_002025580.1|DPER	LOC117579466|XP_034121244.1|DGUA
OG0004963	LOC6595826|XP_026845479.1|DPER	LOC117579306|XP_034121006.1|DGUA
OG0004964	LOC6600285|XP_002025398.1|DPER	LOC117579794|XP_034121754.1|DGUA
OG0004965	LOC6602962|XP_002027973.1|DPER	LOC117580315|XP_034122701.1|DGUA
OG0004966	LOC6602963|XP_002027974.1|DPER	LOC117580311|XP_034122696.1|DGUA
OG0004967	LOC6591116|XP_026841182.1|DPER	LOC117592610|XP_034142384.1|DGUA
OG0004968	LOC6599726|XP_002024831.1|DPER	LOC117579332|XP_034121049.1|DGUA
OG0004969	LOC6603674|XP_002028648.1|DPER	LOC117592670|XP_034142521.1|DGUA
OG0004970	LOC6599727|XP_026847253.1|DPER	LOC117579328|XP_034121043.1|DGUA
OG0004971	LOC6599729|XP_002024834.2|DPER	LOC117579330|XP_034121047.1|DGUA
OG0004972	LOC113566602|XP_026848784.1|DPER	LOC117580318|XP_034122705.1|DGUA
OG0004973	LOC6601078|XP_002026072.1|DPER	LOC117588989|XP_034136479.1|DGUA
OG0004974	LOC6596123|XP_002021087.1|DPER	LOC117579170|XP_034120824.1|DGUA
OG0004975	LOC6599784|XP_002024871.1|DPER	LOC117579594|XP_034121419.1|DGUA
OG0004976	LOC6600994|XP_026849738.1|DPER	LOC117587445|XP_034134020.1|DGUA
OG0004977	LOC6593026|XP_002018219.1|DPER	LOC117592030|XP_034141383.1|DGUA
OG0004978	LOC6592328|XP_002018562.1|DPER	LOC117587488|XP_034134153.1|DGUA
OG0004979	LOC6601239|XP_002026297.1|DPER	LOC117586820|XP_034132991.1|DGUA
OG0004980	LOC6597016|XP_026845461.1|DPER	LOC117591241|XP_034140308.1|DGUA
OG0004981	LOC6601494|XP_002026556.1|DPER	LOC117579967|XP_034122032.1|DGUA
OG0004982	LOC6601492|XP_002026554.1|DPER	LOC117580321|XP_034122708.1|DGUA
OG0004983	LOC6600244|XP_002025409.1|DPER	LOC117579344|XP_034121061.1|DGUA
OG0004984	LOC6601693|XP_026847543.1|DPER	LOC117589046|XP_034136564.1|DGUA
OG0004985	LOC6600634|XP_026847537.1|DPER	LOC117579527|XP_034121331.1|DGUA
OG0004986	LOC6598922|XP_002024109.1|DPER	LOC117579453|XP_034121232.1|DGUA
OG0004987	LOC6601003|XP_026849718.1|DPER	LOC117589222|XP_034136861.1|DGUA
OG0004988	LOC6600635|XP_002025629.1|DPER	LOC117579528|XP_034121334.1|DGUA
OG0004989	LOC6600999|XP_002026154.1|DPER	LOC117589428|XP_034137255.1|DGUA
OG0004990	LOC6593104|XP_002017886.1|DPER	LOC117584346|XP_034129073.1|DGUA
OG0004991	LOC6590892|XP_002015433.1|DPER	LOC117592621|XP_034142433.1|DGUA
OG0004992	LOC6590891|XP_002015432.1|DPER	LOC117592701|XP_034142563.1|DGUA
OG0004993	LOC6596072|XP_002021103.1|DPER	LOC117580145|XP_034122345.1|DGUA
OG0004995	LOC6595857|XP_026845714.1|DPER	LOC117587130|XP_034133521.1|DGUA
OG0004996	LOC6603017|XP_002028038.2|DPER	LOC117587325|XP_034133848.1|DGUA
OG0004997	LOC6601341|XP_002026385.1|DPER	LOC117592413|XP_034142044.1|DGUA
OG0004998	LOC6602140|XP_002027111.1|DPER	LOC117588070|XP_034135027.1|DGUA
OG0004999	LOC6599498|XP_026849563.1|DPER	LOC117589113|XP_034136681.1|DGUA
OG0005000	LOC6592737|XP_002017645.1|DPER	LOC117591838|XP_034141095.1|DGUA
OG0005001	LOC6599583|XP_026849567.1|DPER	LOC117589307|XP_034136994.1|DGUA
OG0005002	LOC6591487|XP_002017381.1|DPER	LOC117586648|XP_034132773.1|DGUA
OG0005003	LOC6599481|XP_002024601.1|DPER	LOC117589430|XP_034137258.1|DGUA
OG0005004	LOC6603029|XP_002028011.1|DPER	LOC117587069|XP_034133404.1|DGUA
OG0005005	LOC6602385|XP_002027389.1|DPER	LOC117579644|XP_034121515.1|DGUA
OG0005006	LOC6601021|XP_026849711.1|DPER	LOC117589323|XP_034137054.1|DGUA
OG0005007	LOC6596102|XP_002021255.2|DPER	LOC117586997|XP_034133288.1|DGUA
OG0005008	LOC6603279|XP_026849888.1|DPER	LOC117587241|XP_034133701.1|DGUA
OG0005009	LOC6601404|XP_002026507.1|DPER	LOC117588982|XP_034136462.1|DGUA
OG0005010	LOC6600648|XP_026847556.1|DPER	LOC117579373|XP_034121132.1|DGUA
OG0005011	LOC6590998|XP_026840673.1|DPER	LOC117578561|XP_034120025.1|DGUA
OG0005012	LOC6597104|XP_026845422.1|DPER	LOC117579096|XP_034120710.1|DGUA
OG0005013	LOC6594689|XP_002019616.2|DPER	LOC117586590|XP_034132656.1|DGUA
OG0005014	LOC6600237|XP_002025402.1|DPER	LOC117580396|XP_034122829.1|DGUA
OG0005015	LOC6602290|XP_002027349.1|DPER	LOC117580459|XP_034122924.1|DGUA
OG0005016	LOC6600586|XP_026847646.1|DPER	LOC117579826|XP_034121811.1|DGUA
OG0005017	LOC6601223|XP_026848063.1|DPER	LOC117586920|XP_034133163.1|DGUA
OG0005018	LOC6599555|XP_026849436.1|DPER	LOC117587478|XP_034134099.1|DGUA
OG0005019	LOC6599805|XP_002024975.1|DPER	LOC117588874|XP_034136271.1|DGUA
OG0005020	LOC6592781|XP_002018432.1|DPER	LOC117585262|XP_034130572.1|DGUA
OG0005021	LOC6588712|XP_002014380.1|DPER	LOC117584652|XP_034129571.1|DGUA
OG0005022	LOC6600281|XP_002025394.1|DPER	LOC117579796|XP_034121755.1|DGUA
OG0005023	LOC6592270|XP_026841789.1|DPER	LOC117592279|XP_034141833.1|DGUA
OG0005024	LOC6600503|XP_026847586.1|DPER	LOC117587104|XP_034133488.1|DGUA
OG0005025	LOC6599651|XP_002024761.2|DPER	LOC117579266|XP_034120953.1|DGUA
OG0005026	LOC6599605|XP_002024695.1|DPER	LOC117589312|XP_034137001.1|DGUA
OG0005027	LOC6600990|XP_026849756.1|DPER	LOC117587375|XP_034133915.1|DGUA
OG0005028	LOC6598711|XP_002023890.1|DPER	LOC117583604|XP_034127889.1|DGUA
OG0005029	LOC6595913|XP_002021059.2|DPER	LOC117586940|XP_034133198.1|DGUA
OG0005030	LOC6601125|XP_002026054.2|DPER	LOC117588992|XP_034136488.1|DGUA
OG0005031	LOC6601380|XP_026847861.1|DPER	LOC117579219|XP_034120879.1|DGUA
OG0005032	LOC6601161|XP_002026260.1|DPER	LOC117586849|XP_034133034.1|DGUA
OG0005033	LOC6600317|XP_026849061.1|DPER	LOC117579618|XP_034121461.1|DGUA
OG0005034	LOC113566668|XP_026849096.1|DPER	LOC117579620|XP_034121466.1|DGUA
OG0005035	LOC6601156|XP_026848073.1|DPER	LOC117587304|XP_034133788.1|DGUA
OG0005036	LOC6599623|XP_002024733.1|DPER	LOC117589126|XP_034136700.1|DGUA
OG0005037	LOC6599631|XP_026849543.1|DPER	LOC117580034|XP_034122153.1|DGUA
OG0005038	LOC6601702|XP_002026705.2|DPER	LOC117589138|XP_034136715.1|DGUA
OG0005039	LOC6595555|XP_026844412.1|DPER	LOC117581736|XP_034125008.1|DGUA
OG0005040	LOC6601227|XP_002026285.1|DPER	LOC117587178|XP_034133585.1|DGUA
OG0005041	LOC6600514|XP_026847561.1|DPER	LOC117579467|XP_034121246.1|DGUA
OG0005042	LOC6602722|XP_002027747.2|DPER	LOC117587080|XP_034133438.1|DGUA
OG0005043	LOC6600902|XP_002025911.1|DPER	LOC117586069|XP_034131813.1|DGUA
OG0005044	LOC6600904|XP_002025913.1|DPER	LOC117586051|XP_034131789.1|DGUA
OG0005045	LOC6600907|XP_002025916.1|DPER	LOC117579899|XP_034121965.1|DGUA
OG0005046	LOC6592256|XP_002018565.1|DPER	LOC117585346|XP_034130684.1|DGUA
OG0005047	LOC6596234|XP_002021194.2|DPER	LOC117586894|XP_034133129.1|DGUA
OG0005048	LOC6596233|XP_002021193.1|DPER	LOC117586899|XP_034133134.1|DGUA
OG0005049	LOC6601154|XP_026848158.1|DPER	LOC117587302|XP_034133786.1|DGUA
OG0005050	LOC6590890|XP_026842757.1|DPER	LOC117592629|XP_034142461.1|DGUA
OG0005051	LOC6601138|XP_002026270.1|DPER	LOC117586847|XP_034133033.1|DGUA
OG0005052	LOC6601140|XP_002026272.1|DPER	LOC117586852|XP_034133038.1|DGUA
OG0005053	LOC6589884|XP_002014488.1|DPER	LOC117587706|XP_034134501.1|DGUA
OG0005054	LOC6603354|XP_026848099.1|DPER	LOC117588885|XP_034136315.1|DGUA
OG0005055	LOC6599111|XP_002024412.2|DPER	LOC117591410|XP_034140554.1|DGUA
OG0005056	LOC6602108|XP_026841927.1|DPER	LOC117588035|XP_034134976.1|DGUA
OG0005057	LOC6597171|XP_026845202.1|DPER	LOC117579226|XP_034120891.1|DGUA
OG0005058	LOC6603576|XP_026849615.1|DPER	LOC117579092|XP_034120705.1|DGUA
OG0005059	LOC6592954|XP_002017697.1|DPER	LOC117578646|XP_034120153.1|DGUA
OG0005060	LOC6592953|XP_002017696.2|DPER	LOC117578643|XP_034120149.1|DGUA
OG0005061	LOC6593554|XP_002018969.1|DPER	LOC117584263|XP_034128963.1|DGUA
OG0005062	LOC6589963|XP_026840719.1|DPER	LOC117592562|XP_034142328.1|DGUA
OG0005063	LOC6590767|XP_002015399.1|DPER	LOC117591933|XP_034141233.1|DGUA
OG0005064	LOC6596120|XP_002020968.1|DPER	LOC117587411|XP_034133961.1|DGUA
OG0005065	LOC6602067|XP_026841534.1|DPER	LOC117588986|XP_034136477.1|DGUA
OG0005066	LOC6590143|XP_002015956.1|DPER	LOC117578533|XP_034119991.1|DGUA
OG0005067	LOC6593196|XP_002018119.1|DPER	LOC117590426|XP_034138973.1|DGUA
OG0005068	LOC6598940|XP_002024127.1|DPER	LOC117580371|XP_034122794.1|DGUA
OG0005069	LOC6590552|XP_002016232.1|DPER	LOC117582881|XP_034126849.1|DGUA
OG0005070	LOC6591043|XP_002016554.1|DPER	LOC117578717|XP_034120261.1|DGUA
OG0005071	LOC6602805|XP_002027856.2|DPER	LOC117580081|XP_034122221.1|DGUA
OG0005072	LOC6596689|XP_002021958.1|DPER	LOC117588673|XP_034136007.1|DGUA
OG0005073	LOC6593150|XP_002018527.1|DPER	LOC117592178|XP_034141669.1|DGUA
OG0005074	LOC6602161|XP_026847980.1|DPER	LOC117589169|XP_034136771.1|DGUA
OG0005075	LOC6601569|XP_002026660.2|DPER	LOC117579080|XP_034120683.1|DGUA
OG0005076	LOC6601266|XP_002026395.1|DPER	LOC117583166|XP_034127255.1|DGUA
OG0005078	LOC6603568|XP_002028550.1|DPER	LOC117589399|XP_034137209.1|DGUA
OG0005079	LOC6590750|XP_026842213.1|DPER	LOC117592200|XP_034141699.1|DGUA
OG0005080	LOC6600520|XP_002025585.1|DPER	LOC117579051|XP_034120638.1|DGUA
OG0005081	LOC6590880|XP_026840762.1|DPER	LOC117578443|XP_034119857.1|DGUA
OG0005082	LOC6596065|XP_002021222.1|DPER	LOC117587317|XP_034133839.1|DGUA
OG0005083	LOC6598521|XP_002023560.1|DPER	LOC117582333|XP_034125876.1|DGUA
OG0005084	LOC6602314|XP_026848495.1|DPER	LOC117580095|XP_034122244.1|DGUA
OG0005085	LOC6599001|XP_002024069.1|DPER	LOC117579497|XP_034121291.1|DGUA
OG0005086	LOC6602122|XP_002027194.2|DPER	LOC117578602|XP_034120083.1|DGUA
OG0005087	LOC6602825|XP_026847785.1|DPER	LOC117589346|XP_034137094.1|DGUA
OG0005088	LOC6601272|XP_002026401.1|DPER	LOC117583143|XP_034127227.1|DGUA
OG0005089	LOC6601270|XP_002026399.1|DPER	LOC117583099|XP_034127173.1|DGUA
OG0005090	LOC6591267|XP_002015800.1|DPER	LOC117591694|XP_034140911.1|DGUA
OG0005091	LOC6592222|XP_026841489.1|DPER	LOC117578742|XP_034120298.1|DGUA
OG0005092	LOC6597157|XP_002022362.1|DPER	LOC117579858|XP_034121861.1|DGUA
OG0005093	LOC6602295|XP_002027354.2|DPER	LOC117580457|XP_034122919.1|DGUA
OG0005094	LOC6604157|XP_026847977.1|DPER	LOC117588846|XP_034136232.1|DGUA
OG0005095	LOC6590108|XP_026842284.1|DPER	LOC117582474|XP_034126113.1|DGUA
OG0005096	LOC6596421|XP_026843338.1|DPER	LOC117584587|XP_034129455.1|DGUA
OG0005097	LOC6592977|XP_002018027.1|DPER	LOC117592550|XP_034142315.1|DGUA
OG0005098	LOC6600855|XP_026842378.1|DPER	LOC117578690|XP_034120216.1|DGUA
OG0005099	LOC6592274|XP_002018415.1|DPER	LOC117586657|XP_034132794.1|DGUA
OG0005100	LOC6592273|XP_002018414.1|DPER	LOC117586624|XP_034132728.1|DGUA
OG0005101	LOC6594208|XP_002019667.1|DPER	LOC117586288|XP_034132132.1|DGUA
OG0005102	LOC6600908|XP_026841123.1|DPER	LOC117578577|XP_034120090.1|DGUA
OG0005103	LOC6590987|XP_002016552.1|DPER	LOC117578716|XP_034120259.1|DGUA
OG0005104	LOC6604588|XP_002029472.1|DPER, LOC6593533|XP_002018720.1|DPER	LOC117587965|XP_034134864.1|DGUA
OG0005105	LOC6601423|XP_002026492.1|DPER	LOC117589446|XP_034137281.1|DGUA
OG0005106	LOC6603911|XP_026847595.1|DPER	LOC117580359|XP_034122782.1|DGUA
OG0005107	LOC6596220|XP_002021288.2|DPER	LOC117579605|XP_034121431.1|DGUA
OG0005108	LOC6592249|XP_002017635.1|DPER	LOC117592549|XP_034142314.1|DGUA
OG0005109	LOC6602680|XP_002027691.1|DPER	LOC117588482|XP_034135673.1|DGUA
OG0005110	LOC6599759|XP_026847305.1|DPER	LOC117589072|XP_034136595.1|DGUA
OG0005111	LOC6602791|XP_026847873.1|DPER	LOC117587369|XP_034133907.1|DGUA
OG0005112	LOC6601013|XP_026849692.1|DPER	LOC117586945|XP_034133205.1|DGUA
OG0005113	LOC6602786|XP_002027800.1|DPER	LOC117587372|XP_034133911.1|DGUA
OG0005114	LOC6601249|XP_002026211.1|DPER	LOC117589160|XP_034136754.1|DGUA
OG0005115	LOC6596312|XP_026843610.1|DPER	LOC117584766|XP_034129758.1|DGUA
OG0005116	LOC6601645|XP_002026759.2|DPER	LOC117588860|XP_034136253.1|DGUA
OG0005117	LOC6598373|XP_002023398.1|DPER	LOC117580734|XP_034123296.1|DGUA
OG0005118	LOC6589709|XP_002014459.1|DPER	LOC117588110|XP_034135073.1|DGUA
OG0005119	LOC6591251|XP_026841571.1|DPER	LOC117592165|XP_034141628.1|DGUA
OG0005120	LOC6595888|XP_026845448.1|DPER	LOC117587296|XP_034133776.1|DGUA
OG0005121	LOC6602411|XP_026848586.1|DPER	LOC117579880|XP_034121906.1|DGUA
OG0005122	LOC6595900|XP_002021441.1|DPER	LOC117579713|XP_034121598.1|DGUA
OG0005123	LOC6599059|XP_026848960.1|DPER	LOC117579034|XP_034120611.1|DGUA
OG0005124	LOC6601658|XP_026847526.1|DPER	LOC117588863|XP_034136257.1|DGUA
OG0005125	LOC6601659|XP_026847486.1|DPER	LOC117588856|XP_034136247.1|DGUA
OG0005126	LOC6601219|XP_026848091.1|DPER	LOC117586919|XP_034133161.1|DGUA
OG0005127	LOC6599090|XP_002024223.1|DPER	LOC117586931|XP_034133185.1|DGUA
OG0005128	LOC6590719|XP_026840598.1|DPER	LOC117578490|XP_034119918.1|DGUA
OG0005129	LOC6601795|XP_002026854.1|DPER	LOC117580191|XP_034122442.1|DGUA
OG0005130	LOC6601834|XP_026849377.1|DPER	LOC117579109|XP_034120725.1|DGUA
OG0005131	LOC6597191|XP_002022336.2|DPER	LOC117579411|XP_034121181.1|DGUA
OG0005132	LOC6603304|XP_002028285.1|DPER	LOC117587097|XP_034133466.1|DGUA
OG0005133	LOC113566609|XP_026848813.1|DPER	LOC117579904|XP_034121931.1|DGUA
OG0005134	LOC6596229|XP_026845635.1|DPER	LOC117589347|XP_034137101.1|DGUA
OG0005135	LOC6595865|XP_002021410.1|DPER	LOC117587124|XP_034133515.1|DGUA
OG0005136	LOC6595867|XP_002021412.1|DPER	LOC117587116|XP_034133501.1|DGUA
OG0005137	LOC6587888|XP_026840865.1|DPER	LOC117583613|XP_034127942.1|DGUA
OG0005138	LOC6600316|XP_002025370.2|DPER	LOC117579166|XP_034120818.1|DGUA
OG0005139	LOC6601463|XP_002026430.2|DPER	LOC117587416|XP_034133965.1|DGUA
OG0005140	LOC6596349|XP_002021487.1|DPER	LOC117584770|XP_034129763.1|DGUA
OG0005141	LOC6593123|XP_002017622.1|DPER	LOC117592410|XP_034142036.1|DGUA
OG0005142	LOC6602466|XP_026848773.1|DPER	LOC117579990|XP_034122076.1|DGUA
OG0005143	LOC6602491|XP_026848717.1|DPER	LOC117579986|XP_034122057.1|DGUA
OG0005144	LOC6602494|XP_026848800.1|DPER	LOC117579993|XP_034122079.1|DGUA
OG0005145	LOC6602462|XP_002027524.1|DPER	LOC117579989|XP_034122075.1|DGUA
OG0005146	LOC6601235|XP_026848204.1|DPER	LOC117586807|XP_034132970.1|DGUA
OG0005147	LOC113566504|XP_026848205.1|DPER	LOC117586811|XP_034132976.1|DGUA
OG0005148	LOC6599636|XP_002024746.2|DPER	LOC117579261|XP_034120945.1|DGUA
OG0005149	LOC6592935|XP_002018382.1|DPER	LOC117592578|XP_034142356.1|DGUA
OG0005150	LOC6599820|XP_002024920.1|DPER	LOC117589103|XP_034136646.1|DGUA
OG0005151	LOC6601915|XP_002026964.1|DPER	LOC117579405|XP_034121175.1|DGUA
OG0005152	LOC6601908|XP_002026957.1|DPER	LOC117579442|XP_034121221.1|DGUA
OG0005153	LOC113566709|XP_026849327.1|DPER, LOC6601906|XP_026849325.1|DPER	LOC117580257|XP_034122581.1|DGUA
OG0005154	LOC6601904|XP_026849320.1|DPER	LOC117580254|XP_034122574.1|DGUA
OG0005155	LOC6599559|XP_026849409.1|DPER	LOC117587274|XP_034133746.1|DGUA
OG0005156	LOC6591460|XP_002016946.1|DPER	LOC117585117|XP_034130331.1|DGUA
OG0005157	LOC6593198|XP_026842294.1|DPER	LOC117592388|XP_034141993.1|DGUA
OG0005158	LOC6599465|XP_002024614.2|DPER	LOC117587327|XP_034133850.1|DGUA
OG0005159	LOC6599767|XP_002024887.2|DPER	LOC117589081|XP_034136608.1|DGUA
OG0005160	LOC6596095|XP_002021248.1|DPER	LOC117587005|XP_034133306.1|DGUA
OG0005161	LOC6590424|XP_002016596.1|DPER	LOC117591297|XP_034140393.1|DGUA
OG0005162	LOC6598246|XP_002023416.1|DPER	LOC117590300|XP_034138677.1|DGUA
OG0005163	LOC6600502|XP_002025609.1|DPER	LOC117580250|XP_034122562.1|DGUA
OG0005164	LOC113565972|XP_026845261.1|DPER	LOC117579650|XP_034121522.1|DGUA
OG0005165	LOC6601292|XP_002026330.2|DPER	LOC117583461|XP_034127696.1|DGUA
OG0005166	LOC6591992|XP_002017216.1|DPER	LOC117585728|XP_034131261.1|DGUA
OG0005167	LOC6591993|XP_002017217.1|DPER	LOC117585733|XP_034131269.1|DGUA
OG0005168	LOC6601008|XP_002026163.1|DPER	LOC117587035|XP_034133356.1|DGUA
OG0005169	LOC6603301|XP_002028282.1|DPER	LOC117587096|XP_034133465.1|DGUA
OG0005170	LOC6603300|XP_026849856.1|DPER	LOC117587092|XP_034133455.1|DGUA
OG0005171	LOC6603299|XP_002028280.1|DPER	LOC117587403|XP_034133951.1|DGUA
OG0005172	LOC6601572|XP_026841467.1|DPER	LOC117579037|XP_034120622.1|DGUA
OG0005173	LOC6590956|XP_002015541.1|DPER	LOC117578457|XP_034119872.1|DGUA
OG0005174	LOC6592407|XP_002018152.1|DPER	LOC117591948|XP_034141252.1|DGUA
OG0005175	LOC6593138|XP_002018170.1|DPER	LOC117579617|XP_034121448.1|DGUA
OG0005176	LOC6591154|XP_002015923.1|DPER	LOC117590726|XP_034139529.1|DGUA
OG0005177	LOC6593135|XP_026842091.1|DPER	LOC117579655|XP_034121532.1|DGUA
OG0005178	LOC6601439|XP_026847784.1|DPER	LOC117589330|XP_034137069.1|DGUA
OG0005179	LOC6602482|XP_002027512.1|DPER	LOC117580209|XP_034122493.1|DGUA
OG0005180	LOC6600626|XP_026847598.1|DPER	LOC117579523|XP_034121323.1|DGUA
OG0005181	LOC6599352|XP_026847122.1|DPER	LOC117590363|XP_034138798.1|DGUA
OG0005182	LOC6592993|XP_002017976.1|DPER	LOC117578821|XP_034120466.1|DGUA
OG0005183	LOC6592254|XP_002017640.1|DPER	LOC117591837|XP_034141092.1|DGUA
OG0005184	LOC6592251|XP_026840737.1|DPER	LOC117592461|XP_034142178.1|DGUA
OG0005185	LOC6592671|XP_002018196.1|DPER	LOC117588480|XP_034135674.1|DGUA
OG0005186	LOC6592824|XP_026840801.1|DPER	LOC117578496|XP_034119921.1|DGUA
OG0005187	LOC6590957|XP_026842828.1|DPER	LOC117578433|XP_034119787.1|DGUA
OG0005188	LOC6592255|XP_002018564.1|DPER	LOC117584867|XP_034129911.1|DGUA
OG0005189	LOC6597445|XP_026846443.1|DPER	LOC117590448|XP_034138959.1|DGUA
OG0005190	LOC6599848|XP_026847345.1|DPER	LOC117589269|XP_034136949.1|DGUA
OG0005191	LOC6591944|XP_002017311.1|DPER	LOC117586256|XP_034132088.1|DGUA
