Orthogroup	DPER.longest_only	DSUP.longest_only
OG0003541	LOC6588508|XP_026850967.1|DPER	LOC119558892|XP_037728029.1|DSUP
OG0003542	LOC6592748|XP_002017810.1|DPER	LOC119552172|XP_037717929.1|DSUP
OG0003543	LOC6596688|XP_026845840.1|DPER	LOC119558133|XP_037727294.1|DSUP
OG0003544	LOC6596109|XP_002021262.1|DPER	LOC119554459|XP_037721298.1|DSUP
OG0003545	LOC6600499|XP_026847540.1|DPER	LOC119554046|XP_037720711.1|DSUP
OG0003546	LOC6602400|XP_002027452.1|DPER	LOC119554112|XP_037720806.1|DSUP
OG0003547	LOC6592424|XP_026840603.1|DPER	LOC119550832|XP_037715708.1|DSUP, LOC119558816|XP_037728014.1|DSUP
OG0003548	LOC6592370|XP_026841183.1|DPER	LOC119549871|XP_037714097.1|DSUP
OG0003549	LOC6592369|XP_026841401.1|DPER	LOC119550676|XP_037715463.1|DSUP
OG0003550	LOC6592570|XP_002018252.1|DPER	LOC119550404|XP_037714989.1|DSUP
OG0003551	LOC6593049|XP_002017604.1|DPER	LOC119550112|XP_037714521.1|DSUP
OG0003552	LOC6601267|XP_002026396.1|DPER	LOC119550965|XP_037715926.1|DSUP
OG0003553	LOC6592568|XP_026841589.1|DPER	LOC119550243|XP_037714741.1|DSUP
OG0003554	LOC6599757|XP_002024877.1|DPER	LOC119555683|XP_037723234.1|DSUP
OG0003555	LOC6604445|XP_026845224.1|DPER, LOC113566000|XP_026845407.1|DPER	LOC119554300|XP_037721086.1|DSUP
OG0003556	LOC6597150|XP_026845467.1|DPER	LOC119552583|XP_037718142.1|DSUP
OG0003557	LOC6597154|XP_026845308.1|DPER	LOC119552737|XP_037718431.1|DSUP
OG0003558	LOC6599666|XP_026847427.1|DPER	LOC119555597|XP_037723016.1|DSUP
OG0003559	LOC6596177|XP_026845197.1|DPER	LOC119552942|XP_037718824.1|DSUP
OG0003560	LOC6596112|XP_002021265.2|DPER	LOC119554861|XP_037721871.1|DSUP
OG0003561	LOC6592480|XP_026842710.1|DPER	LOC119550156|XP_037714595.1|DSUP
OG0003562	LOC6592818|XP_026841874.1|DPER	LOC119550686|XP_037715477.1|DSUP
OG0003563	LOC6594943|XP_002020312.1|DPER	LOC119560554|XP_037729994.1|DSUP
OG0003564	LOC6597132|XP_026845709.1|DPER	LOC119552685|XP_037718333.1|DSUP
OG0003565	LOC6602971|XP_002027956.1|DPER	LOC119554051|XP_037720718.1|DSUP
OG0003566	LOC6598786|XP_026840583.1|DPER	LOC119560811|XP_037730376.1|DSUP
OG0003567	LOC6601262|XP_002026391.1|DPER	LOC119550349|XP_037714897.1|DSUP
OG0003568	LOC6592208|XP_026842897.1|DPER	LOC119549087|XP_037712737.1|DSUP
OG0003569	LOC6601199|XP_026848052.1|DPER	LOC119553429|XP_037719740.1|DSUP
OG0003570	LOC6602055|XP_002027186.2|DPER	LOC119551683|XP_037717071.1|DSUP
OG0003571	LOC6599742|XP_002024812.2|DPER	LOC119553647|XP_037720058.1|DSUP
OG0003572	LOC6600949|XP_026842699.1|DPER	LOC119549373|XP_037713336.1|DSUP
OG0003573	LOC6602094|XP_002027139.1|DPER	LOC119551542|XP_037716860.1|DSUP
OG0003574	LOC6599592|XP_002024712.1|DPER	LOC119553454|XP_037719784.1|DSUP
OG0003575	LOC6599799|XP_002024969.1|DPER	LOC119554851|XP_037721859.1|DSUP
OG0003576	LOC113566499|XP_026848181.1|DPER	LOC119554397|XP_037721210.1|DSUP
OG0003577	LOC6602941|XP_026848798.1|DPER	LOC119552834|XP_037718618.1|DSUP
OG0003578	LOC6602953|XP_026848734.1|DPER	LOC119553000|XP_037718949.1|DSUP
OG0003579	LOC6590805|XP_002016351.2|DPER	LOC119549571|XP_037713652.1|DSUP
OG0003580	LOC6590450|XP_002016376.2|DPER	LOC119550019|XP_037714371.1|DSUP
OG0003581	LOC6600275|XP_026849113.1|DPER	LOC119555647|XP_037723133.1|DSUP
OG0003582	LOC6601382|XP_002026518.1|DPER	LOC119553201|XP_037719381.1|DSUP
OG0003583	LOC6590525|XP_026842572.1|DPER	LOC119549107|XP_037712774.1|DSUP
OG0003584	LOC6590032|XP_002016306.1|DPER	LOC119550033|XP_037714388.1|DSUP
OG0003585	LOC6598941|XP_026849022.1|DPER	LOC119554162|XP_037720879.1|DSUP
OG0003586	LOC6602022|XP_002027030.2|DPER	LOC119563093|XP_037732256.1|DSUP
OG0003587	LOC6595538|XP_026844112.1|DPER	LOC119548531|XP_037711754.1|DSUP
OG0003588	LOC6588558|XP_026843212.1|DPER	LOC119560730|XP_037730272.1|DSUP
OG0003589	LOC6601261|XP_002026390.2|DPER	LOC119551379|XP_037716629.1|DSUP
OG0003590	LOC6599089|XP_002024222.1|DPER	LOC119553945|XP_037720566.1|DSUP
OG0003591	LOC6603311|XP_026849879.1|DPER	LOC119553384|XP_037719668.1|DSUP
OG0003592	LOC6596225|XP_002021185.1|DPER	LOC119553799|XP_037720339.1|DSUP
OG0003593	LOC6599865|XP_026847233.1|DPER	LOC119553009|XP_037718968.1|DSUP
OG0003594	LOC6602961|XP_002027972.1|DPER	LOC119555010|XP_037722081.1|DSUP
OG0003595	LOC6593144|XP_026841244.1|DPER	LOC119551331|XP_037716558.1|DSUP
OG0003596	LOC6590303|XP_002015507.1|DPER	LOC119551416|XP_037716684.1|DSUP
OG0003597	LOC6591115|XP_026841055.1|DPER	LOC119551629|XP_037716981.1|DSUP
OG0003598	LOC6599725|XP_002024830.1|DPER	LOC119554699|XP_037721630.1|DSUP
OG0003599	LOC6596283|XP_002021805.1|DPER	LOC119546364|XP_037708521.1|DSUP
OG0003600	LOC6601410|XP_026847971.1|DPER	LOC119553659|XP_037720078.1|DSUP
OG0003601	LOC6592544|XP_026841596.1|DPER	LOC119550635|XP_037715399.1|DSUP
OG0003602	LOC6593022|XP_002018215.1|DPER	LOC119552030|XP_037717698.1|DSUP
OG0003603	LOC6601241|XP_026848070.1|DPER	LOC119553774|XP_037720309.1|DSUP
OG0003604	LOC6596527|XP_002021724.1|DPER	LOC119547000|XP_037709594.1|DSUP
OG0003605	LOC6587190|XP_026841097.1|DPER	LOC119563064|XP_037732206.1|DSUP
OG0003606	LOC6592662|XP_002018386.1|DPER	LOC119552199|XP_037717985.1|DSUP
OG0003607	LOC6593041|XP_002017597.1|DPER	LOC119550976|XP_037715938.1|DSUP
OG0003608	LOC6600245|XP_002025410.2|DPER	LOC119554964|XP_037722018.1|DSUP
OG0003609	LOC6592846|XP_002018273.2|DPER	LOC119550844|XP_037715739.1|DSUP
OG0003610	LOC6598920|XP_002024107.2|DPER	LOC119553663|XP_037720102.1|DSUP
OG0003611	LOC6603010|XP_026849450.1|DPER	LOC119553253|XP_037719458.1|DSUP
OG0003612	LOC6593106|XP_002017888.1|DPER	LOC119550211|XP_037714694.1|DSUP
OG0003613	LOC6602066|XP_002027172.1|DPER	LOC119549161|XP_037712876.1|DSUP
OG0003614	LOC6602065|XP_002027171.1|DPER	LOC119551475|XP_037716765.1|DSUP
OG0003615	LOC6593143|XP_002018175.1|DPER	LOC119552169|XP_037717921.1|DSUP
OG0003616	LOC6592778|XP_002018020.1|DPER	LOC119550781|XP_037715641.1|DSUP
OG0003617	LOC6600801|XP_026840756.1|DPER	LOC119551257|XP_037716437.1|DSUP
OG0003618	LOC6600802|XP_026840755.1|DPER	LOC119551254|XP_037716429.1|DSUP
OG0003619	LOC6592958|XP_026840738.1|DPER	LOC119551347|XP_037716592.1|DSUP
OG0003620	LOC6590427|XP_002016599.1|DPER	LOC119550808|XP_037715674.1|DSUP
OG0003621	LOC6603016|XP_002028037.1|DPER	LOC119555493|XP_037722834.1|DSUP
OG0003622	LOC6603014|XP_026849507.1|DPER	LOC119555492|XP_037722829.1|DSUP
OG0003623	LOC6592755|XP_002017872.1|DPER	LOC119549599|XP_037713689.1|DSUP
OG0003624	LOC6593030|XP_026840893.1|DPER	LOC119558811|XP_037728005.1|DSUP, LOC119549190|XP_037712946.1|DSUP
OG0003625	LOC6602068|XP_002027174.1|DPER	LOC119550047|XP_037714429.1|DSUP
OG0003626	LOC6602111|XP_002027125.1|DPER	LOC119551147|XP_037716266.1|DSUP
OG0003627	LOC6591190|XP_002015914.1|DPER	LOC119550923|XP_037715868.1|DSUP
OG0003628	LOC6592206|XP_002017766.2|DPER	LOC119552161|XP_037717908.1|DSUP
OG0003629	LOC6590896|XP_002016263.1|DPER	LOC119550192|XP_037714662.1|DSUP
OG0003630	LOC6590404|XP_002016586.1|DPER	LOC119549889|XP_037714124.1|DSUP
OG0003631	LOC6602360|XP_002027439.1|DPER	LOC119553215|XP_037719400.1|DSUP
OG0003632	LOC6599588|XP_002024708.1|DPER	LOC119554472|XP_037721316.1|DSUP
OG0003633	LOC6600805|XP_002025976.1|DPER	LOC119551289|XP_037716491.1|DSUP
OG0003634	LOC6599461|XP_002024610.2|DPER	LOC119554456|XP_037721296.1|DSUP
OG0003635	LOC6601093|XP_002026086.2|DPER	LOC119554120|XP_037720817.1|DSUP
OG0003636	LOC6592548|XP_002018267.1|DPER	LOC119550306|XP_037714833.1|DSUP
OG0003637	LOC6603451|XP_002028443.1|DPER	LOC119551497|XP_037716791.1|DSUP
OG0003638	LOC6602296|XP_002027355.2|DPER	LOC119553328|XP_037719587.1|DSUP
OG0003639	LOC6588920|XP_026844999.1|DPER	LOC119547307|XP_037710033.1|DSUP
OG0003640	LOC6602139|XP_002027110.2|DPER	LOC119549777|XP_037713965.1|DSUP
OG0003641	LOC6590556|XP_026841899.1|DPER	LOC119550394|XP_037714972.1|DSUP
OG0003642	LOC6592762|XP_002017814.1|DPER	LOC119550893|XP_037715809.1|DSUP
OG0003643	LOC6592745|XP_002017807.1|DPER	LOC119549924|XP_037714188.1|DSUP
OG0003644	LOC6590342|XP_026842462.1|DPER	LOC119550373|XP_037714947.1|DSUP
OG0003645	LOC6599653|XP_002024764.1|DPER	LOC119553217|XP_037719403.1|DSUP
OG0003646	LOC6599604|XP_026849539.1|DPER	LOC119554852|XP_037721860.1|DSUP
OG0003647	LOC6599647|XP_002024757.1|DPER	LOC119554641|XP_037721568.1|DSUP
OG0003648	LOC6596352|XP_002021490.1|DPER	LOC119546745|XP_037709171.1|DSUP
OG0003649	LOC6591934|XP_002016774.1|DPER	LOC119563255|XP_037732497.1|DSUP
OG0003650	LOC6597698|XP_002022879.1|DPER	LOC119556938|XP_037725358.1|DSUP
OG0003651	LOC6594897|XP_002020497.1|DPER	LOC119562967|XP_037732070.1|DSUP
OG0003652	LOC6595971|XP_026845355.1|DPER	LOC119553701|XP_037720189.1|DSUP
OG0003653	LOC6602292|XP_026848531.1|DPER	LOC119553329|XP_037719588.1|DSUP
OG0003654	LOC6600982|XP_002026168.1|DPER	LOC119555498|XP_037722842.1|DSUP
OG0003655	LOC6597944|XP_002023179.1|DPER	LOC119546084|XP_037708089.1|DSUP
OG0003656	LOC6595973|XP_002021211.1|DPER	LOC119553884|XP_037720471.1|DSUP
OG0003657	LOC6601486|XP_002026546.1|DPER	LOC119552902|XP_037718755.1|DSUP
OG0003658	LOC6591426|XP_002017484.1|DPER	LOC119561696|XP_037731138.1|DSUP
OG0003659	LOC6603329|XP_002028308.1|DPER	LOC119554844|XP_037721848.1|DSUP
OG0003660	LOC6601091|XP_026847417.1|DPER	LOC119555284|XP_037722514.1|DSUP
OG0003661	LOC6599508|XP_002024728.2|DPER	LOC119552637|XP_037718256.1|DSUP
OG0003662	LOC6601139|XP_002026271.1|DPER	LOC119555669|XP_037723204.1|DSUP
OG0003663	LOC6602939|XP_002027990.2|DPER	LOC119555089|XP_037722234.1|DSUP
OG0003664	LOC6602937|XP_026848788.1|DPER	LOC119553470|XP_037719801.1|DSUP
OG0003665	LOC6591276|XP_002016492.1|DPER	LOC119551780|XP_037717237.1|DSUP
OG0003666	LOC6590275|XP_002015515.1|DPER	LOC119549741|XP_037713910.1|DSUP
OG0003667	LOC113566611|XP_026848816.1|DPER	LOC119555423|XP_037722714.1|DSUP
OG0003668	LOC6590583|XP_026842829.1|DPER	LOC119559672|XP_037728657.1|DSUP
OG0003669	LOC6592518|XP_002017676.1|DPER	LOC119550204|XP_037714681.1|DSUP
OG0003670	LOC6592517|XP_002017675.1|DPER	LOC119550203|XP_037714680.1|DSUP
OG0003671	LOC6592526|XP_026840958.1|DPER	LOC119549205|XP_037712967.1|DSUP
OG0003672	LOC6594620|XP_002019843.1|DPER	LOC119563301|XP_037732560.1|DSUP
OG0003673	LOC6593197|XP_026842772.1|DPER	LOC119549801|XP_037713995.1|DSUP
OG0003674	LOC6592297|XP_026842827.1|DPER	LOC119549887|XP_037714122.1|DSUP
OG0003675	LOC6590555|XP_026842410.1|DPER	LOC119548980|XP_037712504.1|DSUP
OG0003676	LOC6590554|XP_026842407.1|DPER	LOC119548978|XP_037712500.1|DSUP
OG0003677	LOC6592134|XP_026844615.1|DPER	LOC119554880|XP_037721894.1|DSUP
OG0003678	LOC6603298|XP_002028279.1|DPER	LOC119553165|XP_037719327.1|DSUP
OG0003679	LOC6603293|XP_026849855.1|DPER	LOC119554780|XP_037721752.1|DSUP
OG0003680	LOC6592244|XP_002017595.1|DPER	LOC119551541|XP_037716859.1|DSUP
OG0003681	LOC6601577|XP_026841296.1|DPER	LOC119550981|XP_037715944.1|DSUP
OG0003682	LOC6598727|XP_002023874.1|DPER	LOC119559840|XP_037728861.1|DSUP
OG0003683	LOC6590900|XP_026840768.1|DPER	LOC119549336|XP_037713245.1|DSUP
OG0003684	LOC6599839|XP_002024858.1|DPER	LOC119554595|XP_037721507.1|DSUP
OG0003685	LOC6602510|XP_026848764.1|DPER	LOC119553918|XP_037720525.1|DSUP
OG0003686	LOC6592924|XP_002018444.1|DPER	LOC119549683|XP_037713822.1|DSUP
OG0003687	LOC6592936|XP_002018383.1|DPER	LOC119549398|XP_037713381.1|DSUP
OG0003688	LOC6590820|XP_002016474.1|DPER	LOC119550946|XP_037715898.1|DSUP
OG0003689	LOC6603423|XP_026848110.1|DPER	LOC119554466|XP_037721308.1|DSUP
OG0003690	LOC6599014|XP_026847856.1|DPER	LOC119554264|XP_037721036.1|DSUP
OG0003691	LOC6596067|XP_026845544.1|DPER	LOC119555460|XP_037722792.1|DSUP
OG0003692	LOC6602121|XP_002027193.1|DPER	LOC119549059|XP_037712691.1|DSUP
OG0003693	LOC6601130|XP_002026057.1|DPER	LOC119555272|XP_037722504.1|DSUP
OG0003694	LOC6599817|XP_026847293.1|DPER	LOC119552683|XP_037718331.1|DSUP
OG0003695	LOC6601399|XP_002026502.2|DPER	LOC119554376|XP_037721184.1|DSUP
OG0003696	LOC6590170|XP_002016106.1|DPER	LOC119549175|XP_037712904.1|DSUP
OG0003697	LOC6590046|XP_026842121.1|DPER	LOC119552093|XP_037717803.1|DSUP
OG0003698	LOC6599827|XP_002024847.1|DPER, LOC6604088|XP_002029028.1|DPER	LOC119554902|XP_037721932.1|DSUP
OG0003699	LOC6600846|XP_002025983.1|DPER	LOC119549328|XP_037713236.1|DSUP
OG0003700	LOC6592277|XP_002018418.1|DPER	LOC119549971|XP_037714295.1|DSUP
OG0003701	LOC6589597|XP_002014830.1|DPER	LOC119548355|XP_037711498.1|DSUP
OG0003702	LOC6595845|XP_002021375.1|DPER	LOC119554522|XP_037721395.1|DSUP
OG0003703	LOC6601517|XP_002026579.1|DPER	LOC119553312|XP_037719566.1|DSUP
OG0003704	LOC6601397|XP_002026500.1|DPER	LOC119553296|XP_037719541.1|DSUP
OG0003705	LOC6590712|XP_026842236.1|DPER	LOC119549185|XP_037712932.1|DSUP
OG0003706	LOC6602790|XP_002027798.2|DPER	LOC119553751|XP_037720280.1|DSUP
OG0003707	LOC6601045|XP_026849732.1|DPER	LOC119552496|XP_037718025.1|DSUP
OG0003708	LOC6599797|XP_026847362.1|DPER	LOC119552806|XP_037718570.1|DSUP
OG0003709	LOC6592969|XP_002017704.1|DPER	LOC119551737|XP_037717166.1|DSUP
OG0003710	LOC6592968|XP_002017703.1|DPER	LOC119551061|XP_037716112.1|DSUP
OG0003711	LOC6602419|XP_002027424.1|DPER	LOC119554896|XP_037721926.1|DSUP
OG0003712	LOC6590212|XP_002016068.1|DPER	LOC119550534|XP_037715182.1|DSUP
OG0003713	LOC6590506|XP_002016091.1|DPER	LOC119549529|XP_037713578.1|DSUP
OG0003714	LOC6591024|XP_002016643.1|DPER	LOC119549527|XP_037713575.1|DSUP
OG0003715	LOC6601242|XP_002026300.1|DPER	LOC119553777|XP_037720312.1|DSUP
OG0003716	LOC6595898|XP_026845704.1|DPER	LOC119553669|XP_037720110.1|DSUP
OG0003717	LOC6601654|XP_026847548.1|DPER	LOC119553350|XP_037719616.1|DSUP
OG0003718	LOC6599480|XP_002024600.1|DPER	LOC119553194|XP_037719372.1|DSUP
OG0003719	LOC6595753|XP_002021370.1|DPER	LOC119554464|XP_037721306.1|DSUP
OG0003720	LOC6597725|XP_026846996.1|DPER	LOC119557201|XP_037725783.1|DSUP
OG0003721	LOC6590604|XP_002016469.1|DPER	LOC119551502|XP_037716796.1|DSUP
OG0003722	LOC6597181|XP_026845366.1|DPER	LOC119552729|XP_037718410.1|DSUP
OG0003723	LOC113566332|XP_026847343.1|DPER	LOC119552513|XP_037718058.1|DSUP
OG0003724	LOC6600315|XP_026849038.1|DPER	LOC119554553|XP_037721447.1|DSUP
OG0003725	LOC6596230|XP_026845621.1|DPER	LOC119554890|XP_037721909.1|DSUP
OG0003726	LOC6600337|XP_002025346.1|DPER	LOC119552876|XP_037718704.1|DSUP
OG0003727	LOC6601236|XP_002026294.2|DPER	LOC119552905|XP_037718758.1|DSUP
OG0003728	LOC6594134|XP_002019438.1|DPER	LOC119545707|XP_037707411.1|DSUP
OG0003729	LOC6601117|XP_026849695.1|DPER	LOC119553557|XP_037719925.1|DSUP
OG0003730	LOC6599610|XP_026849556.1|DPER	LOC119554707|XP_037721640.1|DSUP
OG0003731	LOC113566710|XP_026849328.1|DPER, LOC6601905|XP_002026954.1|DPER	LOC119554486|XP_037721343.1|DSUP
OG0003732	LOC6602303|XP_002027362.1|DPER	LOC119552984|XP_037718929.1|DSUP
OG0003733	LOC6600549|XP_002025702.1|DPER	LOC119553425|XP_037719731.1|DSUP
OG0003734	LOC6599563|XP_026849393.1|DPER	LOC119555181|XP_037722359.1|DSUP
OG0003735	LOC6591300|XP_002015629.1|DPER	LOC119549485|XP_037713515.1|DSUP
OG0003736	LOC6592681|XP_002017948.1|DPER	LOC119551101|XP_037716208.1|DSUP
OG0003737	LOC6593199|XP_002018122.1|DPER	LOC119552152|XP_037717886.1|DSUP
OG0003738	LOC6590087|XP_002016041.1|DPER	LOC119551128|XP_037716240.1|DSUP
OG0003739	LOC6602049|XP_002027180.2|DPER	LOC119550169|XP_037714632.1|DSUP
OG0003740	LOC6602056|XP_002027187.2|DPER	LOC119551684|XP_037717076.1|DSUP
OG0003741	LOC6600548|XP_026847596.1|DPER	LOC119553408|XP_037719709.1|DSUP
OG0003742	LOC6601515|XP_002026577.1|DPER	LOC119555529|XP_037722885.1|DSUP
OG0003743	LOC6590550|XP_026842490.1|DPER	LOC119549012|XP_037712581.1|DSUP
OG0003744	LOC6602054|XP_002027185.1|DPER	LOC119551686|XP_037717078.1|DSUP
OG0003745	LOC6592192|XP_002017762.1|DPER	LOC119550022|XP_037714374.1|DSUP
OG0003746	LOC6600914|XP_026840599.1|DPER	LOC119549010|XP_037712576.1|DSUP
OG0003747	LOC6596085|XP_026845595.1|DPER	LOC119553590|XP_037719968.1|DSUP
OG0003748	LOC6596083|XP_026845588.1|DPER	LOC119553620|XP_037720013.1|DSUP
OG0003749	LOC6596079|XP_002021110.1|DPER	LOC119554016|XP_037720660.1|DSUP
OG0003750	LOC6596081|XP_026845551.1|DPER	LOC119552664|XP_037718299.1|DSUP
OG0003751	LOC6596077|XP_002021108.2|DPER	LOC119554480|XP_037721323.1|DSUP
OG0003752	LOC6600542|XP_026847689.1|DPER	LOC119553121|XP_037719236.1|DSUP
OG0003753	LOC6601675|XP_026847565.1|DPER	LOC119554210|XP_037720939.1|DSUP
OG0003754	LOC6601672|XP_026847512.1|DPER	LOC119552913|XP_037718775.1|DSUP
OG0003755	LOC6601009|XP_026849710.1|DPER	LOC119553643|XP_037720049.1|DSUP
OG0003756	LOC6590581|XP_002015386.2|DPER	LOC119559612|XP_037728570.1|DSUP
OG0003757	LOC6592286|XP_002018405.2|DPER	LOC119549313|XP_037713216.1|DSUP
OG0003758	LOC6591149|XP_026840965.1|DPER	LOC119549151|XP_037712859.1|DSUP
OG0003759	LOC6602479|XP_026848822.1|DPER	LOC119555591|XP_037723002.1|DSUP
OG0003760	LOC6592665|XP_002018389.1|DPER	LOC119552198|XP_037717983.1|DSUP
OG0003761	LOC113566452|XP_026847877.1|DPER	LOC119555044|XP_037722158.1|DSUP
OG0003762	LOC6601437|XP_026847878.1|DPER	LOC119555045|XP_037722159.1|DSUP
OG0003763	LOC6601474|XP_026847855.1|DPER	LOC119553967|XP_037720592.1|DSUP
OG0003764	LOC6601469|XP_002026436.2|DPER	LOC119552881|XP_037718711.1|DSUP
OG0003765	LOC6598041|XP_002023199.1|DPER	LOC119546456|XP_037708659.1|DSUP
OG0003766	LOC6599099|XP_026849251.1|DPER	LOC119556309|XP_037724320.1|DSUP
OG0003767	LOC6590340|XP_002016297.1|DPER	LOC119549321|XP_037713225.1|DSUP
OG0003768	LOC6592822|XP_026841178.1|DPER	LOC119550734|XP_037715575.1|DSUP
OG0003769	LOC6592827|XP_026840802.1|DPER	LOC119550441|XP_037715044.1|DSUP
OG0003770	LOC6602559|XP_026846792.1|DPER	LOC119549357|XP_037713320.1|DSUP
OG0003771	LOC6599491|XP_026849506.1|DPER	LOC119552643|XP_037718264.1|DSUP
OG0003772	LOC6603002|XP_026849443.1|DPER	LOC119553251|XP_037719455.1|DSUP
OG0003773	LOC6592787|XP_026841540.1|DPER	LOC119551925|XP_037717483.1|DSUP
OG0003774	LOC6592790|XP_026842823.1|DPER	LOC119549612|XP_037713710.1|DSUP
OG0003775	LOC6600738|XP_026848667.1|DPER	LOC119558278|XP_037727581.1|DSUP
OG0003776	LOC6590955|XP_026841809.1|DPER	LOC119551250|XP_037716423.1|DSUP
OG0003777	LOC6590714|XP_002016246.1|DPER	LOC119550657|XP_037715430.1|DSUP
OG0003778	LOC6591052|XP_026841488.1|DPER	LOC119550789|XP_037715648.1|DSUP
OG0003779	LOC6592558|XP_026842885.1|DPER	LOC119550457|XP_037715067.1|DSUP
OG0003780	LOC6590869|XP_002016118.1|DPER	LOC119549918|XP_037714170.1|DSUP
OG0003781	LOC6601985|XP_002027062.1|DPER	LOC119551961|XP_037717990.1|DSUP
OG0003782	LOC6596767|XP_026845898.1|DPER	LOC119556984|XP_037725433.1|DSUP
OG0003783	LOC6598030|XP_026843278.1|DPER, LOC6595184|XP_026840222.1|DPER	LOC119554194|XP_037720921.1|DSUP
OG0003784	LOC6592841|XP_002018269.1|DPER	LOC119549251|XP_037713085.1|DSUP
OG0003785	LOC6590167|XP_026841164.1|DPER	LOC119559614|XP_037728574.1|DSUP
OG0003786	LOC6590113|XP_002016511.2|DPER	LOC119550062|XP_037714452.1|DSUP
OG0003787	LOC6590111|XP_002016509.2|DPER	LOC119550063|XP_037714454.1|DSUP
OG0003788	LOC6590988|XP_002016553.1|DPER	LOC119550749|XP_037715598.1|DSUP
OG0003789	LOC6591016|XP_026842615.1|DPER	LOC119550541|XP_037715192.1|DSUP
OG0003790	LOC6602950|XP_026848851.1|DPER	LOC119554909|XP_037721939.1|DSUP
OG0003791	LOC6592038|XP_026841784.1|DPER	LOC119560363|XP_037729695.1|DSUP
OG0003792	LOC6592661|XP_002018385.1|DPER	LOC119552200|XP_037717986.1|DSUP
OG0003793	LOC6590107|XP_002015663.1|DPER	LOC119549315|XP_037713217.1|DSUP
OG0003794	LOC6591284|XP_002016500.1|DPER	LOC119549452|XP_037713476.1|DSUP
OG0003795	LOC6597118|XP_026845325.1|DPER	LOC119555306|XP_037722551.1|DSUP
OG0003796	LOC6595139|XP_002020305.1|DPER	LOC119563101|XP_037732268.1|DSUP
OG0003797	LOC6598122|XP_026843149.1|DPER	LOC119547953|XP_037710931.1|DSUP
OG0003798	LOC6592209|XP_026841674.1|DPER	LOC119551898|XP_037717438.1|DSUP
OG0003799	LOC6590951|XP_002016021.1|DPER	LOC119550392|XP_037714971.1|DSUP
OG0003800	LOC6593907|XP_002018784.1|DPER	LOC119547183|XP_037709846.1|DSUP
OG0003801	LOC6596563|XP_026843358.1|DPER	LOC119548423|XP_037711590.1|DSUP
OG0003802	LOC6596535|XP_002021732.1|DPER	LOC119548805|XP_037712314.1|DSUP
OG0003803	LOC6595136|XP_002020302.1|DPER	LOC119557378|XP_037726054.1|DSUP
OG0003804	LOC6593283|XP_026843440.1|DPER	LOC119548605|XP_037711889.1|DSUP
OG0003805	LOC6595601|XP_026844390.1|DPER	LOC119546464|XP_037708675.1|DSUP
OG0003806	LOC6597985|XP_002023081.2|DPER	LOC119562751|XP_037731882.1|DSUP
OG0003807	LOC6588731|XP_026844332.1|DPER	LOC119558504|XP_037727937.1|DSUP
OG0003808	LOC6596093|XP_026845434.1|DPER	LOC119554648|XP_037721577.1|DSUP
OG0003809	LOC6589211|XP_026844761.1|DPER	LOC119548109|XP_037711130.1|DSUP
OG0003810	LOC6600852|XP_026841304.1|DPER	LOC119548986|XP_037712513.1|DSUP
OG0003811	LOC6590134|XP_002015611.1|DPER	LOC119550324|XP_037714857.1|DSUP
OG0003812	LOC6593312|XP_026843163.1|DPER	LOC119546128|XP_037708152.1|DSUP
OG0003813	LOC6589793|XP_002014461.1|DPER	LOC119546259|XP_037708346.1|DSUP
OG0003814	LOC6589608|XP_002014772.1|DPER, LOC113565917|XP_026845087.1|DPER	LOC119546784|XP_037709268.1|DSUP
OG0003815	LOC6595072|XP_026841053.1|DPER	LOC119547783|XP_037710725.1|DSUP
OG0003816	LOC6597946|XP_002023181.1|DPER	LOC119548284|XP_037711380.1|DSUP
OG0003817	LOC6593999|XP_002019051.1|DPER	LOC119547518|XP_037710340.1|DSUP
OG0003818	LOC6588925|XP_002014656.1|DPER, LOC6588794|XP_002014671.1|DPER	LOC119548072|XP_037711088.1|DSUP
OG0003819	LOC6589147|XP_002014666.1|DPER	LOC119547266|XP_037709975.1|DSUP
OG0003820	LOC6594691|XP_002019618.1|DPER	LOC119563482|XP_037732835.1|DSUP
OG0003821	LOC6590213|XP_002016069.1|DPER	LOC119551590|XP_037716919.1|DSUP
OG0003822	LOC6593652|XP_002019239.1|DPER	LOC119562352|XP_037731442.1|DSUP
OG0003823	LOC6589784|XP_026844421.1|DPER	LOC119548854|XP_037712407.1|DSUP
OG0003824	LOC6593965|XP_002018950.1|DPER	LOC119548576|XP_037711822.1|DSUP
OG0003825	LOC6593978|XP_002019020.1|DPER	LOC119548099|XP_037711116.1|DSUP
OG0003826	LOC6588818|XP_002015179.1|DPER	LOC119547148|XP_037709792.1|DSUP
OG0003827	LOC6593995|XP_002019047.2|DPER	LOC119546176|XP_037708226.1|DSUP
OG0003828	LOC6593998|XP_002019050.1|DPER	LOC119546478|XP_037708692.1|DSUP
OG0003829	LOC6598085|XP_026843460.1|DPER	LOC119548546|XP_037711768.1|DSUP
OG0003830	LOC113565619|XP_026843881.1|DPER, LOC6596589|XP_002021704.1|DPER	LOC119546899|XP_037709449.1|DSUP
OG0003831	LOC6588076|XP_002012819.1|DPER	LOC119560432|XP_037729799.1|DSUP
OG0003832	LOC6593338|XP_026843456.1|DPER	LOC119546300|XP_037708416.1|DSUP
OG0003833	LOC6593456|XP_002018738.1|DPER	LOC119546141|XP_037708175.1|DSUP
