Orthogroup	DPER.longest_only	DFIC.longest_only
OG0005337	LOC6591210|XP_002016200.2|DPER	LOC108093729|XP_017049472.1|DFIC
OG0005338	LOC6588823|XP_026844009.1|DPER	LOC108089224|XP_017042869.1|DFIC, LOC108088278|XP_017041527.1|DFIC
OG0005339	LOC6589010|XP_002014326.1|DPER	LOC108089111|XP_017042710.1|DFIC, LOC108089110|XP_017042709.1|DFIC
OG0005340	LOC6589017|XP_002014436.1|DPER	LOC108089219|XP_017042863.1|DFIC
OG0005341	LOC6590641|XP_002016602.1|DPER	LOC108090524|XP_017044731.1|DFIC
OG0005342	LOC6595488|XP_002020593.1|DPER	LOC108102110|XP_017062263.1|DFIC
OG0005343	LOC6602057|XP_002027188.1|DPER	LOC108094038|XP_017049960.1|DFIC
OG0005344	LOC6592799|XP_002017830.1|DPER	LOC108087615|XP_017040546.1|DFIC
OG0005345	LOC6593553|XP_002018968.1|DPER	LOC108094372|XP_017050406.1|DFIC
OG0005346	LOC6593434|XP_002019119.1|DPER	LOC108088141|XP_017041295.1|DFIC
OG0005347	LOC113565898|XP_026845063.1|DPER, LOC6589393|XP_026844072.1|DPER	LOC108091543|XP_017046297.1|DFIC
OG0005348	LOC6588710|XP_002014378.2|DPER	LOC108089168|XP_017042788.1|DFIC
OG0005349	LOC6589465|XP_002014410.1|DPER	LOC108089208|XP_017042847.1|DFIC
OG0005350	LOC6589720|XP_026844684.1|DPER	LOC108100084|XP_017059316.1|DFIC
OG0005351	LOC6602164|XP_026847982.1|DPER	LOC108096239|XP_017053153.1|DFIC
OG0005352	LOC6589311|XP_026844130.1|DPER	LOC108089194|XP_017042823.1|DFIC
OG0005353	LOC6590057|XP_002016389.1|DPER	LOC108093785|XP_017049553.1|DFIC
OG0005354	LOC6596290|XP_026843796.1|DPER	LOC108092367|XP_017047393.1|DFIC
OG0005355	LOC6593755|XP_002018667.1|DPER	LOC108091503|XP_017046233.1|DFIC
OG0005356	LOC6593757|XP_002018669.1|DPER	LOC108091506|XP_017046236.1|DFIC
OG0005357	LOC113564871|XP_026844197.1|DPER	LOC108100809|XP_017060364.1|DFIC
OG0005358	LOC6593683|XP_002018761.1|DPER	LOC108102231|XP_017062448.1|DFIC
OG0005359	LOC6603162|XP_002028177.1|DPER	LOC108096827|XP_017054220.1|DFIC
OG0005360	LOC6595810|XP_002021289.1|DPER	LOC108088304|XP_017041522.1|DFIC
OG0005361	LOC6596587|XP_002021674.1|DPER	LOC108100060|XP_017059284.1|DFIC
OG0005362	LOC113565718|XP_026844460.1|DPER	LOC108089240|XP_017042890.1|DFIC
OG0005363	LOC6596541|XP_026843730.1|DPER	LOC108094556|XP_017050653.1|DFIC
OG0005364	LOC6600834|XP_002025928.1|DPER	LOC108095199|XP_017051695.1|DFIC
OG0005365	LOC6589482|XP_026844097.1|DPER	LOC108089883|XP_017043834.1|DFIC
OG0005366	LOC6589481|XP_002015237.1|DPER	LOC108089950|XP_017043929.1|DFIC
OG0005367	LOC6589479|XP_002015235.2|DPER	LOC108089939|XP_017043917.1|DFIC
OG0005368	LOC6594877|XP_002020116.2|DPER, LOC113565940|XP_026845122.1|DPER	LOC108099268|XP_017058132.1|DFIC
OG0005369	LOC6589639|XP_002015343.1|DPER	LOC108094141|XP_017050062.1|DFIC
OG0005370	LOC6589724|XP_002015117.2|DPER	LOC108100037|XP_017059250.1|DFIC
OG0005371	LOC6589764|XP_026844413.1|DPER	LOC108100107|XP_017059344.1|DFIC
OG0005372	LOC6588152|XP_026846296.1|DPER	LOC108098967|XP_017057672.1|DFIC
OG0005373	LOC113565524|XP_026843600.1|DPER	LOC108101742|XP_017061696.1|DFIC
OG0005374	LOC6589124|XP_002014744.1|DPER	LOC108098202|XP_017056428.1|DFIC
OG0005375	LOC6589125|XP_002014745.1|DPER	LOC108095430|XP_017052065.1|DFIC, LOC108098191|XP_017056415.1|DFIC
OG0005376	LOC6595474|XP_026844762.1|DPER	LOC108101267|XP_017061042.1|DFIC
OG0005377	LOC6600579|XP_002025634.1|DPER	LOC108100478|XP_017059899.1|DFIC
OG0005378	LOC6595687|XP_026844764.1|DPER	LOC108095179|XP_017051642.1|DFIC
OG0005379	LOC6589162|XP_002014893.1|DPER	LOC108092582|XP_017047716.1|DFIC
OG0005380	LOC6595618|XP_002020693.2|DPER	LOC108101312|XP_017061102.1|DFIC
OG0005381	LOC6595707|XP_002020743.2|DPER	LOC108101560|XP_017061454.1|DFIC, LOC108095077|XP_017051489.1|DFIC
OG0005382	LOC6589416|XP_026844053.1|DPER	LOC108089823|XP_017043718.1|DFIC
OG0005383	LOC6603359|XP_002028340.2|DPER	LOC108099842|XP_017058978.1|DFIC
OG0005384	LOC6591943|XP_002017310.1|DPER	LOC108102240|XP_017062468.1|DFIC
OG0005385	LOC6592345|XP_026842070.1|DPER	LOC108094899|XP_017051233.1|DFIC
OG0005386	LOC6590741|XP_026841636.1|DPER	LOC108090533|XP_017044746.1|DFIC
OG0005387	LOC6588619|XP_026840544.1|DPER	LOC108099394|XP_017058382.1|DFIC
OG0005388	LOC6593711|XP_002018635.1|DPER	LOC108089854|XP_017043788.1|DFIC
OG0005389	LOC6588679|XP_026844906.1|DPER	LOC108093490|XP_017049069.1|DFIC
OG0005390	LOC6596511|XP_026843413.1|DPER	LOC108089864|XP_017043801.1|DFIC
OG0005391	LOC6596510|XP_002021505.1|DPER	LOC108089866|XP_017043803.1|DFIC
OG0005392	LOC6589839|XP_002014796.1|DPER	LOC108090609|XP_017044868.1|DFIC
OG0005393	LOC6587176|XP_026845342.1|DPER	LOC108087194|XP_017039943.1|DFIC
OG0005394	LOC6588846|XP_002014794.1|DPER	LOC108090613|XP_017044876.1|DFIC
OG0005395	LOC6588808|XP_026844579.1|DPER	LOC108096054|XP_017052893.1|DFIC
OG0005396	LOC6588754|XP_026844131.1|DPER	LOC108092654|XP_017047799.1|DFIC
OG0005397	LOC6588753|XP_002014840.2|DPER	LOC108092655|XP_017047802.1|DFIC
OG0005398	LOC6591990|XP_002017214.2|DPER	LOC108090153|XP_017044199.1|DFIC
OG0005399	LOC6591181|XP_026842343.1|DPER	LOC108090568|XP_017044801.1|DFIC
OG0005400	LOC6592601|XP_026841798.1|DPER	LOC108090551|XP_017044778.1|DFIC
OG0005401	LOC6589120|XP_002015276.1|DPER	LOC108092767|XP_017047989.1|DFIC
OG0005402	LOC6589119|XP_002015275.1|DPER	LOC108092737|XP_017047955.1|DFIC
OG0005403	LOC6588749|XP_002014836.1|DPER	LOC108092749|XP_017047968.1|DFIC
OG0005404	LOC6588748|XP_026844143.1|DPER	LOC108092750|XP_017047969.1|DFIC
OG0005405	LOC6590605|XP_002016470.1|DPER	LOC108096822|XP_017054214.1|DFIC
OG0005406	LOC6592864|XP_002018531.2|DPER	LOC108090498|XP_017044704.1|DFIC
OG0005407	LOC6600841|XP_026840632.1|DPER	LOC108096819|XP_017054204.1|DFIC
OG0005408	LOC6596353|XP_002021491.2|DPER	LOC108089833|XP_017043737.1|DFIC
OG0005409	LOC6589188|XP_026844446.1|DPER	LOC108100825|XP_017060383.1|DFIC
OG0005410	LOC6596360|XP_002021498.1|DPER	LOC108089840|XP_017043749.1|DFIC
OG0005411	LOC6590247|XP_002016539.1|DPER	LOC108086663|XP_017039135.1|DFIC
OG0005412	LOC6590385|XP_002015651.1|DPER	LOC108086746|XP_017039275.1|DFIC
OG0005413	LOC6592970|XP_002017705.1|DPER	LOC108096639|XP_017053886.1|DFIC
OG0005414	LOC6599994|XP_002025152.1|DPER	LOC108091119|XP_017045636.1|DFIC
OG0005415	LOC6598275|XP_002023298.2|DPER	LOC108098025|XP_017056166.1|DFIC
OG0005416	LOC6602071|XP_026842465.1|DPER	LOC108093834|XP_017049654.1|DFIC
OG0005417	LOC6595385|XP_002020788.1|DPER	LOC108090593|XP_017044834.1|DFIC, LOC108101838|XP_017061845.1|DFIC
OG0005418	LOC6589367|XP_002015251.1|DPER	LOC108089876|XP_017043821.1|DFIC
OG0005419	LOC6588961|XP_002014344.1|DPER	LOC108089234|XP_017042883.1|DFIC
OG0005420	LOC6593727|XP_002019105.1|DPER	LOC108088202|XP_017041391.1|DFIC
OG0005421	LOC6595447|XP_002020868.1|DPER	LOC108093473|XP_017049048.1|DFIC
OG0005422	LOC6603102|XP_002028112.2|DPER	LOC108087592|XP_017040513.1|DFIC
OG0005423	LOC6594002|XP_026843856.1|DPER	LOC108101005|XP_017060697.1|DFIC, LOC108097850|XP_017055872.1|DFIC
OG0005424	LOC6593188|XP_026842783.1|DPER	LOC108095162|XP_017051609.1|DFIC
OG0005425	LOC6599348|XP_026847106.1|DPER	LOC108102146|XP_017062309.1|DFIC
OG0005426	LOC6593272|XP_026842504.1|DPER	LOC108090399|XP_017044535.1|DFIC
OG0005427	LOC6597978|XP_002023116.1|DPER	LOC108101159|XP_017060871.1|DFIC
OG0005428	LOC6593934|XP_002019263.1|DPER	LOC108093002|XP_017048390.1|DFIC
OG0005429	LOC6593563|XP_002018978.2|DPER	LOC108094383|XP_017050433.1|DFIC
OG0005430	LOC6593562|XP_026842934.1|DPER	LOC108094384|XP_017050434.1|DFIC
OG0005431	LOC6593735|XP_002018993.1|DPER	LOC108094388|XP_017050442.1|DFIC
OG0005432	LOC6597930|XP_002023101.1|DPER	LOC108101724|XP_017061665.1|DFIC
OG0005433	LOC6590865|XP_026841900.1|DPER	LOC108093641|XP_017049288.1|DFIC
OG0005434	LOC6593894|XP_026842952.1|DPER	LOC108100814|XP_017060374.1|DFIC
OG0005435	LOC6597926|XP_002023098.1|DPER	LOC108101725|XP_017061666.1|DFIC
OG0005436	LOC6597928|XP_002023099.1|DPER	LOC108100876|XP_017060464.1|DFIC
OG0005437	LOC6587303|XP_002014186.1|DPER	LOC108097939|XP_017056023.1|DFIC
OG0005438	LOC6595572|XP_026843904.1|DPER	LOC108091486|XP_017046196.1|DFIC
OG0005439	LOC6587865|XP_002014048.1|DPER	LOC108091648|XP_017046441.1|DFIC
OG0005440	LOC6588991|XP_002014953.2|DPER	LOC108092451|XP_017047525.1|DFIC
OG0005441	LOC6603742|XP_002028708.2|DPER	LOC108092275|XP_017047299.1|DFIC
OG0005442	LOC6589260|XP_002015286.1|DPER	LOC108101155|XP_017060866.1|DFIC
OG0005443	LOC113565547|XP_026843658.1|DPER	LOC108089232|XP_017042878.1|DFIC
OG0005444	LOC6589567|XP_002014599.1|DPER	LOC108091468|XP_017046175.1|DFIC
OG0005445	LOC6596649|XP_002021657.2|DPER	LOC108100015|XP_017059211.1|DFIC
OG0005446	LOC6589117|XP_026844794.1|DPER	LOC108100841|XP_017060404.1|DFIC
OG0005447	LOC6596311|XP_002021481.1|DPER	LOC108089786|XP_017043670.1|DFIC
OG0005448	LOC6591256|XP_026842589.1|DPER	LOC108101836|XP_017061839.1|DFIC
OG0005449	LOC6603505|XP_002028483.1|DPER	LOC108094657|XP_017050856.1|DFIC
OG0005450	LOC6587916|XP_002013329.1|DPER	LOC108102289|XP_017062530.1|DFIC
OG0005451	LOC6595714|XP_002020750.2|DPER	LOC108095087|XP_017051508.1|DFIC
OG0005452	LOC6600843|XP_026840629.1|DPER	LOC108096818|XP_017054200.1|DFIC
OG0005453	LOC6594693|XP_002019620.1|DPER	LOC108099506|XP_017058558.1|DFIC
OG0005454	LOC6589683|XP_002014768.2|DPER	LOC108094507|XP_017050596.1|DFIC
OG0005455	LOC6600856|XP_002025993.1|DPER	LOC108101789|XP_017061754.1|DFIC
OG0005456	LOC6598069|XP_002023128.1|DPER	LOC108101170|XP_017060887.1|DFIC
OG0005457	LOC6598066|XP_002023125.1|DPER	LOC108101244|XP_017060987.1|DFIC
OG0005458	LOC6589083|XP_026844577.1|DPER	LOC108094167|XP_017050108.1|DFIC
OG0005459	LOC6589531|XP_026844415.1|DPER	LOC108089917|XP_017043887.1|DFIC
OG0005460	LOC6593709|XP_002018633.1|DPER	LOC108089847|XP_017043781.1|DFIC
OG0005461	LOC6594005|XP_002019057.1|DPER	LOC108101206|XP_017060944.1|DFIC
OG0005462	LOC6594003|XP_002019055.1|DPER	LOC108101213|XP_017060951.1|DFIC
OG0005463	LOC6597094|XP_002022285.1|DPER	LOC108087456|XP_017040308.1|DFIC
OG0005464	LOC6593811|XP_002019058.1|DPER	LOC108101157|XP_017060868.1|DFIC
OG0005465	LOC6598065|XP_002023124.1|DPER	LOC108101176|XP_017060895.1|DFIC
OG0005466	LOC6598068|XP_002023127.2|DPER	LOC108101167|XP_017060885.1|DFIC
OG0005467	LOC6587740|XP_002012760.1|DPER	LOC108095976|XP_017052809.1|DFIC
OG0005468	LOC6588886|XP_002014855.1|DPER	LOC108092690|XP_017047888.1|DFIC
OG0005469	LOC6593837|XP_026843452.1|DPER	LOC108100995|XP_017060649.1|DFIC
OG0005470	LOC6593839|XP_026843817.1|DPER	LOC108100966|XP_017060606.1|DFIC
OG0005471	LOC6589754|XP_026844585.1|DPER	LOC108098256|XP_017056542.1|DFIC
OG0005472	LOC6589755|XP_026844589.1|DPER	LOC108098249|XP_017056529.1|DFIC
OG0005473	LOC6593703|XP_026842954.1|DPER	LOC108089965|XP_017043949.1|DFIC
OG0005474	LOC6589420|XP_026844103.1|DPER	LOC108093506|XP_017049084.1|DFIC
OG0005475	LOC6589418|XP_026844492.1|DPER	LOC108093505|XP_017049083.1|DFIC
OG0005476	LOC6590469|XP_002016655.2|DPER	LOC108101509|XP_017061359.1|DFIC
OG0005477	LOC6598975|XP_002024063.1|DPER	LOC108100533|XP_017059983.1|DFIC
OG0005478	LOC6595522|XP_002020627.1|DPER	LOC108101275|XP_017061052.1|DFIC
OG0005479	LOC6595521|XP_002020626.1|DPER	LOC108101274|XP_017061051.1|DFIC
OG0005480	LOC6595520|XP_002020625.1|DPER	LOC108101276|XP_017061055.1|DFIC
OG0005481	LOC6588717|XP_002014990.1|DPER	LOC108092502|XP_017047603.1|DFIC
OG0005482	LOC6588719|XP_026844947.1|DPER	LOC108092495|XP_017047586.1|DFIC
OG0005483	LOC6587722|XP_002014056.1|DPER	LOC108097561|XP_017055434.1|DFIC
OG0005484	LOC6596409|XP_002021594.1|DPER	LOC108098428|XP_017056808.1|DFIC, LOC108090722|XP_017045061.1|DFIC
OG0005485	LOC6590272|XP_026842470.1|DPER	LOC108087859|XP_017040930.1|DFIC
OG0005486	LOC6590008|XP_026842486.1|DPER	LOC108090537|XP_017044759.1|DFIC
OG0005487	LOC6589687|XP_002015200.1|DPER	LOC108092546|XP_017047669.1|DFIC
OG0005488	LOC6589688|XP_002015201.1|DPER	LOC108092525|XP_017047637.1|DFIC
OG0005489	LOC6595480|XP_002020652.1|DPER	LOC108101314|XP_017061104.1|DFIC
OG0005490	LOC6595479|XP_026844218.1|DPER	LOC108101328|XP_017061126.1|DFIC
OG0005491	LOC6589356|XP_026844732.1|DPER	LOC108094137|XP_017050047.1|DFIC
OG0005492	LOC6589362|XP_002015367.1|DPER	LOC108094154|XP_017050083.1|DFIC
OG0005493	LOC6593384|XP_002019083.1|DPER	LOC108098307|XP_017056608.1|DFIC
OG0005494	LOC6592355|XP_002018427.1|DPER	LOC108090784|XP_017045119.1|DFIC
OG0005495	LOC6591160|XP_002015686.1|DPER	LOC108090789|XP_017045125.1|DFIC
OG0005496	LOC6587664|XP_002013702.2|DPER	LOC108093321|XP_017048799.1|DFIC
OG0005497	LOC6596532|XP_026843347.1|DPER	LOC108098376|XP_017056725.1|DFIC
OG0005498	LOC6596533|XP_002021730.1|DPER	LOC108098377|XP_017056727.1|DFIC
OG0005499	LOC6596536|XP_002021733.2|DPER	LOC108098333|XP_017056655.1|DFIC
OG0005500	LOC6596537|XP_002021734.1|DPER	LOC108098335|XP_017056657.1|DFIC
OG0005501	LOC6589554|XP_002014512.1|DPER	LOC108101224|XP_017060962.1|DFIC
OG0005502	LOC6589553|XP_002014511.1|DPER	LOC108101226|XP_017060963.1|DFIC
OG0005503	LOC6589736|XP_002015140.1|DPER	LOC108100032|XP_017059239.1|DFIC
OG0005504	LOC6589155|XP_002014762.1|DPER	LOC108094164|XP_017050105.1|DFIC
OG0005506	LOC6589368|XP_026844856.1|DPER	LOC108089875|XP_017043818.1|DFIC
OG0005507	LOC6593604|XP_002018659.1|DPER	LOC108091424|XP_017046104.1|DFIC
OG0005508	LOC6589582|XP_002014291.1|DPER	LOC108100093|XP_017059326.1|DFIC
OG0005509	LOC6589433|XP_002014860.1|DPER	LOC108092381|XP_017047415.1|DFIC
OG0005510	LOC6598009|XP_026843329.1|DPER	LOC108098338|XP_017056667.1|DFIC
OG0005511	LOC6598150|XP_002023487.2|DPER	LOC108092842|XP_017048137.1|DFIC
OG0005512	LOC6594869|XP_026851033.1|DPER	LOC108099603|XP_017058710.1|DFIC
OG0005513	LOC6588956|XP_002014339.1|DPER	LOC108101677|XP_017061590.1|DFIC
OG0005514	LOC6588617|XP_026842155.1|DPER	LOC108099369|XP_017058351.1|DFIC
OG0005515	LOC6590390|XP_002015656.1|DPER	LOC108096775|XP_017054140.1|DFIC
OG0005516	LOC6588957|XP_002014340.1|DPER	LOC108089279|XP_017042947.1|DFIC
OG0005517	LOC6596521|XP_026843867.1|DPER	LOC108092698|XP_017047899.1|DFIC, LOC108093678|XP_017049774.1|DFIC
OG0005518	LOC6589770|XP_002014929.2|DPER	LOC108096090|XP_017052947.1|DFIC
OG0005519	LOC6591180|XP_002015438.1|DPER	LOC108087721|XP_017040731.1|DFIC
OG0005520	LOC6596582|XP_026843731.1|DPER	LOC108100066|XP_017059290.1|DFIC
OG0005521	LOC6596580|XP_002021667.1|DPER	LOC108100051|XP_017059273.1|DFIC
OG0005522	LOC6598876|XP_002024049.1|DPER	LOC108100146|XP_017059389.1|DFIC
OG0005523	LOC6593463|XP_002018601.1|DPER	LOC108089977|XP_017043967.1|DFIC
OG0005524	LOC6593689|XP_026843758.1|DPER	LOC108100073|XP_017059297.1|DFIC
OG0005525	LOC6588673|XP_002014468.1|DPER	LOC108101182|XP_017060907.1|DFIC
OG0005526	LOC6588713|XP_026844115.1|DPER	LOC108089272|XP_017042934.1|DFIC
OG0005527	LOC113566260|XP_026846900.1|DPER	LOC108101975|XP_017062058.1|DFIC
OG0005528	LOC6593637|XP_026843454.1|DPER	LOC108100899|XP_017060497.1|DFIC
OG0005529	LOC6596347|XP_026843655.1|DPER, LOC113565617|XP_026843879.1|DPER	LOC108093415|XP_017048947.1|DFIC
OG0005530	LOC6596428|XP_026843198.1|DPER	LOC108092575|XP_017047706.1|DFIC
OG0005531	LOC6601152|XP_002026284.1|DPER	LOC108093121|XP_017048554.1|DFIC
OG0005532	LOC6595585|XP_002020962.1|DPER	LOC108091509|XP_017046243.1|DFIC
OG0005533	LOC6596377|XP_002021562.1|DPER	LOC108092466|XP_017047544.1|DFIC
OG0005534	LOC6601080|XP_002026073.1|DPER	LOC108100615|XP_017060095.1|DFIC
OG0005535	LOC6588849|XP_002014904.1|DPER	LOC108092404|XP_017047455.1|DFIC
OG0005536	LOC6595433|XP_002020854.1|DPER	LOC108098266|XP_017056553.1|DFIC
OG0005537	LOC6602246|XP_002027276.1|DPER	LOC108100890|XP_017060488.1|DFIC
OG0005538	LOC6588851|XP_026844283.1|DPER	LOC108095916|XP_017052737.1|DFIC, LOC108096085|XP_017052940.1|DFIC
OG0005539	LOC6589210|XP_002015294.1|DPER	LOC108101240|XP_017060983.1|DFIC
OG0005540	LOC6595452|XP_002020588.2|DPER	LOC108091533|XP_017046288.1|DFIC
OG0005541	LOC6593314|XP_002018653.1|DPER	LOC108091546|XP_017046305.1|DFIC
OG0005542	LOC6601067|XP_026847280.1|DPER	LOC108099126|XP_017057952.1|DFIC
OG0005543	LOC6597961|XP_002023164.1|DPER	LOC108086323|XP_017038713.1|DFIC, LOC108094461|XP_017050530.1|DFIC
OG0005544	LOC6589669|XP_026844320.1|DPER	LOC108091494|XP_017046208.1|DFIC
OG0005545	LOC6589006|XP_026844262.1|DPER	LOC108098708|XP_017057310.1|DFIC
OG0005546	LOC6593461|XP_002018599.2|DPER	LOC108089931|XP_017043907.1|DFIC
OG0005547	LOC6588752|XP_002014839.1|DPER	LOC108092769|XP_017047992.1|DFIC
OG0005548	LOC6589601|XP_026844252.1|DPER	LOC108092696|XP_017047896.1|DFIC
OG0005549	LOC6589118|XP_002015274.1|DPER	LOC108092738|XP_017047956.1|DFIC
OG0005550	LOC6588990|XP_026844402.1|DPER	LOC108089922|XP_017043892.1|DFIC
OG0005551	LOC6590901|XP_002016268.1|DPER	LOC108095235|XP_017051751.1|DFIC
OG0005552	LOC6590920|XP_002015762.1|DPER	LOC108095218|XP_017051723.1|DFIC
OG0005553	LOC6589154|XP_002014761.2|DPER	LOC108094111|XP_017050021.1|DFIC
OG0005554	LOC6595613|XP_026843964.1|DPER	LOC108091500|XP_017046231.1|DFIC
OG0005555	LOC6595588|XP_002020936.1|DPER	LOC108091523|XP_017046273.1|DFIC
OG0005556	LOC6595591|XP_002020939.1|DPER	LOC108091522|XP_017046272.1|DFIC
OG0005557	LOC6589077|XP_002014752.1|DPER	LOC108098198|XP_017056425.1|DFIC
OG0005558	LOC6597387|XP_026846376.1|DPER	LOC108097662|XP_017055589.1|DFIC
OG0005559	LOC6588768|XP_002015254.1|DPER	LOC108089898|XP_017043861.1|DFIC
OG0005560	LOC6589078|XP_002014753.1|DPER	LOC108098193|XP_017056418.1|DFIC
OG0005561	LOC6602677|XP_026845819.1|DPER	LOC108094639|XP_017050828.1|DFIC
OG0005562	LOC6589645|XP_026844033.1|DPER	LOC108089901|XP_017043864.1|DFIC
OG0005563	LOC6602546|XP_026846816.1|DPER	LOC108095013|XP_017051345.1|DFIC
OG0005564	LOC6589249|XP_026844209.1|DPER	LOC108089158|XP_017042771.1|DFIC
OG0005565	LOC6589840|XP_002014797.1|DPER	LOC108090604|XP_017044864.1|DFIC
OG0005566	LOC6589841|XP_002014798.1|DPER	LOC108090605|XP_017044865.1|DFIC
OG0005567	LOC6595271|XP_026839971.1|DPER	LOC108099618|XP_017058729.1|DFIC
OG0005568	LOC6596314|XP_002021484.2|DPER	LOC108089825|XP_017043727.1|DFIC
OG0005569	LOC6589371|XP_026844167.1|DPER	LOC108092541|XP_017047658.1|DFIC
OG0005570	LOC6595481|XP_026843895.1|DPER	LOC108101313|XP_017061103.1|DFIC
OG0005571	LOC6589925|XP_026841114.1|DPER	LOC108096708|XP_017054030.1|DFIC
OG0005572	LOC6590139|XP_026842862.1|DPER	LOC108087812|XP_017040863.1|DFIC
OG0005573	LOC6594013|XP_002019635.1|DPER	LOC108095850|XP_017052637.1|DFIC
OG0005574	LOC6602063|XP_026840775.1|DPER	LOC108093763|XP_017049521.1|DFIC
OG0005575	LOC6588141|XP_002012890.2|DPER	LOC108087186|XP_017039932.1|DFIC
OG0005576	LOC6600974|XP_002026012.2|DPER	LOC108093748|XP_017049504.1|DFIC
OG0005577	LOC6596939|XP_002022221.1|DPER	LOC108096440|XP_017053525.1|DFIC
OG0005578	LOC6596040|XP_026845413.1|DPER	LOC108100487|XP_017059910.1|DFIC
OG0005579	LOC113566010|XP_026845491.1|DPER	LOC108100488|XP_017059911.1|DFIC
OG0005580	LOC6603003|XP_002028030.1|DPER	LOC108096248|XP_017053180.1|DFIC
OG0005581	LOC6603116|XP_026847135.1|DPER	LOC108096997|XP_017054474.1|DFIC
OG0005582	LOC6595895|XP_026845336.1|DPER	LOC108088886|XP_017042373.1|DFIC
OG0005583	LOC6601411|XP_002026481.1|DPER	LOC108089063|XP_017042661.1|DFIC
OG0005584	LOC113565777|XP_026844697.1|DPER	LOC108093437|XP_017048990.1|DFIC
OG0005585	LOC6594398|XP_002019488.1|DPER	LOC108098546|XP_017057036.1|DFIC
OG0005586	LOC6591856|XP_002017154.1|DPER	LOC108090233|XP_017044320.1|DFIC
OG0005587	LOC6589056|XP_002014308.1|DPER	LOC108100027|XP_017059232.1|DFIC
OG0005588	LOC6596119|XP_002020967.1|DPER	LOC108089517|XP_017043331.1|DFIC
OG0005589	LOC6594698|XP_002019625.1|DPER	LOC108099523|XP_017058579.1|DFIC
OG0005590	LOC6590276|XP_002015516.1|DPER	LOC108094329|XP_017050368.1|DFIC
OG0005591	LOC6598516|XP_002023555.1|DPER	LOC108097709|XP_017055686.1|DFIC
OG0005592	LOC6588355|XP_026848688.1|DPER	LOC108087024|XP_017039681.1|DFIC
OG0005593	LOC6595830|XP_002021419.1|DPER	LOC108100613|XP_017060092.1|DFIC
OG0005594	LOC6595944|XP_002021072.1|DPER	LOC108089509|XP_017043317.1|DFIC
OG0005595	LOC6595945|XP_026845757.1|DPER	LOC108089508|XP_017043315.1|DFIC
OG0005596	LOC6595880|XP_002021393.1|DPER	LOC108100279|XP_017059554.1|DFIC
OG0005597	LOC6587513|XP_026850826.1|DPER	LOC108099471|XP_017058513.1|DFIC
OG0005598	LOC6602743|XP_002027770.1|DPER, LOC6595293|XP_026851220.1|DPER	LOC108088494|XP_017041808.1|DFIC
OG0005599	LOC6590563|XP_026842860.1|DPER	LOC108087811|XP_017040861.1|DFIC
OG0005600	LOC6591705|XP_002017406.1|DPER	LOC108099550|XP_017058621.1|DFIC
OG0005601	LOC6599138|XP_026849247.1|DPER	LOC108097540|XP_017055378.1|DFIC
OG0005602	LOC6591502|XP_002016886.1|DPER	LOC108095663|XP_017052316.1|DFIC
OG0005603	LOC6590327|XP_002016216.1|DPER	LOC108101800|XP_017061765.1|DFIC
OG0005604	LOC6590329|XP_002016218.1|DPER	LOC108101891|XP_017061941.1|DFIC
OG0005605	LOC6591291|XP_026840662.1|DPER	LOC108086717|XP_017039224.1|DFIC
OG0005606	LOC6595404|XP_002020877.1|DPER	LOC108093486|XP_017049062.1|DFIC
OG0005607	LOC6594572|XP_002019823.1|DPER	LOC108102047|XP_017062158.1|DFIC
OG0005608	LOC6594574|XP_026850397.1|DPER	LOC108102084|XP_017062225.1|DFIC
OG0005609	LOC6596209|XP_026845226.1|DPER	LOC108099012|XP_017057735.1|DFIC
OG0005610	LOC6599486|XP_002024606.1|DPER	LOC108089046|XP_017042643.1|DFIC
OG0005611	LOC6601684|XP_026847692.1|DPER	LOC108099074|XP_017057852.1|DFIC
OG0005612	LOC6592154|XP_002017340.1|DPER	LOC108087968|XP_017041056.1|DFIC
OG0005613	LOC6592029|XP_002017301.1|DPER	LOC108087037|XP_017039698.1|DFIC
OG0005614	LOC6591403|XP_002017178.1|DPER	LOC108090118|XP_017044137.1|DFIC
OG0005615	LOC6588484|XP_026850765.1|DPER	LOC108100777|XP_017060304.1|DFIC
OG0005616	LOC6594460|XP_002019711.2|DPER	LOC108097411|XP_017055162.1|DFIC
OG0005617	LOC6592035|XP_026843770.1|DPER	LOC108091804|XP_017046659.1|DFIC
OG0005618	LOC6602083|XP_002027161.1|DPER	LOC108087724|XP_017040734.1|DFIC
OG0005619	LOC6587215|XP_002013851.1|DPER	LOC108087345|XP_017040174.1|DFIC
OG0005620	LOC6596926|XP_026849902.1|DPER	LOC108091189|XP_017045755.1|DFIC
OG0005621	LOC6604587|XP_002029471.2|DPER	LOC108097352|XP_017055077.1|DFIC
OG0005622	LOC6600226|XP_002025224.1|DPER	LOC108097089|XP_017054633.1|DFIC
OG0005623	LOC6596849|XP_026845948.1|DPER	LOC108092821|XP_017048114.1|DFIC
OG0005624	LOC6591463|XP_002016949.1|DPER	LOC108089082|XP_017042676.1|DFIC
OG0005625	LOC6592099|XP_002017033.1|DPER	LOC108096429|XP_017053511.1|DFIC
OG0005626	LOC6600428|XP_002025533.1|DPER	LOC108098140|XP_017056353.1|DFIC
OG0005627	LOC6594466|XP_002019411.1|DPER	LOC108102058|XP_017062177.1|DFIC
OG0005628	LOC6594817|XP_002020012.1|DPER	LOC108097570|XP_017055448.1|DFIC
