Orthogroup	DPER.longest_only	DPSE.longest_only
OG0005840	LOC6594189|XP_026850232.1|DPER	LOC4803192|XP_001359975.2|DPSE
OG0005841	LOC6594116|XP_026851011.1|DPER	LOC6897868|XP_033241812.1|DPSE
OG0005842	LOC6600027|XP_002025106.1|DPER	LOC4815624|XP_001355585.2|DPSE
OG0005843	LOC6597102|XP_002022291.2|DPER	LOC4813260|XP_033238364.1|DPSE
OG0005844	LOC6595815|XP_026845563.1|DPER	LOC4813540|XP_001353481.3|DPSE
OG0005845	LOC6591813|XP_002017234.2|DPER	LOC4802492|XP_001359404.3|DPSE
OG0005846	LOC6591785|XP_026843032.1|DPER	LOC4802625|XP_015037955.2|DPSE
OG0005847	LOC6594696|XP_026840370.1|DPER	LOC4803032|XP_015038248.1|DPSE
OG0005848	LOC6603322|XP_026845804.1|DPER, LOC113566066|XP_026845786.1|DPER	LOC26534030|XP_033240031.1|DPSE
OG0005849	LOC6600077|XP_026845092.1|DPER	LOC6902148|XP_033238747.1|DPSE
OG0005850	LOC6599447|XP_026847192.1|DPER	LOC4814662|XP_033237896.1|DPSE
OG0005851	LOC6593732|XP_002019110.1|DPER	LOC4816145|XP_001355768.1|DPSE
OG0005852	LOC6594577|XP_002019828.1|DPER	LOC4803200|XP_033239690.1|DPSE
OG0005853	LOC6597570|XP_002022787.1|DPER	LOC6901804|XP_002134472.2|DPSE
OG0005854	LOC6592018|XP_002017513.1|DPER	LOC4802718|XP_001359584.3|DPSE
OG0005855	LOC6597277|XP_026846551.1|DPER	LOC4815882|XP_033238128.1|DPSE
OG0005856	LOC6604080|XP_026845789.1|DPER	LOC6899661|XP_033239209.1|DPSE
OG0005857	LOC6594522|XP_002019464.2|DPER	LOC6903964|XP_002136554.2|DPSE
OG0005858	LOC6592153|XP_002017339.1|DPER	LOC4802588|XP_001359481.1|DPSE
OG0005859	LOC113565744|XP_026844582.1|DPER	LOC4816897|XP_001356515.4|DPSE
OG0005860	LOC6594510|XP_026840363.1|DPER	LOC4802930|XP_033232661.1|DPSE
OG0005861	LOC6587536|XP_026850496.1|DPER	LOC4801706|XP_033233568.1|DPSE
OG0005862	LOC6589989|XP_026841040.1|DPER	LOC6898155|XP_015039202.2|DPSE
OG0005863	LOC6592426|XP_002018238.1|DPER	LOC4804547|XP_001361090.2|DPSE
OG0005864	LOC6591791|XP_002017391.1|DPER	LOC4802627|XP_001359511.3|DPSE
OG0005865	LOC6592104|XP_002017287.1|DPER	LOC4802538|XP_001359439.3|DPSE
OG0005866	LOC6600942|XP_002026044.1|DPER	LOC4805403|XP_001361808.3|DPSE
OG0005867	LOC6595470|XP_002020903.1|DPER	LOC4817736|XP_033235393.1|DPSE
OG0005868	LOC113565042|XP_026840931.1|DPER	LOC26534363|XP_015039515.2|DPSE
OG0005869	LOC6597550|XP_002022799.1|DPER	LOC4814558|XP_001355174.1|DPSE
OG0005870	LOC6600433|XP_026848413.1|DPER	LOC6901974|XP_002133508.2|DPSE
OG0005871	LOC6600065|XP_002025189.2|DPER	LOC6902154|XP_002133685.2|DPSE
OG0005872	LOC6588551|XP_002013218.1|DPER	LOC4801961|XP_001358975.1|DPSE
OG0005873	LOC6591795|XP_002017395.1|DPER	LOC4802631|XP_001359515.2|DPSE
OG0005874	LOC6603208|XP_026845784.1|DPER	LOC6899357|XP_033239551.1|DPSE
OG0005875	LOC6592792|XP_002017823.1|DPER	LOC4804348|XP_001360922.2|DPSE
OG0005876	LOC6596918|XP_026845481.1|DPER	LOC6902035|XP_033237923.1|DPSE
OG0005877	LOC6603522|XP_002028501.1|DPER	LOC6897805|XP_002137910.1|DPSE
OG0005878	LOC6596933|XP_026845251.1|DPER	LOC6902018|XP_002133552.3|DPSE
OG0005879	LOC6599265|XP_026848252.1|DPER	LOC4815087|XP_015041711.2|DPSE
OG0005880	LOC6603411|XP_002028387.2|DPER	LOC117185167|XP_033241224.1|DPSE
OG0005881	LOC6597111|XP_002022268.1|DPER	LOC4813771|XP_001353199.1|DPSE
OG0005882	LOC6599363|XP_002024486.1|DPER	LOC4815308|XP_001355059.3|DPSE
OG0005883	LOC6601105|XP_002026070.1|DPER	LOC4812044|XP_001352495.1|DPSE
OG0005884	LOC6597105|XP_026845240.1|DPER	LOC4812845|XP_001353212.1|DPSE
OG0005885	LOC6602272|XP_002027321.1|DPER	LOC4813037|XP_001353607.3|DPSE
OG0005886	LOC6599078|XP_026849005.1|DPER	LOC4813336|XP_033237389.1|DPSE
OG0005887	LOC6597109|XP_026845196.1|DPER	LOC4813020|XP_033241101.1|DPSE
OG0005888	LOC6596149|XP_026845257.1|DPER	LOC4813776|XP_033241351.1|DPSE
OG0005889	LOC6599068|XP_026849024.1|DPER	LOC4812898|XP_015043383.2|DPSE
OG0005890	LOC6597829|XP_026846426.1|DPER	LOC6902271|XP_002133798.2|DPSE
OG0005891	LOC6602830|XP_002027864.2|DPER	LOC4812911|XP_015043298.1|DPSE
OG0005892	LOC6602797|XP_002027848.1|DPER	LOC117183166|XP_033239911.1|DPSE
OG0005893	LOC6596936|XP_002022218.1|DPER	LOC4812838|XP_001353166.2|DPSE
OG0005894	LOC6597056|XP_002022215.2|DPER	LOC4813045|XP_001353164.1|DPSE
OG0005895	LOC6597057|XP_002022216.1|DPER	LOC4813527|XP_001353165.1|DPSE
OG0005896	LOC6601841|XP_002026872.1|DPER	LOC4812084|XP_033240839.1|DPSE
OG0005897	LOC6600497|XP_026847642.1|DPER	LOC4812032|XP_015043804.2|DPSE
OG0005898	LOC6597580|XP_002022767.1|DPER	LOC4814431|XP_001355197.3|DPSE
OG0005899	LOC6590651|XP_002016409.1|DPER	LOC4804173|XP_001360777.1|DPSE
OG0005900	LOC6589590|XP_002014563.1|DPER	LOC4817122|XP_001356421.2|DPSE
OG0005901	LOC6590362|XP_002015842.1|DPER	LOC4803696|XP_001360373.1|DPSE
OG0005902	LOC6600888|XP_002025952.2|DPER	LOC4805484|XP_001361879.3|DPSE
OG0005903	LOC6594484|XP_002019750.2|DPER	LOC4803140|XP_003736918.1|DPSE
OG0005904	LOC6587803|XP_002013689.2|DPER	LOC4801567|XP_001358637.4|DPSE
OG0005905	LOC6599071|XP_026848993.1|DPER	LOC4813656|XP_015043393.2|DPSE
OG0005906	LOC6602341|XP_026848528.1|DPER	LOC4812483|XP_033237974.1|DPSE
OG0005907	LOC113566489|XP_026848087.1|DPER	LOC4812330|XP_001352405.4|DPSE
OG0005908	LOC6601866|XP_002026915.1|DPER	LOC4812206|XP_001353022.1|DPSE
OG0005909	LOC6595773|XP_002021353.2|DPER	LOC6900539|XP_002134923.3|DPSE
OG0005910	LOC6590003|XP_002016053.1|DPER	LOC4803869|XP_001360518.1|DPSE
OG0005911	LOC6590002|XP_002016052.1|DPER	LOC4803868|XP_001360517.3|DPSE
OG0005912	LOC6590517|XP_002016085.1|DPER	LOC6898276|XP_033234145.1|DPSE
OG0005913	LOC113565375|XP_026842948.1|DPER	LOC4801531|XP_001358607.2|DPSE
OG0005914	LOC6592246|XP_002017632.2|DPER	LOC4805348|XP_001361762.2|DPSE
OG0005915	LOC6592247|XP_002017633.1|DPER	LOC4805347|XP_001361761.1|DPSE
OG0005916	LOC6600865|XP_002025900.1|DPER	LOC6898994|XP_004444535.2|DPSE
OG0005917	LOC6592455|XP_002018305.1|DPER	LOC4804606|XP_001361139.3|DPSE
OG0005918	LOC6597613|XP_002022751.1|DPER	LOC4814560|XP_001355207.2|DPSE
OG0005919	LOC6592692|XP_002017729.2|DPER	LOC6898789|XP_002138765.3|DPSE
OG0005920	LOC6603155|XP_002028170.1|DPER	LOC4805565|XP_004444548.3|DPSE
OG0005921	LOC6601119|XP_002026194.1|DPER	LOC4812260|XP_001352413.1|DPSE
OG0005922	LOC6598374|XP_026846130.1|DPER	LOC4814962|XP_001354742.4|DPSE
OG0005923	LOC6595990|XP_002021011.1|DPER	LOC4812843|XP_001353290.2|DPSE
OG0005924	LOC6595992|XP_002021013.1|DPER	LOC4813387|XP_001353292.1|DPSE
OG0005925	LOC6599066|XP_002024182.2|DPER	LOC4812764|XP_001353999.1|DPSE
OG0005926	LOC6598160|XP_002023447.2|DPER	LOC4815231|XP_001354773.2|DPSE
OG0005927	LOC6588220|XP_026844538.1|DPER	LOC4802048|XP_033241612.1|DPSE
OG0005928	LOC6602676|XP_026845820.1|DPER	LOC6901004|XP_002134630.1|DPSE
OG0005929	LOC6600507|XP_002025614.1|DPER	LOC4812094|XP_033238988.1|DPSE
OG0005930	LOC6600919|XP_002026047.1|DPER	LOC4805400|XP_001361805.3|DPSE
OG0005931	LOC6601295|XP_002026333.2|DPER	LOC4805585|XP_001361966.2|DPSE
OG0005932	LOC6593213|XP_026840798.1|DPER	LOC4805277|XP_015040517.2|DPSE
OG0005933	LOC6590861|XP_002016619.1|DPER	LOC4805039|XP_001361504.3|DPSE
OG0005934	LOC6591208|XP_002016198.2|DPER	LOC4803990|XP_001360623.4|DPSE
OG0005935	LOC6596189|XP_026845693.1|DPER	LOC4813494|XP_001353367.4|DPSE
OG0005936	LOC6593432|XP_002019117.1|DPER	LOC4816213|XP_001355775.3|DPSE
OG0005937	LOC6603410|XP_026848199.1|DPER	LOC4812473|XP_001352401.2|DPSE
OG0005938	LOC6590349|XP_026841957.1|DPER	LOC4804180|XP_033233979.1|DPSE
OG0005939	LOC6598197|XP_002023532.1|DPER	LOC4814945|XP_001354816.1|DPSE
OG0005940	LOC6590456|XP_026842593.1|DPER	LOC6898191|XP_015039287.2|DPSE
OG0005941	LOC6590670|XP_026842319.1|DPER	LOC4803395|XP_033233928.1|DPSE
OG0005942	LOC113565068|XP_026841191.1|DPER	LOC4805577|XP_033234620.1|DPSE
OG0005943	LOC6601256|XP_026842597.1|DPER	LOC6899052|XP_033234615.1|DPSE
OG0005944	LOC6601260|XP_026840699.1|DPER	LOC4805582|XP_001361963.1|DPSE
OG0005945	LOC6592829|XP_026841888.1|DPER	LOC4805310|XP_001361730.2|DPSE
OG0005946	LOC6590802|XP_026841300.1|DPER	LOC4803380|XP_033233891.1|DPSE
OG0005947	LOC6601606|XP_026841036.1|DPER	LOC4805689|XP_001362048.3|DPSE
OG0005948	LOC6602377|XP_002027381.1|DPER	LOC4812484|XP_001352932.1|DPSE
OG0005949	LOC113566008|XP_026845472.1|DPER	LOC4813676|XP_001353525.3|DPSE
OG0005950	LOC6589728|XP_002015121.1|DPER	LOC4817324|XP_001356788.3|DPSE
OG0005951	LOC6600246|XP_002025411.2|DPER	LOC6900643|XP_033240780.1|DPSE
OG0005952	LOC6589727|XP_026844836.1|DPER	LOC4817348|XP_015036193.2|DPSE
OG0005953	LOC6593398|XP_002018609.1|DPER	LOC4818187|XP_001357499.2|DPSE
OG0005954	LOC6593402|XP_002018613.1|DPER	LOC4818183|XP_001357495.1|DPSE
OG0005955	LOC6591951|XP_002017495.1|DPER	LOC4802708|XP_001359575.2|DPSE
OG0005956	LOC6592495|XP_002018397.2|DPER	LOC4804677|XP_001361200.4|DPSE
OG0005957	LOC6594257|XP_002019980.1|DPER	LOC4803321|XP_001360084.3|DPSE
OG0005958	LOC6591330|XP_002016928.1|DPER	LOC6897518|XP_002137667.2|DPSE
OG0005959	LOC6588672|XP_002014467.1|DPER	LOC4817406|XP_001356346.4|DPSE
OG0005960	LOC6603073|XP_002028115.1|DPER	LOC4814564|XP_001355101.3|DPSE
OG0005961	LOC6590502|XP_002016089.1|DPER	LOC4803900|XP_001360545.3|DPSE
OG0005962	LOC6592349|XP_002018296.1|DPER	LOC6898554|XP_033234239.1|DPSE
OG0005963	LOC6589858|XP_002015163.2|DPER	LOC4817243|XP_033235982.1|DPSE
OG0005964	LOC6592731|XP_002018098.1|DPER	LOC6898825|XP_015040505.2|DPSE
OG0005965	LOC6600973|XP_002026011.2|DPER	LOC6898961|XP_002138921.3|DPSE
OG0005966	LOC6590585|XP_002016524.2|DPER	LOC4804262|XP_001360846.3|DPSE
OG0005967	LOC6593165|XP_002018179.1|DPER	LOC4804495|XP_001361051.1|DPSE
OG0005968	LOC6593172|XP_026841225.1|DPER	LOC6898501|XP_002138542.2|DPSE
OG0005969	LOC6590499|XP_026841484.1|DPER	LOC117183615|XP_033234032.1|DPSE
OG0005970	LOC6600509|XP_002025616.1|DPER	LOC4812488|XP_001352756.2|DPSE
OG0005971	LOC6592638|XP_002017859.1|DPER	LOC4804376|XP_001360947.1|DPSE
OG0005972	LOC6603352|XP_026848101.1|DPER	LOC4813971|XP_015043502.1|DPSE
OG0005973	LOC6599081|XP_002024214.1|DPER	LOC4813766|XP_001354018.1|DPSE
OG0005974	LOC6595982|XP_002021048.1|DPER	LOC4813018|XP_015042743.2|DPSE
OG0005975	LOC6603353|XP_002028334.1|DPER	LOC4813973|XP_001354130.3|DPSE
OG0005976	LOC6591335|XP_002016933.1|DPER	LOC4802236|XP_001359198.3|DPSE
OG0005977	LOC6592486|XP_002017928.1|DPER	LOC4804427|XP_001360993.1|DPSE
OG0005978	LOC6592396|XP_002017581.2|DPER	LOC4805387|XP_001361796.4|DPSE
OG0005979	LOC6593256|XP_002018377.2|DPER	LOC4804658|XP_001361185.1|DPSE
OG0005980	LOC6589972|XP_002015608.1|DPER	LOC4803498|XP_001360213.1|DPSE
OG0005981	LOC6598354|XP_026846118.1|DPER	LOC6901386|XP_033238800.1|DPSE
OG0005982	LOC6590650|XP_002016408.1|DPER	LOC4804171|XP_001360775.2|DPSE
OG0005983	LOC6599103|XP_002024404.1|DPER	LOC4814862|XP_001354900.1|DPSE
OG0005984	LOC6600685|XP_026848627.1|DPER	LOC6901206|XP_033238133.1|DPSE
OG0005985	LOC6602878|XP_026849654.1|DPER	LOC6902136|XP_033239858.1|DPSE
OG0005986	LOC6597573|XP_002022790.1|DPER	LOC4814636|XP_033241001.1|DPSE
OG0005987	LOC6599932|XP_026849226.1|DPER	LOC4815824|XP_015041302.2|DPSE
OG0005988	LOC6600928|XP_026841516.1|DPER	LOC4805412|XP_015040638.2|DPSE
OG0005989	LOC6592430|XP_002018003.2|DPER	LOC4805158|XP_001361607.3|DPSE
OG0005990	LOC6590062|XP_026841285.1|DPER	LOC4804158|XP_015039650.2|DPSE
OG0005991	LOC6590856|XP_002016614.1|DPER	LOC4805043|XP_001361508.1|DPSE
OG0005992	LOC6601388|XP_002026524.1|DPER	LOC4813754|XP_001353779.2|DPSE
OG0005993	LOC6601386|XP_026847753.1|DPER	LOC4813247|XP_015043165.1|DPSE
OG0005994	LOC6603339|XP_002028323.1|DPER	LOC4813962|XP_001354121.2|DPSE
OG0005995	LOC6603349|XP_002028330.1|DPER	LOC4813968|XP_033240272.1|DPSE
OG0005996	LOC6595742|XP_026845260.1|DPER	LOC4812827|XP_033238668.1|DPSE
OG0005997	LOC6602103|XP_026841850.1|DPER	LOC4804885|XP_001361373.4|DPSE
OG0005998	LOC6596949|XP_026845497.1|DPER	LOC4812833|XP_001353175.4|DPSE
OG0005999	LOC6599566|XP_002024673.1|DPER	LOC4814104|XP_001354248.2|DPSE
OG0006000	LOC6592703|XP_002018506.1|DPER	LOC6903880|XP_002136631.1|DPSE
OG0006001	LOC6600300|XP_026849087.1|DPER	LOC4813293|XP_015043113.2|DPSE
OG0006002	LOC6590368|XP_002015618.2|DPER	LOC26534028|XP_033234083.1|DPSE
OG0006003	LOC6597075|XP_026845341.1|DPER	LOC6900362|XP_033241439.1|DPSE
OG0006004	LOC6591701|XP_002017272.1|DPER	LOC4802518|XP_015037883.2|DPSE
OG0006005	LOC6593060|XP_002018472.1|DPER	LOC4804744|XP_001361256.2|DPSE
OG0006006	LOC6600822|XP_026841352.1|DPER	LOC4805537|XP_001361924.4|DPSE
OG0006007	LOC6603145|XP_026841548.1|DPER	LOC4805575|XP_001361958.2|DPSE
OG0006008	LOC6589774|XP_026844022.1|DPER	LOC26532143|XP_033241563.1|DPSE, LOC6902872|XP_033235370.1|DPSE
OG0006009	LOC6601808|XP_026848559.1|DPER	LOC4812024|XP_033237505.1|DPSE
OG0006010	LOC6603327|XP_026848121.1|DPER	LOC4813953|XP_033241454.1|DPSE
OG0006011	LOC6601126|XP_002026055.2|DPER	LOC6899980|XP_002135347.2|DPSE
OG0006012	LOC6598909|XP_026847965.1|DPER	LOC4813912|XP_033239743.1|DPSE
OG0006013	LOC6592971|XP_026841773.1|DPER	LOC6898803|XP_033234864.1|DPSE
OG0006014	LOC6601521|XP_002026583.1|DPER	LOC4812531|XP_001352903.1|DPSE
OG0006015	LOC6592956|XP_002017958.1|DPER	LOC6898494|XP_002138535.1|DPSE
OG0006016	LOC6590857|XP_026841331.1|DPER	LOC4805042|XP_001361507.3|DPSE
OG0006017	LOC6590201|XP_002015832.1|DPER	LOC4803688|XP_001360365.3|DPSE
OG0006018	LOC6601549|XP_026841904.1|DPER	LOC4805744|XP_001362091.2|DPSE
OG0006019	LOC113565079|XP_026841310.1|DPER	LOC26533621|XP_015039274.1|DPSE
OG0006020	LOC6601793|XP_026848544.1|DPER	LOC4812282|XP_001352980.4|DPSE
OG0006021	LOC6596057|XP_026845723.1|DPER	LOC6900490|XP_033238214.1|DPSE
OG0006022	LOC6593597|XP_026843078.1|DPER	LOC4817970|XP_001357332.2|DPSE
OG0006023	LOC6591930|XP_002017432.1|DPER	LOC4802667|XP_001359539.1|DPSE
OG0006024	LOC6603964|XP_026846064.1|DPER	LOC4814623|XP_033241007.1|DPSE
OG0006025	LOC6591113|XP_026841028.1|DPER	LOC6898181|XP_033233571.1|DPSE
OG0006026	LOC6594866|XP_002020105.1|DPER	LOC4800614|XP_001357859.1|DPSE
OG0006027	LOC6592644|XP_002017865.2|DPER	LOC4804381|XP_001360952.2|DPSE
OG0006028	LOC6590512|XP_026840979.1|DPER	LOC4803891|XP_033233842.1|DPSE
OG0006029	LOC6590853|XP_002016611.1|DPER	LOC4805046|XP_001361511.1|DPSE
OG0006030	LOC6594807|XP_002020222.1|DPER	LOC4800441|XP_001357717.1|DPSE
OG0006031	LOC6592199|XP_002017834.2|DPER	LOC4804356|XP_001360930.3|DPSE
OG0006032	LOC6597848|XP_026847028.1|DPER	LOC4814395|XP_015042271.2|DPSE
OG0006033	LOC6590198|XP_002015829.1|DPER	LOC4803686|XP_001360363.3|DPSE
OG0006034	LOC6587969|XP_002013707.2|DPER	LOC4801548|XP_003736546.3|DPSE
OG0006035	LOC6592098|XP_002017032.2|DPER	LOC4802319|XP_001359259.2|DPSE
OG0006036	LOC6589237|XP_026844879.1|DPER	LOC4817085|XP_001356373.3|DPSE
OG0006037	LOC6590731|XP_026840585.1|DPER	LOC4803977|XP_033233699.1|DPSE
OG0006038	LOC6588424|XP_002014153.2|DPER	LOC4802065|XP_001359058.2|DPSE
OG0006039	LOC6603143|XP_026842468.1|DPER	LOC6899047|XP_002138974.2|DPSE
OG0006040	LOC6592334|XP_002017854.1|DPER	LOC6898461|XP_002138504.2|DPSE
OG0006041	LOC6599901|XP_026849171.1|DPER	LOC4814604|XP_001354916.1|DPSE
OG0006042	LOC6601567|XP_026840980.1|DPER	LOC4805739|XP_004444595.2|DPSE
OG0006043	LOC6598919|XP_026847849.1|DPER	LOC4813671|XP_001353963.4|DPSE
OG0006044	LOC6596834|XP_002022015.1|DPER	LOC4814360|XP_001354492.1|DPSE
OG0006045	LOC6601623|XP_026840978.1|DPER	LOC4805669|XP_001362030.3|DPSE
OG0006046	LOC6590833|XP_002016504.1|DPER	LOC4804243|XP_001360832.3|DPSE
OG0006047	LOC6595848|XP_002021378.1|DPER	LOC6900545|XP_002134929.3|DPSE
OG0006048	LOC6598900|XP_002024002.2|DPER	LOC4813592|XP_001353911.3|DPSE
OG0006049	LOC6597307|XP_002022379.2|DPER	LOC4815099|XP_001355018.4|DPSE
OG0006050	LOC6598685|XP_002023751.1|DPER	LOC4800725|XP_001357945.3|DPSE
OG0006051	LOC6599991|XP_002025149.1|DPER	LOC4815862|XP_001355561.3|DPSE
OG0006052	LOC6592537|XP_026841599.1|DPER	LOC4804613|XP_001361146.4|DPSE
OG0006053	LOC6599488|XP_002024585.1|DPER	LOC4814175|XP_001354194.1|DPSE
OG0006054	LOC6602019|XP_002027033.2|DPER	LOC4811716|XP_033237289.1|DPSE
OG0006055	LOC6598726|XP_002023873.1|DPER	LOC4800827|XP_001358031.3|DPSE
OG0006056	LOC6601566|XP_002026686.1|DPER	LOC4805738|XP_001362086.1|DPSE
OG0006057	LOC6601023|XP_026849715.1|DPER	LOC4812524|XP_001352451.4|DPSE
OG0006058	LOC113564931|XP_026840225.1|DPER	LOC4801830|XP_001358863.1|DPSE
OG0006059	LOC6598954|XP_026849035.1|DPER	LOC4813558|XP_001354005.1|DPSE
OG0006060	LOC6598955|XP_026849036.1|DPER	LOC4813782|XP_001354006.2|DPSE
OG0006061	LOC6598588|XP_026846356.1|DPER	LOC6901250|XP_002133951.2|DPSE
OG0006062	LOC6594146|XP_002019772.1|DPER	LOC4803152|XP_001359942.2|DPSE
OG0006063	LOC6589221|XP_002014446.1|DPER	LOC4817371|XP_001356327.3|DPSE
OG0006064	LOC6600894|XP_002025958.1|DPER	LOC4805478|XP_033234495.1|DPSE
OG0006065	LOC6601202|XP_026848045.1|DPER	LOC4813826|XP_001354051.3|DPSE
OG0006066	LOC6590654|XP_002016412.2|DPER	LOC6898392|XP_015039657.2|DPSE
OG0006067	LOC6592470|XP_026840881.1|DPER	LOC4805077|XP_033234310.1|DPSE
OG0006068	LOC6600741|XP_002025779.1|DPER	LOC4815169|XP_001354565.2|DPSE
OG0006069	LOC6598885|XP_002024090.2|DPER	LOC4813718|XP_033239117.1|DPSE
OG0006070	LOC6603409|XP_002028391.1|DPER	LOC4812458|XP_001352402.2|DPSE
OG0006071	LOC6594936|XP_002020033.1|DPER	LOC6896869|XP_002137059.2|DPSE
OG0006072	LOC6601201|XP_002026232.1|DPER	LOC4812771|XP_001354050.1|DPSE
OG0006073	LOC6603276|XP_002028263.1|DPER	LOC4813263|XP_001353671.3|DPSE
OG0006074	LOC6597282|XP_002022569.2|DPER	LOC6902221|XP_002133748.2|DPSE
OG0006075	LOC6597615|XP_002022753.1|DPER	LOC117183168|XP_033237426.1|DPSE
OG0006076	LOC6590754|XP_002016146.1|DPER	LOC4803948|XP_001360586.3|DPSE
OG0006077	LOC6602399|XP_026848447.1|DPER	LOC4811862|XP_033241478.1|DPSE
OG0006078	LOC113566560|XP_026848444.1|DPER	LOC4811936|XP_001352971.1|DPSE
OG0006079	LOC6601835|XP_002026901.1|DPER	LOC4811991|XP_001353012.1|DPSE
OG0006080	LOC6601860|XP_026849321.1|DPER	LOC4812194|XP_001353017.1|DPSE
OG0006081	LOC6592571|XP_026841298.1|DPER	LOC4805111|XP_001361569.2|DPSE
OG0006082	LOC6592698|XP_002017735.1|DPER	LOC4805113|XP_001361571.1|DPSE
OG0006083	LOC6595813|XP_026845564.1|DPER	LOC4813535|XP_001353480.1|DPSE
OG0006084	LOC6596064|XP_026845509.1|DPER	LOC4813272|XP_015042832.1|DPSE
OG0006085	LOC6595167|XP_002020422.1|DPER	LOC6896688|XP_002136902.2|DPSE
OG0006086	LOC6604540|XP_026848108.1|DPER	LOC4812507|XP_015043540.1|DPSE
OG0006087	LOC6590834|XP_002016505.2|DPER	LOC6898432|XP_002138474.3|DPSE
OG0006088	LOC6598890|XP_002024095.1|DPER	LOC4813107|XP_001353956.2|DPSE
OG0006089	LOC6596911|XP_002021872.1|DPER	LOC4815870|XP_001355411.1|DPSE
OG0006091	LOC6599779|XP_026847329.1|DPER	LOC4812367|XP_001352605.4|DPSE
OG0006092	LOC113565952|XP_026845167.1|DPER	LOC4814499|XP_033240178.1|DPSE
OG0006093	LOC6590206|XP_002016062.2|DPER	LOC4803875|XP_001360524.4|DPSE
OG0006094	LOC6600649|XP_026847555.1|DPER	LOC4812180|XP_001352782.1|DPSE
OG0006095	LOC6592844|XP_002018271.1|DPER	LOC6898532|XP_004444241.2|DPSE
OG0006096	LOC6590877|XP_002016168.1|DPER	LOC4803965|XP_001360603.2|DPSE
OG0006097	LOC6599051|XP_026848989.1|DPER	LOC4813040|XP_033238464.1|DPSE
OG0006098	LOC113565899|XP_026845068.1|DPER, LOC6589392|XP_002014641.1|DPER	LOC4817266|XP_001356481.3|DPSE
OG0006099	LOC6590482|XP_026842067.1|DPER	LOC4804989|XP_001361461.2|DPSE
OG0006100	LOC6590191|XP_002015748.1|DPER	LOC4803617|XP_001360307.3|DPSE
OG0006101	LOC6589386|XP_026844343.1|DPER	LOC117184171|XP_033236552.1|DPSE
OG0006102	LOC6592707|XP_002018509.1|DPER	LOC6903884|XP_002136628.2|DPSE
OG0006103	LOC6600782|XP_026848694.1|DPER	LOC4814697|XP_001354553.3|DPSE
OG0006104	LOC6597646|XP_002022677.1|DPER	LOC4814480|XP_001355145.1|DPSE
OG0006105	LOC6597645|XP_026849290.1|DPER	LOC4814479|XP_033238809.1|DPSE
OG0006106	LOC6595788|XP_026845689.1|DPER	LOC4813760|XP_015042881.2|DPSE
OG0006107	LOC6600863|XP_026841822.1|DPER	LOC4805532|XP_001361920.3|DPSE
OG0006108	LOC6596691|XP_002021960.1|DPER	LOC4815655|XP_001355452.1|DPSE
OG0006109	LOC6596137|XP_002021150.1|DPER	LOC4813482|XP_001353379.1|DPSE
OG0006110	LOC6595793|XP_002021305.1|DPER	LOC4813707|XP_001353489.1|DPSE
OG0006111	LOC6600909|XP_002025918.1|DPER	LOC4805514|XP_001361905.1|DPSE
OG0006112	LOC6590158|XP_026841617.1|DPER	LOC4804312|XP_001360892.4|DPSE
OG0006113	LOC6600557|XP_002025710.1|DPER	LOC4812189|XP_001352814.2|DPSE
OG0006114	LOC6588168|XP_002013044.1|DPER	LOC4801167|XP_001358301.2|DPSE
OG0006115	LOC6591107|XP_002015809.1|DPER	LOC6898178|XP_002138249.2|DPSE
OG0006116	LOC6589898|XP_002016382.1|DPER	LOC4804146|XP_001360752.3|DPSE
OG0006117	LOC6590519|XP_002016087.1|DPER	LOC4803899|XP_001360544.1|DPSE
OG0006118	LOC6590041|XP_026842147.1|DPER	LOC4804190|XP_015039669.1|DPSE
OG0006119	LOC6592436|XP_002018009.1|DPER	LOC4805152|XP_001361603.1|DPSE
OG0006120	LOC6592816|XP_002017613.1|DPER	LOC4805361|XP_033233899.1|DPSE
OG0006121	LOC6603789|XP_026848200.1|DPER	LOC4811926|XP_001352407.3|DPSE
OG0006122	LOC6602023|XP_002027031.2|DPER	LOC6899872|XP_002135665.2|DPSE
OG0006123	LOC6601276|XP_026842348.1|DPER	LOC4805599|XP_033233813.1|DPSE
OG0006124	LOC6587231|XP_002013515.1|DPER	LOC4801719|XP_001358764.3|DPSE
OG0006125	LOC6598953|XP_026848985.1|DPER	LOC4813189|XP_015043388.2|DPSE
OG0006126	LOC6602960|XP_026848801.1|DPER	LOC6900083|XP_015043768.2|DPSE
OG0006127	LOC6597054|XP_002022213.1|DPER	LOC4812856|XP_001353163.3|DPSE
OG0006128	LOC6597073|XP_002022198.1|DPER	LOC4813035|XP_001353153.2|DPSE
OG0006129	LOC6596942|XP_002022224.2|DPER	LOC4813455|XP_001353171.1|DPSE
OG0006130	LOC6604634|XP_026845222.1|DPER	LOC4812951|XP_001353142.1|DPSE
OG0006131	LOC6597060|XP_002022185.1|DPER	LOC4813388|XP_001353145.3|DPSE
OG0006132	LOC6597069|XP_002022194.2|DPER	LOC4812819|XP_001353149.3|DPSE
OG0006133	LOC6597018|XP_002022181.2|DPER	LOC4812973|XP_001353141.4|DPSE
OG0006134	LOC6596948|XP_026845209.1|DPER	LOC4813677|XP_033237839.1|DPSE
OG0006135	LOC6597019|XP_026845763.1|DPER	LOC4813604|XP_033239970.1|DPSE
OG0006136	LOC6598952|XP_002024190.1|DPER	LOC4813188|XP_001354003.1|DPSE
