Orthogroup	DKIK.longest_only	DSUZ.longest_only
OG0006591	LOC108085805|XP_017038044.1|DKIK	LOC108013005|XP_016934080.1|DSUZ
OG0006592	LOC108084276|XP_017035921.1|DKIK	LOC108013909|XP_016935403.1|DSUZ
OG0006593	LOC108084274|XP_017035919.1|DKIK	LOC108013908|XP_016935401.2|DSUZ
OG0006594	LOC108078956|XP_017028600.1|DKIK	LOC108012476|XP_016933362.1|DSUZ
OG0006595	LOC108078350|XP_017027648.1|DKIK	LOC108009927|XP_036669474.1|DSUZ
OG0006596	LOC108082524|XP_017033442.1|DKIK	LOC108018093|XP_016940986.1|DSUZ
OG0006597	LOC108075156|XP_017022933.1|DKIK	LOC108013181|XP_016934371.1|DSUZ
OG0006598	LOC108077058|XP_017025713.1|DKIK	LOC108008801|XP_016928197.1|DSUZ
OG0006599	LOC108073430|XP_017020538.1|DKIK	LOC108014098|XP_016935611.2|DSUZ
OG0006600	LOC108078169|XP_017027327.1|DKIK	LOC108005848|XP_036670631.1|DSUZ
OG0006601	LOC108073851|XP_017021122.1|DKIK	LOC108012490|XP_016933388.1|DSUZ
OG0006602	LOC108073852|XP_017021123.1|DKIK	LOC108012492|XP_016933389.1|DSUZ
OG0006603	LOC108073990|XP_017021332.1|DKIK	LOC108013453|XP_016934819.1|DSUZ
OG0006604	LOC108078650|XP_017028066.1|DKIK	LOC108014008|XP_016935507.2|DSUZ
OG0006605	LOC108080256|XP_017030404.1|DKIK	LOC108004554|XP_016922974.1|DSUZ
OG0006606	LOC108079018|XP_017028686.1|DKIK	LOC108013491|XP_016934862.1|DSUZ
OG0006607	LOC108073379|XP_017020446.1|DKIK	LOC108013348|XP_016934649.1|DSUZ
OG0006608	LOC108075653|XP_017023688.1|DKIK	LOC108011239|XP_016931832.2|DSUZ
OG0006609	LOC108084961|XP_017036866.1|DKIK	LOC108006072|XP_036673011.1|DSUZ
OG0006610	LOC108078717|XP_017028203.1|DKIK	LOC108014679|XP_016936335.2|DSUZ
OG0006611	LOC108075329|XP_017023225.1|DKIK	LOC108013440|XP_016934801.1|DSUZ
OG0006612	LOC108075112|XP_017022883.1|DKIK	LOC108012568|XP_016933471.1|DSUZ
OG0006613	LOC108075322|XP_017023217.1|DKIK	LOC108012489|XP_016933387.1|DSUZ
OG0006614	LOC108075084|XP_017022857.1|DKIK	LOC108013568|XP_016934979.1|DSUZ
OG0006615	LOC108075096|XP_017022869.1|DKIK	LOC108013553|XP_016934954.1|DSUZ
OG0006616	LOC108077503|XP_017026321.1|DKIK	LOC108012245|XP_016933033.2|DSUZ
OG0006617	LOC108071940|XP_017018394.1|DKIK	LOC108015547|XP_016937513.2|DSUZ
OG0006618	LOC108078794|XP_017028346.1|DKIK	LOC108012943|XP_016933970.1|DSUZ
OG0006619	LOC108075213|XP_017023041.1|DKIK	LOC108013103|XP_016934240.1|DSUZ
OG0006620	LOC108075296|XP_017023180.1|DKIK	LOC108013519|XP_016934903.1|DSUZ
OG0006621	LOC108071559|XP_017017827.1|DKIK	LOC108005878|XP_016924747.1|DSUZ
OG0006622	LOC108072763|XP_017019524.1|DKIK	LOC108013299|XP_016934575.1|DSUZ
OG0006623	LOC108072768|XP_017019534.1|DKIK	LOC108013509|XP_016934885.2|DSUZ
OG0006624	LOC108076337|XP_017024613.1|DKIK	LOC108018055|XP_016940933.1|DSUZ
OG0006625	LOC108076340|XP_017024616.1|DKIK	LOC108018058|XP_036670039.1|DSUZ
OG0006627	LOC108078265|XP_017027502.1|DKIK	LOC108019708|XP_016943094.1|DSUZ
OG0006628	LOC108078104|XP_017027194.1|DKIK	LOC108019706|XP_016943090.1|DSUZ
OG0006629	LOC108078237|XP_017027432.1|DKIK	LOC108009590|XP_016929551.1|DSUZ
OG0006630	LOC108078027|XP_017027077.1|DKIK	LOC108008717|XP_036669430.1|DSUZ
OG0006631	LOC108070552|XP_017016567.1|DKIK	LOC108006845|XP_016925884.1|DSUZ
OG0006632	LOC108077994|XP_017027036.1|DKIK	LOC108019725|XP_016943133.1|DSUZ
OG0006633	LOC108079851|XP_017029848.1|DKIK	LOC108013357|XP_016934664.1|DSUZ
OG0006634	LOC108079084|XP_017028802.1|DKIK	LOC108021080|XP_016945086.1|DSUZ
OG0006635	LOC108081428|XP_017032100.1|DKIK	LOC108020221|XP_016943832.1|DSUZ
OG0006636	LOC108084495|XP_017036222.1|DKIK	LOC108005213|XP_016923891.1|DSUZ
OG0006637	LOC108079130|XP_017028868.1|DKIK	LOC108013289|XP_016934549.1|DSUZ
OG0006638	LOC108076297|XP_017024558.1|DKIK	LOC108009893|XP_016930101.1|DSUZ
OG0006639	LOC108078139|XP_017027254.1|DKIK	LOC108009167|XP_016928784.1|DSUZ
OG0006640	LOC108076795|XP_017025305.1|DKIK	LOC108019912|XP_016943502.1|DSUZ
OG0006641	LOC108078197|XP_017027362.1|DKIK	LOC108009380|XP_036669554.1|DSUZ
OG0006642	LOC108086132|XP_017038473.1|DKIK	LOC108009620|XP_016929597.2|DSUZ
OG0006643	LOC108072102|XP_017018605.1|DKIK	LOC108009141|XP_016928734.1|DSUZ
OG0006644	LOC108073955|XP_017021270.1|DKIK	LOC108007029|XP_016926124.2|DSUZ
OG0006645	LOC108082792|XP_017033826.1|DKIK	LOC108020950|XP_016944877.1|DSUZ
OG0006646	LOC108082515|XP_017033431.1|DKIK	LOC108009114|XP_016928674.1|DSUZ
OG0006647	LOC108082486|XP_017033389.1|DKIK	LOC108018119|XP_016941047.1|DSUZ
OG0006648	LOC108079730|XP_017029630.1|DKIK	LOC108012707|XP_016933624.1|DSUZ
OG0006649	LOC108076787|XP_017025283.1|DKIK	LOC108009613|XP_016929588.1|DSUZ
OG0006650	LOC108070523|XP_017016521.1|DKIK	LOC108018004|XP_016940845.1|DSUZ
OG0006651	LOC108080198|XP_017030339.1|DKIK	LOC108012969|XP_016934021.2|DSUZ
OG0006652	LOC108073591|XP_017020774.1|DKIK	LOC108014088|XP_016935596.2|DSUZ
OG0006653	LOC108075163|XP_017022941.1|DKIK	LOC108012948|XP_036670792.1|DSUZ
OG0006654	LOC108080651|XP_017030967.1|DKIK	LOC108013576|XP_016934993.1|DSUZ
OG0006655	LOC108079760|XP_017029671.1|DKIK	LOC108007138|XP_016926233.1|DSUZ
OG0006656	LOC108078746|XP_017028259.1|DKIK	LOC108005888|XP_016924766.1|DSUZ
OG0006657	LOC108076769|XP_017025261.1|DKIK	LOC108009854|XP_016930041.1|DSUZ
OG0006658	LOC108073465|XP_017020594.1|DKIK	LOC108011869|XP_036670750.1|DSUZ
OG0006659	LOC108073583|XP_017020759.1|DKIK	LOC108011870|XP_016932600.2|DSUZ
OG0006660	LOC108071572|XP_017017842.1|DKIK	LOC108012622|XP_036671612.1|DSUZ
OG0006661	LOC108071632|XP_017017903.1|DKIK	LOC108013194|XP_016934391.1|DSUZ
OG0006662	LOC108074422|XP_017021945.1|DKIK	LOC108021035|XP_016945014.1|DSUZ
OG0006663	LOC108079124|XP_017028856.1|DKIK	LOC108013408|XP_016934755.1|DSUZ
OG0006664	LOC108084207|XP_017035811.1|DKIK	LOC108020490|XP_016944309.1|DSUZ
OG0006665	LOC108078658|XP_017028080.1|DKIK	LOC108012800|XP_016933721.1|DSUZ
OG0006666	LOC108076771|XP_017025264.1|DKIK	LOC108008591|XP_016927959.1|DSUZ
OG0006667	LOC108083759|XP_017035171.1|DKIK	LOC108012371|XP_016933215.1|DSUZ
OG0006668	LOC108076625|XP_017025040.1|DKIK	LOC108019698|XP_036670117.1|DSUZ
OG0006669	LOC108073758|XP_017021013.1|DKIK	LOC108005809|XP_036671997.1|DSUZ
OG0006670	LOC108073849|XP_017021119.1|DKIK	LOC108005776|XP_016924594.1|DSUZ
OG0006671	LOC108073940|XP_017021240.1|DKIK	LOC108005874|XP_016924742.2|DSUZ
OG0006672	LOC108077505|XP_017026323.1|DKIK	LOC108012911|XP_036671851.1|DSUZ
OG0006673	LOC108070597|XP_017016656.1|DKIK	LOC108012543|XP_016936079.1|DSUZ
OG0006674	LOC108071521|XP_017017779.1|DKIK	LOC108012890|XP_016933880.1|DSUZ
OG0006675	LOC108072710|XP_017019448.1|DKIK	LOC108020027|XP_016943602.1|DSUZ
OG0006676	LOC108086004|XP_017038306.1|DKIK	LOC108005793|XP_016924611.1|DSUZ
OG0006677	LOC108078748|XP_017028261.1|DKIK	LOC108012963|XP_016934005.1|DSUZ
OG0006678	LOC108075209|XP_017023034.1|DKIK	LOC108012843|XP_016933798.1|DSUZ
OG0006679	LOC108075321|XP_017023216.1|DKIK	LOC108013602|XP_016935028.1|DSUZ
OG0006680	LOC108077650|XP_017026553.1|DKIK	LOC108015456|XP_036675295.1|DSUZ
OG0006681	LOC108073939|XP_017021236.1|DKIK	LOC108005873|XP_036670742.1|DSUZ
OG0006682	LOC108084424|XP_017036120.1|DKIK	LOC108011447|XP_036671494.1|DSUZ
OG0006683	LOC108084395|XP_017036079.1|DKIK	LOC108011431|XP_036672089.1|DSUZ
OG0006684	LOC108078747|XP_017028260.1|DKIK	LOC108012962|XP_016934003.1|DSUZ
OG0006685	LOC108078539|XP_017027940.1|DKIK	LOC108009946|XP_016930181.1|DSUZ
OG0006686	LOC108079074|XP_017028779.1|DKIK	LOC108013010|XP_016934086.1|DSUZ
OG0006687	LOC108082961|XP_017034072.1|DKIK	LOC108004856|XP_016923426.1|DSUZ
OG0006688	LOC108071592|XP_017017862.1|DKIK	LOC108012520|XP_016933421.1|DSUZ
OG0006689	LOC108079737|XP_017029638.1|DKIK	LOC108013503|XP_016934878.1|DSUZ
OG0006690	LOC108071412|XP_017017644.1|DKIK	LOC108019990|XP_036673826.1|DSUZ, LOC118878590|XP_036677523.1|DSUZ
OG0006691	LOC108073969|XP_017021301.1|DKIK	LOC108012985|XP_036670392.1|DSUZ
OG0006692	LOC108079848|XP_017029845.1|DKIK	LOC108013354|XP_016934661.1|DSUZ
OG0006693	LOC108075192|XP_017023016.1|DKIK	LOC108007161|XP_016926267.1|DSUZ
OG0006694	LOC108083535|XP_017034862.1|DKIK	LOC108016914|XP_016939324.2|DSUZ
OG0006695	LOC108078771|XP_017028303.1|DKIK	LOC108012350|XP_016933191.1|DSUZ
OG0006696	LOC108082892|XP_017033967.1|DKIK	LOC108016099|XP_036677466.1|DSUZ
OG0006697	LOC108078912|XP_017028534.1|DKIK	LOC108013157|XP_016934338.1|DSUZ
OG0006698	LOC108079869|XP_017029870.1|DKIK	LOC108005641|XP_016924444.2|DSUZ
OG0006699	LOC108079881|XP_017029887.1|DKIK	LOC108007102|XP_036671478.1|DSUZ
OG0006700	LOC108078564|XP_017027972.1|DKIK	LOC108013207|XP_016934412.1|DSUZ
OG0006701	LOC108074477|XP_017022038.1|DKIK	LOC108008434|XP_016927772.1|DSUZ
OG0006702	LOC108079093|XP_017028809.1|DKIK	LOC108012856|XP_016933811.1|DSUZ
OG0006703	LOC108078971|XP_017028629.1|DKIK	LOC108006670|XP_036671758.1|DSUZ
OG0006704	LOC108078972|XP_017028630.1|DKIK	LOC108006671|XP_016925698.1|DSUZ
OG0006705	LOC108077938|XP_017026965.1|DKIK	LOC108009477|XP_016929346.1|DSUZ
OG0006706	LOC108074654|XP_017022259.1|DKIK	LOC108010248|XP_016930591.1|DSUZ
OG0006707	LOC108076370|XP_017024664.1|DKIK	LOC108010016|XP_016930300.1|DSUZ
OG0006708	LOC108083579|XP_017034929.1|DKIK	LOC108015004|XP_016936720.1|DSUZ
OG0006709	LOC108076104|XP_017024317.1|DKIK	LOC108005160|XP_016923824.1|DSUZ
OG0006710	LOC108079103|XP_017028822.1|DKIK	LOC108013141|XP_036670409.1|DSUZ
OG0006711	LOC108079016|XP_017028683.1|DKIK	LOC108012225|XP_036670408.1|DSUZ
OG0006712	LOC108075178|XP_017022990.1|DKIK	LOC108012321|XP_036671005.1|DSUZ
OG0006713	LOC108073548|XP_017020722.1|DKIK	LOC108013297|XP_016934574.1|DSUZ
OG0006714	LOC108073547|XP_017020721.1|DKIK	LOC108013295|XP_016934572.1|DSUZ
OG0006715	LOC108079107|XP_017028834.1|DKIK	LOC108013400|XP_016934743.1|DSUZ
OG0006716	LOC108076188|XP_017024411.1|DKIK	LOC108020892|XP_016944791.1|DSUZ
OG0006717	LOC108070493|XP_017016476.1|DKIK	LOC108011738|XP_016932451.2|DSUZ
OG0006718	LOC108070479|XP_017016454.1|DKIK	LOC108011759|XP_016932479.1|DSUZ
OG0006719	LOC108078755|XP_017028277.1|DKIK	LOC108006843|XP_016925882.1|DSUZ
OG0006720	LOC108080640|XP_017030954.1|DKIK	LOC108019418|XP_036672148.1|DSUZ
OG0006721	LOC108070464|XP_017016434.1|DKIK	LOC108013424|XP_016934777.1|DSUZ
OG0006722	LOC108084439|XP_017036137.1|DKIK	LOC108011308|XP_036672013.1|DSUZ
OG0006723	LOC108077384|XP_017026167.1|DKIK	LOC108021388|XP_016945575.1|DSUZ
OG0006724	LOC108073530|XP_017020700.1|DKIK	LOC108011496|XP_036673950.1|DSUZ
OG0006725	LOC108073556|XP_017020731.1|DKIK	LOC108011490|XP_016932128.2|DSUZ
OG0006726	LOC108077866|XP_017026890.1|DKIK	LOC108017498|XP_016940041.1|DSUZ
OG0006727	LOC108073503|XP_017020660.1|DKIK	LOC108011533|XP_036673969.1|DSUZ
OG0006728	LOC108072014|XP_017018483.1|DKIK	LOC108016376|XP_016938510.2|DSUZ
OG0006729	LOC108078523|XP_017027921.1|DKIK	LOC108009253|XP_016928924.1|DSUZ
OG0006730	LOC108078521|XP_017027919.1|DKIK	LOC108009251|XP_016928922.1|DSUZ
OG0006731	LOC108075897|XP_017024002.1|DKIK	LOC108020951|XP_016944882.1|DSUZ
OG0006732	LOC108070546|XP_017016560.1|DKIK	LOC108012615|XP_016933524.1|DSUZ
OG0006733	LOC108079715|XP_017029613.1|DKIK, LOC108071879|XP_017018297.1|DKIK, LOC108071201|XP_017017367.1|DKIK	LOC108012625|XP_016933536.1|DSUZ
OG0006734	LOC108079806|XP_017029774.1|DKIK	LOC108013285|XP_016934547.1|DSUZ
OG0006735	LOC108072756|XP_017019517.1|DKIK	LOC108013185|XP_016934375.1|DSUZ
OG0006736	LOC108070598|XP_017016657.1|DKIK	LOC108014462|XP_016936073.1|DSUZ
OG0006737	LOC108071892|XP_017018308.1|DKIK	LOC108004796|XP_016923337.1|DSUZ
OG0006738	LOC108079819|XP_017029795.1|DKIK	LOC108019854|XP_016943386.1|DSUZ
OG0006739	LOC108083071|XP_017034198.1|DKIK	LOC108011442|XP_016932067.1|DSUZ
OG0006740	LOC108070585|XP_017016630.1|DKIK	LOC108013276|XP_016934536.1|DSUZ
OG0006741	LOC108070584|XP_017016628.1|DKIK	LOC108013275|XP_016934534.1|DSUZ
OG0006742	LOC108081095|XP_017031573.1|DKIK	LOC108014584|XP_016936233.2|DSUZ
OG0006743	LOC108086120|XP_017038457.1|DKIK	LOC108020911|XP_016944822.1|DSUZ
OG0006744	LOC108078888|XP_017028507.1|DKIK	LOC108013430|XP_016934783.1|DSUZ
OG0006745	LOC108070705|XP_017016785.1|DKIK	LOC108007373|XP_036673756.1|DSUZ
OG0006746	LOC108077536|XP_017026413.1|DKIK	LOC108013239|XP_016934465.1|DSUZ
OG0006747	LOC108071926|XP_017018378.1|DKIK	LOC108013508|XP_016934884.1|DSUZ
OG0006748	LOC108080368|XP_017030578.1|DKIK	LOC108015322|XP_016937207.1|DSUZ
OG0006749	LOC108079855|XP_017029852.1|DKIK	LOC108013250|XP_016934486.1|DSUZ
OG0006750	LOC108076116|XP_017024334.1|DKIK	LOC108005188|XP_016923861.1|DSUZ
OG0006752	LOC108072668|XP_017019392.1|DKIK	LOC108011842|XP_016932569.1|DSUZ
OG0006753	LOC108072670|XP_017019394.1|DKIK	LOC108011860|XP_016932589.2|DSUZ
OG0006754	LOC108079101|XP_017028818.1|DKIK	LOC108012930|XP_016933953.1|DSUZ
OG0006755	LOC108080641|XP_017030958.1|DKIK	LOC108013417|XP_016934764.1|DSUZ
OG0006756	LOC108071587|XP_017017858.1|DKIK	LOC108013580|XP_036671533.1|DSUZ
OG0006757	LOC108071605|XP_017017876.1|DKIK	LOC108012698|XP_016933615.1|DSUZ
OG0006758	LOC108075111|XP_017022882.1|DKIK	LOC108013150|XP_016934329.1|DSUZ
OG0006759	LOC108075155|XP_017022931.1|DKIK	LOC108013148|XP_016934325.1|DSUZ
OG0006760	LOC108085823|XP_017038065.1|DKIK	LOC108012304|XP_036671039.1|DSUZ
OG0006761	LOC108073224|XP_017020249.1|DKIK	LOC108014356|XP_016935930.1|DSUZ
OG0006762	LOC108074173|XP_017021597.1|DKIK	LOC108015221|XP_016937052.1|DSUZ
OG0006763	LOC108081147|XP_017031675.1|DKIK	LOC108018245|XP_016941261.1|DSUZ
OG0006764	LOC108072958|XP_017019875.1|DKIK	LOC108009413|XP_016929222.1|DSUZ
OG0006765	LOC108081148|XP_017031676.1|DKIK	LOC108018233|XP_016941248.1|DSUZ
OG0006766	LOC108079079|XP_017028792.1|DKIK	LOC108011046|XP_016931593.1|DSUZ
OG0006767	LOC108085830|XP_017038077.1|DKIK	LOC108013513|XP_016934894.1|DSUZ
OG0006768	LOC108085829|XP_017038072.1|DKIK	LOC108013512|XP_016934889.1|DSUZ
OG0006769	LOC108085832|XP_017038079.1|DKIK	LOC108012399|XP_016933248.1|DSUZ
OG0006770	LOC108084396|XP_017036080.1|DKIK	LOC108011416|XP_036670966.1|DSUZ
OG0006771	LOC108083419|XP_017034662.1|DKIK	LOC108013716|XP_036676731.1|DSUZ
OG0006772	LOC108084007|XP_017035512.1|DKIK	LOC108009066|XP_016928567.1|DSUZ
OG0006773	LOC108079780|XP_017029715.1|DKIK	LOC108007152|XP_016926244.1|DSUZ
OG0006774	LOC108083271|XP_017034478.1|DKIK	LOC108010678|XP_016931072.2|DSUZ
OG0006775	LOC108078796|XP_017028349.1|DKIK	LOC108006821|XP_036671799.1|DSUZ
OG0006776	LOC108072792|XP_017019564.1|DKIK	LOC108011858|XP_016932587.2|DSUZ
OG0006777	LOC108078799|XP_017028353.1|DKIK	LOC118877375|XP_036671806.1|DSUZ
OG0006778	LOC108075081|XP_017022852.1|DKIK	LOC108012573|XP_016933477.2|DSUZ
OG0006779	LOC108079112|XP_017028838.1|DKIK	LOC108012814|XP_016933742.1|DSUZ
OG0006780	LOC108078319|XP_017027609.1|DKIK	LOC108005828|XP_036671246.1|DSUZ
OG0006781	LOC108084670|XP_017036524.1|DKIK	LOC108013362|XP_016934674.1|DSUZ
OG0006782	LOC108079719|XP_017029617.1|DKIK	LOC108012905|XP_016933905.1|DSUZ
OG0006783	LOC108082419|XP_017033259.1|DKIK	LOC108017934|XP_016940616.1|DSUZ
OG0006784	LOC108078806|XP_017028364.1|DKIK	LOC108020205|XP_016943806.1|DSUZ
OG0006785	LOC108076805|XP_017025320.1|DKIK	LOC108010042|XP_016930340.1|DSUZ
OG0006786	LOC108081182|XP_017031730.1|DKIK	LOC108018169|XP_016941153.1|DSUZ
OG0006787	LOC108073981|XP_017021319.1|DKIK	LOC108010708|XP_016931110.1|DSUZ
OG0006788	LOC108073982|XP_017021321.1|DKIK	LOC108010710|XP_016931114.2|DSUZ
OG0006789	LOC108085974|XP_017038264.1|DKIK	LOC108005309|XP_016924008.1|DSUZ
OG0006790	LOC108086258|XP_017038631.1|DKIK	LOC108021517|XP_016945763.1|DSUZ
OG0006791	LOC108074015|XP_017021371.1|DKIK	LOC108012915|XP_016933926.1|DSUZ
OG0006792	LOC108078681|XP_017028116.1|DKIK	LOC108012542|XP_016933446.1|DSUZ
OG0006793	LOC108078936|XP_017028574.1|DKIK	LOC108012493|XP_016933390.1|DSUZ
OG0006794	LOC108070528|XP_017016535.1|DKIK	LOC108018160|XP_016941125.1|DSUZ
OG0006795	LOC108073567|XP_017020743.1|DKIK	LOC108011832|XP_036671169.1|DSUZ
OG0006796	LOC108083300|XP_017034527.1|DKIK	LOC118877356|XP_036671707.1|DSUZ
OG0006797	LOC108077234|XP_017025981.1|DKIK	LOC108021397|XP_016945586.1|DSUZ
OG0006798	LOC108077500|XP_017026317.1|DKIK	LOC108012808|XP_016933735.1|DSUZ
OG0006799	LOC108078751|XP_017028269.1|DKIK	LOC108012972|XP_016934025.1|DSUZ
OG0006800	LOC108075223|XP_017023057.1|DKIK	LOC108012920|XP_016933933.1|DSUZ
OG0006801	LOC108083956|XP_017035451.1|DKIK	LOC108015038|XP_016936759.1|DSUZ
OG0006802	LOC108076439|XP_017024783.1|DKIK	LOC108018116|XP_016941031.1|DSUZ
OG0006803	LOC108072150|XP_017018683.1|DKIK	LOC108008841|XP_016928235.1|DSUZ
OG0006804	LOC108078743|XP_017028255.1|DKIK	LOC108012376|XP_016933220.1|DSUZ
OG0006805	LOC108078172|XP_017027316.1|DKIK	LOC108019867|XP_016943412.1|DSUZ
OG0006806	LOC108071537|XP_017017802.1|DKIK	LOC108018834|XP_036670913.1|DSUZ
OG0006807	LOC108083292|XP_017034515.1|DKIK	LOC108010674|XP_016931065.2|DSUZ
OG0006808	LOC108076497|XP_017024879.1|DKIK	LOC108008290|XP_016927590.1|DSUZ
OG0006809	LOC108079702|XP_017029597.1|DKIK	LOC108007121|XP_036670456.1|DSUZ
OG0006810	LOC108078815|XP_017028386.1|DKIK	LOC108007483|XP_036671100.1|DSUZ
OG0006811	LOC108077669|XP_017026578.1|DKIK	LOC108020310|XP_016943931.1|DSUZ
OG0006812	LOC108071957|XP_017018415.1|DKIK	LOC108013397|XP_016934739.2|DSUZ
OG0006813	LOC108074085|XP_017021454.1|DKIK	LOC108017512|XP_016940065.1|DSUZ
OG0006814	LOC108073975|XP_017021307.1|DKIK	LOC108013230|XP_016934448.1|DSUZ
OG0006815	LOC108079792|XP_017029752.1|DKIK	LOC108007183|XP_016926308.2|DSUZ
OG0006816	LOC108079825|XP_017029807.1|DKIK	LOC108007069|XP_036671033.1|DSUZ
OG0006817	LOC108075036|XP_017022793.1|DKIK	LOC108012645|XP_016933560.1|DSUZ
OG0006818	LOC108073451|XP_017020573.1|DKIK	LOC108012334|XP_016933122.2|DSUZ
OG0006819	LOC108083274|XP_017034487.1|DKIK	LOC108010672|XP_016931062.1|DSUZ
OG0006820	LOC108083244|XP_017034439.1|DKIK	LOC108010663|XP_016931052.2|DSUZ
OG0006821	LOC108082049|XP_017032815.1|DKIK	LOC108021136|XP_016945182.1|DSUZ
OG0006822	LOC108076814|XP_017025334.1|DKIK	LOC108008384|XP_016927716.1|DSUZ
OG0006823	LOC108079813|XP_017029785.1|DKIK	LOC108006681|XP_016925708.1|DSUZ
OG0006824	LOC108085982|XP_017038272.1|DKIK	LOC108012527|XP_016933430.1|DSUZ
OG0006825	LOC108075106|XP_017022877.1|DKIK	LOC108006698|XP_036671583.1|DSUZ
OG0006826	LOC108079723|XP_017029622.1|DKIK	LOC108019472|XP_036671978.1|DSUZ
OG0006827	LOC108081238|XP_017031805.1|DKIK	LOC108017108|XP_016939555.1|DSUZ
OG0006828	LOC108077053|XP_017025697.1|DKIK	LOC108021688|XP_016946001.1|DSUZ
OG0006829	LOC108084421|XP_017036116.1|DKIK	LOC108011423|XP_016932037.2|DSUZ
OG0006830	LOC108079867|XP_017029868.1|DKIK	LOC108013007|XP_016934083.1|DSUZ
OG0006831	LOC108078770|XP_017028301.1|DKIK	LOC108012349|XP_016933189.1|DSUZ
OG0006832	LOC108077563|XP_017026443.1|DKIK	LOC108013558|XP_016934961.1|DSUZ
OG0006833	LOC108078837|XP_017028417.1|DKIK	LOC108013107|XP_016934243.1|DSUZ
OG0006834	LOC108073318|XP_017020367.1|DKIK	LOC108018576|XP_016941622.1|DSUZ
OG0006835	LOC108070574|XP_017016617.1|DKIK	LOC108012849|XP_016933804.1|DSUZ
OG0006836	LOC108075116|XP_017022888.1|DKIK	LOC108012558|XP_016933460.1|DSUZ
OG0006837	LOC108079858|XP_017029859.1|DKIK	LOC108020066|XP_016943654.1|DSUZ
OG0006838	LOC108078927|XP_017028563.1|DKIK	LOC108012992|XP_016934052.1|DSUZ
OG0006839	LOC108079887|XP_017029899.1|DKIK	LOC108020062|XP_016943650.1|DSUZ
OG0006840	LOC108082773|XP_017033795.1|DKIK	LOC108021104|XP_016945123.1|DSUZ
OG0006841	LOC108078577|XP_017027985.1|DKIK	LOC108019503|XP_036670736.1|DSUZ
OG0006842	LOC108079827|XP_017029813.1|DKIK	LOC108011800|XP_036671963.1|DSUZ
OG0006843	LOC108079406|XP_017029221.1|DKIK	LOC108016670|XP_016938875.1|DSUZ
OG0006844	LOC108084952|XP_017036841.1|DKIK	LOC108020557|XP_016944390.2|DSUZ
OG0006845	LOC108078922|XP_017028557.1|DKIK	LOC108006851|XP_016925892.1|DSUZ
OG0006846	LOC108079027|XP_017028696.1|DKIK	LOC108012474|XP_016933355.1|DSUZ
OG0006847	LOC108079110|XP_017028836.1|DKIK	LOC108013452|XP_016934818.2|DSUZ
OG0006848	LOC108074673|XP_017022280.1|DKIK	LOC108008617|XP_016927987.1|DSUZ
OG0006849	LOC108077538|XP_017026417.1|DKIK	LOC108013473|XP_016934844.1|DSUZ
OG0006850	LOC108077547|XP_017026428.1|DKIK	LOC108013497|XP_036671323.1|DSUZ
OG0006851	LOC108077550|XP_017026431.1|DKIK	LOC108013573|XP_036671569.1|DSUZ
OG0006852	LOC108074462|XP_017022011.1|DKIK	LOC108009815|XP_016929985.1|DSUZ
OG0006853	LOC108072671|XP_017019396.1|DKIK	LOC108012720|XP_016933638.1|DSUZ
OG0006854	LOC108077953|XP_017026982.1|DKIK	LOC108008362|XP_016927688.1|DSUZ
OG0006855	LOC108070443|XP_017016410.1|DKIK	LOC108011732|XP_036670946.1|DSUZ
OG0006856	LOC108081108|XP_017031592.1|DKIK	LOC108017990|XP_036670217.1|DSUZ
OG0006857	LOC108070628|XP_017016685.1|DKIK	LOC108005676|XP_036668867.1|DSUZ
OG0006858	LOC108070591|XP_017016639.1|DKIK	LOC108007589|XP_036670872.1|DSUZ
OG0006859	LOC108076695|XP_017025138.1|DKIK	LOC108009065|XP_016928564.1|DSUZ
OG0006860	LOC108078547|XP_017027951.1|DKIK	LOC108009252|XP_016928923.1|DSUZ
OG0006861	LOC108078290|XP_017027549.1|DKIK	LOC108019865|XP_016943406.1|DSUZ
OG0006862	LOC108078915|XP_017028539.1|DKIK	LOC108013499|XP_016934871.1|DSUZ
OG0006863	LOC108083602|XP_017034960.1|DKIK	LOC108010427|XP_016930776.1|DSUZ
OG0006864	LOC108081788|XP_017032494.1|DKIK	LOC108019785|XP_016943266.1|DSUZ
OG0006865	LOC108075396|XP_017023306.1|DKIK	LOC108014859|XP_036674439.1|DSUZ
OG0006866	LOC108078184|XP_017027339.1|DKIK	LOC108010058|XP_016930359.1|DSUZ
OG0006867	LOC108072900|XP_017019712.1|DKIK	LOC108009434|XP_016929260.1|DSUZ
OG0006868	LOC108072993|XP_017019929.1|DKIK	LOC108009433|XP_016929259.1|DSUZ
OG0006869	LOC108081013|XP_017031438.1|DKIK	LOC108008577|XP_016927940.1|DSUZ
OG0006870	LOC108078513|XP_017027905.1|DKIK	LOC108009720|XP_016929772.1|DSUZ
OG0006871	LOC108078109|XP_017027202.1|DKIK	LOC108019713|XP_016943101.1|DSUZ
OG0006872	LOC108078407|XP_017027753.1|DKIK	LOC108018212|XP_016941219.1|DSUZ
OG0006873	LOC108082606|XP_017033574.1|DKIK	LOC108009235|XP_016928891.1|DSUZ
OG0006874	LOC108081519|XP_017032226.1|DKIK	LOC108007735|XP_016926979.1|DSUZ, LOC108016295|XP_036668832.1|DSUZ
