Orthogroup	DKIK.longest_only	DSEC.longest_only
OG0005100	LOC108074653|XP_017022258.1|DKIK	LOC6618885|XP_002043133.1|DSEC
OG0005101	LOC108073362|XP_017020418.1|DKIK	LOC6620401|XP_002044609.1|DSEC
OG0005102	LOC108078387|XP_017027714.1|DKIK	LOC6615287|XP_032571039.1|DSEC
OG0005103	LOC108072143|XP_017018674.1|DKIK	LOC6615823|XP_002040193.1|DSEC
OG0005104	LOC108074797|XP_017022470.1|DKIK	LOC6611694|XP_002036228.1|DSEC
OG0005105	LOC108077480|XP_017026291.1|DKIK	LOC6606073|XP_002030882.1|DSEC
OG0005106	LOC108075216|XP_017023046.1|DKIK	LOC6610531|XP_032575729.1|DSEC
OG0005107	LOC108079907|XP_017029930.1|DKIK	LOC6610575|XP_002035148.1|DSEC
OG0005108	LOC108072950|XP_017019817.1|DKIK	LOC6609101|XP_002033804.1|DSEC
OG0005109	LOC108075201|XP_017023027.1|DKIK	LOC6617654|XP_002041967.1|DSEC
OG0005110	LOC108079857|XP_017029858.1|DKIK	LOC6605983|XP_002030795.2|DSEC
OG0005111	LOC108083142|XP_017034313.1|DKIK	LOC6610917|XP_032575142.1|DSEC
OG0005112	LOC108073947|XP_017021252.1|DKIK	LOC6610293|XP_002034888.1|DSEC
OG0005113	LOC108083143|XP_017034314.1|DKIK	LOC6610916|XP_032575144.1|DSEC
OG0005114	LOC108075040|XP_017022796.1|DKIK	LOC6610456|XP_002035037.1|DSEC
OG0005115	LOC108086240|XP_017038601.1|DKIK	LOC6613409|XP_032571214.1|DSEC
OG0005116	LOC108079913|XP_017029938.1|DKIK	LOC6606005|XP_002030816.1|DSEC
OG0005117	LOC108076102|XP_017024314.1|DKIK	LOC6616037|XP_002040403.1|DSEC
OG0005118	LOC108082024|XP_017032781.1|DKIK	LOC6611877|XP_002036395.1|DSEC
OG0005119	LOC108078242|XP_017027439.1|DKIK	LOC6609267|XP_032572366.1|DSEC
OG0005120	LOC108079724|XP_017029623.1|DKIK	LOC6610409|XP_002034991.1|DSEC
OG0005121	LOC108083233|XP_017034429.1|DKIK	LOC6619359|XP_002043576.1|DSEC
OG0005122	LOC108075311|XP_017023204.1|DKIK	LOC6605531|XP_002030362.1|DSEC
OG0005123	LOC108080689|XP_017031015.1|DKIK	LOC6618335|XP_002042607.1|DSEC
OG0005124	LOC108079795|XP_017029760.1|DKIK	LOC6605998|XP_032573605.1|DSEC
OG0005125	LOC108079791|XP_017029747.1|DKIK	LOC6606000|XP_002030811.1|DSEC
OG0005126	LOC108078769|XP_017028300.1|DKIK	LOC6604876|XP_002029721.1|DSEC
OG0005127	LOC108075283|XP_017023160.1|DKIK	LOC6610435|XP_002035016.1|DSEC
OG0005128	LOC108081180|XP_017031728.1|DKIK	LOC6608930|XP_032571279.1|DSEC
OG0005129	LOC108075275|XP_017023145.1|DKIK	LOC6616309|XP_032573991.1|DSEC
OG0005130	LOC108075230|XP_017023065.1|DKIK	LOC6616353|XP_002040713.1|DSEC
OG0005131	LOC108078283|XP_017027539.1|DKIK	LOC6611150|XP_032574001.1|DSEC
OG0005132	LOC108073431|XP_017020540.1|DKIK	LOC6605219|XP_002030057.1|DSEC
OG0005133	LOC108073861|XP_017021133.1|DKIK	LOC6610614|XP_032574710.1|DSEC
OG0005134	LOC108070445|XP_017016412.1|DKIK	LOC6605454|XP_032574651.1|DSEC
OG0005135	LOC108075300|XP_017023183.1|DKIK	LOC6610417|XP_002034999.1|DSEC
OG0005136	LOC108075263|XP_017023119.1|DKIK	LOC6610419|XP_002035001.2|DSEC
OG0005137	LOC108083975|XP_017035474.1|DKIK	LOC6617166|XP_002041493.1|DSEC
OG0005138	LOC108085987|XP_017038277.1|DKIK	LOC6610896|XP_002035459.1|DSEC
OG0005139	LOC108071614|XP_017017886.1|DKIK	LOC6610962|XP_002035519.2|DSEC
OG0005140	LOC108086230|XP_017038587.1|DKIK	LOC6613410|XP_002037884.1|DSEC
OG0005141	LOC108078165|XP_017027307.1|DKIK	LOC6609368|XP_032570602.1|DSEC
OG0005142	LOC108077548|XP_017026429.1|DKIK	LOC6604921|XP_002029764.1|DSEC
OG0005143	LOC108077530|XP_017026387.1|DKIK	LOC6604914|XP_032573650.1|DSEC
OG0005144	LOC108077491|XP_017026304.1|DKIK	LOC6604916|XP_002029759.2|DSEC
OG0005145	LOC108077561|XP_017026442.1|DKIK	LOC6604919|XP_002029762.1|DSEC
OG0005146	LOC108078836|XP_017028416.1|DKIK	LOC6616443|XP_002040804.1|DSEC
OG0005147	LOC108078838|XP_017028419.1|DKIK	LOC6616442|XP_032574604.1|DSEC
OG0005148	LOC108078804|XP_017028361.1|DKIK	LOC6605019|XP_002029862.2|DSEC
OG0005149	LOC108072963|XP_017019884.1|DKIK	LOC6609674|XP_002034332.1|DSEC
OG0005150	LOC108071552|XP_017017819.1|DKIK	LOC6605944|XP_002030756.1|DSEC
OG0005151	LOC108079859|XP_017029860.1|DKIK	LOC6610759|XP_002035325.1|DSEC
OG0005152	LOC108079888|XP_017029900.1|DKIK	LOC6610753|XP_002035319.1|DSEC
OG0005153	LOC108079876|XP_017029881.1|DKIK	LOC6610751|XP_002035317.1|DSEC
OG0005154	LOC108072730|XP_017019480.1|DKIK	LOC6610749|XP_002035315.1|DSEC
OG0005155	LOC108078638|XP_017028059.1|DKIK	LOC6610193|XP_002034801.1|DSEC
OG0005156	LOC108084871|XP_017036752.1|DKIK	LOC6620058|XP_002044270.1|DSEC
OG0005157	LOC108078177|XP_017027330.1|DKIK	LOC6615511|XP_032572965.1|DSEC
OG0005158	LOC108071622|XP_017017892.1|DKIK	LOC6611005|XP_032574782.1|DSEC
OG0005159	LOC108079862|XP_017029862.1|DKIK	LOC6605973|XP_002030785.2|DSEC
OG0005160	LOC108071942|XP_017018397.1|DKIK	LOC6606114|XP_002030922.1|DSEC
OG0005161	LOC108072191|XP_017018737.1|DKIK	LOC6613025|XP_032570728.1|DSEC
OG0005162	LOC108071827|XP_017018223.1|DKIK	LOC6619784|XP_002043997.1|DSEC
OG0005163	LOC108084802|XP_017036648.1|DKIK	LOC6616549|XP_002040908.1|DSEC
OG0005164	LOC108083150|XP_017034320.1|DKIK	LOC116801125|XP_032574764.1|DSEC
OG0005165	LOC108076361|XP_017024649.1|DKIK	LOC6607859|XP_002032613.1|DSEC
OG0005166	LOC108075665|XP_017023703.1|DKIK	LOC116801796|XP_032579329.1|DSEC
OG0005167	LOC108075600|XP_017023611.1|DKIK	LOC6613933|XP_032579332.1|DSEC
OG0005168	LOC108078844|XP_017028428.1|DKIK	LOC6621484|XP_032575909.1|DSEC
OG0005169	LOC108073475|XP_017020615.1|DKIK	LOC6610714|XP_002035280.2|DSEC
OG0005170	LOC108073473|XP_017020611.1|DKIK	LOC6610712|XP_032575970.1|DSEC
OG0005171	LOC108073317|XP_017020366.1|DKIK	LOC6610711|XP_002035277.1|DSEC
OG0005172	LOC108074738|XP_017022396.1|DKIK	LOC6615376|XP_002039758.1|DSEC
OG0005173	LOC108080715|XP_017031055.1|DKIK	LOC6607910|XP_002032664.2|DSEC
OG0005174	LOC108076541|XP_017024943.1|DKIK	LOC6615725|XP_002040096.1|DSEC
OG0005175	LOC108074212|XP_017021643.1|DKIK	LOC6615707|XP_032572897.1|DSEC
OG0005176	LOC108082594|XP_017033550.1|DKIK	LOC6609835|XP_002034487.1|DSEC
OG0005177	LOC108074201|XP_017021629.1|DKIK	LOC6615709|XP_002040080.1|DSEC
OG0005178	LOC108077566|XP_017026450.1|DKIK	LOC6604885|XP_002029730.1|DSEC
OG0005179	LOC108077510|XP_017026357.1|DKIK	LOC6604903|XP_002029748.1|DSEC
OG0005180	LOC108079751|XP_017029655.1|DKIK	LOC6610349|XP_032573519.1|DSEC
OG0005181	LOC108083851|XP_017035323.1|DKIK, LOC108075135|XP_017022907.1|DKIK	LOC6617930|XP_002042238.1|DSEC
OG0005182	LOC108078241|XP_017027437.1|DKIK	LOC6608318|XP_032572718.1|DSEC
OG0005183	LOC108074464|XP_017022016.1|DKIK	LOC6608517|XP_002033251.1|DSEC
OG0005184	LOC108072932|XP_017019770.1|DKIK	LOC6608514|XP_032570850.1|DSEC
OG0005185	LOC108076300|XP_017024560.1|DKIK	LOC6608332|XP_002033069.1|DSEC
OG0005186	LOC108078423|XP_017027777.1|DKIK	LOC6608642|XP_032571282.1|DSEC
OG0005187	LOC108080712|XP_017031038.1|DKIK	LOC6607911|XP_032572993.1|DSEC
OG0005188	LOC108081191|XP_017031745.1|DKIK	LOC6609797|XP_002034451.2|DSEC
OG0005189	LOC108079363|XP_017029162.1|DKIK	LOC6614976|XP_032580080.1|DSEC
OG0005190	LOC108070610|XP_017016672.1|DKIK	LOC6604792|XP_002029643.1|DSEC
OG0005191	LOC108070696|XP_017016769.1|DKIK	LOC6616897|XP_002041231.1|DSEC
OG0005192	LOC108072886|XP_017019696.1|DKIK	LOC6609711|XP_032571907.1|DSEC
OG0005193	LOC108076299|XP_017024559.1|DKIK	LOC6608335|XP_032572707.1|DSEC
OG0005194	LOC108076721|XP_017025176.1|DKIK	LOC6610098|XP_002034709.1|DSEC
OG0005195	LOC108078119|XP_017027225.1|DKIK	LOC6608028|XP_002032776.1|DSEC
OG0005196	LOC108075001|XP_017022733.1|DKIK	LOC6616287|XP_002040651.1|DSEC
OG0005197	LOC108070755|XP_017016841.1|DKIK	LOC6613033|XP_002037523.1|DSEC
OG0005198	LOC108070456|XP_017016427.1|DKIK	LOC6605477|XP_002030310.2|DSEC
OG0005199	LOC108076498|XP_017024880.1|DKIK	LOC6609299|XP_002033989.1|DSEC
OG0005200	LOC108074717|XP_017022349.1|DKIK	LOC6609588|XP_032571397.1|DSEC
OG0005201	LOC108072367|XP_017018950.1|DKIK	LOC6618918|XP_032571589.1|DSEC
OG0005202	LOC108070891|XP_017017025.1|DKIK	LOC6608043|XP_032571246.1|DSEC
OG0005203	LOC108074724|XP_017022357.1|DKIK	LOC6609122|XP_032571162.1|DSEC
OG0005204	LOC108075905|XP_017024014.1|DKIK	LOC6611432|XP_002035976.2|DSEC
OG0005205	LOC108082218|XP_017033040.1|DKIK	LOC6613243|XP_032577709.1|DSEC
OG0005206	LOC108076516|XP_017024913.1|DKIK	LOC6615732|XP_002040103.1|DSEC
OG0005207	LOC108078145|XP_017027273.1|DKIK	LOC6608352|XP_002033089.1|DSEC
OG0005208	LOC108078006|XP_017027050.1|DKIK	LOC6608438|XP_002033172.2|DSEC
OG0005209	LOC108085255|XP_017037291.1|DKIK	LOC6611326|XP_002035873.1|DSEC
OG0005210	LOC108085260|XP_017037299.1|DKIK	LOC6611324|XP_032569997.1|DSEC
OG0005211	LOC108070446|XP_017016414.1|DKIK	LOC6616543|XP_002040902.1|DSEC
OG0005212	LOC108070777|XP_017016865.1|DKIK	LOC6613032|XP_002037522.1|DSEC
OG0005213	LOC108079382|XP_017029192.1|DKIK	LOC6612243|XP_002036755.1|DSEC
OG0005214	LOC108077091|XP_017025751.1|DKIK	LOC6611610|XP_032569861.1|DSEC
OG0005215	LOC108074337|XP_017021845.1|DKIK	LOC6613279|XP_002037756.1|DSEC
OG0005216	LOC108082769|XP_017033787.1|DKIK	LOC6614683|XP_002039110.1|DSEC
OG0005217	LOC108081530|XP_017032237.1|DKIK	LOC6619306|XP_002043523.1|DSEC
OG0005218	LOC108082844|XP_017033901.1|DKIK	LOC6611763|XP_032569709.1|DSEC
OG0005219	LOC108078204|XP_017027377.1|DKIK	LOC6608299|XP_002033036.1|DSEC
OG0005220	LOC108079055|XP_017028751.1|DKIK	LOC6610343|XP_002034929.1|DSEC
OG0005221	LOC108082109|XP_017032898.1|DKIK	LOC6611788|XP_002036311.1|DSEC
OG0005222	LOC108076999|XP_017025558.1|DKIK	LOC6614450|XP_032583030.1|DSEC
OG0005223	LOC108079983|XP_017030038.1|DKIK	LOC6617857|XP_002042165.1|DSEC
OG0005224	LOC108074788|XP_017022454.1|DKIK	LOC6611722|XP_002036253.1|DSEC
OG0005225	LOC108075917|XP_017024039.1|DKIK	LOC6613185|XP_032583688.1|DSEC
OG0005226	LOC108077103|XP_017025781.1|DKIK	LOC6611606|XP_032569862.1|DSEC
OG0005227	LOC108072630|XP_017019349.1|DKIK	LOC6613684|XP_002038154.1|DSEC
OG0005228	LOC108072556|XP_017019224.1|DKIK	LOC6613685|XP_032583465.1|DSEC
OG0005229	LOC108079045|XP_017028726.1|DKIK	LOC6617305|XP_032583498.1|DSEC
OG0005230	LOC108082058|XP_017032824.1|DKIK	LOC6612120|XP_002036637.1|DSEC
OG0005231	LOC108074351|XP_017021865.1|DKIK	LOC6617196|XP_002041523.1|DSEC
OG0005232	LOC108075891|XP_017023990.1|DKIK	LOC6613156|XP_032583321.1|DSEC
OG0005233	LOC108085250|XP_017037286.1|DKIK	LOC6611319|XP_002035866.1|DSEC
OG0005234	LOC108082866|XP_017033933.1|DKIK	LOC6614690|XP_002039117.2|DSEC
OG0005235	LOC108082871|XP_017033938.1|DKIK	LOC6614581|XP_002039009.1|DSEC
OG0005236	LOC108077433|XP_017026229.1|DKIK	LOC6613333|XP_002037809.2|DSEC
OG0005237	LOC108077431|XP_017026225.1|DKIK	LOC6613329|XP_032575599.1|DSEC
OG0005238	LOC108077354|XP_017026135.1|DKIK	LOC6613328|XP_002037804.2|DSEC
OG0005239	LOC108074577|XP_017022170.1|DKIK	LOC6613059|XP_002037542.2|DSEC
OG0005240	LOC108077177|XP_017025903.1|DKIK	LOC6611980|XP_002036497.1|DSEC
OG0005241	LOC108074420|XP_017021942.1|DKIK	LOC6617347|XP_032571638.1|DSEC
OG0005242	LOC108077261|XP_017026016.1|DKIK	LOC6612050|XP_002036567.1|DSEC
OG0005243	LOC108079031|XP_017028712.1|DKIK	LOC6617306|XP_032583495.1|DSEC
OG0005244	LOC108085726|XP_017037941.1|DKIK	LOC6606626|XP_032578851.1|DSEC
OG0005245	LOC108081156|XP_017031684.1|DKIK	LOC6614189|XP_002038636.1|DSEC
OG0005246	LOC108086129|XP_017038470.1|DKIK	LOC6617250|XP_002041577.1|DSEC
OG0005247	LOC108076302|XP_017024562.1|DKIK	LOC6615735|XP_002040106.1|DSEC
OG0005248	LOC108084255|XP_017035887.1|DKIK	LOC6606302|XP_032577077.1|DSEC
OG0005249	LOC108084832|XP_017036687.1|DKIK	LOC6616653|XP_002041010.1|DSEC
OG0005250	LOC108070521|XP_017016520.1|DKIK	LOC6618268|XP_032572310.1|DSEC
OG0005251	LOC108076891|XP_017025412.1|DKIK	LOC6611962|XP_032575933.1|DSEC
OG0005252	LOC108082745|XP_017033744.1|DKIK	LOC6614657|XP_002039084.2|DSEC
OG0005253	LOC108081410|XP_017032076.1|DKIK	LOC6618242|XP_032583301.1|DSEC
OG0005254	LOC108072511|XP_017019172.1|DKIK	LOC6614706|XP_002039133.1|DSEC
OG0005255	LOC108072606|XP_017019318.1|DKIK	LOC6614705|XP_032577080.1|DSEC
OG0005256	LOC108080692|XP_017031017.1|DKIK	LOC6620415|XP_002044623.1|DSEC
OG0005257	LOC108074855|XP_017022554.1|DKIK	LOC6611690|XP_002036224.1|DSEC
OG0005258	LOC108082208|XP_017033029.1|DKIK	LOC6611810|XP_002036332.1|DSEC
OG0005259	LOC108077413|XP_017026202.1|DKIK	LOC6611261|XP_002035816.1|DSEC
OG0005260	LOC108077416|XP_017026206.1|DKIK	LOC6611263|XP_002035818.1|DSEC
OG0005261	LOC108077208|XP_017025947.1|DKIK	LOC6612013|XP_002036530.1|DSEC
OG0005262	LOC108081419|XP_017032091.1|DKIK	LOC116803595|XP_032583468.1|DSEC
OG0005263	LOC108072600|XP_017019309.1|DKIK	LOC6614700|XP_002039127.2|DSEC
OG0005264	LOC108075661|XP_017023699.1|DKIK	LOC6616748|XP_032577975.1|DSEC
OG0005265	LOC108082802|XP_017033849.1|DKIK	LOC6614697|XP_032577733.1|DSEC
OG0005266	LOC108075916|XP_017024038.1|DKIK	LOC6611391|XP_002035935.1|DSEC
OG0005267	LOC108077342|XP_017026119.1|DKIK	LOC6613120|XP_002037601.1|DSEC
OG0005268	LOC108077447|XP_017026254.1|DKIK	LOC6613121|XP_002037602.1|DSEC
OG0005269	LOC108077451|XP_017026259.1|DKIK	LOC6613135|XP_032575110.1|DSEC
OG0005270	LOC108081972|XP_017032695.1|DKIK	LOC6612132|XP_002036649.1|DSEC
OG0005271	LOC108074806|XP_017022489.1|DKIK	LOC6614632|XP_002039059.1|DSEC
OG0005272	LOC108074807|XP_017022490.1|DKIK	LOC6614630|XP_002039057.1|DSEC
OG0005273	LOC108074833|XP_017022523.1|DKIK	LOC6611667|XP_002036202.1|DSEC
OG0005274	LOC108082057|XP_017032823.1|DKIK	LOC6612129|XP_002036646.1|DSEC
OG0005275	LOC108077052|XP_017025694.1|DKIK	LOC6611937|XP_032573456.1|DSEC
OG0005276	LOC108086157|XP_017038508.1|DKIK	LOC6613266|XP_002037743.2|DSEC
OG0005277	LOC108086176|XP_017038529.1|DKIK	LOC6613277|XP_002037754.1|DSEC
OG0005278	LOC108076767|XP_017025257.1|DKIK	LOC6610104|XP_002034715.1|DSEC
OG0005279	LOC108082232|XP_017033059.1|DKIK	LOC6613585|XP_002038053.1|DSEC
OG0005280	LOC108074429|XP_017021954.1|DKIK	LOC6617335|XP_002041660.1|DSEC
OG0005281	LOC108077435|XP_017026237.1|DKIK	LOC6613096|XP_032577459.1|DSEC
OG0005282	LOC108085468|XP_017037574.1|DKIK	LOC6614021|XP_002038475.2|DSEC
OG0005283	LOC108084597|XP_017036361.1|DKIK	LOC6607667|XP_002032432.1|DSEC
OG0005284	LOC108081403|XP_017032052.1|DKIK	LOC6618256|XP_032571720.1|DSEC
OG0005285	LOC108081415|XP_017032086.1|DKIK	LOC6618257|XP_002042531.1|DSEC
OG0005286	LOC108074428|XP_017021951.1|DKIK	LOC6617338|XP_002041663.2|DSEC
OG0005287	LOC108074437|XP_017021965.1|DKIK	LOC6617340|XP_002041665.2|DSEC
OG0005288	LOC108082596|XP_017033557.1|DKIK	LOC6611537|XP_032571013.1|DSEC
OG0005289	LOC108081409|XP_017032075.1|DKIK	LOC6620141|XP_032570993.1|DSEC
OG0005290	LOC108075526|XP_017023512.1|DKIK	LOC6613967|XP_032578285.1|DSEC
OG0005291	LOC108072571|XP_017019265.1|DKIK	LOC6617839|XP_002042147.1|DSEC
OG0005292	LOC108072569|XP_017019251.1|DKIK	LOC6617843|XP_032575295.1|DSEC
OG0005293	LOC108085235|XP_017037264.1|DKIK	LOC6611335|XP_002035882.1|DSEC
OG0005294	LOC108082167|XP_017032962.1|DKIK	LOC6617710|XP_002042022.1|DSEC
OG0005295	LOC108072570|XP_017019260.1|DKIK	LOC6617838|XP_032569964.1|DSEC
OG0005296	LOC108085415|XP_017037471.1|DKIK	LOC6614009|XP_032578189.1|DSEC
OG0005297	LOC108074845|XP_017022541.1|DKIK	LOC6611705|XP_032569907.1|DSEC
OG0005298	LOC108077082|XP_017025739.1|DKIK	LOC6611850|XP_002036372.1|DSEC
OG0005299	LOC108073487|XP_017020634.1|DKIK	LOC6612736|XP_002037239.1|DSEC
OG0005300	LOC108083434|XP_017034678.1|DKIK	LOC6620248|XP_002044457.2|DSEC
OG0005301	LOC108082036|XP_017032794.1|DKIK	LOC6611873|XP_002036391.1|DSEC
OG0005302	LOC108073129|XP_017020116.1|DKIK	LOC6608691|XP_002033418.1|DSEC
OG0005303	LOC108082865|XP_017033932.1|DKIK	LOC6614583|XP_002039011.1|DSEC
OG0005304	LOC108079976|XP_017030028.1|DKIK	LOC6613629|XP_032573579.1|DSEC
OG0005305	LOC108076766|XP_017025256.1|DKIK	LOC6610103|XP_002034714.1|DSEC
OG0005306	LOC108076991|XP_017025540.1|DKIK	LOC6614424|XP_032572339.1|DSEC
OG0005307	LOC108081988|XP_017032715.1|DKIK	LOC6612114|XP_002036631.1|DSEC
OG0005308	LOC108077075|XP_017025731.1|DKIK	LOC6612017|XP_002036534.2|DSEC
OG0005309	LOC108082192|XP_017033002.1|DKIK	LOC6613227|XP_002037704.1|DSEC
OG0005310	LOC108079623|XP_017029490.1|DKIK	LOC6611653|XP_002036188.1|DSEC
OG0005311	LOC108077152|XP_017025871.1|DKIK	LOC6617764|XP_032583330.1|DSEC
OG0005312	LOC108077144|XP_017025851.1|DKIK	LOC6617805|XP_002042117.1|DSEC
OG0005313	LOC108077276|XP_017026038.1|DKIK	LOC6611942|XP_002036459.1|DSEC
OG0005314	LOC108082182|XP_017032988.1|DKIK	LOC6617694|XP_002042006.1|DSEC
OG0005315	LOC108070536|XP_017016549.1|DKIK	LOC6614567|XP_032574175.1|DSEC
OG0005316	LOC108076736|XP_017025203.1|DKIK	LOC6610102|XP_032570030.1|DSEC
OG0005317	LOC108077407|XP_017026196.1|DKIK	LOC6614418|XP_002038851.1|DSEC
OG0005318	LOC108083750|XP_017035159.1|DKIK	LOC6621036|XP_032570485.1|DSEC
OG0005319	LOC108085245|XP_017037279.1|DKIK	LOC6611336|XP_002035883.1|DSEC
OG0005320	LOC108072591|XP_017019292.1|DKIK	LOC6614769|XP_002039188.2|DSEC
OG0005321	LOC108077167|XP_017025891.1|DKIK	LOC6612088|XP_002036605.1|DSEC
OG0005322	LOC108074581|XP_017022178.1|DKIK	LOC6620972|XP_032569839.1|DSEC
OG0005323	LOC108082198|XP_017033010.1|DKIK	LOC6611787|XP_032572103.1|DSEC
OG0005324	LOC108077292|XP_017026060.1|DKIK	LOC6611857|XP_002036379.1|DSEC
OG0005325	LOC108075868|XP_017023959.1|DKIK	LOC116803620|XP_032583561.1|DSEC
OG0005326	LOC108077318|XP_017026096.1|DKIK	LOC6611858|XP_032570920.1|DSEC
OG0005327	LOC108082888|XP_017033959.1|DKIK	LOC6611769|XP_002036292.1|DSEC
OG0005328	LOC108075565|XP_017023569.1|DKIK	LOC6616764|XP_002041101.1|DSEC
OG0005329	LOC108078947|XP_017028585.1|DKIK	LOC6604970|XP_002029813.1|DSEC
OG0005330	LOC108078945|XP_017028583.1|DKIK	LOC6604969|XP_002029812.1|DSEC
OG0005331	LOC108077457|XP_017026270.1|DKIK	LOC6613119|XP_002037600.1|DSEC
OG0005332	LOC108074602|XP_017022206.1|DKIK	LOC6618170|XP_002042448.1|DSEC
OG0005333	LOC108075786|XP_017023843.1|DKIK	LOC6617726|XP_032583148.1|DSEC
OG0005334	LOC108077204|XP_017025940.1|DKIK	LOC6611985|XP_002036502.1|DSEC
OG0005335	LOC108081810|XP_017032535.1|DKIK	LOC6608961|XP_002033675.2|DSEC
OG0005336	LOC108078553|XP_017027959.1|DKIK	LOC6621151|XP_002045331.1|DSEC
OG0005337	LOC108078276|XP_017027517.1|DKIK	LOC6609621|XP_002034298.2|DSEC
OG0005338	LOC108074573|XP_017022164.1|DKIK	LOC6611921|XP_032572417.1|DSEC
OG0005339	LOC108076880|XP_017025399.1|DKIK	LOC6612008|XP_032569933.1|DSEC
OG0005340	LOC108082072|XP_017032851.1|DKIK	LOC6620824|XP_032570565.1|DSEC, LOC116802126|XP_032581241.1|DSEC, LOC6621600|XP_032572514.1|DSEC
OG0005341	LOC108070879|XP_017017011.1|DKIK	LOC6608210|XP_002032955.1|DSEC
OG0005342	LOC108082073|XP_017032853.1|DKIK	LOC6612188|XP_032583741.1|DSEC
OG0005343	LOC108073043|XP_017019995.1|DKIK	LOC6608005|XP_032570202.1|DSEC
OG0005344	LOC108082383|XP_017033213.1|DKIK	LOC6608754|XP_002033477.1|DSEC
OG0005345	LOC108082779|XP_017033803.1|DKIK	LOC6613636|XP_002038106.1|DSEC
OG0005346	LOC108075876|XP_017023969.1|DKIK	LOC6611470|XP_002036011.1|DSEC
OG0005347	LOC108086124|XP_017038461.1|DKIK	LOC6613317|XP_032578449.1|DSEC
OG0005348	LOC108077256|XP_017026008.1|DKIK	LOC6611949|XP_002036466.1|DSEC
OG0005349	LOC108077059|XP_017025714.1|DKIK	LOC6611941|XP_002036458.1|DSEC
OG0005350	LOC108081984|XP_017032711.1|DKIK	LOC6612130|XP_002036647.1|DSEC
OG0005351	LOC108070567|XP_017016607.1|DKIK	LOC6621839|XP_032574822.1|DSEC
OG0005352	LOC108077126|XP_017025819.1|DKIK	LOC116800373|XP_032570818.1|DSEC
OG0005353	LOC108082461|XP_017033326.1|DKIK	LOC6609742|XP_002034396.1|DSEC
OG0005354	LOC108075838|XP_017023903.1|DKIK	LOC6613175|XP_032569949.1|DSEC
OG0005355	LOC108074288|XP_017021763.1|DKIK	LOC6617229|XP_002041556.1|DSEC
OG0005356	LOC108074302|XP_017021780.1|DKIK	LOC6617231|XP_032583611.1|DSEC
OG0005357	LOC108079618|XP_017029482.1|DKIK	LOC6611573|XP_002036111.1|DSEC
OG0005358	LOC108075865|XP_017023949.1|DKIK	LOC6611484|XP_002036025.1|DSEC
OG0005359	LOC108086135|XP_017038477.1|DKIK	LOC6615624|XP_032570953.1|DSEC
OG0005360	LOC108085511|XP_017037623.1|DKIK	LOC6618359|XP_032573255.1|DSEC
OG0005361	LOC108077247|XP_017025996.1|DKIK	LOC6612069|XP_032569860.1|DSEC
OG0005362	LOC108074504|XP_017022071.1|DKIK	LOC6611924|XP_002036441.1|DSEC
OG0005363	LOC108073637|XP_017020845.1|DKIK	LOC6613517|XP_002037985.1|DSEC
OG0005364	LOC108078389|XP_017027733.1|DKIK	LOC6615278|XP_002039682.1|DSEC
OG0005365	LOC108082191|XP_017033000.1|DKIK	LOC6618191|XP_032573701.1|DSEC
OG0005366	LOC108082231|XP_017033058.1|DKIK	LOC6618193|XP_032579655.1|DSEC
OG0005367	LOC108082168|XP_017032963.1|DKIK	LOC6618195|XP_002042470.1|DSEC
OG0005368	LOC108073321|XP_017020371.1|DKIK	LOC6607132|XP_032577225.1|DSEC
OG0005369	LOC108072624|XP_017019342.1|DKIK	LOC6617402|XP_002041727.1|DSEC
OG0005370	LOC108082039|XP_017032801.1|DKIK	LOC6612119|XP_002036636.1|DSEC
OG0005371	LOC108081973|XP_017032696.1|DKIK	LOC6612116|XP_002036633.1|DSEC
OG0005372	LOC108084199|XP_017035797.1|DKIK	LOC6607038|XP_002031826.1|DSEC
OG0005373	LOC108074550|XP_017022176.1|DKIK	LOC116800354|XP_032570607.1|DSEC, LOC6620646|XP_002044848.2|DSEC
OG0005374	LOC108077071|XP_017025728.1|DKIK	LOC6614420|XP_002038853.1|DSEC
OG0005375	LOC108077070|XP_017025727.1|DKIK	LOC6614419|XP_002038852.1|DSEC
OG0005376	LOC108077400|XP_017026185.1|DKIK	LOC6621851|XP_032569961.1|DSEC
OG0005377	LOC108079799|XP_017029767.1|DKIK	LOC6610361|XP_002034947.1|DSEC
OG0005378	LOC108074415|XP_017021932.1|DKIK	LOC6617377|XP_002041702.2|DSEC
OG0005379	LOC108074567|XP_017022158.1|DKIK	LOC6613054|XP_002037537.2|DSEC
OG0005380	LOC108074436|XP_017021964.1|DKIK	LOC6617366|XP_032582676.1|DSEC
OG0005381	LOC108082740|XP_017033735.1|DKIK	LOC6614527|XP_032582715.1|DSEC
OG0005382	LOC108074803|XP_017022487.1|DKIK	LOC6618217|XP_032583197.1|DSEC
OG0005383	LOC108071917|XP_017018365.1|DKIK	LOC6606098|XP_002030907.2|DSEC
OG0005384	LOC108070697|XP_017016770.1|DKIK	LOC6616896|XP_002041230.1|DSEC
OG0005385	LOC108076710|XP_017025160.1|DKIK	LOC6610052|XP_032570876.1|DSEC
OG0005386	LOC108076195|XP_017024417.1|DKIK	LOC6609409|XP_032571853.1|DSEC
OG0005387	LOC108075521|XP_017023503.1|DKIK	LOC6607375|XP_032579571.1|DSEC
OG0005388	LOC108081456|XP_017032135.1|DKIK	LOC6613484|XP_002037953.1|DSEC
