Orthogroup	DKIK.longest_only	DMEL.longest_only
OG0003553	LOC108073124|XP_017020110.1|DKIK	CG2269|NP_724880.1|DMEL
OG0003554	LOC108079832|XP_017029821.1|DKIK	CG4098|NP_660192.1|DMEL
OG0003555	LOC108079759|XP_017029670.1|DKIK	hob|NP_647789.2|DMEL
OG0003556	LOC108083632|XP_017034991.1|DKIK	CG32432|NP_649266.1|DMEL
OG0003557	LOC108083687|XP_017035057.1|DKIK	CSN3|NP_524190.2|DMEL
OG0003558	LOC108078822|XP_017028396.1|DKIK	axo|NP_001246631.1|DMEL
OG0003559	LOC108083100|XP_017034245.1|DKIK	SCaMC|NP_729802.1|DMEL
OG0003560	LOC108071555|XP_017017823.1|DKIK	Neos|NP_523955.1|DMEL
OG0003561	LOC108076705|XP_017025152.1|DKIK	Lrt|NP_001286640.1|DMEL
OG0003562	LOC108073028|XP_017019977.1|DKIK	Hyccin|NP_611256.1|DMEL
OG0003563	LOC108084620|XP_017036395.1|DKIK	NP15.6|NP_650774.1|DMEL
OG0003564	LOC108083718|XP_017035113.1|DKIK	Sec63|NP_648111.1|DMEL
OG0003565	LOC108079839|XP_017029831.1|DKIK	RpL28|NP_647791.2|DMEL
OG0003566	LOC108075518|XP_017023495.1|DKIK	Unc-115b|NP_731390.1|DMEL, Unc-115a|NP_001163573.1|DMEL
OG0003567	LOC108078284|XP_017027537.1|DKIK	spin|NP_725532.1|DMEL
OG0003568	LOC108078298|XP_017027567.1|DKIK	Camta|NP_001137624.1|DMEL
OG0003569	LOC108075049|XP_017022816.1|DKIK	CG1317|NP_647715.2|DMEL
OG0003570	LOC108072986|XP_017019917.1|DKIK	didum|NP_724569.1|DMEL
OG0003571	LOC108078621|XP_017028033.1|DKIK	NT1|NP_729009.2|DMEL
OG0003572	LOC108082517|XP_017033433.1|DKIK	exp|NP_725091.1|DMEL
OG0003573	LOC108085124|XP_017037114.1|DKIK	Ctf4|NP_610921.1|DMEL
OG0003574	LOC108070595|XP_017016653.1|DKIK	CG4611|NP_647949.1|DMEL
OG0003575	LOC108078710|XP_017028160.1|DKIK	CG5157|NP_648843.1|DMEL
OG0003576	LOC108078937|XP_017028575.1|DKIK	rogdi|NP_730244.1|DMEL
OG0003577	LOC108084407|XP_017036094.1|DKIK	S6k|NP_523941.2|DMEL
OG0003578	LOC108071540|XP_017017804.1|DKIK	Rint1|NP_648102.2|DMEL
OG0003579	LOC108073004|XP_017019946.1|DKIK	stau|NP_476751.1|DMEL
OG0003580	LOC108076764|XP_017025253.1|DKIK	hpo|NP_611427.1|DMEL
OG0003581	LOC108079820|XP_017029791.1|DKIK	Srrm234|NP_001097475.2|DMEL
OG0003582	LOC108071922|XP_017018371.1|DKIK	CG32066|NP_729619.1|DMEL
OG0003583	LOC108085129|XP_017037120.1|DKIK	CG12913|NP_610567.1|DMEL
OG0003584	LOC108082529|XP_017033446.1|DKIK	CG12128|NP_610543.1|DMEL
OG0003585	LOC108080573|XP_017030866.1|DKIK, LOC108080648|XP_017030961.1|DKIK	CG7330|NP_649032.1|DMEL
OG0003586	LOC108085500|XP_017037613.1|DKIK	yellow-h|NP_651912.3|DMEL
OG0003587	LOC108074449|XP_017021979.1|DKIK	IntS14|NP_608579.1|DMEL
OG0003588	LOC108085702|XP_017037902.1|DKIK	DNApol-theta|NP_524333.1|DMEL
OG0003589	LOC108078072|XP_017027126.1|DKIK	CG30095|NP_725529.1|DMEL
OG0003590	LOC108075282|XP_017023159.1|DKIK	SCOT|NP_647683.1|DMEL
OG0003591	LOC108079113|XP_017028841.1|DKIK	CG12004|NP_001097474.1|DMEL
OG0003592	LOC108070494|XP_017016478.1|DKIK	CG10681|NP_648580.1|DMEL
OG0003593	LOC108070561|XP_017016579.1|DKIK	Pdp1|NP_729301.1|DMEL
OG0003594	LOC108084414|XP_017036106.1|DKIK	CG14834|NP_648108.1|DMEL
OG0003595	LOC108078432|XP_017027799.1|DKIK	Arf51F|NP_523751.2|DMEL
OG0003596	LOC108076335|XP_017024608.1|DKIK	Rab2|NP_477090.1|DMEL
OG0003597	LOC108076435|XP_017024779.1|DKIK	Hsepi|NP_610249.2|DMEL
OG0003598	LOC108078955|XP_017028599.1|DKIK	CG15019|NP_001097502.1|DMEL
OG0003599	LOC108075855|XP_017023934.1|DKIK	CG9643|NP_608733.1|DMEL
OG0003600	LOC108077507|XP_017026330.1|DKIK	Gug|NP_001261581.1|DMEL
OG0003601	LOC108077950|XP_017026978.1|DKIK	ana|NP_001163093.1|DMEL
OG0003602	LOC108076427|XP_017024765.1|DKIK	Sesn|NP_001097437.1|DMEL
OG0003603	LOC108078578|XP_017027986.1|DKIK	CG34462|NP_001097548.1|DMEL
OG0003604	LOC108073656|XP_017020872.1|DKIK	nompB|NP_724347.3|DMEL
OG0003605	LOC108081249|XP_017031822.1|DKIK	udt|NP_651182.2|DMEL
OG0003606	LOC108073022|XP_017019969.1|DKIK	swi2|NP_611247.3|DMEL
OG0003607	LOC108073035|XP_017019985.1|DKIK	aft|NP_477413.1|DMEL
OG0003608	LOC108078941|XP_017028580.1|DKIK	vnc|NP_648378.1|DMEL
OG0003609	LOC108078208|XP_017027381.1|DKIK	tsu|NP_610454.2|DMEL
OG0003610	LOC108080671|XP_017030992.1|DKIK	Wdr92|NP_649025.1|DMEL
OG0003611	LOC108078716|XP_017028188.1|DKIK	bol|NP_001261614.1|DMEL
OG0003612	LOC108078016|XP_017027066.1|DKIK	hbn|NP_788420.1|DMEL
OG0003613	LOC108072177|XP_017018721.1|DKIK	Rpe|NP_610298.2|DMEL
OG0003614	LOC108072178|XP_017018723.1|DKIK	boca|NP_724578.1|DMEL
OG0003615	LOC108074207|XP_017021634.1|DKIK	Golgin245|NP_611787.2|DMEL
OG0003616	LOC108076760|XP_017025249.1|DKIK	CG2852|NP_611695.1|DMEL
OG0003618	LOC108072924|XP_017019758.1|DKIK	fdl|NP_725178.2|DMEL
OG0003619	LOC108081797|XP_017032516.1|DKIK	AspRS|NP_476609.1|DMEL
OG0003620	LOC108070895|XP_017017030.1|DKIK	Zfrp8|NP_611890.1|DMEL
OG0003621	LOC108078768|XP_017028298.1|DKIK	CG4942|NP_648286.1|DMEL
OG0003622	LOC108078766|XP_017028293.1|DKIK	teq|NP_648288.2|DMEL
OG0003623	LOC108070833|XP_017016945.1|DKIK	mEFTu1|NP_524752.1|DMEL
OG0003624	LOC108076537|XP_017024939.1|DKIK	Pal2|NP_525118.2|DMEL
OG0003625	LOC108076776|XP_017025269.1|DKIK	CG1598|NP_610296.2|DMEL
OG0003626	LOC108078123|XP_017027235.1|DKIK	Pgant1|NP_611043.1|DMEL
OG0003627	LOC108082569|XP_017033515.1|DKIK	Vps51|NP_611363.2|DMEL
OG0003628	LOC108078143|XP_017027271.1|DKIK	ced-6|NP_001246225.1|DMEL
OG0003629	LOC108080948|XP_017031348.1|DKIK	CG3955|NP_610837.1|DMEL
OG0003630	LOC108072171|XP_017018710.1|DKIK	CG10339|NP_611881.1|DMEL
OG0003631	LOC108083281|XP_017034499.1|DKIK	l_3_76BDm|NP_649135.2|DMEL
OG0003632	LOC108070557|XP_017016571.1|DKIK	CG15212|NP_652458.1|DMEL
OG0003633	LOC108078256|XP_017027479.1|DKIK	Dgkepsilon|NP_725228.1|DMEL
OG0003634	LOC108077545|XP_017026426.1|DKIK	ergic53|NP_524776.1|DMEL
OG0003635	LOC108073997|XP_017021339.1|DKIK	ZnT63C|NP_001261364.1|DMEL
OG0003636	LOC108078126|XP_017027239.1|DKIK	Dbp45A|NP_476927.1|DMEL
OG0003637	LOC108077995|XP_017027037.1|DKIK	Cyp301a1|NP_610796.1|DMEL
OG0003638	LOC108074003|XP_017021353.1|DKIK	trc|NP_001262071.1|DMEL
OG0003639	LOC108077086|XP_017025742.1|DKIK	Taf11|NP_723484.1|DMEL
OG0003640	LOC108078213|XP_017027389.1|DKIK	Pms2|NP_477023.1|DMEL
OG0003641	LOC108082591|XP_017033545.1|DKIK	Sgf29|NP_726051.1|DMEL
OG0003642	LOC108078110|XP_017027203.1|DKIK	Pabp2|NP_476902.1|DMEL
OG0003643	LOC108070829|XP_017016936.1|DKIK	mRpS17|NP_525119.1|DMEL
OG0003644	LOC108082453|XP_017033313.1|DKIK	TER94|NP_001097249.1|DMEL
OG0003645	LOC108075085|XP_017022858.1|DKIK	mRpS35|NP_523893.1|DMEL
OG0003646	LOC108070569|XP_017016610.1|DKIK	ldbr|NP_996022.1|DMEL
OG0003647	LOC108078933|XP_017028570.1|DKIK	Fdx1|NP_523993.1|DMEL
OG0003648	LOC108086228|XP_017038585.1|DKIK	Gmd|NP_608888.2|DMEL
OG0003649	LOC108073459|XP_017020583.1|DKIK	veli|NP_733076.2|DMEL
OG0003650	LOC108080506|XP_017030764.1|DKIK	Arp6|NP_511165.1|DMEL
OG0003651	LOC108085878|XP_017038128.1|DKIK	CG15528|NP_651767.2|DMEL
OG0003652	LOC108070461|XP_017016431.1|DKIK	SmD1|NP_524774.1|DMEL
OG0003653	LOC108073920|XP_017021207.1|DKIK	cyc|NP_524168.2|DMEL
OG0003654	LOC108078798|XP_017028352.1|DKIK	beg|NP_648950.1|DMEL
OG0003655	LOC108082805|XP_017033852.1|DKIK	CG10189|NP_609975.1|DMEL
OG0003656	LOC108070439|XP_017016403.1|DKIK	CG10984|NP_729823.2|DMEL
OG0003657	LOC108073324|XP_017020374.1|DKIK	Blos4|NP_648414.1|DMEL
OG0003658	LOC108073210|XP_017020227.1|DKIK	CG9386|NP_649904.2|DMEL
OG0003659	LOC108083056|XP_017034176.1|DKIK	Gabat|NP_649168.2|DMEL
OG0003660	LOC108079078|XP_017028790.1|DKIK	E_bx_|NP_001261188.1|DMEL
OG0003661	LOC108075154|XP_017022930.1|DKIK	Pxn|NP_523891.2|DMEL
OG0003662	LOC108085820|XP_017038060.1|DKIK	ppl|NP_524197.1|DMEL
OG0003663	LOC108084408|XP_017036095.1|DKIK	kri|NP_001261451.1|DMEL
OG0003664	LOC108084417|XP_017036110.1|DKIK	vn|NP_523942.2|DMEL
OG0003665	LOC108085144|XP_017037153.1|DKIK	CG12909|NP_610573.1|DMEL
OG0003666	LOC108070537|XP_017016550.1|DKIK	phtf|NP_610232.1|DMEL
OG0003667	LOC108079789|XP_017029735.1|DKIK	Larp4B|NP_647793.1|DMEL
OG0003668	LOC108071978|XP_017018441.1|DKIK	stw|NP_610170.2|DMEL
OG0003669	LOC108078489|XP_017027860.1|DKIK	CG7637|NP_610610.1|DMEL
OG0003670	LOC108078487|XP_017027859.1|DKIK	CG12935|NP_610609.1|DMEL
OG0003671	LOC108076381|XP_017024681.1|DKIK	Pde8|NP_001163275.2|DMEL
OG0003672	LOC108071368|XP_017017600.1|DKIK	RpS27|NP_651359.1|DMEL
OG0003673	LOC108076789|XP_017025289.1|DKIK	wdp|NP_611661.1|DMEL
OG0003674	LOC108078310|XP_017027592.1|DKIK	CG8399|NP_001286472.1|DMEL
OG0003675	LOC108076643|XP_017025064.1|DKIK	Nup44A|NP_610343.1|DMEL
OG0003676	LOC108076638|XP_017025054.1|DKIK	ACC|NP_610342.1|DMEL
OG0003677	LOC108070580|XP_017016627.1|DKIK	CG17454|NP_001138001.1|DMEL
OG0003678	LOC108073464|XP_017020591.1|DKIK	wit|NP_001261395.1|DMEL
OG0003679	LOC108073571|XP_017020746.1|DKIK	Rcd5|NP_647852.1|DMEL
OG0003680	LOC108073044|XP_017019996.1|DKIK	CG5033|NP_611270.1|DMEL
OG0003681	LOC108082603|XP_017033565.1|DKIK	tun|NP_611061.1|DMEL
OG0003682	LOC108077777|XP_017026763.1|DKIK	pps|NP_001247075.1|DMEL
OG0003683	LOC108081010|XP_017031435.1|DKIK	TppII|NP_725252.1|DMEL
OG0003684	LOC108078760|XP_017028285.1|DKIK	CG3434|NP_648320.1|DMEL
OG0003685	LOC108078629|XP_017028042.1|DKIK	TrpA1|NP_001261600.1|DMEL
OG0003686	LOC108078227|XP_017027416.1|DKIK	Sec24AB|NP_610531.1|DMEL
OG0003687	LOC108072964|XP_017019885.1|DKIK	Dlish|NP_611251.2|DMEL
OG0003688	LOC108078183|XP_017027338.1|DKIK	bonsai|NP_611691.1|DMEL
OG0003689	LOC108072798|XP_017019575.1|DKIK	ArfGAP3|NP_001097664.2|DMEL
OG0003690	LOC108080672|XP_017030994.1|DKIK	NUCB1|NP_649008.2|DMEL
OG0003691	LOC108083640|XP_017035000.1|DKIK	meru|NP_730077.1|DMEL
OG0003692	LOC108073042|XP_017019994.1|DKIK	p47|NP_610284.1|DMEL
OG0003693	LOC108079105|XP_017028832.1|DKIK	CG7028|NP_001286884.1|DMEL
OG0003694	LOC108071488|XP_017017739.1|DKIK	ringer|NP_648881.1|DMEL
OG0003695	LOC108077543|XP_017026421.1|DKIK	frc|NP_524126.1|DMEL
OG0003696	LOC108073085|XP_017020041.1|DKIK	CG34228|NP_001097274.1|DMEL
OG0003697	LOC108085148|XP_017037156.1|DKIK	gem|NP_610556.1|DMEL
OG0003698	LOC108078939|XP_017028577.1|DKIK	RpS9|NP_524004.2|DMEL
OG0003699	LOC108070883|XP_017017017.1|DKIK	ITP|NP_611931.3|DMEL
OG0003700	LOC108074746|XP_017022409.1|DKIK	CG3589|NP_611968.1|DMEL
OG0003701	LOC108077104|XP_017025787.1|DKIK	CCDC53|NP_609178.1|DMEL
OG0003702	LOC108083160|XP_017034336.1|DKIK	CG6833|NP_648689.1|DMEL
OG0003703	LOC108079836|XP_017029825.1|DKIK	CG32280|NP_728818.1|DMEL
OG0003704	LOC108077476|XP_017026284.1|DKIK	Gorab|NP_788523.1|DMEL
OG0003705	LOC108076737|XP_017025208.1|DKIK	lig|NP_001260795.1|DMEL
OG0003706	LOC108083141|XP_017034312.1|DKIK	Cralbp|NP_523939.1|DMEL
OG0003707	LOC108073946|XP_017021251.1|DKIK	CG32333|NP_001261246.1|DMEL
OG0003708	LOC108078782|XP_017028319.1|DKIK	CG5151|NP_648844.1|DMEL
OG0003709	LOC108081790|XP_017032496.1|DKIK	sug|NP_610826.1|DMEL
OG0003710	LOC108081827|XP_017032556.1|DKIK	CG17019|NP_610827.2|DMEL
OG0003711	LOC108083299|XP_017034526.1|DKIK	CG9300|NP_649127.1|DMEL
OG0003712	LOC108074655|XP_017022261.1|DKIK	Achl|NP_610964.1|DMEL
OG0003713	LOC108076792|XP_017025299.1|DKIK	lms|NP_001286635.1|DMEL
OG0003714	LOC108076791|XP_017025298.1|DKIK	Mgat1|NP_525117.2|DMEL
OG0003715	LOC108078853|XP_017028437.1|DKIK	Cpr66Cb|NP_648209.1|DMEL
OG0003716	LOC108075262|XP_017023117.1|DKIK	Srrm1|NP_648627.1|DMEL
OG0003717	LOC108079797|XP_017029765.1|DKIK	zetaCOP|NP_648910.1|DMEL
OG0003718	LOC108072659|XP_017019381.1|DKIK	CG8005|NP_648188.2|DMEL
OG0003719	LOC108083075|XP_017034203.1|DKIK	CG6650|NP_648685.1|DMEL
OG0003720	LOC108074175|XP_017021600.1|DKIK	Dd|NP_608449.1|DMEL
OG0003721	LOC108078323|XP_017027611.1|DKIK	Vps20|NP_726213.1|DMEL
OG0003722	LOC108078302|XP_017027578.1|DKIK	Pura|NP_996016.2|DMEL
OG0003723	LOC108078762|XP_017028289.1|DKIK	ghi|NP_729495.1|DMEL
OG0003724	LOC108086008|XP_017038309.1|DKIK	TM9SF3|NP_647979.1|DMEL
OG0003725	LOC108070436|XP_017016394.1|DKIK	tral|NP_001261775.1|DMEL
OG0003726	LOC108086010|XP_017038311.1|DKIK	Uev1A|NP_647959.1|DMEL
OG0003727	LOC108078820|XP_017028393.1|DKIK	Aef1|NP_001262157.1|DMEL
OG0003728	LOC108084309|XP_017035962.1|DKIK	sra|NP_524378.1|DMEL
OG0003729	LOC108079741|XP_017029643.1|DKIK	alpha-Spec|NP_001261286.1|DMEL
OG0003730	LOC108075060|XP_017022830.1|DKIK	Tet|NP_001261344.1|DMEL
OG0003731	LOC108079877|XP_017029882.1|DKIK	CG1265|NP_647878.1|DMEL
OG0003732	LOC108073514|XP_017020676.1|DKIK	Blos2|NP_648427.1|DMEL
OG0003733	LOC108080529|XP_017030821.1|DKIK	Ptp61F|NP_476687.1|DMEL
OG0003734	LOC108078535|XP_017027939.1|DKIK	Hipk|NP_001369036.1|DMEL
OG0003735	LOC108072094|XP_017018597.1|DKIK	Upf3|NP_726375.1|DMEL
OG0003736	LOC108081183|XP_017031731.1|DKIK	mRpS28|NP_523785.2|DMEL
OG0003737	LOC108078178|XP_017027331.1|DKIK	T3dh|NP_477209.2|DMEL
OG0003738	LOC108076166|XP_017024381.1|DKIK	stl|NP_001097423.1|DMEL
OG0003739	LOC108076753|XP_017025239.1|DKIK	PIG-G|NP_610292.2|DMEL
OG0003740	LOC108073034|XP_017019984.1|DKIK	dpa|NP_477185.1|DMEL
OG0003741	LOC108080765|XP_017031118.1|DKIK	312|NP_612105.1|DMEL
OG0003742	LOC108085512|XP_017037624.1|DKIK	CG6843|NP_649072.1|DMEL
OG0003743	LOC108076639|XP_017025059.1|DKIK	nito|NP_610339.1|DMEL
OG0003744	LOC108072987|XP_017019924.1|DKIK	mEFTu2|NP_610288.1|DMEL
OG0003745	LOC108072893|XP_017019705.1|DKIK	Tmem18|NP_725169.3|DMEL
OG0003746	LOC108078151|XP_017027283.1|DKIK	CG10543|NP_001369100.1|DMEL
OG0003747	LOC108083005|XP_017034118.1|DKIK	Lmx1a|NP_729801.1|DMEL
OG0003748	LOC108083024|XP_017034145.1|DKIK	CG4328|NP_648567.2|DMEL
OG0003749	LOC108073986|XP_017021327.1|DKIK	CG32100|NP_729797.1|DMEL
OG0003750	LOC108083137|XP_017034305.1|DKIK	Sms|NP_001287045.1|DMEL
OG0003751	LOC108073950|XP_017021255.1|DKIK	app|NP_996065.2|DMEL
OG0003752	LOC108078821|XP_017028394.1|DKIK	CG3764|NP_001261977.1|DMEL
OG0003753	LOC108079126|XP_017028859.1|DKIK	Ist1|NP_648058.1|DMEL
OG0003754	LOC108079075|XP_017028786.1|DKIK	velo|NP_648056.1|DMEL
OG0003755	LOC108078845|XP_017028429.1|DKIK	CG6652|NP_648946.3|DMEL
OG0003756	LOC108075762|XP_017023810.1|DKIK	CG10417|NP_610169.1|DMEL
OG0003757	LOC108072346|XP_017018926.1|DKIK	CG16896|NP_611973.2|DMEL
OG0003758	LOC108082471|XP_017033351.1|DKIK	Sik3|NP_611361.4|DMEL
OG0003759	LOC108077509|XP_017026350.1|DKIK	CG43078|NP_001246678.1|DMEL
OG0003760	LOC108072995|XP_017019931.1|DKIK	Sema1b|NP_611244.1|DMEL
OG0003761	LOC108077514|XP_017026367.1|DKIK	Pus7|NP_648231.1|DMEL
OG0003762	LOC108077516|XP_017026368.1|DKIK	CG6765|NP_648233.1|DMEL
OG0003763	LOC108071656|XP_017017941.1|DKIK	Ets65A|NP_001303373.1|DMEL
OG0003764	LOC108071658|XP_017017946.1|DKIK	CG13293|NP_648024.2|DMEL
OG0003765	LOC108085305|XP_017037351.1|DKIK	CG16865|NP_609677.1|DMEL
OG0003766	LOC108076053|XP_017024227.1|DKIK	CG6903|NP_572198.1|DMEL
OG0003767	LOC108082457|XP_017033322.1|DKIK	Cdk5|NP_477080.1|DMEL
OG0003768	LOC108078434|XP_017027804.1|DKIK	sha|NP_001137645.1|DMEL
OG0003769	LOC108078231|XP_017027422.1|DKIK	CG7741|NP_610670.2|DMEL
OG0003770	LOC108077515|XP_017026371.1|DKIK	Cals|NP_001259086.1|DMEL
OG0003771	LOC108072803|XP_017019583.1|DKIK	cert|NP_648199.1|DMEL
OG0003772	LOC108078713|XP_017028186.1|DKIK	Use1|NP_648289.2|DMEL
OG0003773	LOC108078435|XP_017027805.1|DKIK	Etf-QO|NP_610536.1|DMEL
OG0003774	LOC108078303|XP_017027575.1|DKIK	CG1513|NP_610534.3|DMEL
OG0003775	LOC108082926|XP_017034006.1|DKIK	dome|NP_523412.1|DMEL
OG0003776	LOC108080707|XP_017031033.1|DKIK	CG30158|NP_652315.2|DMEL
OG0003777	LOC108076780|XP_017025274.1|DKIK	slv|NP_477383.1|DMEL
OG0003778	LOC108078150|XP_017027282.1|DKIK	Sod3|NP_001033939.2|DMEL
OG0003779	LOC108076722|XP_017025177.1|DKIK	HnRNP-K|NP_995906.1|DMEL
OG0003780	LOC108074718|XP_017022351.1|DKIK	CG6550|NP_611207.1|DMEL
OG0003781	LOC108082653|XP_017033633.1|DKIK	CaMKI|NP_524622.1|DMEL
OG0003782	LOC108079438|XP_017029260.1|DKIK	CG32809|NP_001245466.1|DMEL
OG0003783	LOC108083733|XP_017035130.1|DKIK	ALiX|NP_651582.1|DMEL
OG0003784	LOC108078129|XP_017027245.1|DKIK	CG8078|NP_610451.1|DMEL
OG0003785	LOC108085924|XP_017038191.1|DKIK	d4|NP_610163.1|DMEL
OG0003786	LOC108076724|XP_017025183.1|DKIK	Dgp-1|NP_611302.1|DMEL
OG0003787	LOC108076551|XP_017024951.1|DKIK	MED9|NP_788400.1|DMEL
OG0003788	LOC108072144|XP_017018675.1|DKIK	PPP1R15|NP_611863.1|DMEL
OG0003789	LOC108078193|XP_017027350.1|DKIK	LRR|NP_001260788.1|DMEL
OG0003790	LOC108071551|XP_017017818.1|DKIK	CG8607|NP_648100.2|DMEL
OG0003791	LOC108081161|XP_017031694.1|DKIK	Dmtn|NP_001163531.1|DMEL
OG0003792	LOC108072885|XP_017019695.1|DKIK	rdgBbeta|NP_611248.3|DMEL
OG0003793	LOC108072347|XP_017018927.1|DKIK	CG44247|NP_611974.2|DMEL
OG0003794	LOC108078230|XP_017027421.1|DKIK	CG4554|NP_611676.1|DMEL
OG0003795	LOC108072773|XP_017019540.1|DKIK	CG9384|NP_648720.3|DMEL
OG0003796	LOC108073440|XP_017020552.1|DKIK	CG7601|NP_651717.1|DMEL
OG0003797	LOC108077446|XP_017026253.1|DKIK	spel1|NP_523565.2|DMEL
OG0003798	LOC108078457|XP_017027837.1|DKIK	Wnt2|NP_476810.1|DMEL
OG0003799	LOC108076424|XP_017024758.1|DKIK	Ppa|NP_001261138.1|DMEL
OG0003800	LOC108077441|XP_017026249.1|DKIK	noc|NP_476917.1|DMEL
OG0003801	LOC108072503|XP_017019163.1|DKIK	sNPF|NP_724239.1|DMEL
OG0003802	LOC108072604|XP_017019315.1|DKIK	CG10747|NP_610022.3|DMEL
OG0003803	LOC108084923|XP_017036808.1|DKIK	CG18731|NP_652716.1|DMEL
OG0003804	LOC108077397|XP_017026179.1|DKIK	osp|NP_001162975.1|DMEL
OG0003805	LOC108079627|XP_017029498.1|DKIK	CG3164|NP_722605.1|DMEL
OG0003806	LOC108072564|XP_017019244.1|DKIK	Fis1|NP_001137607.1|DMEL
OG0003807	LOC108075889|XP_017023987.1|DKIK	chic|NP_477016.1|DMEL
OG0003808	LOC108071953|XP_017018409.1|DKIK	Crtc|NP_001261997.1|DMEL
OG0003809	LOC108079660|XP_017029546.1|DKIK	CG10428|NP_609918.1|DMEL
OG0003810	LOC108077960|XP_017026989.1|DKIK	CG3511|NP_611935.1|DMEL
OG0003811	LOC108076615|XP_017025025.1|DKIK	Spt5|NP_652610.1|DMEL
OG0003812	LOC108070506|XP_017016492.1|DKIK	spen|NP_722615.1|DMEL
OG0003813	LOC108082032|XP_017032792.1|DKIK	Etl1|NP_609320.2|DMEL
OG0003814	LOC108077284|XP_017026051.1|DKIK	Oatp33Eb|NP_609570.1|DMEL
OG0003815	LOC108072976|XP_017019906.1|DKIK	CG10877|NP_650894.1|DMEL
OG0003816	LOC108082793|XP_017033829.1|DKIK	Top3alpha|NP_523602.2|DMEL
OG0003817	LOC108077205|XP_017025942.1|DKIK	Gdi|NP_523524.2|DMEL
OG0003818	LOC108079547|XP_017029374.1|DKIK	CG33120|NP_788073.1|DMEL
OG0003819	LOC108086067|XP_017038374.1|DKIK	CG31957|NP_722949.1|DMEL
OG0003820	LOC108072061|XP_017018546.1|DKIK	hyx|NP_649863.1|DMEL
OG0003821	LOC108074761|XP_017022425.1|DKIK	Sin1|NP_610963.1|DMEL
OG0003822	LOC108082821|XP_017033870.1|DKIK	Fic|NP_609026.1|DMEL
OG0003823	LOC108074552|XP_017022139.1|DKIK	CG31663|NP_722738.1|DMEL
OG0003824	LOC108072545|XP_017019206.1|DKIK, LOC108072543|XP_017019205.1|DKIK	CG13081|NP_609985.1|DMEL
OG0003825	LOC108074839|XP_017022536.1|DKIK	CG13097|NP_609237.1|DMEL
OG0003826	LOC108081364|XP_017032005.1|DKIK	CG14022|NP_608922.1|DMEL
OG0003827	LOC108082211|XP_017033030.1|DKIK	CG3769|NP_609289.1|DMEL
OG0003828	LOC108082174|XP_017032968.1|DKIK	numb|NP_523523.2|DMEL
OG0003829	LOC108074445|XP_017021975.1|DKIK	CG43333|NP_788051.1|DMEL
OG0003830	LOC108070510|XP_017016496.1|DKIK	l_2_k14505|NP_610102.1|DMEL
OG0003831	LOC108078859|XP_017028453.1|DKIK, LOC108073553|XP_017020727.1|DKIK	Idh3b|NP_651000.1|DMEL
OG0003832	LOC108075792|XP_017023849.1|DKIK	CG17378|NP_609073.2|DMEL
OG0003833	LOC108075911|XP_017024025.1|DKIK	nrv2|NP_477168.1|DMEL
OG0003834	LOC108075885|XP_017023981.1|DKIK	Wee1|NP_477035.1|DMEL
OG0003835	LOC108075877|XP_017023970.1|DKIK	CG4587|NP_001285962.1|DMEL
OG0003836	LOC108074809|XP_017022492.1|DKIK	CG31800|NP_724152.1|DMEL
OG0003837	LOC108074808|XP_017022491.1|DKIK	Sidpn|NP_523599.1|DMEL
OG0003838	LOC108086071|XP_017038379.1|DKIK	IFT57|NP_608792.1|DMEL
OG0003839	LOC108077412|XP_017026201.1|DKIK	RpL24|NP_609649.1|DMEL
OG0003840	LOC108076642|XP_017025062.1|DKIK	CSN4|NP_477444.1|DMEL
OG0003841	LOC108077449|XP_017026257.1|DKIK	Slh|NP_001137769.2|DMEL
OG0003842	LOC108077007|XP_017025571.1|DKIK	Nup154|NP_477287.1|DMEL
OG0003843	LOC108085287|XP_017037332.1|DKIK	Smg5|NP_609685.1|DMEL
OG0003844	LOC108079971|XP_017030025.1|DKIK	Ing5|NP_609647.1|DMEL
OG0003845	LOC108085259|XP_017037298.1|DKIK	CG15270|NP_609738.1|DMEL
OG0003846	LOC108077219|XP_017025963.1|DKIK	GlcAT-S|NP_001162922.1|DMEL
OG0003847	LOC108082843|XP_017033899.1|DKIK	CG18661|NP_652562.2|DMEL
OG0003848	LOC108084278|XP_017035923.1|DKIK	GckIII|NP_650596.1|DMEL
OG0003849	LOC108074468|XP_017022024.1|DKIK	CG11777|NP_724939.1|DMEL
OG0003850	LOC108075289|XP_017023174.1|DKIK	rk|NP_476702.1|DMEL
OG0003851	LOC108076735|XP_017025202.1|DKIK	CG9945|NP_611494.1|DMEL
OG0003852	LOC108074579|XP_017022175.1|DKIK	CG15387|NP_001097058.1|DMEL
OG0003853	LOC108072979|XP_017019905.1|DKIK	ATPCL|NP_523755.2|DMEL
OG0003854	LOC108077287|XP_017026053.1|DKIK	yellow-b|NP_523586.1|DMEL
OG0003855	LOC108077072|XP_017025729.1|DKIK	BuGZ|NP_001260513.1|DMEL
OG0003856	LOC108081962|XP_017032685.1|DKIK	AstCC|NP_001285830.1|DMEL
OG0003857	LOC108072549|XP_017019212.1|DKIK	crp|NP_476605.1|DMEL
OG0003858	LOC108079212|XP_017028974.1|DKIK	Pfrx|NP_477451.1|DMEL
OG0003859	LOC108079643|XP_017029522.1|DKIK	CG17321|NP_609915.1|DMEL
OG0003860	LOC108073029|XP_017019978.1|DKIK	CG34195|NP_001097360.1|DMEL
