Orthogroup	DKIK.longest_only	DYAK.longest_only
OG0004486	LOC108078203|XP_017027376.1|DKIK	LOC6531255|XP_002092064.1|DYAK
OG0004487	LOC108078797|XP_017028351.1|DKIK	LOC6534366|XP_002095044.2|DYAK
OG0004488	LOC108080714|XP_017031054.1|DKIK	LOC6528351|XP_002089400.1|DYAK
OG0004489	LOC108079756|XP_017029666.1|DKIK	LOC6532404|XP_002093155.1|DYAK
OG0004490	LOC108078035|XP_017027085.1|DKIK	LOC6530061|XP_002091007.1|DYAK
OG0004491	LOC108082671|XP_017033658.1|DKIK	LOC6527106|XP_039227342.1|DYAK
OG0004492	LOC108083270|XP_017034477.1|DKIK	LOC6539709|XP_002086594.1|DYAK
OG0004493	LOC108086282|XP_017016312.1|DKIK	LOC6533942|XP_039229971.1|DYAK
OG0004493	LOC108076850|XP_017025369.1|DKIK	LOC6529477|XP_002090479.1|DYAK
OG0004494	LOC108085475|XP_017037581.1|DKIK	LOC6536230|XP_002096821.1|DYAK
OG0004495	LOC108073552|XP_017020725.1|DKIK	LOC6537641|XP_002098186.1|DYAK
OG0004496	LOC108072209|XP_017018759.1|DKIK	LOC6529333|XP_002090338.1|DYAK
OG0004497	LOC108076543|XP_017024944.1|DKIK	LOC6531719|XP_002092509.1|DYAK
OG0004498	LOC108074060|XP_017021421.1|DKIK	LOC6536942|XP_002097511.1|DYAK, LOC6536941|XP_002097510.1|DYAK
OG0004499	LOC108085158|XP_017037182.1|DKIK	LOC26535212|XP_039227327.1|DYAK
OG0004500	LOC108082358|XP_017033187.1|DKIK	LOC6530995|XP_002091833.1|DYAK
OG0004501	LOC108082575|XP_017033521.1|DKIK	LOC6530223|XP_002091160.1|DYAK
OG0004502	LOC108072317|XP_017018880.1|DKIK	LOC6530586|XP_002091499.1|DYAK
OG0004503	LOC108085833|XP_017038080.1|DKIK, LOC108085834|XP_017038081.1|DKIK	LOC26534746|XP_015047760.2|DYAK
OG0004504	LOC108077168|XP_017025896.1|DKIK	LOC6535216|XP_015051099.1|DYAK
OG0004505	LOC108073925|XP_017021253.1|DKIK	LOC6537353|XP_015048291.1|DYAK
OG0004506	LOC108077757|XP_017026726.1|DKIK	LOC6538195|XP_002098723.1|DYAK
OG0004507	LOC108085659|XP_017037839.1|DKIK	LOC6537603|XP_002098149.2|DYAK
OG0004508	LOC108085557|XP_017037684.1|DKIK	LOC6538366|XP_002098890.2|DYAK
OG0004509	LOC108073836|XP_017021106.1|DKIK	LOC6533748|XP_002094453.1|DYAK
OG0004510	LOC108084480|XP_017036191.1|DKIK	LOC6524991|XP_002100831.2|DYAK
OG0004511	LOC108073402|XP_017020483.1|DKIK	LOC6538615|XP_039231574.1|DYAK
OG0004512	LOC108074893|XP_017022603.1|DKIK	LOC6523756|XP_002099631.1|DYAK
OG0004513	LOC108071861|XP_017018276.1|DKIK	LOC6523734|XP_002099609.1|DYAK
OG0004514	LOC108082648|XP_017033620.1|DKIK	LOC6523727|XP_002099602.3|DYAK
OG0004515	LOC108079249|XP_017029026.1|DKIK	LOC6524701|XP_002100545.2|DYAK
OG0004516	LOC108076075|XP_017024273.1|DKIK	LOC6524501|XP_015045728.1|DYAK
OG0004517	LOC108076778|XP_017025275.1|DKIK	LOC6525241|XP_015046174.1|DYAK
OG0004518	LOC108084203|XP_017035807.1|DKIK	LOC6524902|XP_002100742.1|DYAK
OG0004519	LOC108075747|XP_017023791.1|DKIK	LOC6538073|XP_015048641.1|DYAK
OG0004520	LOC108071857|XP_017018263.1|DKIK	LOC6524885|XP_015045914.1|DYAK
OG0004521	LOC108071381|XP_017017608.1|DKIK	LOC6529089|XP_002090102.1|DYAK
OG0004522	LOC108083780|XP_017035195.1|DKIK	LOC6525265|XP_002101101.1|DYAK
OG0004523	LOC108082824|XP_017033876.1|DKIK	LOC6538983|XP_002099485.2|DYAK
OG0004524	LOC108071840|XP_017018241.1|DKIK	LOC6524376|XP_002100234.1|DYAK
OG0004525	LOC108084444|XP_017036145.1|DKIK	LOC6524644|XP_002100501.1|DYAK
OG0004526	LOC108076049|XP_017024212.1|DKIK	LOC6524179|XP_015045549.2|DYAK
OG0004527	LOC108078220|XP_017027401.1|DKIK	LOC6524373|XP_002100231.1|DYAK
OG0004528	LOC108080133|XP_017030256.1|DKIK	LOC6526089|XP_002101906.1|DYAK
OG0004529	LOC108070926|XP_017017070.1|DKIK	LOC6524099|XP_002099963.2|DYAK
OG0004530	LOC108079967|XP_017030018.1|DKIK	LOC6524973|XP_002100813.1|DYAK
OG0004531	LOC108084045|XP_017035552.1|DKIK	LOC6537746|XP_039232540.1|DYAK
OG0004532	LOC108085065|XP_017037016.1|DKIK	LOC6524812|XP_002100654.3|DYAK
OG0004533	LOC108079420|XP_017029236.1|DKIK	LOC6524562|XP_002100419.1|DYAK
OG0004534	LOC108076471|XP_017024847.1|DKIK	LOC6531385|XP_002092188.1|DYAK
OG0004535	LOC108071535|XP_017017796.1|DKIK	LOC6534449|XP_002095126.1|DYAK
OG0004536	LOC108080087|XP_017030173.1|DKIK	LOC6526096|XP_039230446.1|DYAK
OG0004537	LOC108080375|XP_017030585.1|DKIK	LOC6524079|XP_002099943.1|DYAK
OG0004538	LOC108076369|XP_017024660.1|DKIK	LOC6531878|XP_015051592.1|DYAK
OG0004539	LOC108073216|XP_017020236.1|DKIK	LOC6535803|XP_015047362.1|DYAK
OG0004540	LOC108079273|XP_017029056.1|DKIK	LOC6526042|XP_002101859.1|DYAK
OG0004541	LOC108082404|XP_017033238.1|DKIK	LOC6531147|XP_002091976.1|DYAK
OG0004542	LOC108071828|XP_017018225.1|DKIK	LOC6525218|XP_002101056.1|DYAK
OG0004543	LOC108083896|XP_017035380.1|DKIK	LOC6524171|XP_039227419.1|DYAK
OG0004544	LOC108082923|XP_017034001.1|DKIK	LOC6523800|XP_039233731.1|DYAK
OG0004545	LOC108075595|XP_017023605.1|DKIK	LOC6537725|XP_015048473.1|DYAK
OG0004546	LOC108073019|XP_017019966.1|DKIK	LOC6529986|XP_002090932.1|DYAK
OG0004547	LOC108079206|XP_017028958.1|DKIK	LOC6524478|XP_002100335.1|DYAK
OG0004548	LOC108083566|XP_017034913.1|DKIK	LOC6525205|XP_002101043.1|DYAK
OG0004549	LOC108076062|XP_017024245.1|DKIK	LOC6523826|XP_002099701.1|DYAK
OG0004550	LOC108079463|XP_017029293.1|DKIK	LOC6525367|XP_015046269.2|DYAK
OG0004551	LOC108076719|XP_017025175.1|DKIK	LOC6530815|XP_002091698.1|DYAK
OG0004552	LOC108083517|XP_017034827.1|DKIK	LOC6525752|XP_039232950.1|DYAK
OG0004553	LOC108077529|XP_017026385.1|DKIK	LOC6532682|XP_002093426.1|DYAK
OG0004554	LOC108080142|XP_017030265.1|DKIK	LOC6524361|XP_002100219.1|DYAK
OG0004555	LOC108080018|XP_017030074.1|DKIK	LOC6524360|XP_002100218.1|DYAK
OG0004556	LOC108079004|XP_017028670.1|DKIK	LOC6525861|XP_002101681.1|DYAK
OG0004557	LOC108079314|XP_017029096.1|DKIK	LOC6524286|XP_039230120.1|DYAK
OG0004558	LOC108079734|XP_017029634.1|DKIK	LOC6526222|XP_002102031.1|DYAK
OG0004559	LOC108081035|XP_017031486.1|DKIK	LOC6537933|XP_002098473.1|DYAK
OG0004560	LOC108083735|XP_017035135.1|DKIK	LOC6540146|XP_039233134.1|DYAK
OG0004561	LOC108077630|XP_017026531.1|DKIK	LOC6537289|XP_002097847.1|DYAK
OG0004562	LOC108083755|XP_017035161.1|DKIK	LOC6537792|XP_002098333.1|DYAK
OG0004563	LOC108081124|XP_017031630.1|DKIK	LOC6537176|XP_015048180.1|DYAK
OG0004564	LOC108075820|XP_017023922.1|DKIK	LOC6535747|XP_002096370.1|DYAK
OG0004565	LOC108075533|XP_017023519.1|DKIK	LOC6537265|XP_002097823.1|DYAK
OG0004566	LOC108083868|XP_017035346.1|DKIK	LOC6526026|XP_002101843.1|DYAK
OG0004567	LOC108074253|XP_017021711.1|DKIK	LOC6525358|XP_002101194.1|DYAK
OG0004568	LOC108079345|XP_017029139.1|DKIK	LOC6523931|XP_002099803.1|DYAK
OG0004569	LOC108077733|XP_017026684.1|DKIK	LOC6535290|XP_002095946.2|DYAK
OG0004570	LOC108076371|XP_017024665.1|DKIK	LOC6531440|XP_002092243.1|DYAK
OG0004571	LOC108083547|XP_017034881.1|DKIK	LOC6525798|XP_002101619.1|DYAK
OG0004572	LOC108077420|XP_017026211.1|DKIK	LOC6526823|XP_002087924.1|DYAK
OG0004573	LOC108083933|XP_017035423.1|DKIK	LOC6535593|XP_039231303.1|DYAK
OG0004574	LOC108080242|XP_017030389.1|DKIK	LOC6525507|XP_002101342.1|DYAK
OG0004575	LOC108080227|XP_017030371.1|DKIK	LOC6525508|XP_002101343.1|DYAK
OG0004576	LOC108084908|XP_017036793.1|DKIK	LOC6536206|XP_002096797.1|DYAK
OG0004577	LOC108074081|XP_017021449.1|DKIK	LOC6536988|XP_002097557.1|DYAK
OG0004578	LOC108074127|XP_017021515.1|DKIK	LOC6525059|XP_002100898.1|DYAK
OG0004579	LOC108082175|XP_017032971.1|DKIK	LOC6526711|XP_039226790.1|DYAK
OG0004580	LOC108074115|XP_017021503.1|DKIK	LOC6536950|XP_002097519.1|DYAK
OG0004581	LOC108081036|XP_017031487.1|DKIK	LOC6537198|XP_002097756.3|DYAK
OG0004582	LOC108073728|XP_017020975.1|DKIK	LOC6538950|XP_039231448.1|DYAK
OG0004583	LOC108071839|XP_017018240.1|DKIK	LOC6525897|XP_002101717.1|DYAK
OG0004584	LOC108074650|XP_017022254.1|DKIK	LOC6530454|XP_002091370.1|DYAK
OG0004585	LOC108077671|XP_017026581.1|DKIK	LOC6537976|XP_002098513.1|DYAK
OG0004586	LOC108076051|XP_017024219.1|DKIK	LOC6524187|XP_002100050.1|DYAK
OG0004587	LOC108083188|XP_017034380.1|DKIK	LOC6538977|XP_002099480.3|DYAK
OG0004588	LOC108083214|XP_017034416.1|DKIK	LOC6538979|XP_002099482.1|DYAK
OG0004589	LOC108079786|XP_017029730.1|DKIK	LOC6526217|XP_039227103.1|DYAK
OG0004590	LOC108073384|XP_017020454.1|DKIK	LOC6538005|XP_015048606.1|DYAK
OG0004591	LOC108073489|XP_017020637.1|DKIK	LOC6538009|XP_002098544.1|DYAK
OG0004592	LOC108076994|XP_017025552.1|DKIK	LOC6524715|XP_002100559.1|DYAK
OG0004593	LOC108071710|XP_017018020.1|DKIK	LOC6525521|XP_002101356.1|DYAK
OG0004594	LOC108078983|XP_017028643.1|DKIK	LOC6525296|XP_039232021.1|DYAK
OG0004595	LOC108071747|XP_017018060.1|DKIK	LOC6524823|XP_002100665.1|DYAK
OG0004596	LOC108082951|XP_017034056.1|DKIK	LOC6523798|XP_002099673.1|DYAK
OG0004597	LOC108083469|XP_017034745.1|DKIK	LOC6525721|XP_002101543.1|DYAK
OG0004598	LOC108079885|XP_017029894.1|DKIK	LOC6534428|XP_002095105.1|DYAK
OG0004599	LOC108086174|XP_017038524.1|DKIK	LOC6526742|XP_002087845.2|DYAK
OG0004600	LOC108079328|XP_017029118.1|DKIK	LOC6525550|XP_002101385.1|DYAK
OG0004601	LOC108079342|XP_017029137.1|DKIK	LOC6525542|XP_002101377.3|DYAK
OG0004602	LOC108080182|XP_017030319.1|DKIK	LOC6525990|XP_002101808.1|DYAK
OG0004603	LOC108074331|XP_017021830.1|DKIK	LOC6526327|XP_002087449.1|DYAK
OG0004604	LOC108071825|XP_017018221.1|DKIK	LOC6525221|XP_002101059.1|DYAK
OG0004605	LOC108085762|XP_017037992.1|DKIK	LOC6525919|XP_039232182.1|DYAK
OG0004606	LOC108076982|XP_017025565.1|DKIK	LOC6535738|XP_002096361.1|DYAK
OG0004607	LOC108074914|XP_017022631.1|DKIK	LOC6524298|XP_002100157.1|DYAK
OG0004608	LOC108084473|XP_017036176.1|DKIK	LOC6524987|XP_015046024.1|DYAK
OG0004609	LOC108083852|XP_017035324.1|DKIK	LOC6524965|XP_002100805.1|DYAK
OG0004610	LOC108073724|XP_017020959.1|DKIK	LOC6538912|XP_002099416.1|DYAK
OG0004611	LOC108073726|XP_017020970.1|DKIK	LOC6538888|XP_039231216.1|DYAK
OG0004612	LOC108073750|XP_017021007.1|DKIK	LOC6538889|XP_002099393.1|DYAK
OG0004613	LOC108081039|XP_017031492.1|DKIK	LOC6537196|XP_002097754.1|DYAK
OG0004614	LOC108083902|XP_017035387.1|DKIK	LOC6524638|XP_002100495.1|DYAK
OG0004615	LOC108079229|XP_017029001.1|DKIK	LOC6524293|XP_015045590.1|DYAK
OG0004616	LOC108071770|XP_017018103.1|DKIK	LOC6525229|XP_002101067.1|DYAK
OG0004617	LOC108074848|XP_017022546.1|DKIK	LOC6530312|XP_002091239.1|DYAK
OG0004618	LOC108084195|XP_017035787.1|DKIK	LOC6537776|XP_002098317.2|DYAK
OG0004619	LOC108073550|XP_017020723.1|DKIK	LOC6537689|XP_002098234.2|DYAK
OG0004620	LOC108073096|XP_017020076.1|DKIK	LOC6535654|XP_002096282.3|DYAK
OG0004621	LOC108075624|XP_017023647.1|DKIK	LOC6537381|XP_015048307.1|DYAK
OG0004622	LOC108084294|XP_017035946.1|DKIK	LOC6535551|XP_039231359.1|DYAK
OG0004623	LOC108077582|XP_017026468.1|DKIK	LOC6538018|XP_002098553.1|DYAK
OG0004624	LOC108075527|XP_017023513.1|DKIK	LOC6537470|XP_002098026.1|DYAK
OG0004625	LOC108071046|XP_017017235.1|DKIK	LOC6524785|XP_039226058.1|DYAK
OG0004626	LOC108076000|XP_017024143.1|DKIK	LOC6523829|XP_039233301.1|DYAK
OG0004627	LOC108072708|XP_017019447.1|DKIK	LOC6532908|XP_039230101.1|DYAK
OG0004628	LOC108079354|XP_017029150.1|DKIK	LOC6523947|XP_002099819.1|DYAK
OG0004629	LOC108075490|XP_017023437.1|DKIK	LOC6537277|XP_002097835.1|DYAK
OG0004630	LOC108073407|XP_017020492.1|DKIK	LOC6537981|XP_015048596.1|DYAK
OG0004632	LOC108083935|XP_017035429.1|DKIK	LOC120321732|XP_039231298.1|DYAK
OG0004633	LOC108077602|XP_017026491.1|DKIK	LOC6538021|XP_039231868.1|DYAK
OG0004634	LOC108074379|XP_017021893.1|DKIK, LOC108074377|XP_017021892.1|DKIK	LOC6538033|XP_002098568.1|DYAK
OG0004635	LOC108074154|XP_017021546.1|DKIK	LOC6525935|XP_015046545.1|DYAK
OG0004636	LOC108079209|XP_017028965.1|DKIK	LOC6525859|XP_039233430.1|DYAK
OG0004637	LOC108080327|XP_017030513.1|DKIK	LOC6526243|XP_002099651.1|DYAK
OG0004638	LOC108082920|XP_017033999.1|DKIK	LOC6525865|XP_039226085.1|DYAK
OG0004639	LOC108084927|XP_017036813.1|DKIK	LOC6538312|XP_002098839.1|DYAK
OG0004640	LOC108084912|XP_017036796.1|DKIK	LOC6538314|XP_002098841.2|DYAK
OG0004641	LOC108085036|XP_017036976.1|DKIK	LOC6524589|XP_002100446.1|DYAK
OG0004642	LOC108080379|XP_017030590.1|DKIK	LOC6532530|XP_002093276.1|DYAK
OG0004643	LOC108080975|XP_017031391.1|DKIK	LOC6536286|XP_002096872.1|DYAK
OG0004644	LOC108079400|XP_017029215.1|DKIK	LOC6525194|XP_002101032.1|DYAK
OG0004645	LOC108074346|XP_017021859.1|DKIK	LOC6526321|XP_002087443.1|DYAK
OG0004646	LOC108085323|XP_017037368.1|DKIK	LOC6538962|XP_002099465.1|DYAK
OG0004647	LOC108085063|XP_017037014.1|DKIK	LOC6524810|XP_002100652.1|DYAK
OG0004648	LOC108082956|XP_017034061.1|DKIK	LOC6525821|XP_002101641.1|DYAK
OG0004649	LOC108084463|XP_017036163.1|DKIK	LOC6524774|XP_002100618.1|DYAK
OG0004650	LOC108082053|XP_017032818.1|DKIK	LOC6527244|XP_002088338.1|DYAK
OG0004651	LOC108075422|XP_017023335.1|DKIK	LOC6535432|XP_002096081.3|DYAK
OG0004652	LOC108084220|XP_017035831.1|DKIK	LOC6538204|XP_039231968.1|DYAK
OG0004653	LOC108075255|XP_017023105.1|DKIK	LOC6535122|XP_002095784.2|DYAK
OG0004654	LOC108074565|XP_017022156.1|DKIK	LOC6526522|XP_002087632.2|DYAK
OG0004655	LOC108084581|XP_017036344.1|DKIK	LOC6537957|XP_002098494.3|DYAK
OG0004656	LOC108083555|XP_017034894.1|DKIK	LOC6525781|XP_002101602.1|DYAK
OG0004657	LOC108084855|XP_017036724.1|DKIK	LOC120321926|XP_039232128.1|DYAK
OG0004658	LOC108084958|XP_017036859.1|DKIK	LOC6536508|XP_002097085.1|DYAK
OG0004659	LOC108081253|XP_017031836.1|DKIK	LOC6537876|XP_002098417.1|DYAK
OG0004660	LOC108075592|XP_017023603.1|DKIK	LOC6537723|XP_039231908.1|DYAK
OG0004661	LOC108075621|XP_017023644.1|DKIK	LOC6535430|XP_002096079.2|DYAK
OG0004662	LOC108070639|XP_017016695.1|DKIK	LOC6537027|XP_002097594.1|DYAK
OG0004663	LOC108079347|XP_017029143.1|DKIK	LOC6524150|XP_002100013.1|DYAK
OG0004664	LOC108079416|XP_017029232.1|DKIK	LOC6524149|XP_002100012.1|DYAK
OG0004665	LOC108079453|XP_017029277.1|DKIK	LOC6524287|XP_015045586.1|DYAK
OG0004666	LOC108084202|XP_017035803.1|DKIK	LOC6536429|XP_002097011.1|DYAK
OG0004667	LOC108084292|XP_017035944.1|DKIK	LOC6536434|XP_002097016.1|DYAK
OG0004668	LOC108085058|XP_017037007.1|DKIK	LOC6524815|XP_039229463.1|DYAK
OG0004669	LOC108075841|XP_017023905.1|DKIK	LOC6527012|XP_002088107.1|DYAK
OG0004670	LOC108077807|XP_017026814.1|DKIK	LOC6538456|XP_002098980.3|DYAK
OG0004671	LOC108077688|XP_017026609.1|DKIK	LOC6536831|XP_002097401.1|DYAK
OG0004672	LOC108077592|XP_017026475.1|DKIK	LOC6537285|XP_039231312.1|DYAK
OG0004673	LOC108077740|XP_017026697.1|DKIK	LOC6539048|XP_002099550.1|DYAK
OG0004674	LOC108083714|XP_017035105.1|DKIK	LOC6538241|XP_015048722.1|DYAK
OG0004675	LOC108083713|XP_017035104.1|DKIK	LOC6538245|XP_002098772.1|DYAK
OG0004676	LOC108070692|XP_017016763.1|DKIK	LOC6537562|XP_002098108.1|DYAK
OG0004677	LOC108084552|XP_017036291.1|DKIK	LOC6538791|XP_039232715.1|DYAK
OG0004678	LOC108084610|XP_017036382.1|DKIK	LOC6538792|XP_002099305.1|DYAK
OG0004679	LOC108084629|XP_017036407.1|DKIK	LOC6535642|XP_039231452.1|DYAK
OG0004680	LOC108075572|XP_017023577.1|DKIK	LOC6537456|XP_015048357.1|DYAK
OG0004681	LOC108085039|XP_017036978.1|DKIK, LOC108077721|XP_017026668.1|DKIK	LOC6536213|XP_002096804.1|DYAK
OG0004682	LOC108075794|XP_017023855.1|DKIK	LOC6526833|XP_002087933.1|DYAK
OG0004683	LOC108081208|XP_017031771.1|DKIK	LOC6536910|XP_002097479.1|DYAK
OG0004684	LOC108084046|XP_017035553.1|DKIK	LOC6536440|XP_002097021.1|DYAK
OG0004685	LOC108075702|XP_017023715.1|DKIK	LOC6538051|XP_039231830.1|DYAK
OG0004686	LOC108072081|XP_017018581.1|DKIK	LOC6536299|XP_002096883.1|DYAK
OG0004687	LOC108075756|XP_017023803.1|DKIK	LOC6538047|XP_002098582.1|DYAK
OG0004688	LOC108077723|XP_017026666.1|DKIK	LOC26535920|XP_002097109.1|DYAK
OG0004689	LOC108081085|XP_017031563.1|DKIK	LOC6537915|XP_002098455.1|DYAK
OG0004690	LOC108080471|XP_017030697.1|DKIK	LOC6536150|XP_002096751.1|DYAK
OG0004691	LOC108083984|XP_017035485.1|DKIK	LOC6538098|XP_002098632.1|DYAK
OG0004692	LOC108075539|XP_017023525.1|DKIK	LOC6537942|XP_002098482.1|DYAK
OG0004693	LOC108075603|XP_017023623.1|DKIK	LOC6537947|XP_015048580.1|DYAK
OG0004694	LOC108073539|XP_017020712.1|DKIK	LOC6538582|XP_002099104.1|DYAK
OG0004695	LOC108083730|XP_017035126.1|DKIK	LOC6538247|XP_015048730.1|DYAK
OG0004696	LOC108071284|XP_017017463.1|DKIK	LOC6535857|XP_002096476.1|DYAK
OG0004697	LOC108084820|XP_017036674.1|DKIK	LOC6524912|XP_002100752.1|DYAK
OG0004698	LOC108085951|XP_017038226.1|DKIK	LOC6525586|XP_002101421.1|DYAK
OG0004699	LOC108077831|XP_017026846.1|DKIK	LOC6536530|XP_002097106.1|DYAK
OG0004700	LOC108084611|XP_017036385.1|DKIK	LOC6535271|XP_039231711.1|DYAK
OG0004701	LOC108084867|XP_017036747.1|DKIK	LOC6535890|XP_039232335.1|DYAK
OG0004702	LOC108084562|XP_017036306.1|DKIK	LOC6538805|XP_002099318.2|DYAK
OG0004703	LOC108080925|XP_017031318.1|DKIK	LOC6537907|XP_002098447.1|DYAK
OG0004704	LOC108073437|XP_017020547.1|DKIK	LOC6538671|XP_002099191.1|DYAK
OG0004705	LOC108075519|XP_017023501.1|DKIK	LOC6536406|XP_002096988.1|DYAK
OG0004706	LOC108071955|XP_017018410.1|DKIK	LOC6533415|XP_002094133.1|DYAK
OG0004707	LOC108075884|XP_017023979.1|DKIK	LOC6527016|XP_002088111.1|DYAK
OG0004708	LOC108074101|XP_017021485.1|DKIK	LOC6535996|XP_039231604.1|DYAK
OG0004709	LOC108073560|XP_017020735.1|DKIK	LOC6537646|XP_002098191.1|DYAK
OG0004710	LOC108077808|XP_017026815.1|DKIK	LOC6537319|XP_039232241.1|DYAK
OG0004711	LOC108077580|XP_017026464.1|DKIK	LOC6538343|XP_002098868.1|DYAK
OG0004712	LOC108074072|XP_017021435.1|DKIK	LOC6536980|XP_002097549.1|DYAK
OG0004713	LOC108084601|XP_017036368.1|DKIK	LOC6538768|XP_002099282.1|DYAK
OG0004714	LOC108084550|XP_017036288.1|DKIK	LOC26534737|XP_015049017.1|DYAK
OG0004715	LOC108077436|XP_017026240.1|DKIK	LOC6528224|XP_002089286.1|DYAK
OG0004716	LOC108084563|XP_017036307.1|DKIK	LOC6538778|XP_002099292.2|DYAK
OG0004717	LOC108080117|XP_017030237.1|DKIK	LOC6525980|XP_039228445.1|DYAK
OG0004718	LOC108082225|XP_017033051.1|DKIK	LOC6526713|XP_002087816.1|DYAK
OG0004719	LOC108073715|XP_017020948.1|DKIK	LOC6538937|XP_015049126.2|DYAK
OG0004720	LOC108084571|XP_017036327.1|DKIK	LOC6538800|XP_002099313.1|DYAK
OG0004721	LOC108084165|XP_017035733.1|DKIK	LOC6538206|XP_002098734.1|DYAK
OG0004722	LOC108075750|XP_017023793.1|DKIK	LOC6538063|XP_002098598.1|DYAK
OG0004723	LOC108084106|XP_017035622.1|DKIK, LOC108074171|XP_017021592.1|DKIK	LOC6525103|XP_002100942.1|DYAK
OG0004724	LOC108085736|XP_017037953.1|DKIK	LOC6535607|XP_002096235.1|DYAK
OG0004725	LOC108077766|XP_017026742.1|DKIK	LOC6538342|XP_002098867.1|DYAK
OG0004726	LOC108083752|XP_017035157.1|DKIK	LOC6538251|XP_002098778.1|DYAK
OG0004727	LOC108081218|XP_017031780.1|DKIK	LOC6537894|XP_039231071.1|DYAK
OG0004728	LOC108077705|XP_017026633.1|DKIK	LOC6536834|XP_002097404.1|DYAK
OG0004729	LOC108071808|XP_017018196.1|DKIK	LOC6524659|XP_002100516.1|DYAK
OG0004730	LOC108075906|XP_017024015.1|DKIK	LOC6527045|XP_002088138.1|DYAK
OG0004731	LOC108085680|XP_017037862.1|DKIK	LOC6535630|XP_002096258.1|DYAK
OG0004732	LOC108075411|XP_017023324.1|DKIK	LOC6536485|XP_015047753.1|DYAK
OG0004733	LOC108075623|XP_017023646.1|DKIK	LOC6537441|XP_002097997.1|DYAK
OG0004734	LOC108073535|XP_017020705.1|DKIK	LOC6537668|XP_039232836.1|DYAK
OG0004735	LOC108077761|XP_017026732.1|DKIK	LOC6539059|XP_039232577.1|DYAK
OG0004736	LOC108081078|XP_017031554.1|DKIK	LOC6538132|XP_039232276.1|DYAK
OG0004737	LOC108077654|XP_017026559.1|DKIK	LOC6535278|XP_002095934.1|DYAK
OG0004738	LOC108077886|XP_017026911.1|DKIK	LOC6535279|XP_039232550.1|DYAK
OG0004739	LOC108081032|XP_017031483.1|DKIK	LOC6537929|XP_002098469.1|DYAK
OG0004740	LOC108081098|XP_017031582.1|DKIK	LOC6538652|XP_002099172.1|DYAK
OG0004741	LOC108085693|XP_017037890.1|DKIK	LOC6535608|XP_002096236.1|DYAK
OG0004742	LOC108083322|XP_017034557.1|DKIK	LOC6523744|XP_015046895.1|DYAK
OG0004743	LOC108084618|XP_017036393.1|DKIK	LOC6535637|XP_002096265.1|DYAK
OG0004744	LOC108073648|XP_017020863.1|DKIK	LOC6529022|XP_002090054.1|DYAK
OG0004745	LOC108080813|XP_017031204.1|DKIK	LOC6535358|XP_002096009.1|DYAK
OG0004746	LOC108075569|XP_017023572.1|DKIK	LOC6537379|XP_002097935.1|DYAK
OG0004747	LOC108075570|XP_017023573.1|DKIK	LOC6537380|XP_015048306.1|DYAK
OG0004748	LOC108075551|XP_017023544.1|DKIK	LOC6537377|XP_002097933.1|DYAK
OG0004749	LOC108071336|XP_017017547.1|DKIK	LOC6535824|XP_002096445.1|DYAK
OG0004750	LOC108073305|XP_017020351.1|DKIK	LOC6537687|XP_002098232.1|DYAK
OG0004751	LOC108081066|XP_017031533.1|DKIK	LOC6537190|XP_002097748.1|DYAK
OG0004752	LOC108084933|XP_017036819.1|DKIK	LOC6538329|XP_002098856.1|DYAK
OG0004753	LOC108075584|XP_017023591.1|DKIK	LOC6538637|XP_002099157.1|DYAK
OG0004754	LOC108077783|XP_017026771.1|DKIK	LOC6538202|XP_002098730.1|DYAK
OG0004755	LOC108073047|XP_017020003.1|DKIK	LOC6535811|XP_002096433.1|DYAK
OG0004756	LOC108073011|XP_017019961.1|DKIK	LOC6535810|XP_002096432.1|DYAK
OG0004757	LOC108080789|XP_017031150.1|DKIK	LOC6536896|XP_015047990.1|DYAK
OG0004758	LOC108084878|XP_017036759.1|DKIK	LOC6535500|XP_015047186.2|DYAK
OG0004759	LOC108071436|XP_017017680.1|DKIK	LOC6536178|XP_002096769.1|DYAK
OG0004760	LOC108075738|XP_017023775.1|DKIK	LOC6537325|XP_039231079.1|DYAK
OG0004761	LOC108071419|XP_017017654.1|DKIK	LOC6536662|XP_002097234.1|DYAK
OG0004762	LOC108082818|XP_017033866.1|DKIK	LOC6527070|XP_002088163.1|DYAK
OG0004763	LOC108084062|XP_017035570.1|DKIK	LOC6535557|XP_002096186.3|DYAK
OG0004764	LOC108074054|XP_017021453.1|DKIK	LOC6537352|XP_002097909.1|DYAK
OG0004765	LOC108073485|XP_017020632.1|DKIK	LOC6538667|XP_039231344.1|DYAK
OG0004766	LOC108073378|XP_017020444.1|DKIK	LOC6538683|XP_002099202.2|DYAK
OG0004767	LOC108077771|XP_017026752.1|DKIK	LOC6535295|XP_002095951.1|DYAK
OG0004768	LOC108077770|XP_017026751.1|DKIK	LOC6535297|XP_002095953.2|DYAK
OG0004769	LOC108074864|XP_017022565.1|DKIK	LOC6529264|XP_002090269.1|DYAK
OG0004770	LOC108084836|XP_017036698.1|DKIK	LOC6540275|XP_002087112.1|DYAK
OG0004771	LOC108077616|XP_017026512.1|DKIK	LOC6537964|XP_002098501.1|DYAK
OG0004772	LOC108085000|XP_017036917.1|DKIK	LOC6536210|XP_002096801.1|DYAK
OG0004773	LOC108071300|XP_017017489.1|DKIK	LOC6535841|XP_002096462.1|DYAK
