Orthogroup	DKIK.longest_only	DSAN.longest_only
OG0004108	LOC108084175|XP_017035752.1|DKIK	LOC120451481|XP_039491136.1|DSAN
OG0004109	LOC108073200|XP_017020204.1|DKIK	LOC120452233|XP_039492293.1|DSAN
OG0004110	LOC108080681|XP_017031002.1|DKIK	LOC120449053|XP_039487281.1|DSAN
OG0004111	LOC108083126|XP_017034294.1|DKIK	LOC120451729|XP_039491570.1|DSAN
OG0004112	LOC108078793|XP_017028348.1|DKIK	LOC120453697|XP_039494452.1|DSAN
OG0004113	LOC108079943|XP_017029976.1|DKIK	LOC120456411|XP_039499175.1|DSAN
OG0004114	LOC108083856|XP_017035329.1|DKIK	LOC120457022|XP_039500115.1|DSAN
OG0004115	LOC108083601|XP_017034955.1|DKIK	LOC120457020|XP_039500109.1|DSAN
OG0004116	LOC108082870|XP_017033941.1|DKIK	LOC120452371|XP_039492496.1|DSAN
OG0004117	LOC108070715|XP_017016798.1|DKIK	LOC120452729|XP_039493031.1|DSAN
OG0004118	LOC108078196|XP_017027361.1|DKIK	LOC120446484|XP_039483422.1|DSAN
OG0004119	LOC108084835|XP_017036697.1|DKIK	LOC120451535|XP_039491247.1|DSAN
OG0004120	LOC108084156|XP_017035703.1|DKIK, LOC108084149|XP_017035688.1|DKIK	LOC120450979|XP_039490210.1|DSAN
OG0004121	LOC108071894|XP_017018310.1|DKIK	LOC120448354|XP_039486255.1|DSAN
OG0004122	LOC108084040|XP_017035545.1|DKIK	LOC120454419|XP_039495625.1|DSAN
OG0004123	LOC108084120|XP_017035638.1|DKIK	LOC120450986|XP_039490221.1|DSAN
OG0004124	LOC108079422|XP_017029238.1|DKIK	LOC120457190|XP_039500474.1|DSAN
OG0004125	LOC108084982|XP_017036895.1|DKIK	LOC120453598|XP_039494297.1|DSAN
OG0004126	LOC108085011|XP_017036939.1|DKIK	LOC120454409|XP_039495605.1|DSAN
OG0004127	LOC108082056|XP_017032822.1|DKIK	LOC120450632|XP_039489718.1|DSAN
OG0004128	LOC108075609|XP_017023631.1|DKIK	LOC120453443|XP_039494084.1|DSAN
OG0004129	LOC108082492|XP_017033400.1|DKIK	LOC120447051|XP_039484365.1|DSAN
OG0004130	LOC108080003|XP_017030058.1|DKIK	LOC120455671|XP_039498002.1|DSAN
OG0004131	LOC108081131|XP_017031640.1|DKIK	LOC120452946|XP_039493361.1|DSAN
OG0004132	LOC108075190|XP_017023014.1|DKIK	LOC120450161|XP_039488939.1|DSAN
OG0004133	LOC108082236|XP_017033063.1|DKIK	LOC120444988|XP_039480958.1|DSAN
OG0004134	LOC108073410|XP_017020501.1|DKIK	LOC120450982|XP_039490213.1|DSAN
OG0004135	LOC108081491|XP_017032179.1|DKIK	LOC120454282|XP_039495384.1|DSAN
OG0004136	LOC108077699|XP_017026626.1|DKIK	LOC120452511|XP_039492699.1|DSAN
OG0004137	LOC108078334|XP_017027626.1|DKIK	LOC120452034|XP_039492019.1|DSAN
OG0004138	LOC108079893|XP_017029909.1|DKIK	LOC120448109|XP_039485846.1|DSAN
OG0004139	LOC108071758|XP_017018081.1|DKIK	LOC120456112|XP_039498673.1|DSAN
OG0004140	LOC108084279|XP_017035928.1|DKIK	LOC120456967|XP_039500047.1|DSAN
OG0004141	LOC108076582|XP_017024983.1|DKIK	LOC120446064|XP_039482778.1|DSAN
OG0004142	LOC108079899|XP_017029918.1|DKIK	LOC120456256|XP_039498909.1|DSAN
OG0004143	LOC108077879|XP_017026903.1|DKIK	LOC120454643|XP_039496078.1|DSAN
OG0004144	LOC108082033|XP_017032793.1|DKIK	LOC120458894|XP_039502670.1|DSAN
OG0004145	LOC108071965|XP_017018430.1|DKIK	LOC120447933|XP_039485532.1|DSAN
OG0004146	LOC108081204|XP_017031761.1|DKIK	LOC120452289|XP_039492357.1|DSAN
OG0004147	LOC108082015|XP_017032769.1|DKIK	LOC120445079|XP_039481142.1|DSAN
OG0004148	LOC108085740|XP_017037959.1|DKIK	LOC120453777|XP_039494552.1|DSAN
OG0004149	LOC108077636|XP_017026538.1|DKIK	LOC120453618|XP_039494331.1|DSAN
OG0004150	LOC108077404|XP_017026195.1|DKIK	LOC120450946|XP_039490153.1|DSAN
OG0004151	LOC108084974|XP_017036884.1|DKIK	LOC120454619|XP_039496017.1|DSAN
OG0004152	LOC108075556|XP_017023554.1|DKIK	LOC120452767|XP_039493086.1|DSAN
OG0004153	LOC108078273|XP_017027514.1|DKIK	LOC120444714|XP_039480525.1|DSAN
OG0004154	LOC108071545|XP_017017810.1|DKIK	LOC120448031|XP_039485706.1|DSAN
OG0004155	LOC108081094|XP_017031572.1|DKIK	LOC120454704|XP_039496176.1|DSAN
OG0004156	LOC108084115|XP_017035634.1|DKIK	LOC120451793|XP_039491680.1|DSAN
OG0004157	LOC108084656|XP_017036463.1|DKIK	LOC120457281|XP_039500655.1|DSAN
OG0004158	LOC108071520|XP_017017778.1|DKIK	LOC120447601|XP_039485006.1|DSAN
OG0004159	LOC108071311|XP_017017507.1|DKIK	LOC120450739|XP_039489791.1|DSAN
OG0004160	LOC108079810|XP_017029781.1|DKIK	LOC120450395|XP_039489325.1|DSAN
OG0004161	LOC108081499|XP_017032203.1|DKIK	LOC120454382|XP_039495554.1|DSAN
OG0004162	LOC108073241|XP_017020284.1|DKIK	LOC120451472|XP_039491098.1|DSAN
OG0004163	LOC108083220|XP_017034419.1|DKIK	LOC120453167|XP_039493661.1|DSAN
OG0004164	LOC108080814|XP_017031205.1|DKIK	LOC120451081|XP_039490375.1|DSAN
OG0004165	LOC108072357|XP_017018937.1|DKIK	LOC120444810|XP_039480691.1|DSAN
OG0004166	LOC108072115|XP_017018627.1|DKIK	LOC120444655|XP_039480429.1|DSAN
OG0004167	LOC108083199|XP_017034391.1|DKIK	LOC120452813|XP_039493150.1|DSAN
OG0004168	LOC108073445|XP_017020557.1|DKIK	LOC120452303|XP_039492377.1|DSAN
OG0004169	LOC108079407|XP_017029222.1|DKIK	LOC120456571|XP_039499393.1|DSAN
OG0004170	LOC108075184|XP_017023006.1|DKIK	LOC120455487|XP_039497656.1|DSAN
OG0004171	LOC108079432|XP_017029254.1|DKIK	LOC120456565|XP_039499380.1|DSAN
OG0004172	LOC108083849|XP_017035318.1|DKIK	LOC120455247|XP_039497172.1|DSAN
OG0004173	LOC108082448|XP_017033308.1|DKIK	LOC120444760|XP_039480623.1|DSAN
OG0004174	LOC108070831|XP_017016939.1|DKIK	LOC120446489|XP_039483428.1|DSAN
OG0004175	LOC108076453|XP_017024818.1|DKIK	LOC120445125|XP_039481207.1|DSAN
OG0004176	LOC108078851|XP_017028434.1|DKIK	LOC120448329|XP_039486215.1|DSAN
OG0004177	LOC108084236|XP_017035852.1|DKIK	LOC120451537|XP_039491249.1|DSAN
OG0004178	LOC108085420|XP_017037484.1|DKIK	LOC120453409|XP_039494037.1|DSAN
OG0004179	LOC108083423|XP_017034668.1|DKIK	LOC120456325|XP_039499024.1|DSAN
OG0004180	LOC108077182|XP_017025953.1|DKIK	LOC120450862|XP_039490011.1|DSAN
OG0004181	LOC108080932|XP_017031325.1|DKIK	LOC120450968|XP_039490193.1|DSAN
OG0004182	LOC108083098|XP_017034240.1|DKIK	LOC120448336|XP_039486224.1|DSAN
OG0004183	LOC108083156|XP_017034331.1|DKIK	LOC120449188|XP_039487474.1|DSAN
OG0004184	LOC108072713|XP_017019450.1|DKIK	LOC120449055|XP_039487283.1|DSAN
OG0004185	LOC108077162|XP_017025886.1|DKIK	LOC120448020|XP_039485695.1|DSAN
OG0004186	LOC108083526|XP_017034847.1|DKIK	LOC120457073|XP_039500186.1|DSAN
OG0004187	LOC108080445|XP_017030670.1|DKIK	LOC120451048|XP_039490338.1|DSAN
OG0004188	LOC108084171|XP_017035746.1|DKIK	LOC120451474|XP_039491100.1|DSAN
OG0004189	LOC108084295|XP_017035947.1|DKIK	LOC120451478|XP_039491132.1|DSAN
OG0004190	LOC108085471|XP_017037576.1|DKIK	LOC120453046|XP_039493500.1|DSAN
OG0004191	LOC108085459|XP_017037562.1|DKIK	LOC120453376|XP_039493984.1|DSAN
OG0004192	LOC108073181|XP_017020180.1|DKIK	LOC120453016|XP_039493466.1|DSAN
OG0004193	LOC108083816|XP_017035256.1|DKIK	LOC120456570|XP_039499390.1|DSAN
OG0004194	LOC108084842|XP_017036705.1|DKIK	LOC120451281|XP_039490760.1|DSAN
OG0004195	LOC108074311|XP_017021797.1|DKIK	LOC120455452|XP_039497605.1|DSAN
OG0004196	LOC108070714|XP_017016797.1|DKIK	LOC120454556|XP_039495881.1|DSAN
OG0004197	LOC108085719|XP_017037931.1|DKIK	LOC120452594|XP_039492826.1|DSAN
OG0004198	LOC108080766|XP_017031115.1|DKIK	LOC120454632|XP_039496054.1|DSAN
OG0004199	LOC108070653|XP_017016710.1|DKIK	LOC120453113|XP_039493583.1|DSAN
OG0004200	LOC108072356|XP_017018935.1|DKIK	LOC120444808|XP_039480689.1|DSAN
OG0004201	LOC108075753|XP_017023797.1|DKIK	LOC120454559|XP_039495883.1|DSAN
OG0004202	LOC108083693|XP_017035068.1|DKIK	LOC120453546|XP_039494233.1|DSAN
OG0004203	LOC108081132|XP_017031641.1|DKIK	LOC120452948|XP_039493363.1|DSAN
OG0004204	LOC108083280|XP_017034497.1|DKIK	LOC120448300|XP_039486173.1|DSAN
OG0004205	LOC108072807|XP_017019588.1|DKIK	LOC120448154|XP_039485925.1|DSAN
OG0004206	LOC108073341|XP_017020398.1|DKIK	LOC120454434|XP_039495664.1|DSAN
OG0004207	LOC108073396|XP_017020479.1|DKIK	LOC120451387|XP_039490984.1|DSAN
OG0004208	LOC108072199|XP_017018747.1|DKIK	LOC120453867|XP_039494706.1|DSAN
OG0004209	LOC108073484|XP_017020630.1|DKIK	LOC120452278|XP_039492343.1|DSAN
OG0004210	LOC108075627|XP_017023653.1|DKIK	LOC120450970|XP_039490196.1|DSAN
OG0004211	LOC108081426|XP_017032098.1|DKIK	LOC120451806|XP_039491736.1|DSAN
OG0004212	LOC108073255|XP_017020299.1|DKIK	LOC120453689|XP_039494443.1|DSAN
OG0004213	LOC108085442|XP_017037540.1|DKIK	LOC120452068|XP_039492065.1|DSAN
OG0004214	LOC108078217|XP_017027394.1|DKIK	LOC120445070|XP_039481130.1|DSAN
OG0004215	LOC108082535|XP_017033459.1|DKIK	LOC120445280|XP_039481514.1|DSAN
OG0004216	LOC108072647|XP_017019366.1|DKIK	LOC120448283|XP_039486146.1|DSAN
OG0004217	LOC108084768|XP_017036620.1|DKIK	LOC120449211|XP_039487512.1|DSAN
OG0004218	LOC108083587|XP_017034935.1|DKIK	LOC120455030|XP_039496796.1|DSAN
OG0004219	LOC108085467|XP_017037573.1|DKIK	LOC120451699|XP_039491528.1|DSAN
OG0004220	LOC108081055|XP_017031513.1|DKIK	LOC120453789|XP_039494576.1|DSAN
OG0004221	LOC108083226|XP_017034426.1|DKIK	LOC120454667|XP_039496112.1|DSAN
OG0004222	LOC108085640|XP_017037814.1|DKIK	LOC120453237|XP_039493772.1|DSAN
OG0004223	LOC108085633|XP_017037803.1|DKIK	LOC120451367|XP_039490948.1|DSAN
OG0004224	LOC108075510|XP_017023474.1|DKIK	LOC120451544|XP_039491260.1|DSAN
OG0004225	LOC108079005|XP_017028671.1|DKIK	LOC120455156|XP_039497001.1|DSAN
OG0004226	LOC108070702|XP_017016775.1|DKIK	LOC120453809|XP_039494617.1|DSAN
OG0004227	LOC108081130|XP_017031637.1|DKIK	LOC120452295|XP_039492364.1|DSAN
OG0004228	LOC108081133|XP_017031643.1|DKIK	LOC120452297|XP_039492366.1|DSAN
OG0004229	LOC108082434|XP_017033294.1|DKIK	LOC120444341|XP_039479845.1|DSAN
OG0004230	LOC108074243|XP_017021677.1|DKIK	LOC120456167|XP_039498752.1|DSAN
OG0004231	LOC108072733|XP_017019484.1|DKIK	LOC120450206|XP_039489007.1|DSAN
OG0004232	LOC108072737|XP_017019488.1|DKIK	LOC120450210|XP_039489013.1|DSAN
OG0004233	LOC108072736|XP_017019487.1|DKIK	LOC120450208|XP_039489011.1|DSAN
OG0004234	LOC108072725|XP_017019475.1|DKIK	LOC120449653|XP_039488184.1|DSAN
OG0004235	LOC108071690|XP_017017993.1|DKIK	LOC120457001|XP_039500089.1|DSAN
OG0004236	LOC108083210|XP_017034408.1|DKIK	LOC120453156|XP_039493645.1|DSAN
OG0004237	LOC108084291|XP_017035941.1|DKIK	LOC120454386|XP_039495563.1|DSAN
OG0004238	LOC108084891|XP_017036776.1|DKIK	LOC120453845|XP_039494676.1|DSAN
OG0004239	LOC108083192|XP_017034383.1|DKIK	LOC120452435|XP_039492596.1|DSAN
OG0004240	LOC108084341|XP_017035991.1|DKIK	LOC120451022|XP_039490281.1|DSAN
OG0004241	LOC108081114|XP_017031605.1|DKIK	LOC120454527|XP_039495831.1|DSAN
OG0004242	LOC108072134|XP_017018661.1|DKIK	LOC120454221|XP_039495254.1|DSAN
OG0004243	LOC108070576|XP_017016619.1|DKIK	LOC120449228|XP_039487533.1|DSAN
OG0004244	LOC108084811|XP_017036659.1|DKIK	LOC120451284|XP_039490764.1|DSAN
OG0004245	LOC108075242|XP_017023087.1|DKIK	LOC120450402|XP_039489332.1|DSAN
OG0004246	LOC108073989|XP_017021331.1|DKIK	LOC120448626|XP_039486677.1|DSAN
OG0004247	LOC108083404|XP_017034647.1|DKIK	LOC120454985|XP_039496710.1|DSAN
OG0004248	LOC108076645|XP_017025066.1|DKIK	LOC120446101|XP_039482827.1|DSAN
OG0004249	LOC108079040|XP_017028711.1|DKIK	LOC120448689|XP_039486771.1|DSAN
OG0004250	LOC108072605|XP_017019317.1|DKIK	LOC120451575|XP_039491321.1|DSAN
OG0004251	LOC108076063|XP_017024246.1|DKIK	LOC120455750|XP_039498108.1|DSAN
OG0004252	LOC108073217|XP_017020235.1|DKIK	LOC120453686|XP_039494440.1|DSAN
OG0004253	LOC108085394|XP_017037451.1|DKIK	LOC120453602|XP_039494302.1|DSAN
OG0004254	LOC108080013|XP_017030068.1|DKIK	LOC120455848|XP_039498253.1|DSAN
OG0004255	LOC108077323|XP_017026100.1|DKIK	LOC120443969|XP_039479372.1|DSAN
OG0004256	LOC108076395|XP_017024721.1|DKIK	LOC120444871|XP_039480778.1|DSAN
OG0004257	LOC108077820|XP_017026831.1|DKIK	LOC120452987|XP_039493422.1|DSAN
OG0004258	LOC108073397|XP_017020475.1|DKIK	LOC120454646|XP_039496081.1|DSAN
OG0004259	LOC108076519|XP_017024917.1|DKIK	LOC120444964|XP_039480915.1|DSAN
OG0004260	LOC108080764|XP_017031108.1|DKIK	LOC120454631|XP_039496043.1|DSAN
OG0004261	LOC108075511|XP_017023477.1|DKIK	LOC120454256|XP_039495319.1|DSAN
OG0004262	LOC108073262|XP_017020309.1|DKIK	LOC120454302|XP_039495434.1|DSAN
OG0004263	LOC108084347|XP_017035999.1|DKIK	LOC120451361|XP_039490931.1|DSAN
OG0004264	LOC108081143|XP_017031670.1|DKIK	LOC120450763|XP_039489837.1|DSAN
OG0004265	LOC108085463|XP_017037569.1|DKIK	LOC120452489|XP_039492672.1|DSAN
OG0004266	LOC108081099|XP_017031579.1|DKIK	LOC120454270|XP_039495367.1|DSAN
OG0004267	LOC108083227|XP_017034427.1|DKIK	LOC120451166|XP_039490536.1|DSAN
OG0004268	LOC108073133|XP_017020122.1|DKIK	LOC120444557|XP_039480240.1|DSAN
OG0004269	LOC108082543|XP_017033470.1|DKIK	LOC120444976|XP_039480931.1|DSAN
OG0004270	LOC108078115|XP_017027220.1|DKIK	LOC120448618|XP_039486668.1|DSAN
OG0004271	LOC108081805|XP_017032530.1|DKIK	LOC120447148|XP_039484528.1|DSAN
OG0004272	LOC108077728|XP_017026672.1|DKIK	LOC120452092|XP_039492100.1|DSAN
OG0004273	LOC108077814|XP_017026826.1|DKIK	LOC120454062|XP_039495005.1|DSAN
OG0004274	LOC108083836|XP_017035302.1|DKIK	LOC120456408|XP_039499173.1|DSAN
OG0004275	LOC108084659|XP_017036470.1|DKIK	LOC120456122|XP_039498685.1|DSAN
OG0004276	LOC108070609|XP_017016671.1|DKIK	LOC120450487|XP_039489467.1|DSAN
OG0004277	LOC108073886|XP_017021160.1|DKIK	LOC120449979|XP_039488622.1|DSAN
OG0004278	LOC108080293|XP_017030450.1|DKIK	LOC120456496|XP_039499297.1|DSAN
OG0004279	LOC108079076|XP_017028791.1|DKIK	LOC120458081|XP_039501531.1|DSAN
OG0004280	LOC108079436|XP_017029259.1|DKIK	LOC120455130|XP_039496956.1|DSAN
OG0004281	LOC108078404|XP_017027750.1|DKIK	LOC120458096|XP_039501558.1|DSAN
OG0004282	LOC108076277|XP_017024514.1|DKIK	LOC120445544|XP_039481951.1|DSAN
OG0004283	LOC108076282|XP_017024520.1|DKIK	LOC120445545|XP_039481952.1|DSAN
OG0004284	LOC108081387|XP_017032032.1|DKIK	LOC120450586|XP_039489644.1|DSAN
OG0004285	LOC108084579|XP_017036342.1|DKIK	LOC120453649|XP_039494376.1|DSAN
OG0004286	LOC108073907|XP_017021191.1|DKIK	LOC120448434|XP_039486375.1|DSAN
OG0004287	LOC108074007|XP_017021357.1|DKIK	LOC120449187|XP_039487469.1|DSAN
OG0004288	LOC108073993|XP_017021335.1|DKIK	LOC120448339|XP_039486236.1|DSAN
OG0004289	LOC108083268|XP_017034468.1|DKIK	LOC120447520|XP_039484883.1|DSAN
OG0004290	LOC108074657|XP_017022263.1|DKIK	LOC120447133|XP_039484501.1|DSAN
OG0004291	LOC108076321|XP_017024594.1|DKIK	LOC120446613|XP_039483592.1|DSAN
OG0004292	LOC108084412|XP_017036102.1|DKIK	LOC120448622|XP_039486672.1|DSAN
OG0004293	LOC108083648|XP_017035009.1|DKIK	LOC120449049|XP_039487275.1|DSAN
OG0004294	LOC108072806|XP_017019586.1|DKIK	LOC120448153|XP_039485924.1|DSAN
OG0004295	LOC108072772|XP_017019536.1|DKIK	LOC120448923|XP_039487087.1|DSAN
OG0004296	LOC108072800|XP_017019573.1|DKIK	LOC120448992|XP_039487193.1|DSAN
OG0004297	LOC108070918|XP_017017066.1|DKIK	LOC120446539|XP_039483489.1|DSAN
OG0004298	LOC108080854|XP_017031246.1|DKIK	LOC120451353|XP_039490917.1|DSAN
OG0004299	LOC108079549|XP_017029379.1|DKIK	LOC120445966|XP_039482604.1|DSAN
OG0004300	LOC108076584|XP_017024985.1|DKIK	LOC120446104|XP_039482829.1|DSAN
OG0004301	LOC108084410|XP_017036098.1|DKIK	LOC120448905|XP_039487062.1|DSAN
OG0004302	LOC108082413|XP_017033250.1|DKIK	LOC120445767|XP_039482296.1|DSAN
OG0004303	LOC108078301|XP_017027574.1|DKIK	LOC120444965|XP_039480919.1|DSAN
OG0004304	LOC108078046|XP_017027097.1|DKIK	LOC120446812|XP_039483908.1|DSAN
OG0004305	LOC108070817|XP_017016906.1|DKIK	LOC120446964|XP_039484154.1|DSAN
OG0004306	LOC108082583|XP_017033530.1|DKIK	LOC120444944|XP_039480881.1|DSAN
OG0004307	LOC108085165|XP_017037185.1|DKIK	LOC120446130|XP_039482889.1|DSAN
OG0004308	LOC108072116|XP_017018628.1|DKIK	LOC120445792|XP_039482331.1|DSAN
OG0004309	LOC108078642|XP_017028060.1|DKIK	LOC120449927|XP_039488554.1|DSAN
OG0004310	LOC108082532|XP_017033457.1|DKIK	LOC120458665|XP_039502333.1|DSAN
OG0004311	LOC108075000|XP_017022732.1|DKIK	LOC120448646|XP_039486707.1|DSAN
OG0004312	LOC108070826|XP_017016934.1|DKIK	LOC120445861|XP_039482437.1|DSAN
OG0004313	LOC108085112|XP_017037078.1|DKIK	LOC120458691|XP_039502363.1|DSAN
OG0004314	LOC108072305|XP_017018862.1|DKIK	LOC120444829|XP_039480719.1|DSAN
OG0004315	LOC108070888|XP_017017022.1|DKIK	LOC120446514|XP_039483456.1|DSAN
OG0004316	LOC108078533|XP_017027934.1|DKIK	LOC120458398|XP_039501957.1|DSAN
OG0004317	LOC108078462|XP_017027845.1|DKIK	LOC120458404|XP_039501967.1|DSAN
OG0004318	LOC108070824|XP_017016926.1|DKIK	LOC120444337|XP_039479829.1|DSAN
OG0004319	LOC108078380|XP_017027704.1|DKIK	LOC120446180|XP_039482951.1|DSAN
OG0004320	LOC108084219|XP_017035830.1|DKIK	LOC120451468|XP_039491087.1|DSAN
OG0004321	LOC108074857|XP_017022557.1|DKIK	LOC120443877|XP_039479194.1|DSAN
OG0004322	LOC108084304|XP_017035956.1|DKIK	LOC120453404|XP_039494027.1|DSAN
OG0004323	LOC108079102|XP_017028819.1|DKIK	LOC120449738|XP_039488304.1|DSAN
OG0004324	LOC108081402|XP_017032051.1|DKIK	LOC120457823|XP_039501257.1|DSAN
OG0004325	LOC108086162|XP_017038512.1|DKIK	LOC120445970|XP_039482635.1|DSAN
OG0004326	LOC108086161|XP_017038511.1|DKIK	LOC120445969|XP_039482634.1|DSAN
OG0004327	LOC108084669|XP_017036484.1|DKIK	LOC120455018|XP_039496776.1|DSAN
OG0004328	LOC108081535|XP_017032241.1|DKIK, LOC108076304|XP_017024564.1|DKIK	LOC120446595|XP_039483560.1|DSAN
OG0004329	LOC108072092|XP_017018593.1|DKIK	LOC120447115|XP_039484470.1|DSAN
OG0004330	LOC108078316|XP_017027603.1|DKIK	LOC120446485|XP_039483423.1|DSAN
OG0004331	LOC108078555|XP_017027963.1|DKIK	LOC120458848|XP_039502608.1|DSAN
OG0004332	LOC108077309|XP_017026086.1|DKIK	LOC120451189|XP_039490575.1|DSAN
OG0004333	LOC108077113|XP_017025795.1|DKIK	LOC120447088|XP_039484426.1|DSAN
OG0004334	LOC108073611|XP_017020791.1|DKIK	LOC120457309|XP_039500741.1|DSAN
OG0004335	LOC108076444|XP_017024801.1|DKIK	LOC120444799|XP_039480683.1|DSAN
OG0004336	LOC108076712|XP_017025163.1|DKIK	LOC120444719|XP_039480531.1|DSAN
OG0004337	LOC108079638|XP_017029513.1|DKIK	LOC120445774|XP_039482311.1|DSAN
OG0004338	LOC108078884|XP_017028504.1|DKIK	LOC120449970|XP_039488612.1|DSAN
OG0004339	LOC108076403|XP_017024732.1|DKIK	LOC120446666|XP_039483671.1|DSAN
OG0004340	LOC108076402|XP_017024731.1|DKIK	LOC120446665|XP_039483670.1|DSAN
OG0004341	LOC108072309|XP_017018870.1|DKIK	LOC120445464|XP_039481843.1|DSAN
OG0004342	LOC108072389|XP_017018986.1|DKIK	LOC120445161|XP_039481270.1|DSAN
OG0004343	LOC108072369|XP_017018954.1|DKIK	LOC120445162|XP_039481271.1|DSAN
OG0004344	LOC108072371|XP_017018958.1|DKIK	LOC120446205|XP_039482990.1|DSAN
OG0004345	LOC108079517|XP_017029345.1|DKIK	LOC120445972|XP_039482638.1|DSAN
OG0004346	LOC108070770|XP_017016858.1|DKIK	LOC120446091|XP_039482815.1|DSAN
OG0004347	LOC108070890|XP_017017024.1|DKIK	LOC120444936|XP_039480871.1|DSAN
OG0004348	LOC108071997|XP_017018461.1|DKIK	LOC120446372|XP_039483237.1|DSAN
OG0004349	LOC108072066|XP_017018553.1|DKIK	LOC120445944|XP_039482544.1|DSAN
OG0004350	LOC108081785|XP_017032492.1|DKIK	LOC120450060|XP_039488768.1|DSAN
OG0004351	LOC108085119|XP_017037108.1|DKIK	LOC120446273|XP_039483085.1|DSAN
OG0004352	LOC108084362|XP_017036024.1|DKIK	LOC120451195|XP_039490580.1|DSAN
OG0004353	LOC108083720|XP_017035115.1|DKIK	LOC120452586|XP_039492809.1|DSAN
OG0004354	LOC108081193|XP_017031748.1|DKIK	LOC120451952|XP_039491909.1|DSAN
OG0004355	LOC108081201|XP_017031756.1|DKIK	LOC120454327|XP_039495464.1|DSAN
OG0004356	LOC108078399|XP_017027744.1|DKIK	LOC120446994|XP_039484228.1|DSAN
OG0004357	LOC108081817|XP_017032544.1|DKIK	LOC120446305|XP_039483188.1|DSAN
OG0004358	LOC108082560|XP_017033499.1|DKIK	LOC120445420|XP_039481770.1|DSAN
OG0004359	LOC108082490|XP_017033393.1|DKIK	LOC120444639|XP_039480391.1|DSAN
OG0004360	LOC108085489|XP_017037598.1|DKIK	LOC120449579|XP_039488067.1|DSAN
OG0004361	LOC108084868|XP_017036748.1|DKIK	LOC120453226|XP_039493755.1|DSAN
OG0004362	LOC108072795|XP_017019568.1|DKIK	LOC120449020|XP_039487234.1|DSAN
OG0004363	LOC108080292|XP_017030449.1|DKIK	LOC120454943|XP_039496645.1|DSAN
OG0004364	LOC108081809|XP_017032534.1|DKIK	LOC120447150|XP_039484532.1|DSAN
OG0004365	LOC108078188|XP_017027345.1|DKIK	LOC120445047|XP_039481096.1|DSAN
OG0004366	LOC108073285|XP_017020329.1|DKIK, LOC108078932|XP_017028573.1|DKIK	LOC120458083|XP_039501534.1|DSAN
OG0004367	LOC108075076|XP_017022847.1|DKIK	LOC120450443|XP_039489390.1|DSAN
OG0004368	LOC108083326|XP_017034562.1|DKIK	LOC120447636|XP_039485077.1|DSAN
OG0004369	LOC108074712|XP_017022341.1|DKIK	LOC120443701|XP_039478876.1|DSAN
OG0004370	LOC108076279|XP_017024516.1|DKIK	LOC120446857|XP_039483988.1|DSAN
OG0004371	LOC108079238|XP_017029011.1|DKIK	LOC120456971|XP_039500052.1|DSAN
OG0004372	LOC108070903|XP_017017048.1|DKIK	LOC120446347|XP_039483207.1|DSAN
OG0004373	LOC108071386|XP_017017619.1|DKIK	LOC120454675|XP_039496125.1|DSAN
OG0004374	LOC108072951|XP_017019818.1|DKIK	LOC120444720|XP_039480532.1|DSAN
OG0004375	LOC108071550|XP_017017816.1|DKIK	LOC120449326|XP_039487659.1|DSAN
OG0004376	LOC108083026|XP_017034147.1|DKIK	LOC120449428|XP_039487824.1|DSAN
OG0004377	LOC108078908|XP_017028530.1|DKIK	LOC120447963|XP_039485588.1|DSAN
OG0004378	LOC108072426|XP_017019029.1|DKIK	LOC120444652|XP_039480421.1|DSAN
OG0004379	LOC108078137|XP_017027252.1|DKIK	LOC120445069|XP_039481129.1|DSAN
OG0004380	LOC108078525|XP_017027924.1|DKIK	LOC120458405|XP_039501968.1|DSAN
OG0004381	LOC108071448|XP_017017691.1|DKIK	LOC120452003|XP_039491969.1|DSAN
OG0004382	LOC108074696|XP_017022326.1|DKIK	LOC120446868|XP_039484007.1|DSAN
OG0004383	LOC108072988|XP_017019925.1|DKIK	LOC120445371|XP_039481686.1|DSAN
OG0004384	LOC108072961|XP_017019880.1|DKIK	LOC120445377|XP_039481693.1|DSAN
OG0004385	LOC108073122|XP_017020109.1|DKIK	LOC120446538|XP_039483488.1|DSAN
OG0004386	LOC108082332|XP_017033151.1|DKIK	LOC120446293|XP_039483121.1|DSAN
OG0004387	LOC108070431|XP_017016388.1|DKIK	LOC120447730|XP_039485208.1|DSAN
OG0004388	LOC108074669|XP_017022277.1|DKIK	LOC120446614|XP_039483593.1|DSAN
OG0004389	LOC108072764|XP_017019526.1|DKIK	LOC120448241|XP_039486080.1|DSAN
OG0004390	LOC108083765|XP_017035178.1|DKIK	LOC120449045|XP_039487272.1|DSAN
OG0004391	LOC108082135|XP_017032927.1|DKIK	LOC120445483|XP_039481864.1|DSAN
OG0004392	LOC108083655|XP_017035014.1|DKIK	LOC120447484|XP_039484814.1|DSAN
OG0004393	LOC108082593|XP_017033549.1|DKIK	LOC120445652|XP_039482130.1|DSAN
OG0004394	LOC108076446|XP_017024803.1|DKIK	LOC120445818|XP_039482367.1|DSAN
OG0004395	LOC108078772|XP_017028308.1|DKIK	LOC120445439|XP_039481805.1|DSAN
OG0004396	LOC108071384|XP_017017611.1|DKIK	LOC120458732|XP_039502439.1|DSAN
