Orthogroup	DKIK.longest_only	DMAU.longest_only
OG0005409	LOC108079684|XP_017029578.1|DKIK	LOC117150220|XP_033172907.1|DMAU
OG0005410	LOC108086270|XP_017038646.1|DKIK	LOC117151047|XP_033174158.1|DMAU
OG0005411	LOC108082315|XP_017033134.1|DKIK	LOC117137129|XP_033154319.1|DMAU
OG0005412	LOC108082579|XP_017033525.1|DKIK	LOC117135793|XP_033152177.1|DMAU
OG0005413	LOC108081791|XP_017032499.1|DKIK	LOC117138283|XP_033156145.1|DMAU
OG0005414	LOC108080301|XP_017030464.1|DKIK	LOC117148210|XP_033171390.1|DMAU
OG0005415	LOC108076070|XP_017024264.1|DKIK	LOC117148947|XP_033172576.1|DMAU
OG0005416	LOC108076798|XP_017025310.1|DKIK	LOC117137063|XP_033154167.1|DMAU
OG0005417	LOC108085361|XP_017037420.1|DKIK	LOC117150961|XP_033174031.1|DMAU
OG0005418	LOC108082215|XP_017033037.1|DKIK	LOC117143073|XP_033163434.1|DMAU
OG0005419	LOC108077165|XP_017025889.1|DKIK	LOC117145878|XP_033167597.1|DMAU
OG0005420	LOC108075943|XP_017024074.1|DKIK	LOC117150478|XP_033173268.1|DMAU
OG0005421	LOC108082120|XP_017032910.1|DKIK	LOC117150549|XP_033173372.1|DMAU
OG0005422	LOC108079278|XP_017029063.1|DKIK	LOC117148034|XP_033171098.1|DMAU
OG0005423	LOC108077092|XP_017025752.1|DKIK	LOC117145137|XP_033166591.1|DMAU
OG0005424	LOC108076686|XP_017025125.1|DKIK	LOC117138536|XP_033156565.1|DMAU
OG0005425	LOC108071805|XP_017018186.1|DKIK	LOC117147371|XP_033170128.1|DMAU
OG0005426	LOC108078160|XP_017027299.1|DKIK	LOC117136405|XP_033153192.1|DMAU
OG0005427	LOC108082710|XP_017033706.1|DKIK	LOC117137504|XP_033154879.1|DMAU
OG0005428	LOC108082770|XP_017033789.1|DKIK	LOC117150895|XP_033173923.1|DMAU
OG0005429	LOC108079987|XP_017030043.1|DKIK	LOC117150243|XP_033172930.1|DMAU
OG0005430	LOC108079975|XP_017030027.1|DKIK	LOC117150245|XP_033172932.1|DMAU
OG0005431	LOC108081865|XP_017032594.1|DKIK	LOC117142467|XP_033162368.1|DMAU
OG0005432	LOC108079352|XP_017029152.1|DKIK	LOC117146882|XP_033169371.1|DMAU
OG0005433	LOC108078013|XP_017027059.1|DKIK	LOC117137838|XP_033155421.1|DMAU
OG0005434	LOC108084767|XP_017036574.1|DKIK	LOC117135237|XP_033151266.1|DMAU
OG0005435	LOC108079327|XP_017029121.1|DKIK	LOC117145106|XP_033166516.1|DMAU
OG0005436	LOC108074184|XP_017021610.1|DKIK	LOC117138194|XP_033156038.1|DMAU
OG0005437	LOC108071459|XP_017017711.1|DKIK	LOC117145051|XP_033166449.1|DMAU
OG0005438	LOC108078968|XP_017028628.1|DKIK	LOC117135968|XP_033152468.1|DMAU
OG0005439	LOC108074052|XP_017021411.1|DKIK	LOC117144378|XP_033165399.1|DMAU
OG0005440	LOC108074322|XP_017021811.1|DKIK	LOC117150977|XP_033174050.1|DMAU
OG0005441	LOC108077255|XP_017026007.1|DKIK	LOC117139939|XP_033158518.1|DMAU
OG0005442	LOC108079546|XP_017029373.1|DKIK	LOC117150296|XP_033173009.1|DMAU
OG0005443	LOC108077221|XP_017025966.1|DKIK	LOC117145486|XP_033167057.1|DMAU
OG0005444	LOC108086166|XP_017038517.1|DKIK	LOC117150924|XP_033173977.1|DMAU
OG0005445	LOC108076873|XP_017025392.1|DKIK	LOC117140505|XP_033159379.1|DMAU
OG0005446	LOC108077030|XP_017025645.1|DKIK	LOC117150207|XP_033172893.1|DMAU
OG0005447	LOC108086241|XP_017038602.1|DKIK	LOC117135209|XP_033151188.1|DMAU
OG0005448	LOC108078159|XP_017027298.1|DKIK	LOC117138419|XP_033156408.1|DMAU
OG0005449	LOC108084502|XP_017036232.1|DKIK	LOC117148460|XP_033171723.1|DMAU
OG0005450	LOC108085681|XP_017037863.1|DKIK	LOC117144276|XP_033165270.1|DMAU
OG0005451	LOC108082856|XP_017033922.1|DKIK	LOC117139667|XP_033158034.1|DMAU
OG0005452	LOC108076352|XP_017024633.1|DKIK	LOC117135428|XP_033151479.1|DMAU
OG0005453	LOC108072133|XP_017018658.1|DKIK	LOC117143389|XP_033163962.1|DMAU
OG0005454	LOC108077068|XP_017025724.1|DKIK	LOC117135181|XP_033151138.1|DMAU
OG0005455	LOC108076156|XP_017024371.1|DKIK	LOC117136337|XP_033153088.1|DMAU
OG0005456	LOC108082841|XP_017033896.1|DKIK	LOC117142483|XP_033162402.1|DMAU
OG0005457	LOC108082675|XP_017033663.1|DKIK	LOC117150205|XP_033172890.1|DMAU
OG0005458	LOC108081440|XP_017032115.1|DKIK	LOC117144979|XP_033166340.1|DMAU
OG0005459	LOC108086264|XP_017038638.1|DKIK	LOC117139079|XP_033157088.1|DMAU
OG0005460	LOC108081432|XP_017032104.1|DKIK	LOC117140174|XP_033158845.1|DMAU
OG0005461	LOC108082170|XP_017032965.1|DKIK	LOC117135229|XP_033151239.1|DMAU
OG0005462	LOC108082171|XP_017032966.1|DKIK	LOC117135230|XP_033151240.1|DMAU
OG0005463	LOC108072747|XP_017019505.1|DKIK	LOC117141814|XP_033161358.1|DMAU
OG0005464	LOC108082725|XP_017033722.1|DKIK	LOC117150587|XP_033173433.1|DMAU
OG0005465	LOC108082738|XP_017033732.1|DKIK	LOC117135218|XP_033151216.1|DMAU
OG0005466	LOC108082864|XP_017033931.1|DKIK	LOC117148388|XP_033171645.1|DMAU
OG0005467	LOC108083756|XP_017035166.1|DKIK	LOC117142680|XP_033162709.1|DMAU
OG0005468	LOC108079644|XP_017029523.1|DKIK	LOC117151066|XP_033174198.1|DMAU
OG0005469	LOC108074860|XP_017022562.1|DKIK	LOC117149350|XP_033172660.1|DMAU
OG0005470	LOC108074798|XP_017022471.1|DKIK	LOC117150820|XP_033173773.1|DMAU
OG0005471	LOC108077130|XP_017025829.1|DKIK	LOC117138658|XP_033156785.1|DMAU
OG0005472	LOC108077115|XP_017025797.1|DKIK	LOC117139200|XP_033157307.1|DMAU
OG0005473	LOC108081391|XP_017032038.1|DKIK	LOC117143828|XP_033164568.1|DMAU
OG0005474	LOC108074490|XP_017022052.1|DKIK	LOC117144692|XP_033165910.1|DMAU
OG0005475	LOC108074591|XP_017022189.1|DKIK	LOC117144682|XP_033165899.1|DMAU
OG0005476	LOC108076756|XP_017025245.1|DKIK	LOC117138277|XP_033156136.1|DMAU
OG0005477	LOC108082969|XP_017034081.1|DKIK	LOC117141794|XP_033161326.1|DMAU
OG0005478	LOC108077418|XP_017026209.1|DKIK	LOC117142711|XP_033162765.1|DMAU
OG0005479	LOC108077417|XP_017026208.1|DKIK	LOC117142702|XP_033162753.1|DMAU
OG0005480	LOC108077419|XP_017026210.1|DKIK	LOC117142721|XP_033162778.1|DMAU
OG0005481	LOC108086101|XP_017038416.1|DKIK	LOC117139168|XP_033157223.1|DMAU
OG0005482	LOC108086133|XP_017038475.1|DKIK	LOC117149239|XP_033172650.1|DMAU
OG0005483	LOC108081268|XP_017031854.1|DKIK	LOC117143578|XP_033164216.1|DMAU
OG0005484	LOC108086189|XP_017038541.1|DKIK	LOC117150796|XP_033173745.1|DMAU
OG0005485	LOC108070754|XP_017016840.1|DKIK	LOC117137453|XP_033154784.1|DMAU
OG0005486	LOC108082518|XP_017033434.1|DKIK	LOC117137022|XP_033154110.1|DMAU
OG0005487	LOC108075757|XP_017023808.1|DKIK	LOC117135311|XP_033151397.1|DMAU
OG0005488	LOC108076271|XP_017024510.1|DKIK	LOC117135312|XP_033151398.1|DMAU
OG0005489	LOC108074431|XP_017021956.1|DKIK	LOC117149103|XP_033172641.1|DMAU
OG0005490	LOC108074442|XP_017021970.1|DKIK	LOC117135243|XP_033151279.1|DMAU
OG0005491	LOC108074531|XP_017022104.1|DKIK	LOC117135199|XP_033151172.1|DMAU
OG0005492	LOC108074582|XP_017022179.1|DKIK	LOC117138900|XP_033156866.1|DMAU
OG0005493	LOC108082724|XP_017033721.1|DKIK	LOC117150811|XP_033173761.1|DMAU
OG0005494	LOC108078339|XP_017027630.1|DKIK	LOC117135728|XP_033152062.1|DMAU
OG0005495	LOC108072364|XP_017018947.1|DKIK	LOC117137814|XP_033155384.1|DMAU
OG0005496	LOC108071339|XP_017017552.1|DKIK	LOC117143981|XP_033164810.1|DMAU
OG0005497	LOC108072631|XP_017019350.1|DKIK	LOC117150213|XP_033172901.1|DMAU
OG0005498	LOC108072632|XP_017019352.1|DKIK	LOC117150214|XP_033172902.1|DMAU
OG0005499	LOC108072559|XP_017019227.1|DKIK	LOC117135286|XP_033151346.1|DMAU
OG0005500	LOC108072560|XP_017019228.1|DKIK	LOC117135288|XP_033151348.1|DMAU
OG0005501	LOC108074851|XP_017022551.1|DKIK	LOC117150721|XP_033173635.1|DMAU
OG0005502	LOC108074852|XP_017022552.1|DKIK	LOC117150728|XP_033173648.1|DMAU
OG0005503	LOC108082003|XP_017032740.1|DKIK	LOC117140938|XP_033160029.1|DMAU
OG0005504	LOC108081446|XP_017032124.1|DKIK	LOC117135516|XP_033151702.1|DMAU
OG0005506	LOC108082164|XP_017032957.1|DKIK	LOC117143016|XP_033163281.1|DMAU
OG0005507	LOC108074299|XP_017021776.1|DKIK	LOC117142101|XP_033161881.1|DMAU
OG0005508	LOC108077191|XP_017025925.1|DKIK	LOC117148862|XP_033172425.1|DMAU
OG0005509	LOC108079525|XP_017029351.1|DKIK, LOC108079633|XP_017029506.1|DKIK	LOC117137618|XP_033155039.1|DMAU
OG0005510	LOC108085268|XP_017037307.1|DKIK	LOC117146259|XP_033168110.1|DMAU
OG0005511	LOC108083823|XP_017035267.1|DKIK	LOC117148691|XP_033172125.1|DMAU
OG0005512	LOC108084036|XP_017035541.1|DKIK	LOC117145141|XP_033166571.1|DMAU
OG0005513	LOC108079170|XP_017028909.1|DKIK	LOC117147047|XP_033169686.1|DMAU
OG0005514	LOC108075617|XP_017023638.1|DKIK	LOC117144081|XP_033164987.1|DMAU
OG0005515	LOC108078391|XP_017027735.1|DKIK	LOC117135778|XP_033152139.1|DMAU
OG0005516	LOC108077176|XP_017025902.1|DKIK	LOC117141951|XP_033161602.1|DMAU
OG0005517	LOC108075907|XP_017024016.1|DKIK	LOC117139389|XP_033157548.1|DMAU
OG0005518	LOC108079688|XP_017029583.1|DKIK	LOC117139747|XP_033158203.1|DMAU
OG0005519	LOC108072416|XP_017019009.1|DKIK	LOC117136704|XP_033153614.1|DMAU
OG0005520	LOC108077232|XP_017025979.1|DKIK	LOC117138669|XP_033156813.1|DMAU
OG0005521	LOC108077138|XP_017025841.1|DKIK	LOC117136527|XP_033153367.1|DMAU
OG0005522	LOC108073790|XP_017021046.1|DKIK	LOC117141288|XP_033160553.1|DMAU
OG0005523	LOC108081452|XP_017032131.1|DKIK	LOC117138636|XP_033156782.1|DMAU
OG0005524	LOC108075835|XP_017023899.1|DKIK	LOC117150313|XP_033173036.1|DMAU
OG0005525	LOC108077250|XP_017026000.1|DKIK	LOC117150247|XP_033172939.1|DMAU
OG0005526	LOC108077229|XP_017025975.1|DKIK	LOC117150772|XP_033173743.1|DMAU
OG0005527	LOC108074891|XP_017022594.1|DKIK	LOC117146279|XP_033168165.1|DMAU
OG0005528	LOC108072867|XP_017019674.1|DKIK	LOC117141198|XP_033160443.1|DMAU
OG0005529	LOC108070529|XP_017016537.1|DKIK	LOC117138530|XP_033156562.1|DMAU
OG0005530	LOC108075790|XP_017023845.1|DKIK	LOC117135585|XP_033151808.1|DMAU
OG0005531	LOC108077520|XP_017026374.1|DKIK	LOC117141901|XP_033161494.1|DMAU
OG0005532	LOC108079626|XP_017029495.1|DKIK	LOC117144809|XP_033166360.1|DMAU
OG0005533	LOC108086212|XP_017038564.1|DKIK	LOC117136065|XP_033152609.1|DMAU
OG0005534	LOC108079086|XP_017028800.1|DKIK	LOC117140151|XP_033158813.1|DMAU
OG0005535	LOC108074549|XP_017022135.1|DKIK	LOC117150952|XP_033174016.1|DMAU
OG0005536	LOC108077264|XP_017026020.1|DKIK	LOC117143939|XP_033164752.1|DMAU
OG0005537	LOC108077267|XP_017026024.1|DKIK	LOC117150262|XP_033172960.1|DMAU
OG0005538	LOC108074326|XP_017021822.1|DKIK	LOC117139627|XP_033157978.1|DMAU
OG0005539	LOC108079661|XP_017029547.1|DKIK	LOC117148024|XP_033171088.1|DMAU
OG0005540	LOC108079192|XP_017028942.1|DKIK	LOC117150198|XP_033172878.1|DMAU
OG0005541	LOC108084750|XP_017036551.1|DKIK	LOC117141987|XP_033161696.1|DMAU
OG0005542	LOC108073941|XP_017021243.1|DKIK	LOC117141964|XP_033161652.1|DMAU
OG0005543	LOC108082767|XP_017033783.1|DKIK	LOC117147467|XP_033170252.1|DMAU
OG0005544	LOC108074304|XP_017021786.1|DKIK	LOC117150458|XP_033173240.1|DMAU
OG0005545	LOC108082084|XP_017032868.1|DKIK	LOC117150346|XP_033173086.1|DMAU
OG0005546	LOC108081420|XP_017032092.1|DKIK	LOC117138408|XP_033156423.1|DMAU
OG0005547	LOC108079622|XP_017029487.1|DKIK	LOC117150659|XP_033173537.1|DMAU
OG0005548	LOC108079614|XP_017029478.1|DKIK	LOC117136913|XP_033153931.1|DMAU
OG0005549	LOC108079648|XP_017029530.1|DKIK	LOC117144258|XP_033165238.1|DMAU
OG0005550	LOC108081378|XP_017032019.1|DKIK	LOC117139488|XP_033157703.1|DMAU
OG0005551	LOC108082599|XP_017033561.1|DKIK	LOC117137301|XP_033154569.1|DMAU
OG0005552	LOC108082573|XP_017033519.1|DKIK	LOC117136790|XP_033153737.1|DMAU
OG0005553	LOC108081427|XP_017032099.1|DKIK	LOC117135429|XP_033151524.1|DMAU
OG0005554	LOC108079599|XP_017029445.1|DKIK	LOC117150793|XP_033173736.1|DMAU
OG0005555	LOC108079663|XP_017029549.1|DKIK	LOC117150316|XP_033173039.1|DMAU
OG0005556	LOC108079658|XP_017029544.1|DKIK	LOC117147505|XP_033170304.1|DMAU
OG0005557	LOC108077409|XP_017026198.1|DKIK	LOC117135202|XP_033151177.1|DMAU
OG0005558	LOC108080110|XP_017030214.1|DKIK	LOC117146853|XP_033169309.1|DMAU
OG0005559	LOC108074561|XP_017022152.1|DKIK	LOC117143030|XP_033163312.1|DMAU
OG0005560	LOC108081411|XP_017032079.1|DKIK	LOC117135200|XP_033151174.1|DMAU
OG0005561	LOC108085936|XP_017038207.1|DKIK	LOC117147598|XP_033170439.1|DMAU
OG0005562	LOC108077119|XP_017025802.1|DKIK	LOC117150278|XP_033172980.1|DMAU
OG0005563	LOC108072465|XP_017019097.1|DKIK	LOC117146321|XP_033168272.1|DMAU
OG0005564	LOC108077074|XP_017025730.1|DKIK	LOC117135125|XP_033151038.1|DMAU
OG0005565	LOC108077027|XP_017025641.1|DKIK	LOC117146997|XP_033169570.1|DMAU
OG0005566	LOC108077028|XP_017025642.1|DKIK	LOC117147006|XP_033169583.1|DMAU
OG0005567	LOC108073564|XP_017020740.1|DKIK	LOC117142592|XP_033162556.1|DMAU
OG0005568	LOC108086242|XP_017038603.1|DKIK	LOC117139002|XP_033156986.1|DMAU
OG0005569	LOC108074592|XP_017022190.1|DKIK	LOC117148945|XP_033172577.1|DMAU
OG0005570	LOC108074430|XP_017021955.1|DKIK	LOC117149356|XP_033172664.1|DMAU
OG0005571	LOC108072360|XP_017018940.1|DKIK	LOC117135863|XP_033152283.1|DMAU
OG0005572	LOC108072977|XP_017019903.1|DKIK	LOC117135488|XP_033151601.1|DMAU
OG0005573	LOC108072126|XP_017018647.1|DKIK	LOC117142838|XP_033162962.1|DMAU
OG0005574	LOC108072057|XP_017018540.1|DKIK	LOC117136652|XP_033153539.1|DMAU
OG0005575	LOC108085886|XP_017038138.1|DKIK	LOC117142226|XP_033161968.1|DMAU
OG0005576	LOC108078536|XP_017027936.1|DKIK	LOC117135848|XP_033152256.1|DMAU
OG0005577	LOC108072789|XP_017019559.1|DKIK	LOC117139164|XP_033157214.1|DMAU
OG0005578	LOC108074996|XP_017022725.1|DKIK	LOC117141536|XP_033160921.1|DMAU
OG0005579	LOC108075005|XP_017022739.1|DKIK	LOC117141539|XP_033160929.1|DMAU
OG0005580	LOC108078715|XP_017028187.1|DKIK	LOC117140916|XP_033159992.1|DMAU
OG0005581	LOC108080225|XP_017030369.1|DKIK	LOC117146690|XP_033168954.1|DMAU
OG0005582	LOC108075246|XP_017023093.1|DKIK	LOC117139512|XP_033157760.1|DMAU
OG0005583	LOC108077555|XP_017026437.1|DKIK	LOC117140841|XP_033159856.1|DMAU
OG0005584	LOC108082867|XP_017033934.1|DKIK	LOC117148260|XP_033171462.1|DMAU
OG0005585	LOC108081103|XP_017031588.1|DKIK	LOC117146093|XP_033167956.1|DMAU
OG0005586	LOC108075528|XP_017023514.1|DKIK	LOC117145236|XP_033166703.1|DMAU
OG0005587	LOC108077251|XP_017026002.1|DKIK	LOC117148520|XP_033171862.1|DMAU
OG0005588	LOC108078719|XP_017028204.1|DKIK	LOC117140299|XP_033159034.1|DMAU
OG0005589	LOC108072079|XP_017018579.1|DKIK	LOC117143392|XP_033163969.1|DMAU
OG0005590	LOC108070542|XP_017016556.1|DKIK	LOC117138094|XP_033155835.1|DMAU
OG0005591	LOC108084217|XP_017035833.1|DKIK	LOC117146367|XP_033168410.1|DMAU
OG0005592	LOC108077815|XP_017026827.1|DKIK	LOC117143921|XP_033164726.1|DMAU
OG0005593	LOC108075268|XP_017023125.1|DKIK	LOC117139449|XP_033157648.1|DMAU
OG0005594	LOC108073957|XP_017021273.1|DKIK	LOC117139485|XP_033157697.1|DMAU
OG0005595	LOC108073956|XP_017021271.1|DKIK	LOC117139484|XP_033157696.1|DMAU
OG0005596	LOC108079744|XP_017029647.1|DKIK	LOC117141830|XP_033161376.1|DMAU
OG0005597	LOC108085015|XP_017036948.1|DKIK	LOC117142863|XP_033163011.1|DMAU
OG0005598	LOC108073479|XP_017020622.1|DKIK	LOC117143353|XP_033163917.1|DMAU
OG0005599	LOC108072975|XP_017019899.1|DKIK	LOC117135487|XP_033151599.1|DMAU
OG0005600	LOC108081256|XP_017031837.1|DKIK	LOC117144727|XP_033165961.1|DMAU
OG0005601	LOC108083546|XP_017034880.1|DKIK	LOC117147340|XP_033170089.1|DMAU
OG0005602	LOC108085893|XP_017038147.1|DKIK	LOC117145111|XP_033166522.1|DMAU
OG0005603	LOC108073111|XP_017020094.1|DKIK	LOC117137545|XP_033154932.1|DMAU
OG0005604	LOC108073119|XP_017020101.1|DKIK	LOC117135884|XP_033152322.1|DMAU
OG0005605	LOC108082503|XP_017033420.1|DKIK	LOC117138213|XP_033156041.1|DMAU
OG0005606	LOC108082207|XP_017033028.1|DKIK	LOC117138318|XP_033156235.1|DMAU
OG0005607	LOC108085666|XP_017037845.1|DKIK	LOC117145340|XP_033166845.1|DMAU
OG0005608	LOC108077729|XP_017026673.1|DKIK	LOC117145333|XP_033166833.1|DMAU
OG0005609	LOC108079767|XP_017029679.1|DKIK	LOC117141278|XP_033160538.1|DMAU
OG0005610	LOC108071956|XP_017018414.1|DKIK	LOC117139175|XP_033157229.1|DMAU
OG0005611	LOC108073927|XP_017021213.1|DKIK	LOC117139797|XP_033158303.1|DMAU
OG0005612	LOC108085630|XP_017037801.1|DKIK	LOC117142248|XP_033161992.1|DMAU
OG0005613	LOC108070645|XP_017016702.1|DKIK	LOC117145018|XP_033166404.1|DMAU
OG0005614	LOC108075555|XP_017023552.1|DKIK	LOC117143112|XP_033163485.1|DMAU
OG0005615	LOC108084985|XP_017036898.1|DKIK	LOC117146077|XP_033167914.1|DMAU
OG0005616	LOC108084232|XP_017035845.1|DKIK	LOC117144558|XP_033165694.1|DMAU
OG0005617	LOC108081187|XP_017031734.1|DKIK	LOC117143135|XP_033163518.1|DMAU
OG0005618	LOC108072880|XP_017019688.1|DKIK	LOC117135769|XP_033152126.1|DMAU
OG0005619	LOC108083941|XP_017035436.1|DKIK	LOC117143096|XP_033163466.1|DMAU
OG0005620	LOC108079236|XP_017029008.1|DKIK	LOC117146671|XP_033168910.1|DMAU
OG0005621	LOC108080546|XP_017030837.1|DKIK	LOC117147024|XP_033169609.1|DMAU
OG0005622	LOC108079386|XP_017029198.1|DKIK	LOC117148509|XP_033171805.1|DMAU
OG0005623	LOC108085764|XP_017037997.1|DKIK	LOC117146417|XP_033168507.1|DMAU
OG0005624	LOC108081153|XP_017031681.1|DKIK	LOC117142858|XP_033162996.1|DMAU
OG0005625	LOC108081070|XP_017031540.1|DKIK	LOC117142529|XP_033162466.1|DMAU
OG0005626	LOC108079444|XP_017029267.1|DKIK	LOC117148224|XP_033171405.1|DMAU
OG0005627	LOC108084143|XP_017035677.1|DKIK	LOC117145656|XP_033167277.1|DMAU
OG0005628	LOC108081064|XP_017031532.1|DKIK	LOC117143455|XP_033164056.1|DMAU
OG0005629	LOC108078275|XP_017027516.1|DKIK	LOC117135711|XP_033152021.1|DMAU
OG0005630	LOC108073005|XP_017019950.1|DKIK	LOC117136210|XP_033152856.1|DMAU
OG0005631	LOC108084493|XP_017036219.1|DKIK	LOC117148028|XP_033171090.1|DMAU
OG0005632	LOC108080541|XP_017030833.1|DKIK	LOC117148314|XP_033171534.1|DMAU
OG0005633	LOC108084357|XP_017036011.1|DKIK	LOC117142341|XP_033162149.1|DMAU
OG0005634	LOC108075560|XP_017023560.1|DKIK	LOC117145647|XP_033167267.1|DMAU
OG0005635	LOC108077278|XP_017026040.1|DKIK	LOC117146678|XP_033168937.1|DMAU
OG0005636	LOC108081212|XP_017031775.1|DKIK	LOC117144248|XP_033165217.1|DMAU
OG0005637	LOC108083216|XP_017034414.1|DKIK	LOC117145581|XP_033167178.1|DMAU
OG0005638	LOC108076718|XP_017025173.1|DKIK	LOC117136769|XP_033153704.1|DMAU
OG0005639	LOC108078214|XP_017027390.1|DKIK	LOC117136200|XP_033152838.1|DMAU
OG0005640	LOC108072038|XP_017018510.1|DKIK	LOC117143018|XP_033163287.1|DMAU
OG0005641	LOC108085965|XP_017038252.1|DKIK	LOC117148447|XP_033171711.1|DMAU
OG0005642	LOC108075616|XP_017023637.1|DKIK	LOC117142602|XP_033162572.1|DMAU
OG0005643	LOC108079720|XP_017029618.1|DKIK	LOC117139503|XP_033157725.1|DMAU
OG0005644	LOC108078858|XP_017028451.1|DKIK	LOC117139481|XP_033157692.1|DMAU
OG0005645	LOC108082940|XP_017034036.1|DKIK	LOC117148878|XP_033172445.1|DMAU
OG0005646	LOC108074939|XP_017022660.1|DKIK	LOC117147408|XP_033170173.1|DMAU
OG0005647	LOC108082868|XP_017033935.1|DKIK	LOC117148274|XP_033171482.1|DMAU
OG0005648	LOC108083089|XP_017034225.1|DKIK	LOC117141947|XP_033161595.1|DMAU
OG0005649	LOC108080830|XP_017031223.1|DKIK	LOC117142940|XP_033163145.1|DMAU
OG0005650	LOC108080821|XP_017031212.1|DKIK	LOC117144202|XP_033165141.1|DMAU
OG0005651	LOC108075605|XP_017023629.1|DKIK	LOC117146593|XP_033168806.1|DMAU
OG0005652	LOC108083970|XP_017035466.1|DKIK	LOC117144897|XP_033166213.1|DMAU
OG0005653	LOC108076890|XP_017025410.1|DKIK	LOC117150438|XP_033173214.1|DMAU
OG0005654	LOC108080771|XP_017031123.1|DKIK	LOC117142649|XP_033162645.1|DMAU
OG0005655	LOC108084177|XP_017035754.1|DKIK	LOC117142708|XP_033162758.1|DMAU
OG0005656	LOC108084153|XP_017035698.1|DKIK	LOC117142886|XP_033163050.1|DMAU
OG0005657	LOC108073215|XP_017020232.1|DKIK	LOC117142420|XP_033162268.1|DMAU
OG0005658	LOC108081777|XP_017032482.1|DKIK	LOC117143904|XP_033164702.1|DMAU
OG0005659	LOC108081211|XP_017031774.1|DKIK	LOC117143260|XP_033163722.1|DMAU
OG0005660	LOC108071524|XP_017017782.1|DKIK	LOC117140289|XP_033159017.1|DMAU
OG0005661	LOC108073202|XP_017020207.1|DKIK	LOC117144436|XP_033165474.1|DMAU
OG0005662	LOC108072028|XP_017018498.1|DKIK	LOC117143006|XP_033163262.1|DMAU
OG0005663	LOC108080235|XP_017030380.1|DKIK	LOC117146776|XP_033169188.1|DMAU
OG0005664	LOC108083749|XP_017035154.1|DKIK	LOC117144629|XP_033165815.1|DMAU
OG0005665	LOC108072164|XP_017018700.1|DKIK	LOC117142910|XP_033163085.1|DMAU
OG0005666	LOC108074156|XP_017021550.1|DKIK	LOC117146714|XP_033169026.1|DMAU
OG0005667	LOC108079886|XP_017029895.1|DKIK	LOC117146851|XP_033169303.1|DMAU
OG0005668	LOC108083125|XP_017034288.1|DKIK	LOC117141791|XP_033161322.1|DMAU
OG0005669	LOC108079608|XP_017029459.1|DKIK	LOC117150682|XP_033173580.1|DMAU
OG0005670	LOC108072181|XP_017018725.1|DKIK	LOC117144321|XP_033165324.1|DMAU
OG0005671	LOC108084314|XP_017035967.1|DKIK	LOC117145086|XP_033166493.1|DMAU
OG0005672	LOC108077311|XP_017026088.1|DKIK	LOC117142891|XP_033163063.1|DMAU
OG0005673	LOC108075183|XP_017023005.1|DKIK	LOC117139447|XP_033157645.1|DMAU
OG0005674	LOC108080905|XP_017031299.1|DKIK	LOC117139441|XP_033157633.1|DMAU
OG0005675	LOC108081228|XP_017031793.1|DKIK	LOC117145230|XP_033166696.1|DMAU
OG0005676	LOC108078891|XP_017028511.1|DKIK	LOC117139698|XP_033158102.1|DMAU
OG0005677	LOC108076501|XP_017024883.1|DKIK	LOC117135665|XP_033151948.1|DMAU
OG0005678	LOC108072106|XP_017018615.1|DKIK	LOC117143070|XP_033163421.1|DMAU
OG0005679	LOC108077506|XP_017026333.1|DKIK	LOC117143618|XP_033164267.1|DMAU
OG0005680	LOC108079628|XP_017029499.1|DKIK	LOC117141789|XP_033161321.1|DMAU
OG0005681	LOC108084272|XP_017035917.1|DKIK	LOC117146101|XP_033167973.1|DMAU
OG0005682	LOC108084271|XP_017035915.1|DKIK	LOC117146099|XP_033167970.1|DMAU
OG0005683	LOC108079371|XP_017029172.1|DKIK	LOC117148264|XP_033171464.1|DMAU
OG0005684	LOC108071974|XP_017018439.1|DKIK	LOC117140910|XP_033159975.1|DMAU
OG0005685	LOC108080027|XP_017030093.1|DKIK	LOC117146465|XP_033168590.1|DMAU
OG0005686	LOC108075664|XP_017023702.1|DKIK	LOC117145651|XP_033167272.1|DMAU
OG0005687	LOC108085505|XP_017037616.1|DKIK	LOC117141389|XP_033160695.1|DMAU
OG0005688	LOC108078490|XP_017027861.1|DKIK	LOC117137658|XP_033155090.1|DMAU
OG0005689	LOC108079330|XP_017029120.1|DKIK	LOC117148642|XP_033172034.1|DMAU
OG0005690	LOC108084547|XP_017036284.1|DKIK	LOC117142945|XP_033163152.1|DMAU
OG0005691	LOC108073250|XP_017020295.1|DKIK	LOC117145879|XP_033167594.1|DMAU
OG0005692	LOC108074315|XP_017021800.1|DKIK	LOC117150319|XP_033173046.1|DMAU
OG0005693	LOC108086009|XP_017038310.1|DKIK	LOC117139817|XP_033158339.1|DMAU
OG0005694	LOC108083943|XP_017035437.1|DKIK	LOC117144875|XP_033166174.1|DMAU
OG0005695	LOC108084364|XP_017036026.1|DKIK	LOC117143534|XP_033164157.1|DMAU
OG0005696	LOC108084365|XP_017036028.1|DKIK	LOC117143535|XP_033164158.1|DMAU
OG0005697	LOC108084356|XP_017036010.1|DKIK	LOC117142340|XP_033162148.1|DMAU
OG0005698	LOC108078081|XP_017027158.1|DKIK	LOC117137828|XP_033155406.1|DMAU
OG0005699	LOC108072157|XP_017018690.1|DKIK	LOC117142846|XP_033162970.1|DMAU
