Orthogroup	DKIK.longest_only	DEUG.longest_only
OG0003730	LOC108075060|XP_017022830.1|DKIK	LOC108107713|XP_017070808.1|DEUG
OG0003731	LOC108079877|XP_017029882.1|DKIK	LOC108108043|XP_017071406.1|DEUG
OG0003732	LOC108073514|XP_017020676.1|DKIK	LOC108114158|XP_017080438.1|DEUG
OG0003733	LOC108080529|XP_017030821.1|DKIK	LOC108102856|XP_017063544.1|DEUG
OG0003734	LOC108078535|XP_017027939.1|DKIK	LOC108104663|XP_017066338.1|DEUG
OG0003735	LOC108072094|XP_017018597.1|DKIK	LOC108107352|XP_017070341.1|DEUG
OG0003736	LOC108081183|XP_017031731.1|DKIK	LOC108113152|XP_017079151.1|DEUG
OG0003737	LOC108078178|XP_017027331.1|DKIK	LOC108113350|XP_017079401.1|DEUG
OG0003738	LOC108076166|XP_017024381.1|DKIK	LOC108113305|XP_017079346.1|DEUG
OG0003739	LOC108076753|XP_017025239.1|DKIK	LOC108112765|XP_017078514.1|DEUG
OG0003740	LOC108073034|XP_017019984.1|DKIK	LOC108113348|XP_017079399.1|DEUG
OG0003741	LOC108080765|XP_017031118.1|DKIK	LOC108102775|XP_017063425.1|DEUG
OG0003742	LOC108085512|XP_017037624.1|DKIK	LOC108108535|XP_017072098.1|DEUG
OG0003743	LOC108076639|XP_017025059.1|DKIK	LOC108109133|XP_017073019.1|DEUG
OG0003744	LOC108072987|XP_017019924.1|DKIK	LOC108112917|XP_017078793.1|DEUG
OG0003745	LOC108072893|XP_017019705.1|DKIK	LOC108106285|XP_017068741.1|DEUG
OG0003746	LOC108078151|XP_017027283.1|DKIK	LOC108109077|XP_017072927.1|DEUG
OG0003747	LOC108083005|XP_017034118.1|DKIK	LOC108107603|XP_017070657.1|DEUG
OG0003748	LOC108083024|XP_017034145.1|DKIK	LOC108107610|XP_017070668.1|DEUG
OG0003749	LOC108073986|XP_017021327.1|DKIK	LOC108107731|XP_017070869.1|DEUG
OG0003750	LOC108083137|XP_017034305.1|DKIK	LOC108107732|XP_017070870.1|DEUG
OG0003751	LOC108073950|XP_017021255.1|DKIK	LOC108107728|XP_017070864.1|DEUG
OG0003752	LOC108078821|XP_017028394.1|DKIK	LOC108114477|XP_017080979.1|DEUG
OG0003753	LOC108079126|XP_017028859.1|DKIK	LOC108114386|XP_017080833.1|DEUG
OG0003754	LOC108079075|XP_017028786.1|DKIK	LOC108114385|XP_017080831.1|DEUG
OG0003755	LOC108078845|XP_017028429.1|DKIK	LOC108114206|XP_017080514.1|DEUG
OG0003756	LOC108075762|XP_017023810.1|DKIK	LOC108110717|XP_017075355.1|DEUG
OG0003757	LOC108072346|XP_017018926.1|DKIK	LOC108107331|XP_017070305.1|DEUG
OG0003758	LOC108082471|XP_017033351.1|DKIK	LOC108111971|XP_017077167.1|DEUG
OG0003759	LOC108077509|XP_017026350.1|DKIK	LOC108109830|XP_017074055.1|DEUG
OG0003760	LOC108072995|XP_017019931.1|DKIK	LOC108112575|XP_017078084.1|DEUG
OG0003761	LOC108077514|XP_017026367.1|DKIK	LOC108109875|XP_017074159.1|DEUG
OG0003762	LOC108077516|XP_017026368.1|DKIK	LOC108109876|XP_017074160.1|DEUG
OG0003763	LOC108071656|XP_017017941.1|DKIK	LOC108108114|XP_017071514.1|DEUG
OG0003764	LOC108071658|XP_017017946.1|DKIK	LOC108107992|XP_017071330.1|DEUG
OG0003765	LOC108085305|XP_017037351.1|DKIK	LOC108105738|XP_017067941.1|DEUG
OG0003766	LOC108076053|XP_017024227.1|DKIK	LOC108110299|XP_017074797.1|DEUG
OG0003767	LOC108082457|XP_017033322.1|DKIK	LOC108113029|XP_017078949.1|DEUG
OG0003768	LOC108078434|XP_017027804.1|DKIK	LOC108106734|XP_017069461.1|DEUG
OG0003769	LOC108078231|XP_017027422.1|DKIK	LOC108106422|XP_017068940.1|DEUG
OG0003770	LOC108077515|XP_017026371.1|DKIK	LOC108102375|XP_017062782.1|DEUG
OG0003771	LOC108072803|XP_017019583.1|DKIK	LOC108109840|XP_017074079.1|DEUG
OG0003772	LOC108078713|XP_017028186.1|DKIK	LOC108108271|XP_017071734.1|DEUG
OG0003773	LOC108078435|XP_017027805.1|DKIK	LOC108104785|XP_017066529.1|DEUG
OG0003774	LOC108078303|XP_017027575.1|DKIK	LOC108104850|XP_017066656.1|DEUG
OG0003775	LOC108082926|XP_017034006.1|DKIK	LOC108105005|XP_017066871.1|DEUG
OG0003776	LOC108080707|XP_017031033.1|DKIK	LOC108113361|XP_017079415.1|DEUG
OG0003777	LOC108076780|XP_017025274.1|DKIK	LOC108109067|XP_017072900.1|DEUG
OG0003778	LOC108078150|XP_017027282.1|DKIK	LOC108106719|XP_017069441.1|DEUG
OG0003779	LOC108076722|XP_017025177.1|DKIK	LOC108109087|XP_017072944.1|DEUG
OG0003780	LOC108074718|XP_017022351.1|DKIK	LOC108112532|XP_017077947.1|DEUG
OG0003781	LOC108082653|XP_017033633.1|DKIK	LOC108102368|XP_017062772.1|DEUG
OG0003782	LOC108079438|XP_017029260.1|DKIK	LOC108102440|XP_017062923.1|DEUG
OG0003783	LOC108083733|XP_017035130.1|DKIK	LOC108115845|XP_017082947.1|DEUG
OG0003784	LOC108078129|XP_017027245.1|DKIK	LOC108104529|XP_017066150.1|DEUG
OG0003785	LOC108085924|XP_017038191.1|DKIK	LOC108104156|XP_017065545.1|DEUG
OG0003786	LOC108076724|XP_017025183.1|DKIK	LOC108113103|XP_017079065.1|DEUG
OG0003787	LOC108076551|XP_017024951.1|DKIK	LOC108113104|XP_017079068.1|DEUG
OG0003788	LOC108072144|XP_017018675.1|DKIK	LOC108107432|XP_017070449.1|DEUG
OG0003789	LOC108078193|XP_017027350.1|DKIK	LOC108112689|XP_017078371.1|DEUG
OG0003790	LOC108071551|XP_017017818.1|DKIK	LOC108102759|XP_017063407.1|DEUG
OG0003791	LOC108081161|XP_017031694.1|DKIK	LOC108109620|XP_017073680.1|DEUG
OG0003792	LOC108072885|XP_017019695.1|DKIK	LOC108112188|XP_017077489.1|DEUG
OG0003793	LOC108072347|XP_017018927.1|DKIK	LOC108107332|XP_017070306.1|DEUG
OG0003794	LOC108078230|XP_017027421.1|DKIK	LOC108113092|XP_017079026.1|DEUG
OG0003795	LOC108072773|XP_017019540.1|DKIK	LOC108105935|XP_017068209.1|DEUG
OG0003796	LOC108073440|XP_017020552.1|DKIK	LOC108111375|XP_017076296.1|DEUG
OG0003797	LOC108077446|XP_017026253.1|DKIK	LOC108105886|XP_017068158.1|DEUG
OG0003798	LOC108078457|XP_017027837.1|DKIK	LOC108104599|XP_017066256.1|DEUG
OG0003799	LOC108076424|XP_017024758.1|DKIK	LOC108113049|XP_017078968.1|DEUG
OG0003800	LOC108077441|XP_017026249.1|DKIK	LOC108105861|XP_017068124.1|DEUG
OG0003801	LOC108072503|XP_017019163.1|DKIK	LOC108114874|XP_017081516.1|DEUG
OG0003802	LOC108072604|XP_017019315.1|DKIK	LOC108114830|XP_017081457.1|DEUG
OG0003803	LOC108084923|XP_017036808.1|DKIK	LOC108111379|XP_017076300.1|DEUG
OG0003804	LOC108077397|XP_017026179.1|DKIK	LOC108105777|XP_017067988.1|DEUG
OG0003805	LOC108079627|XP_017029498.1|DKIK	LOC108104189|XP_017065619.1|DEUG
OG0003806	LOC108072564|XP_017019244.1|DKIK	LOC108113057|XP_017078983.1|DEUG
OG0003807	LOC108075889|XP_017023987.1|DKIK	LOC108113429|XP_017079478.1|DEUG
OG0003808	LOC108071953|XP_017018409.1|DKIK	LOC108108511|XP_017072069.1|DEUG
OG0003809	LOC108079660|XP_017029546.1|DKIK	LOC108106944|XP_017069702.1|DEUG
OG0003810	LOC108077960|XP_017026989.1|DKIK	LOC108107368|XP_017070361.1|DEUG
OG0003811	LOC108076615|XP_017025025.1|DKIK	LOC108109081|XP_017072934.1|DEUG
OG0003812	LOC108070506|XP_017016492.1|DKIK	LOC108104173|XP_017065568.1|DEUG
OG0003813	LOC108082032|XP_017032792.1|DKIK	LOC108110691|XP_017075311.1|DEUG
OG0003814	LOC108077284|XP_017026051.1|DKIK	LOC108104041|XP_017065364.1|DEUG
OG0003815	LOC108072976|XP_017019906.1|DKIK	LOC108117233|XP_017085056.1|DEUG
OG0003816	LOC108082793|XP_017033829.1|DKIK	LOC108106959|XP_017069729.1|DEUG
OG0003817	LOC108077205|XP_017025942.1|DKIK	LOC108108395|XP_017071940.1|DEUG
OG0003818	LOC108079547|XP_017029374.1|DKIK	LOC108107176|XP_017070084.1|DEUG
OG0003819	LOC108086067|XP_017038374.1|DKIK	LOC108110553|XP_017075131.1|DEUG
OG0003820	LOC108072061|XP_017018546.1|DKIK	LOC108108310|XP_017071818.1|DEUG
OG0003821	LOC108074761|XP_017022425.1|DKIK	LOC108106796|XP_017069530.1|DEUG
OG0003822	LOC108082821|XP_017033870.1|DKIK	LOC108115187|XP_017081995.1|DEUG, LOC108111890|XP_017077013.1|DEUG
OG0003823	LOC108074552|XP_017022139.1|DKIK	LOC108111759|XP_017076812.1|DEUG
OG0003824	LOC108072545|XP_017019206.1|DKIK, LOC108072543|XP_017019205.1|DKIK	LOC108106829|XP_017069555.1|DEUG, LOC108106830|XP_017069556.1|DEUG
OG0003825	LOC108074839|XP_017022536.1|DKIK	LOC108111211|XP_017076098.1|DEUG
OG0003826	LOC108081364|XP_017032005.1|DKIK	LOC108102588|XP_017063179.1|DEUG
OG0003827	LOC108082211|XP_017033030.1|DKIK	LOC108108069|XP_017071442.1|DEUG
OG0003828	LOC108082174|XP_017032968.1|DKIK	LOC108108318|XP_017071836.1|DEUG
OG0003829	LOC108074445|XP_017021975.1|DKIK	LOC108105873|XP_017068137.1|DEUG
OG0003830	LOC108070510|XP_017016496.1|DKIK	LOC108103396|XP_017064343.1|DEUG
OG0003831	LOC108078859|XP_017028453.1|DKIK, LOC108073553|XP_017020727.1|DKIK	LOC108109455|XP_017073443.1|DEUG
OG0003832	LOC108075792|XP_017023849.1|DKIK	LOC108107048|XP_017069899.1|DEUG
OG0003833	LOC108075911|XP_017024025.1|DKIK	LOC108107096|XP_017069965.1|DEUG
OG0003834	LOC108075885|XP_017023981.1|DKIK	LOC108107064|XP_017069919.1|DEUG
OG0003835	LOC108075877|XP_017023970.1|DKIK	LOC108105165|XP_017067093.1|DEUG
OG0003836	LOC108074809|XP_017022492.1|DKIK	LOC108107077|XP_017069936.1|DEUG
OG0003837	LOC108074808|XP_017022491.1|DKIK	LOC108107119|XP_017069999.1|DEUG
OG0003838	LOC108086071|XP_017038379.1|DKIK	LOC108110596|XP_017075183.1|DEUG
OG0003839	LOC108077412|XP_017026201.1|DKIK	LOC108112488|XP_017077846.1|DEUG
OG0003840	LOC108076642|XP_017025062.1|DKIK	LOC108109035|XP_017072822.1|DEUG
OG0003841	LOC108077449|XP_017026257.1|DKIK	LOC108111018|XP_017075820.1|DEUG
OG0003842	LOC108077007|XP_017025571.1|DKIK	LOC108111788|XP_017076868.1|DEUG
OG0003843	LOC108085287|XP_017037332.1|DKIK	LOC108105781|XP_017067994.1|DEUG
OG0003844	LOC108079971|XP_017030025.1|DKIK	LOC108111031|XP_017075845.1|DEUG
OG0003845	LOC108085259|XP_017037298.1|DKIK	LOC108105851|XP_017068111.1|DEUG
OG0003846	LOC108077219|XP_017025963.1|DKIK	LOC108110843|XP_017075576.1|DEUG
OG0003847	LOC108082843|XP_017033899.1|DKIK	LOC108111078|XP_017075899.1|DEUG
OG0003848	LOC108084278|XP_017035923.1|DKIK	LOC108117272|XP_017085114.1|DEUG
OG0003849	LOC108074468|XP_017022024.1|DKIK	LOC108112461|XP_017077803.1|DEUG
OG0003850	LOC108075289|XP_017023174.1|DKIK	LOC108105813|XP_017068042.1|DEUG
OG0003851	LOC108076735|XP_017025202.1|DKIK	LOC108109099|XP_017072971.1|DEUG
OG0003852	LOC108074579|XP_017022175.1|DKIK	LOC108110715|XP_017075349.1|DEUG
OG0003853	LOC108072979|XP_017019905.1|DKIK	LOC108112827|XP_017078620.1|DEUG
OG0003854	LOC108077287|XP_017026053.1|DKIK	LOC108118435|XP_017086629.1|DEUG
OG0003855	LOC108077072|XP_017025729.1|DKIK	LOC108118442|XP_017086638.1|DEUG
OG0003856	LOC108081962|XP_017032685.1|DKIK	LOC108111587|XP_017076600.1|DEUG
OG0003857	LOC108072549|XP_017019212.1|DKIK	LOC108107556|XP_017071016.1|DEUG
OG0003858	LOC108079212|XP_017028974.1|DKIK	LOC108103756|XP_017064855.1|DEUG
OG0003859	LOC108079643|XP_017029522.1|DKIK	LOC108107067|XP_017069927.1|DEUG
OG0003860	LOC108073029|XP_017019978.1|DKIK	LOC108113170|XP_017079176.1|DEUG
OG0003861	LOC108086209|XP_017038561.1|DKIK	LOC108110664|XP_017075270.1|DEUG
OG0003862	LOC108082183|XP_017032991.1|DKIK	LOC108113452|XP_017079517.1|DEUG
OG0003863	LOC108082162|XP_017032952.1|DKIK	LOC108110641|XP_017075229.1|DEUG
OG0003864	LOC108082110|XP_017032899.1|DKIK	LOC108111209|XP_017076095.1|DEUG
OG0003865	LOC108077892|XP_017026918.1|DKIK	LOC108113648|XP_017079808.1|DEUG
OG0003866	LOC108075941|XP_017024073.1|DKIK	LOC108103413|XP_017064360.1|DEUG
OG0003867	LOC108083308|XP_017034534.1|DKIK	LOC108113882|XP_017080076.1|DEUG
OG0003868	LOC108076923|XP_017025456.1|DKIK	LOC108110944|XP_017075727.1|DEUG
OG0003869	LOC108082226|XP_017033053.1|DKIK	LOC108110724|XP_017075397.1|DEUG
OG0003870	LOC108083893|XP_017035379.1|DKIK	LOC108105663|XP_017067844.1|DEUG
OG0003871	LOC108074614|XP_017022226.1|DKIK	LOC108104121|XP_017065511.1|DEUG
OG0003872	LOC108078163|XP_017027304.1|DKIK	LOC108112685|XP_017078366.1|DEUG
OG0003873	LOC108081363|XP_017032004.1|DKIK	LOC108115554|XP_017082549.1|DEUG
OG0003874	LOC108070517|XP_017016505.1|DKIK	LOC108103389|XP_017064324.1|DEUG
OG0003875	LOC108074576|XP_017022167.1|DKIK	LOC108110970|XP_017075760.1|DEUG
OG0003876	LOC108081444|XP_017032122.1|DKIK	LOC108111171|XP_017076043.1|DEUG
OG0003877	LOC108075947|XP_017024082.1|DKIK	LOC108105160|XP_017067088.1|DEUG
OG0003878	LOC108079642|XP_017029519.1|DKIK	LOC108107066|XP_017069922.1|DEUG
OG0003879	LOC108079042|XP_017028714.1|DKIK	LOC108104700|XP_017066403.1|DEUG
OG0003880	LOC108073476|XP_017020617.1|DKIK	LOC108114402|XP_017080864.1|DEUG
OG0003881	LOC108076392|XP_017024718.1|DKIK	LOC108107364|XP_017070355.1|DEUG
OG0003882	LOC108070935|XP_017017076.1|DKIK	LOC108105586|XP_017067720.1|DEUG
OG0003883	LOC108083847|XP_017035314.1|DKIK	LOC108103443|XP_017064413.1|DEUG
OG0003884	LOC108085286|XP_017037331.1|DKIK	LOC108105845|XP_017068098.1|DEUG
OG0003885	LOC108082827|XP_017033875.1|DKIK	LOC108107001|XP_017069831.1|DEUG
OG0003886	LOC108082825|XP_017033873.1|DKIK	LOC108106895|XP_017069634.1|DEUG
OG0003887	LOC108077439|XP_017026247.1|DKIK	LOC108111041|XP_017075858.1|DEUG
OG0003888	LOC108084246|XP_017035872.1|DKIK	LOC108115620|XP_017082656.1|DEUG
OG0003889	LOC108074423|XP_017021946.1|DKIK	LOC108102644|XP_017063258.1|DEUG
OG0003890	LOC108079711|XP_017029608.1|DKIK	LOC108107613|XP_017070672.1|DEUG
OG0003891	LOC108085301|XP_017037348.1|DKIK	LOC108105854|XP_017068115.1|DEUG
OG0003892	LOC108079878|XP_017029883.1|DKIK	LOC108113697|XP_017079866.1|DEUG
OG0003893	LOC108078484|XP_017027856.1|DKIK, LOC108082764|XP_017033780.1|DKIK	LOC108106941|XP_017069697.1|DEUG
OG0003894	LOC108076933|XP_017025467.1|DKIK	LOC108110483|XP_017075050.1|DEUG
OG0003895	LOC108077962|XP_017026991.1|DKIK	LOC108108893|XP_017072602.1|DEUG
OG0003896	LOC108078388|XP_017027731.1|DKIK	LOC108109238|XP_017073201.1|DEUG
OG0003897	LOC108074720|XP_017022352.1|DKIK	LOC108112533|XP_017077948.1|DEUG
OG0003898	LOC108082748|XP_017033754.1|DKIK	LOC108106852|XP_017069583.1|DEUG
OG0003899	LOC108086173|XP_017038523.1|DKIK	LOC108110748|XP_017075447.1|DEUG
OG0003900	LOC108077403|XP_017026191.1|DKIK	LOC108102591|XP_017063182.1|DEUG
OG0003901	LOC108072548|XP_017019211.1|DKIK	LOC108111040|XP_017076253.1|DEUG
OG0003902	LOC108072598|XP_017019299.1|DKIK	LOC108107052|XP_017069904.1|DEUG
OG0003903	LOC108077245|XP_017025994.1|DKIK	LOC108110768|XP_017075472.1|DEUG
OG0003904	LOC108077244|XP_017025993.1|DKIK	LOC108108536|XP_017072102.1|DEUG
OG0003905	LOC108073555|XP_017020730.1|DKIK	LOC108117526|XP_017085513.1|DEUG
OG0003906	LOC108072435|XP_017019047.1|DKIK, LOC108085057|XP_017037009.1|DKIK	LOC108111985|XP_017077195.1|DEUG
OG0003907	LOC108079118|XP_017028852.1|DKIK	LOC108111234|XP_017076126.1|DEUG
OG0003908	LOC108079127|XP_017028865.1|DKIK	LOC108110623|XP_017075210.1|DEUG
OG0003909	LOC108072141|XP_017018670.1|DKIK	LOC108106654|XP_017069361.1|DEUG
OG0003910	LOC108084038|XP_017035543.1|DKIK	LOC108115067|XP_017081805.1|DEUG
OG0003911	LOC108077171|XP_017025895.1|DKIK	LOC108102696|XP_017063329.1|DEUG
OG0003912	LOC108086276|XP_017038653.1|DKIK	LOC108105120|XP_017067043.1|DEUG
OG0003913	LOC108085290|XP_017037336.1|DKIK	LOC108105884|XP_017068149.1|DEUG
OG0003914	LOC108082050|XP_017032816.1|DKIK	LOC108112336|XP_017077656.1|DEUG
OG0003915	LOC108080188|XP_017030330.1|DKIK	LOC108103704|XP_017064789.1|DEUG
OG0003916	LOC108072627|XP_017019347.1|DKIK	LOC108103314|XP_017064268.1|DEUG
OG0003917	LOC108081455|XP_017032134.1|DKIK	LOC108115524|XP_017082513.1|DEUG
OG0003918	LOC108076128|XP_017024348.1|DKIK	LOC108104089|XP_017065473.1|DEUG
OG0003919	LOC108085370|XP_017037433.1|DKIK	LOC108111142|XP_017075999.1|DEUG
OG0003920	LOC108078182|XP_017027337.1|DKIK	LOC108112230|XP_017077539.1|DEUG
OG0003921	LOC108082117|XP_017032906.1|DKIK	LOC108115467|XP_017082410.1|DEUG
OG0003922	LOC108082040|XP_017032803.1|DKIK	LOC108112133|XP_017077374.1|DEUG
OG0003923	LOC108078481|XP_017027849.1|DKIK	LOC108102322|XP_017062595.1|DEUG
OG0003924	LOC108070905|XP_017017050.1|DKIK	LOC108112005|XP_017077230.1|DEUG
OG0003925	LOC108086245|XP_017038605.1|DKIK	LOC108102595|XP_017063186.1|DEUG
OG0003926	LOC108086220|XP_017038575.1|DKIK	LOC108102573|XP_017063142.1|DEUG
OG0003927	LOC108074564|XP_017022155.1|DKIK	LOC108111023|XP_017075832.1|DEUG
OG0003928	LOC108074840|XP_017022537.1|DKIK	LOC108111053|XP_017075871.1|DEUG
OG0003929	LOC108082062|XP_017032829.1|DKIK	LOC108112306|XP_017077624.1|DEUG
OG0003930	LOC108077429|XP_017026223.1|DKIK	LOC108106982|XP_017069807.1|DEUG
OG0003931	LOC108077434|XP_017026230.1|DKIK	LOC108106927|XP_017069675.1|DEUG
OG0003932	LOC108078306|XP_017027580.1|DKIK	LOC108104584|XP_017066233.1|DEUG
OG0003933	LOC108077288|XP_017026054.1|DKIK	LOC108102585|XP_017063170.1|DEUG
OG0003934	LOC108074813|XP_017022498.1|DKIK	LOC108110522|XP_017075091.1|DEUG
OG0003935	LOC108072996|XP_017019935.1|DKIK	LOC108112785|XP_017078552.1|DEUG
OG0003936	LOC108072997|XP_017019936.1|DKIK	LOC108112789|XP_017078559.1|DEUG
OG0003937	LOC108076742|XP_017025221.1|DKIK	LOC108113006|XP_017078914.1|DEUG
OG0003938	LOC108086248|XP_017038613.1|DKIK	LOC108102550|XP_017063100.1|DEUG
OG0003939	LOC108081450|XP_017032128.1|DKIK	LOC108102542|XP_017063089.1|DEUG
OG0003940	LOC108086231|XP_017038588.1|DKIK	LOC108102602|XP_017063194.1|DEUG
OG0003941	LOC108086235|XP_017038593.1|DKIK	LOC108102604|XP_017063197.1|DEUG
OG0003942	LOC108079560|XP_017029389.1|DKIK	LOC108107135|XP_017070025.1|DEUG
OG0003943	LOC108086269|XP_017038645.1|DKIK	LOC108102554|XP_017063114.1|DEUG
OG0003944	LOC108075821|XP_017023885.1|DKIK	LOC108104153|XP_017065543.1|DEUG
OG0003945	LOC108076307|XP_017024566.1|DKIK	LOC108109125|XP_017073010.1|DEUG
OG0003946	LOC108082861|XP_017033927.1|DKIK	LOC108107103|XP_017069978.1|DEUG
OG0003947	LOC108082795|XP_017033833.1|DKIK	LOC108107106|XP_017069982.1|DEUG
OG0003948	LOC108085334|XP_017037378.1|DKIK	LOC108103074|XP_017063911.1|DEUG
OG0003949	LOC108085358|XP_017037417.1|DKIK	LOC108103073|XP_017063909.1|DEUG
OG0003950	LOC108075949|XP_017024084.1|DKIK	LOC108113469|XP_017079540.1|DEUG
OG0003951	LOC108075971|XP_017024109.1|DKIK	LOC108113433|XP_017079485.1|DEUG
OG0003952	LOC108082076|XP_017032857.1|DKIK	LOC108112400|XP_017077734.1|DEUG
OG0003953	LOC108075886|XP_017023982.1|DKIK	LOC108107015|XP_017069848.1|DEUG
OG0003954	LOC108079904|XP_017029926.1|DKIK	LOC108108191|XP_017071632.1|DEUG
OG0003955	LOC108077127|XP_017025825.1|DKIK	LOC108110459|XP_017075016.1|DEUG
OG0003956	LOC108074308|XP_017021792.1|DKIK	LOC108105683|XP_017067880.1|DEUG
OG0003957	LOC108071973|XP_017018437.1|DKIK	LOC108109910|XP_017074207.1|DEUG
OG0003958	LOC108083506|XP_017034803.1|DKIK	LOC108102986|XP_017063786.1|DEUG
OG0003959	LOC108076689|XP_017025128.1|DKIK	LOC108109240|XP_017073204.1|DEUG
OG0003960	LOC108079377|XP_017029186.1|DKIK	LOC108112654|XP_017078277.1|DEUG, LOC108109529|XP_017073582.1|DEUG
OG0003961	LOC108079602|XP_017029449.1|DKIK	LOC108107117|XP_017069994.1|DEUG
OG0003962	LOC108086238|XP_017038599.1|DKIK	LOC108102574|XP_017063143.1|DEUG
OG0003963	LOC108082828|XP_017033877.1|DKIK	LOC108107020|XP_017069856.1|DEUG
OG0003964	LOC108077297|XP_017026065.1|DKIK	LOC108111182|XP_017076054.1|DEUG
OG0003965	LOC108077017|XP_017025584.1|DKIK	LOC108106096|XP_017068444.1|DEUG
OG0003966	LOC108081472|XP_017032157.1|DKIK	LOC108109719|XP_017073840.1|DEUG
OG0003967	LOC108074691|XP_017022309.1|DKIK	LOC108109059|XP_017072871.1|DEUG
OG0003968	LOC108074695|XP_017022324.1|DKIK	LOC108109118|XP_017073000.1|DEUG
OG0003969	LOC108074735|XP_017022390.1|DKIK	LOC108112528|XP_017077943.1|DEUG
OG0003970	LOC108086077|XP_017038384.1|DKIK	LOC108110602|XP_017075188.1|DEUG
OG0003971	LOC108077308|XP_017026080.1|DKIK	LOC108111191|XP_017076068.1|DEUG
OG0003972	LOC108072716|XP_017019463.1|DKIK	LOC108104277|XP_017065728.1|DEUG
OG0003973	LOC108072348|XP_017018928.1|DKIK	LOC108107333|XP_017070308.1|DEUG
OG0003974	LOC108082504|XP_017033422.1|DKIK	LOC108106690|XP_017069412.1|DEUG
OG0003975	LOC108076197|XP_017024423.1|DKIK	LOC108110698|XP_017075318.1|DEUG
OG0003976	LOC108072581|XP_017019278.1|DKIK	LOC108107060|XP_017069913.1|DEUG
OG0003977	LOC108079979|XP_017030032.1|DKIK	LOC108110816|XP_017075536.1|DEUG
OG0003978	LOC108083159|XP_017034335.1|DKIK	LOC108108554|XP_017072124.1|DEUG
OG0003979	LOC108077079|XP_017025736.1|DKIK	LOC108110705|XP_017075337.1|DEUG
OG0003980	LOC108084296|XP_017035948.1|DKIK	LOC108105616|XP_017067786.1|DEUG
OG0003981	LOC108077173|XP_017025898.1|DKIK	LOC108104099|XP_017065483.1|DEUG
OG0003982	LOC108082680|XP_017033669.1|DKIK	LOC108106872|XP_017069604.1|DEUG
OG0003983	LOC108075814|XP_017023877.1|DKIK	LOC108105144|XP_017067067.1|DEUG
OG0003984	LOC108074854|XP_017022553.1|DKIK	LOC108106963|XP_017069751.1|DEUG
OG0003985	LOC108082822|XP_017033871.1|DKIK	LOC108106962|XP_017069750.1|DEUG
OG0003986	LOC108072840|XP_017019624.1|DKIK	LOC108107132|XP_017070022.1|DEUG
OG0003987	LOC108072858|XP_017019663.1|DKIK	LOC108107044|XP_017069894.1|DEUG
OG0003988	LOC108081436|XP_017032107.1|DKIK	LOC108102660|XP_017063288.1|DEUG
OG0003989	LOC108074594|XP_017022196.1|DKIK	LOC108104109|XP_017065497.1|DEUG
OG0003990	LOC108085257|XP_017037294.1|DKIK	LOC108105876|XP_017068141.1|DEUG
OG0003991	LOC108077095|XP_017025760.1|DKIK	LOC108102614|XP_017063208.1|DEUG
OG0003992	LOC108074598|XP_017022203.1|DKIK	LOC108102620|XP_017063217.1|DEUG
OG0003993	LOC108077334|XP_017026112.1|DKIK	LOC108102607|XP_017063200.1|DEUG
OG0003994	LOC108070640|XP_017016696.1|DKIK	LOC108115929|XP_017083053.1|DEUG
OG0003995	LOC108070904|XP_017017049.1|DKIK	LOC108112003|XP_017077228.1|DEUG
OG0003996	LOC108082384|XP_017033214.1|DKIK	LOC108104469|XP_017066023.1|DEUG
OG0003997	LOC108072830|XP_017019611.1|DKIK	LOC108106882|XP_017069619.1|DEUG
OG0003998	LOC108075061|XP_017022868.1|DKIK	LOC108113010|XP_017078922.1|DEUG
OG0003999	LOC108077259|XP_017026018.1|DKIK, LOC108072467|XP_017019103.1|DKIK	LOC108113881|XP_017080075.1|DEUG
OG0004000	LOC108075072|XP_017022842.1|DKIK	LOC108117145|XP_017084896.1|DEUG
OG0004001	LOC108072083|XP_017018583.1|DKIK	LOC108107335|XP_017070311.1|DEUG
OG0004002	LOC108072509|XP_017019170.1|DKIK	LOC108114775|XP_017081374.1|DEUG
OG0004003	LOC108082071|XP_017032849.1|DKIK	LOC108111938|XP_017077158.1|DEUG
OG0004004	LOC108079640|XP_017029516.1|DKIK	LOC108106151|XP_017068541.1|DEUG
OG0004005	LOC108081438|XP_017032110.1|DKIK	LOC108115480|XP_017082450.1|DEUG
OG0004006	LOC108082165|XP_017032960.1|DKIK	LOC108115503|XP_017082484.1|DEUG
OG0004007	LOC108082228|XP_017033054.1|DKIK	LOC108110726|XP_017075401.1|DEUG
OG0004008	LOC108074284|XP_017021746.1|DKIK	LOC108106097|XP_017068450.1|DEUG
OG0004009	LOC108075969|XP_017024106.1|DKIK	LOC108111214|XP_017076101.1|DEUG
OG0004010	LOC108085278|XP_017037318.1|DKIK	LOC108105782|XP_017067996.1|DEUG
OG0004011	LOC108081515|XP_017032222.1|DKIK	LOC108105894|XP_017068165.1|DEUG
OG0004012	LOC108084075|XP_017035585.1|DKIK	LOC108115733|XP_017082795.1|DEUG
OG0004013	LOC108075400|XP_017023315.1|DKIK	LOC108105865|XP_017068129.1|DEUG
OG0004014	LOC108072715|XP_017019461.1|DKIK	LOC108104280|XP_017065731.1|DEUG
OG0004015	LOC108077161|XP_017025883.1|DKIK	LOC108110767|XP_017075471.1|DEUG
OG0004016	LOC108077283|XP_017026050.1|DKIK	LOC108111117|XP_017075956.1|DEUG
