Orthogroup	DKIK.longest_only	DSER.longest_only
OG0005973	LOC108073904|XP_017021188.1|DKIK	LOC110178903|XP_020801839.1|DSER
OG0005974	LOC108075015|XP_017022753.1|DKIK	LOC110184618|XP_020808870.1|DSER
OG0005975	LOC108075013|XP_017022749.1|DKIK	LOC110184660|XP_020808922.1|DSER
OG0005976	LOC108083213|XP_017034412.1|DKIK	LOC110187732|XP_020812847.1|DSER
OG0005977	LOC108076773|XP_017025266.1|DKIK	LOC110179084|XP_020802132.1|DSER
OG0005978	LOC108076483|XP_017024861.1|DKIK	LOC110179661|XP_020802931.1|DSER
OG0005979	LOC108078458|XP_017027839.1|DKIK	LOC110179212|XP_020802305.1|DSER
OG0005980	LOC108081829|XP_017032559.1|DKIK	LOC110189429|XP_020815158.1|DSER
OG0005981	LOC108079336|XP_017029128.1|DKIK	LOC110179616|XP_020802877.1|DSER
OG0005982	LOC108081828|XP_017032557.1|DKIK	LOC110189387|XP_020815096.1|DSER
OG0005983	LOC108083378|XP_017034614.1|DKIK	LOC110180149|XP_020803458.1|DSER
OG0005984	LOC108080354|XP_017030547.1|DKIK	LOC110179708|XP_020802977.1|DSER
OG0005985	LOC108084468|XP_017036170.1|DKIK	LOC110181640|XP_020805106.1|DSER
OG0005986	LOC108084676|XP_017036494.1|DKIK	LOC110181504|XP_020804933.1|DSER
OG0005987	LOC108083879|XP_017035358.1|DKIK	LOC110181879|XP_020805465.1|DSER
OG0005988	LOC108073082|XP_017020039.1|DKIK	LOC110178009|XP_020800681.1|DSER
OG0005989	LOC108079788|XP_017029739.1|DKIK	LOC110189488|XP_020815236.1|DSER
OG0005990	LOC108082483|XP_017033386.1|DKIK	LOC110176314|XP_020798289.1|DSER
OG0005991	LOC108082450|XP_017033310.1|DKIK	LOC110178245|XP_020800955.1|DSER
OG0005992	LOC108071947|XP_017018401.1|DKIK	LOC110185150|XP_020809510.1|DSER
OG0005993	LOC108071948|XP_017018402.1|DKIK	LOC110185151|XP_020809511.1|DSER
OG0005994	LOC108083291|XP_017034511.1|DKIK	LOC110190428|XP_020816567.1|DSER
OG0005995	LOC108075004|XP_017022738.1|DKIK	LOC110184641|XP_020808898.1|DSER
OG0005996	LOC108084777|XP_017036586.1|DKIK	LOC110190219|XP_020816235.1|DSER
OG0005997	LOC108078528|XP_017027926.1|DKIK	LOC110189618|XP_020815416.1|DSER
OG0005998	LOC108072685|XP_017019412.1|DKIK	LOC110176188|XP_020798098.1|DSER
OG0005999	LOC108078575|XP_017027987.1|DKIK	LOC110179408|XP_020802593.1|DSER
OG0006000	LOC108076278|XP_017024515.1|DKIK	LOC110182157|XP_020805823.1|DSER
OG0006001	LOC108085990|XP_017038281.1|DKIK	LOC110176179|XP_020798085.1|DSER
OG0006002	LOC108072139|XP_017018667.1|DKIK	LOC110191497|XP_020818022.1|DSER
OG0006003	LOC108072759|XP_017019521.1|DKIK	LOC110176145|XP_020798040.1|DSER
OG0006004	LOC108080798|XP_017031179.1|DKIK	LOC110187881|XP_020813023.1|DSER
OG0006005	LOC108078221|XP_017027402.1|DKIK	LOC110179362|XP_020802534.1|DSER
OG0006006	LOC108078459|XP_017027840.1|DKIK	LOC110179198|XP_020802274.1|DSER
OG0006007	LOC108085113|XP_017037081.1|DKIK	LOC110189257|XP_020814927.1|DSER
OG0006008	LOC108082199|XP_017033016.1|DKIK	LOC110184981|XP_020809290.1|DSER
OG0006009	LOC108075249|XP_017023096.1|DKIK	LOC110184644|XP_020808902.1|DSER
OG0006010	LOC108083266|XP_017034464.1|DKIK	LOC110190386|XP_020816474.1|DSER
OG0006011	LOC108079100|XP_017028817.1|DKIK	LOC110178810|XP_020801729.1|DSER
OG0006012	LOC108073929|XP_017021218.1|DKIK	LOC110181220|XP_020804566.1|DSER
OG0006013	LOC108081789|XP_017032495.1|DKIK	LOC110189353|XP_020815054.1|DSER
OG0006014	LOC108084806|XP_017036654.1|DKIK	LOC110190194|XP_020816203.1|DSER
OG0006015	LOC108072427|XP_017019034.1|DKIK	LOC110177773|XP_020800298.1|DSER
OG0006016	LOC108082438|XP_017033296.1|DKIK	LOC110178396|XP_020801193.1|DSER
OG0006017	LOC108074699|XP_017022329.1|DKIK	LOC110189231|XP_020814873.1|DSER
OG0006018	LOC108082522|XP_017033439.1|DKIK	LOC110184037|XP_020808070.1|DSER
OG0006019	LOC108084323|XP_017035974.1|DKIK	LOC110187700|XP_020812794.1|DSER
OG0006020	LOC108075237|XP_017023082.1|DKIK	LOC110184665|XP_020808932.1|DSER
OG0006022	LOC108079974|XP_017030026.1|DKIK	LOC110185106|XP_020809454.1|DSER
OG0006023	LOC108083147|XP_017034321.1|DKIK	LOC110187011|XP_020812033.1|DSER
OG0006024	LOC108079940|XP_017029973.1|DKIK	LOC110181595|XP_020805048.1|DSER
OG0006025	LOC108082531|XP_017033455.1|DKIK	LOC110178290|XP_020801020.1|DSER
OG0006026	LOC108084048|XP_017035554.1|DKIK	LOC110188643|XP_020814077.1|DSER
OG0006027	LOC108070837|XP_017016948.1|DKIK	LOC110176222|XP_020798168.1|DSER
OG0006028	LOC108074753|XP_017022417.1|DKIK	LOC110189189|XP_020814815.1|DSER
OG0006029	LOC108082496|XP_017033406.1|DKIK	LOC110178404|XP_020801203.1|DSER
OG0006030	LOC108073589|XP_017020771.1|DKIK	LOC110190868|XP_020817178.1|DSER
OG0006031	LOC108082610|XP_017033578.1|DKIK	LOC110176321|XP_020798298.1|DSER
OG0006032	LOC108074172|XP_017021593.1|DKIK	LOC110191979|XP_020818664.1|DSER
OG0006033	LOC108074701|XP_017022330.1|DKIK	LOC110189232|XP_020814874.1|DSER
OG0006034	LOC108071247|XP_017017421.1|DKIK	LOC110177262|XP_020799571.1|DSER
OG0006035	LOC108081073|XP_017031543.1|DKIK	LOC110191865|XP_020818503.1|DSER
OG0006036	LOC108076870|XP_017025388.1|DKIK	LOC110177898|XP_020800526.1|DSER
OG0006037	LOC108076468|XP_017024843.1|DKIK	LOC110191007|XP_020817387.1|DSER
OG0006038	LOC108073225|XP_017020251.1|DKIK	LOC110186506|XP_020811365.1|DSER
OG0006039	LOC108085150|XP_017037162.1|DKIK	LOC110189332|XP_020815034.1|DSER
OG0006040	LOC108079824|XP_017029809.1|DKIK	LOC110189788|XP_020815680.1|DSER
OG0006041	LOC108074946|XP_017022668.1|DKIK	LOC110181702|XP_020805205.1|DSER
OG0006042	LOC108082480|XP_017033378.1|DKIK	LOC110178408|XP_020801209.1|DSER
OG0006043	LOC108080678|XP_017031000.1|DKIK	LOC110178905|XP_020801841.1|DSER
OG0006044	LOC108080332|XP_017030521.1|DKIK	LOC110179483|XP_020802715.1|DSER
OG0006045	LOC108085108|XP_017037075.1|DKIK	LOC110189510|XP_020815277.1|DSER
OG0006046	LOC108076286|XP_017024531.1|DKIK	LOC110176079|XP_020797982.1|DSER
OG0006047	LOC108083083|XP_017034216.1|DKIK	LOC110190282|XP_020816317.1|DSER
OG0006048	LOC108074016|XP_017021372.1|DKIK	LOC110181235|XP_020804597.1|DSER
OG0006049	LOC108076734|XP_017025206.1|DKIK	LOC110180644|XP_020803997.1|DSER
OG0006050	LOC108080423|XP_017030645.1|DKIK, LOC108086032|XP_017038339.1|DKIK	LOC110188087|XP_020813303.1|DSER
OG0006051	LOC108080383|XP_017030593.1|DKIK	LOC110180460|XP_020803795.1|DSER
OG0006052	LOC108072362|XP_017018943.1|DKIK	LOC110180244|XP_020803560.1|DSER
OG0006053	LOC108071969|XP_017018434.1|DKIK	LOC110185275|XP_020809681.1|DSER
OG0006054	LOC108083269|XP_017034480.1|DKIK	LOC110185416|XP_020809888.1|DSER
OG0006055	LOC108077810|XP_017026817.1|DKIK	LOC110191294|XP_020817763.1|DSER
OG0006056	LOC108082327|XP_017033146.1|DKIK	LOC110178296|XP_020801043.1|DSER
OG0006057	LOC108075260|XP_017023112.1|DKIK	LOC110188892|XP_020814470.1|DSER
OG0006058	LOC108085705|XP_017037909.1|DKIK	LOC110186368|XP_020811177.1|DSER
OG0006059	LOC108070429|XP_017016381.1|DKIK	LOC110177466|XP_020799862.1|DSER
OG0006060	LOC108070430|XP_017016384.1|DKIK	LOC110177467|XP_020799864.1|DSER
OG0006061	LOC108071744|XP_017018056.1|DKIK	LOC110182576|XP_020806284.1|DSER
OG0006062	LOC108084880|XP_017036764.1|DKIK	LOC110189959|XP_020815909.1|DSER
OG0006063	LOC108082019|XP_017032773.1|DKIK	LOC110183212|XP_020807084.1|DSER
OG0006064	LOC108072328|XP_017018897.1|DKIK	LOC110184112|XP_020808164.1|DSER
OG0006065	LOC108075050|XP_017022817.1|DKIK	LOC110188842|XP_020814403.1|DSER
OG0006066	LOC108081821|XP_017032549.1|DKIK	LOC110189303|XP_020814994.1|DSER
OG0006067	LOC108078495|XP_017027867.1|DKIK	LOC110189240|XP_020814883.1|DSER
OG0006068	LOC108082918|XP_017033995.1|DKIK	LOC110184419|XP_020808613.1|DSER
OG0006069	LOC108080563|XP_017030857.1|DKIK	LOC110178877|XP_020801809.1|DSER
OG0006070	LOC108083242|XP_017034437.1|DKIK	LOC110190117|XP_020816090.1|DSER
OG0006071	LOC108083763|XP_017035175.1|DKIK	LOC110177304|XP_020799628.1|DSER
OG0006072	LOC108075057|XP_017022827.1|DKIK	LOC110188811|XP_020814348.1|DSER
OG0006073	LOC108073453|XP_017020574.1|DKIK	LOC110178637|XP_020801485.1|DSER
OG0006074	LOC108079254|XP_017029032.1|DKIK	LOC110187141|XP_020812214.1|DSER
OG0006075	LOC108071811|XP_017018201.1|DKIK	LOC110184534|XP_020808770.1|DSER, LOC110184581|XP_020808825.1|DSER
OG0006076	LOC108074217|XP_017021650.1|DKIK	LOC110178482|XP_020801283.1|DSER
OG0006077	LOC108083286|XP_017034505.1|DKIK	LOC110189882|XP_020815785.1|DSER
OG0006078	LOC108083263|XP_017034461.1|DKIK	LOC110189945|XP_020815891.1|DSER
OG0006079	LOC108075229|XP_017023064.1|DKIK	LOC110176716|XP_020798816.1|DSER
OG0006080	LOC108078270|XP_017027512.1|DKIK	LOC110176711|XP_020798810.1|DSER
OG0006081	LOC108078091|XP_017027172.1|DKIK	LOC110176506|XP_020798543.1|DSER
OG0006082	LOC108078097|XP_017027180.1|DKIK	LOC110191862|XP_020818504.1|DSER
OG0006083	LOC108085521|XP_017037640.1|DKIK	LOC110185218|XP_020809606.1|DSER
OG0006084	LOC108083109|XP_017034259.1|DKIK	LOC110179978|XP_020803222.1|DSER
OG0006085	LOC108083301|XP_017034528.1|DKIK	LOC110190218|XP_020816234.1|DSER
OG0006086	LOC108084770|XP_017036577.1|DKIK	LOC110190001|XP_020815960.1|DSER
OG0006087	LOC108076455|XP_017024821.1|DKIK	LOC110179028|XP_020802042.1|DSER
OG0006088	LOC108080666|XP_017030987.1|DKIK	LOC110178926|XP_020801873.1|DSER
OG0006089	LOC108080236|XP_017030381.1|DKIK	LOC110180455|XP_020803789.1|DSER
OG0006090	LOC108071499|XP_017017749.1|DKIK	LOC110188219|XP_020813519.1|DSER, LOC110191350|XP_020817857.1|DSER
OG0006091	LOC108078698|XP_017028140.1|DKIK	LOC110190578|XP_020816825.1|DSER
OG0006092	LOC108085952|XP_017038228.1|DKIK	LOC110181516|XP_020804948.1|DSER
OG0006093	LOC108078527|XP_017027925.1|DKIK	LOC110189448|XP_020815180.1|DSER
OG0006094	LOC108073798|XP_017021059.1|DKIK	LOC110179010|XP_020802009.1|DSER
OG0006095	LOC108078125|XP_017027237.1|DKIK	LOC110189001|XP_020814612.1|DSER
OG0006096	LOC108076430|XP_017024773.1|DKIK	LOC110178044|XP_020800720.1|DSER
OG0006097	LOC108080656|XP_017030969.1|DKIK	LOC110185208|XP_020809592.1|DSER
OG0006098	LOC108086126|XP_017038465.1|DKIK	LOC110187501|XP_020812553.1|DSER
OG0006099	LOC108072431|XP_017019041.1|DKIK	LOC110177711|XP_020800211.1|DSER
OG0006100	LOC108086147|XP_017038498.1|DKIK	LOC110177744|XP_020800266.1|DSER
OG0006101	LOC108077202|XP_017025938.1|DKIK	LOC110183333|XP_020807239.1|DSER
OG0006102	LOC108076619|XP_017025035.1|DKIK	LOC110180366|XP_020803695.1|DSER
OG0006103	LOC108084475|XP_017036184.1|DKIK	LOC110181631|XP_020805097.1|DSER
OG0006104	LOC108079464|XP_017029295.1|DKIK	LOC110183532|XP_020807488.1|DSER
OG0006105	LOC108079442|XP_017029265.1|DKIK	LOC110183518|XP_020807464.1|DSER
OG0006106	LOC108070477|XP_017016450.1|DKIK	LOC110177518|XP_020799933.1|DSER
OG0006107	LOC108078186|XP_017027341.1|DKIK	LOC110179245|XP_020802362.1|DSER
OG0006108	LOC108080370|XP_017030580.1|DKIK	LOC110178846|XP_020801765.1|DSER
OG0006109	LOC108083317|XP_017034546.1|DKIK	LOC110190415|XP_020816541.1|DSER
OG0006110	LOC108085494|XP_017037603.1|DKIK	LOC110185229|XP_020809622.1|DSER
OG0006111	LOC108078239|XP_017027435.1|DKIK	LOC110179202|XP_020802279.1|DSER
OG0006112	LOC108072132|XP_017018657.1|DKIK	LOC110191635|XP_020818185.1|DSER
OG0006113	LOC108078967|XP_017028622.1|DKIK	LOC110190073|XP_020816037.1|DSER
OG0006114	LOC108075722|XP_017023751.1|DKIK	LOC110186597|XP_020811484.1|DSER
OG0006115	LOC108082609|XP_017033577.1|DKIK	LOC110178243|XP_020800952.1|DSER
OG0006116	LOC108082562|XP_017033501.1|DKIK	LOC110176344|XP_020798332.1|DSER
OG0006117	LOC108082415|XP_017033254.1|DKIK	LOC110176337|XP_020798318.1|DSER
OG0006118	LOC108076488|XP_017024866.1|DKIK	LOC110182581|XP_020806290.1|DSER
OG0006119	LOC108079785|XP_017029724.1|DKIK	LOC110189519|XP_020815304.1|DSER
OG0006120	LOC108073002|XP_017019943.1|DKIK	LOC110189865|XP_020815746.1|DSER
OG0006121	LOC108084771|XP_017036578.1|DKIK	LOC110190104|XP_020816071.1|DSER
OG0006122	LOC108070543|XP_017016557.1|DKIK	LOC110187521|XP_020812576.1|DSER
OG0006123	LOC108070803|XP_017016893.1|DKIK	LOC110178001|XP_020800664.1|DSER
OG0006124	LOC108077637|XP_017026539.1|DKIK	LOC110176448|XP_020798457.1|DSER
OG0006125	LOC108070437|XP_017016400.1|DKIK	LOC110177482|XP_020799888.1|DSER
OG0006126	LOC108084411|XP_017036099.1|DKIK	LOC110190543|XP_020816749.1|DSER
OG0006127	LOC108083102|XP_017034249.1|DKIK	LOC110176165|XP_020798061.1|DSER
OG0006128	LOC108083132|XP_017034298.1|DKIK	LOC110176208|XP_020798130.1|DSER
OG0006129	LOC108072771|XP_017019535.1|DKIK	LOC110176155|XP_020798051.1|DSER
OG0006130	LOC108083103|XP_017034250.1|DKIK	LOC110176192|XP_020798101.1|DSER
OG0006131	LOC108083051|XP_017034168.1|DKIK	LOC110176259|XP_020798230.1|DSER
OG0006132	LOC108083154|XP_017034327.1|DKIK	LOC110176262|XP_020798234.1|DSER
OG0006133	LOC108083104|XP_017034251.1|DKIK	LOC110176193|XP_020798103.1|DSER
OG0006134	LOC108072765|XP_017019529.1|DKIK	LOC110176289|XP_020798268.1|DSER
OG0006135	LOC108083077|XP_017034205.1|DKIK	LOC110176136|XP_020798031.1|DSER
OG0006136	LOC108070438|XP_017016402.1|DKIK	LOC110177483|XP_020799891.1|DSER
OG0006137	LOC108072680|XP_017019408.1|DKIK	LOC110176251|XP_020798214.1|DSER
OG0006138	LOC108074713|XP_017022343.1|DKIK	LOC110178459|XP_020801259.1|DSER
OG0006139	LOC108082437|XP_017033295.1|DKIK	LOC110178238|XP_020800948.1|DSER
OG0006140	LOC108070887|XP_017017020.1|DKIK	LOC110175989|XP_020797846.1|DSER
OG0006141	LOC108076168|XP_017024384.1|DKIK	LOC110186841|XP_020812069.1|DSER
OG0006142	LOC108085544|XP_017037669.1|DKIK	LOC110185286|XP_020809693.1|DSER
OG0006143	LOC108070415|XP_017016356.1|DKIK	LOC110177510|XP_020799923.1|DSER
OG0006144	LOC108075172|XP_017022971.1|DKIK	LOC110190882|XP_020817197.1|DSER
OG0006145	LOC108083063|XP_017034186.1|DKIK	LOC110189950|XP_020815897.1|DSER
OG0006146	LOC108074799|XP_017022473.1|DKIK	LOC110183841|XP_020807851.1|DSER
OG0006147	LOC108073375|XP_017020438.1|DKIK	LOC110191091|XP_020817494.1|DSER
OG0006148	LOC108075027|XP_017022770.1|DKIK	LOC110178545|XP_020801363.1|DSER, LOC110184621|XP_020808874.1|DSER
OG0006149	LOC108070420|XP_017016363.1|DKIK	LOC110177502|XP_020799914.1|DSER
OG0006150	LOC108070414|XP_017016355.1|DKIK	LOC110177500|XP_020799912.1|DSER
OG0006151	LOC108082017|XP_017032770.1|DKIK	LOC110183208|XP_020807080.1|DSER
OG0006152	LOC108073507|XP_017020669.1|DKIK	LOC110190526|XP_020816731.1|DSER
OG0006153	LOC108076529|XP_017024930.1|DKIK	LOC110176539|XP_020798591.1|DSER
OG0006154	LOC108073273|XP_017020319.1|DKIK	LOC110186782|XP_020811714.1|DSER
OG0006155	LOC108073355|XP_017020407.1|DKIK	LOC110191051|XP_020817436.1|DSER
OG0006156	LOC108085434|XP_017037515.1|DKIK	LOC110188225|XP_020813531.1|DSER
OG0006157	LOC108072167|XP_017018704.1|DKIK	LOC110191513|XP_020818039.1|DSER
OG0006158	LOC108074014|XP_017021369.1|DKIK	LOC110181257|XP_020804621.1|DSER
OG0006159	LOC108074765|XP_017022432.1|DKIK	LOC110189199|XP_020814829.1|DSER
OG0006160	LOC108072166|XP_017018703.1|DKIK	LOC110191494|XP_020818017.1|DSER
OG0006161	LOC108076413|XP_017024743.1|DKIK	LOC110177087|XP_020799273.1|DSER
OG0006162	LOC108077210|XP_017025954.1|DKIK	LOC110185442|XP_020809925.1|DSER
OG0006163	LOC108074684|XP_017022292.1|DKIK	LOC110189206|XP_020814837.1|DSER
OG0006165	LOC108070396|XP_017016336.1|DKIK	LOC110177514|XP_020799929.1|DSER
OG0006166	LOC108076926|XP_017025460.1|DKIK	LOC110176943|XP_020799103.1|DSER
OG0006167	LOC108074751|XP_017022414.1|DKIK	LOC110176790|XP_020798886.1|DSER
OG0006167	LOC108074752|XP_017022415.1|DKIK	LOC110176791|XP_020798887.1|DSER, LOC110189455|XP_020815188.1|DSER
OG0006168	LOC108084449|XP_017036147.1|DKIK	LOC110181560|XP_020805005.1|DSER
OG0006169	LOC108080247|XP_017030393.1|DKIK	LOC110180456|XP_020803791.1|DSER
OG0006170	LOC108082468|XP_017033347.1|DKIK	LOC110179337|XP_020802500.1|DSER
OG0006171	LOC108077553|XP_017026433.1|DKIK	LOC110190258|XP_020816280.1|DSER
OG0006172	LOC108077975|XP_017027010.1|DKIK	LOC110176718|XP_020798818.1|DSER
OG0006172	LOC108077985|XP_017027021.1|DKIK	LOC110176719|XP_020798819.1|DSER
OG0006173	LOC108074402|XP_017021918.1|DKIK	LOC110185854|XP_020810522.1|DSER
OG0006174	LOC108080598|XP_017030902.1|DKIK	LOC110190892|XP_020817210.1|DSER
OG0006176	LOC108079739|XP_017029640.1|DKIK	LOC110177599|XP_020800053.1|DSER
OG0006177	LOC108070555|XP_017016570.1|DKIK	LOC110189077|XP_020814707.1|DSER
OG0006178	LOC108086045|XP_017038353.1|DKIK	LOC110181106|XP_020804439.1|DSER, LOC110181096|XP_020804428.1|DSER
OG0006179	LOC108081963|XP_017032687.1|DKIK, LOC108076874|XP_017025393.1|DKIK	LOC110183442|XP_020807380.1|DSER
OG0006179	LOC108073164|XP_017020160.1|DKIK	LOC110186094|XP_020810798.1|DSER, LOC110186103|XP_020810811.1|DSER
OG0006181	LOC108073104|XP_017020087.1|DKIK	LOC110188701|XP_020814166.1|DSER
OG0006182	LOC108084225|XP_017035838.1|DKIK	LOC110188605|XP_020814027.1|DSER
OG0006183	LOC108085005|XP_017036925.1|DKIK	LOC110186462|XP_020811309.1|DSER
OG0006184	LOC108073578|XP_017020754.1|DKIK	LOC110191206|XP_020817633.1|DSER
OG0006185	LOC108081041|XP_017031494.1|DKIK	LOC110191818|XP_020818442.1|DSER
OG0006186	LOC108073544|XP_017020716.1|DKIK	LOC110191115|XP_020817519.1|DSER
OG0006187	LOC108085853|XP_017038100.1|DKIK	LOC110186684|XP_020811611.1|DSER
OG0006188	LOC108085772|XP_017038007.1|DKIK	LOC110179524|XP_020802760.1|DSER
OG0006189	LOC108085775|XP_017038014.1|DKIK	LOC110179526|XP_020802764.1|DSER
OG0006190	LOC108075585|XP_017023592.1|DKIK	LOC110187707|XP_020812801.1|DSER
OG0006191	LOC108083985|XP_017035486.1|DKIK	LOC110177374|XP_020799730.1|DSER
OG0006192	LOC108080306|XP_017030469.1|DKIK	LOC110180418|XP_020803742.1|DSER
OG0006193	LOC108076720|XP_017025180.1|DKIK	LOC110180631|XP_020803977.1|DSER
OG0006194	LOC108083577|XP_017034923.1|DKIK	LOC110184254|XP_020808374.1|DSER
OG0006195	LOC108071153|XP_017017326.1|DKIK	LOC110185508|XP_020810062.1|DSER
OG0006197	LOC108072476|XP_017019130.1|DKIK	LOC110185439|XP_020809922.1|DSER
OG0006198	LOC108083511|XP_017034810.1|DKIK	LOC110184297|XP_020808444.1|DSER
OG0006199	LOC108073442|XP_017020554.1|DKIK	LOC110189736|XP_020815593.1|DSER
OG0006200	LOC108075659|XP_017023696.1|DKIK	LOC110187990|XP_020813171.1|DSER
OG0006201	LOC108083515|XP_017034815.1|DKIK	LOC110175965|XP_020797816.1|DSER
OG0006202	LOC108083380|XP_017034616.1|DKIK	LOC110176043|XP_020797913.1|DSER
OG0006203	LOC108071237|XP_017017409.1|DKIK	LOC110184274|XP_020808400.1|DSER
OG0006204	LOC108085908|XP_017038165.1|DKIK	LOC110186142|XP_020810851.1|DSER
OG0006205	LOC108080128|XP_017030247.1|DKIK	LOC110180289|XP_020803605.1|DSER
OG0006206	LOC108084953|XP_017036845.1|DKIK	LOC110184385|XP_020808551.1|DSER
OG0006207	LOC108081389|XP_017032036.1|DKIK	LOC110187410|XP_020812457.1|DSER
OG0006208	LOC108079067|XP_017028770.1|DKIK	LOC110178742|XP_020801629.1|DSER
OG0006209	LOC108071741|XP_017018055.1|DKIK	LOC110184446|XP_020808645.1|DSER
OG0006210	LOC108083809|XP_017035246.1|DKIK	LOC110182105|XP_020805749.1|DSER
OG0006211	LOC108075946|XP_017024081.1|DKIK	LOC110184952|XP_020809259.1|DSER
OG0006212	LOC108075945|XP_017024079.1|DKIK	LOC110184951|XP_020809258.1|DSER
OG0006213	LOC108073290|XP_017020334.1|DKIK	LOC110187951|XP_020813127.1|DSER
OG0006214	LOC108083508|XP_017034805.1|DKIK	LOC110176042|XP_020797912.1|DSER
OG0006215	LOC108079367|XP_017029164.1|DKIK	LOC110184805|XP_020809098.1|DSER
OG0006216	LOC108075641|XP_017023673.1|DKIK	LOC110189493|XP_020815247.1|DSER
OG0006217	LOC108080094|XP_017030192.1|DKIK	LOC110176031|XP_020797902.1|DSER
OG0006218	LOC108085293|XP_017037339.1|DKIK	LOC110185548|XP_020810125.1|DSER
OG0006219	LOC108079423|XP_017029242.1|DKIK	LOC110182206|XP_020805892.1|DSER
OG0006220	LOC108080559|XP_017030854.1|DKIK	LOC110178943|XP_020801901.1|DSER
OG0006221	LOC108086040|XP_017038349.1|DKIK	LOC110191035|XP_020817415.1|DSER
OG0006222	LOC108086020|XP_017038320.1|DKIK	LOC110191060|XP_020817449.1|DSER
OG0006223	LOC108080132|XP_017030255.1|DKIK	LOC110175983|XP_020797841.1|DSER
OG0006224	LOC108079379|XP_017029189.1|DKIK	LOC110180283|XP_020803593.1|DSER
OG0006225	LOC108074907|XP_017022625.1|DKIK	LOC110181599|XP_020805051.1|DSER
OG0006226	LOC108078538|XP_017027938.1|DKIK	LOC110189274|XP_020814952.1|DSER
OG0006227	LOC108077026|XP_017025644.1|DKIK	LOC110179076|XP_020802115.1|DSER
OG0006228	LOC108076684|XP_017025121.1|DKIK	LOC110182347|XP_020806082.1|DSER
OG0006229	LOC108072464|XP_017019083.1|DKIK	LOC110185473|XP_020809989.1|DSER
OG0006230	LOC108085927|XP_017038190.1|DKIK	LOC110181642|XP_020805116.1|DSER
OG0006231	LOC108071780|XP_017018128.1|DKIK	LOC110183239|XP_020807116.1|DSER
OG0006232	LOC108084920|XP_017036809.1|DKIK	LOC110184382|XP_020808546.1|DSER
OG0006233	LOC108071708|XP_017018017.1|DKIK	LOC110181800|XP_020805341.1|DSER
OG0006234	LOC108085977|XP_017038266.1|DKIK	LOC110181645|XP_020805118.1|DSER
OG0006235	LOC108085232|XP_017037260.1|DKIK	LOC110182089|XP_020805730.1|DSER
OG0006236	LOC108071170|XP_017017342.1|DKIK	LOC110185525|XP_020810081.1|DSER
OG0006237	LOC108080023|XP_017030086.1|DKIK	LOC110180294|XP_020803609.1|DSER
OG0006238	LOC108075272|XP_017023138.1|DKIK	LOC110181768|XP_020805300.1|DSER
OG0006239	LOC108074258|XP_017021719.1|DKIK	LOC110180321|XP_020803635.1|DSER
OG0006240	LOC108073525|XP_017020695.1|DKIK	LOC110189020|XP_020814640.1|DSER
OG0006241	LOC108085976|XP_017038265.1|DKIK	LOC110181643|XP_020805117.1|DSER
OG0006242	LOC108079340|XP_017029135.1|DKIK	LOC110179495|XP_020802728.1|DSER
OG0006243	LOC108081245|XP_017031816.1|DKIK	LOC110191756|XP_020818354.1|DSER
OG0006244	LOC108073562|XP_017020738.1|DKIK	LOC110190941|XP_020817273.1|DSER
OG0006245	LOC108084206|XP_017035808.1|DKIK	LOC110188227|XP_020813533.1|DSER
OG0006246	LOC108071716|XP_017018026.1|DKIK	LOC110179753|XP_020803028.1|DSER
OG0006247	LOC108076731|XP_017025198.1|DKIK	LOC110191587|XP_020818131.1|DSER
OG0006248	LOC108071361|XP_017017592.1|DKIK	LOC110177142|XP_020799375.1|DSER
OG0006249	LOC108077392|XP_017026173.1|DKIK	LOC110185662|XP_020810281.1|DSER
OG0006250	LOC108079258|XP_017029036.1|DKIK	LOC110187138|XP_020812211.1|DSER
OG0006251	LOC108073738|XP_017021022.1|DKIK	LOC110186521|XP_020811378.1|DSER
OG0006252	LOC108073605|XP_017020824.1|DKIK	LOC110186520|XP_020811376.1|DSER
OG0006253	LOC108071739|XP_017018053.1|DKIK	LOC110179746|XP_020803020.1|DSER
OG0006254	LOC108084960|XP_017036862.1|DKIK	LOC110186258|XP_020811023.1|DSER
OG0006255	LOC108083708|XP_017035094.1|DKIK	LOC110177325|XP_020799657.1|DSER
OG0006256	LOC108085970|XP_017038257.1|DKIK	LOC110181502|XP_020804931.1|DSER
OG0006257	LOC108083832|XP_017035294.1|DKIK	LOC110182094|XP_020805737.1|DSER
OG0006258	LOC108071816|XP_017018209.1|DKIK	LOC110184445|XP_020808644.1|DSER
OG0006259	LOC108077738|XP_017026690.1|DKIK	LOC110191204|XP_020817629.1|DSER
OG0006260	LOC108085960|XP_017038242.1|DKIK	LOC110181579|XP_020805031.1|DSER, LOC110181581|XP_020805032.1|DSER
OG0006261	LOC108082188|XP_017032997.1|DKIK	LOC110184998|XP_020809311.1|DSER
OG0006262	LOC108080157|XP_017030288.1|DKIK	LOC110182216|XP_020805901.1|DSER
OG0006263	LOC108071749|XP_017018062.1|DKIK	LOC110182575|XP_020806283.1|DSER
OG0006264	LOC108079204|XP_017028957.1|DKIK	LOC110187120|XP_020812189.1|DSER
OG0006265	LOC108082446|XP_017033306.1|DKIK	LOC110178267|XP_020800992.1|DSER
OG0006266	LOC108079269|XP_017029049.1|DKIK	LOC110187114|XP_020812182.1|DSER
OG0006267	LOC108071846|XP_017018249.1|DKIK	LOC110184184|XP_020808254.1|DSER
