Orthogroup	DKIK.longest_only	DSIM.longest_only
OG0006321	LOC108083363|XP_017034594.1|DKIK	LOC6725505|XP_002106519.2|DSIM
OG0006322	LOC108083950|XP_017035441.1|DKIK	LOC6725524|XP_016038659.2|DSIM
OG0006323	LOC108080241|XP_017030388.1|DKIK	LOC6739839|XP_002076733.1|DSIM
OG0006324	LOC108083421|XP_017034665.1|DKIK	LOC6724922|XP_039152514.1|DSIM
OG0006325	LOC108071344|XP_017017569.1|DKIK	LOC6727273|XP_002102662.2|DSIM
OG0006326	LOC108083093|XP_017034233.1|DKIK	LOC6738146|XP_002084959.1|DSIM
OG0006327	LOC108085009|XP_017036937.1|DKIK	LOC6729825|XP_002105128.1|DSIM
OG0006328	LOC108083669|XP_017035032.1|DKIK	LOC6729168|XP_016035813.1|DSIM
OG0006329	LOC108084644|XP_017036427.1|DKIK	LOC6725844|XP_039152571.1|DSIM
OG0006330	LOC108073433|XP_017020542.1|DKIK	LOC6729505|XP_016036178.1|DSIM
OG0006331	LOC108080122|XP_017030242.1|DKIK	LOC6726243|XP_039153736.1|DSIM
OG0006332	LOC108074948|XP_017022669.1|DKIK	LOC6725821|XP_039152300.1|DSIM
OG0006333	LOC108071786|XP_017018139.1|DKIK	LOC6725875|XP_039153973.1|DSIM
OG0006334	LOC108080347|XP_017030534.1|DKIK	LOC6740005|XP_016038381.1|DSIM
OG0006335	LOC108071345|XP_017017570.1|DKIK	LOC6729196|XP_002104517.1|DSIM
OG0006336	LOC108079266|XP_017029046.1|DKIK	LOC6725621|XP_002106628.1|DSIM
OG0006337	LOC108074128|XP_017021517.1|DKIK	LOC6740076|XP_002076958.1|DSIM
OG0006338	LOC108077736|XP_017026688.1|DKIK	LOC6726686|XP_002102097.2|DSIM
OG0006339	LOC108084798|XP_017036642.1|DKIK	LOC6739837|XP_016039489.1|DSIM
OG0006340	LOC108077019|XP_017025600.1|DKIK	LOC6726506|XP_016040151.1|DSIM
OG0006341	LOC108080109|XP_017030213.1|DKIK	LOC6740047|XP_016038707.1|DSIM
OG0006342	LOC108080160|XP_017030290.1|DKIK	LOC6725566|XP_016038704.1|DSIM
OG0006343	LOC108080022|XP_017030085.1|DKIK	LOC27206391|XP_039152889.1|DSIM
OG0006344	LOC108077117|XP_017025804.1|DKIK	LOC6726189|XP_039153194.1|DSIM
OG0006345	LOC108084194|XP_017035786.1|DKIK	LOC6729129|XP_039151021.1|DSIM
OG0006346	LOC108075749|XP_017023792.1|DKIK	LOC6730030|XP_002105323.1|DSIM
OG0006347	LOC108077755|XP_017026719.1|DKIK	LOC6729377|XP_016036019.1|DSIM
OG0006348	LOC108080129|XP_017030248.1|DKIK	LOC27207232|XP_039152454.1|DSIM
OG0006349	LOC108079405|XP_017029218.1|DKIK	LOC6724897|XP_016037733.1|DSIM
OG0006350	LOC108077571|XP_017026458.1|DKIK	LOC6730085|XP_002105378.1|DSIM
OG0006351	LOC108083409|XP_017034651.1|DKIK	LOC6726474|XP_016040096.1|DSIM
OG0006352	LOC108074703|XP_017022332.1|DKIK	LOC6734549|XP_002081558.1|DSIM
OG0006353	LOC108085842|XP_017038088.1|DKIK	LOC6730182|XP_016036940.1|DSIM
OG0006354	LOC108083695|XP_017035071.1|DKIK	LOC6729153|XP_016035801.1|DSIM
OG0006355	LOC108080105|XP_017030209.1|DKIK	LOC6725550|XP_016038688.2|DSIM
OG0006356	LOC108083843|XP_017035311.1|DKIK	LOC6724913|XP_002105951.2|DSIM
OG0006357	LOC108079936|XP_017029969.1|DKIK	LOC6726275|XP_016039805.1|DSIM
OG0006358	LOC108079801|XP_017029770.1|DKIK	LOC6739598|XP_002076498.3|DSIM
OG0006359	LOC108081037|XP_017031488.1|DKIK	LOC6727981|XP_002103333.1|DSIM
OG0006360	LOC108070964|XP_017017123.1|DKIK	LOC6725266|XP_016038274.1|DSIM
OG0006361	LOC108080440|XP_017030664.1|DKIK	LOC6726987|XP_002102388.1|DSIM
OG0006362	LOC108085771|XP_017038005.1|DKIK	LOC27208862|XP_016037882.1|DSIM
OG0006363	LOC108085226|XP_017037250.1|DKIK	LOC6726410|XP_039152308.1|DSIM
OG0006364	LOC108074562|XP_017022153.1|DKIK	LOC6732060|XP_002079192.1|DSIM
OG0006365	LOC108080014|XP_017030069.1|DKIK	LOC6726541|XP_002107496.1|DSIM
OG0006366	LOC108080072|XP_017030144.1|DKIK	LOC6726535|XP_039152871.1|DSIM
OG0006367	LOC108079989|XP_017030045.1|DKIK	LOC6725537|XP_016038676.2|DSIM
OG0006368	LOC108073741|XP_017020993.1|DKIK	LOC6730243|XP_016036998.1|DSIM
OG0006369	LOC108073713|XP_017020945.1|DKIK	LOC6730247|XP_016037002.1|DSIM
OG0006370	LOC108082947|XP_017034052.1|DKIK	LOC6726383|XP_039152809.1|DSIM
OG0006371	LOC108073693|XP_017020915.1|DKIK	LOC6739791|XP_002076684.1|DSIM
OG0006372	LOC108084930|XP_017036816.1|DKIK	LOC27206673|XP_039151754.1|DSIM
OG0006373	LOC108085962|XP_017038245.1|DKIK	LOC6725468|XP_016038580.1|DSIM
OG0006374	LOC108074246|XP_017021695.1|DKIK	LOC6725411|XP_016038488.1|DSIM
OG0006375	LOC108071745|XP_017018057.1|DKIK	LOC6726024|XP_016039401.1|DSIM
OG0006376	LOC108080106|XP_017030210.1|DKIK	LOC6725536|XP_016038674.1|DSIM
OG0006377	LOC108082957|XP_017034062.1|DKIK	LOC6740203|XP_002077083.1|DSIM
OG0006378	LOC108073523|XP_017020692.1|DKIK	LOC6730091|XP_016036855.1|DSIM
OG0006379	LOC108084464|XP_017036164.1|DKIK	LOC6725979|XP_016039353.1|DSIM
OG0006380	LOC108080259|XP_017030409.1|DKIK	LOC6725103|XP_002106129.1|DSIM
OG0006381	LOC108076704|XP_017025155.1|DKIK	LOC6725929|XP_039153925.1|DSIM
OG0006382	LOC108079467|XP_017029297.1|DKIK	LOC6740104|XP_002076986.1|DSIM
OG0006383	LOC108080286|XP_017030441.1|DKIK	LOC6725841|XP_039152578.1|DSIM
OG0006384	LOC108080412|XP_017030634.1|DKIK	LOC6725840|XP_016039162.1|DSIM
OG0006385	LOC108083692|XP_017035067.1|DKIK	LOC6729155|XP_002104476.2|DSIM
OG0006386	LOC108077387|XP_017026169.1|DKIK	LOC6731248|XP_002078407.1|DSIM
OG0006387	LOC108073676|XP_017020892.1|DKIK	LOC6730218|XP_002105501.1|DSIM
OG0006388	LOC108080315|XP_017030494.1|DKIK	LOC6725319|XP_039153642.1|DSIM
OG0006389	LOC108080316|XP_017030495.1|DKIK	LOC6725320|XP_002106337.1|DSIM
OG0006390	LOC108083189|XP_017034379.1|DKIK	LOC6727591|XP_016034187.1|DSIM
OG0006391	LOC108073259|XP_017020306.1|DKIK	LOC6728253|XP_002103602.1|DSIM
OG0006392	LOC108071794|XP_017018163.1|DKIK	LOC6725189|XP_002106213.2|DSIM
OG0006393	LOC108072621|XP_017019336.1|DKIK	LOC6732507|XP_002079627.1|DSIM
OG0006394	LOC108075587|XP_017023596.1|DKIK	LOC6727692|XP_002103054.1|DSIM
OG0006395	LOC108083179|XP_017034368.1|DKIK	LOC6728816|XP_002104150.1|DSIM
OG0006396	LOC108082963|XP_017034074.1|DKIK	LOC6726469|XP_002107426.1|DSIM
OG0006397	LOC108079430|XP_017029251.1|DKIK	LOC6725051|XP_002106079.1|DSIM
OG0006398	LOC108079151|XP_017028888.1|DKIK	LOC6725273|XP_016038284.1|DSIM
OG0006399	LOC108083440|XP_017034685.1|DKIK	LOC6740139|XP_016039402.1|DSIM
OG0006400	LOC108083436|XP_017034680.1|DKIK	LOC6740140|XP_016039404.2|DSIM
OG0006401	LOC108085517|XP_017037634.1|DKIK	LOC6738607|XP_016032451.1|DSIM
OG0006402	LOC108084816|XP_017036665.1|DKIK	LOC6727238|XP_002102630.1|DSIM
OG0006403	LOC108084856|XP_017036725.1|DKIK	LOC6727244|XP_002102636.1|DSIM
OG0006404	LOC108082846|XP_017033910.1|DKIK	LOC6728472|XP_016035117.1|DSIM
OG0006405	LOC108075319|XP_017023214.1|DKIK	LOC6737938|XP_016031694.1|DSIM
OG0006406	LOC108070718|XP_017016800.1|DKIK	LOC6729991|XP_002105285.1|DSIM
OG0006407	LOC108071804|XP_017018185.1|DKIK	LOC6725477|XP_002106493.2|DSIM
OG0006408	LOC108074163|XP_017021562.1|DKIK	LOC6726504|XP_016040149.1|DSIM
OG0006409	LOC108083610|XP_017034971.1|DKIK	LOC6740087|XP_016039001.1|DSIM
OG0006410	LOC108085953|XP_017038229.1|DKIK	LOC6740170|XP_002077049.2|DSIM
OG0006411	LOC108076098|XP_017024310.1|DKIK	LOC6725748|XP_002106748.1|DSIM
OG0006412	LOC108085584|XP_017037740.1|DKIK	LOC6729766|XP_002105072.1|DSIM
OG0006413	LOC108085581|XP_017037732.1|DKIK	LOC6729768|XP_016036455.1|DSIM
OG0006414	LOC108085484|XP_017037594.1|DKIK	LOC6728897|XP_016035593.1|DSIM
OG0006415	LOC108080102|XP_017030204.1|DKIK	LOC6725580|XP_039153423.1|DSIM
OG0006416	LOC108079417|XP_017029233.1|DKIK	LOC6725356|XP_002106373.1|DSIM
OG0006417	LOC108075791|XP_017023848.1|DKIK	LOC6730796|XP_002077964.1|DSIM
OG0006418	LOC108077096|XP_017025770.1|DKIK	LOC27206344|XP_039153189.1|DSIM
OG0006419	LOC108086030|XP_017038331.1|DKIK	LOC6730340|XP_016037109.1|DSIM
OG0006420	LOC108081110|XP_017031599.1|DKIK	LOC6729284|XP_002104604.1|DSIM
OG0006421	LOC108073626|XP_017020814.1|DKIK	LOC6731104|XP_002078261.1|DSIM
OG0006422	LOC108074443|XP_017021974.1|DKIK	LOC6731109|XP_016023651.1|DSIM
OG0006423	LOC108084180|XP_017035760.1|DKIK	LOC6729095|XP_002104416.1|DSIM
OG0006424	LOC108084183|XP_017035763.1|DKIK	LOC6729096|XP_002104417.1|DSIM
OG0006425	LOC108075644|XP_017023677.1|DKIK	LOC6729091|XP_016035743.1|DSIM
OG0006426	LOC108075643|XP_017023676.1|DKIK	LOC6729090|XP_016035742.1|DSIM
OG0006427	LOC108083737|XP_017035136.1|DKIK	LOC6729872|XP_002105175.2|DSIM
OG0006428	LOC108084818|XP_017036667.1|DKIK	LOC6727261|XP_016033788.1|DSIM
OG0006429	LOC108084566|XP_017036312.1|DKIK	LOC6729325|XP_002104642.2|DSIM
OG0006430	LOC108075293|XP_017023176.1|DKIK	LOC6738879|XP_002085674.1|DSIM
OG0006431	LOC108073456|XP_017020580.1|DKIK	LOC6730116|XP_016036876.1|DSIM
OG0006432	LOC108073067|XP_017020025.1|DKIK	LOC6727495|XP_016034081.1|DSIM
OG0006433	LOC108075502|XP_017023459.1|DKIK	LOC6729297|XP_016035937.1|DSIM
OG0006434	LOC108076970|XP_017025509.1|DKIK	LOC6731771|XP_016024465.1|DSIM
OG0006435	LOC108083979|XP_017035479.1|DKIK	LOC6729837|XP_039150485.1|DSIM
OG0006436	LOC108085949|XP_017038224.1|DKIK	LOC6726184|XP_002107160.2|DSIM
OG0006437	LOC108071788|XP_017018144.1|DKIK	LOC6725876|XP_016039209.1|DSIM
OG0006438	LOC108086087|XP_017038393.1|DKIK	LOC6730458|XP_002077639.1|DSIM
OG0006439	LOC108077614|XP_017026510.1|DKIK	LOC6727797|XP_002103158.1|DSIM
OG0006440	LOC108077575|XP_017026459.1|DKIK	LOC6727798|XP_002103159.1|DSIM
OG0006441	LOC108070670|XP_017016733.1|DKIK	LOC6726909|XP_002102311.1|DSIM
OG0006442	LOC108073565|XP_017020741.1|DKIK	LOC6729463|XP_002104773.1|DSIM
OG0006443	LOC108080472|XP_017030706.1|DKIK	LOC6726989|XP_002102390.1|DSIM
OG0006444	LOC108085875|XP_017038126.1|DKIK	LOC6730173|XP_002105464.1|DSIM
OG0006445	LOC108076005|XP_017024149.1|DKIK	LOC6724810|XP_016037591.1|DSIM
OG0006446	LOC108073528|XP_017020698.1|DKIK	LOC6729553|XP_016036222.1|DSIM
OG0006447	LOC108073309|XP_017020356.1|DKIK	LOC6729549|XP_039150347.1|DSIM
OG0006448	LOC108084609|XP_017036381.1|DKIK	LOC6729363|XP_016035997.1|DSIM
OG0006449	LOC108084537|XP_017036263.1|DKIK	LOC6729360|XP_039150933.1|DSIM
OG0006450	LOC108085333|XP_017037377.1|DKIK	LOC6732614|XP_039154547.1|DSIM
OG0006451	LOC108071769|XP_017018099.1|DKIK	LOC6725512|XP_039152761.1|DSIM
OG0006452	LOC108073500|XP_017020656.1|DKIK	LOC6729522|XP_002104830.2|DSIM
OG0006453	LOC108071972|XP_017018436.1|DKIK	LOC6738472|XP_002085279.1|DSIM
OG0006454	LOC108080340|XP_017030529.1|DKIK	LOC6724828|XP_016037612.1|DSIM
OG0006455	LOC108080787|XP_017031143.1|DKIK	LOC6726663|XP_039151602.1|DSIM
OG0006456	LOC108080828|XP_017031221.1|DKIK	LOC6726666|XP_002102077.1|DSIM
OG0006457	LOC108074104|XP_017021491.1|DKIK	LOC6728223|XP_002103572.1|DSIM
OG0006458	LOC108077057|XP_017025711.1|DKIK	LOC6731757|XP_002078892.1|DSIM
OG0006459	LOC108084249|XP_017035875.1|DKIK	LOC6729115|XP_016035761.1|DSIM
OG0006460	LOC108084559|XP_017036303.1|DKIK	LOC6729337|XP_016035978.1|DSIM
OG0006461	LOC108075520|XP_017023502.1|DKIK	LOC6727221|XP_002102613.2|DSIM
OG0006462	LOC108080968|XP_017031370.1|DKIK	LOC6729263|XP_016035911.1|DSIM
OG0006463	LOC108081255|XP_017031834.1|DKIK	LOC6727957|XP_039151249.1|DSIM
OG0006464	LOC108075276|XP_017023146.1|DKIK	LOC6738859|XP_016032681.1|DSIM
OG0006465	LOC108080253|XP_017030402.1|DKIK	LOC6724908|XP_016037749.1|DSIM
OG0006466	LOC108071721|XP_017018035.1|DKIK	LOC6739953|XP_002076847.1|DSIM
OG0006467	LOC108085743|XP_017037964.1|DKIK	LOC6727538|XP_016034117.1|DSIM
OG0006468	LOC108084529|XP_017036254.1|DKIK	LOC6729357|XP_002104673.2|DSIM
OG0006469	LOC108083412|XP_017034656.1|DKIK	LOC6726479|XP_002107436.1|DSIM
OG0006470	LOC108078880|XP_017028496.1|DKIK	LOC6738243|XP_016032112.2|DSIM
OG0006471	LOC108084565|XP_017036311.1|DKIK	LOC6729345|XP_002104661.1|DSIM
OG0006472	LOC108084622|XP_017036399.1|DKIK	LOC6729343|XP_002104659.1|DSIM
OG0006473	LOC108078948|XP_017028586.1|DKIK	LOC6737489|XP_016031286.1|DSIM
OG0006474	LOC108076235|XP_017024469.1|DKIK	LOC6734807|XP_002081810.1|DSIM
OG0006475	LOC108085649|XP_017037827.1|DKIK	LOC6726956|XP_002102358.1|DSIM
OG0006476	LOC108080399|XP_017030615.1|DKIK	LOC6725316|XP_016038378.1|DSIM
OG0006477	LOC108082914|XP_017033987.1|DKIK	LOC6725031|XP_016037986.1|DSIM
OG0006478	LOC108084621|XP_017036396.1|DKIK	LOC6729317|XP_016035947.1|DSIM
OG0006479	LOC108084573|XP_017036329.1|DKIK	LOC6729319|XP_039151516.1|DSIM
OG0006480	LOC108076697|XP_017025140.1|DKIK	LOC6733434|XP_002080491.2|DSIM
OG0006481	LOC108076365|XP_017024658.1|DKIK	LOC6732036|XP_002079168.1|DSIM
OG0006482	LOC108071426|XP_017017665.1|DKIK	LOC6730009|XP_002105303.3|DSIM
OG0006483	LOC108075414|XP_017023328.1|DKIK	LOC6729493|XP_016036164.1|DSIM
OG0006484	LOC108075402|XP_017023312.1|DKIK	LOC6729494|XP_016036168.1|DSIM
OG0006485	LOC108085034|XP_017036970.1|DKIK	LOC6728951|XP_016035630.1|DSIM
OG0006486	LOC108073334|XP_017020385.1|DKIK	LOC6728619|XP_016035261.1|DSIM
OG0006487	LOC108075651|XP_017023686.1|DKIK	LOC6728673|XP_016035338.1|DSIM
OG0006488	LOC108072794|XP_017019567.1|DKIK	LOC6736260|XP_002083144.1|DSIM
OG0006489	LOC108081079|XP_017031556.1|DKIK	LOC6729965|XP_016036731.1|DSIM
OG0006490	LOC108084854|XP_017036723.1|DKIK	LOC6727242|XP_016033743.1|DSIM
OG0006491	LOC108082784|XP_017033811.1|DKIK	LOC6732698|XP_002079812.2|DSIM
OG0006492	LOC108070675|XP_017016737.1|DKIK	LOC6726887|XP_002102289.3|DSIM
OG0006493	LOC108084754|XP_017036558.1|DKIK	LOC6726265|XP_016039775.1|DSIM
OG0006494	LOC108085062|XP_017037011.1|DKIK	LOC27207601|XP_016039383.1|DSIM
OG0006495	LOC108084709|XP_017036537.1|DKIK	LOC6726068|XP_016039455.1|DSIM
OG0006496	LOC108084564|XP_017036310.1|DKIK	LOC6729346|XP_016035984.1|DSIM
OG0006497	LOC108084626|XP_017036403.1|DKIK	LOC6728288|XP_016034923.1|DSIM
OG0006498	LOC108084587|XP_017036349.1|DKIK	LOC6728290|XP_016034925.1|DSIM
OG0006499	LOC108086031|XP_017038333.1|DKIK	LOC6730330|XP_016037096.1|DSIM
OG0006500	LOC108077235|XP_017025982.1|DKIK	LOC27209240|XP_016024453.1|DSIM
OG0006501	LOC108085868|XP_017038115.1|DKIK	LOC6730181|XP_002105472.1|DSIM
OG0006502	LOC108085899|XP_017038153.1|DKIK	LOC6730186|XP_016036943.1|DSIM
OG0006503	LOC108085905|XP_017038163.1|DKIK	LOC6730188|XP_016036945.1|DSIM
OG0006504	LOC108085843|XP_017038090.1|DKIK	LOC6730189|XP_016036946.1|DSIM
OG0006505	LOC108073524|XP_017020694.1|DKIK	LOC6730102|XP_002105395.1|DSIM
OG0006506	LOC108077523|XP_017026377.1|DKIK	LOC6737328|XP_002084166.1|DSIM
OG0006507	LOC108085390|XP_017037447.1|DKIK	LOC6727651|XP_016034243.1|DSIM
OG0006508	LOC108085388|XP_017037445.1|DKIK	LOC6727649|XP_039150460.1|DSIM
OG0006509	LOC108078982|XP_017028641.1|DKIK	LOC6726507|XP_039152458.1|DSIM
OG0006510	LOC108077745|XP_017026700.1|DKIK	LOC6728647|XP_039151111.1|DSIM
OG0006511	LOC108080810|XP_017031201.1|DKIK	LOC6728286|XP_016034921.1|DSIM
OG0006512	LOC108071357|XP_017017585.1|DKIK	LOC6727309|XP_016033844.1|DSIM
OG0006513	LOC108080791|XP_017031155.1|DKIK	LOC6728277|XP_039150917.1|DSIM
OG0006514	LOC108073534|XP_017020704.1|DKIK	LOC6729514|XP_016036187.1|DSIM
OG0006515	LOC108084546|XP_017036283.1|DKIK	LOC6727505|XP_002102885.1|DSIM
OG0006516	LOC108073313|XP_017020363.1|DKIK	LOC6729450|XP_016036126.1|DSIM
OG0006517	LOC108073447|XP_017020560.1|DKIK	LOC6729446|XP_002104757.2|DSIM
OG0006518	LOC108073415|XP_017020510.1|DKIK	LOC6729447|XP_039151156.1|DSIM
OG0006519	LOC108073448|XP_017020561.1|DKIK	LOC6729445|XP_002104756.2|DSIM
OG0006520	LOC108084950|XP_017036839.1|DKIK	LOC6730158|XP_002105449.1|DSIM
OG0006521	LOC108075758|XP_017023805.1|DKIK	LOC6728119|XP_002103470.2|DSIM
OG0006522	LOC108084948|XP_017036836.1|DKIK	LOC6730154|XP_016036918.1|DSIM
OG0006523	LOC108081195|XP_017031750.1|DKIK	LOC6727976|XP_002103328.1|DSIM
OG0006524	LOC108077440|XP_017026248.1|DKIK	LOC6731245|XP_002078404.1|DSIM
OG0006525	LOC108082904|XP_017033977.1|DKIK	LOC27207925|XP_039153824.1|DSIM
OG0006526	LOC108085612|XP_017037774.1|DKIK	LOC6726948|XP_002102350.1|DSIM
OG0006527	LOC108085602|XP_017037760.1|DKIK	LOC6726947|XP_002102349.1|DSIM
OG0006528	LOC108085610|XP_017037772.1|DKIK	LOC6726946|XP_002102348.1|DSIM
OG0006529	LOC108085614|XP_017037775.1|DKIK	LOC6726944|XP_002102346.1|DSIM
OG0006530	LOC108085605|XP_017037765.1|DKIK	LOC6726941|XP_002102343.1|DSIM
OG0006531	LOC108085620|XP_017037781.1|DKIK	LOC6726937|XP_016033433.1|DSIM
OG0006532	LOC108085596|XP_017037752.1|DKIK	LOC6726931|XP_016033427.1|DSIM
OG0006533	LOC108072247|XP_017018798.1|DKIK	LOC6735624|XP_002082544.2|DSIM
OG0006534	LOC108081068|XP_017031538.1|DKIK	LOC6727971|XP_002103323.1|DSIM
OG0006535	LOC108084554|XP_017036296.1|DKIK	LOC6729331|XP_002104648.1|DSIM
OG0006536	LOC108070685|XP_017016751.1|DKIK	LOC6726898|XP_016033408.1|DSIM
OG0006537	LOC108073509|XP_017020711.1|DKIK	LOC6729783|XP_002105088.1|DSIM
OG0006538	LOC108083982|XP_017035482.1|DKIK	LOC6729845|XP_016036582.1|DSIM
OG0006539	LOC108085685|XP_017037872.1|DKIK	LOC6729928|XP_002105230.1|DSIM
OG0006540	LOC108073586|XP_017020763.1|DKIK	LOC6729017|XP_016035679.1|DSIM
OG0006541	LOC108075732|XP_017023766.1|DKIK	LOC6730024|XP_002105318.1|DSIM
OG0006542	LOC108075734|XP_017023767.1|DKIK	LOC6730025|XP_002105319.1|DSIM
OG0006543	LOC108084971|XP_017036879.1|DKIK	LOC6729803|XP_016036488.1|DSIM
OG0006544	LOC108084887|XP_017036772.1|DKIK	LOC6727247|XP_016033750.1|DSIM
OG0006545	LOC108076021|XP_017024168.1|DKIK	LOC6724788|XP_016037563.1|DSIM
OG0006546	LOC108071323|XP_017017522.1|DKIK	LOC6729189|XP_016035837.1|DSIM
OG0006547	LOC108073377|XP_017020442.1|DKIK	LOC6729438|XP_039151985.1|DSIM
OG0006548	LOC108074055|XP_017021416.1|DKIK	LOC27206639|XP_016034857.1|DSIM
OG0006549	LOC108070638|XP_017016693.1|DKIK	LOC6727826|XP_002103187.1|DSIM
OG0006550	LOC108084969|XP_017036873.1|DKIK	LOC6739793|XP_016037122.1|DSIM
OG0006551	LOC108082901|XP_017033973.1|DKIK	LOC6740204|XP_039152614.1|DSIM
OG0006552	LOC108082949|XP_017034054.1|DKIK	LOC6740210|XP_016022760.1|DSIM
OG0006553	LOC108084907|XP_017036792.1|DKIK	LOC6729828|XP_016036527.1|DSIM
OG0006554	LOC108075431|XP_017023344.1|DKIK	LOC6727208|XP_039150529.1|DSIM
OG0006555	LOC108083201|XP_017034394.1|DKIK	LOC6726649|XP_002102060.1|DSIM
OG0006556	LOC108084266|XP_017035911.1|DKIK	LOC6728184|XP_002103533.2|DSIM
OG0006557	LOC108085694|XP_017037893.1|DKIK	LOC6728523|XP_016035181.1|DSIM
OG0006558	LOC108071343|XP_017017560.1|DKIK	LOC6729209|XP_016035861.1|DSIM
OG0006559	LOC108084270|XP_017035914.1|DKIK	LOC27208075|XP_016035386.1|DSIM
OG0006560	LOC108073481|XP_017020624.1|DKIK	LOC6730104|XP_016036867.1|DSIM
OG0006561	LOC108073390|XP_017020463.1|DKIK	LOC6730105|XP_002105398.2|DSIM
OG0006562	LOC108085006|XP_017036926.1|DKIK	LOC6729833|XP_016036537.1|DSIM
OG0006563	LOC108077720|XP_017026660.1|DKIK	LOC6728373|XP_016034987.1|DSIM
OG0006564	LOC108077576|XP_017026460.1|DKIK	LOC6728375|XP_002103723.2|DSIM
OG0006565	LOC108077788|XP_017026778.1|DKIK	LOC6727808|XP_016034397.2|DSIM
OG0006566	LOC108077769|XP_017026749.1|DKIK	LOC6728072|XP_039151176.1|DSIM
OG0006567	LOC108071327|XP_017017529.1|DKIK	LOC6729223|XP_016035878.1|DSIM
OG0006568	LOC108071326|XP_017017528.1|DKIK	LOC6729222|XP_016035876.1|DSIM
OG0006569	LOC108084420|XP_017036115.1|DKIK	LOC6736930|XP_016030581.1|DSIM
OG0006570	LOC108075588|XP_017023597.1|DKIK	LOC6726782|XP_016033264.1|DSIM
OG0006571	LOC108084229|XP_017035841.1|DKIK	LOC6729125|XP_002104446.1|DSIM
OG0006572	LOC108073312|XP_017020362.1|DKIK	LOC6728611|XP_002103952.2|DSIM
OG0006573	LOC108080489|XP_017030740.1|DKIK	LOC6726973|XP_002102375.1|DSIM
OG0006574	LOC108077796|XP_017026786.1|DKIK	LOC27206685|XP_016035278.1|DSIM
OG0006575	LOC108075719|XP_017023746.1|DKIK	LOC6730051|XP_002105344.1|DSIM
OG0006576	LOC108081128|XP_017031639.1|DKIK	LOC6729482|XP_002104792.1|DSIM
OG0006577	LOC108085033|XP_017036969.1|DKIK	LOC27207948|XP_016035631.1|DSIM
OG0006578	LOC108081106|XP_017031596.1|DKIK	LOC6729481|XP_016036152.1|DSIM
OG0006579	LOC108074819|XP_017022505.1|DKIK	LOC27208794|XP_039146983.1|DSIM
OG0006580	LOC108075425|XP_017023339.1|DKIK	LOC27207073|XP_016034305.1|DSIM
OG0006581	LOC108084382|XP_017036063.1|DKIK	LOC6726778|XP_016033263.1|DSIM
OG0006582	LOC108075620|XP_017023643.1|DKIK	LOC6727658|XP_002103035.1|DSIM
OG0006583	LOC108075564|XP_017023568.1|DKIK	LOC6727715|XP_016034290.2|DSIM
OG0006584	LOC108077212|XP_017025951.1|DKIK	LOC6730865|XP_002078029.1|DSIM
OG0006585	LOC108075850|XP_017023925.1|DKIK	LOC6731445|XP_016024083.1|DSIM
OG0006586	LOC108077888|XP_017026914.1|DKIK	LOC6730151|XP_002105442.1|DSIM
OG0006587	LOC108077887|XP_017026913.1|DKIK	LOC6740637|XP_016036916.1|DSIM
OG0006588	LOC108071440|XP_017017686.1|DKIK	LOC6727774|XP_002103136.3|DSIM
OG0006589	LOC108081162|XP_017031700.1|DKIK	LOC6727016|XP_016033504.1|DSIM
OG0006590	LOC108080494|XP_017030744.1|DKIK	LOC6727011|XP_002102412.2|DSIM
OG0006591	LOC108085805|XP_017038044.1|DKIK	LOC6738956|XP_016032782.1|DSIM
OG0006592	LOC108084276|XP_017035921.1|DKIK	LOC6728697|XP_002104033.1|DSIM
OG0006593	LOC108084274|XP_017035919.1|DKIK	LOC6728698|XP_002104034.1|DSIM
OG0006594	LOC108078956|XP_017028600.1|DKIK	LOC6737441|XP_002084278.1|DSIM
OG0006595	LOC108078350|XP_017027648.1|DKIK	LOC6734705|XP_016027909.1|DSIM
OG0006596	LOC108082524|XP_017033442.1|DKIK	LOC6735201|XP_016028482.1|DSIM
OG0006597	LOC108075156|XP_017022933.1|DKIK	LOC6736503|XP_002083373.1|DSIM
OG0006598	LOC108077058|XP_017025713.1|DKIK	LOC6731762|XP_002078897.1|DSIM
OG0006599	LOC108073430|XP_017020538.1|DKIK	LOC6737609|XP_016031388.1|DSIM
OG0006600	LOC108078169|XP_017027327.1|DKIK	LOC6737153|XP_039148990.1|DSIM
OG0006601	LOC108073851|XP_017021122.1|DKIK	LOC6737778|XP_002084606.1|DSIM
OG0006602	LOC108073852|XP_017021123.1|DKIK	LOC6737777|XP_002084605.1|DSIM
OG0006603	LOC108073990|XP_017021332.1|DKIK	LOC6737776|XP_002084604.1|DSIM
OG0006604	LOC108078650|XP_017028066.1|DKIK	LOC6738235|XP_002085047.2|DSIM
OG0006605	LOC108080256|XP_017030404.1|DKIK	LOC6725250|XP_016038260.1|DSIM
OG0006606	LOC108079018|XP_017028686.1|DKIK	LOC6737030|XP_016030664.1|DSIM
OG0006607	LOC108073379|XP_017020446.1|DKIK	LOC6737578|XP_016031370.1|DSIM
OG0006608	LOC108075653|XP_017023688.1|DKIK	LOC6726794|XP_016033295.1|DSIM
OG0006609	LOC108084961|XP_017036866.1|DKIK	LOC6728940|XP_002104268.2|DSIM
OG0006610	LOC108078717|XP_017028203.1|DKIK	LOC27208652|XP_016032122.1|DSIM
OG0006611	LOC108075329|XP_017023225.1|DKIK	LOC6736427|XP_016029934.1|DSIM
