Orthogroup	DERE.longest_only	DPSE.longest_only
OG0005672	LOC6541637|XP_001969447.1|DERE	LOC4811828|XP_001382206.3|DPSE
OG0005673	LOC6545962|XP_001971230.1|DERE	LOC4812929|XP_001353573.1|DPSE
OG0005674	LOC6545530|XP_026832884.1|DERE	LOC6900039|XP_033240827.1|DPSE
OG0005675	LOC6553089|XP_001980108.1|DERE	LOC4802317|XP_001359257.1|DPSE
OG0005676	LOC6543736|XP_001971943.1|DERE	LOC4811887|XP_001352664.4|DPSE
OG0005677	LOC6548814|XP_001975494.1|DERE	LOC4804868|XP_001361357.3|DPSE
OG0005678	LOC6552455|XP_015010016.1|DERE	LOC4803030|XP_001359832.3|DPSE
OG0005679	LOC6552891|XP_001979999.1|DERE	LOC6897592|XP_033232930.1|DPSE
OG0005680	LOC6540622|XP_026834550.1|DERE	LOC4817803|XP_033235481.1|DPSE
OG0005681	LOC6553173|XP_001980009.1|DERE	LOC4802898|XP_001359725.1|DPSE
OG0005682	LOC6553172|XP_001980008.1|DERE	LOC4802897|XP_015038177.1|DPSE
OG0005683	LOC6551003|XP_026838092.1|DERE	LOC6901093|XP_033238187.1|DPSE
OG0005684	LOC6543801|XP_001971360.1|DERE	LOC4814095|XP_001354212.2|DPSE
OG0005685	LOC6555796|XP_026838923.1|DERE	LOC4815429|XP_001355471.3|DPSE
OG0005686	LOC6552167|XP_001979730.1|DERE	LOC4802386|XP_001359314.1|DPSE
OG0005687	LOC6545349|XP_026833406.1|DERE	LOC4812626|XP_001352916.1|DPSE
OG0005688	LOC6542456|XP_001969141.1|DERE	LOC6898958|XP_002138918.1|DPSE
OG0005689	LOC6551289|XP_001978433.1|DERE	LOC4814238|XP_015042353.2|DPSE
OG0005690	LOC6555106|XP_001982022.3|DERE	LOC4801794|XP_001358829.4|DPSE
OG0005691	LOC6554681|XP_001981970.1|DERE	LOC4802137|XP_001359116.4|DPSE
OG0005692	LOC6542034|XP_001968188.1|DERE	LOC4816923|XP_001356422.1|DPSE
OG0005693	LOC6544357|XP_001971995.1|DERE	LOC4813461|XP_001353749.2|DPSE
OG0005694	LOC6553992|XP_001979451.2|DERE	LOC6897904|XP_033241118.1|DPSE
OG0005695	LOC6551903|XP_001979664.1|DERE	LOC4802382|XP_015037768.1|DPSE
OG0005696	LOC6551866|XP_001979663.1|DERE	LOC4802381|XP_001359310.2|DPSE
OG0005697	LOC6551865|XP_001979662.1|DERE	LOC4802380|XP_001359309.2|DPSE
OG0005698	LOC6541038|XP_001970350.1|DERE	LOC4805175|XP_001361622.3|DPSE
OG0005699	LOC6554822|XP_026839611.1|DERE	LOC4803052|XP_001359853.3|DPSE
OG0005700	LOC6555597|XP_026838358.1|DERE	LOC6902155|XP_033238415.1|DPSE
OG0005701	LOC6541571|XP_001968265.1|DERE	LOC4817617|XP_001357017.2|DPSE
OG0005702	LOC6550969|XP_001976846.2|DERE	LOC4815306|XP_001354509.2|DPSE
OG0005703	LOC6547700|XP_001975021.1|DERE	LOC6899003|XP_002138963.1|DPSE
OG0005704	LOC6550438|XP_001977798.1|DERE	LOC4815769|XP_001355495.3|DPSE
OG0005705	LOC6545055|XP_026832613.1|DERE	LOC4814044|XP_001354166.1|DPSE
OG0005706	LOC6553095|XP_001980050.1|DERE	LOC4800696|XP_001357922.3|DPSE
OG0005707	LOC6550803|XP_026837704.1|DERE	LOC6901814|XP_015042152.2|DPSE
OG0005708	LOC6555728|XP_001982497.1|DERE	LOC4815831|XP_001355448.2|DPSE
OG0005709	LOC6555093|XP_001981404.1|DERE	LOC4801598|XP_001358667.2|DPSE
OG0005710	LOC6551782|XP_001980595.1|DERE	LOC6897939|XP_002138042.1|DPSE
OG0005711	LOC6545552|XP_001973391.3|DERE	LOC6900603|XP_002134975.2|DPSE
OG0005712	LOC6542513|XP_001968562.1|DERE	LOC4817142|XP_001356409.2|DPSE
OG0005713	LOC6554400|XP_026831478.1|DERE	LOC4802193|XP_033232293.1|DPSE
OG0005714	LOC6554492|XP_001981937.1|DERE	LOC4800428|XP_001357706.2|DPSE
OG0005715	LOC6552170|XP_026832120.1|DERE	LOC4802679|XP_033232684.1|DPSE
OG0005716	LOC6552514|XP_015010041.1|DERE	LOC6897432|XP_033232467.1|DPSE
OG0005717	LOC6552293|XP_001978890.1|DERE	LOC4802496|XP_033238750.1|DPSE
OG0005718	LOC6552882|XP_001979982.1|DERE	LOC4802388|XP_001359316.2|DPSE
OG0005719	LOC6554139|XP_001981691.1|DERE	LOC4802187|XP_001359155.1|DPSE
OG0005720	LOC6552004|XP_001979703.1|DERE	LOC4803163|XP_001359949.3|DPSE
OG0005721	LOC6554399|XP_001981695.1|DERE	LOC4802191|XP_015037673.2|DPSE
OG0005722	LOC6552663|XP_001979171.1|DERE	LOC4802941|XP_015038202.2|DPSE
OG0005723	LOC6552397|XP_001978923.1|DERE	LOC4802447|XP_001359365.1|DPSE
OG0005724	LOC6547758|XP_001974881.1|DERE	LOC4804498|XP_001361054.3|DPSE
OG0005725	LOC6552225|XP_001979746.1|DERE	LOC4802689|XP_001359557.3|DPSE
OG0005726	LOC6551352|XP_001977055.1|DERE	LOC4814849|XP_001355079.4|DPSE
OG0005727	LOC6553196|XP_026834169.1|DERE	LOC6897851|XP_015038186.2|DPSE
OG0005728	LOC6551984|XP_001980792.1|DERE	LOC4802456|XP_001359373.1|DPSE
OG0005729	LOC6552129|XP_026833182.1|DERE	LOC4802454|XP_003736739.3|DPSE
OG0005730	LOC6552432|XP_001980888.1|DERE	LOC4802450|XP_001359368.1|DPSE
OG0005731	LOC6552431|XP_026832104.1|DERE	LOC4802451|XP_001359369.2|DPSE
OG0005732	LOC6553790|XP_001980489.1|DERE	LOC4802576|XP_001359471.3|DPSE
OG0005733	LOC6553789|XP_026831584.1|DERE	LOC4802577|XP_001359472.4|DPSE
OG0005734	LOC6555272|XP_001981837.2|DERE	LOC6897972|XP_002138071.2|DPSE
OG0005735	LOC6551752|XP_015009503.1|DERE	LOC4802713|XP_015038020.2|DPSE
OG0005736	LOC6552788|XP_001978974.1|DERE	LOC4802045|XP_001359038.2|DPSE
OG0005737	LOC6552124|XP_001980785.1|DERE	LOC6897820|XP_002137925.2|DPSE
OG0005738	LOC26525995|XP_026839710.1|DERE	LOC4802799|XP_033241828.1|DPSE
OG0005739	LOC6554063|XP_026832974.1|DERE	LOC4802823|XP_001359665.1|DPSE
OG0005740	LOC6555087|XP_001981398.1|DERE	LOC4801593|XP_001358662.2|DPSE
OG0005741	LOC6552603|XP_001978996.1|DERE	LOC4802066|XP_001359059.1|DPSE
OG0005742	LOC6551933|XP_026837407.1|DERE	LOC4803190|XP_015038339.1|DPSE
OG0005743	LOC6552762|XP_001980951.1|DERE	LOC4802645|XP_001359526.2|DPSE
OG0005744	LOC6552463|XP_001980881.1|DERE	LOC4803037|XP_001359839.4|DPSE
OG0005745	LOC6552388|XP_015009478.1|DERE	LOC6897619|XP_015037844.2|DPSE
OG0005746	LOC6552391|XP_001978909.1|DERE	LOC4802484|XP_001359398.1|DPSE
OG0005747	LOC6552485|XP_026839680.1|DERE	LOC4802449|XP_001359367.2|DPSE
OG0005748	LOC26526744|XP_015010520.1|DERE	LOC4803171|XP_001359955.2|DPSE
OG0005749	LOC6551152|XP_001978361.1|DERE	LOC6902019|XP_002133553.1|DPSE
OG0005750	LOC6552741|XP_001978985.1|DERE	LOC4802056|XP_001359049.2|DPSE
OG0005751	LOC6544227|XP_001973043.1|DERE	LOC4812627|XP_001352591.2|DPSE
OG0005752	LOC6548770|XP_001975425.2|DERE	LOC6898894|XP_002138864.2|DPSE
OG0005753	LOC6543469|XP_001968685.1|DERE	LOC4817700|XP_001357080.1|DPSE
OG0005754	LOC6547997|XP_001975276.1|DERE	LOC4804193|XP_001360795.1|DPSE
OG0005755	LOC6548133|XP_001976510.1|DERE	LOC4804282|XP_001360863.2|DPSE
OG0005756	LOC6551993|XP_001980801.1|DERE	LOC4802702|XP_001359569.2|DPSE
OG0005757	LOC6552761|XP_015009708.2|DERE	LOC4802646|XP_001359527.2|DPSE
OG0005758	LOC6552297|XP_026834886.1|DERE	LOC4802494|XP_001359405.3|DPSE
OG0005759	LOC6552364|XP_001980772.1|DERE	LOC6897462|XP_033232899.1|DPSE
OG0005760	LOC6554039|XP_026833010.1|DERE	LOC4802836|XP_001359672.4|DPSE
OG0005761	LOC6553832|XP_001979497.1|DERE	LOC4803287|XP_001360052.3|DPSE
OG0005762	LOC6553514|XP_001979345.1|DERE	LOC4803296|XP_001360060.1|DPSE
OG0005763	LOC6541253|XP_001970750.1|DERE	LOC4803420|XP_001360135.1|DPSE
OG0005764	LOC6552746|XP_001978990.1|DERE	LOC4802061|XP_001359054.2|DPSE
OG0005765	LOC6552745|XP_026831650.1|DERE	LOC4802059|XP_033238388.1|DPSE
OG0005766	LOC6551886|XP_026832470.1|DERE	LOC6904012|XP_033236939.1|DPSE
OG0005767	LOC6553690|XP_026838372.1|DERE	LOC6898018|XP_033232650.1|DPSE
OG0005768	LOC6551535|XP_026837395.1|DERE	LOC4815498|XP_001355572.1|DPSE
OG0005769	LOC6552737|XP_001978956.1|DERE	LOC6897435|XP_015037556.2|DPSE
OG0005770	LOC6553126|XP_001980071.1|DERE	LOC4800946|XP_001358130.3|DPSE
OG0005771	LOC6554469|XP_001981305.1|DERE	LOC4801968|XP_001358981.2|DPSE
OG0005772	LOC6552922|XP_001980995.1|DERE	LOC4801714|XP_001358760.3|DPSE
OG0005773	LOC6553148|XP_001980138.1|DERE	LOC4802888|XP_001359716.3|DPSE
OG0005774	LOC6553857|XP_001980561.1|DERE	LOC4802816|XP_001359659.1|DPSE
OG0005775	LOC6545858|XP_001973397.1|DERE	LOC6900604|XP_015042979.1|DPSE
OG0005776	LOC6545920|XP_001972733.2|DERE	LOC6900632|XP_002135005.2|DPSE
OG0005777	LOC6543156|XP_001969215.3|DERE	LOC6899798|XP_002135738.2|DPSE
OG0005779	LOC6553002|XP_001980062.1|DERE	LOC4801256|XP_001358379.3|DPSE
OG0005780	LOC6544657|XP_001972486.1|DERE	LOC6900594|XP_015042962.2|DPSE
OG0005781	LOC6543811|XP_001972360.1|DERE	LOC4813145|XP_001353934.3|DPSE
OG0005782	LOC6543808|XP_026833744.1|DERE	LOC4813740|XP_033239124.1|DPSE
OG0005783	LOC6547164|XP_001976165.1|DERE	LOC4805312|XP_001361732.3|DPSE
OG0005784	LOC6554309|XP_026839480.1|DERE	LOC4802233|XP_015037688.2|DPSE
OG0005785	LOC6554505|XP_026839536.1|DERE	LOC4802232|XP_015037685.2|DPSE
OG0005786	LOC6553837|XP_001980476.1|DERE	LOC4802590|XP_001359483.1|DPSE
OG0005787	LOC6552289|XP_001978844.1|DERE	LOC6897559|XP_033238312.1|DPSE
OG0005788	LOC6549592|XP_001975660.1|DERE	LOC6898977|XP_002138937.2|DPSE
OG0005789	LOC6553926|XP_001978768.1|DERE	LOC6897796|XP_002137901.1|DPSE
OG0005790	LOC6554471|XP_001981307.2|DERE	LOC4801966|XP_001358980.3|DPSE
OG0005791	LOC6553171|XP_015010175.1|DERE	LOC4802896|XP_015038176.2|DPSE
OG0005792	LOC6553170|XP_001980006.1|DERE	LOC4802895|XP_001359722.2|DPSE
OG0005793	LOC6553275|XP_015009827.1|DERE	LOC4802892|XP_033232431.1|DPSE
OG0005794	LOC6546985|XP_001976073.1|DERE	LOC4805026|XP_001361494.1|DPSE
OG0005795	LOC6553234|XP_001980189.1|DERE	LOC4802465|XP_033234706.1|DPSE
OG0005796	LOC6545857|XP_015014091.1|DERE	LOC4813425|XP_015042976.1|DPSE
OG0005797	LOC6546102|XP_001972222.1|DERE	LOC4813471|XP_001353882.1|DPSE
OG0005798	LOC6551801|XP_001980814.1|DERE	LOC6897645|XP_002137788.2|DPSE
OG0005799	LOC6553457|XP_026834603.1|DERE	LOC4802720|XP_015038031.2|DPSE
OG0005800	LOC6553454|XP_001979251.1|DERE	LOC4802723|XP_001359588.2|DPSE
OG0005801	LOC6553455|XP_001979252.1|DERE	LOC4802722|XP_001359587.3|DPSE
OG0005802	LOC6553107|XP_026832097.1|DERE	LOC117183339|XP_033232826.1|DPSE
OG0005803	LOC6551797|XP_026831485.1|DERE	LOC6897760|XP_015038026.2|DPSE
OG0005804	LOC6552003|XP_001979702.1|DERE	LOC4803164|XP_001359950.1|DPSE
OG0005805	LOC6548073|XP_026836314.1|DERE	LOC4805592|XP_033234360.1|DPSE
OG0005806	LOC6554825|XP_001981998.1|DERE	LOC6897486|XP_033232649.1|DPSE
OG0005807	LOC6554789|XP_001981986.2|DERE	LOC4802151|XP_033232616.1|DPSE
OG0005808	LOC6550630|XP_001978142.1|DERE	LOC4815676|XP_001355520.2|DPSE
OG0005809	LOC6545419|XP_001971163.1|DERE	LOC4812041|XP_001352762.2|DPSE
OG0005810	LOC6553459|XP_001979256.1|DERE	LOC4802719|XP_001359583.2|DPSE
OG0005811	LOC6553460|XP_001979257.1|DERE	LOC4802716|XP_001359582.3|DPSE
OG0005812	LOC6551869|XP_001980819.1|DERE	LOC4802535|XP_001359436.1|DPSE
OG0005813	LOC6552211|XP_001980730.1|DERE	LOC4800786|XP_001357999.1|DPSE
OG0005814	LOC6552738|XP_001978982.2|DERE	LOC4802053|XP_033232830.1|DPSE
OG0005815	LOC6540980|XP_001970753.2|DERE	LOC6898973|XP_002138933.2|DPSE
OG0005816	LOC6554734|XP_001981069.1|DERE	LOC4801115|XP_033233707.1|DPSE
OG0005817	LOC6552923|XP_001980996.1|DERE	LOC4801713|XP_001358759.2|DPSE
OG0005818	LOC6554464|XP_026839791.1|DERE	LOC6897512|XP_002137661.3|DPSE
OG0005819	LOC6553004|XP_001979147.1|DERE	LOC4802917|XP_001359739.3|DPSE
OG0005820	LOC6553005|XP_001979148.1|DERE	LOC4802918|XP_001359740.2|DPSE
OG0005821	LOC6553052|XP_001979139.1|DERE	LOC4803289|XP_001360054.3|DPSE
OG0005822	LOC6540843|XP_001970103.1|DERE	LOC4816119|XP_001355783.1|DPSE
OG0005823	LOC6550193|XP_001977582.1|DERE	LOC4815957|XP_001355301.2|DPSE
OG0005824	LOC6552869|XP_001979977.1|DERE	LOC4801070|XP_001358231.1|DPSE
OG0005825	LOC6544538|XP_001972400.1|DERE	LOC4813271|XP_001353912.2|DPSE
OG0005826	LOC6544248|XP_001973815.2|DERE	LOC13036425|XP_033237986.1|DPSE
OG0005827	LOC6554576|XP_001981764.1|DERE	LOC4802669|XP_001359541.2|DPSE
OG0005828	LOC6545209|XP_001972100.1|DERE	LOC4814173|XP_001354217.1|DPSE
OG0005829	LOC6552678|XP_001980917.1|DERE	LOC4803012|XP_001359814.4|DPSE
OG0005830	LOC6543639|XP_001971843.1|DERE	LOC4812641|XP_001353030.1|DPSE
OG0005831	LOC6543679|XP_001971847.2|DERE	LOC6900300|XP_033239833.1|DPSE
OG0005832	LOC6543680|XP_001971848.2|DERE	LOC4812647|XP_001353036.4|DPSE
OG0005833	LOC6543713|XP_026833345.1|DERE	LOC4812655|XP_015044104.2|DPSE
OG0005834	LOC6543718|XP_001971861.1|DERE	LOC6900303|XP_002135625.2|DPSE
OG0005835	LOC6543723|XP_001971866.1|DERE	LOC4812665|XP_001353049.2|DPSE
OG0005836	LOC6546328|XP_001972940.2|DERE	LOC4812917|XP_033240805.1|DPSE
OG0005837	LOC6554826|XP_001981999.1|DERE	LOC4802161|XP_001359134.2|DPSE
OG0005838	LOC6552061|XP_026835220.1|DERE	LOC4802863|XP_001359697.1|DPSE
OG0005839	LOC6542706|XP_001968458.1|DERE	LOC4816317|XP_001355998.2|DPSE
OG0005840	LOC6551935|XP_001979679.1|DERE	LOC4803192|XP_001359975.2|DPSE
OG0005841	LOC6553308|XP_026831908.1|DERE	LOC6897868|XP_033241812.1|DPSE
OG0005842	LOC6555707|XP_001982551.1|DERE	LOC4815624|XP_001355585.2|DPSE
OG0005843	LOC6545838|XP_001972739.1|DERE	LOC4813260|XP_033238364.1|DPSE
OG0005844	LOC6545088|XP_001973274.1|DERE	LOC4813540|XP_001353481.3|DPSE
OG0005845	LOC6552299|XP_001978896.1|DERE	LOC4802492|XP_001359404.3|DPSE
OG0005846	LOC6552588|XP_026837708.1|DERE	LOC4802625|XP_015037955.2|DPSE
OG0005847	LOC6552459|XP_026831893.1|DERE	LOC4803032|XP_015038248.1|DPSE
OG0005848	LOC6550515|XP_026837645.1|DERE	LOC26534030|XP_033240031.1|DPSE
OG0005849	LOC6550608|XP_026837598.1|DERE	LOC6902148|XP_033238747.1|DPSE
OG0005850	LOC6550511|XP_001977986.1|DERE	LOC4814662|XP_033237896.1|DPSE
OG0005851	LOC6542618|XP_001970085.1|DERE	LOC4816145|XP_001355768.1|DPSE
OG0005852	LOC6553923|XP_001980570.1|DERE	LOC4803200|XP_033239690.1|DPSE
OG0005853	LOC6550166|XP_001977604.1|DERE	LOC6901804|XP_002134472.2|DPSE
OG0005854	LOC6553458|XP_026834639.1|DERE	LOC4802718|XP_001359584.3|DPSE
OG0005855	LOC6551066|XP_026837678.1|DERE	LOC4815882|XP_033238128.1|DPSE
OG0005856	LOC6550710|XP_026838334.1|DERE	LOC6899661|XP_033239209.1|DPSE
OG0005857	LOC6553935|XP_001979486.1|DERE	LOC6903964|XP_002136554.2|DPSE
OG0005858	LOC6553839|XP_001980478.1|DERE	LOC4802588|XP_001359481.1|DPSE
OG0005859	LOC6540704|XP_001968771.2|DERE	LOC4816897|XP_001356515.4|DPSE
OG0005860	LOC6553198|XP_026832010.1|DERE	LOC4802930|XP_033232661.1|DPSE
OG0005861	LOC6555415|XP_026836097.1|DERE	LOC4801706|XP_033233568.1|DPSE
OG0005862	LOC6542877|XP_026834999.1|DERE	LOC6898155|XP_015039202.2|DPSE
OG0005863	LOC6547886|XP_001976430.1|DERE	LOC4804547|XP_001361090.2|DPSE
OG0005864	LOC6552589|XP_001980898.1|DERE	LOC4802627|XP_001359511.3|DPSE
OG0005865	LOC6554714|XP_001981964.1|DERE	LOC4802538|XP_001359439.3|DPSE
OG0005866	LOC6546996|XP_026836847.1|DERE	LOC4805403|XP_001361808.3|DPSE
OG0005867	LOC6541436|XP_026834944.1|DERE	LOC4817736|XP_033235393.1|DPSE
OG0005868	LOC26526846|XP_015012867.1|DERE	LOC26534363|XP_015039515.2|DPSE
OG0005869	LOC6551280|XP_026837262.1|DERE	LOC4814558|XP_001355174.1|DPSE
OG0005870	LOC6555660|XP_001982573.1|DERE	LOC6901974|XP_002133508.2|DPSE
OG0005871	LOC6551136|XP_001978282.1|DERE	LOC6902154|XP_002133685.2|DPSE
OG0005872	LOC6555412|XP_026839638.1|DERE	LOC4801961|XP_001358975.1|DPSE
OG0005873	LOC6552449|XP_001980867.1|DERE	LOC4802631|XP_001359515.2|DPSE
OG0005874	LOC6550650|XP_026837218.1|DERE	LOC6899357|XP_033239551.1|DPSE
OG0005875	LOC6541844|XP_015014752.1|DERE	LOC4804348|XP_001360922.2|DPSE
OG0005876	LOC6551011|XP_026837769.1|DERE	LOC6902035|XP_033237923.1|DPSE
OG0005877	LOC6550665|XP_001977993.1|DERE	LOC6897805|XP_002137910.1|DPSE
OG0005878	LOC6551181|XP_026837768.1|DERE	LOC6902018|XP_002133552.3|DPSE
OG0005879	LOC6550271|XP_015010785.1|DERE	LOC4815087|XP_015041711.2|DPSE
OG0005880	LOC6543922|XP_001973657.1|DERE	LOC117185167|XP_033241224.1|DPSE
OG0005881	LOC6544755|XP_001972760.1|DERE	LOC4813771|XP_001353199.1|DPSE
OG0005882	LOC6550557|XP_001977957.1|DERE	LOC4815308|XP_001355059.3|DPSE
OG0005883	LOC6544857|XP_001970996.1|DERE	LOC4812044|XP_001352495.1|DPSE
OG0005884	LOC6546228|XP_001973570.1|DERE	LOC4812845|XP_001353212.1|DPSE
OG0005885	LOC6545557|XP_001972683.1|DERE	LOC4813037|XP_001353607.3|DPSE
OG0005886	LOC6545760|XP_026832656.1|DERE	LOC4813336|XP_033237389.1|DPSE
OG0005887	LOC6544754|XP_015013985.2|DERE	LOC4813020|XP_033241101.1|DPSE
OG0005888	LOC6544166|XP_026832276.1|DERE	LOC4813776|XP_033241351.1|DPSE
OG0005889	LOC6545380|XP_001972587.3|DERE	LOC4812898|XP_015043383.2|DPSE
OG0005890	LOC6550926|XP_001976981.1|DERE	LOC6902271|XP_002133798.2|DPSE
OG0005891	LOC6544729|XP_015013922.1|DERE	LOC4812911|XP_015043298.1|DPSE
OG0005892	LOC6544367|XP_001972426.2|DERE	LOC117183166|XP_033239911.1|DPSE
OG0005893	LOC6544599|XP_001973061.1|DERE	LOC4812838|XP_001353166.2|DPSE
OG0005894	LOC6544600|XP_001973062.1|DERE	LOC4813045|XP_001353164.1|DPSE
OG0005895	LOC6544601|XP_001973063.1|DERE	LOC4813527|XP_001353165.1|DPSE
OG0005896	LOC6546058|XP_001973511.1|DERE	LOC4812084|XP_033240839.1|DPSE
OG0005897	LOC6545440|XP_015013945.1|DERE	LOC4812032|XP_015043804.2|DPSE
OG0005898	LOC6550715|XP_001978097.2|DERE	LOC4814431|XP_001355197.3|DPSE
OG0005899	LOC6542547|XP_001970628.1|DERE	LOC4804173|XP_001360777.1|DPSE
OG0005900	LOC6542207|XP_001968191.1|DERE	LOC4817122|XP_001356421.2|DPSE
OG0005901	LOC6548179|XP_001975088.1|DERE	LOC4803696|XP_001360373.1|DPSE
OG0005902	LOC6549619|XP_001975656.1|DERE	LOC4805484|XP_001361879.3|DPSE
OG0005903	LOC6551785|XP_001980598.3|DERE	LOC4803140|XP_003736918.1|DPSE
OG0005904	LOC6554246|XP_001982095.2|DERE	LOC4801567|XP_001358637.4|DPSE
OG0005905	LOC6545709|XP_015014095.1|DERE	LOC4813656|XP_015043393.2|DPSE
OG0005906	LOC6545252|XP_001973309.3|DERE	LOC4812483|XP_033237974.1|DPSE
OG0005907	LOC6545796|XP_001973424.1|DERE	LOC4812330|XP_001352405.4|DPSE
OG0005908	LOC6544412|XP_026833439.1|DERE	LOC4812206|XP_001353022.1|DPSE
OG0005909	LOC6543931|XP_015014157.1|DERE	LOC6900539|XP_002134923.3|DPSE
OG0005910	LOC6548525|XP_026835949.1|DERE	LOC4803869|XP_001360518.1|DPSE
OG0005911	LOC6548524|XP_001975406.1|DERE	LOC4803868|XP_001360517.3|DPSE
OG0005912	LOC113563681|XP_015011708.1|DERE	LOC6898276|XP_033234145.1|DPSE
OG0005913	LOC6554886|XP_001982241.1|DERE	LOC4801531|XP_001358607.2|DPSE
OG0005914	LOC6549210|XP_001975666.1|DERE	LOC4805348|XP_001361762.2|DPSE
OG0005915	LOC6549212|XP_001975668.1|DERE	LOC4805347|XP_001361761.1|DPSE
OG0005916	LOC6547818|XP_001975005.1|DERE	LOC6898994|XP_004444535.2|DPSE
OG0005917	LOC6547100|XP_001974780.1|DERE	LOC4804606|XP_001361139.3|DPSE
OG0005918	LOC6551506|XP_001978577.1|DERE	LOC4814560|XP_001355207.2|DPSE
OG0005919	LOC6543381|XP_001969173.1|DERE	LOC6898789|XP_002138765.3|DPSE
OG0005920	LOC6548866|XP_001975452.1|DERE	LOC4805565|XP_004444548.3|DPSE
OG0005921	LOC6543771|XP_001971199.1|DERE	LOC4812260|XP_001352413.1|DPSE
OG0005922	LOC6555712|XP_001982556.1|DERE	LOC4814962|XP_001354742.4|DPSE
OG0005923	LOC6544756|XP_001972479.1|DERE	LOC4812843|XP_001353290.2|DPSE
OG0005924	LOC6545531|XP_026832672.1|DERE	LOC4813387|XP_001353292.1|DPSE
OG0005925	LOC6545382|XP_001972589.1|DERE	LOC4812764|XP_001353999.1|DPSE
OG0005926	LOC6550518|XP_001977908.1|DERE	LOC4815231|XP_001354773.2|DPSE
OG0005927	LOC6552832|XP_026831547.1|DERE	LOC4802048|XP_033241612.1|DPSE
OG0005928	LOC6551576|XP_026838516.1|DERE	LOC6901004|XP_002134630.1|DPSE
OG0005929	LOC6545851|XP_001971190.1|DERE	LOC4812094|XP_033238988.1|DPSE
OG0005930	LOC6546602|XP_001976041.1|DERE	LOC4805400|XP_001361805.3|DPSE
OG0005931	LOC6541000|XP_001970756.1|DERE	LOC4805585|XP_001361966.2|DPSE
OG0005932	LOC26526815|XP_026836444.1|DERE	LOC4805277|XP_015040517.2|DPSE
OG0005933	LOC6542533|XP_001970396.1|DERE	LOC4805039|XP_001361504.3|DPSE
OG0005934	LOC6549132|XP_001975587.3|DERE	LOC4803990|XP_001360623.4|DPSE
OG0005935	LOC6544164|XP_001973765.2|DERE	LOC4813494|XP_001353367.4|DPSE
OG0005936	LOC6541733|XP_001970093.1|DERE	LOC4816213|XP_001355775.3|DPSE
OG0005937	LOC6544108|XP_001973763.1|DERE	LOC4812473|XP_001352401.2|DPSE
OG0005938	LOC6548335|XP_026836178.1|DERE	LOC4804180|XP_033233979.1|DPSE
OG0005939	LOC6550592|XP_001978169.1|DERE	LOC4814945|XP_001354816.1|DPSE
OG0005940	LOC6548198|XP_001975081.2|DERE	LOC6898191|XP_015039287.2|DPSE
OG0005941	LOC6548390|XP_001976471.1|DERE	LOC4803395|XP_033233928.1|DPSE
OG0005942	LOC6540960|XP_001970767.1|DERE	LOC4805577|XP_033234620.1|DPSE
OG0005943	LOC6543083|XP_026834091.1|DERE	LOC6899052|XP_033234615.1|DPSE
OG0005944	LOC6541037|XP_026835593.1|DERE	LOC4805582|XP_001361963.1|DPSE
OG0005945	LOC6547162|XP_001976163.1|DERE	LOC4805310|XP_001361730.2|DPSE
OG0005946	LOC6546711|XP_026835703.1|DERE	LOC4803380|XP_033233891.1|DPSE
OG0005947	LOC6548537|XP_026835780.1|DERE	LOC4805689|XP_001362048.3|DPSE
OG0005948	LOC6545254|XP_001973311.1|DERE	LOC4812484|XP_001352932.1|DPSE
OG0005949	LOC6543930|XP_001973665.3|DERE	LOC4813676|XP_001353525.3|DPSE
OG0005950	LOC6543228|XP_015014469.1|DERE	LOC4817324|XP_001356788.3|DPSE
OG0005951	LOC6546099|XP_026833466.1|DERE	LOC6900643|XP_033240780.1|DPSE
OG0005952	LOC6541284|XP_015014912.1|DERE	LOC4817348|XP_015036193.2|DPSE
OG0005953	LOC6548785|XP_001974064.1|DERE	LOC4818187|XP_001357499.2|DPSE
OG0005954	LOC6548781|XP_001974060.1|DERE	LOC4818183|XP_001357495.1|DPSE
OG0005955	LOC6551989|XP_001980797.1|DERE	LOC4802708|XP_001359575.2|DPSE
OG0005956	LOC6546751|XP_001974544.2|DERE	LOC4804677|XP_001361200.4|DPSE
OG0005957	LOC6554674|XP_001981966.1|DERE	LOC4803321|XP_001360084.3|DPSE
OG0005958	LOC6554504|XP_001981738.1|DERE	LOC6897518|XP_002137667.2|DPSE
OG0005959	LOC6542821|XP_001969355.1|DERE	LOC4817406|XP_001356346.4|DPSE
OG0005960	LOC6550209|XP_001977720.1|DERE	LOC4814564|XP_001355101.3|DPSE
OG0005961	LOC6548730|XP_001975400.1|DERE	LOC4803900|XP_001360545.3|DPSE
OG0005962	LOC6547592|XP_001974891.2|DERE	LOC6898554|XP_033234239.1|DPSE
OG0005963	LOC6543023|XP_001969834.1|DERE	LOC4817243|XP_033235982.1|DPSE
OG0005964	LOC6548303|XP_026836002.1|DERE	LOC6898825|XP_015040505.2|DPSE
OG0005965	LOC6542158|XP_001969138.2|DERE	LOC6898961|XP_002138921.3|DPSE
OG0005966	LOC6546831|XP_001975938.1|DERE	LOC4804262|XP_001360846.3|DPSE
OG0005967	LOC6547620|XP_026836555.1|DERE	LOC4804495|XP_001361051.1|DPSE
OG0005968	LOC6547757|XP_015011822.1|DERE	LOC6898501|XP_002138542.2|DPSE
OG0005969	LOC6548130|XP_001976507.3|DERE	LOC117183615|XP_033234032.1|DPSE
