Orthogroup	DERE.longest_only	DBIA.longest_only
OG0005164	LOC26526949|XP_015014366.1|DERE	LOC108035483|XP_016966622.1|DBIA
OG0005165	LOC6541014|XP_001970758.1|DERE	LOC108030201|XP_016958447.1|DBIA
OG0005166	LOC6552479|XP_001978916.1|DERE	LOC108032942|XP_016962505.1|DBIA
OG0005167	LOC6552478|XP_001978915.1|DERE	LOC108032871|XP_016962360.1|DBIA
OG0005168	LOC6543909|XP_001972980.1|DERE	LOC108035454|XP_016966581.1|DBIA
OG0005169	LOC6543574|XP_001971834.2|DERE	LOC108035067|XP_016965947.1|DBIA
OG0005170	LOC6543573|XP_001971833.1|DERE	LOC108035065|XP_016965944.1|DBIA
OG0005171	LOC6543572|XP_001971832.1|DERE	LOC108035066|XP_016965946.1|DBIA
OG0005172	LOC6547840|XP_001975051.1|DERE	LOC108026822|XP_016953478.1|DBIA
OG0005173	LOC6541562|XP_001970706.2|DERE	LOC108030440|XP_016958819.1|DBIA
OG0005174	LOC6547801|XP_001976418.1|DERE	LOC108023056|XP_016947792.1|DBIA
OG0005175	LOC6547905|XP_001976399.1|DERE	LOC108022597|XP_016947119.1|DBIA
OG0005176	LOC6547220|XP_026836390.1|DERE	LOC108029749|XP_016957731.1|DBIA
OG0005177	LOC6547808|XP_001976401.1|DERE	LOC108023005|XP_016947725.1|DBIA
OG0005178	LOC6545810|XP_001971649.1|DERE	LOC108035677|XP_016966876.1|DBIA
OG0005179	LOC6545864|XP_001971633.1|DERE	LOC108034827|XP_016965425.1|DBIA
OG0005180	LOC6545605|XP_001971157.1|DERE	LOC108028524|XP_016955900.1|DBIA
OG0005181	LOC6550483|XP_026837401.1|DERE	LOC108025930|XP_016952112.1|DBIA
OG0005182	LOC6541963|XP_001970343.3|DERE	LOC108036441|XP_016968068.1|DBIA
OG0005183	LOC6542262|XP_026835417.1|DERE	LOC108036365|XP_016967935.1|DBIA
OG0005184	LOC6541901|XP_001969051.3|DERE	LOC108036549|XP_016968269.1|DBIA
OG0005185	LOC6540771|XP_001970331.1|DERE	LOC108036241|XP_016967739.1|DBIA
OG0005186	LOC6547172|XP_026836400.1|DERE	LOC108022585|XP_016947099.1|DBIA
OG0005187	LOC6542895|XP_026835257.1|DERE	LOC108030095|XP_016958231.1|DBIA
OG0005188	LOC6547158|XP_001974686.1|DERE	LOC108030273|XP_016958587.1|DBIA
OG0005189	LOC6550306|XP_015011140.1|DERE	LOC108024199|XP_016949538.1|DBIA
OG0005190	LOC6543605|XP_001971391.1|DERE	LOC108035703|XP_016966914.1|DBIA
OG0005191	LOC6553591|XP_026835338.1|DERE	LOC108024574|XP_016950064.1|DBIA
OG0005192	LOC6546947|XP_026836530.1|DERE	LOC108023071|XP_016947809.1|DBIA
OG0005193	LOC6540912|XP_015014807.1|DERE	LOC108036480|XP_016968149.1|DBIA
OG0005194	LOC6547090|XP_026836671.1|DERE	LOC108029564|XP_016957406.1|DBIA
OG0005195	LOC6541182|XP_001970599.1|DERE	LOC108030037|XP_016958097.1|DBIA
OG0005196	LOC6544551|XP_001973473.2|DERE	LOC108028763|XP_016956226.1|DBIA
OG0005197	LOC6548238|XP_001976565.1|DERE	LOC108026956|XP_016953658.1|DBIA
OG0005198	LOC6545178|XP_001972564.3|DERE	LOC108035936|XP_016967217.1|DBIA
OG0005199	LOC6548812|XP_001975492.1|DERE	LOC108030142|XP_016958347.1|DBIA
OG0005200	LOC6548135|XP_026836045.1|DERE	LOC108022483|XP_016946922.1|DBIA
OG0005201	LOC6548452|XP_001976711.1|DERE	LOC108022445|XP_016946837.1|DBIA
OG0005202	LOC26526550|XP_015015528.1|DERE	LOC108036571|XP_016968308.1|DBIA
OG0005203	LOC6549418|XP_026836363.1|DERE	LOC108036344|XP_016967900.1|DBIA
OG0005204	LOC6542617|XP_001970061.2|DERE	LOC108034092|XP_016964348.1|DBIA
OG0005205	LOC6542696|XP_026834571.1|DERE	LOC108034716|XP_016965149.1|DBIA
OG0005206	LOC6547880|XP_001976424.1|DERE	LOC108022974|XP_016947688.1|DBIA
OG0005207	LOC6541111|XP_015015028.1|DERE	LOC108036400|XP_016968007.1|DBIA
OG0005208	LOC6541346|XP_001969116.1|DERE	LOC108036268|XP_016967768.1|DBIA
OG0005209	LOC6542438|XP_001968932.3|DERE	LOC108029212|XP_016956892.1|DBIA
OG0005210	LOC6542139|XP_026834709.1|DERE	LOC108029152|XP_016956774.1|DBIA
OG0005211	LOC6543981|XP_001973722.1|DERE	LOC108030860|XP_016959492.1|DBIA
OG0005212	LOC6548237|XP_001976564.2|DERE	LOC108026820|XP_016953476.1|DBIA
OG0005213	LOC6551483|XP_001978467.1|DERE	LOC108023408|XP_016948355.1|DBIA
OG0005214	LOC6542716|XP_001970233.2|DERE	LOC108036759|XP_016968577.1|DBIA
OG0005215	LOC6542896|XP_026834880.1|DERE	LOC108029235|XP_016956918.1|DBIA
OG0005216	LOC6549652|XP_001974257.1|DERE	LOC108036103|XP_016967564.1|DBIA
OG0005217	LOC6548880|XP_026839422.1|DERE	LOC108033784|XP_016963877.1|DBIA
OG0005218	LOC6542251|XP_015015019.1|DERE	LOC108036785|XP_016968618.1|DBIA
OG0005219	LOC6541049|XP_001970360.1|DERE	LOC108036603|XP_016968354.1|DBIA
OG0005220	LOC6545836|XP_001971151.1|DERE	LOC108028879|XP_016956379.1|DBIA
OG0005221	LOC6542958|XP_001969279.1|DERE	LOC108032802|XP_016962297.1|DBIA
OG0005222	LOC6549573|XP_026836333.1|DERE	LOC108033619|XP_016963472.1|DBIA
OG0005223	LOC6542580|XP_001969632.1|DERE	LOC108032674|XP_016962132.1|DBIA
OG0005224	LOC6541456|XP_001969222.2|DERE	LOC108036724|XP_016968512.1|DBIA
OG0005225	LOC6543248|XP_001968502.2|DERE	LOC108027653|XP_016954659.1|DBIA
OG0005226	LOC6542191|XP_026835421.1|DERE	LOC108036763|XP_016968584.1|DBIA
OG0005227	LOC6542303|XP_001969038.1|DERE	LOC108034201|XP_016964521.1|DBIA
OG0005228	LOC6542965|XP_026835034.1|DERE	LOC108033662|XP_016963588.1|DBIA
OG0005229	LOC6542349|XP_001968220.1|DERE	LOC108029150|XP_016956770.1|DBIA
OG0005230	LOC6542076|XP_001969867.1|DERE	LOC108033769|XP_016963854.1|DBIA
OG0005231	LOC6542224|XP_001968114.1|DERE	LOC108033324|XP_016963102.1|DBIA
OG0005232	LOC6542143|XP_026834754.1|DERE	LOC108027824|XP_016954894.1|DBIA
OG0005233	LOC6541225|XP_026835068.1|DERE	LOC108028981|XP_016956510.1|DBIA
OG0005234	LOC6549646|XP_001974251.3|DERE	LOC108032763|XP_016962248.1|DBIA
OG0005235	LOC6549232|XP_001974357.1|DERE	LOC108033933|XP_016964101.1|DBIA
OG0005236	LOC6541954|XP_001968663.1|DERE	LOC108027680|XP_016954715.1|DBIA
OG0005237	LOC6541238|XP_015015307.1|DERE	LOC108027837|XP_016954911.1|DBIA
OG0005238	LOC6541245|XP_001968658.1|DERE	LOC108027734|XP_016954775.1|DBIA
OG0005239	LOC6543086|XP_015015271.1|DERE	LOC108036125|XP_016967599.1|DBIA
OG0005240	LOC6541449|XP_001969466.1|DERE	LOC108034277|XP_016964625.1|DBIA
OG0005241	LOC6541632|XP_001968254.1|DERE	LOC108027783|XP_016954836.1|DBIA
OG0005242	LOC6542352|XP_001969931.1|DERE	LOC108033856|XP_016963980.1|DBIA
OG0005243	LOC6542008|XP_001968221.2|DERE	LOC108029121|XP_016956727.1|DBIA
OG0005244	LOC6553747|XP_026838109.1|DERE	LOC108031666|XP_016960792.1|DBIA
OG0005245	LOC6553192|XP_001979136.1|DERE	LOC108027292|XP_016954174.1|DBIA
OG0005246	LOC6540820|XP_001968168.2|DERE	LOC108029169|XP_016956803.1|DBIA
OG0005247	LOC6547883|XP_001976427.1|DERE	LOC108022686|XP_016947247.1|DBIA
OG0005248	LOC6553109|XP_001980015.2|DERE	LOC108031413|XP_016960302.1|DBIA
OG0005249	LOC6551964|XP_001979690.1|DERE	LOC108023968|XP_016949181.1|DBIA
OG0005250	LOC6548857|XP_026835861.1|DERE	LOC108033725|XP_016963760.1|DBIA
OG0005251	LOC6542596|XP_026834457.1|DERE	LOC108033970|XP_016964171.1|DBIA
OG0005252	LOC6549154|XP_001974283.2|DERE	LOC108033632|XP_016963539.1|DBIA
OG0005253	LOC6548697|XP_026837071.1|DERE	LOC108033624|XP_016963486.1|DBIA
OG0005254	LOC6549197|XP_001974236.1|DERE	LOC108032385|XP_016961695.1|DBIA
OG0005255	LOC6549198|XP_015011954.1|DERE	LOC108032746|XP_016962222.1|DBIA
OG0005256	LOC6541145|XP_026838617.1|DERE	LOC108024076|XP_016949336.1|DBIA
OG0005257	LOC6540650|XP_001970308.1|DERE	LOC108036143|XP_016967620.1|DBIA
OG0005258	LOC6541422|XP_001969300.1|DERE	LOC108032707|XP_016962175.1|DBIA
OG0005259	LOC6543410|XP_001969520.1|DERE	LOC108032636|XP_016962069.1|DBIA
OG0005260	LOC6543535|XP_001969517.1|DERE	LOC108032635|XP_016962068.1|DBIA
OG0005261	LOC6542761|XP_001969967.2|DERE	LOC108034012|XP_016964230.1|DBIA
OG0005262	LOC6540710|XP_001968789.1|DERE	LOC108029175|XP_016956817.1|DBIA
OG0005263	LOC6549203|XP_001974242.1|DERE	LOC108032643|XP_016962078.1|DBIA
OG0005264	LOC6552318|XP_001979759.2|DERE	LOC108024834|XP_016950457.1|DBIA
OG0005265	LOC6549282|XP_026835721.1|DERE	LOC108032657|XP_016962102.1|DBIA
OG0005266	LOC6542475|XP_001968990.1|DERE	LOC108032716|XP_016962186.1|DBIA
OG0005267	LOC6543001|XP_001968434.1|DERE	LOC108027776|XP_016954827.1|DBIA
OG0005268	LOC6542274|XP_001968435.1|DERE	LOC108027772|XP_016954823.1|DBIA
OG0005269	LOC6543183|XP_026834683.1|DERE	LOC108027855|XP_016954942.1|DBIA
OG0005270	LOC6542885|XP_001969855.1|DERE	LOC108034329|XP_016964695.1|DBIA
OG0005271	LOC6549443|XP_015011944.1|DERE	LOC108033740|XP_016963787.1|DBIA
OG0005272	LOC6549445|XP_001974310.1|DERE	LOC108034064|XP_016964307.1|DBIA
OG0005273	LOC6543537|XP_026835411.1|DERE	LOC108036061|XP_016967493.1|DBIA
OG0005274	LOC6543225|XP_001969858.1|DERE	LOC108033976|XP_016964183.1|DBIA
OG0005275	LOC6542588|XP_026834093.1|DERE	LOC108034489|XP_016964886.1|DBIA
OG0005276	LOC6542504|XP_015015290.1|DERE	LOC108029243|XP_016956927.1|DBIA
OG0005277	LOC6542689|XP_001968610.1|DERE	LOC108029301|XP_016956993.1|DBIA
OG0005278	LOC6547096|XP_001974935.1|DERE	LOC108030241|XP_016958536.1|DBIA
OG0005279	LOC6540628|XP_026834819.1|DERE	LOC108021857|XP_016946134.1|DBIA
OG0005280	LOC6541025|XP_026834979.1|DERE	LOC108027877|XP_016954982.1|DBIA
OG0005281	LOC6541698|XP_001968410.1|DERE	LOC108029128|XP_016956738.1|DBIA
OG0005282	LOC6552742|XP_001978986.1|DERE	LOC108027304|XP_016954186.1|DBIA
OG0005283	LOC6555003|XP_001982058.1|DERE	LOC108026362|XP_016952765.1|DBIA
OG0005284	LOC6548798|XP_001974055.2|DERE	LOC108033777|XP_016963866.1|DBIA
OG0005285	LOC6548797|XP_001974054.1|DERE	LOC108034281|XP_016964629.1|DBIA
OG0005286	LOC6541032|XP_026834367.1|DERE	LOC108027782|XP_016954834.1|DBIA
OG0005287	LOC6540964|XP_001968247.1|DERE	LOC108027780|XP_016954832.1|DBIA
OG0005288	LOC6542468|XP_026834727.1|DERE	LOC108033693|XP_016963681.1|DBIA
OG0005289	LOC6541830|XP_026839344.1|DERE	LOC108027345|XP_016954255.1|DBIA
OG0005290	LOC6552684|XP_001978947.1|DERE	LOC108027299|XP_016954181.1|DBIA
OG0005291	LOC6542024|XP_001969649.1|DERE	LOC108032349|XP_016961649.1|DBIA
OG0005292	LOC6541777|XP_015014947.1|DERE	LOC108032541|XP_016961903.1|DBIA
OG0005293	LOC6542129|XP_001968943.2|DERE	LOC108029307|XP_016957000.1|DBIA
OG0005294	LOC6542873|XP_001969767.1|DERE	LOC108034175|XP_016964476.1|DBIA
OG0005295	LOC6542286|XP_026835542.1|DERE	LOC108032564|XP_016961936.1|DBIA
OG0005296	LOC6552831|XP_026831534.1|DERE	LOC108027206|XP_016954005.1|DBIA
OG0005297	LOC6541803|XP_015015410.1|DERE	LOC108036119|XP_016967592.1|DBIA
OG0005298	LOC6542528|XP_001969341.1|DERE	LOC108032738|XP_016962212.1|DBIA
OG0005299	LOC6554533|XP_001981318.1|DERE	LOC108025479|XP_016951481.1|DBIA
OG0005300	LOC6551509|XP_001978580.1|DERE	LOC108023793|XP_016948921.1|DBIA
OG0005301	LOC6542505|XP_026835513.1|DERE	LOC108034794|XP_016965275.1|DBIA
OG0005302	LOC6546937|XP_026835716.1|DERE	LOC108030265|XP_016958577.1|DBIA
OG0005303	LOC6549230|XP_001974355.1|DERE	LOC108033932|XP_016964100.1|DBIA
OG0005304	LOC6541641|XP_001970018.1|DERE	LOC108034296|XP_016964647.1|DBIA
OG0005305	LOC6547095|XP_001974934.1|DERE	LOC108030242|XP_016958537.1|DBIA
OG0005306	LOC6547748|XP_001976257.1|DERE	LOC108034905|XP_016965627.1|DBIA
OG0005307	LOC6542098|XP_026834584.1|DERE	LOC108033401|XP_016963209.1|DBIA
OG0005308	LOC6541855|XP_001969964.1|DERE	LOC108033905|XP_016964060.1|DBIA
OG0005309	LOC6540889|XP_001968541.1|DERE	LOC108034666|XP_016965097.1|DBIA
OG0005310	LOC6543489|XP_001970273.1|DERE	LOC108036137|XP_016967612.1|DBIA
OG0005311	LOC6541541|XP_026834977.1|DERE	LOC108033927|XP_016964091.1|DBIA
OG0005312	LOC6542267|XP_001969678.1|DERE	LOC108036760|XP_016968579.1|DBIA
OG0005313	LOC6541174|XP_026834792.1|DERE	LOC108034881|XP_016965578.1|DBIA
OG0005314	LOC6541115|XP_001969783.2|DERE	LOC108033984|XP_016964197.1|DBIA
OG0005315	LOC6549295|XP_001974369.3|DERE	LOC108033794|XP_016963893.1|DBIA
OG0005316	LOC6547094|XP_015011818.1|DERE	LOC108030195|XP_016958439.1|DBIA
OG0005317	LOC6547614|XP_001976251.1|DERE	LOC108034592|XP_016965017.1|DBIA
OG0005318	LOC113563693|XP_026838680.1|DERE, LOC6548543|XP_026838704.1|DERE	LOC108032711|XP_016962185.1|DBIA
OG0005319	LOC6541524|XP_026834872.1|DERE	LOC108029167|XP_016956801.1|DBIA
OG0005320	LOC6549113|XP_001974185.2|DERE	LOC108032666|XP_016962115.1|DBIA
OG0005321	LOC6543173|XP_001969894.1|DERE	LOC108034068|XP_016964312.1|DBIA
OG0005322	LOC6542732|XP_001968336.1|DERE	LOC108032670|XP_016962122.1|DBIA
OG0005323	LOC6541536|XP_026835574.1|DERE	LOC108032614|XP_016962039.1|DBIA
OG0005324	LOC6542810|XP_001969348.1|DERE	LOC108032726|XP_016962195.1|DBIA
OG0005325	LOC26526673|XP_015015550.1|DERE, LOC113564232|XP_026835620.1|DERE	LOC108027779|XP_016954831.1|DBIA
OG0005326	LOC6541613|XP_001969349.1|DERE	LOC108032816|XP_016962319.1|DBIA
OG0005327	LOC6541782|XP_026834992.1|DERE	LOC108032785|XP_016962277.1|DBIA
OG0005328	LOC6552351|XP_026831934.1|DERE	LOC108024620|XP_016950147.1|DBIA
OG0005329	LOC6544977|XP_001971574.1|DERE	LOC108029779|XP_016957781.1|DBIA
OG0005330	LOC6544978|XP_001971575.2|DERE	LOC108029769|XP_016957770.1|DBIA
OG0005331	LOC6541697|XP_001968433.1|DERE	LOC108029181|XP_016956833.1|DBIA
OG0005332	LOC6548826|XP_026836303.1|DERE	LOC108034272|XP_016964619.1|DBIA
OG0005333	LOC6541240|XP_001969752.1|DERE	LOC108034297|XP_016964648.1|DBIA
OG0005334	LOC6541544|XP_001969471.1|DERE	LOC108034009|XP_016964228.1|DBIA
OG0005335	LOC6549351|XP_001975797.2|DERE	LOC108029672|XP_016957607.1|DBIA
OG0005336	LOC6543278|XP_001969140.1|DERE	LOC108036353|XP_016967918.1|DBIA
OG0005337	LOC6546733|XP_001974526.3|DERE	LOC108022841|XP_016947501.1|DBIA
OG0005338	LOC6541751|XP_001969406.2|DERE	LOC108034822|XP_016965414.1|DBIA
OG0005339	LOC6541308|XP_001969973.1|DERE	LOC108033290|XP_016963045.1|DBIA
OG0005340	LOC6541835|XP_015014407.1|DERE	LOC108034742|XP_016965180.1|DBIA
OG0005341	LOC6542028|XP_001970435.1|DERE	LOC108029797|XP_016957800.1|DBIA
OG0005342	LOC6542884|XP_001969813.1|DERE	LOC108034132|XP_016964410.1|DBIA
OG0005343	LOC6543294|XP_001970621.1|DERE	LOC108030390|XP_016958761.1|DBIA
OG0005344	LOC6546910|XP_001975989.1|DERE	LOC108029968|XP_016957962.1|DBIA
OG0005345	LOC6542284|XP_001970025.1|DERE	LOC108034310|XP_016964669.1|DBIA
OG0005346	LOC6542413|XP_001970096.1|DERE	LOC108033424|XP_016963234.1|DBIA
OG0005347	LOC6541892|XP_026834155.1|DERE	LOC108029174|XP_016956813.1|DBIA
OG0005348	LOC6541075|XP_015014978.2|DERE	LOC108034534|XP_016964952.1|DBIA
OG0005349	LOC6541398|XP_001969426.1|DERE	LOC108035125|XP_016966049.1|DBIA
OG0005350	LOC6542662|XP_001969857.1|DERE	LOC108033249|XP_016963004.1|DBIA
OG0005351	LOC6543844|XP_001971379.1|DERE	LOC108034809|XP_016965332.1|DBIA
OG0005352	LOC6542764|XP_026835307.1|DERE	LOC108033956|XP_016964143.1|DBIA
OG0005353	LOC6547009|XP_001974624.3|DERE	LOC108023017|XP_016947741.1|DBIA
OG0005354	LOC26526948|XP_026835516.1|DERE, LOC6541908|XP_001968491.1|DERE	LOC108027758|XP_016954800.1|DBIA
OG0005355	LOC6543336|XP_001968147.1|DERE	LOC108029093|XP_016956672.1|DBIA
OG0005356	LOC6542863|XP_001968149.1|DERE	LOC108029096|XP_016956675.1|DBIA
OG0005357	LOC6541757|XP_001970195.1|DERE	LOC108033893|XP_016964033.1|DBIA
OG0005358	LOC6541953|XP_001970109.1|DERE	LOC108033873|XP_016964004.1|DBIA
OG0005359	LOC6547375|XP_001976320.1|DERE	LOC108022473|XP_016946911.1|DBIA
OG0005360	LOC6545091|XP_001973277.1|DERE	LOC108035950|XP_016967242.1|DBIA
OG0005361	LOC6543289|XP_026834835.1|DERE	LOC108033979|XP_016964189.1|DBIA
OG0005362	LOC6543032|XP_001969409.1|DERE	LOC108034819|XP_016965389.1|DBIA
OG0005363	LOC6540741|XP_026835096.1|DERE	LOC108034238|XP_016964576.1|DBIA
OG0005364	LOC6547647|XP_001974981.1|DERE	LOC108022920|XP_016947620.1|DBIA
OG0005365	LOC6546913|XP_001974116.2|DERE	LOC108033909|XP_016964064.1|DBIA
OG0005366	LOC6546912|XP_001974115.2|DERE	LOC108034041|XP_016964276.1|DBIA
OG0005367	LOC6548267|XP_001974113.1|DERE	LOC108034000|XP_016964217.1|DBIA
OG0005368	LOC6552248|XP_026831474.1|DERE	LOC108031112|XP_016959812.1|DBIA
OG0005369	LOC6541618|XP_001968315.1|DERE	LOC108027750|XP_016954791.1|DBIA
OG0005370	LOC6542525|XP_001969868.1|DERE	LOC108033814|XP_016963928.1|DBIA
OG0005371	LOC6542530|XP_001969870.1|DERE	LOC108034250|XP_016964592.1|DBIA
OG0005372	LOC6552271|XP_001980751.1|DERE	LOC108032027|XP_016961326.1|DBIA
OG0005373	LOC26526232|XP_015012762.1|DERE	LOC108021884|XP_016946211.1|DBIA
OG0005374	LOC6547616|XP_001976253.1|DERE	LOC108035104|XP_016966026.1|DBIA
OG0005375	LOC6547615|XP_001976252.1|DERE	LOC108035097|XP_016966013.1|DBIA
OG0005376	LOC6541501|XP_015015204.1|DERE	LOC108027755|XP_016954796.1|DBIA
OG0005377	LOC6545679|XP_015013536.1|DERE	LOC108029266|XP_016956957.1|DBIA
OG0005378	LOC6541317|XP_001968288.3|DERE	LOC108027788|XP_016954845.1|DBIA
OG0005379	LOC6542259|XP_001968369.1|DERE	LOC108036163|XP_016967643.1|DBIA
OG0005380	LOC6542225|XP_001968273.2|DERE	LOC108027886|XP_016954993.1|DBIA
OG0005381	LOC6549432|XP_026835685.1|DERE	LOC108033699|XP_016963691.1|DBIA
OG0005382	LOC6548759|XP_026836998.1|DERE	LOC108033709|XP_016963720.1|DBIA
OG0005383	LOC6546444|XP_001972930.2|DERE	LOC108028660|XP_016956077.1|DBIA
OG0005384	LOC6553592|XP_001980176.1|DERE	LOC108023419|XP_016948388.1|DBIA
OG0005385	LOC6547626|XP_001974890.2|DERE	LOC108029677|XP_016957615.1|DBIA
OG0005386	LOC6548650|XP_026836272.1|DERE	LOC108036678|XP_016968449.1|DBIA
OG0005387	LOC6555407|XP_026832030.1|DERE	LOC108031430|XP_016960322.1|DBIA
OG0005388	LOC6540626|XP_001968807.1|DERE	LOC108034338|XP_016964710.1|DBIA
OG0005389	LOC6542502|XP_001969793.3|DERE	LOC108033966|XP_016964164.1|DBIA
OG0005390	LOC6540644|XP_001968760.2|DERE	LOC108029089|XP_016956666.1|DBIA
OG0005391	LOC6540619|XP_001968759.1|DERE	LOC108029091|XP_016956668.1|DBIA
OG0005392	LOC6549404|XP_001974452.1|DERE	LOC108033349|XP_016963147.1|DBIA
OG0005393	LOC6552577|XP_026831748.1|DERE	LOC108025595|XP_016951617.1|DBIA
OG0005394	LOC6549220|XP_001974454.1|DERE	LOC108033861|XP_016963989.1|DBIA
OG0005395	LOC6549291|XP_001974380.1|DERE	LOC108033672|XP_016963606.1|DBIA
OG0005396	LOC6543471|XP_001970269.1|DERE	LOC108036067|XP_016967500.1|DBIA
OG0005397	LOC6543514|XP_001970270.1|DERE	LOC108036049|XP_016967480.1|DBIA
OG0005398	LOC6552481|XP_001978918.1|DERE	LOC108032858|XP_016962348.1|DBIA
OG0005399	LOC6542955|XP_015014584.2|DERE	LOC108029696|XP_016957648.1|DBIA
OG0005400	LOC6542981|XP_015014576.1|DERE	LOC108036612|XP_016968363.1|DBIA
OG0005401	LOC6543490|XP_026834436.1|DERE	LOC108036142|XP_016967618.1|DBIA
OG0005402	LOC6543449|XP_001970279.1|DERE	LOC108036128|XP_016967601.1|DBIA
OG0005403	LOC6543418|XP_001970274.1|DERE	LOC108036145|XP_016967622.1|DBIA
OG0005404	LOC6543462|XP_001970275.1|DERE	LOC108036146|XP_016967623.1|DBIA
OG0005405	LOC6546678|XP_001974505.1|DERE	LOC108026900|XP_016953598.1|DBIA
OG0005406	LOC6547054|XP_001974643.1|DERE	LOC108030386|XP_016958748.1|DBIA
OG0005407	LOC6547371|XP_001976316.1|DERE	LOC108026927|XP_016953628.1|DBIA
OG0005408	LOC6540858|XP_001968745.1|DERE	LOC108029197|XP_016956863.1|DBIA
OG0005409	LOC6542409|XP_001970207.2|DERE	LOC108036790|XP_016968624.1|DBIA
OG0005410	LOC6540657|XP_001968752.1|DERE	LOC108029048|XP_016956600.1|DBIA
OG0005411	LOC6546812|XP_001975922.1|DERE	LOC108022209|XP_016946552.1|DBIA
OG0005412	LOC6546548|XP_001975913.1|DERE	LOC108022934|XP_016947635.1|DBIA
OG0005413	LOC6546621|XP_026836876.1|DERE	LOC108030320|XP_016958653.1|DBIA
OG0005414	LOC6551094|XP_001977108.1|DERE	LOC108023265|XP_016948037.1|DBIA
OG0005415	LOC6551297|XP_026837510.1|DERE	LOC108024633|XP_016950165.1|DBIA
OG0005416	LOC6541438|XP_001970612.1|DERE	LOC108030307|XP_016958631.1|DBIA
OG0005417	LOC6549631|XP_001974437.1|DERE	LOC108033392|XP_016963200.1|DBIA
OG0005418	LOC6548886|XP_001974128.1|DERE	LOC108033951|XP_016964133.1|DBIA
OG0005419	LOC6540713|XP_001969489.1|DERE	LOC108034046|XP_016964282.1|DBIA
OG0005420	LOC6542796|XP_001970079.1|DERE	LOC108034217|XP_016964547.1|DBIA
OG0005421	LOC6542783|XP_001969778.1|DERE	LOC108033436|XP_016963250.1|DBIA
OG0005422	LOC6550207|XP_001977718.1|DERE	LOC108035792|XP_016967019.1|DBIA
OG0005423	LOC6542392|XP_026835163.1|DERE	LOC108032602|XP_016962018.1|DBIA
OG0005424	LOC6547601|XP_001974961.1|DERE	LOC108022623|XP_016947157.1|DBIA
OG0005425	LOC6550552|XP_001977984.1|DERE	LOC108025730|XP_016951797.1|DBIA
OG0005426	LOC6540586|XP_001970333.1|DERE	LOC108036361|XP_016967928.1|DBIA
OG0005427	LOC6549377|XP_001974297.2|DERE	LOC108033474|XP_016963301.1|DBIA
OG0005428	LOC6542976|XP_001969998.1|DERE	LOC108031842|XP_016961085.1|DBIA
OG0005429	LOC6540958|XP_001970016.1|DERE	LOC108033900|XP_016964052.1|DBIA
OG0005430	LOC6540952|XP_026834191.1|DERE	LOC108033901|XP_016964054.1|DBIA
OG0005431	LOC6548592|XP_001973956.1|DERE	LOC108034097|XP_016964352.1|DBIA
OG0005432	LOC6548475|XP_001973913.2|DERE	LOC108027474|XP_016954411.1|DBIA
OG0005433	LOC6548138|XP_001975230.1|DERE	LOC108022652|XP_016947199.1|DBIA
OG0005434	LOC6548596|XP_015012010.1|DERE	LOC108031599|XP_016960670.1|DBIA
OG0005435	LOC6553325|XP_001979189.1|DERE	LOC108027039|XP_016953728.1|DBIA
OG0005436	LOC6548595|XP_026838684.1|DERE	LOC108031791|XP_016961000.1|DBIA
OG0005437	LOC6552508|XP_001979816.1|DERE	LOC108025407|XP_016951378.1|DBIA
OG0005438	LOC6542099|XP_001968228.1|DERE	LOC108029109|XP_016956710.1|DBIA
OG0005439	LOC6553583|XP_001980279.1|DERE	LOC108031241|XP_016959965.1|DBIA
OG0005440	LOC6541686|XP_026834304.1|DERE	LOC108029120|XP_016956722.1|DBIA
OG0005441	LOC6542122|XP_001969702.1|DERE	LOC108034039|XP_016964274.1|DBIA
OG0005442	LOC6549341|XP_001974321.1|DERE	LOC108033336|XP_016963111.1|DBIA
OG0005443	LOC6541854|XP_026834461.1|DERE	LOC108034078|XP_016964329.1|DBIA
OG0005444	LOC6543007|XP_001968162.1|DERE	LOC108029060|XP_016956617.1|DBIA
OG0005445	LOC6542470|XP_026834747.1|DERE	LOC108033563|XP_016963397.1|DBIA
OG0005446	LOC6541555|XP_001970228.1|DERE	LOC108036712|XP_016968501.1|DBIA
OG0005447	LOC6540893|XP_001968736.1|DERE	LOC108027771|XP_016954822.1|DBIA
OG0005448	LOC6546767|XP_001975524.1|DERE	LOC108026684|XP_016953260.1|DBIA
OG0005449	LOC6550693|XP_001978018.1|DERE	LOC108025847|XP_016951999.1|DBIA
OG0005450	LOC6555452|XP_001981452.1|DERE	LOC108024673|XP_016950230.1|DBIA
OG0005451	LOC6549193|XP_026836500.1|DERE	LOC108034170|XP_016964466.1|DBIA
OG0005452	LOC6547369|XP_015011557.1|DERE	LOC108026746|XP_016953358.1|DBIA
OG0005453	LOC6552456|XP_001980874.1|DERE	LOC108031818|XP_016961037.1|DBIA
OG0005454	LOC6542769|XP_001969737.1|DERE	LOC108033807|XP_016963916.1|DBIA
OG0005455	LOC6548562|XP_001976634.1|DERE	LOC108022731|XP_016947309.1|DBIA
OG0005456	LOC6549496|XP_001974287.1|DERE	LOC108034062|XP_016964305.1|DBIA
OG0005457	LOC6549498|XP_015012060.1|DERE	LOC108034285|XP_016964634.1|DBIA
OG0005458	LOC6542849|XP_001968311.1|DERE	LOC108027878|XP_016954983.1|DBIA
OG0005459	LOC6541022|XP_001968732.1|DERE	LOC108027853|XP_016954938.1|DBIA
