Orthogroup	DERE.longest_only	DSEC.longest_only
OG0005464	LOC6549381|XP_001974301.1|DERE	LOC6614639|XP_002039066.1|DSEC
OG0005465	LOC6549499|XP_026836551.1|DERE	LOC6614650|XP_002039077.2|DSEC
OG0005466	LOC6549497|XP_001974288.1|DERE	LOC6614652|XP_002039079.1|DSEC
OG0005467	LOC6554913|XP_001982235.1|DERE	LOC6607478|XP_002032247.1|DSEC
OG0005468	LOC6542150|XP_001970255.1|DERE	LOC6611633|XP_002036169.1|DSEC
OG0005469	LOC6541018|XP_001970291.1|DERE	LOC6611671|XP_002036206.1|DSEC
OG0005470	LOC6540842|XP_001970293.1|DERE	LOC6611673|XP_032570026.1|DSEC
OG0005471	LOC6547633|XP_026836307.1|DERE	LOC6614436|XP_032583714.1|DSEC
OG0005472	LOC6547631|XP_026835675.1|DERE	LOC6614434|XP_032583717.1|DSEC
OG0005473	LOC6542263|XP_026835177.1|DERE	LOC6613492|XP_002037961.1|DSEC
OG0005474	LOC6541690|XP_001969763.1|DERE	LOC6617714|XP_002042026.1|DSEC
OG0005475	LOC6541700|XP_001969764.1|DERE	LOC6617713|XP_002042025.1|DSEC
OG0005476	LOC6543216|XP_001970554.2|DERE	LOC6608079|XP_002032827.2|DSEC
OG0005477	LOC6543854|XP_026833745.1|DERE	LOC6605237|XP_032575714.1|DSEC
OG0005478	LOC6541137|XP_001968672.1|DERE	LOC6613343|XP_002037818.1|DSEC
OG0005479	LOC6541504|XP_001968673.1|DERE	LOC6613344|XP_002037819.1|DSEC
OG0005480	LOC6541666|XP_001968674.1|DERE	LOC6613345|XP_002037820.1|DSEC
OG0005481	LOC6542703|XP_001968574.1|DERE	LOC6613248|XP_002037725.1|DSEC
OG0005482	LOC6541612|XP_026834822.1|DERE	LOC6613246|XP_032576143.1|DSEC
OG0005483	LOC6552997|XP_001980057.2|DERE	LOC6606260|XP_002031065.2|DSEC
OG0005484	LOC6543042|XP_001968967.1|DERE	LOC6611364|XP_032583480.1|DSEC
OG0005485	LOC6549454|XP_001975778.2|DERE	LOC6608982|XP_002033696.2|DSEC
OG0005486	LOC6540809|XP_001970390.1|DERE	LOC6608262|XP_002033006.1|DSEC
OG0005487	LOC6541516|XP_026834224.1|DERE	LOC6613188|XP_002037669.1|DSEC
OG0005488	LOC6542027|XP_001968505.1|DERE	LOC116803590|XP_032583444.1|DSEC
OG0005489	LOC6541016|XP_001968241.1|DERE	LOC6617332|XP_002041657.2|DSEC
OG0005490	LOC6540976|XP_001968240.1|DERE	LOC6617330|XP_002041655.2|DSEC
OG0005491	LOC6542991|XP_026835464.1|DERE	LOC6617422|XP_032570678.1|DSEC
OG0005492	LOC6543291|XP_001968335.1|DERE	LOC6617428|XP_032569842.1|DSEC
OG0005493	LOC6549099|XP_001974211.1|DERE	LOC6614735|XP_002039159.1|DSEC
OG0005494	LOC6548445|XP_026836891.1|DERE	LOC6618872|XP_002043120.1|DSEC
OG0005495	LOC6548450|XP_001976709.1|DERE	LOC6618916|XP_002043164.1|DSEC
OG0005496	LOC6553448|XP_015010365.1|DERE	LOC6619205|XP_032577452.1|DSEC
OG0005497	LOC6548913|XP_001974180.1|DERE	LOC6614776|XP_002039195.2|DSEC
OG0005498	LOC6548912|XP_001974179.1|DERE	LOC6614777|XP_032572280.1|DSEC
OG0005499	LOC6549110|XP_026837168.1|DERE	LOC6614773|XP_032582935.1|DSEC
OG0005500	LOC6549111|XP_001974183.1|DERE	LOC6614774|XP_002039193.1|DSEC
OG0005501	LOC6549442|XP_001974307.1|DERE	LOC6614633|XP_002039060.1|DSEC
OG0005502	LOC6549441|XP_001974306.2|DERE	LOC6614634|XP_002039061.2|DSEC
OG0005503	LOC6541196|XP_026834876.1|DERE	LOC6612137|XP_032569918.1|DSEC
OG0005504	LOC6542656|XP_001968307.1|DERE	LOC6617394|XP_002041719.1|DSEC
OG0005506	LOC6548888|XP_015012034.1|DERE	LOC6618179|XP_032570441.1|DSEC
OG0005507	LOC6540925|XP_001968140.1|DERE	LOC6617222|XP_002041549.1|DSEC
OG0005508	LOC6543288|XP_001969905.1|DERE	LOC6612076|XP_002036593.1|DSEC
OG0005509	LOC6543055|XP_001968404.1|DERE	LOC6613089|XP_002037572.1|DSEC
OG0005510	LOC6540896|XP_001969555.1|DERE	LOC6611223|XP_002035779.1|DSEC
OG0005511	LOC6555668|XP_001982401.1|DERE	LOC6615870|XP_002040240.1|DSEC
OG0005512	LOC6555117|XP_026831513.1|DERE	LOC6607452|XP_032578481.1|DSEC
OG0005513	LOC6550730|XP_001978153.1|DERE	LOC6619560|XP_002043775.1|DSEC
OG0005514	LOC6555408|XP_001982328.1|DERE	LOC6607374|XP_002032147.2|DSEC
OG0005515	LOC6546725|XP_001975878.1|DERE	LOC6608878|XP_002033592.1|DSEC
OG0005516	LOC6541556|XP_001969468.1|DERE	LOC6611982|XP_002036499.1|DSEC
OG0005517	LOC6541796|XP_026835123.1|DERE	LOC6611629|XP_032583394.1|DSEC
OG0005518	LOC6549227|XP_001974352.2|DERE	LOC6614586|XP_002039014.2|DSEC
OG0005519	LOC6546894|XP_001975975.1|DERE	LOC6608771|XP_002033492.1|DSEC
OG0005520	LOC6542548|XP_026834988.1|DERE	LOC6612063|XP_002036580.2|DSEC
OG0005521	LOC6542886|XP_001969920.1|DERE	LOC6612061|XP_002036578.1|DSEC
OG0005522	LOC6544246|XP_001972369.3|DERE	LOC6605252|XP_032573401.1|DSEC
OG0005523	LOC6548700|XP_026837072.1|DERE	LOC6618239|XP_002042514.2|DSEC
OG0005524	LOC6542879|XP_015014497.1|DERE	LOC6611490|XP_032569990.1|DSEC
OG0005525	LOC6542858|XP_001969354.1|DERE	LOC6611862|XP_032571380.1|DSEC
OG0005526	LOC6541138|XP_001969446.1|DERE	LOC6611960|XP_002036477.1|DSEC
OG0005527	LOC6555863|XP_026839237.1|DERE	LOC6620118|XP_032579921.1|DSEC
OG0005528	LOC6542111|XP_026834717.1|DERE	LOC6611532|XP_002036071.1|DSEC
OG0005529	LOC6548859|XP_026835888.1|DERE	LOC6618266|XP_032571268.1|DSEC
OG0005530	LOC6541359|XP_026834921.1|DERE	LOC6613165|XP_032583331.1|DSEC
OG0005531	LOC6543624|XP_001973610.1|DERE	LOC6616433|XP_002040794.1|DSEC
OG0005532	LOC6542332|XP_026835462.1|DERE	LOC6617200|XP_032576850.1|DSEC
OG0005533	LOC6543306|XP_001968456.1|DERE	LOC6613141|XP_002037622.1|DSEC
OG0005534	LOC6545539|XP_001971104.1|DERE	LOC6610286|XP_002034881.2|DSEC
OG0005535	LOC6541582|XP_001968355.1|DERE	LOC6620621|XP_032569809.1|DSEC
OG0005536	LOC6549562|XP_001974480.2|DERE	LOC6614445|XP_002038878.1|DSEC
OG0005537	LOC6541605|XP_001969681.1|DERE	LOC6617802|XP_032569790.1|DSEC
OG0005538	LOC6549612|XP_026836218.1|DERE	LOC6614546|XP_002038977.1|DSEC
OG0005539	LOC6549324|XP_001974329.1|DERE	LOC6614608|XP_002039036.1|DSEC
OG0005540	LOC6542948|XP_001968204.2|DERE	LOC6617289|XP_002041616.2|DSEC
OG0005541	LOC6540941|XP_001968137.1|DERE	LOC6617218|XP_002041545.1|DSEC
OG0005542	LOC6546046|XP_001971743.1|DERE	LOC6610623|XP_002035190.1|DSEC
OG0005543	LOC6549651|XP_001974256.1|DERE	LOC6614684|XP_002039111.1|DSEC
OG0005544	LOC6540824|XP_015015250.1|DERE	LOC6617263|XP_032574067.1|DSEC
OG0005545	LOC6542189|XP_001969845.1|DERE	LOC6612141|XP_002036658.1|DSEC
OG0005546	LOC6548701|XP_001974072.1|DERE	LOC6618237|XP_002042512.1|DSEC
OG0005547	LOC6543416|XP_001970271.3|DERE	LOC6611651|XP_002036186.1|DSEC
OG0005548	LOC6543500|XP_001970276.1|DERE	LOC6611656|XP_002036191.1|DSEC
OG0005549	LOC6541554|XP_001970278.1|DERE	LOC6611658|XP_002036193.1|DSEC
OG0005550	LOC6540588|XP_026834577.1|DERE	LOC6613467|XP_032579314.1|DSEC
OG0005551	LOC6547107|XP_001974748.1|DERE	LOC6609868|XP_002034519.1|DSEC
OG0005552	LOC6547106|XP_001974747.1|DERE	LOC6609867|XP_002034518.1|DSEC
OG0005553	LOC6542367|XP_001968308.1|DERE	LOC6617395|XP_002041720.1|DSEC
OG0005554	LOC6541302|XP_001968654.1|DERE	LOC6613325|XP_032569838.1|DSEC
OG0005555	LOC6541791|XP_001968650.1|DERE	LOC6613322|XP_002037798.2|DSEC
OG0005556	LOC6542004|XP_001968649.1|DERE	LOC6613321|XP_002037797.1|DSEC
OG0005557	LOC6547610|XP_001976247.1|DERE	LOC6614414|XP_002038847.1|DSEC
OG0005558	LOC6551589|XP_015010868.1|DERE	LOC6617528|XP_032582720.1|DSEC
OG0005559	LOC6548890|XP_001974132.1|DERE	LOC6618177|XP_002042452.1|DSEC
OG0005560	LOC6547232|XP_001976245.1|DERE	LOC6614412|XP_002038845.1|DSEC
OG0005561	LOC6549713|XP_001977420.1|DERE	LOC6619833|XP_002044046.1|DSEC
OG0005562	LOC6543529|XP_026834737.1|DERE	LOC6613386|XP_032573302.1|DSEC
OG0005563	LOC6555826|XP_001982692.2|DERE	LOC6620108|XP_032579886.1|DSEC
OG0005564	LOC6541442|XP_015014977.1|DERE	LOC6611951|XP_002036468.1|DSEC
OG0005565	LOC6549402|XP_001974450.1|DERE	LOC6614477|XP_002038910.1|DSEC
OG0005566	LOC6549403|XP_001974451.1|DERE	LOC6614478|XP_002038911.1|DSEC
OG0005567	LOC6554494|XP_001981939.2|DERE	LOC6607800|XP_032576571.1|DSEC
OG0005568	LOC6540764|XP_001968742.1|DERE	LOC6613414|XP_002037888.1|DSEC
OG0005569	LOC6541734|XP_015015187.1|DERE	LOC6613049|XP_032581191.1|DSEC
OG0005570	LOC6541024|XP_001968242.2|DERE	LOC6617333|XP_032582958.1|DSEC
OG0005571	LOC6547935|XP_001976360.3|DERE	LOC6615666|XP_032571366.1|DSEC
OG0005572	LOC6547843|XP_001975046.1|DERE	LOC6615354|XP_002039752.1|DSEC
OG0005573	LOC6554728|XP_026831628.1|DERE	LOC6616926|XP_002041257.1|DSEC
OG0005574	LOC6541260|XP_026834625.1|DERE	LOC6608023|XP_002032771.1|DSEC
OG0005575	LOC6552056|XP_001980692.1|DERE	LOC6606973|XP_002031765.2|DSEC
OG0005576	LOC6548928|XP_001975415.1|DERE	LOC6609380|XP_002034069.1|DSEC
OG0005577	LOC6544518|XP_026833326.1|DERE	LOC6605752|XP_002030567.1|DSEC
OG0005578	LOC6544736|XP_001973458.1|DERE	LOC6616267|XP_032575522.1|DSEC
OG0005579	LOC26526587|XP_015014304.1|DERE	LOC116801266|XP_032575525.1|DSEC
OG0005580	LOC6545052|XP_001971559.1|DERE	LOC6604986|XP_002029829.1|DSEC
OG0005581	LOC6551337|XP_026837449.1|DERE	LOC6612310|XP_032580628.1|DSEC
OG0005582	LOC6544064|XP_001973693.1|DERE	LOC6616514|XP_002040874.1|DSEC
OG0005583	LOC6545672|XP_001971654.1|DERE	LOC6604881|XP_002029726.1|DSEC
OG0005584	LOC6541361|XP_001969983.3|DERE	LOC6613592|XP_002038060.1|DSEC
OG0005585	LOC6553194|XP_001979155.1|DERE	LOC6614211|XP_002038656.1|DSEC
OG0005586	LOC6552685|XP_001978948.1|DERE	LOC6621850|XP_002045924.2|DSEC
OG0005587	LOC6543207|XP_001969891.1|DERE	LOC6612091|XP_002036608.1|DSEC
OG0005588	LOC6544890|XP_026833580.1|DERE	LOC6605874|XP_032575360.1|DSEC
OG0005589	LOC6552461|XP_026831497.1|DERE	LOC6607170|XP_002031956.1|DSEC
OG0005590	LOC6542488|XP_001970731.1|DERE	LOC6607887|XP_002032641.1|DSEC
OG0005591	LOC6550955|XP_001978237.1|DERE	LOC6618448|XP_002042718.2|DSEC
OG0005592	LOC6552489|XP_001979838.1|DERE	LOC6616843|XP_002041179.1|DSEC
OG0005593	LOC6545960|XP_001971228.1|DERE	LOC6610429|XP_002035010.2|DSEC
OG0005594	LOC6544769|XP_001971499.1|DERE	LOC6611098|XP_002035655.1|DSEC
OG0005595	LOC6544618|XP_001971500.2|DERE	LOC6611097|XP_002035654.2|DSEC
OG0005596	LOC6545943|XP_001971203.1|DERE	LOC6610402|XP_002034984.1|DSEC
OG0005597	LOC6552926|XP_026839347.1|DERE	LOC6607300|XP_032579529.1|DSEC
OG0005598	LOC6554328|XP_001981294.1|DERE	LOC6612763|XP_002037266.1|DSEC
OG0005599	LOC6547862|XP_001975045.2|DERE	LOC6615352|XP_032570870.1|DSEC
OG0005600	LOC6552763|XP_001980952.1|DERE	LOC6607251|XP_002032030.1|DSEC
OG0005601	LOC6550478|XP_001977822.1|DERE	LOC6615051|XP_002039468.2|DSEC
OG0005602	LOC6554401|XP_001981697.1|DERE	LOC6617024|XP_002041352.1|DSEC
OG0005603	LOC6549028|XP_001975537.1|DERE	LOC6609258|XP_002033948.1|DSEC
OG0005604	LOC6549030|XP_001975539.3|DERE	LOC6609256|XP_002033946.2|DSEC
OG0005605	LOC6546841|XP_001975943.1|DERE	LOC6608806|XP_002033525.1|DSEC
OG0005606	LOC6541424|XP_001969771.1|DERE	LOC6617706|XP_002042018.1|DSEC
OG0005607	LOC6553860|XP_001980564.1|DERE	LOC6606825|XP_002031622.1|DSEC
OG0005608	LOC6553920|XP_001980567.1|DERE	LOC6606828|XP_002031625.2|DSEC
OG0005609	LOC6545414|XP_001971713.1|DERE	LOC6610588|XP_002035161.1|DSEC
OG0005610	LOC6543764|XP_001971358.1|DERE	LOC6604829|XP_002029674.1|DSEC
OG0005611	LOC6546052|XP_001971749.2|DERE	LOC6610629|XP_032575442.1|DSEC
OG0005612	LOC6553838|XP_026833767.1|DERE	LOC6606739|XP_002031536.1|DSEC
OG0005613	LOC6553354|XP_001980183.1|DERE	LOC6616884|XP_002041220.1|DSEC
OG0005614	LOC6552401|XP_001978927.1|DERE	LOC6613946|XP_002038410.1|DSEC
OG0005615	LOC6554741|XP_001981076.1|DERE	LOC6619500|XP_032578320.1|DSEC
OG0005616	LOC6553043|XP_001980031.1|DERE	LOC6606285|XP_002031090.2|DSEC
OG0005617	LOC6553116|XP_001979081.1|DERE	LOC6614116|XP_002038570.1|DSEC
OG0005618	LOC6546776|XP_001976003.1|DERE	LOC6608741|XP_002033464.1|DSEC
OG0005619	LOC6551814|XP_001979621.1|DERE	LOC6613737|XP_032578047.1|DSEC
OG0005620	LOC6551415|XP_015011034.2|DERE	LOC6617590|XP_002041903.2|DSEC
OG0005621	LOC6551252|XP_001978440.3|DERE	LOC6612280|XP_032581463.1|DSEC
OG0005622	LOC6551484|XP_001978468.1|DERE	LOC6612242|XP_002036754.1|DSEC
OG0005623	LOC6555606|XP_026837470.1|DERE	LOC6616153|XP_032580047.1|DSEC
OG0005624	LOC6553191|XP_026835232.1|DERE	LOC6614188|XP_032577068.1|DSEC
OG0005625	LOC6552970|XP_026839558.1|DERE	LOC6606198|XP_032576573.1|DSEC
OG0005626	LOC6551609|XP_001978589.1|DERE	LOC6620258|XP_002044466.1|DSEC
OG0005627	LOC6554035|XP_001980508.1|DERE	LOC6606769|XP_032579445.1|DSEC
OG0005628	LOC6553092|XP_001980047.1|DERE	LOC6606270|XP_002031075.1|DSEC
OG0005629	LOC6546980|XP_001976068.1|DERE	LOC6608661|XP_002033394.1|DSEC
OG0005630	LOC6546541|XP_026836289.1|DERE	LOC6608848|XP_032570772.1|DSEC
OG0005631	LOC6551518|XP_001977186.1|DERE	LOC6617606|XP_002041919.2|DSEC
OG0005632	LOC6551228|XP_001978340.3|DERE	LOC6618595|XP_032582488.1|DSEC
OG0005633	LOC6551863|XP_026836374.1|DERE	LOC6616620|XP_032577012.1|DSEC
OG0005634	LOC6552171|XP_015010247.1|DERE	LOC6616702|XP_002041057.1|DSEC
OG0005635	LOC6543296|XP_015014409.1|DERE	LOC6611931|XP_032569745.1|DSEC
OG0005636	LOC6553081|XP_001979076.1|DERE	LOC6614111|XP_032577607.1|DSEC
OG0005637	LOC6552519|XP_001980944.1|DERE	LOC6607241|XP_002032022.1|DSEC
OG0005638	LOC6547585|XP_001974900.1|DERE	LOC6610062|XP_032571240.1|DSEC
OG0005639	LOC6547697|XP_001975018.1|DERE	LOC6615318|XP_002039719.2|DSEC
OG0005640	LOC6554018|XP_001980532.1|DERE	LOC6606793|XP_002031590.1|DSEC
OG0005641	LOC6549710|XP_001977417.1|DERE	LOC6619836|XP_032582540.1|DSEC
OG0005642	LOC6553339|XP_001979312.1|DERE	LOC6620028|XP_002044240.1|DSEC
OG0005643	LOC6543889|XP_001971884.1|DERE	LOC6610765|XP_002035331.1|DSEC
OG0005644	LOC6543968|XP_001972218.1|DERE	LOC6605090|XP_002029931.1|DSEC
OG0005645	LOC6550873|XP_026837226.1|DERE	LOC6612574|XP_032580157.1|DSEC
OG0005646	LOC6550889|XP_001976954.1|DERE	LOC6612421|XP_032581163.1|DSEC
OG0005647	LOC6541291|XP_001969982.1|DERE	LOC6613591|XP_002038059.1|DSEC
OG0005648	LOC6543851|XP_001972352.1|DERE	LOC6605234|XP_002030072.1|DSEC
OG0005649	LOC6552095|XP_026832028.1|DERE	LOC6613871|XP_002038340.1|DSEC
OG0005650	LOC6551756|XP_001978859.1|DERE	LOC6613865|XP_002038334.1|DSEC
OG0005651	LOC6549687|XP_001977429.1|DERE	LOC6619826|XP_032580860.1|DSEC
OG0005652	LOC6554683|XP_026831823.1|DERE	LOC6617163|XP_002041490.2|DSEC
OG0005653	LOC6543329|XP_001969960.1|DERE	LOC6612021|XP_002036538.1|DSEC
OG0005654	LOC6552291|XP_001978846.1|DERE	LOC6613850|XP_002038319.1|DSEC
OG0005655	LOC6553162|XP_001980022.1|DERE	LOC6606294|XP_002031099.1|DSEC
OG0005656	LOC6553048|XP_001980036.1|DERE	LOC6606281|XP_032578990.1|DSEC
OG0005657	LOC6551799|XP_015009770.1|DERE	LOC6607099|XP_032578645.1|DSEC
OG0005658	LOC6554007|XP_001979512.1|DERE	LOC6619053|XP_002043294.1|DSEC
OG0005659	LOC6554725|XP_001981788.3|DERE	LOC6616929|XP_002041260.1|DSEC
OG0005660	LOC6544517|XP_001973057.1|DERE	LOC6605964|XP_002030776.1|DSEC
OG0005661	LOC6551995|XP_001980803.1|DERE	LOC6607090|XP_032579482.1|DSEC
OG0005662	LOC6554024|XP_001980538.1|DERE	LOC6606799|XP_002031596.2|DSEC
OG0005663	LOC6551079|XP_001976947.1|DERE	LOC6612428|XP_002036936.1|DSEC
OG0005664	LOC6554381|XP_026839526.1|DERE	LOC6618712|XP_002042971.2|DSEC
OG0005665	LOC6554262|XP_001981683.1|DERE	LOC6617040|XP_032576681.1|DSEC
OG0005666	LOC6549775|XP_001977306.1|DERE	LOC6617475|XP_032580275.1|DSEC
OG0005667	LOC6551293|XP_001976999.1|DERE	LOC6612371|XP_002036880.2|DSEC
OG0005668	LOC6543855|XP_026833741.1|DERE	LOC6605238|XP_032575710.1|DSEC
OG0005669	LOC6542002|XP_026834228.1|DERE	LOC6611578|XP_032569767.1|DSEC
OG0005670	LOC6554731|XP_001981794.1|DERE	LOC6617189|XP_002041254.1|DSEC
OG0005671	LOC26526776|XP_015010525.1|DERE	LOC6607013|XP_002031802.1|DSEC
OG0005672	LOC6541637|XP_001969447.1|DERE	LOC6611961|XP_002036478.1|DSEC
OG0005673	LOC6545962|XP_001971230.1|DERE	LOC6610431|XP_002035012.1|DSEC
OG0005674	LOC6545530|XP_026832884.1|DERE	LOC6605631|XP_002030449.2|DSEC
OG0005675	LOC6553089|XP_001980108.1|DERE	LOC6606202|XP_002031010.1|DSEC
OG0005676	LOC6543736|XP_001971943.1|DERE	LOC6610831|XP_002035397.1|DSEC
OG0005677	LOC6548814|XP_001975494.1|DERE	LOC6609297|XP_002033987.1|DSEC
OG0005678	LOC6552455|XP_015010016.1|DERE	LOC6607164|XP_032578944.1|DSEC
OG0005679	LOC6552891|XP_001979999.1|DERE	LOC6606318|XP_002031123.1|DSEC
OG0005680	LOC6540622|XP_026834550.1|DERE	LOC6613327|XP_002037803.2|DSEC
OG0005681	LOC6553173|XP_001980009.1|DERE	LOC6606308|XP_002031113.1|DSEC
OG0005682	LOC6553172|XP_001980008.1|DERE	LOC6606309|XP_002031114.1|DSEC
OG0005683	LOC6551003|XP_026838092.1|DERE	LOC6618619|XP_032582317.1|DSEC
OG0005684	LOC6543801|XP_001971360.1|DERE	LOC6604827|XP_002029672.1|DSEC
OG0005685	LOC6555796|XP_026838923.1|DERE	LOC6615943|XP_002040310.1|DSEC
OG0005686	LOC6552167|XP_001979730.1|DERE	LOC6616698|XP_002041053.1|DSEC
OG0005687	LOC6545349|XP_026833406.1|DERE	LOC6618372|XP_032575011.1|DSEC
OG0005688	LOC6542456|XP_001969141.1|DERE	LOC6621153|XP_002045330.1|DSEC
OG0005689	LOC6551289|XP_001978433.1|DERE	LOC6612287|XP_032580551.1|DSEC
OG0005690	LOC6555106|XP_001982022.3|DERE	LOC6607706|XP_002032470.1|DSEC
OG0005691	LOC6554681|XP_001981970.1|DERE	LOC6607763|XP_002032526.1|DSEC
OG0005692	LOC6542034|XP_001968188.1|DERE	LOC6617272|XP_002041599.1|DSEC
OG0005693	LOC6544357|XP_001971995.1|DERE	LOC6610884|XP_002035447.1|DSEC
OG0005694	LOC6553992|XP_001979451.2|DERE	LOC6619292|XP_032577611.1|DSEC
OG0005695	LOC6551903|XP_001979664.1|DERE	LOC6616626|XP_002040983.1|DSEC
OG0005696	LOC6551866|XP_001979663.1|DERE	LOC6616625|XP_002040982.1|DSEC
OG0005697	LOC6551865|XP_001979662.1|DERE	LOC6616624|XP_032577011.1|DSEC
OG0005698	LOC6541038|XP_001970350.1|DERE	LOC6608309|XP_002033046.1|DSEC
OG0005699	LOC6554822|XP_026839611.1|DERE	LOC6619722|XP_032578113.1|DSEC
OG0005700	LOC6555597|XP_026838358.1|DERE	LOC6616146|XP_032582169.1|DSEC
OG0005701	LOC6541571|XP_001968265.1|DERE	LOC6617358|XP_002041683.1|DSEC
OG0005702	LOC6550969|XP_001976846.2|DERE	LOC6612539|XP_002037047.1|DSEC
OG0005703	LOC6547700|XP_001975021.1|DERE	LOC6615322|XP_002039723.1|DSEC
OG0005704	LOC6550438|XP_001977798.1|DERE	LOC6615024|XP_002039441.1|DSEC
OG0005705	LOC6545055|XP_026832613.1|DERE	LOC6604983|XP_002029826.1|DSEC
OG0005706	LOC6553095|XP_001980050.1|DERE	LOC6606267|XP_002031072.1|DSEC
OG0005707	LOC6550803|XP_026837704.1|DERE	LOC6620374|XP_032580657.1|DSEC
OG0005708	LOC6555728|XP_001982497.1|DERE	LOC6615975|XP_002040342.1|DSEC
OG0005709	LOC6555093|XP_001981404.1|DERE	LOC6612642|XP_002037146.1|DSEC
OG0005710	LOC6551782|XP_001980595.1|DERE	LOC6606865|XP_002031659.1|DSEC
OG0005711	LOC6545552|XP_001973391.3|DERE	LOC6619406|XP_002043621.1|DSEC
OG0005712	LOC6542513|XP_001968562.1|DERE	LOC6621132|XP_002045312.1|DSEC
OG0005713	LOC6554400|XP_026831478.1|DERE	LOC6617028|XP_002041356.2|DSEC
OG0005714	LOC6554492|XP_001981937.1|DERE	LOC6621670|XP_032576570.1|DSEC
OG0005715	LOC6552170|XP_026832120.1|DERE	LOC116801428|XP_032576773.1|DSEC
OG0005716	LOC6552514|XP_015010041.1|DERE	LOC6607236|XP_032577913.1|DSEC
OG0005717	LOC6552293|XP_001978890.1|DERE	LOC6613908|XP_032577151.1|DSEC
OG0005718	LOC6552882|XP_001979982.1|DERE	LOC6606336|XP_002031141.1|DSEC
OG0005719	LOC6554139|XP_001981691.1|DERE	LOC6617034|XP_002041362.1|DSEC
OG0005720	LOC6552004|XP_001979703.1|DERE	LOC6616669|XP_002041024.1|DSEC
OG0005721	LOC6554399|XP_001981695.1|DERE	LOC6617029|XP_032577143.1|DSEC
OG0005722	LOC6552663|XP_001979171.1|DERE	LOC6614228|XP_032576762.1|DSEC
OG0005723	LOC6552397|XP_001978923.1|DERE	LOC6613941|XP_002038405.1|DSEC
OG0005724	LOC6547758|XP_001974881.1|DERE	LOC6610042|XP_002034658.1|DSEC
OG0005725	LOC6552225|XP_001979746.1|DERE	LOC6616732|XP_032577893.1|DSEC
OG0005726	LOC6551352|XP_001977055.1|DERE	LOC6620298|XP_002044506.1|DSEC
OG0005727	LOC6553196|XP_026834169.1|DERE	LOC6614213|XP_002038658.1|DSEC
OG0005728	LOC6551984|XP_001980792.1|DERE	LOC6607081|XP_032579517.1|DSEC
OG0005729	LOC6552129|XP_026833182.1|DERE	LOC6607079|XP_032576318.1|DSEC
OG0005730	LOC6552432|XP_001980888.1|DERE	LOC6607179|XP_002031965.1|DSEC
OG0005731	LOC6552431|XP_026832104.1|DERE	LOC6607178|XP_002031964.1|DSEC
OG0005732	LOC6553790|XP_001980489.1|DERE	LOC6606751|XP_002031548.1|DSEC
OG0005733	LOC6553789|XP_026831584.1|DERE	LOC6606750|XP_032579312.1|DSEC
OG0005734	LOC6555272|XP_001981837.2|DERE	LOC6619688|XP_032579428.1|DSEC
OG0005735	LOC6551752|XP_015009503.1|DERE	LOC6613859|XP_032576202.1|DSEC
OG0005736	LOC6552788|XP_001978974.1|DERE	LOC6614007|XP_002038461.1|DSEC
OG0005737	LOC6552124|XP_001980785.1|DERE	LOC6607074|XP_002031862.2|DSEC
OG0005738	LOC26525995|XP_026839710.1|DERE	LOC6606763|XP_032577366.1|DSEC
OG0005739	LOC6554063|XP_026832974.1|DERE	LOC6606814|XP_002031611.1|DSEC
OG0005740	LOC6555087|XP_001981398.1|DERE	LOC6612648|XP_002037152.2|DSEC
OG0005741	LOC6552603|XP_001978996.1|DERE	LOC6614030|XP_002038484.1|DSEC
OG0005742	LOC6551933|XP_026837407.1|DERE	LOC6616639|XP_032577111.1|DSEC
OG0005743	LOC6552762|XP_001980951.1|DERE	LOC6607250|XP_002032029.1|DSEC
OG0005744	LOC6552463|XP_001980881.1|DERE	LOC6607172|XP_002031958.1|DSEC
OG0005745	LOC6552388|XP_015009478.1|DERE	LOC6613925|XP_032576782.1|DSEC
OG0005746	LOC6552391|XP_001978909.1|DERE	LOC6613928|XP_002038393.1|DSEC
OG0005747	LOC6552485|XP_026839680.1|DERE	LOC6613939|XP_002038403.1|DSEC
OG0005748	LOC26526744|XP_015010520.1|DERE	LOC116801548|XP_032577766.1|DSEC
OG0005749	LOC6551152|XP_001978361.1|DERE	LOC6618571|XP_032581211.1|DSEC
OG0005750	LOC6552741|XP_001978985.1|DERE	LOC6614019|XP_002038473.1|DSEC
OG0005751	LOC6544227|XP_001973043.1|DERE	LOC6605976|XP_002030788.1|DSEC
OG0005752	LOC6548770|XP_001975425.2|DERE	LOC6609369|XP_002034058.1|DSEC
OG0005753	LOC6543469|XP_001968685.1|DERE	LOC6613357|XP_002037831.1|DSEC
OG0005754	LOC6547997|XP_001975276.1|DERE	LOC6609531|XP_002034214.1|DSEC
OG0005755	LOC6548133|XP_001976510.1|DERE	LOC6615819|XP_002040189.1|DSEC
OG0005756	LOC6551993|XP_001980801.1|DERE	LOC6607088|XP_002031876.1|DSEC
OG0005757	LOC6552761|XP_015009708.2|DERE	LOC6607249|XP_002032028.1|DSEC
OG0005758	LOC6552297|XP_026834886.1|DERE	LOC6613912|XP_032577046.1|DSEC
OG0005759	LOC6552364|XP_001980772.1|DERE	LOC6607060|XP_032578474.1|DSEC
OG0005760	LOC6554039|XP_026833010.1|DERE	LOC6606773|XP_032576811.1|DSEC
OG0005761	LOC6553832|XP_001979497.1|DERE	LOC6620996|XP_032578206.1|DSEC
