Orthogroup	DERE.longest_only	DSAN.longest_only
OG0006655	LOC6545415|XP_001971714.1|DERE	LOC120449943|XP_039488578.1|DSAN
OG0006656	LOC6544189|XP_026833229.1|DERE	LOC120448022|XP_039485693.1|DSAN
OG0006657	LOC6547733|XP_001974947.1|DERE	LOC120444415|XP_039479975.1|DSAN
OG0006658	LOC6543569|XP_001971829.1|DERE	LOC120450237|XP_039489050.1|DSAN
OG0006659	LOC6543566|XP_001971826.1|DERE	LOC120448512|XP_039486481.1|DSAN
OG0006660	LOC6545188|XP_001972076.2|DERE	LOC120448948|XP_039487127.1|DSAN
OG0006661	LOC6544916|XP_001972093.1|DERE	LOC120449268|XP_039487585.1|DSAN
OG0006662	LOC6542040|XP_001968253.1|DERE	LOC120458237|XP_039501755.1|DSAN
OG0006663	LOC6544948|XP_001971542.1|DERE	LOC120448913|XP_039487071.1|DSAN
OG0006664	LOC6555175|XP_001982273.1|DERE	LOC120453742|XP_039494509.1|DSAN
OG0006665	LOC6545157|XP_001971019.2|DERE	LOC120450146|XP_039488910.1|DSAN
OG0006666	LOC6547783|XP_001974938.1|DERE	LOC120444414|XP_039479974.1|DSAN
OG0006667	LOC6546124|XP_001973541.1|DERE	LOC120448401|XP_039486325.1|DSAN
OG0006668	LOC6542436|XP_001970534.1|DERE	LOC120458207|XP_039501718.1|DSAN
OG0006669	LOC6544768|XP_026832227.1|DERE	LOC120450017|XP_039488674.1|DSAN
OG0006670	LOC6544764|XP_001971494.1|DERE	LOC120449829|XP_039488412.1|DSAN
OG0006671	LOC6544763|XP_026832365.1|DERE	LOC120447740|XP_039485220.1|DSAN
OG0006672	LOC6545869|XP_001971638.1|DERE	LOC120449387|XP_039487759.1|DSAN
OG0006673	LOC6544044|XP_001971968.1|DERE	LOC120449234|XP_039487541.1|DSAN
OG0006674	LOC6545129|XP_001971075.1|DERE	LOC120448421|XP_039486354.1|DSAN
OG0006675	LOC6543637|XP_001971841.1|DERE	LOC120447640|XP_039485082.1|DSAN
OG0006676	LOC6544360|XP_026832841.1|DERE	LOC120449641|XP_039488168.1|DSAN
OG0006677	LOC6545663|XP_001971667.2|DERE	LOC120448324|XP_039486207.1|DSAN
OG0006678	LOC6546298|XP_001973530.1|DERE	LOC120450454|XP_039489408.1|DSAN
OG0006679	LOC26526636|XP_015014320.1|DERE	LOC120449303|XP_039487629.1|DSAN
OG0006680	LOC6554474|XP_026839476.1|DERE	LOC120451904|XP_039491847.1|DSAN
OG0006681	LOC6544715|XP_001971491.2|DERE	LOC120447739|XP_039485217.1|DSAN
OG0006682	LOC6544634|XP_001972024.1|DERE	LOC120448599|XP_039486634.1|DSAN
OG0006683	LOC6544635|XP_026833597.1|DERE	LOC120447924|XP_039485517.1|DSAN
OG0006684	LOC6545715|XP_001971668.1|DERE	LOC120448323|XP_039486206.1|DSAN
OG0006685	LOC6541507|XP_001969146.3|DERE	LOC120447233|XP_039484696.1|DSAN
OG0006686	LOC6544720|XP_026833200.1|DERE	LOC120450372|XP_039489290.1|DSAN
OG0006687	LOC6550299|XP_001977701.1|DERE	LOC120456716|XP_039499632.1|DSAN
OG0006688	LOC6545283|XP_001972072.2|DERE	LOC120448143|XP_039485902.1|DSAN
OG0006689	LOC6545971|XP_001971181.2|DERE	LOC120450423|XP_039489365.1|DSAN
OG0006690	LOC6552359|XP_026839835.1|DERE	LOC120451343|XP_039490855.1|DSAN
OG0006691	LOC26526418|XP_015014274.1|DERE	LOC120447791|XP_039485285.1|DSAN
OG0006692	LOC6545684|XP_001971175.1|DERE	LOC120450422|XP_039489364.1|DSAN
OG0006693	LOC6546463|XP_026833611.1|DERE	LOC120450163|XP_039488942.1|DSAN
OG0006694	LOC6555499|XP_026837895.1|DERE	LOC120455546|XP_039497819.1|DSAN
OG0006695	LOC6545675|XP_001971657.1|DERE	LOC120449529|XP_039487982.1|DSAN
OG0006696	LOC26526452|XP_026834496.1|DERE	LOC120444015|XP_039479431.1|DSAN
OG0006697	LOC6545816|XP_015013880.1|DERE	LOC120449112|XP_039487355.1|DSAN
OG0006698	LOC6544225|XP_001973041.1|DERE	LOC120448282|XP_039486145.1|DSAN
OG0006699	LOC6546512|XP_001971343.1|DERE	LOC120449063|XP_039487294.1|DSAN
OG0006700	LOC6545458|XP_001972141.1|DERE	LOC120448236|XP_039486074.1|DSAN
OG0006701	LOC6547353|XP_001976186.1|DERE	LOC120446088|XP_039482811.1|DSAN
OG0006702	LOC6545134|XP_001971000.1|DERE	LOC120449320|XP_039487651.1|DSAN
OG0006703	LOC6543627|XP_026832964.1|DERE	LOC120448610|XP_039486654.1|DSAN
OG0006704	LOC6544151|XP_001973006.1|DERE	LOC120448616|XP_039486663.1|DSAN
OG0006705	LOC6540923|XP_001970374.1|DERE	LOC120444554|XP_039480241.1|DSAN
OG0006706	LOC6548408|XP_001976674.1|DERE	LOC120445166|XP_039481278.1|DSAN
OG0006707	LOC6547893|XP_001976452.1|DERE	LOC120445431|XP_039481794.1|DSAN
OG0006708	LOC6550434|XP_001977794.1|DERE	LOC120455091|XP_039496898.1|DSAN
OG0006709	LOC6551150|XP_026837509.1|DERE	LOC120457143|XP_039500345.1|DSAN
OG0006710	LOC6545445|XP_026832197.1|DERE	LOC120448713|XP_039486810.1|DSAN
OG0006711	LOC6545446|XP_026832195.1|DERE	LOC120448710|XP_039486805.1|DSAN
OG0006712	LOC6546242|XP_001971289.2|DERE	LOC120450606|XP_039489666.1|DSAN
OG0006713	LOC6543773|XP_001972308.1|DERE	LOC120449092|XP_039487333.1|DSAN
OG0006714	LOC6543774|XP_001972309.1|DERE	LOC120449392|XP_039487769.1|DSAN
OG0006715	LOC6545449|XP_001972132.2|DERE	LOC120448711|XP_039486807.1|DSAN
OG0006716	LOC6542155|XP_001968510.1|DERE	LOC120458159|XP_039501647.1|DSAN
OG0006717	LOC6544926|XP_001972545.1|DERE	LOC120448317|XP_039486199.1|DSAN
OG0006718	LOC6544927|XP_001972546.1|DERE	LOC120448321|XP_039486202.1|DSAN
OG0006719	LOC6544084|XP_026833658.1|DERE	LOC120450103|XP_039488832.1|DSAN
OG0006720	LOC6546248|XP_026833020.1|DERE	LOC120448885|XP_039487035.1|DSAN
OG0006721	LOC6545008|XP_001972535.1|DERE	LOC120448602|XP_039486638.1|DSAN
OG0006722	LOC6545318|XP_026833078.1|DERE	LOC120449902|XP_039488527.1|DSAN
OG0006723	LOC6543246|XP_001970105.1|DERE	LOC120458446|XP_039502029.1|DSAN
OG0006724	LOC6554485|XP_001981930.1|DERE	LOC120452247|XP_039492308.1|DSAN
OG0006725	LOC6554489|XP_001981934.1|DERE	LOC120454407|XP_039495602.1|DSAN
OG0006726	LOC6552526|XP_001979918.1|DERE	LOC120452203|XP_039492256.1|DSAN
OG0006727	LOC6554490|XP_001981935.1|DERE	LOC120454404|XP_039495599.1|DSAN
OG0006728	LOC6552421|XP_001980866.1|DERE	LOC120453630|XP_039494356.1|DSAN
OG0006729	LOC6547556|XP_015011573.1|DERE	LOC120444642|XP_039480400.1|DSAN
OG0006730	LOC6547557|XP_001976178.1|DERE	LOC120444640|XP_039480398.1|DSAN
OG0006731	LOC6541735|XP_001970097.1|DERE	LOC120444713|XP_039480528.1|DSAN
OG0006732	LOC6543802|XP_001971361.2|DERE	LOC120448727|XP_039486833.1|DSAN
OG0006733	LOC6543545|XP_001973629.1|DERE	LOC120449885|XP_039488496.1|DSAN
OG0006734	LOC6544798|XP_001971517.1|DERE	LOC120448025|XP_039485700.1|DSAN
OG0006735	LOC6543741|XP_026832455.1|DERE	LOC120448197|XP_039485997.1|DSAN
OG0006736	LOC6544042|XP_001971966.1|DERE	LOC120449236|XP_039487543.1|DSAN
OG0006737	LOC6546192|XP_001972921.1|DERE	LOC120449801|XP_039488380.1|DSAN
OG0006738	LOC6549271|XP_001975713.1|DERE	LOC120444532|XP_039480213.1|DSAN
OG0006739	LOC6544679|XP_001972015.1|DERE	LOC120450034|XP_039488719.1|DSAN
OG0006740	LOC6543675|XP_001971373.1|DERE	LOC120450247|XP_039489069.1|DSAN
OG0006741	LOC6543676|XP_001971374.1|DERE	LOC120450246|XP_039489067.1|DSAN
OG0006742	LOC6553086|XP_001980105.1|DERE	LOC120454706|XP_039496177.1|DSAN
OG0006743	LOC6543312|XP_001968156.2|DERE	LOC120451350|XP_039490903.1|DSAN
OG0006744	LOC6546011|XP_015013218.1|DERE	LOC120450559|XP_039489601.1|DSAN
OG0006745	LOC6553306|XP_001980172.1|DERE	LOC120450910|XP_039490097.1|DSAN
OG0006746	LOC6545773|XP_026832797.1|DERE	LOC120448447|XP_039486395.1|DSAN
OG0006747	LOC26526723|XP_026833126.1|DERE	LOC120448720|XP_039486824.1|DSAN
OG0006748	LOC6555539|XP_001982431.2|DERE	LOC120457206|XP_039500507.1|DSAN
OG0006749	LOC6543765|XP_001971193.1|DERE	LOC120448222|XP_039486046.1|DSAN
OG0006750	LOC6551298|XP_001978397.1|DERE	LOC120457391|XP_039500884.1|DSAN
OG0006752	LOC6546336|XP_001971812.2|DERE	LOC120448258|XP_039486109.1|DSAN
OG0006753	LOC6546446|XP_001971815.2|DERE	LOC120448873|XP_039487021.1|DSAN
OG0006754	LOC6544645|XP_015013598.1|DERE	LOC120450369|XP_039489286.1|DSAN
OG0006755	LOC6545082|XP_001971037.1|DERE	LOC120449826|XP_039488406.1|DSAN
OG0006756	LOC6545279|XP_001972068.1|DERE	LOC120449356|XP_039487703.1|DSAN
OG0006757	LOC6545278|XP_001972067.1|DERE	LOC120449357|XP_039487704.1|DSAN
OG0006758	LOC6546156|XP_001971299.1|DERE	LOC120447681|XP_039485142.1|DSAN
OG0006759	LOC6546155|XP_026833530.1|DERE	LOC120447680|XP_039485141.1|DSAN
OG0006760	LOC6546174|XP_001973575.2|DERE	LOC120448359|XP_039486261.1|DSAN
OG0006761	LOC6552601|XP_001978994.1|DERE	LOC120451208|XP_039490614.1|DSAN
OG0006762	LOC6549918|XP_026837382.1|DERE	LOC120455252|XP_039497183.1|DSAN
OG0006763	LOC6546930|XP_001974691.1|DERE	LOC120444907|XP_039480833.1|DSAN
OG0006764	LOC6549373|XP_001975683.1|DERE	LOC120445369|XP_039481676.1|DSAN
OG0006765	LOC6547160|XP_001974688.1|DERE	LOC120444908|XP_039480834.1|DSAN
OG0006766	LOC6545601|XP_026833431.1|DERE	LOC120447905|XP_039485484.1|DSAN
OG0006767	LOC6546272|XP_001973591.1|DERE	LOC120448479|XP_039486442.1|DSAN
OG0006768	LOC6546271|XP_001973590.1|DERE	LOC120448477|XP_039486436.1|DSAN
OG0006769	LOC6546273|XP_001973592.1|DERE	LOC120448478|XP_039486441.1|DSAN
OG0006770	LOC6544405|XP_001972035.1|DERE	LOC120447925|XP_039485518.1|DSAN
OG0006771	LOC6550480|XP_026838211.1|DERE	LOC120457222|XP_039500527.1|DSAN
OG0006772	LOC6542000|XP_001970577.3|DERE	LOC120458350|XP_039501905.1|DSAN
OG0006773	LOC6543757|XP_001971351.1|DERE	LOC120450263|XP_039489088.1|DSAN
OG0006774	LOC6545525|XP_026832593.1|DERE	LOC120450520|XP_039489529.1|DSAN
OG0006775	LOC6543902|XP_001972973.1|DERE	LOC120450343|XP_039489252.1|DSAN
OG0006776	LOC6546448|XP_026833334.1|DERE	LOC120448877|XP_039487026.1|DSAN
OG0006777	LOC6543697|XP_001972971.1|DERE	LOC120450352|XP_039489262.1|DSAN
OG0006778	LOC6546529|XP_001971264.1|DERE	LOC120449892|XP_039488507.1|DSAN
OG0006779	LOC6545666|XP_001971141.1|DERE	LOC120449737|XP_039488302.1|DSAN
OG0006780	LOC6544070|XP_001971429.1|DERE	LOC120448334|XP_039486222.1|DSAN
OG0006781	LOC6544327|XP_001971980.1|DERE	LOC120448077|XP_039485782.1|DSAN
OG0006782	LOC6545424|XP_015013537.1|DERE	LOC120450421|XP_039489361.1|DSAN
OG0006783	LOC6549004|XP_026837137.1|DERE	LOC120447179|XP_039484579.1|DSAN
OG0006784	LOC6543894|XP_026832317.1|DERE	LOC120447535|XP_039484906.1|DSAN
OG0006785	LOC6548084|XP_001975175.1|DERE	LOC120445005|XP_039480988.1|DSAN
OG0006786	LOC6547019|XP_026836311.1|DERE	LOC120445798|XP_039482343.1|DSAN
OG0006787	LOC6544569|XP_015013923.1|DERE	LOC120448441|XP_039486386.1|DSAN
OG0006788	LOC6544570|XP_001972421.2|DERE	LOC120448442|XP_039486388.1|DSAN
OG0006789	LOC6550032|XP_001977498.2|DERE	LOC120455064|XP_039496850.1|DSAN
OG0006790	LOC6542042|XP_001968464.1|DERE	LOC120448120|XP_039485866.1|DSAN
OG0006791	LOC6544595|XP_026832879.1|DERE	LOC120448937|XP_039487108.1|DSAN
OG0006792	LOC6543974|XP_015013885.1|DERE	LOC120447509|XP_039484854.1|DSAN
OG0006793	LOC6543963|XP_026832791.1|DERE	LOC120448866|XP_039487013.1|DSAN
OG0006794	LOC6541810|XP_001970729.1|DERE	LOC120443957|XP_039479347.1|DSAN
OG0006795	LOC6543564|XP_001971824.1|DERE	LOC120447773|XP_039485259.1|DSAN
OG0006796	LOC6543884|XP_001973643.1|DERE	LOC120449395|XP_039487772.1|DSAN
OG0006797	LOC6541938|XP_001969431.1|DERE	LOC120444135|XP_039479635.1|DSAN
OG0006798	LOC6544783|XP_001971603.1|DERE	LOC120450308|XP_039489195.1|DSAN
OG0006799	LOC6545767|XP_026832453.1|DERE	LOC120450216|XP_039489025.1|DSAN
OG0006800	LOC6545561|XP_001972687.1|DERE	LOC120447658|XP_039485106.1|DSAN
OG0006801	LOC6549819|XP_001977342.1|DERE	LOC120456311|XP_039498998.1|DSAN
OG0006802	LOC6546600|XP_001975488.1|DERE	LOC120445205|XP_039481377.1|DSAN
OG0006803	LOC6547254|XP_001976140.1|DERE	LOC120457809|XP_039501240.1|DSAN
OG0006804	LOC6543971|XP_015013886.1|DERE	LOC120447728|XP_039485203.1|DSAN
OG0006805	LOC6546708|XP_001975869.2|DERE	LOC120445078|XP_039481138.1|DSAN
OG0006806	LOC6545394|XP_026832606.1|DERE	LOC120447936|XP_039485535.1|DSAN
OG0006807	LOC6545574|XP_015012984.1|DERE	LOC120449062|XP_039487291.1|DSAN
OG0006808	LOC6540618|XP_001970319.1|DERE	LOC120445513|XP_039481908.1|DSAN
OG0006809	LOC6546473|XP_001971754.1|DERE	LOC120448497|XP_039486462.1|DSAN
OG0006810	LOC6544861|XP_026832402.1|DERE	LOC120447982|XP_039485611.1|DSAN
OG0006811	LOC6554252|XP_026839807.1|DERE	LOC120454065|XP_039495008.1|DSAN
OG0006812	LOC6544770|XP_001971676.1|DERE	LOC120448592|XP_039486609.1|DSAN
OG0006813	LOC6551846|XP_026831980.1|DERE	LOC120454570|XP_039495902.1|DSAN
OG0006814	LOC6544795|XP_001972502.1|DERE	LOC120447617|XP_039485044.1|DSAN
OG0006815	LOC6546262|XP_015013349.1|DERE	LOC120448666|XP_039486735.1|DSAN
OG0006816	LOC6546263|XP_001971759.1|DERE	LOC120448075|XP_039485780.1|DSAN
OG0006817	LOC6546481|XP_026833165.1|DERE	LOC120447609|XP_039485016.1|DSAN
OG0006818	LOC6545205|XP_001971066.2|DERE	LOC120449701|XP_039488250.1|DSAN
OG0006819	LOC6545570|XP_026833773.1|DERE	LOC120448086|XP_039485813.1|DSAN
OG0006820	LOC6545575|XP_001973353.1|DERE	LOC120450056|XP_039488747.1|DSAN
OG0006821	LOC6541360|XP_001969860.1|DERE	LOC120447120|XP_039484488.1|DSAN
OG0006822	LOC6547387|XP_001974926.1|DERE	LOC120444895|XP_039480816.1|DSAN
OG0006823	LOC6543631|XP_001973011.1|DERE	LOC120449923|XP_039488550.1|DSAN
OG0006824	LOC6544335|XP_001971986.1|DERE	LOC120449751|XP_039488319.1|DSAN
OG0006825	LOC6544945|XP_001972618.1|DERE	LOC120448998|XP_039487200.1|DSAN
OG0006826	LOC6543938|XP_001973028.2|DERE	LOC120449505|XP_039487940.1|DSAN
OG0006827	LOC6553197|XP_001979158.1|DERE	LOC120452741|XP_039493051.1|DSAN
OG0006828	LOC6543154|XP_001969425.1|DERE	LOC120458874|XP_039502645.1|DSAN
OG0006829	LOC6545193|XP_001972039.1|DERE	LOC120449159|XP_039487433.1|DSAN
OG0006830	LOC6543769|XP_001971197.1|DERE	LOC120450469|XP_039489442.1|DSAN
OG0006831	LOC6545676|XP_001971658.1|DERE	LOC120449528|XP_039487979.1|DSAN
OG0006832	LOC6545390|XP_001971620.1|DERE	LOC120449093|XP_039487334.1|DSAN
OG0006833	LOC6543731|XP_026833270.1|DERE	LOC120450573|XP_039489623.1|DSAN
OG0006834	LOC6555409|XP_026835312.1|DERE	LOC120453893|XP_039494744.1|DSAN
OG0006835	LOC6543669|XP_001971367.1|DERE	LOC120448369|XP_039486272.1|DSAN
OG0006836	LOC6546375|XP_001971320.1|DERE	LOC120450007|XP_039488655.1|DSAN
OG0006837	LOC6543827|XP_001971877.1|DERE	LOC120448779|XP_039486902.1|DSAN
OG0006838	LOC6546082|XP_015013215.1|DERE	LOC120449293|XP_039487616.1|DSAN
OG0006839	LOC6543753|XP_001971871.1|DERE	LOC120449070|XP_039487302.1|DSAN
OG0006840	LOC6540916|XP_001970026.2|DERE	LOC120448793|XP_039486921.1|DSAN
OG0006841	LOC6544206|XP_001971899.2|DERE	LOC120448210|XP_039486022.1|DSAN
OG0006842	LOC6546260|XP_001971772.1|DERE	LOC120449425|XP_039487820.1|DSAN
OG0006843	LOC6555720|XP_001982564.1|DERE	LOC120456388|XP_039499149.1|DSAN
OG0006844	LOC6552037|XP_001980682.1|DERE	LOC120453308|XP_039493898.1|DSAN
OG0006845	LOC6543910|XP_015014017.1|DERE	LOC120450347|XP_039489256.1|DSAN
OG0006846	LOC6544846|XP_026833512.1|DERE	LOC120449571|XP_039488059.1|DSAN
OG0006847	LOC6544843|XP_001971533.2|DERE	LOC120448679|XP_039486752.1|DSAN
OG0006848	LOC6547837|XP_001975048.2|DERE	LOC120445357|XP_039481636.1|DSAN
OG0006849	LOC6545737|XP_001971631.3|DERE	LOC120448218|XP_039486042.1|DSAN
OG0006850	LOC6545736|XP_001971630.2|DERE	LOC120448764|XP_039486884.1|DSAN
OG0006851	LOC6545733|XP_015013771.1|DERE	LOC120449120|XP_039487364.1|DSAN
OG0006852	LOC6542281|XP_026835414.1|DERE	LOC120443707|XP_039478880.1|DSAN
OG0006853	LOC6545802|XP_015013782.1|DERE	LOC120449128|XP_039487375.1|DSAN
OG0006854	LOC6541491|XP_026834486.1|DERE	LOC120455293|XP_039497310.1|DSAN
OG0006855	LOC6545312|XP_001972554.1|DERE	LOC120448985|XP_039487185.1|DSAN
OG0006856	LOC6547157|XP_001974685.2|DERE	LOC120447020|XP_039484273.1|DSAN
OG0006857	LOC6542839|XP_026834703.1|DERE	LOC120458764|XP_039502473.1|DSAN
OG0006858	LOC6543607|XP_001971393.1|DERE	LOC120447929|XP_039485521.1|DSAN
OG0006859	LOC6541773|XP_026835280.1|DERE	LOC120446795|XP_039483889.1|DSAN
OG0006860	LOC6547347|XP_001976180.1|DERE	LOC120445395|XP_039481740.1|DSAN
OG0006861	LOC6546669|XP_015011629.1|DERE	LOC120444954|XP_039480893.1|DSAN
OG0006862	LOC6544979|XP_015013756.1|DERE	LOC120449209|XP_039487508.1|DSAN
OG0006863	LOC6550117|XP_001977654.1|DERE	LOC120455238|XP_039497149.1|DSAN
OG0006864	LOC6546628|XP_001975844.1|DERE	LOC120445234|XP_039481428.1|DSAN
OG0006865	LOC6552244|XP_001979756.2|DERE	LOC120452852|XP_039493226.1|DSAN
OG0006866	LOC6546657|XP_001974500.1|DERE	LOC120445621|XP_039482068.1|DSAN
OG0006867	LOC26526411|XP_015012800.2|DERE	LOC120447220|XP_039484673.1|DSAN
OG0006868	LOC6546666|XP_001974578.1|DERE	LOC120447218|XP_039484670.1|DSAN
OG0006869	LOC6549520|XP_026835829.1|DERE	LOC120446996|XP_039484231.1|DSAN
OG0006870	LOC6547349|XP_001976182.3|DERE	LOC120445804|XP_039482351.1|DSAN
OG0006871	LOC6541868|XP_001970510.1|DERE	LOC120443931|XP_039479311.1|DSAN
OG0006872	LOC6542038|XP_001970591.1|DERE	LOC120458151|XP_039501631.1|DSAN
OG0006873	LOC6547928|XP_015012228.1|DERE	LOC120445043|XP_039481086.1|DSAN
OG0006874	LOC26526761|XP_026838671.1|DERE	LOC120444438|XP_039480030.1|DSAN
OG0006875	LOC6549233|XP_001974358.1|DERE	LOC120446583|XP_039483539.1|DSAN
OG0006876	LOC6547952|XP_026837034.1|DERE	LOC120446794|XP_039483885.1|DSAN
OG0006877	LOC26526950|XP_015015582.1|DERE	LOC120453105|XP_039493576.1|DSAN
OG0006878	LOC6540673|XP_026834135.1|DERE	LOC120443770|XP_039478998.1|DSAN
OG0006879	LOC6548494|XP_026836247.1|DERE	LOC120445443|XP_039481812.1|DSAN
OG0006880	LOC6543080|XP_001969033.1|DERE	LOC120445459|XP_039481841.1|DSAN
OG0006881	LOC6540632|XP_015015092.1|DERE	LOC120456806|XP_039499781.1|DSAN
OG0006882	LOC6547555|XP_001976176.1|DERE	LOC120444641|XP_039480399.1|DSAN
OG0006883	LOC6548600|XP_001973945.1|DERE	LOC120445817|XP_039482364.1|DSAN
OG0006884	LOC113564054|XP_026834233.1|DERE	LOC120455792|XP_039498187.1|DSAN
OG0006885	LOC6541525|XP_015014899.1|DERE	LOC120449192|XP_039487484.1|DSAN
OG0006886	LOC6554560|XP_001982164.1|DERE	LOC120451199|XP_039490584.1|DSAN
OG0006887	LOC6555656|XP_001982569.2|DERE	LOC120456379|XP_039499134.1|DSAN
OG0006888	LOC6541730|XP_001969478.1|DERE	LOC120446476|XP_039483416.1|DSAN
OG0006889	LOC6548599|XP_001973944.1|DERE	LOC120446281|XP_039483101.1|DSAN
OG0006890	LOC6543523|XP_001968723.1|DERE	LOC120458197|XP_039501704.1|DSAN
OG0006891	LOC6543304|XP_001969787.1|DERE	LOC120458293|XP_039501826.1|DSAN
OG0006892	LOC6543219|XP_001968229.1|DERE	LOC120458135|XP_039501612.1|DSAN
OG0006893	LOC6540830|XP_001968135.1|DERE	LOC120458303|XP_039501837.1|DSAN
OG0006894	LOC6540849|XP_026835084.1|DERE	LOC120458301|XP_039501834.1|DSAN
OG0006895	LOC26526319|XP_015011450.1|DERE	LOC120455040|XP_039496822.1|DSAN
OG0006896	LOC6542977|XP_001968999.1|DERE, LOC6556019|XP_001982881.1|DERE	LOC120458678|XP_039502349.1|DSAN
OG0006897	LOC6543004|XP_026835159.1|DERE	LOC120446067|XP_039482780.1|DSAN
OG0006898	LOC6549235|XP_026835901.1|DERE	LOC120444695|XP_039480495.1|DSAN
OG0006899	LOC6543090|XP_001968367.1|DERE	LOC120456029|XP_039498535.1|DSAN
OG0006900	LOC6551308|XP_001977096.1|DERE	LOC120457364|XP_039500829.1|DSAN
OG0006901	LOC6543189|XP_001968155.1|DERE	LOC120457752|XP_039501188.1|DSAN
OG0006902	LOC6550324|XP_001976772.1|DERE	LOC120456545|XP_039499358.1|DSAN
OG0006903	LOC6554662|XP_001981342.3|DERE	LOC120451388|XP_039490985.1|DSAN
OG0006904	LOC6540939|XP_001969581.1|DERE	LOC120454991|XP_039496725.1|DSAN
OG0006905	LOC6549637|XP_001974443.1|DERE	LOC120445122|XP_039481203.1|DSAN
OG0006906	LOC6549328|XP_001974333.1|DERE	LOC120446107|XP_039482835.1|DSAN
OG0006907	LOC6548699|XP_026837049.1|DERE	LOC120457750|XP_039501183.1|DSAN
OG0006908	LOC6542294|XP_001968933.1|DERE	LOC120457485|XP_039500974.1|DSAN
OG0006909	LOC6543396|XP_001969452.1|DERE	LOC120456226|XP_039498849.1|DSAN
OG0006910	LOC6540668|XP_001970306.1|DERE	LOC120443875|XP_039479193.1|DSAN
OG0006911	LOC6550446|XP_015011155.1|DERE	LOC120456492|XP_039499291.1|DSAN
OG0006912	LOC6549202|XP_001974241.1|DERE	LOC120445229|XP_039481421.1|DSAN
OG0006913	LOC6542749|XP_001970148.1|DERE	LOC120458365|XP_039501914.1|DSAN
OG0006914	LOC6544823|XP_001972659.1|DERE	LOC120447731|XP_039485209.1|DSAN
OG0006915	LOC6542512|XP_026835509.1|DERE	LOC120443797|XP_039479061.1|DSAN
OG0006916	LOC6542390|XP_001969609.1|DERE	LOC120444025|XP_039479460.1|DSAN
OG0006917	LOC6542173|XP_026834050.1|DERE	LOC120444060|XP_039479500.1|DSAN
OG0006918	LOC6543206|XP_001968989.1|DERE	LOC120458438|XP_039502015.1|DSAN
OG0006919	LOC6541446|XP_026834444.1|DERE	LOC120445173|XP_039481305.1|DSAN
OG0006920	LOC6541707|XP_015014467.1|DERE	LOC120458240|XP_039501762.1|DSAN
OG0006921	LOC6540897|XP_026835321.1|DERE	LOC120443812|XP_039479086.1|DSAN
OG0006922	LOC6541967|XP_001969630.1|DERE	LOC120444951|XP_039480894.1|DSAN
OG0006923	LOC6542859|XP_001968623.1|DERE	LOC120445126|XP_039481212.1|DSAN
OG0006924	LOC6548269|XP_001973863.1|DERE	LOC120458185|XP_039501687.1|DSAN
OG0006925	LOC6554631|XP_026831514.1|DERE	LOC120453564|XP_039494251.1|DSAN
OG0006926	LOC6542079|XP_015015274.1|DERE	LOC120452526|XP_039492726.1|DSAN
OG0006927	LOC6542142|XP_001968415.1|DERE	LOC120457294|XP_039500704.1|DSAN
OG0006928	LOC6541684|XP_001968411.2|DERE	LOC120450340|XP_039489250.1|DSAN
OG0006929	LOC6542288|XP_001968115.1|DERE	LOC120448136|XP_039485892.1|DSAN
OG0006930	LOC6543475|XP_001968707.2|DERE	LOC120456461|XP_039499244.1|DSAN
OG0006931	LOC6541461|XP_001969766.1|DERE	LOC120454007|XP_039494933.1|DSAN
OG0006932	LOC6543056|XP_001969461.1|DERE	LOC120444519|XP_039480194.1|DSAN
OG0006933	LOC6542526|XP_001969457.1|DERE	LOC120450807|XP_039489915.1|DSAN
OG0006934	LOC6551920|XP_026832032.1|DERE	LOC120450941|XP_039490143.1|DSAN
OG0006935	LOC6541397|XP_015015364.1|DERE	LOC120456066|XP_039498592.1|DSAN
OG0006936	LOC6540848|XP_026835108.1|DERE	LOC120451368|XP_039490953.1|DSAN
OG0006937	LOC6541319|XP_001969429.1|DERE	LOC120444139|XP_039479639.1|DSAN
OG0006938	LOC6542074|XP_001969363.1|DERE	LOC120458897|XP_039502674.1|DSAN
OG0006939	LOC6550925|XP_001976980.1|DERE	LOC120457104|XP_039500243.1|DSAN
OG0006940	LOC6542519|XP_001970156.2|DERE	LOC120455999|XP_039498493.1|DSAN
OG0006941	LOC6542041|XP_026835254.1|DERE	LOC120445406|XP_039481758.1|DSAN
OG0006942	LOC6547459|XP_026836815.1|DERE	LOC120445025|XP_039481032.1|DSAN
OG0006943	LOC6547630|XP_001976265.2|DERE	LOC120447090|XP_039484427.1|DSAN
OG0006944	LOC6541703|XP_001968312.3|DERE	LOC120443808|XP_039479083.1|DSAN
OG0006945	LOC6549299|XP_001974373.1|DERE	LOC120445186|XP_039481334.1|DSAN
OG0006946	LOC6553570|XP_015009864.1|DERE	LOC120451076|XP_039490370.1|DSAN
OG0006947	LOC6541257|XP_001968926.1|DERE	LOC120456329|XP_039499034.1|DSAN
OG0006948	LOC6549112|XP_026836011.1|DERE	LOC120444993|XP_039480962.1|DSAN
OG0006949	LOC6541569|XP_001968677.1|DERE	LOC120458780|XP_039502494.1|DSAN
OG0006950	LOC6542353|XP_026835069.1|DERE	LOC120458839|XP_039502598.1|DSAN
OG0006951	LOC6540696|XP_015014542.1|DERE	LOC120454036|XP_039495003.1|DSAN
