Orthogroup	DERE.longest_only	DYAK.longest_only
OG0003406	LOC6554180|XP_001981490.1|DERE	LOC6538208|XP_002098736.1|DYAK
OG0003407	LOC6554182|XP_001981491.1|DERE	LOC6538210|XP_002098737.1|DYAK
OG0003408	LOC6552866|XP_001979974.1|DERE	LOC6537264|XP_002097822.1|DYAK
OG0003409	LOC6555418|XP_026832085.1|DERE	LOC6537682|XP_039231266.1|DYAK
OG0003410	LOC6555259|XP_026831999.1|DERE	LOC6537720|XP_002098265.1|DYAK
OG0003411	LOC6553267|XP_001980157.1|DERE	LOC6537074|XP_002097635.1|DYAK
OG0003412	LOC6555035|XP_001981406.1|DERE	LOC6538109|XP_039232416.1|DYAK
OG0003413	LOC6552086|XP_001978797.3|DERE	LOC6535266|XP_002095922.3|DYAK
OG0003414	LOC6545842|XP_001972741.1|DERE	LOC6534115|XP_002094799.1|DYAK
OG0003415	LOC6550624|XP_026837252.1|DERE	LOC6524742|XP_002100586.1|DYAK
OG0003416	LOC6553496|XP_001979336.1|DERE	LOC6535891|XP_002096507.1|DYAK
OG0003417	LOC6554339|XP_001982103.2|DERE	LOC6537928|XP_002098468.2|DYAK
OG0003418	LOC6553682|XP_015009870.1|DERE	LOC6536847|XP_002097416.1|DYAK
OG0003419	LOC6553419|XP_001979317.1|DERE	LOC6535911|XP_002096527.1|DYAK
OG0003420	LOC6553420|XP_001979318.3|DERE	LOC6535910|XP_002096526.3|DYAK
OG0003421	LOC6555059|XP_001981387.1|DERE	LOC6538089|XP_002098623.1|DYAK
OG0003422	LOC6555060|XP_001981388.2|DERE	LOC6538090|XP_002098624.1|DYAK
OG0003423	LOC6546572|XP_001974562.1|DERE	LOC6531210|XP_002092038.1|DYAK
OG0003424	LOC6555204|XP_001982072.2|DERE	LOC6538809|XP_002099322.1|DYAK
OG0003425	LOC6552958|XP_001981026.1|DERE	LOC6537645|XP_002098190.1|DYAK
OG0003426	LOC6553864|XP_001979607.2|DERE	LOC6535606|XP_002096234.2|DYAK
OG0003427	LOC6551791|XP_001979616.1|DERE	LOC6535595|XP_002096223.1|DYAK
OG0003428	LOC6546350|XP_026832774.1|DERE	LOC6534283|XP_002094964.1|DYAK
OG0003429	LOC6547890|XP_001976449.1|DERE	LOC6531874|XP_002092661.1|DYAK
OG0003430	LOC6555879|XP_026839021.1|DERE	LOC6523693|XP_002099571.1|DYAK
OG0003431	LOC6551753|XP_001978856.2|DERE	LOC6535321|XP_039232507.1|DYAK
OG0003432	LOC6555111|XP_001982027.1|DERE	LOC6538760|XP_002099274.1|DYAK
OG0003433	LOC6554480|XP_026833623.1|DERE	LOC6537983|XP_002098520.1|DYAK
OG0003434	LOC6550799|XP_001978090.2|DERE	LOC6524824|XP_002100666.1|DYAK
OG0003435	LOC6555189|XP_001981625.3|DERE	LOC6538341|XP_002098866.3|DYAK
OG0003436	LOC6552785|XP_001978971.1|DERE	LOC6537510|XP_002098056.1|DYAK
OG0003437	LOC6552784|XP_026831544.1|DERE	LOC6537509|XP_015048378.1|DYAK
OG0003438	LOC6552786|XP_001978972.1|DERE	LOC6537511|XP_002098057.1|DYAK
OG0003439	LOC6555021|XP_001982033.1|DERE	LOC6538767|XP_002099281.1|DYAK
OG0003440	LOC6555371|XP_015009145.1|DERE	LOC6539060|XP_039232590.1|DYAK
OG0003441	LOC6540627|XP_001968887.1|DERE	LOC6528231|XP_002089293.1|DYAK
OG0003442	LOC6552414|XP_001980859.1|DERE	LOC6536325|XP_002096909.1|DYAK
OG0003443	LOC6546288|XP_001971311.1|DERE	LOC6533475|XP_002094186.1|DYAK
OG0003444	LOC6545780|XP_001973416.2|DERE	LOC6534862|XP_002095534.2|DYAK
OG0003445	LOC6549907|XP_001977383.1|DERE	LOC6525250|XP_039233443.1|DYAK
OG0003446	LOC6550620|XP_015011265.1|DERE	LOC6524910|XP_015045945.1|DYAK
OG0003447	LOC6555833|XP_026839166.1|DERE	LOC26535171|XP_039232942.1|DYAK
OG0003448	LOC6552068|XP_001978788.1|DERE	LOC6535257|XP_002095913.1|DYAK
OG0003449	LOC6552406|XP_001979804.1|DERE	LOC6536664|XP_002097236.1|DYAK
OG0003450	LOC6553097|XP_001980052.2|DERE	LOC6537186|XP_002097744.1|DYAK
OG0003451	LOC6553560|XP_001979340.1|DERE	LOC6535887|XP_002096503.1|DYAK
OG0003452	LOC6553561|XP_001979341.1|DERE	LOC6535886|XP_002096502.2|DYAK
OG0003453	LOC6544384|XP_001971478.1|DERE	LOC6533289|XP_002094015.1|DYAK
OG0003454	LOC6541481|XP_001968486.1|DERE	LOC6526640|XP_002087748.1|DYAK
OG0003455	LOC6552030|XP_001980675.2|DERE	LOC6536519|XP_002097096.1|DYAK
OG0003456	LOC6547974|XP_015012243.1|DERE	LOC6530620|XP_002091533.1|DYAK
OG0003457	LOC6552369|XP_001978880.1|DERE	LOC6535357|XP_002096008.2|DYAK
OG0003458	LOC6552065|XP_001979721.1|DERE	LOC6535480|XP_002096111.1|DYAK
OG0003459	LOC6554055|XP_026831686.1|DERE	LOC6537378|XP_002097934.1|DYAK
OG0003460	LOC6554559|XP_001982163.1|DERE	LOC6537863|XP_002098404.2|DYAK
OG0003461	LOC6552783|XP_001978969.3|DERE	LOC6537508|XP_002098054.3|DYAK
OG0003462	LOC6544358|XP_001971996.1|DERE	LOC6533070|XP_002093802.1|DYAK
OG0003463	LOC6552650|XP_026832126.1|DERE	LOC6537326|XP_002097883.1|DYAK
OG0003464	LOC6552082|XP_001979782.3|DERE	LOC6537445|XP_039231308.1|DYAK
OG0003465	LOC6552405|XP_001979803.1|DERE	LOC6536663|XP_002097235.1|DYAK
OG0003466	LOC6554484|XP_001981929.1|DERE	LOC6538653|XP_002099173.1|DYAK
OG0003467	LOC6552527|XP_001979919.1|DERE	LOC6537317|XP_002097874.1|DYAK
OG0003468	LOC6554601|XP_001981036.1|DERE	LOC6539058|XP_002099560.1|DYAK
OG0003469	LOC6554187|XP_001981263.1|DERE	LOC6538816|XP_002099329.1|DYAK
OG0003470	LOC6552559|XP_001979897.3|DERE	LOC6537342|XP_002097899.3|DYAK
OG0003471	LOC6549175|XP_026837013.1|DERE	LOC6529598|XP_015052390.1|DYAK
OG0003472	LOC6541633|XP_026834279.1|DERE	LOC6527941|XP_039227054.1|DYAK
OG0003473	LOC6542373|XP_001969927.1|DERE	LOC6527177|XP_002088271.1|DYAK
OG0003474	LOC113563677|XP_026833709.1|DERE	LOC6535628|XP_039231454.1|DYAK
OG0003475	LOC6553439|XP_026831698.1|DERE	LOC6535838|XP_039232632.1|DYAK
OG0003476	LOC6555864|XP_026839303.1|DERE	LOC6523769|XP_039232951.1|DYAK
OG0003477	LOC6553426|XP_026835931.1|DERE	LOC6536989|XP_002097558.1|DYAK
OG0003478	LOC6553685|XP_001980382.2|DERE	LOC6536845|XP_039232351.1|DYAK
OG0003479	LOC6552302|XP_001980827.1|DERE	LOC6536357|XP_002096939.1|DYAK
OG0003480	LOC6552827|XP_001979060.1|DERE	LOC6537597|XP_002098143.1|DYAK
OG0003481	LOC6552826|XP_001979059.1|DERE	LOC6537596|XP_002098142.1|DYAK
OG0003482	LOC6552825|XP_026839650.1|DERE	LOC6537595|XP_039231827.1|DYAK
OG0003483	LOC6552948|XP_001979036.1|DERE	LOC6537570|XP_002098116.1|DYAK
OG0003484	LOC6552933|XP_001981010.2|DERE	LOC6536161|XP_002096761.1|DYAK
OG0003485	LOC6553202|XP_001980295.1|DERE	LOC6536935|XP_002097504.1|DYAK
OG0003486	LOC6553204|XP_001980297.1|DERE	LOC6536933|XP_002097502.1|DYAK
OG0003487	LOC6555054|XP_001981382.1|DERE	LOC6538084|XP_002098618.1|DYAK
OG0003488	LOC6554514|XP_001981528.1|DERE	LOC6538250|XP_039231686.1|DYAK
OG0003489	LOC6552543|XP_001980839.1|DERE	LOC6536347|XP_039231976.1|DYAK
OG0003490	LOC6553807|XP_001979564.3|DERE	LOC6535650|XP_002096278.3|DYAK
OG0003491	LOC6554633|XP_015009021.1|DERE	LOC6538269|XP_039232868.1|DYAK
OG0003492	LOC6554196|XP_026838678.1|DERE	LOC6538176|XP_002098704.1|DYAK
OG0003493	LOC6554377|XP_026834708.1|DERE	LOC6537656|XP_002098201.2|DYAK
OG0003494	LOC6552177|XP_026831982.1|DERE	LOC6535301|XP_002095957.1|DYAK
OG0003495	LOC6549632|XP_001974438.1|DERE	LOC6529455|XP_002090457.1|DYAK
OG0003496	LOC6552840|XP_001979873.1|DERE	LOC6537366|XP_002097922.1|DYAK
OG0003497	LOC6553646|XP_001979380.1|DERE	LOC6535848|XP_002096469.1|DYAK
OG0003498	LOC113563918|XP_026833121.1|DERE	LOC6535210|XP_002095869.1|DYAK
OG0003499	LOC6552301|XP_001980826.2|DERE	LOC6536358|XP_002096940.2|DYAK
OG0003500	LOC6549448|XP_001974270.1|DERE	LOC6529695|XP_002090688.1|DYAK
OG0003501	LOC6553479|XP_001980273.1|DERE	LOC6536959|XP_002097528.1|DYAK
OG0003502	LOC6552939|XP_001981016.1|DERE	LOC6536155|XP_015047595.1|DYAK
OG0003503	LOC6555102|XP_026831597.1|DERE	LOC6538136|XP_002098671.2|DYAK
OG0003504	LOC26526137|XP_015010447.1|DERE	LOC6537193|XP_039231782.1|DYAK
OG0003505	LOC6553396|XP_026831459.1|DERE	LOC6537003|XP_039232285.1|DYAK
OG0003506	LOC6552569|XP_026839778.1|DERE	LOC6537548|XP_015048409.1|DYAK
OG0003507	LOC6554611|XP_001982169.3|DERE	LOC6537857|XP_002098398.3|DYAK
OG0003508	LOC6545963|XP_001971231.2|DERE	LOC6532479|XP_002093225.2|DYAK
OG0003509	LOC6555172|XP_001982270.1|DERE	LOC6537755|XP_002098296.1|DYAK
OG0003510	LOC6555378|XP_001982091.1|DERE	LOC6537940|XP_002098480.1|DYAK
OG0003511	LOC6555377|XP_015008879.1|DERE	LOC6537941|XP_015048575.1|DYAK
OG0003512	LOC6554168|XP_001982110.1|DERE	LOC6537921|XP_002098461.2|DYAK
OG0003513	LOC6554522|XP_001982159.1|DERE	LOC6537867|XP_002098408.1|DYAK
OG0003514	LOC6551768|XP_001980637.1|DERE	LOC6536557|XP_002097133.1|DYAK
OG0003515	LOC6546775|XP_001976002.1|DERE	LOC6530207|XP_002091145.1|DYAK
OG0003516	LOC6553537|XP_001980266.1|DERE	LOC6536966|XP_002097535.1|DYAK
OG0003517	LOC6552475|XP_015009759.1|DERE	LOC26535701|XP_015047899.1|DYAK
OG0003518	LOC6553185|XP_001979104.1|DERE	LOC6536146|XP_002096747.1|DYAK
OG0003519	LOC6545824|XP_001972193.2|DERE	LOC6532538|XP_039230907.1|DYAK
OG0003520	LOC6545831|XP_026832346.1|DERE	LOC6532531|XP_002093277.1|DYAK
OG0003521	LOC6545771|XP_026832779.1|DERE	LOC6532549|XP_015049428.1|DYAK
OG0003522	LOC6541077|XP_001969103.1|DERE	LOC6528860|XP_002089892.1|DYAK
OG0003523	LOC6549634|XP_026836678.1|DERE	LOC6529457|XP_002090459.1|DYAK
OG0003524	LOC6550053|XP_001977620.1|DERE	LOC6525739|XP_002101561.1|DYAK
OG0003525	LOC6548682|XP_026836621.1|DERE	LOC6531418|XP_002092221.1|DYAK
OG0003526	LOC6552117|XP_001979724.1|DERE	LOC6535478|XP_002096109.1|DYAK
OG0003527	LOC6542238|XP_026835563.1|DERE	LOC26535907|XP_002089498.1|DYAK
OG0003529	LOC6541870|XP_001969433.1|DERE	LOC6527997|XP_002089064.1|DYAK
OG0003530	LOC6544124|XP_001971418.3|DERE	LOC6533349|XP_002094074.2|DYAK
OG0003531	LOC6552169|XP_001979732.1|DERE	LOC6535470|XP_002096101.1|DYAK
OG0003532	LOC6543674|XP_001971372.1|DERE	LOC6533401|XP_002094119.1|DYAK
OG0003533	LOC6545517|XP_001971594.1|DERE	LOC6532647|XP_002093391.1|DYAK
OG0003534	LOC6546020|XP_026833943.1|DERE	LOC6533541|XP_002094251.2|DYAK
OG0003535	LOC6546418|XP_001971258.1|DERE	LOC6533528|XP_002094238.1|DYAK
OG0003536	LOC6541572|XP_001970749.1|DERE	LOC6528301|XP_015053906.1|DYAK
OG0003537	LOC6547841|XP_001975052.1|DERE	LOC6530625|XP_002091538.1|DYAK
OG0003538	LOC6549360|XP_001975789.1|DERE	LOC6529985|XP_002090931.1|DYAK
OG0003539	LOC6546599|XP_015012345.1|DERE	LOC6531549|XP_039228100.1|DYAK
OG0003540	LOC6545472|XP_001971010.1|DERE	LOC6532223|XP_002092996.2|DYAK
OG0003541	LOC26526003|XP_026831524.1|DERE	LOC26535113|XP_015049030.1|DYAK
OG0003542	LOC6541505|XP_026835487.1|DERE	LOC6528544|XP_002089590.1|DYAK
OG0003543	LOC6555579|XP_001982496.1|DERE	LOC6523909|XP_002099782.2|DYAK
OG0003544	LOC6544708|XP_026833149.1|DERE	LOC6533283|XP_002094009.1|DYAK
OG0003545	LOC6543984|XP_001973725.1|DERE	LOC6535140|XP_039230257.1|DYAK
OG0003546	LOC6545482|XP_001973378.1|DERE	LOC26535030|XP_015045035.1|DYAK
OG0003547	LOC6547888|XP_001976432.1|DERE	LOC6531857|XP_015051578.1|DYAK
OG0003548	LOC6540663|XP_015014563.1|DERE	LOC6528726|XP_015054291.1|DYAK
OG0003549	LOC6540715|XP_001970341.2|DERE	LOC6528727|XP_002089762.2|DYAK
OG0003550	LOC6542545|XP_001969094.1|DERE	LOC6528868|XP_002089900.1|DYAK
OG0003551	LOC6546663|XP_001974575.1|DERE	LOC6531197|XP_002092025.1|DYAK
OG0003552	LOC6547248|XP_001976134.1|DERE	LOC6529325|XP_002090330.1|DYAK
OG0003553	LOC6541937|XP_026834995.1|DERE	LOC6528866|XP_002089898.1|DYAK
OG0003554	LOC6544219|XP_001973035.2|DERE	LOC6534432|XP_002095109.1|DYAK
OG0003555	LOC6544351|XP_015013352.1|DERE	LOC6532785|XP_039229418.1|DYAK
OG0003556	LOC6546158|XP_026832554.1|DERE	LOC26536190|XP_039229996.1|DYAK
OG0003557	LOC6546405|XP_001973550.1|DERE	LOC6534725|XP_002095400.1|DYAK
OG0003558	LOC6543953|XP_026832336.1|DERE	LOC6533001|XP_039229794.1|DYAK
OG0003559	LOC6545182|XP_026832330.1|DERE	LOC6533881|XP_002094581.2|DYAK
OG0003560	LOC6544388|XP_001971482.1|DERE	LOC6533285|XP_002094011.1|DYAK
OG0003561	LOC6547788|XP_001974943.2|DERE	LOC6530760|XP_015051825.1|DYAK
OG0003562	LOC6546551|XP_026837033.1|DERE	LOC6531207|XP_002092035.1|DYAK
OG0003563	LOC6553903|XP_001979576.1|DERE	LOC6535638|XP_002096266.1|DYAK
OG0003564	LOC6544429|XP_001971461.1|DERE	LOC6533308|XP_002094034.1|DYAK
OG0003565	LOC6544352|XP_026832919.1|DERE	LOC6532786|XP_015049606.1|DYAK
OG0003566	LOC6552367|XP_015009988.2|DERE	LOC6536407|XP_039232568.1|DYAK
OG0003567	LOC6548851|XP_001975417.1|DERE	LOC6531475|XP_015051340.1|DYAK
OG0003568	LOC6542228|XP_026834351.1|DERE	LOC6528764|XP_002089799.3|DYAK
OG0003569	LOC6546517|XP_001971270.1|DERE	LOC6533514|XP_015050102.1|DYAK
OG0003570	LOC6541809|XP_001970619.1|DERE	LOC6528433|XP_002089479.1|DYAK
OG0003571	LOC6543708|XP_015013293.1|DERE	LOC6532984|XP_002093719.2|DYAK
OG0003572	LOC6547033|XP_026836090.1|DERE	LOC6530215|XP_015051973.1|DYAK
OG0003573	LOC6549515|XP_001975697.1|DERE	LOC6529881|XP_002090838.1|DYAK
OG0003574	LOC6544043|XP_001971967.1|DERE	LOC6533036|XP_002093771.1|DYAK
OG0003575	LOC6544806|XP_001973185.1|DERE	LOC6535103|XP_039230303.1|DYAK
OG0003576	LOC6543695|XP_001972969.1|DERE	LOC6534363|XP_002095041.1|DYAK
OG0003577	LOC6544636|XP_001972026.1|DERE	LOC6533108|XP_002093834.1|DYAK
OG0003578	LOC6544490|XP_001971473.1|DERE	LOC6533295|XP_002094021.1|DYAK
OG0003579	LOC6546975|XP_001974617.1|DERE	LOC6531151|XP_002091980.1|DYAK
OG0003580	LOC6547406|XP_001974823.1|DERE	LOC6530929|XP_002091771.1|DYAK
OG0003581	LOC6545686|XP_015013535.2|DERE	LOC6532416|XP_039230540.1|DYAK
OG0003582	LOC6543580|XP_001972293.1|DERE	LOC6533607|XP_002094315.1|DYAK
OG0003583	LOC6543177|XP_001969074.1|DERE	LOC6528888|XP_002089920.1|DYAK
OG0003584	LOC6542109|XP_001969113.1|DERE	LOC6528848|XP_002089880.2|DYAK
OG0003585	LOC6546249|XP_001972856.1|DERE	LOC6534236|XP_002094918.1|DYAK
OG0003586	LOC6555866|XP_001982743.2|DERE	LOC6523711|XP_015046761.1|DYAK
OG0003587	LOC6540942|XP_001968257.1|DERE	LOC6526394|XP_002087513.1|DYAK
OG0003588	LOC6553713|XP_001980357.3|DERE	LOC6536868|XP_002097437.1|DYAK
OG0003589	LOC113564356|XP_026837130.1|DERE	LOC6531476|XP_002092275.1|DYAK
OG0003590	LOC6546453|XP_026832489.1|DERE	LOC6532481|XP_002093227.1|DYAK
OG0003591	LOC6545603|XP_015013627.1|DERE	LOC6532393|XP_015049324.1|DYAK
OG0003592	LOC6544925|XP_001972544.1|DERE	LOC6533894|XP_002094594.1|DYAK
OG0003593	LOC6543944|XP_026832348.1|DERE	LOC6533367|XP_039229632.1|DYAK
OG0003594	LOC6544434|XP_001971466.1|DERE	LOC6533303|XP_002094029.1|DYAK
OG0003595	LOC6546766|XP_026836456.1|DERE	LOC6530509|XP_002091424.1|DYAK
OG0003596	LOC6541464|XP_001970739.1|DERE	LOC6528311|XP_002089364.1|DYAK
OG0003597	LOC6541647|XP_001970748.1|DERE	LOC6528302|XP_002089355.2|DYAK
OG0003598	LOC6544005|XP_001971897.1|DERE	LOC6532965|XP_002093700.1|DYAK
OG0003599	LOC6542240|XP_001968499.1|DERE, LOC113564236|XP_026835626.1|DERE	LOC6526652|XP_002087760.1|DYAK
OG0003600	LOC6545814|XP_015013370.1|DERE	LOC6532712|XP_015049556.1|DYAK
OG0003601	LOC6541070|XP_015014795.1|DERE	LOC6528689|XP_015054029.1|DYAK
OG0003602	LOC6547938|XP_026836223.1|DERE	LOC6531882|XP_002092669.1|DYAK
OG0003603	LOC6545721|XP_026832395.1|DERE	LOC6532735|XP_002093477.2|DYAK
OG0003604	LOC6548732|XP_001973983.3|DERE	LOC6529209|XP_039229101.1|DYAK
OG0003605	LOC6554248|XP_001982097.1|DERE	LOC6537934|XP_002098474.1|DYAK
OG0003606	LOC6546782|XP_026836351.1|DERE	LOC6531232|XP_002092044.1|DYAK
OG0003607	LOC6546823|XP_001974580.1|DERE	LOC6531190|XP_002092019.1|DYAK
OG0003608	LOC6546098|XP_001972255.1|DERE	LOC6533565|XP_039230317.1|DYAK
OG0003609	LOC6541050|XP_001970361.1|DERE	LOC6528707|XP_002089742.1|DYAK
OG0003610	LOC6546389|XP_001972879.1|DERE	LOC6534263|XP_002094944.1|DYAK
OG0003611	LOC6545053|XP_001971560.1|DERE	LOC6532614|XP_039230219.1|DYAK
OG0003612	LOC6547828|XP_001974975.1|DERE	LOC6530728|XP_002091619.1|DYAK
OG0003613	LOC6542147|XP_001970607.1|DERE	LOC6528446|XP_002089492.1|DYAK
OG0003614	LOC6541721|XP_001970606.1|DERE	LOC6528447|XP_002089493.1|DYAK
OG0003615	LOC6547897|XP_001976391.1|DERE	LOC6531815|XP_002092602.1|DYAK
OG0003616	LOC6546654|XP_001974497.1|DERE	LOC6531298|XP_002092102.1|DYAK
OG0003617	LOC6546584|XP_001975898.2|DERE	LOC6530093|XP_002091039.2|DYAK
OG0003618	LOC6546585|XP_026837026.1|DERE	LOC6530094|XP_015052593.1|DYAK
OG0003619	LOC6546625|XP_026836662.1|DERE	LOC6530037|XP_002090983.1|DYAK
OG0003620	LOC6547968|XP_001976561.1|DERE	LOC6531994|XP_002092780.1|DYAK
OG0003621	LOC6545032|XP_001971564.1|DERE	LOC6532618|XP_002093362.1|DYAK
OG0003622	LOC6545031|XP_026832665.1|DERE	LOC6532617|XP_002093361.2|DYAK
OG0003623	LOC6549547|XP_001975753.1|DERE	LOC6529939|XP_002090894.1|DYAK
OG0003624	LOC6547868|XP_001976447.1|DERE	LOC6531872|XP_002092659.1|DYAK
OG0003625	LOC6542630|XP_001970609.1|DERE	LOC6528444|XP_002089490.1|DYAK
OG0003626	LOC6548986|XP_015011694.1|DERE	LOC6531560|XP_015051417.1|DYAK
OG0003627	LOC6547298|XP_001974724.1|DERE	LOC6531039|XP_039228160.1|DYAK
OG0003628	LOC6541079|XP_015015408.1|DERE	LOC6528759|XP_015054266.1|DYAK
OG0003629	LOC6549585|XP_001975819.1|DERE	LOC6530014|XP_002090960.1|DYAK
OG0003630	LOC6547947|XP_001976549.1|DERE	LOC6531981|XP_002092767.1|DYAK
OG0003631	LOC6545522|XP_001973363.1|DERE	LOC6534918|XP_002095589.2|DYAK
OG0003632	LOC6544039|XP_001971963.1|DERE	LOC6533032|XP_002093767.2|DYAK
OG0003633	LOC6546648|XP_001975857.1|DERE	LOC6530052|XP_002090998.1|DYAK
OG0003634	LOC6545772|XP_001971639.2|DERE	LOC6532698|XP_002093440.1|DYAK
OG0003635	LOC6545934|XP_026832632.1|DERE	LOC6532804|XP_002093541.3|DYAK
OG0003636	LOC6541066|XP_001970368.1|DERE	LOC6528693|XP_002089735.1|DYAK
OG0003637	LOC6546796|XP_001975890.1|DERE	LOC6530086|XP_002091032.1|DYAK
OG0003638	LOC6545854|XP_026832407.1|DERE	LOC6534887|XP_015050904.1|DYAK
OG0003639	LOC6542445|XP_001969340.1|DERE	LOC6527894|XP_002088966.1|DYAK
OG0003640	LOC6548346|XP_001975517.1|DERE	LOC6531579|XP_002092377.1|DYAK
OG0003641	LOC6547857|XP_001975040.1|DERE	LOC6530653|XP_002091551.1|DYAK
OG0003642	LOC6542110|XP_026835339.1|DERE	LOC6528541|XP_039226506.1|DYAK
OG0003643	LOC6548240|XP_001976567.1|DERE	LOC6532001|XP_002092787.1|DYAK
OG0003644	LOC6543120|XP_001969115.1|DERE	LOC6528845|XP_015054078.1|DYAK
OG0003645	LOC6546292|XP_001971315.1|DERE	LOC6533471|XP_002094182.1|DYAK
OG0003646	LOC6543673|XP_001971371.1|DERE	LOC6533402|XP_002094120.1|DYAK
OG0003647	LOC6545591|XP_001972148.1|DERE	LOC6532586|XP_002093330.1|DYAK
OG0003648	LOC6540967|XP_001968744.1|DERE	LOC6527609|XP_002088697.1|DYAK
OG0003649	LOC6555320|XP_001981881.1|DERE	LOC6538600|XP_002099122.1|DYAK
OG0003650	LOC6550750|XP_001978047.1|DERE	LOC6524868|XP_002100708.1|DYAK
OG0003651	LOC6554232|XP_001981249.1|DERE	LOC6538831|XP_002099344.2|DYAK
OG0003652	LOC6545243|XP_001972567.2|DERE	LOC6533915|XP_002094615.1|DYAK
OG0003653	LOC6545551|XP_001973390.1|DERE	LOC6534890|XP_002095562.1|DYAK
OG0003654	LOC6543903|XP_001972974.2|DERE	LOC6534368|XP_002095046.2|DYAK
OG0003655	LOC6549283|XP_001974245.1|DERE	LOC6529720|XP_002090713.1|DYAK
OG0003656	LOC6545164|XP_001972572.2|DERE	LOC6533920|XP_002094620.2|DYAK
OG0003657	LOC6543553|XP_001972306.1|DERE	LOC6533625|XP_002094332.1|DYAK
OG0003658	LOC6552000|XP_001980808.1|DERE	LOC6536376|XP_002096958.3|DYAK
OG0003659	LOC6545784|XP_001973420.1|DERE	LOC6534858|XP_002095530.1|DYAK
OG0003660	LOC6544855|XP_026832856.1|DERE	LOC6532206|XP_015049226.2|DYAK
OG0003661	LOC6546153|XP_001971296.1|DERE	LOC6533490|XP_015050059.1|DYAK
OG0003662	LOC6543595|XP_001973597.1|DERE	LOC6539391|XP_002086283.2|DYAK
OG0003663	LOC6544399|XP_001972029.1|DERE	LOC6533111|XP_039230232.1|DYAK
OG0003664	LOC26526615|XP_026832899.1|DERE	LOC6533113|XP_039230223.1|DYAK
OG0003665	LOC6541413|XP_001969067.1|DERE	LOC6528895|XP_039226884.1|DYAK
OG0003666	LOC6542446|XP_001970732.1|DERE	LOC6528317|XP_002089370.1|DYAK
OG0003667	LOC6546035|XP_001971724.1|DERE	LOC6532792|XP_002093530.1|DYAK
OG0003668	LOC6542829|XP_026839327.1|DERE	LOC6539201|XP_002086102.1|DYAK
OG0003669	LOC6547550|XP_001976171.1|DERE	LOC6529364|XP_002090369.1|DYAK
OG0003670	LOC6547551|XP_001976172.1|DERE	LOC6529365|XP_002090370.1|DYAK
OG0003671	LOC6547863|XP_026836931.1|DERE	LOC6531867|XP_039228179.1|DYAK
OG0003672	LOC6555274|XP_001981839.1|DERE	LOC6538558|XP_002099080.1|DYAK
OG0003673	LOC6548026|XP_001975183.1|DERE	LOC26534846|XP_015051434.2|DYAK
OG0003674	LOC6548776|XP_026835893.1|DERE	LOC6531489|XP_039228016.1|DYAK
OG0003675	LOC6541550|XP_001970536.1|DERE	LOC6528515|XP_002089561.1|DYAK
OG0003676	LOC6542801|XP_015014600.1|DERE	LOC6528514|XP_039227128.1|DYAK
OG0003677	LOC26526215|XP_015014242.1|DERE	LOC26534636|XP_039233289.1|DYAK
OG0003678	LOC6543570|XP_001971830.3|DERE	LOC6532898|XP_002093634.3|DYAK
OG0003679	LOC6543565|XP_001971825.1|DERE	LOC6532892|XP_002093628.1|DYAK
OG0003680	LOC6546825|XP_001974582.1|DERE	LOC6531188|XP_002092017.1|DYAK
OG0003681	LOC6548848|XP_001975462.1|DERE	LOC6531520|XP_002092319.1|DYAK
OG0003682	LOC6553670|XP_001980412.1|DERE	LOC6536816|XP_002097386.2|DYAK
OG0003683	LOC6549523|XP_001975815.2|DERE	LOC6530010|XP_002090956.2|DYAK
OG0003684	LOC6545822|XP_001972175.1|DERE	LOC6532557|XP_002093302.1|DYAK
OG0003685	LOC6545481|XP_026833289.1|DERE	LOC6532646|XP_015049511.1|DYAK
OG0003686	LOC6543376|XP_001969133.2|DERE	LOC6528827|XP_002089859.1|DYAK
OG0003687	LOC6546570|XP_001974560.1|DERE	LOC6531212|XP_002092040.1|DYAK
OG0003688	LOC6546658|XP_001974501.1|DERE	LOC6531294|XP_002092098.1|DYAK
OG0003689	LOC6544239|XP_026832783.1|DERE	LOC6535175|XP_039229722.1|DYAK
OG0003690	LOC6546354|XP_026833192.1|DERE	LOC6534287|XP_002094968.3|DYAK
OG0003691	LOC6543793|XP_001973141.2|DERE	LOC6539615|XP_039229876.1|DYAK
OG0003692	LOC6541648|XP_001970625.1|DERE	LOC6528427|XP_002089473.1|DYAK
OG0003693	LOC6544827|XP_001970985.1|DERE	LOC6532196|XP_039229554.1|DYAK
OG0003694	LOC6545261|XP_001973251.1|DERE	LOC6535045|XP_002095710.1|DYAK
OG0003695	LOC6543612|XP_001972943.1|DERE	LOC6534332|XP_002095012.1|DYAK
OG0003696	LOC6546609|XP_001976045.2|DERE	LOC6530255|XP_002091189.2|DYAK
OG0003697	LOC6542280|XP_026835182.1|DERE	LOC6528873|XP_002089905.1|DYAK
OG0003698	LOC6545977|XP_001972186.1|DERE	LOC6532545|XP_002093291.1|DYAK
OG0003699	LOC6548257|XP_026836880.1|DERE	LOC6532067|XP_039227946.1|DYAK
OG0003700	LOC6548406|XP_001976672.1|DERE	LOC6532117|XP_002092893.1|DYAK
OG0003701	LOC6542295|XP_001970231.1|DERE	LOC6527644|XP_002088732.1|DYAK
OG0003702	LOC6545536|XP_001972704.1|DERE	LOC6534074|XP_002094760.1|DYAK
