Orthogroup	DERE.longest_only	DFIC.longest_only
OG0005421	LOC6542783|XP_001969778.1|DERE	LOC108093473|XP_017049048.1|DFIC
OG0005422	LOC6550207|XP_001977718.1|DERE	LOC108087592|XP_017040513.1|DFIC
OG0005423	LOC6542392|XP_026835163.1|DERE	LOC108101005|XP_017060697.1|DFIC, LOC108097850|XP_017055872.1|DFIC
OG0005424	LOC6547601|XP_001974961.1|DERE	LOC108095162|XP_017051609.1|DFIC
OG0005425	LOC6550552|XP_001977984.1|DERE	LOC108102146|XP_017062309.1|DFIC
OG0005426	LOC6540586|XP_001970333.1|DERE	LOC108090399|XP_017044535.1|DFIC
OG0005427	LOC6549377|XP_001974297.2|DERE	LOC108101159|XP_017060871.1|DFIC
OG0005428	LOC6542976|XP_001969998.1|DERE	LOC108093002|XP_017048390.1|DFIC
OG0005429	LOC6540958|XP_001970016.1|DERE	LOC108094383|XP_017050433.1|DFIC
OG0005430	LOC6540952|XP_026834191.1|DERE	LOC108094384|XP_017050434.1|DFIC
OG0005431	LOC6548592|XP_001973956.1|DERE	LOC108094388|XP_017050442.1|DFIC
OG0005432	LOC6548475|XP_001973913.2|DERE	LOC108101724|XP_017061665.1|DFIC
OG0005433	LOC6548138|XP_001975230.1|DERE	LOC108093641|XP_017049288.1|DFIC
OG0005434	LOC6548596|XP_015012010.1|DERE	LOC108100814|XP_017060374.1|DFIC
OG0005435	LOC6553325|XP_001979189.1|DERE	LOC108101725|XP_017061666.1|DFIC
OG0005436	LOC6548595|XP_026838684.1|DERE	LOC108100876|XP_017060464.1|DFIC
OG0005437	LOC6552508|XP_001979816.1|DERE	LOC108097939|XP_017056023.1|DFIC
OG0005438	LOC6542099|XP_001968228.1|DERE	LOC108091486|XP_017046196.1|DFIC
OG0005439	LOC6553583|XP_001980279.1|DERE	LOC108091648|XP_017046441.1|DFIC
OG0005440	LOC6541686|XP_026834304.1|DERE	LOC108092451|XP_017047525.1|DFIC
OG0005441	LOC6542122|XP_001969702.1|DERE	LOC108092275|XP_017047299.1|DFIC
OG0005442	LOC6549341|XP_001974321.1|DERE	LOC108101155|XP_017060866.1|DFIC
OG0005443	LOC6541854|XP_026834461.1|DERE	LOC108089232|XP_017042878.1|DFIC
OG0005444	LOC6543007|XP_001968162.1|DERE	LOC108091468|XP_017046175.1|DFIC
OG0005445	LOC6542470|XP_026834747.1|DERE	LOC108100015|XP_017059211.1|DFIC
OG0005446	LOC6541555|XP_001970228.1|DERE	LOC108100841|XP_017060404.1|DFIC
OG0005447	LOC6540893|XP_001968736.1|DERE	LOC108089786|XP_017043670.1|DFIC
OG0005448	LOC6546767|XP_001975524.1|DERE	LOC108101836|XP_017061839.1|DFIC
OG0005449	LOC6550693|XP_001978018.1|DERE	LOC108094657|XP_017050856.1|DFIC
OG0005450	LOC6555452|XP_001981452.1|DERE	LOC108102289|XP_017062530.1|DFIC
OG0005451	LOC6549193|XP_026836500.1|DERE	LOC108095087|XP_017051508.1|DFIC
OG0005452	LOC6547369|XP_015011557.1|DERE	LOC108096818|XP_017054200.1|DFIC
OG0005453	LOC6552456|XP_001980874.1|DERE	LOC108099506|XP_017058558.1|DFIC
OG0005454	LOC6542769|XP_001969737.1|DERE	LOC108094507|XP_017050596.1|DFIC
OG0005455	LOC6548562|XP_001976634.1|DERE	LOC108101789|XP_017061754.1|DFIC
OG0005456	LOC6549496|XP_001974287.1|DERE	LOC108101170|XP_017060887.1|DFIC
OG0005457	LOC6549498|XP_015012060.1|DERE	LOC108101244|XP_017060987.1|DFIC
OG0005458	LOC6542849|XP_001968311.1|DERE	LOC108094167|XP_017050108.1|DFIC
OG0005459	LOC6541022|XP_001968732.1|DERE	LOC108089917|XP_017043887.1|DFIC
OG0005460	LOC6541575|XP_001968809.1|DERE	LOC108089847|XP_017043781.1|DFIC
OG0005461	LOC6549437|XP_001974302.1|DERE	LOC108101206|XP_017060944.1|DFIC
OG0005462	LOC6549439|XP_001974304.1|DERE	LOC108101213|XP_017060951.1|DFIC
OG0005463	LOC6545844|XP_026833921.1|DERE	LOC108087456|XP_017040308.1|DFIC
OG0005464	LOC6549381|XP_001974301.1|DERE	LOC108101157|XP_017060868.1|DFIC
OG0005465	LOC6549499|XP_026836551.1|DERE	LOC108101176|XP_017060895.1|DFIC
OG0005466	LOC6549497|XP_001974288.1|DERE	LOC108101167|XP_017060885.1|DFIC
OG0005467	LOC6554913|XP_001982235.1|DERE	LOC108095976|XP_017052809.1|DFIC
OG0005468	LOC6542150|XP_001970255.1|DERE	LOC108092690|XP_017047888.1|DFIC
OG0005469	LOC6541018|XP_001970291.1|DERE	LOC108100995|XP_017060649.1|DFIC
OG0005470	LOC6540842|XP_001970293.1|DERE	LOC108100966|XP_017060606.1|DFIC
OG0005471	LOC6547633|XP_026836307.1|DERE	LOC108098256|XP_017056542.1|DFIC
OG0005472	LOC6547631|XP_026835675.1|DERE	LOC108098249|XP_017056529.1|DFIC
OG0005473	LOC6542263|XP_026835177.1|DERE	LOC108089965|XP_017043949.1|DFIC
OG0005474	LOC6541690|XP_001969763.1|DERE	LOC108093506|XP_017049084.1|DFIC
OG0005475	LOC6541700|XP_001969764.1|DERE	LOC108093505|XP_017049083.1|DFIC
OG0005476	LOC6543216|XP_001970554.2|DERE	LOC108101509|XP_017061359.1|DFIC
OG0005477	LOC6543854|XP_026833745.1|DERE	LOC108100533|XP_017059983.1|DFIC
OG0005478	LOC6541137|XP_001968672.1|DERE	LOC108101275|XP_017061052.1|DFIC
OG0005479	LOC6541504|XP_001968673.1|DERE	LOC108101274|XP_017061051.1|DFIC
OG0005480	LOC6541666|XP_001968674.1|DERE	LOC108101276|XP_017061055.1|DFIC
OG0005481	LOC6542703|XP_001968574.1|DERE	LOC108092502|XP_017047603.1|DFIC
OG0005482	LOC6541612|XP_026834822.1|DERE	LOC108092495|XP_017047586.1|DFIC
OG0005483	LOC6552997|XP_001980057.2|DERE	LOC108097561|XP_017055434.1|DFIC
OG0005484	LOC6543042|XP_001968967.1|DERE	LOC108098428|XP_017056808.1|DFIC, LOC108090722|XP_017045061.1|DFIC
OG0005485	LOC6549454|XP_001975778.2|DERE	LOC108087859|XP_017040930.1|DFIC
OG0005486	LOC6540809|XP_001970390.1|DERE	LOC108090537|XP_017044759.1|DFIC
OG0005487	LOC6541516|XP_026834224.1|DERE	LOC108092546|XP_017047669.1|DFIC
OG0005488	LOC6542027|XP_001968505.1|DERE	LOC108092525|XP_017047637.1|DFIC
OG0005489	LOC6541016|XP_001968241.1|DERE	LOC108101314|XP_017061104.1|DFIC
OG0005490	LOC6540976|XP_001968240.1|DERE	LOC108101328|XP_017061126.1|DFIC
OG0005491	LOC6542991|XP_026835464.1|DERE	LOC108094137|XP_017050047.1|DFIC
OG0005492	LOC6543291|XP_001968335.1|DERE	LOC108094154|XP_017050083.1|DFIC
OG0005493	LOC6549099|XP_001974211.1|DERE	LOC108098307|XP_017056608.1|DFIC
OG0005494	LOC6548445|XP_026836891.1|DERE	LOC108090784|XP_017045119.1|DFIC
OG0005495	LOC6548450|XP_001976709.1|DERE	LOC108090789|XP_017045125.1|DFIC
OG0005496	LOC6553448|XP_015010365.1|DERE	LOC108093321|XP_017048799.1|DFIC
OG0005497	LOC6548913|XP_001974180.1|DERE	LOC108098376|XP_017056725.1|DFIC
OG0005498	LOC6548912|XP_001974179.1|DERE	LOC108098377|XP_017056727.1|DFIC
OG0005499	LOC6549110|XP_026837168.1|DERE	LOC108098333|XP_017056655.1|DFIC
OG0005500	LOC6549111|XP_001974183.1|DERE	LOC108098335|XP_017056657.1|DFIC
OG0005501	LOC6549442|XP_001974307.1|DERE	LOC108101224|XP_017060962.1|DFIC
OG0005502	LOC6549441|XP_001974306.2|DERE	LOC108101226|XP_017060963.1|DFIC
OG0005503	LOC6541196|XP_026834876.1|DERE	LOC108100032|XP_017059239.1|DFIC
OG0005504	LOC6542656|XP_001968307.1|DERE	LOC108094164|XP_017050105.1|DFIC
OG0005506	LOC6548888|XP_015012034.1|DERE	LOC108089875|XP_017043818.1|DFIC
OG0005507	LOC6540925|XP_001968140.1|DERE	LOC108091424|XP_017046104.1|DFIC
OG0005508	LOC6543288|XP_001969905.1|DERE	LOC108100093|XP_017059326.1|DFIC
OG0005509	LOC6543055|XP_001968404.1|DERE	LOC108092381|XP_017047415.1|DFIC
OG0005510	LOC6540896|XP_001969555.1|DERE	LOC108098338|XP_017056667.1|DFIC
OG0005511	LOC6555668|XP_001982401.1|DERE	LOC108092842|XP_017048137.1|DFIC
OG0005512	LOC6555117|XP_026831513.1|DERE	LOC108099603|XP_017058710.1|DFIC
OG0005513	LOC6550730|XP_001978153.1|DERE	LOC108101677|XP_017061590.1|DFIC
OG0005514	LOC6555408|XP_001982328.1|DERE	LOC108099369|XP_017058351.1|DFIC
OG0005515	LOC6546725|XP_001975878.1|DERE	LOC108096775|XP_017054140.1|DFIC
OG0005516	LOC6541556|XP_001969468.1|DERE	LOC108089279|XP_017042947.1|DFIC
OG0005517	LOC6541796|XP_026835123.1|DERE	LOC108092698|XP_017047899.1|DFIC, LOC108093678|XP_017049774.1|DFIC
OG0005518	LOC6549227|XP_001974352.2|DERE	LOC108096090|XP_017052947.1|DFIC
OG0005519	LOC6546894|XP_001975975.1|DERE	LOC108087721|XP_017040731.1|DFIC
OG0005520	LOC6542548|XP_026834988.1|DERE	LOC108100066|XP_017059290.1|DFIC
OG0005521	LOC6542886|XP_001969920.1|DERE	LOC108100051|XP_017059273.1|DFIC
OG0005522	LOC6544246|XP_001972369.3|DERE	LOC108100146|XP_017059389.1|DFIC
OG0005523	LOC6548700|XP_026837072.1|DERE	LOC108089977|XP_017043967.1|DFIC
OG0005524	LOC6542879|XP_015014497.1|DERE	LOC108100073|XP_017059297.1|DFIC
OG0005525	LOC6542858|XP_001969354.1|DERE	LOC108101182|XP_017060907.1|DFIC
OG0005526	LOC6541138|XP_001969446.1|DERE	LOC108089272|XP_017042934.1|DFIC
OG0005527	LOC6555863|XP_026839237.1|DERE	LOC108101975|XP_017062058.1|DFIC
OG0005528	LOC6542111|XP_026834717.1|DERE	LOC108100899|XP_017060497.1|DFIC
OG0005529	LOC6548859|XP_026835888.1|DERE	LOC108093415|XP_017048947.1|DFIC
OG0005530	LOC6541359|XP_026834921.1|DERE	LOC108092575|XP_017047706.1|DFIC
OG0005531	LOC6543624|XP_001973610.1|DERE	LOC108093121|XP_017048554.1|DFIC
OG0005532	LOC6542332|XP_026835462.1|DERE	LOC108091509|XP_017046243.1|DFIC
OG0005533	LOC6543306|XP_001968456.1|DERE	LOC108092466|XP_017047544.1|DFIC
OG0005534	LOC6545539|XP_001971104.1|DERE	LOC108100615|XP_017060095.1|DFIC
OG0005535	LOC6541582|XP_001968355.1|DERE	LOC108092404|XP_017047455.1|DFIC
OG0005536	LOC6549562|XP_001974480.2|DERE	LOC108098266|XP_017056553.1|DFIC
OG0005537	LOC6541605|XP_001969681.1|DERE	LOC108100890|XP_017060488.1|DFIC
OG0005538	LOC6549612|XP_026836218.1|DERE	LOC108095916|XP_017052737.1|DFIC, LOC108096085|XP_017052940.1|DFIC
OG0005539	LOC6549324|XP_001974329.1|DERE	LOC108101240|XP_017060983.1|DFIC
OG0005540	LOC6542948|XP_001968204.2|DERE	LOC108091533|XP_017046288.1|DFIC
OG0005541	LOC6540941|XP_001968137.1|DERE	LOC108091546|XP_017046305.1|DFIC
OG0005542	LOC6546046|XP_001971743.1|DERE	LOC108099126|XP_017057952.1|DFIC
OG0005543	LOC6549651|XP_001974256.1|DERE	LOC108086323|XP_017038713.1|DFIC, LOC108094461|XP_017050530.1|DFIC
OG0005544	LOC6540824|XP_015015250.1|DERE	LOC108091494|XP_017046208.1|DFIC
OG0005545	LOC6542189|XP_001969845.1|DERE	LOC108098708|XP_017057310.1|DFIC
OG0005546	LOC6548701|XP_001974072.1|DERE	LOC108089931|XP_017043907.1|DFIC
OG0005547	LOC6543416|XP_001970271.3|DERE	LOC108092769|XP_017047992.1|DFIC
OG0005548	LOC6543500|XP_001970276.1|DERE	LOC108092696|XP_017047896.1|DFIC
OG0005549	LOC6541554|XP_001970278.1|DERE	LOC108092738|XP_017047956.1|DFIC
OG0005550	LOC6540588|XP_026834577.1|DERE	LOC108089922|XP_017043892.1|DFIC
OG0005551	LOC6547107|XP_001974748.1|DERE	LOC108095235|XP_017051751.1|DFIC
OG0005552	LOC6547106|XP_001974747.1|DERE	LOC108095218|XP_017051723.1|DFIC
OG0005553	LOC6542367|XP_001968308.1|DERE	LOC108094111|XP_017050021.1|DFIC
OG0005554	LOC6541302|XP_001968654.1|DERE	LOC108091500|XP_017046231.1|DFIC
OG0005555	LOC6541791|XP_001968650.1|DERE	LOC108091523|XP_017046273.1|DFIC
OG0005556	LOC6542004|XP_001968649.1|DERE	LOC108091522|XP_017046272.1|DFIC
OG0005557	LOC6547610|XP_001976247.1|DERE	LOC108098198|XP_017056425.1|DFIC
OG0005558	LOC6551589|XP_015010868.1|DERE	LOC108097662|XP_017055589.1|DFIC
OG0005559	LOC6548890|XP_001974132.1|DERE	LOC108089898|XP_017043861.1|DFIC
OG0005560	LOC6547232|XP_001976245.1|DERE	LOC108098193|XP_017056418.1|DFIC
OG0005561	LOC6549713|XP_001977420.1|DERE	LOC108094639|XP_017050828.1|DFIC
OG0005562	LOC6543529|XP_026834737.1|DERE	LOC108089901|XP_017043864.1|DFIC
OG0005563	LOC6555826|XP_001982692.2|DERE	LOC108095013|XP_017051345.1|DFIC
OG0005564	LOC6541442|XP_015014977.1|DERE	LOC108089158|XP_017042771.1|DFIC
OG0005565	LOC6549402|XP_001974450.1|DERE	LOC108090604|XP_017044864.1|DFIC
OG0005566	LOC6549403|XP_001974451.1|DERE	LOC108090605|XP_017044865.1|DFIC
OG0005567	LOC6554494|XP_001981939.2|DERE	LOC108099618|XP_017058729.1|DFIC
OG0005568	LOC6540764|XP_001968742.1|DERE	LOC108089825|XP_017043727.1|DFIC
OG0005569	LOC6541734|XP_015015187.1|DERE	LOC108092541|XP_017047658.1|DFIC
OG0005570	LOC6541024|XP_001968242.2|DERE	LOC108101313|XP_017061103.1|DFIC
OG0005571	LOC6547935|XP_001976360.3|DERE	LOC108096708|XP_017054030.1|DFIC
OG0005572	LOC6547843|XP_001975046.1|DERE	LOC108087812|XP_017040863.1|DFIC
OG0005573	LOC6554728|XP_026831628.1|DERE	LOC108095850|XP_017052637.1|DFIC
OG0005574	LOC6541260|XP_026834625.1|DERE	LOC108093763|XP_017049521.1|DFIC
OG0005575	LOC6552056|XP_001980692.1|DERE	LOC108087186|XP_017039932.1|DFIC
OG0005576	LOC6548928|XP_001975415.1|DERE	LOC108093748|XP_017049504.1|DFIC
OG0005577	LOC6544518|XP_026833326.1|DERE	LOC108096440|XP_017053525.1|DFIC
OG0005578	LOC6544736|XP_001973458.1|DERE	LOC108100487|XP_017059910.1|DFIC
OG0005579	LOC26526587|XP_015014304.1|DERE	LOC108100488|XP_017059911.1|DFIC
OG0005580	LOC6545052|XP_001971559.1|DERE	LOC108096248|XP_017053180.1|DFIC
OG0005581	LOC6551337|XP_026837449.1|DERE	LOC108096997|XP_017054474.1|DFIC
OG0005582	LOC6544064|XP_001973693.1|DERE	LOC108088886|XP_017042373.1|DFIC
OG0005583	LOC6545672|XP_001971654.1|DERE	LOC108089063|XP_017042661.1|DFIC
OG0005584	LOC6541361|XP_001969983.3|DERE	LOC108093437|XP_017048990.1|DFIC
OG0005585	LOC6553194|XP_001979155.1|DERE	LOC108098546|XP_017057036.1|DFIC
OG0005586	LOC6552685|XP_001978948.1|DERE	LOC108090233|XP_017044320.1|DFIC
OG0005587	LOC6543207|XP_001969891.1|DERE	LOC108100027|XP_017059232.1|DFIC
OG0005588	LOC6544890|XP_026833580.1|DERE	LOC108089517|XP_017043331.1|DFIC
OG0005589	LOC6552461|XP_026831497.1|DERE	LOC108099523|XP_017058579.1|DFIC
OG0005590	LOC6542488|XP_001970731.1|DERE	LOC108094329|XP_017050368.1|DFIC
OG0005591	LOC6550955|XP_001978237.1|DERE	LOC108097709|XP_017055686.1|DFIC
OG0005592	LOC6552489|XP_001979838.1|DERE	LOC108087024|XP_017039681.1|DFIC
OG0005593	LOC6545960|XP_001971228.1|DERE	LOC108100613|XP_017060092.1|DFIC
OG0005594	LOC6544769|XP_001971499.1|DERE	LOC108089509|XP_017043317.1|DFIC
OG0005595	LOC6544618|XP_001971500.2|DERE	LOC108089508|XP_017043315.1|DFIC
OG0005596	LOC6545943|XP_001971203.1|DERE	LOC108100279|XP_017059554.1|DFIC
OG0005597	LOC6552926|XP_026839347.1|DERE	LOC108099471|XP_017058513.1|DFIC
OG0005598	LOC6554328|XP_001981294.1|DERE	LOC108088494|XP_017041808.1|DFIC
OG0005599	LOC6547862|XP_001975045.2|DERE	LOC108087811|XP_017040861.1|DFIC
OG0005600	LOC6552763|XP_001980952.1|DERE	LOC108099550|XP_017058621.1|DFIC
OG0005601	LOC6550478|XP_001977822.1|DERE	LOC108097540|XP_017055378.1|DFIC
OG0005602	LOC6554401|XP_001981697.1|DERE	LOC108095663|XP_017052316.1|DFIC
OG0005603	LOC6549028|XP_001975537.1|DERE	LOC108101800|XP_017061765.1|DFIC
OG0005604	LOC6549030|XP_001975539.3|DERE	LOC108101891|XP_017061941.1|DFIC
OG0005605	LOC6546841|XP_001975943.1|DERE	LOC108086717|XP_017039224.1|DFIC
OG0005606	LOC6541424|XP_001969771.1|DERE	LOC108093486|XP_017049062.1|DFIC
OG0005607	LOC6553860|XP_001980564.1|DERE	LOC108102047|XP_017062158.1|DFIC
OG0005608	LOC6553920|XP_001980567.1|DERE	LOC108102084|XP_017062225.1|DFIC
OG0005609	LOC6545414|XP_001971713.1|DERE	LOC108099012|XP_017057735.1|DFIC
OG0005610	LOC6543764|XP_001971358.1|DERE	LOC108089046|XP_017042643.1|DFIC
OG0005611	LOC6546052|XP_001971749.2|DERE	LOC108099074|XP_017057852.1|DFIC
OG0005612	LOC6553838|XP_026833767.1|DERE	LOC108087968|XP_017041056.1|DFIC
OG0005613	LOC6553354|XP_001980183.1|DERE	LOC108087037|XP_017039698.1|DFIC
OG0005614	LOC6552401|XP_001978927.1|DERE	LOC108090118|XP_017044137.1|DFIC
OG0005615	LOC6554741|XP_001981076.1|DERE	LOC108100777|XP_017060304.1|DFIC
OG0005616	LOC6553043|XP_001980031.1|DERE	LOC108097411|XP_017055162.1|DFIC
OG0005617	LOC6553116|XP_001979081.1|DERE	LOC108091804|XP_017046659.1|DFIC
OG0005618	LOC6546776|XP_001976003.1|DERE	LOC108087724|XP_017040734.1|DFIC
OG0005619	LOC6551814|XP_001979621.1|DERE	LOC108087345|XP_017040174.1|DFIC
OG0005620	LOC6551415|XP_015011034.2|DERE	LOC108091189|XP_017045755.1|DFIC
OG0005621	LOC6551252|XP_001978440.3|DERE	LOC108097352|XP_017055077.1|DFIC
OG0005622	LOC6551484|XP_001978468.1|DERE	LOC108097089|XP_017054633.1|DFIC
OG0005623	LOC6555606|XP_026837470.1|DERE	LOC108092821|XP_017048114.1|DFIC
OG0005624	LOC6553191|XP_026835232.1|DERE	LOC108089082|XP_017042676.1|DFIC
OG0005625	LOC6552970|XP_026839558.1|DERE	LOC108096429|XP_017053511.1|DFIC
OG0005626	LOC6551609|XP_001978589.1|DERE	LOC108098140|XP_017056353.1|DFIC
OG0005627	LOC6554035|XP_001980508.1|DERE	LOC108102058|XP_017062177.1|DFIC
OG0005628	LOC6553092|XP_001980047.1|DERE	LOC108097570|XP_017055448.1|DFIC
OG0005629	LOC6546980|XP_001976068.1|DERE	LOC108086419|XP_017038810.1|DFIC
OG0005630	LOC6546541|XP_026836289.1|DERE	LOC108086722|XP_017039234.1|DFIC
OG0005631	LOC6551518|XP_001977186.1|DERE	LOC108091252|XP_017045856.1|DFIC
OG0005632	LOC6551228|XP_001978340.3|DERE	LOC108095520|XP_017052126.1|DFIC
OG0005633	LOC6551863|XP_026836374.1|DERE	LOC108087225|XP_017039996.1|DFIC
OG0005634	LOC6552171|XP_015010247.1|DERE	LOC108092023|XP_017046950.1|DFIC
OG0005635	LOC6543296|XP_015014409.1|DERE	LOC108089235|XP_017042884.1|DFIC
OG0005636	LOC6553081|XP_001979076.1|DERE	LOC108091814|XP_017046673.1|DFIC
OG0005637	LOC6552519|XP_001980944.1|DERE	LOC108099556|XP_017058630.1|DFIC
OG0005638	LOC6547585|XP_001974900.1|DERE	LOC108094937|XP_017051285.1|DFIC
OG0005639	LOC6547697|XP_001975018.1|DERE	LOC108087830|XP_017040890.1|DFIC
OG0005640	LOC6554018|XP_001980532.1|DERE	LOC108102019|XP_017062108.1|DFIC
OG0005641	LOC6549710|XP_001977417.1|DERE	LOC108094307|XP_017050321.1|DFIC
OG0005642	LOC6553339|XP_001979312.1|DERE	LOC108098551|XP_017057038.1|DFIC
OG0005643	LOC6543889|XP_001971884.1|DERE	LOC108100449|XP_017059862.1|DFIC
OG0005644	LOC6543968|XP_001972218.1|DERE	LOC108087576|XP_017040496.1|DFIC
OG0005645	LOC6550873|XP_026837226.1|DERE	LOC108097231|XP_017054881.1|DFIC
OG0005646	LOC6550889|XP_001976954.1|DERE	LOC108095352|XP_017051921.1|DFIC
OG0005647	LOC6541291|XP_001969982.1|DERE	LOC108093438|XP_017048991.1|DFIC
OG0005648	LOC6543851|XP_001972352.1|DERE	LOC108099831|XP_017058951.1|DFIC
OG0005649	LOC6552095|XP_026832028.1|DERE	LOC108091383|XP_017046052.1|DFIC
OG0005650	LOC6551756|XP_001978859.1|DERE	LOC108091393|XP_017046066.1|DFIC
OG0005651	LOC6549687|XP_001977429.1|DERE	LOC108097732|XP_017055722.1|DFIC
OG0005652	LOC6554683|XP_026831823.1|DERE	LOC108088405|XP_017041648.1|DFIC
OG0005653	LOC6543329|XP_001969960.1|DERE	LOC108089269|XP_017042929.1|DFIC
OG0005654	LOC6552291|XP_001978846.1|DERE	LOC108091369|XP_017046010.1|DFIC
OG0005655	LOC6553162|XP_001980022.1|DERE	LOC108097918|XP_017055946.1|DFIC
OG0005656	LOC6553048|XP_001980036.1|DERE	LOC108097513|XP_017055324.1|DFIC
OG0005657	LOC6551799|XP_015009770.1|DERE	LOC108102040|XP_017062151.1|DFIC
OG0005658	LOC6554007|XP_001979512.1|DERE	LOC108101109|XP_017060811.1|DFIC
OG0005659	LOC6554725|XP_001981788.3|DERE	LOC108095852|XP_017052639.1|DFIC
OG0005660	LOC6544517|XP_001973057.1|DERE	LOC108089377|XP_017043045.1|DFIC
OG0005661	LOC6551995|XP_001980803.1|DERE	LOC108098966|XP_017057671.1|DFIC
OG0005662	LOC6554024|XP_001980538.1|DERE	LOC108102037|XP_017062147.1|DFIC
OG0005663	LOC6551079|XP_001976947.1|DERE	LOC108087258|XP_017040052.1|DFIC, LOC108095334|XP_017051903.1|DFIC
OG0005664	LOC6554381|XP_026839526.1|DERE	LOC108095860|XP_017052650.1|DFIC
OG0005665	LOC6554262|XP_001981683.1|DERE	LOC108095893|XP_017052697.1|DFIC
OG0005666	LOC6549775|XP_001977306.1|DERE	LOC108097566|XP_017055440.1|DFIC
OG0005667	LOC6551293|XP_001976999.1|DERE	LOC108097099|XP_017054653.1|DFIC
OG0005668	LOC6543855|XP_026833741.1|DERE	LOC108100532|XP_017059980.1|DFIC
OG0005669	LOC6542002|XP_026834228.1|DERE	LOC108100794|XP_017060325.1|DFIC
OG0005670	LOC6554731|XP_001981794.1|DERE	LOC108095958|XP_017052788.1|DFIC
OG0005671	LOC26526776|XP_015010525.1|DERE	LOC108098974|XP_017057679.1|DFIC
OG0005672	LOC6541637|XP_001969447.1|DERE	LOC108089223|XP_017042868.1|DFIC
OG0005673	LOC6545962|XP_001971230.1|DERE	LOC108100365|XP_017059694.1|DFIC
OG0005674	LOC6545530|XP_026832884.1|DERE	LOC108086935|XP_017039533.1|DFIC
OG0005675	LOC6553089|XP_001980108.1|DERE	LOC108096487|XP_017053589.1|DFIC
OG0005676	LOC6543736|XP_001971943.1|DERE	LOC108096400|XP_017053461.1|DFIC
OG0005677	LOC6548814|XP_001975494.1|DERE	LOC108101873|XP_017061898.1|DFIC
OG0005678	LOC6552455|XP_015010016.1|DERE	LOC108099463|XP_017058501.1|DFIC
OG0005679	LOC6552891|XP_001979999.1|DERE	LOC108098835|XP_017057480.1|DFIC
OG0005680	LOC6540622|XP_026834550.1|DERE	LOC108091516|XP_017046261.1|DFIC
OG0005681	LOC6553173|XP_001980009.1|DERE	LOC108098943|XP_017057639.1|DFIC
OG0005682	LOC6553172|XP_001980008.1|DERE	LOC108098942|XP_017057638.1|DFIC
OG0005683	LOC6551003|XP_026838092.1|DERE	LOC108095561|XP_017052197.1|DFIC
OG0005684	LOC6543801|XP_001971360.1|DERE	LOC108089062|XP_017042660.1|DFIC
OG0005685	LOC6555796|XP_026838923.1|DERE	LOC108097042|XP_017054560.1|DFIC
OG0005686	LOC6552167|XP_001979730.1|DERE	LOC108092027|XP_017046955.1|DFIC
OG0005687	LOC6545349|XP_026833406.1|DERE	LOC108088265|XP_017041471.1|DFIC
OG0005688	LOC6542456|XP_001969141.1|DERE	LOC108090703|XP_017044984.1|DFIC
OG0005689	LOC6551289|XP_001978433.1|DERE	LOC108097280|XP_017054970.1|DFIC
OG0005690	LOC6555106|XP_001982022.3|DERE	LOC108092003|XP_017046921.1|DFIC
OG0005691	LOC6554681|XP_001981970.1|DERE	LOC108092055|XP_017047002.1|DFIC
OG0005692	LOC6542034|XP_001968188.1|DERE	LOC108091531|XP_017046286.1|DFIC
OG0005693	LOC6544357|XP_001971995.1|DERE	LOC108099954|XP_017059122.1|DFIC
OG0005694	LOC6553992|XP_001979451.2|DERE	LOC108101106|XP_017060808.1|DFIC
OG0005695	LOC6551903|XP_001979664.1|DERE	LOC108087284|XP_017040081.1|DFIC
OG0005696	LOC6551866|XP_001979663.1|DERE	LOC108087285|XP_017040082.1|DFIC
OG0005697	LOC6551865|XP_001979662.1|DERE	LOC108087224|XP_017039995.1|DFIC
OG0005698	LOC6541038|XP_001970350.1|DERE	LOC108090411|XP_017044553.1|DFIC
OG0005699	LOC6554822|XP_026839611.1|DERE	LOC108095739|XP_017052407.1|DFIC
OG0005700	LOC6555597|XP_026838358.1|DERE	LOC108092876|XP_017048202.1|DFIC
OG0005701	LOC6541571|XP_001968265.1|DERE	LOC108101330|XP_017061128.1|DFIC
OG0005702	LOC6550969|XP_001976846.2|DERE	LOC108091357|XP_017045999.1|DFIC
OG0005703	LOC6547700|XP_001975021.1|DERE	LOC108087863|XP_017040936.1|DFIC
OG0005704	LOC6550438|XP_001977798.1|DERE	LOC108097555|XP_017055411.1|DFIC
OG0005705	LOC6545055|XP_026832613.1|DERE	LOC108093862|XP_017049695.1|DFIC
OG0005706	LOC6553095|XP_001980050.1|DERE	LOC108097226|XP_017054877.1|DFIC
OG0005707	LOC6550803|XP_026837704.1|DERE	LOC108094640|XP_017050826.1|DFIC
OG0005708	LOC6555728|XP_001982497.1|DERE	LOC108097057|XP_017054582.1|DFIC
OG0005709	LOC6555093|XP_001981404.1|DERE	LOC108088534|XP_017041866.1|DFIC
OG0005710	LOC6551782|XP_001980595.1|DERE	LOC108087308|XP_017040115.1|DFIC
OG0005711	LOC6545552|XP_001973391.3|DERE	LOC108100189|XP_017059451.1|DFIC
OG0005712	LOC6542513|XP_001968562.1|DERE	LOC108092505|XP_017047612.1|DFIC
OG0005713	LOC6554400|XP_026831478.1|DERE	LOC108095995|XP_017052828.1|DFIC
OG0005714	LOC6554492|XP_001981937.1|DERE	LOC108099337|XP_017058301.1|DFIC
OG0005715	LOC6552170|XP_026832120.1|DERE	LOC108092021|XP_017046947.1|DFIC
