Orthogroup	DERE.longest_only	DMEL.longest_only
OG0005798	LOC6551801|XP_001980814.1|DERE	mRpL47|NP_788610.1|DMEL
OG0005799	LOC6553457|XP_026834603.1|DERE	CG2747|NP_001262364.1|DMEL
OG0005800	LOC6553454|XP_001979251.1|DERE	CG3223|NP_649758.1|DMEL
OG0005801	LOC6553455|XP_001979252.1|DERE	CG10435|NP_649759.1|DMEL
OG0005802	LOC6553107|XP_026832097.1|DERE	CG9593|NP_650493.2|DMEL
OG0005803	LOC6551797|XP_026831485.1|DERE	mura|NP_731367.2|DMEL
OG0005804	LOC6552003|XP_001979702.1|DERE	CG7785|NP_650673.1|DMEL
OG0005805	LOC6548073|XP_026836314.1|DERE	Letm1|NP_611922.1|DMEL
OG0005806	LOC6554825|XP_001981998.1|DERE	CG18528|NP_651251.3|DMEL
OG0005807	LOC6554789|XP_001981986.2|DERE	CG17780|NP_732995.1|DMEL
OG0005808	LOC6550630|XP_001978142.1|DERE	CG12398|NP_572985.1|DMEL
OG0005809	LOC6545419|XP_001971163.1|DERE	CG13926|NP_647633.1|DMEL
OG0005810	LOC6553459|XP_001979256.1|DERE	CG10903|NP_649762.1|DMEL
OG0005811	LOC6553460|XP_001979257.1|DERE	CG11035|NP_649763.1|DMEL
OG0005812	LOC6551869|XP_001980819.1|DERE	RhoL|NP_001247003.1|DMEL
OG0005813	LOC6552211|XP_001980730.1|DERE	Art4|NP_649963.1|DMEL
OG0005814	LOC6552738|XP_001978982.2|DERE	CG1239|NP_649577.1|DMEL
OG0005815	LOC6540980|XP_001970753.2|DERE	sced|NP_001260728.1|DMEL
OG0005816	LOC6554734|XP_001981069.1|DERE	Med|NP_524610.1|DMEL
OG0005817	LOC6552923|XP_001980996.1|DERE	Mcm2|NP_477121.1|DMEL
OG0005818	LOC6554464|XP_026839791.1|DERE	fid|NP_651453.3|DMEL
OG0005819	LOC6553004|XP_001979147.1|DERE	CG10098|NP_649694.1|DMEL
OG0005820	LOC6553005|XP_001979148.1|DERE	CG10068|NP_649695.1|DMEL
OG0005821	LOC6553052|XP_001979139.1|DERE	Dpck|NP_649692.2|DMEL
OG0005822	LOC6540843|XP_001970103.1|DERE	Coprox|NP_524777.1|DMEL
OG0005823	LOC6550193|XP_001977582.1|DERE	CG5800|NP_573230.1|DMEL
OG0005824	LOC6552869|XP_001979977.1|DERE	CycC|NP_476848.1|DMEL
OG0005825	LOC6544538|XP_001972400.1|DERE	CG7394|NP_001137933.1|DMEL
OG0005826	LOC6544248|XP_001973815.2|DERE	Alg-2|NP_001104459.2|DMEL
OG0005827	LOC6554576|XP_001981764.1|DERE	CG4743|NP_651415.1|DMEL
OG0005828	LOC6545209|XP_001972100.1|DERE	Sf3b6|NP_648037.1|DMEL
OG0005829	LOC6552678|XP_001980917.1|DERE	CG8223|NP_649828.1|DMEL
OG0005830	LOC6543639|XP_001971843.1|DERE	Ras64B|NP_523917.2|DMEL
OG0005831	LOC6543679|XP_001971847.2|DERE	nab|NP_001014557.3|DMEL
OG0005832	LOC6543680|XP_001971848.2|DERE	mas|NP_523919.1|DMEL
OG0005833	LOC6543713|XP_026833345.1|DERE	CG43367|NP_001189048.2|DMEL
OG0005834	LOC6543718|XP_001971861.1|DERE	Cpr64Ac|NP_647874.1|DMEL
OG0005835	LOC6543723|XP_001971866.1|DERE	CG14997|NP_647877.1|DMEL
OG0005836	LOC6546328|XP_001972940.2|DERE	CG18265|NP_648982.1|DMEL
OG0005837	LOC6554826|XP_001981999.1|DERE	Golgin84|NP_651250.2|DMEL
OG0005838	LOC6552061|XP_026835220.1|DERE	pasi1|NP_650655.1|DMEL
OG0005839	LOC6542706|XP_001968458.1|DERE	Tnpo-SR|NP_001259961.1|DMEL
OG0005840	LOC6551935|XP_001979679.1|DERE	mTerf5|NP_650693.1|DMEL
OG0005842	LOC6555707|XP_001982551.1|DERE	CG14812|NP_569946.1|DMEL
OG0005843	LOC6545838|XP_001972739.1|DERE	dlp|NP_524071.2|DMEL
OG0005844	LOC6545088|XP_001973274.1|DERE	Uggt|NP_524151.2|DMEL
OG0005845	LOC6552299|XP_001978896.1|DERE	rtp|NP_649520.1|DMEL
OG0005846	LOC6552588|XP_026837708.1|DERE	pyd|NP_001246998.1|DMEL
OG0005847	LOC6552459|XP_026831893.1|DERE	Kcmf1|NP_731305.2|DMEL
OG0005848	LOC6550515|XP_026837645.1|DERE	vap|NP_523361.1|DMEL
OG0005849	LOC6550608|XP_026837598.1|DERE	eag|NP_001036275.1|DMEL
OG0005850	LOC6550511|XP_001977986.1|DERE	dpr18|NP_573102.1|DMEL
OG0005851	LOC6542618|XP_001970085.1|DERE	CG13773|NP_609081.1|DMEL
OG0005852	LOC6553923|XP_001980570.1|DERE	Irbp|NP_536773.1|DMEL
OG0005853	LOC6550166|XP_001977604.1|DERE	CG32554|NP_728102.1|DMEL
OG0005854	LOC6553458|XP_026834639.1|DERE	ImpE3|NP_524908.1|DMEL
OG0005855	LOC6551066|XP_026837678.1|DERE	CG42594|NP_001162668.2|DMEL
OG0005856	LOC6550710|XP_026838334.1|DERE	shi|NP_001259588.1|DMEL
OG0005857	LOC6553935|XP_001979486.1|DERE	Surf6|NP_524408.1|DMEL
OG0005858	LOC6553839|XP_001980478.1|DERE	KLHL18|NP_650143.1|DMEL
OG0005859	LOC6540704|XP_001968771.2|DERE	CG5828|NP_608907.1|DMEL
OG0005860	LOC6553198|XP_026832010.1|DERE	lap|NP_001163538.1|DMEL
OG0005861	LOC6555415|XP_026836097.1|DERE	faf|NP_524612.2|DMEL
OG0005862	LOC6542877|XP_026834999.1|DERE	mtt|NP_001260806.1|DMEL
OG0005863	LOC6547886|XP_001976430.1|DERE	Pi3K59F|NP_477133.1|DMEL
OG0005864	LOC6552589|XP_001980898.1|DERE	CG8379|NP_996185.1|DMEL
OG0005865	LOC6554714|XP_001981964.1|DERE	Syx18|NP_524485.1|DMEL
OG0005866	LOC6546996|XP_026836847.1|DERE	CG13197|NP_610696.1|DMEL
OG0005867	LOC6541436|XP_026834944.1|DERE	CG13258|NP_001246041.1|DMEL
OG0005868	LOC26526846|XP_015012867.1|DERE	CG12863|NP_610973.3|DMEL
OG0005869	LOC6551280|XP_026837262.1|DERE	mRpL30|NP_525073.1|DMEL
OG0005870	LOC6555660|XP_001982573.1|DERE	CG3857|NP_996330.1|DMEL
OG0005871	LOC6551136|XP_001978282.1|DERE	CG15747|NP_727694.1|DMEL
OG0005872	LOC6555412|XP_026839638.1|DERE	ND-42|NP_524445.1|DMEL
OG0005873	LOC6552449|XP_001980867.1|DERE	beag|NP_649865.1|DMEL
OG0005874	LOC6550650|XP_026837218.1|DERE	Graf|NP_996441.2|DMEL
OG0005875	LOC6541844|XP_015014752.1|DERE	sand|NP_610349.1|DMEL
OG0005876	LOC6551011|XP_026837769.1|DERE	bi|NP_001259238.1|DMEL
OG0005877	LOC6550665|XP_001977993.1|DERE	eIF5|NP_573098.1|DMEL
OG0005878	LOC6551181|XP_026837768.1|DERE	hwt|NP_001259484.1|DMEL
OG0005879	LOC6550271|XP_015010785.1|DERE	Mvb12|NP_573268.1|DMEL
OG0005880	LOC6543922|XP_001973657.1|DERE	S1P|NP_649337.2|DMEL
OG0005881	LOC6544755|XP_001972760.1|DERE	NHP2|NP_651965.1|DMEL
OG0005882	LOC6550557|XP_001977957.1|DERE	CalpC|NP_573118.2|DMEL
OG0005883	LOC6544857|XP_001970996.1|DERE	DIP2|NP_612019.2|DMEL
OG0005884	LOC6546228|XP_001973570.1|DERE	CG10584|NP_649278.1|DMEL
OG0005885	LOC6545557|XP_001972683.1|DERE	CG8833|NP_648669.1|DMEL
OG0005886	LOC6545760|XP_026832656.1|DERE	Su_z_12|NP_730465.1|DMEL
OG0005887	LOC6544754|XP_015013985.2|DERE	Helz|NP_001261848.1|DMEL
OG0005888	LOC6544166|XP_026832276.1|DERE	jim|NP_001262221.1|DMEL
OG0005889	LOC6545380|XP_001972587.3|DERE	CG10948|NP_729844.1|DMEL
OG0005890	LOC6550926|XP_001976981.1|DERE	Pop1|NP_572236.3|DMEL
OG0005891	LOC6544729|XP_015013922.1|DERE	CG18815|NP_001261719.1|DMEL
OG0005892	LOC6544367|XP_001972426.2|DERE	mtTFB1|NP_648499.1|DMEL
OG0005893	LOC6544599|XP_001973061.1|DERE	Prp31|NP_648756.1|DMEL
OG0005894	LOC6544600|XP_001973062.1|DERE	CG7011|NP_648758.1|DMEL
OG0005895	LOC6544601|XP_001973063.1|DERE	CG6878|NP_648757.1|DMEL
OG0005896	LOC6546058|XP_001973511.1|DERE	l_3_77CDf|NP_649242.1|DMEL
OG0005897	LOC6545440|XP_015013945.1|DERE	CG10738|NP_729905.2|DMEL
OG0005898	LOC6550715|XP_001978097.2|DERE	CG6227|NP_573020.2|DMEL
OG0005899	LOC6542547|XP_001970628.1|DERE	Inos|NP_477405.1|DMEL
OG0005900	LOC6542207|XP_001968191.1|DERE	Ipk2|NP_608535.1|DMEL
OG0005901	LOC6548179|XP_001975088.1|DERE	PIG-M|NP_611600.1|DMEL
OG0005902	LOC6549619|XP_001975656.1|DERE	CG8531|NP_610945.1|DMEL
OG0005903	LOC6551785|XP_001980598.3|DERE	SdhC|NP_001262472.1|DMEL
OG0005904	LOC6554246|XP_001982095.2|DERE	CG10214|NP_651184.1|DMEL
OG0005905	LOC6545709|XP_015014095.1|DERE	Ac76E|NP_001246838.1|DMEL
OG0005906	LOC6545252|XP_001973309.3|DERE	fz2|NP_001262037.1|DMEL
OG0005907	LOC6545796|XP_001973424.1|DERE	CG14183|NP_649172.3|DMEL
OG0005908	LOC6544412|XP_026833439.1|DERE	Arl1|NP_524098.2|DMEL
OG0005909	LOC6543931|XP_015014157.1|DERE	CG43980|NP_001262185.1|DMEL
OG0005910	LOC6548525|XP_026835949.1|DERE	Lis-1|NP_477160.1|DMEL
OG0005911	LOC6548524|XP_001975406.1|DERE	CG8441|NP_611094.1|DMEL
OG0005912	LOC113563681|XP_015011708.1|DERE	CG44242|NP_001188957.1|DMEL
OG0005913	LOC6554886|XP_001982241.1|DERE	Gclm|NP_732780.1|DMEL
OG0005914	LOC6549210|XP_001975666.1|DERE	Sox15|NP_523739.2|DMEL
OG0005915	LOC6549212|XP_001975668.1|DERE	VGAT|NP_610938.1|DMEL
OG0005916	LOC6547818|XP_001975005.1|DERE	CG34396|NP_611547.2|DMEL
OG0005917	LOC6547100|XP_001974780.1|DERE	CG7137|NP_611400.1|DMEL
OG0005918	LOC6551506|XP_001978577.1|DERE	CG10932|NP_572414.1|DMEL
OG0005919	LOC6543381|XP_001969173.1|DERE	CG30340|NP_724812.2|DMEL
OG0005920	LOC6548866|XP_001975452.1|DERE	Mlf|NP_995847.1|DMEL
OG0005921	LOC6543771|XP_001971199.1|DERE	CG2021|NP_647660.1|DMEL
OG0005922	LOC6555712|XP_001982556.1|DERE	CG14803|NP_569950.1|DMEL
OG0005923	LOC6544756|XP_001972479.1|DERE	viaf|NP_524032.2|DMEL
OG0005924	LOC6545531|XP_026832672.1|DERE	endos|NP_648684.1|DMEL
OG0005925	LOC6545382|XP_001972589.1|DERE	Ent3|NP_648608.2|DMEL
OG0005926	LOC6550518|XP_001977908.1|DERE	GIIIspla2|NP_572454.2|DMEL
OG0005927	LOC6552832|XP_026831547.1|DERE	Rab23|NP_649574.1|DMEL
OG0005928	LOC6551576|XP_026838516.1|DERE	CG15309|NP_001096936.1|DMEL
OG0005929	LOC6545851|XP_001971190.1|DERE	Oseg4|NP_647653.1|DMEL
OG0005930	LOC6546602|XP_001976041.1|DERE	CG13196|NP_610695.1|DMEL
OG0005931	LOC6541000|XP_001970756.1|DERE	Debcl|NP_788278.1|DMEL
OG0005932	LOC26526815|XP_026836444.1|DERE	Synj|NP_569729.1|DMEL
OG0005933	LOC6542533|XP_001970396.1|DERE	CG8243|NP_610424.1|DMEL
OG0005934	LOC6549132|XP_001975587.3|DERE	Spred|NP_001260979.1|DMEL
OG0005935	LOC6544164|XP_001973765.2|DERE	SPoCk|NP_001262220.1|DMEL
OG0005936	LOC6541733|XP_001970093.1|DERE	Fgop2|NP_609084.1|DMEL
OG0005937	LOC6544108|XP_001973763.1|DERE	l_3_04053|NP_649414.1|DMEL
OG0005938	LOC6548335|XP_026836178.1|DERE	CG8910|NP_611167.2|DMEL
OG0005939	LOC6550592|XP_001978169.1|DERE	mRpS25|NP_511153.1|DMEL
OG0005940	LOC6548198|XP_001975081.2|DERE	CG10082|NP_726095.2|DMEL
OG0005941	LOC6548390|XP_001976471.1|DERE	GlyT|NP_611836.2|DMEL
OG0005942	LOC6540960|XP_001970767.1|DERE	Pld|NP_001137610.1|DMEL
OG0005943	LOC6543083|XP_026834091.1|DERE	jing|NP_001097200.1|DMEL
OG0005944	LOC6541037|XP_026835593.1|DERE	Trap1|NP_477439.2|DMEL
OG0005945	LOC6547162|XP_001976163.1|DERE	CG12325|NP_610618.1|DMEL
OG0005946	LOC6546711|XP_026835703.1|DERE	CG8646|NP_610807.3|DMEL
OG0005947	LOC6548537|XP_026835780.1|DERE	Alk|NP_652600.1|DMEL
OG0005948	LOC6545254|XP_001973311.1|DERE	mRpL21|NP_649095.2|DMEL
OG0005949	LOC6543930|XP_001973665.3|DERE	Atox1|NP_001262184.1|DMEL
OG0005950	LOC6543228|XP_015014469.1|DERE	CG6201|NP_609489.1|DMEL
OG0005951	LOC6546099|XP_026833466.1|DERE	dpr6|NP_001287018.1|DMEL
OG0005952	LOC6541284|XP_015014912.1|DERE	l_2_gd1|NP_001245976.1|DMEL
OG0005953	LOC6548785|XP_001974064.1|DERE	Mpp6|NP_523609.3|DMEL
OG0005954	LOC6548781|XP_001974060.1|DERE	CG9246|NP_610095.1|DMEL
OG0005955	LOC6551989|XP_001980797.1|DERE	Son|NP_649914.1|DMEL
OG0005956	LOC6546751|XP_001974544.2|DERE	Smurf|NP_523779.1|DMEL
OG0005957	LOC6554674|XP_001981966.1|DERE	CG13625|NP_651272.1|DMEL
OG0005958	LOC6554504|XP_001981738.1|DERE	CG5913|NP_651439.2|DMEL
OG0005959	LOC6542821|XP_001969355.1|DERE	CG4537|NP_001097135.1|DMEL
OG0005960	LOC6550209|XP_001977720.1|DERE	CG7326|NP_573335.1|DMEL
OG0005961	LOC6548730|XP_001975400.1|DERE	Shark|NP_524743.2|DMEL
OG0005962	LOC6547592|XP_001974891.2|DERE	CG34199|NP_001097380.1|DMEL
OG0005963	LOC6543023|XP_001969834.1|DERE	Cog8|NP_609503.2|DMEL
OG0005964	LOC6548303|XP_026836002.1|DERE	CngB|NP_611607.2|DMEL
OG0005965	LOC6542158|XP_001969138.2|DERE	CG30010|NP_724847.2|DMEL
OG0005966	LOC6546831|XP_001975938.1|DERE	ana3|NP_610765.1|DMEL
OG0005967	LOC6547620|XP_026836555.1|DERE	RpS18|NP_476964.1|DMEL
OG0005968	LOC6547757|XP_015011822.1|DERE	Ate1|NP_001261101.1|DMEL
OG0005969	LOC6548130|XP_001976507.3|DERE	alpha-Catr|NP_726389.4|DMEL
OG0005970	LOC6543546|XP_001972299.1|DERE	CG11811|NP_648408.1|DMEL
OG0005971	LOC6549425|XP_001975705.1|DERE	mRpL53|NP_725343.1|DMEL
OG0005972	LOC6545927|XP_001973479.1|DERE	fbl|NP_524870.1|DMEL
OG0005973	LOC6545757|XP_001973401.1|DERE	Prp3|NP_649156.1|DMEL
OG0005974	LOC6545233|XP_015014101.1|DERE	eRF1|NP_001262105.1|DMEL
OG0005975	LOC6545925|XP_001973477.1|DERE	CG5498|NP_730525.2|DMEL
OG0005976	LOC113563678|XP_026838537.1|DERE	Tgs1|NP_732316.2|DMEL
OG0005977	LOC6547781|XP_001974936.1|DERE	maf-S|NP_001286639.1|DMEL
OG0005978	LOC6548276|XP_001975258.1|DERE	CG6984|NP_611187.1|DMEL
OG0005979	LOC6549519|XP_001975811.1|DERE	Spt-I|NP_610842.1|DMEL
OG0005980	LOC6542640|XP_001970634.1|DERE	CG11123|NP_610276.1|DMEL
OG0005981	LOC6551262|XP_015010915.1|DERE	CkIIbeta|NP_996415.1|DMEL
OG0005982	LOC6543077|XP_001970627.1|DERE	CG11141|NP_610282.1|DMEL
OG0005983	LOC6550479|XP_001977823.1|DERE	CG14234|NP_001356951.1|DMEL
OG0005984	LOC6550064|XP_026837381.1|DERE	wcy|NP_001259636.1|DMEL
OG0005985	LOC6551526|XP_001977169.1|DERE	CG11122|NP_572685.2|DMEL
OG0005986	LOC6550169|XP_001977607.1|DERE	Arp8|NP_573251.1|DMEL
OG0005987	LOC6551667|XP_015011054.1|DERE	l_1_G0289|NP_572621.1|DMEL
OG0005988	LOC6546956|XP_001976025.1|DERE	Sln|NP_610706.1|DMEL
OG0005989	LOC6549503|XP_001975725.1|DERE	fl_2_d|NP_523732.2|DMEL
OG0005990	LOC6547040|XP_001974629.1|DERE	Nup75|NP_611300.2|DMEL
OG0005991	LOC6541849|XP_001970401.1|DERE	Pgi|NP_523663.1|DMEL
OG0005992	LOC6546344|XP_001972288.1|DERE	hay|NP_001137931.1|DMEL
OG0005993	LOC6546346|XP_015013208.1|DERE	E_z_|NP_001261682.1|DMEL
OG0005994	LOC6543821|XP_015014144.1|DERE	M6|NP_001262166.1|DMEL
OG0005995	LOC6545930|XP_001973482.1|DERE	CG13248|NP_649219.1|DMEL
OG0005996	LOC6543927|XP_001973662.1|DERE	ORMDL|NP_730669.1|DMEL
OG0005997	LOC6547207|XP_001976156.1|DERE	Taf5|NP_476957.1|DMEL
OG0005998	LOC6545951|XP_001972798.1|DERE	CG13458|NP_648748.1|DMEL
OG0005999	LOC6545236|XP_001971028.1|DERE	Cypl|NP_523874.1|DMEL
OG0006000	LOC6548484|XP_026836753.1|DERE	Psi|NP_995862.1|DMEL
OG0006001	LOC6544504|XP_015013265.1|DERE	CG34342|NP_001097509.3|DMEL
OG0006002	LOC6548017|XP_026836897.1|DERE	Cpes|NP_477376.1|DMEL
OG0006003	LOC6545142|XP_026833295.1|DERE	mnd|NP_524074.1|DMEL
OG0006004	LOC6552094|XP_001978864.1|DERE	Hus1-like|NP_477426.1|DMEL
OG0006005	LOC6547111|XP_001976102.1|DERE	CG13220|NP_610664.1|DMEL
OG0006006	LOC6547726|XP_001975015.1|DERE	Hmg-2|NP_611553.1|DMEL
OG0006007	LOC6542278|XP_001970770.1|DERE	Ttc7|NP_652063.1|DMEL
OG0006008	LOC6541324|XP_001968503.1|DERE, LOC113564237|XP_026835627.1|DERE	CG3558|NP_001137777.1|DMEL
OG0006009	LOC6545988|XP_026832501.1|DERE	ZnT77C|NP_649233.2|DMEL
OG0006010	LOC6543896|XP_001973647.3|DERE	Wnk|NP_001262171.2|DMEL
OG0006011	LOC6544825|XP_026832478.1|DERE	NitFhit|NP_525122.1|DMEL
OG0006012	LOC6544459|XP_026833686.1|DERE	Mob2|NP_729715.2|DMEL
OG0006013	LOC6546622|XP_015011631.1|DERE	NAT1|NP_001033943.2|DMEL
OG0006014	LOC6545564|XP_001972668.1|DERE	Vps36|NP_648660.1|DMEL
OG0006015	LOC6548996|XP_001975547.1|DERE	Rpb12|NP_001097319.1|DMEL
OG0006016	LOC6543133|XP_026834138.1|DERE	lin|NP_524815.1|DMEL
OG0006017	LOC6546891|XP_001975972.1|DERE	wash|NP_610739.1|DMEL
OG0006018	LOC6547293|XP_001974775.1|DERE	CG15118|NP_611396.1|DMEL
OG0006019	LOC26526063|XP_015012731.1|DERE	CG42497|NP_001163242.1|DMEL
OG0006020	LOC6546071|XP_026833266.1|DERE	Hpd|NP_730536.1|DMEL
OG0006021	LOC6545167|XP_001972575.1|DERE	Hip1|NP_648597.2|DMEL
OG0006022	LOC6542492|XP_001969629.1|DERE	beta'COP|NP_524836.2|DMEL
OG0006023	LOC6554574|XP_026834675.1|DERE	RpL27|NP_651417.1|DMEL
OG0006024	LOC6550490|XP_026837301.1|DERE	para|NP_001259619.1|DMEL
OG0006025	LOC6546852|XP_026835645.1|DERE	Cam|NP_523710.1|DMEL
OG0006026	LOC6555119|XP_001982261.2|DERE	CG5326|NP_651060.1|DMEL
OG0006027	LOC6549641|XP_001975759.1|DERE	arr|NP_524737.2|DMEL
OG0006028	LOC6549557|XP_001975645.1|DERE	Tfb1|NP_610957.1|DMEL
OG0006029	LOC6542208|XP_001970404.1|DERE	CCT8|NP_610418.1|DMEL
OG0006030	LOC6554690|XP_001981950.1|DERE	Rpb10|NP_651280.1|DMEL
OG0006031	LOC6546923|XP_001975994.3|DERE	Drep1|NP_001260909.1|DMEL
OG0006032	LOC6549914|XP_015011401.1|DERE	CG34120|NP_001285513.1|DMEL
OG0006033	LOC6546888|XP_001975969.1|DERE	CG33964|NP_001033941.1|DMEL
OG0006034	LOC6553471|XP_001979371.2|DERE	Ir93a|NP_650924.3|DMEL
OG0006035	LOC6553091|XP_001980110.1|DERE	Pbp45|NP_650499.1|DMEL
OG0006036	LOC6543036|XP_001969322.2|DERE	CG4382|NP_609301.2|DMEL
OG0006037	LOC6549081|XP_001975600.1|DERE	mspo|NP_725407.1|DMEL
OG0006038	LOC6552602|XP_001978995.1|DERE	CG1218|NP_649589.1|DMEL
OG0006039	LOC6540973|XP_001970775.1|DERE	Ptr|NP_001246145.1|DMEL
OG0006040	LOC6549269|XP_001975711.1|DERE	CG13344|NP_610915.2|DMEL
OG0006041	LOC6551475|XP_001978508.1|DERE	cm|NP_788873.1|DMEL
OG0006042	LOC6546593|XP_026836532.1|DERE	fus|NP_524691.1|DMEL
OG0006043	LOC6546390|XP_026833337.1|DERE	Prestin|NP_649024.1|DMEL
OG0006044	LOC6555745|XP_001982448.1|DERE	TRAM|NP_726710.1|DMEL
OG0006045	LOC6541445|XP_001970781.1|DERE	SmydA-5|NP_610202.3|DMEL
OG0006046	LOC6548165|XP_001975271.2|DERE	Dark|NP_725637.1|DMEL
OG0006047	LOC6545595|XP_001972707.1|DERE	Pex1|NP_652016.1|DMEL
OG0006048	LOC6544542|XP_001972404.1|DERE	rt|NP_524025.2|DMEL
OG0006049	LOC6550103|XP_001978191.1|DERE	CG11674|NP_572948.1|DMEL
OG0006050	LOC6554743|XP_001981086.1|DERE	Gcn2|NP_001263142.1|DMEL
OG0006051	LOC6551090|XP_001977104.1|DERE	e_y_2|NP_524846.1|DMEL
OG0006052	LOC6548456|XP_026836505.1|DERE	uzip|NP_523861.1|DMEL
OG0006053	LOC6544778|XP_001971684.1|DERE	Arl5|NP_648201.1|DMEL
OG0006054	LOC6555869|XP_001982746.3|DERE	CG31998|NP_726548.1|DMEL
OG0006055	LOC6553671|XP_001980413.1|DERE	Dip-C|NP_650192.1|DMEL
OG0006056	LOC6546592|XP_001975481.1|DERE	CG8207|NP_611051.2|DMEL
OG0006057	LOC6545725|XP_026833012.1|DERE	Myo61F|NP_476934.2|DMEL
OG0006058	LOC6553880|XP_001979591.1|DERE	EndoA|NP_732383.1|DMEL
OG0006059	LOC6545460|XP_015013160.1|DERE	Atg1|NP_001163433.1|DMEL
OG0006060	LOC6545461|XP_026832260.1|DERE	CG42709|NP_648600.1|DMEL
OG0006061	LOC6549937|XP_001978685.1|DERE	fliI|NP_525097.1|DMEL
OG0006062	LOC6551824|XP_001980585.1|DERE	CG14701|NP_650057.1|DMEL
OG0006063	LOC6541343|XP_001969376.1|DERE	CG13126|NP_609330.1|DMEL
OG0006064	LOC6549594|XP_001975662.1|DERE	Opa1|NP_725369.1|DMEL
OG0006065	LOC6546520|XP_001971273.1|DERE	CG9004|NP_647717.1|DMEL
OG0006066	LOC6543337|XP_026834989.1|DERE	fa2h|NP_610279.3|DMEL
OG0006067	LOC6542186|XP_015014775.1|DERE	RyR|NP_001246211.1|DMEL
OG0006068	LOC6550494|XP_001977809.1|DERE	Zw|NP_523411.1|DMEL
OG0006069	LOC6546362|XP_001972894.1|DERE	Grd|NP_524131.1|DMEL
OG0006070	LOC6543918|XP_001973653.1|DERE	EMC10|NP_730662.2|DMEL
OG0006071	LOC6554384|XP_001981507.1|DERE	Ets98B|NP_524535.2|DMEL
OG0006072	LOC6546519|XP_001971272.1|DERE	mRpL23|NP_523889.1|DMEL
OG0006073	LOC6545204|XP_001971065.1|DERE	dpr20|NP_612066.1|DMEL
OG0006074	LOC6551170|XP_001977068.2|DERE	ATP7|NP_572756.3|DMEL
OG0006075	LOC6551508|XP_001978579.1|DERE	ND-MNLL|NP_572416.1|DMEL
OG0006076	LOC6549057|XP_001975579.1|DERE	NaPi-T|NP_525116.2|DMEL
OG0006077	LOC6545407|XP_001973376.2|DERE	verm|NP_001163469.1|DMEL
OG0006078	LOC6545408|XP_001973377.1|DERE	serp|NP_730444.1|DMEL
OG0006079	LOC6546118|XP_001973535.1|DERE	CG11399|NP_649254.2|DMEL
OG0006080	LOC6544865|XP_001973161.1|DERE	mib1|NP_648826.2|DMEL
OG0006081	LOC6543324|XP_015015033.1|DERE	Urod|NP_610501.1|DMEL
OG0006082	LOC6541272|XP_001969179.1|DERE	RpL31|NP_610503.1|DMEL
OG0006083	LOC6545089|XP_001973275.1|DERE	CG3961|NP_730369.1|DMEL
OG0006084	LOC6544298|XP_015014040.1|DERE	dbo|NP_524989.2|DMEL
OG0006085	LOC6543901|XP_001973652.2|DERE	SMC5|NP_996141.2|DMEL
OG0006086	LOC6543921|XP_015014155.1|DERE	TfAP-2|NP_001262178.1|DMEL
OG0006087	LOC6548166|XP_001975272.1|DERE	CG8963|NP_611180.1|DMEL
OG0006088	LOC6546359|XP_001972891.1|DERE	MED19|NP_649016.1|DMEL
OG0006089	LOC6551080|XP_001976948.1|DERE	snf|NP_511045.1|DMEL
OG0006090	LOC6545397|XP_026833164.1|DERE	RAF2|NP_730163.1|DMEL
OG0006091	LOC6543964|XP_001972214.3|DERE	CG16711|NP_648347.2|DMEL
OG0006092	LOC26526212|XP_026838232.1|DERE	CG9784|NP_001259623.1|DMEL
OG0006093	LOC6541388|XP_001969136.1|DERE	Ntmt|NP_001350855.1|DMEL
OG0006094	LOC6544479|XP_026833694.1|DERE	Klp68D|NP_524029.2|DMEL
OG0006095	LOC6541052|XP_026834687.1|DERE	Vang|NP_001260819.1|DMEL
OG0006096	LOC6549166|XP_001975616.1|DERE	RpI1|NP_523743.1|DMEL
OG0006097	LOC6546318|XP_026832811.1|DERE	MYPT-75D|NP_649049.1|DMEL
OG0006098	LOC6540847|XP_001968130.1|DERE	CG3709|NP_608500.1|DMEL
OG0006099	LOC6548976|XP_001975559.1|DERE	CG10257|NP_611008.2|DMEL
OG0006100	LOC6547328|XP_001976335.1|DERE	twi|NP_523816.2|DMEL
OG0006101	LOC6542216|XP_026834342.1|DERE	CG5096|NP_723576.1|DMEL
OG0006102	LOC6547654|XP_001974811.1|DERE	Arl6|NP_611421.1|DMEL
OG0006103	LOC6551516|XP_001977184.1|DERE	C901|NP_572673.1|DMEL
OG0006104	LOC6551683|XP_026837254.1|DERE	Atg5|NP_572390.1|DMEL
OG0006105	LOC6551682|XP_001978531.1|DERE	brk|NP_511069.3|DMEL
OG0006106	LOC6544133|XP_026833342.1|DERE	Syn1|NP_524205.2|DMEL
OG0006107	LOC6547720|XP_026836798.1|DERE	Tmtc3|NP_477246.2|DMEL
OG0006108	LOC6555576|XP_026838965.1|DERE	Tsp2A|NP_525037.1|DMEL
OG0006109	LOC6544259|XP_001973774.1|DERE	EMC4|NP_649424.1|DMEL
OG0006110	LOC6546069|XP_001972810.1|DERE	Atg3|NP_649059.1|DMEL
OG0006111	LOC6547662|XP_001974989.1|DERE	CG3295|NP_611536.1|DMEL
OG0006112	LOC6548112|XP_001976542.1|DERE	RpL39|NP_477314.1|DMEL
OG0006113	LOC6544144|XP_001972999.1|DERE	CG9951|NP_648929.1|DMEL
