Orthogroup	DERE.longest_only	DSIM.longest_only
OG0005519	LOC6546894|XP_001975975.1|DERE	LOC27208695|XP_016027100.1|DSIM
OG0005520	LOC6542548|XP_026834988.1|DERE	LOC6731885|XP_039154311.1|DSIM
OG0005521	LOC6542886|XP_001969920.1|DERE	LOC6731883|XP_002079018.1|DSIM
OG0005522	LOC6544246|XP_001972369.3|DERE	LOC6737646|XP_016031421.1|DSIM
OG0005523	LOC6548700|XP_026837072.1|DERE	LOC6733037|XP_002080116.2|DSIM
OG0005524	LOC6542879|XP_015014497.1|DERE	LOC6731311|XP_039151506.1|DSIM
OG0005525	LOC6542858|XP_001969354.1|DERE	LOC6731682|XP_002078822.1|DSIM
OG0005526	LOC6541138|XP_001969446.1|DERE	LOC6731781|XP_002078916.1|DSIM
OG0005527	LOC6555863|XP_026839237.1|DERE	LOC6724747|XP_016037448.1|DSIM
OG0005528	LOC6542111|XP_026834717.1|DERE	LOC6731355|XP_016023943.1|DSIM
OG0005529	LOC6548859|XP_026835888.1|DERE	LOC6733063|XP_016025754.1|DSIM
OG0005530	LOC6541359|XP_026834921.1|DERE	LOC6730784|XP_016023195.1|DSIM
OG0005531	LOC6543624|XP_001973610.1|DERE	LOC6738986|XP_002085781.2|DSIM
OG0005532	LOC6542332|XP_026835462.1|DERE	LOC6730403|XP_016022867.1|DSIM
OG0005533	LOC6543306|XP_001968456.1|DERE	LOC27206526|XP_039150108.1|DSIM
OG0005534	LOC6545539|XP_001971104.1|DERE	LOC6736302|XP_002083186.2|DSIM
OG0005535	LOC6541582|XP_001968355.1|DERE	LOC6730649|XP_016023087.1|DSIM
OG0005536	LOC6549562|XP_001974480.2|DERE	LOC27206560|XP_016025252.1|DSIM
OG0005537	LOC6541605|XP_001969681.1|DERE	LOC6732153|XP_002079285.1|DSIM
OG0005538	LOC6549612|XP_026836218.1|DERE	LOC6732671|XP_002079788.1|DSIM
OG0005539	LOC6549324|XP_001974329.1|DERE	LOC6732734|XP_016025466.1|DSIM
OG0005540	LOC6542948|XP_001968204.2|DERE	LOC6730489|XP_002077670.2|DSIM
OG0005541	LOC6540941|XP_001968137.1|DERE	LOC6730423|XP_002077604.2|DSIM
OG0005542	LOC6546046|XP_001971743.1|DERE	LOC6736630|XP_016030214.1|DSIM
OG0005543	LOC6549651|XP_001974256.1|DERE	LOC6732812|XP_002079925.1|DSIM
OG0005544	LOC6540824|XP_015015250.1|DERE	LOC6730468|XP_039146927.1|DSIM
OG0005545	LOC6542189|XP_001969845.1|DERE	LOC6731968|XP_002079102.1|DSIM
OG0005546	LOC6548701|XP_001974072.1|DERE	LOC6733035|XP_016025722.1|DSIM
OG0005547	LOC6543416|XP_001970271.3|DERE	LOC6731472|XP_016024155.1|DSIM
OG0005548	LOC6543500|XP_001970276.1|DERE	LOC6731477|XP_016024158.1|DSIM
OG0005549	LOC6541554|XP_001970278.1|DERE	LOC6731479|XP_002078628.1|DSIM
OG0005550	LOC6540588|XP_026834577.1|DERE	LOC6731063|XP_016023582.1|DSIM
OG0005551	LOC6547107|XP_001974748.1|DERE	LOC6735189|XP_016028474.1|DSIM
OG0005552	LOC6547106|XP_001974747.1|DERE	LOC6735188|XP_002082162.2|DSIM
OG0005553	LOC6542367|XP_001968308.1|DERE	LOC6730600|XP_002077779.1|DSIM
OG0005554	LOC6541302|XP_001968654.1|DERE	LOC6730945|XP_016023405.2|DSIM
OG0005555	LOC6541791|XP_001968650.1|DERE	LOC6739202|XP_016023400.1|DSIM
OG0005556	LOC6542004|XP_001968649.1|DERE	LOC6739204|XP_002076116.1|DSIM
OG0005557	LOC6547610|XP_001976247.1|DERE	LOC6732546|XP_002079665.2|DSIM
OG0005558	LOC6551589|XP_015010868.1|DERE	LOC6739874|XP_016038769.1|DSIM
OG0005559	LOC6548890|XP_001974132.1|DERE	LOC6732976|XP_016025658.1|DSIM
OG0005560	LOC6547232|XP_001976245.1|DERE	LOC6732544|XP_002079663.1|DSIM
OG0005561	LOC6549713|XP_001977420.1|DERE	LOC27207672|XP_016038573.1|DSIM
OG0005562	LOC6543529|XP_026834737.1|DERE	LOC6731005|XP_016023471.1|DSIM
OG0005563	LOC6555826|XP_001982692.2|DERE	LOC6724739|XP_016037422.1|DSIM
OG0005564	LOC6541442|XP_015014977.1|DERE	LOC6731770|XP_039154334.1|DSIM
OG0005565	LOC6549402|XP_001974450.1|DERE	LOC6732604|XP_016025309.1|DSIM
OG0005566	LOC6549403|XP_001974451.1|DERE	LOC6732605|XP_002079724.1|DSIM
OG0005567	LOC6554494|XP_001981939.2|DERE	LOC6729464|XP_016036137.1|DSIM
OG0005568	LOC6540764|XP_001968742.1|DERE	LOC6731028|XP_002078189.2|DSIM
OG0005569	LOC6541734|XP_015015187.1|DERE	LOC6730658|XP_016023096.1|DSIM
OG0005570	LOC6541024|XP_001968242.2|DERE	LOC6730526|XP_016022981.1|DSIM
OG0005571	LOC6547935|XP_001976360.3|DERE	LOC6735830|XP_039148836.1|DSIM
OG0005572	LOC6547843|XP_001975046.1|DERE	LOC6735536|XP_002082472.2|DSIM
OG0005573	LOC6554728|XP_026831628.1|DERE	LOC6729622|XP_016036258.1|DSIM
OG0005574	LOC6541260|XP_026834625.1|DERE	LOC6733398|XP_016026319.1|DSIM
OG0005575	LOC6552056|XP_001980692.1|DERE	LOC27207042|XP_016035324.1|DSIM
OG0005576	LOC6548928|XP_001975415.1|DERE	LOC6734711|XP_002081718.1|DSIM
OG0005577	LOC6544518|XP_026833326.1|DERE	LOC6738121|XP_016031958.1|DSIM
OG0005578	LOC6544736|XP_001973458.1|DERE	LOC6738821|XP_016032636.1|DSIM
OG0005579	LOC26526587|XP_015014304.1|DERE	LOC27207176|XP_016032637.1|DSIM
OG0005580	LOC6545052|XP_001971559.1|DERE	LOC6737384|XP_002084222.2|DSIM
OG0005581	LOC6551337|XP_026837449.1|DERE	LOC6725257|XP_039153443.1|DSIM
OG0005582	LOC6544064|XP_001973693.1|DERE	LOC6739074|XP_016032900.1|DSIM
OG0005583	LOC6545672|XP_001971654.1|DERE	LOC6737282|XP_002084122.1|DSIM
OG0005584	LOC6541361|XP_001969983.3|DERE	LOC6731176|XP_039148766.1|DSIM
OG0005585	LOC6553194|XP_001979155.1|DERE	LOC6727053|XP_002102450.1|DSIM
OG0005586	LOC6552685|XP_001978948.1|DERE	LOC6726830|XP_002102237.1|DSIM
OG0005587	LOC6543207|XP_001969891.1|DERE	LOC6731914|XP_002079049.2|DSIM
OG0005588	LOC6544890|XP_026833580.1|DERE	LOC6738246|XP_016032115.1|DSIM
OG0005589	LOC6552461|XP_026831497.1|DERE	LOC6728849|XP_002104183.1|DSIM
OG0005590	LOC6542488|XP_001970731.1|DERE	LOC6733263|XP_002080326.1|DSIM
OG0005591	LOC6550955|XP_001978237.1|DERE	LOC27208834|XP_039152432.1|DSIM
OG0005592	LOC6552489|XP_001979838.1|DERE	LOC6727787|XP_016034358.1|DSIM
OG0005593	LOC6545960|XP_001971228.1|DERE	LOC6736436|XP_002083307.1|DSIM
OG0005594	LOC6544769|XP_001971499.1|DERE	LOC6737084|XP_002083931.1|DSIM
OG0005595	LOC6544618|XP_001971500.2|DERE	LOC6737083|XP_039148942.1|DSIM
OG0005596	LOC6545943|XP_001971203.1|DERE	LOC6736410|XP_002083282.1|DSIM
OG0005597	LOC6552926|XP_026839347.1|DERE	LOC6728964|XP_039151468.1|DSIM
OG0005598	LOC6554328|XP_001981294.1|DERE	LOC6730121|XP_002105414.1|DSIM
OG0005599	LOC6547862|XP_001975045.2|DERE	LOC6735533|XP_016028885.1|DSIM
OG0005600	LOC6552763|XP_001980952.1|DERE	LOC6728923|XP_002104251.1|DSIM
OG0005601	LOC6550478|XP_001977822.1|DERE	LOC27207490|XP_016040083.1|DSIM
OG0005602	LOC6554401|XP_001981697.1|DERE	LOC6729719|XP_039151692.1|DSIM
OG0005603	LOC6549028|XP_001975537.1|DERE	LOC6734591|XP_002081599.1|DSIM
OG0005604	LOC6549030|XP_001975539.3|DERE	LOC6734588|XP_039148631.1|DSIM
OG0005605	LOC6546841|XP_001975943.1|DERE	LOC6734120|XP_039147856.1|DSIM
OG0005606	LOC6541424|XP_001969771.1|DERE	LOC6732053|XP_002079185.2|DSIM
OG0005607	LOC6553860|XP_001980564.1|DERE	LOC6728521|XP_002103866.1|DSIM
OG0005608	LOC6553920|XP_001980567.1|DERE	LOC27206719|XP_016035182.1|DSIM
OG0005609	LOC6545414|XP_001971713.1|DERE	LOC6736593|XP_016030188.1|DSIM
OG0005610	LOC6543764|XP_001971358.1|DERE	LOC6737227|XP_002084067.1|DSIM
OG0005611	LOC6546052|XP_001971749.2|DERE	LOC6736632|XP_016030228.1|DSIM
OG0005612	LOC6553838|XP_026833767.1|DERE	LOC6728437|XP_002103782.1|DSIM
OG0005613	LOC6553354|XP_001980183.1|DERE	LOC6727824|XP_002103185.1|DSIM
OG0005614	LOC6552401|XP_001978927.1|DERE	LOC6726809|XP_016033312.1|DSIM
OG0005615	LOC6554741|XP_001981076.1|DERE	LOC6730346|XP_039150495.1|DSIM
OG0005616	LOC6553043|XP_001980031.1|DERE	LOC6727991|XP_002103343.1|DSIM
OG0005617	LOC6553116|XP_001979081.1|DERE	LOC6726971|XP_016033470.2|DSIM
OG0005618	LOC6546776|XP_001976003.1|DERE	LOC6734072|XP_002081107.1|DSIM
OG0005619	LOC6551814|XP_001979621.1|DERE	LOC6727544|XP_002102924.1|DSIM
OG0005620	LOC6551415|XP_015011034.2|DERE	LOC6725625|XP_016038834.1|DSIM
OG0005621	LOC6551252|XP_001978440.3|DERE	LOC6739992|XP_039152275.1|DSIM
OG0005622	LOC6551484|XP_001978468.1|DERE	LOC6725302|XP_002106320.1|DSIM
OG0005623	LOC6555606|XP_026837470.1|DERE	LOC6724961|XP_016037829.1|DSIM
OG0005624	LOC6553191|XP_026835232.1|DERE	LOC6727030|XP_016033521.1|DSIM
OG0005625	LOC6552970|XP_026839558.1|DERE	LOC6727903|XP_016034522.1|DSIM
OG0005626	LOC6551609|XP_001978589.1|DERE	LOC6725401|XP_016038465.1|DSIM
OG0005627	LOC6554035|XP_001980508.1|DERE	LOC6728467|XP_016035109.1|DSIM
OG0005628	LOC6553092|XP_001980047.1|DERE	LOC6727975|XP_002103327.1|DSIM
OG0005629	LOC6546980|XP_001976068.1|DERE	LOC6733993|XP_002081037.1|DSIM
OG0005630	LOC6546541|XP_026836289.1|DERE	LOC6734164|XP_016027166.1|DSIM
OG0005631	LOC6551518|XP_001977186.1|DERE	LOC6725633|XP_002106640.1|DSIM
OG0005632	LOC6551228|XP_001978340.3|DERE	LOC6725898|XP_039152904.1|DSIM
OG0005633	LOC6551863|XP_026836374.1|DERE	LOC6727582|XP_016034175.1|DSIM
OG0005634	LOC6552171|XP_015010247.1|DERE	LOC6727657|XP_016034254.1|DSIM
OG0005635	LOC6543296|XP_015014409.1|DERE	LOC6731754|XP_016024430.1|DSIM
OG0005636	LOC6553081|XP_001979076.1|DERE	LOC6726967|XP_016033459.1|DSIM
OG0005637	LOC6552519|XP_001980944.1|DERE	LOC6728911|XP_002104241.1|DSIM
OG0005638	LOC6547585|XP_001974900.1|DERE	LOC6735374|XP_016028702.1|DSIM
OG0005639	LOC6547697|XP_001975018.1|DERE	LOC6735499|XP_016028836.2|DSIM
OG0005640	LOC6554018|XP_001980532.1|DERE	LOC6728490|XP_002103835.1|DSIM
OG0005641	LOC6549710|XP_001977417.1|DERE	LOC6740033|XP_016038576.1|DSIM
OG0005642	LOC6553339|XP_001979312.1|DERE	LOC6727214|XP_002102606.1|DSIM
OG0005643	LOC6543889|XP_001971884.1|DERE	LOC6736765|XP_002083621.2|DSIM
OG0005644	LOC6543968|XP_001972218.1|DERE	LOC6737478|XP_002084314.1|DSIM
OG0005645	LOC6550873|XP_026837226.1|DERE	LOC6739966|XP_016037989.1|DSIM
OG0005646	LOC6550889|XP_001976954.1|DERE	LOC27207696|XP_039153917.1|DSIM
OG0005647	LOC6541291|XP_001969982.1|DERE	LOC6731175|XP_016023728.1|DSIM
OG0005648	LOC6543851|XP_001972352.1|DERE	LOC6737628|XP_002084460.1|DSIM
OG0005649	LOC6552095|XP_026832028.1|DERE	LOC6726738|XP_016033232.1|DSIM
OG0005650	LOC6551756|XP_001978859.1|DERE	LOC6726732|XP_002102143.1|DSIM
OG0005651	LOC6549687|XP_001977429.1|DERE	LOC6740573|XP_016038557.1|DSIM
OG0005652	LOC6554683|XP_026831823.1|DERE	LOC6729839|XP_016036562.1|DSIM
OG0005653	LOC6543329|XP_001969960.1|DERE	LOC6731847|XP_002078982.2|DSIM
OG0005654	LOC6552291|XP_001978846.1|DERE	LOC6726718|XP_002102129.1|DSIM
OG0005655	LOC6553162|XP_001980022.1|DERE	LOC6727999|XP_016034598.1|DSIM
OG0005656	LOC6553048|XP_001980036.1|DERE	LOC6727986|XP_016034574.1|DSIM
OG0005657	LOC6551799|XP_015009770.1|DERE	LOC6728779|XP_016035460.1|DSIM
OG0005658	LOC6554007|XP_001979512.1|DERE	LOC6727433|XP_002102814.1|DSIM
OG0005659	LOC6554725|XP_001981788.3|DERE	LOC6729625|XP_039151926.1|DSIM
OG0005660	LOC6544517|XP_001973057.1|DERE	LOC6738335|XP_002085145.1|DSIM
OG0005661	LOC6551995|XP_001980803.1|DERE	LOC6728770|XP_002104105.2|DSIM
OG0005662	LOC6554024|XP_001980538.1|DERE	LOC6728496|XP_039151212.1|DSIM
OG0005663	LOC6551079|XP_001976947.1|DERE	LOC6739984|XP_002076872.1|DSIM
OG0005664	LOC6554381|XP_026839526.1|DERE	LOC6729881|XP_016036647.1|DSIM
OG0005665	LOC6554262|XP_001981683.1|DERE	LOC6729732|XP_016036393.1|DSIM
OG0005666	LOC6549775|XP_001977306.1|DERE	LOC6725561|XP_039153255.1|DSIM
OG0005667	LOC6551293|XP_001976999.1|DERE	LOC6725193|XP_016038218.1|DSIM
OG0005668	LOC6543855|XP_026833741.1|DERE	LOC6737633|XP_016031402.1|DSIM
OG0005669	LOC6542002|XP_026834228.1|DERE	LOC6731398|XP_016024017.1|DSIM
OG0005670	LOC6554731|XP_001981794.1|DERE	LOC6729618|XP_002104926.1|DSIM
OG0005671	LOC26526776|XP_015010525.1|DERE	LOC6728703|XP_016035372.1|DSIM
OG0005672	LOC6541637|XP_001969447.1|DERE	LOC6731782|XP_002078917.2|DSIM
OG0005673	LOC6545962|XP_001971230.1|DERE	LOC6736438|XP_016029951.1|DSIM
OG0005674	LOC6545530|XP_026832884.1|DERE	LOC6738003|XP_039149272.1|DSIM
OG0005675	LOC6553089|XP_001980108.1|DERE	LOC6727908|XP_002103263.1|DSIM
OG0005676	LOC6543736|XP_001971943.1|DERE	LOC6736825|XP_002083681.1|DSIM
OG0005677	LOC6548814|XP_001975494.1|DERE	LOC6734629|XP_016027790.1|DSIM
OG0005678	LOC6552455|XP_015010016.1|DERE	LOC6728843|XP_016035526.1|DSIM
OG0005679	LOC6552891|XP_001979999.1|DERE	LOC6728023|XP_016034617.1|DSIM
OG0005680	LOC6540622|XP_026834550.1|DERE	LOC6730948|XP_016023408.1|DSIM
OG0005681	LOC6553173|XP_001980009.1|DERE	LOC6728013|XP_002103365.1|DSIM
OG0005682	LOC6553172|XP_001980008.1|DERE	LOC6728014|XP_002103366.1|DSIM
OG0005683	LOC6551003|XP_026838092.1|DERE	LOC6725817|XP_039153751.1|DSIM
OG0005684	LOC6543801|XP_001971360.1|DERE	LOC6737225|XP_002084065.1|DSIM
OG0005685	LOC6555796|XP_026838923.1|DERE	LOC6724841|XP_016037623.2|DSIM
OG0005686	LOC6552167|XP_001979730.1|DERE	LOC6739743|XP_002076634.1|DSIM
OG0005687	LOC6545349|XP_026833406.1|DERE	LOC6738631|XP_016032470.1|DSIM
OG0005688	LOC6542456|XP_001969141.1|DERE	LOC6733776|XP_002080820.1|DSIM
OG0005689	LOC6551289|XP_001978433.1|DERE	LOC6725274|XP_039154047.1|DSIM
OG0005690	LOC6555106|XP_001982022.3|DERE	LOC6729370|XP_002104686.1|DSIM
OG0005691	LOC6554681|XP_001981970.1|DERE	LOC6729422|XP_016036062.1|DSIM
OG0005692	LOC6542034|XP_001968188.1|DERE	LOC6730475|XP_002077656.2|DSIM
OG0005693	LOC6544357|XP_001971995.1|DERE	LOC6736885|XP_016030534.1|DSIM
OG0005694	LOC6553992|XP_001979451.2|DERE	LOC6727365|XP_039150381.1|DSIM
OG0005695	LOC6551903|XP_001979664.1|DERE	LOC6727585|XP_016034179.1|DSIM
OG0005696	LOC6551866|XP_001979663.1|DERE	LOC27208791|XP_016034178.1|DSIM
OG0005697	LOC6551865|XP_001979662.1|DERE	LOC6727584|XP_016034177.1|DSIM
OG0005698	LOC6541038|XP_001970350.1|DERE	LOC6733672|XP_002080719.1|DSIM
OG0005699	LOC6554822|XP_026839611.1|DERE	LOC6729610|XP_016036248.1|DSIM
OG0005700	LOC6555597|XP_026838358.1|DERE	LOC6724957|XP_039152517.1|DSIM
OG0005701	LOC6541571|XP_001968265.1|DERE	LOC6730551|XP_016023004.1|DSIM
OG0005702	LOC6550969|XP_001976846.2|DERE	LOC6725062|XP_002106090.2|DSIM
OG0005703	LOC6547700|XP_001975021.1|DERE	LOC6735502|XP_002082441.1|DSIM
OG0005704	LOC6550438|XP_001977798.1|DERE	LOC27207129|XP_039152625.1|DSIM
OG0005705	LOC6545055|XP_026832613.1|DERE	LOC6737382|XP_002084220.1|DSIM
OG0005706	LOC6553095|XP_001980050.1|DERE	LOC6727972|XP_016034562.1|DSIM
OG0005707	LOC6550803|XP_026837704.1|DERE	LOC6726019|XP_039152246.1|DSIM
OG0005708	LOC6555728|XP_001982497.1|DERE	LOC6724858|XP_002105897.1|DSIM
OG0005709	LOC6555093|XP_001981404.1|DERE	LOC6729997|XP_002105291.1|DSIM
OG0005710	LOC6551782|XP_001980595.1|DERE	LOC6728558|XP_002103899.1|DSIM
OG0005711	LOC6545552|XP_001973391.3|DERE	LOC6738744|XP_002085544.3|DSIM
OG0005712	LOC6542513|XP_001968562.1|DERE	LOC6730866|XP_016023291.1|DSIM
OG0005713	LOC6554400|XP_026831478.1|DERE	LOC6729720|XP_016036374.1|DSIM
OG0005714	LOC6554492|XP_001981937.1|DERE	LOC6729466|XP_016036141.1|DSIM
OG0005715	LOC6552170|XP_026832120.1|DERE	LOC6727656|XP_016034248.1|DSIM
OG0005716	LOC6552514|XP_015010041.1|DERE	LOC6728906|XP_016035597.1|DSIM
OG0005717	LOC6552293|XP_001978890.1|DERE	LOC6726770|XP_016033254.1|DSIM
OG0005718	LOC6552882|XP_001979982.1|DERE	LOC6728041|XP_002103393.1|DSIM
OG0005719	LOC6554139|XP_001981691.1|DERE	LOC6729727|XP_002105033.2|DSIM
OG0005720	LOC6552004|XP_001979703.1|DERE	LOC6727629|XP_002103006.2|DSIM
OG0005721	LOC6554399|XP_001981695.1|DERE	LOC6729723|XP_016036377.1|DSIM
OG0005722	LOC6552663|XP_001979171.1|DERE	LOC6727070|XP_016033564.2|DSIM
OG0005723	LOC6552397|XP_001978923.1|DERE	LOC6726806|XP_016033306.1|DSIM
OG0005724	LOC6547758|XP_001974881.1|DERE	LOC6735352|XP_016028686.1|DSIM
OG0005725	LOC6552225|XP_001979746.1|DERE	LOC6727684|XP_016034258.1|DSIM
OG0005726	LOC6551352|XP_001977055.1|DERE	LOC6725736|XP_002106737.1|DSIM
OG0005727	LOC6553196|XP_026834169.1|DERE	LOC6727055|XP_016033539.1|DSIM
OG0005728	LOC6551984|XP_001980792.1|DERE	LOC6728760|XP_002104095.2|DSIM
OG0005729	LOC6552129|XP_026833182.1|DERE	LOC6728758|XP_016035436.1|DSIM
OG0005730	LOC6552432|XP_001980888.1|DERE	LOC6728859|XP_002104193.1|DSIM
OG0005731	LOC6552431|XP_026832104.1|DERE	LOC6728858|XP_002104192.1|DSIM
OG0005732	LOC6553790|XP_001980489.1|DERE	LOC6728449|XP_002103794.1|DSIM
OG0005733	LOC6553789|XP_026831584.1|DERE	LOC6728448|XP_016035062.1|DSIM
OG0005734	LOC6555272|XP_001981837.2|DERE	LOC6729571|XP_016036231.1|DSIM
OG0005735	LOC6551752|XP_015009503.1|DERE	LOC6726725|XP_016033212.1|DSIM
OG0005736	LOC6552788|XP_001978974.1|DERE	LOC6726860|XP_016033362.1|DSIM
OG0005737	LOC6552124|XP_001980785.1|DERE	LOC6728753|XP_016035427.1|DSIM
OG0005738	LOC26525995|XP_026839710.1|DERE	LOC6728461|XP_016035078.1|DSIM
OG0005739	LOC6554063|XP_026832974.1|DERE	LOC6728510|XP_016035153.1|DSIM
OG0005740	LOC6555087|XP_001981398.1|DERE	LOC6730002|XP_016036768.1|DSIM
OG0005741	LOC6552603|XP_001978996.1|DERE	LOC6726885|XP_002102287.1|DSIM
OG0005742	LOC6551933|XP_026837407.1|DERE	LOC6727596|XP_016034193.1|DSIM
OG0005743	LOC6552762|XP_001980951.1|DERE	LOC6728922|XP_002104250.1|DSIM
OG0005744	LOC6552463|XP_001980881.1|DERE	LOC6728851|XP_039151285.1|DSIM
OG0005745	LOC6552388|XP_015009478.1|DERE	LOC6726786|XP_016033268.1|DSIM
OG0005746	LOC6552391|XP_001978909.1|DERE	LOC6726793|XP_002102201.1|DSIM
OG0005747	LOC6552485|XP_026839680.1|DERE	LOC6726800|XP_016033304.1|DSIM
OG0005748	LOC26526744|XP_015010520.1|DERE	LOC27207843|XP_016034213.2|DSIM
OG0005749	LOC6551152|XP_001978361.1|DERE	LOC27206671|XP_039153764.1|DSIM
OG0005750	LOC6552741|XP_001978985.1|DERE	LOC6726873|XP_016033379.2|DSIM
OG0005751	LOC6544227|XP_001973043.1|DERE	LOC6738348|XP_002085158.1|DSIM
OG0005752	LOC6548770|XP_001975425.2|DERE	LOC27207224|XP_016027900.1|DSIM
OG0005753	LOC6543469|XP_001968685.1|DERE	LOC6730976|XP_016023442.1|DSIM
OG0005754	LOC6547997|XP_001975276.1|DERE	LOC6734848|XP_002081849.1|DSIM
OG0005755	LOC6548133|XP_001976510.1|DERE	LOC6735979|XP_016029343.1|DSIM
OG0005756	LOC6551993|XP_001980801.1|DERE	LOC6728768|XP_002104103.1|DSIM
OG0005757	LOC6552761|XP_015009708.2|DERE	LOC6728921|XP_016035604.1|DSIM
OG0005758	LOC6552297|XP_026834886.1|DERE	LOC6726774|XP_016033257.1|DSIM
OG0005759	LOC6552364|XP_001980772.1|DERE	LOC6728741|XP_016035409.1|DSIM
OG0005760	LOC6554039|XP_026833010.1|DERE	LOC6728471|XP_016035114.1|DSIM
OG0005761	LOC6553832|XP_001979497.1|DERE	LOC6727411|XP_016033956.1|DSIM
OG0005762	LOC6553514|XP_001979345.1|DERE	LOC6727245|XP_002102637.1|DSIM
OG0005763	LOC6541253|XP_001970750.1|DERE	LOC6733246|XP_002080309.1|DSIM
OG0005764	LOC6552746|XP_001978990.1|DERE	LOC6726879|XP_002102281.1|DSIM
OG0005765	LOC6552745|XP_026831650.1|DERE	LOC6726876|XP_016033381.1|DSIM
OG0005766	LOC6551886|XP_026832470.1|DERE	LOC6727635|XP_016034234.1|DSIM
OG0005767	LOC6553690|XP_026838372.1|DERE	LOC6727330|XP_016033858.1|DSIM
OG0005768	LOC6551535|XP_026837395.1|DERE	LOC27208723|XP_016038363.1|DSIM
OG0005769	LOC6552737|XP_001978956.1|DERE	LOC27208306|XP_016033348.1|DSIM
OG0005770	LOC6553126|XP_001980071.1|DERE	LOC6727947|XP_039151245.1|DSIM
OG0005771	LOC6554469|XP_001981305.1|DERE	LOC6730109|XP_002105402.1|DSIM
OG0005772	LOC6552922|XP_001980995.1|DERE	LOC6728959|XP_016035638.1|DSIM
OG0005773	LOC6553148|XP_001980138.1|DERE	LOC6727876|XP_002103231.1|DSIM
OG0005774	LOC6553857|XP_001980561.1|DERE	LOC6728518|XP_016035175.1|DSIM
OG0005775	LOC6545858|XP_001973397.1|DERE	LOC6738750|XP_002085550.1|DSIM
OG0005776	LOC6545920|XP_001972733.2|DERE	LOC6738043|XP_016031867.1|DSIM
OG0005777	LOC6543156|XP_001969215.3|DERE	LOC6731535|XP_002078682.1|DSIM
OG0005778	LOC6552642|XP_026831885.1|DERE	LOC6728875|XP_039151119.1|DSIM
OG0005779	LOC6553002|XP_001980062.1|DERE	LOC6727961|XP_039151247.1|DSIM
OG0005780	LOC6544657|XP_001972486.1|DERE	LOC6737765|XP_002084593.1|DSIM
OG0005781	LOC6543811|XP_001972360.1|DERE	LOC6737637|XP_016031407.1|DSIM
OG0005782	LOC6543808|XP_026833744.1|DERE	LOC6737634|XP_002084466.1|DSIM
OG0005783	LOC6547164|XP_001976165.1|DERE	LOC6733913|XP_016026953.2|DSIM
OG0005784	LOC6554309|XP_026839480.1|DERE	LOC6729676|XP_016036340.1|DSIM
OG0005785	LOC6554505|XP_026839536.1|DERE	LOC6729677|XP_016036343.1|DSIM
OG0005786	LOC6553837|XP_001980476.1|DERE	LOC6728436|XP_016035037.1|DSIM
OG0005787	LOC6552289|XP_001978844.1|DERE	LOC6726716|XP_016033195.1|DSIM
OG0005788	LOC6549592|XP_001975660.1|DERE	LOC27208267|XP_016027577.1|DSIM
OG0005789	LOC6553926|XP_001978768.1|DERE	LOC27208155|XP_016033084.1|DSIM
OG0005790	LOC6554471|XP_001981307.2|DERE	LOC6730107|XP_039150391.1|DSIM
OG0005791	LOC6553171|XP_015010175.1|DERE	LOC6728015|XP_016034608.1|DSIM
OG0005792	LOC6553170|XP_001980006.1|DERE	LOC6728016|XP_002103368.2|DSIM
OG0005793	LOC6553275|XP_015009827.1|DERE	LOC27206939|XP_039150701.1|DSIM
OG0005794	LOC6546985|XP_001976073.1|DERE	LOC6739384|XP_002076293.1|DSIM
OG0005795	LOC6553234|XP_001980189.1|DERE	LOC6727818|XP_016034402.1|DSIM
OG0005796	LOC6545857|XP_015014091.1|DERE	LOC6738749|XP_039149152.1|DSIM
OG0005797	LOC6546102|XP_001972222.1|DERE	LOC6737482|XP_002084318.1|DSIM
OG0005798	LOC6551801|XP_001980814.1|DERE	LOC6728781|XP_002104116.1|DSIM
OG0005799	LOC6553457|XP_026834603.1|DERE	LOC6727162|XP_016033649.1|DSIM
OG0005800	LOC6553454|XP_001979251.1|DERE	LOC6727158|XP_016033646.1|DSIM
OG0005801	LOC6553455|XP_001979252.1|DERE	LOC6727159|XP_016033647.1|DSIM
OG0005802	LOC6553107|XP_026832097.1|DERE	LOC6727914|XP_016034532.1|DSIM
OG0005803	LOC6551797|XP_026831485.1|DERE	LOC6728776|XP_016035454.1|DSIM
OG0005804	LOC6552003|XP_001979702.1|DERE	LOC6727628|XP_002103005.1|DSIM
OG0005805	LOC6548073|XP_026836314.1|DERE	LOC6736075|XP_016029467.1|DSIM
OG0005806	LOC6554825|XP_001981998.1|DERE	LOC6729398|XP_002104713.1|DSIM
OG0005807	LOC6554789|XP_001981986.2|DERE	LOC6729409|XP_016036055.1|DSIM, LOC120285044|XP_039151384.1|DSIM
OG0005808	LOC6550630|XP_001978142.1|DERE	LOC6731836|XP_002078971.1|DSIM
OG0005809	LOC6545419|XP_001971163.1|DERE	LOC6736367|XP_016029863.1|DSIM
OG0005810	LOC6553459|XP_001979256.1|DERE	LOC6727164|XP_002102557.1|DSIM
OG0005811	LOC6553460|XP_001979257.1|DERE	LOC6727165|XP_002102558.1|DSIM
OG0005812	LOC6551869|XP_001980819.1|DERE	LOC6728785|XP_039150571.1|DSIM
OG0005813	LOC6552211|XP_001980730.1|DERE	LOC6728707|XP_002104043.1|DSIM
OG0005814	LOC6552738|XP_001978982.2|DERE	LOC6726870|XP_016033377.1|DSIM
