Orthogroup	DERE.longest_only	DELE.longest_only
OG0003701	LOC6542295|XP_001970231.1|DERE	LOC108147805|XP_017130035.1|DELE
OG0003702	LOC6545536|XP_001972704.1|DERE	LOC108146770|XP_017128398.1|DELE
OG0003703	LOC6543761|XP_001971355.1|DERE	LOC108146489|XP_017128008.1|DELE
OG0003704	LOC6543614|XP_001972945.1|DERE	LOC108135709|XP_017112042.1|DELE
OG0003705	LOC6543114|XP_026835501.1|DERE	LOC108147050|XP_017128814.1|DELE
OG0003706	LOC6544633|XP_001972023.1|DERE	LOC108147499|XP_017129553.1|DELE
OG0003707	LOC6545577|XP_026833103.1|DERE	LOC108146241|XP_017127663.1|DELE
OG0003709	LOC6546620|XP_001975836.1|DERE	LOC108145020|XP_017125682.1|DELE
OG0003710	LOC6546619|XP_001975835.1|DERE	LOC108145018|XP_017125681.1|DELE
OG0003711	LOC6545571|XP_001973350.1|DERE	LOC108146478|XP_017127991.1|DELE
OG0003712	LOC6549330|XP_001975630.1|DERE	LOC108149825|XP_017133186.1|DELE
OG0003713	LOC6547471|XP_001974923.3|DERE	LOC108143548|XP_017123545.1|DELE
OG0003714	LOC6547472|XP_001974924.1|DERE	LOC108143547|XP_017123544.1|DELE
OG0003715	LOC6545720|XP_001971673.1|DERE	LOC108147396|XP_017129321.1|DELE
OG0003716	LOC6544946|XP_001972619.1|DERE	LOC108146884|XP_017128606.1|DELE
OG0003717	LOC6543937|XP_001973027.1|DERE	LOC108147000|XP_017128752.1|DELE
OG0003718	LOC6544397|XP_001971698.1|DERE	LOC108147552|XP_017129627.1|DELE
OG0003719	LOC6545532|XP_001972700.1|DERE	LOC108146901|XP_017128631.1|DELE
OG0003720	LOC6549934|XP_001978682.1|DERE	LOC108144566|XP_017125043.1|DELE
OG0003721	LOC6546679|XP_001974506.1|DERE	LOC108137554|XP_017114768.1|DELE
OG0003722	LOC6544050|XP_026833936.1|DERE	LOC108142421|XP_017121765.1|DELE
OG0003723	LOC6545818|XP_026833845.1|DERE	LOC108150246|XP_017133797.1|DELE
OG0003725	LOC6545307|XP_015013931.1|DERE	LOC108146731|XP_017128320.1|DELE
OG0003726	LOC6544333|XP_001971984.1|DERE	LOC108147548|XP_017129621.1|DELE
OG0003727	LOC6543538|XP_026833274.1|DERE	LOC108142678|XP_017122172.1|DELE
OG0003728	LOC6553264|XP_001980154.1|DERE	LOC108140610|XP_017119012.1|DELE
OG0003729	LOC6545941|XP_015013528.1|DERE	LOC108145828|XP_017126922.1|DELE
OG0003730	LOC6546372|XP_015013466.1|DERE	LOC108145818|XP_017126895.1|DELE
OG0003731	LOC6543751|XP_001971869.1|DERE	LOC108146422|XP_017127916.1|DELE
OG0003732	LOC6544010|XP_001972329.1|DERE	LOC108150123|XP_017133579.1|DELE
OG0003733	LOC6545690|XP_015013560.1|DERE	LOC108145874|XP_017127002.1|DELE
OG0003734	LOC6545237|XP_026833317.1|DERE	LOC108145832|XP_017126929.1|DELE
OG0003735	LOC6547988|XP_001976490.1|DERE	LOC108144756|XP_017125350.1|DELE
OG0003736	LOC6547016|XP_001974703.1|DERE	LOC108138849|XP_017116855.1|DELE
OG0003737	LOC6548467|XP_001975186.1|DERE	LOC108149135|XP_017132030.1|DELE
OG0003738	LOC6547342|XP_001976295.2|DERE	LOC108149162|XP_017132050.1|DELE
OG0003739	LOC6543353|XP_026834682.1|DERE	LOC108149639|XP_017132863.1|DELE
OG0003740	LOC6543061|XP_001970620.1|DERE	LOC108149668|XP_017132903.1|DELE
OG0003741	LOC6545691|XP_026832590.1|DERE	LOC108145685|XP_017126731.1|DELE
OG0003742	LOC6544988|XP_001973280.1|DERE	LOC108146362|XP_017127828.1|DELE
OG0003743	LOC6541356|XP_001970541.2|DERE	LOC108147046|XP_017128808.1|DELE
OG0003744	LOC6541178|XP_001970618.1|DERE	LOC108149622|XP_017132840.1|DELE
OG0003745	LOC6546543|XP_001975908.1|DERE	LOC108137956|XP_017115405.1|DELE
OG0003746	LOC6547658|XP_015012206.1|DERE	LOC108145469|XP_017126408.1|DELE
OG0003747	LOC6545027|XP_001972523.1|DERE	LOC108147001|XP_017128753.1|DELE
OG0003748	LOC6545025|XP_001972521.2|DERE	LOC108146962|XP_017128708.1|DELE
OG0003749	LOC6544598|XP_001972518.1|DERE	LOC108146869|XP_017128588.1|DELE
OG0003750	LOC6545024|XP_001972520.1|DERE	LOC108146885|XP_017128608.1|DELE
OG0003751	LOC6544597|XP_026833321.1|DERE	LOC108146727|XP_017128313.1|DELE
OG0003752	LOC6543912|XP_015014018.1|DERE	LOC108146807|XP_017128481.1|DELE
OG0003753	LOC6544847|XP_001971537.1|DERE	LOC108142510|XP_017121912.1|DELE
OG0003754	LOC6544849|XP_026832494.1|DERE	LOC108142509|XP_017121909.1|DELE
OG0003755	LOC6543908|XP_001972979.2|DERE	LOC108146689|XP_017128235.1|DELE
OG0003756	LOC6541655|XP_001970840.1|DERE	LOC108149600|XP_017132787.1|DELE
OG0003757	LOC6548434|XP_001976686.1|DERE	LOC108144365|XP_017124620.1|DELE
OG0003758	LOC6547295|XP_026835729.1|DERE	LOC108137013|XP_017114004.1|DELE, LOC108145163|XP_017125878.1|DELE
OG0003759	LOC6545866|XP_015013378.1|DERE	LOC108147433|XP_017129400.1|DELE
OG0003760	LOC6546763|XP_026835817.1|DERE	LOC108144662|XP_017125198.1|DELE
OG0003761	LOC6545809|XP_026833841.1|DERE	LOC108147458|XP_017129477.1|DELE
OG0003762	LOC6545807|XP_026833838.1|DERE	LOC108147459|XP_017129478.1|DELE
OG0003763	LOC6545186|XP_015013862.1|DERE	LOC108142685|XP_017122181.1|DELE
OG0003764	LOC6545280|XP_026833412.1|DERE	LOC108142606|XP_017122066.1|DELE
OG0003765	LOC6540924|XP_001969579.1|DERE	LOC108149256|XP_017132188.1|DELE
OG0003766	LOC6551198|XP_001976930.1|DERE	LOC108137197|XP_017114272.1|DELE
OG0003767	LOC6546598|XP_001975486.1|DERE	LOC108141402|XP_017120249.1|DELE
OG0003768	LOC6547170|XP_001976087.1|DERE	LOC108144834|XP_017125461.1|DELE
OG0003769	LOC6547175|XP_001976092.1|DERE	LOC108144781|XP_017125381.1|DELE
OG0003770	LOC6555886|XP_026839005.1|DERE	LOC108148306|XP_017130779.1|DELE
OG0003771	LOC6545803|XP_026832446.1|DERE	LOC108147469|XP_017129503.1|DELE
OG0003772	LOC6545051|XP_001971558.1|DERE	LOC108142363|XP_017121658.1|DELE
OG0003773	LOC6541781|XP_001969126.1|DERE	LOC108141336|XP_017120124.1|DELE
OG0003774	LOC6541329|XP_001969130.2|DERE	LOC108141452|XP_017120344.1|DELE
OG0003775	LOC6550496|XP_001977811.1|DERE	LOC108148138|XP_017130481.1|DELE
OG0003776	LOC6542901|XP_001970707.1|DERE	LOC108145064|XP_017125734.1|DELE
OG0003777	LOC6543163|XP_026834672.1|DERE	LOC108145512|XP_017126469.1|DELE
OG0003778	LOC6546872|XP_026836453.1|DERE	LOC108144790|XP_017125391.1|DELE
OG0003779	LOC6547397|XP_026836672.1|DERE	LOC108143447|XP_017123365.1|DELE
OG0003780	LOC6548134|XP_001975226.1|DERE	LOC108144502|XP_017124924.1|DELE
OG0003781	LOC6555811|XP_026839220.1|DERE	LOC108145286|XP_017126089.1|DELE
OG0003782	LOC6555776|XP_026837512.1|DERE	LOC108150394|XP_017134037.1|DELE
OG0003783	LOC6554389|XP_001981512.1|DERE	LOC108140378|XP_017118571.1|DELE
OG0003784	LOC6541054|XP_001970365.1|DERE	LOC108143438|XP_017123342.1|DELE
OG0003785	LOC6542057|XP_001970846.1|DERE	LOC108137885|XP_017115316.1|DELE
OG0003786	LOC6547042|XP_001974631.1|DERE	LOC108137962|XP_017115415.1|DELE
OG0003787	LOC26526511|XP_015012812.1|DERE	LOC108137963|XP_017115418.1|DELE
OG0003788	LOC6548054|XP_001976515.1|DERE	LOC108144863|XP_017125501.1|DELE
OG0003789	LOC6542774|XP_015014611.1|DERE	LOC108149617|XP_017132821.1|DELE
OG0003790	LOC6544492|XP_001971475.1|DERE	LOC108146946|XP_017128689.1|DELE
OG0003791	LOC6553082|XP_015009447.1|DERE	LOC108148305|XP_017130777.1|DELE
OG0003792	LOC6546783|XP_001974557.1|DERE	LOC108144889|XP_017125539.1|DELE
OG0003793	LOC6548436|XP_001976688.1|DERE	LOC108144367|XP_017124627.1|DELE
OG0003794	LOC6546699|XP_001974515.1|DERE	LOC108134633|XP_017110509.1|DELE
OG0003795	LOC6545746|XP_026833117.1|DERE	LOC108143176|XP_017122914.1|DELE
OG0003796	LOC6554537|XP_001981322.1|DERE	LOC108148818|XP_017131561.1|DELE
OG0003797	LOC6540643|XP_026834100.1|DERE	LOC108138998|XP_017117082.1|DELE
OG0003798	LOC6542264|XP_001969194.1|DERE	LOC108141534|XP_017120461.1|DELE
OG0003799	LOC6547479|XP_001976275.3|DERE	LOC108137550|XP_017114765.1|DELE
OG0003800	LOC6540613|XP_001968891.1|DERE	LOC108138956|XP_017117025.1|DELE
OG0003801	LOC6549118|XP_026836834.1|DERE	LOC108139013|XP_017117104.1|DELE
OG0003802	LOC6548914|XP_001974181.1|DERE	LOC108138149|XP_017115710.1|DELE
OG0003803	LOC6554539|XP_001981324.1|DERE	LOC108148522|XP_017131049.1|DELE
OG0003804	LOC6540582|XP_001968896.2|DERE	LOC108138741|XP_017116624.1|DELE
OG0003805	LOC6542178|XP_001968121.2|DERE	LOC108145360|XP_017126245.1|DELE
OG0003806	LOC6542882|XP_001970825.2|DERE	LOC108137699|XP_017115068.1|DELE
OG0003807	LOC6540681|XP_026834284.1|DERE	LOC108137809|XP_017115206.1|DELE
OG0003808	LOC6546218|XP_026832627.1|DERE	LOC108135606|XP_017111907.1|DELE
OG0003809	LOC6549325|XP_001974330.1|DERE	LOC108138628|XP_017116404.1|DELE
OG0003810	LOC6548640|XP_015012696.1|DERE	LOC108144622|XP_017125136.1|DELE
OG0003811	LOC6547651|XP_001974809.1|DERE	LOC108143549|XP_017123547.1|DELE
OG0003812	LOC6540971|XP_015015239.1|DERE	LOC108145301|XP_017126119.1|DELE
OG0003813	LOC6542509|XP_026835510.1|DERE	LOC108141875|XP_017120960.1|DELE
OG0003814	LOC6541280|XP_026835143.1|DERE	LOC108138124|XP_017115645.1|DELE
OG0003815	LOC6553691|XP_001979421.1|DERE	LOC108136880|XP_017113820.1|DELE
OG0003816	LOC26526813|XP_015012858.1|DERE	LOC108138825|XP_017116816.1|DELE
OG0003817	LOC6543129|XP_001969306.1|DERE	LOC108141957|XP_017121088.1|DELE
OG0003818	LOC6549261|XP_026836063.1|DERE	LOC108138640|XP_017116467.1|DELE
OG0003819	LOC6543202|XP_001968629.1|DERE	LOC108134692|XP_017110579.1|DELE
OG0003820	LOC6552454|XP_026838044.1|DERE	LOC108142975|XP_017122620.1|DELE
OG0003821	LOC6549332|XP_001975632.1|DERE	LOC108149831|XP_017133194.1|DELE
OG0003822	LOC6541728|XP_001970013.1|DERE	LOC108139037|XP_017117137.1|DELE
OG0003823	LOC6541988|XP_001968329.1|DERE	LOC108147949|XP_017130223.1|DELE
OG0003824	LOC6549313|XP_001974235.1|DERE	LOC108138733|XP_017116601.1|DELE
OG0003825	LOC6543485|XP_001969213.1|DERE	LOC108142084|XP_017121265.1|DELE
OG0003826	LOC113564153|XP_026835561.1|DERE, LOC6540701|XP_001968793.1|DERE	LOC108149334|XP_017132291.1|DELE
OG0003827	LOC6541390|XP_001969301.2|DERE	LOC108141709|XP_017120681.1|DELE
OG0003828	LOC6542825|XP_001969304.1|DERE	LOC108141839|XP_017120913.1|DELE
OG0003829	LOC6543505|XP_001969524.1|DERE	LOC108138924|XP_017116980.1|DELE
OG0003830	LOC6548858|XP_001974046.1|DERE	LOC108150694|XP_017134444.1|DELE
OG0003831	LOC6555419|XP_001982338.1|DERE	LOC108144003|XP_017124112.1|DELE
OG0003832	LOC6542522|XP_026835452.1|DERE	LOC108150733|XP_017134522.1|DELE
OG0003833	LOC6542944|XP_001970073.1|DERE	LOC108150717|XP_017134495.1|DELE
OG0003834	LOC6542457|XP_026834467.1|DERE	LOC108135291|XP_017111464.1|DELE
OG0003835	LOC6541824|XP_001968984.2|DERE	LOC108138164|XP_017115743.1|DELE
OG0003836	LOC6549444|XP_001974309.2|DERE	LOC108138892|XP_017116915.1|DELE
OG0003837	LOC6549405|XP_001974311.1|DERE	LOC108138960|XP_017117029.1|DELE
OG0003838	LOC6542875|XP_026834917.1|DERE	LOC108134699|XP_017110584.1|DELE
OG0003839	LOC6541608|XP_001969625.2|DERE	LOC108149424|XP_017132480.1|DELE
OG0003840	LOC6543358|XP_001970538.1|DERE	LOC108147038|XP_017128790.1|DELE
OG0003841	LOC6542466|XP_001968421.1|DERE	LOC108148036|XP_017130365.1|DELE
OG0003842	LOC6542606|XP_001969882.1|DERE	LOC108134513|XP_017110340.1|DELE
OG0003843	LOC6540962|XP_026835150.1|DERE	LOC108149300|XP_017132237.1|DELE
OG0003844	LOC6541766|XP_015014427.1|DERE	LOC108149464|XP_017132557.1|DELE
OG0003845	LOC6541960|XP_026834826.1|DERE	LOC108138243|XP_017115870.1|DELE
OG0003846	LOC6541220|XP_026834341.1|DERE	LOC108141899|XP_017121000.1|DELE
OG0003847	LOC6541654|XP_001969267.2|DERE	LOC108141973|XP_017121113.1|DELE
OG0003848	LOC6552235|XP_001979800.1|DERE	LOC108140381|XP_017118574.1|DELE
OG0003849	LOC6541932|XP_001969045.3|DERE	LOC108136141|XP_017112628.1|DELE, LOC108149781|XP_017133125.1|DELE
OG0003850	LOC6543498|XP_001969541.1|DERE	LOC108149316|XP_017132260.1|DELE
OG0003851	LOC6547091|XP_001974930.1|DERE	LOC108143567|XP_017123566.1|DELE
OG0003852	LOC6543196|XP_026835216.1|DERE	LOC108147956|XP_017130233.1|DELE
OG0003853	LOC6548754|XP_015012306.1|DERE	LOC108141433|XP_017120306.1|DELE
OG0003854	LOC6547747|XP_001976256.1|DERE	LOC108150475|XP_017134157.1|DELE
OG0003855	LOC6547617|XP_001976254.3|DERE	LOC108150474|XP_017134156.1|DELE
OG0003856	LOC6542996|XP_026834946.1|DERE	LOC108134487|XP_017110294.1|DELE
OG0003857	LOC6541627|XP_001969029.1|DERE	LOC108150468|XP_017134150.1|DELE
OG0003858	LOC6550348|XP_026837576.1|DERE	LOC108134854|XP_017110819.1|DELE
OG0003859	LOC6549260|XP_026837018.1|DERE	LOC108138935|XP_017116999.1|DELE
OG0003860	LOC6546550|XP_001974564.1|DERE	LOC108144713|XP_017125295.1|DELE
OG0003861	LOC6543341|XP_001968453.1|DERE	LOC108148004|XP_017130321.1|DELE
OG0003862	LOC6541881|XP_015014482.1|DERE	LOC108149853|XP_017133221.1|DELE
OG0003863	LOC6543165|XP_001969281.1|DERE	LOC108141773|XP_017120760.1|DELE
OG0003864	LOC6542107|XP_015015015.1|DERE	LOC108142106|XP_017121292.1|DELE
OG0003865	LOC6554312|XP_001981743.1|DERE	LOC108147299|XP_017129211.1|DELE
OG0003866	LOC6549051|XP_026836703.1|DERE	LOC108138968|XP_017117039.1|DELE
OG0003867	LOC26526993|XP_015012893.1|DERE	LOC108145553|XP_017126546.1|DELE
OG0003868	LOC6542023|XP_001969454.2|DERE	LOC108141668|XP_017120630.1|DELE
OG0003869	LOC6542846|XP_001968554.1|DERE	LOC108134749|XP_017110679.1|DELE
OG0003870	LOC6549289|XP_015012073.1|DERE	LOC108149324|XP_017132274.1|DELE
OG0003871	LOC6541804|XP_001969753.1|DERE	LOC108138341|XP_017115999.1|DELE
OG0003872	LOC6546735|XP_001974528.1|DERE	LOC108144816|XP_017125436.1|DELE
OG0003873	LOC6548786|XP_001974065.1|DERE	LOC108149559|XP_017132686.1|DELE
OG0003874	LOC6548903|XP_026837113.1|DERE	LOC108138853|XP_017116858.1|DELE
OG0003875	LOC6543210|XP_026834326.1|DERE	LOC108141702|XP_017120675.1|DELE
OG0003876	LOC6543423|XP_001968304.1|DERE	LOC108147940|XP_017130214.1|DELE
OG0003877	LOC6542063|XP_001968994.3|DERE	LOC108138330|XP_017115982.1|DELE
OG0003878	LOC6549259|XP_015012068.1|DERE	LOC108138934|XP_017116996.1|DELE
OG0003879	LOC26527079|XP_015014392.1|DERE	LOC108146092|XP_017127409.1|DELE
OG0003880	LOC6543786|XP_026833061.1|DERE	LOC108150247|XP_017133798.1|DELE
OG0003881	LOC6548566|XP_001976638.1|DERE	LOC108144776|XP_017125374.1|DELE
OG0003882	LOC6542053|XP_026834763.1|DERE	LOC108140490|XP_017118742.1|DELE
OG0003883	LOC6550310|XP_026838319.1|DERE	LOC108136554|XP_017113350.1|DELE
OG0003884	LOC6540931|XP_001969582.1|DERE	LOC108149416|XP_017132469.1|DELE
OG0003885	LOC6540878|XP_001970032.1|DERE	LOC108135269|XP_017111435.1|DELE
OG0003886	LOC6540879|XP_001970031.2|DERE	LOC108135301|XP_017111474.1|DELE
OG0003887	LOC6542611|XP_001968422.2|DERE	LOC108148038|XP_017130367.1|DELE
OG0003888	LOC6555133|XP_015008857.1|DERE	LOC108148819|XP_017131562.1|DELE
OG0003889	LOC6541027|XP_001968259.1|DERE	LOC108148019|XP_017130342.1|DELE
OG0003890	LOC6546472|XP_001971753.1|DERE	LOC108146393|XP_017127878.1|DELE
OG0003891	LOC6542239|XP_001969575.1|DERE	LOC108149521|XP_017132639.1|DELE
OG0003892	LOC6543770|XP_001971198.1|DERE	LOC108146508|XP_017128033.1|DELE
OG0003893	LOC6549648|XP_001974253.1|DERE	LOC108138946|XP_017117014.1|DELE
OG0003894	LOC6542684|XP_001969976.1|DERE	LOC108141695|XP_017120667.1|DELE
OG0003895	LOC6547649|XP_001974983.1|DERE	LOC108145372|XP_017126255.1|DELE
OG0003896	LOC6547646|XP_015012205.2|DERE	LOC108145525|XP_017126499.1|DELE
OG0003897	LOC6548150|XP_001975224.1|DERE	LOC108144503|XP_017124925.1|DELE
OG0003898	LOC6549155|XP_001974284.2|DERE	LOC108138748|XP_017116637.1|DELE
OG0003899	LOC6540774|XP_001968175.1|DERE	LOC108137846|XP_017115261.1|DELE
OG0003900	LOC6542964|XP_026834033.1|DERE	LOC108147966|XP_017130252.1|DELE
OG0003901	LOC6542768|XP_001969028.1|DERE	LOC108150470|XP_017134152.1|DELE
OG0003902	LOC6541494|XP_026834581.1|DERE	LOC108150715|XP_017134490.1|DELE
OG0003903	LOC6542137|XP_001969675.1|DERE	LOC108138162|XP_017115741.1|DELE
OG0003904	LOC6543130|XP_001969676.1|DERE	LOC108138161|XP_017115740.1|DELE
OG0003905	LOC6554488|XP_001981933.1|DERE	LOC108142968|XP_017122607.1|DELE
OG0003906	LOC6548076|XP_001975168.1|DERE	LOC108143717|XP_017123741.1|DELE
OG0003907	LOC6543143|XP_001968223.2|DERE	LOC108149522|XP_017132644.1|DELE
OG0003908	LOC6543357|XP_001968224.2|DERE	LOC108149207|XP_017132125.1|DELE
OG0003909	LOC6547245|XP_001976131.1|DERE	LOC108144605|XP_017125110.1|DELE
OG0003910	LOC6553313|XP_001979210.1|DERE	LOC108140962|XP_017119519.1|DELE
OG0003911	LOC6543406|XP_001968719.1|DERE	LOC108139045|XP_017117151.1|DELE
OG0003912	LOC6542471|XP_001968982.1|DERE	LOC108138323|XP_017115973.1|DELE
OG0003913	LOC6540737|XP_015014424.1|DERE	LOC108149491|XP_017132599.1|DELE
OG0003914	LOC6543116|XP_001969859.1|DERE	LOC108134520|XP_017110347.1|DELE
OG0003915	LOC26527051|XP_026837507.1|DERE	LOC108137596|XP_017114817.1|DELE
OG0003916	LOC6541814|XP_001969036.2|DERE	LOC108150509|XP_017134214.1|DELE
OG0003917	LOC6540683|XP_001968806.3|DERE	LOC108149499|XP_017132611.1|DELE
OG0003918	LOC6541581|XP_001969789.1|DERE	LOC108138023|XP_017115483.1|DELE
OG0003919	LOC6541020|XP_001968529.1|DERE	LOC108138993|XP_017117071.1|DELE
OG0003920	LOC6546659|XP_001974502.1|DERE	LOC108137546|XP_017114759.1|DELE
OG0003921	LOC6548883|XP_026836841.1|DERE	LOC108142023|XP_017121188.1|DELE
OG0003922	LOC6542726|XP_001969869.1|DERE	LOC108134491|XP_017110299.1|DELE
OG0003923	LOC6555818|XP_001982735.1|DERE	LOC108145324|XP_017126191.1|DELE
OG0003924	LOC6549357|XP_001975786.1|DERE	LOC108149099|XP_017131984.1|DELE
OG0003925	LOC6540695|XP_026834023.1|DERE	LOC108147780|XP_017129999.1|DELE
OG0003926	LOC6540592|XP_001968762.1|DERE	LOC108147792|XP_017130020.1|DELE
OG0003927	LOC6542993|XP_001968372.1|DERE	LOC108148042|XP_017130372.1|DELE
OG0003928	LOC6543307|XP_001969214.1|DERE	LOC108142068|XP_017121243.1|DELE
OG0003929	LOC6541978|XP_001969863.1|DERE	LOC108134516|XP_017110342.1|DELE
OG0003930	LOC6542007|XP_001970101.1|DERE	LOC108135241|XP_017111392.1|DELE
OG0003931	LOC6541087|XP_026834775.1|DERE	LOC108135220|XP_017111332.1|DELE
OG0003932	LOC6543217|XP_015014578.1|DERE	LOC108149899|XP_017133289.1|DELE
OG0003933	LOC6543509|XP_001968714.1|DERE	LOC108139020|XP_017117113.1|DELE
OG0003934	LOC6543093|XP_001969228.1|DERE	LOC108141678|XP_017120642.1|DELE
OG0003935	LOC6548753|XP_001975438.1|DERE	LOC108141431|XP_017120304.1|DELE
OG0003936	LOC6548752|XP_001975437.1|DERE	LOC108141432|XP_017120305.1|DELE
OG0003937	LOC6541761|XP_001970545.1|DERE	LOC108149930|XP_017133334.1|DELE
OG0003938	LOC6540624|XP_026834604.1|DERE	LOC108147781|XP_017130000.1|DELE
OG0003939	LOC6540658|XP_001968780.1|DERE	LOC108148032|XP_017130360.1|DELE
OG0003940	LOC6540753|XP_001968743.1|DERE	LOC108147794|XP_017130022.1|DELE
OG0003941	LOC6540873|XP_001968746.1|DERE	LOC108147803|XP_017130033.1|DELE
OG0003942	LOC6542356|XP_001970211.1|DERE	LOC108138301|XP_017115945.1|DELE
OG0003943	LOC6540610|XP_001968751.1|DERE	LOC108147808|XP_017130039.1|DELE
OG0003944	LOC6542202|XP_001969741.1|DERE	LOC108138343|XP_017116001.1|DELE
OG0003945	LOC6547882|XP_001976426.1|DERE	LOC108143523|XP_017123496.1|DELE
OG0003946	LOC6549446|XP_001974268.1|DERE	LOC108138930|XP_017116989.1|DELE
OG0003947	LOC6549151|XP_001974280.1|DERE	LOC108138990|XP_017117067.1|DELE
OG0003948	LOC6549249|XP_001974434.1|DERE	LOC108139074|XP_017117187.1|DELE
OG0003949	LOC6549247|XP_001974432.2|DERE	LOC108138903|XP_017116941.1|DELE
OG0003950	LOC6543455|XP_001969509.1|DERE	LOC108148256|XP_017130673.1|DELE
OG0003951	LOC6540664|XP_001968878.1|DERE	LOC108148310|XP_017130789.1|DELE
OG0003952	LOC6541752|XP_001969844.1|DERE	LOC108134475|XP_017110278.1|DELE
OG0003953	LOC6542728|XP_001970081.1|DERE	LOC108135233|XP_017111381.1|DELE
OG0003954	LOC6543826|XP_001971876.1|DERE	LOC108146469|XP_017127976.1|DELE
OG0003955	LOC6542845|XP_001969477.2|DERE	LOC108141657|XP_017120616.1|DELE
OG0003956	LOC6549290|XP_026835699.1|DERE	LOC108149427|XP_017132483.1|DELE
OG0003957	LOC6544775|XP_001971681.2|DERE, LOC113563875|XP_026832334.1|DERE, LOC6544777|XP_001971683.1|DERE	LOC108147519|XP_017129589.1|DELE
OG0003958	LOC6550556|XP_015011240.1|DERE	LOC108141618|XP_017120573.1|DELE
OG0003959	LOC6547608|XP_001974968.2|DERE	LOC108145513|XP_017126470.1|DELE
OG0003960	LOC6549689|XP_001978722.1|DERE	LOC108140924|XP_017119477.1|DELE
OG0003961	LOC6541187|XP_026835167.1|DERE	LOC108138154|XP_017115730.1|DELE
OG0003962	LOC6540700|XP_001968767.1|DERE	LOC108148073|XP_017130415.1|DELE
OG0003963	LOC6549378|XP_001974298.1|DERE	LOC108138895|XP_017116922.1|DELE
OG0003964	LOC6542499|XP_001968560.1|DERE	LOC108134766|XP_017110701.1|DELE
OG0003965	LOC6542018|XP_026835315.1|DERE	LOC108138763|XP_017116663.1|DELE
OG0003966	LOC6548517|XP_026838687.1|DERE	LOC108146845|XP_017128540.1|DELE
OG0003967	LOC6547977|XP_026837090.1|DERE	LOC108143443|XP_017123347.1|DELE
OG0003968	LOC6547975|XP_026835688.1|DERE	LOC108143471|XP_017123402.1|DELE
OG0003969	LOC6548136|XP_001975228.1|DERE	LOC108144680|XP_017125232.1|DELE
OG0003970	LOC6540789|XP_001968172.1|DERE	LOC108137833|XP_017115247.1|DELE
OG0003971	LOC6541256|XP_026835152.1|DERE	LOC108142081|XP_017121258.1|DELE
OG0003972	LOC6545901|XP_001972793.2|DERE	LOC108136062|XP_017112494.1|DELE
OG0003973	LOC6548433|XP_001976685.1|DERE	LOC108144368|XP_017124628.1|DELE
OG0003974	LOC6546924|XP_001975995.1|DERE	LOC108144733|XP_017125318.1|DELE
OG0003975	LOC6542747|XP_026834251.1|DERE	LOC108141809|XP_017120864.1|DELE
OG0003976	LOC6549201|XP_001974240.1|DERE	LOC108138905|XP_017116945.1|DELE
OG0003977	LOC6541146|XP_001969633.1|DERE	LOC108149546|XP_017132671.1|DELE
OG0003978	LOC6545255|XP_001973312.1|DERE	LOC108146299|XP_017127736.1|DELE
OG0003979	LOC6541570|XP_001969963.1|DERE	LOC108142031|XP_017121197.1|DELE
OG0003980	LOC6553166|XP_001980026.1|DERE	LOC108148373|XP_017130887.1|DELE
OG0003981	LOC6541665|XP_001969736.1|DERE	LOC108138126|XP_017115648.1|DELE
OG0003982	LOC6549647|XP_026836840.1|DERE	LOC108138643|XP_017116471.1|DELE
OG0003983	LOC6541990|XP_001968995.1|DERE	LOC108138050|XP_017115514.1|DELE
OG0003984	LOC6549440|XP_001974305.1|DERE	LOC108138971|XP_017117043.1|DELE
OG0003985	LOC26527013|XP_015012897.1|DERE	LOC108138886|XP_017116907.1|DELE
OG0003986	LOC6543046|XP_001970146.2|DERE	LOC108138055|XP_017115520.1|DELE
OG0003987	LOC6542815|XP_015014508.1|DERE	LOC108138234|XP_017115847.1|DELE
OG0003988	LOC6540642|XP_026834780.1|DERE	LOC108148014|XP_017130336.1|DELE
OG0003989	LOC6542524|XP_001969762.1|DERE	LOC108138212|XP_017115820.1|DELE
OG0003990	LOC6543402|XP_001968934.1|DERE	LOC108139050|XP_017117157.1|DELE
OG0003991	LOC6543525|XP_026834628.1|DERE	LOC108138830|XP_017116823.1|DELE
OG0003992	LOC6543458|XP_026835349.1|DERE	LOC108138786|XP_017116751.1|DELE
OG0003993	LOC6540639|XP_001968669.1|DERE	LOC108134972|XP_017110992.1|DELE
OG0003994	LOC6555036|XP_001981407.1|DERE	LOC108147228|XP_017129109.1|DELE
OG0003995	LOC6549358|XP_001975787.1|DERE	LOC108149097|XP_017131982.1|DELE
OG0003996	LOC6540744|XP_001970391.1|DERE	LOC108149683|XP_017132937.1|DELE
OG0003997	LOC6542108|XP_026834060.1|DERE	LOC108138314|XP_017115960.1|DELE
OG0003998	LOC6549208|XP_026838706.1|DERE	LOC108146862|XP_017128582.1|DELE, LOC108135459|XP_017111691.1|DELE
OG0003999	LOC6549207|XP_001973867.3|DERE, LOC6556163|XP_001983016.2|DERE	LOC108141788|XP_017120793.1|DELE
OG0004000	LOC6549940|XP_001977398.1|DERE	LOC108136535|XP_017113315.1|DELE
OG0004001	LOC6548120|XP_001976534.1|DERE	LOC108144505|XP_017124928.1|DELE
OG0004002	LOC6548910|XP_001974177.1|DERE	LOC108138225|XP_017115836.1|DELE
