Orthogroup	DERE.longest_only	DMIR.longest_only
OG0005982	LOC6543077|XP_001970627.1|DERE	LOC108160040|XP_017149272.1|DMIR, LOC117190639|XP_033251577.1|DMIR
OG0005983	LOC6550479|XP_001977823.1|DERE	LOC108161860|XP_017151767.1|DMIR
OG0005984	LOC6550064|XP_026837381.1|DERE	LOC108162025|XP_033243406.1|DMIR
OG0005985	LOC6551526|XP_001977169.1|DERE	LOC108155248|XP_017141434.1|DMIR
OG0005986	LOC6550169|XP_001977607.1|DERE	LOC108164568|XP_017155875.1|DMIR
OG0005987	LOC6551667|XP_015011054.1|DERE	LOC108160089|XP_033242991.1|DMIR
OG0005988	LOC6546956|XP_001976025.1|DERE	LOC108160830|XP_017150552.1|DMIR
OG0005989	LOC6549503|XP_001975725.1|DERE	LOC108160244|XP_017149592.1|DMIR
OG0005990	LOC6547040|XP_001974629.1|DERE	LOC108159735|XP_017148759.1|DMIR
OG0005991	LOC6541849|XP_001970401.1|DERE	LOC108158954|XP_017147270.1|DMIR, LOC117194197|XP_033254743.1|DMIR
OG0005992	LOC6546344|XP_001972288.1|DERE	LOC108151422|XP_017135502.1|DMIR
OG0005993	LOC6546346|XP_015013208.1|DERE	LOC108151423|XP_033243876.1|DMIR
OG0005994	LOC6543821|XP_015014144.1|DERE	LOC108151377|XP_017135427.1|DMIR
OG0005995	LOC6545930|XP_001973482.1|DERE	LOC108153559|XP_017139121.1|DMIR
OG0005996	LOC6543927|XP_001973662.1|DERE	LOC108152353|XP_017137114.1|DMIR
OG0005997	LOC6547207|XP_001976156.1|DERE	LOC117192568|XP_033253172.1|DMIR, LOC108160078|XP_017149334.1|DMIR
OG0005998	LOC6545951|XP_001972798.1|DERE	LOC108153765|XP_017139393.1|DMIR
OG0005999	LOC6545236|XP_001971028.1|DERE	LOC108153369|XP_033242874.1|DMIR
OG0006000	LOC6548484|XP_026836753.1|DERE	LOC117194024|XP_033254542.1|DMIR, LOC108158780|XP_017146943.1|DMIR
OG0006001	LOC6544504|XP_015013265.1|DERE	LOC108150892|XP_033243424.1|DMIR
OG0006002	LOC6548017|XP_026836897.1|DERE	LOC117190958|XP_033251842.1|DMIR, LOC108160581|XP_017150164.1|DMIR
OG0006003	LOC6545142|XP_026833295.1|DERE	LOC108152673|XP_017137658.1|DMIR
OG0006004	LOC6552094|XP_001978864.1|DERE	LOC108154111|XP_017139725.1|DMIR
OG0006005	LOC6547111|XP_001976102.1|DERE	LOC117193628|XP_033254262.1|DMIR, LOC108158919|XP_017147207.1|DMIR
OG0006006	LOC6547726|XP_001975015.1|DERE	LOC117193818|XP_033254420.1|DMIR, LOC117192841|XP_033253489.1|DMIR, LOC108159696|XP_017148697.1|DMIR
OG0006007	LOC6542278|XP_001970770.1|DERE	LOC108159267|XP_017147914.1|DMIR
OG0006008	LOC6541324|XP_001968503.1|DERE, LOC113564237|XP_026835627.1|DERE	LOC108163049|XP_017153608.1|DMIR
OG0006009	LOC6545988|XP_026832501.1|DERE	LOC108152048|XP_017136539.1|DMIR
OG0006010	LOC6543896|XP_001973647.3|DERE	LOC108152107|XP_033242256.1|DMIR
OG0006011	LOC6544825|XP_026832478.1|DERE	LOC108151530|XP_017135671.1|DMIR, LOC117192615|XP_033253229.1|DMIR
OG0006012	LOC6544459|XP_026833686.1|DERE	LOC108151992|XP_017136447.1|DMIR
OG0006013	LOC6546622|XP_015011631.1|DERE	LOC117192334|XP_033252873.1|DMIR, LOC108159517|XP_033246346.1|DMIR
OG0006014	LOC6545564|XP_001972668.1|DERE	LOC108152113|XP_017136678.1|DMIR
OG0006015	LOC6548996|XP_001975547.1|DERE	LOC117190908|XP_033251810.1|DMIR, LOC108158169|XP_017145879.1|DMIR
OG0006016	LOC6543133|XP_026834138.1|DERE	LOC108159585|XP_017148522.1|DMIR, LOC117194195|XP_033254739.1|DMIR
OG0006017	LOC6546891|XP_001975972.1|DERE	LOC117191579|XP_033252297.1|DMIR, LOC108160376|XP_017149843.1|DMIR
OG0006018	LOC6547293|XP_001974775.1|DERE	LOC108160134|XP_017149417.1|DMIR
OG0006019	LOC26526063|XP_015012731.1|DERE	LOC117188136|XP_033247385.1|DMIR, LOC108160380|XP_017149847.1|DMIR
OG0006020	LOC6546071|XP_026833266.1|DERE	LOC108151788|XP_017136126.1|DMIR
OG0006021	LOC6545167|XP_001972575.1|DERE	LOC108151379|XP_033243797.1|DMIR
OG0006022	LOC6542492|XP_001969629.1|DERE	LOC108162579|XP_017152881.1|DMIR
OG0006023	LOC6554574|XP_026834675.1|DERE	LOC108156350|XP_017143240.1|DMIR
OG0006024	LOC6550490|XP_026837301.1|DERE	LOC108163473|XP_017154268.1|DMIR
OG0006025	LOC6546852|XP_026835645.1|DERE	LOC117189718|XP_033250696.1|DMIR, LOC108159799|XP_033246498.1|DMIR
OG0006026	LOC6555119|XP_001982261.2|DERE	LOC108157695|XP_017145354.1|DMIR
OG0006027	LOC6549641|XP_001975759.1|DERE	LOC117190081|XP_033251054.1|DMIR, LOC108159684|XP_017148668.1|DMIR
OG0006028	LOC6549557|XP_001975645.1|DERE	LOC108160381|XP_017149848.1|DMIR
OG0006029	LOC6542208|XP_001970404.1|DERE	LOC108158955|XP_017147271.1|DMIR, LOC117194198|XP_033254744.1|DMIR
OG0006030	LOC6554690|XP_001981950.1|DERE	LOC108157207|XP_017144644.1|DMIR
OG0006031	LOC6546923|XP_001975994.3|DERE	LOC117190119|XP_033251097.1|DMIR, LOC108160548|XP_017150104.1|DMIR
OG0006032	LOC6549914|XP_015011401.1|DERE	LOC108160568|XP_017150144.1|DMIR
OG0006033	LOC6546888|XP_001975969.1|DERE	LOC108159103|XP_017147562.1|DMIR
OG0006034	LOC6553471|XP_001979371.2|DERE	LOC108156715|XP_017143853.1|DMIR
OG0006035	LOC6553091|XP_001980110.1|DERE	LOC108155191|XP_017141351.1|DMIR
OG0006036	LOC6543036|XP_001969322.2|DERE	LOC108161788|XP_017151626.1|DMIR
OG0006037	LOC6549081|XP_001975600.1|DERE	LOC108160655|XP_017150280.1|DMIR
OG0006038	LOC6552602|XP_001978995.1|DERE	LOC108155140|XP_017141282.1|DMIR
OG0006039	LOC6540973|XP_001970775.1|DERE	LOC108159975|XP_017149151.2|DMIR, LOC117188036|XP_033247077.1|DMIR
OG0006040	LOC6549269|XP_001975711.1|DERE	LOC108160523|XP_017150068.1|DMIR, LOC117189969|XP_033250942.1|DMIR
OG0006041	LOC6551475|XP_001978508.1|DERE	LOC108162772|XP_017153160.1|DMIR
OG0006042	LOC6546593|XP_026836532.1|DERE	LOC108158938|XP_017147237.1|DMIR, LOC117185712|XP_033253397.1|DMIR
OG0006043	LOC6546390|XP_026833337.1|DERE	LOC108153363|XP_017138819.2|DMIR
OG0006044	LOC6555745|XP_001982448.1|DERE	LOC108152791|XP_017137862.1|DMIR
OG0006045	LOC6541445|XP_001970781.1|DERE	LOC108160484|XP_017149995.1|DMIR
OG0006046	LOC6548165|XP_001975271.2|DERE	LOC108159879|XP_017148980.1|DMIR
OG0006047	LOC6545595|XP_001972707.1|DERE	LOC108152298|XP_017137009.1|DMIR
OG0006048	LOC6544542|XP_001972404.1|DERE	LOC108152754|XP_017137803.1|DMIR
OG0006049	LOC6550103|XP_001978191.1|DERE	LOC108157247|XP_017144714.1|DMIR
OG0006050	LOC6554743|XP_001981086.1|DERE	LOC108156379|XP_017143281.1|DMIR
OG0006051	LOC6551090|XP_001977104.1|DERE	LOC108163332|XP_017154062.1|DMIR
OG0006052	LOC6548456|XP_026836505.1|DERE	LOC108159744|XP_017148771.1|DMIR, LOC117192519|XP_033253104.1|DMIR
OG0006053	LOC6544778|XP_001971684.1|DERE	LOC108151502|XP_017135633.1|DMIR
OG0006054	LOC6555869|XP_001982746.3|DERE	LOC108164429|XP_033250299.1|DMIR
OG0006055	LOC6553671|XP_001980413.1|DERE	LOC108154826|XP_017140716.1|DMIR
OG0006056	LOC6546592|XP_001975481.1|DERE	LOC108158940|XP_017147249.1|DMIR
OG0006057	LOC6545725|XP_026833012.1|DERE	LOC108151201|XP_017135164.1|DMIR
OG0006058	LOC6553880|XP_001979591.1|DERE	LOC108156970|XP_017144247.1|DMIR
OG0006059	LOC6545460|XP_015013160.1|DERE	LOC108152295|XP_017137006.1|DMIR
OG0006060	LOC6545461|XP_026832260.1|DERE	LOC108152296|XP_017137007.1|DMIR
OG0006061	LOC6549937|XP_001978685.1|DERE	LOC108157279|XP_017144769.1|DMIR
OG0006062	LOC6551824|XP_001980585.1|DERE	LOC108154224|XP_017139940.1|DMIR
OG0006063	LOC6541343|XP_001969376.1|DERE	LOC108162602|XP_017152910.1|DMIR
OG0006064	LOC6549594|XP_001975662.1|DERE	LOC117193156|XP_033253779.1|DMIR, LOC108158573|XP_017146498.1|DMIR
OG0006065	LOC6546520|XP_001971273.1|DERE	LOC108165526|XP_017157086.1|DMIR
OG0006066	LOC6543337|XP_026834989.1|DERE	LOC108160556|XP_017150117.1|DMIR
OG0006067	LOC6542186|XP_015014775.1|DERE	LOC117192669|XP_033253281.1|DMIR, LOC108159724|XP_017148735.1|DMIR
OG0006068	LOC6550494|XP_001977809.1|DERE	LOC108153492|XP_017139026.1|DMIR
OG0006069	LOC6546362|XP_001972894.1|DERE	LOC108165339|XP_017156862.1|DMIR
OG0006070	LOC6543918|XP_001973653.1|DERE	LOC108153365|XP_017138821.1|DMIR
OG0006071	LOC6554384|XP_001981507.1|DERE	LOC108157461|XP_017145023.1|DMIR
OG0006072	LOC6546519|XP_001971272.1|DERE	LOC108165534|XP_017157097.1|DMIR
OG0006073	LOC6545204|XP_001971065.1|DERE	LOC108151835|XP_017136200.1|DMIR
OG0006074	LOC6551170|XP_001977068.2|DERE	LOC108156876|XP_017144097.1|DMIR
OG0006075	LOC6551508|XP_001978579.1|DERE	LOC108155978|XP_017142659.1|DMIR
OG0006076	LOC6549057|XP_001975579.1|DERE	LOC108159249|XP_017147860.1|DMIR
OG0006077	LOC6545407|XP_001973376.2|DERE	LOC108152410|XP_017137209.1|DMIR
OG0006078	LOC6545408|XP_001973377.1|DERE	LOC108152411|XP_017137213.1|DMIR
OG0006079	LOC6546118|XP_001973535.1|DERE	LOC108151902|XP_017136300.1|DMIR
OG0006080	LOC6544865|XP_001973161.1|DERE	LOC108152700|XP_017137710.1|DMIR
OG0006081	LOC6543324|XP_015015033.1|DERE	LOC108158806|XP_017146982.2|DMIR, LOC117188311|XP_033247844.1|DMIR
OG0006082	LOC6541272|XP_001969179.1|DERE	LOC108158815|XP_017146993.1|DMIR, LOC117194014|XP_033254537.1|DMIR
OG0006083	LOC6545089|XP_001973275.1|DERE	LOC108151416|XP_017135493.1|DMIR
OG0006084	LOC6544298|XP_015014040.1|DERE	LOC108152819|XP_017137899.1|DMIR
OG0006085	LOC6543901|XP_001973652.2|DERE	LOC108155505|XP_017141834.1|DMIR
OG0006086	LOC6543921|XP_015014155.1|DERE	LOC108153476|XP_017138999.1|DMIR
OG0006087	LOC6548166|XP_001975272.1|DERE	LOC108159257|XP_017147882.1|DMIR
OG0006088	LOC6546359|XP_001972891.1|DERE	LOC108151260|XP_017135267.1|DMIR
OG0006089	LOC6551080|XP_001976948.1|DERE	LOC108151097|XP_017134980.1|DMIR
OG0006090	LOC6545397|XP_026833164.1|DERE	LOC108151273|XP_017135288.1|DMIR
OG0006091	LOC6543964|XP_001972214.3|DERE	LOC108151853|XP_017136227.2|DMIR
OG0006092	LOC26526212|XP_026838232.1|DERE	LOC108162375|XP_017152582.1|DMIR
OG0006093	LOC6541388|XP_001969136.1|DERE	LOC117191495|XP_033252238.1|DMIR, LOC108159563|XP_017148490.1|DMIR
OG0006094	LOC6544479|XP_026833694.1|DERE	LOC108151400|XP_017135476.1|DMIR
OG0006095	LOC6541052|XP_026834687.1|DERE	LOC108159086|XP_017147531.1|DMIR
OG0006096	LOC6549166|XP_001975616.1|DERE	LOC108158541|XP_017146439.1|DMIR
OG0006097	LOC6546318|XP_026832811.1|DERE	LOC108152598|XP_033243136.1|DMIR
OG0006098	LOC6540847|XP_001968130.1|DERE	LOC108162691|XP_017153030.1|DMIR
OG0006099	LOC6548976|XP_001975559.1|DERE	LOC108158314|XP_033247071.1|DMIR, LOC117192249|XP_033252804.1|DMIR
OG0006100	LOC6547328|XP_001976335.1|DERE	LOC108160634|XP_017150252.1|DMIR, LOC117191188|XP_033252020.1|DMIR
OG0006101	LOC6542216|XP_026834342.1|DERE	LOC108163188|XP_033249062.1|DMIR
OG0006102	LOC6547654|XP_001974811.1|DERE	LOC117194026|XP_033254544.1|DMIR, LOC108160447|XP_017149947.2|DMIR
OG0006103	LOC6551516|XP_001977184.1|DERE	LOC108164783|XP_017156222.1|DMIR
OG0006104	LOC6551683|XP_026837254.1|DERE	LOC108164668|XP_017156010.1|DMIR
OG0006105	LOC6551682|XP_001978531.1|DERE	LOC108164619|XP_017155946.1|DMIR
OG0006106	LOC6544133|XP_026833342.1|DERE	LOC108153456|XP_017138965.1|DMIR
OG0006107	LOC6547720|XP_026836798.1|DERE	LOC108159593|XP_017148533.1|DMIR
OG0006108	LOC6555576|XP_026838965.1|DERE	LOC108153238|XP_017138565.1|DMIR
OG0006109	LOC6544259|XP_001973774.1|DERE	LOC108153007|XP_017138243.1|DMIR
OG0006110	LOC6546069|XP_001972810.1|DERE	LOC108152645|XP_017137625.1|DMIR
OG0006111	LOC6547662|XP_001974989.1|DERE	LOC117192600|XP_033253204.1|DMIR, LOC108159331|XP_017148016.1|DMIR
OG0006112	LOC6548112|XP_001976542.1|DERE	LOC117190762|XP_033251715.1|DMIR, LOC108159507|XP_017148354.1|DMIR
OG0006113	LOC6544144|XP_001972999.1|DERE	LOC108153325|XP_017138731.1|DMIR
OG0006114	LOC6555055|XP_001981383.1|DERE	LOC108154732|XP_017140587.1|DMIR
OG0006115	LOC6546846|XP_026836108.1|DERE	LOC108159313|XP_017147976.1|DMIR
OG0006116	LOC6546774|XP_001976001.1|DERE	LOC117189609|XP_033250622.1|DMIR, LOC108160333|XP_017149753.1|DMIR
OG0006117	LOC6548519|XP_001975401.1|DERE	LOC108159861|XP_017148949.1|DMIR
OG0006118	LOC6548001|XP_015011745.1|DERE	LOC117187696|XP_033246296.1|DMIR, LOC108160841|XP_033252161.1|DMIR
OG0006119	LOC6549159|XP_001975719.1|DERE	LOC117188141|XP_033247422.1|DMIR, LOC108160770|XP_017150460.2|DMIR
OG0006120	LOC6546552|XP_001974566.1|DERE	LOC108159609|XP_017148552.1|DMIR, LOC117193560|XP_033254198.1|DMIR
OG0006121	LOC6543925|XP_001973660.1|DERE	LOC108152529|XP_017137423.1|DMIR
OG0006122	LOC6555867|XP_026839234.1|DERE	LOC108164426|XP_017155595.1|DMIR
OG0006123	LOC6548098|XP_026836667.1|DERE	LOC108160809|XP_033247561.1|DMIR
OG0006124	LOC6554943|XP_001982014.1|DERE	LOC108156723|XP_017143863.1|DMIR
OG0006125	LOC6545462|XP_026832439.1|DERE	LOC108152579|XP_017137505.1|DMIR
OG0006126	LOC6544484|XP_026833815.1|DERE	LOC108152063|XP_017136566.1|DMIR
OG0006127	LOC6544604|XP_001973066.1|DERE	LOC108152432|XP_033242708.1|DMIR
OG0006128	LOC6544344|XP_001973087.1|DERE	LOC108153138|XP_017138423.1|DMIR
OG0006129	LOC6546062|XP_001972803.1|DERE	LOC108152496|XP_017137360.1|DMIR
OG0006130	LOC6544532|XP_001973102.2|DERE	LOC108150874|XP_017134670.1|DMIR
OG0006131	LOC6544529|XP_001973099.1|DERE	LOC108151033|XP_017134882.1|DMIR
OG0006132	LOC6544557|XP_001973091.1|DERE	LOC108151037|XP_017134893.1|DMIR
OG0006133	LOC6544533|XP_001973103.1|DERE	LOC108150875|XP_017134671.1|DMIR
OG0006134	LOC6545952|XP_001972799.1|DERE	LOC108151692|XP_033242155.1|DMIR
OG0006135	LOC6544531|XP_026832400.1|DERE	LOC108150870|XP_017134662.1|DMIR
OG0006136	LOC6545463|XP_001972582.1|DERE	LOC108152580|XP_017137510.1|DMIR
OG0006137	LOC6545139|XP_001972770.2|DERE	LOC108165506|XP_017157052.1|DMIR
OG0006138	LOC6541670|XP_001970493.1|DERE	LOC117191114|XP_033251967.1|DMIR, LOC108160586|XP_017150169.1|DMIR
OG0006139	LOC6540790|XP_001970393.1|DERE	LOC108159048|XP_017147466.1|DMIR
OG0006140	LOC6548227|XP_026836679.1|DERE	LOC117193763|XP_033254385.1|DMIR, LOC108159077|XP_017147518.1|DMIR
OG0006141	LOC6548536|XP_026835782.1|DERE	LOC108160660|XP_033247548.1|DMIR
OG0006142	LOC6545335|XP_001973300.3|DERE	LOC108150925|XP_017134745.1|DMIR
OG0006143	LOC6544939|XP_015013155.1|DERE	LOC108152571|XP_017137498.1|DMIR
OG0006144	LOC6545634|XP_026833252.1|DERE	LOC108153222|XP_017138539.1|DMIR
OG0006145	LOC6545761|XP_001973405.1|DERE	LOC108152139|XP_017136726.1|DMIR
OG0006146	LOC6540945|XP_001970292.2|DERE	LOC108162196|XP_017152291.1|DMIR
OG0006147	LOC6552545|XP_001980841.1|DERE	LOC108157089|XP_017144442.1|DMIR
OG0006148	LOC6545228|XP_001973462.2|DERE	LOC108151579|XP_017135745.1|DMIR
OG0006149	LOC6544940|XP_026833616.1|DERE	LOC108152944|XP_017138128.1|DMIR
OG0006150	LOC6544943|XP_001972616.1|DERE	LOC108152941|XP_017138125.1|DMIR
OG0006151	LOC6542385|XP_015014404.1|DERE	LOC108162591|XP_017152897.1|DMIR
OG0006152	LOC6555340|XP_001981865.1|DERE	LOC108157142|XP_017144534.1|DMIR
OG0006153	LOC6547955|XP_015011744.1|DERE	LOC108159189|XP_017147732.2|DMIR, LOC117185753|XP_033246294.1|DMIR
OG0006154	LOC6555381|XP_001981843.1|DERE	LOC108157484|XP_017145063.1|DMIR
OG0006155	LOC6552541|XP_001980837.1|DERE	LOC108155779|XP_017142327.1|DMIR
OG0006156	LOC6552635|XP_001980901.2|DERE	LOC108156190|XP_017143010.1|DMIR
OG0006157	LOC6548051|XP_001976512.1|DERE	LOC108159122|XP_017147594.1|DMIR, LOC117190745|XP_033251695.1|DMIR
OG0006158	LOC6544594|XP_026832880.1|DERE	LOC108152895|XP_017138029.1|DMIR
OG0006159	LOC6549541|XP_001975629.1|DERE	LOC117188154|XP_033247455.1|DMIR, LOC108160468|XP_017149974.2|DMIR
OG0006160	LOC6548052|XP_001976513.1|DERE	LOC117190743|XP_033251693.1|DMIR, LOC108159120|XP_017147592.1|DMIR
OG0006161	LOC6540739|XP_026834756.1|DERE	LOC117193815|XP_033254417.1|DMIR, LOC117193500|XP_033254141.1|DMIR, LOC108159273|XP_017147921.1|DMIR
OG0006162	LOC26526325|XP_001982749.3|DERE	LOC108164414|XP_017155578.1|DMIR
OG0006163	LOC6549337|XP_001975637.1|DERE	LOC108158441|XP_017146213.2|DMIR
OG0006165	LOC6544129|XP_001973681.1|DERE	LOC108153631|XP_017139224.1|DMIR
OG0006166	LOC6542163|XP_001969315.2|DERE	LOC108164044|XP_017155111.1|DMIR
OG0006167	LOC6547971|XP_001975054.1|DERE	LOC108160232|XP_017149575.1|DMIR
OG0006168	LOC6550424|XP_001977038.1|DERE	LOC108150832|XP_017134631.1|DMIR
OG0006169	LOC6551082|XP_001976950.1|DERE	LOC108151099|XP_017134982.1|DMIR, LOC117187726|XP_033246398.1|DMIR
OG0006170	LOC6547861|XP_001975044.1|DERE	LOC117191541|XP_033252268.1|DMIR, LOC117191539|XP_033252267.1|DMIR, LOC117188436|XP_033248210.1|DMIR, LOC117187791|XP_033246531.1|DMIR, LOC117188435|XP_033248208.1|DMIR, LOC117187755|XP_033246457.1|DMIR, LOC117187788|XP_033246526.1|DMIR, LOC117187792|XP_033246532.1|DMIR, LOC117187790|XP_033246530.1|DMIR, LOC117187793|XP_033246533.1|DMIR, LOC117188434|XP_033248207.1|DMIR
OG0006171	LOC6543667|XP_001972965.1|DERE, LOC6552162|XP_001980714.1|DERE	LOC108161483|XP_017151242.2|DMIR
OG0006172	LOC6544067|XP_026832745.1|DERE	LOC108165279|XP_017156803.1|DMIR
OG0006173	LOC6542399|XP_026835188.1|DERE, LOC6540926|XP_001968280.1|DERE	LOC108164276|XP_017155411.1|DMIR
OG0006174	LOC6546432|XP_001972836.1|DERE, LOC6546433|XP_001972837.1|DERE	LOC108153258|XP_017138610.2|DMIR
OG0006175	LOC6547743|XP_026835907.1|DERE	LOC117193820|XP_033254422.1|DMIR, LOC108158861|XP_017147081.1|DMIR, LOC117192556|XP_033253148.1|DMIR, LOC108158859|XP_017147079.2|DMIR, LOC117188380|XP_033248056.1|DMIR
OG0006176	LOC6554087|XP_001979599.1|DERE	LOC108162331|XP_017152511.1|DMIR, LOC108163304|XP_017154006.1|DMIR
OG0006177	LOC26526944|XP_015014363.1|DERE	LOC108153899|XP_033245438.1|DMIR, LOC108154551|XP_033245439.1|DMIR, LOC108163230|XP_017153876.1|DMIR
OG0006178	LOC6547323|XP_001976330.1|DERE, LOC6547321|XP_026835948.1|DERE	LOC117192935|XP_033253556.1|DMIR, LOC108158068|XP_017145707.2|DMIR
OG0006179	LOC6552704|XP_001979023.1|DERE	LOC108153723|XP_017139340.1|DMIR
OG0006181	LOC6553805|XP_001979562.1|DERE	LOC108156240|XP_017143077.1|DMIR
OG0006182	LOC6555138|XP_001982253.1|DERE	LOC108157187|XP_017144604.1|DMIR
OG0006183	LOC6553381|XP_001980198.1|DERE	LOC108154941|XP_017140919.1|DMIR
OG0006184	LOC6554378|XP_026834725.1|DERE	LOC108156225|XP_017143053.1|DMIR
OG0006185	LOC6553050|XP_001980038.1|DERE	LOC108156296|XP_017143169.1|DMIR
OG0006186	LOC6554371|XP_001982354.1|DERE	LOC108156229|XP_017143057.1|DMIR
OG0006187	LOC6554211|XP_026832091.1|DERE	LOC108157497|XP_017145085.1|DMIR
OG0006188	LOC6551538|XP_015010616.1|DERE	LOC108153769|XP_017139399.1|DMIR
OG0006189	LOC6551686|XP_001978482.3|DERE	LOC108153817|XP_017139422.1|DMIR
OG0006190	LOC6554155|XP_001981912.3|DERE	LOC108154722|XP_017140573.1|DMIR
OG0006191	LOC6554604|XP_001981556.1|DERE	LOC108156718|XP_017143858.1|DMIR
OG0006192	LOC6551548|XP_001978496.2|DERE	LOC108155212|XP_017141388.1|DMIR
OG0006193	LOC6550102|XP_001978190.1|DERE	LOC108160563|XP_017150131.1|DMIR
OG0006194	LOC6550506|XP_026837733.1|DERE	LOC108164754|XP_017156143.1|DMIR
OG0006195	LOC6550570|XP_001978123.1|DERE	LOC108164107|XP_017155190.2|DMIR, LOC117186630|XP_033243533.1|DMIR
OG0006196	LOC6552362|XP_015009985.2|DERE	LOC108154148|XP_033244694.1|DMIR
OG0006197	LOC6555821|XP_001982738.1|DERE	LOC108164479|XP_017155722.1|DMIR
OG0006198	LOC6550221|XP_026838056.1|DERE	LOC108162264|XP_017152408.2|DMIR
OG0006199	LOC6554143|XP_001981902.1|DERE	LOC108155331|XP_017141561.1|DMIR
OG0006200	LOC6552317|XP_001979758.1|DERE	LOC108157445|XP_017144989.1|DMIR
OG0006201	LOC6550116|XP_026837503.1|DERE	LOC108160824|XP_017150547.1|DMIR
OG0006202	LOC6550115|XP_001977652.1|DERE	LOC108160816|XP_017150535.1|DMIR
OG0006203	LOC6550139|XP_026838212.1|DERE	LOC108157354|XP_017144868.1|DMIR
OG0006204	LOC6552770|XP_001979955.1|DERE	LOC108156739|XP_017143887.1|DMIR
OG0006205	LOC6549808|XP_001977331.1|DERE	LOC108157151|XP_017144552.1|DMIR
OG0006206	LOC6550712|XP_001978012.1|DERE	LOC117186646|XP_033243573.1|DMIR
OG0006207	LOC6542443|XP_001968812.1|DERE	LOC108161828|XP_017151676.1|DMIR
OG0006208	LOC6544851|XP_001970990.1|DERE	LOC108165588|XP_017157151.1|DMIR
OG0006209	LOC6550535|XP_026838085.1|DERE	LOC108153714|XP_017139334.1|DMIR
OG0006210	LOC6549859|XP_026838491.1|DERE	LOC108154173|XP_017139841.1|DMIR
OG0006211	LOC6541681|XP_001970248.1|DERE	LOC108162123|XP_017152187.1|DMIR
OG0006212	LOC6542179|XP_026835121.1|DERE	LOC108162122|XP_017152185.1|DMIR
OG0006213	LOC6552020|XP_001978785.1|DERE	LOC108157846|XP_017145538.1|DMIR
OG0006214	LOC6550555|XP_001977955.1|DERE	LOC108164662|XP_017156004.1|DMIR
OG0006215	LOC6551614|XP_001978594.3|DERE	LOC108153923|XP_017139511.1|DMIR
OG0006216	LOC6555050|XP_001981620.2|DERE	LOC108157026|XP_017144325.1|DMIR
OG0006217	LOC6549846|XP_001977577.1|DERE	LOC108164586|XP_017155901.1|DMIR
OG0006218	LOC6542360|XP_001969574.1|DERE	LOC108163696|XP_017154618.2|DMIR
OG0006219	LOC6555775|XP_001982533.1|DERE	LOC108150975|XP_017134804.1|DMIR
OG0006220	LOC6546353|XP_001972900.1|DERE	LOC108152612|XP_017137566.1|DMIR
OG0006221	LOC6554852|XP_001981096.1|DERE	LOC108157275|XP_017144762.1|DMIR
OG0006222	LOC6554854|XP_001981098.1|DERE	LOC108156745|XP_017143896.1|DMIR
OG0006223	LOC6551741|XP_001978612.1|DERE	LOC108156973|XP_017144256.1|DMIR
OG0006224	LOC6549806|XP_001977329.3|DERE	LOC108157161|XP_033243053.1|DMIR
OG0006225	LOC6550427|XP_001977041.1|DERE	LOC108164529|XP_017155810.1|DMIR
OG0006226	LOC6547286|XP_001976153.1|DERE	LOC117192575|XP_033253185.1|DMIR, LOC108158494|XP_017146294.1|DMIR
OG0006227	LOC6551434|XP_001977141.1|DERE	LOC108164633|XP_017155967.1|DMIR
OG0006228	LOC6547563|XP_001974820.1|DERE	LOC108158661|XP_017146647.1|DMIR
OG0006229	LOC6555827|XP_026839242.1|DERE	LOC108164456|XP_017155664.1|DMIR
OG0006230	LOC6550025|XP_026837475.1|DERE	LOC108160771|XP_017150464.1|DMIR
OG0006231	LOC6550868|XP_026838323.1|DERE	LOC108154095|XP_017139707.1|DMIR
OG0006232	LOC6550708|XP_001978008.1|DERE	LOC117186154|XP_033242249.1|DMIR, LOC117186153|XP_033242243.1|DMIR
OG0006233	LOC6550621|XP_015010712.1|DERE	LOC117186766|XP_033243882.1|DMIR
OG0006234	LOC6550026|XP_001977492.1|DERE	LOC108156324|XP_017143211.1|DMIR
OG0006235	LOC6550382|XP_001977749.1|DERE	LOC108164701|XP_017156062.1|DMIR
OG0006236	LOC6550572|XP_015011292.1|DERE	LOC108164145|XP_017155242.1|DMIR
OG0006237	LOC6549809|XP_001977332.1|DERE	LOC108157214|XP_017144658.1|DMIR
OG0006238	LOC6550564|XP_001977942.1|DERE	LOC108164757|XP_017156149.1|DMIR
OG0006239	LOC6549985|XP_026837296.1|DERE	LOC108156200|XP_017143027.1|DMIR
OG0006240	LOC6554551|XP_001981311.1|DERE	LOC108156754|XP_017143904.1|DMIR
OG0006241	LOC6550027|XP_001977493.1|DERE	LOC108156291|XP_017143167.1|DMIR
OG0006242	LOC6551320|XP_001977085.1|DERE	LOC108164934|XP_033246459.1|DMIR
OG0006243	LOC6552279|XP_001980759.1|DERE	LOC108155365|XP_017141616.1|DMIR
OG0006244	LOC6552249|XP_001980844.1|DERE	LOC108157061|XP_017144380.1|DMIR
OG0006245	LOC6555178|XP_001982276.1|DERE	LOC108155399|XP_017141680.1|DMIR
OG0006246	LOC6549761|XP_001976780.1|DERE	LOC108164956|XP_017156446.1|DMIR
OG0006247	LOC6541004|XP_001970563.1|DERE	LOC108160311|XP_017149720.1|DMIR
OG0006248	LOC6553600|XP_001979407.1|DERE	LOC108157335|XP_017144842.1|DMIR
