Orthogroup	DERE.longest_only	DMAU.longest_only
OG0005851	LOC6542618|XP_001970085.1|DERE	LOC117148762|XP_033172253.1|DMAU
OG0005852	LOC6553923|XP_001980570.1|DERE	LOC117142786|XP_033162869.1|DMAU
OG0005853	LOC6550166|XP_001977604.1|DERE	LOC117148426|XP_033171688.1|DMAU
OG0005854	LOC6553458|XP_026834639.1|DERE	LOC117143697|XP_033164383.1|DMAU
OG0005855	LOC6551066|XP_026837678.1|DERE	LOC117146500|XP_033168642.1|DMAU
OG0005856	LOC6550710|XP_026838334.1|DERE	LOC117147758|XP_033170661.1|DMAU
OG0005857	LOC6553935|XP_001979486.1|DERE	LOC117145516|XP_033167097.1|DMAU
OG0005858	LOC6553839|XP_001980478.1|DERE	LOC117142249|XP_033161993.1|DMAU
OG0005859	LOC6540704|XP_001968771.2|DERE	LOC117140016|XP_033158633.1|DMAU
OG0005860	LOC6553198|XP_026832010.1|DERE	LOC117142651|XP_033162651.1|DMAU
OG0005861	LOC6555415|XP_026836097.1|DERE	LOC117145778|XP_033167447.1|DMAU
OG0005862	LOC6542877|XP_026834999.1|DERE	LOC117137093|XP_033154269.1|DMAU
OG0005863	LOC6547886|XP_001976430.1|DERE	LOC117138634|XP_033156737.1|DMAU
OG0005864	LOC6552589|XP_001980898.1|DERE	LOC117142935|XP_033163137.1|DMAU
OG0005865	LOC6554714|XP_001981964.1|DERE	LOC117145680|XP_033167312.1|DMAU
OG0005866	LOC6546996|XP_026836847.1|DERE	LOC117137286|XP_033154549.1|DMAU
OG0005867	LOC6541436|XP_026834944.1|DERE	LOC117142440|XP_033162337.1|DMAU
OG0005868	LOC26526846|XP_015012867.1|DERE	LOC117137219|XP_033154465.1|DMAU
OG0005869	LOC6551280|XP_026837262.1|DERE	LOC117148852|XP_033172401.1|DMAU
OG0005870	LOC6555660|XP_001982573.1|DERE	LOC117146559|XP_033168748.1|DMAU
OG0005871	LOC6551136|XP_001978282.1|DERE	LOC117147874|XP_033170845.1|DMAU
OG0005872	LOC6555412|XP_026839638.1|DERE	LOC117144085|XP_033164990.1|DMAU
OG0005873	LOC6552449|XP_001980867.1|DERE	LOC117142351|XP_033162165.1|DMAU
OG0005874	LOC6550650|XP_026837218.1|DERE	LOC117146428|XP_033168523.1|DMAU
OG0005875	LOC6541844|XP_015014752.1|DERE	LOC117137983|XP_033155652.1|DMAU
OG0005876	LOC6551011|XP_026837769.1|DERE	LOC117147456|XP_033170232.1|DMAU
OG0005877	LOC6550665|XP_001977993.1|DERE	LOC117147349|XP_033170101.1|DMAU
OG0005878	LOC6551181|XP_026837768.1|DERE	LOC117147899|XP_033170897.1|DMAU
OG0005879	LOC6550271|XP_015010785.1|DERE	LOC117147002|XP_033169573.1|DMAU
OG0005880	LOC6543922|XP_001973657.1|DERE	LOC117139705|XP_033158110.1|DMAU
OG0005881	LOC6544755|XP_001972760.1|DERE	LOC117141877|XP_033161457.1|DMAU
OG0005882	LOC6550557|XP_001977957.1|DERE	LOC117146641|XP_033168866.1|DMAU
OG0005883	LOC6544857|XP_001970996.1|DERE	LOC117141633|XP_033161073.1|DMAU
OG0005884	LOC6546228|XP_001973570.1|DERE	LOC117140610|XP_033159512.1|DMAU
OG0005885	LOC6545557|XP_001972683.1|DERE	LOC117142014|XP_033161759.1|DMAU
OG0005886	LOC6545760|XP_026832656.1|DERE	LOC117141780|XP_033161303.1|DMAU
OG0005887	LOC6544754|XP_015013985.2|DERE	LOC117141876|XP_033161453.1|DMAU
OG0005888	LOC6544166|XP_026832276.1|DERE	LOC117141700|XP_033161198.1|DMAU
OG0005889	LOC6545380|XP_001972587.3|DERE	LOC117139418|XP_033157587.1|DMAU
OG0005890	LOC6550926|XP_001976981.1|DERE	LOC117148748|XP_033172229.1|DMAU
OG0005891	LOC6544729|XP_015013922.1|DERE	LOC117140311|XP_033159047.1|DMAU
OG0005892	LOC6544367|XP_001972426.2|DERE	LOC117139684|XP_033158061.1|DMAU
OG0005893	LOC6544599|XP_001973061.1|DERE	LOC117140203|XP_033158880.1|DMAU
OG0005894	LOC6544600|XP_001973062.1|DERE	LOC117140204|XP_033158881.1|DMAU
OG0005895	LOC6544601|XP_001973063.1|DERE	LOC117140205|XP_033158883.1|DMAU
OG0005896	LOC6546058|XP_001973511.1|DERE	LOC117139041|XP_033157033.1|DMAU
OG0005897	LOC6545440|XP_015013945.1|DERE	LOC117139665|XP_033158026.1|DMAU
OG0005898	LOC6550715|XP_001978097.2|DERE	LOC117147221|XP_033169925.1|DMAU
OG0005899	LOC6542547|XP_001970628.1|DERE	LOC117137132|XP_033154322.1|DMAU
OG0005900	LOC6542207|XP_001968191.1|DERE	LOC117136423|XP_033153228.1|DMAU
OG0005901	LOC6548179|XP_001975088.1|DERE	LOC117135612|XP_033151865.1|DMAU
OG0005902	LOC6549619|XP_001975656.1|DERE	LOC117137299|XP_033154567.1|DMAU
OG0005903	LOC6551785|XP_001980598.3|DERE	LOC117145813|XP_033167505.1|DMAU
OG0005904	LOC6554246|XP_001982095.2|DERE	LOC117142590|XP_033162554.1|DMAU
OG0005905	LOC6545709|XP_015014095.1|DERE	LOC117140687|XP_033159633.1|DMAU
OG0005906	LOC6545252|XP_001973309.3|DERE	LOC117138946|XP_033156871.1|DMAU
OG0005907	LOC6545796|XP_001973424.1|DERE	LOC117140702|XP_033159658.1|DMAU
OG0005908	LOC6544412|XP_026833439.1|DERE	LOC117141042|XP_033160215.1|DMAU
OG0005909	LOC6543931|XP_015014157.1|DERE	LOC117139295|XP_033157417.1|DMAU
OG0005910	LOC6548525|XP_026835949.1|DERE	LOC117136118|XP_033152705.1|DMAU
OG0005911	LOC6548524|XP_001975406.1|DERE	LOC117136119|XP_033152709.1|DMAU
OG0005912	LOC113563681|XP_015011708.1|DERE	LOC117138253|XP_033156104.1|DMAU
OG0005913	LOC6554886|XP_001982241.1|DERE	LOC117144865|XP_033166160.1|DMAU
OG0005914	LOC6549210|XP_001975666.1|DERE	LOC117137730|XP_033155197.1|DMAU
OG0005915	LOC6549212|XP_001975668.1|DERE	LOC117138365|XP_033156322.1|DMAU
OG0005916	LOC6547818|XP_001975005.1|DERE	LOC117137236|XP_033154488.1|DMAU
OG0005917	LOC6547100|XP_001974780.1|DERE	LOC117135530|XP_033151690.1|DMAU
OG0005918	LOC6551506|XP_001978577.1|DERE	LOC117147057|XP_033169702.1|DMAU
OG0005919	LOC6543381|XP_001969173.1|DERE	LOC117138463|XP_033156480.1|DMAU
OG0005920	LOC6548866|XP_001975452.1|DERE	LOC117135584|XP_033151803.1|DMAU
OG0005921	LOC6543771|XP_001971199.1|DERE	LOC117141834|XP_033161381.1|DMAU
OG0005922	LOC6555712|XP_001982556.1|DERE	LOC117146620|XP_033168843.1|DMAU
OG0005923	LOC6544756|XP_001972479.1|DERE	LOC117141183|XP_033160412.1|DMAU
OG0005924	LOC6545531|XP_026832672.1|DERE	LOC117139761|XP_033158219.1|DMAU
OG0005925	LOC6545382|XP_001972589.1|DERE	LOC117141235|XP_033160488.1|DMAU
OG0005926	LOC6550518|XP_001977908.1|DERE	LOC117148346|XP_033171573.1|DMAU
OG0005927	LOC6552832|XP_026831547.1|DERE	LOC117145439|XP_033166986.1|DMAU
OG0005928	LOC6551576|XP_026838516.1|DERE	LOC117147087|XP_033169743.1|DMAU
OG0005929	LOC6545851|XP_001971190.1|DERE	LOC117140459|XP_033159290.1|DMAU
OG0005930	LOC6546602|XP_001976041.1|DERE	LOC117136555|XP_033153399.1|DMAU
OG0005931	LOC6541000|XP_001970756.1|DERE	LOC117136139|XP_033152736.1|DMAU
OG0005932	LOC26526815|XP_026836444.1|DERE	LOC117135674|XP_033151961.1|DMAU
OG0005933	LOC6542533|XP_001970396.1|DERE	LOC117137398|XP_033154710.1|DMAU
OG0005934	LOC6549132|XP_001975587.3|DERE	LOC117137938|XP_033155588.1|DMAU
OG0005935	LOC6544164|XP_001973765.2|DERE	LOC117139078|XP_033157080.1|DMAU
OG0005936	LOC6541733|XP_001970093.1|DERE	LOC117150240|XP_033172925.1|DMAU
OG0005937	LOC6544108|XP_001973763.1|DERE	LOC117139169|XP_033157219.1|DMAU
OG0005938	LOC6548335|XP_026836178.1|DERE	LOC117136917|XP_033153941.1|DMAU
OG0005939	LOC6550592|XP_001978169.1|DERE	LOC117148015|XP_033171068.1|DMAU
OG0005940	LOC6548198|XP_001975081.2|DERE	LOC117138425|XP_033156421.1|DMAU
OG0005941	LOC6548390|XP_001976471.1|DERE	LOC117137843|XP_033155435.1|DMAU
OG0005942	LOC6540960|XP_001970767.1|DERE	LOC117136058|XP_033152596.1|DMAU
OG0005943	LOC6543083|XP_026834091.1|DERE	LOC117138079|XP_033155794.1|DMAU
OG0005944	LOC6541037|XP_026835593.1|DERE	LOC117137207|XP_033154452.1|DMAU
OG0005945	LOC6547162|XP_001976163.1|DERE	LOC117137615|XP_033155031.1|DMAU
OG0005946	LOC6546711|XP_026835703.1|DERE	LOC117137792|XP_033155341.1|DMAU
OG0005947	LOC6548537|XP_026835780.1|DERE	LOC117136780|XP_033153721.1|DMAU
OG0005948	LOC6545254|XP_001973311.1|DERE	LOC117141481|XP_033160850.1|DMAU
OG0005949	LOC6543930|XP_001973665.3|DERE	LOC117139297|XP_033157420.1|DMAU
OG0005950	LOC6543228|XP_015014469.1|DERE	LOC117141297|XP_033160570.1|DMAU
OG0005951	LOC6546099|XP_026833466.1|DERE	LOC117141844|XP_033161402.1|DMAU
OG0005952	LOC6541284|XP_015014912.1|DERE	LOC117141285|XP_033160548.1|DMAU
OG0005953	LOC6548785|XP_001974064.1|DERE	LOC117136479|XP_033153310.1|DMAU
OG0005954	LOC6548781|XP_001974060.1|DERE	LOC117150370|XP_033173123.1|DMAU
OG0005955	LOC6551989|XP_001980797.1|DERE	LOC117144312|XP_033165315.1|DMAU
OG0005956	LOC6546751|XP_001974544.2|DERE	LOC117138106|XP_033155859.1|DMAU
OG0005957	LOC6554674|XP_001981966.1|DERE	LOC117144693|XP_033165907.1|DMAU
OG0005958	LOC6554504|XP_001981738.1|DERE	LOC117144797|XP_033166064.1|DMAU
OG0005959	LOC6542821|XP_001969355.1|DERE	LOC117150256|XP_033172951.1|DMAU
OG0005960	LOC6550209|XP_001977720.1|DERE	LOC117148216|XP_033171396.1|DMAU
OG0005961	LOC6548730|XP_001975400.1|DERE	LOC117138245|XP_033156087.1|DMAU
OG0005962	LOC6547592|XP_001974891.2|DERE	LOC117137594|XP_033154996.1|DMAU
OG0005963	LOC6543023|XP_001969834.1|DERE	LOC117150271|XP_033172967.1|DMAU
OG0005964	LOC6548303|XP_026836002.1|DERE	LOC117135797|XP_033152182.1|DMAU
OG0005965	LOC6542158|XP_001969138.2|DERE	LOC117138263|XP_033156118.1|DMAU
OG0005966	LOC6546831|XP_001975938.1|DERE	LOC117136067|XP_033152607.1|DMAU
OG0005967	LOC6547620|XP_026836555.1|DERE	LOC117135417|XP_033151460.1|DMAU
OG0005968	LOC6547757|XP_015011822.1|DERE	LOC117138397|XP_033156364.1|DMAU
OG0005969	LOC6548130|XP_001976507.3|DERE	LOC117137539|XP_033154927.1|DMAU
OG0005970	LOC6543546|XP_001972299.1|DERE	LOC117140624|XP_033159534.1|DMAU
OG0005971	LOC6549425|XP_001975705.1|DERE	LOC117136074|XP_033152618.1|DMAU
OG0005972	LOC6545927|XP_001973479.1|DERE	LOC117140106|XP_033158756.1|DMAU
OG0005973	LOC6545757|XP_001973401.1|DERE	LOC117140676|XP_033159621.1|DMAU
OG0005974	LOC6545233|XP_015014101.1|DERE	LOC117139645|XP_033157995.1|DMAU
OG0005975	LOC6545925|XP_001973477.1|DERE	LOC117140107|XP_033158760.1|DMAU
OG0005976	LOC113563678|XP_026838537.1|DERE	LOC117145412|XP_033166945.1|DMAU
OG0005977	LOC6547781|XP_001974936.1|DERE	LOC117137152|XP_033154353.1|DMAU
OG0005978	LOC6548276|XP_001975258.1|DERE	LOC117138577|XP_033156641.1|DMAU
OG0005979	LOC6549519|XP_001975811.1|DERE	LOC117136579|XP_033153441.1|DMAU
OG0005980	LOC6542640|XP_001970634.1|DERE	LOC117136431|XP_033153236.1|DMAU
OG0005981	LOC6551262|XP_015010915.1|DERE	LOC117148237|XP_033171427.1|DMAU
OG0005982	LOC6543077|XP_001970627.1|DERE	LOC117137080|XP_033154200.1|DMAU
OG0005983	LOC6550479|XP_001977823.1|DERE	LOC117147570|XP_033170406.1|DMAU
OG0005984	LOC6550064|XP_026837381.1|DERE	LOC117146879|XP_033169362.1|DMAU
OG0005985	LOC6551526|XP_001977169.1|DERE	LOC117148439|XP_033171703.1|DMAU
OG0005986	LOC6550169|XP_001977607.1|DERE	LOC117148419|XP_033171678.1|DMAU
OG0005987	LOC6551667|XP_015011054.1|DERE	LOC117146885|XP_033169372.1|DMAU
OG0005988	LOC6546956|XP_001976025.1|DERE	LOC117137685|XP_033155145.1|DMAU
OG0005989	LOC6549503|XP_001975725.1|DERE	LOC117135626|XP_033151885.1|DMAU
OG0005990	LOC6547040|XP_001974629.1|DERE	LOC117138401|XP_033156370.1|DMAU
OG0005991	LOC6541849|XP_001970401.1|DERE	LOC117137396|XP_033154708.1|DMAU
OG0005992	LOC6546344|XP_001972288.1|DERE	LOC117141723|XP_033161231.1|DMAU
OG0005993	LOC6546346|XP_015013208.1|DERE	LOC117141724|XP_033161233.1|DMAU
OG0005994	LOC6543821|XP_015014144.1|DERE	LOC117141718|XP_033161224.1|DMAU
OG0005995	LOC6545930|XP_001973482.1|DERE	LOC117141096|XP_033160303.1|DMAU
OG0005996	LOC6543927|XP_001973662.1|DERE	LOC117141208|XP_033160453.1|DMAU
OG0005997	LOC6547207|XP_001976156.1|DERE	LOC117136510|XP_033153344.1|DMAU
OG0005998	LOC6545951|XP_001972798.1|DERE	LOC117141787|XP_033161312.1|DMAU
OG0005999	LOC6545236|XP_001971028.1|DERE	LOC117140734|XP_033159703.1|DMAU
OG0006000	LOC6548484|XP_026836753.1|DERE	LOC117137904|XP_033155534.1|DMAU
OG0006001	LOC6544504|XP_015013265.1|DERE	LOC117140020|XP_033158642.1|DMAU
OG0006002	LOC6548017|XP_026836897.1|DERE	LOC117136381|XP_033153163.1|DMAU
OG0006003	LOC6545142|XP_026833295.1|DERE	LOC117140528|XP_033159403.1|DMAU
OG0006004	LOC6552094|XP_001978864.1|DERE	LOC117144490|XP_033165566.1|DMAU
OG0006005	LOC6547111|XP_001976102.1|DERE	LOC117138331|XP_033156258.1|DMAU
OG0006006	LOC6547726|XP_001975015.1|DERE	LOC117135789|XP_033152172.1|DMAU
OG0006007	LOC6542278|XP_001970770.1|DERE	LOC117136881|XP_033153876.1|DMAU
OG0006008	LOC6541324|XP_001968503.1|DERE, LOC113564237|XP_026835627.1|DERE	LOC117137393|XP_033155111.1|DMAU
OG0006009	LOC6545988|XP_026832501.1|DERE	LOC117138988|XP_033156950.1|DMAU
OG0006010	LOC6543896|XP_001973647.3|DERE	LOC117142048|XP_033161812.1|DMAU
OG0006011	LOC6544825|XP_026832478.1|DERE	LOC117141771|XP_033161293.1|DMAU
OG0006012	LOC6544459|XP_026833686.1|DERE	LOC117141324|XP_033160610.1|DMAU
OG0006013	LOC6546622|XP_015011631.1|DERE	LOC117138504|XP_033156527.1|DMAU
OG0006014	LOC6545564|XP_001972668.1|DERE	LOC117138987|XP_033156949.1|DMAU
OG0006015	LOC6548996|XP_001975547.1|DERE	LOC117138221|XP_033156057.1|DMAU
OG0006016	LOC6543133|XP_026834138.1|DERE	LOC117137392|XP_033154701.1|DMAU
OG0006017	LOC6546891|XP_001975972.1|DERE	LOC117137690|XP_033155150.1|DMAU
OG0006018	LOC6547293|XP_001974775.1|DERE	LOC117138548|XP_033156595.1|DMAU
OG0006019	LOC26526063|XP_015012731.1|DERE	LOC117136222|XP_033152888.1|DMAU
OG0006020	LOC6546071|XP_026833266.1|DERE	LOC117139209|XP_033157277.1|DMAU
OG0006021	LOC6545167|XP_001972575.1|DERE	LOC117141734|XP_033161242.1|DMAU
OG0006022	LOC6542492|XP_001969629.1|DERE	LOC117144190|XP_033165133.1|DMAU
OG0006023	LOC6554574|XP_026834675.1|DERE	LOC117143430|XP_033164027.1|DMAU
OG0006024	LOC6550490|XP_026837301.1|DERE	LOC117146522|XP_033168678.1|DMAU
OG0006025	LOC6546852|XP_026835645.1|DERE	LOC117138616|XP_033156715.1|DMAU
OG0006026	LOC6555119|XP_001982261.2|DERE	LOC117144015|XP_033164861.1|DMAU
OG0006027	LOC6549641|XP_001975759.1|DERE	LOC117138500|XP_033156520.1|DMAU
OG0006028	LOC6549557|XP_001975645.1|DERE	LOC117137165|XP_033154368.1|DMAU
OG0006029	LOC6542208|XP_001970404.1|DERE	LOC117137397|XP_033154709.1|DMAU
OG0006030	LOC6554690|XP_001981950.1|DERE	LOC117146021|XP_033167843.1|DMAU
OG0006031	LOC6546923|XP_001975994.3|DERE	LOC117136914|XP_033153939.1|DMAU
OG0006032	LOC6549914|XP_015011401.1|DERE	LOC117147280|XP_033170010.1|DMAU
OG0006033	LOC6546888|XP_001975969.1|DERE	LOC117137691|XP_033155152.1|DMAU
OG0006034	LOC6553471|XP_001979371.2|DERE	LOC117143433|XP_033164031.1|DMAU
OG0006035	LOC6553091|XP_001980110.1|DERE	LOC117142532|XP_033162469.1|DMAU
OG0006036	LOC6543036|XP_001969322.2|DERE	LOC117139382|XP_033157535.1|DMAU
OG0006037	LOC6549081|XP_001975600.1|DERE	LOC117135931|XP_033152395.1|DMAU
OG0006038	LOC6552602|XP_001978995.1|DERE	LOC117142736|XP_033162797.1|DMAU
OG0006039	LOC6540973|XP_001970775.1|DERE	LOC117136728|XP_033153649.1|DMAU
OG0006040	LOC6549269|XP_001975711.1|DERE	LOC117136280|XP_033153004.1|DMAU
OG0006041	LOC6551475|XP_001978508.1|DERE	LOC117147967|XP_033171008.1|DMAU
OG0006042	LOC6546593|XP_026836532.1|DERE	LOC117138188|XP_033155978.1|DMAU
OG0006043	LOC6546390|XP_026833337.1|DERE	LOC117140602|XP_033159504.1|DMAU
OG0006044	LOC6555745|XP_001982448.1|DERE	LOC117146456|XP_033168576.1|DMAU
OG0006045	LOC6541445|XP_001970781.1|DERE	LOC117137507|XP_033154878.1|DMAU
OG0006046	LOC6548165|XP_001975271.2|DERE	LOC117136054|XP_033152590.1|DMAU
OG0006047	LOC6545595|XP_001972707.1|DERE	LOC117140719|XP_033159675.1|DMAU
OG0006048	LOC6544542|XP_001972404.1|DERE	LOC117141323|XP_033160609.1|DMAU
OG0006049	LOC6550103|XP_001978191.1|DERE	LOC117146797|XP_033169228.1|DMAU
OG0006050	LOC6554743|XP_001981086.1|DERE	LOC117142378|XP_033162198.1|DMAU
OG0006051	LOC6551090|XP_001977104.1|DERE	LOC117147803|XP_033170745.1|DMAU
OG0006052	LOC6548456|XP_026836505.1|DERE	LOC117136404|XP_033153191.1|DMAU
OG0006053	LOC6544778|XP_001971684.1|DERE	LOC117139526|XP_033157779.1|DMAU
OG0006054	LOC6555869|XP_001982746.3|DERE	LOC117146282|XP_033168177.1|DMAU
OG0006055	LOC6553671|XP_001980413.1|DERE	LOC117145167|XP_033166606.1|DMAU
OG0006056	LOC6546592|XP_001975481.1|DERE	LOC117138190|XP_033155986.1|DMAU
OG0006057	LOC6545725|XP_026833012.1|DERE	LOC117139654|XP_033158006.1|DMAU
OG0006058	LOC6553880|XP_001979591.1|DERE	LOC117143124|XP_033163504.1|DMAU
OG0006059	LOC6545460|XP_015013160.1|DERE	LOC117139238|XP_033157336.1|DMAU
OG0006060	LOC6545461|XP_026832260.1|DERE	LOC117139239|XP_033157339.1|DMAU
OG0006061	LOC6549937|XP_001978685.1|DERE	LOC117146639|XP_033168862.1|DMAU
OG0006062	LOC6551824|XP_001980585.1|DERE	LOC117143220|XP_033163659.1|DMAU
OG0006063	LOC6541343|XP_001969376.1|DERE	LOC117150382|XP_033173136.1|DMAU
OG0006064	LOC6549594|XP_001975662.1|DERE	LOC117138442|XP_033156444.1|DMAU
OG0006065	LOC6546520|XP_001971273.1|DERE	LOC117141990|XP_033161720.1|DMAU
OG0006066	LOC6543337|XP_026834989.1|DERE	LOC117137335|XP_033154616.1|DMAU
OG0006067	LOC6542186|XP_015014775.1|DERE	LOC117138542|XP_033156576.1|DMAU
OG0006068	LOC6550494|XP_001977809.1|DERE	LOC117148824|XP_033172363.1|DMAU
OG0006069	LOC6546362|XP_001972894.1|DERE	LOC117140683|XP_033159630.1|DMAU
OG0006070	LOC6543918|XP_001973653.1|DERE	LOC117141286|XP_033160547.1|DMAU
OG0006071	LOC6554384|XP_001981507.1|DERE	LOC117144234|XP_033165193.1|DMAU
OG0006072	LOC6546519|XP_001971272.1|DERE	LOC117141998|XP_033161737.1|DMAU
OG0006073	LOC6545204|XP_001971065.1|DERE	LOC117141129|XP_033160346.1|DMAU
OG0006074	LOC6551170|XP_001977068.2|DERE	LOC117148528|XP_033171832.1|DMAU
OG0006075	LOC6551508|XP_001978579.1|DERE	LOC117147332|XP_033170077.1|DMAU
OG0006076	LOC6549057|XP_001975579.1|DERE	LOC117136758|XP_033153685.1|DMAU
OG0006077	LOC6545407|XP_001973376.2|DERE	LOC117139990|XP_033158589.1|DMAU
OG0006078	LOC6545408|XP_001973377.1|DERE	LOC117139403|XP_033157562.1|DMAU
OG0006079	LOC6546118|XP_001973535.1|DERE	LOC117139635|XP_033157985.1|DMAU
OG0006080	LOC6544865|XP_001973161.1|DERE	LOC117139082|XP_033157089.1|DMAU
OG0006081	LOC6543324|XP_015015033.1|DERE	LOC117136457|XP_033153274.1|DMAU
OG0006082	LOC6541272|XP_001969179.1|DERE	LOC117137575|XP_033154972.1|DMAU
OG0006083	LOC6545089|XP_001973275.1|DERE	LOC117141937|XP_033161568.1|DMAU
OG0006084	LOC6544298|XP_015014040.1|DERE	LOC117140215|XP_033158895.1|DMAU
OG0006085	LOC6543901|XP_001973652.2|DERE	LOC117140454|XP_033159276.1|DMAU
OG0006086	LOC6543921|XP_015014155.1|DERE	LOC117139706|XP_033158111.1|DMAU
OG0006087	LOC6548166|XP_001975272.1|DERE	LOC117136847|XP_033153831.1|DMAU
OG0006088	LOC6546359|XP_001972891.1|DERE	LOC117140964|XP_033160078.1|DMAU
OG0006089	LOC6551080|XP_001976948.1|DERE	LOC117148096|XP_033171200.1|DMAU
OG0006090	LOC6545397|XP_026833164.1|DERE	LOC117139615|XP_033157959.1|DMAU
OG0006091	LOC6543964|XP_001972214.3|DERE	LOC117141531|XP_033160912.1|DMAU
OG0006092	LOC26526212|XP_026838232.1|DERE	LOC117147321|XP_033170063.1|DMAU
OG0006093	LOC6541388|XP_001969136.1|DERE	LOC117138261|XP_033156116.1|DMAU
OG0006094	LOC6544479|XP_026833694.1|DERE	LOC117139110|XP_033157138.1|DMAU
OG0006095	LOC6541052|XP_026834687.1|DERE	LOC117138152|XP_033155921.1|DMAU
OG0006096	LOC6549166|XP_001975616.1|DERE	LOC117136130|XP_033152724.1|DMAU
OG0006097	LOC6546318|XP_026832811.1|DERE	LOC117141736|XP_033161245.1|DMAU
OG0006098	LOC6540847|XP_001968130.1|DERE	LOC117135172|XP_033151129.1|DMAU
OG0006099	LOC6548976|XP_001975559.1|DERE	LOC117138289|XP_033156158.1|DMAU
OG0006100	LOC6547328|XP_001976335.1|DERE	LOC117137627|XP_033155049.1|DMAU
OG0006101	LOC6542216|XP_026834342.1|DERE	LOC117141939|XP_033161582.1|DMAU
OG0006102	LOC6547654|XP_001974811.1|DERE	LOC117138526|XP_033156555.1|DMAU
OG0006103	LOC6551516|XP_001977184.1|DERE	LOC117148791|XP_033172294.1|DMAU
OG0006104	LOC6551683|XP_026837254.1|DERE	LOC117146972|XP_033169532.1|DMAU
OG0006105	LOC6551682|XP_001978531.1|DERE	LOC117146965|XP_033169524.1|DMAU
OG0006106	LOC6544133|XP_026833342.1|DERE	LOC117140577|XP_033159470.1|DMAU
OG0006107	LOC6547720|XP_026836798.1|DERE	LOC117137113|XP_033154296.1|DMAU
OG0006108	LOC6555576|XP_026838965.1|DERE	LOC117148552|XP_033171877.1|DMAU
OG0006109	LOC6544259|XP_001973774.1|DERE	LOC117140547|XP_033159432.1|DMAU
OG0006110	LOC6546069|XP_001972810.1|DERE	LOC117139187|XP_033157245.1|DMAU
OG0006111	LOC6547662|XP_001974989.1|DERE	LOC117135756|XP_033152103.1|DMAU
OG0006112	LOC6548112|XP_001976542.1|DERE	LOC117138457|XP_033156475.1|DMAU
OG0006113	LOC6544144|XP_001972999.1|DERE	LOC117140992|XP_033160133.1|DMAU
OG0006114	LOC6555055|XP_001981383.1|DERE	LOC117145731|XP_033167382.1|DMAU
OG0006115	LOC6546846|XP_026836108.1|DERE	LOC117137280|XP_033154542.1|DMAU
OG0006116	LOC6546774|XP_001976001.1|DERE	LOC117136272|XP_033152992.1|DMAU
OG0006117	LOC6548519|XP_001975401.1|DERE	LOC117138249|XP_033156095.1|DMAU
OG0006118	LOC6548001|XP_015011745.1|DERE	LOC117135813|XP_033152209.1|DMAU
OG0006119	LOC6549159|XP_001975719.1|DERE	LOC117135497|XP_033151610.1|DMAU
OG0006120	LOC6546552|XP_001974566.1|DERE	LOC117135650|XP_033151925.1|DMAU
OG0006121	LOC6543925|XP_001973660.1|DERE	LOC117139152|XP_033157201.1|DMAU
OG0006122	LOC6555867|XP_026839234.1|DERE	LOC117146301|XP_033168224.1|DMAU
OG0006123	LOC6548098|XP_026836667.1|DERE	LOC117137645|XP_033155071.1|DMAU
OG0006124	LOC6554943|XP_001982014.1|DERE	LOC117145686|XP_033167319.1|DMAU
OG0006125	LOC6545462|XP_026832439.1|DERE	LOC117139492|XP_033157705.1|DMAU
OG0006126	LOC6544484|XP_026833815.1|DERE	LOC117141669|XP_033161154.1|DMAU
OG0006127	LOC6544604|XP_001973066.1|DERE	LOC117139381|XP_033157530.1|DMAU
OG0006128	LOC6544344|XP_001973087.1|DERE	LOC117139955|XP_033158538.1|DMAU
OG0006129	LOC6546062|XP_001972803.1|DERE	LOC117139163|XP_033157213.1|DMAU
OG0006130	LOC6544532|XP_001973102.2|DERE	LOC117141860|XP_033161431.1|DMAU
OG0006131	LOC6544529|XP_001973099.1|DERE	LOC117142125|XP_033161912.1|DMAU
OG0006132	LOC6544557|XP_001973091.1|DERE	LOC117140668|XP_033159607.1|DMAU
OG0006133	LOC6544533|XP_001973103.1|DERE	LOC117141861|XP_033161432.1|DMAU
OG0006134	LOC6545952|XP_001972799.1|DERE	LOC117141785|XP_033161309.1|DMAU
OG0006135	LOC6544531|XP_026832400.1|DERE	LOC117139099|XP_033157118.1|DMAU
OG0006136	LOC6545463|XP_001972582.1|DERE	LOC117139494|XP_033157710.1|DMAU
OG0006137	LOC6545139|XP_001972770.2|DERE	LOC117141405|XP_033160719.1|DMAU
OG0006138	LOC6541670|XP_001970493.1|DERE	LOC117137350|XP_033154640.1|DMAU
OG0006139	LOC6540790|XP_001970393.1|DERE	LOC117138200|XP_033156019.1|DMAU
OG0006140	LOC6548227|XP_026836679.1|DERE	LOC117136899|XP_033153904.1|DMAU
OG0006141	LOC6548536|XP_026835782.1|DERE	LOC117136967|XP_033154027.1|DMAU
OG0006142	LOC6545335|XP_001973300.3|DERE	LOC117139227|XP_033157318.1|DMAU
OG0006143	LOC6544939|XP_015013155.1|DERE	LOC117140651|XP_033159581.1|DMAU
OG0006144	LOC6545634|XP_026833252.1|DERE	LOC117141103|XP_033160316.1|DMAU
OG0006145	LOC6545761|XP_001973405.1|DERE	LOC117141782|XP_033161305.1|DMAU
OG0006146	LOC6540945|XP_001970292.2|DERE	LOC117150823|XP_033173780.1|DMAU
