Orthogroup	DERE.longest_only	DPER.longest_only
OG0005398	LOC6552481|XP_001978918.1|DERE	LOC6591990|XP_002017214.2|DPER
OG0005399	LOC6542955|XP_015014584.2|DERE	LOC6591181|XP_026842343.1|DPER
OG0005400	LOC6542981|XP_015014576.1|DERE	LOC6592601|XP_026841798.1|DPER
OG0005401	LOC6543490|XP_026834436.1|DERE	LOC6589120|XP_002015276.1|DPER
OG0005402	LOC6543449|XP_001970279.1|DERE	LOC6589119|XP_002015275.1|DPER
OG0005403	LOC6543418|XP_001970274.1|DERE	LOC6588749|XP_002014836.1|DPER
OG0005404	LOC6543462|XP_001970275.1|DERE	LOC6588748|XP_026844143.1|DPER
OG0005405	LOC6546678|XP_001974505.1|DERE	LOC6590605|XP_002016470.1|DPER
OG0005406	LOC6547054|XP_001974643.1|DERE	LOC6592864|XP_002018531.2|DPER
OG0005407	LOC6547371|XP_001976316.1|DERE	LOC6600841|XP_026840632.1|DPER
OG0005408	LOC6540858|XP_001968745.1|DERE	LOC6596353|XP_002021491.2|DPER
OG0005409	LOC6542409|XP_001970207.2|DERE	LOC6589188|XP_026844446.1|DPER
OG0005410	LOC6540657|XP_001968752.1|DERE	LOC6596360|XP_002021498.1|DPER
OG0005411	LOC6546812|XP_001975922.1|DERE	LOC6590247|XP_002016539.1|DPER
OG0005412	LOC6546548|XP_001975913.1|DERE	LOC6590385|XP_002015651.1|DPER
OG0005413	LOC6546621|XP_026836876.1|DERE	LOC6592970|XP_002017705.1|DPER
OG0005414	LOC6551094|XP_001977108.1|DERE	LOC6599994|XP_002025152.1|DPER
OG0005415	LOC6551297|XP_026837510.1|DERE	LOC6598275|XP_002023298.2|DPER
OG0005416	LOC6541438|XP_001970612.1|DERE	LOC6602071|XP_026842465.1|DPER
OG0005417	LOC6549631|XP_001974437.1|DERE	LOC6595385|XP_002020788.1|DPER
OG0005418	LOC6548886|XP_001974128.1|DERE	LOC6589367|XP_002015251.1|DPER
OG0005419	LOC6540713|XP_001969489.1|DERE	LOC6588961|XP_002014344.1|DPER
OG0005420	LOC6542796|XP_001970079.1|DERE	LOC6593727|XP_002019105.1|DPER
OG0005421	LOC6542783|XP_001969778.1|DERE	LOC6595447|XP_002020868.1|DPER
OG0005422	LOC6550207|XP_001977718.1|DERE	LOC6603102|XP_002028112.2|DPER
OG0005423	LOC6542392|XP_026835163.1|DERE	LOC6594002|XP_026843856.1|DPER
OG0005424	LOC6547601|XP_001974961.1|DERE	LOC6593188|XP_026842783.1|DPER
OG0005425	LOC6550552|XP_001977984.1|DERE	LOC6599348|XP_026847106.1|DPER
OG0005426	LOC6540586|XP_001970333.1|DERE	LOC6593272|XP_026842504.1|DPER
OG0005427	LOC6549377|XP_001974297.2|DERE	LOC6597978|XP_002023116.1|DPER
OG0005428	LOC6542976|XP_001969998.1|DERE	LOC6593934|XP_002019263.1|DPER
OG0005429	LOC6540958|XP_001970016.1|DERE	LOC6593563|XP_002018978.2|DPER
OG0005430	LOC6540952|XP_026834191.1|DERE	LOC6593562|XP_026842934.1|DPER
OG0005431	LOC6548592|XP_001973956.1|DERE	LOC6593735|XP_002018993.1|DPER
OG0005432	LOC6548475|XP_001973913.2|DERE	LOC6597930|XP_002023101.1|DPER
OG0005433	LOC6548138|XP_001975230.1|DERE	LOC6590865|XP_026841900.1|DPER
OG0005434	LOC6548596|XP_015012010.1|DERE	LOC6593894|XP_026842952.1|DPER
OG0005435	LOC6553325|XP_001979189.1|DERE	LOC6597926|XP_002023098.1|DPER
OG0005436	LOC6548595|XP_026838684.1|DERE	LOC6597928|XP_002023099.1|DPER
OG0005437	LOC6552508|XP_001979816.1|DERE	LOC6587303|XP_002014186.1|DPER
OG0005438	LOC6542099|XP_001968228.1|DERE	LOC6595572|XP_026843904.1|DPER
OG0005439	LOC6553583|XP_001980279.1|DERE	LOC6587865|XP_002014048.1|DPER
OG0005440	LOC6541686|XP_026834304.1|DERE	LOC6588991|XP_002014953.2|DPER
OG0005441	LOC6542122|XP_001969702.1|DERE	LOC6603742|XP_002028708.2|DPER
OG0005442	LOC6549341|XP_001974321.1|DERE	LOC6589260|XP_002015286.1|DPER
OG0005443	LOC6541854|XP_026834461.1|DERE	LOC113565547|XP_026843658.1|DPER
OG0005444	LOC6543007|XP_001968162.1|DERE	LOC6589567|XP_002014599.1|DPER
OG0005445	LOC6542470|XP_026834747.1|DERE	LOC6596649|XP_002021657.2|DPER
OG0005446	LOC6541555|XP_001970228.1|DERE	LOC6589117|XP_026844794.1|DPER
OG0005447	LOC6540893|XP_001968736.1|DERE	LOC6596311|XP_002021481.1|DPER
OG0005448	LOC6546767|XP_001975524.1|DERE	LOC6591256|XP_026842589.1|DPER
OG0005449	LOC6550693|XP_001978018.1|DERE	LOC6603505|XP_002028483.1|DPER
OG0005450	LOC6555452|XP_001981452.1|DERE	LOC6587916|XP_002013329.1|DPER
OG0005451	LOC6549193|XP_026836500.1|DERE	LOC6595714|XP_002020750.2|DPER
OG0005452	LOC6547369|XP_015011557.1|DERE	LOC6600843|XP_026840629.1|DPER
OG0005453	LOC6552456|XP_001980874.1|DERE	LOC6594693|XP_002019620.1|DPER
OG0005454	LOC6542769|XP_001969737.1|DERE	LOC6589683|XP_002014768.2|DPER
OG0005455	LOC6548562|XP_001976634.1|DERE	LOC6600856|XP_002025993.1|DPER
OG0005456	LOC6549496|XP_001974287.1|DERE	LOC6598069|XP_002023128.1|DPER
OG0005457	LOC6549498|XP_015012060.1|DERE	LOC6598066|XP_002023125.1|DPER
OG0005458	LOC6542849|XP_001968311.1|DERE	LOC6589083|XP_026844577.1|DPER
OG0005459	LOC6541022|XP_001968732.1|DERE	LOC6589531|XP_026844415.1|DPER
OG0005460	LOC6541575|XP_001968809.1|DERE	LOC6593709|XP_002018633.1|DPER
OG0005461	LOC6549437|XP_001974302.1|DERE	LOC6594005|XP_002019057.1|DPER
OG0005462	LOC6549439|XP_001974304.1|DERE	LOC6594003|XP_002019055.1|DPER
OG0005463	LOC6545844|XP_026833921.1|DERE	LOC6597094|XP_002022285.1|DPER
OG0005464	LOC6549381|XP_001974301.1|DERE	LOC6593811|XP_002019058.1|DPER
OG0005465	LOC6549499|XP_026836551.1|DERE	LOC6598065|XP_002023124.1|DPER
OG0005466	LOC6549497|XP_001974288.1|DERE	LOC6598068|XP_002023127.2|DPER
OG0005467	LOC6554913|XP_001982235.1|DERE	LOC6587740|XP_002012760.1|DPER
OG0005468	LOC6542150|XP_001970255.1|DERE	LOC6588886|XP_002014855.1|DPER
OG0005469	LOC6541018|XP_001970291.1|DERE	LOC6593837|XP_026843452.1|DPER
OG0005470	LOC6540842|XP_001970293.1|DERE	LOC6593839|XP_026843817.1|DPER
OG0005471	LOC6547633|XP_026836307.1|DERE	LOC6589754|XP_026844585.1|DPER
OG0005472	LOC6547631|XP_026835675.1|DERE	LOC6589755|XP_026844589.1|DPER
OG0005473	LOC6542263|XP_026835177.1|DERE	LOC6593703|XP_026842954.1|DPER
OG0005474	LOC6541690|XP_001969763.1|DERE	LOC6589420|XP_026844103.1|DPER
OG0005475	LOC6541700|XP_001969764.1|DERE	LOC6589418|XP_026844492.1|DPER
OG0005476	LOC6543216|XP_001970554.2|DERE	LOC6590469|XP_002016655.2|DPER
OG0005477	LOC6543854|XP_026833745.1|DERE	LOC6598975|XP_002024063.1|DPER
OG0005478	LOC6541137|XP_001968672.1|DERE	LOC6595522|XP_002020627.1|DPER
OG0005479	LOC6541504|XP_001968673.1|DERE	LOC6595521|XP_002020626.1|DPER
OG0005480	LOC6541666|XP_001968674.1|DERE	LOC6595520|XP_002020625.1|DPER
OG0005481	LOC6542703|XP_001968574.1|DERE	LOC6588717|XP_002014990.1|DPER
OG0005482	LOC6541612|XP_026834822.1|DERE	LOC6588719|XP_026844947.1|DPER
OG0005483	LOC6552997|XP_001980057.2|DERE	LOC6587722|XP_002014056.1|DPER
OG0005484	LOC6543042|XP_001968967.1|DERE	LOC6596409|XP_002021594.1|DPER
OG0005485	LOC6549454|XP_001975778.2|DERE	LOC6590272|XP_026842470.1|DPER
OG0005486	LOC6540809|XP_001970390.1|DERE	LOC6590008|XP_026842486.1|DPER
OG0005487	LOC6541516|XP_026834224.1|DERE	LOC6589687|XP_002015200.1|DPER
OG0005488	LOC6542027|XP_001968505.1|DERE	LOC6589688|XP_002015201.1|DPER
OG0005489	LOC6541016|XP_001968241.1|DERE	LOC6595480|XP_002020652.1|DPER
OG0005490	LOC6540976|XP_001968240.1|DERE	LOC6595479|XP_026844218.1|DPER
OG0005491	LOC6542991|XP_026835464.1|DERE	LOC6589356|XP_026844732.1|DPER
OG0005492	LOC6543291|XP_001968335.1|DERE	LOC6589362|XP_002015367.1|DPER
OG0005493	LOC6549099|XP_001974211.1|DERE	LOC6593384|XP_002019083.1|DPER
OG0005494	LOC6548445|XP_026836891.1|DERE	LOC6592355|XP_002018427.1|DPER
OG0005495	LOC6548450|XP_001976709.1|DERE	LOC6591160|XP_002015686.1|DPER
OG0005496	LOC6553448|XP_015010365.1|DERE	LOC6587664|XP_002013702.2|DPER
OG0005497	LOC6548913|XP_001974180.1|DERE	LOC6596532|XP_026843347.1|DPER
OG0005498	LOC6548912|XP_001974179.1|DERE	LOC6596533|XP_002021730.1|DPER
OG0005499	LOC6549110|XP_026837168.1|DERE	LOC6596536|XP_002021733.2|DPER
OG0005500	LOC6549111|XP_001974183.1|DERE	LOC6596537|XP_002021734.1|DPER
OG0005501	LOC6549442|XP_001974307.1|DERE	LOC6589554|XP_002014512.1|DPER
OG0005502	LOC6549441|XP_001974306.2|DERE	LOC6589553|XP_002014511.1|DPER
OG0005503	LOC6541196|XP_026834876.1|DERE	LOC6589736|XP_002015140.1|DPER
OG0005504	LOC6542656|XP_001968307.1|DERE	LOC6589155|XP_002014762.1|DPER
OG0005506	LOC6548888|XP_015012034.1|DERE	LOC6589368|XP_026844856.1|DPER
OG0005507	LOC6540925|XP_001968140.1|DERE	LOC6593604|XP_002018659.1|DPER
OG0005508	LOC6543288|XP_001969905.1|DERE	LOC6589582|XP_002014291.1|DPER
OG0005509	LOC6543055|XP_001968404.1|DERE	LOC6589433|XP_002014860.1|DPER
OG0005510	LOC6540896|XP_001969555.1|DERE	LOC6598009|XP_026843329.1|DPER
OG0005511	LOC6555668|XP_001982401.1|DERE	LOC6598150|XP_002023487.2|DPER
OG0005512	LOC6555117|XP_026831513.1|DERE	LOC6594869|XP_026851033.1|DPER
OG0005513	LOC6550730|XP_001978153.1|DERE	LOC6588956|XP_002014339.1|DPER
OG0005514	LOC6555408|XP_001982328.1|DERE	LOC6588617|XP_026842155.1|DPER
OG0005515	LOC6546725|XP_001975878.1|DERE	LOC6590390|XP_002015656.1|DPER
OG0005516	LOC6541556|XP_001969468.1|DERE	LOC6588957|XP_002014340.1|DPER
OG0005517	LOC6541796|XP_026835123.1|DERE	LOC6596521|XP_026843867.1|DPER
OG0005518	LOC6549227|XP_001974352.2|DERE	LOC6589770|XP_002014929.2|DPER
OG0005519	LOC6546894|XP_001975975.1|DERE	LOC6591180|XP_002015438.1|DPER
OG0005520	LOC6542548|XP_026834988.1|DERE	LOC6596582|XP_026843731.1|DPER
OG0005521	LOC6542886|XP_001969920.1|DERE	LOC6596580|XP_002021667.1|DPER
OG0005522	LOC6544246|XP_001972369.3|DERE	LOC6598876|XP_002024049.1|DPER
OG0005523	LOC6548700|XP_026837072.1|DERE	LOC6593463|XP_002018601.1|DPER
OG0005524	LOC6542879|XP_015014497.1|DERE	LOC6593689|XP_026843758.1|DPER
OG0005525	LOC6542858|XP_001969354.1|DERE	LOC6588673|XP_002014468.1|DPER
OG0005526	LOC6541138|XP_001969446.1|DERE	LOC6588713|XP_026844115.1|DPER
OG0005527	LOC6555863|XP_026839237.1|DERE	LOC113566260|XP_026846900.1|DPER
OG0005528	LOC6542111|XP_026834717.1|DERE	LOC6593637|XP_026843454.1|DPER
OG0005529	LOC6548859|XP_026835888.1|DERE	LOC6596347|XP_026843655.1|DPER, LOC113565617|XP_026843879.1|DPER
OG0005530	LOC6541359|XP_026834921.1|DERE	LOC6596428|XP_026843198.1|DPER
OG0005531	LOC6543624|XP_001973610.1|DERE	LOC6601152|XP_002026284.1|DPER
OG0005532	LOC6542332|XP_026835462.1|DERE	LOC6595585|XP_002020962.1|DPER
OG0005533	LOC6543306|XP_001968456.1|DERE	LOC6596377|XP_002021562.1|DPER
OG0005534	LOC6545539|XP_001971104.1|DERE	LOC6601080|XP_002026073.1|DPER
OG0005535	LOC6541582|XP_001968355.1|DERE	LOC6588849|XP_002014904.1|DPER
OG0005536	LOC6549562|XP_001974480.2|DERE	LOC6595433|XP_002020854.1|DPER
OG0005537	LOC6541605|XP_001969681.1|DERE	LOC6602246|XP_002027276.1|DPER
OG0005538	LOC6549612|XP_026836218.1|DERE	LOC6588851|XP_026844283.1|DPER
OG0005539	LOC6549324|XP_001974329.1|DERE	LOC6589210|XP_002015294.1|DPER
OG0005540	LOC6542948|XP_001968204.2|DERE	LOC6595452|XP_002020588.2|DPER
OG0005541	LOC6540941|XP_001968137.1|DERE	LOC6593314|XP_002018653.1|DPER
OG0005542	LOC6546046|XP_001971743.1|DERE	LOC6601067|XP_026847280.1|DPER
OG0005543	LOC6549651|XP_001974256.1|DERE	LOC6597961|XP_002023164.1|DPER
OG0005544	LOC6540824|XP_015015250.1|DERE	LOC6589669|XP_026844320.1|DPER
OG0005545	LOC6542189|XP_001969845.1|DERE	LOC6589006|XP_026844262.1|DPER
OG0005546	LOC6548701|XP_001974072.1|DERE	LOC6593461|XP_002018599.2|DPER
OG0005547	LOC6543416|XP_001970271.3|DERE	LOC6588752|XP_002014839.1|DPER
OG0005548	LOC6543500|XP_001970276.1|DERE	LOC6589601|XP_026844252.1|DPER
OG0005549	LOC6541554|XP_001970278.1|DERE	LOC6589118|XP_002015274.1|DPER
OG0005550	LOC6540588|XP_026834577.1|DERE	LOC6588990|XP_026844402.1|DPER
OG0005551	LOC6547107|XP_001974748.1|DERE	LOC6590901|XP_002016268.1|DPER
OG0005552	LOC6547106|XP_001974747.1|DERE	LOC6590920|XP_002015762.1|DPER
OG0005553	LOC6542367|XP_001968308.1|DERE	LOC6589154|XP_002014761.2|DPER
OG0005554	LOC6541302|XP_001968654.1|DERE	LOC6595613|XP_026843964.1|DPER
OG0005555	LOC6541791|XP_001968650.1|DERE	LOC6595588|XP_002020936.1|DPER
OG0005556	LOC6542004|XP_001968649.1|DERE	LOC6595591|XP_002020939.1|DPER
OG0005557	LOC6547610|XP_001976247.1|DERE	LOC6589077|XP_002014752.1|DPER
OG0005558	LOC6551589|XP_015010868.1|DERE	LOC6597387|XP_026846376.1|DPER
OG0005559	LOC6548890|XP_001974132.1|DERE	LOC6588768|XP_002015254.1|DPER
OG0005560	LOC6547232|XP_001976245.1|DERE	LOC6589078|XP_002014753.1|DPER
OG0005561	LOC6549713|XP_001977420.1|DERE	LOC6602677|XP_026845819.1|DPER
OG0005562	LOC6543529|XP_026834737.1|DERE	LOC6589645|XP_026844033.1|DPER
OG0005563	LOC6555826|XP_001982692.2|DERE	LOC6602546|XP_026846816.1|DPER
OG0005564	LOC6541442|XP_015014977.1|DERE	LOC6589249|XP_026844209.1|DPER
OG0005565	LOC6549402|XP_001974450.1|DERE	LOC6589840|XP_002014797.1|DPER
OG0005566	LOC6549403|XP_001974451.1|DERE	LOC6589841|XP_002014798.1|DPER
OG0005567	LOC6554494|XP_001981939.2|DERE	LOC6595271|XP_026839971.1|DPER
OG0005568	LOC6540764|XP_001968742.1|DERE	LOC6596314|XP_002021484.2|DPER
OG0005569	LOC6541734|XP_015015187.1|DERE	LOC6589371|XP_026844167.1|DPER
OG0005570	LOC6541024|XP_001968242.2|DERE	LOC6595481|XP_026843895.1|DPER
OG0005571	LOC6547935|XP_001976360.3|DERE	LOC6589925|XP_026841114.1|DPER
OG0005572	LOC6547843|XP_001975046.1|DERE	LOC6590139|XP_026842862.1|DPER
OG0005573	LOC6554728|XP_026831628.1|DERE	LOC6594013|XP_002019635.1|DPER
OG0005574	LOC6541260|XP_026834625.1|DERE	LOC6602063|XP_026840775.1|DPER
OG0005575	LOC6552056|XP_001980692.1|DERE	LOC6588141|XP_002012890.2|DPER
OG0005576	LOC6548928|XP_001975415.1|DERE	LOC6600974|XP_002026012.2|DPER
OG0005577	LOC6544518|XP_026833326.1|DERE	LOC6596939|XP_002022221.1|DPER
OG0005578	LOC6544736|XP_001973458.1|DERE	LOC6596040|XP_026845413.1|DPER
OG0005579	LOC26526587|XP_015014304.1|DERE	LOC113566010|XP_026845491.1|DPER
OG0005580	LOC6545052|XP_001971559.1|DERE	LOC6603003|XP_002028030.1|DPER
OG0005581	LOC6551337|XP_026837449.1|DERE	LOC6603116|XP_026847135.1|DPER
OG0005582	LOC6544064|XP_001973693.1|DERE	LOC6595895|XP_026845336.1|DPER
OG0005583	LOC6545672|XP_001971654.1|DERE	LOC6601411|XP_002026481.1|DPER
OG0005584	LOC6541361|XP_001969983.3|DERE	LOC113565777|XP_026844697.1|DPER
OG0005585	LOC6553194|XP_001979155.1|DERE	LOC6594398|XP_002019488.1|DPER
OG0005586	LOC6552685|XP_001978948.1|DERE	LOC6591856|XP_002017154.1|DPER
OG0005587	LOC6543207|XP_001969891.1|DERE	LOC6589056|XP_002014308.1|DPER
OG0005588	LOC6544890|XP_026833580.1|DERE	LOC6596119|XP_002020967.1|DPER
OG0005589	LOC6552461|XP_026831497.1|DERE	LOC6594698|XP_002019625.1|DPER
OG0005590	LOC6542488|XP_001970731.1|DERE	LOC6590276|XP_002015516.1|DPER
OG0005591	LOC6550955|XP_001978237.1|DERE	LOC6598516|XP_002023555.1|DPER
OG0005592	LOC6552489|XP_001979838.1|DERE	LOC6588355|XP_026848688.1|DPER
OG0005593	LOC6545960|XP_001971228.1|DERE	LOC6595830|XP_002021419.1|DPER
OG0005594	LOC6544769|XP_001971499.1|DERE	LOC6595944|XP_002021072.1|DPER
OG0005595	LOC6544618|XP_001971500.2|DERE	LOC6595945|XP_026845757.1|DPER
OG0005596	LOC6545943|XP_001971203.1|DERE	LOC6595880|XP_002021393.1|DPER
OG0005597	LOC6552926|XP_026839347.1|DERE	LOC6587513|XP_026850826.1|DPER
OG0005598	LOC6554328|XP_001981294.1|DERE	LOC6602743|XP_002027770.1|DPER, LOC6595293|XP_026851220.1|DPER
OG0005599	LOC6547862|XP_001975045.2|DERE	LOC6590563|XP_026842860.1|DPER
OG0005600	LOC6552763|XP_001980952.1|DERE	LOC6591705|XP_002017406.1|DPER
OG0005601	LOC6550478|XP_001977822.1|DERE	LOC6599138|XP_026849247.1|DPER
OG0005602	LOC6554401|XP_001981697.1|DERE	LOC6591502|XP_002016886.1|DPER
OG0005603	LOC6549028|XP_001975537.1|DERE	LOC6590327|XP_002016216.1|DPER
OG0005604	LOC6549030|XP_001975539.3|DERE	LOC6590329|XP_002016218.1|DPER
OG0005605	LOC6546841|XP_001975943.1|DERE	LOC6591291|XP_026840662.1|DPER
OG0005606	LOC6541424|XP_001969771.1|DERE	LOC6595404|XP_002020877.1|DPER
OG0005607	LOC6553860|XP_001980564.1|DERE	LOC6594572|XP_002019823.1|DPER
OG0005608	LOC6553920|XP_001980567.1|DERE	LOC6594574|XP_026850397.1|DPER
OG0005609	LOC6545414|XP_001971713.1|DERE	LOC6596209|XP_026845226.1|DPER
OG0005610	LOC6543764|XP_001971358.1|DERE	LOC6599486|XP_002024606.1|DPER
OG0005611	LOC6546052|XP_001971749.2|DERE	LOC6601684|XP_026847692.1|DPER
OG0005612	LOC6553838|XP_026833767.1|DERE	LOC6592154|XP_002017340.1|DPER
OG0005613	LOC6553354|XP_001980183.1|DERE	LOC6592029|XP_002017301.1|DPER
OG0005614	LOC6552401|XP_001978927.1|DERE	LOC6591403|XP_002017178.1|DPER
OG0005615	LOC6554741|XP_001981076.1|DERE	LOC6588484|XP_026850765.1|DPER
OG0005616	LOC6553043|XP_001980031.1|DERE	LOC6594460|XP_002019711.2|DPER
OG0005617	LOC6553116|XP_001979081.1|DERE	LOC6592035|XP_026843770.1|DPER
OG0005618	LOC6546776|XP_001976003.1|DERE	LOC6602083|XP_002027161.1|DPER
OG0005619	LOC6551814|XP_001979621.1|DERE	LOC6587215|XP_002013851.1|DPER
OG0005620	LOC6551415|XP_015011034.2|DERE	LOC6596926|XP_026849902.1|DPER
OG0005621	LOC6551252|XP_001978440.3|DERE	LOC6604587|XP_002029471.2|DPER
OG0005622	LOC6551484|XP_001978468.1|DERE	LOC6600226|XP_002025224.1|DPER
OG0005623	LOC6555606|XP_026837470.1|DERE	LOC6596849|XP_026845948.1|DPER
OG0005624	LOC6553191|XP_026835232.1|DERE	LOC6591463|XP_002016949.1|DPER
OG0005625	LOC6552970|XP_026839558.1|DERE	LOC6592099|XP_002017033.1|DPER
OG0005626	LOC6551609|XP_001978589.1|DERE	LOC6600428|XP_002025533.1|DPER
OG0005627	LOC6554035|XP_001980508.1|DERE	LOC6594466|XP_002019411.1|DPER
OG0005628	LOC6553092|XP_001980047.1|DERE	LOC6594817|XP_002020012.1|DPER
OG0005629	LOC6546980|XP_001976068.1|DERE	LOC6591042|XP_002016634.1|DPER
OG0005630	LOC6546541|XP_026836289.1|DERE	LOC6592190|XP_026842451.1|DPER
OG0005631	LOC6551518|XP_001977186.1|DERE	LOC6600785|XP_026848596.1|DPER
OG0005632	LOC6551228|XP_001978340.3|DERE	LOC6602603|XP_026846038.1|DPER
OG0005633	LOC6551863|XP_026836374.1|DERE	LOC6594152|XP_026842472.1|DPER
OG0005634	LOC6552171|XP_015010247.1|DERE	LOC6592163|XP_002017449.1|DPER
OG0005635	LOC6543296|XP_015014409.1|DERE	LOC6589332|XP_002014357.2|DPER
OG0005636	LOC6553081|XP_001979076.1|DERE	LOC6592039|XP_026840743.1|DPER
OG0005637	LOC6552519|XP_001980944.1|DERE	LOC6588025|XP_026842606.1|DPER
OG0005638	LOC6547585|XP_001974900.1|DERE	LOC6593108|XP_026841941.1|DPER
OG0005639	LOC6547697|XP_001975018.1|DERE	LOC6600819|XP_026840806.1|DPER
OG0005640	LOC6554018|XP_001980532.1|DERE	LOC6591603|XP_002017098.1|DPER
OG0005641	LOC6549710|XP_001977417.1|DERE	LOC113566192|XP_026846521.1|DPER
OG0005642	LOC6553339|XP_001979312.1|DERE	LOC6598796|XP_002023907.1|DPER
OG0005643	LOC6543889|XP_001971884.1|DERE	LOC6602782|XP_002027839.1|DPER
OG0005644	LOC6543968|XP_001972218.1|DERE	LOC6602781|XP_002027838.1|DPER
OG0005645	LOC6550873|XP_026837226.1|DERE	LOC6599331|XP_026850171.1|DPER
OG0005646	LOC6550889|XP_001976954.1|DERE	LOC6596905|XP_002021866.1|DPER
OG0005647	LOC6541291|XP_001969982.1|DERE	LOC6589864|XP_002014206.1|DPER
OG0005648	LOC6543851|XP_001972352.1|DERE	LOC113566455|XP_026847883.1|DPER
OG0005649	LOC6552095|XP_026832028.1|DERE	LOC6591699|XP_002017270.1|DPER
OG0005650	LOC6551756|XP_001978859.1|DERE	LOC6591704|XP_002017275.1|DPER
OG0005651	LOC6549687|XP_001977429.1|DERE	LOC6602667|XP_002027707.2|DPER
OG0005652	LOC6554683|XP_026831823.1|DERE	LOC6587847|XP_026840112.1|DPER
OG0005653	LOC6543329|XP_001969960.1|DERE	LOC6596621|XP_002021629.1|DPER
OG0005654	LOC6552291|XP_001978846.1|DERE	LOC6591629|XP_026851179.1|DPER
OG0005655	LOC6553162|XP_001980022.1|DERE	LOC6594503|XP_002019702.1|DPER
OG0005656	LOC6553048|XP_001980036.1|DERE	LOC6594463|XP_002019714.1|DPER
OG0005657	LOC6551799|XP_015009770.1|DERE	LOC6592143|XP_026840123.1|DPER
OG0005658	LOC6554007|XP_001979512.1|DERE	LOC6594452|XP_026850280.1|DPER
OG0005659	LOC6554725|XP_001981788.3|DERE	LOC6591777|XP_002017138.2|DPER
OG0005660	LOC6544517|XP_001973057.1|DERE	LOC6599716|XP_026847366.1|DPER
OG0005661	LOC6551995|XP_001980803.1|DERE	LOC6591947|XP_026843803.1|DPER
OG0005662	LOC6554024|XP_001980538.1|DERE	LOC6591740|XP_026846487.1|DPER
OG0005663	LOC6551079|XP_001976947.1|DERE	LOC6596912|XP_002021873.2|DPER
OG0005664	LOC6554381|XP_026839526.1|DERE	LOC6594930|XP_002020027.2|DPER
OG0005665	LOC6554262|XP_001981683.1|DERE	LOC6591910|XP_002016867.1|DPER
OG0005666	LOC6549775|XP_001977306.1|DERE	LOC6597909|XP_026846912.1|DPER
OG0005667	LOC6551293|XP_001976999.1|DERE	LOC6596877|XP_002022092.2|DPER
OG0005668	LOC6543855|XP_026833741.1|DERE	LOC6598974|XP_002024062.2|DPER
OG0005669	LOC6542002|XP_026834228.1|DERE	LOC113565379|XP_026842956.1|DPER
OG0005670	LOC6554731|XP_001981794.1|DERE	LOC6594032|XP_002019642.2|DPER
OG0005671	LOC26526776|XP_015010525.1|DERE	LOC6598619|XP_026849315.1|DPER
OG0005672	LOC6541637|XP_001969447.1|DERE	LOC6589251|XP_002014388.1|DPER
OG0005673	LOC6545962|XP_001971230.1|DERE	LOC6595832|XP_002021421.2|DPER
OG0005674	LOC6545530|XP_026832884.1|DERE	LOC6599737|XP_026847244.1|DPER
OG0005675	LOC6553089|XP_001980108.1|DERE	LOC6592095|XP_002017029.1|DPER
OG0005676	LOC6543736|XP_001971943.1|DERE	LOC6599680|XP_002024783.1|DPER
OG0005677	LOC6548814|XP_001975494.1|DERE	LOC6602116|XP_002027130.1|DPER
OG0005678	LOC6552455|XP_015010016.1|DERE	LOC6594692|XP_002019619.1|DPER
OG0005679	LOC6552891|XP_001979999.1|DERE	LOC6591639|XP_002017130.1|DPER
OG0005680	LOC6540622|XP_026834550.1|DERE	LOC6595610|XP_026844135.1|DPER
OG0005681	LOC6553173|XP_001980009.1|DERE	LOC6594521|XP_002019463.1|DPER
OG0005682	LOC6553172|XP_001980008.1|DERE	LOC6594520|XP_002019462.1|DPER
OG0005683	LOC6551003|XP_026838092.1|DERE	LOC6602595|XP_026845982.1|DPER
OG0005684	LOC6543801|XP_001971360.1|DERE	LOC6599458|XP_002024607.1|DPER
OG0005685	LOC6555796|XP_026838923.1|DERE	LOC6596653|XP_002021991.1|DPER
OG0005686	LOC6552167|XP_001979730.1|DERE	LOC6591556|XP_002017105.1|DPER
OG0005687	LOC6545349|XP_026833406.1|DERE	LOC6601507|XP_026847993.1|DPER
OG0005688	LOC6542456|XP_001969141.1|DERE	LOC6600945|XP_002026016.1|DPER
OG0005689	LOC6551289|XP_001978433.1|DERE	LOC6596860|XP_002022064.2|DPER
OG0005690	LOC6555106|XP_001982022.3|DERE	LOC6588373|XP_002013420.1|DPER
OG0005691	LOC6554681|XP_001981970.1|DERE	LOC6592137|XP_002016818.1|DPER
OG0005692	LOC6542034|XP_001968188.1|DERE	LOC6589593|XP_002014566.1|DPER
OG0005693	LOC6544357|XP_001971995.1|DERE	LOC6600304|XP_026849058.1|DPER
OG0005694	LOC6553992|XP_001979451.2|DERE	LOC6594655|XP_026850369.1|DPER
OG0005695	LOC6551903|XP_001979664.1|DERE	LOC6591606|XP_002017101.1|DPER
OG0005696	LOC6551866|XP_001979663.1|DERE	LOC6591605|XP_002017100.1|DPER
OG0005697	LOC6551865|XP_001979662.1|DERE	LOC6591604|XP_026843645.1|DPER
OG0005698	LOC6541038|XP_001970350.1|DERE	LOC6592647|XP_002017983.1|DPER
OG0005699	LOC6554822|XP_026839611.1|DERE	LOC6594646|XP_002019651.1|DPER
OG0005700	LOC6555597|XP_026838358.1|DERE	LOC6604138|XP_026845091.1|DPER
