Orthogroup	DSUP.longest_only	DYAK.longest_only
OG0004723	LOC119556324|XP_037724340.1|DSUP	LOC6525103|XP_002100942.1|DYAK
OG0004724	LOC119560870|XP_037730470.1|DSUP	LOC6535607|XP_002096235.1|DYAK
OG0004725	LOC119545728|XP_037707475.1|DSUP	LOC6538342|XP_002098867.1|DYAK
OG0004726	LOC119557542|XP_037726247.1|DSUP	LOC6538251|XP_002098778.1|DYAK
OG0004727	LOC119558965|XP_037728072.1|DSUP	LOC6537894|XP_039231071.1|DYAK
OG0004728	LOC119560663|XP_037730160.1|DSUP	LOC6536834|XP_002097404.1|DYAK
OG0004729	LOC119558024|XP_037727079.1|DSUP	LOC6524659|XP_002100516.1|DYAK
OG0004730	LOC119546656|XP_037709039.1|DSUP	LOC6527045|XP_002088138.1|DYAK
OG0004731	LOC119560240|XP_037729531.1|DSUP	LOC6535630|XP_002096258.1|DYAK
OG0004732	LOC119559843|XP_037728868.1|DSUP	LOC6536485|XP_015047753.1|DYAK
OG0004733	LOC119559822|XP_037728844.1|DSUP	LOC6537441|XP_002097997.1|DYAK
OG0004734	LOC119559883|XP_037728948.1|DSUP	LOC6537668|XP_039232836.1|DYAK
OG0004735	LOC119545828|XP_037707654.1|DSUP	LOC6539059|XP_039232577.1|DYAK
OG0004736	LOC119545711|XP_037707438.1|DSUP	LOC6538132|XP_039232276.1|DYAK
OG0004737	LOC119560792|XP_037730349.1|DSUP	LOC6535278|XP_002095934.1|DYAK
OG0004738	LOC119560006|XP_037729208.1|DSUP	LOC6535279|XP_039232550.1|DYAK
OG0004739	LOC119561787|XP_037731197.1|DSUP	LOC6537929|XP_002098469.1|DYAK
OG0004740	LOC119551923|XP_037717485.1|DSUP	LOC6538652|XP_002099172.1|DYAK
OG0004741	LOC119561086|XP_037730885.1|DSUP	LOC6535608|XP_002096236.1|DYAK
OG0004742	LOC119552740|XP_037718478.1|DSUP	LOC6523744|XP_015046895.1|DYAK
OG0004743	LOC119560552|XP_037729992.1|DSUP	LOC6535637|XP_002096265.1|DYAK
OG0004744	LOC119546578|XP_037708908.1|DSUP	LOC6529022|XP_002090054.1|DYAK
OG0004745	LOC119559811|XP_037728824.1|DSUP	LOC6535358|XP_002096009.1|DYAK
OG0004746	LOC119553449|XP_037719781.1|DSUP	LOC6537379|XP_002097935.1|DYAK
OG0004747	LOC119553464|XP_037719798.1|DSUP	LOC6537380|XP_015048306.1|DYAK
OG0004748	LOC119548583|XP_037711834.1|DSUP	LOC6537377|XP_002097933.1|DYAK
OG0004749	LOC119551204|XP_037716369.1|DSUP	LOC6535824|XP_002096445.1|DYAK
OG0004750	LOC119560355|XP_037729687.1|DSUP	LOC6537687|XP_002098232.1|DYAK
OG0004751	LOC119555657|XP_037723169.1|DSUP	LOC6537190|XP_002097748.1|DYAK
OG0004752	LOC119559814|XP_037728833.1|DSUP	LOC6538329|XP_002098856.1|DYAK
OG0004753	LOC119563497|XP_037732865.1|DSUP	LOC6538637|XP_002099157.1|DYAK
OG0004754	LOC119551392|XP_037716650.1|DSUP	LOC6538202|XP_002098730.1|DYAK
OG0004755	LOC119547839|XP_037710800.1|DSUP	LOC6535811|XP_002096433.1|DYAK
OG0004756	LOC119547822|XP_037710776.1|DSUP	LOC6535810|XP_002096432.1|DYAK
OG0004757	LOC119563361|XP_037732640.1|DSUP	LOC6536896|XP_015047990.1|DYAK
OG0004758	LOC119560206|XP_037729497.1|DSUP	LOC6535500|XP_015047186.2|DYAK
OG0004759	LOC119560979|XP_037730681.1|DSUP	LOC6536178|XP_002096769.1|DYAK
OG0004760	LOC119559798|XP_037728809.1|DSUP	LOC6537325|XP_039231079.1|DYAK
OG0004761	LOC119563335|XP_037732608.1|DSUP, LOC119559283|XP_037728284.1|DSUP	LOC6536662|XP_002097234.1|DYAK
OG0004762	LOC119547119|XP_037709757.1|DSUP	LOC6527070|XP_002088163.1|DYAK
OG0004763	LOC119560967|XP_037730658.1|DSUP	LOC6535557|XP_002096186.3|DYAK
OG0004764	LOC119560827|XP_037730401.1|DSUP	LOC6537352|XP_002097909.1|DYAK
OG0004765	LOC119548818|XP_037712345.1|DSUP	LOC6538667|XP_039231344.1|DYAK
OG0004766	LOC119563267|XP_037732514.1|DSUP	LOC6538683|XP_002099202.2|DYAK
OG0004767	LOC119559758|XP_037728757.1|DSUP	LOC6535295|XP_002095951.1|DYAK
OG0004768	LOC119560833|XP_037730408.1|DSUP	LOC6535297|XP_002095953.2|DYAK
OG0004769	LOC119547826|XP_037710777.1|DSUP	LOC6529264|XP_002090269.1|DYAK
OG0004770	LOC119553282|XP_037719524.1|DSUP	LOC6540275|XP_002087112.1|DYAK
OG0004771	LOC119545754|XP_037707524.1|DSUP	LOC6537964|XP_002098501.1|DYAK
OG0004772	LOC119560262|XP_037729554.1|DSUP	LOC6536210|XP_002096801.1|DYAK
OG0004773	LOC119559554|XP_037728520.1|DSUP	LOC6535841|XP_002096462.1|DYAK
OG0004774	LOC119559570|XP_037728522.1|DSUP	LOC6535844|XP_039232604.1|DYAK
OG0004775	LOC119561025|XP_037730778.1|DSUP	LOC6535625|XP_002096253.1|DYAK
OG0004776	LOC119552143|XP_037717867.1|DSUP	LOC6528358|XP_002089407.1|DYAK
OG0004777	LOC119560778|XP_037730331.1|DSUP	LOC6535224|XP_002095883.1|DYAK
OG0004778	LOC119548491|XP_037711694.1|DSUP	LOC6527560|XP_002088650.1|DYAK
OG0004779	LOC119559738|XP_037728725.1|DSUP	LOC6537935|XP_015048573.1|DYAK
OG0004780	LOC119546988|XP_037709571.1|DSUP	LOC6526680|XP_002087786.1|DYAK
OG0004781	LOC119560003|XP_037729205.1|DSUP	LOC6536841|XP_015047965.1|DYAK
OG0004782	LOC119549188|XP_037712948.1|DSUP	LOC6538798|XP_002099311.3|DYAK
OG0004783	LOC119557886|XP_037726816.1|DSUP	LOC6524704|XP_002100548.1|DYAK
OG0004784	LOC119560364|XP_037729697.1|DSUP	LOC6537598|XP_002098144.1|DYAK
OG0004785	LOC119560468|XP_037729855.1|DSUP	LOC6537580|XP_002098126.1|DYAK
OG0004786	LOC119560113|XP_037729390.1|DSUP	LOC6537578|XP_002098124.1|DYAK
OG0004787	LOC119560942|XP_037730608.1|DSUP	LOC6537576|XP_002098122.1|DYAK
OG0004788	LOC119560913|XP_037730542.1|DSUP	LOC6537575|XP_015048423.1|DYAK
OG0004789	LOC119560738|XP_037730280.1|DSUP	LOC6537574|XP_002098120.1|DYAK
OG0004790	LOC119553583|XP_037719963.1|DSUP	LOC6538391|XP_002098915.3|DYAK
OG0004791	LOC119554145|XP_037720853.1|DSUP	LOC6539008|XP_002099510.1|DYAK
OG0004792	LOC119560873|XP_037730475.1|DSUP	LOC6535644|XP_002096272.1|DYAK
OG0004793	LOC119545661|XP_037707315.1|DSUP	LOC6537998|XP_002098533.2|DYAK
OG0004794	LOC119559850|XP_037728883.1|DSUP	LOC6536990|XP_002097559.1|DYAK
OG0004795	LOC119546728|XP_037709150.1|DSUP	LOC6536931|XP_002097500.1|DYAK
OG0004796	LOC119559987|XP_037729174.1|DSUP	LOC6536866|XP_002097435.1|DYAK
OG0004797	LOC119560031|XP_037729256.1|DSUP	LOC6537643|XP_039231847.1|DYAK
OG0004798	LOC119555817|XP_037723366.1|DSUP	LOC6538087|XP_002098621.1|DYAK
OG0004799	LOC119560469|XP_037729856.1|DSUP	LOC6536158|XP_002096758.1|DYAK
OG0004800	LOC119560783|XP_037730337.1|DSUP	LOC6537362|XP_002097919.1|DYAK
OG0004801	LOC119547257|XP_037709968.1|DSUP	LOC6538563|XP_002099085.1|DYAK
OG0004802	LOC119559772|XP_037728780.1|DSUP	LOC6535834|XP_002096455.1|DYAK
OG0004803	LOC119563538|XP_037732952.1|DSUP	LOC6538158|XP_002098692.2|DYAK
OG0004804	LOC119560834|XP_037730413.1|DSUP	LOC6535298|XP_039232793.1|DYAK
OG0004805	LOC119545713|XP_037707443.1|DSUP	LOC6536363|XP_002096945.1|DYAK
OG0004806	LOC119556209|XP_037724097.1|DSUP	LOC6524591|XP_002100448.1|DYAK
OG0004807	LOC119563253|XP_037732495.1|DSUP	LOC6538597|XP_002099119.2|DYAK
OG0004808	LOC119560463|XP_037729851.1|DSUP	LOC6536465|XP_002097046.1|DYAK
OG0004809	LOC119563354|XP_037732632.1|DSUP	LOC6535852|XP_002096471.2|DYAK
OG0004810	LOC119552796|XP_037718560.1|DSUP	LOC6535846|XP_002096467.2|DYAK
OG0004811	LOC119552858|XP_037718666.1|DSUP	LOC6539739|XP_015045005.1|DYAK
OG0004812	LOC119562904|XP_037731972.1|DSUP	LOC6536360|XP_039232487.1|DYAK
OG0004813	LOC119562892|XP_037731937.1|DSUP	LOC6537956|XP_002098493.1|DYAK
OG0004814	LOC119559888|XP_037728954.1|DSUP	LOC6536444|XP_002097025.1|DYAK
OG0004815	LOC119555962|XP_037723609.1|DSUP	LOC6524005|XP_002099877.2|DYAK
OG0004816	LOC119558102|XP_037727243.1|DSUP	LOC6525277|XP_002101113.1|DYAK
OG0004817	LOC119558101|XP_037727242.1|DSUP	LOC6525279|XP_002101115.2|DYAK
OG0004818	LOC119560498|XP_037729897.1|DSUP	LOC6536207|XP_002096798.1|DYAK
OG0004819	LOC119554275|XP_037721058.1|DSUP	LOC6537839|XP_002098380.1|DYAK
OG0004820	LOC119560591|XP_037730044.1|DSUP	LOC6536468|XP_002097049.1|DYAK
OG0004821	LOC119545721|XP_037707468.1|DSUP	LOC6537967|XP_002098504.2|DYAK
OG0004822	LOC119549314|XP_037713220.1|DSUP	LOC6537316|XP_002097873.1|DYAK
OG0004823	LOC119560528|XP_037729935.1|DSUP	LOC6536993|XP_002097562.2|DYAK
OG0004824	LOC119560529|XP_037729945.1|DSUP	LOC6536994|XP_002097563.1|DYAK
OG0004825	LOC119562574|XP_037731750.1|DSUP	LOC6523742|XP_002099617.1|DYAK
OG0004826	LOC119561039|XP_037730795.1|DSUP	LOC6537547|XP_002098093.1|DYAK
OG0004827	LOC119560444|XP_037729818.1|DSUP	LOC6535276|XP_002095932.1|DYAK
OG0004828	LOC119555463|XP_037722800.1|DSUP	LOC6537937|XP_002098477.1|DYAK
OG0004829	LOC119560684|XP_037730190.1|DSUP	LOC6538772|XP_002099286.1|DYAK
OG0004830	LOC119561051|XP_037730811.1|DSUP	LOC6536805|XP_002097375.3|DYAK
OG0004831	LOC119552882|XP_037718713.1|DSUP	LOC6533157|XP_002093883.1|DYAK
OG0004832	LOC119560860|XP_037730456.1|DSUP	LOC6536848|XP_002097417.1|DYAK
OG0004833	LOC119560701|XP_037730216.1|DSUP	LOC6537480|XP_002098036.1|DYAK
OG0004834	LOC119551220|XP_037716388.1|DSUP	LOC6537927|XP_002098467.1|DYAK
OG0004835	LOC119563357|XP_037732634.1|DSUP	LOC6537924|XP_002098464.1|DYAK
OG0004836	LOC119549451|XP_037713478.1|DSUP	LOC6537864|XP_002098405.1|DYAK
OG0004837	LOC119554789|XP_037721764.1|DSUP	LOC6534750|XP_002095425.2|DYAK
OG0004838	LOC119551640|XP_037717002.1|DSUP	LOC6536550|XP_015047827.1|DYAK
OG0004839	LOC119563077|XP_037732227.1|DSUP	LOC6536548|XP_015047826.1|DYAK
OG0004840	LOC119553067|XP_037719124.1|DSUP	LOC6538736|XP_002099251.1|DYAK
OG0004841	LOC119548371|XP_037711517.1|DSUP	LOC6528282|XP_002089335.1|DYAK
OG0004842	LOC119563404|XP_037732698.1|DSUP	LOC6538056|XP_002098591.1|DYAK
OG0004843	LOC119545781|XP_037707578.1|DSUP	LOC6535567|XP_002096196.1|DYAK
OG0004844	LOC119559341|XP_037728317.1|DSUP, LOC119548206|XP_037711268.1|DSUP	LOC6527439|XP_002088531.2|DYAK
OG0004845	LOC119559806|XP_037728817.1|DSUP	LOC6535376|XP_002096026.1|DYAK
OG0004846	LOC119546072|XP_037708075.1|DSUP	LOC6526725|XP_002087828.1|DYAK
OG0004847	LOC119546070|XP_037708069.1|DSUP	LOC6526724|XP_002087827.1|DYAK
OG0004848	LOC119553563|XP_037719940.1|DSUP	LOC6536675|XP_002097248.1|DYAK
OG0004849	LOC119545991|XP_037707908.1|DSUP	LOC6527658|XP_002088744.1|DYAK
OG0004850	LOC119561072|XP_037730850.1|DSUP	LOC6536119|XP_039231245.1|DYAK
OG0004851	LOC119560163|XP_037729449.1|DSUP	LOC6536120|XP_002096728.1|DYAK
OG0004852	LOC119560030|XP_037729253.1|DSUP	LOC6536137|XP_015047583.1|DYAK
OG0004853	LOC119551303|XP_037716526.1|DSUP	LOC6530651|XP_002091549.3|DYAK
OG0004854	LOC119555330|XP_037722589.1|DSUP	LOC6533850|XP_039230761.1|DYAK
OG0004855	LOC119553132|XP_037719253.1|DSUP	LOC26536306|XP_015050225.1|DYAK
OG0004856	LOC119555368|XP_037722634.1|DSUP	LOC6533364|XP_039229630.1|DYAK
OG0004857	LOC119553770|XP_037720304.1|DSUP	LOC6532473|XP_002093220.2|DYAK
OG0004858	LOC119553632|XP_037720031.1|DSUP	LOC6533371|XP_039229626.1|DYAK
OG0004859	LOC119554425|XP_037721246.1|DSUP	LOC6533373|XP_002094098.1|DYAK
OG0004860	LOC119554579|XP_037721487.1|DSUP	LOC6533496|XP_002094207.1|DYAK
OG0004861	LOC119554106|XP_037720784.1|DSUP	LOC6533533|XP_015050112.1|DYAK
OG0004862	LOC119555611|XP_037723037.1|DSUP	LOC6533542|XP_039229889.1|DYAK
OG0004863	LOC119552891|XP_037718732.1|DSUP	LOC6533100|XP_002093826.2|DYAK
OG0004864	LOC119554251|XP_037721017.1|DSUP	LOC6532955|XP_002093690.1|DYAK
OG0004865	LOC119562981|XP_037732087.1|DSUP	LOC6538213|XP_002098740.1|DYAK
OG0004866	LOC119553756|XP_037720288.1|DSUP	LOC6533288|XP_002094014.1|DYAK
OG0004867	LOC119551979|XP_037717622.1|DSUP	LOC6530224|XP_039229146.1|DYAK
OG0004868	LOC119559432|XP_037728459.1|DSUP	LOC6529086|XP_002090099.1|DYAK
OG0004869	LOC119551631|XP_037716983.1|DSUP	LOC6528305|XP_002089358.1|DYAK
OG0004870	LOC119551415|XP_037716683.1|DSUP	LOC6528310|XP_015054435.1|DYAK
OG0004871	LOC119550933|XP_037715885.1|DSUP	LOC6532069|XP_002092846.1|DYAK
OG0004872	LOC119551457|XP_037716733.1|DSUP	LOC6532150|XP_002092926.1|DYAK
OG0004873	LOC119546539|XP_037708809.1|DSUP	LOC6527690|XP_002088774.1|DYAK
OG0004874	LOC119557152|XP_037725674.1|DSUP	LOC6538452|XP_002098976.1|DYAK
OG0004875	LOC119557830|XP_037726717.1|DSUP	LOC6525853|XP_039233355.1|DYAK
OG0004876	LOC119558352|XP_037727779.1|DSUP	LOC6523841|XP_002099714.1|DYAK
OG0004877	LOC119554874|XP_037721887.1|DSUP	LOC6533779|XP_002094482.1|DYAK
OG0004878	LOC119551561|XP_037716887.1|DSUP	LOC6528465|XP_002089511.1|DYAK
OG0004879	LOC119551902|XP_037717444.1|DSUP	LOC6531987|XP_015051655.1|DYAK
OG0004880	LOC119553969|XP_037720601.1|DSUP	LOC6534642|XP_002095317.1|DYAK
OG0004881	LOC119553218|XP_037719404.1|DSUP	LOC6533208|XP_002093934.1|DYAK
OG0004882	LOC119554460|XP_037721299.1|DSUP	LOC6533284|XP_015049887.1|DYAK
OG0004883	LOC119552483|XP_037718010.1|DSUP	LOC6533441|XP_002094152.2|DYAK
OG0004884	LOC119552054|XP_037717730.1|DSUP	LOC6531559|XP_039229252.1|DYAK
OG0004885	LOC119551291|XP_037716497.1|DSUP	LOC6530056|XP_002091002.1|DYAK
OG0004886	LOC119550862|XP_037715767.1|DSUP	LOC6531493|XP_002092292.1|DYAK
OG0004887	LOC119551837|XP_037717335.1|DSUP	LOC6531115|XP_002091949.1|DYAK
OG0004888	LOC119552077|XP_037717780.1|DSUP	LOC6531015|XP_039229065.1|DYAK
OG0004889	LOC119550414|XP_037715003.1|DSUP	LOC6528838|XP_015054077.1|DYAK
OG0004890	LOC119550017|XP_037714369.1|DSUP	LOC6531553|XP_002092351.1|DYAK
OG0004891	LOC119557851|XP_037726765.1|DSUP	LOC6524545|XP_002100402.1|DYAK
OG0004892	LOC119550989|XP_037715955.1|DSUP	LOC6531069|XP_039227996.1|DYAK
OG0004893	LOC119550998|XP_037715975.1|DSUP	LOC6531276|XP_002092085.1|DYAK
OG0004894	LOC119551557|XP_037716880.1|DSUP	LOC6530030|XP_002090976.2|DYAK
OG0004895	LOC119549835|XP_037714042.1|DSUP	LOC6531843|XP_002092630.1|DYAK
OG0004896	LOC119549906|XP_037714148.1|DSUP	LOC6531030|XP_015052796.1|DYAK
OG0004897	LOC119550519|XP_037715156.1|DSUP	LOC6531028|XP_039228973.1|DYAK
OG0004898	LOC119550405|XP_037714991.1|DSUP	LOC6528869|XP_015054087.1|DYAK
OG0004899	LOC119550960|XP_037715916.1|DSUP	LOC6529326|XP_002090331.3|DYAK
OG0004900	LOC119550515|XP_037715151.1|DSUP	LOC6528863|XP_002089895.1|DYAK
OG0004901	LOC119551648|XP_037717010.1|DSUP	LOC6528864|XP_002089896.1|DYAK
OG0004902	LOC119552998|XP_037718945.1|DSUP	LOC6532460|XP_002093207.1|DYAK
OG0004903	LOC119549139|XP_037712840.1|DSUP	LOC6531590|XP_002092388.1|DYAK
OG0004904	LOC119552153|XP_037717890.1|DSUP	LOC6538794|XP_002099307.1|DYAK
OG0004905	LOC119550135|XP_037714562.1|DSUP	LOC6528482|XP_039226283.1|DYAK
OG0004906	LOC119553208|XP_037719390.1|DSUP	LOC6532574|XP_002093318.1|DYAK
OG0004907	LOC119554862|XP_037721872.1|DSUP	LOC6533286|XP_002094012.1|DYAK
OG0004908	LOC119553831|XP_037720392.1|DSUP	LOC6534718|XP_002095393.1|DYAK
OG0004909	LOC119552735|XP_037718422.1|DSUP	LOC6534728|XP_039230000.1|DYAK
OG0004910	LOC119552734|XP_037718421.1|DSUP	LOC6534732|XP_002095407.2|DYAK
OG0004911	LOC119553697|XP_037720181.1|DSUP	LOC6532820|XP_002093557.1|DYAK
OG0004912	LOC119553209|XP_037719394.1|DSUP	LOC6532575|XP_002093319.1|DYAK
OG0004913	LOC119550006|XP_037714356.1|DSUP	LOC6530765|XP_002091653.1|DYAK
OG0004914	LOC119551607|XP_037716942.1|DSUP	LOC6530758|XP_002091648.2|DYAK
OG0004915	LOC119550719|XP_037715541.1|DSUP	LOC6532065|XP_002092842.1|DYAK
OG0004916	LOC119551187|XP_037716317.1|DSUP	LOC6531391|XP_002092194.1|DYAK
OG0004917	LOC119552504|XP_037718042.1|DSUP	LOC6532564|XP_002093309.2|DYAK
OG0004918	LOC119552503|XP_037718039.1|DSUP	LOC6532566|XP_002093311.1|DYAK
OG0004919	LOC119549595|XP_037713686.1|DSUP	LOC6539024|XP_039232846.1|DYAK
OG0004920	LOC119553543|XP_037719910.1|DSUP	LOC6539713|XP_002086598.1|DYAK
OG0004921	LOC119552686|XP_037718334.1|DSUP	LOC6533309|XP_039230307.1|DYAK
OG0004922	LOC119555425|XP_037722719.1|DSUP	LOC6532689|XP_002093433.2|DYAK
OG0004923	LOC119552989|XP_037718936.1|DSUP	LOC6532949|XP_002093684.1|DYAK
OG0004924	LOC119554876|XP_037721890.1|DSUP	LOC6533176|XP_002093902.1|DYAK
OG0004925	LOC119554829|XP_037721830.1|DSUP	LOC6532314|XP_002093074.1|DYAK
OG0004926	LOC119555033|XP_037722108.1|DSUP	LOC6533223|XP_002093949.1|DYAK
OG0004927	LOC119552592|XP_037718168.1|DSUP	LOC6532609|XP_015049463.1|DYAK
OG0004928	LOC119551934|XP_037717513.1|DSUP	LOC6530994|XP_015051763.1|DYAK
OG0004929	LOC119552700|XP_037718364.1|DSUP	LOC6532228|XP_015049252.1|DYAK
OG0004930	LOC119549195|XP_037712952.1|DSUP	LOC6530217|XP_002091155.2|DYAK
OG0004931	LOC119551209|XP_037716371.1|DSUP	LOC6530768|XP_002091656.1|DYAK
OG0004932	LOC119552672|XP_037718309.1|DSUP	LOC6532198|XP_002092972.2|DYAK
OG0004933	LOC119551700|XP_037717096.1|DSUP	LOC6531386|XP_002092189.1|DYAK
OG0004934	LOC119551835|XP_037717333.1|DSUP	LOC6531943|XP_002092729.1|DYAK
OG0004935	LOC119551938|XP_037717526.1|DSUP	LOC6531085|XP_002091919.1|DYAK
OG0004936	LOC119553675|XP_037720146.1|DSUP	LOC6532986|XP_002093721.1|DYAK
OG0004937	LOC119553268|XP_037719487.1|DSUP	LOC6533178|XP_039230611.1|DYAK
OG0004938	LOC119553080|XP_037719155.1|DSUP	LOC6533357|XP_002094082.1|DYAK
OG0004939	LOC119552820|XP_037718600.1|DSUP	LOC6539440|XP_039230705.1|DYAK
OG0004940	LOC119552817|XP_037718592.1|DSUP	LOC6539435|XP_039230702.1|DYAK
OG0004941	LOC119554846|XP_037721850.1|DSUP	LOC6535104|XP_015051003.2|DYAK
OG0004942	LOC119555658|XP_037723167.1|DSUP	LOC6533074|XP_002093806.1|DYAK
OG0004943	LOC119553064|XP_037719118.1|DSUP	LOC6532731|XP_002093473.1|DYAK
OG0004944	LOC119555191|XP_037722376.1|DSUP	LOC6533483|XP_002094194.2|DYAK
OG0004945	LOC119551345|XP_037716589.1|DSUP	LOC6528328|XP_002089381.1|DYAK
OG0004946	LOC119553467|XP_037719797.1|DSUP	LOC6534635|XP_002095310.1|DYAK
OG0004947	LOC119554171|XP_037720889.1|DSUP	LOC6532423|XP_002093170.1|DYAK
OG0004948	LOC119553893|XP_037720488.1|DSUP	LOC6532425|XP_002093172.1|DYAK
OG0004949	LOC119555514|XP_037722862.1|DSUP	LOC6532430|XP_002093177.2|DYAK
OG0004950	LOC119554775|XP_037721746.1|DSUP	LOC6532205|XP_015049220.2|DYAK
OG0004951	LOC119546599|XP_037708958.1|DSUP	LOC6538203|XP_002098731.1|DYAK
OG0004952	LOC119552787|XP_037718540.1|DSUP	LOC6533860|XP_002094560.1|DYAK
OG0004953	LOC119552956|XP_037718867.1|DSUP	LOC6535091|XP_002095755.1|DYAK
OG0004954	LOC119554754|XP_037721710.1|DSUP	LOC6535093|XP_002095757.2|DYAK
OG0004955	LOC119555062|XP_037722193.1|DSUP	LOC6533244|XP_002093970.1|DYAK
OG0004956	LOC119550542|XP_037715199.1|DSUP	LOC6528853|XP_002089885.1|DYAK
OG0004957	LOC119553065|XP_037719119.1|DSUP	LOC6532767|XP_002093509.2|DYAK
OG0004958	LOC119555442|XP_037722744.1|DSUP	LOC6533854|XP_002094554.1|DYAK
OG0004959	LOC119555444|XP_037722746.1|DSUP	LOC6533853|XP_039229487.1|DYAK
OG0004960	LOC119555441|XP_037722740.1|DSUP	LOC6533852|XP_002094552.2|DYAK
OG0004961	LOC119549277|XP_037713139.1|DSUP	LOC6528919|XP_002089951.1|DYAK
OG0004962	LOC119555693|XP_037723275.1|DSUP	LOC6534698|XP_002095373.1|DYAK
OG0004963	LOC119552639|XP_037718258.1|DSUP	LOC6534184|XP_002094867.2|DYAK
OG0004964	LOC119553120|XP_037719235.1|DSUP	LOC6533549|XP_002094259.1|DYAK
OG0004965	LOC119555011|XP_037722082.1|DSUP	LOC6533304|XP_002094030.1|DYAK
OG0004966	LOC119553039|XP_037719030.1|DSUP	LOC6533305|XP_002094031.1|DYAK
OG0004967	LOC119551633|XP_037716986.1|DSUP	LOC6528303|XP_002089356.1|DYAK
OG0004968	LOC119554698|XP_037721629.1|DSUP	LOC6532964|XP_002093699.3|DYAK
OG0004969	LOC119550042|XP_037714423.1|DSUP	LOC6531505|XP_002092304.1|DYAK
OG0004970	LOC119554993|XP_037722059.1|DSUP	LOC6532963|XP_039229950.1|DYAK
OG0004971	LOC119552800|XP_037718561.1|DSUP	LOC6532961|XP_039229645.1|DYAK
OG0004972	LOC119553278|XP_037719499.1|DSUP	LOC6533299|XP_002094025.1|DYAK
OG0004973	LOC119553066|XP_037719120.1|DSUP	LOC6532210|XP_002092984.1|DYAK
OG0004974	LOC119555329|XP_037722588.1|DSUP	LOC6533846|XP_002094546.1|DYAK
OG0004975	LOC119552990|XP_037718937.1|DSUP	LOC6532951|XP_002093686.1|DYAK
OG0004976	LOC119553027|XP_037719011.1|DSUP	LOC6532869|XP_002093605.2|DYAK
OG0004977	LOC119549309|XP_037713197.1|DSUP	LOC6531876|XP_002092663.1|DYAK
OG0004978	LOC119552065|XP_037717757.1|DSUP	LOC6531083|XP_002091917.1|DYAK
OG0004979	LOC119553776|XP_037720311.1|DSUP	LOC6532736|XP_002093478.1|DYAK
OG0004980	LOC119553248|XP_037719452.1|DSUP	LOC6534505|XP_002095182.3|DYAK
OG0004981	LOC119553053|XP_037719093.1|DSUP	LOC6534981|XP_002095651.1|DYAK
OG0004982	LOC119554405|XP_037721223.1|DSUP	LOC6534985|XP_002095655.1|DYAK
OG0004983	LOC119554339|XP_037721132.1|DSUP	LOC6533563|XP_002094273.1|DYAK
OG0004984	LOC119554528|XP_037721402.1|DSUP	LOC6533218|XP_002093944.3|DYAK
OG0004985	LOC119555700|XP_037723282.1|DSUP	LOC6532402|XP_039230550.1|DYAK
OG0004986	LOC119553662|XP_037720100.1|DSUP	LOC6534262|XP_002094943.2|DYAK
OG0004987	LOC119554531|XP_037721409.1|DSUP	LOC6534405|XP_039230163.1|DYAK
OG0004988	LOC119555703|XP_037723284.1|DSUP	LOC6532403|XP_002093154.2|DYAK
OG0004989	LOC119554533|XP_037721412.1|DSUP	LOC6534403|XP_002095081.1|DYAK
OG0004990	LOC119551388|XP_037716641.1|DSUP	LOC6530726|XP_002091617.1|DYAK
OG0004991	LOC119549069|XP_037712703.1|DSUP	LOC6530185|XP_002091123.1|DYAK
OG0004992	LOC119549070|XP_037712704.1|DSUP	LOC6530186|XP_002091124.1|DYAK
OG0004993	LOC119554482|XP_037721335.1|DSUP	LOC6533861|XP_002094561.1|DYAK
OG0004994	LOC119554506|XP_037721371.1|DSUP	LOC6532799|XP_002093536.1|DYAK
OG0004995	LOC119555416|XP_037722701.1|DSUP	LOC6532854|XP_039229524.1|DYAK
OG0004996	LOC119553097|XP_037719181.1|DSUP	LOC6532619|XP_002093363.1|DYAK
OG0004997	LOC119552057|XP_037717746.1|DSUP	LOC6531480|XP_002092279.1|DYAK
OG0004998	LOC119552104|XP_037717817.1|DSUP	LOC6531578|XP_002092376.1|DYAK
OG0004999	LOC119555559|XP_037722932.1|DSUP	LOC6533042|XP_039230911.1|DYAK
OG0005000	LOC119549278|XP_037713140.1|DSUP	LOC6529400|XP_002090405.1|DYAK
OG0005001	LOC119552895|XP_037718741.1|DSUP	LOC6533409|XP_002094127.1|DYAK
OG0005002	LOC119554907|XP_037721938.1|DSUP	LOC6536790|XP_002097360.1|DYAK
OG0005003	LOC119553241|XP_037719439.1|DSUP	LOC6532760|XP_002093502.1|DYAK
OG0005004	LOC119555087|XP_037722232.1|DSUP	LOC6533247|XP_002093973.1|DYAK
OG0005005	LOC119553481|XP_037719818.1|DSUP	LOC6539454|XP_002086344.2|DYAK
OG0005006	LOC119553698|XP_037720182.1|DSUP	LOC6532347|XP_015049289.1|DYAK
OG0005007	LOC119554547|XP_037721436.1|DSUP	LOC6534306|XP_002094987.2|DYAK
OG0005008	LOC119553140|XP_037719265.1|DSUP	LOC6523846|XP_039230427.1|DYAK
OG0005009	LOC119554735|XP_037721684.1|DSUP	LOC6534328|XP_002095008.1|DYAK
OG0005010	LOC119553666|XP_037720106.1|DSUP	LOC6533781|XP_002094484.1|DYAK
OG0005011	LOC119549379|XP_037713344.1|DSUP	LOC6531956|XP_002092742.1|DYAK
OG0005012	LOC119554899|XP_037721928.1|DSUP	LOC6534706|XP_039229691.1|DYAK
