Orthogroup	DSUP.longest_only	DMEL.longest_only
OG0004503	LOC119551461|XP_037716743.1|DSUP	CG34303|NP_001356898.1|DMEL
OG0004504	LOC119559656|XP_037728634.1|DSUP	CkIIalpha|NP_001036624.1|DMEL
OG0004505	LOC119560687|XP_037730188.1|DSUP	Abi|NP_001247091.1|DMEL
OG0004506	LOC119548349|XP_037711495.1|DSUP	CG4849|NP_651605.1|DMEL
OG0004507	LOC119560055|XP_037729289.1|DSUP	CG18048|NP_649646.3|DMEL
OG0004508	LOC119558832|XP_037728023.1|DSUP	beat-VII|NP_733162.2|DMEL
OG0004509	LOC119553183|XP_037719354.1|DSUP	PCID2|NP_648486.1|DMEL
OG0004510	LOC119555945|XP_037723576.1|DSUP	Rok|NP_536796.2|DMEL
OG0004511	LOC119550206|XP_037714687.1|DSUP	tnc|NP_651318.3|DMEL
OG0004512	LOC119563285|XP_037732577.1|DSUP	PlexA|NP_524637.2|DMEL
OG0004513	LOC119555809|XP_037723396.1|DSUP	onecut|NP_524842.2|DMEL
OG0004514	LOC119561559|XP_037731131.1|DSUP	Asator|NP_651924.2|DMEL
OG0004515	LOC119556229|XP_037724176.1|DSUP	yl|NP_996433.1|DMEL
OG0004516	LOC119555948|XP_037723584.1|DSUP	Rab40|NP_727611.1|DMEL
OG0004517	LOC119557949|XP_037726897.1|DSUP	CG7766|NP_001245588.1|DMEL
OG0004518	LOC119558219|XP_037727457.1|DSUP	tay|NP_001259585.1|DMEL
OG0004519	LOC119557163|XP_037725697.1|DSUP	eEF1gamma|NP_652000.1|DMEL
OG0004520	LOC119557280|XP_037725894.1|DSUP	Rhp|NP_511168.3|DMEL
OG0004521	LOC119559376|XP_037728346.1|DSUP	mle|NP_476641.1|DMEL
OG0004522	LOC119557161|XP_037725689.1|DSUP	Rbm13|NP_572508.1|DMEL
OG0004523	LOC119548630|XP_037711944.1|DSUP	CG12054|NP_651853.1|DMEL
OG0004524	LOC119558051|XP_037727129.1|DSUP	Spg7|NP_570017.1|DMEL
OG0004525	LOC119557099|XP_037725604.1|DSUP	Nadsyn|NP_572913.1|DMEL
OG0004526	LOC119557319|XP_037725963.1|DSUP	ovo|NP_726971.1|DMEL
OG0004527	LOC119556376|XP_037724472.1|DSUP	eIF2Bbeta|NP_570020.1|DMEL
OG0004528	LOC119556191|XP_037724062.1|DSUP	CG15456|NP_652292.1|DMEL
OG0004529	LOC119556125|XP_037723939.1|DSUP	CG42699|NP_572263.2|DMEL
OG0004530	LOC119557814|XP_037726679.1|DSUP	CDC50|NP_573128.2|DMEL
OG0004531	LOC119560435|XP_037729803.1|DSUP	CG13847|NP_651043.2|DMEL
OG0004532	LOC119555884|XP_037723470.1|DSUP	HDAC6|NP_001259569.1|DMEL
OG0004533	LOC119557037|XP_037725512.1|DSUP	CG2200|NP_572852.1|DMEL
OG0004534	LOC119549755|XP_037713926.1|DSUP	RpLP2|NP_523764.1|DMEL
OG0004535	LOC119554575|XP_037721483.1|DSUP	st|NP_524108.1|DMEL
OG0004536	LOC119558185|XP_037727384.1|DSUP	RhoGAP19D|NP_001285496.1|DMEL
OG0004537	LOC119557536|XP_037726235.1|DSUP, LOC119556314|XP_037724327.1|DSUP	iav|NP_572353.1|DMEL
OG0004538	LOC119549310|XP_037713198.1|DSUP	CG5504|NP_995932.1|DMEL
OG0004539	LOC119563075|XP_037732218.1|DSUP	DPCoAC|NP_650891.1|DMEL
OG0004540	LOC119556112|XP_037723912.1|DSUP	BTBD9|NP_572649.1|DMEL
OG0004541	LOC119550612|XP_037715364.1|DSUP	Pcl|NP_476672.1|DMEL
OG0004542	LOC119558115|XP_037727272.1|DSUP	su_r_|NP_727320.1|DMEL
OG0004543	LOC119556548|XP_037724759.1|DSUP	CG42749|NP_001188545.1|DMEL
OG0004544	LOC119556828|XP_037725213.1|DSUP	ebo|NP_001284739.1|DMEL
OG0004545	LOC119559753|XP_037728751.1|DSUP	CG5380|NP_651029.1|DMEL
OG0004546	LOC119549810|XP_037714010.1|DSUP	fsd|NP_610851.2|DMEL
OG0004547	LOC119558015|XP_037727054.1|DSUP	eIF2Bepsilon|NP_569961.2|DMEL
OG0004548	LOC119557358|XP_037726023.1|DSUP	CG32536|NP_728237.1|DMEL
OG0004549	LOC119558088|XP_037727221.1|DSUP	Hmt4-20|NP_569853.1|DMEL
OG0004550	LOC119557679|XP_037726477.1|DSUP	Tbh|NP_788884.1|DMEL
OG0004551	LOC119549247|XP_037713077.1|DSUP	MED8|NP_722456.1|DMEL
OG0004552	LOC119558258|XP_037727523.1|DSUP	wupA|NP_728142.1|DMEL
OG0004553	LOC119555663|XP_037723178.1|DSUP	Cdc6|NP_648247.1|DMEL
OG0004554	LOC119556675|XP_037724967.1|DSUP	crm|NP_477105.2|DMEL
OG0004555	LOC119557873|XP_037726801.1|DSUP	Syx4|NP_525057.2|DMEL
OG0004556	LOC119556909|XP_037725324.1|DSUP	CG7332|NP_573338.1|DMEL
OG0004557	LOC119556668|XP_037724947.1|DSUP	CG42541|NP_996345.3|DMEL
OG0004558	LOC119557058|XP_037725534.1|DSUP	Cluap1|NP_608470.1|DMEL
OG0004559	LOC119561813|XP_037731221.1|DSUP	SdhD|NP_651181.1|DMEL
OG0004560	LOC119559028|XP_037728085.1|DSUP	eIF4B|NP_001015319.1|DMEL
OG0004561	LOC119547993|XP_037710983.1|DSUP	CG14853|NP_650376.1|DMEL
OG0004562	LOC119556206|XP_037724096.1|DSUP	CG6972|NP_001303445.1|DMEL
OG0004563	LOC119563518|XP_037732912.1|DSUP	CG6125|NP_732032.1|DMEL
OG0004564	LOC119560115|XP_037729391.1|DSUP	CG4770|NP_650848.1|DMEL
OG0004565	LOC119560918|XP_037730548.1|DSUP	CG3631|NP_731951.2|DMEL
OG0004566	LOC119556237|XP_037724199.1|DSUP	CG2124|NP_572638.1|DMEL
OG0004567	LOC119556529|XP_037724733.1|DSUP	UbcE2H|NP_572438.1|DMEL
OG0004568	LOC119557218|XP_037725812.1|DSUP	Nmdar2|NP_001014714.1|DMEL
OG0004569	LOC119559924|XP_037729057.1|DSUP	CG32944|NP_788574.3|DMEL
OG0004570	LOC119549050|XP_037712672.1|DSUP	Khc|NP_476590.1|DMEL
OG0004571	LOC119556086|XP_037723865.1|DSUP	Pgant7|NP_573301.2|DMEL
OG0004572	LOC119548059|XP_037711071.1|DSUP	CG15432|NP_608832.1|DMEL
OG0004573	LOC119548977|XP_037712503.1|DSUP	CG7702|NP_650740.1|DMEL
OG0004574	LOC119556659|XP_037724930.1|DSUP	MCTS1|NP_572288.1|DMEL
OG0004575	LOC119556509|XP_037724701.1|DSUP	CG5937|NP_001096888.2|DMEL
OG0004576	LOC119560500|XP_037729898.1|DSUP	COX7A|NP_001246986.1|DMEL
OG0004577	LOC119559853|XP_037728886.1|DSUP	CG9588|NP_650301.1|DMEL
OG0004578	LOC119556342|XP_037724369.1|DSUP	Dlic|NP_572694.1|DMEL
OG0004579	LOC119545931|XP_037707789.1|DSUP	GramD1B|NP_995623.2|DMEL
OG0004580	LOC119559870|XP_037728924.1|DSUP	CG34309|NP_001097771.1|DMEL
OG0004581	LOC119546129|XP_037708158.1|DSUP	Sra-1|NP_650447.1|DMEL
OG0004582	LOC119563180|XP_037732379.1|DSUP	Ptx1|NP_001138130.2|DMEL
OG0004583	LOC119558121|XP_037727279.1|DSUP	CG12121|NP_572545.1|DMEL
OG0004584	LOC119550001|XP_037714350.1|DSUP	U3-55K|NP_001014529.1|DMEL
OG0004585	LOC119546665|XP_037709055.1|DSUP	Capa|NP_524552.1|DMEL
OG0004586	LOC119556217|XP_037724129.1|DSUP	CG4041|NP_572197.4|DMEL
OG0004587	LOC119549016|XP_037712591.1|DSUP	chp|NP_001263137.1|DMEL
OG0004588	LOC119563132|XP_037732310.1|DSUP	CG1542|NP_651850.1|DMEL
OG0004589	LOC119556210|XP_037724098.1|DSUP	l_1_G0196|NP_001097041.2|DMEL
OG0004590	LOC119545634|XP_037707272.1|DSUP	kay|NP_001027577.2|DMEL
OG0004591	LOC119545633|XP_037707271.1|DSUP	yata|NP_651722.1|DMEL
OG0004592	LOC119558282|XP_037727585.1|DSUP	CG1461|NP_572953.1|DMEL
OG0004593	LOC119557947|XP_037726895.1|DSUP	sicily|NP_572765.1|DMEL
OG0004594	LOC119557095|XP_037725585.1|DSUP	Nrg|NP_001245581.1|DMEL
OG0004595	LOC119557480|XP_037726177.1|DSUP	Ahcy|NP_511164.2|DMEL
OG0004596	LOC119557298|XP_037725934.1|DSUP	ase|NP_476694.1|DMEL
OG0004597	LOC119556252|XP_037724221.1|DSUP	Spt7|NP_573248.2|DMEL
OG0004598	LOC119552931|XP_037718802.1|DSUP	Mo25|NP_524117.1|DMEL
OG0004599	LOC119547958|XP_037710936.1|DSUP	Spindly|NP_608791.2|DMEL
OG0004600	LOC119555865|XP_037723445.1|DSUP	Tango10|NP_572743.1|DMEL
OG0004601	LOC119556922|XP_037725337.1|DSUP	dy|NP_511130.2|DMEL
OG0004602	LOC119556723|XP_037725049.1|DSUP	ATPsyndelta|NP_572610.1|DMEL
OG0004603	LOC119546650|XP_037709032.1|DSUP	cold|NP_608536.1|DMEL
OG0004604	LOC119558135|XP_037727296.1|DSUP	CG12056|NP_572535.1|DMEL
OG0004605	LOC119555987|XP_037723642.1|DSUP	mgl|NP_001096924.2|DMEL
OG0004606	LOC119561031|XP_037730786.1|DSUP	Ask1|NP_477089.3|DMEL
OG0004607	LOC119556893|XP_037725301.1|DSUP	fd3F|NP_001356931.1|DMEL
OG0004608	LOC119558270|XP_037727566.1|DSUP	Nup153|NP_001097002.1|DMEL
OG0004609	LOC119556663|XP_037724939.1|DSUP	CG4239|NP_573122.1|DMEL
OG0004610	LOC119557805|XP_037726731.1|DSUP	CG2246|NP_001189321.1|DMEL
OG0004611	LOC119551742|XP_037717174.1|DSUP	aralar1|NP_001247368.1|DMEL
OG0004612	LOC119556519|XP_037724724.1|DSUP	CG2224|NP_651796.1|DMEL
OG0004613	LOC119546144|XP_037708183.1|DSUP	CG6218|NP_650448.1|DMEL
OG0004614	LOC119558201|XP_037727421.1|DSUP	DNAlig4|NP_572907.1|DMEL
OG0004615	LOC119556514|XP_037724711.1|DSUP	ec|NP_001096877.1|DMEL
OG0004616	LOC119556131|XP_037723948.1|DSUP	Ost48|NP_511096.2|DMEL
OG0004617	LOC119547079|XP_037709699.1|DSUP	CG9328|NP_610059.1|DMEL
OG0004618	LOC119560795|XP_037730359.1|DSUP	CG31156|NP_651070.3|DMEL
OG0004619	LOC119560351|XP_037729682.1|DSUP	CG13409|NP_651004.1|DMEL
OG0004620	LOC119559742|XP_037728728.1|DSUP	Nsun5|NP_650787.1|DMEL
OG0004621	LOC119562984|XP_037732089.1|DSUP	CG6962|NP_650124.1|DMEL
OG0004622	LOC119557389|XP_037726065.1|DSUP	CG15803|NP_001287388.1|DMEL
OG0004623	LOC119552758|XP_037718483.1|DSUP	Naa40|NP_651715.1|DMEL
OG0004624	LOC119560070|XP_037729305.1|DSUP	Pcmt|NP_536756.1|DMEL
OG0004625	LOC119557823|XP_037726694.1|DSUP	Rab3-GEF|NP_001259560.1|DMEL
OG0004626	LOC119555861|XP_037723430.1|DSUP	sdk|NP_001284756.1|DMEL
OG0004627	LOC119555684|XP_037723235.1|DSUP	ens|NP_001097498.1|DMEL
OG0004628	LOC119557568|XP_037726288.1|DSUP	Scgdelta|NP_525039.1|DMEL
OG0004629	LOC119559859|XP_037728892.1|DSUP	CG7530|NP_650387.1|DMEL
OG0004630	LOC119563533|XP_037732933.1|DSUP	CG34133|NP_001036772.2|DMEL
OG0004632	LOC119548912|XP_037712485.1|DSUP	fray|NP_001303449.2|DMEL
OG0004633	LOC119553357|XP_037719631.1|DSUP	CG15506|NP_651714.1|DMEL
OG0004634	LOC119551340|XP_037716577.1|DSUP	Obp99a|NP_651707.1|DMEL
OG0004635	LOC119556402|XP_037724506.1|DSUP	CG42797|NP_572574.2|DMEL
OG0004636	LOC119558183|XP_037727377.1|DSUP	CG34401|NP_001356949.1|DMEL
OG0004637	LOC119557671|XP_037726462.1|DSUP	RhoGAP1A|NP_001284725.1|DMEL
OG0004638	LOC119556793|XP_037725158.1|DSUP	CG43759|NP_001259697.1|DMEL
OG0004639	LOC119550487|XP_037715107.1|DSUP	Cpr97Eb|NP_651530.1|DMEL
OG0004640	LOC119563407|XP_037732702.1|DSUP	CG14257|NP_651528.2|DMEL
OG0004641	LOC119558367|XP_037727806.1|DSUP	CG15743|NP_572869.1|DMEL
OG0004642	LOC119557673|XP_037726469.1|DSUP	CG3335|NP_648337.1|DMEL
OG0004643	LOC119563319|XP_037732582.1|DSUP	IscU|NP_649840.1|DMEL
OG0004644	LOC119557330|XP_037725979.1|DSUP	mRpS14|NP_728245.1|DMEL
OG0004645	LOC119546181|XP_037708233.1|DSUP	Tspo|NP_608531.1|DMEL
OG0004646	LOC119558128|XP_037727292.1|DSUP	Chchd3|NP_651838.1|DMEL
OG0004647	LOC119558318|XP_037727658.1|DSUP	dah|NP_511162.1|DMEL
OG0004648	LOC119556035|XP_037723751.1|DSUP	Nup35|NP_573314.1|DMEL
OG0004649	LOC119556432|XP_037724588.1|DSUP	be|NP_727817.1|DMEL
OG0004650	LOC119546978|XP_037709555.1|DSUP	Csl4|NP_609492.1|DMEL
OG0004651	LOC119553635|XP_037720041.1|DSUP	Hmx|NP_001262674.1|DMEL
OG0004652	LOC119546589|XP_037708934.1|DSUP	BOD1|NP_001263031.1|DMEL
OG0004653	LOC119553980|XP_037720615.1|DSUP	DNApol-eta|NP_649371.2|DMEL
OG0004654	LOC119546724|XP_037709142.1|DSUP	daed|NP_608655.3|DMEL
OG0004655	LOC119562893|XP_037731938.1|DSUP	CG13601|NP_001262890.1|DMEL
OG0004656	LOC119556600|XP_037724840.1|DSUP	betaCOP|NP_523400.1|DMEL
OG0004657	LOC119560882|XP_037730487.1|DSUP	HHEX|NP_650938.2|DMEL
OG0004658	LOC119549531|XP_037713584.1|DSUP	CG6293|NP_649994.1|DMEL
OG0004659	LOC119549656|XP_037713774.1|DSUP	Sec13|NP_651977.1|DMEL
OG0004660	LOC119559751|XP_037728749.1|DSUP	CG7071|NP_651027.1|DMEL
OG0004661	LOC119562903|XP_037731957.1|DSUP	l_3_07882|NP_652040.2|DMEL
OG0004662	LOC119555192|XP_037722380.1|DSUP	Der-2|NP_650553.1|DMEL
OG0004663	LOC119557647|XP_037726426.1|DSUP	NAAT1|NP_572219.1|DMEL
OG0004664	LOC119556199|XP_037724079.1|DSUP	spoon|NP_726992.2|DMEL
OG0004665	LOC119556846|XP_037725245.1|DSUP	CG15239|NP_570081.2|DMEL
OG0004666	LOC119560798|XP_037730358.1|DSUP	MED6|NP_001163577.1|DMEL
OG0004667	LOC119560801|XP_037730363.1|DSUP	RpS29|NP_649946.1|DMEL
OG0004668	LOC119555954|XP_037723592.1|DSUP	acj6|NP_524876.1|DMEL
OG0004669	LOC119545934|XP_037707800.1|DSUP	nop5|NP_477412.1|DMEL
OG0004670	LOC119548841|XP_037712392.1|DSUP	Tsp96F|NP_001262976.1|DMEL
OG0004671	LOC119560694|XP_037730204.1|DSUP	CG18549|NP_650203.3|DMEL
OG0004672	LOC119562919|XP_037731996.1|DSUP	Cad88C|NP_731930.3|DMEL
OG0004673	LOC119547027|XP_037709629.1|DSUP	sip3|NP_651894.3|DMEL
OG0004674	LOC119560892|XP_037730526.1|DSUP	Mlc1|NP_476639.1|DMEL
OG0004675	LOC119545777|XP_037707570.1|DSUP	Mtl|NP_524533.1|DMEL
OG0004676	LOC119560365|XP_037729698.1|DSUP	Gasp|NP_649611.2|DMEL
OG0004677	LOC119558647|XP_037727974.1|DSUP	Rox8|NP_732945.1|DMEL
OG0004678	LOC119558627|XP_037727963.1|DSUP	spas|NP_732941.2|DMEL
OG0004679	LOC119560375|XP_037729710.1|DSUP	CG6026|NP_650778.2|DMEL
OG0004680	LOC119547458|XP_037710259.1|DSUP	lute|NP_001262663.1|DMEL
OG0004681	LOC119560025|XP_037729245.1|DSUP	stck|NP_731242.1|DMEL
OG0004682	LOC119547428|XP_037710215.1|DSUP	mRpL27|NP_787971.1|DMEL
OG0004683	LOC119558427|XP_037727909.1|DSUP	pic|NP_650257.1|DMEL
OG0004684	LOC119560961|XP_037730640.1|DSUP	CG8507|NP_649950.1|DMEL
OG0004685	LOC119547568|XP_037710400.1|DSUP	FipoQ|NP_733291.1|DMEL
OG0004686	LOC119545824|XP_037707650.1|DSUP	CG11975|NP_649853.1|DMEL
OG0004687	LOC119563182|XP_037732381.1|DSUP	Dr|NP_477324.1|DMEL
OG0004688	LOC119560016|XP_037729233.1|DSUP	pug|NP_731489.2|DMEL
OG0004689	LOC119545809|XP_037707620.1|DSUP	CG10254|NP_651170.1|DMEL
OG0004690	LOC119559760|XP_037728759.1|DSUP	Taf1|NP_001246952.1|DMEL
OG0004691	LOC119546826|XP_037709349.1|DSUP	alpha-Man-Ib|NP_651667.1|DMEL
OG0004692	LOC119563170|XP_037732364.1|DSUP	CG33111|NP_788725.1|DMEL
OG0004693	LOC119563169|XP_037732362.1|DSUP	CG34355|NP_001247269.1|DMEL
OG0004694	LOC119561018|XP_037730773.1|DSUP	Clbn|NP_001163721.1|DMEL
OG0004695	LOC119545978|XP_037707887.1|DSUP	Tusp|NP_001263014.1|DMEL
OG0004696	LOC119551823|XP_037717317.1|DSUP	CG15696|NP_650921.1|DMEL
OG0004697	LOC119557566|XP_037726278.1|DSUP	CG8924|NP_573091.1|DMEL
OG0004698	LOC119557478|XP_037726174.1|DSUP	Sap30|NP_573162.1|DMEL
OG0004699	LOC119563126|XP_037732302.1|DSUP	CG14688|NP_001097740.1|DMEL
OG0004700	LOC119560333|XP_037729651.1|DSUP	Suv3|NP_649452.3|DMEL
OG0004701	LOC119560615|XP_037730080.1|DSUP	Rab11|NP_477170.1|DMEL
OG0004702	LOC119545751|XP_037707513.1|DSUP	GluProRS|NP_524471.2|DMEL
OG0004703	LOC119563406|XP_037732700.1|DSUP	CG10184|NP_651161.1|DMEL
OG0004704	LOC119549605|XP_037713700.1|DSUP	asp|NP_524488.3|DMEL
OG0004705	LOC119560815|XP_037730387.1|DSUP	CG18542|NP_649928.1|DMEL, CG32939|NP_788618.1|DMEL
OG0004706	LOC119552557|XP_037718104.1|DSUP	ERR|NP_648183.3|DMEL
OG0004707	LOC119546445|XP_037708647.1|DSUP	Rat1|NP_609082.1|DMEL
OG0004708	LOC119560522|XP_037729925.1|DSUP	EMC1|NP_649747.1|DMEL
OG0004709	LOC119560710|XP_037730246.1|DSUP	tsl|NP_524440.2|DMEL
OG0004710	LOC119549294|XP_037713184.1|DSUP	Afti|NP_001356916.1|DMEL
OG0004711	LOC119551936|XP_037717528.1|DSUP	ro|NP_524521.1|DMEL
OG0004712	LOC119559863|XP_037728898.1|DSUP	CG10841|NP_650299.1|DMEL
OG0004713	LOC119563442|XP_037732765.1|DSUP	Myo95E|NP_001027208.1|DMEL
OG0004714	LOC119562870|XP_037731911.1|DSUP	twin|NP_732964.1|DMEL
OG0004715	LOC119548182|XP_037711225.1|DSUP	l_2_34Fd|NP_609711.1|DMEL
OG0004716	LOC119548449|XP_037711644.1|DSUP	Root|NP_651216.2|DMEL
OG0004717	LOC119557636|XP_037726398.1|DSUP	RhoU|NP_001036266.1|DMEL
OG0004718	LOC119547202|XP_037709874.1|DSUP	CG15412|NP_001259996.1|DMEL
OG0004719	LOC119548263|XP_037711339.1|DSUP	cindr|NP_001263129.1|DMEL
OG0004720	LOC119549221|XP_037713032.1|DSUP	CG13603|NP_651200.1|DMEL
OG0004721	LOC119563173|XP_037732368.1|DSUP	mino|NP_651597.1|DMEL
OG0004722	LOC119563068|XP_037732211.1|DSUP	stg|NP_524547.1|DMEL
OG0004723	LOC119556324|XP_037724340.1|DSUP	CG9578|NP_608377.1|DMEL
OG0004724	LOC119560870|XP_037730470.1|DSUP	CG7718|NP_650751.3|DMEL
OG0004725	LOC119545728|XP_037707475.1|DSUP	T48|NP_524522.2|DMEL
OG0004726	LOC119557542|XP_037726247.1|DSUP	CG5639|NP_651570.1|DMEL
OG0004727	LOC119558965|XP_037728072.1|DSUP	CG10175|NP_001287487.1|DMEL
OG0004728	LOC119560663|XP_037730160.1|DSUP	CG12267|NP_650207.1|DMEL
OG0004729	LOC119558024|XP_037727079.1|DSUP	CG11103|NP_001033842.2|DMEL
OG0004730	LOC119546656|XP_037709039.1|DSUP	Aatf|NP_609066.1|DMEL
OG0004731	LOC119560240|XP_037729531.1|DSUP	Smu1|NP_650766.1|DMEL
OG0004732	LOC119559843|XP_037728868.1|DSUP	knk|NP_649981.1|DMEL
OG0004733	LOC119559822|XP_037728844.1|DSUP	m-cup|NP_650607.1|DMEL
OG0004734	LOC119559883|XP_037728948.1|DSUP	CG6678|NP_650996.1|DMEL
OG0004735	LOC119545828|XP_037707654.1|DSUP	RhoGAP100F|NP_001163786.1|DMEL
OG0004736	LOC119545711|XP_037707438.1|DSUP	spg|NP_733258.4|DMEL
OG0004737	LOC119560792|XP_037730349.1|DSUP	hkb|NP_524221.1|DMEL
OG0004738	LOC119560006|XP_037729208.1|DSUP	CG1090|NP_649459.4|DMEL
OG0004739	LOC119561787|XP_037731197.1|DSUP	RanBP3|NP_651178.1|DMEL
OG0004740	LOC119551923|XP_037717485.1|DSUP	sosie|NP_651295.1|DMEL
OG0004741	LOC119561086|XP_037730885.1|DSUP	gwl|NP_524860.2|DMEL
OG0004742	LOC119552740|XP_037718478.1|DSUP	bt|NP_001162825.1|DMEL
OG0004743	LOC119560552|XP_037729992.1|DSUP	GatA|NP_650775.2|DMEL
OG0004744	LOC119546578|XP_037708908.1|DSUP	Uxt|NP_609744.2|DMEL
OG0004745	LOC119559811|XP_037728824.1|DSUP	corto|NP_524231.2|DMEL
OG0004746	LOC119553449|XP_037719781.1|DSUP	CG31368|NP_996198.2|DMEL
OG0004747	LOC119553464|XP_037719798.1|DSUP	mthl5|NP_001287291.1|DMEL
OG0004748	LOC119548583|XP_037711834.1|DSUP	Cad87A|NP_731649.2|DMEL
OG0004749	LOC119551204|XP_037716369.1|DSUP	H|NP_732533.1|DMEL
OG0004750	LOC119560355|XP_037729687.1|DSUP	Cchl|NP_651003.1|DMEL
OG0004751	LOC119555657|XP_037723169.1|DSUP	Atg4b|NP_650452.1|DMEL
OG0004752	LOC119559814|XP_037728833.1|DSUP	CG31076|NP_733184.2|DMEL
OG0004753	LOC119563497|XP_037732865.1|DSUP	CG11089|NP_651305.1|DMEL
OG0004754	LOC119551392|XP_037716650.1|DSUP	Gp93|NP_651601.1|DMEL
OG0004755	LOC119547839|XP_037710800.1|DSUP	EloB|NP_524416.1|DMEL
OG0004756	LOC119547822|XP_037710776.1|DSUP	CG5412|NP_650895.1|DMEL
OG0004757	LOC119563361|XP_037732640.1|DSUP	CG7518|NP_731761.3|DMEL
OG0004758	LOC119560206|XP_037729497.1|DSUP	htl|NP_732286.1|DMEL
OG0004759	LOC119560979|XP_037730681.1|DSUP	Ada2b|NP_001027151.1|DMEL
OG0004760	LOC119559798|XP_037728809.1|DSUP	IFT54|NP_650353.1|DMEL
OG0004761	LOC119563335|XP_037732608.1|DSUP, LOC119559283|XP_037728284.1|DSUP	Keap1|NP_732202.2|DMEL
OG0004762	LOC119547119|XP_037709757.1|DSUP	Ent2|NP_609049.1|DMEL
OG0004763	LOC119560967|XP_037730658.1|DSUP	gl|NP_001262708.1|DMEL
OG0004764	LOC119560827|XP_037730401.1|DSUP	twf|NP_650338.1|DMEL
OG0004765	LOC119548818|XP_037712345.1|DSUP	CG42331|NP_651282.2|DMEL
OG0004766	LOC119563267|XP_037732514.1|DSUP	ash2|NP_788735.1|DMEL
OG0004767	LOC119559758|XP_037728757.1|DSUP	CG1074|NP_649471.3|DMEL
OG0004768	LOC119560833|XP_037730408.1|DSUP	CG14650|NP_649473.1|DMEL
OG0004769	LOC119547826|XP_037710777.1|DSUP	CG9272|NP_610078.2|DMEL
OG0004770	LOC119553282|XP_037719524.1|DSUP	CG7215|NP_650680.1|DMEL
OG0004771	LOC119545754|XP_037707524.1|DSUP	CG7903|NP_651755.2|DMEL
OG0004772	LOC119560262|XP_037729554.1|DSUP	DppIII|NP_731237.1|DMEL
OG0004773	LOC119559554|XP_037728520.1|DSUP	CG31195|NP_732553.2|DMEL
OG0004774	LOC119559570|XP_037728522.1|DSUP	Syp|NP_001262783.1|DMEL
OG0004775	LOC119561025|XP_037730778.1|DSUP	Mpc1|NP_650762.1|DMEL
OG0004776	LOC119552143|XP_037717867.1|DSUP	CG30159|NP_610254.1|DMEL
OG0004777	LOC119560778|XP_037730331.1|DSUP	ND-MLRQ|NP_730777.1|DMEL
OG0004778	LOC119548491|XP_037711694.1|DSUP	mRpS23|NP_723847.1|DMEL
OG0004779	LOC119559738|XP_037728725.1|DSUP	Lsd-1|NP_732904.2|DMEL
OG0004780	LOC119546988|XP_037709571.1|DSUP	ND-B14.5B|NP_608750.1|DMEL
OG0004781	LOC119560003|XP_037729205.1|DSUP	Octbeta3R|NP_001034048.2|DMEL
OG0004782	LOC119549188|XP_037712948.1|DSUP	CG13604|NP_001262894.1|DMEL
OG0004783	LOC119557886|XP_037726816.1|DSUP	l_1_G0469|NP_001096980.2|DMEL
OG0004784	LOC119560364|XP_037729697.1|DSUP	Osi20|NP_649641.1|DMEL
OG0004785	LOC119560468|XP_037729855.1|DSUP	Osi9|NP_649628.2|DMEL
OG0004786	LOC119560113|XP_037729390.1|DSUP	Osi7|NP_649626.1|DMEL
OG0004787	LOC119560942|XP_037730608.1|DSUP	Osi5|NP_649624.1|DMEL
OG0004788	LOC119560913|XP_037730542.1|DSUP	Osi4|NP_001262305.1|DMEL
OG0004789	LOC119560738|XP_037730280.1|DSUP	Osi3|NP_649622.2|DMEL
OG0004790	LOC119553583|XP_037719963.1|DSUP	CG5447|NP_001262986.1|DMEL
OG0004791	LOC119554145|XP_037720853.1|DSUP	Gprk2|NP_476867.1|DMEL
OG0004792	LOC119560873|XP_037730475.1|DSUP	mRpL55|NP_650780.1|DMEL
OG0004793	LOC119545661|XP_037707315.1|DSUP	ca|NP_733309.3|DMEL
OG0004794	LOC119559850|XP_037728883.1|DSUP	omd|NP_650303.1|DMEL
OG0004795	LOC119546728|XP_037709150.1|DSUP	TBC1D5|NP_731780.1|DMEL
OG0004796	LOC119559987|XP_037729174.1|DSUP	Past1|NP_731737.1|DMEL
OG0004797	LOC119560031|XP_037729256.1|DSUP	GABA-B-R2|NP_001287456.1|DMEL
OG0004798	LOC119555817|XP_037723366.1|DSUP	CG11882|NP_651676.1|DMEL
OG0004799	LOC119560469|XP_037729856.1|DSUP	puc|NP_524273.1|DMEL
OG0004800	LOC119560783|XP_037730337.1|DSUP	Npc2b|NP_650331.1|DMEL
OG0004801	LOC119547257|XP_037709968.1|DSUP	Sil1|NP_651356.1|DMEL
OG0004802	LOC119559772|XP_037728780.1|DSUP	Cdk2|NP_524420.1|DMEL
OG0004803	LOC119563538|XP_037732952.1|DSUP	CG10011|NP_651624.2|DMEL
OG0004804	LOC119560834|XP_037730413.1|DSUP	CG31522|NP_001262254.1|DMEL
OG0004805	LOC119545713|XP_037707443.1|DSUP	CG16779|NP_649896.2|DMEL
OG0004806	LOC119556209|XP_037724097.1|DSUP	CG1764|NP_572871.1|DMEL
OG0004807	LOC119563253|XP_037732495.1|DSUP	CG11839|NP_733077.3|DMEL
OG0004808	LOC119560463|XP_037729851.1|DSUP	mtTFB2|NP_649971.1|DMEL
OG0004809	LOC119563354|XP_037732632.1|DSUP	CG17272|NP_650917.1|DMEL
OG0004810	LOC119552796|XP_037718560.1|DSUP	CG17270|NP_650915.1|DMEL
