Orthogroup	DSUP.longest_only	DSEC.longest_only
OG0005937	LOC119555676|XP_037723224.1|DSUP	LOC6616590|XP_002040949.1|DSEC
OG0005938	LOC119551971|XP_037717608.1|DSUP	LOC6609514|XP_032572113.1|DSEC
OG0005939	LOC119557581|XP_037726311.1|DSUP	LOC6618543|XP_002042803.1|DSEC
OG0005940	LOC119549217|XP_037713009.1|DSUP	LOC6615409|XP_002039791.1|DSEC
OG0005941	LOC119550486|XP_037715103.1|DSUP	LOC6615778|XP_032570289.1|DSEC
OG0005942	LOC119559386|XP_037728371.1|DSUP	LOC116800372|XP_032570813.1|DSEC
OG0005943	LOC119549392|XP_037713370.1|DSUP	LOC6607854|XP_032572954.1|DSEC
OG0005944	LOC119551227|XP_037716392.1|DSUP	LOC6607858|XP_002032612.1|DSEC
OG0005945	LOC119550512|XP_037715146.1|DSUP	LOC6608567|XP_002033301.1|DSEC
OG0005946	LOC119550215|XP_037714702.1|DSUP	LOC6608884|XP_032572140.1|DSEC
OG0005947	LOC119551071|XP_037716122.1|DSUP	LOC6609473|XP_002034158.2|DSEC
OG0005948	LOC119553387|XP_037719672.1|DSUP	LOC6618395|XP_002042665.1|DSEC
OG0005949	LOC119553200|XP_037719380.1|DSUP	LOC6616486|XP_002040847.1|DSEC
OG0005950	LOC119548876|XP_037712435.1|DSUP	LOC6612122|XP_002036639.1|DSEC
OG0005951	LOC119554736|XP_037721685.1|DSUP	LOC6605131|XP_032573469.1|DSEC
OG0005952	LOC119548875|XP_037712433.1|DSUP	LOC6612121|XP_032583486.1|DSEC
OG0005953	LOC119548703|XP_037712095.1|DSUP	LOC6618247|XP_002042521.1|DSEC
OG0005954	LOC119548698|XP_037712090.1|DSUP	LOC6618251|XP_002042525.1|DSEC
OG0005955	LOC119563008|XP_037732125.1|DSUP	LOC6607084|XP_002031872.1|DSEC
OG0005956	LOC119549440|XP_037713461.1|DSUP	LOC6609640|XP_002034317.1|DSEC
OG0005957	LOC119563266|XP_037732513.1|DSUP	LOC6607771|XP_002032530.1|DSEC
OG0005958	LOC119563410|XP_037732706.1|DSUP	LOC6616983|XP_002041311.1|DSEC
OG0005959	LOC119548265|XP_037711337.1|DSUP	LOC6611864|XP_002036386.2|DSEC
OG0005960	LOC119556261|XP_037724235.1|DSUP	LOC6614925|XP_032582377.1|DSEC
OG0005961	LOC119549261|XP_037713098.1|DSUP	LOC6609395|XP_002034084.1|DSEC
OG0005962	LOC119549147|XP_037712854.1|DSUP	LOC6610053|XP_032572021.1|DSEC
OG0005963	LOC119548484|XP_037711685.1|DSUP	LOC6612158|XP_002036675.1|DSEC
OG0005964	LOC119550350|XP_037714899.1|DSUP	LOC6615428|XP_002039810.1|DSEC
OG0005965	LOC119551157|XP_037716279.1|DSUP	LOC6608419|XP_002033153.1|DSEC
OG0005966	LOC119550553|XP_037715265.1|DSUP	LOC6608816|XP_032571620.1|DSEC
OG0005967	LOC119550980|XP_037715943.1|DSUP	LOC6610045|XP_002034661.2|DSEC
OG0005968	LOC119550712|XP_037715518.1|DSUP	LOC6610041|XP_032573094.1|DSEC
OG0005969	LOC119549517|XP_037713557.1|DSUP	LOC6615816|XP_032572825.1|DSEC
OG0005970	LOC119554047|XP_037720713.1|DSUP	LOC6605176|XP_002030015.1|DSEC
OG0005971	LOC119559405|XP_037728401.1|DSUP	LOC6621145|XP_002045324.1|DSEC
OG0005972	LOC119552653|XP_037718278.1|DSUP	LOC6616292|XP_002040656.1|DSEC
OG0005973	LOC119554612|XP_037721533.1|DSUP	LOC6619417|XP_002043632.2|DSEC
OG0005974	LOC119553316|XP_037719570.1|DSUP	LOC6616281|XP_002040645.2|DSEC
OG0005975	LOC119552654|XP_037718284.1|DSUP	LOC6616291|XP_002040655.1|DSEC
OG0005976	LOC119563164|XP_037732353.1|DSUP	LOC6616630|XP_032579325.1|DSEC
OG0005977	LOC119551210|XP_037716372.1|DSUP	LOC6610105|XP_002034716.1|DSEC
OG0005978	LOC119552186|XP_037717962.1|DSUP	LOC6609549|XP_002034232.1|DSEC
OG0005980	LOC119549300|XP_037713187.1|DSUP	LOC6607992|XP_002032740.1|DSEC
OG0005981	LOC119558256|XP_037727514.1|DSUP	LOC6619912|XP_032582278.1|DSEC
OG0005982	LOC119551412|XP_037716679.1|DSUP	LOC116800302|XP_032570201.1|DSEC
OG0005983	LOC119558042|XP_037727119.1|DSUP	LOC116803112|XP_032582961.1|DSEC, LOC6615053|XP_032580389.1|DSEC
OG0005984	LOC119556352|XP_037724384.1|DSUP	LOC6618025|XP_032580827.1|DSEC
OG0005985	LOC119556693|XP_037725017.1|DSUP	LOC116802333|XP_032582505.1|DSEC
OG0005986	LOC119556593|XP_037724829.1|DSUP	LOC6614795|XP_002039214.1|DSEC
OG0005987	LOC119562452|XP_037731567.1|DSUP, LOC119556326|XP_037724342.1|DSUP	LOC6617544|XP_032581961.1|DSEC
OG0005988	LOC119551449|XP_037716720.1|DSUP	LOC6608716|XP_002033440.1|DSEC
OG0005989	LOC119559398|XP_037728388.1|DSUP	LOC6609049|XP_002033752.1|DSEC
OG0005990	LOC119549749|XP_037713919.1|DSUP	LOC6609747|XP_032572776.1|DSEC
OG0005991	LOC119551384|XP_037716634.1|DSUP	LOC6608249|XP_002032993.1|DSEC
OG0005992	LOC119553210|XP_037719395.1|DSUP	LOC6605165|XP_002030004.1|DSEC
OG0005993	LOC119553211|XP_037719396.1|DSUP	LOC6605167|XP_032573819.1|DSEC
OG0005994	LOC119555656|XP_037723165.1|DSUP	LOC6616456|XP_002040817.2|DSEC
OG0005995	LOC119555008|XP_037722079.1|DSUP	LOC6616297|XP_002040661.2|DSEC
OG0005996	LOC119553610|XP_037719996.1|DSUP	LOC6616483|XP_002040844.1|DSEC
OG0005997	LOC119550575|XP_037715294.1|DSUP	LOC6608574|XP_002033308.1|DSEC
OG0005998	LOC119553403|XP_037719703.1|DSUP	LOC6605741|XP_002030557.1|DSEC
OG0005999	LOC119554934|XP_037721972.1|DSUP	LOC6610190|XP_002034798.1|DSEC
OG0006000	LOC119549689|XP_037713833.1|DSUP	LOC6609507|XP_002034191.2|DSEC
OG0006001	LOC119553540|XP_037719905.1|DSUP	LOC6610880|XP_032574856.1|DSEC
OG0006002	LOC119551673|XP_037717053.1|DSUP	LOC6615787|XP_032570308.1|DSEC
OG0006003	LOC119553318|XP_037719575.1|DSUP	LOC6605718|XP_032574510.1|DSEC
OG0006004	LOC119560383|XP_037729729.1|DSUP	LOC6613870|XP_032577884.1|DSEC
OG0006005	LOC119551531|XP_037716845.1|DSUP	LOC6608629|XP_002033363.1|DSEC
OG0006006	LOC119549425|XP_037713435.1|DSUP	LOC6615312|XP_002039716.1|DSEC
OG0006007	LOC119559467|XP_037728505.1|DSUP	LOC6619185|XP_002043409.1|DSEC
OG0006008	LOC119546598|XP_037708953.1|DSUP	LOC6613186|XP_032583667.1|DSEC
OG0006009	LOC119555432|XP_037722729.1|DSUP	LOC6616320|XP_002040680.1|DSEC
OG0006010	LOC119555646|XP_037723122.1|DSUP	LOC6616468|XP_032573481.1|DSEC
OG0006011	LOC119555275|XP_037722506.1|DSUP	LOC6610143|XP_002034752.1|DSEC
OG0006012	LOC119555338|XP_037722601.1|DSUP	LOC6605285|XP_032575472.1|DSEC
OG0006013	LOC119552106|XP_037717819.1|DSUP	LOC6608917|XP_002033631.2|DSEC
OG0006014	LOC119553187|XP_037719362.1|DSUP	LOC6605596|XP_002030415.1|DSEC
OG0006015	LOC119549423|XP_037713430.1|DSUP	LOC6609247|XP_002033937.1|DSEC
OG0006016	LOC119551958|XP_037717580.1|DSUP	LOC6608250|XP_002032994.1|DSEC
OG0006017	LOC119551355|XP_037716603.1|DSUP	LOC6608774|XP_002033495.1|DSEC
OG0006018	LOC119549410|XP_037713400.1|DSUP	LOC6609895|XP_002034545.1|DSEC
OG0006019	LOC119551199|XP_037716329.1|DSUP	LOC116800402|XP_032571010.1|DSEC
OG0006020	LOC119552860|XP_037718673.1|DSUP	LOC6616307|XP_002040671.1|DSEC
OG0006021	LOC119555336|XP_037722599.1|DSUP	LOC6605487|XP_032576028.1|DSEC
OG0006022	LOC119547353|XP_037710095.1|DSUP	LOC6617860|XP_002042168.1|DSEC
OG0006023	LOC119553142|XP_037719282.1|DSUP	LOC6616958|XP_002041286.1|DSEC
OG0006024	LOC119556356|XP_037724392.1|DSUP	LOC6617946|XP_032580456.1|DSEC
OG0006025	LOC119551948|XP_037717566.1|DSUP	LOC6608794|XP_002033513.1|DSEC
OG0006026	LOC119563380|XP_037732659.1|DSUP	LOC6607450|XP_002032219.1|DSEC
OG0006027	LOC119549127|XP_037712821.1|DSUP	LOC6609007|XP_002033712.1|DSEC
OG0006028	LOC119551559|XP_037716883.1|DSUP	LOC6609129|XP_032571387.1|DSEC
OG0006029	LOC119549071|XP_037712706.1|DSUP	LOC6608246|XP_002032990.1|DSEC
OG0006030	LOC119563289|XP_037732544.1|DSUP	LOC6607789|XP_002032548.1|DSEC
OG0006031	LOC119551306|XP_037716529.1|DSUP	LOC6608750|XP_032572201.1|DSEC
OG0006032	LOC119555908|XP_037723527.1|DSUP	LOC6615197|XP_032581886.1|DSEC
OG0006033	LOC119550181|XP_037714646.1|DSUP	LOC6608776|XP_002033497.1|DSEC
OG0006034	LOC119551830|XP_037717330.1|DSUP	LOC6619201|XP_002043422.2|DSEC
OG0006035	LOC119545746|XP_037707496.1|DSUP	LOC6606201|XP_002031009.1|DSEC
OG0006036	LOC119547376|XP_037710128.1|DSUP	LOC6611830|XP_002036352.1|DSEC
OG0006037	LOC119549606|XP_037713705.1|DSUP	LOC6609191|XP_002033882.1|DSEC
OG0006038	LOC119560763|XP_037730312.1|DSUP	LOC6614029|XP_002038483.1|DSEC
OG0006039	LOC119559430|XP_037728456.1|DSUP	LOC6619178|XP_002043404.1|DSEC
OG0006040	LOC119559460|XP_037728494.1|DSUP	LOC6609063|XP_032570440.1|DSEC
OG0006041	LOC119557749|XP_037726563.1|DSUP	LOC6618952|XP_002043197.1|DSEC
OG0006042	LOC119552150|XP_037717876.1|DSUP	LOC6609311|XP_032572353.1|DSEC
OG0006043	LOC119554165|XP_037720882.1|DSUP	LOC6606150|XP_032573774.1|DSEC
OG0006044	LOC119556040|XP_037723756.1|DSUP	LOC6615922|XP_002040290.1|DSEC
OG0006045	LOC119559381|XP_037728365.1|DSUP	LOC6619156|XP_032570769.1|DSEC
OG0006046	LOC119550297|XP_037714819.1|DSUP	LOC6609536|XP_002034219.1|DSEC
OG0006047	LOC119554511|XP_037721381.1|DSUP	LOC6605642|XP_002030460.1|DSEC
OG0006048	LOC119554703|XP_037721635.1|DSUP	LOC6605296|XP_002030134.1|DSEC
OG0006049	LOC119557885|XP_037726815.1|DSUP	LOC6618513|XP_002042773.1|DSEC
OG0006050	LOC119548525|XP_037711748.1|DSUP	LOC6612981|XP_002037472.1|DSEC
OG0006051	LOC119557306|XP_037725944.1|DSUP	LOC6619880|XP_002044093.1|DSEC
OG0006052	LOC119549727|XP_037713896.1|DSUP	LOC6618922|XP_002043170.1|DSEC
OG0006053	LOC119554530|XP_037721408.1|DSUP	LOC6604850|XP_002029695.1|DSEC
OG0006054	LOC119547262|XP_037710008.1|DSUP	LOC6620289|XP_032579807.1|DSEC
OG0006055	LOC119560346|XP_037729670.1|DSUP	LOC6606671|XP_002031471.1|DSEC
OG0006056	LOC119551873|XP_037717395.1|DSUP	LOC6609312|XP_002034001.1|DSEC
OG0006057	LOC119553919|XP_037720530.1|DSUP	LOC6610302|XP_002034897.1|DSEC
OG0006058	LOC119559911|XP_037729016.1|DSUP	LOC6613708|XP_032576877.1|DSEC
OG0006059	LOC119553681|XP_037720158.1|DSUP	LOC6605491|XP_032573376.1|DSEC
OG0006060	LOC119553684|XP_037720162.1|DSUP	LOC6605492|XP_032573378.1|DSEC
OG0006061	LOC119558058|XP_037727136.1|DSUP	LOC6615225|XP_032580757.1|DSEC
OG0006062	LOC119550453|XP_037715062.1|DSUP	LOC6606852|XP_002031649.1|DSEC
OG0006063	LOC119548547|XP_037711769.1|DSUP	LOC6611891|XP_002036408.1|DSEC
OG0006064	LOC119549095|XP_037712753.1|DSUP	LOC6609111|XP_002033813.1|DSEC
OG0006065	LOC119554156|XP_037720872.1|DSUP	LOC6610480|XP_002035060.1|DSEC
OG0006066	LOC119549302|XP_037713189.1|DSUP	LOC6607996|XP_002032744.1|DSEC
OG0006067	LOC119551861|XP_037717367.1|DSUP	LOC6608238|XP_032572730.1|DSEC
OG0006068	LOC119558080|XP_037727189.1|DSUP	LOC6615036|XP_002039453.1|DSEC
OG0006069	LOC119555515|XP_037722863.1|DSUP	LOC6606135|XP_002030943.1|DSEC
OG0006070	LOC119554994|XP_037722061.1|DSUP	LOC6616474|XP_032575062.1|DSEC
OG0006071	LOC119559451|XP_037728485.1|DSUP	LOC6618710|XP_002042969.1|DSEC
OG0006072	LOC119553128|XP_037719249.1|DSUP	LOC6610479|XP_002035059.1|DSEC
OG0006073	LOC119554991|XP_037722057.1|DSUP	LOC6610242|XP_002034837.1|DSEC
OG0006074	LOC119558217|XP_037727455.1|DSUP	LOC6619922|XP_032582062.1|DSEC
OG0006075	LOC119556505|XP_037724694.1|DSUP	LOC116802210|XP_032581815.1|DSEC
OG0006076	LOC119551840|XP_037717338.1|DSUP	LOC6609212|XP_002033903.1|DSEC
OG0006077	LOC119553580|XP_037719956.1|DSUP	LOC6619390|XP_032574120.1|DSEC
OG0006078	LOC119553617|XP_037720011.1|DSUP	LOC6619391|XP_032574385.1|DSEC
OG0006079	LOC119554056|XP_037720725.1|DSUP	LOC6616354|XP_002040714.1|DSEC
OG0006080	LOC119555450|XP_037722753.1|DSUP	LOC6605856|XP_032573314.1|DSEC
OG0006081	LOC119549768|XP_037713953.1|DSUP	LOC6608372|XP_032570803.1|DSEC
OG0006082	LOC119551579|XP_037716909.1|DSUP	LOC6608374|XP_002033110.1|DSEC
OG0006083	LOC119554977|XP_037722034.1|DSUP	LOC6618357|XP_002042628.1|DSEC
OG0006084	LOC119555458|XP_037722787.1|DSUP	LOC6605830|XP_032574361.1|DSEC
OG0006085	LOC119553950|XP_037720572.1|DSUP	LOC6616473|XP_002040834.1|DSEC
OG0006086	LOC119554363|XP_037721159.1|DSUP	LOC6616477|XP_032574447.1|DSEC
OG0006087	LOC119551132|XP_037716246.1|DSUP	LOC6609535|XP_002034218.1|DSEC
OG0006088	LOC119555518|XP_037722871.1|DSUP	LOC6606139|XP_002030947.1|DSEC
OG0006089	LOC119556644|XP_037724904.1|DSUP	LOC6612427|XP_002036935.1|DSEC
OG0006090	LOC119552967|XP_037718902.1|DSUP	LOC6605955|XP_032574924.1|DSEC
OG0006091	LOC119552570|XP_037718122.1|DSUP	LOC6605086|XP_032575687.1|DSEC
OG0006092	LOC119556349|XP_037724380.1|DSUP	LOC116801945|XP_032580010.1|DSEC
OG0006093	LOC119551154|XP_037716276.1|DSUP	LOC6608421|XP_002033155.1|DSEC
OG0006094	LOC119553665|XP_037720104.1|DSUP	LOC6605339|XP_002030175.1|DSEC
OG0006095	LOC119549250|XP_037713084.1|DSUP	LOC6608296|XP_002033033.2|DSEC
OG0006096	LOC119552190|XP_037717968.1|DSUP	LOC6609162|XP_032571977.1|DSEC
OG0006097	LOC119553383|XP_037719663.1|DSUP	LOC6618328|XP_032575596.1|DSEC
OG0006098	LOC119548747|XP_037712192.1|DSUP	LOC6617210|XP_002041537.1|DSEC
OG0006099	LOC119551666|XP_037717046.1|DSUP	LOC6609234|XP_002033925.1|DSEC
OG0006100	LOC119550172|XP_037714634.1|DSUP	LOC6615640|XP_002040014.1|DSEC
OG0006101	LOC119546791|XP_037709281.1|DSUP	LOC6611983|XP_002036500.1|DSEC
OG0006102	LOC119551029|XP_037716017.1|DSUP	LOC6609944|XP_032572389.1|DSEC
OG0006103	LOC119558306|XP_037727636.1|DSUP	LOC6617613|XP_032580103.1|DSEC
OG0006104	LOC119557764|XP_037726588.1|DSUP	LOC6618975|XP_002043220.1|DSEC
OG0006105	LOC119557353|XP_037726017.1|DSUP	LOC6618974|XP_002043219.1|DSEC
OG0006106	LOC119553597|XP_037719979.1|DSUP	LOC6616506|XP_032574530.1|DSEC
OG0006107	LOC119550489|XP_037715105.1|DSUP	LOC6615306|XP_002039710.1|DSEC
OG0006108	LOC119557412|XP_037726089.1|DSUP	LOC6615968|XP_002040335.1|DSEC
OG0006109	LOC119552848|XP_037718646.1|DSUP	LOC6616604|XP_002040962.1|DSEC
OG0006110	LOC119555506|XP_037722853.1|DSUP	LOC6618343|XP_002042615.1|DSEC
OG0006111	LOC119549509|XP_037713549.1|DSUP	LOC6615286|XP_002039690.1|DSEC
OG0006112	LOC119550015|XP_037714366.1|DSUP	LOC6613011|XP_002037501.1|DSEC
OG0006113	LOC119554149|XP_037720865.1|DSUP	LOC6606024|XP_002030835.1|DSEC
OG0006114	LOC119557192|XP_037725773.1|DSUP	LOC6612664|XP_002037168.1|DSEC
OG0006115	LOC119551248|XP_037716419.1|DSUP	LOC6608801|XP_002033520.1|DSEC
OG0006116	LOC119551795|XP_037717270.1|DSUP	LOC6608743|XP_002033466.2|DSEC
OG0006117	LOC119549265|XP_037713101.1|DSUP	LOC6609394|XP_002034083.1|DSEC
OG0006118	LOC119551994|XP_037717642.1|DSUP	LOC6609527|XP_032570234.1|DSEC
OG0006119	LOC119559456|XP_037728487.1|DSUP	LOC6609055|XP_002033758.1|DSEC
OG0006120	LOC119551875|XP_037717397.1|DSUP	LOC6609679|XP_002034337.1|DSEC
OG0006121	LOC119552765|XP_037718498.1|DSUP	LOC6616481|XP_002040842.1|DSEC
OG0006122	LOC119563078|XP_037732235.1|DSUP	LOC116801931|XP_032579828.1|DSEC
OG0006123	LOC119551269|XP_037716457.1|DSUP	LOC6618814|XP_032571859.1|DSEC
OG0006124	LOC119558243|XP_037727498.1|DSUP	LOC6607718|XP_002032481.1|DSEC
OG0006125	LOC119553679|XP_037720153.1|DSUP	LOC6605493|XP_032573880.1|DSEC
OG0006126	LOC119553431|XP_037719743.1|DSUP	LOC6611127|XP_032574403.1|DSEC
OG0006127	LOC119553380|XP_037719661.1|DSUP	LOC6605760|XP_002030575.1|DSEC
OG0006128	LOC119554601|XP_037721517.1|DSUP	LOC6605779|XP_002030594.1|DSEC
OG0006129	LOC119553518|XP_037719869.1|DSUP	LOC6605750|XP_002030565.1|DSEC
OG0006130	LOC119553710|XP_037720218.1|DSUP	LOC6605795|XP_002030610.1|DSEC
OG0006131	LOC119554259|XP_037721029.1|DSUP	LOC6605792|XP_002030607.1|DSEC
OG0006132	LOC119554694|XP_037721623.1|DSUP	LOC6605783|XP_002030598.1|DSEC
OG0006133	LOC119553711|XP_037720219.1|DSUP	LOC6605796|XP_002030611.1|DSEC
OG0006134	LOC119552775|XP_037718512.1|DSUP	LOC6605746|XP_032573473.1|DSEC
OG0006135	LOC119552514|XP_037718059.1|DSUP	LOC6605794|XP_002030609.2|DSEC
OG0006136	LOC119553685|XP_037720166.1|DSUP	LOC6605494|XP_002030327.1|DSEC
OG0006137	LOC119553976|XP_037720611.1|DSUP	LOC6605715|XP_002030531.1|DSEC
OG0006138	LOC119550334|XP_037714879.1|DSUP	LOC6608143|XP_002032889.1|DSEC
OG0006139	LOC119549983|XP_037714314.1|DSUP	LOC6608257|XP_002033001.1|DSEC
OG0006140	LOC119549617|XP_037713717.1|DSUP	LOC6618799|XP_032570599.1|DSEC
OG0006141	LOC119549435|XP_037713456.1|DSUP	LOC6609475|XP_002034160.1|DSEC
OG0006142	LOC119552838|XP_037718627.1|DSUP	LOC6618383|XP_002042653.1|DSEC
OG0006143	LOC119553933|XP_037720550.1|DSUP	LOC6605524|XP_002030357.1|DSEC
OG0006144	LOC119554189|XP_037720913.1|DSUP	LOC6605628|XP_032575500.1|DSEC
OG0006145	LOC119553555|XP_037719924.1|DSUP	LOC6619421|XP_002043636.1|DSEC
OG0006146	LOC119548861|XP_037712416.1|DSUP	LOC6611672|XP_002036207.2|DSEC
OG0006147	LOC119563241|XP_037732474.1|DSUP	LOC6607128|XP_002031916.1|DSEC
OG0006148	LOC119552620|XP_037718213.1|DSUP	LOC6616272|XP_002040636.1|DSEC
OG0006149	LOC119554326|XP_037721119.1|DSUP	LOC6605525|XP_002030358.1|DSEC
OG0006150	LOC119554324|XP_037721117.1|DSUP	LOC6605528|XP_002030359.1|DSEC
OG0006151	LOC119546247|XP_037708327.1|DSUP	LOC6611894|XP_002036411.1|DSEC
OG0006152	LOC119556139|XP_037723966.1|DSUP	LOC6619662|XP_002043877.1|DSEC
OG0006153	LOC119551699|XP_037717095.1|DSUP	LOC6609523|XP_002034207.1|DSEC
OG0006154	LOC119552946|XP_037718851.1|DSUP	LOC6619682|XP_002043897.1|DSEC
OG0006155	LOC119562922|XP_037732000.1|DSUP	LOC6607124|XP_002031912.2|DSEC, LOC6621815|XP_032577772.1|DSEC, LOC116801551|XP_032577771.1|DSEC
OG0006156	LOC119546851|XP_037709380.1|DSUP	LOC6607190|XP_002031974.2|DSEC
OG0006157	LOC119551834|XP_037717332.1|DSUP	LOC6615821|XP_002040191.1|DSEC
OG0006158	LOC119554483|XP_037721337.1|DSUP	LOC6605416|XP_002030249.2|DSEC
OG0006159	LOC119550105|XP_037714513.1|DSUP	LOC6609148|XP_002033850.1|DSEC
OG0006160	LOC119551668|XP_037717049.1|DSUP	LOC6615822|XP_002040192.1|DSEC
OG0006161	LOC119552159|XP_037717902.1|DSUP	LOC6608341|XP_032571260.1|DSEC
OG0006162	LOC119558188|XP_037727436.1|DSUP	LOC6620286|XP_032579854.1|DSEC
OG0006163	LOC119550633|XP_037715396.1|DSUP	LOC6609137|XP_002033839.1|DSEC
OG0006165	LOC119553416|XP_037719721.1|DSUP	LOC6616502|XP_002040862.1|DSEC
OG0006166	LOC119548574|XP_037711819.1|DSUP	LOC6611822|XP_002036344.2|DSEC
OG0006167	LOC119551560|XP_037716886.1|DSUP	LOC6615379|XP_002039761.2|DSEC
OG0006168	LOC119556847|XP_037725246.1|DSUP	LOC6612330|XP_002036840.1|DSEC
OG0006169	LOC119558018|XP_037727058.1|DSUP	LOC6612425|XP_002036933.1|DSEC
OG0006170	LOC119551302|XP_037716525.1|DSUP	LOC6615350|XP_032572663.1|DSEC
OG0006171	LOC119554172|XP_037720890.1|DSUP	LOC6606058|XP_002030869.1|DSEC, LOC6621197|XP_002045376.1|DSEC
OG0006172	LOC119555301|XP_037722546.1|DSUP	LOC6611167|XP_002035724.2|DSEC
OG0006173	LOC119547452|XP_037710242.1|DSUP	LOC6617371|XP_002041696.2|DSEC
OG0006173	LOC119547510|XP_037710331.1|DSUP	LOC6617370|XP_002041695.1|DSEC
OG0006174	LOC119554543|XP_037721430.1|DSUP, LOC119554757|XP_037721712.1|DSUP	LOC6618313|XP_002042586.1|DSEC, LOC6618314|XP_002042587.2|DSEC
OG0006175	LOC119551349|XP_037716596.1|DSUP	LOC6615294|XP_032571733.1|DSEC
OG0006176	LOC119547642|XP_037710509.1|DSUP	LOC6613716|XP_032576630.1|DSEC
OG0006177	LOC119555303|XP_037722548.1|DSUP	LOC116801113|XP_032574698.1|DSEC
OG0006178	LOC119551769|XP_037717224.1|DSUP, LOC119562259|XP_037731363.1|DSUP	LOC6615634|XP_002040008.2|DSEC
OG0006178	LOC119562258|XP_037731361.1|DSUP, LOC119551785|XP_037717257.1|DSUP, LOC119562277|XP_037731381.1|DSUP	LOC6615632|XP_032572300.1|DSEC
OG0006179	LOC119551337|XP_037716566.1|DSUP, LOC119560192|XP_037729484.1|DSUP	LOC6614054|XP_002038508.1|DSEC, LOC6614055|XP_002038509.1|DSEC
OG0006181	LOC119559743|XP_037728729.1|DSUP	LOC6619104|XP_002043344.1|DSEC
OG0006182	LOC119563109|XP_037732280.1|DSUP	LOC6607458|XP_002032227.1|DSEC
OG0006183	LOC119560162|XP_037729447.1|DSUP	LOC6606457|XP_002031260.1|DSEC
OG0006184	LOC119560758|XP_037730307.1|DSUP	LOC6607342|XP_002032115.1|DSEC
OG0006185	LOC119555910|XP_037723533.1|DSUP	LOC6606279|XP_002031084.1|DSEC
OG0006186	LOC119560685|XP_037730186.1|DSUP	LOC6607349|XP_002032122.1|DSEC
OG0006187	LOC119554827|XP_037721832.1|DSUP	LOC6612831|XP_002037332.1|DSEC
OG0006188	LOC119558028|XP_037727087.1|DSUP	LOC6612210|XP_032582403.1|DSEC
OG0006189	LOC119558030|XP_037727092.1|DSUP	LOC6612211|XP_002036728.2|DSEC
OG0006190	LOC119563498|XP_037732866.1|DSUP	LOC6607827|XP_032579285.1|DSEC
OG0006191	LOC119547113|XP_037709754.1|DSUP	LOC6617170|XP_002041497.1|DSEC
OG0006192	LOC119556493|XP_037724680.1|DSUP	LOC6612196|XP_002036708.2|DSEC
OG0006193	LOC119556187|XP_037724058.1|DSUP	LOC6618514|XP_002042774.1|DSEC
OG0006194	LOC119556444|XP_037724606.1|DSUP	LOC6618114|XP_032581634.1|DSEC
OG0006195	LOC119556067|XP_037723808.1|DSUP	LOC6619592|XP_032580012.1|DSEC
OG0006196	LOC119560700|XP_037730215.1|DSUP	LOC6607058|XP_032577368.1|DSEC
OG0006197	LOC119562965|XP_037732072.1|DSUP	LOC6619449|XP_032579774.1|DSEC
OG0006198	LOC119557334|XP_037725984.1|DSUP	LOC6614805|XP_032581382.1|DSEC
OG0006199	LOC119546906|XP_037709464.1|DSUP	LOC6607839|XP_002032596.1|DSEC
OG0006200	LOC119563209|XP_037732433.1|DSUP	LOC6616747|XP_002041084.2|DSEC
OG0006201	LOC119558370|XP_037727811.1|DSUP	LOC6614852|XP_032582348.1|DSEC
OG0006202	LOC119558369|XP_037727809.1|DSUP	LOC6614851|XP_002039269.1|DSEC
OG0006203	LOC119555887|XP_037723477.1|DSUP	LOC6618057|XP_032582645.1|DSEC
OG0006204	LOC119563006|XP_037732123.1|DSUP	LOC6606367|XP_002031172.1|DSEC
OG0006205	LOC119556319|XP_037724334.1|DSUP	LOC6620462|XP_002044669.1|DSEC
OG0006206	LOC119557545|XP_037726246.1|DSUP	LOC6620002|XP_032581219.1|DSEC
OG0006207	LOC119548814|XP_037712335.1|DSUP	LOC6613489|XP_002037958.1|DSEC
OG0006208	LOC119552673|XP_037718310.1|DSUP	LOC6610150|XP_002034759.1|DSEC
OG0006209	LOC119556842|XP_037725241.1|DSUP	LOC6619800|XP_002044013.1|DSEC
OG0006210	LOC119557804|XP_037726636.1|DSUP	LOC6619746|XP_032580586.1|DSEC
OG0006211	LOC119548172|XP_037711213.1|DSUP	LOC6611626|XP_002036162.1|DSEC
OG0006212	LOC119548171|XP_037711211.1|DSUP	LOC6611625|XP_032578634.1|DSEC
OG0006213	LOC119560775|XP_037730328.1|DSUP	LOC6613785|XP_032578084.1|DSEC
OG0006214	LOC119556305|XP_037724315.1|DSUP	LOC6617922|XP_002042230.1|DSEC
OG0006215	LOC119556832|XP_037725218.1|DSUP	LOC6620263|XP_002044471.2|DSEC
OG0006216	LOC119559176|XP_037728168.1|DSUP	LOC6617104|XP_032577639.1|DSEC
OG0006217	LOC119557182|XP_037725724.1|DSUP	LOC6618096|XP_032580995.1|DSEC
OG0006218	LOC119546442|XP_037708645.1|DSUP	LOC6611203|XP_002035759.1|DSEC
OG0006219	LOC119556986|XP_037725443.1|DSUP	LOC6616014|XP_032581769.1|DSEC
OG0006220	LOC119554981|XP_037722041.1|DSUP	LOC6606129|XP_002030937.2|DSEC
OG0006221	LOC119563218|XP_037732443.1|DSUP	LOC6612967|XP_002037458.2|DSEC
OG0006222	LOC119552973|XP_037718919.1|DSUP	LOC6612965|XP_002037456.1|DSEC
