Orthogroup	DSUP.longest_only	DBIA.longest_only
OG0006633	LOC119553516|XP_037719866.1|DSUP	LOC108030646|XP_016959152.1|DBIA
OG0006634	LOC119546952|XP_037709519.1|DSUP	LOC108029185|XP_016956845.1|DBIA
OG0006635	LOC119546393|XP_037708564.1|DSUP	LOC108027790|XP_016954847.1|DBIA
OG0006636	LOC119557346|XP_037726011.1|DSUP	LOC108025984|XP_016952168.1|DBIA
OG0006637	LOC119553219|XP_037719405.1|DSUP	LOC108028544|XP_016955931.1|DBIA
OG0006638	LOC119550008|XP_037714359.1|DSUP	LOC108036567|XP_016968303.1|DBIA
OG0006639	LOC119551744|XP_037717173.1|DSUP	LOC108036338|XP_016967869.1|DBIA
OG0006640	LOC119551228|XP_037716393.1|DSUP	LOC108029727|XP_016957699.1|DBIA
OG0006641	LOC119551926|XP_037717484.1|DSUP	LOC108036343|XP_016967888.1|DBIA
OG0006642	LOC119551783|XP_037717239.1|DSUP	LOC108022471|XP_016946910.1|DBIA
OG0006643	LOC119549384|XP_037713352.1|DSUP	LOC108026657|XP_016953183.1|DBIA
OG0006644	LOC119553898|XP_037720495.1|DSUP	LOC108028644|XP_016956057.1|DBIA
OG0006645	LOC119548283|XP_037711378.1|DSUP	LOC108032594|XP_016961996.1|DBIA
OG0006646	LOC119549199|XP_037712957.1|DSUP	LOC108030049|XP_016958113.1|DBIA
OG0006647	LOC119549630|XP_037713744.1|DSUP	LOC108030225|XP_016958501.1|DBIA
OG0006648	LOC119553371|XP_037719649.1|DSUP	LOC108034626|XP_016965051.1|DBIA
OG0006649	LOC119549878|XP_037714111.1|DSUP	LOC108026717|XP_016953314.1|DBIA
OG0006650	LOC119548974|XP_037712491.1|DSUP	LOC108030126|XP_016958319.1|DBIA
OG0006651	LOC119554951|XP_037721992.1|DSUP	LOC108028273|XP_016955462.1|DBIA
OG0006652	LOC119552980|XP_037718926.1|DSUP	LOC108028746|XP_016956204.1|DBIA
OG0006653	LOC119555167|XP_037722327.1|DSUP	LOC108034869|XP_016965554.1|DBIA
OG0006654	LOC119554766|XP_037721732.1|DSUP	LOC108031074|XP_016959772.1|DBIA
OG0006655	LOC119554301|XP_037721087.1|DSUP	LOC108034894|XP_016965597.1|DBIA
OG0006656	LOC119553144|XP_037719283.1|DSUP	LOC108035057|XP_016965927.1|DBIA
OG0006657	LOC119549995|XP_037714336.1|DSUP	LOC108022876|XP_016947560.1|DBIA
OG0006658	LOC119553167|XP_037719331.1|DSUP	LOC108035341|XP_016966416.1|DBIA
OG0006659	LOC119554270|XP_037721049.1|DSUP	LOC108035451|XP_016966578.1|DBIA
OG0006660	LOC119553965|XP_037720589.1|DSUP	LOC108028682|XP_016956110.1|DBIA
OG0006661	LOC119552835|XP_037718620.1|DSUP	LOC108028434|XP_016955753.1|DBIA
OG0006662	LOC119546847|XP_037709372.1|DSUP	LOC108027787|XP_016954844.1|DBIA
OG0006663	LOC119552986|XP_037718932.1|DSUP	LOC108028622|XP_016956031.1|DBIA
OG0006664	LOC119559914|XP_037729019.1|DSUP	LOC108032096|XP_016961413.1|DBIA
OG0006665	LOC119552697|XP_037718358.1|DSUP	LOC108027891|XP_016955002.1|DBIA
OG0006666	LOC119551208|XP_037716370.1|DSUP	LOC108030341|XP_016958694.1|DBIA
OG0006667	LOC119552924|XP_037718793.1|DSUP	LOC108028501|XP_016955866.1|DBIA
OG0006668	LOC119551391|XP_037716646.1|DSUP	LOC108029424|XP_016957157.1|DBIA
OG0006669	LOC119553461|XP_037719792.1|DSUP	LOC108028031|XP_016955158.1|DBIA
OG0006670	LOC119554787|XP_037721761.1|DSUP	LOC108028750|XP_016956209.1|DBIA
OG0006671	LOC119552816|XP_037718591.1|DSUP	LOC108028416|XP_016955724.1|DBIA
OG0006672	LOC119554399|XP_037721212.1|DSUP	LOC108034880|XP_016965574.1|DBIA
OG0006673	LOC119553456|XP_037719786.1|DSUP	LOC108035333|XP_016966400.1|DBIA
OG0006674	LOC119554949|XP_037721991.1|DSUP	LOC108028288|XP_016955491.1|DBIA
OG0006675	LOC119552748|XP_037718464.1|DSUP	LOC108034529|XP_016964944.1|DBIA
OG0006676	LOC119555659|XP_037723170.1|DSUP	LOC108028413|XP_016955720.1|DBIA
OG0006677	LOC119555053|XP_037722174.1|DSUP	LOC108034964|XP_016965762.1|DBIA
OG0006678	LOC119554791|XP_037721767.1|DSUP	LOC108028325|XP_016955546.1|DBIA
OG0006679	LOC119555195|XP_037722381.1|DSUP	LOC108034846|XP_016965467.1|DBIA
OG0006680	LOC119554776|XP_037721751.1|DSUP	LOC108025328|XP_016951243.1|DBIA
OG0006681	LOC119552815|XP_037718588.1|DSUP	LOC108028414|XP_016955721.1|DBIA
OG0006682	LOC119553880|XP_037720468.1|DSUP	LOC108028621|XP_016956030.1|DBIA
OG0006683	LOC119553655|XP_037720069.1|DSUP	LOC108028839|XP_016956319.1|DBIA
OG0006684	LOC119555052|XP_037722173.1|DSUP	LOC108034963|XP_016965761.1|DBIA
OG0006685	LOC119550168|XP_037714631.1|DSUP	LOC108036434|XP_016968063.1|DBIA
OG0006686	LOC119555061|XP_037722189.1|DSUP	LOC108028331|XP_016955560.1|DBIA
OG0006687	LOC119556697|XP_037725022.1|DSUP	LOC108035742|XP_016966927.1|DBIA
OG0006688	LOC119553261|XP_037719479.1|DSUP	LOC108028039|XP_016955166.1|DBIA
OG0006689	LOC119554104|XP_037720782.1|DSUP	LOC108034465|XP_016964838.1|DBIA
OG0006690	LOC119545846|XP_037707741.1|DSUP	LOC108025613|XP_016951639.1|DBIA
OG0006691	LOC119555443|XP_037722745.1|DSUP	LOC108035151|XP_016966082.1|DBIA
OG0006692	LOC119553514|XP_037719864.1|DSUP	LOC108030654|XP_016959163.1|DBIA
OG0006693	LOC119554239|XP_037721001.1|DSUP	LOC108035433|XP_016966554.1|DBIA
OG0006694	LOC119556306|XP_037724316.1|DSUP	LOC108023536|XP_016948592.1|DBIA
OG0006695	LOC119553423|XP_037719727.1|DSUP	LOC108035289|XP_016966345.1|DBIA
OG0006697	LOC119552509|XP_037718051.1|DSUP	LOC108035505|XP_016966652.1|DBIA
OG0006698	LOC119554228|XP_037720986.1|DSUP	LOC108035138|XP_016966069.1|DBIA
OG0006699	LOC119553602|XP_037719988.1|DSUP	LOC108035278|XP_016966330.1|DBIA
OG0006700	LOC119552567|XP_037718118.1|DSUP	LOC108030302|XP_016958629.1|DBIA
OG0006701	LOC119551363|XP_037716612.1|DSUP	LOC108036652|XP_016968421.1|DBIA
OG0006702	LOC119553393|XP_037719683.1|DSUP	LOC108031020|XP_016959712.1|DBIA
OG0006703	LOC119554984|XP_037722048.1|DSUP	LOC108035668|XP_016966864.1|DBIA
OG0006704	LOC119554985|XP_037722049.1|DSUP	LOC108035669|XP_016966865.1|DBIA
OG0006705	LOC119552091|XP_037717796.1|DSUP	LOC108036453|XP_016968101.1|DBIA
OG0006706	LOC119551425|XP_037716696.1|DSUP	LOC108023055|XP_016947791.1|DBIA
OG0006707	LOC119549311|XP_037713202.1|DSUP	LOC108026760|XP_016953389.1|DBIA
OG0006708	LOC119556105|XP_037723903.1|DSUP	LOC108024238|XP_016949608.1|DBIA
OG0006709	LOC119557475|XP_037726172.1|DSUP	LOC108036333|XP_016967861.1|DBIA
OG0006710	LOC119555261|XP_037722490.1|DSUP	LOC108028284|XP_016955482.1|DBIA
OG0006711	LOC119555260|XP_037722489.1|DSUP	LOC108027960|XP_016955074.1|DBIA
OG0006712	LOC119555645|XP_037723108.1|DSUP	LOC108035041|XP_016965900.1|DBIA
OG0006713	LOC119552903|XP_037718756.1|DSUP	LOC108035559|XP_016966716.1|DBIA
OG0006714	LOC119552900|XP_037718753.1|DSUP	LOC108035676|XP_016966874.1|DBIA
OG0006715	LOC119553766|XP_037720301.1|DSUP	LOC108028613|XP_016956022.1|DBIA
OG0006716	LOC119546748|XP_037709176.1|DSUP	LOC108027818|XP_016954886.1|DBIA
OG0006717	LOC119553796|XP_037720336.1|DSUP	LOC108030687|XP_016959210.1|DBIA
OG0006718	LOC119554448|XP_037721287.1|DSUP	LOC108030572|XP_016958972.1|DBIA
OG0006719	LOC119554961|XP_037722016.1|DSUP	LOC108034556|XP_016964973.1|DBIA
OG0006720	LOC119555431|XP_037722728.1|DSUP	LOC108028840|XP_016956322.1|DBIA
OG0006721	LOC119553959|XP_037720581.1|DSUP	LOC108035354|XP_016966436.1|DBIA
OG0006722	LOC119553379|XP_037719659.1|DSUP	LOC108035633|XP_016966823.1|DBIA
OG0006723	LOC119548052|XP_037711062.1|DSUP	LOC108034130|XP_016964407.1|DBIA
OG0006724	LOC119561570|XP_037731128.1|DSUP	LOC108031963|XP_016961241.1|DBIA
OG0006725	LOC119552031|XP_037717702.1|DSUP	LOC108032120|XP_016961442.1|DBIA
OG0006726	LOC119549358|XP_037713283.1|DSUP	LOC108024599|XP_016950099.1|DBIA
OG0006727	LOC119552008|XP_037717669.1|DSUP	LOC108031904|XP_016961160.1|DBIA
OG0006728	LOC119554407|XP_037721228.1|DSUP	LOC108031334|XP_016960076.1|DBIA
OG0006729	LOC119549324|XP_037713229.1|DSUP	LOC108036563|XP_016968298.1|DBIA
OG0006730	LOC119549323|XP_037713227.1|DSUP	LOC108036243|XP_016967740.1|DBIA
OG0006731	LOC119546327|XP_037708455.1|DSUP	LOC108034054|XP_016964298.1|DBIA
OG0006732	LOC119553473|XP_037719810.1|DSUP	LOC108034594|XP_016965015.1|DBIA
OG0006733	LOC119553636|XP_037720038.1|DSUP	LOC108028050|XP_016955178.1|DBIA
OG0006734	LOC119553099|XP_037719184.1|DSUP	LOC108028519|XP_016955891.1|DBIA
OG0006735	LOC119553239|XP_037719437.1|DSUP	LOC108035321|XP_016966385.1|DBIA
OG0006736	LOC119553457|XP_037719787.1|DSUP	LOC108035334|XP_016966401.1|DBIA
OG0006737	LOC119553337|XP_037719601.1|DSUP	LOC108028057|XP_016955184.1|DBIA
OG0006738	LOC119559450|XP_037728481.1|DSUP	LOC108029665|XP_016957581.1|DBIA
OG0006739	LOC119555717|XP_037723333.1|DSUP	LOC108028372|XP_016955652.1|DBIA
OG0006740	LOC119553092|XP_037719175.1|DSUP	LOC108035004|XP_016965836.1|DBIA
OG0006741	LOC119553090|XP_037719173.1|DSUP	LOC108035003|XP_016965834.1|DBIA
OG0006742	LOC119545852|XP_037707752.1|DSUP	LOC108026198|XP_016952479.1|DBIA
OG0006743	LOC119546757|XP_037709218.1|DSUP	LOC108029149|XP_016956769.1|DBIA
OG0006744	LOC119553922|XP_037720538.1|DSUP	LOC108035425|XP_016966544.1|DBIA
OG0006745	LOC119545765|XP_037707539.1|DSUP	LOC108024541|XP_016950002.1|DBIA
OG0006746	LOC119553018|XP_037718997.1|DSUP	LOC108035280|XP_016966333.1|DBIA
OG0006747	LOC119554477|XP_037721321.1|DSUP	LOC108035512|XP_016966663.1|DBIA
OG0006748	LOC119556894|XP_037725303.1|DSUP	LOC108024149|XP_016949439.1|DBIA
OG0006749	LOC119555241|XP_037722451.1|DSUP	LOC108035251|XP_016966278.1|DBIA
OG0006750	LOC119555835|XP_037723390.1|DSUP	LOC108024878|XP_016950511.1|DBIA
OG0006752	LOC119553354|XP_037719624.1|DSUP	LOC108034593|XP_016965014.1|DBIA
OG0006753	LOC119554666|XP_037721596.1|DSUP	LOC108034654|XP_016965082.1|DBIA
OG0006754	LOC119555276|XP_037722508.1|DSUP	LOC108029507|XP_016957284.1|DBIA
OG0006755	LOC119554068|XP_037720738.1|DSUP	LOC108030819|XP_016959423.1|DBIA
OG0006756	LOC119554867|XP_037721877.1|DSUP	LOC108028820|XP_016956296.1|DBIA
OG0006757	LOC119553834|XP_037720396.1|DSUP	LOC108027997|XP_016955113.1|DBIA
OG0006758	LOC119555605|XP_037723030.1|DSUP	LOC108035122|XP_016966042.1|DBIA
OG0006759	LOC119555603|XP_037723026.1|DSUP	LOC108035121|XP_016966041.1|DBIA
OG0006760	LOC119555692|XP_037723274.1|DSUP	LOC108028268|XP_016955454.1|DBIA
OG0006761	LOC119559892|XP_037728976.1|DSUP	LOC108027169|XP_016953938.1|DBIA
OG0006762	LOC119558341|XP_037727743.1|DSUP	LOC108027550|XP_016954502.1|DBIA
OG0006763	LOC119550115|XP_037714523.1|DSUP	LOC108030404|XP_016958778.1|DBIA
OG0006764	LOC119550602|XP_037715345.1|DSUP	LOC108036911|XP_016968806.1|DBIA
OG0006765	LOC119550116|XP_037714525.1|DSUP	LOC108030366|XP_016958724.1|DBIA
OG0006766	LOC119552925|XP_037718794.1|DSUP	LOC108028920|XP_016956431.1|DBIA
OG0006767	LOC119553139|XP_037719264.1|DSUP	LOC108028704|XP_016956142.1|DBIA
OG0006768	LOC119553137|XP_037719258.1|DSUP	LOC108028701|XP_016956137.1|DBIA
OG0006769	LOC119553138|XP_037719263.1|DSUP	LOC108028738|XP_016956193.1|DBIA
OG0006770	LOC119554540|XP_037721426.1|DSUP	LOC108028114|XP_016955252.1|DBIA
OG0006771	LOC119558048|XP_037727124.1|DSUP	LOC108023980|XP_016949197.1|DBIA
OG0006772	LOC119551828|XP_037717325.1|DSUP	LOC108036317|XP_016967818.1|DBIA
OG0006773	LOC119555214|XP_037722405.1|DSUP	LOC108034950|XP_016965723.1|DBIA
OG0006774	LOC119553145|XP_037719285.1|DSUP	LOC108030800|XP_016959371.1|DBIA
OG0006775	LOC119555496|XP_037722837.1|DSUP	LOC108035233|XP_016966252.1|DBIA
OG0006776	LOC119553758|XP_037720290.1|DSUP	LOC108035462|XP_016966596.1|DBIA
OG0006777	LOC119555501|XP_037722845.1|DSUP	LOC108034410|XP_016964781.1|DBIA
OG0006778	LOC119553351|XP_037719617.1|DSUP	LOC108034512|XP_016964925.1|DBIA
OG0006779	LOC119553909|XP_037720511.1|DSUP	LOC108030088|XP_016958218.1|DBIA
OG0006780	LOC119553648|XP_037720061.1|DSUP	LOC108028611|XP_016956021.1|DBIA
OG0006781	LOC119553075|XP_037719133.1|DSUP	LOC108035408|XP_016966517.1|DBIA
OG0006782	LOC119554234|XP_037720993.1|DSUP	LOC108029277|XP_016956968.1|DBIA
OG0006783	LOC119549003|XP_037712541.1|DSUP	LOC108030021|XP_016958026.1|DBIA
OG0006784	LOC119553141|XP_037719268.1|DSUP	LOC108035129|XP_016966051.1|DBIA
OG0006785	LOC119550658|XP_037715431.1|DSUP	LOC108026873|XP_016953550.1|DBIA
OG0006786	LOC119551107|XP_037716213.1|DSUP	LOC108030299|XP_016958622.1|DBIA
OG0006787	LOC119552823|XP_037718603.1|DSUP	LOC108030604|XP_016959080.1|DBIA
OG0006788	LOC119552825|XP_037718606.1|DSUP	LOC108030607|XP_016959085.1|DBIA
OG0006789	LOC119555808|XP_037723355.1|DSUP	LOC108033075|XP_016962733.1|DBIA
OG0006790	LOC119547126|XP_037709764.1|DSUP	LOC108027883|XP_016954988.1|DBIA
OG0006791	LOC119554481|XP_037721332.1|DSUP	LOC108035696|XP_016966906.1|DBIA
OG0006792	LOC119555086|XP_037722230.1|DSUP	LOC108034515|XP_016964928.1|DBIA
OG0006793	LOC119555286|XP_037722523.1|DSUP	LOC108034935|XP_016965688.1|DBIA
OG0006794	LOC119550525|XP_037715171.1|DSUP	LOC108030185|XP_016958422.1|DBIA
OG0006795	LOC119553485|XP_037719822.1|DSUP	LOC108035459|XP_016966589.1|DBIA
OG0006796	LOC119554473|XP_037721317.1|DSUP	LOC108030921|XP_016959604.1|DBIA
OG0006797	LOC119548516|XP_037711733.1|DSUP	LOC108035215|XP_016966224.1|DBIA
OG0006798	LOC119555027|XP_037722101.1|DSUP	LOC108029357|XP_016957073.1|DBIA
OG0006799	LOC119555595|XP_037723013.1|DSUP	LOC108034976|XP_016965783.1|DBIA
OG0006800	LOC119555399|XP_037722677.1|DSUP	LOC108034883|XP_016965580.1|DBIA
OG0006801	LOC119558134|XP_037727295.1|DSUP	LOC108023664|XP_016948774.1|DBIA
OG0006802	LOC119550502|XP_037715123.1|DSUP	LOC108030236|XP_016958517.1|DBIA
OG0006803	LOC119550962|XP_037715920.1|DSUP	LOC108022283|XP_016946631.1|DBIA
OG0006804	LOC119554109|XP_037720803.1|DSUP	LOC108035318|XP_016966380.1|DBIA
OG0006805	LOC119549909|XP_037714157.1|DSUP	LOC108029664|XP_016957580.1|DBIA
OG0006806	LOC119552752|XP_037718467.1|DSUP	LOC108035257|XP_016966292.1|DBIA
OG0006807	LOC119553058|XP_037719102.1|DSUP	LOC108030850|XP_016959477.1|DBIA
OG0006808	LOC119550101|XP_037714510.1|DSUP	LOC108036622|XP_016968382.1|DBIA
OG0006809	LOC119554675|XP_037721605.1|DSUP	LOC108034649|XP_016965077.1|DBIA
OG0006810	LOC119553083|XP_037719160.1|DSUP	LOC108035313|XP_016966376.1|DBIA
OG0006811	LOC119556995|XP_037725457.1|DSUP	LOC108025113|XP_016950867.1|DBIA
OG0006812	LOC119553721|XP_037720232.1|DSUP	LOC108034740|XP_016965173.1|DBIA
OG0006813	LOC119545782|XP_037707579.1|DSUP	LOC108024421|XP_016949831.1|DBIA
OG0006814	LOC119555328|XP_037722587.1|DSUP	LOC108034925|XP_016965670.1|DBIA
OG0006815	LOC119552979|XP_037718924.1|DSUP	LOC108035144|XP_016966076.1|DBIA
OG0006816	LOC119553223|XP_037719409.1|DSUP	LOC108035352|XP_016966432.1|DBIA
OG0006817	LOC119554705|XP_037721637.1|DSUP	LOC108035569|XP_016966727.1|DBIA
OG0006818	LOC119554808|XP_037721787.1|DSUP	LOC108031115|XP_016959819.1|DBIA
OG0006819	LOC119555130|XP_037722285.1|DSUP	LOC108030829|XP_016959438.1|DBIA
OG0006820	LOC119553374|XP_037719652.1|DSUP	LOC108030741|XP_016959277.1|DBIA
OG0006821	LOC119547209|XP_037709885.1|DSUP	LOC108033982|XP_016964195.1|DBIA
OG0006822	LOC119549528|XP_037713576.1|DSUP	LOC108029723|XP_016957689.1|DBIA
OG0006823	LOC119553808|XP_037720357.1|DSUP	LOC108035420|XP_016966530.1|DBIA
OG0006824	LOC119552877|XP_037718705.1|DSUP	LOC108034520|XP_016964932.1|DBIA
OG0006825	LOC119554325|XP_037721118.1|DSUP	LOC108028655|XP_016956070.1|DBIA
OG0006826	LOC119555157|XP_037722313.1|DSUP	LOC108035223|XP_016966240.1|DBIA
OG0006827	LOC119560688|XP_037730194.1|DSUP	LOC108027383|XP_016954305.1|DBIA
OG0006828	LOC119548678|XP_037712050.1|DSUP	LOC108035115|XP_016966038.1|DBIA
OG0006829	LOC119554906|XP_037721936.1|DSUP	LOC108028620|XP_016956029.1|DBIA
OG0006830	LOC119554072|XP_037720744.1|DSUP	LOC108035132|XP_016966062.1|DBIA
OG0006831	LOC119553422|XP_037719726.1|DSUP	LOC108035292|XP_016966347.1|DBIA
OG0006832	LOC119554010|XP_037720650.1|DSUP	LOC108034622|XP_016965047.1|DBIA
OG0006833	LOC119552488|XP_037718014.1|DSUP	LOC108028378|XP_016955660.1|DBIA
OG0006834	LOC119560356|XP_037729688.1|DSUP	LOC108031129|XP_016959832.1|DBIA
OG0006835	LOC119552897|XP_037718745.1|DSUP	LOC108034956|XP_016965736.1|DBIA
OG0006836	LOC119553157|XP_037719309.1|DSUP	LOC108034804|XP_016965319.1|DBIA
OG0006837	LOC119554032|XP_037720678.1|DSUP	LOC108035206|XP_016966206.1|DBIA
OG0006838	LOC119555395|XP_037722672.1|DSUP	LOC108034985|XP_016965803.1|DBIA
OG0006839	LOC119554501|XP_037721362.1|DSUP	LOC108035536|XP_016966692.1|DBIA
OG0006840	LOC119548708|XP_037712100.1|DSUP	LOC108033922|XP_016964083.1|DBIA
OG0006841	LOC119552761|XP_037718492.1|DSUP	LOC108034601|XP_016965023.1|DBIA
OG0006842	LOC119554743|XP_037721695.1|DSUP	LOC108035609|XP_016966783.1|DBIA
OG0006843	LOC119556614|XP_037724857.1|DSUP	LOC108023752|XP_016948878.1|DBIA
OG0006844	LOC119557661|XP_037726451.1|DSUP	LOC108031174|XP_016959882.1|DBIA
OG0006845	LOC119553644|XP_037720052.1|DSUP	LOC108035508|XP_016966656.1|DBIA
OG0006846	LOC119554999|XP_037722068.1|DSUP	LOC108028814|XP_016956288.1|DBIA
OG0006847	LOC119553131|XP_037719252.1|DSUP	LOC108028549|XP_016955938.1|DBIA
OG0006848	LOC119550454|XP_037715061.1|DSUP	LOC108026539|XP_016952976.1|DBIA
OG0006849	LOC119555592|XP_037723011.1|DSUP	LOC108035473|XP_016966611.1|DBIA
OG0006850	LOC119553509|XP_037719860.1|DSUP	LOC108035434|XP_016966555.1|DBIA
OG0006851	LOC119554007|XP_037720643.1|DSUP	LOC108035561|XP_016966718.1|DBIA
OG0006852	LOC119552126|XP_037717841.1|DSUP	LOC108036364|XP_016967934.1|DBIA
OG0006853	LOC119554182|XP_037720904.1|DSUP	LOC108034745|XP_016965182.1|DBIA
OG0006854	LOC119551681|XP_037717068.1|DSUP	LOC108036643|XP_016968406.1|DBIA
OG0006855	LOC119554539|XP_037721425.1|DSUP	LOC108030671|XP_016959186.1|DBIA
OG0006856	LOC119552066|XP_037717758.1|DSUP	LOC108030124|XP_016958315.1|DBIA
OG0006857	LOC119559426|XP_037728449.1|DSUP	LOC108030944|XP_016959631.1|DBIA
OG0006858	LOC119552890|XP_037718725.1|DSUP	LOC108035216|XP_016966221.1|DBIA
OG0006859	LOC119549575|XP_037713658.1|DSUP	LOC108036478|XP_016968147.1|DBIA
OG0006860	LOC119550456|XP_037715065.1|DSUP	LOC108036360|XP_016967927.1|DBIA
OG0006861	LOC119551288|XP_037716486.1|DSUP	LOC108029610|XP_016957479.1|DBIA
OG0006862	LOC119554416|XP_037721232.1|DSUP	LOC108030980|XP_016959672.1|DBIA
OG0006863	LOC119558368|XP_037727808.1|DSUP	LOC108035783|XP_016966993.1|DBIA
OG0006864	LOC119552071|XP_037717771.1|DSUP	LOC108029494|XP_016957256.1|DBIA
OG0006865	LOC119561618|XP_037731132.1|DSUP	LOC108024741|XP_016950327.1|DBIA
OG0006866	LOC119550945|XP_037715897.1|DSUP	LOC108026847|XP_016953514.1|DBIA
OG0006867	LOC119549067|XP_037712701.1|DSUP	LOC108022642|XP_016947185.1|DBIA
OG0006868	LOC119549066|XP_037712700.1|DSUP	LOC108022641|XP_016947184.1|DBIA
OG0006869	LOC119549339|XP_037713247.1|DSUP	LOC108030019|XP_016958022.1|DBIA
OG0006870	LOC119550081|XP_037714478.1|DSUP	LOC108036357|XP_016967922.1|DBIA
OG0006871	LOC119549243|XP_037713069.1|DSUP	LOC108029686|XP_016957631.1|DBIA
OG0006872	LOC119551563|XP_037716889.1|DSUP	LOC108030411|XP_016958786.1|DBIA
OG0006873	LOC119550073|XP_037714467.1|DSUP	LOC108026800|XP_016953450.1|DBIA
OG0006874	LOC119562720|XP_037731854.1|DSUP	LOC108035858|XP_016967092.1|DBIA
OG0006875	LOC119547004|XP_037709599.1|DSUP	LOC108033834|XP_016963950.1|DBIA
OG0006876	LOC119551901|XP_037717443.1|DSUP	LOC108026678|XP_016953241.1|DBIA
OG0006877	LOC119546663|XP_037709050.1|DSUP	LOC108028960|XP_016956488.1|DBIA
OG0006878	LOC119562484|XP_037731613.1|DSUP	LOC108027317|XP_016954211.1|DBIA
OG0006879	LOC119550205|XP_037714682.1|DSUP	LOC108036598|XP_016968346.1|DBIA
OG0006880	LOC119546019|XP_037707959.1|DSUP	LOC108033288|XP_016963043.1|DBIA
OG0006881	LOC119546779|XP_037709259.1|DSUP	LOC108032613|XP_016962036.1|DBIA
OG0006882	LOC119551889|XP_037717418.1|DSUP	LOC108036237|XP_016967734.1|DBIA
OG0006884	LOC119547638|XP_037710506.1|DSUP	LOC108027896|XP_016955004.1|DBIA
OG0006885	LOC119547216|XP_037709902.1|DSUP	LOC108033843|XP_016963959.1|DBIA
OG0006886	LOC119549442|XP_037713466.1|DSUP	LOC108031069|XP_016959764.1|DBIA
OG0006887	LOC119558010|XP_037727047.1|DSUP	LOC108023341|XP_016948171.1|DBIA
OG0006888	LOC119546216|XP_037708282.1|DSUP	LOC108034114|XP_016964381.1|DBIA
OG0006889	LOC119562324|XP_037731409.1|DSUP, LOC119562323|XP_037731408.1|DSUP	LOC108027382|XP_016954309.1|DBIA
OG0006890	LOC119548042|XP_037711048.1|DSUP	LOC108027904|XP_016955011.1|DBIA
OG0006891	LOC119546405|XP_037708590.1|DSUP	LOC108034243|XP_016964584.1|DBIA
OG0006892	LOC119547118|XP_037709756.1|DSUP	LOC108029239|XP_016956923.1|DBIA
OG0006893	LOC119548280|XP_037711373.1|DSUP	LOC108036833|XP_016968669.1|DBIA
OG0006894	LOC119548279|XP_037711371.1|DSUP	LOC108036849|XP_016968708.1|DBIA
OG0006895	LOC119557978|XP_037726987.1|DSUP	LOC108033090|XP_016962774.1|DBIA
OG0006896	LOC119547049|XP_037709654.1|DSUP	LOC108032403|XP_016961713.1|DBIA
OG0006897	LOC119546458|XP_037708662.1|DSUP	LOC108032611|XP_016962031.1|DBIA
OG0006898	LOC119548154|XP_037711182.1|DSUP	LOC108033835|XP_016963951.1|DBIA
OG0006899	LOC119548271|XP_037711350.1|DSUP	LOC108036155|XP_016967636.1|DBIA
OG0006900	LOC119556390|XP_037724493.1|DSUP	LOC108029719|XP_016957724.1|DBIA
OG0006901	LOC119548044|XP_037711050.1|DSUP	LOC108029255|XP_016956939.1|DBIA
OG0006902	LOC119557940|XP_037726880.1|DSUP	LOC108025616|XP_016951638.1|DBIA
OG0006903	LOC119563060|XP_037732203.1|DSUP	LOC108025989|XP_016952171.1|DBIA
OG0006904	LOC119546455|XP_037708658.1|DSUP	LOC108032702|XP_016962169.1|DBIA
OG0006905	LOC119546485|XP_037708709.1|DSUP	LOC108033744|XP_016963792.1|DBIA
OG0006906	LOC119548317|XP_037711425.1|DSUP	LOC108034070|XP_016964316.1|DBIA
OG0006907	LOC119546750|XP_037709180.1|DSUP	LOC108033626|XP_016963492.1|DBIA
OG0006908	LOC119545983|XP_037707890.1|DSUP	LOC108029213|XP_016956893.1|DBIA
OG0006909	LOC119547883|XP_037710850.1|DSUP	LOC108034315|XP_016964673.1|DBIA
OG0006910	LOC119548795|XP_037712298.1|DSUP	LOC108036092|XP_016967532.1|DBIA
OG0006911	LOC119556889|XP_037725295.1|DSUP	LOC108024746|XP_016950341.1|DBIA
OG0006912	LOC119548496|XP_037711701.1|DSUP	LOC108032578|XP_016961970.1|DBIA
OG0006913	LOC119546124|XP_037708145.1|DSUP	LOC108033870|XP_016964002.1|DBIA
OG0006914	LOC119552915|XP_037718780.1|DSUP	LOC108035204|XP_016966204.1|DBIA
OG0006915	LOC119547431|XP_037710219.1|DSUP	LOC108034683|XP_016965116.1|DBIA
OG0006916	LOC119546925|XP_037709486.1|DSUP	LOC108032554|XP_016961921.1|DBIA
OG0006917	LOC119546024|XP_037707965.1|DSUP	LOC108032606|XP_016962021.1|DBIA
OG0006918	LOC119546470|XP_037708682.1|DSUP	LOC108032386|XP_016961696.1|DBIA
OG0006919	LOC119546463|XP_037708672.1|DSUP	LOC108032633|XP_016962063.1|DBIA
OG0006920	LOC119548060|XP_037711072.1|DSUP	LOC108033304|XP_016963063.1|DBIA
OG0006921	LOC119548218|XP_037711282.1|DSUP	LOC108032536|XP_016961893.1|DBIA
OG0006922	LOC119546250|XP_037708332.1|DSUP	LOC108032764|XP_016962249.1|DBIA
OG0006923	LOC119546046|XP_037707999.1|DSUP	LOC108029125|XP_016956732.1|DBIA
OG0006924	LOC119562304|XP_037731388.1|DSUP, LOC119561784|XP_037731194.1|DSUP	LOC108036868|XP_016968732.1|DBIA
OG0006925	LOC119554697|XP_037721632.1|DSUP	LOC108026020|XP_016952200.1|DBIA
