Orthogroup	DSUP.longest_only	DERE.longest_only
OG0006735	LOC119553239|XP_037719437.1|DSUP	LOC6543741|XP_026832455.1|DERE
OG0006736	LOC119553457|XP_037719787.1|DSUP	LOC6544042|XP_001971966.1|DERE
OG0006737	LOC119553337|XP_037719601.1|DSUP	LOC6546192|XP_001972921.1|DERE
OG0006738	LOC119559450|XP_037728481.1|DSUP	LOC6549271|XP_001975713.1|DERE
OG0006739	LOC119555717|XP_037723333.1|DSUP	LOC6544679|XP_001972015.1|DERE
OG0006740	LOC119553092|XP_037719175.1|DSUP	LOC6543675|XP_001971373.1|DERE
OG0006741	LOC119553090|XP_037719173.1|DSUP	LOC6543676|XP_001971374.1|DERE
OG0006742	LOC119545852|XP_037707752.1|DSUP	LOC6553086|XP_001980105.1|DERE
OG0006743	LOC119546757|XP_037709218.1|DSUP	LOC6543312|XP_001968156.2|DERE
OG0006744	LOC119553922|XP_037720538.1|DSUP	LOC6546011|XP_015013218.1|DERE
OG0006745	LOC119545765|XP_037707539.1|DSUP	LOC6553306|XP_001980172.1|DERE
OG0006746	LOC119553018|XP_037718997.1|DSUP	LOC6545773|XP_026832797.1|DERE
OG0006747	LOC119554477|XP_037721321.1|DSUP	LOC26526723|XP_026833126.1|DERE
OG0006748	LOC119556894|XP_037725303.1|DSUP	LOC6555539|XP_001982431.2|DERE
OG0006749	LOC119555241|XP_037722451.1|DSUP	LOC6543765|XP_001971193.1|DERE
OG0006750	LOC119555835|XP_037723390.1|DSUP	LOC6551298|XP_001978397.1|DERE
OG0006752	LOC119553354|XP_037719624.1|DSUP	LOC6546336|XP_001971812.2|DERE
OG0006753	LOC119554666|XP_037721596.1|DSUP	LOC6546446|XP_001971815.2|DERE
OG0006754	LOC119555276|XP_037722508.1|DSUP	LOC6544645|XP_015013598.1|DERE
OG0006755	LOC119554068|XP_037720738.1|DSUP	LOC6545082|XP_001971037.1|DERE
OG0006756	LOC119554867|XP_037721877.1|DSUP	LOC6545279|XP_001972068.1|DERE
OG0006757	LOC119553834|XP_037720396.1|DSUP	LOC6545278|XP_001972067.1|DERE
OG0006758	LOC119555605|XP_037723030.1|DSUP	LOC6546156|XP_001971299.1|DERE
OG0006759	LOC119555603|XP_037723026.1|DSUP	LOC6546155|XP_026833530.1|DERE
OG0006760	LOC119555692|XP_037723274.1|DSUP	LOC6546174|XP_001973575.2|DERE
OG0006761	LOC119559892|XP_037728976.1|DSUP	LOC6552601|XP_001978994.1|DERE
OG0006762	LOC119558341|XP_037727743.1|DSUP	LOC6549918|XP_026837382.1|DERE
OG0006763	LOC119550115|XP_037714523.1|DSUP	LOC6546930|XP_001974691.1|DERE
OG0006764	LOC119550602|XP_037715345.1|DSUP	LOC6549373|XP_001975683.1|DERE
OG0006765	LOC119550116|XP_037714525.1|DSUP	LOC6547160|XP_001974688.1|DERE
OG0006766	LOC119552925|XP_037718794.1|DSUP	LOC6545601|XP_026833431.1|DERE
OG0006767	LOC119553139|XP_037719264.1|DSUP	LOC6546272|XP_001973591.1|DERE
OG0006768	LOC119553137|XP_037719258.1|DSUP	LOC6546271|XP_001973590.1|DERE
OG0006769	LOC119553138|XP_037719263.1|DSUP	LOC6546273|XP_001973592.1|DERE
OG0006770	LOC119554540|XP_037721426.1|DSUP	LOC6544405|XP_001972035.1|DERE
OG0006771	LOC119558048|XP_037727124.1|DSUP	LOC6550480|XP_026838211.1|DERE
OG0006772	LOC119551828|XP_037717325.1|DSUP	LOC6542000|XP_001970577.3|DERE
OG0006773	LOC119555214|XP_037722405.1|DSUP	LOC6543757|XP_001971351.1|DERE
OG0006774	LOC119553145|XP_037719285.1|DSUP	LOC6545525|XP_026832593.1|DERE
OG0006775	LOC119555496|XP_037722837.1|DSUP	LOC6543902|XP_001972973.1|DERE
OG0006776	LOC119553758|XP_037720290.1|DSUP	LOC6546448|XP_026833334.1|DERE
OG0006777	LOC119555501|XP_037722845.1|DSUP	LOC6543697|XP_001972971.1|DERE
OG0006778	LOC119553351|XP_037719617.1|DSUP	LOC6546529|XP_001971264.1|DERE
OG0006779	LOC119553909|XP_037720511.1|DSUP	LOC6545666|XP_001971141.1|DERE
OG0006780	LOC119553648|XP_037720061.1|DSUP	LOC6544070|XP_001971429.1|DERE
OG0006781	LOC119553075|XP_037719133.1|DSUP	LOC6544327|XP_001971980.1|DERE
OG0006782	LOC119554234|XP_037720993.1|DSUP	LOC6545424|XP_015013537.1|DERE
OG0006783	LOC119549003|XP_037712541.1|DSUP	LOC6549004|XP_026837137.1|DERE
OG0006784	LOC119553141|XP_037719268.1|DSUP	LOC6543894|XP_026832317.1|DERE
OG0006785	LOC119550658|XP_037715431.1|DSUP	LOC6548084|XP_001975175.1|DERE
OG0006786	LOC119551107|XP_037716213.1|DSUP	LOC6547019|XP_026836311.1|DERE
OG0006787	LOC119552823|XP_037718603.1|DSUP	LOC6544569|XP_015013923.1|DERE
OG0006788	LOC119552825|XP_037718606.1|DSUP	LOC6544570|XP_001972421.2|DERE
OG0006789	LOC119555808|XP_037723355.1|DSUP	LOC6550032|XP_001977498.2|DERE
OG0006790	LOC119547126|XP_037709764.1|DSUP	LOC6542042|XP_001968464.1|DERE
OG0006791	LOC119554481|XP_037721332.1|DSUP	LOC6544595|XP_026832879.1|DERE
OG0006792	LOC119555086|XP_037722230.1|DSUP	LOC6543974|XP_015013885.1|DERE
OG0006793	LOC119555286|XP_037722523.1|DSUP	LOC6543963|XP_026832791.1|DERE
OG0006794	LOC119550525|XP_037715171.1|DSUP	LOC6541810|XP_001970729.1|DERE
OG0006795	LOC119553485|XP_037719822.1|DSUP	LOC6543564|XP_001971824.1|DERE
OG0006796	LOC119554473|XP_037721317.1|DSUP	LOC6543884|XP_001973643.1|DERE
OG0006797	LOC119548516|XP_037711733.1|DSUP	LOC6541938|XP_001969431.1|DERE
OG0006798	LOC119555027|XP_037722101.1|DSUP	LOC6544783|XP_001971603.1|DERE
OG0006799	LOC119555595|XP_037723013.1|DSUP	LOC6545767|XP_026832453.1|DERE
OG0006800	LOC119555399|XP_037722677.1|DSUP	LOC6545561|XP_001972687.1|DERE
OG0006801	LOC119558134|XP_037727295.1|DSUP	LOC6549819|XP_001977342.1|DERE
OG0006802	LOC119550502|XP_037715123.1|DSUP	LOC6546600|XP_001975488.1|DERE
OG0006803	LOC119550962|XP_037715920.1|DSUP	LOC6547254|XP_001976140.1|DERE
OG0006804	LOC119554109|XP_037720803.1|DSUP	LOC6543971|XP_015013886.1|DERE
OG0006805	LOC119549909|XP_037714157.1|DSUP	LOC6546708|XP_001975869.2|DERE
OG0006806	LOC119552752|XP_037718467.1|DSUP	LOC6545394|XP_026832606.1|DERE
OG0006807	LOC119553058|XP_037719102.1|DSUP	LOC6545574|XP_015012984.1|DERE
OG0006808	LOC119550101|XP_037714510.1|DSUP	LOC6540618|XP_001970319.1|DERE
OG0006809	LOC119554675|XP_037721605.1|DSUP	LOC6546473|XP_001971754.1|DERE
OG0006810	LOC119553083|XP_037719160.1|DSUP	LOC6544861|XP_026832402.1|DERE
OG0006811	LOC119556995|XP_037725457.1|DSUP	LOC6554252|XP_026839807.1|DERE
OG0006812	LOC119553721|XP_037720232.1|DSUP	LOC6544770|XP_001971676.1|DERE
OG0006813	LOC119545782|XP_037707579.1|DSUP	LOC6551846|XP_026831980.1|DERE
OG0006814	LOC119555328|XP_037722587.1|DSUP	LOC6544795|XP_001972502.1|DERE
OG0006815	LOC119552979|XP_037718924.1|DSUP	LOC6546262|XP_015013349.1|DERE
OG0006816	LOC119553223|XP_037719409.1|DSUP	LOC6546263|XP_001971759.1|DERE
OG0006817	LOC119554705|XP_037721637.1|DSUP	LOC6546481|XP_026833165.1|DERE
OG0006818	LOC119554808|XP_037721787.1|DSUP	LOC6545205|XP_001971066.2|DERE
OG0006819	LOC119555130|XP_037722285.1|DSUP	LOC6545570|XP_026833773.1|DERE
OG0006820	LOC119553374|XP_037719652.1|DSUP	LOC6545575|XP_001973353.1|DERE
OG0006821	LOC119547209|XP_037709885.1|DSUP	LOC6541360|XP_001969860.1|DERE
OG0006822	LOC119549528|XP_037713576.1|DSUP	LOC6547387|XP_001974926.1|DERE
OG0006823	LOC119553808|XP_037720357.1|DSUP	LOC6543631|XP_001973011.1|DERE
OG0006824	LOC119552877|XP_037718705.1|DSUP	LOC6544335|XP_001971986.1|DERE
OG0006825	LOC119554325|XP_037721118.1|DSUP	LOC6544945|XP_001972618.1|DERE
OG0006826	LOC119555157|XP_037722313.1|DSUP	LOC6543938|XP_001973028.2|DERE
OG0006827	LOC119560688|XP_037730194.1|DSUP	LOC6553197|XP_001979158.1|DERE
OG0006828	LOC119548678|XP_037712050.1|DSUP	LOC6543154|XP_001969425.1|DERE
OG0006829	LOC119554906|XP_037721936.1|DSUP	LOC6545193|XP_001972039.1|DERE
OG0006830	LOC119554072|XP_037720744.1|DSUP	LOC6543769|XP_001971197.1|DERE
OG0006831	LOC119553422|XP_037719726.1|DSUP	LOC6545676|XP_001971658.1|DERE
OG0006832	LOC119554010|XP_037720650.1|DSUP	LOC6545390|XP_001971620.1|DERE
OG0006833	LOC119552488|XP_037718014.1|DSUP	LOC6543731|XP_026833270.1|DERE
OG0006834	LOC119560356|XP_037729688.1|DSUP	LOC6555409|XP_026835312.1|DERE
OG0006835	LOC119552897|XP_037718745.1|DSUP	LOC6543669|XP_001971367.1|DERE
OG0006836	LOC119553157|XP_037719309.1|DSUP	LOC6546375|XP_001971320.1|DERE
OG0006837	LOC119554032|XP_037720678.1|DSUP	LOC6543827|XP_001971877.1|DERE
OG0006838	LOC119555395|XP_037722672.1|DSUP	LOC6546082|XP_015013215.1|DERE
OG0006839	LOC119554501|XP_037721362.1|DSUP	LOC6543753|XP_001971871.1|DERE
OG0006840	LOC119548708|XP_037712100.1|DSUP	LOC6540916|XP_001970026.2|DERE
OG0006841	LOC119552761|XP_037718492.1|DSUP	LOC6544206|XP_001971899.2|DERE
OG0006842	LOC119554743|XP_037721695.1|DSUP	LOC6546260|XP_001971772.1|DERE
OG0006843	LOC119556614|XP_037724857.1|DSUP	LOC6555720|XP_001982564.1|DERE
OG0006844	LOC119557661|XP_037726451.1|DSUP	LOC6552037|XP_001980682.1|DERE
OG0006845	LOC119553644|XP_037720052.1|DSUP	LOC6543910|XP_015014017.1|DERE
OG0006846	LOC119554999|XP_037722068.1|DSUP	LOC6544846|XP_026833512.1|DERE
OG0006847	LOC119553131|XP_037719252.1|DSUP	LOC6544843|XP_001971533.2|DERE
OG0006848	LOC119550454|XP_037715061.1|DSUP	LOC6547837|XP_001975048.2|DERE
OG0006849	LOC119555592|XP_037723011.1|DSUP	LOC6545737|XP_001971631.3|DERE
OG0006850	LOC119553509|XP_037719860.1|DSUP	LOC6545736|XP_001971630.2|DERE
OG0006851	LOC119554007|XP_037720643.1|DSUP	LOC6545733|XP_015013771.1|DERE
OG0006852	LOC119552126|XP_037717841.1|DSUP	LOC6542281|XP_026835414.1|DERE
OG0006853	LOC119554182|XP_037720904.1|DSUP	LOC6545802|XP_015013782.1|DERE
OG0006854	LOC119551681|XP_037717068.1|DSUP	LOC6541491|XP_026834486.1|DERE
OG0006855	LOC119554539|XP_037721425.1|DSUP	LOC6545312|XP_001972554.1|DERE
OG0006856	LOC119552066|XP_037717758.1|DSUP	LOC6547157|XP_001974685.2|DERE
OG0006857	LOC119559426|XP_037728449.1|DSUP	LOC6542839|XP_026834703.1|DERE
OG0006858	LOC119552890|XP_037718725.1|DSUP	LOC6543607|XP_001971393.1|DERE
OG0006859	LOC119549575|XP_037713658.1|DSUP	LOC6541773|XP_026835280.1|DERE
OG0006860	LOC119550456|XP_037715065.1|DSUP	LOC6547347|XP_001976180.1|DERE
OG0006861	LOC119551288|XP_037716486.1|DSUP	LOC6546669|XP_015011629.1|DERE
OG0006862	LOC119554416|XP_037721232.1|DSUP	LOC6544979|XP_015013756.1|DERE
OG0006863	LOC119558368|XP_037727808.1|DSUP	LOC6550117|XP_001977654.1|DERE
OG0006864	LOC119552071|XP_037717771.1|DSUP	LOC6546628|XP_001975844.1|DERE
OG0006865	LOC119561618|XP_037731132.1|DSUP	LOC6552244|XP_001979756.2|DERE
OG0006866	LOC119550945|XP_037715897.1|DSUP	LOC6546657|XP_001974500.1|DERE
OG0006867	LOC119549067|XP_037712701.1|DSUP	LOC26526411|XP_015012800.2|DERE
OG0006868	LOC119549066|XP_037712700.1|DSUP	LOC6546666|XP_001974578.1|DERE
OG0006869	LOC119549339|XP_037713247.1|DSUP	LOC6549520|XP_026835829.1|DERE
OG0006870	LOC119550081|XP_037714478.1|DSUP	LOC6547349|XP_001976182.3|DERE
OG0006871	LOC119549243|XP_037713069.1|DSUP	LOC6541868|XP_001970510.1|DERE
OG0006872	LOC119551563|XP_037716889.1|DSUP	LOC6542038|XP_001970591.1|DERE
OG0006873	LOC119550073|XP_037714467.1|DSUP	LOC6547928|XP_015012228.1|DERE
OG0006874	LOC119562720|XP_037731854.1|DSUP	LOC26526761|XP_026838671.1|DERE
OG0006875	LOC119547004|XP_037709599.1|DSUP	LOC6549233|XP_001974358.1|DERE
OG0006876	LOC119551901|XP_037717443.1|DSUP	LOC6547952|XP_026837034.1|DERE
OG0006877	LOC119546663|XP_037709050.1|DSUP	LOC26526950|XP_015015582.1|DERE
OG0006878	LOC119562484|XP_037731613.1|DSUP	LOC6540673|XP_026834135.1|DERE
OG0006879	LOC119550205|XP_037714682.1|DSUP	LOC6548494|XP_026836247.1|DERE
OG0006880	LOC119546019|XP_037707959.1|DSUP	LOC6543080|XP_001969033.1|DERE
OG0006881	LOC119546779|XP_037709259.1|DSUP	LOC6540632|XP_015015092.1|DERE
OG0006882	LOC119551889|XP_037717418.1|DSUP	LOC6547555|XP_001976176.1|DERE
OG0006884	LOC119547638|XP_037710506.1|DSUP	LOC113564054|XP_026834233.1|DERE
OG0006885	LOC119547216|XP_037709902.1|DSUP	LOC6541525|XP_015014899.1|DERE
OG0006886	LOC119549442|XP_037713466.1|DSUP	LOC6554560|XP_001982164.1|DERE
OG0006887	LOC119558010|XP_037727047.1|DSUP	LOC6555656|XP_001982569.2|DERE
OG0006888	LOC119546216|XP_037708282.1|DSUP	LOC6541730|XP_001969478.1|DERE
OG0006889	LOC119562324|XP_037731409.1|DSUP, LOC119562323|XP_037731408.1|DSUP	LOC6548599|XP_001973944.1|DERE
OG0006890	LOC119548042|XP_037711048.1|DSUP	LOC6543523|XP_001968723.1|DERE
OG0006891	LOC119546405|XP_037708590.1|DSUP	LOC6543304|XP_001969787.1|DERE
OG0006892	LOC119547118|XP_037709756.1|DSUP	LOC6543219|XP_001968229.1|DERE
OG0006893	LOC119548280|XP_037711373.1|DSUP	LOC6540830|XP_001968135.1|DERE
OG0006894	LOC119548279|XP_037711371.1|DSUP	LOC6540849|XP_026835084.1|DERE
OG0006895	LOC119557978|XP_037726987.1|DSUP	LOC26526319|XP_015011450.1|DERE
OG0006896	LOC119547049|XP_037709654.1|DSUP	LOC6542977|XP_001968999.1|DERE, LOC6556019|XP_001982881.1|DERE
OG0006897	LOC119546458|XP_037708662.1|DSUP	LOC6543004|XP_026835159.1|DERE
OG0006898	LOC119548154|XP_037711182.1|DSUP	LOC6549235|XP_026835901.1|DERE
OG0006899	LOC119548271|XP_037711350.1|DSUP	LOC6543090|XP_001968367.1|DERE
OG0006900	LOC119556390|XP_037724493.1|DSUP	LOC6551308|XP_001977096.1|DERE
OG0006901	LOC119548044|XP_037711050.1|DSUP	LOC6543189|XP_001968155.1|DERE
OG0006902	LOC119557940|XP_037726880.1|DSUP	LOC6550324|XP_001976772.1|DERE
OG0006903	LOC119563060|XP_037732203.1|DSUP	LOC6554662|XP_001981342.3|DERE
OG0006904	LOC119546455|XP_037708658.1|DSUP	LOC6540939|XP_001969581.1|DERE
OG0006905	LOC119546485|XP_037708709.1|DSUP	LOC6549637|XP_001974443.1|DERE
OG0006906	LOC119548317|XP_037711425.1|DSUP	LOC6549328|XP_001974333.1|DERE
OG0006907	LOC119546750|XP_037709180.1|DSUP	LOC6548699|XP_026837049.1|DERE
OG0006908	LOC119545983|XP_037707890.1|DSUP	LOC6542294|XP_001968933.1|DERE
OG0006909	LOC119547883|XP_037710850.1|DSUP	LOC6543396|XP_001969452.1|DERE
OG0006910	LOC119548795|XP_037712298.1|DSUP	LOC6540668|XP_001970306.1|DERE
OG0006911	LOC119556889|XP_037725295.1|DSUP	LOC6550446|XP_015011155.1|DERE
OG0006912	LOC119548496|XP_037711701.1|DSUP	LOC6549202|XP_001974241.1|DERE
OG0006913	LOC119546124|XP_037708145.1|DSUP	LOC6542749|XP_001970148.1|DERE
OG0006914	LOC119552915|XP_037718780.1|DSUP	LOC6544823|XP_001972659.1|DERE
OG0006915	LOC119547431|XP_037710219.1|DSUP	LOC6542512|XP_026835509.1|DERE
OG0006916	LOC119546925|XP_037709486.1|DSUP	LOC6542390|XP_001969609.1|DERE
OG0006917	LOC119546024|XP_037707965.1|DSUP	LOC6542173|XP_026834050.1|DERE
OG0006918	LOC119546470|XP_037708682.1|DSUP	LOC6543206|XP_001968989.1|DERE
OG0006919	LOC119546463|XP_037708672.1|DSUP	LOC6541446|XP_026834444.1|DERE
OG0006920	LOC119548060|XP_037711072.1|DSUP	LOC6541707|XP_015014467.1|DERE
OG0006921	LOC119548218|XP_037711282.1|DSUP	LOC6540897|XP_026835321.1|DERE
OG0006922	LOC119546250|XP_037708332.1|DSUP	LOC6541967|XP_001969630.1|DERE
OG0006923	LOC119546046|XP_037707999.1|DSUP	LOC6542859|XP_001968623.1|DERE
OG0006924	LOC119562304|XP_037731388.1|DSUP, LOC119561784|XP_037731194.1|DSUP	LOC6548269|XP_001973863.1|DERE
OG0006925	LOC119554697|XP_037721632.1|DSUP	LOC6554631|XP_026831514.1|DERE
OG0006926	LOC119546528|XP_037708793.1|DSUP	LOC6542079|XP_015015274.1|DERE
OG0006927	LOC119547851|XP_037710808.1|DSUP	LOC6542142|XP_001968415.1|DERE
OG0006928	LOC119546793|XP_037709284.1|DSUP	LOC6541684|XP_001968411.2|DERE
OG0006929	LOC119546801|XP_037709306.1|DSUP	LOC6542288|XP_001968115.1|DERE
OG0006930	LOC119546902|XP_037709454.1|DSUP	LOC6543475|XP_001968707.2|DERE
OG0006931	LOC119547507|XP_037710326.1|DSUP	LOC6541461|XP_001969766.1|DERE
OG0006932	LOC119546658|XP_037709041.1|DSUP	LOC6543056|XP_001969461.1|DERE
OG0006933	LOC119546983|XP_037709564.1|DSUP	LOC6542526|XP_001969457.1|DERE
OG0006934	LOC119546232|XP_037708308.1|DSUP	LOC6551920|XP_026832032.1|DERE
OG0006935	LOC119547865|XP_037710826.1|DSUP	LOC6541397|XP_015015364.1|DERE
OG0006936	LOC119546163|XP_037708210.1|DSUP	LOC6540848|XP_026835108.1|DERE
OG0006937	LOC119547056|XP_037709663.1|DSUP	LOC6541319|XP_001969429.1|DERE
OG0006938	LOC119546582|XP_037708916.1|DSUP	LOC6542074|XP_001969363.1|DERE
OG0006939	LOC119556169|XP_037724015.1|DSUP	LOC6550925|XP_001976980.1|DERE
OG0006940	LOC119547606|XP_037710455.1|DSUP	LOC6542519|XP_001970156.2|DERE
OG0006941	LOC119548614|XP_037711908.1|DSUP	LOC6542041|XP_026835254.1|DERE
OG0006942	LOC119549276|XP_037713136.1|DSUP	LOC6547459|XP_026836815.1|DERE
OG0006943	LOC119546382|XP_037708546.1|DSUP	LOC6547630|XP_001976265.2|DERE
OG0006944	LOC119547871|XP_037710835.1|DSUP	LOC6541703|XP_001968312.3|DERE
OG0006945	LOC119547212|XP_037709890.1|DSUP	LOC6549299|XP_001974373.1|DERE
OG0006946	LOC119563488|XP_037732855.1|DSUP	LOC6553570|XP_015009864.1|DERE
OG0006947	LOC119547048|XP_037709653.1|DSUP	LOC6541257|XP_001968926.1|DERE
OG0006948	LOC119546912|XP_037709469.1|DSUP	LOC6549112|XP_026836011.1|DERE
OG0006949	LOC119546730|XP_037709148.1|DSUP	LOC6541569|XP_001968677.1|DERE
OG0006950	LOC119561845|XP_037731252.1|DSUP	LOC6542353|XP_026835069.1|DERE
OG0006951	LOC119546279|XP_037708382.1|DSUP	LOC6540696|XP_015014542.1|DERE
OG0006952	LOC119560605|XP_037730064.1|DSUP	LOC6553680|XP_001980377.1|DERE
OG0006953	LOC119553578|XP_037719954.1|DSUP	LOC6543604|XP_001971390.1|DERE
OG0006954	LOC119547291|XP_037710006.1|DSUP	LOC6542458|XP_001969710.3|DERE
OG0006955	LOC119547850|XP_037710812.1|DSUP	LOC6553756|XP_001979416.1|DERE
OG0006956	LOC119547918|XP_037710886.1|DSUP	LOC6542127|XP_001968517.2|DERE
OG0006957	LOC119546590|XP_037708931.1|DSUP	LOC6542322|XP_001969576.1|DERE
OG0006958	LOC119551160|XP_037716284.1|DSUP	LOC6548209|XP_001976488.1|DERE
OG0006959	LOC119554933|XP_037721970.1|DSUP	LOC6545235|XP_026833314.1|DERE
OG0006960	LOC119546726|XP_037709144.1|DSUP	LOC6540968|XP_001970295.1|DERE
OG0006961	LOC119548143|XP_037711168.1|DSUP	LOC6549254|XP_026836452.1|DERE
OG0006962	LOC119545940|XP_037707812.1|DSUP	LOC6541369|XP_001968483.1|DERE
OG0006963	LOC119548669|XP_037712033.1|DSUP	LOC6541549|XP_001969400.2|DERE
OG0006964	LOC119546661|XP_037709045.1|DSUP	LOC6541663|XP_026835047.1|DERE
OG0006965	LOC119547315|XP_037710041.1|DSUP	LOC6549173|XP_001974362.2|DERE
OG0006966	LOC119548844|XP_037712394.1|DSUP	LOC6549040|XP_001974159.1|DERE
OG0006967	LOC119550694|XP_037715486.1|DSUP	LOC6547092|XP_001974931.1|DERE
OG0006968	LOC119549112|XP_037712792.1|DSUP	LOC6546938|XP_001976047.1|DERE
OG0006969	LOC119554090|XP_037720766.1|DSUP	LOC6543778|XP_001972313.1|DERE
OG0006970	LOC119563135|XP_037732320.1|DSUP	LOC6554355|XP_001981530.1|DERE
OG0006971	LOC119548207|XP_037711269.1|DSUP	LOC6542999|XP_001968251.1|DERE
OG0006972	LOC119548886|XP_037712459.1|DSUP	LOC6541548|XP_015014906.1|DERE
OG0006973	LOC119546765|XP_037709240.1|DSUP	LOC6542495|XP_001968110.2|DERE
OG0006974	LOC119548710|XP_037712103.1|DSUP	LOC6540908|XP_001970027.1|DERE
OG0006975	LOC119548836|XP_037712383.1|DSUP	LOC6540727|XP_001968763.1|DERE
OG0006976	LOC119548896|XP_037712483.1|DSUP	LOC6540742|XP_001968842.2|DERE
OG0006977	LOC119550200|XP_037714673.1|DSUP	LOC6547195|XP_001974742.3|DERE
OG0006978	LOC119547140|XP_037709782.1|DSUP	LOC6549635|XP_001974441.1|DERE
OG0006979	LOC119548494|XP_037711696.1|DSUP	LOC6540811|XP_026834218.1|DERE
OG0006980	LOC119561830|XP_037731235.1|DSUP	LOC6541273|XP_026834227.1|DERE
OG0006981	LOC119545992|XP_037707910.1|DSUP	LOC6542842|XP_026834030.1|DERE
OG0006982	LOC119546109|XP_037708123.1|DSUP	LOC6548862|XP_001974050.1|DERE
OG0006983	LOC119547207|XP_037709882.1|DSUP	LOC6542314|XP_001968116.2|DERE
OG0006984	LOC119546051|XP_037708042.1|DSUP	LOC6547505|XP_026836975.1|DERE
OG0006985	LOC119546606|XP_037708971.1|DSUP	LOC6541706|XP_001970252.1|DERE
OG0006986	LOC119547389|XP_037710165.1|DSUP	LOC6543511|XP_001968709.1|DERE
OG0006987	LOC119551777|XP_037717232.1|DSUP	LOC6543344|XP_001970728.1|DERE
OG0006988	LOC119547275|XP_037709984.1|DSUP	LOC6549301|XP_001974375.1|DERE
OG0006989	LOC119546854|XP_037709379.1|DSUP	LOC6543000|XP_001969716.2|DERE
OG0006990	LOC119547609|XP_037710461.1|DSUP	LOC6548958|XP_026835918.1|DERE
OG0006991	LOC119547007|XP_037709607.1|DSUP	LOC6555122|XP_001981043.1|DERE
OG0006992	LOC119545987|XP_037707903.1|DSUP	LOC6540725|XP_015015324.1|DERE
OG0006993	LOC119548817|XP_037712338.1|DSUP	LOC6549219|XP_026836905.1|DERE
OG0006994	LOC119546498|XP_037708735.1|DSUP	LOC6542784|XP_001970239.1|DERE
OG0006995	LOC119546652|XP_037709034.1|DSUP	LOC6541871|XP_001969635.1|DERE
OG0006996	LOC119548255|XP_037711326.1|DSUP	LOC6541156|XP_026835004.1|DERE
OG0006998	LOC119563252|XP_037732493.1|DSUP	LOC6555322|XP_001981883.1|DERE
OG0006999	LOC119548889|XP_037712472.1|DSUP	LOC6542160|XP_001968317.1|DERE
OG0007000	LOC119546840|XP_037709362.1|DSUP	LOC6543427|XP_001968164.2|DERE
OG0007001	LOC119550072|XP_037714466.1|DSUP	LOC6546820|XP_001975930.1|DERE
OG0007002	LOC119548629|XP_037711938.1|DSUP	LOC6549490|XP_026836964.1|DERE
OG0007003	LOC119552035|XP_037717703.1|DSUP	LOC6549169|XP_015012384.1|DERE
OG0007004	LOC119548374|XP_037711520.1|DSUP	LOC6543152|XP_026834587.1|DERE
OG0007005	LOC119548166|XP_037711205.1|DSUP	LOC6549256|XP_026836451.1|DERE
OG0007007	LOC119546416|XP_037708609.1|DSUP	LOC6542820|XP_001969475.1|DERE
OG0007008	LOC119547649|XP_037710518.1|DSUP	LOC6541792|XP_001968667.1|DERE
OG0007009	LOC119546659|XP_037709042.1|DSUP	LOC6542400|XP_001969460.1|DERE
OG0007010	LOC119546760|XP_037709221.1|DSUP	LOC6549294|XP_015012076.1|DERE
OG0007011	LOC119560588|XP_037730042.1|DSUP	LOC6552521|XP_026839792.1|DERE
OG0007012	LOC119546732|XP_037709151.1|DSUP	LOC6540804|XP_001968729.1|DERE
OG0007013	LOC119548474|XP_037711671.1|DSUP	LOC6542931|XP_026835095.1|DERE
OG0007014	LOC119547925|XP_037710893.1|DSUP	LOC6542939|XP_026835050.1|DERE
OG0007015	LOC119546105|XP_037708119.1|DSUP	LOC113563684|XP_026835629.1|DERE, LOC6542029|XP_015015167.1|DERE
OG0007016	LOC119548623|XP_037711924.1|DSUP	LOC6541920|XP_026834324.1|DERE
OG0007017	LOC119545953|XP_037707838.1|DSUP	LOC6541376|XP_015015170.1|DERE
OG0007018	LOC119546460|XP_037708666.1|DSUP	LOC6542101|XP_015014943.1|DERE
OG0007019	LOC119561834|XP_037731245.1|DSUP	LOC6548607|XP_026838672.1|DERE
OG0007020	LOC119548036|XP_037711040.1|DSUP	LOC6548874|XP_026839457.1|DERE
OG0007021	LOC119546953|XP_037709520.1|DSUP	LOC6542718|XP_001968218.1|DERE
OG0007022	LOC119546048|XP_037708002.1|DSUP	LOC6541224|XP_001968622.1|DERE
OG0007023	LOC119548223|XP_037711287.1|DSUP	LOC6543017|XP_026834898.1|DERE
OG0007024	LOC119563202|XP_037732421.1|DSUP	LOC6551960|XP_001979686.1|DERE
OG0007025	LOC119557720|XP_037726529.1|DSUP	LOC6550935|XP_001976973.1|DERE
OG0007026	LOC119548527|XP_037711747.1|DSUP	LOC6540779|XP_001968173.1|DERE
OG0007027	LOC119547130|XP_037709771.1|DSUP	LOC6540985|XP_001968516.1|DERE
OG0007028	LOC119547830|XP_037710782.1|DSUP	LOC6543319|XP_026835323.1|DERE
OG0007029	LOC119546133|XP_037708163.1|DSUP	LOC6547634|XP_001976269.1|DERE
OG0007030	LOC119557145|XP_037725657.1|DSUP	LOC6549903|XP_001977379.1|DERE
OG0007031	LOC119559683|XP_037728667.1|DSUP	LOC6542847|XP_026838612.1|DERE
OG0007032	LOC119553451|XP_037719780.1|DSUP	LOC6544062|XP_001973691.1|DERE
OG0007033	LOC119548104|XP_037711122.1|DSUP	LOC6540653|XP_026834098.1|DERE
