Orthogroup	DSUP.longest_only	DSER.longest_only
OG0004522	LOC119557161|XP_037725689.1|DSUP	LOC110181853|XP_020805426.1|DSER
OG0004523	LOC119548630|XP_037711944.1|DSUP	LOC110186395|XP_020811216.1|DSER
OG0004524	LOC119558051|XP_037727129.1|DSUP	LOC110182572|XP_020806278.1|DSER
OG0004525	LOC119557099|XP_037725604.1|DSUP	LOC110176061|XP_020797939.1|DSER
OG0004526	LOC119557319|XP_037725963.1|DSUP	LOC110180567|XP_020803922.1|DSER
OG0004527	LOC119556376|XP_037724472.1|DSUP	LOC110179359|XP_020802532.1|DSER
OG0004528	LOC119556191|XP_037724062.1|DSUP	LOC110176066|XP_020797946.1|DSER
OG0004529	LOC119556125|XP_037723939.1|DSUP	LOC110183044|XP_020806888.1|DSER, LOC110183058|XP_020806904.1|DSER
OG0004530	LOC119557814|XP_037726679.1|DSUP	LOC110181637|XP_020805102.1|DSER
OG0004531	LOC119560435|XP_037729803.1|DSUP	LOC110188645|XP_020814082.1|DSER
OG0004532	LOC119555884|XP_037723470.1|DSUP	LOC110187062|XP_020812108.1|DSER
OG0004533	LOC119557037|XP_037725512.1|DSUP	LOC110183520|XP_020807467.1|DSER
OG0004534	LOC119549755|XP_037713926.1|DSUP	LOC110187497|XP_020812583.1|DSER
OG0004535	LOC119554575|XP_037721483.1|DSUP	LOC110188511|XP_020813904.1|DSER
OG0004536	LOC119558185|XP_037727384.1|DSUP	LOC110191961|XP_020818638.1|DSER
OG0004537	LOC119557536|XP_037726235.1|DSUP, LOC119556314|XP_037724327.1|DSUP	LOC110180454|XP_020803788.1|DSER
OG0004538	LOC119549310|XP_037713198.1|DSUP	LOC110176925|XP_020799078.1|DSER
OG0004539	LOC119563075|XP_037732218.1|DSUP	LOC110188247|XP_020813572.1|DSER
OG0004540	LOC119556112|XP_037723912.1|DSUP	LOC110182052|XP_020805667.1|DSER
OG0004541	LOC119550612|XP_037715364.1|DSUP	LOC110176348|XP_020798335.1|DSER
OG0004542	LOC119558115|XP_037727272.1|DSUP	LOC110184122|XP_020808187.1|DSER
OG0004543	LOC119556548|XP_037724759.1|DSUP	LOC110180423|XP_020803753.1|DSER
OG0004544	LOC119556828|XP_037725213.1|DSUP	LOC110182833|XP_020806625.1|DSER
OG0004545	LOC119559753|XP_037728751.1|DSUP	LOC110187877|XP_020813020.1|DSER
OG0004546	LOC119549810|XP_037714010.1|DSUP	LOC110180048|XP_020803327.1|DSER
OG0004547	LOC119558015|XP_037727054.1|DSUP	LOC110187122|XP_020812191.1|DSER
OG0004548	LOC119557358|XP_037726023.1|DSUP	LOC110191987|XP_020818677.1|DSER
OG0004549	LOC119558088|XP_037727221.1|DSUP	LOC110178198|XP_020800893.1|DSER
OG0004550	LOC119557679|XP_037726477.1|DSUP	LOC110178084|XP_020800747.1|DSER
OG0004551	LOC119549247|XP_037713077.1|DSUP	LOC110182879|XP_020806683.1|DSER
OG0004552	LOC119558258|XP_037727523.1|DSUP	LOC110184280|XP_020808413.1|DSER
OG0004553	LOC119555663|XP_037723178.1|DSUP	LOC110190403|XP_020816517.1|DSER
OG0004554	LOC119556675|XP_037724967.1|DSUP	LOC110182541|XP_020806249.1|DSER
OG0004555	LOC119557873|XP_037726801.1|DSUP	LOC110182533|XP_020806241.1|DSER
OG0004556	LOC119556909|XP_037725324.1|DSUP	LOC110179070|XP_020802107.1|DSER
OG0004557	LOC119556668|XP_037724947.1|DSUP	LOC110184609|XP_020808861.1|DSER
OG0004558	LOC119557058|XP_037725534.1|DSUP	LOC110180371|XP_020803698.1|DSER
OG0004559	LOC119561813|XP_037731221.1|DSUP	LOC110184611|XP_020808867.1|DSER
OG0004560	LOC119559028|XP_037728085.1|DSUP	LOC110179404|XP_020802588.1|DSER
OG0004561	LOC119547993|XP_037710983.1|DSUP	LOC110176431|XP_020798439.1|DSER
OG0004562	LOC119556206|XP_037724096.1|DSUP	LOC110177343|XP_020799690.1|DSER
OG0004563	LOC119563518|XP_037732912.1|DSUP	LOC110191891|XP_020818535.1|DSER
OG0004564	LOC119560115|XP_037729391.1|DSUP	LOC110188710|XP_020814179.1|DSER
OG0004565	LOC119560918|XP_037730548.1|DSUP	LOC110187752|XP_020812872.1|DSER
OG0004566	LOC119556237|XP_037724199.1|DSUP	LOC110181788|XP_020805327.1|DSER
OG0004567	LOC119556529|XP_037724733.1|DSUP	LOC110182194|XP_020805865.1|DSER
OG0004568	LOC119557218|XP_037725812.1|DSUP	LOC110183499|XP_020807441.1|DSER
OG0004569	LOC119559924|XP_037729057.1|DSUP	LOC110176432|XP_020798440.1|DSER
OG0004570	LOC119549050|XP_037712672.1|DSUP	LOC110182372|XP_020806075.1|DSER
OG0004571	LOC119556086|XP_037723865.1|DSUP	LOC110182631|XP_020806352.1|DSER
OG0004572	LOC119548059|XP_037711071.1|DSUP	LOC110185885|XP_020810556.1|DSER
OG0004573	LOC119548977|XP_037712503.1|DSUP	LOC110187826|XP_020812962.1|DSER
OG0004574	LOC119556659|XP_037724930.1|DSUP	LOC110181888|XP_020805477.1|DSER
OG0004575	LOC119556509|XP_037724701.1|DSUP	LOC110181824|XP_020805381.1|DSER
OG0004576	LOC119560500|XP_037729898.1|DSUP	LOC110186429|XP_020811271.1|DSER
OG0004577	LOC119559853|XP_037728886.1|DSUP	LOC110183956|XP_020807974.1|DSER
OG0004578	LOC119556342|XP_037724369.1|DSUP	LOC110176036|XP_020797907.1|DSER
OG0004579	LOC119545931|XP_037707789.1|DSUP	LOC110178068|XP_020800734.1|DSER, LOC110183742|XP_020807751.1|DSER
OG0004580	LOC119559870|XP_037728924.1|DSUP	LOC110186086|XP_020810786.1|DSER
OG0004581	LOC119546129|XP_037708158.1|DSUP	LOC110191773|XP_020818377.1|DSER
OG0004582	LOC119563180|XP_037732379.1|DSUP	LOC110186410|XP_020811240.1|DSER
OG0004583	LOC119558121|XP_037727279.1|DSUP	LOC110184124|XP_020808189.1|DSER
OG0004584	LOC119550001|XP_037714350.1|DSUP	LOC110189483|XP_020815229.1|DSER
OG0004585	LOC119546665|XP_037709055.1|DSUP	LOC110191187|XP_020817614.1|DSER
OG0004586	LOC119556217|XP_037724129.1|DSUP	LOC110180615|XP_020803957.1|DSER
OG0004587	LOC119549016|XP_037712591.1|DSUP	LOC110187005|XP_020812025.1|DSER
OG0004588	LOC119563132|XP_037732310.1|DSUP	LOC110186614|XP_020811507.1|DSER
OG0004589	LOC119556210|XP_037724098.1|DSUP	LOC110180373|XP_020803699.1|DSER
OG0004590	LOC119545634|XP_037707272.1|DSUP	LOC110189015|XP_020814632.1|DSER
OG0004591	LOC119545633|XP_037707271.1|DSUP	LOC110189036|XP_020814664.1|DSER
OG0004592	LOC119558282|XP_037727585.1|DSUP	LOC110180626|XP_020803971.1|DSER
OG0004593	LOC119557947|XP_037726895.1|DSUP	LOC110182115|XP_020805784.1|DSER
OG0004594	LOC119557095|XP_037725585.1|DSUP	LOC110179127|XP_020802178.1|DSER
OG0004595	LOC119557480|XP_037726177.1|DSUP	LOC110184529|XP_020808764.1|DSER
OG0004596	LOC119557298|XP_037725934.1|DSUP	LOC110182845|XP_020806636.1|DSER
OG0004597	LOC119556252|XP_037724221.1|DSUP	LOC110181582|XP_020805033.1|DSER
OG0004598	LOC119552931|XP_037718802.1|DSUP	LOC110183587|XP_020807559.1|DSER
OG0004599	LOC119547958|XP_037710936.1|DSUP	LOC110177033|XP_020799209.1|DSER
OG0004600	LOC119555865|XP_037723445.1|DSUP	LOC110179455|XP_020802662.1|DSER
OG0004601	LOC119556922|XP_037725337.1|DSUP	LOC110179612|XP_020802872.1|DSER
OG0004602	LOC119556723|XP_037725049.1|DSUP	LOC110179386|XP_020802569.1|DSER
OG0004603	LOC119546650|XP_037709032.1|DSUP	LOC110178182|XP_020800873.1|DSER, LOC110188131|XP_020813377.1|DSER
OG0004604	LOC119558135|XP_037727296.1|DSUP	LOC110184137|XP_020808207.1|DSER
OG0004605	LOC119555987|XP_037723642.1|DSUP	LOC110184484|XP_020808694.1|DSER
OG0004606	LOC119561031|XP_037730786.1|DSUP	LOC110188207|XP_020813495.1|DSER
OG0004607	LOC119556893|XP_037725301.1|DSUP	LOC110178032|XP_020800708.1|DSER
OG0004608	LOC119558270|XP_037727566.1|DSUP	LOC110181641|XP_020805109.1|DSER
OG0004609	LOC119556663|XP_037724939.1|DSUP	LOC110181818|XP_020805369.1|DSER
OG0004610	LOC119557805|XP_037726731.1|DSUP	LOC110186629|XP_020811541.1|DSER
OG0004611	LOC119551742|XP_037717174.1|DSUP	LOC110186616|XP_020811509.1|DSER
OG0004612	LOC119556519|XP_037724724.1|DSUP	LOC110186442|XP_020811285.1|DSER
OG0004613	LOC119546144|XP_037708183.1|DSUP	LOC110191778|XP_020818382.1|DSER
OG0004614	LOC119558201|XP_037727421.1|DSUP	LOC110179731|XP_020803006.1|DSER
OG0004615	LOC119556514|XP_037724711.1|DSUP	LOC110178021|XP_020800695.1|DSER, LOC110187070|XP_020812119.1|DSER
OG0004616	LOC119556131|XP_037723948.1|DSUP	LOC110184398|XP_020808580.1|DSER
OG0004617	LOC119547079|XP_037709699.1|DSUP	LOC110187281|XP_020812328.1|DSER
OG0004618	LOC119560795|XP_037730359.1|DSUP	LOC110188659|XP_020814102.1|DSER
OG0004619	LOC119560351|XP_037729682.1|DSUP	LOC110191048|XP_020817431.1|DSER
OG0004620	LOC119559742|XP_037728728.1|DSUP	LOC110188700|XP_020814165.1|DSER
OG0004621	LOC119562984|XP_037732089.1|DSUP	LOC110188598|XP_020814019.1|DSER
OG0004622	LOC119557389|XP_037726065.1|DSUP	LOC110188260|XP_020813605.1|DSER
OG0004623	LOC119552758|XP_037718483.1|DSUP	LOC110186543|XP_020811405.1|DSER
OG0004624	LOC119560070|XP_037729305.1|DSUP	LOC110177267|XP_020799578.1|DSER
OG0004625	LOC119557823|XP_037726694.1|DSUP	LOC110185527|XP_020810083.1|DSER
OG0004626	LOC119555861|XP_037723430.1|DSUP	LOC110178088|XP_020800750.1|DSER
OG0004627	LOC119555684|XP_037723235.1|DSUP	LOC110183702|XP_020807701.1|DSER
OG0004628	LOC119557568|XP_037726288.1|DSUP	LOC110182186|XP_020805848.1|DSER
OG0004629	LOC119559859|XP_037728892.1|DSUP	LOC110187717|XP_020812819.1|DSER
OG0004630	LOC119563533|XP_037732933.1|DSUP	LOC110176482|XP_020798508.1|DSER
OG0004632	LOC119548912|XP_037712485.1|DSUP	LOC110187749|XP_020812865.1|DSER
OG0004633	LOC119553357|XP_037719631.1|DSUP	LOC110186354|XP_020811160.1|DSER
OG0004634	LOC119551340|XP_037716577.1|DSUP	LOC110186323|XP_020811121.1|DSER
OG0004635	LOC119556402|XP_037724506.1|DSUP	LOC110184365|XP_020808518.1|DSER
OG0004636	LOC119558183|XP_037727377.1|DSUP	LOC110179565|XP_020802807.1|DSER
OG0004637	LOC119557671|XP_037726462.1|DSUP	LOC110180467|XP_020803802.1|DSER
OG0004638	LOC119556793|XP_037725158.1|DSUP	LOC110181950|XP_020805548.1|DSER
OG0004639	LOC119550487|XP_037715107.1|DSUP	LOC110186741|XP_020811665.1|DSER
OG0004640	LOC119563407|XP_037732702.1|DSUP	LOC110186358|XP_020811164.1|DSER
OG0004641	LOC119558367|XP_037727806.1|DSUP	LOC110182535|XP_020806242.1|DSER
OG0004642	LOC119557673|XP_037726469.1|DSUP	LOC110180468|XP_020803805.1|DSER
OG0004643	LOC119563319|XP_037732582.1|DSUP	LOC110191736|XP_020818324.1|DSER
OG0004644	LOC119557330|XP_037725979.1|DSUP	LOC110180152|XP_020803461.1|DSER
OG0004645	LOC119546181|XP_037708233.1|DSUP	LOC110178154|XP_020800843.1|DSER
OG0004646	LOC119558128|XP_037727292.1|DSUP	LOC110186247|XP_020810980.1|DSER
OG0004647	LOC119558318|XP_037727658.1|DSUP	LOC110187036|XP_020812059.1|DSER
OG0004648	LOC119556035|XP_037723751.1|DSUP	LOC110181744|XP_020805263.1|DSER
OG0004649	LOC119556432|XP_037724588.1|DSUP	LOC110181492|XP_020804913.1|DSER
OG0004650	LOC119546978|XP_037709555.1|DSUP	LOC110183148|XP_020806997.1|DSER
OG0004651	LOC119553635|XP_037720041.1|DSUP	LOC110187987|XP_020813167.1|DSER
OG0004652	LOC119546589|XP_037708934.1|DSUP	LOC110188667|XP_020814119.1|DSER
OG0004653	LOC119553980|XP_037720615.1|DSUP	LOC110191347|XP_020817854.1|DSER
OG0004654	LOC119546724|XP_037709142.1|DSUP	LOC110182255|XP_020805932.1|DSER
OG0004655	LOC119562893|XP_037731938.1|DSUP	LOC110191341|XP_020817844.1|DSER
OG0004656	LOC119556600|XP_037724840.1|DSUP	LOC110175991|XP_020797844.1|DSER
OG0004657	LOC119560882|XP_037730487.1|DSUP	LOC110191222|XP_020817648.1|DSER
OG0004658	LOC119549531|XP_037713584.1|DSUP	LOC110186515|XP_020811371.1|DSER
OG0004659	LOC119549656|XP_037713774.1|DSUP	LOC110187710|XP_020812804.1|DSER
OG0004660	LOC119559751|XP_037728749.1|DSUP	LOC110187875|XP_020813018.1|DSER
OG0004661	LOC119562903|XP_037731957.1|DSUP	LOC110187850|XP_020812994.1|DSER
OG0004662	LOC119555192|XP_037722380.1|DSUP	LOC110177346|XP_020799696.1|DSER
OG0004663	LOC119557647|XP_037726426.1|DSUP	LOC110183515|XP_020807462.1|DSER
OG0004664	LOC119556199|XP_037724079.1|DSUP	LOC110183541|XP_020807499.1|DSER
OG0004665	LOC119556846|XP_037725245.1|DSUP	LOC110183218|XP_020807092.1|DSER, LOC110184613|XP_020808864.1|DSER
OG0004666	LOC119560798|XP_037730358.1|DSUP	LOC110188749|XP_020814249.1|DSER
OG0004667	LOC119560801|XP_037730363.1|DSUP	LOC110188752|XP_020814252.1|DSER
OG0004668	LOC119555954|XP_037723592.1|DSUP	LOC110187018|XP_020812042.1|DSER
OG0004669	LOC119545934|XP_037707800.1|DSUP	LOC110185676|XP_020810301.1|DSER
OG0004670	LOC119548841|XP_037712392.1|DSUP	LOC110186595|XP_020811482.1|DSER
OG0004671	LOC119560694|XP_037730204.1|DSUP	LOC110190600|XP_020816856.1|DSER
OG0004672	LOC119562919|XP_037731996.1|DSUP	LOC110176505|XP_020798538.1|DSER
OG0004673	LOC119547027|XP_037709629.1|DSUP	LOC110186386|XP_020811205.1|DSER
OG0004674	LOC119560892|XP_037730526.1|DSUP	LOC110177370|XP_020799725.1|DSER
OG0004675	LOC119545777|XP_037707570.1|DSUP	LOC110177300|XP_020799624.1|DSER
OG0004676	LOC119560365|XP_037729698.1|DSUP	LOC110190902|XP_020817219.1|DSER
OG0004677	LOC119558647|XP_037727974.1|DSUP	LOC110191423|XP_020817938.1|DSER
OG0004678	LOC119558627|XP_037727963.1|DSUP	LOC110191080|XP_020817474.1|DSER
OG0004679	LOC119560375|XP_037729710.1|DSUP	LOC110191299|XP_020817769.1|DSER
OG0004680	LOC119547458|XP_037710259.1|DSUP	LOC110188145|XP_020813402.1|DSER
OG0004681	LOC119560025|XP_037729245.1|DSUP	LOC110186572|XP_020811439.1|DSER
OG0004682	LOC119547428|XP_037710215.1|DSUP	LOC110183029|XP_020806875.1|DSER
OG0004683	LOC119558427|XP_037727909.1|DSUP	LOC110187909|XP_020813070.1|DSER
OG0004684	LOC119560961|XP_037730640.1|DSUP	LOC110188340|XP_020813706.1|DSER
OG0004685	LOC119547568|XP_037710400.1|DSUP	LOC110186267|XP_020811034.1|DSER
OG0004686	LOC119545824|XP_037707650.1|DSUP	LOC110186609|XP_020811500.1|DSER
OG0004687	LOC119563182|XP_037732381.1|DSUP	LOC110186518|XP_020811373.1|DSER
OG0004688	LOC119560016|XP_037729233.1|DSUP	LOC110189968|XP_020815920.1|DSER
OG0004689	LOC119545809|XP_037707620.1|DSUP	LOC110186327|XP_020811133.1|DSER
OG0004690	LOC119559760|XP_037728759.1|DSUP	LOC110191711|XP_020818284.1|DSER
OG0004691	LOC119546826|XP_037709349.1|DSUP	LOC110177400|XP_020799764.1|DSER
OG0004692	LOC119563170|XP_037732364.1|DSUP	LOC110187842|XP_020812978.1|DSER
OG0004693	LOC119563169|XP_037732362.1|DSUP	LOC110187783|XP_020812912.1|DSER
OG0004694	LOC119561018|XP_037730773.1|DSUP	LOC110189126|XP_020814762.1|DSER
OG0004695	LOC119545978|XP_037707887.1|DSUP	LOC110177317|XP_020799650.1|DSER
OG0004696	LOC119551823|XP_037717317.1|DSUP	LOC110177261|XP_020799570.1|DSER
OG0004697	LOC119557566|XP_037726278.1|DSUP	LOC110184384|XP_020808547.1|DSER
OG0004698	LOC119557478|XP_037726174.1|DSUP	LOC110181490|XP_020804909.1|DSER
OG0004699	LOC119563126|XP_037732302.1|DSUP	LOC110190377|XP_020816465.1|DSER
OG0004700	LOC119560333|XP_037729651.1|DSUP	LOC110187725|XP_020812831.1|DSER
OG0004701	LOC119560615|XP_037730080.1|DSUP	LOC110191042|XP_020817425.1|DSER
OG0004702	LOC119545751|XP_037707513.1|DSUP	LOC110191261|XP_020817711.1|DSER
OG0004703	LOC119563406|XP_037732700.1|DSUP	LOC110184652|XP_020808915.1|DSER
OG0004704	LOC119549605|XP_037713700.1|DSUP	LOC110188815|XP_020814355.1|DSER
OG0004705	LOC119560815|XP_037730387.1|DSUP	LOC110188186|XP_020813421.1|DSER
OG0004706	LOC119552557|XP_037718104.1|DSUP	LOC110185157|XP_020809519.1|DSER
OG0004707	LOC119546445|XP_037708647.1|DSUP	LOC110185682|XP_020810309.1|DSER
OG0004708	LOC119560522|XP_037729925.1|DSUP	LOC110184520|XP_020808749.1|DSER
OG0004709	LOC119560710|XP_037730246.1|DSUP	LOC110191234|XP_020817672.1|DSER
OG0004710	LOC119549294|XP_037713184.1|DSUP	LOC110176468|XP_020798486.1|DSER
OG0004711	LOC119551936|XP_037717528.1|DSUP	LOC110191267|XP_020817722.1|DSER
OG0004712	LOC119559863|XP_037728898.1|DSUP	LOC110185617|XP_020810227.1|DSER
OG0004713	LOC119563442|XP_037732765.1|DSUP	LOC110188559|XP_020813979.1|DSER
OG0004714	LOC119562870|XP_037731911.1|DSUP	LOC110188138|XP_020813390.1|DSER
OG0004715	LOC119548182|XP_037711225.1|DSUP	LOC110186005|XP_020810698.1|DSER
OG0004716	LOC119548449|XP_037711644.1|DSUP	LOC110191066|XP_020817456.1|DSER
OG0004717	LOC119557636|XP_037726398.1|DSUP	LOC110182218|XP_020805903.1|DSER
OG0004718	LOC119547202|XP_037709874.1|DSUP	LOC110183789|XP_020807804.1|DSER
OG0004719	LOC119548263|XP_037711339.1|DSUP	LOC110186532|XP_020811390.1|DSER
OG0004720	LOC119549221|XP_037713032.1|DSUP	LOC110191056|XP_020817444.1|DSER
OG0004721	LOC119563173|XP_037732368.1|DSUP	LOC110188398|XP_020813781.1|DSER
OG0004722	LOC119563068|XP_037732211.1|DSUP	LOC110186643|XP_020811562.1|DSER
OG0004723	LOC119556324|XP_037724340.1|DSUP	LOC110184191|XP_020808276.1|DSER
OG0004724	LOC119560870|XP_037730470.1|DSUP	LOC110186949|XP_020811943.1|DSER
OG0004725	LOC119545728|XP_037707475.1|DSUP	LOC110191265|XP_020817719.1|DSER
OG0004726	LOC119557542|XP_037726247.1|DSUP	LOC110177361|XP_020799713.1|DSER
OG0004727	LOC119558965|XP_037728072.1|DSUP	LOC110184974|XP_020809286.1|DSER
OG0004728	LOC119560663|XP_037730160.1|DSUP	LOC110188713|XP_020814186.1|DSER
OG0004729	LOC119558024|XP_037727079.1|DSUP	LOC110183233|XP_020807107.1|DSER
OG0004730	LOC119546656|XP_037709039.1|DSUP	LOC110185775|XP_020810437.1|DSER
OG0004731	LOC119560240|XP_037729531.1|DSUP	LOC110186664|XP_020811588.1|DSER
OG0004732	LOC119559843|XP_037728868.1|DSUP	LOC110187635|XP_020812702.1|DSER
OG0004733	LOC119559822|XP_037728844.1|DSUP	LOC110187634|XP_020812701.1|DSER
OG0004734	LOC119559883|XP_037728948.1|DSUP	LOC110190854|XP_020817162.1|DSER
OG0004735	LOC119545828|XP_037707654.1|DSUP	LOC110176401|XP_020798395.1|DSER
OG0004736	LOC119545711|XP_037707438.1|DSUP	LOC110186527|XP_020811388.1|DSER
OG0004737	LOC119560792|XP_037730349.1|DSUP	LOC110176504|XP_020798537.1|DSER
OG0004738	LOC119560006|XP_037729208.1|DSUP	LOC110176467|XP_020798485.1|DSER
OG0004739	LOC119561787|XP_037731197.1|DSUP	LOC110185579|XP_020810171.1|DSER
OG0004740	LOC119551923|XP_037717485.1|DSUP	LOC110187814|XP_020812951.1|DSER
OG0004741	LOC119561086|XP_037730885.1|DSUP	LOC110186948|XP_020811942.1|DSER
OG0004742	LOC119552740|XP_037718478.1|DSUP	LOC110185432|XP_020809914.1|DSER
OG0004743	LOC119560552|XP_037729992.1|DSUP	LOC110191219|XP_020817645.1|DSER
OG0004744	LOC119546578|XP_037708908.1|DSUP	LOC110180307|XP_020803620.1|DSER, LOC110182714|XP_020806472.1|DSER
OG0004745	LOC119559811|XP_037728824.1|DSUP	LOC110188008|XP_020813190.1|DSER
OG0004746	LOC119553449|XP_037719781.1|DSUP	LOC110188301|XP_020813665.1|DSER
OG0004747	LOC119553464|XP_037719798.1|DSUP	LOC110188302|XP_020813666.1|DSER
OG0004748	LOC119548583|XP_037711834.1|DSUP	LOC110188177|XP_020813406.1|DSER
OG0004749	LOC119551204|XP_037716369.1|DSUP	LOC110177241|XP_020799537.1|DSER
OG0004750	LOC119560355|XP_037729687.1|DSUP	LOC110190970|XP_020817319.1|DSER
OG0004751	LOC119555657|XP_037723169.1|DSUP	LOC110191872|XP_020818513.1|DSER
OG0004752	LOC119559814|XP_037728833.1|DSUP	LOC110186827|XP_020811774.1|DSER
OG0004753	LOC119563497|XP_037732865.1|DSUP	LOC110187706|XP_020812800.1|DSER
OG0004754	LOC119551392|XP_037716650.1|DSUP	LOC110189021|XP_020814641.1|DSER
OG0004755	LOC119547839|XP_037710800.1|DSUP	LOC110188240|XP_020813561.1|DSER
OG0004756	LOC119547822|XP_037710776.1|DSUP	LOC110188236|XP_020813554.1|DSER
OG0004757	LOC119563361|XP_037732640.1|DSUP	LOC110187656|XP_020812731.1|DSER
OG0004758	LOC119560206|XP_037729497.1|DSUP	LOC110189345|XP_020815049.1|DSER
OG0004759	LOC119560979|XP_037730681.1|DSUP	LOC110190831|XP_020817149.1|DSER
OG0004760	LOC119559798|XP_037728809.1|DSUP	LOC110186928|XP_020811913.1|DSER
OG0004761	LOC119563335|XP_037732608.1|DSUP, LOC119559283|XP_037728284.1|DSUP	LOC110188440|XP_020813829.1|DSER
OG0004762	LOC119547119|XP_037709757.1|DSUP	LOC110181458|XP_020804864.1|DSER
OG0004763	LOC119560967|XP_037730658.1|DSUP	LOC110188350|XP_020813717.1|DSER
OG0004764	LOC119560827|XP_037730401.1|DSUP	LOC110186589|XP_020811470.1|DSER
OG0004765	LOC119548818|XP_037712345.1|DSUP	LOC110191036|XP_020817416.1|DSER
OG0004766	LOC119563267|XP_037732514.1|DSUP	LOC110191161|XP_020817578.1|DSER
OG0004767	LOC119559758|XP_037728757.1|DSUP	LOC110189060|XP_020814692.1|DSER
OG0004768	LOC119560833|XP_037730408.1|DSUP	LOC110189051|XP_020814680.1|DSER
OG0004769	LOC119547826|XP_037710777.1|DSUP	LOC110187271|XP_020812317.1|DSER
OG0004770	LOC119553282|XP_037719524.1|DSUP	LOC110189797|XP_020815682.1|DSER
OG0004771	LOC119545754|XP_037707524.1|DSUP	LOC110176528|XP_020798564.1|DSER
OG0004772	LOC119560262|XP_037729554.1|DSUP	LOC110186914|XP_020811894.1|DSER
OG0004773	LOC119559554|XP_037728520.1|DSUP	LOC110177201|XP_020799455.1|DSER
OG0004774	LOC119559570|XP_037728522.1|DSUP	LOC110177203|XP_020799457.1|DSER
OG0004775	LOC119561025|XP_037730778.1|DSUP	LOC110186999|XP_020812018.1|DSER
OG0004776	LOC119552143|XP_037717867.1|DSUP	LOC110189598|XP_020815390.1|DSER
OG0004777	LOC119560778|XP_037730331.1|DSUP	LOC110186430|XP_020811272.1|DSER
OG0004778	LOC119548491|XP_037711694.1|DSUP	LOC110186016|XP_020810711.1|DSER
OG0004779	LOC119559738|XP_037728725.1|DSUP	LOC110186405|XP_020811235.1|DSER
OG0004780	LOC119546988|XP_037709571.1|DSUP	LOC110187218|XP_020812277.1|DSER
OG0004781	LOC119560003|XP_037729205.1|DSUP	LOC110186636|XP_020811554.1|DSER
OG0004782	LOC119549188|XP_037712948.1|DSUP	LOC110191380|XP_020817891.1|DSER
OG0004783	LOC119557886|XP_037726816.1|DSUP	LOC110180645|XP_020803998.1|DSER
OG0004784	LOC119560364|XP_037729697.1|DSUP	LOC110176633|XP_020798719.1|DSER
OG0004785	LOC119560468|XP_037729855.1|DSUP	LOC110176623|XP_020798707.1|DSER
OG0004786	LOC119560113|XP_037729390.1|DSUP	LOC110176625|XP_020798709.1|DSER
OG0004787	LOC119560942|XP_037730608.1|DSUP	LOC110176589|XP_020798663.1|DSER
OG0004788	LOC119560913|XP_037730542.1|DSUP	LOC110176597|XP_020798672.1|DSER
OG0004789	LOC119560738|XP_037730280.1|DSUP	LOC110176599|XP_020798676.1|DSER
OG0004790	LOC119553583|XP_037719963.1|DSUP	LOC110176455|XP_020798466.1|DSER
OG0004791	LOC119554145|XP_037720853.1|DSUP	LOC110191388|XP_020817903.1|DSER
OG0004792	LOC119560873|XP_037730475.1|DSUP	LOC110188597|XP_020814018.1|DSER
OG0004793	LOC119545661|XP_037707315.1|DSUP	LOC110176520|XP_020798556.1|DSER
OG0004794	LOC119559850|XP_037728883.1|DSUP	LOC110183935|XP_020807959.1|DSER
OG0004795	LOC119546728|XP_037709150.1|DSUP	LOC110186552|XP_020811418.1|DSER
OG0004796	LOC119559987|XP_037729174.1|DSUP	LOC110186591|XP_020811472.1|DSER
OG0004797	LOC119560031|XP_037729256.1|DSUP	LOC110190032|XP_020815997.1|DSER
OG0004798	LOC119555817|XP_037723366.1|DSUP	LOC110186743|XP_020811667.1|DSER
OG0004799	LOC119560469|XP_037729856.1|DSUP	LOC110184042|XP_020808079.1|DSER
OG0004800	LOC119560783|XP_037730337.1|DSUP	LOC110191227|XP_020817652.1|DSER
OG0004801	LOC119547257|XP_037709968.1|DSUP	LOC110186585|XP_020811463.1|DSER
OG0004802	LOC119559772|XP_037728780.1|DSUP	LOC110177210|XP_020799487.1|DSER
OG0004803	LOC119563538|XP_037732952.1|DSUP	LOC110186669|XP_020811596.1|DSER
OG0004804	LOC119560834|XP_037730413.1|DSUP	LOC110188262|XP_020813670.1|DSER
OG0004805	LOC119545713|XP_037707443.1|DSUP	LOC110190665|XP_020816948.1|DSER
OG0004806	LOC119556209|XP_037724097.1|DSUP	LOC110182538|XP_020806245.1|DSER
OG0004807	LOC119563253|XP_037732495.1|DSUP	LOC110191101|XP_020817506.1|DSER
OG0004808	LOC119560463|XP_037729851.1|DSUP	LOC110188448|XP_020813835.1|DSER
OG0004809	LOC119563354|XP_037732632.1|DSUP	LOC110177157|XP_020799401.1|DSER
OG0004810	LOC119552796|XP_037718560.1|DSUP	LOC110177184|XP_020799437.1|DSER
OG0004811	LOC119552858|XP_037718666.1|DSUP	LOC110184663|XP_020808925.1|DSER
OG0004812	LOC119562904|XP_037731972.1|DSUP	LOC110188904|XP_020814533.1|DSER
OG0004813	LOC119562892|XP_037731937.1|DSUP	LOC110191338|XP_020817841.1|DSER
OG0004814	LOC119559888|XP_037728954.1|DSUP	LOC110188323|XP_020813690.1|DSER
OG0004815	LOC119555962|XP_037723609.1|DSUP	LOC110181792|XP_020805331.1|DSER
