Orthogroup	DSUP.longest_only	DSIM.longest_only
OG0004971	LOC119552800|XP_037718561.1|DSUP	LOC6736774|XP_016030404.1|DSIM
OG0004972	LOC119553278|XP_037719499.1|DSUP	LOC120284201|XP_039148938.1|DSIM
OG0004973	LOC119553066|XP_037719120.1|DSUP	LOC6734402|XP_002081423.1|DSIM
OG0004974	LOC119555329|XP_037722588.1|DSUP	LOC6737775|XP_002084603.1|DSIM
OG0004975	LOC119552990|XP_037718937.1|DSUP	LOC6736764|XP_002083620.1|DSIM
OG0004976	LOC119553027|XP_037719011.1|DSUP	LOC27206254|XP_016030304.1|DSIM
OG0004977	LOC119549309|XP_037713197.1|DSUP	LOC6735920|XP_002082830.1|DSIM
OG0004978	LOC119552065|XP_037717757.1|DSUP	LOC6735117|XP_016028389.1|DSIM
OG0004979	LOC119553776|XP_037720311.1|DSUP	LOC6737258|XP_002084098.1|DSIM
OG0004980	LOC119553248|XP_037719452.1|DSUP	LOC6738168|XP_002084981.1|DSIM
OG0004981	LOC119553053|XP_037719093.1|DSUP	LOC6738649|XP_002085451.1|DSIM
OG0004982	LOC119554405|XP_037721223.1|DSUP	LOC6738645|XP_002085447.1|DSIM
OG0004983	LOC119554339|XP_037721132.1|DSUP	LOC6737515|XP_002084351.2|DSIM
OG0004984	LOC119554528|XP_037721402.1|DSUP	LOC6737033|XP_016030667.1|DSIM
OG0004985	LOC119555700|XP_037723282.1|DSUP	LOC6736368|XP_016029865.1|DSIM
OG0004986	LOC119553662|XP_037720100.1|DSUP	LOC6738533|XP_002085339.1|DSIM
OG0004987	LOC119554531|XP_037721409.1|DSUP	LOC6738386|XP_016032212.1|DSIM
OG0004988	LOC119555703|XP_037723284.1|DSUP	LOC6736370|XP_002083246.2|DSIM
OG0004989	LOC119554533|XP_037721412.1|DSUP	LOC6738387|XP_002085196.1|DSIM
OG0004990	LOC119551388|XP_037716641.1|DSUP	LOC6735461|XP_002082400.1|DSIM
OG0004991	LOC119549069|XP_037712703.1|DSUP	LOC6739392|XP_016027097.1|DSIM
OG0004992	LOC119549070|XP_037712704.1|DSUP	LOC6739396|XP_002076302.1|DSIM
OG0004993	LOC119554482|XP_037721335.1|DSUP	LOC6737790|XP_002084618.1|DSIM
OG0004994	LOC119554506|XP_037721371.1|DSUP	LOC6736617|XP_002083473.2|DSIM
OG0004995	LOC119555416|XP_037722701.1|DSUP	LOC6736671|XP_039150182.1|DSIM
OG0004996	LOC119553097|XP_037719181.1|DSUP	LOC6737379|XP_002084217.1|DSIM
OG0004997	LOC119552057|XP_037717746.1|DSUP	LOC6734704|XP_002081711.1|DSIM
OG0004998	LOC119552104|XP_037717817.1|DSUP	LOC6734611|XP_002081619.1|DSIM
OG0004999	LOC119555559|XP_037722932.1|DSUP	LOC6736857|XP_016030502.1|DSIM
OG0005000	LOC119549278|XP_037713140.1|DSUP	LOC6733875|XP_002080919.1|DSIM
OG0005001	LOC119552895|XP_037718741.1|DSUP	LOC6737222|XP_039149818.1|DSIM
OG0005002	LOC119554907|XP_037721938.1|DSUP	LOC6728389|XP_002103737.2|DSIM
OG0005003	LOC119553241|XP_037719439.1|DSUP	LOC6737232|XP_016030941.1|DSIM
OG0005004	LOC119555087|XP_037722232.1|DSUP	LOC6737063|XP_002083910.1|DSIM
OG0005005	LOC119553481|XP_037719818.1|DSUP	LOC6738664|XP_016032486.1|DSIM
OG0005006	LOC119553698|XP_037720182.1|DSUP	LOC6736317|XP_016029792.1|DSIM
OG0005007	LOC119554547|XP_037721436.1|DSUP	LOC6738486|XP_002085292.1|DSIM
OG0005008	LOC119553140|XP_037719265.1|DSUP	LOC6736266|XP_016029755.1|DSIM
OG0005009	LOC119554735|XP_037721684.1|DSUP	LOC6738463|XP_002085270.1|DSIM
OG0005010	LOC119553666|XP_037720106.1|DSUP	LOC27209292|XP_016031492.1|DSIM
OG0005011	LOC119549379|XP_037713344.1|DSUP	LOC27208453|XP_016029364.1|DSIM
OG0005012	LOC119554899|XP_037721928.1|DSUP	LOC6738941|XP_002085736.1|DSIM
OG0005013	LOC119563481|XP_037732834.1|DSUP	LOC6728840|XP_002104174.2|DSIM
OG0005014	LOC119555398|XP_037722676.1|DSUP	LOC6737507|XP_039149050.1|DSIM
OG0005015	LOC119553326|XP_037719585.1|DSUP	LOC6738741|XP_002085541.3|DSIM
OG0005016	LOC119554931|XP_037721968.1|DSUP	LOC6738233|XP_002085045.1|DSIM
OG0005017	LOC119553346|XP_037719611.1|DSUP	LOC6739626|XP_016031001.1|DSIM
OG0005018	LOC119552662|XP_037718296.1|DSUP	LOC6736223|XP_016029733.1|DSIM
OG0005019	LOC119554848|XP_037721855.1|DSUP	LOC27207525|XP_016032127.1|DSIM
OG0005020	LOC119550065|XP_037714456.1|DSUP	LOC6733801|XP_002080845.1|DSIM
OG0005021	LOC119546651|XP_037709033.1|DSUP	LOC6731800|XP_002078935.1|DSIM
OG0005022	LOC119554233|XP_037720992.1|DSUP	LOC6736373|XP_002083249.1|DSIM
OG0005023	LOC119550495|XP_037715114.1|DSUP	LOC6733768|XP_016026723.1|DSIM
OG0005024	LOC119555243|XP_037722456.1|DSUP	LOC6736401|XP_039150126.1|DSIM
OG0005025	LOC119554288|XP_037721073.1|DSUP	LOC27209462|XP_016031163.1|DSIM
OG0005026	LOC119554853|XP_037721861.1|DSUP	LOC6737216|XP_002084056.1|DSIM
OG0005027	LOC119553154|XP_037719303.1|DSUP	LOC6736693|XP_039149095.1|DSIM
OG0005028	LOC119560524|XP_037729928.1|DSUP	LOC6728344|XP_016034970.1|DSIM
OG0005029	LOC119552856|XP_037718660.1|DSUP	LOC6738481|XP_002085288.2|DSIM
OG0005030	LOC119555274|XP_037722505.1|DSUP	LOC6736206|XP_002083101.1|DSIM
OG0005031	LOC119553336|XP_037719599.1|DSUP	LOC6737568|XP_016031357.1|DSIM
OG0005032	LOC119553810|XP_037720359.1|DSUP	LOC6738964|XP_016032791.1|DSIM
OG0005033	LOC119552507|XP_037718045.1|DSUP	LOC27208506|XP_016030547.1|DSIM
OG0005034	LOC119554223|XP_037720979.1|DSUP	LOC27209473|XP_016030549.1|DSIM
OG0005035	LOC119552577|XP_037718135.1|DSUP	LOC6738959|XP_016032785.1|DSIM
OG0005036	LOC119552632|XP_037718239.1|DSUP	LOC6736504|XP_002083374.1|DSIM
OG0005037	LOC119555392|XP_037722666.1|DSUP	LOC6737419|XP_016031185.1|DSIM
OG0005038	LOC119553953|XP_037720575.1|DSUP	LOC6736648|XP_016030242.1|DSIM
OG0005039	LOC119547279|XP_037709990.1|DSUP	LOC6730952|XP_002078115.1|DSIM
OG0005040	LOC119552771|XP_037718506.1|DSUP	LOC6738987|XP_002085782.2|DSIM
OG0005041	LOC119555694|XP_037723277.1|DSUP	LOC6738951|XP_002085746.1|DSIM
OG0005042	LOC119555102|XP_037722248.1|DSUP	LOC6736526|XP_002083396.2|DSIM
OG0005043	LOC119551350|XP_037716597.1|DSUP	LOC27206904|XP_016028815.1|DSIM
OG0005044	LOC119551251|XP_037716424.1|DSUP	LOC6735478|XP_002082417.1|DSIM
OG0005045	LOC119550154|XP_037714593.1|DSUP	LOC6735475|XP_016028814.1|DSIM
OG0005046	LOC119550605|XP_037715351.1|DSUP	LOC6735119|XP_002082096.1|DSIM
OG0005047	LOC119554639|XP_037721563.1|DSUP	LOC6737841|XP_002084669.1|DSIM
OG0005048	LOC119554824|XP_037721826.1|DSUP	LOC6737840|XP_002084668.1|DSIM
OG0005049	LOC119552576|XP_037718130.1|DSUP	LOC6738957|XP_039149584.1|DSIM
OG0005050	LOC119550437|XP_037715036.1|DSUP	LOC6739397|XP_016027096.1|DSIM
OG0005051	LOC119555667|XP_037723202.1|DSUP	LOC6738973|XP_016032800.1|DSIM
OG0005052	LOC119553529|XP_037719883.1|DSUP	LOC6738975|XP_002085770.1|DSIM
OG0005053	LOC119546118|XP_037708137.1|DSUP	LOC6731662|XP_002078802.1|DSIM
OG0005054	LOC119554268|XP_037721043.1|DSUP	LOC6738842|XP_016032662.1|DSIM
OG0005055	LOC119558045|XP_037727121.1|DSUP	LOC6726480|XP_016040095.1|DSIM
OG0005056	LOC119550140|XP_037714572.1|DSUP	LOC6734622|XP_016027773.1|DSIM
OG0005057	LOC119553007|XP_037718958.1|DSUP	LOC6737151|XP_016030792.1|DSIM
OG0005058	LOC119553279|XP_037719512.1|DSUP	LOC6736860|XP_039149199.1|DSIM
OG0005059	LOC119549904|XP_037714144.1|DSUP	LOC6736119|XP_016029507.1|DSIM
OG0005060	LOC119549231|XP_037713044.1|DSUP	LOC6736118|XP_016029501.1|DSIM
OG0005061	LOC119548462|XP_037711658.1|DSUP	LOC6731221|XP_002078380.2|DSIM
OG0005062	LOC119550836|XP_037715724.1|DSUP	LOC6735970|XP_016029327.1|DSIM
OG0005063	LOC119561988|XP_037731308.1|DSUP	LOC6730394|XP_002102052.1|DSIM
OG0005064	LOC119554095|XP_037720772.1|DSUP	LOC6738244|XP_002085056.1|DSIM
OG0005065	LOC119549159|XP_037712874.1|DSUP	LOC6733393|XP_016026315.1|DSIM
OG0005066	LOC119551472|XP_037716755.1|DSUP	LOC6734786|XP_002081789.2|DSIM
OG0005067	LOC119551299|XP_037716507.1|DSUP	LOC6735684|XP_016029054.1|DSIM
OG0005068	LOC119554748|XP_037721701.1|DSUP	LOC6738552|XP_002085357.2|DSIM
OG0005069	LOC119549013|XP_037712582.1|DSUP	LOC6733467|XP_002080524.1|DSIM
OG0005070	LOC119549044|XP_037712666.1|DSUP	LOC6739507|XP_016029346.1|DSIM
OG0005071	LOC119552824|XP_037718605.1|DSUP	LOC6737695|XP_016031463.1|DSIM
OG0005072	LOC119558122|XP_037727281.1|DSUP	LOC27206706|XP_016037648.1|DSIM
OG0005073	LOC119551170|XP_037716296.1|DSUP	LOC6735068|XP_002082045.1|DSIM
OG0005074	LOC119553302|XP_037719551.1|DSUP	LOC6737210|XP_016030905.1|DSIM
OG0005075	LOC119550474|XP_037715091.1|DSUP	LOC6735562|XP_002082482.1|DSIM
OG0005076	LOC119551515|XP_037716826.1|DSUP	LOC6733939|XP_002080983.2|DSIM
OG0005078	LOC119553355|XP_037719625.1|DSUP	LOC6736655|XP_016030256.1|DSIM
OG0005079	LOC119549097|XP_037712759.1|DSUP	LOC6736160|XP_016029568.1|DSIM
OG0005080	LOC119552485|XP_037718012.1|DSUP	LOC6736555|XP_016030133.1|DSIM
OG0005081	LOC119549133|XP_037712831.1|DSUP	LOC6733302|XP_016026225.1|DSIM
OG0005082	LOC119555464|XP_037722797.1|DSUP	LOC6738204|XP_002085017.1|DSIM
OG0005083	LOC119558409|XP_037727869.1|DSUP	LOC6731433|XP_002078584.1|DSIM
OG0005084	LOC119555400|XP_037722679.1|DSUP	LOC6737993|XP_039149684.1|DSIM
OG0005085	LOC119553526|XP_037719879.1|DSUP	LOC6737624|XP_039149899.1|DSIM
OG0005086	LOC119549058|XP_037712690.1|DSUP	LOC6733375|XP_002080432.2|DSIM
OG0005087	LOC119552760|XP_037718485.1|DSUP	LOC6737488|XP_016031270.1|DSIM
OG0005088	LOC119550963|XP_037715921.1|DSUP	LOC6733933|XP_039147400.1|DSIM
OG0005089	LOC119550961|XP_037715919.1|DSUP	LOC6733935|XP_002080979.1|DSIM
OG0005090	LOC119549726|XP_037713895.1|DSUP	LOC6735251|XP_002082224.1|DSIM
OG0005091	LOC119549931|XP_037714223.1|DSUP	LOC6734204|XP_039148067.1|DSIM
OG0005092	LOC119555111|XP_037722262.1|DSUP	LOC6737166|XP_002084012.1|DSIM
OG0005093	LOC119553325|XP_037719582.1|DSUP	LOC6738745|XP_016032556.1|DSIM
OG0005094	LOC119552843|XP_037718634.1|DSUP	LOC6736653|XP_039149939.1|DSIM
OG0005095	LOC119549007|XP_037712568.1|DSUP	LOC6736149|XP_016029535.1|DSIM
OG0005096	LOC119545957|XP_037707848.1|DSUP	LOC6730790|XP_002077958.1|DSIM
OG0005097	LOC119551600|XP_037716932.1|DSUP	LOC6735586|XP_016028948.1|DSIM
OG0005098	LOC119550278|XP_037714792.1|DSUP	LOC6736092|XP_016029486.1|DSIM
OG0005099	LOC119551853|XP_037717357.1|DSUP	LOC6736135|XP_002083035.1|DSIM
OG0005100	LOC119551852|XP_037717356.1|DSUP	LOC6736136|XP_016029525.1|DSIM
OG0005101	LOC119560181|XP_037729468.1|DSUP	LOC6727374|XP_002102759.1|DSIM
OG0005102	LOC119549930|XP_037714200.1|DSUP	LOC6735474|XP_016028781.1|DSIM
OG0005103	LOC119550748|XP_037715596.1|DSUP	LOC6735983|XP_002082892.1|DSIM
OG0005104	LOC119547936|XP_037710911.1|DSUP	LOC6731519|XP_002078667.1|DSIM
OG0005105	LOC119554969|XP_037722026.1|DSUP	LOC6738448|XP_002085255.1|DSIM
OG0005106	LOC119552743|XP_037718436.1|DSUP	LOC6736537|XP_039150056.1|DSIM
OG0005107	LOC119554671|XP_037721601.1|DSUP	LOC6736579|XP_002083441.1|DSIM
OG0005108	LOC119551514|XP_037716825.1|DSUP	LOC6734442|XP_002081462.1|DSIM
OG0005109	LOC119556347|XP_037724377.1|DSUP	LOC6725663|XP_002106669.2|DSIM
OG0005110	LOC119555680|XP_037723231.1|DSUP	LOC6738354|XP_002085164.2|DSIM
OG0005111	LOC119553752|XP_037720281.1|DSUP	LOC6736920|XP_016030566.1|DSIM
OG0005112	LOC119552497|XP_037718028.1|DSUP	LOC6736310|XP_002083194.1|DSIM
OG0005113	LOC119553754|XP_037720285.1|DSUP	LOC6736919|XP_016030570.1|DSIM
OG0005114	LOC119554706|XP_037721638.1|DSUP	LOC6736467|XP_002083338.1|DSIM
OG0005115	LOC119547748|XP_037710672.1|DSUP	LOC6731023|XP_016023512.1|DSIM
OG0005116	LOC119552585|XP_037718147.1|DSUP	LOC6738378|XP_002085187.1|DSIM
OG0005117	LOC119556022|XP_037723730.1|DSUP	LOC6739933|XP_039152697.1|DSIM
OG0005118	LOC119546581|XP_037708915.1|DSUP	LOC6731695|XP_002078831.2|DSIM
OG0005119	LOC119551717|XP_037717118.1|DSUP	LOC6734599|XP_016027731.1|DSIM
OG0005120	LOC119553317|XP_037719573.1|DSUP	LOC6736416|XP_016029919.1|DSIM
OG0005121	LOC119555083|XP_037722227.1|DSUP	LOC6738694|XP_002085496.1|DSIM
OG0005122	LOC119554868|XP_037721878.1|DSUP	LOC6737909|XP_016031684.1|DSIM
OG0005123	LOC119554922|XP_037721955.1|DSUP	LOC6738591|XP_002085395.1|DSIM
OG0005124	LOC119552766|XP_037718499.1|DSUP	LOC6738368|XP_039149611.1|DSIM
OG0005125	LOC119555670|XP_037723205.1|DSUP	LOC6738370|XP_039149596.1|DSIM
OG0005126	LOC119553134|XP_037719254.1|DSUP	LOC6737279|XP_016030996.1|DSIM
OG0005127	LOC119553947|XP_037720567.1|DSUP	LOC6736442|XP_002083313.1|DSIM
OG0005128	LOC119550664|XP_037715438.1|DSUP	LOC6734250|XP_016027300.1|DSIM
OG0005129	LOC119553412|XP_037719715.1|DSUP	LOC6738860|XP_016032683.1|DSIM
OG0005130	LOC119554058|XP_037720728.1|DSUP	LOC6738904|XP_002085699.1|DSIM
OG0005131	LOC119552916|XP_037718781.1|DSUP	LOC6737142|XP_016030768.1|DSIM
OG0005132	LOC119552670|XP_037718307.1|DSUP	LOC6737612|XP_002084444.1|DSIM
OG0005133	LOC119553370|XP_037719644.1|DSUP	LOC6736619|XP_016030206.1|DSIM
OG0005134	LOC119554888|XP_037721906.1|DSUP	LOC6737836|XP_016031610.2|DSIM
OG0005135	LOC119552908|XP_037718762.1|DSUP	LOC27206271|XP_016029927.1|DSIM
OG0005136	LOC119553805|XP_037720351.1|DSUP	LOC6736426|XP_016029930.1|DSIM
OG0005137	LOC119550494|XP_037715117.1|DSUP	LOC27207840|XP_016036565.1|DSIM
OG0005138	LOC119554802|XP_037721780.1|DSUP	LOC6736898|XP_002083751.1|DSIM
OG0005139	LOC119555623|XP_037723071.1|DSUP	LOC6736962|XP_016030601.1|DSIM
OG0005140	LOC119548198|XP_037711255.1|DSUP	LOC6731024|XP_002078185.1|DSIM
OG0005141	LOC119549235|XP_037713053.1|DSUP	LOC6734701|XP_039147840.1|DSIM
OG0005142	LOC119554269|XP_037721048.1|DSUP	LOC6737325|XP_002084163.1|DSIM
OG0005143	LOC119555665|XP_037723179.1|DSUP	LOC6737318|XP_016031039.1|DSIM
OG0005144	LOC119553479|XP_037719816.1|DSUP	LOC6737320|XP_002084158.1|DSIM
OG0005145	LOC119554009|XP_037720649.1|DSUP	LOC6737322|XP_002084160.1|DSIM
OG0005146	LOC119552487|XP_037718013.1|DSUP	LOC6738996|XP_002085791.1|DSIM
OG0005147	LOC119552489|XP_037718017.1|DSUP	LOC6738995|XP_016032822.1|DSIM
OG0005148	LOC119553649|XP_037720062.1|DSUP	LOC6737415|XP_016031175.1|DSIM
OG0005149	LOC119549397|XP_037713380.1|DSUP	LOC6734986|XP_002081968.1|DSIM
OG0005150	LOC119552681|XP_037718327.1|DSUP	LOC6738312|XP_002085122.1|DSIM
OG0005151	LOC119554033|XP_037720679.1|DSUP	LOC6736759|XP_002083615.2|DSIM
OG0005152	LOC119554502|XP_037721363.1|DSUP	LOC6736755|XP_002083611.1|DSIM
OG0005153	LOC119554485|XP_037721342.1|DSUP	LOC6736753|XP_002083609.1|DSIM
OG0005154	LOC119552906|XP_037718760.1|DSUP	LOC6736751|XP_016030376.1|DSIM
OG0005155	LOC119554893|XP_037721923.1|DSUP	LOC6736220|XP_039149392.1|DSIM
OG0005156	LOC119560259|XP_037729552.1|DSUP	LOC6727239|XP_002102631.1|DSIM
OG0005157	LOC119552151|XP_037717884.1|DSUP	LOC6735686|XP_016029057.1|DSIM
OG0005158	LOC119554870|XP_037721881.1|DSUP	LOC6737002|XP_016030628.1|DSIM
OG0005159	LOC119553837|XP_037720399.1|DSUP	LOC6738345|XP_016032191.2|DSIM
OG0005160	LOC119554651|XP_037721580.1|DSUP	LOC6739659|XP_002076553.1|DSIM
OG0005161	LOC119552084|XP_037717788.1|DSUP	LOC6739516|XP_016029406.1|DSIM
OG0005162	LOC119558140|XP_037727300.1|DSUP	LOC6725514|XP_002106527.1|DSIM
OG0005163	LOC119554044|XP_037720702.1|DSUP	LOC6739106|XP_002085899.1|DSIM
OG0005164	LOC119552663|XP_037718297.1|DSUP	LOC27209466|XP_016031585.1|DSIM
OG0005165	LOC119549186|XP_037712943.1|DSUP	LOC6733237|XP_016026117.1|DSIM
OG0005166	LOC119560934|XP_037730597.1|DSUP	LOC6726803|XP_002102210.1|DSIM
OG0005167	LOC119560318|XP_037729624.1|DSUP	LOC6726802|XP_002102209.2|DSIM
OG0005168	LOC119553642|XP_037720048.1|DSUP	LOC6738414|XP_002085223.2|DSIM
OG0005169	LOC119554330|XP_037721122.1|DSUP	LOC6736717|XP_016030329.1|DSIM
OG0005170	LOC119553727|XP_037720242.1|DSUP	LOC6736716|XP_016030326.1|DSIM
OG0005171	LOC119555115|XP_037722267.1|DSUP	LOC6736715|XP_002083571.1|DSIM
OG0005172	LOC119550650|XP_037715417.1|DSUP	LOC6735560|XP_016028897.1|DSIM
OG0005173	LOC119551203|XP_037716365.1|DSUP	LOC6733289|XP_002080352.3|DSIM
OG0005174	LOC119551599|XP_037716929.1|DSUP	LOC6735889|XP_016029244.1|DSIM
OG0005175	LOC119549037|XP_037712649.1|DSUP	LOC6735870|XP_002082780.2|DSIM
OG0005176	LOC119551650|XP_037717013.1|DSUP	LOC6735158|XP_016028438.1|DSIM
OG0005177	LOC119558634|XP_037727967.1|DSUP, LOC119550466|XP_037715082.1|DSUP	LOC6735872|XP_016029235.1|DSIM
OG0005178	LOC119554924|XP_037721957.1|DSUP	LOC6737290|XP_002084130.1|DSIM
OG0005179	LOC119555593|XP_037723012.1|DSUP	LOC6737307|XP_002084147.2|DSIM
OG0005180	LOC119555183|XP_037722363.1|DSUP	LOC6736364|XP_016029857.1|DSIM
OG0005181	LOC119555831|XP_037723385.1|DSUP	LOC6726132|XP_016039646.1|DSIM
OG0005182	LOC119549450|XP_037713474.1|DSUP	LOC6733679|XP_016026650.1|DSIM
OG0005183	LOC119552127|XP_037717844.1|DSUP	LOC6733870|XP_016026892.1|DSIM
OG0005184	LOC119549461|XP_037713488.1|DSUP	LOC6733867|XP_039147390.1|DSIM
OG0005185	LOC119550009|XP_037714360.1|DSUP	LOC6733694|XP_016026666.1|DSIM
OG0005186	LOC119551696|XP_037717093.1|DSUP	LOC6733982|XP_016027015.1|DSIM
OG0005187	LOC119551201|XP_037716331.1|DSUP	LOC6733290|XP_039147935.1|DSIM
OG0005188	LOC119550411|XP_037714997.1|DSUP	LOC6735118|XP_016028393.1|DSIM
OG0005189	LOC119556161|XP_037723993.1|DSUP	LOC6726438|XP_016039996.1|DSIM
OG0005190	LOC119553499|XP_037719838.1|DSUP	LOC6737191|XP_002084037.2|DSIM
OG0005191	LOC119545770|XP_037707545.1|DSUP	LOC6727837|XP_016034423.1|DSIM
OG0005192	LOC119549162|XP_037712877.1|DSUP	LOC6735026|XP_016028300.1|DSIM
OG0005193	LOC119552080|XP_037717784.1|DSUP	LOC6733698|XP_039147806.1|DSIM
OG0005194	LOC119550806|XP_037715670.1|DSUP	LOC6735409|XP_039147352.1|DSIM
OG0005195	LOC119549286|XP_037713163.1|DSUP	LOC6733405|XP_002080462.2|DSIM
OG0005196	LOC119555180|XP_037722358.1|DSUP	LOC6738839|XP_002085639.1|DSIM
OG0005197	LOC119551854|XP_037717359.1|DSUP	LOC6739518|XP_016029419.1|DSIM
OG0005198	LOC119554279|XP_037721060.1|DSUP	LOC6737854|XP_002084682.3|DSIM
OG0005199	LOC119550016|XP_037714367.1|DSUP	LOC6734631|XP_002081639.1|DSIM
OG0005200	LOC119549917|XP_037714167.1|DSUP	LOC6734898|XP_002081895.1|DSIM
OG0005201	LOC119551452|XP_037716726.1|DSUP	LOC6736166|XP_002083066.1|DSIM
OG0005202	LOC119550785|XP_037715645.1|DSUP	LOC27208914|XP_016026360.1|DSIM
OG0005203	LOC119550672|XP_037715454.1|DSUP	LOC6734461|XP_039147503.1|DSIM
OG0005204	LOC119546655|XP_037709038.1|DSUP	LOC6731258|XP_016023814.1|DSIM
OG0005205	LOC119547366|XP_037710113.1|DSUP	LOC6730860|XP_016023286.1|DSIM
OG0005206	LOC119550826|XP_037715698.1|DSUP	LOC6735895|XP_002082805.1|DSIM
OG0005207	LOC119552162|XP_037717910.1|DSUP	LOC6733714|XP_002080761.2|DSIM
OG0005208	LOC119550870|XP_037715778.1|DSUP	LOC27207579|XP_039147861.1|DSIM
OG0005209	LOC119545982|XP_037707889.1|DSUP	LOC6732387|XP_002079508.3|DSIM
OG0005210	LOC119545981|XP_037707886.1|DSUP	LOC6732386|XP_039151677.1|DSIM
OG0005211	LOC119553130|XP_037719251.1|DSUP	LOC6739101|XP_016032942.1|DSIM
OG0005212	LOC119549697|XP_037713848.1|DSUP	LOC27207041|XP_016029418.1|DSIM
OG0005213	LOC119557952|XP_037726915.1|DSUP	LOC6725301|XP_002106319.1|DSIM
OG0005214	LOC119548581|XP_037711827.1|DSUP	LOC6731431|XP_016024054.1|DSIM
OG0005215	LOC119547234|XP_037709933.1|DSUP	LOC6730909|XP_016023340.1|DSIM
OG0005216	LOC119545974|XP_037707873.1|DSUP	LOC6732811|XP_002079924.1|DSIM
OG0005217	LOC119548881|XP_037712440.1|DSUP	LOC6733089|XP_039146949.1|DSIM
OG0005218	LOC119547199|XP_037709867.1|DSUP	LOC6731582|XP_016024258.1|DSIM
OG0005219	LOC119550843|XP_037715738.1|DSUP	LOC6733663|XP_002080710.1|DSIM
OG0005220	LOC119553359|XP_037719632.1|DSUP	LOC6736358|XP_002083234.1|DSIM
OG0005221	LOC119548398|XP_037711554.1|DSUP	LOC6731607|XP_002078748.2|DSIM
OG0005222	LOC119546342|XP_037708477.1|DSUP	LOC6732580|XP_039154548.1|DSIM
OG0005223	LOC119546249|XP_037708330.1|DSUP	LOC6732200|XP_002079329.1|DSIM
OG0005224	LOC119548602|XP_037711887.1|DSUP	LOC6731542|XP_039154529.1|DSIM
OG0005225	LOC119547637|XP_037710505.1|DSUP	LOC6739181|XP_002076092.2|DSIM
OG0005226	LOC119545975|XP_037707874.1|DSUP	LOC6731428|XP_016024045.1|DSIM
OG0005227	LOC119547108|XP_037709746.1|DSUP	LOC6732502|XP_016025159.1|DSIM
OG0005228	LOC119548802|XP_037712307.1|DSUP	LOC6732503|XP_002079623.2|DSIM
OG0005229	LOC119546919|XP_037709477.1|DSUP	LOC6730502|XP_016022952.1|DSIM
OG0005230	LOC119546876|XP_037709411.1|DSUP	LOC6731943|XP_016024607.1|DSIM
OG0005231	LOC119546731|XP_037709149.1|DSUP	LOC6730399|XP_002077580.1|DSIM
OG0005232	LOC119546424|XP_037708619.1|DSUP	LOC6730775|XP_016023193.1|DSIM
OG0005233	LOC119546964|XP_037709538.1|DSUP	LOC6732381|XP_002079502.1|DSIM
OG0005234	LOC119547771|XP_037710711.1|DSUP	LOC27206202|XP_039150766.1|DSIM
OG0005235	LOC119546616|XP_037708981.1|DSUP	LOC6732707|XP_002079821.1|DSIM
OG0005236	LOC119547282|XP_037709993.1|DSUP	LOC6730953|XP_016023414.1|DSIM
OG0005237	LOC119547281|XP_037709992.1|DSUP	LOC6730950|XP_016023411.1|DSIM
OG0005238	LOC119547863|XP_037710823.1|DSUP	LOC6730949|XP_002078112.1|DSIM
OG0005239	LOC119548763|XP_037712232.1|DSUP	LOC6730669|XP_016023109.1|DSIM
OG0005240	LOC119548298|XP_037711393.1|DSUP	LOC6731802|XP_016024486.1|DSIM
OG0005241	LOC119546846|XP_037709369.1|DSUP	LOC6730539|XP_039150708.1|DSIM
OG0005242	LOC119547981|XP_037710964.1|DSUP	LOC27207753|XP_016024549.1|DSIM
OG0005243	LOC119546579|XP_037708911.1|DSUP	LOC6730503|XP_002077684.1|DSIM
OG0005244	LOC119561028|XP_037730781.1|DSUP	LOC6728320|XP_016034955.1|DSIM
OG0005245	LOC119559993|XP_037729187.1|DSUP	LOC6727032|XP_002102430.1|DSIM
OG0005246	LOC119546947|XP_037709515.1|DSUP	LOC6730455|XP_002077636.1|DSIM
OG0005247	LOC119549816|XP_037714022.1|DSUP	LOC6739497|XP_016029251.1|DSIM
OG0005248	LOC119558293|XP_037727615.1|DSUP	LOC6728007|XP_016034605.1|DSIM
OG0005249	LOC119563456|XP_037732787.1|DSUP	LOC6727613|XP_016034202.1|DSIM
OG0005250	LOC119548789|XP_037712289.1|DSUP	LOC6733065|XP_016025766.1|DSIM
OG0005251	LOC119546788|XP_037709273.1|DSUP	LOC6731783|XP_016024474.1|DSIM
OG0005252	LOC119548683|XP_037712055.1|DSUP	LOC27209277|XP_016025494.1|DSIM
OG0005253	LOC119546753|XP_037709211.1|DSUP	LOC6733039|XP_016025729.1|DSIM
OG0005254	LOC119546862|XP_037709392.1|DSUP	LOC6732836|XP_002079949.2|DSIM
OG0005255	LOC119548011|XP_037711008.1|DSUP	LOC6732835|XP_016025560.1|DSIM
OG0005256	LOC119548872|XP_037712430.1|DSUP, LOC119562464|XP_037731577.1|DSUP	LOC6740415|XP_002077271.1|DSIM
OG0005257	LOC119548013|XP_037711010.1|DSUP	LOC27206517|XP_016024189.1|DSIM
OG0005258	LOC119547437|XP_037710226.1|DSUP	LOC6731629|XP_002078769.2|DSIM
OG0005259	LOC119546502|XP_037708746.1|DSUP	LOC6732315|XP_002079443.2|DSIM
OG0005260	LOC119546504|XP_037708749.1|DSUP	LOC6732317|XP_016024980.1|DSIM
OG0005261	LOC119547448|XP_037710237.1|DSUP	LOC6731840|XP_016024524.1|DSIM
